energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.28064032,1.84750922,0.08429838,0.23154655,0.01000595,0.19525380,0.74226104,0.88614156,0.00290607,0.52369072
-3.27463732,2.09355680,0.09761782,0.26566804,0.01180338,0.22549823,0.85560304,0.98446987,0.00344016,0.60306029
-3.26863432,2.35849861,0.11236231,0.30283272,0.01384139,0.25879368,0.97997035,1.08715968,0.00405043,0.69006243
-3.26263132,2.64155330,0.12856437,0.34296186,0.01613573,0.29515803,1.11532348,1.19344962,0.00474338,0.78465505
-3.25662831,2.94155620,0.14623662,0.38591049,0.01869996,0.33455709,1.26141877,1.30246071,0.00552524,0.88665317
-3.25062531,3.25694969,0.16536913,0.43146385,0.02154488,0.37689945,1.41779154,1.41320961,0.00640178,0.99571743
-3.24462231,3.58578368,0.18592716,0.47933569,0.02467772,0.42203257,1.58374403,1.52462572,0.00737812,1.11134606
-3.23861931,3.92572691,0.20784923,0.52916875,0.02810152,0.46974004,1.75833930,1.63557163,0.00845843,1.23287090
-3.23261631,4.27408923,0.23104569,0.58053757,0.03181435,0.51974061,1.94040141,1.74486614,0.00964576,1.35945796
-3.22661331,4.62785455,0.25539779,0.63295362,0.03580870,0.57168870,2.12852254,1.85130907,0.01094172,1.49011277
-3.22061031,4.98372386,0.28075747,0.68587270,0.04007091,0.62517684,2.32107706,1.95370693,0.01234624,1.62369058
-3.21460730,5.33816718,0.30694763,0.73870460,0.04458068,0.67973980,2.51624248,2.05089851,0.01385731,1.75891141
-3.20860430,5.68748303,0.33376323,0.79082459,0.04931078,0.73486046,2.71202688,2.14177936,0.01547072,1.89437953
-3.20260130,6.02786373,0.36097296,0.84158648,0.05422685,0.78997738,2.90630212,2.22532432,0.01717986,2.02860709
-3.19659830,6.35546456,0.38832168,0.89033684,0.05928745,0.84449377,3.09684202,2.30060735,0.01897552,2.16004102
-3.19059530,6.66647506,0.41553350,0.93642985,0.06444432,0.89778779,3.28136444,2.36681795,0.02084582,2.28709276
-3.18459230,6.95719033,0.44231553,0.97924233,0.06964286,0.94922383,3.45757607,2.42327390,0.02277610,2.40816974
-3.17858929,7.22408070,0.46836218,1.01818844,0.07482282,0.99816456,3.62321872,2.46943003,0.02474895,2.52170783
-3.17258629,7.46385814,0.49336014,1.05273347,0.07991932,1.04398356,3.77611585,2.50488312,0.02674438,2.62620393
-3.16658329,7.67353814,0.51699377,1.08240654,0.08486398,1.08607801,3.91421820,2.52937306,0.02873996,2.72024771
-3.16058029,7.85049583,0.53895091,1.10681152,0.08958634,1.12388145,4.03564725,2.54278086,0.03071119,2.80255183
-3.15457729,7.99251582,0.55892910,1.12563619,0.09401540,1.15687606,4.13873572,2.54512386,0.03263189,2.87197984
-3.14857429,8.09783495,0.57664188,1.13865928,0.09808134,1.18460448,4.22206404,2.53654892,0.03447474,2.92757119
-3.14257129,8.16517779,0.59182530,1.14575537,0.10171727,1.20668067,4.28449213,2.51732419,0.03621188,2.96856279
-3.13656828,8.19378462,0.60424426,1.14689757,0.10486099,1.22279974,4.32518588,2.48783005,0.03781558,2.99440667
-3.13056528,8.18343176,0.61369866,1.14215814,0.10745678,1.23274644,4.34363784,2.44854990,0.03925902,3.00478353
-3.12456228,8.13444411,0.62002903,1.13170713,0.10945702,1.23640218,4.33968173,2.40006116,0.04051700,2.99961183
-3.11855928,8.04769993,0.62312168,1.11580917,0.11082361,1.23375033,4.31350049,2.34302683,0.04156676,2.97905225
-3.11255628,7.92462752,0.62291285,1.09481866,0.11152925,1.22487961,4.26562770,2.27818772,0.04238870,2.94350757
-3.10655328,7.76719359,0.61939197,1.06917354,0.11155831,1.20998548,4.19694222,2.20635546,0.04296707,2.89361773
-3.10055028,7.57788327,0.61260367,1.03938782,0.11090752,1.18936929,4.10865608,2.12840594,0.04329053,2.83025033
-3.09454727,7.35967120,0.60264847,1.00604311,0.10958614,1.16343528,4.00229567,2.04527323,0.04335267,2.75448649
-3.08854427,7.11598377,0.58968206,0.96977919,0.10761589,1.13268510,3.87967634,1.95794343,0.04315229,2.66760235
-3.08254127,6.85065233,0.57391301,0.93128388,0.10503043,1.09771015,3.74287083,1.86744809,0.04269357,2.57104653
-3.07653827,6.56785748,0.55559910,0.89128223,0.10187453,1.05918154,3.59417184,1.77485705,0.04198611,2.46641369
-3.07053527,6.27206491,0.53504209,0.85052516,0.09820293,1.01783799,3.43604949,1.68127021,0.04104466,2.35541493
-3.06453227,5.96795337,0.51258131,0.80977760,0.09407886,0.97447171,3.27110418,1.58780800,0.03988882,2.23984527
-3.05852926,5.66033579,0.48858601,0.76980624,0.08957244,0.92991258,3.10201604,1.49560065,0.03854252,2.12154916
-3.05252626,5.35407496,0.46344688,0.73136693,0.08475888,0.88501100,2.93149179,1.40577592,0.03703329,2.00238441
-3.04652326,5.05399530,0.43756690,0.69519192,0.07971663,0.84061970,2.76221028,1.31944571,0.03539157,1.88418567
-3.04052026,4.76479261,0.41135189,0.66197693,0.07452554,0.79757498,2.59676802,1.23769161,0.03364977,1.76872804
-3.03451726,4.49094408,0.38520105,0.63236840,0.06926506,0.75667784,2.43762591,1.16154975,0.03184140,1.65769178
-3.02851426,4.23662056,0.35949778,0.60695095,0.06401260,0.71867555,2.28705861,1.09199536,0.03000011,1.55262899
-3.02251126,4.00560364,0.33460112,0.58623540,0.05884210,0.68424398,2.14710788,1.02992747,0.02815881,1.45493310
-3.01650825,3.80120956,0.31083811,0.57064761,0.05382274,0.65397142,2.01954095,0.97615422,0.02634877,1.36581182
-3.01050525,3.62622227,0.28849716,0.56051843,0.04901802,0.62834417,1.90581528,0.93137925,0.02459890,1.28626444
-3.00450225,3.48283743,0.26782279,0.55607508,0.04448503,0.60773443,1.80705055,0.89618947,0.02293505,1.21706383
-2.99849925,3.37261915,0.24901174,0.55743430,0.04027398,0.59239085,1.72400861,0.87104480,0.02137947,1.15874384
-2.99249625,3.29647071,0.23221058,0.56459769,0.03642799,0.58243206,1.65708212,0.85626983,0.01995043,1.11159220
-2.98649325,3.25462017,0.21751476,0.57744935,0.03298309,0.57784347,1.60629215,0.85204798,0.01866197,1.07564928
-2.98049025,3.24662162,0.20496916,0.59575631,0.02996840,0.57847749,1.57129490,0.85841786,0.01752380,1.05071259
-2.97448724,3.27137194,0.19456996,0.61917173,0.02740638,0.58405725,1.55139732,0.87527226,0.01654133,1.03634711
-2.96848424,3.32714290,0.18626777,0.64724121,0.02531322,0.59418387,1.54558149,0.90235937,0.01571585,1.03190098
-2.96248124,3.41162783,0.17997175,0.67941200,0.02369926,0.60834711,1.55253687,0.93928634,0.01504483,1.03652625
-2.95647824,3.52200153,0.17555468,0.71504518,0.02256932,0.62593914,1.57069983,0.98552487,0.01452233,1.04920419
-2.95047524,3.65499197,0.17285870,0.75343060,0.02192303,0.64627118,1.59829927,1.04041868,0.01413943,1.06877440
-2.94447224,3.80696171,0.17170148,0.79380406,0.02175513,0.66859256,1.63340714,1.10319257,0.01388482,1.09396698
-2.93846923,3.97399687,0.17188270,0.83536659,0.02205558,0.69211161,1.67399230,1.17296288,0.01374534,1.12343687
-2.93246623,4.15200103,0.17319059,0.87730500,0.02280961,0.71601773,1.71797641,1.24874908,0.01370659,1.15579945
-2.92646323,4.33679152,0.17540841,0.91881320,0.02399777,0.73950412,1.76328992,1.32948628,0.01375354,1.18966628
-2.92046023,4.52419531,0.17832054,0.95911365,0.02559573,0.76179015,1.80792672,1.41403859,0.01387108,1.22368008
-2.91445723,4.71014193,0.18171830,0.99747811,0.02757428,0.78214294,1.84999556,1.50121305,0.01404455,1.25654781
-2.90845423,4.89075089,0.18540513,1.03324699,0.02989913,0.79989717,1.88776693,1.58977431,0.01426030,1.28707103
-2.90245123,5.06241127,0.18920116,1.06584677,0.03253091,0.81447255,1.91971374,1.67845975,0.01450603,1.31417260
-2.89644822,5.22185174,0.19294705,1.09480473,0.03542518,0.82538836,1.94454477,1.76599535,0.01477122,1.33691896
-2.89044522,5.36619939,0.19650706,1.11976053,0.03853268,0.83227452,1.96122993,1.85111217,0.01504738,1.35453749
-2.88444222,5.49302634,0.19977135,1.14047440,0.04179961,0.83487893,1.96901671,1.93256349,0.01532824,1.36642859
-2.87843922,5.60038365,0.20265741,1.15683147,0.04516829,0.83307078,1.96743755,2.00914276,0.01560990,1.37217219
-2.87243622,5.68682219,0.20511077,1.16884237,0.04857795,0.82683994,1.95630830,2.07970210,0.01589085,1.37152888
-2.86643322,5.75140111,0.20710483,1.17664010,0.05196573,0.81629244,1.93571810,2.14317147,0.01617189,1.36443575
-2.86043022,5.79368422,0.20864007,1.18047321,0.05526795,0.80164244,1.90601158,2.19857800,0.01645603,1.35099749
-2.85442721,5.81372551,0.20974249,1.18069586,0.05842151,0.78320114,1.86776427,2.24506546,0.01674828,1.33147326
-2.84842421,5.81204476,0.21046151,1.17775499,0.06136549,0.76136296,1.82175253,2.28191313,0.01705538,1.30626009
-2.84242121,5.78959467,0.21086720,1.17217509,0.06404271,0.73659002,1.76891940,2.30855367,0.01738544,1.27587354
-2.83641821,5.74772074,0.21104716,1.16454127,0.06640145,0.70939513,1.71033781,2.32458931,0.01774759,1.24092649
-2.83041521,5.68811522,0.21110291,1.15548096,0.06839693,0.68032432,1.64717254,2.32980555,0.01815155,1.20210688
-2.82441221,5.61276647,0.21114599,1.14564511,0.06999281,0.64993942,1.58064240,2.32418182,0.01860717,1.16015525
-2.81840920,5.52390483,0.21129376,1.13568914,0.07116235,0.61880132,1.51198381,2.30789827,0.01912398,1.11584256
-2.81240620,5.42394624,0.21166520,1.12625454,0.07188938,0.58745441,1.44241691,2.28133818,0.01971073,1.06994930
-2.80640320,5.31543467,0.21237644,1.11795132,0.07216886,0.55641266,1.37311499,2.24508558,0.02037492,1.02324595
-2.80040020,5.20098444,0.21353659,1.11134211,0.07200713,0.52614774,1.30517803,2.19991777,0.02112237,0.97647561
-2.79439720,5.08322357,0.21524352,1.10692802,0.07142178,0.49707922,1.23961066,2.14679275,0.02195688,0.93033872
-2.78839420,4.96473933,0.21758008,1.10513706,0.07044105,0.46956723,1.17730491,2.08683184,0.02287985,0.88548029
-2.78239120,4.84802700,0.22061064,1.10631501,0.06910297,0.44390739,1.11902769,2.02129788,0.02389003,0.84247966
-2.77638819,4.73544330,0.22437825,1.11071949,0.06745414,0.42032802,1.06541294,1.95156977,0.02498337,0.80184270
-2.77038519,4.62916546,0.22890231,1.11851699,0.06554819,0.39898959,1.01695833,1.87911418,0.02615289,0.76399660
-2.76438219,4.53115716,0.23417719,1.12978330,0.06344409,0.37998619,0.97402599,1.80545547,0.02738869,0.72928699
-2.75837919,4.44314226,0.24017153,1.14450721,0.06120435,0.36334868,0.93684695,1.73214484,0.02867808,0.69797728
-2.75237619,4.36658713,0.24682855,1.16259733,0.05889307,0.34904953,0.90552888,1.66072980,0.03000575,0.67025021
-2.74637319,4.30269191,0.25406732,1.18389195,0.05657414,0.33700884,0.88006653,1.59272495,0.03135410,0.64621115
-2.74037019,4.25239076,0.26178488,1.20817141,0.05430945,0.32710142,0.86035427,1.52958472,0.03270361,0.62589327
-2.73436718,4.21636074,0.26985941,1.23517256,0.05215728,0.31916459,0.84620027,1.47267899,0.03403335,0.60926398
-2.72836418,4.19503824,0.27815402,1.26460476,0.05017089,0.31300646,0.83734173,1.42327164,0.03532148,0.59623268
-2.72236118,4.18864183,0.28652137,1.29616646,0.04839738,0.30841441,0.83346034,1.38250242,0.03654586,0.58665930
-2.71635818,4.19719945,0.29480867,1.32956185,0.04687677,0.30516340,0.83419764,1.35137190,0.03768466,0.58036338
-2.71035518,4.22057814,0.30286303,1.36451645,0.04564137,0.30302407,0.83916952,1.33072929,0.03871698,0.57713340
-2.70435218,4.25851373,0.31053677,1.40079097,0.04471543,0.30177016,0.84797937,1.32126261,0.03962346,0.57673584
-2.69834917,4.31063843,0.31769262,1.43819252,0.04411491,0.30118523,0.86022932,1.32349082,0.04038684,0.57892378
-2.69234617,4.37650387,0.32420839,1.47658254,0.04384765,0.30106833,0.87552928,1.33775730,0.04099243,0.58344458
-2.68634317,4.45559808,0.32998101,1.51588084,0.04391354,0.30123862,0.89350339,1.36422426,0.04142858,0.59004639
-2.68034017,4.54735476,0.33492974,1.55606542,0.04430489,0.30153869,0.91379375,1.40286782,0.04168696,0.59848334
-2.67433717,4.65115439,0.33899826,1.59716790,0.04500697,0.30183667,0.93606146,1.45347377,0.04176280,0.60851909
-2.66833417,4.76631707,0.34215578,1.63926482,0.04599853,0.30202703,0.95998512,1.51563398,0.04165494,0.61992882
-2.66233117,4.89208799,0.34439697,1.68246505,0.04725242,0.30203020,0.98525718,1.58874401,0.04136583,0.63249970
-2.65632816,5.02761706,0.34574074,1.72689403,0.04873624,0.30179107,1.01157858,1.67200263,0.04090138,0.64602991
-2.65032516,5.17193507,0.34622818,1.77267581,0.05041302,0.30127656,1.03865236,1.76441384,0.04027073,0.66032654
-2.64432216,5.32392896,0.34591947,1.81991388,0.05224193,0.30047256,1.06617699,1.86479265,0.03948585,0.67520273
-2.63831916,5.48231962,0.34489039,1.86867206,0.05417898,0.29938023,1.09384019,1.97177531,0.03856114,0.69047430
-2.63231616,5.64564512,0.34322826,1.91895669,0.05617782,0.29801230,1.12131407,2.08383504,0.03751293,0.70595652
-2.62631316,5.81225278,0.34102791,1.97070145,0.05819051,0.29638925,1.14825223,2.19930396,0.03635898,0.72146125
-2.62031016,5.98030244,0.33838772,2.02375590,0.06016843,0.29453585,1.17428951,2.31640152,0.03511788,0.73679505
-2.61430715,6.14778316,0.33540610,2.07787882,0.06206310,0.29247823,1.19904477,2.43326954,0.03380860,0.75175839
-2.60830415,6.31254425,0.33217857,2.13273698,0.06382721,0.29024157,1.22212685,2.54801346,0.03244987,0.76614643
-2.60230115,6.47234099,0.32879565,2.18790985,0.06541556,0.28784859,1.24314386,2.65874879,0.03105982,0.77975124
-2.59629815,6.62489388,0.32534155,2.24290034,0.06678610,0.28531887,1.26171521,2.76365157,0.02965553,0.79236576
-2.59029515,6.76795944,0.32189387,2.29715120,0.06790089,0.28266902,1.27748610,2.86101090,0.02825272,0.80378907
-2.58429215,6.89940950,0.31852417,2.35006649,0.06872712,0.27991345,1.29014346,2.94928143,0.02686551,0.81383294
-2.57828914,7.01731505,0.31529932,2.40103712,0.06923793,0.27706592,1.29943261,3.02713354,0.02550626,0.82232911
-2.57228614,7.12003021,0.31228350,2.44946918,0.06941325,0.27414132,1.30517331,3.09349867,0.02418546,0.82913694
-2.56628314,7.20627130,0.30954065,2.49481348,0.06924036,0.27115776,1.30727432,3.14760729,0.02291181,0.83415088
-2.56028014,7.27518638,0.30713710,2.53659480,0.06871434,0.26813856,1.30574521,3.18901760,0.02169217,0.83730715
-2.55427714,7.32641049,0.30514416,2.57443901,0.06783824,0.26511402,1.30070448,3.21763290,0.02053180,0.83858928
-2.54827414,7.36010275,0.30364041,2.60809654,0.06662308,0.26212270,1.29238323,3.23370642,0.01943444,0.83803177
-2.54227114,7.37696226,0.30271335,2.63746067,0.06508753,0.25921205,1.28112371,3.23783292,0.01840251,0.83572183
-2.53626813,7.37822068,0.30246037,2.66257950,0.06325735,0.25643837,1.26737264,3.23092705,0.01743735,0.83179865
-2.53026513,7.36561104,0.30298877,2.68366054,0.06116462,0.25386579,1.25166907,3.21418897,0.01653938,0.82645022
-2.52426213,7.34131313,0.30441466,2.70106759,0.05884673,0.25156460,1.23462741,3.18905883,0.01570834,0.81990780
-2.51825913,7.30787752,0.30686084,2.71530968,0.05634520,0.24960866,1.21691607,3.15716171,0.01494341,0.81243799
-2.51225613,7.26813124,0.31045364,2.72702249,0.05370437,0.24807224,1.19923271,3.12024571,0.01424338,0.80433298
-2.50625313,7.22506940,0.31531867,2.73694296,0.05097006,0.24702637,1.18227717,3.08011570,0.01360676,0.79589926
-2.50025013,7.18173747,0.32157593,2.74587833,0.04818811,0.24653487,1.16672346,3.03856590,0.01303188,0.78744523
-2.49424712,7.14110991,0.32933414,2.75467100,0.04540308,0.24665037,1.15319203,2.99731409,0.01251693,0.77926861
-2.48824412,7.10597081,0.33868483,2.76416112,0.04265692,0.24741048,1.14222369,2.95794040,0.01205998,0.77164391
-2.48224112,7.07880207,0.34969638,2.77514866,0.03998791,0.24883448,1.13425656,2.92183322,0.01165901,0.76481078
-2.47623812,7.06168450,0.36240825,2.78835716,0.03742963,0.25092054,1.12960696,2.89014428,0.01131192,0.75896373
-2.47023512,7.05621642,0.37682582,2.80440099,0.03501030,0.25364385,1.12845531,2.86375467,0.01101645,0.75424377
-2.46423212,7.06345355,0.39291614,2.82375808,0.03275220,0.25695576,1.13083763,2.84325275,0.01077029,0.75073229
-2.45822911,7.08387289,0.41060471,2.84674961,0.03067146,0.26078388,1.13664296,2.82892444,0.01057097,0.74844748
-2.45222611,7.11736224,0.42977377,2.87352806,0.02877799,0.26503338,1.14561690,2.82075581,0.01041593,0.74734356
-2.44622311,7.16323582,0.45026203,2.90407441,0.02707569,0.26958927,1.15737085,2.81844718,0.01030255,0.74731260
-2.44022011,7.22027507,0.47186621,2.93820506,0.02556282,0.27431976,1.17139671,2.82143785,0.01022818,0.74818912
-2.43421711,7.28679296,0.49434415,2.97558825,0.02423260,0.27908036,1.18708609,2.82893960,0.01019019,0.74975706
-2.42821411,7.36071883,0.51741977,3.01576967,0.02307387,0.28371874,1.20375329,2.83997751,0.01018612,0.75175877
-2.42221111,7.43969997,0.54078952,3.05820602,0.02207193,0.28807997,1.22066089,2.85343592,0.01021367,0.75390580
-2.41620810,7.52121565,0.56413036,3.10230525,0.02120940,0.29201201,1.23704686,2.86810765,0.01027089,0.75589083
-2.41020510,7.60269875,0.58710882,3.14747157,0.02046706,0.29537122,1.25215215,2.88274436,0.01035622,0.75740028
-2.40420210,7.68165967,0.60939101,3.19315311,0.01982478,0.29802747,1.26524737,2.89610629,0.01046859,0.75812716
-2.39819910,7.75580755,0.63065312,3.23888992,0.01926231,0.29986894,1.27565793,2.90700950,0.01060751,0.75778349
-2.39219610,7.82316368,0.65059206,3.28435990,0.01876004,0.30080608,1.28278630,2.91436927,0.01077307,0.75611196
-2.38619310,7.88216238,0.66893571,3.32942020,0.01829965,0.30077484,1.28613101,2.91723825,0.01096602,0.75289621
-2.38019010,7.93173525,0.68545262,3.37414194,0.01786465,0.29973885,1.28530164,2.91483841,0.01118768,0.74796951
-2.37418709,7.97137535,0.69996034,3.41883617,0.01744077,0.29769061,1.28002934,2.90658594,0.01143994,0.74122149
-2.36818409,8.00117840,0.71233242,3.46406935,0.01701629,0.29465160,1.27017299,2.89210876,0.01172510,0.73260261
-2.36218109,8.02185949,0.72250343,3.51066732,0.01658218,0.29067134,1.25572067,2.87125616,0.01204580,0.72212641
-2.35617809,8.03474416,0.73047189,3.55970675,0.01613212,0.28582549,1.23678685,2.84410063,0.01240479,0.70986931
-2.35017509,8.04173410,0.73630092,3.61249419,0.01566248,0.28021302,1.21360548,2.81093205,0.01280476,0.69596823
-2.34417209,8.04524854,0.74011640,3.67053279,0.01517211,0.27395271,1.18651949,2.77224450,0.01324811,0.68061595
-2.33816908,8.04814320,0.74210283,3.73547778,0.01466216,0.26717896,1.15596728,2.72871637,0.01373672,0.66405457
-2.33216608,8.05360976,0.74249683,3.80908210,0.01413573,0.26003726,1.12246672,2.68118436,0.01427174,0.64656728
-2.32616308,8.06505949,0.74157860,3.89313389,0.01359755,0.25267933,1.08659735,2.63061243,0.01485333,0.62846877
-2.32016008,8.08599502,0.73966160,3.98938834,0.01305364,0.24525834,1.04898148,2.57805653,0.01548051,0.61009471
-2.31415708,8.11987522,0.73708078,4.09949613,0.01251093,0.23792404,1.01026482,2.52462654,0.01615101,0.59179056
-2.30815408,8.16997806,0.73417999,4.22493142,0.01197691,0.23081833,0.97109726,2.47144652,0.01686112,0.57390028
-2.30215108,8.23926648,0.73129874,4.36692200,0.01145929,0.22407116,0.93211440,2.41961473,0.01760571,0.55675519
-2.29614807,8.33026257,0.72875919,4.52638443,0.01096573,0.21779693,0.89392031,2.37016495,0.01837814,0.54066349
-2.29014507,8.44493481,0.72685362,4.70386688,0.01050357,0.21209160,0.85707208,2.32403032,0.01917043,0.52590061
-2.28414207,8.58460278,0.72583294,4.89950205,0.01007966,0.20703046,0.82206640,2.28201121,0.01997332,0.51270096
-2.27813907,8.74986342,0.72589675,5.11297236,0.00970014,0.20266657,0.78932860,2.24474838,0.02077648,0.50125111
-2.27213607,8.94054204,0.72718525,5.34348927,0.00937042,0.19903014,0.75920426,2.21270255,0.02156877,0.49168465
-2.26613307,9.15567053,0.72977335,5.58978805,0.00909508,0.19612848,0.73195363,2.18614109,0.02233846,0.48407901
-2.26013007,9.39349432,0.73366726,5.85013903,0.00887789,0.19394685,0.70774883,2.16513281,0.02307364,0.47845412
-2.25412706,9.65150883,0.73880352,6.12237569,0.00872181,0.19244993,0.68667394,2.14955081,0.02376248,0.47477305
-2.24812406,9.92652488,0.74505074,6.40393955,0.00862909,0.19158397,0.66872774,2.13908366,0.02439360,0.47294453
-2.24212106,10.21476168,0.75221376,6.69194107,0.00860135,0.19127947,0.65382910,2.13325450,0.02495643,0.47282720
-2.23611806,10.51196496,0.76004024,6.98323537,0.00863968,0.19145438,0.64182471,2.13144732,0.02544152,0.47423553
-2.23011506,10.81354678,0.76822934,7.27451087,0.00874477,0.19201767,0.63249895,2.13293961,0.02584086,0.47694707
-2.22411206,11.11474258,0.77644226,7.56238827,0.00891703,0.19287313,0.62558546,2.13693998,0.02614812,0.48071082
-2.21810905,11.41078035,0.78431419,7.84352710,0.00915668,0.19392335,0.62078016,2.14262932,0.02635892,0.48525647
-2.21210605,11.69705583,0.79146725,8.11473593,0.00946388,0.19507371,0.61775529,2.14920376,0.02647099,0.49030404
-2.20610305,11.96930746,0.79752404,8.37308271,0.00983881,0.19623628,0.61617385,2.15591780,0.02648428,0.49557380
-2.20010005,12.22378417,0.80212120,8.61600062,0.01028169,0.19733348,0.61570428,2.16212553,0.02640109,0.50079595
-2.19409705,12.45739922,0.80492258,8.84138531,0.01079288,0.19830138,0.61603453,2.16731836,0.02622603,0.50571976
-2.18809405,12.66786349,0.80563150,9.04767910,0.01137280,0.19909253,0.61688531,2.17115758,0.02596608,0.51012196
-2.18209105,12.85379208,0.80400170,9.23393805,0.01202197,0.19967823,0.61802197,2.17350009,0.02563042,0.51381386
-2.17608804,13.01477880,0.79984656,9.39987823,0.01274089,0.20005013,0.61926445,2.17441622,0.02523040,0.51664724
-2.17008504,13.15143450,0.79304619,9.54589838,0.01353000,0.20022109,0.62049511,2.17419870,0.02477931,0.51851850
-2.16408204,13.26538625,0.78355230,9.67307684,0.01438953,0.20022522,0.62166396,2.17336214,0.02429222,0.51937118
-2.15807904,13.35923610,0.77139053,9.78314168,0.01531937,0.20011721,0.62279112,2.17263281,0.02378572,0.51919656
-2.15207604,13.43647987,0.75666021,9.87841448,0.01631896,0.19997072,0.62396631,2.17292896,0.02327766,0.51803249
-2.14607304,13.50138809,0.73953162,9.96172889,0.01738710,0.19987611,0.62534545,2.17533222,0.02278682,0.51596039
-2.14007004,13.55885313,0.72024081,10.03632691,0.01852181,0.19993745,0.62714427,2.18105094,0.02233263,0.51310065
-2.13406703,13.61420800,0.69908229,10.10573669,0.01972025,0.20026887,0.62962926,2.19137682,0.02193478,0.50960656
-2.12806403,13.67302388,0.67639978,10.17363659,0.02097854,0.20099048,0.63310620,2.20763624,0.02161284,0.50565710
-2.12206103,13.74089439,0.65257550,10.24371136,0.02229174,0.20222391,0.63790670,2.23113819,0.02138590,0.50144882
-2.11605803,13.82321545,0.62801840,10.31950641,0.02365380,0.20408767,0.64437324,2.26312049,0.02127217,0.49718724
-2.11005503,13.92497001,0.60315169,10.40428674,0.02505757,0.20669250,0.65284321,2.30469651,0.02128855,0.49307814
-2.10405203,14.05052644,0.57840033,10.50090657,0.02649482,0.21013687,0.66363279,2.35680424,0.02145024,0.48931899
-2.09804902,14.20345937,0.55417875,10.61169574,0.02795641,0.21450276,0.67702093,2.42015963,0.02177037,0.48609103
-2.09204602,14.38640039,0.53087932,10.73836768,0.02943235,0.21985201,0.69323450,2.49521620,0.02225960,0.48355215
-2.08604302,14.60092495,0.50886193,10.88195324,0.03091206,0.22622317,0.71243483,2.58213235,0.02292581,0.48183106
-2.08004002,14.84748017,0.48844499,11.04276322,0.03238450,0.23362923,0.73470650,2.68074775,0.02377376,0.48102267
-2.07403702,15.12535661,0.46989802,11.22038107,0.03383849,0.24205601,0.76004860,2.79057008,0.02480489,0.48118508
-2.06803402,15.43270505,0.45343616,11.41368615,0.03526287,0.25146161,0.78836907,2.91077270,0.02601713,0.48233807
-2.06203102,15.76659756,0.43921649,11.62090626,0.03664681,0.26177662,0.81948209,3.04020355,0.02740477,0.48446317
-2.05602801,16.12313034,0.42733627,11.83969717,0.03797999,0.27290532,0.85310904,3.17740559,0.02895847,0.48750523
-2.05002501,16.49756414,0.41783311,12.06724555,0.03925287,0.28472772,0.88888260,3.32064795,0.03066531,0.49137529
-2.04402201,16.88449651,0.41068678,12.30039083,0.04045682,0.29710231,0.92635422,3.46796733,0.03250899,0.49595465
-2.03801901,17.27805922,0.40582271,12.53576081,0.04158428,0.30986958,0.96500453,3.61721821,0.03447002,0.50109985
-2.03201601,17.67213284,0.40311678,12.76991541,0.04262892,0.32285605,1.00425634,3.76613051,0.03652619,0.50664838
-2.02601301,18.06057029,0.40240142,12.99949242,0.04358566,0.33587864,1.04348983,3.91237257,0.03865289,0.51242483
-2.02001001,18.43742053,0.40347246,13.22134936,0.04445075,0.34874938,1.08205931,4.05361768,0.04082375,0.51824716
-2.01400700,18.79714374,0.40609687,13.43269562,0.04522175,0.36128015,1.11931102,4.18761151,0.04301114,0.52393306
-2.00800400,19.13480966,0.41002076,13.63120946,0.04589757,0.37328732,1.15460124,4.31223821,0.04518684,0.52930593
-2.00200100,19.44627128,0.41497765,13.81513495,0.04647842,0.38459624,1.18731415,4.42558273,0.04732268,0.53420050
-1.99599800,19.72830702,0.42069660,13.98335477,0.04696576,0.39504526,1.21687877,4.52598701,0.04939124,0.53846779
-1.98999500,19.97872580,0.42691011,14.13543575,0.04736233,0.40448933,1.24278438,4.61209795,0.05136644,0.54197945
-1.98399200,20.19643056,0.43336138,14.27164475,0.04767207,0.41280303,1.26459389,4.68290531,0.05322418,0.54463119
-1.97798899,20.38143760,0.43981079,14.39293404,0.04790012,0.41988294,1.28195478,4.73776808,0.05494288,0.54634548
-1.97198599,20.53485086,0.44604155,14.50089616,0.04805282,0.42564925,1.29460723,4.77642851,0.05650397,0.54707332
-1.96598299,20.65879185,0.45186404,14.59768964,0.04813773,0.43004687,1.30238924,4.79901314,0.05789224,0.54679514
-1.95997999,20.75628817,0.45711906,14.68593832,0.04816358,0.43304565,1.30523863,4.80602117,0.05909616,0.54552088
-1.95397699,20.83112504,0.46167964,14.76860790,0.04814025,0.43464012,1.30319204,4.79830076,0.06010807,0.54328930
-1.94797399,20.88766633,0.46545151,14.84886483,0.04807881,0.43484862,1.29638092,4.77701447,0.06092425,0.54016644
-1.94197099,20.93065267,0.46837223,14.92992323,0.04799135,0.43371192,1.28502503,4.74359556,0.06154489,0.53624352
-1.93596798,20.96498569,0.47040906,15.01488658,0.04789095,0.43129146,1.26942358,4.69969729,0.06197403,0.53163417
-1.92996498,20.99550817,0.47155567,15.10659125,0.04779144,0.42766730,1.24994455,4.64713743,0.06221933,0.52647115
-1.92396198,21.02679012,0.47182797,15.20745904,0.04770721,0.42293580,1.22701274,4.58784071,0.06229181,0.52090265
-1.91795898,21.06293087,0.47125918,15.31936592,0.04765289,0.41720720,1.20109704,4.52378156,0.06220555,0.51508830
