energy_ev,total_up,Bi_p_up,Bi_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-4.30115058,5.66144032,0.85898642,0.02060399,4.10517492,2.46572574,0.03613071,3.93899966
-4.29514757,5.69582504,0.86084633,0.02050179,4.14949592,2.49498421,0.03594913,3.98423241
-4.28914457,5.72902780,0.86168421,0.02038062,4.19581371,2.52431202,0.03565435,4.03034576
-4.28314157,5.76102146,0.86154913,0.02024392,4.24392290,2.55357737,0.03524872,4.07708656
-4.27713857,5.79173214,0.86050413,0.02009546,4.29348918,2.58261066,0.03473764,4.12413602
-4.27113557,5.82104289,0.85862736,0.01993925,4.34406015,2.61120668,0.03412929,4.17111420
-4.26513257,5.84879786,0.85601284,0.01977948,4.39507972,2.63912754,0.03343433,4.21758545
-4.25912956,5.87480663,0.85277052,0.01962041,4.44590558,2.66610603,0.03266549,4.26306468
-4.25312656,5.89884823,0.84902560,0.01946624,4.49582858,2.69184953,0.03183710,4.30702425
-4.24712356,5.92067469,0.84491706,0.01932106,4.54409334,2.71604423,0.03096457,4.34890127
-4.24112056,5.94001409,0.84059535,0.01918867,4.58991925,2.73835969,0.03006386,4.38810547
-4.23511756,5.95657329,0.83621922,0.01907254,4.63252118,2.75845382,0.02915096,4.42402745
-4.22911456,5.97004035,0.83195192,0.01897564,4.67112923,2.77597827,0.02824136,4.45604765
-4.22311156,5.98008724,0.82795674,0.01890040,4.70500722,2.79058423,0.02734955,4.48354584
-4.21710855,5.98637293,0.82439214,0.01884862,4.73346929,2.80192877,0.02648862,4.50591147
-4.21110555,5.98854741,0.82140676,0.01882136,4.75589474,2.80968171,0.02566993,4.52255470
-4.20510255,5.98625682,0.81913437,0.01881899,4.77174056,2.81353288,0.02490279,4.53291827
-4.19909955,5.97914994,0.81768915,0.01884108,4.78055202,2.81319980,0.02419435,4.53648983
-4.19309655,5.96688618,0.81716150,0.01888646,4.78197086,2.80843550,0.02354948,4.53281477
-4.18709355,5.94914491,0.81761446,0.01895322,4.77574153,2.79903641,0.02297083,4.52150904
-4.18109055,5.92563598,0.81908117,0.01903873,4.76171523,2.78484984,0.02245890,4.50227158
-4.17508754,5.89611101,0.82156317,0.01913979,4.73985194,2.76578089,0.02201225,4.47489596
-4.16908454,5.86037500,0.82502991,0.01925261,4.71022036,2.74179844,0.02162772,4.43928057
-4.16308154,5.81829762,0.82941933,0.01937298,4.67299598,2.71293974,0.02130074,4.39543687
-4.15707854,5.76982345,0.83463941,0.01949635,4.62845701,2.67931342,0.02102569,4.34349519
-4.15107554,5.71498060,0.84057080,0.01961797,4.57697848,2.64110062,0.02079616,4.28370765
-4.14507254,5.65388692,0.84707018,0.01973299,4.51902429,2.59855397,0.02060535,4.21644768
-4.13906953,5.58675335,0.85397429,0.01983659,4.45513750,2.55199431,0.02044636,4.14220616
-4.13306653,5.51388389,0.86110439,0.01992410,4.38592875,2.50180525,0.02031247,4.06158385
-4.12706353,5.43567200,0.86827096,0.01999112,4.31206318,2.44842544,0.02019735,3.97528034
-4.12106053,5.35259333,0.87527847,0.02003359,4.23424598,2.39233904,0.02009527,3.88407974
-4.11505753,5.26519491,0.88192994,0.02004793,4.15320689,2.33406436,0.02000119,3.78883348
-4.10905453,5.17408128,0.88803128,0.02003105,4.06968416,2.27414137,0.01991086,3.69044089
-4.10305153,5.07989803,0.89339519,0.01998045,3.98440832,2.21311833,0.01982075,3.58982813
-4.09704852,4.98331359,0.89784462,0.01989423,3.89808637,2.15153826,0.01972812,3.48792640
-4.09104552,4.88500013,0.90121569,0.01977113,3.81138693,2.08992557,0.01963081,3.38565009
-4.08504252,4.78561464,0.90336024,0.01961052,3.72492690,2.02877363,0.01952722,3.28387600
-4.07903952,4.68578116,0.90414784,0.01941241,3.63926029,1.96853366,0.01941615,3.18342423
-4.07303652,4.58607515,0.90346752,0.01917740,3.55486960,1.90960550,0.01929664,3.08504166
-4.06703352,4.48701105,0.90122929,0.01890666,3.47216032,1.85233061,0.01916790,2.98938865
-4.06103052,4.38903373,0.89736544,0.01860192,3.39145872,1.79698758,0.01902914,2.89702963
-4.05502751,4.29251446,0.89183177,0.01826537,3.31301333,1.74379044,0.01887954,2.80842768
-4.04902451,4.19775162,0.88460891,0.01789967,3.23699993,1.69288973,0.01871818,2.72394369
-4.04302151,4.10497649,0.87570353,0.01750785,3.16353007,1.64437632,0.01854404,2.64383974
-4.03701851,4.01436356,0.86514965,0.01709334,3.09266272,1.59828772,0.01835603,2.56828667
-4.03101551,3.92604506,0.85300990,0.01665984,3.02441855,1.55461664,0.01815308,2.49737543
-4.02501251,3.84012879,0.83937658,0.01621135,2.95879626,1.51332131,0.01793421,2.43113146
-4.01900950,3.75671814,0.82437250,0.01575212,2.89578996,1.47433694,0.01769869,2.36953140
-4.01300650,3.67593299,0.80815135,0.01528660,2.83540686,1.43758791,0.01744612,2.31252120
-4.00700350,3.59793015,0.79089748,0.01481942,2.77768406,1.40299977,0.01717664,2.26003450
-4.00100050,3.52292164,0.77282476,0.01435534,2.72270349,1.37051052,0.01689099,2.21201025
-3.99499750,3.45118947,0.75417460,0.01389924,2.67060394,1.34008057,0.01659067,2.16840847
-3.98899450,3.38309545,0.73521270,0.01345602,2.62158923,1.31170052,0.01627797,2.12922305
-3.98299150,3.31908495,0.71622467,0.01303058,2.57593169,1.28539652,0.01595604,2.09449085
-3.97698849,3.25968375,0.69751039,0.01262775,2.53397046,1.26123267,0.01562885,2.06429620
-3.97098549,3.20548753,0.67937715,0.01225217,2.49610419,1.23931020,0.01530113,2.03877044
-3.96498249,3.15714396,0.66213173,0.01190820,2.46277826,1.21976352,0.01497829,2.01808639
-3.95897949,3.11532806,0.64607173,0.01159987,2.43446676,1.20275303,0.01466622,2.00244772
-3.95297649,3.08071157,0.63147622,0.01133068,2.41164998,1.18845528,0.01437113,1.99207390
-3.94697349,3.05392793,0.61859639,0.01110355,2.39478845,1.17705070,0.01409930,1.98718137
-3.94097049,3.03553475,0.60764635,0.01092066,2.38429475,1.16870977,0.01385685,1.98796204
-3.93496748,3.02597566,0.59879471,0.01078338,2.38050483,1.16357835,0.01364947,1.99456056
-3.92896448,3.02554415,0.59215729,0.01069216,2.38365020,1.16176292,0.01348220,2.00705158
-3.92296148,3.03435144,0.58779147,0.01064649,2.39383312,1.16331680,0.01335919,2.02541877
-3.91695848,3.05230084,0.58569250,0.01064481,2.41100612,1.16822819,0.01328350,2.04953695
-3.91095548,3.07907030,0.58579201,0.01068460,2.43495744,1.17641062,0.01325697,2.07915868
-3.90495248,3.11410473,0.58795908,0.01076230,2.46530365,1.18769684,0.01328009,2.11390654
-3.89894947,3.15661912,0.59200367,0.01087350,2.50149004,1.20183625,0.01335197,2.15327170
-3.89294647,3.20561258,0.59768248,0.01101298,2.54279933,1.21849646,0.01347030,2.19661933
-3.88694347,3.25989310,0.60470709,0.01117486,2.58836833,1.23726874,0.01363148,2.24320079
-3.88094047,3.31811186,0.61275377,0.01135285,2.63721204,1.25767736,0.01383067,2.29217193
-3.87493747,3.37880554,0.62147483,0.01154036,2.68825383,1.27919225,0.01406195,2.34261693
-3.86893447,3.44044436,0.63051066,0.01173078,2.74036039,1.30124437,0.01431852,2.39357602
-3.86293147,3.50148322,0.63950210,0.01191767,2.79237935,1.32324295,0.01459290,2.44407587
-3.85692846,3.56041325,0.64810247,0.01209497,2.84317754,1.34459369,0.01487713,2.49316057
-3.85092546,3.61581088,0.65598850,0.01225722,2.89167785,1.36471701,0.01516306,2.53992174
-3.84492246,3.66638174,0.66286999,0.01239966,2.93689263,1.38306519,0.01544248,2.58352570
-3.83891946,3.71099709,0.66849741,0.01251843,2.97795170,1.39913781,0.01570740,2.62323643
-3.83291646,3.74872096,0.67266742,0.01261057,3.01412378,1.41249447,0.01595021,2.65843285
-3.82691346,3.77882679,0.67522591,0.01267414,3.04483008,1.42276449,0.01616383,2.68861979
-3.82091046,3.80080310,0.67606876,0.01270813,3.06964986,1.42965298,0.01634186,2.71343194
-3.81490745,3.81434843,0.67514030,0.01271246,3.08831779,1.43294346,0.01647866,2.73263124
-3.80890445,3.81935640,0.67242979,0.01268782,3.10071386,1.43249697,0.01656946,2.74609779
-3.80290145,3.81589255,0.66796626,0.01263561,3.10684694,1.42824804,0.01661039,2.75381557
-3.79689845,3.80416492,0.66181223,0.01255773,3.10683327,1.42019817,0.01659854,2.75585410
-3.79089545,3.78449065,0.65405667,0.01245644,3.10087184,1.40840721,0.01653191,2.75234748
-3.78489245,3.75726126,0.64480792,0.01233419,3.08921832,1.39298374,0.01640951,2.74347259
-3.77888944,3.72290896,0.63418680,0.01219342,3.07215943,1.37407487,0.01623126,2.72942801
-3.77288644,3.68187625,0.62232051,0.01203649,3.04998963,1.35185631,0.01599802,2.71041506
-3.76688344,3.63459072,0.60933757,0.01186547,3.02299128,1.32652347,0.01571157,2.68662243
-3.76088044,3.58144646,0.59536404,0.01168214,2.99141971,1.29828380,0.01537457,2.65821516
-3.75487744,3.52279284,0.58052118,0.01148789,2.95549360,1.26735104,0.01499051,2.62532865
-3.74887444,3.45893090,0.56492439,0.01128369,2.91539124,1.23394124,0.01456372,2.58806786
-3.74287144,3.39011712,0.54868357,0.01107016,2.87125219,1.19827079,0.01409929,2.54651140
-3.73686843,3.31657342,0.53190438,0.01084758,2.82318407,1.16055615,0.01360302,2.50072002
-3.73086543,3.23850236,0.51469045,0.01061597,2.77127336,1.12101503,0.01308136,2.45074850
-3.72486243,3.15610564,0.49714590,0.01037520,2.71559921,1.07986857,0.01254134,2.39665984
-3.71885943,3.06960425,0.47937806,0.01012507,2.65624900,1.03734410,0.01199047,2.33854056
-3.71285643,2.97925836,0.46149998,0.00986542,2.59333412,0.99367794,0.01143663,2.27651564
-3.70685343,2.88538518,0.44363237,0.00959622,2.52700499,0.94911783,0.01088799,2.21076211
-3.70085043,2.78837328,0.42590479,0.00931768,2.45746388,0.90392453,0.01035282,2.14151991
-3.69484742,2.68869212,0.40845592,0.00903028,2.38497480,0.85837226,0.00983941,2.06909939
-3.68884442,2.58689601,0.39143273,0.00873483,2.30986955,0.81274785,0.00935589,1.99388472
-3.68284142,2.48362207,0.37498860,0.00843251,2.23254972,0.76734842,0.00891007,1.91633293
-3.67683842,2.37958217,0.35928048,0.00812481,2.15348433,0.72247770,0.00850930,1.83696849
-3.67083542,2.27554932,0.34446509,0.00781354,2.07320326,0.67844100,0.00816030,1.75637382
-3.66483242,2.17233926,0.33069448,0.00750078,1.99228698,0.63553933,0.00786903,1.67517623
-3.65882941,2.07078830,0.31811117,0.00718876,1.91135290,0.59406268,0.00764051,1.59403187
-3.65282641,1.97172867,0.30684310,0.00687985,1.83103926,0.55428305,0.00747871,1.51360781
-3.64682341,1.87596282,0.29699869,0.00657641,1.75198741,0.51644758,0.00738642,1.43456301
-3.64082041,1.78423795,0.28866232,0.00628074,1.67482316,0.48077207,0.00736516,1.35752929
-3.63481741,1.69722229,0.28189051,0.00599498,1.60013834,0.44743539,0.00741508,1.28309322
-3.62881441,1.61548421,0.27670899,0.00572103,1.52847332,0.41657499,0.00753494,1.21177978
-3.62281141,1.53947539,0.27311088,0.00546051,1.46030131,0.38828378,0.00772208,1.14403866
-3.61680840,1.46951861,0.27105616,0.00521471,1.39601507,0.36260859,0.00797241,1.08023359
-3.61080540,1.40580108,0.27047246,0.00498454,1.33591682,0.33955024,0.00828049,1.02063530
-3.60480240,1.34837316,0.27125722,0.00477056,1.28021148,0.31906520,0.00863959,0.96541827
-3.59879940,1.29715293,0.27328118,0.00457301,1.22900377,0.30106885,0.00904187,0.91466119
-3.59279640,1.25193591,0.27639308,0.00439179,1.18229914,0.28544014,0.00947847,0.86835121
-3.58679340,1.21240968,0.28042541,0.00422655,1.14000858,0.27202737,0.00993978,0.82639140
-3.58079040,1.17817263,0.28520103,0.00407675,1.10195687,0.26065498,0.01041564,0.78861119
-3.57478739,1.14875575,0.29054025,0.00394173,1.06789423,0.25113086,0.01089562,0.75477903
-3.56878439,1.12364660,0.29626822,0.00382076,1.03751050,0.24325410,0.01136931,0.72461674
-3.56278139,1.10231416,0.30222230,0.00371315,1.01045139,0.23682258,0.01182660,0.69781474
-3.55677839,1.08423355,0.30825887,0.00361827,0.98633600,0.23164039,0.01225801,0.67404750
-3.55077539,1.06890922,0.31425951,0.00353567,0.96477481,0.22752447,0.01265495,0.65298845
-3.54477239,1.05589584,0.32013610,0.00346506,0.94538724,0.22431056,0.01301001,0.63432366
-3.53876938,1.04481562,0.32583459,0.00340639,0.92781802,0.22185789,0.01331716,0.61776375
-3.53276638,1.03537161,0.33133726,0.00335983,0.91175158,0.22005277,0.01357200,0.60305356
-3.52676338,1.02735612,0.33666331,0.00332577,0.89692375,0.21881074,0.01377184,0.58997909
-3.52076038,1.02065422,0.34186776,0.00330483,0.88313035,0.21807736,0.01391579,0.57837173
-3.51475738,1.01524204,0.34703862,0.00329776,0.87023218,0.21782767,0.01400478,0.56810944
-3.50875438,1.01118029,0.35229256,0.00330543,0.85815643,0.21806431,0.01404150,0.55911523
-3.50275138,1.00860332,0.35776916,0.00332879,0.84689439,0.21881454,0.01403027,0.55135300
-3.49674837,1.00770456,0.36362409,0.00336872,0.83649587,0.22012630,0.01397686,0.54482126
-3.49074537,1.00871916,0.37002160,0.00342604,0.82706076,0.22206349,0.01388825,0.53954508
-3.48474237,1.01190498,0.37712663,0.00350143,0.81872823,0.22470088,0.01377235,0.53556695
-3.47873937,1.01752293,0.38509700,0.00359531,0.81166452,0.22811876,0.01363770,0.53293714
-3.47273637,1.02581801,0.39407618,0.00370786,0.80605004,0.23239769,0.01349316,0.53170420
-3.46673337,1.03700203,0.40418681,0.00383896,0.80206653,0.23761357,0.01334756,0.53190615
-3.46073037,1.05123901,0.41552562,0.00398817,0.79988537,0.24383336,0.01320946,0.53356306
-3.45472736,1.06863420,0.42815977,0.00415473,0.79965739,0.25111150,0.01308677,0.53667129
-3.44872436,1.08922711,0.44212488,0.00433758,0.80150511,0.25948731,0.01298664,0.54119983
-3.44272136,1.11298903,0.45742489,0.00453539,0.80551757,0.26898335,0.01291519,0.54708892
-3.43671836,1.13982503,0.47403365,0.00474666,0.81174808,0.27960486,0.01287739,0.55425089
-3.43071536,1.16958008,0.49189807,0.00496971,0.82021476,0.29134020,0.01287703,0.56257328
-3.42471236,1.20204889,0.51094270,0.00520279,0.83090381,0.30416217,0.01291665,0.57192370
-3.41870935,1.23698866,0.53107529,0.00544419,0.84377486,0.31803008,0.01299761,0.58215631
-3.41270635,1.27413369,0.55219301,0.00569225,0.85876805,0.33289243,0.01312016,0.59311920
-3.40670335,1.31321092,0.57418886,0.00594547,0.87581192,0.34868988,0.01328354,0.60466229
-3.40070035,1.35395520,0.59695785,0.00620254,0.89483161,0.36535832,0.01348616,0.61664501
-3.39469735,1.39612314,0.62040244,0.00646239,0.91575631,0.38283186,0.01372570,0.62894329
-3.38869435,1.43950473,0.64443703,0.00672425,0.93852554,0.40104540,0.01399933,0.64145533
-3.38269135,1.48393166,0.66899100,0.00698755,0.96309343,0.41993671,0.01430381,0.65410567
-3.37668834,1.52928198,0.69401021,0.00725201,0.98943067,0.43944776,0.01463566,0.66684726
-3.37068534,1.57548061,0.71945684,0.00751753,1.01752386,0.45952534,0.01499128,0.67966144
-3.36468234,1.62249565,0.74530751,0.00778415,1.04737204,0.48012082,0.01536703,0.69255566
-3.35867934,1.67033087,0.77155003,0.00805200,1.07898077,0.50118914,0.01575926,0.70555916
-3.35267634,1.71901463,0.79817866,0.00832121,1.11235384,0.52268708,0.01616442,0.71871681
-3.34667334,1.76858617,0.82518855,0.00859179,1.14748326,0.54457094,0.01657901,0.73208150
-3.34067034,1.81908003,0.85256955,0.00886364,1.18433817,0.56679392,0.01699958,0.74570563
-3.33466733,1.87050968,0.88029986,0.00913639,1.22285330,0.58930315,0.01742276,0.75963202
-3.32866433,1.92285137,0.90833997,0.00940942,1.26291784,0.61203687,0.01784515,0.77388507
-3.32266133,1.97602924,0.93662727,0.00968175,1.30436552,0.63492176,0.01826335,0.78846256
-3.31665833,2.02990272,0.96507175,0.00995210,1.34696658,0.65787072,0.01867393,0.80332861
-3.31065533,2.08425687,0.99355298,0.01021883,1.39042222,0.68078123,0.01907340,0.81840834
-3.30465233,2.13879652,1.02191868,0.01048002,1.43436215,0.70353447,0.01945820,0.83358455
-3.29864932,2.19314437,1.04998494,0.01073347,1.47834554,0.72599521,0.01982476,0.84869663
-3.29264632,2.24684348,1.07753813,0.01097681,1.52186549,0.74801260,0.02016952,0.86354190
-3.28664332,2.29936392,1.10433839,0.01120754,1.56435707,0.76942178,0.02048894,0.87787932
-3.28064032,2.35011353,1.13012461,0.01142315,1.60520873,0.79004635,0.02077964,0.89143555
-3.27463732,2.39845225,1.15462056,0.01162120,1.64377678,0.80970154,0.02103844,0.90391300
-3.26863432,2.44370944,1.17754211,0.01179941,1.67940234,0.82819809,0.02126242,0.91499968
-3.26263132,2.48520364,1.19860504,0.01195575,1.71143029,0.84534657,0.02144907,0.92438034
-3.25662831,2.52226389,1.21753330,0.01208852,1.73922946,0.86096217,0.02159633,0.93174858
-3.25062531,2.55425199,1.23406733,0.01219639,1.76221325,0.87486975,0.02170269,0.93681919
-3.24462231,2.58058473,1.24797234,0.01227850,1.77986014,0.88690895,0.02176725,0.93934051
-3.23861931,2.60075555,1.25904607,0.01233447,1.79173300,0.89693943,0.02178981,0.93910604
-3.23261631,2.61435483,1.26712615,0.01236439,1.79749681,0.90484594,0.02177091,0.93596497
-3.22661331,2.62108815,1.27209663,0.01236888,1.79693388,0.91054315,0.02171187,0.92983108
-3.22061031,2.62079205,1.27389366,0.01234905,1.78995613,0.91398016,0.02161482,0.92068980
-3.21460730,2.61344666,1.27251025,0.01230652,1.77661392,0.91514455,0.02148271,0.90860286
-3.20860430,2.59918496,1.26799985,0.01224332,1.75710107,0.91406579,0.02131933,0.89371056
-3.20260130,2.57829802,1.26047883,0.01216198,1.73175576,0.91081790,0.02112928,0.87623135
-3.19659830,2.55123624,1.25012754,0.01206536,1.70105739,0.90552128,0.02091796,0.85645875
-3.19059530,2.51860613,1.23718999,0.01195673,1.66561918,0.89834337,0.02069150,0.83475565
-3.18459230,2.48116258,1.22197206,0.01183965,1.62617690,0.88949818,0.02045675,0.81154613
-3.17858929,2.43979665,1.20483790,0.01171795,1.58357387,0.87924441,0.02022113,0.78730502
-3.17258629,2.39551888,1.18620472,0.01159567,1.53874266,0.86788216,0.01999256,0.76254562
-3.16658329,2.34943826,1.16653578,0.01147700,1.49268413,0.85574798,0.01977933,0.73780586
-3.16058029,2.30273747,1.14633154,0.01136621,1.44644417,0.84320849,0.01958989,0.71363342
-3.15457729,2.25664467,1.12611916,0.01126759,1.40108919,0.83065235,0.01943269,0.69057034
-3.14857429,2.21240262,1.10644047,0.01118532,1.35768075,0.81848092,0.01931592,0.66913771
-3.14257129,2.17123618,1.08783868,0.01112341,1.31725036,0.80709775,0.01924729,0.64982081
-3.13656828,2.13431889,1.07084416,0.01108558,1.28077521,0.79689721,0.01923375,0.63305554
-3.13056528,2.10274011,1.05595979,0.01107516,1.24915550,0.78825264,0.01928121,0.61921637
-3.12456228,2.07747379,1.04364642,0.01109496,1.22319427,0.78150461,0.01939426,0.60860649
-3.11855928,2.05935025,1.03430908,0.01114720,1.20358024,0.77694963,0.01957590,0.60145043
-3.11255628,2.04903222,1.02828446,0.01123340,1.19087439,0.77482999,0.01982735,0.59788959
-3.10655328,2.04699627,1.02583040,0.01135430,1.18550055,0.77532530,0.02014785,0.59798070
-3.10055028,2.05352072,1.02711800,0.01150980,1.18774045,0.77854609,0.02053452,0.60169743
-3.09454727,2.06868077,1.03222675,0.01169898,1.19773324,0.78453005,0.02098232,0.60893512
-3.08854427,2.09235127,1.04114305,0.01192006,1.21547951,0.79324115,0.02148410,0.61951831
-3.08254127,2.12421735,1.05376256,0.01217044,1.24084956,0.80457184,0.02203074,0.63321089
-3.07653827,2.16379251,1.06989605,0.01244682,1.27359549,0.81834839,0.02261132,0.64972839
-3.07053527,2.21044360,1.08927892,0.01274531,1.31336658,0.83433915,0.02321346,0.66875190
-3.06453227,2.26342156,1.11158381,0.01306151,1.35972722,0.85226550,0.02382370,0.68994290
-3.05852926,2.32189658,1.13643582,0.01339075,1.41217656,0.87181492,0.02442797,0.71295848
-3.05252626,2.38499588,1.16342958,0.01372824,1.47016894,0.89265554,0.02501205,0.73746604
-3.04652326,2.45184229,1.19214733,0.01406927,1.53313423,0.91445156,0.02556214,0.76315687
-3.04052026,2.52159159,1.22217706,0.01440938,1.60049692,0.93687848,0.02606539,0.78975795
-3.03451726,2.59346666,1.25312971,0.01474457,1.67169338,0.95963758,0.02651037,0.81704122
-3.02851426,2.66678647,1.28465453,0.01507141,1.74618610,0.98246857,0.02688755,0.84483002
-3.02251126,2.74098844,1.31645177,0.01538719,1.82347454,1.00515989,0.02718971,0.87300220
-3.01650825,2.81564280,1.34828189,0.01568997,1.90310203,1.02755593,0.02741215,0.90148973
-3.01050525,2.89045826,1.37997096,0.01597866,1.98465834,1.04956082,0.02755298,0.93027495
-3.00450225,2.96527850,1.41141176,0.01625294,2.06777804,1.07113843,0.02761309,0.95938335
-2.99849925,3.04006991,1.44256079,0.01651326,2.15213476,1.09230882,0.02759612,0.98887360
-2.99249625,3.11490121,1.47343122,0.01676072,2.23743186,1.11314108,0.02750829,1.01882508
-2.98649325,3.18991629,1.50408237,0.01699693,2.32339007,1.13374322,0.02735811,1.04932375
-2.98049025,3.26530190,1.53460637,0.01722384,2.40973315,1.15424961,0.02715596,1.08044715
-2.97448724,3.34125226,1.56511291,0.01744358,2.49617232,1.17480684,0.02691368,1.11224936
-2.96848424,3.41793293,1.59571307,0.01765827,2.58239084,1.19555883,0.02664403,1.14474684
-2.96248124,3.49544603,1.62650319,0.01786981,2.66802969,1.21663220,0.02636018,1.17790606
-2.95647824,3.57379930,1.65754996,0.01807978,2.75267552,1.23812271,0.02607518,1.21163367
-2.95047524,3.65288092,1.68887762,0.01828924,2.83585192,1.26008378,0.02580144,1.24576990
-2.94447224,3.73244178,1.72045809,0.01849871,2.91701483,1.28251768,0.02555032,1.28008563
-2.93846923,3.81208652,1.75220466,0.01870802,2.99555276,1.30536999,0.02533175,1.31428357
-2.93246623,3.89127392,1.78396978,0.01891638,3.07079216,1.32852771,0.02515393,1.34800344
-2.92646323,3.96932696,1.81554681,0.01912239,3.14200808,1.35182109,0.02502316,1.38083111
-2.92046023,4.04545185,1.84667594,0.01932409,3.20843986,1.37502896,0.02494373,1.41231126
-2.91445723,4.11876518,1.87705368,0.01951909,3.26931121,1.39788741,0.02491792,1.44196296
-2.90845423,4.18832757,1.90634535,0.01970472,3.32385410,1.42010111,0.02494612,1.46929741
-2.90245123,4.25318193,1.93419988,0.01987818,3.37133496,1.44135650,0.02502694,1.49383689
-2.89644822,4.31239400,1.96026582,0.02003668,3.41108231,1.46133622,0.02515751,1.51513398
-2.89044522,4.36509296,1.98420771,0.02017764,3.44251411,1.47973372,0.02533365,1.53279003
-2.88444222,4.41050964,2.00572169,0.02029884,3.46516342,1.49626716,0.02555023,1.54647178
-2.87843922,4.44801023,2.02454946,0.02039852,3.47870100,1.51069189,0.02580141,1.55592550
-2.87243622,4.47712343,2.04048968,0.02047551,3.48295349,1.52281074,0.02608096,1.56098762
-2.86643322,4.49755973,2.05340619,0.02052928,3.47791601,1.53248147,0.02638247,1.56159160
-2.86043022,4.50922169,2.06323266,0.02055997,3.46375842,1.53962114,0.02669955,1.55777041
-2.85442721,4.51220478,2.06997326,0.02056838,3.44082466,1.54420720,0.02702603,1.54965486
-2.84842421,4.50678892,2.07369961,0.02055592,3.40962519,1.54627530,0.02735603,1.53746760
-2.84242121,4.49342134,2.07454412,0.02052454,3.37082243,1.54591409,0.02768405,1.52151346
-2.83641821,4.47269196,2.07269025,0.02047658,3.32521025,1.54325750,0.02800494,1.50216653
-2.83041521,4.44530277,2.06836035,0.02041469,3.27368802,1.53847497,0.02831390,1.47985474
-2.82441221,4.41203317,2.06180198,0.02034165,3.21723068,1.53176040,0.02860642,1.45504286
-2.81840920,4.37370328,2.05327334,0.02026024,3.15685619,1.52332052,0.02887818,1.42821473
-2.81240620,4.33113718,2.04302901,0.02017308,3.09359184,1.51336331,0.02912498,1.39985571
-2.80640320,4.28512836,2.03130667,0.02008251,3.02844102,1.50208740,0.02934263,1.37043610
-2.80040020,4.23640889,2.01831556,0.01999047,2.96235200,1.48967278,0.02952692,1.34039646
-2.79439720,4.18562397,2.00422745,0.01989843,2.89619002,1.47627352,0.02967353,1.31013515
-2.78839420,4.13331294,1.98917042,0.01980728,2.83071388,1.46201271,0.02977807,1.27999891
-2.78239120,4.07989729,1.97322577,0.01971737,2.76655791,1.44697983,0.02983604,1.25027634
-2.77638819,4.02567608,1.95642809,0.01962846,2.70421983,1.43123058,0.02984292,1.22119468
-2.77038519,3.97082826,1.93876831,0.01953976,2.64405482,1.41478895,0.02979428,1.19291950
-2.76438219,3.91542142,1.92019936,0.01945000,2.58627565,1.39765128,0.02968586,1.16555720
-2.75837919,3.85942579,1.90064401,0.01935749,2.53095837,1.37979192,0.02951377,1.13915975
-2.75237619,3.80273237,1.88000407,0.01926022,2.47805317,1.36116989,0.02927459,1.11373137
-2.74637319,3.74517349,1.85817050,0.01915597,2.42739916,1.34173617,0.02896561,1.08923622
-2.74037019,3.68654460,1.83503352,0.01904241,2.37874244,1.32144087,0.02858491,1.06560696
-2.73436718,3.62662554,1.81049205,0.01891718,2.33175604,1.30023999,0.02813159,1.04275320
-2.72836418,3.56520020,1.78446204,0.01877805,2.28606090,1.27810116,0.02760580,1.02056964
-2.72236118,3.50207331,1.75688298,0.01862293,2.24124667,1.25500812,0.02700888,0.99894339
-2.71635818,3.43708377,1.72772245,0.01844999,2.19689163,1.23096367,0.02634337,0.97776008
-2.71035518,3.37011386,1.69697842,0.01825770,2.15258077,1.20599105,0.02561304,0.95690881
-2.70435218,3.30109443,1.66467944,0.01804484,2.10792168,1.18013367,0.02482277,0.93628569
-2.69834917,3.23000615,1.63088281,0.01781054,2.06255779,1.15345350,0.02397854,0.91579611
-2.69234617,3.15687743,1.59567112,0.01755427,2.01617885,1.12602829,0.02308721,0.89535594
-2.68634317,3.08177979,1.55914766,0.01727586,1.96852870,1.09794797,0.02215642,0.87489185
-2.68034017,3.00482150,1.52143111,0.01697542,1.91941058,1.06931063,0.02119438,0.85434110
-2.67433717,2.92614066,1.48265021,0.01665338,1.86869019,1.04021857,0.02020965,0.83365092
-2.66833417,2.84589860,1.44293893,0.01631043,1.81629700,1.01077469,0.01921096,0.81277813
-2.66233117,2.76427451,1.40243259,0.01594754,1.76222417,0.98107967,0.01820699,0.79168885
-2.65632816,2.68146209,1.36126534,0.01556592,1.70652766,0.95123023,0.01720623,0.77035886
-2.65032516,2.59766872,1.31956937,0.01516704,1.64932466,0.92131857,0.01621681,0.74877448
-2.64432216,2.51311734,1.27747578,0.01475266,1.59079191,0.89143322,0.01524635,0.72693420
-2.63831916,2.42805115,1.23511727,0.01432483,1.53116410,0.86166110,0.01430192,0.70485093
-2.63231616,2.34274065,1.19263233,0.01388595,1.47073225,0.83209080,0.01339000,0.68255486
-2.62631316,2.25749265,1.15017063,0.01343878,1.40984251,0.80281676,0.01251642,0.66009660
-2.62031016,2.17266040,1.10789926,0.01298652,1.34889495,0.77394405,0.01168641,0.63755053
-2.61430715,2.08865406,1.06600914,0.01253287,1.28834239,0.74559343,0.01090467,0.61501801
-2.60830415,2.00595040,1.02472118,0.01208199,1.22868903,0.71790617,0.01017541,0.59263021
-2.60230115,1.92510090,0.98429157,0.01163860,1.17048868,0.69104836,0.00950247,0.57055026
