energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.99249625,3.59401767,1.67837798,1.15685344,0.01297058,0.40063602,0.04844236,2.56306176,0.22405194,0.01413819
-2.98649325,3.48621815,1.61398868,1.12801405,0.01225868,0.38219388,0.04603471,2.50045579,0.21289438,0.01359099
-2.98049025,3.37594407,1.54828273,1.09778659,0.01154818,0.36386846,0.04365180,2.43495141,0.20200897,0.01305171
-2.97448724,3.26393266,1.48162968,1.06635688,0.01084431,0.34574242,0.04131699,2.36695000,0.19150212,0.01252481
-2.96848424,3.15099330,1.41446132,1.03394203,0.01015226,0.32791548,0.03905271,2.29691395,0.18147762,0.01201461
-2.96248124,3.03798418,1.34725732,1.00078566,0.00947707,0.31049936,0.03688009,2.22535336,0.17203385,0.01152518
-2.95647824,2.92578764,1.28052996,0.96715224,0.00882364,0.29361250,0.03481861,2.15281133,0.16326125,0.01106011
-2.95047524,2.81528519,1.21480832,0.93332094,0.00819657,0.27737480,0.03288576,2.07984856,0.15524001,0.01062249
-2.94447224,2.70733333,1.15062268,0.89957913,0.00760018,0.26190264,0.03109679,2.00702786,0.14803812,0.01021471
-2.93846923,2.60274099,1.08848968,0.86621583,0.00703838,0.24730424,0.02946446,1.93489920,0.14170988,0.00983846
-2.93246623,2.50224974,1.02889870,0.83351545,0.00651463,0.23367575,0.02799880,1.86398620,0.13629479,0.00949461
-2.92646323,2.40651736,0.97229999,0.80175197,0.00603190,0.22109791,0.02670703,1.79477433,0.13181700,0.00918328
-2.92046023,2.31610532,0.91909485,0.77118381,0.00559260,0.20963368,0.02559340,1.72770147,0.12828518,0.00890380
-2.91445723,2.23147073,0.86962808,0.74204954,0.00519854,0.19932666,0.02465921,1.66315115,0.12569287,0.00865477
-2.90845423,2.15296257,0.82418279,0.71456446,0.00485089,0.19020032,0.02390282,1.60144842,0.12401928,0.00843417
-2.90245123,2.08082219,0.78297766,0.68891817,0.00455018,0.18225813,0.02331975,1.54285855,0.12323040,0.00823944
-2.89644822,2.01518772,0.74616637,0.66527297,0.00429627,0.17548440,0.02290285,1.48758820,0.12328048,0.00806760
-2.89044522,1.95610169,0.71383920,0.64376312,0.00408835,0.16984569,0.02264245,1.43578878,0.12411372,0.00791541
-2.88444222,1.90352118,0.68602624,0.62449465,0.00392495,0.16529283,0.02252671,1.38756154,0.12566611,0.00777947
-2.87843922,1.85732965,0.66270219,0.60754581,0.00380397,0.16176322,0.02254185,1.34296386,0.12786728,0.00765642
-2.87243622,1.81734959,0.64379215,0.59296769,0.00372271,0.15918336,0.02267251,1.30201618,0.13064246,0.00754303
-2.86643322,1.78335507,0.62917819,0.58078508,0.00367791,0.15747151,0.02290212,1.26470901,0.13391416,0.00743635
-2.86043022,1.75508366,0.61870630,0.57099737,0.00366585,0.15654022,0.02321324,1.23100960,0.13760386,0.00733376
-2.85442721,1.73224685,0.61219351,0.56357938,0.00368238,0.15629885,0.02358795,1.20086773,0.14163331,0.00723312
-2.84842421,1.71453884,0.60943494,0.55848207,0.00372302,0.15665571,0.02400818,1.17422054,0.14592574,0.00713273
-2.84242121,1.70164327,0.61021059,0.55563323,0.00378306,0.15752003,0.02445611,1.15099610,0.15040664,0.00703144
-2.83641821,1.69323813,0.61429180,0.55493817,0.00385763,0.15880357,0.02491441,1.13111574,0.15500439,0.00692856
-2.83041521,1.68899886,0.62144745,0.55628046,0.00394185,0.16042194,0.02536659,1.11449531,0.15965057,0.00682390
-2.82441221,1.68860014,0.63144963,0.55952303,0.00403090,0.16229561,0.02579723,1.10104547,0.16428009,0.00671764
-2.81840920,1.69171676,0.64407921,0.56450962,0.00412012,0.16435070,0.02619216,1.09067145,0.16883112,0.00661033
-2.81240620,1.69802418,0.65913090,0.57106679,0.00420514,0.16651949,0.02653871,1.08327244,0.17324504,0.00650273
-2.80640320,1.70719928,0.67641815,0.57900666,0.00428194,0.16874088,0.02682578,1.07874098,0.17746622,0.00639580
-2.80040020,1.71892167,0.69577767,0.58813034,0.00434697,0.17096060,0.02704398,1.07696268,0.18144194,0.00629051
-2.79439720,1.73287612,0.71707348,0.59823213,0.00439721,0.17313152,0.02718572,1.07781640,0.18512241,0.00618786
-2.78839420,1.74875595,0.74020045,0.60910439,0.00443019,0.17521375,0.02724523,1.08117500,0.18846089,0.00608872
-2.78239120,1.76626774,0.76508692,0.62054291,0.00444412,0.17717483,0.02721858,1.08690679,0.19141408,0.00599382
-2.77638819,1.78513680,0.79169634,0.63235256,0.00443784,0.17898987,0.02710370,1.09487726,0.19394264,0.00590367
-2.77038519,1.80511324,0.82002737,0.64435293,0.00441085,0.18064162,0.02690034,1.10495131,0.19601194,0.00581858
-2.76438219,1.82597796,0.85011237,0.65638365,0.00436332,0.18212045,0.02661005,1.11699523,0.19759296,0.00573860
-2.75837919,1.84754794,0.88201371,0.66830893,0.00429606,0.18342430,0.02623609,1.13087843,0.19866325,0.00566358
-2.75237619,1.86968016,0.91581798,0.68002110,0.00421046,0.18455833,0.02578335,1.14647439,0.19920803,0.00559315
-2.74637319,1.89227337,0.95162762,0.69144273,0.00410843,0.18553449,0.02525828,1.16366054,0.19922113,0.00552681
-2.74037019,1.91526728,0.98955028,0.70252715,0.00399238,0.18637077,0.02466875,1.18231682,0.19870586,0.00546392
-2.73436718,1.93863869,1.02968587,0.71325715,0.00386508,0.18709018,0.02402390,1.20232276,0.19767564,0.00540379
-2.72836418,1.96239432,1.07211176,0.72364190,0.00372961,0.18771954,0.02333398,1.22355312,0.19615432,0.00534570
-2.72236118,1.98656062,1.11686670,0.73371214,0.00358927,0.18828788,0.02261017,1.24587211,0.19417616,0.00528895
-2.71635818,2.01117066,1.16393410,0.74351378,0.00344744,0.18882480,0.02186436,1.26912668,0.19178539,0.00523291
-2.71035518,2.03624901,1.21322566,0.75310038,0.00330758,0.18935851,0.02110892,1.29313914,0.18903534,0.00517703
-2.70435218,2.06179530,1.26456625,0.76252484,0.00317301,0.18991397,0.02035645,1.31769982,0.18598716,0.00512086
-2.69834917,2.08776769,1.31768125,0.77183087,0.00304695,0.19051098,0.01961952,1.34256042,0.18270821,0.00506405
-2.69234617,2.11406738,1.37218724,0.78104473,0.00293234,0.19116245,0.01891040,1.36742870,0.17927007,0.00500636
-2.68634317,2.14052538,1.42758705,0.79016795,0.00283183,0.19187300,0.01824080,1.39196517,0.17574642,0.00494765
-2.68034017,2.16689285,1.48327009,0.79917135,0.00274768,0.19263786,0.01762161,1.41578259,0.17221069,0.00488784
-2.67433717,2.19283591,1.53851830,0.80799102,0.00268173,0.19344233,0.01706264,1.43844842,0.16873388,0.00482690
-2.66833417,2.21793569,1.59251816,0.81652651,0.00263534,0.19426173,0.01657241,1.45949084,0.16538229,0.00476486
-2.66233117,2.24169422,1.64437861,0.82464140,0.00260936,0.19506197,0.01615798,1.47840823,0.16221567,0.00470173
-2.65632816,2.26354604,1.69315453,0.83216642,0.00260415,0.19580071,0.01582479,1.49468194,0.15928558,0.00463754
-2.65032516,2.28287545,1.73787482,0.83890495,0.00261953,0.19642907,0.01557656,1.50779202,0.15663415,0.00457228
-2.64432216,2.29903848,1.77757418,0.84464060,0.00265484,0.19689383,0.01541528,1.51723520,0.15429335,0.00450596
-2.63831916,2.31138867,1.81132701,0.84914657,0.00270894,0.19714002,0.01534114,1.52254435,0.15228463,0.00443854
-2.63231616,2.31930534,1.83828193,0.85219612,0.00278028,0.19711377,0.01535266,1.52330827,0.15061913,0.00437000
-2.62631316,2.32222261,1.85769521,0.85357370,0.00286694,0.19676528,0.01544674,1.51919094,0.14929824,0.00430032
-2.62031016,2.31965779,1.86896134,0.85308588,0.00296671,0.19605170,0.01561887,1.50994899,0.14831452,0.00422951
-2.61430715,2.31123718,1.87163915,0.85057170,0.00307719,0.19493981,0.01586323,1.49544639,0.14765293,0.00415761
-2.60830415,2.29671806,1.86547216,0.84591150,0.00319588,0.19340836,0.01617297,1.47566555,0.14729228,0.00408473
-2.60230115,2.27600533,1.85040193,0.83903405,0.00332025,0.19144989,0.01654043,1.45071396,0.14720669,0.00401106
-2.59629815,2.24916194,1.82657372,0.82992130,0.00344791,0.18907195,0.01695733,1.42082603,0.14736715,0.00393688
-2.59029515,2.21641244,1.79433419,0.81861064,0.00357664,0.18629770,0.01741505,1.38635998,0.14774292,0.00386253
-2.58429215,2.17813950,1.75422116,0.80519451,0.00370456,0.18316580,0.01790486,1.34778964,0.14830282,0.00378846
-2.57828914,2.13487357,1.70694609,0.78981750,0.00383017,0.17972964,0.01841809,1.30569187,0.14901632,0.00371520
-2.57228614,2.08727642,1.65337009,0.77267105,0.00395247,0.17605597,0.01894632,1.26072998,0.14985434,0.00364333
-2.56628314,2.03611938,1.59447481,0.75398619,0.00407099,0.17222297,0.01948155,1.21363403,0.15078986,0.00357348
-2.56028014,1.98225772,1.53132967,0.73402476,0.00418583,0.16831796,0.02001630,1.16517913,0.15179829,0.00350629
-2.55427714,1.92660245,1.46505709,0.71306968,0.00429771,0.16443475,0.02054373,1.11616258,0.15285765,0.00344241
-2.54827414,1.87009125,1.39679735,0.69141479,0.00440796,0.16067088,0.02105766,1.06738119,0.15394859,0.00338245
-2.54227114,1.81365982,1.32767478,0.66935488,0.00451845,0.15712483,0.02155265,1.01960955,0.15505433,0.00332696
-2.53626813,1.75821523,1.25876669,0.64717644,0.00463160,0.15389334,0.02202401,0.97358030,0.15616056,0.00327643
-2.53026513,1.70461232,1.19107627,0.62514961,0.00475026,0.15106895,0.02246782,0.92996714,0.15725536,0.00323126
-2.52426213,1.65363414,1.12551035,0.60352160,0.00487762,0.14873777,0.02288089,0.88937100,0.15832919,0.00319177
-2.51825913,1.60597697,1.06286268,0.58251189,0.00501714,0.14697773,0.02326083,0.85230980,0.15937498,0.00315818
-2.51225613,1.56224022,1.00380298,0.56230938,0.00517240,0.14585705,0.02360597,0.81921179,0.16038830,0.00313064
-2.50625313,1.52292113,0.94887160,0.54307124,0.00534700,0.14543326,0.02391542,0.79041241,0.16136771,0.00310923
-2.50025013,1.48841397,0.89847948,0.52492362,0.00554445,0.14575247,0.02418903,0.76615438,0.16231509,0.00309396
-2.49424712,1.45901305,0.85291283,0.50796375,0.00576804,0.14684900,0.02442740,0.74659045,0.16323615,0.00308485
-2.48824412,1.43491895,0.81234159,0.49226321,0.00602081,0.14874537,0.02463191,0.73178850,0.16414081,0.00308186
-2.48224112,1.41624693,0.77683093,0.47787199,0.00630543,0.15145242,0.02480464,0.72173817,0.16504367,0.00308500
-2.47623812,1.40303681,0.74635471,0.46482303,0.00662420,0.15496969,0.02494842,0.71635866,0.16596432,0.00309428
-2.47023512,1.39526335,0.72080998,0.45313669,0.00697905,0.15928594,0.02506676,0.71550705,0.16692746,0.00310977
-2.46423212,1.39284653,0.70003177,0.44282507,0.00737154,0.16437970,0.02516381,0.71898670,0.16796292,0.00313158
-2.45822911,1.39566110,0.68380730,0.43389567,0.00780295,0.17022006,0.02524426,0.72655548,0.16910542,0.00315984
-2.45222611,1.40354496,0.67188917,0.42635435,0.00827435,0.17676734,0.02531330,0.73793354,0.17039407,0.00319477
-2.44622311,1.41630627,0.66400701,0.42020742,0.00878670,0.18397400,0.02537646,0.75281043,0.17187174,0.00323655
-2.44022011,1.43372915,0.65987748,0.41546275,0.00934099,0.19178555,0.02543949,0.77085173,0.17358410,0.00328543
-2.43421711,1.45557816,0.65921242,0.41213007,0.00993839,0.20014151,0.02550822,0.79170509,0.17557857,0.00334160
-2.42821411,1.48160167,0.66172525,0.41022040,0.01058034,0.20897656,0.02558842,0.81500585,0.17790309,0.00340523
-2.42221111,1.51153452,0.66713577,0.40974491,0.01126869,0.21822169,0.02568563,0.84038235,0.18060485,0.00347641
-2.41620810,1.54510008,0.67517356,0.41071324,0.01200577,0.22780547,0.02580499,0.86746108,0.18372886,0.00355515
-2.41020510,1.58201213,0.68558013,0.41313148,0.01279442,0.23765536,0.02595114,0.89587168,0.18731666,0.00364135
-2.40420210,1.62197665,0.69811027,0.41700011,0.01363804,0.24769904,0.02612806,0.92525194,0.19140496,0.00373478
-2.39819910,1.66469360,0.71253249,0.42231184,0.01454046,0.25786570,0.02633899,0.95525259,0.19602442,0.00383507
-2.39219610,1.70985872,0.72862900,0.42904965,0.01550584,0.26808723,0.02658629,0.98554193,0.20119842,0.00394171
-2.38619310,1.75716521,0.74619523,0.43718501,0.01653848,0.27829924,0.02687148,1.01581011,0.20694204,0.00405406
-2.38019010,1.80630522,0.76503895,0.44667634,0.01764253,0.28844191,0.02719508,1.04577281,0.21326106,0.00417133
-2.37418709,1.85697073,0.78497904,0.45746779,0.01882171,0.29846044,0.02755671,1.07517415,0.22015111,0.00429265
-2.36818409,1.90885386,0.80584390,0.46948826,0.02007889,0.30830529,0.02795498,1.10378861,0.22759688,0.00441701
-2.36218109,1.96164622,0.82746961,0.48265062,0.02141574,0.31793202,0.02838762,1.13142181,0.23557150,0.00454336
-2.35617809,2.01503731,0.84969765,0.49685126,0.02283233,0.32730073,0.02885144,1.15791006,0.24403601,0.00467059
-2.35017509,2.06871200,0.87237239,0.51196977,0.02432665,0.33637529,0.02934241,1.18311854,0.25293901,0.00479756
-2.34417209,2.12234708,0.89533830,0.52786890,0.02589436,0.34512219,0.02985570,1.20693831,0.26221646,0.00492313
-2.33816908,2.17560730,0.91843710,0.54439471,0.02752841,0.35350932,0.03038577,1.22928225,0.27179172,0.00504619
-2.33216608,2.22814124,0.94150484,0.56137704,0.02921887,0.36150456,0.03092644,1.25008015,0.28157596,0.00516565
-2.32616308,2.27957737,0.96436930,0.57863041,0.03095282,0.36907446,0.03147097,1.26927328,0.29146869,0.00528049
-2.32016008,2.32952101,0.98684776,0.59595523,0.03271437,0.37618311,0.03201220,1.28680889,0.30135894,0.00538972
-2.31415708,2.37755256,1.00874536,0.61313963,0.03448483,0.38279116,0.03254265,1.30263491,0.31112657,0.00549246
-2.30815408,2.42322764,1.02985445,0.62996185,0.03624301,0.38885536,0.03305467,1.31669530,0.32064428,0.00558787
-2.30215108,2.46607940,1.04995477,0.64619327,0.03796568,0.39432838,0.03354060,1.32892647,0.32977980,0.00567518
-2.29614807,2.50562339,1.06881495,0.66160203,0.03962812,0.39915926,0.03399299,1.33925493,0.33839865,0.00575372
-2.29014507,2.54136488,1.08619506,0.67595735,0.04120482,0.40329428,0.03440476,1.34759642,0.34636713,0.00582284
-2.28414207,2.57280880,1.10185040,0.68903428,0.04267024,0.40667828,0.03476945,1.35385668,0.35355560,0.00588199
-2.27813907,2.59947169,1.11553642,0.70061893,0.04399961,0.40925650,0.03508144,1.35793367,0.35984183,0.00593065
-2.27213607,2.62089536,1.12701441,0.71051380,0.04516977,0.41097662,0.03533622,1.35972133,0.36511437,0.00596836
-2.26613307,2.63666151,1.13605799,0.71854322,0.04615996,0.41179104,0.03553054,1.35911445,0.36927574,0.00599473
-2.26013007,2.64640662,1.14245992,0.72455843,0.04695255,0.41165927,0.03566270,1.35601441,0.37224531,0.00600939
-2.25412706,2.64983622,1.14603891,0.72844226,0.04753364,0.41055013,0.03573264,1.35033545,0.37396171,0.00601205
-2.24812406,2.64673775,1.14664619,0.73011294,0.04789361,0.40844386,0.03574214,1.34201101,0.37438464,0.00600246
-2.24212106,2.63699126,1.14417139,0.72952708,0.04802739,0.40533377,0.03569485,1.33099974,0.37349605,0.00598045
-2.23611806,2.62057727,1.13854752,0.72668139,0.04793466,0.40122748,0.03559629,1.31729087,0.37130053,0.00594592
-2.23011506,2.59758132,1.12975467,0.72161323,0.04761982,0.39614767,0.03545380,1.30090844,0.36782493,0.00589883
-2.22411206,2.56819488,1.11782234,0.71439974,0.04709177,0.39013216,0.03527640,1.28191433,0.36311731,0.00583925
-2.21810905,2.53271256,1.10283018,0.70515579,0.04636355,0.38323350,0.03507452,1.26040972,0.35724512,0.00576734
-2.21210605,2.49152563,1.08490715,0.69403061,0.04545184,0.37551796,0.03485976,1.23653510,0.35029286,0.00568337
-2.20610305,2.44511236,1.06422910,0.68120336,0.04437632,0.36706403,0.03464445,1.21046860,0.34235925,0.00558770
-2.20010005,2.39402539,1.04101482,0.66687793,0.04315893,0.35796046,0.03444129,1.18242291,0.33355408,0.00548084
-2.19409705,2.33887699,1.01552079,0.65127696,0.04182316,0.34830405,0.03426284,1.15264089,0.32399499,0.00536338
-2.18809405,2.28032286,0.98803481,0.63463571,0.04039322,0.33819722,0.03412105,1.12139016,0.31380410,0.00523606
-2.18209105,2.21904517,0.95886886,0.61719575,0.03889334,0.32774543,0.03402677,1.08895687,0.30310497,0.00509971
-2.17608804,2.15573580,0.92835133,0.59919896,0.03734705,0.31705475,0.03398932,1.05563903,0.29201973,0.00495527
-2.17008504,2.09108040,0.89681910,0.58088207,0.03577661,0.30622955,0.03401603,1.02173979,0.28066662,0.00480378
-2.16408204,2.02574414,0.86460972,0.56247192,0.03420251,0.29537035,0.03411195,0.98756082,0.26915803,0.00464636
-2.15807904,1.96035953,0.83205400,0.54418169,0.03264307,0.28457218,0.03427956,0.95339635,0.25759907,0.00448419
-2.15207604,1.89551702,0.79946931,0.52620828,0.03111428,0.27392318,0.03451870,0.91952787,0.24608658,0.00431851
-2.14607304,1.83175847,0.76715385,0.50873079,0.02962961,0.26350370,0.03482650,0.88621992,0.23470881,0.00415058
-2.14007004,1.76957389,0.73538205,0.49191023,0.02820009,0.25338586,0.03519753,0.85371706,0.22354544,0.00398168
-2.13406703,1.70940115,0.70440129,0.47589043,0.02683442,0.24363353,0.03562404,0.82224198,0.21266811,0.00381307
-2.12806403,1.65162877,0.67442996,0.46079987,0.02553921,0.23430269,0.03609633,0.79199502,0.20214125,0.00364600
-2.12206103,1.59660116,0.64565689,0.44675450,0.02431923,0.22544218,0.03660322,0.76315476,0.19202320,0.00348168
-2.11605803,1.54462600,0.61824207,0.43386111,0.02317782,0.21709474,0.03713259,0.73587974,0.18236746,0.00332126
-2.11005503,1.49598306,0.59231855,0.42222116,0.02211724,0.20929814,0.03767202,0.71031094,0.17322405,0.00316586
-2.10405203,1.45093373,0.56799519,0.41193466,0.02113902,0.20208656,0.03820937,0.68657488,0.16464079,0.00301649
-2.09804902,1.40973045,0.54536017,0.40310384,0.02024435,0.19549180,0.03873341,0.66478692,0.15666450,0.00287411
-2.09204602,1.37262525,0.52448480,0.39583636,0.01943438,0.18954445,0.03923437,0.64505450,0.14934201,0.00273963
-2.08604302,1.33987665,0.50542738,0.39024764,0.01871049,0.18427484,0.03970441,0.62747991,0.14272089,0.00261383
-2.08004002,1.31175408,0.48823675,0.38646220,0.01807445,0.17971362,0.04013795,0.61216228,0.13684987,0.00249748
-2.07403702,1.28853934,0.47295530,0.38461363,0.01752858,0.17589195,0.04053185,0.59919852,0.13177889,0.00239122
-2.06803402,1.27052461,0.45962102,0.38484324,0.01707574,0.17284131,0.04088551,0.58868300,0.12755876,0.00229564
-2.06203102,1.25800675,0.44826851,0.38729709,0.01671929,0.17059274,0.04120067,0.58070580,0.12424042,0.00221127
-2.05602801,1.25127795,0.43892880,0.39212162,0.01646295,0.16917564,0.04148113,0.57534955,0.12187379,0.00213852
-2.05002501,1.25061292,0.43162792,0.39945777,0.01631064,0.16861620,0.04173236,0.57268486,0.12050627,0.00207772
-2.04402201,1.25625312,0.42638425,0.40943399,0.01626615,0.16893530,0.04196088,0.57276470,0.12018087,0.00202911
-2.03801901,1.26838877,0.42320490,0.42215819,0.01633292,0.17014636,0.04217365,0.57561779,0.12093411,0.00199280
-2.03201601,1.28713966,0.42208133,0.43770919,0.01651364,0.17225286,0.04237737,0.58124165,0.12279369,0.00196878
-2.02601301,1.31253564,0.42298442,0.45612792,0.01680996,0.17524597,0.04257782,0.58959559,0.12577606,0.00195689
-2.02001001,1.34449832,0.42585962,0.47740895,0.01722216,0.17910236,0.04277918,0.60059423,0.12988404,0.00195681
-2.01400700,1.38282486,0.43062232,0.50149276,0.01774885,0.18378233,0.04298359,0.61410213,0.13510453,0.00196805
-2.00800400,1.42717543,0.43715407,0.52825931,0.01838672,0.18922839,0.04319065,0.62992987,0.14140650,0.00198992
-2.00200100,1.47706509,0.44529994,0.55752326,0.01913039,0.19536459,0.04339730,0.64783224,0.14873934,0.00202156
-1.99599800,1.53186127,0.45486736,0.58903139,0.01997231,0.20209648,0.04359772,0.66750869,0.15703173,0.00206193
-1.98999500,1.59078740,0.46562678,0.62246246,0.02090273,0.20931201,0.04378357,0.68860643,0.16619111,0.00210978
-1.98399200,1.65293300,0.47731424,0.65742979,0.02190982,0.21688319,0.04394433,0.71072616,0.17610391,0.00216371
-1.97798899,1.71727047,0.48963593,0.69348657,0.02297987,0.22466870,0.04406790,0.73343050,0.18663642,0.00222219
-1.97198599,1.78267803,0.50227469,0.73013411,0.02409750,0.23251722,0.04414131,0.75625481,0.19763668,0.00228354
-1.96598299,1.84796844,0.51489824,0.76683267,0.02524614,0.24027143,0.04415160,0.77872006,0.20893702,0.00234602
-1.95997999,1.91192230,0.52716892,0.80301466,0.02640838,0.24777265,0.04408672,0.80034736,0.22035748,0.00240788
-1.95397699,1.97332485,0.53875437,0.83809989,0.02756652,0.25486571,0.04393649,0.82067346,0.23170993,0.00246733
-1.94797399,2.03100486,0.54933887,0.87151225,0.02870311,0.26140404,0.04369354,0.83926660,0.24280287,0.00252268
-1.94197099,2.08387387,0.55863479,0.90269722,0.02980148,0.26725466,0.04335413,0.85574207,0.25344661,0.00257232
-1.93596798,2.13096433,0.56639342,0.93113964,0.03084633,0.27230292,0.04291889,0.86977664,0.26345890,0.00261481
-1.92996498,2.17146486,0.57241494,0.95638091,0.03182424,0.27645667,0.04239330,0.88112139,0.27267052,0.00264889
-1.92396198,2.20475115,0.57655681,0.97803498,0.03272412,0.27964984,0.04178811,0.88961213,0.28093089,0.00267354
-1.91795898,2.23041114,0.57874025,0.99580237,0.03353767,0.28184507,0.04111935,0.89517711,0.28811333,0.00268802
-1.91195598,2.24826319,0.57895443,1.00948177,0.03425960,0.28303545,0.04040826,0.89784155,0.29411970,0.00269186
-1.90595298,2.25836662,0.57725817,1.01897841,0.03488793,0.28324522,0.03968088,0.89772863,0.29888441,0.00268487
-1.89994997,2.26102377,0.57377900,1.02430910,0.03542399,0.28252930,0.03896744,0.89505715,0.30237730,0.00266719
-1.89394697,2.25677349,0.56870952,1.02560339,0.03587245,0.28097190,0.03830155,0.89013548,0.30460561,0.00263923
-1.88794397,2.24637619,0.56230125,1.02310090,0.03624112,0.27868398,0.03771918,0.88335242,0.30561452,0.00260167
-1.88194097,2.23079078,0.55485621,1.01714479,0.03654067,0.27579985,0.03725750,0.87516486,0.30548654,0.00255545
-1.87593797,2.21114429,0.54671638,1.00817155,0.03678424,0.27247297,0.03695369,0.86608292,0.30433945,0.00250169
-1.86993497,2.18869525,0.53825166,0.99669754,0.03698693,0.26887106,0.03684355,0.85665303,0.30232303,0.00244171
-1.86393197,2.16479192,0.52984665,0.98330266,0.03716522,0.26517073,0.03696020,0.84743939,0.29961450,0.00237693
-1.85792896,2.14082704,0.52188676,0.96861184,0.03733632,0.26155178,0.03733284,0.83900459,0.29641288,0.00230884
-1.85192596,2.11819047,0.51474423,0.95327502,0.03751745,0.25819136,0.03798546,0.83188992,0.29293256,0.00223896
-1.84592296,2.09822147,0.50876458,0.93794638,0.03772517,0.25525821,0.03893585,0.82659617,0.28939606,0.00216879
-1.83991996,2.08216231,0.50425395,0.92326352,0.03797460,0.25290702,0.04019458,0.82356539,0.28602641,0.00209974
-1.83391696,2.07111484,0.50146777,0.90982749,0.03827882,0.25127333,0.04176438,0.82316444,0.28303948,0.00203311
-1.82791396,2.06600146,0.50060132,0.89818435,0.03864822,0.25046884,0.04363957,0.82567074,0.28063630,0.00197005
-1.82191096,2.06753206,0.50178232,0.88880877,0.03908997,0.25057754,0.04580585,0.83126087,0.27899596,0.00191152
-1.81590795,2.07617797,0.50506597,0.88209045,0.03960759,0.25165255,0.04824033,0.84000235,0.27826907,0.00185826
-1.80990495,2.09215395,0.51043253,0.87832362,0.04020069,0.25371398,0.05091180,0.85184905,0.27857226,0.00181081
-1.80390195,2.11540885,0.51778757,0.87769991,0.04086478,0.25674775,0.05378131,0.86664036,0.27998376,0.00176946
-1.79789895,2.14562538,0.52696482,0.88030482,0.04159130,0.26070554,0.05680299,0.88410435,0.28254039,0.00173427
-1.79189595,2.18222887,0.53773164,0.88611778,0.04236774,0.26550575,0.05992512,0.90386481,0.28623584,0.00170507
-1.78589295,2.22440499,0.54979673,0.89501553,0.04317796,0.27103563,0.06309140,0.92545196,0.29102061,0.00168149
-1.77988994,2.27112548,0.56281996,0.90677878,0.04400268,0.27715437,0.06624240,0.94831674,0.29680329,0.00166296
-1.77388694,2.32118135,0.57642395,0.92110159,0.04482000,0.28369727,0.06931716,0.97184798,0.30345343,0.00164877
-1.76788394,2.37322204,0.59020685,0.93760322,0.04560614,0.29048061,0.07225486,0.99539200,0.31080569,0.00163807
-1.76188094,2.42579941,0.60375607,0.95584178,0.04633622,0.29730734,0.07499646,1.01827407,0.31866518,0.00162991
-1.75587794,2.47741477,0.61666235,0.97532928,0.04698508,0.30397322,0.07748641,1.03982069,0.32681382,0.00162331
-1.74987494,2.52656741,0.62853366,0.99554757,0.04752813,0.31027330,0.07967421,1.05938216,0.33501749,0.00161723
-1.74387194,2.57180299,0.63900859,1.01596448,0.04794227,0.31600845,0.08151581,1.07635448,0.34303367,0.00161070
-1.73786893,2.61175984,0.64776854,1.03604990,0.04820663,0.32099181,0.08297488,1.09019965,0.35061934,0.00160276
-1.73186593,2.64521194,0.65454860,1.05529119,0.04830335,0.32505479,0.08402375,1.10046381,0.35753888,0.00159257
-1.72586293,2.67110698,0.65914648,1.07320761,0.04821819,0.32805255,0.08464419,1.10679247,0.36357163,0.00157938
-1.71985993,2.68859824,0.66142945,1.08936342,0.04794107,0.32986868,0.08482780,1.10894215,0.36851892,0.00156257
-1.71385693,2.69706966,0.66133895,1.10337936,0.04746643,0.33041889,0.08457618,1.10678821,0.37221039,0.00154171
-1.70785393,2.69615309,0.65889286,1.11494233,0.04679346,0.32965373,0.08390069,1.10032863,0.37450923,0.00151648
-1.70185093,2.68573767,0.65418541,1.12381308,0.04592611,0.32756003,0.08282205,1.08968344,0.37531642,0.00148677
-1.69584792,2.66597123,0.64738480,1.12983187,0.04487306,0.32416126,0.08136958,1.07509033,0.37457362,0.00145261
-1.68984492,2.63725388,0.63872862,1.13292199,0.04364741,0.31951670,0.07958022,1.05689633,0.37226485,0.00141420
-1.68384192,2.60022458,0.62851755,1.13309122,0.04226635,0.31371946,0.07749741,1.03554631,0.36841682,0.00137188
-1.67783892,2.55574123,0.61710726,1.13043121,0.04075062,0.30689360,0.07516973,1.01156873,0.36309799,0.00132612
-1.67183592,2.50485539,0.60489922,1.12511499,0.03912395,0.29919026,0.07264957,0.98555925,0.35641646,0.00127751
-1.66583292,2.44878283,0.59233049,1.11739267,0.03741243,0.29078323,0.06999166,0.95816310,0.34851670,0.00122674
-1.65982991,2.38887096,0.57986307,1.10758553,0.03564377,0.28186397,0.06725161,0.93005683,0.33957545,0.00117453
-1.65382691,2.32656453,0.56797297,1.09607887,0.03384664,0.27263630,0.06448459,0.90193012,0.32979679,0.00112170
-1.64782391,2.26337079,0.55713960,1.08331369,0.03204994,0.26331106,0.06174400,0.87446849,0.31940674,0.00106904
-1.64182091,2.20082529,0.54783548,1.06977760,0.03028218,0.25410081,0.05908033,0.84833731,0.30864744,0.00101739
-1.63581791,2.14045936,0.54051678,1.05599523,0.02857087,0.24521475,0.05654017,0.82416775,0.29777124,0.00096754
-1.62981491,2.08377008,0.53561479,1.04251841,0.02694196,0.23685414,0.05416540,0.80254491,0.28703483,0.00092027
