energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.15457729,1.96601194,0.00044902,0.01280777,0.37121445,1.98111145,0.00208630,0.04359977,0.09352538,0.17210295
-3.14857429,1.97100137,0.00043444,0.01320559,0.37633454,1.95450365,0.00202772,0.04496136,0.09738497,0.18879285
-3.14257129,1.98311759,0.00042260,0.01374321,0.38264422,1.93385370,0.00198599,0.04662039,0.10216725,0.20643579
-3.13656828,2.00320879,0.00041363,0.01442284,0.39031611,1.92031448,0.00196183,0.04858502,0.10787917,0.22493956
-3.13056528,2.03197777,0.00040760,0.01524436,0.39950564,1.91491219,0.00195567,0.05085849,0.11451279,0.24419257
-3.12456228,2.06995007,0.00040446,0.01620520,0.41034358,1.91850937,0.00196762,0.05343842,0.12204442,0.26406409
-3.11855928,2.11744809,0.00040411,0.01730028,0.42292924,1.93177381,0.00199749,0.05631644,0.13043424,0.28440502
-3.11255628,2.17457195,0.00040634,0.01852200,0.43732470,1.95515399,0.00204480,0.05947788,0.13962641,0.30504920
-3.10655328,2.24118768,0.00041089,0.01986040,0.45355014,1.98886208,0.00210878,0.06290178,0.14954949,0.32581515
-3.10055028,2.31692321,0.00041745,0.02130326,0.47158057,2.03286456,0.00218843,0.06656108,0.16011745,0.34650837
-3.09454727,2.40117216,0.00042566,0.02283639,0.49134383,2.08688096,0.00228249,0.07042302,0.17123100,0.36692413
-3.08854427,2.49310549,0.00043514,0.02444394,0.51272024,2.15039038,0.00238953,0.07444986,0.18277933,0.38685070
-3.08254127,2.59169037,0.00044550,0.02610876,0.53554368,2.22264565,0.00250795,0.07859972,0.19464225,0.40607305
-3.07653827,2.69571586,0.00045639,0.02781281,0.55960425,2.30269431,0.00263601,0.08282768,0.20669261,0.42437690
-3.07053527,2.80382445,0.00046747,0.02953764,0.58465243,2.38940587,0.00277185,0.08708698,0.21879897,0.44155303
-3.06453227,2.91454835,0.00047844,0.03126480,0.61040459,2.48150406,0.00291354,0.09133036,0.23082848,0.45740185
-3.05852926,3.02634945,0.00048908,0.03297634,0.63654974,2.57760321,0.00305911,0.09551149,0.24264987,0.47173803
-3.05252626,3.13766142,0.00049924,0.03465521,0.66275735,2.67624727,0.00320653,0.09958638,0.25413643,0.48439501
-3.04652326,3.24693269,0.00050884,0.03628568,0.68868598,2.77595029,0.00335381,0.10351478,0.26516898,0.49522940
-3.04052026,3.35266859,0.00051792,0.03785370,0.71399244,2.87523682,0.00349898,0.10726137,0.27563865,0.50412497
-3.03451726,3.45347134,0.00052661,0.03934714,0.73834110,2.97268097,0.00364011,0.11079697,0.28544938,0.51099605
-3.02851426,3.54807636,0.00053510,0.04075604,0.76141317,3.06694280,0.00377537,0.11409935,0.29452014,0.51579037
-3.02251126,3.63538357,0.00054373,0.04207267,0.78291544,3.15680066,0.00390304,0.11715384,0.30278664,0.51849090
-3.01650825,3.71448242,0.00055287,0.04329165,0.80258819,3.24117843,0.00402152,0.11995372,0.31020256,0.51911685
-3.01050525,3.78466979,0.00056301,0.04440978,0.82021193,3.31916681,0.00412936,0.12250009,0.31674022,0.51772349
-3.00450225,3.84545998,0.00057465,0.04542599,0.83561269,3.39003768,0.00422532,0.12480159,0.32239058,0.51440097
-2.99849925,3.89658633,0.00058837,0.04634106,0.84866556,3.45325132,0.00430832,0.12687364,0.32716267,0.50927185
-2.99249625,3.93799447,0.00060475,0.04715734,0.85929631,3.50845609,0.00437752,0.12873740,0.33108229,0.50248767
-2.98649325,3.96982753,0.00062437,0.04787841,0.86748112,3.55548085,0.00443228,0.13041847,0.33419025,0.49422447
-2.98049025,3.99240383,0.00064779,0.04850867,0.87324419,3.59432045,0.00447221,0.13194531,0.33653995,0.48467740
-2.97448724,4.00618838,0.00067550,0.04905295,0.87665361,3.62511528,0.00449715,0.13334751,0.33819459,0.47405476
-2.96848424,4.01175934,0.00070793,0.04951611,0.87781546,3.64812576,0.00450715,0.13465398,0.33922404,0.46257160
-2.96248124,4.00977132,0.00074542,0.04990262,0.87686671,3.66370346,0.00450249,0.13589115,0.33970154,0.45044310
-2.95647824,4.00091742,0.00078819,0.05021626,0.87396698,3.67226021,0.00448366,0.13708122,0.33970039,0.43787815
-2.95047524,3.98589190,0.00083631,0.05045980,0.86929004,3.67423715,0.00445132,0.13824067,0.33929078,0.42507333
-2.94447224,3.96535585,0.00088974,0.05063481,0.86301511,3.67007541,0.00440627,0.13937902,0.33853695,0.41220757
-2.93846923,3.93990750,0.00094825,0.05074156,0.85531876,3.66019032,0.00434947,0.14049797,0.33749481,0.39943779
-2.93246623,3.91005912,0.00101150,0.05077901,0.84636782,3.64495053,0.00428196,0.14159097,0.33621019,0.38689559
-2.92646323,3.87622174,0.00107896,0.05074491,0.83631355,3.62466355,0.00420486,0.14264323,0.33471780,0.37468535
-2.92046023,3.83869871,0.00114999,0.05063600,0.82528764,3.59956839,0.00411932,0.14363228,0.33304095,0.36288358
-2.91445723,3.79768843,0.00122381,0.05044830,0.81340001,3.56983597,0.00402652,0.14452898,0.33119214,0.35153975
-2.90845423,3.75329607,0.00129954,0.05017758,0.80073873,3.53557709,0.00392766,0.14529896,0.32917433,0.34067834
-2.90245123,3.70555358,0.00137624,0.04981972,0.78737176,3.49685751,0.00382389,0.14590450,0.32698302,0.33030212
-2.89644822,3.65444659,0.00145289,0.04937133,0.77335053,3.45371892,0.00371635,0.14630668,0.32460883,0.32039646
-2.89044522,3.59994657,0.00152847,0.04883018,0.75871489,3.40620452,0.00360617,0.14646768,0.32204051,0.31093430
-2.88444222,3.54204590,0.00160196,0.04819581,0.74349919,3.35438714,0.00349443,0.14635321,0.31926826,0.30188166
-2.87843922,3.48079369,0.00167238,0.04746997,0.72773884,3.29839806,0.00338220,0.14593483,0.31628695,0.29320333
-2.87243622,3.41632987,0.00173884,0.04665705,0.71147694,3.23845418,0.00327051,0.14519214,0.31309921,0.28486835
-2.86643322,3.34891506,0.00180051,0.04576442,0.69477046,3.17488173,0.00316042,0.14411458,0.30971815,0.27685521
-2.86043022,3.27895433,0.00185672,0.04480263,0.67769546,3.10813449,0.00305297,0.14270292,0.30616943,0.26915624
-2.85442721,3.20701308,0.00190688,0.04378553,0.66035100,3.03880503,0.00294923,0.14097010,0.30249268,0.26178125
-2.84842421,3.13382372,0.00195059,0.04273015,0.64286131,2.96762812,0.00285029,0.13894172,0.29874203,0.25476001
-2.84242121,3.06028259,0.00198756,0.04165662,0.62537622,2.89547545,0.00275724,0.13665578,0.29498582,0.24814372
-2.83641821,2.98743712,0.00201766,0.04058776,0.60806962,2.82334200,0.00267125,0.13416193,0.29130539,0.24200511
-2.83041521,2.91646363,0.00204088,0.03954865,0.59113607,2.75232433,0.00259347,0.13152021,0.28779315,0.23643756
-2.82441221,2.84863688,0.00205735,0.03856614,0.57478577,2.68359197,0.00252509,0.12879923,0.28454983,0.23155293
-2.81840920,2.78529290,0.00206729,0.03766812,0.55923817,2.61835332,0.00246730,0.12607402,0.28168123,0.22747851
-2.81240620,2.72778688,0.00207101,0.03688292,0.54471453,2.55781769,0.00242127,0.12342363,0.27929459,0.22435309
-2.80640320,2.67744820,0.00206892,0.03623853,0.53142997,2.50315543,0.00238817,0.12092845,0.27749475,0.22232226
-2.80040020,2.63553467,0.00206145,0.03576184,0.51958526,2.45545812,0.00236908,0.11866756,0.27638023,0.22153335
-2.79439720,2.60318796,0.00204908,0.03547799,0.50935903,2.41570055,0.00236504,0.11671611,0.27603957,0.22212991
-2.78839420,2.58139223,0.00203233,0.03540963,0.50090055,2.38470631,0.00237698,0.11514279,0.27654794,0.22424623
-2.78239120,2.57093742,0.00201169,0.03557628,0.49432362,2.36311828,0.00240570,0.11400767,0.27796427,0.22800174
-2.77638819,2.57238859,0.00198771,0.03599383,0.48970173,2.35137505,0.00245188,0.11336021,0.28032887,0.23349576
-2.77038519,2.58606217,0.00196089,0.03667398,0.48706471,2.34969417,0.00251600,0.11323776,0.28366172,0.24080260
-2.76438219,2.61200982,0.00193176,0.03762391,0.48639694,2.35806240,0.00259838,0.11366442,0.28796147,0.24996712
-2.75837919,2.65000997,0.00190082,0.03884594,0.48763724,2.37623307,0.00269914,0.11465031,0.29320503,0.26100097
-2.75237619,2.69956720,0.00186859,0.04033736,0.49068027,2.40373032,0.00281815,0.11619130,0.29934783,0.27387957
-2.74637319,2.75991901,0.00183557,0.04209027,0.49537929,2.43985970,0.00295507,0.11826914,0.30632463,0.28853988
-2.74037019,2.83004963,0.00180226,0.04409162,0.50155028,2.48372447,0.00310930,0.12085204,0.31405096,0.30487917
-2.73436718,2.90871020,0.00176916,0.04632328,0.50897704,2.53424689,0.00327999,0.12389549,0.32242484,0.32275474
-2.72836418,2.99444466,0.00173675,0.04876224,0.51741712,2.59019368,0.00346600,0.12734354,0.33132907,0.34198466
-2.72236118,3.08562059,0.00170552,0.05138088,0.52660832,2.65020474,0.00366596,0.13113030,0.34063365,0.36234969
-2.71635818,3.18046422,0.00167591,0.05414737,0.53627551,2.71282454,0.00387821,0.13518166,0.35019863,0.38359618
-2.71035518,3.27709892,0.00164835,0.05702615,0.54613766,2.77653519,0.00410085,0.13941723,0.35987698,0.40544020
-2.70435218,3.37358615,0.00162321,0.05997855,0.55591465,2.83979056,0.00433171,0.14375244,0.36951769,0.42757259
-2.69834917,3.46796818,0.00160082,0.06296339,0.56533398,2.90105084,0.00456841,0.14810062,0.37896892,0.44966500
-2.69234617,3.55831163,0.00158147,0.06593782,0.57413693,2.95881666,0.00480837,0.15237525,0.38808118,0.47137685
-2.68634317,3.64275086,0.00156533,0.06885808,0.58208425,3.01166227,0.00504883,0.15649207,0.39671046,0.49236281
-2.68034017,3.71953011,0.00155254,0.07168038,0.58896112,3.05826697,0.00528691,0.16037117,0.40472130,0.51228087
-2.67433717,3.78704351,0.00154315,0.07436184,0.59458138,3.09744410,0.00551964,0.16393888,0.41198963,0.53080056
-2.66833417,3.84387163,0.00153713,0.07686138,0.59879087,3.12816698,0.00574403,0.16712952,0.41840546,0.54761116
-2.66233117,3.88881361,0.00153439,0.07914063,0.60146993,3.14959092,0.00595714,0.16988684,0.42387515,0.56242958
-2.65632816,3.92091384,0.00153478,0.08116471,0.60253488,3.16107076,0.00615609,0.17216520,0.42832333,0.57500766
-2.65032516,3.93948202,0.00153813,0.08290307,0.60193850,3.16217330,0.00633820,0.17393036,0.43169428,0.58513853
-2.64432216,3.94410611,0.00154421,0.08433010,0.59966964,3.15268405,0.00650098,0.17515996,0.43395278,0.59266192
-2.63831916,3.93465739,0.00155282,0.08542566,0.59575174,3.13260812,0.00664226,0.17584352,0.43508434,0.59746808
-2.63231616,3.91128730,0.00156375,0.08617542,0.59024054,3.10216494,0.00676016,0.17598218,0.43509464,0.59950021
-2.62631316,3.87441633,0.00157684,0.08657111,0.58322089,3.06177699,0.00685324,0.17558790,0.43400848,0.59875528
-2.62031016,3.82471493,0.00159198,0.08661047,0.57480289,3.01205275,0.00692045,0.17468251,0.43186793,0.59528325
-2.61430715,3.76307747,0.00160910,0.08629720,0.56511735,2.95376463,0.00696118,0.17329630,0.42872996,0.58918468
-2.60830415,3.69059010,0.00162822,0.08564054,0.55431092,2.88782246,0.00697528,0.17146647,0.42466353,0.58060681
-2.60230115,3.60849375,0.00164941,0.08465488,0.54254086,2.81524373,0.00696305,0.16923544,0.41974634,0.56973838
-2.59629815,3.51814398,0.00167279,0.08335916,0.52996981,2.73712173,0.00692520,0.16664898,0.41406136,0.55680334
-2.59029515,3.42096926,0.00169855,0.08177616,0.51676067,2.65459284,0.00686285,0.16375450,0.40769331,0.54205370
-2.58429215,3.31842934,0.00172687,0.07993181,0.50307181,2.56880437,0.00677743,0.16059930,0.40072530,0.52576194
-2.57828914,3.21197562,0.00175795,0.07785437,0.48905282,2.48088426,0.00667070,0.15722904,0.39323574,0.50821308
-2.57228614,3.10301495,0.00179196,0.07557369,0.47484086,2.39191385,0.00654464,0.15368647,0.38529586,0.48969701
-2.56628314,2.99287827,0.00182899,0.07312045,0.46055793,2.30290468,0.00640138,0.15001043,0.37696774,0.47050108
-2.56028014,2.88279519,0.00186905,0.07052556,0.44630896,2.21478023,0.00624318,0.14623515,0.36830312,0.45090342
-2.55427714,2.77387524,0.00191204,0.06781948,0.43218082,2.12836303,0.00607232,0.14238991,0.35934302,0.43116710
-2.54827414,2.66709613,0.00195770,0.06503181,0.41824240,2.04436736,0.00589107,0.13849907,0.35011817,0.41153538
-2.54227114,2.56329896,0.00200561,0.06219089,0.40454539,1.96339747,0.00570167,0.13458235,0.34065011,0.39222802
-2.53626813,2.46318997,0.00205520,0.05932355,0.39112604,1.88595081,0.00550622,0.13065544,0.33095308,0.37343886
-2.53026513,2.36734798,0.00210573,0.05645491,0.37800748,1.81242570,0.00530675,0.12673084,0.32103631,0.35533455
-2.52426213,2.27623667,0.00215629,0.05360836,0.36520248,1.74313238,0.00510513,0.12281884,0.31090683,0.33805435
-2.51825913,2.19022011,0.00220587,0.05080557,0.35271665,1.67830653,0.00490309,0.11892857,0.30057224,0.32171099
-2.51225613,2.10958048,0.00225334,0.04806654,0.34055159,1.61812394,0.00470224,0.11506915,0.29004364,0.30639233
-2.50625313,2.03453635,0.00229752,0.04540976,0.32870800,1.56271524,0.00450406,0.11125075,0.27933822,0.29216371
-2.50025013,1.96526024,0.00233725,0.04285236,0.31718847,1.51217969,0.00430994,0.10748551,0.26848146,0.27907076
-2.49424712,1.90189432,0.00237138,0.04041029,0.30599981,1.46659684,0.00412117,0.10378838,0.25750878,0.26714246
-2.48824412,1.84456324,0.00239891,0.03809845,0.29515483,1.42603553,0.00393896,0.10017767,0.24646653,0.25639441
-2.48224112,1.79338332,0.00241897,0.03593089,0.28467334,1.39055961,0.00376447,0.09667547,0.23541223,0.24683186
-2.47623812,1.74846787,0.00243094,0.03392091,0.27458258,1.36023017,0.00359882,0.09330776,0.22441410,0.23845268
-2.47023512,1.70992844,0.00243445,0.03208118,0.26491681,1.33510431,0.00344307,0.09010428,0.21354980,0.23124995
-2.46423212,1.67787234,0.00242943,0.03042380,0.25571632,1.31523080,0.00329822,0.08709824,0.20290465,0.22521407
-2.45822911,1.65239685,0.00241618,0.02896033,0.24702583,1.30064307,0.00316521,0.08432577,0.19256924,0.22033455
-2.45222611,1.63358089,0.00239530,0.02770182,0.23889247,1.29135043,0.00304490,0.08182523,0.18263669,0.21660121
-2.44622311,1.62147507,0.00236779,0.02665873,0.23136344,1.28732821,0.00293800,0.07963636,0.17319973,0.21400495
-2.44022011,1.61609099,0.00233495,0.02584091,0.22448353,1.28850787,0.00284513,0.07779939,0.16434769,0.21253808
-2.43421711,1.61739087,0.00229841,0.02525745,0.21829261,1.29476794,0.00276669,0.07635399,0.15616360,0.21219418
-2.42821411,1.62527829,0.00226005,0.02491657,0.21282336,1.30592673,0.00270290,0.07533834,0.14872160,0.21296769
-2.42221111,1.63959093,0.00222197,0.02482539,0.20809917,1.32173737,0.00265375,0.07478804,0.14208466,0.21485308
-2.41620810,1.66009578,0.00218642,0.02498974,0.20413253,1.34188589,0.00261897,0.07473517,0.13630280,0.21784380
-2.41020510,1.68648733,0.00215569,0.02541386,0.20092384,1.36599269,0.00259804,0.07520736,0.13141185,0.22193103
-2.40420210,1.71838877,0.00213209,0.02610009,0.19846069,1.39361724,0.00259016,0.07622685,0.12743275,0.22710222
-2.39819910,1.75535621,0.00211779,0.02704852,0.19671773,1.42426626,0.00259427,0.07780976,0.12437138,0.23333951
-2.39219610,1.79688561,0.00211481,0.02825662,0.19565697,1.45740471,0.00260908,0.07996525,0.12221892,0.24061805
-2.38619310,1.84242198,0.00212488,0.02971880,0.19522856,1.49246920,0.00263306,0.08269496,0.12095265,0.24890431
-2.38019010,1.89137033,0.00214941,0.03142604,0.19537194,1.52888317,0.00266450,0.08599240,0.12053713,0.25815436
-2.37418709,1.94310771,0.00218937,0.03336549,0.19601736,1.56607289,0.00270156,0.08984252,0.12092564,0.26831225
-2.36818409,1.99699569,0.00224529,0.03552016,0.19708752,1.60348369,0.00274230,0.09422139,0.12206185,0.27930849
-2.36218109,2.05239276,0.00231720,0.03786864,0.19849946,1.64059539,0.00278475,0.09909605,0.12388162,0.29105882
-2.35617809,2.10866607,0.00240459,0.04038497,0.20016648,1.67693639,0.00282693,0.10442451,0.12631478,0.30346324
-2.35017509,2.16520216,0.00250642,0.04303864,0.20200008,1.71209562,0.00286698,0.11015603,0.12928693,0.31640548
-2.34417209,2.22141642,0.00262115,0.04579473,0.20391180,1.74573209,0.00290313,0.11623153,0.13272118,0.32975295
-2.33816908,2.27676118,0.00274674,0.04861426,0.20581512,1.77758149,0.00293378,0.12258437,0.13653975,0.34335732
-2.33216608,2.33073242,0.00288070,0.05145472,0.20762703,1.80745988,0.00295757,0.12914132,0.14066543,0.35705576
-2.32616308,2.38287520,0.00302020,0.05427084,0.20926968,1.83526454,0.00297336,0.13582387,0.14502294,0.37067289
-2.32016008,2.43278808,0.00316209,0.05701547,0.21067175,1.86097195,0.00298029,0.14254981,0.14954017,0.38402348
-2.31415708,2.48012667,0.00330304,0.05964076,0.21176975,1.88463346,0.00297781,0.14923500,0.15414916,0.39691584
-2.30815408,2.52460645,0.00343962,0.06209933,0.21250911,1.90636887,0.00296564,0.15579541,0.15878712,0.40915589
-2.30215108,2.56600521,0.00356843,0.06434561,0.21284521,1.92635844,0.00294381,0.16214923,0.16339716,0.42055173
-2.29614807,2.60416495,0.00368616,0.06633725,0.21274409,1.94483374,0.00291263,0.16821911,0.16792900,0.43091864
-2.29014507,2.63899329,0.00378974,0.06803642,0.21218317,1.96206769,0.00287269,0.17393429,0.17233945,0.44008417
-2.28414207,2.67046439,0.00387641,0.06941109,0.21115161,1.97836433,0.00282482,0.17923266,0.17659279,0.44789334
-2.27813907,2.69861887,0.00394384,0.07043611,0.20965056,1.99404833,0.00277007,0.18406248,0.18066093,0.45421339
-2.27213607,2.72356271,0.00399015,0.07109412,0.20769307,2.00945476,0.00270968,0.18838389,0.18452339,0.45893820
-2.26613307,2.74546471,0.00401400,0.07137620,0.20530386,2.02491898,0.00264505,0.19216987,0.18816703,0.46199180
-2.26013007,2.76455210,0.00401459,0.07128217,0.20251867,2.04076695,0.00257768,0.19540678,0.19158560,0.46333109
-2.25412706,2.78110435,0.00399171,0.07082065,0.19938342,2.05730591,0.00250915,0.19809429,0.19477897,0.46294732
-2.24812406,2.79544469,0.00394571,0.07000872,0.19595308,2.07481552,0.00244109,0.20024481,0.19775218,0.46086650
-2.24212106,2.80792978,0.00387745,0.06887132,0.19229028,2.09353953,0.00237511,0.20188236,0.20051424,0.45714850
-2.23611806,2.81893740,0.00378829,0.06744030,0.18846365,2.11367806,0.00231280,0.20304090,0.20307681,0.45188496
-2.23011506,2.82885273,0.00368000,0.06575333,0.18454605,2.13538074,0.00225567,0.20376233,0.20545269,0.44519612
-2.22411206,2.83805382,0.00355469,0.06385248,0.18061268,2.15874081,0.00220512,0.20409409,0.20765437,0.43722665
-2.21810905,2.84689683,0.00341475,0.06178282,0.17673912,2.18379058,0.00216242,0.20408671,0.20969246,0.42814081
-2.21210605,2.85570192,0.00326271,0.05959083,0.17299939,2.21049838,0.00212869,0.20379114,0.21157445,0.41811708
-2.20610305,2.86474065,0.00310121,0.05732291,0.16946417,2.23876751,0.00210486,0.20325639,0.21330348,0.40734255
-2.20010005,2.87422565,0.00293287,0.05502394,0.16619915,2.26843722,0.00209167,0.20252725,0.21487758,0.39600738
-2.19409705,2.88430327,0.00276026,0.05273601,0.16326359,2.29928609,0.00208963,0.20164241,0.21628917,0.38429963
-2.18809405,2.89504975,0.00258577,0.05049725,0.16070915,2.33103782,0.00209906,0.20063309,0.21752498,0.37240054
-2.18209105,2.90647118,0.00241164,0.04834100,0.15857907,2.36336926,0.00212005,0.19952214,0.21856644,0.36048063
-2.17608804,2.91850729,0.00223982,0.04629514,0.15690757,2.39592072,0.00215245,0.19832367,0.21939045,0.34869655
-2.17008504,2.93103889,0.00207204,0.04438170,0.15571954,2.42830794,0.00219594,0.19704324,0.21997058,0.33718905
-2.16408204,2.94389843,0.00190971,0.04261677,0.15503054,2.46013533,0.00224997,0.19567863,0.22027855,0.32608167
-2.15807904,2.95688288,0.00175398,0.04101053,0.15484695,2.49100986,0.00231383,0.19422086,0.22028597,0.31548053
-2.15207604,2.96976821,0.00160572,0.03956760,0.15516632,2.52055477,0.00238664,0.19265574,0.21996619,0.30547483
-2.14607304,2.98232433,0.00146553,0.03828748,0.15597781,2.54842247,0.00246736,0.19096551,0.21929620,0.29613797
-2.14007004,2.99432945,0.00133380,0.03716518,0.15726271,2.57430592,0.00255488,0.18913063,0.21825839,0.28752924
-2.13406703,3.00558304,0.00121070,0.03619185,0.15899495,2.59794768,0.00264797,0.18713151,0.21684208,0.27969582
-2.12806403,3.01591641,0.00109622,0.03535555,0.16114165,2.61914644,0.00274535,0.18495014,0.21504477,0.27267477
-2.12206103,3.02520041,0.00099024,0.03464197,0.16366357,2.63776040,0.00284569,0.18257149,0.21287300,0.26649515
-2.11605803,3.03334970,0.00089250,0.03403514,0.16651558,2.65370760,0.00294769,0.17998454,0.21034269,0.26117978
-2.11005503,3.04032365,0.00080267,0.03351811,0.16964710,2.66696326,0.00305002,0.17718304,0.20747908,0.25674674
-2.10405203,3.04612390,0.00072038,0.03307353,0.17300248,2.67755434,0.00315145,0.17416589,0.20431617,0.25321044
-2.09804902,3.05078897,0.00064521,0.03268420,0.17652153,2.68555196,0.00325076,0.17093712,0.20089576,0.25058224
-2.09204602,3.05438655,0.00057673,0.03233345,0.18014001,2.69106216,0.00334685,0.16750557,0.19726606,0.24887053
-2.08604302,3.05700418,0.00051451,0.03200553,0.18379034,2.69421578,0.00343869,0.16388437,0.19348008,0.24808045
-2.08004002,3.05873903,0.00045813,0.03168589,0.18740238,2.69515817,0.00352539,0.16009014,0.18959375,0.24821308
-2.07403702,3.05968774,0.00040718,0.03136136,0.19090441,2.69403945,0.00360615,0.15614212,0.18566399,0.24926444
-2.06803402,3.05993691,0.00036128,0.03102030,0.19422436,2.69100585,0.00368032,0.15206125,0.18174675,0.25122410
-2.06203102,3.05955488,0.00032005,0.03065268,0.19729111,2.68619272,0.00374735,0.14786929,0.17789511,0.25407372
-2.05602801,3.05858540,0.00028316,0.03025017,0.20003611,2.67971949,0.00380683,0.14358805,0.17415761,0.25778552
-2.05002501,3.05704336,0.00025026,0.02980613,0.20239501,2.67168673,0.00385847,0.13923875,0.17057674,0.26232079
-2.04402201,3.05491279,0.00022106,0.02931561,0.20430941,2.66217535,0.00390208,0.13484156,0.16718776,0.26762856
-2.03801901,3.05214712,0.00019526,0.02877538,0.20572871,2.65124789,0.00393758,0.13041534,0.16401782,0.27364448
-2.03201601,3.04867157,0.00017259,0.02818383,0.20661180,2.63895146,0.00396498,0.12597759,0.16108540,0.28029009
-2.02601301,3.04438741,0.00015279,0.02754097,0.20692870,2.62532221,0.00398437,0.12154450,0.15840008,0.28747236
-2.02001001,3.03917795,0.00013562,0.02684834,0.20666203,2.61039096,0.00399587,0.11713127,0.15596265,0.29508381
-2.01400700,3.03291577,0.00012085,0.02610899,0.20580823,2.59418950,0.00399970,0.11275241,0.15376552,0.30300307
-2.00800400,3.02547112,0.00010828,0.02532731,0.20437841,2.57675749,0.00399607,0.10842221,0.15179335,0.31109603
-2.00200100,3.01672122,0.00009773,0.02450901,0.20239897,2.55814943,0.00398525,0.10415516,0.15002406,0.31921753
-1.99599800,3.00656010,0.00008904,0.02366094,0.19991181,2.53844174,0.00396753,0.09996644,0.14842986,0.32721371
-1.98999500,2.99490905,0.00008207,0.02279098,0.19697414,2.51773961,0.00394323,0.09587226,0.14697865,0.33492484
-1.98399200,2.98172725,0.00007671,0.02190792,0.19365799,2.49618358,0.00391267,0.09189026,0.14563542,0.34218872
-1.97798899,2.96702260,0.00007289,0.02102122,0.19004932,2.47395574,0.00387624,0.08803966,0.14436379,0.34884459
-1.97198599,2.95086234,0.00007058,0.02014093,0.18624676,2.45128539,0.00383437,0.08434144,0.14312765,0.35473731
-1.96598299,2.93338323,0.00006976,0.01927747,0.18236020,2.42845399,0.00378756,0.08081834,0.14189270,0.35972183
-1.95997999,2.91480079,0.00007047,0.01844146,0.17850889,2.40579931,0.00373639,0.07749474,0.14062806,0.36366771
-1.95397699,2.89541722,0.00007279,0.01764353,0.17481955,2.38371822,0.00368157,0.07439644,0.13930769,0.36646353
-1.94797399,2.87562730,0.00007684,0.01689418,0.17142404,2.36266820,0.00362392,0.07155037,0.13791174,0.36802098
-1.94197099,2.85592165,0.00008278,0.01620358,0.16845707,2.34316670,0.00356443,0.06898416,0.13642761,0.36827843
-1.93596798,2.83688682,0.00009079,0.01558145,0.16605362,2.32578846,0.00350424,0.06672567,0.13485084,0.36720386
-1.92996498,2.81920147,0.00010112,0.01503685,0.16434629,2.31115999,0.00344470,0.06480241,0.13318563,0.36479678
-1.92396198,2.80362828,0.00011405,0.01457808,0.16346263,2.29995119,0.00338730,0.06324095,0.13144511,0.36108922
-1.91795898,2.79100122,0.00012986,0.01421253,0.16352233,2.29286384,0.00333373,0.06206631,0.12965117,0.35614552
-1.91195598,2.78220815,0.00014887,0.01394655,0.16463447,2.29061695,0.00328582,0.06130125,0.12783400,0.35006096
-1.90595298,2.77816884,0.00017143,0.01378533,0.16689477,2.29392905,0.00324554,0.06096562,0.12603125,0.34295920
-1.89994997,2.77980902,0.00019786,0.01373275,0.17038298,2.30349791,0.00321494,0.06107574,0.12428685,0.33498862
-1.89394697,2.78803105,0.00022848,0.01379134,0.17516038,2.31997823,0.00319608,0.06164379,0.12264958,0.32631759
-1.88794397,2.80368234,0.00026360,0.01396212,0.18126763,2.34395789,0.00319103,0.06267723,0.12117138,0.31712910
-1.88194097,2.82752269,0.00030347,0.01424452,0.18872280,2.37593396,0.00320174,0.06417838,0.11990551,0.30761464
-1.87593797,2.86019192,0.00034828,0.01463634,0.19751994,2.41628919,0.00322999,0.06614401,0.11890464,0.29796788
-1.86993497,2.90217927,0.00039815,0.01513367,0.20762802,2.46527020,0.00327733,0.06856514,0.11821891,0.28837829
-1.86393197,2.95379584,0.00045313,0.01573088,0.21899053,2.52296835,0.00334497,0.07142692,0.11789402,0.27902498
-1.85792896,3.01515158,0.00051313,0.01642060,0.23152560,2.58930421,0.00343374,0.07470867,0.11796956,0.27007105
-1.85192596,3.08613779,0.00057796,0.01719378,0.24512684,2.66401642,0.00354402,0.07838409,0.11847743,0.26165876
-1.84592296,3.16641601,0.00064730,0.01803973,0.25966477,2.74665560,0.00367567,0.08242158,0.11944058,0.25390550
-1.83991996,3.25541390,0.00072068,0.01894627,0.27498896,2.83658354,0.00382800,0.08678478,0.12087202,0.24690099
-1.83391696,3.35232834,0.00079750,0.01989986,0.29093072,2.93297794,0.00399977,0.09143316,0.12277412,0.24070553
-1.82791396,3.45613561,0.00087704,0.02088582,0.30730635,3.03484247,0.00418913,0.09632277,0.12513827,0.23534951
-1.82191096,3.56560832,0.00095842,0.02188857,0.32392084,3.14102190,0.00439368,0.10140702,0.12794482,0.23083407
-1.81590795,3.67933837,0.00104066,0.02289187,0.34057184,3.25022169,0.00461048,0.10663754,0.13116337,0.22713280
-1.80990495,3.79576519,0.00112269,0.02387920,0.35705389,3.36103142,0.00483611,0.11196507,0.13475329,0.22419448
-1.80390195,3.91320815,0.00120336,0.02483404,0.37316267,3.47195134,0.00506672,0.11734026,0.13866456,0.22194649
-1.79789895,4.02990210,0.00128147,0.02574022,0.38869915,3.58142110,0.00529815,0.12271447,0.14283882,0.22029895
-1.79189595,4.14403499,0.00135582,0.02658232,0.40347356,3.68785004,0.00552597,0.12804053,0.14721061,0.21914921
