energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.52676338,2.03010664,0.00214906,0.00000000,0.01136922,0.06967564,0.27595673,1.71845448,0.00219343,0.24451294
-3.52076038,2.13205983,0.00226513,0.00000000,0.01221428,0.07355385,0.28514959,1.80481046,0.00240003,0.25502511
-3.51475738,2.23036956,0.00238016,0.00000000,0.01308821,0.07722682,0.29386876,1.88796579,0.00261277,0.26508841
-3.50875438,2.32365532,0.00249259,0.00000000,0.01398400,0.08063891,0.30193769,1.96675450,0.00283058,0.27453467
-3.50275138,2.41063404,0.00260095,0.00000000,0.01489474,0.08373907,0.30919113,2.04009621,0.00305241,0.28320752
-3.49674837,2.49016522,0.00270388,0.00000000,0.01581385,0.08648255,0.31548107,2.10703444,0.00327735,0.29096796
-3.49074537,2.56129223,0.00280019,0.00000000,0.01673534,0.08883246,0.32068217,2.16677145,0.00350461,0.29769949
-3.48474237,2.62327782,0.00288888,0.00000000,0.01765403,0.09076119,0.32469655,2.21869811,0.00373360,0.30331245
-3.47873937,2.67563164,0.00296918,0.00000000,0.01856572,0.09225140,0.32745771,2.26241708,0.00396398,0.30774750
-3.47273637,2.71812850,0.00304060,0.00000000,0.01946728,0.09329678,0.32893316,2.29775785,0.00419565,0.31097786
-3.46673337,2.75081596,0.00310286,0.00000000,0.02035679,0.09390226,0.32912591,2.32478293,0.00442878,0.31301027
-3.46073037,2.77401079,0.00315596,0.00000000,0.02123347,0.09408391,0.32807445,2.34378435,0.00466379,0.31388463
-3.45472736,2.78828410,0.00320013,0.00000000,0.02209763,0.09386832,0.32585141,2.35527073,0.00490132,0.31367225
-3.44872436,2.79443576,0.00323582,0.00000000,0.02295059,0.09329158,0.32256077,2.35994511,0.00514223,0.31247281
-3.44272136,2.79345917,0.00326364,0.00000000,0.02379441,0.09239793,0.31833392,2.35867460,0.00538748,0.31041020
-3.43671836,2.78649787,0.00328435,0.00000000,0.02463172,0.09123801,0.31332456,2.35245320,0.00563808,0.30762737
-3.43071536,2.77479617,0.00329880,0.00000000,0.02546540,0.08986699,0.30770277,2.34235937,0.00589502,0.30428046
-3.42471236,2.75964596,0.00330786,0.00000000,0.02629826,0.08834245,0.30164857,2.32951047,0.00615915,0.30053251
-3.41870935,2.74233225,0.00331241,0.00000000,0.02713276,0.08672226,0.29534508,2.31501606,0.00643109,0.29654699
-3.41270635,2.72408000,0.00331328,0.00000000,0.02797065,0.08506248,0.28897180,2.29993232,0.00671115,0.29248144
-3.40670335,2.70600453,0.00331120,0.00000000,0.02881270,0.08341543,0.28269812,2.28521949,0.00699922,0.28848162
-3.40070035,2.68906789,0.00330677,0.00000000,0.02965843,0.08182789,0.27667740,2.27170436,0.00729470,0.28467616
-3.39469735,2.67404282,0.00330045,0.00000000,0.03050591,0.08033966,0.27104195,2.26004930,0.00759644,0.28117221
-3.38869435,2.66148585,0.00329252,0.00000000,0.03135156,0.07898242,0.26589882,2.25072903,0.00790274,0.27805205
-3.38269135,2.65172040,0.00328309,0.00000000,0.03219014,0.07777896,0.26132695,2.24401594,0.00821127,0.27537081
-3.37668834,2.64483021,0.00327211,0.00000000,0.03301470,0.07674275,0.25737526,2.23997430,0.00851915,0.27315534
-3.37068534,2.64066309,0.00325937,0.00000000,0.03381666,0.07587793,0.25406219,2.23846329,0.00882297,0.27140432
-3.36468234,2.63884433,0.00324451,0.00000000,0.03458597,0.07517968,0.25137622,2.23914836,0.00911884,0.27008938
-3.35867934,2.63879874,0.00322708,0.00000000,0.03531133,0.07463481,0.24927767,2.24152006,0.00940253,0.26915722
-3.35267634,2.63978004,0.00320653,0.00000000,0.03598043,0.07422275,0.24770130,2.24491921,0.00966950,0.26853261
-3.34667334,2.64090589,0.00318226,0.00000000,0.03658035,0.07391667,0.24655980,2.24856708,0.00991514,0.26812207
-3.34067034,2.64119704,0.00315368,0.00000000,0.03709791,0.07368480,0.24574795,2.25159910,0.01013481,0.26781802
-3.33466733,2.63961850,0.00312017,0.00000000,0.03752007,0.07349187,0.24514708,2.25310055,0.01032402,0.26750330
-3.32866433,2.63512139,0.00308121,0.00000000,0.03783432,0.07330056,0.24462992,2.25214281,0.01047857,0.26705579
-3.32266133,2.62668342,0.00303631,0.00000000,0.03802915,0.07307295,0.24406541,2.24781871,0.01059470,0.26635300
-3.31665833,2.61334694,0.00298510,0.00000000,0.03809439,0.07277189,0.24332340,2.23927579,0.01066916,0.26527643
-3.31065533,2.59425318,0.00292729,0.00000000,0.03802158,0.07236233,0.24227912,2.22574639,0.01069937,0.26371568
-3.30465233,2.56867167,0.00286276,0.00000000,0.03780429,0.07181236,0.24081721,2.20657375,0.01068344,0.26157201
-3.29864932,2.53602437,0.00279148,0.00000000,0.03743836,0.07109428,0.23883523,2.18123350,0.01062029,0.25876143
-3.29264632,2.49590389,0.00271357,0.00000000,0.03692207,0.07018528,0.23624660,2.14935019,0.01050963,0.25521715
-3.28664332,2.44808580,0.00262927,0.00000000,0.03625628,0.06906806,0.23298290,2.11070872,0.01035200,0.25089142
-3.28064032,2.39253498,0.00253896,0.00000000,0.03544442,0.06773116,0.22899548,2.06526055,0.01014874,0.24575666
-3.27463732,2.32940636,0.00244312,0.00000000,0.03449251,0.06616916,0.22425638,2.01312510,0.00990193,0.23980600
-3.26863432,2.25904035,0.00234233,0.00000000,0.03340894,0.06438261,0.21875866,1.95458654,0.00961437,0.23305311
-3.26263132,2.18195368,0.00223728,0.00000000,0.03220437,0.06237780,0.21251600,1.89008639,0.00928947,0.22553154
-3.25662831,2.09882611,0.00212871,0.00000000,0.03089143,0.06016645,0.20556176,1.82021258,0.00893118,0.21729341
-3.25062531,2.01048380,0.00201743,0.00000000,0.02948441,0.05776515,0.19794759,1.74568545,0.00854386,0.20840775
-3.24462231,1.91788002,0.00190430,0.00000000,0.02799892,0.05519473,0.18974148,1.66734138,0.00813220,0.19895837
-3.23861931,1.82207402,0.00179018,0.00000000,0.02645149,0.05247955,0.18102555,1.58611455,0.00770111,0.18904147
-3.23261631,1.72420856,0.00167596,0.00000000,0.02485921,0.04964674,0.17189349,1.50301756,0.00725556,0.17876303
-3.22661331,1.62548702,0.00156253,0.00000000,0.02323930,0.04672536,0.16244785,1.41912142,0.00680056,0.16823611
-3.22061031,1.52715053,0.00145074,0.00000000,0.02160875,0.04374559,0.15279724,1.33553548,0.00634098,0.15757808
-3.21460730,1.43045568,0.00134143,0.00000000,0.01998393,0.04073794,0.14305351,1.25338764,0.00588150,0.14690791
-3.20860430,1.33665338,0.00123538,0.00000000,0.01838028,0.03773245,0.13332896,1.17380545,0.00542653,0.13634365
-3.20260130,1.24696899,0.00113331,0.00000000,0.01681205,0.03475803,0.12373378,1.09789817,0.00498012,0.12600007
-3.19659830,1.16258430,0.00103588,0.00000000,0.01529199,0.03184182,0.11437361,1.02674026,0.00454594,0.11598654
-3.19059530,1.08462120,0.00094369,0.00000000,0.01383128,0.02900867,0.10534744,0.96135625,0.00412719,0.10640526
-3.18459230,1.01412730,0.00085724,0.00000000,0.01243930,0.02628070,0.09674576,0.90270711,0.00372663,0.09734979
-3.17858929,0.95206336,0.00077696,0.00000000,0.01112365,0.02367700,0.08864904,0.85167820,0.00334651,0.08890388
-3.17258629,0.89929241,0.00070318,0.00000000,0.00989010,0.02121344,0.08112663,0.80906845,0.00298861,0.08114067
-3.16658329,0.85657042,0.00063616,0.00000000,0.00874262,0.01890254,0.07423589,0.77558093,0.00265422,0.07412216
-3.16058029,0.82453814,0.00057607,0.00000000,0.00768350,0.01675347,0.06802174,0.75181434,0.00234419,0.06789900
-3.15457729,0.80371404,0.00052298,0.00000000,0.00671345,0.01477221,0.06251649,0.73825542,0.00205893,0.06251041
-3.14857429,0.79448785,0.00047691,0.00000000,0.00583173,0.01296165,0.05773994,0.73527196,0.00179846,0.05798440
-3.14257129,0.79711469,0.00043777,0.00000000,0.00503639,0.01132187,0.05369971,0.74310627,0.00156244,0.05433801
-3.13656828,0.81170953,0.00040543,0.00000000,0.00432438,0.00985043,0.05039184,0.76186907,0.00135026,0.05157771
-3.13056528,0.83824185,0.00037968,0.00000000,0.00369181,0.00854271,0.04780147,0.79153374,0.00116103,0.04969979
-3.12456228,0.87653066,0.00036024,0.00000000,0.00313410,0.00739224,0.04590367,0.83193088,0.00099369,0.04869079
-3.11855928,0.92623999,0.00034681,0.00000000,0.00264618,0.00639108,0.04466442,0.88274362,0.00084700,0.04852787
-3.11255628,0.98687506,0.00033901,0.00000000,0.00222267,0.00553017,0.04404151,0.94350371,0.00071965,0.04917916
-3.10655328,1.05777964,0.00033645,0.00000000,0.00185804,0.00479968,0.04398564,1.01358890,0.00061028,0.05060412
-3.10055028,1.13813501,0.00033869,0.00000000,0.00154673,0.00418934,0.04444141,1.09222205,0.00051750,0.05275381
-3.09454727,1.22696118,0.00034525,0.00000000,0.00128328,0.00368873,0.04534838,1.17847246,0.00044001,0.05557125
-3.08854427,1.32312087,0.00035565,0.00000000,0.00106244,0.00328758,0.04664213,1.27126003,0.00037656,0.05899175
-3.08254127,1.42532697,0.00036939,0.00000000,0.00087922,0.00297600,0.04825531,1.36936268,0.00032601,0.06294342
-3.07653827,1.53215384,0.00038594,0.00000000,0.00072897,0.00274472,0.05011869,1.47142755,0.00028740,0.06734773
-3.07053527,1.64205315,0.00040478,0.00000000,0.00060738,0.00258530,0.05216226,1.57598636,0.00025994,0.07212030
-3.06453227,1.75337416,0.00042538,0.00000000,0.00051057,0.00249029,0.05431628,1.68147495,0.00024304,0.07717189
-3.05852926,1.86438881,0.00044720,0.00000000,0.00043501,0.00245344,0.05651239,1.78625729,0.00023637,0.08240964
-3.05252626,1.97332129,0.00046974,0.00000000,0.00037759,0.00246984,0.05868473,1.88865341,0.00023986,0.08773851
-3.04652326,2.07838155,0.00049249,0.00000000,0.00033554,0.00253609,0.06077101,1.98697109,0.00025372,0.09306306
-3.04052026,2.17780226,0.00051497,0.00000000,0.00030647,0.00265044,0.06271364,2.07954035,0.00027850,0.09828936
-3.03451726,2.26987799,0.00053674,0.00000000,0.00028831,0.00281294,0.06446074,2.16475003,0.00031507,0.10332716
-3.02851426,2.35300560,0.00055737,0.00000000,0.00027928,0.00302556,0.06596714,2.24108521,0.00036467,0.10809214
-3.02251126,2.42572430,0.00057650,0.00000000,0.00027788,0.00329233,0.06719529,2.30716414,0.00042889,0.11250818
-3.01650825,2.48675399,0.00059381,0.00000000,0.00028285,0.00361942,0.06811602,2.36177351,0.00050975,0.11650966
-3.01050525,2.53503028,0.00060903,0.00000000,0.00029314,0.00401519,0.06870913,2.40390046,0.00060960,0.12004356
-3.00450225,2.56973464,0.00062197,0.00000000,0.00030790,0.00449026,0.06896385,2.43276006,0.00073121,0.12307135
-2.99849925,2.59031836,0.00063249,0.00000000,0.00032644,0.00505741,0.06887903,2.44781703,0.00087768,0.12557047
-2.99249625,2.59651915,0.00064053,0.00000000,0.00034822,0.00573153,0.06846308,2.44880073,0.00105246,0.12753548
-2.98649325,2.58836928,0.00064610,0.00000000,0.00037283,0.00652942,0.06773370,2.43571246,0.00125924,0.12897860
-2.98049025,2.56619497,0.00064926,0.00000000,0.00039997,0.00746948,0.06671731,2.40882492,0.00150191,0.12992971
-2.97448724,2.53060656,0.00065018,0.00000000,0.00042942,0.00857136,0.06544828,2.36867331,0.00178445,0.13043571
-2.96848424,2.48247980,0.00064904,0.00000000,0.00046107,0.00985547,0.06396779,2.31603873,0.00211079,0.13055928
-2.96248124,2.42292870,0.00064612,0.00000000,0.00049484,0.01134231,0.06232266,2.25192410,0.00248471,0.13037695
-2.95647824,2.35327110,0.00064171,0.00000000,0.00053072,0.01305182,0.06056380,2.17752370,0.00290964,0.12997664
-2.95047524,2.27498794,0.00063615,0.00000000,0.00056872,0.01500254,0.05874464,2.09418742,0.00338846,0.12945466
-2.94447224,2.18967801,0.00062981,0.00000000,0.00060887,0.01721068,0.05691948,2.00338119,0.00392337,0.12891227
-2.93846923,2.09900975,0.00062303,0.00000000,0.00065119,0.01968917,0.05514168,1.90664497,0.00451559,0.12845194
-2.93246623,2.00467197,0.00061619,0.00000000,0.00069568,0.02244668,0.05346202,1.80555008,0.00516527,0.12817340
-2.92646323,1.90832539,0.00060960,0.00000000,0.00074230,0.02548665,0.05192699,1.70165724,0.00587119,0.12816968
-2.92046023,1.81155663,0.00060357,0.00000000,0.00079096,0.02880634,0.05057737,1.59647705,0.00663069,0.12852328
-2.91445723,1.71583650,0.00059834,0.00000000,0.00084146,0.03239600,0.04944687,1.49143402,0.00743948,0.12930253
-2.90845423,1.62248377,0.00059410,0.00000000,0.00089356,0.03623824,0.04856102,1.38783540,0.00829154,0.13055847
-2.90245123,1.53263578,0.00059097,0.00000000,0.00094689,0.04030751,0.04793642,1.28684571,0.00917915,0.13232222
-2.89644822,1.44722658,0.00058899,0.00000000,0.00100097,0.04456993,0.04758017,1.18946742,0.01009286,0.13460307
-2.89044522,1.36697319,0.00058812,0.00000000,0.00105525,0.04898328,0.04748971,1.09652826,0.01102160,0.13738727
-2.88444222,1.29237003,0.00058826,0.00000000,0.00110904,0.05349742,0.04765291,1.00867499,0.01195287,0.14063781
-2.87843922,1.22369148,0.00058923,0.00000000,0.00116159,0.05805499,0.04804857,0.92637354,0.01287295,0.14429492
-2.87243622,1.16100188,0.00059079,0.00000000,0.00121204,0.06259240,0.04864714,0.84991494,0.01376723,0.14827755
-2.86643322,1.10417239,0.00059264,0.00000000,0.00125951,0.06704118,0.04941178,0.77942637,0.01462056,0.15248570
-2.86043022,1.05290355,0.00059443,0.00000000,0.00130308,0.07132961,0.05029966,0.71488647,0.01541767,0.15680346
-2.85442721,1.00675232,0.00059581,0.00000000,0.00134180,0.07538460,0.05126341,0.65614403,0.01614362,0.16110278
-2.84842421,0.96516248,0.00059640,0.00000000,0.00137481,0.07913363,0.05225282,0.60293900,0.01678427,0.16524774
-2.84242121,0.92749677,0.00059582,0.00000000,0.00140125,0.08250699,0.05321650,0.55492488,0.01732670,0.16909918
-2.83641821,0.89306960,0.00059374,0.00000000,0.00142042,0.08543980,0.05410370,0.51169140,0.01775969,0.17251951
-2.83041521,0.86117886,0.00058984,0.00000000,0.00143168,0.08787415,0.05486600,0.47278682,0.01807405,0.17537757
-2.82441221,0.83113580,0.00058386,0.00000000,0.00143459,0.08976095,0.05545897,0.43773888,0.01826301,0.17755315
-2.81840920,0.80229184,0.00057560,0.00000000,0.00142885,0.09106159,0.05584365,0.40607382,0.01832238,0.17894127
-2.81240620,0.77406147,0.00056495,0.00000000,0.00141436,0.09174925,0.05598788,0.37733306,0.01825077,0.17945579
-2.80640320,0.74594082,0.00055185,0.00000000,0.00139121,0.09180990,0.05586736,0.35108706,0.01804962,0.17903238
-2.80040020,0.71752129,0.00053635,0.00000000,0.00135968,0.09124275,0.05546650,0.32694632,0.01772313,0.17763064
-2.79439720,0.68849835,0.00051856,0.00000000,0.00132022,0.09006041,0.05477896,0.30456940,0.01727816,0.17523538
-2.78839420,0.65867550,0.00049867,0.00000000,0.00127348,0.08828853,0.05380800,0.28366810,0.01672393,0.17185695
-2.78239120,0.62796377,0.00047696,0.00000000,0.00122023,0.08596503,0.05256649,0.26401005,0.01607177,0.16753073
-2.77638819,0.59637730,0.00045378,0.00000000,0.00116139,0.08313900,0.05107682,0.24541897,0.01533468,0.16231575
-2.77038519,0.56402568,0.00042952,0.00000000,0.00109795,0.07986925,0.04937054,0.22777305,0.01452696,0.15629260
-2.76438219,0.53110368,0.00040464,0.00000000,0.00103097,0.07622265,0.04748789,0.21100189,0.01366373,0.14956072
-2.75837919,0.49787942,0.00037966,0.00000000,0.00096157,0.07227236,0.04547733,0.19508232,0.01276046,0.14223525
-2.75237619,0.46468163,0.00035510,0.00000000,0.00089084,0.06809593,0.04339492,0.18003379,0.01183257,0.13444360
-2.74637319,0.43188682,0.00033157,0.00000000,0.00081985,0.06377348,0.04130385,0.16591343,0.01089503,0.12632189
-2.74037019,0.39990718,0.00030966,0.00000000,0.00074962,0.05938597,0.03927399,0.15281137,0.00996196,0.11801148
-2.73436718,0.36917961,0.00029002,0.00000000,0.00068111,0.05501369,0.03738157,0.14084653,0.00904635,0.10965565
-2.72836418,0.34015649,0.00027332,0.00000000,0.00061516,0.05073493,0.03570897,0.13016304,0.00815989,0.10139670
-2.72236118,0.31329842,0.00026028,0.00000000,0.00055251,0.04662499,0.03434472,0.12092746,0.00731275,0.09337344
-2.71635818,0.28906901,0.00025163,0.00000000,0.00049383,0.04275542,0.03338356,0.11332675,0.00651352,0.08571919
-2.71035518,0.26793170,0.00024817,0.00000000,0.00043962,0.03919366,0.03292659,0.10756711,0.00576922,0.07856036
-2.70435218,0.25034839,0.00025074,0.00000000,0.00039031,0.03600284,0.03308153,0.10387325,0.00508538,0.07201551
-2.69834917,0.23677945,0.00026024,0.00000000,0.00034621,0.03324188,0.03396284,0.10248813,0.00446606,0.06619500
-2.69234617,0.22768472,0.00027762,0.00000000,0.00030754,0.03096584,0.03569185,0.10367275,0.00391412,0.06120095
-2.68634317,0.22352487,0.00030390,0.00000000,0.00027444,0.02922626,0.03839650,0.10770574,0.00343133,0.05712762
-2.68034017,0.22476243,0.00034017,0.00000000,0.00024698,0.02807163,0.04221089,0.11488234,0.00301860,0.05406195
-2.67433717,0.23186197,0.00038756,0.00000000,0.00022514,0.02754789,0.04727426,0.12551244,0.00267619,0.05208420
-2.66833417,0.24528872,0.00044727,0.00000000,0.00020890,0.02769867,0.05372955,0.13991746,0.00240391,0.05126854
-2.66233117,0.26550506,0.00052050,0.00000000,0.00019816,0.02856552,0.06172117,0.15842560,0.00220133,0.05168342
-2.65632816,0.29296448,0.00060848,0.00000000,0.00019281,0.03018782,0.07139222,0.18136540,0.00206792,0.05339170
-2.65032516,0.32810262,0.00071241,0.00000000,0.00019271,0.03260238,0.08288087,0.20905741,0.00200321,0.05645037
-2.64432216,0.37132539,0.00083342,0.00000000,0.00019771,0.03584285,0.09631606,0.24180401,0.00200681,0.06090978
-2.63831916,0.42299393,0.00097255,0.00000000,0.00020762,0.03993865,0.11181250,0.27987734,0.00207857,0.06681239
-2.63231616,0.48340702,0.00113067,0.00000000,0.00022225,0.04491371,0.12946515,0.32350575,0.00221845,0.07419108
-2.62631316,0.55278111,0.00130846,0.00000000,0.00024138,0.05078487,0.14934324,0.37285896,0.00242659,0.08306694
-2.62031016,0.63122877,0.00150632,0.00000000,0.00026477,0.05756010,0.17148407,0.42803259,0.00270316,0.09344670
-2.61430715,0.71873655,0.00172435,0.00000000,0.00029213,0.06523649,0.19588689,0.48903247,0.00304823,0.10531991
-2.60830415,0.81514303,0.00196227,0.00000000,0.00032317,0.07379832,0.22250709,0.55575960,0.00346166,0.11865604
-2.60230115,0.92011851,0.00221938,0.00000000,0.00035752,0.08321512,0.25125102,0.62799647,0.00394287,0.13340156
-2.59629815,1.03314745,0.00249454,0.00000000,0.00039479,0.09343990,0.28197182,0.70539563,0.00449067,0.14947736
-2.59029515,1.15351492,0.00278609,0.00000000,0.00043453,0.10440777,0.31446654,0.78747117,0.00510306,0.16677661
-2.58429215,1.28029836,0.00309187,0.00000000,0.00047626,0.11603500,0.34847482,0.87359409,0.00577701,0.18516322
-2.57828914,1.41236572,0.00340924,0.00000000,0.00051943,0.12821855,0.38367950,0.96299210,0.00650834,0.20447126
-2.57228614,1.54838088,0.00373504,0.00000000,0.00056347,0.14083640,0.41970926,1.05475448,0.00729153,0.22450532
-2.56628314,1.68681694,0.00406567,0.00000000,0.00060775,0.15374856,0.45614343,1.14784224,0.00811964,0.24504203
-2.56028014,1.82597784,0.00439711,0.00000000,0.00065163,0.16679885,0.49251903,1.24110386,0.00898429,0.26583283
-2.55427714,1.96402812,0.00472503,0.00000000,0.00069446,0.17981753,0.52833991,1.33329643,0.00987564,0.28660797
-2.54827414,2.09903043,0.00504487,0.00000000,0.00073557,0.19262469,0.56308787,1.42311176,0.01078250,0.30708174
-2.54227114,2.22898999,0.00535191,0.00000000,0.00077432,0.20503435,0.59623541,1.50920698,0.01169251,0.32695882
-2.53626813,2.35190467,0.00564146,0.00000000,0.00081011,0.21685915,0.62725974,1.59023861,0.01259230,0.34594157
-2.53026513,2.46581910,0.00590892,0.00000000,0.00084236,0.22791548,0.65565753,1.66489898,0.01346786,0.36373801
-2.52426213,2.56888104,0.00614996,0.00000000,0.00087059,0.23802891,0.68095999,1.73195383,0.01430485,0.38007031
-2.51825913,2.65939765,0.00636063,0.00000000,0.00089439,0.24703963,0.70274749,1.79027958,0.01508901,0.39468332
-2.51225613,2.73588968,0.00653749,0.00000000,0.00091346,0.25480778,0.72066324,1.83889877,0.01580654,0.40735290
-2.50625313,2.79714106,0.00667774,0.00000000,0.00092761,0.26121829,0.73442552,1.87701233,0.01644463,0.41789362
-2.50025013,2.84224191,0.00677930,0.00000000,0.00093676,0.26618518,0.74383764,1.90402715,0.01699181,0.42616552
-2.49424712,2.87062299,0.00684093,0.00000000,0.00094101,0.26965499,0.74879556,1.91957773,0.01743837,0.43207955
-2.48824412,2.88207971,0.00686223,0.00000000,0.00094056,0.27160919,0.74929237,1.92354112,0.01777675,0.43560143
-2.48224112,2.87678478,0.00684372,0.00000000,0.00093577,0.27206543,0.74541977,1.91604403,0.01800181,0.43675375
-2.47623812,2.85528844,0.00678684,0.00000000,0.00092715,0.27107755,0.73736620,1.89746205,0.01811106,0.43561597
-2.47023512,2.81850608,0.00669388,0.00000000,0.00091534,0.26873431,0.72541165,1.86841065,0.01810474,0.43232258
-2.46423212,2.76769354,0.00656799,0.00000000,0.00090112,0.26515686,0.70991950,1.82972828,0.01798591,0.42705905
-2.45822911,2.70441085,0.00641305,0.00000000,0.00088536,0.26049495,0.69132549,1.78245224,0.01776030,0.42005604
-2.45222611,2.63047563,0.00623358,0.00000000,0.00086908,0.25492217,0.67012429,1.72778806,0.01743617,0.41158183
-2.44622311,2.54790798,0.00603462,0.00000000,0.00085335,0.24863023,0.64685431,1.66707358,0.01702405,0.40193337
-2.44022011,2.45886881,0.00582158,0.00000000,0.00083933,0.24182264,0.62208115,1.60173923,0.01653633,0.39142623
-2.43421711,2.36559403,0.00560008,0.00000000,0.00082821,0.23470796,0.59638044,1.53326571,0.01598688,0.38038398
-2.42821411,2.27032691,0.00537581,0.00000000,0.00082121,0.22749284,0.57032071,1.46314094,0.01539056,0.36912724
-2.42221111,2.17525138,0.00515436,0.00000000,0.00081954,0.22037534,0.54444686,1.39281759,0.01476275,0.35796299
-2.41620810,2.08242844,0.00494105,0.00000000,0.00082439,0.21353854,0.51926490,1.32367287,0.01411878,0.34717455
-2.41020510,1.99373808,0.00474079,0.00000000,0.00083688,0.20714482,0.49522843,1.25697186,0.01347351,0.33701258
-2.40420210,1.91082871,0.00455798,0.00000000,0.00085804,0.20133112,0.47272732,1.19383551,0.01284082,0.32768753
-2.39819910,1.83507573,0.00439633,0.00000000,0.00088877,0.19620511,0.45207898,1.13521449,0.01223323,0.31936371
-2.39219610,1.76755042,0.00425885,0.00000000,0.00092985,0.19184268,0.43352230,1.08186934,0.01166156,0.31215538
-2.38619310,1.70900017,0.00414770,0.00000000,0.00098185,0.18828663,0.41721457,1.03435755,0.01113463,0.30612478
-2.38019010,1.65984025,0.00406422,0.00000000,0.00104515,0.18554670,0.40323122,0.99302776,0.01065915,0.30128233
-2.37418709,1.62015709,0.00400886,0.00000000,0.00111989,0.18360082,0.39156839,0.95802082,0.01023956,0.29758876
-2.36818409,1.58972269,0.00398120,0.00000000,0.00120597,0.18239764,0.38214800,0.92927763,0.00987804,0.29495923
-2.36218109,1.56801910,0.00398002,0.00000000,0.00130299,0.18186003,0.37482515,0.90655304,0.00957463,0.29326906
-2.35617809,1.55427197,0.00400332,0.00000000,0.00141029,0.18188955,0.36939739,0.88943508,0.00932730,0.29236087
-2.35017509,1.54749148,0.00404843,0.00000000,0.00152691,0.18237154,0.36561553,0.87736881,0.00913225,0.29205284
-2.34417209,1.54651907,0.00411209,0.00000000,0.00165158,0.18318079,0.36319546,0.86968354,0.00898412,0.29214765
-2.33816908,1.55007810,0.00419058,0.00000000,0.00178277,0.18418735,0.36183062,0.86562259,0.00887632,0.29244178
-2.33216608,1.55682660,0.00427983,0.00000000,0.00191867,0.18526242,0.36120455,0.86437434,0.00880134,0.29273477
-2.32616308,1.56541002,0.00437558,0.00000000,0.00205725,0.18628402,0.36100318,0.86510363,0.00875112,0.29283809
-2.32016008,1.57451246,0.00447349,0.00000000,0.00219626,0.18714214,0.36092645,0.86698226,0.00871740,0.29258330
-2.31415708,1.58290438,0.00456932,0.00000000,0.00233333,0.18774342,0.36069881,0.86921793,0.00869200,0.29182920
-2.30815408,1.58948545,0.00465902,0.00000000,0.00246595,0.18801492,0.36007851,0.87108043,0.00866717,0.29046774
-2.30215108,1.59332125,0.00473885,0.00000000,0.00259162,0.18790714,0.35886517,0.87192461,0.00863586,0.28842855
-2.29614807,1.59367276,0.00480554,0.00000000,0.00270785,0.18739589,0.35690576,0.87120942,0.00859191,0.28568187
-2.29014507,1.59001791,0.00485631,0.00000000,0.00281227,0.18648337,0.35409863,0.86851256,0.00853029,0.28224001
-2.28414207,1.58206479,0.00488902,0.00000000,0.00290265,0.18519803,0.35039579,0.86354058,0.00844721,0.27815721
-2.27813907,1.56975638,0.00490213,0.00000000,0.00297705,0.18359357,0.34580327,0.85613422,0.00834020,0.27352795
-2.27213607,1.55326699,0.00489483,0.00000000,0.00303380,0.18174704,0.34037984,0.84626902,0.00820820,0.26848398
-2.26613307,1.53299082,0.00486695,0.00000000,0.00307162,0.17975606,0.33423405,0.83405151,0.00805149,0.26319000
-2.26013007,1.50952330,0.00481899,0.00000000,0.00308961,0.17773541,0.32751984,0.81971121,0.00787172,0.25783844
-2.25412706,1.48363626,0.00475208,0.00000000,0.00308733,0.17581307,0.32043104,0.80358892,0.00767177,0.25264324
-2.24812406,1.45624781,0.00466789,0.00000000,0.00306480,0.17412584,0.31319472,0.78612179,0.00745567,0.24783312
-2.24212106,1.42838828,0.00456857,0.00000000,0.00302247,0.17281480,0.30606392,0.76782588,0.00722846,0.24364441
-2.23611806,1.40116347,0.00445668,0.00000000,0.00296127,0.17202065,0.29930977,0.74927683,0.00699606,0.24031371
-2.23011506,1.37571643,0.00433505,0.00000000,0.00288256,0.17187916,0.29321334,0.73108928,0.00676506,0.23807062
-2.22411206,1.35318928,0.00420668,0.00000000,0.00278805,0.17251688,0.28805751,0.71389581,0.00654260,0.23713066
-2.21810905,1.33468611,0.00407468,0.00000000,0.00267982,0.17404717,0.28411893,0.69832607,0.00633616,0.23768873
-2.21210605,1.32123821,0.00394210,0.00000000,0.00256019,0.17656685,0.28166031,0.68498663,0.00615342,0.23991307
-2.20610305,1.31377265,0.00381186,0.00000000,0.00243171,0.18015325,0.28092331,0.67444235,0.00600209,0.24394009
-2.20010005,1.31308502,0.00368669,0.00000000,0.00229706,0.18486209,0.28212202,0.66719946,0.00588974,0.24987001
-2.19409705,1.31981708,0.00356902,0.00000000,0.00215897,0.19072596,0.28543731,0.66369111,0.00582370,0.25776355
-2.18809405,1.33443968,0.00346092,0.00000000,0.00202018,0.19775357,0.29101200,0.66426547,0.00581086,0.26763968
-2.18209105,1.35724140,0.00336408,0.00000000,0.00188335,0.20592966,0.29894705,0.66917673,0.00585763,0.27947442
-2.17608804,1.38832284,0.00327977,0.00000000,0.00175101,0.21521569,0.30929875,0.67857913,0.00596974,0.29320090
-2.17008504,1.42759652,0.00320883,0.00000000,0.00162553,0.22555106,0.32207698,0.69252399,0.00615222,0.30871042
-2.16408204,1.47479219,0.00315170,0.00000000,0.00150905,0.23685499,0.33724451,0.71095988,0.00640926,0.32585461
