energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.08254127,2.45228311,0.00187177,0.01822411,0.11512434,0.43820893,0.21109098,2.17717651,0.00431564,0.04813749
-3.07653827,2.52623200,0.00199333,0.01889903,0.12084987,0.43823381,0.22402075,2.24926518,0.00442481,0.05041042
-3.07053527,2.61891186,0.00212099,0.01979239,0.12721707,0.44269575,0.23850799,2.33672477,0.00455633,0.05326959
-3.06453227,2.72939517,0.00225434,0.02089279,0.13421634,0.45135526,0.25444768,2.43880396,0.00470848,0.05670901
-3.05852926,2.85646957,0.00239305,0.02218632,0.14182660,0.46393294,0.27170602,2.55448803,0.00487944,0.06071739
-3.05252626,2.99864297,0.00253688,0.02365646,0.15001415,0.48011306,0.29012047,2.68250261,0.00506725,0.06527765
-3.04652326,3.15415482,0.00268570,0.02528416,0.15873186,0.49954741,0.30950067,2.82132374,0.00526981,0.07036643
-3.04052026,3.32099430,0.00283943,0.02704783,0.16791870,0.52185951,0.32963020,2.96919467,0.00548487,0.07595370
-3.03451726,3.49692577,0.00299805,0.02892358,0.17749972,0.54664914,0.35026936,3.12414958,0.00571005,0.08200243
-3.02851426,3.67952142,0.00316154,0.03088540,0.18738659,0.57349736,0.37115881,3.28404439,0.00594284,0.08846844
-3.02251126,3.86620116,0.00332986,0.03290551,0.19747849,0.60197185,0.39202418,3.44659421,0.00618061,0.09530049
-3.01650825,4.05427884,0.00350291,0.03495475,0.20766361,0.63163278,0.41258146,3.60941685,0.00642071,0.10244045
-3.01050525,4.24101414,0.00368048,0.03700304,0.21782098,0.66203901,0.43254314,3.77008138,0.00666046,0.10982386
-3.00450225,4.42366865,0.00386220,0.03901990,0.22782278,0.69275455,0.45162482,3.92616058,0.00689722,0.11738060
-2.99849925,4.59956477,0.00404755,0.04097503,0.23753690,0.72335524,0.46955224,4.07528574,0.00712848,0.12503591
-2.99249625,4.76614539,0.00423577,0.04283886,0.24682979,0.75343541,0.48606845,4.21520209,0.00735187,0.13271160
-2.98649325,4.92103273,0.00442590,0.04458318,0.25556946,0.78261433,0.50094075,4.34382320,0.00756523,0.14032745
-2.98049025,5.06208406,0.00461672,0.04618169,0.26362848,0.81054231,0.51396747,4.45928229,0.00776668,0.14780280
-2.97448724,5.18744243,0.00480678,0.04761053,0.27088699,0.83690618,0.52498398,4.55997883,0.00795462,0.15505824
-2.96848424,5.29558064,0.00499441,0.04884880,0.27723556,0.86143399,0.53386793,4.64461868,0.00812779,0.16201735
-2.96248124,5.38533668,0.00517775,0.04987897,0.28257777,0.88389876,0.54054350,4.71224627,0.00828525,0.16860843
-2.95647824,5.45593939,0.00535476,0.05068722,0.28683255,0.90412112,0.54498428,4.76226761,0.00842640,0.17476618
-2.95047524,5.50702333,0.00552330,0.05126368,0.28993611,0.92197086,0.54721489,4.79446324,0.00855094,0.18043317
-2.94447224,5.53863230,0.00568114,0.05160262,0.29184336,0.93736719,0.54731101,4.80899063,0.00865890,0.18556113
-2.93846923,5.55121138,0.00582606,0.05170250,0.29252899,0.95027796,0.54539797,4.80637578,0.00875053,0.19011206
-2.93246623,5.54558780,0.00595587,0.05156593,0.29198789,0.96071774,0.54164763,4.78749439,0.00882630,0.19405887
-2.92646323,5.52294125,0.00606848,0.05119953,0.29023519,0.96874497,0.53627398,4.75354317,0.00888686,0.19738588
-2.92046023,5.48476489,0.00616198,0.05061377,0.28730570,0.97445833,0.52952712,4.70600223,0.00893298,0.20008884
-2.91445723,5.43281835,0.00623465,0.04982261,0.28325288,0.97799260,0.52168618,4.64658996,0.00896551,0.20217467
-2.90845423,5.36907434,0.00628502,0.04884319,0.27814739,0.97951393,0.51305115,4.57721178,0.00898535,0.20366089
-2.90245123,5.29566079,0.00631192,0.04769543,0.27207522,0.97921506,0.50393393,4.49990461,0.00899343,0.20457474
-2.89644822,5.21480046,0.00631451,0.04640151,0.26513544,0.97731035,0.49464888,4.41677874,0.00899068,0.20495206
-2.89044522,5.12874964,0.00629227,0.04498544,0.25743774,0.97403086,0.48550325,4.32995910,0.00897804,0.20483596
-2.88444222,5.03973824,0.00624503,0.04347253,0.24909971,0.96961952,0.47678769,4.24152762,0.00895644,0.20427537
-2.87843922,4.94991247,0.00617300,0.04188887,0.24024405,0.96432650,0.46876723,4.15346850,0.00892682,0.20332347
-2.87243622,4.86128199,0.00607670,0.04026082,0.23099574,0.95840459,0.46167308,4.06761775,0.00889016,0.20203611
-2.86643322,4.77567259,0.00595700,0.03861452,0.22147918,0.95210482,0.45569549,3.98561868,0.00884745,0.20047022
-2.86043022,4.69468551,0.00581508,0.03697540,0.21181557,0.94567200,0.45097788,3.90888399,0.00879974,0.19868233
-2.85442721,4.61966420,0.00565241,0.03536776,0.20212040,0.93934037,0.44761261,3.83856573,0.00874814,0.19672714
-2.84842421,4.55166896,0.00547071,0.03381433,0.19250122,0.93332914,0.44563836,3.77553346,0.00869378,0.19465620
-2.84242121,4.49145985,0.00527190,0.03233598,0.18305575,0.92783806,0.44503938,3.72036099,0.00863786,0.19251684
-2.83641821,4.43948801,0.00505813,0.03095138,0.17387032,0.92304297,0.44574648,3.67332174,0.00858157,0.19035119
-2.83041521,4.39589517,0.00483164,0.02967677,0.16501867,0.91909150,0.44763989,3.63439272,0.00852610,0.18819537
-2.82441221,4.36052137,0.00459481,0.02852582,0.15656122,0.91609903,0.45055375,3.60326648,0.00847257,0.18607896
-2.81840920,4.33292033,0.00435005,0.02750949,0.14854474,0.91414511,0.45428211,3.57937076,0.00842199,0.18402457
-2.81240620,4.31238215,0.00409982,0.02663603,0.14100233,0.91327064,0.45858625,3.56189505,0.00837520,0.18204767
-2.80640320,4.29796274,0.00384654,0.02591097,0.13395393,0.91347597,0.46320300,3.54982314,0.00833285,0.18015664
-2.80040020,4.28851935,0.00359256,0.02533728,0.12740709,0.91472030,0.46785380,3.54197093,0.00829533,0.17835290
-2.79439720,4.28275136,0.00334016,0.02491548,0.12135803,0.91692249,0.47225413,3.53702826,0.00826274,0.17663143
-2.78839420,4.27924540,0.00309148,0.02464385,0.11579308,0.91996352,0.47612303,3.53360384,0.00823488,0.17498129
-2.78239120,4.27652390,0.00284852,0.02451874,0.11069023,0.92369076,0.47919237,3.53027194,0.00821124,0.17338648
-2.77638819,4.27309569,0.00261311,0.02453480,0.10602084,0.92792383,0.48121553,3.52561973,0.00819101,0.17182686
-2.77038519,4.26750744,0.00238687,0.02468535,0.10175152,0.93246220,0.48197523,3.51829396,0.00817317,0.17027929
-2.76438219,4.25839449,0.00217124,0.02496271,0.09784592,0.93709407,0.48129030,3.50704564,0.00815648,0.16871882
-2.75837919,4.24452937,0.00196746,0.02535850,0.09426657,0.94160633,0.47902112,3.49077151,0.00813961,0.16712005
-2.75237619,4.22486658,0.00177656,0.02586401,0.09097661,0.94579499,0.47507369,3.46855097,0.00812120,0.16545842
-2.74637319,4.19858187,0.00159938,0.02647049,0.08794129,0.94947572,0.46940211,3.43967736,0.00809999,0.16371159
-2.74037019,4.16510449,0.00143658,0.02716937,0.08512938,0.95249368,0.46200954,3.40368236,0.00807490,0.16186069
-2.73436718,4.12414100,0.00128863,0.02795252,0.08251422,0.95473232,0.45294757,3.36035285,0.00804515,0.15989143
-2.72836418,4.07568942,0.00115586,0.02881240,0.08007459,0.95612031,0.44231413,3.30973919,0.00801033,0.15779514
-2.72236118,4.02004280,0.00103849,0.02974209,0.07779521,0.95663624,0.43024997,3.25215468,0.00797047,0.15556941
-2.71635818,3.95778168,0.00093660,0.03073537,0.07566693,0.95631072,0.41693395,3.18816595,0.00792614,0.15321862
-2.71035518,3.88975535,0.00085017,0.03178663,0.07368663,0.95522548,0.40257720,3.11857431,0.00787840,0.15075404
-2.70435218,3.81705213,0.00077912,0.03289075,0.07185680,0.95350956,0.38741643,3.04438861,0.00782884,0.14819369
-2.69834917,3.74095972,0.00072330,0.03404292,0.07018485,0.95133250,0.37170665,2.96679036,0.00777955,0.14556182
-2.69234617,3.66291667,0.00068250,0.03523835,0.06868215,0.94889492,0.35571337,2.88709217,0.00773301,0.14288803
-2.68634317,3.58445697,0.00065646,0.03647207,0.06736286,0.94641690,0.33970477,2.80669101,0.00769200,0.14020622
-2.68034017,3.50714958,0.00064488,0.03773854,0.06624270,0.94412476,0.32394382,2.72701785,0.00765951,0.13755313
-2.67433717,3.43253570,0.00064739,0.03903137,0.06533745,0.94223686,0.30868083,2.64948556,0.00763854,0.13496679
-2.66833417,3.36206603,0.00066360,0.04034303,0.06466164,0.94094939,0.29414644,2.57543705,0.00763199,0.13248484
-2.66233117,3.29704095,0.00069300,0.04166457,0.06422708,0.94042285,0.28054540,2.50609569,0.00764248,0.13014273
-2.65632816,3.23855624,0.00073504,0.04298541,0.06404161,0.94077005,0.26805130,2.44251991,0.00767218,0.12797201
-2.65032516,3.18745667,0.00078906,0.04429321,0.06410800,0.94204642,0.25680234,2.38556395,0.00772271,0.12599874
-2.64432216,3.14429983,0.00085426,0.04557387,0.06442302,0.94424327,0.24689830,2.33584630,0.00779498,0.12424207
-2.63831916,3.10933186,0.00092977,0.04681153,0.06497682,0.94728441,0.23839880,2.29372730,0.00788913,0.12271311
-2.63231616,3.08247632,0.00101453,0.04798884,0.06575262,0.95102655,0.23132292,2.25929672,0.00800445,0.12141411
-2.62631316,3.06333690,0.00110740,0.04908717,0.06672669,0.95526346,0.22565001,2.23237222,0.00813943,0.12033803
-2.62031016,3.05121406,0.00120705,0.05008708,0.06786869,0.95973386,0.22132191,2.21250851,0.00829173,0.11946854
-2.61430715,3.04513488,0.00131204,0.05096883,0.06914235,0.96413267,0.21824624,2.19901713,0.00845834,0.11878041
-2.60830415,3.04389506,0.00142081,0.05171296,0.07050643,0.96812500,0.21630076,2.19099602,0.00863564,0.11824031
-2.60230115,3.04611107,0.00153172,0.05230092,0.07191597,0.97136237,0.21533859,2.18736763,0.00881962,0.11780803
-2.59629815,3.05028027,0.00164302,0.05271583,0.07332374,0.97350007,0.21519409,2.18692402,0.00900606,0.11743795
-2.59029515,3.05484632,0.00175297,0.05294309,0.07468184,0.97421501,0.21568916,2.18837707,0.00919078,0.11708091
-2.58429215,3.05826668,0.00185980,0.05297107,0.07594345,0.97322285,0.21663980,2.19041151,0.00936985,0.11668609
-2.57828914,3.05907939,0.00196181,0.05279172,0.07706445,0.97029363,0.21786249,2.19173872,0.00953989,0.11620316
-2.57228614,3.05596590,0.00205737,0.05240099,0.07800510,0.96526506,0.21918043,2.19114865,0.00969824,0.11558434
-2.56628314,3.04780709,0.00214501,0.05179923,0.07873149,0.95805263,0.22042912,2.18755791,0.00984322,0.11478634
-2.56028014,3.03373003,0.00222342,0.05099141,0.07921675,0.94865605,0.22146129,2.18005182,0.00997429,0.11377224
-2.55427714,3.01314332,0.00229149,0.04998710,0.07944208,0.93716177,0.22215099,2.16791867,0.01009218,0.11251299
-2.54827414,2.98575967,0.00234836,0.04880043,0.07939736,0.92374124,0.22239655,2.15067481,0.01019898,0.11098864
-2.54227114,2.95160479,0.00239344,0.04744972,0.07908141,0.90864529,0.22212258,2.12807971,0.01029812,0.10918918
-2.53626813,2.91101253,0.00242639,0.04595704,0.07850199,0.89219471,0.22128081,2.10014043,0.01039434,0.10711501
-2.53026513,2.86460689,0.00244715,0.04434766,0.07767529,0.87476785,0.21984982,2.06710564,0.01049355,0.10477695
-2.52426213,2.81327198,0.00245592,0.04264932,0.07662529,0.85678565,0.21783385,2.02944985,0.01060264,0.10219588
-2.51825913,2.75811196,0.00245315,0.04089145,0.07538263,0.83869529,0.21526060,1.98784862,0.01072927,0.09940201
-2.51225613,2.70040302,0.00243949,0.03910438,0.07398348,0.82095307,0.21217838,1.94314653,0.01088149,0.09643381
-2.50625313,2.64154014,0.00241578,0.03731849,0.07246807,0.80400770,0.20865265,1.89631938,0.01106748,0.09333676
-2.50025013,2.58298136,0.00238300,0.03556348,0.07087927,0.78828473,0.20476218,1.84843267,0.01129513,0.09016181
-2.49424712,2.52619232,0.00234223,0.03386760,0.06926110,0.77417305,0.20059501,1.80059847,0.01157169,0.08696380
-2.48824412,2.47259372,0.00229460,0.03225706,0.06765732,0.76201401,0.19624446,1.75393256,0.01190340,0.08379984
-2.48224112,2.42351408,0.00224128,0.03075557,0.06611015,0.75209381,0.19180530,1.70951392,0.01229512,0.08072770
-2.47623812,2.38014964,0.00218341,0.02938390,0.06465916,0.74463919,0.18737025,1.66834810,0.01275010,0.07780432
-2.47023512,2.34353296,0.00212208,0.02815973,0.06334036,0.73981673,0.18302692,1.63133600,0.01326966,0.07508443
-2.46423212,2.31451090,0.00205833,0.02709753,0.06218555,0.73773535,0.17885537,1.59924891,0.01385305,0.07261937
-2.45822911,2.29373249,0.00199309,0.02620861,0.06122187,0.73845188,0.17492616,1.57271064,0.01449735,0.07045611
-2.45222611,2.28164614,0.00192722,0.02550128,0.06047160,0.74197885,0.17129916,1.55218677,0.01519746,0.06863649
-2.44622311,2.27850552,0.00186146,0.02498107,0.05995214,0.74829415,0.16802283,1.53798102,0.01594616,0.06719658
-2.44022011,2.28438295,0.00179648,0.02465106,0.05967624,0.75735143,0.16513420,1.53023815,0.01673430,0.06616636
-2.43421711,2.29918852,0.00173286,0.02451218,0.05965221,0.76909073,0.16265919,1.52895258,0.01755101,0.06556943
-2.42821411,2.32269335,0.00167111,0.02456357,0.05988443,0.78344829,0.16061353,1.53398181,0.01838400,0.06542292
-2.42221111,2.35455501,0.00161167,0.02480292,0.06037371,0.80036508,0.15900383,1.54506335,0.01921996,0.06573754
-2.41620810,2.39434350,0.00155496,0.02522671,0.06111783,0.81979311,0.15782897,1.56183404,0.02004495,0.06651764
-2.41020510,2.44156587,0.00150135,0.02583051,0.06211195,0.84169950,0.15708155,1.58385053,0.02084481,0.06776136
-2.40420210,2.49568839,0.00145119,0.02660907,0.06334907,0.86606760,0.15674945,1.61060981,0.02160562,0.06946090
-2.39819910,2.55615512,0.00140481,0.02755648,0.06482034,0.89289555,0.15681720,1.64156876,0.02231413,0.07160268
-2.39219610,2.62240224,0.00136255,0.02866618,0.06651544,0.92219213,0.15726734,1.67616211,0.02295814,0.07416770
-2.38619310,2.69386789,0.00132469,0.02993094,0.06842274,0.95397033,0.15808159,1.71381807,0.02352684,0.07713182
-2.38019010,2.76999775,0.00129152,0.03134279,0.07052957,0.98823930,0.15924174,1.75397138,0.02401116,0.08046615
-2.37418709,2.85024671,0.00126326,0.03289296,0.07282235,1.02499505,0.16073039,1.79607373,0.02440397,0.08413748
-2.36818409,2.93407746,0.00124012,0.03457176,0.07528671,1.06421085,0.16253142,1.83960149,0.02470022,0.08810879
-2.36218109,3.02095690,0.00122223,0.03636845,0.07790763,1.10582797,0.16463024,1.88406111,0.02489709,0.09233978
-2.35617809,3.11035139,0.00120964,0.03827124,0.08066959,1.14974746,0.16701387,1.92899243,0.02499398,0.09678757
-2.35017509,3.20172183,0.00120233,0.04026723,0.08355665,1.19582365,0.16967076,1.97397044,0.02499245,0.10140738
-2.34417209,3.29451953,0.00120018,0.04234241,0.08655264,1.24385980,0.17259055,2.01860582,0.02489611,0.10615332
-2.33816908,3.38818358,0.00120295,0.04448173,0.08964130,1.29360640,0.17576368,2.06254464,0.02471050,0.11097917
-2.33216608,3.48214016,0.00121033,0.04666925,0.09280643,1.34476205,0.17918085,2.10546771,0.02444282,0.11583920
-2.32616308,3.57580416,0.00122189,0.04888825,0.09603204,1.39697712,0.18283255,2.14708961,0.02410171,0.12068896
-2.32016008,3.66858297,0.00123711,0.05112150,0.09930247,1.44985990,0.18670839,2.18715780,0.02369698,0.12548603
-2.31415708,3.75988220,0.00125538,0.05335140,0.10260245,1.50298480,0.19079655,2.22545166,0.02323933,0.13019057
-2.30815408,3.84911294,0.00127605,0.05556028,0.10591714,1.55590216,0.19508315,2.26178148,0.02274005,0.13476593
-2.30215108,3.93569976,0.00129839,0.05773060,0.10923209,1.60814920,0.19955168,2.29598742,0.02221070,0.13917889
-2.29614807,4.01908901,0.00132164,0.05984519,0.11253312,1.65926124,0.20418245,2.32793817,0.02166287,0.14339992
-2.29014507,4.09875656,0.00134504,0.06188740,0.11580618,1.70878283,0.20895208,2.35752928,0.02110787,0.14740312
-2.28414207,4.17421462,0.00136785,0.06384133,0.11903712,1.75627816,0.21383311,2.38468099,0.02055651,0.15116609
-2.27813907,4.24501710,0.00138934,0.06569191,0.12221145,1.80134017,0.21879368,2.40933572,0.02001883,0.15466962
-2.27213607,4.31076347,0.00140882,0.06742502,0.12531405,1.84359841,0.22379734,2.43145503,0.01950393,0.15789725
-2.26613307,4.37110108,0.00142568,0.06902763,0.12832901,1.88272504,0.22880303,2.45101645,0.01901980,0.16083481
-2.26013007,4.42572624,0.00143937,0.07048780,0.13123942,1.91843934,0.23376526,2.46801030,0.01857318,0.16346989
-2.25412706,4.47438461,0.00144943,0.07179486,0.13402728,1.95051061,0.23863450,2.48243684,0.01816946,0.16579142
-2.24812406,4.51687143,0.00145548,0.07293946,0.13667355,1.97875989,0.24335786,2.49430412,0.01781268,0.16778929
-2.24212106,4.55303226,0.00145721,0.07391375,0.13915838,2.00306057,0.24787995,2.50362700,0.01750547,0.16945412
-2.23611806,4.58276500,0.00145443,0.07471152,0.14146138,2.02333845,0.25214412,2.51042755,0.01724916,0.17077722
-2.23011506,4.60602356,0.00144702,0.07532852,0.14356219,2.03957148,0.25609391,2.51473715,0.01704381,0.17175074
-2.22411206,4.62282369,0.00143493,0.07576263,0.14544113,2.05178943,0.25967471,2.51660048,0.01688842,0.17236801
-2.21810905,4.63325092,0.00141820,0.07601422,0.14708003,2.06007368,0.26283567,2.51608135,0.01678109,0.17262414
-2.21210605,4.63747047,0.00139695,0.07608648,0.14846311,2.06455724,0.26553170,2.51327019,0.01671919,0.17251667
-2.20610305,4.63573857,0.00137134,0.07598569,0.14957797,2.06542480,0.26772555,2.50829286,0.01669967,0.17204639
-2.20010005,4.62841434,0.00134162,0.07572149,0.15041661,2.06291274,0.26938975,2.50132019,0.01671926,0.17121824
-2.19409705,4.61597112,0.00130807,0.07530712,0.15097631,2.05730876,0.27050851,2.49257765,0.01677477,0.17004208
-2.18809405,4.59900593,0.00127105,0.07475947,0.15126051,2.04895059,0.27107921,2.48235427,0.01686326,0.16853348
-2.18209105,4.57824575,0.00123097,0.07409907,0.15127944,2.03822363,0.27111365,2.47100992,0.01698234,0.16671419
-2.17608804,4.55454920,0.00118828,0.07334986,0.15105054,2.02555683,0.27063864,2.45898026,0.01713025,0.16461249
-2.17008504,4.52890248,0.00114351,0.07253881,0.15059865,2.01141653,0.26969620,2.44677833,0.01730605,0.16226316
-2.16408204,4.50240856,0.00109724,0.07169538,0.14995582,1.99629819,0.26834297,2.43499231,0.01750963,0.15970709
-2.15807904,4.47626904,0.00105011,0.07085072,0.14916084,1.98071556,0.26664907,2.42427887,0.01774172,0.15699060
-2.15207604,4.45175867,0.00100282,0.07003675,0.14825843,1.96518767,0.26469623,2.41535194,0.01800384,0.15416437
-2.14607304,4.43019272,0.00095616,0.06928512,0.14729812,1.95022375,0.26257538,2.40896689,0.01829807,0.15128205
-2.14007004,4.41288813,0.00091098,0.06862600,0.14633282,1.93630663,0.26038361,2.40590049,0.01862697,0.14839861
-2.13406703,4.40111993,0.00086821,0.06808689,0.14541718,1.92387517,0.25822077,2.40692721,0.01899322,0.14556854
-2.12806403,4.39607445,0.00082885,0.06769139,0.14460581,1.91330663,0.25618574,2.41279284,0.01939944,0.14284392
-2.12206103,4.39880175,0.00079399,0.06745814,0.14395132,1.90489981,0.25437260,2.42418647,0.01984780,0.14027255
-2.11605803,4.41016941,0.00076480,0.06739973,0.14350249,1.89885994,0.25286684,2.44171208,0.02033981,0.13789613
-2.11005503,4.43082023,0.00074254,0.06752202,0.14330240,1.89528624,0.25174178,2.46586125,0.02087602,0.13574875
-2.10405203,4.46113611,0.00072851,0.06782355,0.14338681,1.89416303,0.25105544,2.49698817,0.02145576,0.13385560
-2.09804902,4.50121042,0.00072411,0.06829532,0.14378276,1.89535507,0.25084789,2.53528850,0.02207705,0.13223215
-2.09204602,4.55083042,0.00073078,0.06892092,0.14450750,1.89860772,0.25113944,2.58078315,0.02273641,0.13088369
-2.08604302,4.60947124,0.00075000,0.06967692,0.14556779,1.90355205,0.25192946,2.63330784,0.02342888,0.12980541
-2.08004002,4.67630196,0.00078328,0.07053361,0.14695961,1.90971510,0.25319617,2.69250938,0.02414809,0.12898285
-2.07403702,4.75020392,0.00083210,0.07145612,0.14866832,1.91653487,0.25489727,2.75784864,0.02488633,0.12839288
-2.06803402,4.82980072,0.00089791,0.07240566,0.15066919,1.92337952,0.25697138,2.82861055,0.02563483,0.12800501
-2.06203102,4.91349848,0.00098210,0.07334102,0.15292833,1.92957000,0.25934032,2.90392044,0.02638395,0.12778294
-2.05602801,4.99953478,0.00108590,0.07422025,0.15540394,1.93440512,0.26191197,2.98276617,0.02712355,0.12768646
-2.05002501,5.08603372,0.00121041,0.07500222,0.15804786,1.93718776,0.26458364,3.06402486,0.02784327,0.12767329
-2.04402201,5.17106458,0.00135646,0.07564835,0.16080721,1.93725120,0.26724589,3.14649309,0.02853292,0.12770104
-2.03801901,5.25270132,0.00152461,0.07612399,0.16362619,1.93398404,0.26978634,3.22891892,0.02918275,0.12772895
-2.03201601,5.32907989,0.00171509,0.07639980,0.16644786,1.92685269,0.27209357,3.31003447,0.02978378,0.12771951
-2.02601301,5.39845083,0.00192769,0.07645277,0.16921575,1.91542037,0.27406079,3.38858722,0.03032803,0.12763972
-2.02001001,5.45922476,0.00216177,0.07626691,0.17187539,1.89936156,0.27558910,3.46336907,0.03080869,0.12746203
-2.01400700,5.51000897,0.00241617,0.07583370,0.17437555,1.87847157,0.27659030,3.53324162,0.03122023,0.12716491
-2.00800400,5.54963382,0.00268919,0.07515211,0.17666922,1.85267064,0.27698910,3.59715706,0.03155847,0.12673298
-2.00200100,5.57716827,0.00297856,0.07422828,0.17871422,1.82200270,0.27672464,3.65417412,0.03182049,0.12615686
-1.99599800,5.59192488,0.00328145,0.07307500,0.18047365,1.78662902,0.27575139,3.70346873,0.03200456,0.12543257
-1.98999500,5.59345479,0.00359447,0.07171075,0.18191593,1.74681728,0.27403937,3.74433983,0.03211000,0.12456078
-1.98399200,5.58153418,0.00391372,0.07015872,0.18301464,1.70292685,0.27157380,3.77621078,0.03213697,0.12354580
-1.97798899,5.55614399,0.00423482,0.06844553,0.18374825,1.65539126,0.26835425,3.79862708,0.03208627,0.12239446
-1.97198599,5.51744508,0.00455305,0.06659998,0.18409970,1.60469892,0.26439337,3.81125162,0.03195913,0.12111503
-1.96598299,5.46575108,0.00486338,0.06465181,0.18405591,1.55137319,0.25971540,3.81385837,0.03175702,0.11971618
-1.95997999,5.40150130,0.00516065,0.06263043,0.18360739,1.49595295,0.25435446,3.80632578,0.03148152,0.11820605
-1.95397699,5.32523561,0.00543969,0.06056391,0.18274794,1.43897459,0.24835291,3.78863080,0.03113415,0.11659159
-1.94797399,5.23757323,0.00569547,0.05847805,0.18147443,1.38095635,0.24175964,3.76084434,0.03071636,0.11487809
-1.94197099,5.13919643,0.00592324,0.05639572,0.17978686,1.32238548,0.23462870,3.72312883,0.03022951,0.11306901
-1.93596798,5.03083998,0.00611870,0.05433639,0.17768849,1.26370891,0.22701798,3.67573787,0.02967494,0.11116603
-1.92996498,4.91328639,0.00627815,0.05231595,0.17518621,1.20532730,0.21898820,3.61901819,0.02905409,0.10916944
-1.92396198,4.78736640,0.00639860,0.05034665,0.17229102,1.14759261,0.21060220,3.55341312,0.02836860,0.10707860
-1.91795898,4.65396382,0.00647788,0.04843736,0.16901853,1.09080884,0.20192436,3.47946720,0.02762057,0.10489267
-1.91195598,4.51402325,0.00651475,0.04659392,0.16538963,1.03523547,0.19302029,3.39783073,0.02681269,0.10261137
-1.90595298,4.36855910,0.00650892,0.04481964,0.16143092,0.98109308,0.18395660,3.30926339,0.02594846,0.10023579
-1.89994997,4.21866396,0.00646109,0.04311591,0.15717520,0.92857039,0.17480080,3.21463573,0.02503234,0.09776916
-1.89394697,4.06551488,0.00637292,0.04148279,0.15266162,0.87783209,0.16562118,3.11492760,0.02406990,0.09521750
-1.88794397,3.91037573,0.00624701,0.03991968,0.14793573,0.82902675,0.15648663,3.01122266,0.02306789,0.09259019
-1.88194097,3.75459460,0.00608679,0.03842588,0.14304912,0.78229418,0.14746646,2.90469840,0.02203428,0.08990029
-1.87593797,3.59959549,0.00589641,0.03700116,0.13805891,0.73777180,0.13863003,2.79661142,0.02097818,0.08716473
-1.86993497,3.44686379,0.00568063,0.03564617,0.13302682,0.69559951,0.13004625,2.68827804,0.01990984,0.08440421
-1.86393197,3.29792591,0.00544467,0.03436280,0.12801802,0.65592295,0.12178304,2.58105070,0.01884039,0.08164300
-1.85792896,3.15432373,0.00519399,0.03315438,0.12309976,0.61889491,0.11390662,2.47629091,0.01778173,0.07890850
-1.85192596,3.01758480,0.00493421,0.03202581,0.11833982,0.58467505,0.10648074,2.37533982,0.01674622,0.07623071
-1.84592296,2.88918980,0.00467088,0.03098355,0.11380476,0.55342789,0.09956593,2.27948762,0.01574650,0.07364152
-1.83991996,2.77053895,0.00440935,0.03003555,0.10955830,0.52531954,0.09321875,2.18994326,0.01479512,0.07117404
-1.83391696,2.66291887,0.00415462,0.02919099,0.10565954,0.50051323,0.08749109,2.10780574,0.01390439,0.06886185
-1.82791396,2.56747184,0.00391121,0.02846009,0.10216146,0.47916409,0.08242965,2.03403849,0.01308601,0.06673824
-1.82191096,2.48516873,0.00368308,0.02785373,0.09910947,0.46141358,0.07807552,1.96944795,0.01235094,0.06483559
-1.81590795,2.41678718,0.00347354,0.02738309,0.09654029,0.44738377,0.07446399,1.91466725,0.01170918,0.06318475
-1.80990495,2.36289577,0.00328520,0.02705926,0.09448101,0.43717183,0.07162447,1.87014595,0.01116964,0.06181455
-1.80390195,2.32384489,0.00311995,0.02689278,0.09294854,0.43084501,0.06958064,1.83614584,0.01073999,0.06075138
-1.79789895,2.29976465,0.00297896,0.02689320,0.09194933,0.42843633,0.06835080,1.81274320,0.01042666,0.06001889
-1.79189595,2.29056945,0.00286270,0.02706871,0.09147938,0.42994098,0.06794820,1.79983700,0.01023480,0.05963776
-1.78589295,2.29596887,0.00277101,0.02742562,0.09152461,0.43531375,0.06838160,1.79716255,0.01016826,0.05962555
-1.77988994,2.31548401,0.00270311,0.02796808,0.09206146,0.44446736,0.06965572,1.80430979,0.01022963,0.05999655
-1.77388694,2.34846821,0.00265772,0.02869762,0.09305773,0.45727174,0.07177177,1.82074505,0.01042028,0.06076171
-1.76788394,2.39413102,0.00263311,0.02961293,0.09447363,0.47355433,0.07472775,1.84583529,0.01074040,0.06192851
-1.76188094,2.45156399,0.00262723,0.03070953,0.09626296,0.49310118,0.07851870,1.87887341,0.01118903,0.06350085
-1.75587794,2.51976716,0.00263774,0.03197965,0.09837438,0.51565902,0.08313676,1.91910346,0.01176407,0.06547890
-1.74987494,2.59767493,0.00266215,0.03341210,0.10075277,0.54093799,0.08857094,1.96574465,0.01246233,0.06785885
-1.74387194,2.68418035,0.00269786,0.03499223,0.10334055,0.56861519,0.09480674,2.01801308,0.01327944,0.07063265
-1.73786893,2.77815693,0.00274226,0.03670203,0.10607898,0.59833886,0.10182552,2.07514034,0.01420992,0.07378776
-1.73186593,2.87847738,0.00279279,0.03852029,0.10890945,0.62973314,0.10960371,2.13638846,0.01524705,0.07730676
-1.72586293,2.98402897,0.00284701,0.04042288,0.11177459,0.66240347,0.11811184,2.20106088,0.01638289,0.08116705
-1.71985993,3.09372541,0.00290260,0.04238309,0.11461933,0.69594233,0.12731357,2.26850923,0.01760822,0.08534057
