energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-2.92646323,2.37334040,0.26109781,1.29314575,0.00064018,0.02851093,0.10530829,0.96456781,0.00597791,0.09938329
-2.92046023,2.46989234,0.26779612,1.35790558,0.00065229,0.02873851,0.11128654,0.99490748,0.00610771,0.10252108
-2.91445723,2.56329057,0.27471424,1.42011593,0.00066361,0.02897697,0.11731541,1.02452158,0.00624535,0.10552648
-2.90845423,2.65262093,0.28167289,1.47904834,0.00067423,0.02923692,0.12331614,1.05329829,0.00639266,0.10836534
-2.90245123,2.73714041,0.28851568,1.53410115,0.00068428,0.02952907,0.12921781,1.08115874,0.00655140,0.11101233
-2.89644822,2.81629940,0.29510932,1.58482178,0.00069394,0.02986401,0.13495824,1.10805778,0.00672321,0.11345122
-2.89044522,2.88976033,0.30134388,1.63092573,0.00070344,0.03025206,0.14048480,1.13398443,0.00690955,0.11567501
-2.88444222,2.95741138,0.30713302,1.67231120,0.00071306,0.03070310,0.14575505,1.15896165,0.00711166,0.11768580
-2.87843922,3.01937385,0.31241419,1.70906822,0.00072313,0.03122641,0.15073725,1.18304525,0.00733055,0.11949437
-2.87243622,3.07600214,0.31714851,1.74148141,0.00073404,0.03183063,0.15541054,1.20632189,0.00756695,0.12111954
-2.86643322,3.12787564,0.32132043,1.77002583,0.00074620,0.03252351,0.15976492,1.22890569,0.00782131,0.12258725
-2.86043022,3.17578170,0.32493689,1.79535535,0.00076004,0.03331186,0.16380093,1.25093377,0.00809378,0.12392931
-2.85442721,3.22069000,0.32802596,1.81828372,0.00077601,0.03420129,0.16752894,1.27256029,0.00838420,0.12518201
-2.84842421,3.26371821,0.33063494,1.83975834,0.00079455,0.03519602,0.17096819,1.29394930,0.00869208,0.12638449
-2.84242121,3.30609008,0.33282777,1.86082763,0.00081609,0.03629864,0.17414553,1.31526653,0.00901661,0.12757689
-2.83641821,3.34908695,0.33468195,1.88260280,0.00084102,0.03750978,0.17709387,1.33667023,0.00935661,0.12879853
-2.83041521,3.39399441,0.33628480,1.90621528,0.00086964,0.03882785,0.17985043,1.35830157,0.00971051,0.13008602
-2.82441221,3.44204610,0.33772940,1.93277141,0.00090219,0.04024873,0.18245483,1.38027497,0.01007637,0.13147139
-2.81840920,3.49436687,0.33911011,1.96330603,0.00093880,0.04176544,0.18494711,1.40266884,0.01045178,0.13298045
-2.81240620,3.55191774,0.34051797,1.99873689,0.00097949,0.04336800,0.18736578,1.42551726,0.01083393,0.13463131
-2.80640320,3.61544523,0.34203619,2.03982166,0.00102413,0.04504317,0.18974588,1.44880320,0.01121951,0.13643321
-2.80040020,3.68543741,0.34373582,2.08711957,0.00107245,0.04677446,0.19211734,1.47245373,0.01160478,0.13838575
-2.79439720,3.76208894,0.34567182,2.14095925,0.00112401,0.04854216,0.19450351,1.49633779,0.01198551,0.14047844
-2.78839420,3.84527703,0.34787991,2.20141437,0.00117823,0.05032355,0.19692004,1.52026661,0.01235709,0.14269081
-2.78239120,3.93454977,0.35037402,2.26828835,0.00123437,0.05209326,0.19937420,1.54399733,0.01271449,0.14499284
-2.77638819,4.02912779,0.35314487,2.34110895,0.00129157,0.05382376,0.20186454,1.56723960,0.01305244,0.14734597
-2.77038519,4.12791959,0.35615948,2.41913326,0.00134882,0.05548602,0.20438103,1.58966504,0.01336542,0.14970440
-2.76438219,4.22955008,0.35936179,2.50136313,0.00140502,0.05705030,0.20690568,1.61091938,0.01364786,0.15201686
-2.75837919,4.33240157,0.36267440,2.58657061,0.00145900,0.05848700,0.20941341,1.63063653,0.01389426,0.15422853
-2.75237619,4.43466539,0.36600133,2.67333260,0.00150957,0.05976761,0.21187343,1.64845403,0.01409932,0.15628324
-2.74637319,4.53440199,0.36923168,2.76007329,0.00155552,0.06086564,0.21425076,1.66402894,0.01425816,0.15812575
-2.74037019,4.62960708,0.37224408,2.84511301,0.00159570,0.06175758,0.21650795,1.67705336,0.01436644,0.15970394
-2.73436718,4.71828064,0.37491172,2.92672138,0.00162901,0.06242370,0.21860690,1.68726860,0.01442055,0.16097090
-2.72836418,4.79849594,0.37710767,3.00317280,0.00165450,0.06284884,0.22051060,1.69447711,0.01441774,0.16188677
-2.72236118,4.86846540,0.37871038,3.07280211,0.00167136,0.06302293,0.22218482,1.69855139,0.01435629,0.16242019
-2.71635818,4.92660066,0.37960897,3.13405819,0.00167895,0.06294141,0.22359952,1.69943934,0.01423554,0.16254945
-2.71035518,4.97156414,0.37970821,3.18555362,0.00167684,0.06260538,0.22473000,1.69716558,0.01405601,0.16226299
-2.70435218,5.00231036,0.37893286,3.22610851,0.00166484,0.06202156,0.22555779,1.69182873,0.01381938,0.16155964
-2.69834917,5.01811561,0.37723127,3.25478708,0.00164298,0.06120205,0.22607111,1.68359464,0.01352850,0.16044817
-2.69234617,5.01859522,0.37457818,3.27092582,0.00161150,0.06016386,0.22626508,1.67268618,0.01318732,0.15894652
-2.68634317,5.00370848,0.37097639,3.27415264,0.00157089,0.05892830,0.22614163,1.65937011,0.01280074,0.15708066
-2.68034017,4.97375181,0.36645759,3.26439653,0.00152183,0.05752022,0.22570910,1.64394196,0.01237456,0.15488303
-2.67433717,4.92934142,0.36108213,3.24188809,0.00146521,0.05596716,0.22498175,1.62670985,0.01191522,0.15239095
-2.66833417,4.87138693,0.35493786,3.20715121,0.00140205,0.05429849,0.22397917,1.60797840,0.01142968,0.14964476
-2.66233117,4.80105816,0.34813817,3.16098678,0.00133349,0.05254451,0.22272560,1.58803373,0.01092517,0.14668616
-2.65632816,4.71974683,0.34081936,3.10444956,0.00126079,0.05073564,0.22124936,1.56713045,0.01040902,0.14355653
-2.65032516,4.62902560,0.33313743,3.03881923,0.00118523,0.04890163,0.21958245,1.54548156,0.00988846,0.14029552
-2.64432216,4.53060612,0.32526443,2.96556699,0.00110813,0.04707098,0.21776015,1.52325165,0.00937039,0.13693995
-2.63831916,4.42629785,0.31738458,2.88631905,0.00103076,0.04527041,0.21582096,1.50055396,0.00886128,0.13352299
-2.63231616,4.31796897,0.30969029,2.80281803,0.00095437,0.04352449,0.21380655,1.47745112,0.00836697,0.13007373
-2.62631316,4.20751019,0.30237809,2.71688353,0.00088011,0.04185543,0.21176191,1.45395945,0.00789264,0.12661707
-2.62031016,4.09680194,0.29564468,2.63037268,0.00080905,0.04028298,0.20973546,1.43005638,0.00744262,0.12317395
-2.61430715,3.98768506,0.28968309,2.54514146,0.00074213,0.03882440,0.20777927,1.40569025,0.00702047,0.11976187
-2.60830415,3.88193461,0.28467900,2.46300735,0.00068015,0.03749458,0.20594901,1.38079171,0.00662887,0.11639555
-2.60230115,3.78123636,0.28080724,2.38571378,0.00062381,0.03630612,0.20430376,1.35528579,0.00626968,0.11308776
-2.59629815,3.68716530,0.27822857,2.31489664,0.00057363,0.03526948,0.20290553,1.32910377,0.00594399,0.10985023
-2.59029515,3.60116548,0.27708652,2.25205317,0.00053001,0.03439311,0.20181836,1.30219400,0.00565212,0.10669442
-2.58429215,3.52453056,0.27750453,2.19851340,0.00049322,0.03368349,0.20110706,1.27453087,0.00539376,0.10363228
-2.57828914,3.45838478,0.27958322,2.15541431,0.00046340,0.03314522,0.20083546,1.24612143,0.00516801,0.10067682
-2.57228614,3.40366412,0.28339793,2.12367716,0.00044060,0.03278093,0.20106428,1.21700927,0.00497347,0.09784245
-2.56628314,3.36109787,0.28899642,2.10398812,0.00042473,0.03259118,0.20184865,1.18727549,0.00480834,0.09514510
-2.56028014,3.33119094,0.29639699,2.09678275,0.00041566,0.03257433,0.20323532,1.15703679,0.00467048,0.09260214
-2.55427714,3.31420794,0.30558684,2.10223480,0.00041313,0.03272634,0.20525978,1.12644103,0.00455752,0.09023201
-2.54827414,3.31015970,0.31652096,2.12024976,0.00041687,0.03304049,0.20794334,1.09566055,0.00446689,0.08805378
-2.54227114,3.31879358,0.32912151,2.15046377,0.00042652,0.03350728,0.21129046,1.06488387,0.00439592,0.08608641
-2.53626813,3.33958866,0.34327792,2.19224828,0.00044172,0.03411415,0.21528635,1.03430649,0.00434187,0.08434806
-2.53026513,3.37175692,0.35884757,2.24472084,0.00046206,0.03484549,0.21989520,1.00412124,0.00430199,0.08285524
-2.52426213,3.41425139,0.37565739,2.30676227,0.00048711,0.03568258,0.22505905,0.97450908,0.00427354,0.08162211
-2.51825913,3.46578186,0.39350620,2.37704001,0.00051647,0.03660369,0.23069747,0.94563072,0.00425384,0.08065967
-2.51225613,3.52483852,0.41216793,2.45403764,0.00054972,0.03758442,0.23670820,0.91761974,0.00424032,0.07997524
-2.50625313,3.58972335,0.43139567,2.53608969,0.00058646,0.03859800,0.24296876,0.89057749,0.00423051,0.07957194
-2.50025013,3.65858874,0.45092635,2.62142125,0.00062632,0.03961587,0.24933896,0.86457000,0.00422208,0.07944840
-2.49424712,3.72948222,0.47048619,2.70819097,0.00066896,0.04060834,0.25566442,0.83962708,0.00421290,0.07959865
-2.48824412,3.80039603,0.48979649,2.79453635,0.00071408,0.04154528,0.26178076,0.81574346,0.00420101,0.08001212
-2.48224112,3.86931960,0.50857977,2.87861966,0.00076141,0.04239706,0.26751858,0.79288186,0.00418470,0.08067382
-2.47623812,3.93429318,0.52656598,2.95867307,0.00081073,0.04313529,0.27270875,0.77097773,0.00416254,0.08156471
-2.47023512,3.99346023,0.54349853,3.03304123,0.00086189,0.04373380,0.27718796,0.74994524,0.00413335,0.08266210
-2.46423212,4.04511682,0.55914002,3.10021992,0.00091475,0.04416939,0.28080428,0.72968415,0.00409630,0.08394019
-2.45822911,4.08775578,0.57327737,3.15888943,0.00096925,0.04442256,0.28342236,0.71008709,0.00405087,0.08537064
-2.45222611,4.12010413,0.58572629,3.20794148,0.00102535,0.04447821,0.28492814,0.69104694,0.00399690,0.08692320
-2.44622311,4.14115241,0.59633481,3.24649908,0.00108307,0.04432602,0.28523286,0.67246368,0.00393462,0.08856636
-2.44022011,4.15017494,0.60498596,3.27392878,0.00114246,0.04396080,0.28427609,0.65425072,0.00386459,0.09026796
-2.43421711,4.14674072,0.61159942,3.28984539,0.00120361,0.04338261,0.28202774,0.63634006,0.00378775,0.09199583
-2.42821411,4.13071497,0.61613230,3.29410939,0.00126664,0.04259665,0.27848904,0.61868640,0.00370540,0.09371840
-2.42221111,4.10225178,0.61857888,3.28681777,0.00133170,0.04161305,0.27369221,0.60126993,0.00361914,0.09540532
-2.41620810,4.06177891,0.61896972,3.26828917,0.00139897,0.04044643,0.26769921,0.58409782,0.00353087,0.09702804
-2.41020510,4.00997585,0.61736995,3.23904448,0.00146865,0.03911536,0.26059938,0.56720445,0.00344274,0.09856032
-2.40420210,3.94774664,0.61387714,3.19978399,0.00154097,0.03764167,0.25250627,0.55065050,0.00335708,0.09997889
-2.39819910,3.87618896,0.60861867,3.15136258,0.00161619,0.03604972,0.24355370,0.53452100,0.00327636,0.10126389
-2.39219610,3.79656103,0.60174891,3.09476376,0.00169459,0.03436563,0.23389141,0.51892265,0.00320316,0.10239941
-2.38619310,3.71024764,0.59344615,3.03107397,0.00177648,0.03261645,0.22368037,0.50398041,0.00314003,0.10337397
-2.38019010,3.61872661,0.58390951,2.96145760,0.00186221,0.03082946,0.21308799,0.48983375,0.00308951,0.10418091
-2.37418709,3.52353664,0.57335571,2.88713355,0.00195212,0.02903144,0.20228347,0.47663262,0.00305400,0.10481871
-2.36818409,3.42624707,0.56201588,2.80935360,0.00204662,0.02724806,0.19143339,0.46453339,0.00303574,0.10529125
-2.36218109,3.32843013,0.55013218,2.72938262,0.00214609,0.02550336,0.18069776,0.45369478,0.00303677,0.10560791
-2.35617809,3.23163559,0.53795440,2.64848062,0.00225093,0.02381938,0.17022653,0.44427408,0.00305881,0.10578349
-2.35017509,3.13736791,0.52573627,2.56788627,0.00236151,0.02221584,0.16015678,0.43642347,0.00310329,0.10583806
-2.34417209,3.04706547,0.51373165,2.48880165,0.00247818,0.02070996,0.15061044,0.43028681,0.00317129,0.10579654
-2.33816908,2.96208166,0.50219028,2.41237771,0.00260125,0.01931643,0.14169274,0.42599662,0.00326349,0.10568817
-2.33216608,2.88366743,0.49135338,2.33970028,0.00273091,0.01804735,0.13349114,0.42367152,0.00338018,0.10554576
-2.32616308,2.81295508,0.48144883,2.27177619,0.00286729,0.01691237,0.12607493,0.42341396,0.00352125,0.10540483
-2.32016008,2.75094311,0.47268624,2.20951958,0.00301040,0.01591880,0.11949525,0.42530831,0.00368617,0.10530259
-2.31415708,2.69848215,0.46525182,2.15373830,0.00316007,0.01507179,0.11378551,0.42941937,0.00387398,0.10527686
-2.30815408,2.65626214,0.45930336,2.10512079,0.00331604,0.01437450,0.10896222,0.43579111,0.00408334,0.10536490
-2.30215108,2.62480111,0.45496541,2.06422376,0.00347784,0.01382832,0.10502601,0.44444591,0.00431254,0.10560233
-2.29614807,2.60443599,0.45232491,2.03146123,0.00364490,0.01343305,0.10196287,0.45538404,0.00455951,0.10602201
-2.29014507,2.59531610,0.45142761,2.00709555,0.00381646,0.01318704,0.09974555,0.46858360,0.00482185,0.10665310
-2.28414207,2.59739988,0.45227533,1.99123111,0.00399168,0.01308735,0.09833503,0.48400077,0.00509689,0.10752025
-2.27813907,2.61045535,0.45482443,1.98381130,0.00416962,0.01312989,0.09768207,0.50157049,0.00538174,0.10864297
-2.27213607,2.63406499,0.45898562,1.98461930,0.00434929,0.01330948,0.09772879,0.52120744,0.00567332,0.11003524
-2.26613307,2.66763503,0.46462520,1.99328311,0.00452967,0.01361993,0.09841022,0.54280742,0.00596844,0.11170531
-2.26013007,2.71040953,0.47156787,2.00928486,0.00470982,0.01405413,0.09965591,0.56624901,0.00626387,0.11365583
-2.25412706,2.76148894,0.47960103,2.03197464,0.00488884,0.01460408,0.10139148,0.59139548,0.00655638,0.11588407
-2.24812406,2.81985277,0.48848045,2.06058818,0.00506597,0.01526095,0.10354016,0.61809694,0.00684284,0.11838244
-2.24212106,2.88438569,0.49793719,2.09426823,0.00524058,0.01601516,0.10602429,0.64619261,0.00712029,0.12113912
-2.23611806,2.95390620,0.50768553,2.13208855,0.00541225,0.01685645,0.10876675,0.67551312,0.00738601,0.12413880
-2.23011506,3.02719677,0.51743149,2.17307984,0.00558068,0.01777400,0.11169233,0.70588286,0.00763759,0.12736343
-2.22411206,3.10303425,0.52688172,2.21625638,0.00574580,0.01875653,0.11472896,0.73712214,0.00787300,0.13079311
-2.21810905,3.18021933,0.53575229,2.26064234,0.00590764,0.01979245,0.11780888,0.76904932,0.00809067,0.13440671
-2.21210605,3.25760392,0.54377706,2.30529664,0.00606636,0.02087006,0.12086960,0.80148261,0.00828948,0.13818260
-2.20610305,3.33411522,0.55071522,2.34933537,0.00622216,0.02197774,0.12385475,0.83424173,0.00846887,0.14209911
-2.20010005,3.40877584,0.55635777,2.39195086,0.00637526,0.02310411,0.12671470,0.86714928,0.00862878,0.14613483
-2.19409705,3.48071907,0.56053259,2.43242673,0.00652578,0.02423830,0.12940705,0.90003182,0.00876972,0.15026882
-2.18809405,3.54919914,0.56310807,2.47014865,0.00667372,0.02537015,0.13189686,0.93272085,0.00889271,0.15448058
-2.18209105,3.61359639,0.56399504,2.50461042,0.00681887,0.02649038,0.13415679,0.96505357,0.00899925,0.15874985
-2.17608804,3.67341761,0.56314721,2.53541577,0.00696075,0.02759084,0.13616699,0.99687353,0.00909125,0.16305637
-2.17008504,3.72829205,0.56056000,2.56227599,0.00709861,0.02866461,0.13791496,1.02803131,0.00917098,0.16737950
-2.16408204,3.77796400,0.55626810,2.58500428,0.00723137,0.02970618,0.13939518,1.05838523,0.00924097,0.17169786
-2.15807904,3.82228272,0.55034190,2.60350728,0.00735763,0.03071154,0.14060881,1.08780224,0.00930389,0.17598894
-2.15207604,3.86119093,0.54288311,2.61777491,0.00747573,0.03167819,0.14156324,1.11615888,0.00936247,0.18022889
-2.14607304,3.89471264,0.53401978,2.62786922,0.00758376,0.03260523,0.14227175,1.14334255,0.00941937,0.18439235
-2.14007004,3.92294148,0.52390115,2.63391317,0.00767963,0.03349327,0.14275308,1.16925293,0.00947709,0.18845248
-2.13406703,3.94603016,0.51269248,2.63608014,0.00776121,0.03434440,0.14303112,1.19380356,0.00953786,0.19238124
-2.12806403,3.96418160,0.50057018,2.63458458,0.00782637,0.03516205,0.14313463,1.21692346,0.00960359,0.19614977
-2.12206103,3.97764216,0.48771742,2.62967440,0.00787314,0.03595088,0.14309698,1.23855878,0.00967577,0.19972906
-2.11605803,3.98669677,0.47432030,2.62162506,0.00789980,0.03671661,0.14295589,1.25867419,0.00975544,0.20309069
-2.11005503,3.99166584,0.46056470,2.61073541,0.00790500,0.03746580,0.14275321,1.27725399,0.00984319,0.20620781
-2.10405203,3.99290339,0.44663374,2.59732496,0.00788784,0.03820562,0.14253457,1.29430260,0.00993917,0.20905605
-2.09804902,3.99079568,0.43270592,2.58173207,0.00784797,0.03894363,0.14234896,1.30984440,0.01004308,0.21161455
-2.09204602,3.98575960,0.41895362,2.56431266,0.00778562,0.03968753,0.14224819,1.32392269,0.01015425,0.21386685
-2.08604302,3.97823986,0.40554202,2.54543861,0.00770162,0.04044483,0.14228609,1.33659769,0.01027170,0.21580167
-2.08004002,3.96870436,0.39262819,2.52549534,0.00759744,0.04122261,0.14251755,1.34794342,0.01039423,0.21741345
-2.07403702,3.95763693,0.38036016,2.50487794,0.00747509,0.04202716,0.14299725,1.35804366,0.01052044,0.21870269
-2.06803402,3.94552711,0.36887591,2.48398553,0.00733711,0.04286374,0.14377818,1.36698683,0.01064887,0.21967588
-2.06203102,3.93285680,0.35830204,2.46321341,0.00718645,0.04373620,0.14490997,1.37486010,0.01077805,0.22034523
-2.05602801,3.92008394,0.34875224,2.44294315,0.00702638,0.04464673,0.14643691,1.38174301,0.01090654,0.22072796
-2.05002501,3.90762371,0.34032529,2.42353066,0.00686033,0.04559551,0.14839599,1.38770075,0.01103297,0.22084531
-2.04402201,3.89582801,0.33310285,2.40529267,0.00669180,0.04658050,0.15081479,1.39277758,0.01115610,0.22072133
-2.03801901,3.88496442,0.32714696,2.38849238,0.00652420,0.04759721,0.15370947,1.39699086,0.01127479,0.22038137
-2.03201601,3.87519582,0.32249745,2.37332483,0.00636071,0.04863851,0.15708290,1.40032604,0.01138796,0.21985051
-2.02601301,3.86656202,0.31916945,2.35990313,0.00620418,0.04969458,0.16092317,1.40273297,0.01149463,0.21915190
-2.02001001,3.85896514,0.31715113,2.34824639,0.00605699,0.05075292,0.16520232,1.40412411,0.01159379,0.21830520
-2.01400700,3.85215971,0.31640191,2.33827039,0.00592103,0.05179842,0.16987578,1.40437478,0.01168440,0.21732512
-2.00800400,3.84574900,0.31685133,2.32978184,0.00579758,0.05281362,0.17488229,1.40332565,0.01176535,0.21622020
-2.00200100,3.83918836,0.31839887,2.32247697,0.00568732,0.05377907,0.18014451,1.40078771,0.01183533,0.21499205
-1.99599800,3.83179615,0.32091462,2.31594513,0.00559029,0.05467378,0.18557036,1.39654949,0.01189291,0.21363477
-1.98999500,3.82277236,0.32424123,2.30967742,0.00550596,0.05547580,0.19105503,1.39038637,0.01193641,0.21213501
-1.98399200,3.81122472,0.32819691,2.30308068,0.00543324,0.05616291,0.19648374,1.38207178,0.01196398,0.21047239
-1.97798899,3.79620133,0.33257963,2.29549628,0.00537056,0.05671341,0.20173501,1.37138956,0.01197361,0.20862042
-1.97198599,3.77672883,0.33717236,2.28622327,0.00531597,0.05710690,0.20668447,1.35814710,0.01196316,0.20654783
-1.96598299,3.75185432,0.34174922,2.27454491,0.00526721,0.05732510,0.21120900,1.34218851,0.01193047,0.20422024
-1.95997999,3.72068914,0.34608230,2.25975760,0.00522187,0.05735269,0.21519109,1.32340710,0.01187344,0.20160220
-1.95397699,3.68245258,0.34994898,2.24120076,0.00517743,0.05717802,0.21852312,1.30175652,0.01179019,0.19865935
-1.94797399,3.63651313,0.35313928,2.21828635,0.00513144,0.05679380,0.22111148,1.27725983,0.01167913,0.19536064
-1.94197099,3.58242521,0.35546307,2.19052661,0.00508157,0.05619756,0.22288024,1.25001603,0.01153915,0.19168057
-1.93596798,3.51995948,0.35675674,2.15755851,0.00502574,0.05539206,0.22377431,1.22020343,0.01136977,0.18760122
-1.92996498,3.44912497,0.35688902,2.11916383,0.00496215,0.05438542,0.22376175,1.18807982,0.01117119,0.18311397
-1.92396198,3.37018177,0.35576568,2.07528362,0.00488941,0.05319109,0.22283530,1.15397909,0.01094449,0.17822091
-1.91795898,3.28364359,0.35333283,2.02602640,0.00480649,0.05182768,0.22101287,1.11830455,0.01069167,0.17293577
-1.91195598,3.19026982,0.34957879,1.97166960,0.00471283,0.05031847,0.21833712,1.08151908,0.01041570,0.16728434
-1.90595298,3.09104740,0.34453425,1.91265404,0.00460828,0.04869090,0.21487399,1.04413271,0.01012059,0.16130432
-1.89994997,2.98716336,0.33827085,1.84957178,0.00449311,0.04697580,0.21071035,1.00668805,0.00981133,0.15504476
-1.89394697,2.87996938,0.33089820,1.78314789,0.00436794,0.04520656,0.20595080,0.96974443,0.00949390,0.14856489
-1.88794397,2.77093987,0.32255945,1.71421694,0.00423376,0.04341825,0.20071391,0.93386134,0.00917516,0.14193256
-1.88194097,2.66162590,0.31342571,1.64369550,0.00409181,0.04164664,0.19512784,0.89958218,0.00886275,0.13522234
-1.87593797,2.55360690,0.30368951,1.57255178,0.00394350,0.03992732,0.18932580,0.86741893,0.00856500,0.12851339
-1.86993497,2.44844252,0.29355765,1.50177403,0.00379041,0.03829477,0.18344141,0.83783845,0.00829069,0.12188709
-1.86393197,2.34762675,0.28324377,1.43233902,0.00363414,0.03678164,0.17760420,0.81125111,0.00804901,0.11542473
-1.85792896,2.25254626,0.27296092,1.36518206,0.00347630,0.03541799,0.17193552,0.78800205,0.00784926,0.10920522
-1.85192596,2.16444469,0.26291459,1.30116978,0.00331838,0.03423079,0.16654484,0.76836542,0.00770073,0.10330296
-1.84592296,2.08439402,0.25329626,1.24107687,0.00316179,0.03324347,0.16152689,0.75254171,0.00761251,0.09778604
-1.83991996,2.01327384,0.24427790,1.18556740,0.00300773,0.03247566,0.15695941,0.74065795,0.00759328,0.09271462
-1.83391696,1.95175901,0.23600752,1.13518146,0.00285720,0.03194303,0.15290181,0.73277066,0.00765114,0.08813980
-1.82791396,1.90031540,0.22860586,1.09032720,0.00271101,0.03165727,0.14939460,0.72887111,0.00779343,0.08410281
-1.82191096,1.85920329,0.22216430,1.05127832,0.00256971,0.03162616,0.14645962,0.72889235,0.00802656,0.08063459
-1.81590795,1.82848754,0.21674399,1.01817672,0.00243367,0.03185372,0.14410104,0.73271743,0.00835584,0.07775572
-1.80990495,1.80805328,0.21237609,0.99103966,0.00230305,0.03234041,0.14230691,0.74018836,0.00878532,0.07547675
-1.80390195,1.79762603,0.20906302,0.96977081,0.00217785,0.03308338,0.14105123,0.75111499,0.00931768,0.07379868
-1.79789895,1.79679463,0.20678059,0.95417436,0.00205796,0.03407674,0.14029637,0.76528365,0.00995403,0.07271379
-1.79189595,1.80503582,0.20548079,0.94397117,0.00194316,0.03531181,0.13999573,0.78246485,0.01069386,0.07220659
-1.78589295,1.82173927,0.20509510,0.93881627,0.00183317,0.03677740,0.14009634,0.80241998,0.01153494,0.07225481
-1.77988994,1.84623189,0.20553816,0.93831668,0.00172772,0.03846005,0.14054157,0.82490681,0.01247319,0.07283058
-1.77388694,1.87780091,0.20671155,0.94204893,0.00162655,0.04034430,0.14127351,0.84968381,0.01350271,0.07390149
-1.76788394,1.91571503,0.20850763,0.94957557,0.00152943,0.04241295,0.14223518,0.87651350,0.01461575,0.07543170
-1.76188094,1.95924341,0.21081331,0.96046029,0.00143623,0.04464733,0.14337239,0.90516496,0.01580273,0.07738296
-1.75587794,2.00767257,0.21351356,0.97428122,0.00134690,0.04702762,0.14463529,0.93541590,0.01705239,0.07971557
-1.74987494,2.06032114,0.21649478,0.99064228,0.00126146,0.04953319,0.14597947,0.96705462,0.01835189,0.08238927
-1.74387194,2.11655282,0.21964777,1.00918249,0.00118006,0.05214298,0.14736686,0.99988202,0.01968701,0.08536403
-1.73786893,2.17578773,0.22287043,1.02958322,0.00110292,0.05483594,0.14876618,1.03371416,0.02104243,0.08860075
-1.73186593,2.23751225,0.22607014,1.05157351,0.00103036,0.05759149,0.15015322,1.06838519,0.02240205,0.09206193
-1.72586293,2.30128760,0.22916576,1.07493354,0.00096274,0.06039005,0.15151082,1.10375088,0.02374932,0.09571219
-1.71985993,2.36675690,0.23208925,1.09949630,0.00090049,0.06321349,0.15282875,1.13969253,0.02506765,0.09951875
-1.71385693,2.43365070,0.23478692,1.12514768,0.00084406,0.06604563,0.15410337,1.17612089,0.02634083,0.10345179
-1.70785393,2.50179032,0.23722032,1.15182494,0.00079388,0.06887266,0.15533721,1.21297983,0.02755349,0.10748475
-1.70185093,2.57108884,0.23936663,1.17951368,0.00075039,0.07168345,0.15653847,1.25024917,0.02869144,0.11159445
-1.69584792,2.64154880,0.24121861,1.20824318,0.00071398,0.07446970,0.15772041,1.28794621,0.02974216,0.11576110
-1.68984492,2.71325644,0.24278409,1.23808036,0.00068498,0.07722604,0.15890067,1.32612529,0.03069508,0.11996818
-1.68384192,2.78637175,0.24408490,1.26912219,0.00066363,0.07994974,0.16010049,1.36487523,0.03154186,0.12420213
-1.67783892,2.86111428,0.24515537,1.30148668,0.00065008,0.08264046,0.16134382,1.40431402,0.03227663,0.12845187
-1.67183592,2.93774452,0.24604030,1.33530271,0.00064437,0.08529956,0.16265641,1.44458090,0.03289607,0.13270819
-1.66583292,3.01654149,0.24679247,1.37069877,0.00064643,0.08792939,0.16406463,1.48582580,0.03339940,0.13696296
-1.65982991,3.09777691,0.24746986,1.40779103,0.00065605,0.09053234,0.16559439,1.52819650,0.03378831,0.14120829
-1.65382691,3.18168724,0.24813255,1.44667122,0.00067290,0.09310981,0.16726985,1.57182407,0.03406677,0.14543558
-1.64782391,3.26844488,0.24883952,1.48739478,0.00069650,0.09566109,0.16911218,1.61680741,0.03424071,0.14963461
-1.64182091,3.35813014,0.24964548,1.52996995,0.00072627,0.09818236,0.17113827,1.66319775,0.03431771,0.15379259
-1.63581791,3.45070580,0.25059786,1.57434838,0.00076147,0.10066563,0.17335963,1.71098421,0.03430654,0.15789351
-1.62981491,3.54599596,0.25173415,1.62041792,0.00080128,0.10309804,0.17578127,1.76008147,0.03421677,0.16191749
-1.62381191,3.64367091,0.25307978,1.66799820,0.00084478,0.10546125,0.17840098,1.81032045,0.03405826,0.16584052
-1.61780890,3.74323938,0.25464656,1.71683933,0.00089093,0.10773122,0.18120872,1.86144302,0.03384075,0.16963443
-1.61180590,3.84404910,0.25643190,1.76662414,0.00093867,0.10987831,0.18418645,1.91310118,0.03357344,0.17326715
-1.60580290,3.94529631,0.25841877,1.81697395,0.00098688,0.11186780,0.18730826,1.96486121,0.03326471,0.17670343
-1.59979990,4.04604387,0.26057646,1.86745778,0.00103442,0.11366074,0.19054091,2.01621271,0.03292176,0.17990565
-1.59379690,4.14524759,0.26286207,1.91760461,0.00108019,0.11521515,0.19384469,2.06658233,0.03255053,0.18283512
-1.58779390,4.24178926,0.26522267,1.96691803,0.00112309,0.11648753,0.19717471,2.11535140,0.03215555,0.18545342
-1.58179090,4.33451470,0.26759794,2.01489255,0.00116211,0.11743465,0.20048233,2.16187672,0.03173998,0.18772396
-1.57578789,4.42227465,0.26992314,2.06103062,0.00119635,0.11801542,0.20371691,2.20551320,0.03130570,0.18961350
-1.56978489,4.50396612,0.27213225,2.10485923,0.00122498,0.11819282,0.20682756,2.24563724,0.03085349,0.19109362
-1.56378189,4.57857162,0.27416102,2.14594518,0.00124736,0.11793575,0.20976501,2.28166922,0.03038322,0.19214204
