energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-2.99849925,1.70700279,0.44323401,1.04738650,0.00315371,0.10600683,0.07796533,0.02418744,0.64129264
-2.99249625,1.66036826,0.43813105,1.02088578,0.00296746,0.10368078,0.06942014,0.02233943,0.62259673
-2.98649325,1.61305236,0.43212840,0.99380129,0.00277813,0.10134819,0.06153753,0.02052250,0.60355883
-2.98049025,1.56507626,0.42515580,0.96609700,0.00258811,0.09899418,0.05431846,0.01875614,0.58427065
-2.97448724,1.51647159,0.41715936,0.93774745,0.00239953,0.09660609,0.04775376,0.01705749,0.56482334
-2.96848424,1.46729412,0.40810653,0.90874762,0.00221432,0.09417465,0.04182566,0.01544115,0.54531014
-2.96248124,1.41763488,0.39799002,0.87912100,0.00203413,0.09169493,0.03650933,0.01391906,0.52582862
-2.95647824,1.36762783,0.38683047,0.84892523,0.00186034,0.08916695,0.03177437,0.01250036,0.50648197
-2.95047524,1.31745367,0.37467759,0.81825508,0.00169405,0.08659596,0.02758622,0.01119153,0.48737943
-2.94447224,1.26733946,0.36160983,0.78724260,0.00153614,0.08399227,0.02390741,0.00999643,0.46863546
-2.93846923,1.21755400,0.34773252,0.75605434,0.00138721,0.08137079,0.02069874,0.00891651,0.45036792
-2.93246623,1.16839939,0.33317466,0.72488599,0.00124766,0.07875026,0.01792025,0.00795104,0.43269515
-2.92646323,1.12019926,0.31808450,0.69395473,0.00111767,0.07615213,0.01553211,0.00709731,0.41573208
-2.92046023,1.07328442,0.30262413,0.66348978,0.00099729,0.07359933,0.01349524,0.00635100,0.39958580
-2.91445723,1.02797706,0.28696354,0.63372187,0.00088639,0.07111489,0.01177192,0.00570637,0.38435065
-2.90845423,0.98457427,0.27127435,0.60487220,0.00078474,0.06872054,0.01032617,0.00515660,0.37010344
-2.90245123,0.94333237,0.25572355,0.57714178,0.00069203,0.06643537,0.00912405,0.00469405,0.35689883
-2.89644822,0.90445269,0.24046768,0.55070158,0.00060785,0.06427468,0.00813388,0.00431049,0.34476559
-2.89044522,0.86807010,0.22564770,0.52568431,0.00053177,0.06224896,0.00732628,0.00399736,0.33370369
-2.88444222,0.83424476,0.21138474,0.50217825,0.00046332,0.06036325,0.00667428,0.00374596,0.32368270
-2.87843922,0.80295782,0.19777698,0.48022337,0.00040199,0.05861672,0.00615327,0.00354763,0.31464169
-2.87243622,0.77411127,0.18489768,0.45981020,0.00034730,0.05700269,0.00574097,0.00339392,0.30649043
-2.86643322,0.74753196,0.17279457,0.44088115,0.00029873,0.05550890,0.00541730,0.00327670,0.29911228
-2.86043022,0.72297953,0.16149027,0.42333442,0.00025579,0.05411810,0.00516436,0.00318832,0.29236828
-2.85442721,0.70015781,0.15098393,0.40703004,0.00021801,0.05280893,0.00496629,0.00312165,0.28610250
-2.84842421,0.67872889,0.14125375,0.39179772,0.00018492,0.05155704,0.00480918,0.00307017,0.28014828
-2.84242121,0.65832916,0.13226022,0.37744600,0.00015609,0.05033630,0.00468094,0.00302807,0.27433493
-2.83641821,0.63858632,0.12394992,0.36377213,0.00013109,0.04912007,0.00457125,0.00299021,0.26849483
-2.83041521,0.61913641,0.11625948,0.35057212,0.00010952,0.04788256,0.00447145,0.00295224,0.26247013
-2.82441221,0.59963991,0.10911971,0.33765040,0.00009102,0.04660003,0.00437442,0.00291053,0.25611916
-2.81840920,0.57979618,0.10245947,0.32482861,0.00007523,0.04525187,0.00427450,0.00286222,0.24932183
-2.81240620,0.55935550,0.09620923,0.31195312,0.00006184,0.04382153,0.00416740,0.00280519,0.24198404
-2.80640320,0.53812812,0.09030412,0.29890089,0.00005056,0.04229714,0.00405008,0.00273801,0.23404080
-2.80040020,0.51599015,0.08468637,0.28558356,0.00004111,0.04067195,0.00392065,0.00265995,0.22545791
-2.79439720,0.49288606,0.07930713,0.27194962,0.00003325,0.03894447,0.00377828,0.00257085,0.21623225
-2.78839420,0.46882797,0.07412763,0.25798475,0.00002676,0.03711835,0.00362301,0.00247113,0.20639075
-2.78239120,0.44389187,0.06911964,0.24371039,0.00002146,0.03520207,0.00345571,0.00236169,0.19598805
-2.77638819,0.41821132,0.06426546,0.22918092,0.00001716,0.03320832,0.00327790,0.00224382,0.18510312
-2.77038519,0.39196911,0.05955734,0.21447955,0.00001373,0.03115335,0.00309165,0.00211915,0.17383511
-2.76438219,0.36538746,0.05499658,0.19971342,0.00001103,0.02905612,0.00289944,0.00198958,0.16229861
-2.75837919,0.33871746,0.05059228,0.18500824,0.00000898,0.02693743,0.00270406,0.00185716,0.15061856
-2.75237619,0.31222831,0.04636008,0.17050270,0.00000747,0.02481896,0.00250852,0.00172409,0.13892529
-2.74637319,0.28619704,0.04232070,0.15634321,0.00000646,0.02272246,0.00231594,0.00159260,0.12734964
-2.74037019,0.26089912,0.03849869,0.14267909,0.00000589,0.02066892,0.00212947,0.00146495,0.11601862
-2.73436718,0.23660043,0.03492123,0.12965844,0.00000574,0.01867785,0.00195227,0.00134336,0.10505165
-2.72836418,0.21355085,0.03161715,0.11742494,0.00000601,0.01676673,0.00178743,0.00123002,0.09455752
-2.72236118,0.19197968,0.02861617,0.10611564,0.00000671,0.01495057,0.00163800,0.00112704,0.08463220
-2.71635818,0.17209278,0.02594847,0.09585972,0.00000787,0.01324159,0.00150693,0.00103647,0.07535746
-2.71035518,0.15407161,0.02364441,0.08677816,0.00000953,0.01164912,0.00139712,0.00096031,0.06680023
-2.70435218,0.13807373,0.02173449,0.07898430,0.00001177,0.01017955,0.00131142,0.00090052,0.05901279
-2.69834917,0.12423468,0.02024954,0.07258499,0.00001466,0.00883645,0.00125270,0.00085903,0.05203349
-2.69234617,0.11267081,0.01922095,0.06768230,0.00001832,0.00762076,0.00122381,0.00083779,0.04588801
-2.68634317,0.10348277,0.01868101,0.06437531,0.00002287,0.00653107,0.00122769,0.00083874,0.04059098
-2.68034017,0.09675920,0.01866321,0.06276200,0.00002845,0.00556394,0.00126732,0.00086390,0.03614782
-2.67433717,0.09258034,0.01920239,0.06294088,0.00003522,0.00471429,0.00134580,0.00091530,0.03255661
-2.66833417,0.09102111,0.02033485,0.06501203,0.00004336,0.00397574,0.00146628,0.00099504,0.02980992
-2.66233117,0.09215342,0.02209816,0.06907752,0.00005306,0.00334097,0.00163199,0.00110522,0.02789650
-2.65632816,0.09604738,0.02453067,0.07524101,0.00006451,0.00280210,0.00184618,0.00124797,0.02680261
-2.65032516,0.10277135,0.02767081,0.08360627,0.00007794,0.00235094,0.00211204,0.00142534,0.02651310
-2.64432216,0.11239058,0.03155600,0.09427469,0.00009355,0.00197929,0.00243261,0.00163928,0.02701205
-2.63831916,0.12496445,0.03622123,0.10734179,0.00011155,0.00167915,0.00281065,0.00189156,0.02828297
-2.63231616,0.14054245,0.04169741,0.12289261,0.00013214,0.00144289,0.00324856,0.00218363,0.03030868
-2.62631316,0.15915890,0.04800934,0.14099627,0.00015551,0.00126334,0.00374813,0.00251660,0.03307076
-2.62031016,0.18082671,0.05517364,0.16169986,0.00018182,0.00113393,0.00431045,0.00289104,0.03654868
-2.61430715,0.20553049,0.06319641,0.18502176,0.00021118,0.00104865,0.00493572,0.00330692,0.04071869
-2.60830415,0.23321924,0.07207097,0.21094487,0.00024369,0.00100211,0.00562306,0.00376350,0.04555251
-2.60230115,0.26379912,0.08177564,0.23940988,0.00027936,0.00098948,0.00637036,0.00425919,0.05101599
-2.59629815,0.29712669,0.09227179,0.27030918,0.00031818,0.00100646,0.00717416,0.00479152,0.05706773
-2.59029515,0.33300309,0.10350220,0.30348154,0.00036003,0.00104920,0.00802953,0.00535702,0.06365788
-2.58429215,0.37116942,0.11538983,0.33870811,0.00040474,0.00111425,0.00893001,0.00595122,0.07072706
-2.57828914,0.41130401,0.12783723,0.37570994,0.00045206,0.00119847,0.00986760,0.00656863,0.07820570
-2.57228614,0.45302167,0.14072658,0.41414751,0.00050163,0.00129893,0.01083276,0.00720277,0.08601369
-2.56628314,0.49587523,0.15392048,0.45362224,0.00055303,0.00141290,0.01181456,0.00784623,0.09406049
-2.56028014,0.53935971,0.16726349,0.49368044,0.00060576,0.00153773,0.01280078,0.00849083,0.10224568
-2.55427714,0.58291898,0.18058446,0.53381951,0.00065922,0.00167084,0.01377814,0.00912768,0.11046010
-2.54827414,0.62595494,0.19369965,0.57349644,0.00071276,0.00180965,0.01473258,0.00974745,0.11858742
-2.54227114,0.66783910,0.20641650,0.61213856,0.00076568,0.00195160,0.01564954,0.01034052,0.12650616
-2.53626813,0.70792616,0.21853799,0.64915600,0.00081720,0.00209410,0.01651435,0.01089727,0.13409214
-2.53026513,0.74556922,0.22986752,0.68395582,0.00086656,0.00223457,0.01731258,0.01140828,0.14122129
-2.52426213,0.78013612,0.24021396,0.71595703,0.00091296,0.00237044,0.01803045,0.01186463,0.14777259
-2.51825913,0.81102627,0.24939695,0.74460623,0.00095562,0.00249919,0.01865519,0.01225813,0.15363127
-2.51225613,0.83768738,0.25725191,0.76939302,0.00099380,0.00261839,0.01917545,0.01258158,0.15869184
-2.50625313,0.85963132,0.26363496,0.78986483,0.00102682,0.00272572,0.01958162,0.01282898,0.16286111
-2.50025013,0.87644863,0.26842714,0.80564037,0.00105406,0.00281909,0.01986612,0.01299569,0.16606085
-2.49424712,0.88782087,0.27153808,0.81642119,0.00107501,0.00289660,0.02002361,0.01307862,0.16823017
-2.48824412,0.89353037,0.27290878,0.82200093,0.00108925,0.00295667,0.02005121,0.01307628,0.16932731
-2.48224112,0.89346701,0.27251342,0.82227174,0.00109651,0.00299803,0.01994853,0.01298883,0.16933092
-2.47623812,0.88763162,0.27036013,0.81722769,0.00109662,0.00301978,0.01971771,0.01281809,0.16824072
-2.47023512,0.87613592,0.26649076,0.80696495,0.00108959,0.00302143,0.01936331,0.01256747,0.16607747
-2.46423212,0.85919890,0.26097946,0.79167874,0.00107553,0.00300287,0.01889222,0.01224184,0.16288230
-2.45822911,0.83714003,0.25393038,0.77165724,0.00105470,0.00296442,0.01831335,0.01184739,0.15871543
-2.45222611,0.81036924,0.24547443,0.74727259,0.00102750,0.00290681,0.01763746,0.01139141,0.15365425
-2.44622311,0.77937442,0.23576522,0.71896958,0.00099443,0.00283111,0.01687673,0.01088213,0.14779100
-2.44022011,0.74470680,0.22497456,0.68725225,0.00095609,0.00273876,0.01604445,0.01032840,0.14122995
-2.43421711,0.70696481,0.21328736,0.65266914,0.00091316,0.00263150,0.01515466,0.00973949,0.13408439
-2.42821411,0.66677725,0.20089655,0.61579778,0.00086641,0.00251129,0.01422171,0.00912480,0.12647338
-2.42221111,0.62478611,0.18799780,0.57722890,0.00081661,0.00238029,0.01325990,0.00849367,0.11851856
-2.41620810,0.58163007,0.17478459,0.53755111,0.00076456,0.00224075,0.01228319,0.00785510,0.11034096
-2.41020510,0.53792890,0.16144352,0.49733652,0.00071108,0.00209499,0.01130477,0.00721758,0.10205805
-2.40420210,0.49426960,0.14815026,0.45712772,0.00065694,0.00194533,0.01033691,0.00658891,0.09378113
-2.39819910,0.45119441,0.13506601,0.41742671,0.00060287,0.00179398,0.00939063,0.00597609,0.08561299
-2.39219610,0.40919126,0.12233476,0.37868579,0.00054956,0.00164304,0.00847561,0.00538516,0.07764613
-2.38619310,0.36868654,0.11008125,0.34130086,0.00049761,0.00149446,0.00760005,0.00482121,0.06996136
-2.38019010,0.33004061,0.09840979,0.30560698,0.00044757,0.00134995,0.00677060,0.00428832,0.06262693
-2.37418709,0.29354566,0.08740367,0.27187631,0.00039987,0.00121100,0.00599238,0.00378955,0.05569810
-2.36818409,0.25942604,0.07712543,0.24031817,0.00035487,0.00107884,0.00526899,0.00332702,0.04921719
-2.36218109,0.22784059,0.06761766,0.21108112,0.00031285,0.00095446,0.00460266,0.00290191,0.04321401
-2.35617809,0.19888687,0.05890433,0.18425666,0.00027400,0.00083856,0.00399427,0.00251461,0.03770664
-2.35017509,0.17260683,0.05099252,0.15988438,0.00023841,0.00073162,0.00344357,0.00216477,0.03270249
-2.34417209,0.14899353,0.04387452,0.13795807,0.00020613,0.00063390,0.00294930,0.00185140,0.02819956
-2.33816908,0.12799856,0.03753006,0.11843252,0.00017713,0.00054541,0.00250936,0.00157302,0.02418781
-2.33216608,0.10953986,0.03192865,0.10123064,0.00015133,0.00046603,0.00212100,0.00132771,0.02065067
-2.32616308,0.09350941,0.02703188,0.08625063,0.00012860,0.00039546,0.00178095,0.00111329,0.01756650
-2.32016008,0.07978073,0.02279565,0.07337280,0.00010879,0.00033329,0.00148559,0.00092734,0.01490995
-2.31415708,0.06821569,0.01917226,0.06246601,0.00009171,0.00027900,0.00123113,0.00076735,0.01265332
-2.30815408,0.05867065,0.01611219,0.05339334,0.00007716,0.00023205,0.00101366,0.00063077,0.01076772
-2.30215108,0.05100158,0.01356574,0.04601694,0.00006495,0.00019182,0.00082932,0.00051506,0.00922404
-2.29614807,0.04506827,0.01148428,0.04020200,0.00005485,0.00015772,0.00067441,0.00041780,0.00799383
-2.29014507,0.04073743,0.00982130,0.03581981,0.00004667,0.00012915,0.00054537,0.00033668,0.00704987
-2.28414207,0.03788474,0.00853318,0.03274982,0.00004021,0.00010556,0.00043894,0.00026953,0.00636667
-2.27813907,0.03639595,0.00757959,0.03088085,0.00003529,0.00008644,0.00035216,0.00021438,0.00592068
-2.27213607,0.03616706,0.00692383,0.03011152,0.00003175,0.00007137,0.00028241,0.00016945,0.00569046
-2.26613307,0.03710373,0.00653279,0.03034990,0.00002941,0.00006001,0.00022741,0.00013315,0.00565660
-2.26013007,0.03912000,0.00637688,0.03151263,0.00002815,0.00005211,0.00018528,0.00010407,0.00580162
-2.25412706,0.04213660,0.00642974,0.03352366,0.00002784,0.00004755,0.00015451,0.00008100,0.00610966
-2.24812406,0.04607893,0.00666791,0.03631252,0.00002835,0.00004635,0.00013401,0.00006290,0.00656628
-2.24212106,0.05087483,0.00707038,0.03981266,0.00002959,0.00004867,0.00012309,0.00004891,0.00715803
-2.23611806,0.05645251,0.00761825,0.04395962,0.00003145,0.00005486,0.00012149,0.00003829,0.00787224
-2.23011506,0.06273861,0.00829422,0.04868945,0.00003385,0.00006544,0.00012937,0.00003047,0.00869661
-2.22411206,0.06965660,0.00908233,0.05393738,0.00003670,0.00008118,0.00014739,0.00002497,0.00961903
-2.21810905,0.07712575,0.00996758,0.05963680,0.00003992,0.00010309,0.00017666,0.00002146,0.01062737
-2.21210605,0.08506061,0.01093577,0.06571880,0.00004343,0.00013245,0.00021884,0.00001966,0.01170937
-2.20610305,0.09337122,0.01197339,0.07211220,0.00004714,0.00017089,0.00027612,0.00001942,0.01285268
-2.20010005,0.10196397,0.01306761,0.07874411,0.00005098,0.00022034,0.00035131,0.00002065,0.01404490
-2.19409705,0.11074319,0.01420635,0.08554103,0.00005487,0.00028316,0.00044781,0.00002334,0.01527384
-2.18809405,0.11961338,0.01537855,0.09243054,0.00005872,0.00036209,0.00056968,0.00002754,0.01652776
-2.18209105,0.12848194,0.01657436,0.09934331,0.00006246,0.00046030,0.00072166,0.00003336,0.01779577
-2.17608804,0.13726243,0.01778558,0.10621551,0.00006601,0.00058142,0.00090915,0.00004095,0.01906824
-2.17008504,0.14587795,0.01900595,0.11299139,0.00006929,0.00072955,0.00113820,0.00005055,0.02033727
-2.16408204,0.15426468,0.02023161,0.11962591,0.00007224,0.00090920,0.00141550,0.00006240,0.02159716
-2.15807904,0.16237518,0.02146143,0.12608719,0.00007479,0.00112532,0.00174827,0.00007680,0.02284481
-2.15207604,0.17018135,0.02269732,0.13235874,0.00007689,0.00138322,0.00214414,0.00009408,0.02408019
-2.14607304,0.17767684,0.02394452,0.13844113,0.00007849,0.00168852,0.00261106,0.00011460,0.02530652
-2.14007004,0.18487858,0.02521166,0.14435310,0.00007955,0.00204703,0.00315705,0.00013872,0.02653056
-2.13406703,0.19182744,0.02651080,0.15013185,0.00008006,0.00246465,0.00379000,0.00016683,0.02776260
-2.12806403,0.19858788,0.02785727,0.15583264,0.00008001,0.00294722,0.00451738,0.00019929,0.02901638
-2.12206103,0.20524647,0.02926943,0.16152740,0.00007939,0.00350039,0.00534588,0.00023648,0.03030888
-2.11605803,0.21190937,0.03076818,0.16730254,0.00007823,0.00412936,0.00628116,0.00027872,0.03165989
-2.11005503,0.21869887,0.03237650,0.17325609,0.00007656,0.00483879,0.00732738,0.00032629,0.03309160
-2.10405203,0.22574906,0.03411877,0.17949404,0.00007441,0.00563252,0.00848687,0.00037945,0.03462796
-2.09804902,0.23320104,0.03602012,0.18612638,0.00007186,0.00651343,0.00975977,0.00043834,0.03629407
-2.09204602,0.24119768,0.03810574,0.19326279,0.00006895,0.00748325,0.01114366,0.00050307,0.03811561
-2.08604302,0.24987854,0.04040022,0.20100843,0.00006578,0.00854242,0.01263329,0.00057363,0.04011821
-2.08004002,0.25937499,0.04292701,0.20945988,0.00006241,0.00968999,0.01422034,0.00064992,0.04232710
-2.07403702,0.26980613,0.04570804,0.21870180,0.00005896,0.01092355,0.01589330,0.00073177,0.04476680
-2.06803402,0.28127562,0.04876346,0.22880415,0.00005551,0.01223927,0.01763744,0.00081890,0.04746115
-2.06203102,0.29386981,0.05211175,0.23982057,0.00005218,0.01363192,0.01943491,0.00091093,0.05043354
-2.05602801,0.30765730,0.05576994,0.25178784,0.00004908,0.01509509,0.02126495,0.00100744,0.05370754
-2.05002501,0.32269012,0.05975426,0.26472652,0.00004633,0.01662135,0.02310426,0.00110793,0.05730783
-2.04402201,0.33900650,0.06408098,0.27864296,0.00004406,0.01820261,0.02492753,0.00121190,0.06126150
-2.03801901,0.35663520,0.06876754,0.29353243,0.00004240,0.01983043,0.02670802,0.00131883,0.06559967
-2.03201601,0.37560128,0.07383397,0.30938334,0.00004150,0.02149651,0.02841833,0.00142823,0.07035940
-2.02601301,0.39593291,0.07930437,0.32618228,0.00004151,0.02319314,0.03003119,0.00153969,0.07558588
-2.02001001,0.41766899,0.08520865,0.34391971,0.00004262,0.02491366,0.03152035,0.00165289,0.08133475
-2.01400700,0.44086714,0.09158416,0.36259587,0.00004500,0.02665307,0.03286145,0.00176765,0.08767443
-2.00800400,0.46561153,0.09847737,0.38222647,0.00004885,0.02840841,0.03403290,0.00188396,0.09468843
-2.00200100,0.49202002,0.10594524,0.40284806,0.00005440,0.03017929,0.03501668,0.00200200,0.10247744
-1.99599800,0.52025018,0.11405646,0.42452240,0.00006188,0.03196826,0.03579902,0.00212215,0.11116102
-1.98999500,0.55050364,0.12289215,0.44733962,0.00007153,0.03378107,0.03637103,0.00224503,0.12087877
-1.98399200,0.58302827,0.13254614,0.47141986,0.00008362,0.03562689,0.03672905,0.00237148,0.13179083
-1.97798899,0.61811787,0.14312465,0.49691311,0.00009843,0.03751836,0.03687491,0.00250252,0.14407747
-1.97198599,0.65610908,0.15474526,0.52399711,0.00011624,0.03947146,0.03681592,0.00263941,0.15793777
-1.96598299,0.69737523,0.16753517,0.55287323,0.00013734,0.04150527,0.03656474,0.00278353,0.17358709
-1.95997999,0.74231722,0.18162867,0.58376031,0.00016200,0.04364155,0.03613893,0.00293637,0.19125338
-1.95397699,0.79135137,0.19716384,0.61688665,0.00019048,0.04590415,0.03556049,0.00309948,0.21117219
-1.94797399,0.84489460,0.21427848,0.65248037,0.00022303,0.04831822,0.03485505,0.00327440,0.23358043
-1.94197099,0.90334719,0.23310536,0.69075837,0.00025985,0.05090937,0.03405110,0.00346259,0.25870891
-1.93596798,0.96707373,0.25376687,0.73191445,0.00030110,0.05370258,0.03317906,0.00366532,0.28677373
-1.92996498,1.03638288,0.27636920,0.77610697,0.00034688,0.05672110,0.03227026,0.00388368,0.31796680
-1.92396198,1.11150664,0.30099627,0.82344657,0.00039723,0.05998525,0.03135605,0.00411841,0.35244572
-1.91795898,1.19258006,0.32770351,0.87398466,0.00045210,0.06351117,0.03046678,0.00436992,0.39032322
-1.91195598,1.27962225,0.35651189,0.92770298,0.00051137,0.06730961,0.02963097,0.00463817,0.43165675
-1.90595298,1.37251958,0.38740230,0.98450518,0.00057483,0.07138478,0.02887451,0.00492266,0.47643854
-1.89994997,1.47101207,0.42031060,1.04421049,0.00064216,0.07573331,0.02822001,0.00522239,0.52458657
-1.89394697,1.57468371,0.45512369,1.10655032,0.00071296,0.08034339,0.02768633,0.00553587,0.57593706
-1.88794397,1.68295752,0.49167668,1.17116778,0.00078672,0.08519408,0.02728814,0.00586106,0.63023890
-1.88194097,1.79509585,0.52975155,1.23762059,0.00086285,0.09025498,0.02703573,0.00619548,0.68715038
-1.87593797,1.91020642,0.56907739,1.30538732,0.00094068,0.09548614,0.02693495,0.00653618,0.74623884
-1.86993497,2.02725413,0.60933233,1.37387689,0.00101946,0.10083831,0.02698721,0.00687982,0.80698327
-1.86393197,2.14507861,0.65014735,1.44244116,0.00109839,0.10625359,0.02718970,0.00722275,0.86878021
-1.85792896,2.26241718,0.69111175,1.51039010,0.00117663,0.11166639,0.02753558,0.00756106,0.93095294
-1.85192596,2.37793246,0.73178040,1.57700912,0.00125330,0.11700481,0.02801438,0.00789069,0.99276386
-1.84592296,2.49024398,0.77168248,1.64157783,0.00132752,0.12219226,0.02861232,0.00820749,1.05342974
-1.83991996,2.59796237,0.81033142,1.70338955,0.00139842,0.12714942,0.02931281,0.00850736,1.11213955
-1.83391696,2.69972524,0.84723592,1.76177067,0.00146516,0.13179639,0.03009685,0.00878628,1.16807412
-1.82791396,2.79423307,0.88191146,1.81609915,0.00152694,0.13605495,0.03094349,0.00904043,1.22042712
-1.82191096,2.88028381,0.91389205,1.86582126,0.00158300,0.13985087,0.03183035,0.00926627,1.26842650
-1.81590795,2.95680482,0.94274173,1.91046588,0.00163267,0.14311624,0.03273403,0.00946057,1.31135548
-1.80990495,3.02288076,0.96806542,1.94965580,0.00167537,0.14579151,0.03363061,0.00962051,1.34857249
-1.80390195,3.07777634,0.98951875,1.98311537,0.00171058,0.14782743,0.03449607,0.00974367,1.37952891
-1.79789895,3.12095302,1.00681642,2.01067433,0.00173791,0.14918661,0.03530677,0.00982813,1.40378421
-1.79189595,3.15207896,1.01973891,2.03226764,0.00175704,0.14984464,0.03603984,0.00987242,1.42101759
-1.78589295,3.17103199,1.02813723,2.04793128,0.00176777,0.14979082,0.03667370,0.00987560,1.43103586
-1.77988994,3.17789543,1.03193559,2.05779437,0.00177001,0.14902838,0.03718838,0.00983721,1.43377710
-1.77388694,3.17294722,1.03113190,2.06206802,0.00176377,0.14757423,0.03756600,0.00975733,1.42931009
-1.76788394,3.15664286,1.02579618,2.06103131,0.00174914,0.14545819,0.03779112,0.00963649,1.41782957
-1.76188094,3.12959310,1.01606694,2.05501533,0.00172635,0.14272185,0.03785110,0.00947576,1.39964755
-1.75587794,3.09253741,1.00214574,2.04438587,0.00169568,0.13941696,0.03773638,0.00927664,1.37518121
-1.74987494,3.04631458,0.98429022,2.02952576,0.00165753,0.13560361,0.03744075,0.00904108,1.34493786
-1.74387194,2.99183172,0.96280577,2.01081748,0.00161238,0.13134813,0.03696153,0.00877148,1.30949776
-1.73786893,2.93003312,0.93803637,1.98862714,0.00156077,0.12672092,0.03629964,0.00847060,1.26949549
-1.73186593,2.86187025,0.91035486,1.96329033,0.00150333,0.12179421,0.03545958,0.00814156,1.22560073
-1.72586293,2.78827416,0.88015298,1.93510064,0.00144075,0.11663994,0.03444941,0.00778781,1.17849918
-1.71985993,2.71013138,0.84783164,1.90430132,0.00137375,0.11132778,0.03328045,0.00741304,1.12887442
-1.71385693,2.62826422,0.81379164,1.87108039,0.00130310,0.10592341,0.03196705,0.00702114,1.07739123
-1.70785393,2.54341590,0.77842523,1.83556939,0.00122960,0.10048707,0.03052619,0.00661616,1.02468115
-1.70185093,2.45624113,0.74210867,1.79784582,0.00115406,0.09507249,0.02897701,0.00620221,0.97133043
-1.69584792,2.36730190,0.70519604,1.75793894,0.00107730,0.08972611,0.02734027,0.00578342,0.91787076
-1.68984492,2.27706855,0.66801434,1.71583869,0.00100010,0.08448673,0.02563778,0.00536382,0.86477287
-1.68384192,2.18592533,0.63085999,1.67150699,0.00092324,0.07938544,0.02389186,0.00494732,0.81244305
-1.67783892,2.09418011,0.59399674,1.62489095,0.00084744,0.07444594,0.02212468,0.00453763,0.76122220
-1.67183592,2.00207699,0.55765478,1.57593709,0.00077336,0.06968500,0.02035775,0.00413815,0.71138740
-1.66583292,1.90981110,0.52203108,1.52460574,0.00070162,0.06511327,0.01861139,0.00375198,0.66315548
-1.65982991,1.81754445,0.48729076,1.47088484,0.00063274,0.06073609,0.01690430,0.00338182,0.61668821
-1.65382691,1.72542163,0.45356919,1.41480227,0.00056719,0.05655454,0.01525314,0.00302996,0.57209864
-1.64782391,1.63358467,0.42097470,1.35643610,0.00050531,0.05256636,0.01367232,0.00269825,0.52945815
-1.64182091,1.54218584,0.38959166,1.29592207,0.00044740,0.04876695,0.01217375,0.00238809,0.48880373
-1.63581791,1.45139799,0.35948375,1.23345791,0.00039364,0.04515028,0.01076678,0.00210043,0.45014518
-1.62981491,1.36142173,0.33069711,1.16930436,0.00034415,0.04170961,0.00945820,0.00183579,0.41347176
-1.62381191,1.27248928,0.30326338,1.10378267,0.00029896,0.03843817,0.00825231,0.00159428,0.37875815
-1.61780890,1.18486488,0.27720233,1.03726894,0.00025802,0.03532963,0.00715109,0.00137564,0.34596948
-1.61180590,1.09884195,0.25252419,0.97018552,0.00022124,0.03237844,0.00615438,0.00117928,0.31506530
-1.60580290,1.01473739,0.22923141,0.90298995,0.00018845,0.02958001,0.00526016,0.00100433,0.28600256
-1.59979990,0.93288351,0.20732004,0.83616221,0.00015946,0.02693073,0.00446484,0.00084969,0.25873754
-1.59379690,0.85361829,0.18678066,0.77019079,0.00013403,0.02442795,0.00376352,0.00071408,0.23322689
-1.58779390,0.77727458,0.16759891,0.70555853,0.00011190,0.02206976,0.00315034,0.00059611,0.20942795
-1.58179090,0.70416910,0.14975577,0.64272870,0.00009280,0.01985482,0.00261872,0.00049428,0.18729839
-1.57578789,0.63459186,0.13322761,0.58213230,0.00007643,0.01778212,0.00216168,0.00040708,0.16679555
-1.56978489,0.56879664,0.11798611,0.52415686,0.00006252,0.01585064,0.00177203,0.00033300,0.14787548
-1.56378189,0.50699310,0.10399818,0.46913743,0.00005079,0.01405918,0.00144261,0.00027057,0.13049196
-1.55777889,0.44934079,0.09122594,0.41734994,0.00004098,0.01240608,0.00116646,0.00021837,0.11459557
-1.55177589,0.39594546,0.07962676,0.36900718,0.00003284,0.01088909,0.00093698,0.00017509,0.10013300
-1.54577289,0.34685768,0.06915354,0.32425737,0.00002613,0.00950523,0.00074802,0.00013952,0.08704659
-1.53976988,0.30207368,0.05975512,0.28318526,0.00002066,0.00825069,0.00059396,0.00011055,0.07527421
-1.53376688,0.26153837,0.05137688,0.24581552,0.00001622,0.00712087,0.00046980,0.00008720,0.06474950
-1.52776388,0.22515019,0.04396157,0.21211809,0.00001265,0.00611041,0.00037116,0.00006861,0.05540236
-1.52176088,0.19276747,0.03745023,0.18201509,0.00000980,0.00521325,0.00029433,0.00005406,0.04715978
-1.51575788,0.16421592,0.03178329,0.15538892,0.00000756,0.00442277,0.00023629,0.00004295,0.03994687
-1.50975488,0.13929683,0.02690167,0.13209107,0.00000581,0.00373193,0.00019471,0.00003480,0.03368802
-1.50375188,0.11779565,0.02274801,0.11195128,0.00000446,0.00313346,0.00016800,0.00002927,0.02830821
-1.49774887,0.09949044,0.01926775,0.09478653,0.00000343,0.00262001,0.00015532,0.00002612,0.02373426
-1.49174587,0.08415999,0.01641022,0.08040968,0.00000268,0.00218431,0.00015663,0.00002528,0.01989609
-1.48574287,0.07159131,0.01412963,0.06863735,0.00000214,0.00181936,0.00017278,0.00002679,0.01672783
