energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.30115058,1.02807956,0.00392661,0.04177043,0.23194569,0.66105214,0.01779901,0.28256442
-4.29514757,0.99569414,0.00365601,0.03965381,0.21768629,0.64799630,0.01648907,0.26919570
-4.28914457,0.96673854,0.00338711,0.03763458,0.20431098,0.63710917,0.01523761,0.25685794
-4.28314157,0.94183775,0.00312234,0.03574451,0.19198017,0.62877532,0.01406024,0.24572734
-4.27713857,0.92146534,0.00286408,0.03401119,0.18082124,0.62327489,0.01296951,0.23594144
-4.27113557,0.90592857,0.00261460,0.03245717,0.17092580,0.62077370,0.01197484,0.22759555
-4.26513257,0.89536034,0.00237596,0.03109929,0.16234836,0.62131806,0.01108244,0.22074097
-4.25912956,0.88971818,0.00214991,0.02994828,0.15510645,0.62483439,0.01029548,0.21538506
-4.25312656,0.88879048,0.00193792,0.02900860,0.14918201,0.63113364,0.00961422,0.21149309
-4.24712356,0.89220943,0.00174107,0.02827859,0.14452409,0.63992041,0.00903630,0.20899185
-4.24112056,0.89947018,0.00156007,0.02775083,0.14105257,0.65080636,0.00855710,0.20777474
-4.23511756,0.90995550,0.00139529,0.02741271,0.13866292,0.66332739,0.00817012,0.20770822
-4.22911456,0.92296481,0.00124673,0.02724723,0.13723156,0.67696383,0.00786738,0.20863926
-4.22311156,0.93774642,0.00111409,0.02723395,0.13662192,0.69116290,0.00763991,0.21040361
-4.21710855,0.95353177,0.00099680,0.02735002,0.13669072,0.70536253,0.00747815,0.21283448
-4.21110555,0.96957019,0.00089409,0.02757135,0.13729437,0.71901540,0.00737243,0.21577130
-4.20510255,0.98516279,0.00080501,0.02787378,0.13829535,0.73161242,0.00731338,0.21906829
-4.19909955,0.99969417,0.00072849,0.02823420,0.13956819,0.74270453,0.00729233,0.22260246
-4.19309655,1.01266061,0.00066342,0.02863167,0.14100503,0.75192191,0.00730165,0.22628071
-4.18709355,1.02369363,0.00060869,0.02904837,0.14252047,0.75898986,0.00733504,0.23004583
-4.18109055,1.03257792,0.00056321,0.02947049,0.14405564,0.76374068,0.00738782,0.23388105
-4.17508754,1.03926284,0.00052600,0.02988883,0.14558120,0.76612090,0.00745710,0.23781303
-4.16908454,1.04386719,0.00049615,0.03029931,0.14709942,0.76619377,0.00754193,0.24191309
-4.16308154,1.04667673,0.00047293,0.03070319,0.14864503,0.76413676,0.00764331,0.24629661
-4.15707854,1.04813475,0.00045574,0.03110701,0.15028487,0.76023417,0.00776429,0.25112056
-4.15107554,1.04882596,0.00044416,0.03152246,0.15211645,0.75486529,0.00790982,0.25657927
-4.14507254,1.04945429,0.00043791,0.03196578,0.15426526,0.74848851,0.00808667,0.26289842
-4.13906953,1.05081547,0.00043692,0.03245717,0.15688105,0.74162213,0.00830327,0.27032758
-4.13306653,1.05376552,0.00044124,0.03301986,0.16013318,0.73482257,0.00856945,0.27913137
-4.12706353,1.05918635,0.00045110,0.03367908,0.16420507,0.72866117,0.00889621,0.28957974
-4.12106053,1.06794988,0.00046683,0.03446088,0.16928806,0.72370023,0.00929536,0.30193749
-4.11505753,1.08088205,0.00048890,0.03539098,0.17557486,0.72046957,0.00977926,0.31645355
-4.10905453,1.09872827,0.00051785,0.03649340,0.18325277,0.71944446,0.01036045,0.33335041
-4.10305153,1.12212161,0.00055430,0.03778936,0.19249690,0.72102581,0.01105132,0.35281403
-4.09704852,1.15155503,0.00059891,0.03929602,0.20346377,0.72552357,0.01186379,0.37498472
-4.09104552,1.18735883,0.00065240,0.04102555,0.21628538,0.73314380,0.01280897,0.39994936
-4.08504252,1.22968414,0.00071545,0.04298426,0.23106403,0.74398004,0.01389694,0.42773525
-4.07903952,1.27849330,0.00078876,0.04517192,0.24786813,0.75800935,0.01513650,0.45830600
-4.07303652,1.33355727,0.00087301,0.04758145,0.26672912,0.77509292,0.01653497,0.49155950
-4.06703352,1.39446048,0.00096885,0.05019872,0.28763960,0.79498140,0.01809810,0.52732835
-4.06103052,1.46061268,0.00107685,0.05300272,0.31055284,0.81732454,0.01982997,0.56538259
-4.05502751,1.53126746,0.00119755,0.05596599,0.33538348,0.84168475,0.02173300,0.60543479
-4.04902451,1.60554666,0.00133144,0.05905525,0.36200961,0.86755397,0.02380797,0.64714728
-4.04302151,1.68246961,0.00147892,0.06223234,0.39027593,0.89437310,0.02605411,0.69014141
-4.03701851,1.76098606,0.00164032,0.06545531,0.41999787,0.92155322,0.02846923,0.73400822
-4.03101551,1.84001145,0.00181589,0.06867967,0.45096650,0.94849758,0.03104984,0.77832045
-4.02501251,1.91846298,0.00200581,0.07185979,0.48295398,0.97462374,0.03379131,0.82264508
-4.01900950,1.99529524,0.00221014,0.07495026,0.51571920,0.99938470,0.03668801,0.86655610
-4.01300650,2.06953367,0.00242883,0.07790734,0.54901346,1.02228833,0.03973346,0.90964687
-4.00700350,2.14030486,0.00266172,0.08069027,0.58258583,1.04291451,0.04292042,0.95154165
-4.00100050,2.20686241,0.00290850,0.08326249,0.61618810,1.06092923,0.04624096,0.99190574
-3.99499750,2.26860749,0.00316868,0.08559270,0.64957898,1.07609526,0.04968651,1.03045391
-3.98899450,2.32510357,0.00344162,0.08765567,0.68252762,1.08827929,0.05324781,1.06695678
-3.98299150,2.37608493,0.00372646,0.08943285,0.71481627,1.09745525,0.05691491,1.10124505
-3.97698849,2.42145908,0.00402212,0.09091273,0.74624212,1.10370410,0.06067704,1.13321135
-3.97098549,2.46130319,0.00432732,0.09209091,0.77661848,1.10721020,0.06452254,1.16280987
-3.96498249,2.49585531,0.00464052,0.09296994,0.80577530,1.10825471,0.06843873,1.19005395
-3.95897949,2.52550101,0.00495999,0.09355891,0.83355925,1.10720655,0.07241180,1.21501171
-3.95297649,2.55075632,0.00528376,0.09387288,0.85983358,1.10451142,0.07642673,1.23780017
-3.94697349,2.57224808,0.00560970,0.09393209,0.88447782,1.10067943,0.08046723,1.25857815
-3.94097049,2.59069256,0.00593556,0.09376108,0.90738759,1.09627206,0.08451566,1.27753830
-3.93496748,2.60687334,0.00625899,0.09338771,0.92847446,1.09188877,0.08855313,1.29489867
-3.92896448,2.62161922,0.00657762,0.09284212,0.94766617,1.08815389,0.09255948,1.31089403
-3.92296148,2.63578284,0.00688915,0.09215575,0.96490686,1.08570401,0.09651340,1.32576732
-3.91695848,2.65022036,0.00719139,0.09136031,0.98015762,1.08517606,0.10039259,1.33976136
-3.91095548,2.66577251,0.00748240,0.09048690,0.99339695,1.08719633,0.10417387,1.35311102
-3.90495248,2.68324714,0.00776048,0.08956510,1.00462114,1.09237020,0.10783335,1.36603587
-3.89894947,2.70340299,0.00802429,0.08862229,1.01384436,1.10127266,0.11134659,1.37873345
-3.89294647,2.72693478,0.00827289,0.08768295,1.02109834,1.11443926,0.11468879,1.39137315
-3.88694347,2.75445910,0.00850576,0.08676818,1.02643139,1.13235737,0.11783488,1.40409062
-3.88094047,2.78650118,0.00872283,0.08589522,1.02990683,1.15545756,0.12075969,1.41698299
-3.87493747,2.82348216,0.00892444,0.08507719,1.03160063,1.18410478,0.12343807,1.43010468
-3.86893447,2.86570698,0.00911134,0.08432285,1.03159847,1.21858933,0.12584500,1.44346405
-3.86293147,2.91335296,0.00928459,0.08363648,1.02999217,1.25911756,0.12795575,1.45702107
-3.85692846,2.96645931,0.00944551,0.08301794,1.02687579,1.30580242,0.12974607,1.47068603
-3.85092546,3.02491808,0.00959558,0.08246270,1.02234156,1.35865402,0.13119240,1.48431960
-3.84492246,3.08846694,0.00973633,0.08196212,1.01647597,1.41757060,0.13227220,1.49773437
-3.83891946,3.15668460,0.00986924,0.08150372,1.00935622,1.48233040,0.13296434,1.51069803
-3.83291646,3.22898936,0.00999561,0.08107162,1.00104742,1.55258483,0.13324960,1.52293835
-3.82691346,3.30464156,0.01011649,0.08064707,0.99160065,1.62785372,0.13311119,1.53414990
-3.82091046,3.38275035,0.01023257,0.08020912,0.98105218,1.70752314,0.13253546,1.54400255
-3.81490745,3.46228524,0.01034415,0.07973531,0.96942380,1.79084643,0.13151257,1.55215150
-3.80890445,3.54209268,0.01045105,0.07920249,0.95672449,1.87694900,0.13003725,1.55824864
-3.80290145,3.62091755,0.01055265,0.07858770,0.94295311,1.96483724,0.12810950,1.56195483
-3.79689845,3.69742935,0.01064787,0.07786908,0.92810220,2.05341185,0.12573529,1.56295262
-3.79089545,3.77025268,0.01073523,0.07702676,0.91216243,2.14148568,0.12292714,1.56095900
-3.78489245,3.83800107,0.01081290,0.07604373,0.89512767,2.22780590,0.11970454,1.55573748
-3.77888944,3.89931340,0.01087878,0.07490667,0.87700016,2.31108017,0.11609424,1.54710912
-3.77288644,3.95289179,0.01093062,0.07360666,0.85779561,2.39000625,0.11213026,1.53496194
-3.76688344,3.99753956,0.01096612,0.07213975,0.83754781,2.46330425,0.10785376,1.51925832
-3.76088044,4.03219822,0.01098302,0.07050739,0.81631259,2.52975046,0.10331259,1.50004001
-3.75487744,4.05598203,0.01097924,0.06871668,0.79417087,2.58821179,0.09856067,1.47743064
-3.74887444,4.06820882,0.01095298,0.06678041,0.77123056,2.63767933,0.09365707,1.45163558
-3.74287144,4.06842604,0.01090278,0.06471691,0.74762740,2.67729997,0.08866496,1.42293917
-3.73686843,4.05643083,0.01082765,0.06254975,0.72352451,2.70640454,0.08365041,1.39169952
-3.73086543,4.03228332,0.01072707,0.06030713,0.69911086,2.72453133,0.07868102,1.35834105
-3.72486243,3.99631239,0.01060109,0.05802129,0.67459860,2.73144385,0.07382451,1.32334515
-3.71885943,3.94911345,0.01045031,0.05572757,0.65021948,2.72714188,0.06914733,1.28723917
-3.71285643,3.89153810,0.01027592,0.05346353,0.62622051,2.71186504,0.06471322,1.25058438
-3.70685343,3.82467559,0.01007966,0.05126792,0.60285891,2.68608860,0.06058193,1.21396291
-3.70085043,3.74982653,0.00986382,0.04917954,0.58039679,2.65051122,0.05680797,1.17796437
-3.69484742,3.66846948,0.00963117,0.04723622,0.55909543,2.60603516,0.05343957,1.14317233
-3.68884442,3.58222122,0.00938495,0.04547372,0.53920958,2.55373920,0.05051777,1.11015099
-3.68284142,3.49279203,0.00912882,0.04392472,0.52098186,2.49484552,0.04807568,1.07943239
-3.67683842,3.40193737,0.00886676,0.04261790,0.50463745,2.43068141,0.04613798,1.05150440
-3.67083542,3.31140755,0.00860304,0.04157712,0.49037915,2.36263766,0.04472061,1.02679979
-3.66483242,3.22289732,0.00834217,0.04082075,0.47838308,2.29212491,0.04383061,1.00568670
-3.65882941,3.13799721,0.00808884,0.04036115,0.46879506,2.22052998,0.04346624,0.98846058
-3.65282641,3.05814858,0.00784785,0.04020438,0.46172788,2.14917391,0.04361728,0.97533818
-3.64682341,2.98460424,0.00762408,0.04034996,0.45725943,2.07927335,0.04426546,0.96645352
-3.64082041,2.91839629,0.00742247,0.04079103,0.45543194,2.01190710,0.04538520,0.96185624
-3.63481741,2.86031269,0.00724795,0.04151455,0.45625228,1.94798894,0.04694439,0.96151252
-3.62881441,2.81088355,0.00710544,0.04250180,0.45969339,1.88824794,0.04890541,0.96530852
-3.62281141,2.77037776,0.00699982,0.04372899,0.46569676,1.83321701,0.05122625,0.97305649
-3.61680840,2.73881014,0.00693591,0.04516815,0.47417588,1.78322979,0.05386178,0.98450343
-3.61080540,2.71595874,0.00691844,0.04678809,0.48502059,1.73842595,0.05676503,0.99934192
-3.60480240,2.70139115,0.00695202,0.04855546,0.49810201,1.69876424,0.05988853,1.01722293
-3.59879940,2.69449864,0.00704115,0.05043601,0.51327788,1.66404245,0.06318569,1.03776998
-3.59279640,2.69453609,0.00719011,0.05239574,0.53039794,1.63392290,0.06661199,1.06059396
-3.58679340,2.70066539,0.00740294,0.05440210,0.54930910,1.60796207,0.07012619,1.08530800
-3.58079040,2.71200005,0.00768334,0.05642512,0.56985997,1.58564254,0.07369127,1.11154148
-3.57478739,2.72764835,0.00803457,0.05843840,0.59190445,1.56640552,0.07727520,1.13895242
-3.56878439,2.74675259,0.00845934,0.06041989,0.61530422,1.54968214,0.08085139,1.16723753
-3.56278139,2.76852229,0.00895963,0.06235251,0.63992968,1.53492201,0.08439888,1.19613909
-3.55677839,2.79225944,0.00953654,0.06422447,0.66565939,1.52161743,0.08790223,1.22544848
-3.55077539,2.81737455,0.01019012,0.06602928,0.69237796,1.50932238,0.09135103,1.25500568
-3.54477239,2.84339279,0.01091917,0.06776557,0.71997241,1.49766534,0.09473915,1.28469500
-3.53876938,2.86995015,0.01172105,0.06943649,0.74832721,1.48635573,0.09806372,1.31443710
-3.53276638,2.89678022,0.01259151,0.07104896,0.77731841,1.47518403,0.10132386,1.34417771
-3.52676338,2.92369291,0.01352456,0.07261262,0.80680717,1.46401598,0.10451934,1.37387386
-3.52076038,2.95054684,0.01451237,0.07413865,0.83663317,1.45278172,0.10764906,1.40347845
-3.51475738,2.97721756,0.01554520,0.07563849,0.86660852,1.44146093,0.11070970,1.43292421
-3.50875438,3.00356425,0.01661144,0.07712242,0.89651253,1.43006543,0.11369435,1.46210814
-3.50275138,3.02939731,0.01769765,0.07859836,0.92608804,1.41862037,0.11659141,1.49087765
-3.49674837,3.05444946,0.01878879,0.08007058,0.95503956,1.40714577,0.11938381,1.51901938
-3.49074537,3.07835258,0.01986844,0.08153876,0.98303370,1.39563950,0.12204848,1.54625164
-3.48474237,3.10062224,0.02091911,0.08299721,1.00970195,1.38406314,0.12455631,1.57222127
-3.47873937,3.12065120,0.02192269,0.08443441,1.03464606,1.37233144,0.12687245,1.59650522
-3.47273637,3.13771267,0.02286086,0.08583289,1.05744583,1.36030626,0.12895710,1.61861717
-3.46673337,3.15097354,0.02371566,0.08716946,1.07766905,1.34779515,0.13076660,1.63801901
-3.46073037,3.15951686,0.02446999,0.08841576,1.09488339,1.33455484,0.13225491,1.65413672
-3.45472736,3.16237270,0.02510820,0.08953923,1.10866956,1.32029904,0.13337541,1.66637994
-3.44872436,3.15855547,0.02561656,0.09050421,1.11863526,1.30471022,0.13408275,1.67416434
-3.44272136,3.14710584,0.02598383,0.09127343,1.12442936,1.28745448,0.13433488,1.67693560
-3.43671836,3.12713484,0.02620163,0.09180959,1.12575544,1.26819845,0.13409507,1.67419389
-3.43071536,3.09786764,0.02626481,0.09207698,1.12238423,1.24662729,0.13333373,1.66551736
-3.42471236,3.05868473,0.02617169,0.09204323,1.11416431,1.22246248,0.13203009,1.65058375
-3.41870935,3.00915799,0.02592422,0.09168083,1.10103046,1.19547855,0.13017353,1.62918868
-3.41270635,2.94907993,0.02552793,0.09096863,1.08300929,1.16551760,0.12776452,1.60125981
-3.40670335,2.87848441,0.02499190,0.08989297,1.06022191,1.13250090,0.12481521,1.56686626
-3.40070035,2.79765773,0.02432846,0.08844864,1.03288345,1.09643690,0.12134952,1.52622252
-3.39469735,2.70713955,0.02355291,0.08663945,1.00129932,1.05742530,0.11740273,1.47968688
-3.38869435,2.60771376,0.02268304,0.08447839,0.96585853,1.01565703,0.11302077,1.42775440
-3.38269135,2.50038941,0.02173865,0.08198751,0.92702419,0.97141014,0.10825897,1.37104463
-3.37668834,2.38637311,0.02074094,0.07919735,0.88532159,0.92504199,0.10318057,1.31028477
-3.37068534,2.26703384,0.01971195,0.07614611,0.84132437,0.87697807,0.09785492,1.24628902
-3.36468234,2.14386210,0.01867387,0.07287843,0.79563930,0.82769824,0.09235544,1.17993495
-3.35867934,2.01842503,0.01764847,0.06944399,0.74889026,0.77772094,0.08675761,1.11213795
-3.35267634,1.89231968,0.01665647,0.06589593,0.70170195,0.72758622,0.08113680,1.04382491
-3.34667334,1.76712619,0.01571701,0.06228913,0.65468406,0.67783844,0.07556624,0.97590798
-3.34067034,1.64436289,0.01484716,0.05867847,0.60841635,0.62900926,0.07011510,0.90925966
-3.33466733,1.52544498,0.01406149,0.05511713,0.56343507,0.58160183,0.06484680,0.84468995
-3.32866433,1.41164822,0.01337175,0.05165502,0.52022140,0.53607657,0.05981757,0.78292635
-3.32266133,1.30407884,0.01278664,0.04833733,0.47919189,0.49283919,0.05507529,0.72459753
-3.31665833,1.20365051,0.01231163,0.04520335,0.44069147,0.45223135,0.05065868,0.67022080
-3.31065533,1.11106901,0.01194893,0.04228551,0.40498895,0.41452399,0.04659683,0.62019400
-3.30465233,1.02682459,0.01169753,0.03960875,0.37227513,0.37991371,0.04290904,0.57479163
-3.29864932,0.95119213,0.01155330,0.03719019,0.34266353,0.34852191,0.03960505,0.53416540
-3.29264632,0.88423864,0.01150923,0.03503907,0.31619347,0.32039682,0.03668549,0.49834882
-3.28664332,0.82583746,0.01155573,0.03315705,0.29283545,0.29551786,0.03414263,0.46726553
-3.28064032,0.77568837,0.01168092,0.03153872,0.27249836,0.27380239,0.03196142,0.44074101
-3.27463732,0.73334264,0.01187112,0.03017242,0.25503845,0.25511412,0.03012062,0.41851698
-3.26863432,0.69823188,0.01211126,0.02904123,0.24026948,0.23927296,0.02859416,0.40026806
-3.26263132,0.66969962,0.01238539,0.02812413,0.22797377,0.22606589,0.02735250,0.38561986
-3.25662831,0.64703437,0.01267715,0.02739732,0.21791377,0.21525823,0.02636413,0.37416800
-3.25062531,0.62950295,0.01297036,0.02683550,0.20984376,0.20660507,0.02559702,0.36549733
-3.24462231,0.61638307,0.01324945,0.02641332,0.20352125,0.19986232,0.02502001,0.35920068
-3.23861931,0.60699404,0.01349998,0.02610662,0.19871783,0.19479705,0.02460411,0.35489660
-3.23261631,0.60072458,0.01370906,0.02589371,0.19522906,0.19119680,0.02432372,0.35224544
-3.22661331,0.59705700,0.01386576,0.02575652,0.19288314,0.18887755,0.02415764,0.35096341
-3.22061031,0.59558696,0.01396137,0.02568147,0.19154816,0.18769013,0.02408990,0.35083407
-3.21460730,0.59603827,0.01398972,0.02566027,0.19113767,0.18752492,0.02411038,0.35171692
-3.20860430,0.59827234,0.01394727,0.02569046,0.19161446,0.18831476,0.02421520,0.35355296
-3.20260130,0.60229205,0.01383324,0.02577563,0.19299241,0.19003591,0.02440685,0.35636694
-3.19659830,0.60823989,0.01364953,0.02592550,0.19533642,0.19270722,0.02469407,0.36026622
-3.19059530,0.61639061,0.01340064,0.02615567,0.19876032,0.19638751,0.02509152,0.36543642
-3.18459230,0.62713853,0.01309349,0.02648711,0.20342290,0.20117128,0.02561915,0.37213383
-3.17858929,0.64097993,0.01273712,0.02694548,0.20952210,0.20718292,0.02630137,0.38067494
-3.17258629,0.65849113,0.01234240,0.02756013,0.21728750,0.21456969,0.02716604,0.39142326
-3.16658329,0.68030297,0.01192158,0.02836298,0.22697133,0.22349362,0.02824323,0.40477396
-3.16058029,0.70707228,0.01148794,0.02938719,0.23883817,0.23412274,0.02956390,0.42113670
-3.15457729,0.73945153,0.01105531,0.03066573,0.25315370,0.24662177,0.03115840,0.44091722
-3.14857429,0.77805732,0.01063761,0.03222987,0.27017266,0.26114276,0.03305502,0.46449816
-3.14257129,0.82343893,0.01024846,0.03410762,0.29012656,0.27781582,0.03527845,0.49221993
-3.13656828,0.87604783,0.00990070,0.03632221,0.31321132,0.29674034,0.03784829,0.52436200
-3.13056528,0.93620918,0.00960603,0.03889065,0.33957532,0.31797702,0.04077777,0.56112544
-3.12456228,1.00409641,0.00937472,0.04182242,0.36930836,0.34154084,0.04407248,0.60261726
-3.11855928,1.07970966,0.00921525,0.04511835,0.40243175,0.36739538,0.04772941,0.64883712
-3.11255628,1.16285918,0.00913415,0.04876974,0.43889011,0.39544861,0.05173626,0.69966706
-3.10655328,1.25315410,0.00913578,0.05275776,0.47854520,0.42555026,0.05607094,0.75486464
-3.10055028,1.34999756,0.00922234,0.05705325,0.52117209,0.45749109,0.06070158,0.81405989
-3.09454727,1.45258825,0.00939373,0.06161677,0.56645806,0.49100393,0.06558668,0.87675647
-3.08854427,1.55992889,0.00964769,0.06639910,0.61400438,0.52576656,0.07067582,0.94233703
-3.08254127,1.67084146,0.00997984,0.07134213,0.66333102,0.56140655,0.07591058,1.01007287
-3.07653827,1.78398897,0.01038388,0.07638006,0.71388450,0.59750772,0.08122587,1.07913780
-3.07053527,1.89790338,0.01085178,0.08144098,0.76504849,0.63361826,0.08655151,1.14862579
-3.06453227,2.01101875,0.01137403,0.08644876,0.81615727,0.66926020,0.09181403,1.21757192
-3.05852926,2.12170882,0.01193995,0.09132510,0.86651128,0.70394003,0.09693871,1.28497612
-3.05252626,2.22832768,0.01253796,0.09599185,0.91539463,0.73716014,0.10185161,1.34982883
-3.04652326,2.32925229,0.01315593,0.10037323,0.96209382,0.76843067,0.10648172,1.41113768
-3.04052026,2.42292530,0.01378148,0.10439821,1.00591693,0.79728161,0.11076290,1.46795431
-3.03451726,2.50789669,0.01440229,0.10800266,1.04621280,0.82327450,0.11463580,1.51940034
-3.02851426,2.58286271,0.01500643,0.11113131,1.08238911,0.84601360,0.11804940,1.56469136
-3.02251126,2.64670068,0.01558259,0.11373942,1.11392908,0.86515603,0.12096236,1.60315827
-3.01650825,2.69849845,0.01612031,0.11579407,1.14040565,0.88042064,0.12334392,1.63426499
-3.01050525,2.73757741,0.01661020,0.11727508,1.16149303,0.89159527,0.12517447,1.65762189
-3.00450225,2.76350836,0.01704405,0.11817536,1.17697477,0.89854234,0.12644564,1.67299460
-2.99849925,2.77611976,0.01741498,0.11850092,1.18674843,0.90120242,0.12716008,1.68030777
-2.99249625,2.77549819,0.01771742,0.11827028,1.19082636,0.89959591,0.12733080,1.67964391
-2.98649325,2.76198138,0.01794719,0.11751361,1.18933287,0.89382274,0.12698016,1.67123734
-2.98049025,2.73614422,0.01810144,0.11627129,1.18249794,0.88406022,0.12613870,1.65546376
-2.97448724,2.69877854,0.01817859,0.11459234,1.17064772,0.87055916,0.12484360,1.63282588
-2.96848424,2.65086780,0.01817822,0.11253252,1.15419235,0.85363851,0.12313721,1.60393596
-2.96248124,2.59355774,0.01810104,0.11015230,1.13361169,0.83367868,0.12106537,1.56949591
-2.95647824,2.52812431,0.01794866,0.10751476,1.10943946,0.81111392,0.11867583,1.53027592
-2.95047524,2.45594008,0.01772359,0.10468356,1.08224668,0.78642395,0.11601680,1.48709243
-2.94447224,2.37844047,0.01742904,0.10172101,1.05262467,0.76012509,0.11313558,1.44078620
-2.93846923,2.29709063,0.01706882,0.09868625,1.02116861,0.73276119,0.11007741,1.39220131
-2.93246623,2.21335424,0.01664728,0.09563378,0.98846189,0.70489448,0.10688460,1.34216558
-2.92646323,2.12866458,0.01616921,0.09261214,0.95506190,0.67709660,0.10359573,1.29147306
-2.92046023,2.04439869,0.01563974,0.08966296,0.92148744,0.64993977,0.10024527,1.24086879
-2.91445723,1.96185475,0.01506429,0.08682030,0.88820827,0.62398821,0.09686330,1.19103607
-2.90845423,1.88223283,0.01444853,0.08411025,0.85563662,0.59978992,0.09347541,1.14258644
-2.90245123,1.80661905,0.01379834,0.08155086,0.82412108,0.57786860,0.09010280,1.09605215
-2.89644822,1.73597281,0.01311971,0.07915229,0.79394266,0.55871586,0.08676252,1.05188122
-2.89044522,1.67111701,0.01241875,0.07691724,0.76531302,0.54278344,0.08346773,1.01043469
-2.88444222,1.61273087,0.01170162,0.07484150,0.73837477,0.53047568,0.08022808,0.97198602
-2.87843922,1.56134495,0.01097446,0.07291473,0.71320364,0.52214192,0.07705012,0.93672229
-2.87243622,1.51733835,0.01024333,0.07112135,0.68981240,0.51806913,0.07393770,0.90474701
-2.86643322,1.48093757,0.00951416,0.06944149,0.66815620,0.51847461,0.07089236,0.87608424
-2.86043022,1.45221712,0.00879267,0.06785209,0.64813927,0.52349902,0.06791376,0.85068392
-2.85442721,1.43110169,0.00808427,0.06632797,0.62962250,0.53320003,0.06500006,0.82842811
-2.84842421,1.41736990,0.00739401,0.06484289,0.61243196,0.54754659,0.06214827,0.80913801
-2.84242121,1.41065979,0.00672648,0.06337072,0.59636769,0.56641444,0.05935464,0.79258160
-2.83641821,1.41047609,0.00608579,0.06188643,0.58121294,0.58958301,0.05661495,0.77848189
-2.83041521,1.41619946,0.00547548,0.06036710,0.56674319,0.61673420,0.05392488,0.76652540
-2.82441221,1.42709795,0.00489847,0.05879285,0.55273498,0.64745332,0.05128031,0.75637102
-2.81840920,1.44234065,0.00435706,0.05714763,0.53897410,0.68123271,0.04867759,0.74765902
-2.81240620,1.46101375,0.00385294,0.05541991,0.52526306,0.71747802,0.04611383,0.74002004
-2.80640320,1.48213904,0.00338716,0.05360324,0.51142759,0.75551767,0.04358709,0.73308411
-2.80040020,1.50469458,0.00296015,0.05169663,0.49732194,0.79461532,0.04109664,0.72648934
-2.79439720,1.52763755,0.00257184,0.04970481,0.48283301,0.83398530,0.03864302,0.71989044
-2.78839420,1.54992877,0.00222164,0.04763832,0.46788318,0.87281089,0.03622818,0.71296670
-2.78239120,1.57055857,0.00190855,0.04551341,0.45243176,0.91026492,0.03385548,0.70542948
-2.77638819,1.58857324,0.00163125,0.04335186,0.43647531,0.94553221,0.03152965,0.69702895
-2.77038519,1.60310161,0.00138816,0.04118062,0.42004668,0.97783314,0.02925670,0.68756015
-2.76438219,1.61338068,0.00117758,0.03903136,0.40321311,1.00644746,0.02704379,0.67686804
-2.75837919,1.61877973,0.00099775,0.03693990,0.38607339,1.03073765,0.02489897,0.66485167
-2.75237619,1.61882187,0.00084693,0.03494564,0.36875445,1.05017063,0.02283105,0.65146720
-2.74637319,1.61320223,0.00072357,0.03309088,0.35140731,1.06433715,0.02084925,0.63672980
-2.74037019,1.60180206,0.00062632,0.03142015,0.33420285,1.07296776,0.01896307,0.62071433
-2.73436718,1.58469791,0.00055416,0.02997951,0.31732735,1.07594484,0.01718195,0.60355470
-2.72836418,1.56216555,0.00050643,0.02881586,0.30097800,1.07330990,0.01551515,0.58544206
-2.72236118,1.53467803,0.00048295,0.02797628,0.28535859,1.06526574,0.01397155,0.56662149
-2.71635818,1.50289787,0.00048407,0.02750734,0.27067522,1.05217337,0.01255952,0.54738756
-2.71035518,1.46766322,0.00051067,0.02745438,0.25713230,1.03454359,0.01128687,0.52807844
-2.70435218,1.42996843,0.00056423,0.02786086,0.24492867,1.01302342,0.01016080,0.50906897
-2.69834917,1.39093926,0.00064684,0.02876757,0.23425397,0.98837799,0.00918792,0.49076239
-2.69234617,1.35180346,0.00076122,0.03021188,0.22528505,0.96146826,0.00837428,0.47358124
-2.68634317,1.31385749,0.00091065,0.03222690,0.21818253,0.93322555,0.00772544,0.45795720
-2.68034017,1.27843023,0.00109897,0.03484051,0.21308740,0.90462365,0.00724655,0.44432037
-2.67433717,1.24684472,0.00133050,0.03807444,0.21011768,0.87664954,0.00694235,0.43308789
-2.66833417,1.22037902,0.00160994,0.04194314,0.20936507,0.85027354,0.00681722,0.42465235
-2.66233117,1.20022728,0.00194224,0.04645274,0.21089165,0.82642012,0.00687515,0.41937016
-2.65632816,1.18746202,0.00233244,0.05159991,0.21472679,0.80594004,0.00711966,0.41755004
-2.65032516,1.18299886,0.00278552,0.05737073,0.22086412,0.78958479,0.00755365,0.41944216
-2.64432216,1.18756457,0.00330612,0.06373972,0.22925894,0.77798406,0.00817918,0.42522798
-2.63831916,1.20166944,0.00389835,0.07066894,0.23982610,0.77162682,0.00899721,0.43501127
-2.63231616,1.22558486,0.00456552,0.07810732,0.25243843,0.77084654,0.01000724,0.44881056
-2.62631316,1.25932687,0.00530984,0.08599027,0.26692609,0.77581095,0.01120696,0.46655341
-2.62031016,1.30264625,0.00613218,0.09423961,0.28307688,0.78651660,0.01259182,0.48807266
-2.61430715,1.35502585,0.00703180,0.10276395,0.30063763,0.80278827,0.01415461,0.51310511
-2.60830415,1.41568533,0.00800609,0.11145950,0.31931697,0.82428340,0.01588514,0.54129274
-2.60230115,1.48359380,0.00905041,0.12021138,0.33878938,0.85050134,0.01776982,0.57218671
