energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.19309655,2.31268273,-1.76998046,0.49017783,-0.37594768,0.80382890,-0.60050035,0.00940189,-0.00545875,0.20752864,-0.15145556,1.11556042,-0.87490720,0.00000000,-0.00000000
-4.18709355,2.39679901,-1.86502991,0.50711376,-0.39768230,0.83042509,-0.63128305,0.01041284,-0.00613346,0.22066368,-0.16113819,1.15223197,-0.92156375,0.00000000,-0.00000000
-4.18109055,2.47720181,-1.96263440,0.52296518,-0.41946319,0.85545956,-0.66274932,0.01149867,-0.00687717,0.23439019,-0.17175551,1.18629461,-0.96881966,0.00000000,-0.00000000
-4.17508754,2.55368146,-2.06140171,0.53772352,-0.44100749,0.87888593,-0.69440780,0.01265749,-0.00769279,0.24868104,-0.18324062,1.21763271,-1.01594561,0.00000000,-0.00000000
-4.16908454,2.62620412,-2.16004237,0.55142300,-0.46205829,0.90073021,-0.72580658,0.01388558,-0.00858268,0.26350547,-0.19553003,1.24622741,-1.06226498,0.00000000,-0.00000000
-4.16308154,2.69488323,-2.25740207,0.56413452,-0.48239218,0.92108104,-0.75654560,0.01517715,-0.00954837,0.27882504,-0.20856392,1.27214452,-1.10717138,0.00000000,-0.00000000
-4.15707854,2.75994397,-2.35248626,0.57595766,-0.50182526,0.94007713,-0.78628633,0.01652416,-0.01059034,0.29458952,-0.22228564,1.29551875,-1.15014265,0.00000000,-0.00000000
-4.15107554,2.82168305,-2.44447566,0.58701140,-0.52021703,0.95789277,-0.81475824,0.01791619,-0.01170772,0.31073302,-0.23664045,1.31653523,-1.19075040,0.00000000,-0.00000000
-4.14507254,2.88042649,-2.53273228,0.59742395,-0.53747226,0.97472226,-0.84176191,0.01934042,-0.01289808,0.32717060,-0.25157351,1.33540969,-1.22866494,0.00000000,-0.00000000
-4.13906953,2.93648828,-2.61679572,0.60732249,-0.55354052,0.99076437,-0.86716852,0.02078165,-0.01415714,0.34379568,-0.26702733,1.35236847,-1.26365541,0.00000000,-0.00000000
-4.13306653,2.99013287,-2.69637031,0.61682340,-0.56841346,1.00620776,-0.89091604,0.02222249,-0.01547857,0.36047862,-0.28293867,1.36762979,-1.29558519,0.00000000,-0.00000000
-4.12706353,3.04154418,-2.77130416,0.62602357,-0.58212003,1.02121849,-0.91300228,0.02364360,-0.01685382,0.37706654,-0.29923541,1.38138761,-1.32440312,0.00000000,-0.00000000
-4.12106053,3.09080347,-2.84156167,0.63499352,-0.59471991,1.03593028,-0.93347531,0.02502408,-0.01827201,0.39338469,-0.31583329,1.39379906,-1.35013112,0.00000000,-0.00000000
-4.11505753,3.13787788,-2.90719151,0.64377265,-0.60629554,1.05043852,-0.95242203,0.02634193,-0.01971987,0.40923943,-0.33263304,1.40497646,-1.37284919,0.00000000,-0.00000000
-4.10905453,3.18262076,-2.96829251,0.65236717,-0.61694329,1.06479813,-0.96995552,0.02757462,-0.02118185,0.42442277,-0.34951814,1.41498449,-1.39267890,0.00000000,-0.00000000
-4.10305153,3.22478406,-3.02497989,0.66075063,-0.62676432,1.07902577,-0.98620219,0.02869972,-0.02264026,0.43871832,-0.36635331,1.42384268,-1.40976639,0.00000000,-0.00000000
-4.09704852,3.26404220,-3.07735447,0.66886736,-0.63585572,1.09310606,-1.00128954,0.02969555,-0.02407553,0.45190859,-0.38298420,1.43153308,-1.42426635,0.00000000,-0.00000000
-4.09104552,3.30002618,-3.12547723,0.67663837,-0.64430265,1.10700149,-1.01533543,0.03054191,-0.02546661,0.46378323,-0.39923825,1.43801264,-1.43632794,0.00000000,-0.00000000
-4.08504252,3.33236558,-3.16935131,0.68396953,-0.65217172,1.12066534,-1.02843969,0.03122071,-0.02679140,0.47414780,-0.41492699,1.44322938,-1.44608381,0.00000000,-0.00000000
-4.07903952,3.36073589,-3.20891299,0.69076141,-0.65950652,1.13405665,-1.04067861,0.03171664,-0.02802733,0.48283273,-0.42984966,1.44714115,-1.45364288,0.00000000,-0.00000000
-4.07303652,3.38490770,-3.24403265,0.69692017,-0.66632519,1.14715610,-1.05210284,0.03201770,-0.02915202,0.48970191,-0.44379830,1.44973564,-1.45908764,0.00000000,-0.00000000
-4.06703352,3.40479429,-3.27452606,0.70236877,-0.67262056,1.15998164,-1.06273885,0.03211569,-0.03014387,0.49466044,-0.45656389,1.45105012,-1.46247593,0.00000000,-0.00000000
-4.06103052,3.42049417,-3.30017541,0.70705768,-0.67836271,1.17260252,-1.07259393,0.03200647,-0.03098282,0.49766117,-0.46794361,1.45118930,-1.46384736,0.00000000,-0.00000000
-4.05502751,3.43232494,-3.32075899,0.71097437,-0.68350392,1.18515055,-1.08166440,0.03169023,-0.03165098,0.49870938,-0.47774865,1.45033992,-1.46323372,0.00000000,-0.00000000
-4.04902451,3.44084576,-3.33608762,0.71415076,-0.68798563,1.19782757,-1.08994652,0.03117146,-0.03213327,0.49786558,-0.48581243,1.44878070,-1.46067267,0.00000000,-0.00000000
-4.04302151,3.44686599,-3.34604548,0.71666821,-0.69174704,1.21090812,-1.09744927,0.03045888,-0.03241795,0.49524584,-0.49199859,1.44688664,-1.45622377,0.00000000,-0.00000000
-4.03701851,3.45143846,-3.35063232,0.71865938,-0.69473474,1.22473692,-1.10420817,0.02956513,-0.03249712,0.49101987,-0.49620854,1.44512707,-1.44998550,0.00000000,-0.00000000
-4.03101551,3.45583690,-3.35000428,0.72030683,-0.69691271,1.23972071,-1.11029890,0.02850640,-0.03236698,0.48540652,-0.49838802,1.44405694,-1.44211206,0.00000000,-0.00000000
-4.02501251,3.46151774,-3.34450979,0.72183820,-0.69827207,1.25631469,-1.11584981,0.02730192,-0.03202804,0.47866702,-0.49853226,1.44430165,-1.43282843,0.00000000,-0.00000000
-4.01900950,3.47006776,-3.33471798,0.72351818,-0.69883976,1.27500400,-1.12105210,0.02597331,-0.03148515,0.47109622,-0.49668949,1.44653599,-1.42244250,0.00000000,-0.00000000
-4.01300650,3.48313988,-3.32143662,0.72563752,-0.69868555,1.29628099,-1.12616674,0.02454397,-0.03074740,0.46301198,-0.49296251,1.45145788,-1.41135303,0.00000000,-0.00000000
-4.00700350,3.50238004,-3.30571773,0.72849968,-0.69792680,1.32061946,-1.13152720,0.02303834,-0.02982778,0.45474339,-0.48750802,1.45975844,-1.40005246,0.00000000,-0.00000000
-4.00100050,3.52934917,-3.28884924,0.73240580,-0.69673048,1.34844729,-1.13753753,0.02148124,-0.02874284,0.44661824,-0.48053386,1.47208989,-1.38912399,0.00000000,-0.00000000
-3.99499750,3.56544407,-3.27233217,0.73763883,-0.69531220,1.38011888,-1.14466527,0.01989714,-0.02751213,0.43895025,-0.47229399,1.48903293,-1.37923253,0.00000000,-0.00000000
-3.98899450,3.61182195,-3.25784332,0.74444760,-0.69393201,1.41588914,-1.15342924,0.01830965,-0.02615759,0.43202675,-0.46308140,1.51106553,-1.37110956,0.00000000,-0.00000000
-3.98299150,3.66933268,-3.24718470,0.75303192,-0.69288710,1.45589067,-1.16438247,0.01674087,-0.02470289,0.42609730,-0.45321931,1.53853490,-1.36553233,0.00000000,-0.00000000
-3.97698849,3.73846278,-3.24222131,0.76352948,-0.69250167,1.50011550,-1.17809076,0.01521104,-0.02317272,0.42136382,-0.44305075,1.57163440,-1.36329820,0.00000000,-0.00000000
-3.97098549,3.81929481,-3.24481006,0.77600539,-0.69311430,1.54840289,-1.19510794,0.01373818,-0.02159210,0.41797265,-0.43292718,1.61038673,-1.36519504,0.00000000,-0.00000000
-3.96498249,3.91148468,-3.25672284,0.79044507,-0.69506344,1.60043400,-1.21594873,0.01233785,-0.01998568,0.41600891,-0.42319640,1.65463468,-1.37196933,0.00000000,-0.00000000
-3.95897949,4.01425876,-3.27956761,0.80675098,-0.69867176,1.65573428,-1.24106081,0.01102304,-0.01837716,0.41549351,-0.41419033,1.70404014,-1.38429321,0.00000000,-0.00000000
-3.95297649,4.12643152,-3.31471127,0.82474342,-0.70423016,1.71368369,-1.27079731,0.00980419,-0.01678875,0.41638278,-0.40621317,1.75809166,-1.40273244,0.00000000,-0.00000000
-3.94697349,4.24644346,-3.36320853,0.84416573,-0.71198223,1.77353453,-1.30539151,0.00868921,-0.01524072,0.41857092,-0.39953042,1.81612047,-1.42771679,0.00000000,-0.00000000
-3.94097049,4.37241764,-3.42574054,0.86469337,-0.72211016,1.83443639,-1.34493515,0.00768370,-0.01375110,0.42189502,-0.39435919,1.87732436,-1.45951464,0.00000000,-0.00000000
-3.93496748,4.50223257,-3.50256689,0.88594690,-0.73472276,1.89546701,-1.38936173,0.00679110,-0.01233544,0.42614243,-0.39086023,1.94079823,-1.49821332,0.00000000,-0.00000000
-3.92896448,4.63360784,-3.59349407,0.90750795,-0.74984648,1.95566780,-1.43843613,0.00601301,-0.01100671,0.43106029,-0.38913205,2.00557003,-1.54370632,0.00000000,-0.00000000
-3.92296148,4.76419838,-3.69786249,0.92893761,-0.76741994,2.01408207,-1.49175133,0.00534940,-0.00977530,0.43636645,-0.38920739,2.07064016,-1.59568858,0.00000000,-0.00000000
-3.91695848,4.89169266,-3.81455370,0.94979627,-0.78729236,2.06979435,-1.54873298,0.00479896,-0.00864913,0.44176171,-0.39105207,2.13502246,-1.65366023,0.00000000,-0.00000000
-3.91095548,5.01390978,-3.94201796,0.96966380,-0.80922626,2.12196858,-1.60865188,0.00435932,-0.00763377,0.44694237,-0.39456653,2.19778448,-1.71693903,0.00000000,-0.00000000
-3.90495248,5.12889050,-4.07832190,0.98815922,-0.83290434,2.16988328,-1.67064430,0.00402732,-0.00673271,0.45161288,-0.39958972,2.25808509,-1.78468126,0.00000000,-0.00000000
-3.89894947,5.23497743,-4.22121420,1.00495861,-0.85794027,2.21296184,-1.73373933,0.00379924,-0.00594762,0.45549776,-0.40590548,2.31520740,-1.85591024,0.00000000,-0.00000000
-3.89294647,5.33088027,-4.36820702,1.01981039,-0.88389314,2.25079620,-1.79689241,0.00367094,-0.00527860,0.45835242,-0.41325090,2.36858504,-1.92955138,0.00000000,-0.00000000
-3.88694347,5.41572268,-4.51666933,1.03254715,-0.91028476,2.28316287,-1.85902337,0.00363801,-0.00472450,0.45997229,-0.42132644,2.41782066,-2.00447206,0.00000000,-0.00000000
-3.88094047,5.48906823,-4.66392810,1.04309326,-0.93661902,2.31003012,-1.91905758,0.00369582,-0.00428320,0.46020005,-0.42980744,2.46269540,-2.07952467,0.00000000,-0.00000000
-3.87493747,5.55092432,-4.80737237,1.05146789,-0.96240246,2.33155612,-1.97596800,0.00383958,-0.00395184,0.45893036,-0.43835639,2.50316904,-2.15359053,0.00000000,-0.00000000
-3.86893447,5.60172380,-4.94455527,1.05778310,-0.98716492,2.34807798,-2.02881621,0.00406432,-0.00372704,0.45611236,-0.44663552,2.53937067,-2.22562253,0.00000000,-0.00000000
-3.86293147,5.64228549,-5.07328887,1.06223719,-1.01047925,2.36009237,-2.07679042,0.00436484,-0.00360502,0.45174947,-0.45431924,2.57158059,-2.29468432,0.00000000,-0.00000000
-3.85692846,5.67375568,-5.19172706,1.06510347,-1.03197899,2.36822849,-2.11923843,0.00473563,-0.00358179,0.44589695,-0.46110572,2.60020444,-2.35998401,0.00000000,-0.00000000
-3.85092546,5.69753418,-5.29843221,1.06671499,-1.05137323,2.37321506,-2.15569381,0.00517080,-0.00365313,0.43865710,-0.46672734,2.62574106,-2.42090041,0.00000000,-0.00000000
-3.84492246,5.71518866,-5.39242232,1.06744609,-1.06845760,2.37584281,-2.18589411,0.00566401,-0.00381462,0.43017268,-0.47095933,2.64874595,-2.47700068,0.00000000,-0.00000000
-3.83891946,5.72836229,-5.47319599,1.06769159,-1.08312105,2.37692454,-2.20978977,0.00620832,-0.00406162,0.42061875,-0.47362656,2.66979249,-2.52804809,0.00000000,-0.00000000
-3.83291646,5.73867948,-5.54073418,1.06784474,-1.09534784,2.37725475,-2.22754357,0.00679620,-0.00438916,0.41019355,-0.47460788,2.68943307,-2.57399973,0.00000000,-0.00000000
-3.82691346,5.74765497,-5.59547869,1.06827509,-1.10521472,2.37757083,-2.23952030,0.00741942,-0.00479189,0.39910877,-0.47383819,2.70816244,-2.61499422,0.00000000,-0.00000000
-3.82091046,5.75661090,-5.63828862,1.06930735,-1.11288345,2.37851788,-2.24626744,0.00806907,-0.00526391,0.38757979,-0.47130803,2.72638524,-2.65133015,0.00000000,-0.00000000
-3.81490745,5.76660632,-5.67037726,1.07120253,-1.11858896,2.38061867,-2.24848743,0.00873559,-0.00579870,0.37581637,-0.46706083,2.74438967,-2.68343654,0.00000000,-0.00000000
-3.80890445,5.77838251,-5.69323311,1.07414209,-1.12262391,2.38425028,-2.24700337,0.00940883,-0.00638899,0.36401425,-0.46118810,2.76232855,-2.71183708,0.00000000,-0.00000000
-3.80290145,5.79232684,-5.70852921,1.07821621,-1.12532037,2.38962841,-2.24271949,0.01007818,-0.00702668,0.35234795,-0.45382285,2.78020888,-2.73711025,0.00000000,-0.00000000
-3.79689845,5.80845654,-5.71802597,1.08341660,-1.12702980,2.39679994,-2.23657866,0.01073269,-0.00770279,0.34096514,-0.44513154,2.79789024,-2.75984764,0.00000000,-0.00000000
-3.79089545,5.82642280,-5.72347280,1.08963435,-1.12810213,2.40564390,-2.22951890,0.01136132,-0.00840748,0.32998268,-0.43530521,2.81509207,-2.78061305,0.00000000,-0.00000000
-3.78489245,5.84553443,-5.72651366,1.09666281,-1.12886536,2.41588057,-2.22243114,0.01195313,-0.00913006,0.31948457,-0.42455009,2.83140900,-2.79990458,0.00000000,-0.00000000
-3.77888944,5.86479920,-5.72860176,1.10420554,-1.12960659,2.42708808,-2.21612016,0.01249752,-0.00985912,0.30952155,-0.41307822,2.84633350,-2.81812201,0.00000000,-0.00000000
-3.77288644,5.88298023,-5.73092758,1.11188867,-1.13055551,2.43872531,-2.21127066,0.01298454,-0.01058268,0.30011253,-0.40109869,2.85928403,-2.83554132,0.00000000,-0.00000000
-3.76688344,5.89866384,-5.73436378,1.11927722,-1.13187124,2.45015996,-2.20841981,0.01340512,-0.01128834,0.29124732,-0.38880959,2.86963717,-2.85229761,0.00000000,-0.00000000
-3.76088044,5.91033488,-5.73942941,1.12589442,-1.13363310,2.46070004,-2.20793763,0.01375134,-0.01196364,0.28289074,-0.37639138,2.87676166,-2.86837744,0.00000000,-0.00000000
-3.75487744,5.91645549,-5.74627476,1.13124314,-1.13583583,2.46962734,-2.21001570,0.01401666,-0.01259622,0.27498756,-0.36400161,2.88005247,-2.88362061,0.00000000,-0.00000000
-3.74887444,5.91554286,-5.75468690,1.13482818,-1.13838933,2.47623105,-2.21466460,0.01419610,-0.01317422,0.26746798,-0.35177132,2.87896286,-2.89773125,0.00000000,-0.00000000
-3.74287144,5.90624225,-5.76411468,1.13617855,-1.14112293,2.47983998,-2.22171974,0.01428647,-0.01368658,0.26025342,-0.33980309,2.87303293,-2.91029714,0.00000000,-0.00000000
-3.73686843,5.88739171,-5.77371130,1.13486846,-1.14379377,2.47985210,-2.23085519,0.01428638,-0.01412333,0.25326215,-0.32817070,2.86191304,-2.92081602,0.00000000,-0.00000000
-3.73086543,5.85807567,-5.78239107,1.13053619,-1.14609893,2.47575996,-2.24160418,0.01419638,-0.01447591,0.24641461,-0.31692034,2.84538121,-2.92872697,0.00000000,-0.00000000
-3.72486243,5.81766558,-5.78889692,1.12289995,-1.14769043,2.46717129,-2.25338534,0.01401890,-0.01473746,0.23963807,-0.30607301,2.82335392,-2.93344496,0.00000000,-0.00000000
-3.71885943,5.76584632,-5.79187428,1.11177007,-1.14819239,2.45382411,-2.26553290,0.01375822,-0.01490298,0.23287046,-0.29562795,2.79589009,-2.93439627,0.00000000,-0.00000000
-3.71285643,5.70262826,-5.78994720,1.09705715,-1.14721934,2.43559603,-2.27732939,0.01342033,-0.01496955,0.22606342,-0.28556685,2.76318855,-2.93105282,0.00000000,-0.00000000
-3.70685343,5.62834562,-5.78179248,1.07877600,-1.14439487,2.41250795,-2.28803917,0.01301279,-0.01493637,0.21918423,-0.27585838,2.72557980,-2.92296325,0.00000000,-0.00000000
-3.70085043,5.54364235,-5.76620802,1.05704526,-1.13936959,2.38472237,-2.29694109,0.01254450,-0.01480485,0.21221690,-0.26646288,2.68351284,-2.90977928,0.00000000,-0.00000000
-3.69484742,5.44944768,-5.74217214,1.03208310,-1.13183763,2.35253698,-2.30335897,0.01202550,-0.01457849,0.20516233,-0.25733687,2.63753856,-2.89127587,0.00000000,-0.00000000
-3.68884442,5.34694359,-5.70889147,1.00419941,-1.12155095,2.31637432,-2.30668867,0.01146668,-0.01426286,0.19803769,-0.24843715,2.58829085,-2.86736446,0.00000000,-0.00000000
-3.68284142,5.23752672,-5.66583567,0.97378491,-1.10833091,2.27676829,-2.30642066,0.01087952,-0.01386532,0.19087519,-0.23972436,2.53646688,-2.83809883,0.00000000,-0.00000000
-3.67683842,5.12276746,-5.61275833,0.94129806,-1.09207672,2.23434867,-2.30215756,0.01027584,-0.01339486,0.18372032,-0.23116578,2.48280783,-2.80367383,0.00000000,-0.00000000
-3.67083542,5.00436839,-5.54970412,0.90725037,-1.07277047,2.18982425,-2.29362632,0.00966755,-0.01286183,0.17662982,-0.22273738,2.42808109,-2.76441747,0.00000000,-0.00000000
-3.66483242,4.88412423,-5.47700318,0.87219090,-1.05047884,2.14396566,-2.28068488,0.00906639,-0.01227760,0.16966945,-0.21442518,2.37306489,-2.72077736,0.00000000,-0.00000000
-3.65882941,4.76388475,-5.39525432,0.83669056,-1.02535154,2.09758832,-2.26332371,0.00848376,-0.01165428,0.16291173,-0.20622574,2.31853560,-2.67330282,0.00000000,-0.00000000
-3.65282641,4.64552151,-5.30529925,0.80132694,-0.99761676,2.05153617,-2.24166267,0.00793051,-0.01100440,0.15643372,-0.19814610,2.26525818,-2.62262405,0.00000000,-0.00000000
-3.64682341,4.53089905,-5.20819020,0.76667005,-0.96757408,2.00666631,-2.21594386,0.00741679,-0.01034059,0.15031499,-0.19020321,2.21397928,-2.56943006,0.00000000,-0.00000000
-3.64082041,4.42184992,-5.10515366,0.73326948,-0.93558527,1.96383479,-2.18652137,0.00695196,-0.00967536,0.14463576,-0.18242286,2.16542281,-2.51444660,0.00000000,-0.00000000
-3.63481741,4.32015332,-4.99755272,0.70164302,-0.90206361,1.92388323,-2.15384868,0.00654445,-0.00902078,0.13947516,-0.17483848,2.12028697,-2.45841584,0.00000000,-0.00000000
-3.62881441,4.22751589,-4.88685024,0.67226710,-0.86746218,1.88762639,-2.11846475,0.00620175,-0.00838831,0.13490980,-0.16748971,2.07924212,-2.40207856,0.00000000,-0.00000000
-3.62281141,4.14555377,-4.77457491,0.64556886,-0.83226174,1.85584003,-2.08097943,0.00593029,-0.00778868,0.13101231,-0.16042106,2.04292847,-2.34615990,0.00000000,-0.00000000
-3.61680840,4.07577436,-4.66229134,0.62191983,-0.79695862,1.82924905,-2.04205899,0.00573545,-0.00723167,0.12785009,-0.15368056,2.01195258,-2.29135900,0.00000000,-0.00000000
-3.61080540,4.01955688,-4.55157515,0.60163109,-0.76205308,1.80851542,-2.00241218,0.00562151,-0.00672614,0.12548401,-0.14731863,1.98688215,-2.23834272,0.00000000,-0.00000000
-3.60480240,3.97813077,-4.44399303,0.58494971,-0.72803851,1.79422586,-1.96277721,0.00559161,-0.00627988,0.12396714,-0.14138711,1.96823840,-2.18774298,0.00000000,-0.00000000
-3.59879940,3.95255154,-4.34108753,0.57205626,-0.69539155,1.78687912,-1.92390971,0.00564772,-0.00589968,0.12334339,-0.13593849,1.95648576,-2.14015723,0.00000000,-0.00000000
-3.59279640,3.94367418,-4.24436550,0.56306326,-0.66456347,1.78687310,-1.88657167,0.00579060,-0.00559128,0.12364608,-0.13102525,1.95201916,-2.09615113,0.00000000,-0.00000000
-3.58679340,3.95212478,-4.15528894,0.55801447,-0.63597266,1.79449198,-1.85152105,0.00601977,-0.00535941,0.12489649,-0.12669942,1.95514899,-2.05626225,0.00000000,-0.00000000
-3.58079040,3.97827151,-4.07526676,0.55688492,-0.60999830,1.80989398,-1.81950181,0.00633347,-0.00520778,0.12710237,-0.12301201,1.96608479,-2.02100391,0.00000000,-0.00000000
-3.57478739,4.02219651,-4.00564579,0.55958164,-0.58697516,1.83310027,-1.79123397,0.00672861,-0.00513915,0.13025653,-0.12001260,1.98491843,-1.99086766,0.00000000,-0.00000000
-3.56878439,4.08367084,-3.94769959,0.56594531,-0.56718928,1.86398587,-1.76740326,0.00720076,-0.00515528,0.13433558,-0.11774872,2.01160801,-1.96632382,0.00000000,-0.00000000
-3.56278139,4.16213441,-3.90261393,0.57575267,-0.55087449,1.90227324,-1.74865020,0.00774416,-0.00525698,0.13929889,-0.11626504,2.04596386,-1.94781887,0.00000000,-0.00000000
-3.55677839,4.25668326,-3.87146806,0.58872012,-0.53820964,1.94752936,-1.73555829,0.00835172,-0.00544404,0.14508803,-0.11560242,2.08763786,-1.93576963,0.00000000,-0.00000000
-3.55077539,4.36606605,-3.85521168,0.60450833,-0.52931635,1.99916703,-1.72864127,0.00901506,-0.00571525,0.15162659,-0.11579668,2.13611729,-1.93055370,0.00000000,-0.00000000
-3.54477239,4.48869155,-3.85463787,0.62272821,-0.52425744,2.05645081,-1.72832985,0.00972467,-0.00606834,0.15882072,-0.11687715,2.19072428,-1.93249671,0.00000000,-0.00000000
-3.53876938,4.62264810,-3.87035289,0.64294821,-0.52303572,2.11850806,-1.73495797,0.01046998,-0.00649994,0.16656032,-0.11886496,2.25062152,-1.94185675,0.00000000,-0.00000000
-3.53276638,4.76573571,-3.90274451,0.66470291,-0.52559358,2.18434503,-1.74874931,0.01123960,-0.00700554,0.17472093,-0.12177129,2.31482468,-1.95880696,0.00000000,-0.00000000
-3.52676338,4.91551051,-3.95195064,0.68750289,-0.53181312,2.25286791,-1.76980481,0.01202150,-0.00757950,0.18316651,-0.12559549,2.38222145,-1.98341754,0.00000000,-0.00000000
-3.52076038,5.06934059,-4.01783056,0.71084570,-0.54151719,2.32290821,-1.79809180,0.01280335,-0.00821500,0.19175282,-0.13032329,2.45159683,-2.01563837,0.00000000,-0.00000000
-3.51475738,5.22447157,-4.09994122,0.73422766,-0.55447150,2.39325180,-1.83343580,0.01357279,-0.00890410,0.20033153,-0.13592525,2.52166381,-2.05528379,0.00000000,-0.00000000
-3.50875438,5.37809954,-4.19752085,0.75715610,-0.57038776,2.46267063,-1.87551565,0.01431778,-0.00963783,0.20875484,-0.14235549,2.59109835,-2.10202093,0.00000000,-0.00000000
-3.50275138,5.52744859,-4.30948192,0.77916172,-0.58892818,2.52995585,-1.92386279,0.01502692,-0.01040623,0.21688042,-0.14955098,2.65857705,-2.15536266,0.00000000,-0.00000000
-3.49674837,5.66984955,-4.43441525,0.79981059,-0.60971137,2.59395112,-1.97786513,0.01568984,-0.01119861,0.22457655,-0.15743131,2.72281601,-2.21466642,0.00000000,-0.00000000
-3.49074537,5.80281680,-4.57060616,0.81871516,-0.63231954,2.65358471,-2.03677597,0.01629748,-0.01200365,0.23172707,-0.16589931,2.78260899,-2.27913930,0.00000000,-0.00000000
-3.48474237,5.92411947,-4.71606308,0.83554410,-0.65630706,2.70789914,-2.09972780,0.01684238,-0.01280974,0.23823614,-0.17484231,2.83686321,-2.34784996,0.00000000,-0.00000000
-3.47873937,6.03184419,-4.86855817,0.85003021,-0.68121018,2.75607710,-2.16575100,0.01731889,-0.01360519,0.24403227,-0.18413429,2.88463107,-2.41974685,0.00000000,-0.00000000
-3.47273637,6.12444651,-5.02567885,0.86197633,-0.70655762,2.79746272,-2.23379662,0.01772338,-0.01437860,0.24907163,-0.19363877,2.92513641,-2.49368254,0.00000000,-0.00000000
-3.46673337,6.20078893,-5.18488820,0.87125873,-0.73188170,2.83157734,-2.30276268,0.01805423,-0.01511913,0.25334031,-0.20321241,2.95779411,-2.56844291,0.00000000,-0.00000000
-3.46073037,6.26016412,-5.34359184,0.87782804,-0.75672970,2.85812938,-2.37152280,0.01831190,-0.01581684,0.25685553,-0.21270920,2.98222236,-2.64278001,0.00000000,-0.00000000
-3.45472736,6.30230259,-5.49920827,0.88170756,-0.78067484,2.87701809,-2.43895599,0.01849877,-0.01646302,0.25966543,-0.22198514,2.99824706,-2.71544705,0.00000000,-0.00000000
-3.44872436,6.32736522,-5.64923941,0.88298913,-0.80332651,2.88833131,-2.50397640,0.01861898,-0.01705040,0.26184776,-0.23090306,3.00589852,-2.78523378,0.00000000,-0.00000000
-3.44272136,6.33592127,-5.79133819,0.88182677,-0.82433932,2.89233768,-2.56556162,0.01867819,-0.01757340,0.26350724,-0.23933758,3.00540081,-2.85100054,0.00000000,-0.00000000
-3.43671836,6.32891380,-5.92336994,0.87842845,-0.84342043,2.88947407,-2.62277845,0.01868320,-0.01802825,0.26477180,-0.24717975,2.99715455,-2.91170943,0.00000000,-0.00000000
-3.43071536,6.30761465,-6.04346494,0.87304651,-0.86033498,2.88032894,-2.67480497,0.01864162,-0.01841308,0.26578789,-0.25434131,2.98171429,-2.96645094,0.00000000,-0.00000000
-3.42471236,6.27357157,-6.15005989,0.86596711,-0.87490927,2.86562292,-2.72094816,0.01856144,-0.01872792,0.26671493,-0.26075822,2.95976172,-3.01446517,0.00000000,-0.00000000
-3.41870935,6.22855067,-6.24192685,0.85749944,-0.88703158,2.84618755,-2.76065650,0.01845065,-0.01897454,0.26771935,-0.26639340,2.93207633,-3.05515652,0.00000000,-0.00000000
-3.41270635,6.17447702,-6.31818887,0.84796507,-0.89665075,2.82294343,-2.79352732,0.01831683,-0.01915636,0.26896836,-0.27123835,2.89950483,-3.08810171,0.00000000,-0.00000000
-3.40670335,6.11337640,-6.37832239,0.83768820,-0.90377255,2.79687876,-2.81930890,0.01816679,-0.01927813,0.27062370,-0.27531379,2.86293111,-3.11305092,0.00000000,-0.00000000
-3.40070035,6.04732083,-6.42214723,0.82698695,-0.90845416,2.76902926,-2.83789777,0.01800629,-0.01934565,0.27283575,-0.27866896,2.82324785,-3.12992258,0.00000000,-0.00000000
-3.39469735,5.97838022,-6.44980575,0.81616641,-0.91079723,2.74046025,-2.84933175,0.01783982,-0.01936541,0.27573819,-0.28137998,2.78133118,-3.13879253,0.00000000,-0.00000000
-3.38869435,5.90858152,-6.46173312,0.80551343,-0.91093979,2.71225121,-2.85377959,0.01767047,-0.01934419,0.27944338,-0.28354699,2.73801921,-3.13987848,0.00000000,-0.00000000
-3.38269135,5.83987668,-6.45862126,0.79529343,-0.90904779,2.68548333,-2.85152823,0.01749986,-0.01928873,0.28403864,-0.28529039,2.69409510,-3.13352120,0.00000000,-0.00000000
-3.37668834,5.77411970,-6.44137911,0.78574911,-0.90530657,2.66122977,-2.84296857,0.01732822,-0.01920532,0.28958358,-0.28674639,2.65027514,-3.12016357,0.00000000,-0.00000000
-3.37068534,5.71305241,-6.41109175,0.77710108,-0.89991295,2.64054849,-2.82858098,0.01715448,-0.01909947,0.29610849,-0.28806185,2.60720167,-3.10032895,0.00000000,-0.00000000
-3.36468234,5.65829819,-6.36898099,0.76954998,-0.89306828,2.62447713,-2.80892125,0.01697653,-0.01897570,0.30361369,-0.28938897,2.56544081,-3.07460011,0.00000000,-0.00000000
-3.35867934,5.61136218,-6.31636951,0.76327978,-0.88497295,2.61402903,-2.78460803,0.01679145,-0.01883732,0.31207002,-0.29087976,2.52548435,-3.04359971,0.00000000,-0.00000000
-3.35267634,5.57363615,-6.25465012,0.75846191,-0.87582248,2.61018983,-2.75631217,0.01659582,-0.01868630,0.32142010,-0.29268064,2.48775514,-3.00797335,0.00000000,-0.00000000
