energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.14257129,2.71056667,0.00305840,0.04140739,0.18670175,0.53434927,0.17541492,2.10453764,0.00676096,0.08897029
-3.13656828,2.88909896,0.00314148,0.04427810,0.20261582,0.58830522,0.19153219,2.22146314,0.00756895,0.09638861
-3.13056528,3.07755770,0.00320787,0.04732484,0.21912239,0.64573563,0.20820141,2.34463645,0.00843089,0.10413004
-3.12456228,3.27488732,0.00325649,0.05053160,0.23610807,0.70636263,0.22527241,2.47334505,0.00934222,0.11214492
-3.11855928,3.47985769,0.00328653,0.05387769,0.25344900,0.76984285,0.24258173,2.60677253,0.01029717,0.12037703
-3.11255628,3.69105917,0.00329753,0.05733767,0.27101119,0.83576359,0.25995422,2.74399680,0.01128879,0.12876378
-3.10655328,3.90690122,0.00328934,0.06088152,0.28865113,0.90364063,0.27720518,2.88399000,0.01230897,0.13723658
-3.10055028,4.12561524,0.00326215,0.06447478,0.30621681,0.97291816,0.29414297,3.02562035,0.01334846,0.14572142
-3.09454727,4.34526235,0.00321647,0.06807905,0.32354897,1.04297090,0.31057207,3.16765653,0.01439706,0.15413966
-3.08854427,4.56374658,0.00315312,0.07165240,0.34048274,1.11310871,0.32629639,3.30877483,0.01544367,0.16240894
-3.08254127,4.77883399,0.00307319,0.07515011,0.35684960,1.18258390,0.34112281,3.44756954,0.01647651,0.17044438
-3.07653827,4.98817804,0.00297804,0.07852540,0.37247964,1.25060113,0.35486487,3.58256678,0.01748334,0.17815993
-3.07053527,5.18935123,0.00286924,0.08173032,0.38720420,1.31632991,0.36734637,3.71224215,0.01845164,0.18546984
-3.06453227,5.37988294,0.00274853,0.08471675,0.40085874,1.37891961,0.37840490,3.83504199,0.01936893,0.19229029
-3.05852926,5.55730309,0.00261777,0.08743742,0.41328601,1.43751662,0.38789517,3.94940844,0.02022296,0.19854115
-3.05252626,5.71919070,0.00247893,0.08984701,0.42433951,1.49128324,0.39569192,4.05380774,0.02100206,0.20414775
-3.04652326,5.86322653,0.00233398,0.09190323,0.43388698,1.53941788,0.40169263,4.14676147,0.02169535,0.20904272
-3.04052026,5.98724819,0.00218490,0.09356790,0.44181416,1.58117586,0.40581955,4.22687979,0.02229302,0.21316774
-3.03451726,6.08930625,0.00203363,0.09480796,0.44802836,1.61589020,0.40802139,4.29289592,0.02278659,0.21647528
-3.02851426,6.16771937,0.00188202,0.09559637,0.45246210,1.64299166,0.40827440,4.34370057,0.02316908,0.21893006
-3.02251126,6.22112637,0.00173177,0.09591292,0.45507639,1.66202714,0.40658291,4.37837514,0.02343526,0.22051050
-3.01650825,6.24853318,0.00158447,0.09574487,0.45586373,1.67267583,0.40297927,4.39622234,0.02358172,0.22120969
-3.01050525,6.24935244,0.00144152,0.09508739,0.45485057,1.67476237,0.39752322,4.39679271,0.02360702,0.22103623
-3.00450225,6.22343392,0.00130415,0.09394384,0.45209915,1.66826628,0.39030080,4.37990581,0.02351173,0.22001459
-2.99849925,6.17108389,0.00117339,0.09232578,0.44770860,1.65332736,0.38142258,4.34566483,0.02329838,0.21818509
-2.99249625,6.09307215,0.00105007,0.09025282,0.44181510,1.63024650,0.37102158,4.29446356,0.02297149,0.21560349
-2.98649325,5.99062579,0.00093484,0.08775222,0.43459112,1.59948190,0.35925058,4.22698510,0.02253737,0.21234011
-2.98049025,5.86540933,0.00082815,0.08485826,0.42624355,1.56164060,0.34627915,4.14419173,0.02200401,0.20847846
-2.97448724,5.71949136,0.00073029,0.08161144,0.41701078,1.51746553,0.33229036,4.04730615,0.02138089,0.20411355
-2.96848424,5.55529855,0.00064139,0.07805754,0.40715868,1.46781860,0.31747717,3.93778427,0.02067867,0.19934971
-2.96248124,5.37555840,0.00056144,0.07424644,0.39697549,1.41366024,0.30203870,3.81728048,0.01990900,0.19429814
-2.95647824,5.18323255,0.00049031,0.07023100,0.38676576,1.35602617,0.28617643,3.68760646,0.01908414,0.18907418
-2.95047524,4.98144312,0.00042776,0.06606572,0.37684346,1.29600226,0.27009039,3.55068511,0.01821671,0.18379440
-2.94447224,4.77339465,0.00037347,0.06180548,0.36752433,1.23469837,0.25397546,3.40850122,0.01731934,0.17857358
-2.93846923,4.56229464,0.00032708,0.05750428,0.35911785,1.17322200,0.23801790,3.26305082,0.01640442,0.17352174
-2.93246623,4.35127545,0.00028817,0.05321405,0.35191887,1.11265286,0.22239215,3.11629119,0.01548377,0.16874127
-2.92646323,4.14332061,0.00025631,0.04898356,0.34619932,1.05401899,0.20725801,2.97009340,0.01456839,0.16432427
-2.92046023,3.94119810,0.00023105,0.04485748,0.34220018,0.99827544,0.19275833,2.82619920,0.01366831,0.16035023
-2.91445723,3.74740273,0.00021197,0.04087557,0.34012403,0.94628594,0.17901719,2.68618368,0.01279236,0.15688405
-2.90845423,3.56410974,0.00019867,0.03707212,0.34012849,0.89880820,0.16613861,2.55142521,0.01194810,0.15397466
-2.90245123,3.39314066,0.00019077,0.03347552,0.34232076,0.85648312,0.15420594,2.42308326,0.01114172,0.15165399
-2.89644822,3.23594230,0.00018798,0.03010805,0.34675359,0.81982812,0.14328178,2.30208475,0.01037807,0.14993666
-2.89044522,3.09357902,0.00019006,0.02698588,0.35342269,0.78923453,0.13340851,2.18911902,0.00966065,0.14882017
-2.88444222,2.96673773,0.00019683,0.02411922,0.36226604,0.76496897,0.12460939,2.08464117,0.00899174,0.14828561
-2.87843922,2.85574500,0.00020822,0.02151264,0.37316488,0.74717835,0.11689009,1.98888295,0.00837247,0.14829905
-2.87243622,2.76059450,0.00022427,0.01916556,0.38594653,0.73589813,0.11024070,1.90187049,0.00780302,0.14881323
-2.86643322,2.68098341,0.00024512,0.01707276,0.40038910,0.73106332,0.10463806,1.82344754,0.00728271,0.14976977
-2.86043022,2.61635553,0.00027102,0.01522509,0.41622768,0.73252156,0.10004831,1.75330292,0.00681026,0.15110168
-2.85442721,2.56594895,0.00030239,0.01361015,0.43316210,0.74004770,0.09642956,1.69100075,0.00638389,0.15273603
-2.84842421,2.52884616,0.00033974,0.01221298,0.45086579,0.75335918,0.09373463,1.63601189,0.00600154,0.15459682
-2.84242121,2.50402421,0.00038377,0.01101684,0.46899543,0.77213153,0.09191362,1.58774539,0.00566102,0.15660770
-2.83641821,2.49040284,0.00043529,0.01000382,0.48720111,0.79601324,0.09091640,1.54557836,0.00536010,0.15869469
-2.83041521,2.48688876,0.00049528,0.00915554,0.50513650,0.82463954,0.09069468,1.50888345,0.00509668,0.16078861
-2.82441221,2.49241436,0.00056481,0.00845366,0.52246859,0.85764437,0.09120387,1.47705261,0.00486879,0.16282713
-2.81840920,2.50596952,0.00064510,0.00788042,0.53888672,0.89467021,0.09240434,1.44951681,0.00467471,0.16475645
-2.81240620,2.52662575,0.00073742,0.00741897,0.55411045,0.93537522,0.09426235,1.42576095,0.00451294,0.16653252
-2.80640320,2.55355184,0.00084313,0.00705374,0.56789593,0.97943768,0.09675038,1.40533389,0.00438220,0.16812164
-2.80040020,2.58602129,0.00096356,0.00677061,0.58004068,1.02655750,0.09984698,1.38785362,0.00428141,0.16950065
-2.79439720,2.62341147,0.00110003,0.00655704,0.59038656,1.07645482,0.10353614,1.37300776,0.00420960,0.17065652
-2.78839420,2.66519550,0.00125375,0.00640211,0.59882086,1.12886615,0.10780618,1.36054993,0.00416587,0.17158545
-2.78239120,2.71092775,0.00142575,0.00629651,0.60527566,1.18353808,0.11264833,1.35029259,0.00414931,0.17229165
-2.77638819,2.76022449,0.00161684,0.00623241,0.60972558,1.24021948,0.11805492,1.34209707,0.00415887,0.17278571
-2.77038519,2.81274119,0.00182754,0.00620337,0.61218421,1.29865248,0.12401750,1.33586181,0.00419334,0.17308277
-2.76438219,2.86814834,0.00205798,0.00620410,0.61269940,1.35856329,0.13052482,1.33150945,0.00425127,0.17320070
-2.75837919,2.92610767,0.00230786,0.00623033,0.61134796,1.41965330,0.13756087,1.32897401,0.00433085,0.17315810
-2.75237619,2.98625040,0.00257641,0.00627855,0.60822999,1.48159172,0.14510321,1.32818874,0.00442995,0.17297267
-2.74637319,3.04815940,0.00286232,0.00634583,0.60346323,1.54401002,0.15312148,1.32907549,0.00454604,0.17265968
-2.74037019,3.11135651,0.00316372,0.00642962,0.59717787,1.60649924,0.16157645,1.33153635,0.00467622,0.17223081
-2.73436718,3.17529612,0.00347823,0.00652759,0.58951189,1.66861043,0.17041953,1.33544785,0.00481723,0.17169345
-2.72836418,3.23936568,0.00380291,0.00663748,0.58060739,1.72985868,0.17959285,1.34065810,0.00496551,0.17105043
-2.72236118,3.30289334,0.00413433,0.00675698,0.57060775,1.78973076,0.18903001,1.34698702,0.00511727,0.17030015
-2.71635818,3.36516244,0.00446868,0.00688369,0.55965593,1.84769621,0.19865733,1.35422937,0.00526856,0.16943727
-2.71035518,3.42543209,0.00480180,0.00701506,0.54789363,1.90322158,0.20839575,1.36216054,0.00541540,0.16845367
-2.70435218,3.48296271,0.00512933,0.00714841,0.53546128,1.95578705,0.21816308,1.37054438,0.00555389,0.16733981
-2.69834917,3.53704492,0.00544685,0.00728092,0.52249868,2.00490472,0.22787675,1.37914276,0.00568031,0.16608628
-2.69234617,3.58703012,0.00575000,0.00740974,0.50914603,2.05013743,0.23745662,1.38772593,0.00579129,0.16468548
-2.68634317,3.63236074,0.00603464,0.00753204,0.49554507,2.09111718,0.24682794,1.39608320,0.00588386,0.16313328
-2.68034017,3.67259823,0.00629698,0.00764510,0.48184008,2.12756192,0.25592411,1.40403301,0.00595563,0.16143054
-2.67433717,3.70744704,0.00653379,0.00774641,0.46817854,2.15928967,0.26468917,1.41143192,0.00600484,0.15958448
-2.66833417,3.73677288,0.00674241,0.00783377,0.45471122,2.18622911,0.27307986,1.41818181,0.00603042,0.15760964
-2.66233117,3.76061406,0.00692094,0.00790537,0.44159160,2.20842576,0.28106700,1.42423490,0.00603209,0.15552849
-2.65632816,3.77918511,0.00706830,0.00795990,0.42897443,2.22604337,0.28863631,1.42959627,0.00601032,0.15337156
-2.65032516,3.79287229,0.00718423,0.00799658,0.41701358,2.23936027,0.29578834,1.43432377,0.00596636,0.15117718
-2.64432216,3.80222110,0.00726931,0.00801519,0.40585914,2.24876075,0.30253776,1.43852527,0.00590221,0.14899067
-2.63831916,3.80791650,0.00732495,0.00801615,0.39565390,2.25472178,0.30891187,1.44235361,0.00582053,0.14686317
-2.63231616,3.81075683,0.00735329,0.00800048,0.38652944,2.25779586,0.31494845,1.44599937,0.00572461,0.14485007
-2.62631316,3.81162282,0.00735712,0.00796980,0.37860198,2.25859078,0.32069313,1.44968208,0.00561822,0.14300915
-2.62031016,3.81144344,0.00733975,0.00792629,0.37196826,2.25774728,0.32619640,1.45364032,0.00550552,0.14139855
-2.61430715,3.81116035,0.00730484,0.00787265,0.36670171,2.25591580,0.33151039,1.45812130,0.00539091,0.14007463
-2.60830415,3.81169276,0.00725628,0.00781206,0.36284908,2.25373348,0.33668568,1.46337053,0.00527897,0.13908982
-2.60230115,3.81390446,0.00719804,0.00774810,0.36042791,2.25180238,0.34176832,1.46962207,0.00517424,0.13849066
-2.59629815,3.81857460,0.00713395,0.00768467,0.35942475,2.25067001,0.34679716,1.47708994,0.00508117,0.13831595
-2.59029515,3.82637330,0.00706764,0.00762594,0.35979455,2.25081280,0.35180175,1.48596100,0.00500399,0.13859523
-2.58429215,3.83784313,0.00700237,0.00757628,0.36146107,2.25262325,0.35680078,1.49638956,0.00494661,0.13934769
-2.57828914,3.85338686,0.00694100,0.00754017,0.36431847,2.25640086,0.36180125,1.50849397,0.00491255,0.14058134
-2.57228614,3.87326159,0.00688586,0.00752214,0.36823401,2.26234707,0.36679837,1.52235516,0.00490488,0.14229270
-2.56628314,3.89757889,0.00683879,0.00752671,0.37305168,2.27056405,0.37177609,1.53801688,0.00492618,0.14446691
-2.56028014,3.92631045,0.00680111,0.00755827,0.37859680,2.28105690,0.37670828,1.55548765,0.00497851,0.14707816
-2.55427714,3.95929818,0.00677366,0.00762104,0.38468118,2.29373880,0.38156036,1.57474391,0.00506343,0.15009060
-2.54827414,3.99626779,0.00675689,0.00771899,0.39110884,2.30843860,0.38629144,1.59573399,0.00518197,0.15345951
-2.54227114,4.03684456,0.00675087,0.00785570,0.39768184,2.32491007,0.39085651,1.61838249,0.00533465,0.15713269
-2.53626813,4.08057018,0.00675546,0.00803432,0.40420616,2.34284228,0.39520883,1.64259463,0.00552153,0.16105211
-2.53026513,4.12691948,0.00677034,0.00825745,0.41049726,2.36187048,0.39930214,1.66826010,0.00574219,0.16515555
-2.52426213,4.17531607,0.00679510,0.00852700,0.41638508,2.38158697,0.40309270,1.69525601,0.00599575,0.16937844
-2.51825913,4.22514616,0.00682934,0.00884415,0.42171835,2.40155163,0.40654089,1.72344869,0.00628091,0.17365546
-2.51225613,4.27577004,0.00687266,0.00920917,0.42636804,2.42130182,0.40961247,1.75269421,0.00659593,0.17792218
-2.50625313,4.32653096,0.00692477,0.00962140,0.43022968,2.44036153,0.41227930,1.78283747,0.00693865,0.18211645
-2.50025013,4.37676152,0.00698545,0.01007911,0.43322468,2.45824973,0.41451952,1.81370992,0.00730643,0.18617968
-2.49424712,4.42578771,0.00705450,0.01057947,0.43530048,2.47448811,0.41631737,1.84512628,0.00769622,0.19005775
-2.48824412,4.47293135,0.00713177,0.01111848,0.43642968,2.48860822,0.41766250,1.87688046,0.00810448,0.19370183
-2.48224112,4.51751134,0.00721705,0.01169103,0.43660820,2.50015829,0.41854904,1.90874106,0.00852718,0.19706881
-2.47623812,4.55884477,0.00731000,0.01229083,0.43585253,2.50870993,0.41897441,1.94044717,0.00895983,0.20012156
-2.47023512,4.59624838,0.00741011,0.01291056,0.43419646,2.51386479,0.41893812,1.97170478,0.00939745,0.20282900
-2.46423212,4.62904150,0.00751658,0.01354197,0.43168734,2.51526143,0.41844059,2.00218447,0.00983464,0.20516588
-2.45822911,4.65655077,0.00762827,0.01417598,0.42838216,2.51258235,0.41748211,2.03152080,0.01026558,0.20711253
-2.45222611,4.67811750,0.00774365,0.01480291,0.42434363,2.50556131,0.41606219,2.05931384,0.01068415,0.20865437
-2.44622311,4.69310762,0.00786079,0.01541270,0.41963668,2.49399067,0.41417915,2.08513315,0.01108401,0.20978146
-2.44022011,4.70092462,0.00797730,0.01599513,0.41432527,2.47772879,0.41183020,2.10852421,0.01145875,0.21048797
-2.43421711,4.70102507,0.00809045,0.01654015,0.40846995,2.45670718,0.40901196,2.12901745,0.01180205,0.21077168
-2.42821411,4.69293640,0.00819712,0.01703812,0.40212617,2.43093713,0.40572137,2.14613957,0.01210784,0.21063346
-2.42221111,4.67627633,0.00829398,0.01748011,0.39534339,2.40051561,0.40195707,2.15942679,0.01237053,0.21007695
-2.41620810,4.65077314,0.00837754,0.01785822,0.38816505,2.36563008,0.39772105,2.16843957,0.01258521,0.20910824
-2.41020510,4.61628588,0.00844430,0.01816578,0.38062932,2.32656209,0.39302059,2.17277820,0.01274788,0.20773565
-2.40420210,4.57282347,0.00849092,0.01839767,0.37277061,2.28368919,0.38787033,2.17209849,0.01285566,0.20596972
-2.39819910,4.52056178,0.00851435,0.01855049,0.36462158,2.23748518,0.38229440,2.16612693,0.01290698,0.20382324
-2.39219610,4.45985772,0.00851197,0.01862272,0.35621558,2.18851843,0.37632852,2.15467452,0.01290176,0.20131137
-2.38619310,4.39125942,0.00848178,0.01861487,0.34758936,2.13744823,0.37002182,2.13764877,0.01284153,0.19845194
-2.38019010,4.31551195,0.00842250,0.01852955,0.33878567,2.08501906,0.36343852,2.11506307,0.01272959,0.19526573
-2.37418709,4.23355785,0.00833369,0.01837150,0.32985578,2.03205281,0.35665916,2.08704332,0.01257097,0.19177685
-2.36818409,4.14653230,0.00821586,0.01814757,0.32086159,1.97943905,0.34978143,2.05383119,0.01237252,0.18801311
-2.36218109,4.05575280,0.00807049,0.01786661,0.31187715,1.92812329,0.34292048,2.01578415,0.01214281,0.18400634
-2.35617809,3.96270319,0.00790010,0.01753943,0.30298960,1.87909342,0.33620871,1.97337224,0.01189205,0.17979269
-2.35017509,3.86901266,0.00770821,0.01717859,0.29429926,1.83336452,0.32979502,1.92717161,0.01163190,0.17541285
-2.34417209,3.77642975,0.00749935,0.01679819,0.28591900,1.79196195,0.32384334,1.87785539,0.01137535,0.17091206
-2.33816908,3.68679225,0.00727896,0.01641373,0.27797269,1.75590317,0.31853072,1.82618203,0.01113640,0.16634007
-2.33216608,3.60199349,0.00705336,0.01604178,0.27059294,1.72617836,0.31404476,1.77298180,0.01092986,0.16175084
-2.32616308,3.52394583,0.00682959,0.01569975,0.26391809,1.70373008,0.31058041,1.71914185,0.01077100,0.15720205
-2.32016008,3.45454237,0.00661533,0.01540558,0.25808858,1.68943237,0.30833637,1.66559038,0.01067531,0.15275449
-2.31415708,3.39561749,0.00641875,0.01517748,0.25324287,1.68406960,0.30751086,1.61328034,0.01065812,0.14847108
-2.30815408,3.34890748,0.00624839,0.01503358,0.24951306,1.68831556,0.30829707,1.56317324,0.01073435,0.14441589
-2.30215108,3.31601196,0.00611298,0.01499161,0.24702039,1.70271327,0.31087816,1.51622330,0.01091814,0.14065285
-2.29614807,3.29835721,0.00602133,0.01506862,0.24587072,1.72765616,0.31542208,1.47336224,0.01122266,0.13724438
-2.29014507,3.29716209,0.00598214,0.01528060,0.24615034,1.76337114,0.32207621,1.43548500,0.01165975,0.13424995
-2.28414207,3.31340768,0.00600385,0.01564215,0.24792216,1.80990436,0.33096196,1.40343641,0.01223975,0.13172456
-2.27813907,3.34781114,0.00609451,0.01616620,0.25122245,1.86711024,0.34216954,1.37799881,0.01297128,0.12971723
-2.27213607,3.40080461,0.00626162,0.01686363,0.25605837,1.93464436,0.35575301,1.35988072,0.01386108,0.12826963
-2.26613307,3.47251964,0.00651195,0.01774299,0.26240625,2.01196080,0.37172580,1.34970633,0.01491385,0.12741473
-2.26013007,3.56277757,0.00685141,0.01881019,0.27021085,2.09831441,0.39005683,1.34800582,0.01613220,0.12717570
-2.25412706,3.67108596,0.00728488,0.02006821,0.27938553,2.19276809,0.41066755,1.35520630,0.01751656,0.12756505
-2.24812406,3.79664126,0.00781609,0.02151689,0.28981345,2.29420531,0.43342988,1.37162336,0.01906517,0.12858395
-2.24212106,3.93833754,0.00844743,0.02315268,0.30134955,2.40134765,0.45816533,1.39745319,0.02077408,0.13022187
-2.23611806,4.09478088,0.00917983,0.02496851,0.31382359,2.51277707,0.48464545,1.43276514,0.02263720,0.13245659
-2.23011506,4.26430901,0.01001264,0.02695370,0.32704374,2.62696224,0.51259359,1.47749497,0.02464632,0.13525435
-2.22411206,4.44501568,0.01094350,0.02909391,0.34080087,2.74228819,0.54168817,1.53143887,0.02679124,0.13857043
-2.21810905,4.63477883,0.01196823,0.03137121,0.35487332,2.85708840,0.57156732,1.59424842,0.02905983,0.14234992
-2.21210605,4.83129213,0.01308082,0.03376424,0.36903184,2.96967827,0.60183506,1.66542690,0.03143814,0.14652868
-2.20610305,5.03209876,0.01427334,0.03624836,0.38304474,3.07838875,0.63206869,1.74432733,0.03391050,0.15103461
-2.20010005,5.23462707,0.01553596,0.03879607,0.39668285,3.18159927,0.66182746,1.83015250,0.03645966,0.15578895
-2.19409705,5.43622713,0.01685702,0.04137736,0.40972432,3.27776862,0.69066212,1.92195771,0.03906689,0.16070773
-2.18809405,5.63420789,0.01822315,0.04396024,0.42195901,3.36546314,0.71812534,2.01865644,0.04171212,0.16570330
-2.18209105,5.82587434,0.01961938,0.04651134,0.43319235,3.44338126,0.74378243,2.11902939,0.04437407,0.17068589
-2.17608804,6.00856436,0.02102939,0.04899652,0.44324864,3.51037398,0.76722233,2.22173736,0.04703040,0.17556513
-2.17008504,6.17968520,0.02243578,0.05138164,0.45197371,3.56546074,0.78806829,2.32533804,0.04965787,0.18025159
-2.16408204,6.33674928,0.02382042,0.05363326,0.45923694,3.60784083,0.80598803,2.42830691,0.05223258,0.18465824
-2.15807904,6.47740932,0.02516477,0.05571945,0.46493260,3.63690022,0.82070303,2.52906205,0.05473015,0.18870190
-2.15207604,6.59949274,0.02645036,0.05761052,0.46898062,3.65221414,0.83199656,2.62599268,0.05712603,0.19230453
-2.14607304,6.70103513,0.02765919,0.05927976,0.47132681,3.65354590,0.83972022,2.71749094,0.05939583,0.19539454
-2.14007004,6.78031258,0.02877422,0.06070412,0.47194262,3.64084240,0.84379875,2.80198611,0.06151565,0.19790798
-2.13406703,6.83587252,0.02977982,0.06186479,0.47082451,3.61422698,0.84423286,2.87798052,0.06346256,0.19978963
-2.12806403,6.86656245,0.03066223,0.06274773,0.46799296,3.57399008,0.84110002,2.94408592,0.06521501,0.20099396
-2.12206103,6.87155595,0.03140998,0.06334405,0.46349126,3.52057838,0.83455312,2.99905926,0.06675336,0.20148604
-2.11605803,6.85037500,0.03201424,0.06365023,0.45738417,3.45458284,0.82481697,3.04183636,0.06806039,0.20124226
-2.11005503,6.80290766,0.03246916,0.06366826,0.44975626,3.37672588,0.81218279,3.07156236,0.06912181,0.20025089
-2.10405203,6.72942002,0.03277207,0.06340556,0.44071028,3.28784823,0.79700077,3.08761744,0.06992672,0.19851246
-2.09804902,6.63056133,0.03292359,0.06287483,0.43036532,3.18889526,0.77967088,3.08963670,0.07046810,0.19603990
-2.09204602,6.50736144,0.03292773,0.06209364,0.41885482,3.08090309,0.76063234,3.07752316,0.07074311,0.19285845
-2.08604302,6.36121954,0.03279175,0.06108403,0.40632446,2.96498433,0.74035182,3.05145301,0.07075340,0.18900531
-2.08004002,6.19388394,0.03252606,0.05987180,0.39292993,2.84231339,0.71931092,3.01187274,0.07050519,0.18452897
-2.07403702,6.00742250,0.03214386,0.05848587,0.37883447,2.71411133,0.69799323,2.95948794,0.07000929,0.17948830
-2.06803402,5.80418412,0.03166086,0.05695745,0.36420629,2.58163017,0.67687137,2.89524388,0.06928093,0.17395133
-2.06203102,5.58675179,0.03109478,0.05531921,0.34921586,2.44613659,0.65639442,2.82029872,0.06833944,0.16799378
-2.05602801,5.35788863,0.03046488,0.05360439,0.33403307,2.30889531,0.63697616,2.73599003,0.06720778,0.16169736
-2.05002501,5.12047810,0.02979144,0.05184593,0.31882440,2.17115208,0.61898454,2.64379603,0.06591193,0.15514794
-2.04402201,4.87746076,0.02909514,0.05007564,0.30375007,2.03411674,0.60273269,2.54529313,0.06448018,0.14843360
-2.03801901,4.63176936,0.02839659,0.04832346,0.28896138,1.89894660,0.58847189,2.44211133,0.06294235,0.14164257
-2.03201601,4.38626501,0.02771577,0.04661677,0.27459824,1.76673065,0.57638665,2.33588941,0.06132894,0.13486133
-2.02601301,4.14367658,0.02707158,0.04497984,0.26078705,1.63847499,0.56659224,2.22823166,0.05967028,0.12817273
-2.02001001,3.90654570,0.02648142,0.04343341,0.24763899,1.51509004,0.55913469,2.12066792,0.05799575,0.12165433
-2.01400700,3.67717944,0.02596093,0.04199443,0.23524888,1.39737986,0.55399333,2.01461829,0.05633305,0.11537699
-2.00800400,3.45761236,0.02552374,0.04067594,0.22369452,1.28603411,0.55108577,1.91136395,0.05470754,0.10940371
-2.00200100,3.24957895,0.02518136,0.03948706,0.21303673,1.18162285,0.55027519,1.81202470,0.05314179,0.10378890
-1.99599800,3.05449738,0.02494317,0.03843321,0.20331995,1.08459429,0.55137956,1.71754408,0.05165524,0.09857789
-1.98999500,2.87346441,0.02481647,0.03751636,0.19457340,0.99527570,0.55418246,1.62868179,0.05026399,0.09380682
-1.98399200,2.70726106,0.02480666,0.03673541,0.18681274,0.91387717,0.55844502,1.54601338,0.04898079,0.08950286
-1.97798899,2.55636797,0.02491741,0.03608667,0.18004218,0.84049810,0.56391834,1.46993650,0.04781516,0.08568472
-1.97198599,2.42098892,0.02515091,0.03556430,0.17425673,0.77513601,0.57035598,1.40068265,0.04677361,0.08236332
-1.96598299,2.30108070,0.02550812,0.03516086,0.16944470,0.71769713,0.57752563,1.33833341,0.04585993,0.07954269
-1.95997999,2.19638724,0.02598901,0.03486777,0.16559004,0.66800829,0.58521973,1.28283960,0.04507560,0.07722094
-1.95397699,2.10647576,0.02659274,0.03467576,0.16267453,0.62582956,0.59326411,1.23404226,0.04442015,0.07539118
-1.94797399,2.03077307,0.02731783,0.03457518,0.16067959,0.59086696,0.60152454,1.19169383,0.04389154,0.07404255
-1.94197099,1.96859982,0.02816223,0.03455636,0.15958766,0.56278478,0.60991069,1.15547855,0.04348647,0.07316094
-1.93596798,1.91920138,0.02912331,0.03460969,0.15938298,0.54121694,0.61837722,1.12503089,0.04320067,0.07272977
-1.92996498,1.88177406,0.03019777,0.03472579,0.16005178,0.52577722,0.62692231,1.09995141,0.04302900,0.07273045
-1.92396198,1.85548592,0.03138151,0.03489547,0.16158181,0.51606784,0.63558329,1.07981946,0.04296560,0.07314273
-1.91795898,1.83949201,0.03266934,0.03510964,0.16396134,0.51168641,0.64443010,1.06420260,0.04300384,0.07394480
-1.91195598,1.83294418,0.03405481,0.03535921,0.16717769,0.51223125,0.65355670,1.05266289,0.04313624,0.07511336
-1.90595298,1.83499616,0.03552983,0.03563490,0.17121523,0.51730505,0.66307117,1.04476042,0.04335435,0.07662342
-1.89994997,1.84480479,0.03708446,0.03592709,0.17605334,0.52651719,0.67308507,1.04005457,0.04364856,0.07844813
-1.89394697,1.86152866,0.03870669,0.03622569,0.18166417,0.53948495,0.68370272,1.03810388,0.04400801,0.08055855
-1.88794397,1.88432544,0.04038223,0.03652006,0.18801054,0.55583384,0.69501116,1.03846519,0.04442039,0.08292344
-1.88194097,1.91234916,0.04209452,0.03679896,0.19504416,0.57519749,0.70707135,1.04069283,0.04487199,0.08550911
-1.87593797,1.94474872,0.04382479,0.03705068,0.20270422,0.59721739,0.71991122,1.04433867,0.04534768,0.08827947
-1.86993497,1.98066853,0.04555227,0.03726314,0.21091660,0.62154270,0.73352096,1.04895347,0.04583111,0.09119611
-1.86393197,2.01925197,0.04725455,0.03742420,0.21959372,0.64783040,0.74785085,1.05409003,0.04630497,0.09421864
-1.85792896,2.05964807,0.04890813,0.03752201,0.22863509,0.67574591,0.76281176,1.05930821,0.04675142,0.09730514
-1.85192596,2.10102135,0.05048902,0.03754538,0.23792854,0.70496429,0.77827808,1.06418183,0.04715260,0.10041278
-1.84592296,2.14256437,0.05197350,0.03748428,0.24735225,0.73517195,0.79409312,1.06830715,0.04749119,0.10349859
-1.83991996,2.18351256,0.05333894,0.03733030,0.25677720,0.76606883,0.81007633,1.07131252,0.04775112,0.10652029
-1.83391696,2.22316001,0.05456462,0.03707715,0.26607021,0.79737087,0.82603188,1.07286852,0.04791817,0.10943713
-1.82791396,2.26087552,0.05563258,0.03672105,0.27509728,0.82881260,0.84175810,1.07269791,0.04798071,0.11221081
-1.82191096,2.29611740,0.05652835,0.03626110,0.28372708,0.86014972,0.85705695,1.07058467,0.04793020,0.11480629
-1.81590795,2.32844608,0.05724162,0.03569955,0.29183444,0.89116122,0.87174302,1.06638130,0.04776172,0.11719245
-1.80990495,2.35753335,0.05776667,0.03504192,0.29930361,0.92165116,0.88565133,1.06001388,0.04747433,0.11934266
-1.80390195,2.38316744,0.05810271,0.03429698,0.30603128,0.95144970,0.89864352,1.05148420,0.04707117,0.12123518
-1.79789895,2.40525340,0.05825392,0.03347667,0.31192899,0.98041336,0.91061192,1.04086873,0.04655956,0.12285328
-1.79189595,2.42380840,0.05822928,0.03259572,0.31692510,1.00842449,0.92148136,1.02831425,0.04595069,0.12418526
-1.78589295,2.43895215,0.05804218,0.03167133,0.32096605,1.03538988,0.93120861,1.01403016,0.04525929,0.12522420
-1.77988994,2.45089271,0.05770978,0.03072259,0.32401691,1.06123864,0.93977943,0.99827788,0.04450306,0.12596755
