energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.34067034,2.23901298,0.01353076,0.00000000,0.05448542,0.22040377,1.30770556,0.00000000,1.03033671,0.03762992
-3.33466733,2.26791183,0.01371659,0.00000000,0.05520164,0.22378671,1.32671985,0.00000000,1.04551744,0.03800280
-3.32866433,2.28914400,0.01385230,0.00000000,0.05589054,0.22662107,1.34092131,0.00000000,1.05721555,0.03826696
-3.32266133,2.30234950,0.01393390,0.00000000,0.05651408,0.22894003,1.35000311,0.00000000,1.06543519,0.03841588
-3.31665833,2.30732653,0.01395857,0.00000000,0.05703758,0.23078217,1.35376417,0.00000000,1.07023694,0.03844559
-3.31065533,2.30403061,0.01392471,0.00000000,0.05743058,0.23218906,1.35211181,0.00000000,1.07173194,0.03835460
-3.30465233,2.29256838,0.01383194,0.00000000,0.05766755,0.23320276,1.34506064,0.00000000,1.07007415,0.03814385
-3.29864932,2.27318624,0.01368111,0.00000000,0.05772834,0.23386333,1.33272765,0.00000000,1.06545149,0.03781650
-3.29264632,2.24625472,0.01347415,0.00000000,0.05759843,0.23420650,1.31532405,0.00000000,1.05807588,0.03737761
-3.28664332,2.21224923,0.01321402,0.00000000,0.05726893,0.23426155,1.29314419,0.00000000,1.04817302,0.03683391
-3.28064032,2.17172836,0.01290459,0.00000000,0.05673640,0.23404959,1.26655216,0.00000000,1.03597227,0.03619335
-3.27463732,2.12531086,0.01255042,0.00000000,0.05600246,0.23358227,1.23596693,0.00000000,1.02169714,0.03546481
-3.26863432,2.07365225,0.01215667,0.00000000,0.05507327,0.23286100,1.20184651,0.00000000,1.00555695,0.03465763
-3.26263132,2.01742240,0.01172886,0.00000000,0.05395889,0.23187684,1.16467216,0.00000000,0.98773994,0.03378133
-3.25662831,1.95728494,0.01127274,0.00000000,0.05267258,0.23061084,1.12493309,0.00000000,0.96840832,0.03284524
-3.25062531,1.89387947,0.01079411,0.00000000,0.05123006,0.22903515,1.08311254,0.00000000,0.94769538,0.03185826
-3.24462231,1.82780720,0.01029865,0.00000000,0.04964875,0.22711458,1.03967562,0.00000000,0.92570477,0.03082864
-3.23861931,1.75962035,0.00979181,0.00000000,0.04794707,0.22480864,0.99505937,0.00000000,0.90251191,0.02976383
-3.23261631,1.68981580,0.00927872,0.00000000,0.04614386,0.22207406,0.94966528,0.00000000,0.87816740,0.02867042
-3.22661331,1.61883254,0.00876403,0.00000000,0.04425775,0.21886751,0.90385437,0.00000000,0.85270216,0.02755413
-3.22061031,1.54705298,0.00825193,0.00000000,0.04230681,0.21514846,0.85794483,0.00000000,0.82613383,0.02641989
-3.21460730,1.47480735,0.00774610,0.00000000,0.04030818,0.21088204,0.81221189,0.00000000,0.79847410,0.02527189
-3.20860430,1.40238068,0.00724964,0.00000000,0.03827780,0.20604172,0.76688980,0.00000000,0.76973633,0.02411378
-3.20260130,1.33002156,0.00676519,0.00000000,0.03623039,0.20061167,0.72217539,0.00000000,0.73994308,0.02294880
-3.19659830,1.25795178,0.00629485,0.00000000,0.03417932,0.19458872,0.67823275,0.00000000,0.70913293,0.02178000
-3.19059530,1.18637613,0.00584030,0.00000000,0.03213667,0.18798371,0.63519863,0.00000000,0.67736628,0.02061033
-3.18459230,1.11549155,0.00540282,0.00000000,0.03011335,0.18082232,0.59318808,0.00000000,0.64472963,0.01944289
-3.17858929,1.04549500,0.00498335,0.00000000,0.02811913,0.17314514,0.55229986,0.00000000,0.61133821,0.01828098
-3.17258629,0.97658949,0.00458255,0.00000000,0.02616287,0.16500719,0.51262131,0.00000000,0.57733671,0.01712821
-3.16658329,0.90898817,0.00420084,0.00000000,0.02425254,0.15647678,0.47423236,0.00000000,0.54289824,0.01598856
-3.16058029,0.84291596,0.00383849,0.00000000,0.02239538,0.14763379,0.43720857,0.00000000,0.50822140,0.01486634
-3.15457729,0.77860920,0.00349560,0.00000000,0.02059798,0.13856755,0.40162312,0.00000000,0.47352595,0.01376621
-3.14857429,0.71631309,0.00317217,0.00000000,0.01886630,0.12937436,0.36754766,0.00000000,0.43904709,0.01269305
-3.14257129,0.65627762,0.00286814,0.00000000,0.01720572,0.12015480,0.33505223,0.00000000,0.40502896,0.01165187
-3.13656828,0.59875212,0.00258336,0.00000000,0.01562100,0.11101095,0.30420437,0.00000000,0.37171752,0.01064771
-3.13056528,0.54397908,0.00231764,0.00000000,0.01411626,0.10204370,0.27506758,0.00000000,0.33935342,0.00968547
-3.12456228,0.49218763,0.00207072,0.00000000,0.01269495,0.09335019,0.24769944,0.00000000,0.30816516,0.00876978
-3.11855928,0.44358722,0.00184231,0.00000000,0.01135975,0.08502156,0.22214954,0.00000000,0.27836279,0.00790489
-3.11255628,0.39836184,0.00163205,0.00000000,0.01011257,0.07714097,0.19845744,0.00000000,0.25013260,0.00709449
-3.10655328,0.35666512,0.00143950,0.00000000,0.00895448,0.06978207,0.17665092,0.00000000,0.22363290,0.00634171
-3.10055028,0.31861659,0.00126420,0.00000000,0.00788567,0.06300789,0.15674453,0.00000000,0.19899102,0.00564894
-3.09454727,0.28429912,0.00110559,0.00000000,0.00690547,0.05687004,0.13873875,0.00000000,0.17630160,0.00501786
-3.08854427,0.25375768,0.00096305,0.00000000,0.00601237,0.05140842,0.12261948,0.00000000,0.15562611,0.00444940
-3.08254127,0.22699932,0.00083590,0.00000000,0.00520403,0.04665117,0.10835827,0.00000000,0.13699358,0.00394372
-3.07653827,0.20399418,0.00072342,0.00000000,0.00447738,0.04261492,0.09591288,0.00000000,0.12040225,0.00350025
-3.07053527,0.18467746,0.00062482,0.00000000,0.00382869,0.03930530,0.08522842,0.00000000,0.10582208,0.00311777
-3.06453227,0.16895209,0.00053928,0.00000000,0.00325367,0.03671755,0.07623873,0.00000000,0.09319789,0.00279441
-3.05852926,0.15669186,0.00046598,0.00000000,0.00274760,0.03483724,0.06886812,0.00000000,0.08245285,0.00252778
-3.05252626,0.14774496,0.00040406,0.00000000,0.00230545,0.03364109,0.06303322,0.00000000,0.07349222,0.00231500
-3.04652326,0.14193754,0.00035271,0.00000000,0.00192196,0.03309773,0.05864497,0.00000000,0.06620714,0.00215279
-3.04052026,0.13907742,0.00031111,0.00000000,0.00159180,0.03316851,0.05561058,0.00000000,0.06047822,0.00203759
-3.03451726,0.13895770,0.00027849,0.00000000,0.00130969,0.03380824,0.05383552,0.00000000,0.05617903,0.00196555
-3.02851426,0.14136029,0.00025415,0.00000000,0.00107044,0.03496596,0.05322532,0.00000000,0.05317920,0.00193267
-3.02251126,0.14605944,0.00023744,0.00000000,0.00086908,0.03658565,0.05368738,0.00000000,0.05134721,0.00193485
-3.01650825,0.15282511,0.00022778,0.00000000,0.00070091,0.03860707,0.05513255,0.00000000,0.05055282,0.00196790
-3.01050525,0.16142645,0.00022470,0.00000000,0.00056155,0.04096649,0.05747666,0.00000000,0.05066917,0.00202767
-3.00450225,0.17163527,0.00022779,0.00000000,0.00044700,0.04359763,0.06064189,0.00000000,0.05157453,0.00211003
-2.99849925,0.18322956,0.00023677,0.00000000,0.00035362,0.04643259,0.06455796,0.00000000,0.05315382,0.00221098
-2.99249625,0.19599710,0.00025143,0.00000000,0.00027818,0.04940294,0.06916326,0.00000000,0.05529978,0.00232666
-2.98649325,0.20973911,0.00027165,0.00000000,0.00021784,0.05244084,0.07440570,0.00000000,0.05791408,0.00245338
-2.98049025,0.22427383,0.00029743,0.00000000,0.00017015,0.05548034,0.08024351,0.00000000,0.06090807,0.00258772
-2.97448724,0.23944000,0.00032884,0.00000000,0.00013302,0.05845863,0.08664567,0.00000000,0.06420348,0.00272652
-2.96848424,0.25510004,0.00036601,0.00000000,0.00010472,0.06131742,0.09359224,0.00000000,0.06773288,0.00286694
-2.96248124,0.27114280,0.00040917,0.00000000,0.00008386,0.06400419,0.10107425,0.00000000,0.07144003,0.00300651
-2.95647824,0.28748585,0.00045859,0.00000000,0.00006938,0.06647350,0.10909341,0.00000000,0.07528001,0.00314311
-2.95047524,0.30407694,0.00051457,0.00000000,0.00006049,0.06868808,0.11766143,0.00000000,0.07921916,0.00327505
-2.94447224,0.32089475,0.00057744,0.00000000,0.00005671,0.07061977,0.12679898,0.00000000,0.08323485,0.00340105
-2.93846923,0.33794879,0.00064755,0.00000000,0.00005784,0.07225029,0.13653448,0.00000000,0.08731505,0.00352025
-2.93246623,0.35527836,0.00072523,0.00000000,0.00006396,0.07357174,0.14690248,0.00000000,0.09145775,0.00363220
-2.92646323,0.37295087,0.00081080,0.00000000,0.00007541,0.07458678,0.15794203,0.00000000,0.09567012,0.00373685
-2.92046023,0.39105934,0.00090453,0.00000000,0.00009285,0.07530866,0.16969488,0.00000000,0.09996770,0.00383450
-2.91445723,0.40971946,0.00100666,0.00000000,0.00011722,0.07576089,0.18220380,0.00000000,0.10437341,0.00392579
-2.90845423,0.42906642,0.00111738,0.00000000,0.00014977,0.07597672,0.19551102,0.00000000,0.10891655,0.00401163
-2.90245123,0.44925168,0.00123683,0.00000000,0.00019209,0.07599845,0.20965703,0.00000000,0.11363195,0.00409316
-2.89644822,0.47043988,0.00136511,0.00000000,0.00024612,0.07587655,0.22467974,0.00000000,0.11855917,0.00417172
-2.89044522,0.49280624,0.00150227,0.00000000,0.00031418,0.07566873,0.24061418,0.00000000,0.12374183,0.00424876
-2.88444222,0.51653446,0.00164836,0.00000000,0.00039894,0.07543896,0.25749263,0.00000000,0.12922730,0.00432584
-2.87843922,0.54181528,0.00180343,0.00000000,0.00050349,0.07525652,0.27534534,0.00000000,0.13506650,0.00440454
-2.87243622,0.56884558,0.00196754,0.00000000,0.00063126,0.07519504,0.29420166,0.00000000,0.14131398,0.00448649
-2.86643322,0.59782796,0.00214082,0.00000000,0.00078607,0.07533174,0.31409140,0.00000000,0.14802824,0.00457328
-2.86043022,0.62897058,0.00232346,0.00000000,0.00097206,0.07574663,0.33504639,0.00000000,0.15527211,0.00466653
-2.85442721,0.66248673,0.00251574,0.00000000,0.00119362,0.07652186,0.35710177,0.00000000,0.16311323,0.00476778
-2.84842421,0.69859407,0.00271807,0.00000000,0.00145533,0.07774112,0.38029699,0.00000000,0.17162447,0.00487859
-2.84242121,0.73751269,0.00293096,0.00000000,0.00176186,0.07948901,0.40467603,0.00000000,0.18088408,0.00500048
-2.83641821,0.77946198,0.00315504,0.00000000,0.00211782,0.08185046,0.43028670,0.00000000,0.19097559,0.00513497
-2.83041521,0.82465552,0.00339102,0.00000000,0.00252762,0.08490995,0.45717873,0.00000000,0.20198722,0.00528353
-2.82441221,0.87329410,0.00363970,0.00000000,0.00299528,0.08875066,0.48540052,0.00000000,0.21401068,0.00544765
-2.81840920,0.92555646,0.00390184,0.00000000,0.00352423,0.09345340,0.51499454,0.00000000,0.22713945,0.00562873
-2.81240620,0.98158796,0.00417820,0.00000000,0.00411708,0.09909531,0.54599128,0.00000000,0.24146630,0.00582814
-2.80640320,1.04148745,0.00446937,0.00000000,0.00477546,0.10574825,0.57840211,0.00000000,0.25708021,0.00604710
-2.80040020,1.10529272,0.00477573,0.00000000,0.00549969,0.11347703,0.61221127,0.00000000,0.27406273,0.00628670
-2.79439720,1.17296535,0.00509736,0.00000000,0.00628868,0.12233738,0.64736732,0.00000000,0.29248391,0.00654778
-2.78839420,1.24437576,0.00543391,0.00000000,0.00713967,0.13237367,0.68377478,0.00000000,0.31239794,0.00683087
-2.78239120,1.31928943,0.00578454,0.00000000,0.00804810,0.14361669,0.72128631,0.00000000,0.33383883,0.00713613
-2.77638819,1.39735549,0.00614781,0.00000000,0.00900750,0.15608135,0.75969632,0.00000000,0.35681622,0.00746329
-2.77038519,1.47809850,0.00652165,0.00000000,0.01000946,0.16976449,0.79873632,0.00000000,0.38131176,0.00781153
-2.76438219,1.56091465,0.00690326,0.00000000,0.01104364,0.18464302,0.83807286,0.00000000,0.40727610,0.00817947
-2.75837919,1.64507296,0.00728918,0.00000000,0.01209785,0.20067236,0.87730835,0.00000000,0.43462696,0.00856511
-2.75237619,1.72972221,0.00767522,0.00000000,0.01315825,0.21778549,0.91598506,0.00000000,0.46324820,0.00896583
-2.74637319,1.81390371,0.00805657,0.00000000,0.01420959,0.23589244,0.95359258,0.00000000,0.49299026,0.00937837
-2.74037019,1.89656999,0.00842786,0.00000000,0.01523555,0.25488063,0.98957853,0.00000000,0.52367187,0.00979891
-2.73436718,1.97660882,0.00878330,0.00000000,0.01621913,0.27461583,1.02336228,0.00000000,0.55508299,0.01022308
-2.72836418,2.05287192,0.00911680,0.00000000,0.01714310,0.29494393,1.05435128,0.00000000,0.58698910,0.01064611
-2.72236118,2.12420724,0.00942217,0.00000000,0.01799049,0.31569338,1.08195929,0.00000000,0.61913636,0.01106288
-2.71635818,2.18949330,0.00969332,0.00000000,0.01874513,0.33667841,1.10562571,0.00000000,0.65125766,0.01146811
-2.71035518,2.24767440,0.00992441,0.00000000,0.01939213,0.35770270,1.12483507,0.00000000,0.68307924,0.01185646
-2.70435218,2.29779471,0.01011013,0.00000000,0.01991839,0.37856360,1.13913593,0.00000000,0.71432741,0.01222271
-2.69834917,2.33902998,0.01024583,0.00000000,0.02031301,0.39905665,1.14815795,0.00000000,0.74473533,0.01256192
-2.69234617,2.37071509,0.01032774,0.00000000,0.02056774,0.41898026,1.15162656,0.00000000,0.77404932,0.01286954
-2.68634317,2.39236638,0.01035307,0.00000000,0.02067717,0.43814035,1.14937434,0.00000000,0.80203448,0.01314156
-2.68034017,2.40369760,0.01032018,0.00000000,0.02063903,0.45635482,1.14134858,0.00000000,0.82847950,0.01337464
-2.67433717,2.40462891,0.01022862,0.00000000,0.02045419,0.47345773,1.12761473,0.00000000,0.85320032,0.01356616
-2.66833417,2.39528855,0.01007918,0.00000000,0.02012670,0.48930290,1.10835552,0.00000000,0.87604261,0.01371431
-2.66233117,2.37600734,0.00987388,0.00000000,0.01966363,0.50376697,1.08386588,0.00000000,0.89688306,0.01381811
-2.65632816,2.34730639,0.00961593,0.00000000,0.01907483,0.51675177,1.05454406,0.00000000,0.91562939,0.01387741
-2.65032516,2.30987889,0.00930959,0.00000000,0.01837258,0.52818589,1.02087932,0.00000000,0.93221928,0.01389287
-2.64432216,2.26456694,0.00896015,0.00000000,0.01757125,0.53802554,0.98343697,0.00000000,0.94661828,0.01386588
-2.63831916,2.21233476,0.00857366,0.00000000,0.01668677,0.54625460,0.94284148,0.00000000,0.95881691,0.01379855
-2.63231616,2.15423962,0.00815685,0.00000000,0.01573619,0.55288399,0.89975855,0.00000000,0.96882720,0.01369354
-2.62631316,2.09140189,0.00771692,0.00000000,0.01473714,0.55795046,0.85487684,0.00000000,0.97667884,0.01355401
-2.62031016,2.02497563,0.00726134,0.00000000,0.01370735,0.56151477,0.80889045,0.00000000,0.98241523,0.01338350
-2.61430715,1.95612082,0.00679773,0.00000000,0.01266418,0.56365958,0.76248246,0.00000000,0.98608968,0.01318581
-2.60830415,1.88597854,0.00633361,0.00000000,0.01162422,0.56448706,0.71631054,0.00000000,0.98776192,0.01296491
-2.60230115,1.81564959,0.00587631,0.00000000,0.01060291,0.56411633,0.67099476,0.00000000,0.98749518,0.01272484
-2.59629815,1.74617738,0.00543286,0.00000000,0.00961427,0.56268104,0.62710798,0.00000000,0.98535403,0.01246961
-2.59029515,1.67853526,0.00500982,0.00000000,0.00867068,0.56032698,0.58516906,0.00000000,0.98140293,0.01220315
-2.58429215,1.61361821,0.00461327,0.00000000,0.00778277,0.55720997,0.54563857,0.00000000,0.97570578,0.01192923
-2.57828914,1.55223874,0.00424871,0.00000000,0.00695932,0.55349399,0.50891710,0.00000000,0.96832630,0.01165146
-2.57228614,1.49512649,0.00392108,0.00000000,0.00620732,0.54934969,0.47534565,0.00000000,0.95932926,0.01137323
-2.56628314,1.44293074,0.00363471,0.00000000,0.00553198,0.54495301,0.44520777,0.00000000,0.94878245,0.01109772
-2.56028014,1.39622517,0.00339332,0.00000000,0.00493688,0.54048419,0.41873305,0.00000000,0.93675925,0.01082791
-2.55427714,1.35551386,0.00320009,0.00000000,0.00442412,0.53612673,0.39610138,0.00000000,0.92334152,0.01056658
-2.54827414,1.32123768,0.00305764,0.00000000,0.00399445,0.53206644,0.37744755,0.00000000,0.90862267,0.01031632
-2.54227114,1.29378027,0.00296806,0.00000000,0.00364750,0.52849023,0.36286579,0.00000000,0.89271046,0.01007957
-2.53626813,1.27347263,0.00293294,0.00000000,0.00338193,0.52558467,0.35241389,0.00000000,0.87572956,0.00985862
-2.53026513,1.26059606,0.00295338,0.00000000,0.00319561,0.52353402,0.34611647,0.00000000,0.85782324,0.00965561
-2.52426213,1.25538267,0.00303003,0.00000000,0.00308582,0.52251780,0.34396748,0.00000000,0.83915426,0.00947255
-2.51825913,1.25801349,0.00316304,0.00000000,0.00304933,0.52270763,0.34593161,0.00000000,0.81990460,0.00931129
-2.51225613,1.26861411,0.00335210,0.00000000,0.00308258,0.52426356,0.35194473,0.00000000,0.80027398,0.00917351
-2.50625313,1.28724815,0.00359640,0.00000000,0.00318176,0.52732967,0.36191350,0.00000000,0.78047712,0.00906069
-2.50025013,1.31390887,0.00389463,0.00000000,0.00334292,0.53202936,0.37571431,0.00000000,0.76073981,0.00897404
-2.49424712,1.34850986,0.00424494,0.00000000,0.00356202,0.53846019,0.39319183,0.00000000,0.74129381,0.00891445
-2.48824412,1.39087522,0.00464492,0.00000000,0.00383500,0.54668872,0.41415740,0.00000000,0.72237094,0.00888248
-2.48224112,1.44073043,0.00509161,0.00000000,0.00415784,0.55674561,0.43838773,0.00000000,0.70419653,0.00887824
-2.47623812,1.49769448,0.00558144,0.00000000,0.00452659,0.56862106,0.46562403,0.00000000,0.68698257,0.00890136
-2.47023512,1.56127433,0.00611030,0.00000000,0.00493743,0.58226121,0.49557197,0.00000000,0.67092096,0.00895097
-2.46423212,1.63086224,0.00667348,0.00000000,0.00538671,0.59756555,0.52790262,0.00000000,0.65617717,0.00902563
-2.45822911,1.70573666,0.00726578,0.00000000,0.00587097,0.61438560,0.56225453,0.00000000,0.64288463,0.00912333
-2.45222611,1.78506691,0.00788146,0.00000000,0.00638696,0.63252527,0.59823697,0.00000000,0.63114020,0.00924149
-2.44622311,1.86792184,0.00851441,0.00000000,0.00693172,0.65174267,0.63543436,0.00000000,0.62100094,0.00937701
-2.44022011,1.95328227,0.00915813,0.00000000,0.00750254,0.67175372,0.67341172,0.00000000,0.61248222,0.00952628
-2.43421711,2.04005697,0.00980587,0.00000000,0.00809696,0.69223733,0.71172091,0.00000000,0.60555740,0.00968526
-2.42821411,2.12710139,0.01045071,0.00000000,0.00871279,0.71284201,0.74990752,0.00000000,0.60015890,0.00984959
-2.42221111,2.21323863,0.01108567,0.00000000,0.00934804,0.73319378,0.78751797,0.00000000,0.59618071,0.01001466
-2.41620810,2.29728155,0.01170379,0.00000000,0.01000083,0.75290503,0.82410665,0.00000000,0.59348199,0.01017572
-2.41020510,2.37805540,0.01229826,0.00000000,0.01066936,0.77158398,0.85924267,0.00000000,0.59189168,0.01032803
-2.40420210,2.45441976,0.01286253,0.00000000,0.01135175,0.78884443,0.89251607,0.00000000,0.59121379,0.01046694
-2.39819910,2.52528924,0.01339034,0.00000000,0.01204590,0.80431536,0.92354318,0.00000000,0.59123315,0.01058804
-2.39219610,2.58965209,0.01387587,0.00000000,0.01274938,0.81765011,0.95197110,0.00000000,0.59172130,0.01068724
-2.38619310,2.64658635,0.01431377,0.00000000,0.01345925,0.82853479,0.97748108,0.00000000,0.59244238,0.01076085
-2.38019010,2.69527305,0.01469925,0.00000000,0.01417193,0.83669553,0.99979099,0.00000000,0.59315871,0.01080570
-2.37418709,2.73500649,0.01502809,0.00000000,0.01488304,0.84190458,1.01865687,0.00000000,0.59363607,0.01081916
-2.36818409,2.76520156,0.01529673,0.00000000,0.01558735,0.84398498,1.03387370,0.00000000,0.59364846,0.01079919
-2.36218109,2.78539849,0.01550227,0.00000000,0.01627866,0.84281366,1.04527565,0.00000000,0.59298239,0.01074439
-2.35617809,2.79526512,0.01564248,0.00000000,0.01694984,0.83832319,1.05273598,0.00000000,0.59144065,0.01065393
-2.35017509,2.79459741,0.01571588,0.00000000,0.01759284,0.83050197,1.05616682,0.00000000,0.58884558,0.01052764
-2.34417209,2.78331837,0.01572168,0.00000000,0.01819881,0.81939320,1.05551897,0.00000000,0.58504198,0.01036589
-2.33816908,2.76147607,0.01565986,0.00000000,0.01875829,0.80509254,1.05078192,0.00000000,0.57989961,0.01016961
-2.33216608,2.72924087,0.01553113,0.00000000,0.01926138,0.78774491,1.04198415,0.00000000,0.57331539,0.00994024
-2.32616308,2.68690227,0.01533695,0.00000000,0.01969811,0.76754031,1.02919362,0.00000000,0.56521525,0.00967965
-2.32016008,2.63486538,0.01507954,0.00000000,0.02005868,0.74470909,1.01251855,0.00000000,0.55555580,0.00939013
-2.31415708,2.57364713,0.01476186,0.00000000,0.02033388,0.71951672,0.99210818,0.00000000,0.54432554,0.00907429
-2.30815408,2.50387198,0.01438761,0.00000000,0.02051540,0.69225825,0.96815351,0.00000000,0.53154585,0.00873506
-2.30215108,2.42626704,0.01396119,0.00000000,0.02059621,0.66325263,0.94088757,0.00000000,0.51727146,0.00837559
-2.29614807,2.34165613,0.01348767,0.00000000,0.02057086,0.63283702,0.91058518,0.00000000,0.50159041,0.00799922
-2.29014507,2.25095272,0.01297275,0.00000000,0.02043578,0.60136112,0.87756187,0.00000000,0.48462340,0.00760943
-2.28414207,2.15515122,0.01242271,0.00000000,0.02018948,0.56918172,0.84217183,0.00000000,0.46652252,0.00720980
-2.27813907,2.05531651,0.01184428,0.00000000,0.01983269,0.53665740,0.80480462,0.00000000,0.44746908,0.00680393
-2.27213607,1.95257158,0.01124462,0.00000000,0.01936840,0.50414353,0.76588071,0.00000000,0.42767083,0.00639545
-2.26613307,1.84808307,0.01063117,0.00000000,0.01880186,0.47198749,0.72584576,0.00000000,0.40735822,0.00598792
-2.26013007,1.74304502,0.01001153,0.00000000,0.01814044,0.44052429,0.68516377,0.00000000,0.38678001,0.00558482
-2.25412706,1.63866091,0.00939336,0.00000000,0.01739341,0.41007242,0.64430915,0.00000000,0.36619814,0.00518947
-2.24812406,1.53612429,0.00878426,0.00000000,0.01657169,0.38093000,0.60375816,0.00000000,0.34588204,0.00480506
-2.24212106,1.43659871,0.00819159,0.00000000,0.01568752,0.35337141,0.56397970,0.00000000,0.32610254,0.00443451
-2.23611806,1.34119717,0.00762241,0.00000000,0.01475406,0.32764404,0.52542607,0.00000000,0.30712547,0.00408053
-2.23011506,1.25096195,0.00708329,0.00000000,0.01378503,0.30396557,0.48852386,0.00000000,0.28920524,0.00374552
-2.22411206,1.16684539,0.00658025,0.00000000,0.01279429,0.28252154,0.45366535,0.00000000,0.27257860,0.00343154
-2.21810905,1.08969218,0.00611862,0.00000000,0.01179542,0.26346327,0.42120082,0.00000000,0.25745867,0.00314033
-2.21210605,1.02022388,0.00570300,0.00000000,0.01080144,0.24690631,0.39143192,0.00000000,0.24402958,0.00287326
-2.20610305,0.95902607,0.00533716,0.00000000,0.00982443,0.23292918,0.36460650,0.00000000,0.23244186,0.00263133
-2.20010005,0.90653874,0.00502400,0.00000000,0.00887529,0.22157269,0.34091491,0.00000000,0.22280863,0.00241513
-2.19409705,0.86305008,0.00476554,0.00000000,0.00796354,0.21283976,0.32048808,0.00000000,0.21520293,0.00222491
-2.18809405,0.82869401,0.00456290,0.00000000,0.00709723,0.20669570,0.30339719,0.00000000,0.20965604,0.00206054
-2.18209105,0.80345154,0.00441634,0.00000000,0.00628280,0.20306921,0.28965510,0.00000000,0.20615709,0.00192152
-2.17608804,0.78715581,0.00432524,0.00000000,0.00552516,0.20185383,0.27921934,0.00000000,0.20465379,0.00180706
-2.17008504,0.77950080,0.00428823,0.00000000,0.00482768,0.20291005,0.27199652,0.00000000,0.20505435,0.00171608
-2.16408204,0.78005323,0.00430317,0.00000000,0.00419236,0.20606809,0.26784806,0.00000000,0.20723052,0.00164721
-2.15807904,0.78826746,0.00436730,0.00000000,0.00361993,0.21113120,0.26659675,0.00000000,0.21102167,0.00159892
-2.15207604,0.80350265,0.00447730,0.00000000,0.00311006,0.21787947,0.26803421,0.00000000,0.21623973,0.00156948
-2.14607304,0.82504173,0.00462939,0.00000000,0.00266156,0.22607423,0.27192866,0.00000000,0.22267487,0.00155705
-2.14007004,0.85211150,0.00481942,0.00000000,0.00227258,0.23546274,0.27803280,0.00000000,0.23010171,0.00155971
-2.13406703,0.88390305,0.00504297,0.00000000,0.00194083,0.24578322,0.28609161,0.00000000,0.23828584,0.00157551
-2.12806403,0.91959197,0.00529548,0.00000000,0.00166381,0.25676998,0.29584958,0.00000000,0.24699049,0.00160251
-2.12206103,0.95835746,0.00557231,0.00000000,0.00143899,0.26815861,0.30705728,0.00000000,0.25598295,0.00163883
-2.11605803,0.99939978,0.00586880,0.00000000,0.00126398,0.27969100,0.31947696,0.00000000,0.26504081,0.00168265
-2.11005503,1.04195551,0.00618042,0.00000000,0.00113671,0.29112003,0.33288708,0.00000000,0.27395741,0.00173226
-2.10405203,1.08531011,0.00650276,0.00000000,0.00105554,0.30221386,0.34708555,0.00000000,0.28254675,0.00178609
-2.09804902,1.12880748,0.00683158,0.00000000,0.00101939,0.31275963,0.36189175,0.00000000,0.29064729,0.00184268
-2.09204602,1.17185633,0.00716290,0.00000000,0.00102776,0.32256652,0.37714721,0.00000000,0.29812483,0.00190075
-2.08604302,1.21393351,0.00749296,0.00000000,0.00108082,0.33146800,0.39271516,0.00000000,0.30487430,0.00195913
-2.08004002,1.25458427,0.00781825,0.00000000,0.00117939,0.33932340,0.40847893,0.00000000,0.31082032,0.00201682
-2.07403702,1.29342002,0.00813553,0.00000000,0.00132491,0.34601863,0.42433952,0.00000000,0.31591682,0.00207294
-2.06803402,1.33011389,0.00844176,0.00000000,0.00151939,0.35146629,0.44021248,0.00000000,0.32014555,0.00212671
-2.06203102,1.36439482,0.00873416,0.00000000,0.00176531,0.35560504,0.45602435,0.00000000,0.32351377,0.00217749
-2.05602801,1.39604072,0.00901016,0.00000000,0.00206552,0.35839854,0.47170901,0.00000000,0.32605122,0.00222470
-2.05002501,1.42487141,0.00926736,0.00000000,0.00242303,0.35983395,0.48720409,0.00000000,0.32780658,0.00226784
-2.04402201,1.45074206,0.00950359,0.00000000,0.00284086,0.35992021,0.50244773,0.00000000,0.32884355,0.00230646
-2.03801901,1.47353756,0.00971686,0.00000000,0.00332185,0.35868624,0.51737585,0.00000000,0.32923691,0.00234019
-2.03201601,1.49316833,0.00990538,0.00000000,0.00386840,0.35617911,0.53192022,0.00000000,0.32906859,0.00236866
-2.02601301,1.50956790,0.01006760,0.00000000,0.00448223,0.35246239,0.54600717,0.00000000,0.32842397,0.00239156
-2.02001001,1.52269236,0.01020222,0.00000000,0.00516417,0.34761472,0.55955729,0.00000000,0.32738868,0.00240863
-2.01400700,1.53252158,0.01030824,0.00000000,0.00591387,0.34172858,0.57248584,0.00000000,0.32604580,0.00241965
-2.00800400,1.53906210,0.01038499,0.00000000,0.00672964,0.33490933,0.58470396,0.00000000,0.32447369,0.00242443
-2.00200100,1.54235124,0.01043220,0.00000000,0.00760820,0.32727449,0.59612057,0.00000000,0.32274441,0.00242287
-1.99599800,1.54246192,0.01045003,0.00000000,0.00854455,0.31895309,0.60664470,0.00000000,0.32092279,0.00241493
-1.98999500,1.53950781,0.01043913,0.00000000,0.00953185,0.31008515,0.61618825,0.00000000,0.31906596,0.00240066
-1.98399200,1.53364799,0.01040063,0.00000000,0.01056142,0.30082100,0.62466887,0.00000000,0.31722350,0.00238021
-1.97798899,1.52509070,0.01033622,0.00000000,0.01162271,0.29132044,0.63201296,0.00000000,0.31543788,0.00235381
