energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.14707354,2.76158265,0.40302819,0.99354121,0.05911114,0.38400875,0.08248407,0.24732609,0.44687079,1.02493889
0.15307654,2.90272379,0.42703960,1.04253691,0.06130259,0.40434248,0.08659822,0.26140814,0.47254807,1.07614639
0.15907954,3.04140791,0.45060691,1.09098016,0.06346686,0.42413852,0.09058815,0.27516898,0.49857555,1.12648919
0.16508254,3.17527631,0.47336247,1.13802508,0.06553687,0.44312573,0.09437992,0.28843282,0.52457634,1.17505786
0.17108554,3.30203438,0.49495118,1.18284445,0.06744793,0.46104828,0.09790187,0.30102765,0.55016476,1.22096358
0.17708854,3.41950155,0.51503914,1.22464602,0.06913968,0.47767014,0.10108604,0.31278866,0.57495294,1.26335937
0.18309155,3.52565886,0.53332178,1.26268801,0.07055786,0.49277890,0.10386965,0.32356148,0.59855768,1.30146056
0.18909455,3.61869277,0.54953107,1.29629350,0.07165589,0.50618912,0.10619639,0.33320538,0.62060754,1.33456396
0.19509755,3.69703402,0.56344176,1.32486341,0.07239612,0.51774492,0.10801769,0.34159612,0.64075003,1.36206500
0.20110055,3.75939051,0.57487619,1.34788790,0.07275077,0.52732187,0.10929374,0.34862863,0.65865866,1.38347233
0.20710355,3.80477314,0.58370776,1.36495567,0.07270255,0.53482825,0.10999442,0.35421920,0.67403972,1.39841930
0.21310655,3.83251394,0.58986272,1.37576123,0.07224482,0.54020557,0.11009993,0.35830731,0.68663866,1.40667211
0.21910955,3.84227611,0.59332052,1.38010988,0.07138144,0.54342851,0.10960127,0.36085690,0.69624567,1.40813410
0.22511256,3.83405567,0.59411255,1.37792014,0.07012622,0.54450431,0.10850034,0.36185720,0.70270050,1.40284621
0.23111556,3.80817477,0.59231958,1.36922380,0.06850209,0.54347156,0.10680990,0.36132288,0.70589614,1.39098361
0.23711856,3.76526719,0.58806781,1.35416353,0.06653991,0.54039864,0.10455313,0.35929375,0.70578135,1.37284865
0.24312156,3.70625647,0.58152409,1.33298798,0.06427711,0.53538172,0.10176300,0.35583382,0.70236189,1.34886040
0.24912456,3.63232775,0.57289023,1.30604473,0.06175617,0.52854241,0.09848138,0.35102983,0.69570028,1.31954136
0.25512756,3.54489413,0.56239684,1.27377119,0.05902302,0.52002518,0.09475789,0.34498926,0.68591432,1.28550177
0.26113057,3.44555895,0.55029687,1.23668370,0.05612542,0.50999454,0.09064862,0.33783792,0.67317416,1.24742226
0.26713357,3.33607527,0.53685918,1.19536513,0.05311141,0.49863190,0.08621465,0.32971704,0.65769815,1.20603540
0.27313657,3.21830370,0.52236223,1.15045148,0.05002790,0.48613240,0.08152051,0.32078011,0.63974765,1.16210702
0.27913957,3.09417011,0.50708810,1.10261760,0.04691939,0.47270150,0.07663262,0.31118945,0.61962083,1.11641778
0.28514257,2.96562420,0.49131708,1.05256269,0.04382701,0.45855136,0.07161773,0.30111259,0.59764585,1.06974572
0.29114557,2.83460025,0.47532268,1.00099575,0.04078767,0.44389728,0.06654142,0.29071860,0.57417356,1.02285020
0.29714857,2.70298069,0.45936731,0.94862154,0.03783359,0.42895390,0.06146675,0.28017440,0.54956990,0.97645780
0.30315158,2.57256350,0.44369855,0.89612723,0.03499202,0.41393145,0.05645306,0.26964127,0.52420839,0.93125025
0.30915458,2.44503381,0.42854596,0.84417013,0.03228517,0.39903200,0.05155495,0.25927143,0.49846276,0.88785477
0.31515758,2.32194007,0.41411838,0.79336678,0.02973043,0.38444580,0.04682155,0.24920502,0.47270001,0.84683675
0.32116058,2.20467497,0.40060173,0.74428351,0.02734066,0.37034778,0.04229594,0.23956739,0.44727400,0.80869473
0.32716358,2.09446119,0.38815713,0.69742865,0.02512468,0.35689431,0.03801484,0.23046683,0.42251969,0.77385759
0.33316658,1.99234157,0.37691943,0.65324656,0.02308781,0.34422034,0.03400860,0.22199275,0.39874815,0.74268359
0.33916958,1.89917378,0.36699596,0.61211326,0.02123249,0.33243695,0.03030126,0.21421445,0.37624227,0.71546122
0.34517259,1.81562887,0.35846562,0.57433392,0.01955882,0.32162943,0.02691095,0.20718039,0.35525335,0.69241132
0.35117559,1.74219342,0.35137825,0.54014188,0.01806511,0.31185605,0.02385031,0.20091806,0.33599840,0.67369032
0.35717859,1.67917489,0.34575426,0.50969925,0.01674840,0.30314742,0.02112710,0.19543438,0.31865811,0.65939422
0.36318159,1.62670959,0.34158471,0.48309884,0.01560482,0.29550662,0.01874484,0.19071667,0.30337564,0.64956316
0.36918459,1.58477292,0.33883173,0.46036728,0.01462991,0.28891013,0.01670352,0.18673415,0.29025589,0.64418608
0.37518759,1.55319152,0.33742943,0.44146918,0.01381879,0.28330940,0.01500028,0.18343980,0.27936538,0.64320560
0.38119060,1.53165671,0.33728542,0.42631206,0.01316625,0.27863319,0.01362998,0.18077271,0.27073271,0.64652267
0.38719360,1.51973906,0.33828277,0.41475201,0.01266680,0.27479051,0.01258585,0.17866061,0.26434936,0.65400098
0.39319660,1.51690360,0.34028268,0.40659976,0.01231455,0.27167412,0.01185987,0.17702276,0.26017107,0.66547109
0.39919960,1.52252542,0.34312774,0.40162708,0.01210312,0.26916445,0.01144310,0.17577276,0.25811954,0.68073409
0.40520260,1.53590528,0.34664568,0.39957334,0.01202550,0.26713375,0.01132595,0.17482157,0.25808460,0.69956491
0.41120560,1.55628513,0.35065370,0.40015219,0.01207385,0.26545049,0.01149821,0.17408025,0.25992669,0.72171520
0.41720860,1.58286310,0.35496317,0.40305805,0.01223941,0.26398359,0.01194901,0.17346263,0.26347989,0.74691587
0.42321161,1.61480799,0.35938460,0.40797258,0.01251236,0.26260665,0.01266669,0.17288771,0.26855513,0.77487932
0.42921461,1.65127301,0.36373277,0.41457081,0.01288178,0.26120174,0.01363853,0.17228166,0.27494396,0.80530149
0.43521761,1.69140861,0.36783178,0.42252710,0.01333562,0.25966281,0.01485050,0.17157947,0.28242254,0.83786378
0.44122061,1.73437451,0.37151986,0.43152062,0.01386082,0.25789858,0.01628690,0.17072621,0.29075602,0.87223503
0.44722361,1.77935071,0.37465389,0.44124056,0.01444348,0.25583475,0.01793003,0.16967781,0.29970307,0.90807365
0.45322661,1.82554767,0.37711320,0.45139084,0.01506901,0.25341558,0.01975993,0.16840141,0.30902076,0.94502998
0.45922961,1.87221557,0.37880280,0.46169439,0.01572250,0.25060477,0.02175412,0.16687534,0.31846938,0.98274911
0.46523262,1.91865265,0.37965564,0.47189693,0.01638906,0.24738563,0.02388751,0.16508874,0.32781734,1.02087413
0.47123562,1.96421286,0.37963405,0.48177021,0.01705419,0.24376055,0.02613236,0.16304085,0.33684601,1.05904994
0.47723862,2.00831260,0.37873012,0.49111472,0.01770424,0.23974995,0.02845844,0.16074007,0.34535419,1.09692759
0.48324162,2.05043675,0.37696512,0.49976180,0.01832680,0.23539058,0.03083334,0.15820281,0.35316238,1.13416917
0.48924462,2.09014381,0.37438790,0.50757517,0.01891117,0.23073343,0.03322284,0.15545232,0.36011648,1.17045306
0.49524762,2.12707015,0.37107246,0.51445175,0.01944870,0.22584129,0.03559159,0.15251735,0.36609093,1.20547945
0.50125063,2.16093332,0.36711467,0.52032197,0.01993317,0.22078606,0.03790378,0.14943096,0.37099118,1.23897593
0.50725363,2.19153413,0.36262836,0.52514933,0.02036105,0.21564588,0.04012400,0.14622929,0.37475536,1.27070290
0.51325663,2.21875754,0.35774090,0.52892939,0.02073169,0.21050234,0.04221816,0.14295049,0.37735518,1.30045847
0.51925963,2.24257220,0.35258851,0.53168815,0.02104743,0.20543764,0.04415445,0.13963375,0.37879594,1.32808273
0.52526263,2.26302842,0.34731149,0.53347983,0.02131365,0.20053203,0.04590427,0.13631858,0.37911575,1.35346095
0.53126563,2.28025473,0.34204946,0.53438427,0.02153870,0.19586148,0.04744320,0.13304408,0.37838390,1.37652564
0.53726863,2.29445280,0.33693707,0.53450379,0.02173370,0.19149563,0.04875178,0.12984854,0.37669855,1.39725728
0.54327164,2.30589109,0.33210004,0.53395984,0.02191240,0.18749621,0.04981625,0.12676910,0.37418378,1.41568360
0.54927464,2.31489721,0.32765195,0.53288941,0.02209081,0.18391584,0.05062906,0.12384152,0.37098610,1.43187745
0.55527764,2.32184924,0.32369179,0.53144139,0.02228688,0.18079731,0.05118924,0.12110017,0.36727064,1.44595345
0.56128064,2.32716651,0.32030238,0.52977293,0.02252013,0.17817328,0.05150251,0.11857799,0.36321708,1.45806337
0.56728364,2.33129995,0.31754971,0.52804600,0.02281124,0.17606645,0.05158117,0.11630657,0.35901555,1.46839078
0.57328664,2.33472259,0.31548321,0.52642415,0.02318162,0.17449017,0.05144383,0.11431633,0.35486253,1.47714505
0.57928964,2.33792045,0.31413687,0.52506964,0.02365299,0.17344933,0.05111484,0.11263660,0.35095696,1.48455513
0.58529265,2.34138404,0.31353113,0.52414089,0.02424700,0.17294160,0.05062357,0.11129576,0.34749666,1.49086340
0.59129565,2.34560082,0.31367539,0.52379033,0.02498481,0.17295883,0.05000355,0.11032134,0.34467502,1.49631985
0.59729865,2.35104857,0.31457098,0.52416260,0.02588674,0.17348861,0.04929138,0.10974003,0.34267812,1.50117681
0.60330165,2.35818971,0.31621424,0.52539296,0.02697191,0.17451573,0.04852570,0.10957764,0.34168213,1.50568446
0.60930465,2.36746624,0.31859968,0.52760605,0.02825784,0.17602366,0.04774599,0.10985891,0.34185109,1.51008696
0.61530765,2.37929525,0.32172278,0.53091458,0.02976019,0.17799571,0.04699142,0.11060719,0.34333491,1.51461930
0.62131066,2.39406433,0.32558235,0.53541804,0.03149232,0.18041599,0.04629975,0.11184403,0.34626751,1.51950471
0.62731366,2.41212669,0.33018207,0.54120133,0.03346499,0.18326990,0.04570626,0.11358850,0.35076503,1.52495235
0.63331666,2.43379542,0.33553118,0.54833300,0.03568595,0.18654426,0.04524286,0.11585644,0.35692399,1.53115503
0.63931966,2.45933667,0.34164423,0.55686329,0.03815953,0.19022701,0.04493726,0.11865953,0.36481934,1.53828676
0.64532266,2.48896133,0.34853959,0.56682174,0.04088626,0.19430639,0.04481232,0.12200417,0.37450230,1.54649985
0.65132566,2.52281530,0.35623713,0.57821459,0.04386242,0.19876979,0.04488558,0.12589035,0.38599806,1.55592135
0.65732866,2.56096842,0.36475475,0.59102183,0.04707962,0.20360229,0.04516893,0.13031037,0.39930325,1.56664877
0.66333167,2.60340239,0.37410432,0.60519429,0.05052441,0.20878488,0.04566845,0.13524760,0.41438328,1.57874515
0.66933467,2.64999833,0.38428697,0.62065073,0.05417792,0.21429269,0.04638436,0.14067535,0.43116983,1.59223359
0.67533767,2.70052462,0.39528822,0.63727544,0.05801560,0.22009323,0.04731118,0.14655581,0.44955836,1.60709143
0.68134067,2.75462617,0.40707314,0.65491630,0.06200704,0.22614478,0.04843794,0.15283926,0.46940613,1.62324466
0.68734367,2.81181589,0.41958207,0.67338389,0.06611595,0.23239525,0.04974852,0.15946368,0.49053078,1.64056285
0.69334667,2.87146961,0.43272701,0.69245159,0.07030028,0.23878134,0.05122205,0.16635460,0.51270973,1.65885515
0.69934967,2.93282530,0.44638924,0.71185721,0.07451258,0.24522848,0.05283344,0.17342556,0.53568077,1.67786795
0.70535268,2.99498748,0.46041823,0.73130599,0.07870054,0.25165125,0.05455385,0.18057896,0.55914374,1.69728460
0.71135568,3.05693737,0.47463221,0.75047522,0.08280773,0.25795463,0.05635136,0.18770753,0.58276379,1.71672761
0.71735868,3.11754904,0.48882031,0.76902048,0.08677461,0.26403582,0.05819151,0.19469629,0.60617603,1.73576360
0.72336168,3.17561153,0.50274649,0.78658324,0.09053976,0.26978680,0.06003797,0.20142496,0.62899179,1.75391106
0.72936468,3.22985651,0.51615502,0.80279967,0.09404121,0.27509725,0.06185324,0.20777089,0.65080623,1.77065097
0.73536768,3.27899062,0.52877729,0.81731045,0.09721800,0.27985802,0.06359932,0.21361220,0.67120731,1.78543984
0.74137069,3.32173139,0.54033988,0.82977098,0.10001184,0.28396462,0.06523841,0.21883124,0.68978572,1.79772495
0.74737369,3.35684531,0.55057323,0.83986179,0.10236875,0.28732090,0.06673368,0.22331808,0.70614555,1.80696104
0.75337669,3.38318647,0.55922075,0.84729851,0.10424075,0.28984239,0.06804998,0.22697390,0.71991534,1.81262783
0.75937969,3.39973402,0.56604780,0.85184098,0.10558742,0.29145937,0.06915463,0.22971419,0.73075889,1.81424760
0.76538269,3.40562668,0.57085016,0.85330121,0.10637738,0.29211935,0.07001811,0.23147158,0.73838565,1.81140194
0.77138569,3.40019295,0.57346152,0.85154961,0.10658942,0.29178890,0.07061478,0.23219813,0.74256003,1.80374700
0.77738869,3.38297531,0.57375973,0.84651934,0.10621357,0.29045465,0.07092358,0.23186699,0.74310928,1.79102645
0.78339170,3.35374756,0.57167139,0.83820856,0.10525164,0.28812355,0.07092861,0.23047346,0.73992971,1.77308160
0.78939470,3.31252455,0.56717469,0.82668055,0.10371761,0.28482225,0.07061965,0.22803523,0.73299067,1.74985818
0.79539770,3.25956383,0.56030037,0.81206161,0.10163755,0.28059568,0.06999256,0.22459187,0.72233646,1.72140970
0.80140070,3.19535955,0.55113078,0.79453704,0.09904925,0.27550510,0.06904959,0.22020370,0.70808578,1.68789707
0.80740370,3.12062886,0.53979715,0.77434538,0.09600147,0.26962545,0.06779948,0.21494992,0.69042893,1.64958484
0.81340670,3.03629181,0.52647531,0.75177122,0.09255288,0.26304243,0.06625744,0.20892628,0.66962277,1.60683425
0.81940970,2.94344585,0.51138008,0.72713693,0.08877082,0.25584939,0.06444494,0.20224228,0.64598379,1.56009357
0.82541271,2.84333620,0.49475864,0.70079385,0.08472973,0.24814416,0.06238934,0.19501809,0.61987950,1.50988619
0.83141571,2.73732362,0.47688325,0.67311316,0.08050949,0.24002614,0.06012335,0.18738140,0.59171853,1.45679734
0.83741871,2.62685102,0.45804370,0.64447700,0.07619366,0.23159359,0.05768432,0.17946416,0.56193994,1.40145977
0.84342171,2.51341034,0.43853983,0.61527006,0.07186763,0.22294153,0.05511339,0.17139955,0.53100211,1.34453935
0.84942471,2.39851085,0.41867432,0.58587195,0.06761691,0.21416005,0.05245457,0.16331915,0.49937161,1.28672084
0.85542771,2.28365001,0.39874620,0.55665061,0.06352534,0.20533324,0.04975367,0.15535046,0.46751261,1.22869471
0.86143072,2.17028757,0.37904510,0.52795682,0.05967353,0.19653877,0.04705721,0.14761477,0.43587694,1.17114494
0.86743372,2.05982344,0.35984639,0.50011985,0.05613734,0.18784793,0.04441134,0.14022548,0.40489541,1.11473844
0.87343672,1.95357942,0.34140740,0.47344431,0.05298667,0.17932624,0.04186071,0.13328681,0.37497021,1.06011593
0.87943972,1.85278479,0.32396446,0.44820792,0.05028423,0.17103429,0.03944746,0.12689292,0.34646894,1.00788441
0.88544272,1.75856536,0.30773096,0.42466029,0.04808470,0.16302902,0.03721023,0.12112736,0.31971996,0.95861105
0.89144572,1.67193561,0.29289600,0.40302225,0.04643388,0.15536490,0.03518331,0.11606274,0.29500925,0.91281831
0.89744872,1.59379309,0.27962385,0.38348577,0.04536821,0.14809522,0.03339594,0.11176073,0.27257862,0.87097994
0.90345173,1.52491464,0.26805364,0.36621414,0.04491425,0.14127316,0.03187170,0.10827204,0.25262507,0.83351781
0.90945473,1.46595370,0.25829951,0.35134219,0.04508847,0.13495252,0.03062813,0.10563659,0.23530117,0.80079899
0.91545773,1.41743806,0.25045076,0.33897652,0.04589715,0.12918813,0.02967643,0.10388361,0.22071624,0.77313314
0.92146073,1.37976781,0.24457207,0.32919556,0.04733636,0.12403578,0.02902147,0.10303172,0.20893807,0.75076979
0.92746373,1.35321302,0.24070358,0.32204935,0.04939213,0.11955164,0.02866180,0.10308895,0.19999499,0.73389564
0.93346673,1.33791111,0.23886089,0.31755912,0.05204075,0.11579123,0.02858996,0.10405270,0.19387810,0.72263170
0.93946973,1.33386408,0.23903486,0.31571661,0.05524920,0.11280787,0.02879288,0.10590962,0.19054358,0.71703048
0.94547274,1.34093568,0.24119130,0.31648333,0.05897565,0.11065080,0.02925242,0.10863544,0.18991481,0.71707330
0.95147574,1.35884910,0.24527063,0.31978970,0.06317017,0.10936298,0.02994601,0.11219488,0.19188441,0.72266811
0.95747874,1.38718552,0.25118754,0.32553437,0.06777554,0.10897865,0.03084748,0.11654148,0.19631608,0.73364789
0.96348174,1.42538421,0.25883085,0.33358385,0.07272814,0.10952093,0.03192783,0.12161773,0.20304638,0.74977023
0.96948474,1.47274471,0.26806359,0.34377245,0.07795901,0.11099947,0.03315614,0.12735513,0.21188633,0.77071818
0.97548774,1.52843170,0.27872351,0.35590294,0.08339493,0.11340832,0.03450054,0.13367469,0.22262323,0.79610269
0.98149075,1.59148299,0.29062408,0.36974782,0.08895968,0.11672421,0.03592906,0.14048753,0.23502252,0.82546712
0.98749375,1.66082096,0.30355612,0.38505152,0.09457523,0.12090538,0.03741058,0.14769579,0.24883001,0.85829361
0.99349675,1.73526786,0.31729008,0.40153336,0.10016307,0.12589096,0.03891569,0.15519393,0.26377454,0.89401167
0.99949975,1.81356472,0.33157901,0.41889154,0.10564541,0.13160113,0.04041743,0.16287017,0.27957116,0.93200892
1.00550275,1.89439391,0.34616231,0.43680799,0.11094649,0.13793802,0.04189207,0.17060842,0.29592492,0.97164363
1.01150575,1.97640494,0.36077010,0.45495410,0.11599372,0.14478738,0.04331963,0.17829024,0.31253529,1.01225906
1.01750875,2.05824287,0.37512826,0.47299707,0.12071875,0.15202105,0.04468443,0.18579722,0.32910123,1.05319904
1.02351176,2.13857864,0.38896392,0.49060702,0.12505850,0.15950012,0.04597540,0.19301337,0.34532676,1.09382435
1.02951476,2.21614042,0.40201138,0.50746432,0.12895600,0.16707862,0.04718637,0.19982764,0.36092700,1.13352948
1.03551776,2.28974489,0.41401818,0.52326716,0.13236113,0.17460779,0.04831611,0.20613648,0.37563440,1.17175891
1.04152076,2.35832742,0.42475117,0.53773903,0.13523120,0.18194052,0.04936832,0.21184625,0.38920504,1.20802251
1.04752376,2.42096993,0.43400246,0.55063579,0.13753144,0.18893598,0.05035147,0.21687554,0.40142469,1.24190934
1.05352676,2.47692529,0.44159483,0.56175213,0.13923530,0.19546409,0.05127855,0.22115719,0.41211439,1.27309919
1.05952976,2.52563732,0.44738658,0.57092710,0.14032467,0.20140965,0.05216662,0.22464003,0.42113528,1.30137147
1.06553277,2.56675530,0.45127557,0.57804849,0.14078993,0.20667603,0.05303636,0.22729017,0.42839235,1.32661087
1.07153577,2.60014240,0.45320215,0.58305581,0.14062993,0.21118807,0.05391149,0.22909187,0.43383709,1.34880963
1.07753877,2.62587734,0.45315105,0.58594175,0.13985182,0.21489417,0.05481806,0.23004793,0.43746860,1.36806610
1.08354177,2.64424927,0.45115192,0.58675194,0.13847077,0.21776739,0.05578375,0.23017948,0.43933330,1.38457973
1.08954477,2.65574558,0.44727860,0.58558303,0.13650963,0.21980558,0.05683707,0.22952529,0.43952303,1.39864253
1.09554777,2.66103333,0.44164699,0.58257905,0.13399845,0.22103040,0.05800654,0.22814054,0.43817165,1.41062734
1.10155078,2.66093452,0.43441180,0.57792616,0.13097385,0.22148541,0.05931977,0.22609508,0.43545027,1.42097336
1.10755378,2.65639651,0.42576194,0.57184604,0.12747840,0.22123324,0.06080268,0.22347125,0.43156124,1.43016949
1.11355678,2.64845832,0.41591506,0.56458802,0.12355980,0.22035207,0.06247855,0.22036138,0.42673117,1.43873618
1.11955978,2.63821436,0.40511117,0.55642038,0.11927003,0.21893147,0.06436721,0.21686489,0.42120334,1.44720640
1.12556278,2.62677680,0.39360576,0.54762104,0.11466442,0.21706799,0.06648430,0.21308533,0.41522962,1.45610659
1.13156578,2.61523821,0.38166252,0.53846815,0.10980061,0.21486061,0.06884046,0.20912723,0.40906249,1.46593817
1.13756878,2.60463565,0.36954602,0.52923078,0.10473757,0.21240626,0.07144081,0.20509305,0.40294728,1.47716039
1.14357179,2.59591768,0.35751465,0.52016028,0.09953450,0.20979576,0.07428437,0.20108023,0.39711499,1.49017502
1.14957479,2.58991527,0.34581384,0.51148242,0.09424984,0.20711026,0.07736375,0.19717844,0.39177592,1.50531326
1.15557779,2.58731765,0.33467006,0.50339085,0.08894023,0.20441833,0.08066492,0.19346722,0.38711435,1.52282539
1.16158079,2.58865363,0.32428554,0.49604186,0.08365964,0.20177388,0.08416720,0.19001392,0.38328429,1.54287315
1.16758379,2.59427874,0.31483396,0.48955081,0.07845847,0.19921497,0.08784335,0.18687214,0.38040646,1.56552504
1.17358679,2.60436845,0.30645713,0.48399013,0.07338291,0.19676342,0.09165997,0.18408068,0.37856647,1.59075436
1.17958979,2.61891710,0.29926273,0.47938899,0.06847432,0.19442530,0.09557793,0.18166291,0.37781411,1.61843992
1.18559280,2.63774233,0.29332307,0.47573463,0.06376880,0.19219215,0.09955307,0.17962668,0.37816372,1.64836912
1.19159580,2.66049430,0.28867482,0.47297497,0.05929689,0.19004281,0.10353699,0.17796476,0.37959538,1.68024310
1.19759880,2.68666922,0.28531969,0.47102261,0.05508347,0.18794577,0.10747799,0.17665566,0.38205699,1.71368365
1.20360180,2.71562628,0.28322589,0.46975971,0.05114772,0.18586180,0.11132209,0.17566492,0.38546685,1.74824165
1.20960480,2.74660739,0.28233032,0.46904374,0.04750328,0.18374673,0.11501415,0.17494672,0.38971681,1.78340656
1.21560780,2.77875887,0.28254134,0.46871360,0.04415849,0.18155422,0.11849898,0.17444583,0.39467571,1.81861703
1.22161081,2.81115463,0.28374211,0.46859604,0.04111675,0.17923838,0.12172250,0.17409979,0.40019312,1.85327218
1.22761381,2.84282021,0.28579425,0.46851206,0.03837694,0.17675608,0.12463284,0.17384127,0.40610329,1.88674358
1.23361681,2.87275717,0.28854193,0.46828309,0.03593396,0.17406895,0.12718144,0.17360051,0.41222923,1.91838779
1.23961981,2.89996763,0.29181611,0.46773678,0.03377929,0.17114486,0.12932404,0.17330790,0.41838694,1.94755949
1.24562281,2.92347858,0.29543912,0.46671230,0.03190155,0.16795902,0.13102159,0.17289644,0.42438973,1.97362497
1.25162581,2.94236567,0.29922921,0.46506503,0.03028719,0.16449457,0.13224104,0.17230417,0.43005271,1.99597608
1.25762881,2.95577632,0.30300533,0.46267054,0.02892107,0.16074275,0.13295604,0.17147650,0.43519723,2.01404448
1.26363182,2.96295188,0.30659177,0.45942788,0.02778717,0.15670275,0.13314747,0.17036822,0.43965550,2.02731595
1.26963482,2.96324838,0.30982283,0.45526224,0.02686915,0.15238115,0.13280385,0.16894539,0.44327504,2.03534452
1.27563782,2.95615565,0.31254725,0.45012671,0.02615103,0.14779121,0.13192158,0.16718678,0.44592313,2.03776617
1.28164082,2.94131425,0.31463237,0.44400354,0.02561771,0.14295198,0.13050506,0.16508504,0.44749082,2.03431159
1.28764382,2.91852970,0.31596786,0.43690450,0.02525553,0.13788731,0.12856663,0.16264738,0.44789671,2.02481757
1.29364682,2.88778336,0.31646895,0.42887075,0.02505268,0.13262486,0.12612634,0.15989585,0.44709003,2.00923646
1.29964982,2.84923955,0.31607890,0.41997183,0.02499960,0.12719511,0.12321160,0.15686715,0.44505296,1.98764336
1.30565283,2.80324819,0.31477077,0.41030415,0.02508922,0.12163049,0.11985663,0.15361193,0.44180203,1.96024026
1.31165583,2.75034262,0.31254814,0.39998872,0.02531708,0.11596459,0.11610182,0.15019363,0.43738852,1.92735708
1.31765883,2.69123227,0.30944493,0.38916827,0.02568137,0.11023144,0.11199288,0.14668691,0.43189750,1.88944899
1.32366183,2.62679004,0.30552414,0.37800381,0.02618278,0.10446497,0.10757993,0.14317563,0.42544580,1.84709010
1.32966483,2.55803449,0.30087551,0.36667056,0.02682420,0.09869853,0.10291650,0.13975052,0.41817858,1.80096333
1.33566783,2.48610721,0.29561217,0.35535350,0.02761031,0.09296448,0.09805835,0.13650662,0.41026483,1.75184686
1.34167084,2.41224593,0.28986638,0.34424247,0.02854701,0.08729394,0.09306239,0.13354048,0.40189174,1.70059729
1.34767384,2.33775420,0.28378452,0.33352709,0.02964075,0.08171645,0.08798544,0.13094737,0.39325824,1.64813026
1.35367684,2.26396863,0.27752144,0.32339152,0.03089777,0.07625981,0.08288312,0.12881848,0.38456794,1.59539897
1.35967984,2.19222498,0.27123447,0.31400937,0.03232327,0.07094990,0.07780875,0.12723830,0.37602180,1.54337167
1.36568284,2.12382418,0.26507736,0.30553873,0.03392057,0.06581043,0.07281232,0.12628220,0.36781077,1.49300863
1.37168584,2.05999965,0.25919434,0.29811777,0.03569030,0.06086288,0.06793956,0.12601441,0.36010888,1.44523972
1.37768884,2.00188723,0.25371461,0.29186081,0.03762965,0.05612631,0.06323126,0.12648632,0.35306700,1.40094320
1.38369185,1.95049861,0.24874753,0.28685526,0.03973173,0.05161729,0.05872263,0.12773533,0.34680759,1.36092661
1.38969485,1.90669934,0.24437867,0.28315933,0.04198507,0.04734981,0.05444288,0.12978410,0.34142077,1.32591024
1.39569785,1.87119203,0.24066699,0.28080080,0.04437332,0.04333529,0.05041504,0.13264034,0.33696179,1.29651370
1.40170085,1.84450506,0.23764312,0.27977674,0.04687515,0.03958260,0.04665589,0.13629698,0.33345014,1.27324583
1.40770385,1.82698696,0.23530899,0.28005434,0.04946437,0.03609817,0.04317609,0.14073285,0.33087023,1.25649800
1.41370685,1.81880633,0.23363870,0.28157263,0.05211026,0.03288617,0.03998049,0.14591363,0.32917359,1.24654083
1.41970985,1.81995668,0.23258052,0.28424514,0.05477816,0.02994875,0.03706856,0.15179309,0.32828257,1.24352386
1.42571286,1.83026572,0.23206007,0.28796328,0.05743022,0.02728636,0.03443492,0.15831445,0.32809521,1.24747810
1.43171586,1.84940813,0.23198431,0.29260038,0.06002633,0.02489810,0.03207000,0.16541191,0.32849104,1.25832067
1.43771886,1.87692103,0.23224628,0.29801601,0.06252518,0.02278216,0.02996068,0.17301209,0.32933751,1.27586129
1.44372186,1.91222108,0.23273025,0.30406062,0.06488544,0.02093625,0.02809105,0.18103539,0.33049677,1.29980995
1.44972486,1.95462241,0.23331710,0.31058012,0.06706688,0.01935808,0.02644305,0.18939727,0.33183227,1.32978534
1.45572786,2.00335456,0.23388962,0.31742034,0.06903162,0.01804583,0.02499722,0.19800929,0.33321511,1.36532364
1.46173087,2.05757975,0.23433751,0.32443105,0.07074516,0.01699853,0.02373328,0.20678003,0.33452954,1.40588735
1.46773387,2.11640906,0.23456184,0.33146964,0.07217746,0.01621652,0.02263069,0.21561579,0.33567769,1.45087398
1.47373687,2.17891723,0.23447887,0.33840413,0.07330372,0.01570171,0.02166920,0.22442122,0.33658305,1.49962452
1.47973987,2.24415602,0.23402300,0.34511560,0.07410512,0.01545788,0.02082920,0.23309987,0.33719276,1.55143175
1.48574287,2.31116617,0.23314880,0.35150002,0.07456929,0.01549077,0.02009211,0.24155470,0.33747862,1.60554845
1.49174587,2.37898827,0.23183213,0.35746938,0.07469059,0.01580815,0.01944059,0.24968878,0.33743687,1.66119574
1.49774887,2.44667282,0.23007030,0.36295234,0.07447019,0.01641974,0.01885879,0.25740603,0.33708679,1.71757182
1.50375188,2.51328980,0.22788135,0.36789432,0.07391600,0.01733700,0.01833243,0.26461226,0.33646833,1.77386115
1.50975488,2.57793820,0.22530253,0.37225724,0.07304233,0.01857282,0.01784891,0.27121644,0.33563896,1.82924450
1.51575788,2.63975567,0.22238817,0.37601886,0.07186949,0.02014109,0.01739735,0.27713220,0.33466992,1.88290967
1.52176088,2.69792863,0.21920693,0.37917196,0.07042320,0.02205614,0.01696857,0.28227967,0.33364225,1.93406317
1.52776388,2.75170271,0.21583879,0.38172330,0.06873392,0.02433210,0.01655509,0.28658745,0.33264260,1.98194260
1.53376688,2.80039355,0.21237175,0.38369249,0.06683609,0.02698217,0.01615110,0.28999475,0.33175933,2.02582952
