energy_ev,total_up,Au_p_up,Au_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.32266133,0.29145661,0.02743142,0.14233223,0.07200379,0.00000000,0.00393072,0.02233385,0.05013163,0.00000000
-3.31665833,0.27623908,0.02834103,0.13416584,0.06914071,0.00000000,0.00336165,0.02180883,0.04960202,0.00000000
-3.31065533,0.26335504,0.02997600,0.12693917,0.06651050,0.00000000,0.00287779,0.02176462,0.04929869,0.00000000
-3.30465233,0.25299419,0.03239051,0.12073074,0.06417214,0.00000000,0.00247394,0.02222746,0.04928159,0.00000000
-3.29864932,0.24533634,0.03563705,0.11561431,0.06218619,0.00000000,0.00214477,0.02322091,0.04961258,0.00000000
-3.29264632,0.24055053,0.03976596,0.11165836,0.06061379,0.00000000,0.00188508,0.02476582,0.05035415,0.00000000
-3.28664332,0.23879346,0.04482472,0.10892536,0.05951568,0.00000000,0.00169001,0.02688016,0.05156794,0.00000000
-3.28064032,0.24020743,0.05085723,0.10747078,0.05895106,0.00000000,0.00155515,0.02957876,0.05331339,0.00000000
-3.27463732,0.24491779,0.05790294,0.10734188,0.05897657,0.00000000,0.00147672,0.03287294,0.05564638,0.00000000
-3.26863432,0.25303031,0.06599600,0.10857650,0.05964541,0.00000000,0.00145167,0.03676999,0.05861806,0.00000000
-3.26263132,0.26462861,0.07516442,0.11120185,0.06100662,0.00000000,0.00147777,0.04127276,0.06227390,0.00000000
-3.25662831,0.27977193,0.08542943,0.11523341,0.06310452,0.00000000,0.00155367,0.04637910,0.06665299,0.00000000
-3.25062531,0.29849353,0.09680502,0.12067418,0.06597854,0.00000000,0.00167898,0.05208147,0.07178775,0.00000000
-3.24462231,0.32079987,0.10929782,0.12751415,0.06966331,0.00000000,0.00185427,0.05836660,0.07770397,0.00000000
-3.23861931,0.34667085,0.12290728,0.13573027,0.07418904,0.00000000,0.00208118,0.06521534,0.08442126,0.00000000
-3.23261631,0.37606109,0.13762629,0.14528687,0.07958227,0.00000000,0.00236237,0.07260268,0.09195391,0.00000000
-3.22661331,0.40890242,0.15344220,0.15613648,0.08586685,0.00000000,0.00270161,0.08049803,0.10031210,0.00000000
-3.22061031,0.44510750,0.17033822,0.16822124,0.09306524,0.00000000,0.00310378,0.08886567,0.10950352,0.00000000
-3.21460730,0.48457440,0.18829511,0.18147464,0.10119990,0.00000000,0.00357488,0.09766555,0.11953514,0.00000000
-3.20860430,0.52719199,0.20729318,0.19582362,0.11029483,0.00000000,0.00412204,0.10685420,0.13041519,0.00000000
-3.20260130,0.57284585,0.22731432,0.21119098,0.12037703,0.00000000,0.00475352,0.11638590,0.14215516,0.00000000
-3.19659830,0.62142432,0.24834403,0.22749784,0.13147785,0.00000000,0.00547865,0.12621391,0.15477167,0.00000000
-3.19059530,0.67282432,0.27037327,0.24466610,0.14363411,0.00000000,0.00630782,0.13629185,0.16828812,0.00000000
-3.18459230,0.72695655,0.29339980,0.26262078,0.15688871,0.00000000,0.00725237,0.14657503,0.18273593,0.00000000
-3.17858929,0.78374954,0.31742911,0.28129198,0.17129081,0.00000000,0.00832446,0.15702167,0.19815515,0.00000000
-3.17258629,0.84315229,0.34247453,0.30061644,0.18689534,0.00000000,0.00953694,0.16759401,0.21459451,0.00000000
-3.16658329,0.90513504,0.36855656,0.32053849,0.20376177,0.00000000,0.01090310,0.17825916,0.23211058,0.00000000
-3.16058029,0.96968798,0.39570120,0.34101039,0.22195208,0.00000000,0.01243643,0.18898965,0.25076611,0.00000000
-3.15457729,1.03681779,0.42393749,0.36199191,0.24152794,0.00000000,0.01415029,0.19976369,0.27062753,0.00000000
-3.14857429,1.10654177,0.45329402,0.38344920,0.26254707,0.00000000,0.01605755,0.21056498,0.29176154,0.00000000
-3.14257129,1.17888000,0.48379470,0.40535297,0.28505887,0.00000000,0.01817020,0.22138222,0.31423095,0.00000000
-3.13656828,1.25384541,0.51545395,0.42767603,0.30909955,0.00000000,0.02049884,0.23220829,0.33808990,0.00000000
-3.13056528,1.33143248,0.54827144,0.45039030,0.33468669,0.00000000,0.02305225,0.24303903,0.36337860,0.00000000
-3.12456228,1.41160483,0.58222678,0.47346353,0.36181375,0.00000000,0.02583684,0.25387189,0.39011788,0.00000000
-3.11855928,1.49428243,0.61727437,0.49685579,0.39044463,0.00000000,0.02885617,0.26470434,0.41830380,0.00000000
-3.11255628,1.57932922,0.65333882,0.52051603,0.42050858,0.00000000,0.03211042,0.27553227,0.44790256,0.00000000
-3.10655328,1.66654162,0.69031123,0.54437888,0.45189588,0.00000000,0.03559595,0.28634836,0.47884614,0.00000000
-3.10055028,1.75563891,0.72804661,0.56836190,0.48445451,0.00000000,0.03930489,0.29714063,0.51102885,0.00000000
-3.09454727,1.84625609,0.76636270,0.59236350,0.51798818,0.00000000,0.04322478,0.30789118,0.54430510,0.00000000
-3.08854427,1.93793973,0.80504038,0.61626172,0.55225589,0.00000000,0.04733838,0.31857529,0.57848860,0.00000000
-3.08254127,2.03014743,0.84382578,0.63991389,0.58697335,0.00000000,0.05162347,0.32916079,0.61335321,0.00000000
-3.07653827,2.12225105,0.88243401,0.66315739,0.62181618,0.00000000,0.05605291,0.33960793,0.64863542,0.00000000
-3.07053527,2.21354397,0.92055446,0.68581144,0.65642517,0.00000000,0.06059476,0.34986963,0.68403851,0.00000000
-3.06453227,2.30325208,0.95785756,0.70767987,0.69041322,0.00000000,0.06521254,0.35989213,0.71923831,0.00000000
-3.05852926,2.39054833,0.99400243,0.72855493,0.72337403,0.00000000,0.06986567,0.36961603,0.75389031,0.00000000
-3.05252626,2.47457029,1.02864540,0.74822173,0.75489209,0.00000000,0.07451004,0.37897760,0.78763789,0.00000000
-3.04652326,2.55443989,1.06144869,0.76646338,0.78455365,0.00000000,0.07909863,0.38791037,0.82012131,0.00000000
-3.04052026,2.62928459,1.09208894,0.78306644,0.81195822,0.00000000,0.08358237,0.39634675,0.85098698,0.00000000
-3.03451726,2.69825905,1.12026516,0.79782644,0.83672995,0.00000000,0.08791098,0.40421976,0.87989669,0.00000000
-3.02851426,2.76056611,1.14570563,0.81055335,0.85852861,0.00000000,0.09203390,0.41146458,0.90653629,0.00000000
-3.02251126,2.81547638,1.16817338,0.82107647,0.87705941,0.00000000,0.09590123,0.41802001,0.93062336,0.00000000
-3.01650825,2.86234535,1.18747015,0.82924885,0.89208134,0.00000000,0.09946477,0.42382957,0.95191358,0.00000000
-3.01050525,2.90062737,1.20343846,0.83495082,0.90341349,0.00000000,0.10267887,0.42884237,0.97020546,0.00000000
-3.00450225,2.92988596,1.21596203,0.83809258,0.91093921,0.00000000,0.10550142,0.43301356,0.98534326,0.00000000
-2.99849925,2.94980017,1.22496439,0.83861574,0.91460782,0.00000000,0.10789461,0.43630451,0.99721802,0.00000000
-2.99249625,2.96016681,1.23040612,0.83649393,0.91443389,0.00000000,0.10982570,0.43868262,1.00576670,0.00000000
-2.98649325,2.96089900,1.23228089,0.83173228,0.91049412,0.00000000,0.11126763,0.44012095,1.01096965,0.00000000
-2.98049025,2.95202110,1.23061078,0.82436620,0.90292216,0.00000000,0.11219955,0.44059762,1.01284660,0.00000000
-2.97448724,2.93366104,1.22544126,0.81445923,0.89190161,0.00000000,0.11260723,0.44009527,1.01145160,0.00000000
-2.96848424,2.90604045,1.21683632,0.80210060,0.87765770,0.00000000,0.11248328,0.43860046,1.00686727,0.00000000
-2.96248124,2.86946363,1.20487413,0.78740222,0.86044812,0.00000000,0.11182733,0.43610333,0.99919871,0.00000000
-2.95647824,2.82430617,1.18964360,0.77049567,0.84055352,0.00000000,0.11064600,0.43259740,0.98856771,0.00000000
-2.95047524,2.77100383,1.17124206,0.75152921,0.81826819,0.00000000,0.10895285,0.42807985,0.97510745,0.00000000
-2.94447224,2.71004263,1.14977433,0.73066492,0.79389136,0.00000000,0.10676805,0.42255201,0.95895812,0.00000000
-2.93846923,2.64195023,1.12535293,0.70807628,0.76771958,0.00000000,0.10411812,0.41602028,0.94026362,0.00000000
-2.93246623,2.56728928,1.09809970,0.68394595,0.74004034,0.00000000,0.10103543,0.40849737,0.91916965,0.00000000
-2.92646323,2.48665248,1.06814827,0.65846406,0.71112726,0.00000000,0.09755759,0.40000376,0.89582291,0.00000000
-2.92046023,2.40065940,1.03564724,0.63182681,0.68123675,0.00000000,0.09372686,0.39056933,0.87037158,0.00000000
-2.91445723,2.30995453,1.00076369,0.60423531,0.65060628,0.00000000,0.08958933,0.38023496,0.84296676,0.00000000
-2.90845423,2.21520634,0.96368644,0.57589466,0.61945395,0.00000000,0.08519415,0.36905403,0.81376464,0.00000000
-2.90245123,2.11710650,0.92462888,0.54701302,0.58797921,0.00000000,0.08059258,0.35709357,0.78292895,0.00000000
-2.89644822,2.01636881,0.88383081,0.51780062,0.55636448,0.00000000,0.07583711,0.34443500,0.75063358,0.00000000
-2.89044522,1.91372733,0.84155899,0.48846861,0.52477726,0.00000000,0.07098048,0.33117432,0.71706473,0.00000000
-2.88444222,1.80993303,0.79810628,0.45922760,0.49337250,0.00000000,0.06607476,0.31742161,0.68242252,0.00000000
-2.87843922,1.70574880,0.75378913,0.43028591,0.46229497,0.00000000,0.06117041,0.30329981,0.64692167,0.00000000
-2.87243622,1.60194253,0.70894359,0.40184744,0.43168127,0.00000000,0.05631543,0.28894279,0.61079105,0.00000000
-2.86643322,1.49927834,0.66391976,0.37410917,0.40166141,0.00000000,0.05155458,0.27449276,0.57427220,0.00000000
-2.86043022,1.39850606,0.61907507,0.34725853,0.37235977,0.00000000,0.04692869,0.26009701,0.53761657,0.00000000
-2.85442721,1.30034943,0.57476671,0.32147045,0.34389540,0.00000000,0.04247413,0.24590418,0.50108185,0.00000000
-2.84842421,1.20549348,0.53134345,0.29690449,0.31638175,0.00000000,0.03822239,0.23206028,0.46492734,0.00000000
-2.84242121,1.11457169,0.48913745,0.27370204,0.28992581,0.00000000,0.03419982,0.21870447,0.42940875,0.00000000
-2.83641821,1.02815364,0.44845633,0.25198376,0.26462682,0.00000000,0.03042751,0.20596495,0.39477273,0.00000000
-2.83041521,0.94673384,0.40957598,0.23184750,0.24057478,0.00000000,0.02692137,0.19395511,0.36125135,0.00000000
-2.82441221,0.87072237,0.37273450,0.21336674,0.21784879,0.00000000,0.02369235,0.18277014,0.32905686,0.00000000
-2.81840920,0.80043785,0.33812740,0.19658965,0.19651555,0.00000000,0.02074668,0.17248427,0.29837715,0.00000000
-2.81240620,0.73610332,0.30590441,0.18153899,0.17662803,0.00000000,0.01808643,0.16314877,0.26937193,0.00000000
-2.80640320,0.67784512,0.27616800,0.16821274,0.15822454,0.00000000,0.01570998,0.15479082,0.24217002,0.00000000
-2.80040020,0.62569512,0.24897354,0.15658550,0.14132830,0.00000000,0.01361264,0.14741339,0.21686772,0.00000000
-2.79439720,0.57959611,0.22433108,0.14661074,0.12594751,0.00000000,0.01178731,0.14099605,0.19352844,0.00000000
-2.78839420,0.53941017,0.20220863,0.13822363,0.11207599,0.00000000,0.01022514,0.13549666,0.17218346,0.00000000
-2.78239120,0.50492977,0.18253678,0.13134458,0.09969432,0.00000000,0.00891619,0.13085408,0.15283383,0.00000000
-2.77638819,0.47589101,0.16521420,0.12588309,0.08877156,0.00000000,0.00785007,0.12699149,0.13545324,0.00000000
-2.77038519,0.45198849,0.15011405,0.12174204,0.07926727,0.00000000,0.00701649,0.12382042,0.11999169,0.00000000
-2.76438219,0.43289121,0.13709073,0.11882204,0.07113393,0.00000000,0.00640584,0.12124516,0.10637975,0.00000000
-2.75837919,0.41825872,0.12598682,0.11702579,0.06431956,0.00000000,0.00600955,0.11916751,0.09453326,0.00000000
-2.75237619,0.40775705,0.11663991,0.11626221,0.05877039,0.00000000,0.00582052,0.11749145,0.08435816,0.00000000
-2.74637319,0.40107364,0.10888906,0.11645031,0.05443363,0.00000000,0.00583339,0.11612779,0.07575534,0.00000000
-2.74037019,0.39793070,0.10258067,0.11752248,0.05126002,0.00000000,0.00604468,0.11499839,0.06862524,0.00000000
-2.73436718,0.39809677,0.09757365,0.11942724,0.04920629,0.00000000,0.00645294,0.11403986,0.06287215,0.00000000
-2.72836418,0.40139571,0.09374366,0.12213135,0.04823737,0.00000000,0.00705878,0.11320666,0.05840787,0.00000000
-2.72236118,0.40771324,0.09098647,0.12562108,0.04832826,0.00000000,0.00786478,0.11247325,0.05515496,0.00000000
-2.71635818,0.41700065,0.08922027,0.12990282,0.04946564,0.00000000,0.00887537,0.11183551,0.05304917,0.00000000
-2.71035518,0.42927569,0.08838709,0.13500280,0.05164911,0.00000000,0.01009665,0.11131111,0.05204129,0.00000000
-2.70435218,0.44462077,0.08845325,0.14096622,0.05489212,0.00000000,0.01153613,0.11093894,0.05209822,0.00000000
-2.69834917,0.46317862,0.08940890,0.14785548,0.05922259,0.00000000,0.01320241,0.11077763,0.05320345,0.00000000
-2.69234617,0.48514562,0.09126689,0.15574801,0.06468318,0.00000000,0.01510479,0.11090318,0.05535687,0.00000000
-2.68634317,0.51076314,0.09406089,0.16473337,0.07133132,0.00000000,0.01725290,0.11140584,0.05857396,0.00000000
-2.68034017,0.54030730,0.09784303,0.17491000,0.07923898,0.00000000,0.01965620,0.11238630,0.06288463,0.00000000
-2.67433717,0.57407749,0.10268110,0.18638164,0.08849216,0.00000000,0.02232347,0.11395144,0.06833144,0.00000000
-2.66833417,0.61238405,0.10865544,0.19925343,0.09919017,0.00000000,0.02526230,0.11620971,0.07496767,0.00000000
-2.66233117,0.65553555,0.11585567,0.21362800,0.11144461,0.00000000,0.02847849,0.11926636,0.08285499,0.00000000
-2.65632816,0.70382602,0.12437732,0.22960143,0.12537818,0.00000000,0.03197547,0.12321877,0.09206103,0.00000000
-2.65032516,0.75752243,0.13431849,0.24725932,0.14112318,0.00000000,0.03575370,0.12815191,0.10265677,0.00000000
-2.64432216,0.81685286,0.14577659,0.26667301,0.15881967,0.00000000,0.03981007,0.13413424,0.11471396,0.00000000
-2.63831916,0.88199543,0.15884517,0.28789598,0.17861334,0.00000000,0.04413732,0.14121414,0.12830243,0.00000000
-2.63231616,0.95306834,0.17361102,0.31096059,0.20065301,0.00000000,0.04872352,0.14941698,0.14348754,0.00000000
-2.62631316,1.03012107,0.19015133,0.33587513,0.22508764,0.00000000,0.05355156,0.15874301,0.16032762,0.00000000
-2.62031016,1.11312693,0.20853110,0.36262128,0.25206290,0.00000000,0.05859880,0.16916605,0.17887152,0.00000000
-2.61430715,1.20197691,0.22880075,0.39115200,0.28171721,0.00000000,0.06383679,0.18063308,0.19915620,0.00000000
-2.60830415,1.29647492,0.25099379,0.42138984,0.31417731,0.00000000,0.06923107,0.19306466,0.22120442,0.00000000
-2.60230115,1.39633432,0.27512458,0.45322583,0.34955313,0.00000000,0.07474124,0.20635630,0.24502250,0.00000000
-2.59629815,1.50117583,0.30118625,0.48651877,0.38793224,0.00000000,0.08032108,0.22038045,0.27059806,0.00000000
-2.59029515,1.61052650,0.32914855,0.52109517,0.42937379,0.00000000,0.08591899,0.23498930,0.29789784,0.00000000
-2.58429215,1.72381997,0.35895573,0.55674959,0.47390200,0.00000000,0.09147847,0.25001804,0.32686553,0.00000000
-2.57828914,1.84039776,0.39052444,0.59324567,0.52149938,0.00000000,0.09693891,0.26528860,0.35741963,0.00000000
-2.57228614,1.95951162,0.42374163,0.63031757,0.57209984,0.00000000,0.10223657,0.28061359,0.38945133,0.00000000
-2.56628314,2.08032694,0.45846255,0.66767209,0.62558188,0.00000000,0.10730564,0.29580039,0.42282258,0.00000000
-2.56028014,2.20192732,0.49450885,0.70499124,0.68176222,0.00000000,0.11207955,0.31065520,0.45736426,0.00000000
-2.55427714,2.32332025,0.53166701,0.74193543,0.74039005,0.00000000,0.11649237,0.32498688,0.49287472,0.00000000
-2.54827414,2.44344412,0.56968717,0.77814713,0.80114232,0.00000000,0.12048024,0.33861053,0.52911871,0.00000000
-2.54227114,2.56117680,0.60828249,0.81325511,0.86362044,0.00000000,0.12398293,0.35135071,0.56582687,0.00000000
-2.53626813,2.67534572,0.64712939,0.84687914,0.92734882,0.00000000,0.12694532,0.36304420,0.60269604,0.00000000
-2.53026513,2.78474004,0.68586866,0.87863526,0.99177541,0.00000000,0.12931884,0.37354226,0.63939040,0.00000000
-2.52426213,2.88812462,0.72410782,0.90814135,1.05627486,0.00000000,0.13106280,0.38271251,0.67554376,0.00000000
-2.51825913,2.98425635,0.76142470,0.93502327,1.12015427,0.00000000,0.13214555,0.39044028,0.71076311,0.00000000
-2.51225613,3.07190263,0.79737253,0.95892121,1.18266191,0.00000000,0.13254543,0.39662957,0.74463335,0.00000000
-2.50625313,3.14986192,0.83148651,0.97949634,1.24299886,0.00000000,0.13225152,0.40120374,0.77672360,0.00000000
-2.50025013,3.21698642,0.86329188,0.99643758,1.30033353,0.00000000,0.13126405,0.40410580,0.80659466,0.00000000
-2.49424712,3.27220617,0.89231327,1.00946844,1.35381886,0.00000000,0.12959459,0.40529856,0.83380792,0.00000000
-2.48824412,3.31455446,0.91808543,1.01835364,1.40261176,0.00000000,0.12726587,0.40476466,0.85793517,0.00000000
-2.48224112,3.34319345,0.94016470,1.02290547,1.44589432,0.00000000,0.12431139,0.40250634,0.87856936,0.00000000
-2.47623812,3.35743959,0.95814111,1.02298964,1.48289612,0.00000000,0.12077467,0.39854530,0.89533579,0.00000000
-2.47023512,3.35678763,0.97165066,1.01853038,1.51291687,0.00000000,0.11670830,0.39292236,0.90790334,0.00000000
-2.46423212,3.34093231,0.98038706,1.00951467,1.53534846,0.00000000,0.11217274,0.38569710,0.91599539,0.00000000
-2.45822911,3.30978668,0.98411274,0.99599531,1.54969554,0.00000000,0.10723501,0.37694734,0.91939988,0.00000000
-2.45222611,3.26349619,0.98266834,0.97809273,1.55559379,0.00000000,0.10196717,0.36676852,0.91797796,0.00000000
-2.44622311,3.20244738,0.97598038,0.95599531,1.55282490,0.00000000,0.09644478,0.35527288,0.91167100,0.00000000
-2.44022011,3.12727069,0.96406653,0.92995814,1.54132766,0.00000000,0.09074535,0.34258838,0.90050537,0.00000000
-2.43421711,3.03883682,0.94703828,0.90030019,1.52120439,0.00000000,0.08494681,0.32885737,0.88459477,0.00000000
-2.42821411,2.93824628,0.92510069,0.86739981,1.49272247,0.00000000,0.07912603,0.31423492,0.86413993,0.00000000
-2.42221111,2.82681223,0.89854917,0.83168864,1.45631064,0.00000000,0.07335754,0.29888693,0.83942554,0.00000000
-2.41620810,2.70603695,0.86776335,0.79364415,1.41255012,0.00000000,0.06771231,0.28298777,0.81081448,0.00000000
-2.41020510,2.57758251,0.83319816,0.75378080,1.36216091,0.00000000,0.06225678,0.26671781,0.77873957,0.00000000
-2.40420210,2.44323649,0.79537253,0.71264018,1.30598365,0.00000000,0.05705205,0.25026059,0.74369307,0.00000000
-2.39819910,2.30487386,0.75485605,0.67078042,1.24495773,0.00000000,0.05215325,0.23379988,0.70621428,0.00000000
-2.39219610,2.16441629,0.71225422,0.62876503,1.18009657,0.00000000,0.04760910,0.21751659,0.66687588,0.00000000
-2.38619310,2.02379012,0.66819275,0.58715165,1.11246099,0.00000000,0.04346164,0.20158574,0.62626932,0.00000000
-2.38019010,1.88488449,0.62330160,0.54648091,1.04313161,0.00000000,0.03974611,0.18617346,0.58499007,0.00000000
-2.37418709,1.74951082,0.57819940,0.50726573,0.97318145,0.00000000,0.03649089,0.17143421,0.54362300,0.00000000
-2.36818409,1.61936495,0.53347875,0.46998134,0.90364956,0.00000000,0.03371757,0.15750815,0.50272866,0.00000000
-2.36218109,1.49599295,0.48969288,0.43505632,0.83551675,0.00000000,0.03144108,0.14451898,0.46283080,0.00000000
-2.35617809,1.38076153,0.44734427,0.40286475,0.76968398,0.00000000,0.02966981,0.13257206,0.42440549,0.00000000
-2.35017509,1.27483358,0.40687529,0.37371965,0.70695413,0.00000000,0.02840571,0.12175297,0.38787228,0.00000000
-2.34417209,1.17914954,0.36866132,0.34786795,0.64801769,0.00000000,0.02764444,0.11212652,0.35358742,0.00000000
-2.33816908,1.09441458,0.33300620,0.32548685,0.59344234,0.00000000,0.02737544,0.10373624,0.32183939,0.00000000
-2.33216608,1.02109174,0.30014021,0.30668176,0.54366676,0.00000000,0.02758201,0.09660429,0.29284663,0.00000000
-2.32616308,0.95940099,0.27022030,0.29148581,0.49899852,0.00000000,0.02824137,0.09073183,0.26675749,0.00000000
-2.32016008,0.90932388,0.24333246,0.27986072,0.45961570,0.00000000,0.02932468,0.08609972,0.24365219,0.00000000
-2.31415708,0.87061335,0.21949593,0.27169932,0.42557216,0.00000000,0.03079724,0.08266971,0.22354654,0.00000000
-2.30815408,0.84280850,0.19866899,0.26682929,0.39680578,0.00000000,0.03261854,0.08038589,0.20639722,0.00000000
-2.30215108,0.82525357,0.18075594,0.26501832,0.37314938,0.00000000,0.03474259,0.07917641,0.19210843,0.00000000
-2.29614807,0.81712076,0.16561497,0.26598048,0.35434373,0.00000000,0.03711827,0.07895554,0.18053935,0.00000000
-2.29014507,0.81743636,0.15306659,0.26938366,0.34005217,0.00000000,0.03968991,0.07962589,0.17151245,0.00000000
-2.28414207,0.82510940,0.14290236,0.27485806,0.32987624,0.00000000,0.04239793,0.08108075,0.16482205,0.00000000
-2.27813907,0.83896242,0.13489347,0.28200549,0.32337199,0.00000000,0.04517978,0.08320666,0.16024312,0.00000000
-2.27213607,0.85776354,0.12879922,0.29040932,0.32006622,0.00000000,0.04797102,0.08588597,0.15753993,0.00000000
-2.26613307,0.88025916,0.12437485,0.29964484,0.31947256,0.00000000,0.05070649,0.08899946,0.15647423,0.00000000
-2.26013007,0.90520644,0.12137883,0.30928994,0.32110659,0.00000000,0.05332177,0.09242889,0.15681301,0.00000000
-2.25412706,0.93140495,0.11957931,0.31893557,0.32449994,0.00000000,0.05575458,0.09605952,0.15833540,0.00000000
-2.24812406,0.95772638,0.11875974,0.32819590,0.32921282,0.00000000,0.05794633,0.09978247,0.16083864,0.00000000
-2.24212106,0.98314172,0.11872342,0.33671790,0.33484481,0.00000000,0.05984364,0.10349682,0.16414297,0.00000000
-2.23611806,1.00674497,0.11929713,0.34418980,0.34104356,0.00000000,0.06139974,0.10711160,0.16809538,0.00000000
-2.23011506,1.02777269,0.12033371,0.35034842,0.34751127,0.00000000,0.06257578,0.11054732,0.17257203,0.00000000
-2.22411206,1.04561880,0.12171361,0.35498495,0.35400877,0.00000000,0.06334195,0.11373727,0.17747938,0.00000000
-2.21810905,1.05984406,0.12334545,0.35794905,0.36035723,0.00000000,0.06367829,0.11662849,0.18275399,0.00000000
-2.21210605,1.07018016,0.12516569,0.35915111,0.36643736,0.00000000,0.06357527,0.11918225,0.18836104,0.00000000
-2.20610305,1.07652812,0.12713742,0.35856255,0.37218646,0.00000000,0.06303397,0.12137429,0.19429169,0.00000000
-2.20010005,1.07895139,0.12924845,0.35621429,0.37759321,0.00000000,0.06206604,0.12319465,0.20055937,0.00000000
-2.19409705,1.07766395,0.13150877,0.35219343,0.38269083,0.00000000,0.06069318,0.12464725,0.20719526,0.00000000
-2.18809405,1.07301411,0.13394761,0.34663823,0.38754867,0.00000000,0.05894644,0.12574910,0.21424309,0.00000000
-2.18209105,1.06546482,0.13661010,0.33973184,0.39226288,0.00000000,0.05686514,0.12652943,0.22175365,0.00000000
-2.17608804,1.05557149,0.13955389,0.33169487,0.39694656,0.00000000,0.05449561,0.12702858,0.22977923,0.00000000
-2.17008504,1.04395831,0.14284578,0.32277729,0.40171985,0.00000000,0.05188974,0.12729682,0.23836829,0.00000000
-2.16408204,1.03129434,0.14655846,0.31324994,0.40670055,0.00000000,0.04910343,0.12739314,0.24756065,0.00000000
-2.15807904,1.01827015,0.15076759,0.30339604,0.41199569,0.00000000,0.04619494,0.12738402,0.25738348,0.00000000
-2.15207604,1.00557620,0.15554932,0.29350301,0.41769446,0.00000000,0.04322333,0.12734223,0.26784829,0.00000000
-2.14607304,0.99388354,0.16097814,0.28385487,0.42386276,0.00000000,0.04024693,0.12734562,0.27894909,0.00000000
-2.14007004,0.98382748,0.16712535,0.27472547,0.43053974,0.00000000,0.03732190,0.12747602,0.29066180,0.00000000
-2.13406703,0.97599449,0.17405786,0.26637264,0.43773623,0.00000000,0.03450103,0.12781806,0.30294483,0.00000000
-2.12806403,0.97091238,0.18183747,0.25903339,0.44543518,0.00000000,0.03183264,0.12845800,0.31574095,0.00000000
-2.12206103,0.96904370,0.19052037,0.25292019,0.45359380,0.00000000,0.02935977,0.12948244,0.32898010,0.00000000
-2.11605803,0.97078179,0.20015690,0.24821811,0.46214735,0.00000000,0.02711947,0.13097698,0.34258293,0.00000000
-2.11005503,0.97644910,0.21079123,0.24508292,0.47101398,0.00000000,0.02514239,0.13302459,0.35646495,0.00000000
-2.10405203,0.98629705,0.22246104,0.24363982,0.48010033,0.00000000,0.02345247,0.13570393,0.37054076,0.00000000
-2.09804902,1.00050680,0.23519687,0.24398274,0.48930743,0.00000000,0.02206686,0.13908732,0.38472820,0.00000000
-2.09204602,1.01919028,0.24902122,0.24617402,0.49853638,0.00000000,0.02099591,0.14323860,0.39895199,0.00000000
-2.08604302,1.04239088,0.26394717,0.25024427,0.50769348,0.00000000,0.02024334,0.14821076,0.41314661,0.00000000
-2.08004002,1.07008360,0.27997663,0.25619240,0.51669430,0.00000000,0.01980649,0.15404353,0.42725830,0.00000000
-2.07403702,1.10217423,0.29709825,0.26398570,0.52546666,0.00000000,0.01967655,0.16076092,0.44124581,0.00000000
-2.06803402,1.13849774,0.31528499,0.27355994,0.53395209,0.00000000,0.01983900,0.16836888,0.45508010,0.00000000
-2.06203102,1.17881617,0.33449166,0.28481961,0.54210594,0.00000000,0.02027399,0.17685326,0.46874281,0.00000000
-2.05602801,1.22281619,0.35465250,0.29763830,0.54989617,0.00000000,0.02095684,0.18617816,0.48222380,0.00000000
-2.05002501,1.27010731,0.37567909,0.31185948,0.55730097,0.00000000,0.02185846,0.19628480,0.49551776,0.00000000
-2.04402201,1.32022098,0.39745886,0.32729764,0.56430550,0.00000000,0.02294604,0.20709118,0.50862034,0.00000000
-2.03801901,1.37261170,0.41985439,0.34374012,0.57089814,0.00000000,0.02418354,0.21849249,0.52152407,0.00000000
-2.03201601,1.42666044,0.44270368,0.36094970,0.57706663,0.00000000,0.02553244,0.23036253,0.53421426,0.00000000
-2.02601301,1.48168124,0.46582176,0.37866801,0.58279444,0.00000000,0.02695246,0.24255601,0.54666538,0.00000000
-2.02001001,1.53693107,0.48900344,0.39661987,0.58805777,0.00000000,0.02840235,0.25491187,0.55883813,0.00000000
-2.01400700,1.59162333,0.51202748,0.41451860,0.59282347,0.00000000,0.02984073,0.26725752,0.57067738,0.00000000
-2.00800400,1.64494477,0.53466202,0.43207204,0.59704806,0.00000000,0.03122695,0.27941384,0.58211130,0.00000000
-2.00200100,1.69607539,0.55667119,0.44898940,0.60067813,0.00000000,0.03252204,0.29120088,0.59305157,0.00000000
-1.99599800,1.74421086,0.57782254,0.46498852,0.60365187,0.00000000,0.03368960,0.30244393,0.60339493,0.00000000
-1.98999500,1.78858646,0.59789519,0.47980337,0.60590194,0.00000000,0.03469659,0.31297984,0.61302572,0.00000000
-1.98399200,1.82850153,0.61668825,0.49319145,0.60735928,0.00000000,0.03551420,0.32266323,0.62181954,0.00000000
-1.97798899,1.86334342,0.63402906,0.50494084,0.60795778,0.00000000,0.03611854,0.33137234,0.62964761,0.00000000
-1.97198599,1.89260957,0.64978103,0.51487651,0.60763932,0.00000000,0.03649116,0.33901430,0.63638178,0.00000000
-1.96598299,1.91592680,0.66385048,0.52286556,0.60635903,0.00000000,0.03661949,0.34552948,0.64189978,0.00000000
-1.95997999,1.93306671,0.67619231,0.52882128,0.60409028,0.00000000,0.03649710,0.35089473,0.64609061,0.00000000
