energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.07503752,5.11651730,0.01074949,0.09504781,0.29607095,0.93946055,0.16220987,1.69752877,1.49062919,2.57565916
-0.06903452,5.09756153,0.01082290,0.09345262,0.29536910,0.93243573,0.16140361,1.69248666,1.48195648,2.57908742
-0.06303152,5.08454923,0.01092568,0.09196452,0.29477172,0.92695285,0.16083322,1.69109715,1.47522387,2.58308628
-0.05702851,5.07692940,0.01105552,0.09058573,0.29425502,0.92291333,0.16047404,1.69318514,1.47026652,2.58732511
-0.05102551,5.07406592,0.01120949,0.08931653,0.29379739,0.92019257,0.16029905,1.69853143,1.46689131,2.59145964
-0.04502251,5.07527030,0.01138409,0.08815572,0.29338036,0.91864648,0.16028068,1.70688524,1.46488511,2.59514529
-0.03901951,5.07983292,0.01157536,0.08710119,0.29298937,0.91811782,0.16039250,1.71797602,1.46402324,2.59804956
-0.03301651,5.08705160,0.01177895,0.08615037,0.29261420,0.91844234,0.16061066,1.73152406,1.46407766,2.59986332
-0.02701351,5.09625605,0.01199022,0.08530071,0.29224910,0.91945421,0.16091506,1.74724951,1.46482465,2.60031015
-0.02101051,5.10682751,0.01220438,0.08455007,0.29189264,0.92099077,0.16129020,1.76487935,1.46605177,2.59915382
-0.01500750,5.11821305,0.01241660,0.08389707,0.29154731,0.92289652,0.16172558,1.78415228,1.46756380,2.59620340
-0.00900450,5.12993453,0.01262211,0.08334127,0.29121882,0.92502603,0.16221584,1.80482144,1.46918752,2.59131617
-0.00300150,5.14159232,0.01281629,0.08288343,0.29091534,0.92724623,0.16276049,1.82665532,1.47077543,2.58439850
0.00300150,5.15286447,0.01299484,0.08252549,0.29064659,0.92943769,0.16336329,1.84943685,1.47220819,2.57540470
0.00900450,5.16350220,0.01315380,0.08227065,0.29042295,0.93149537,0.16403147,1.87296134,1.47339606,2.56433451
0.01500750,5.17332256,0.01328965,0.08212328,0.29025460,0.93332882,0.16477472,1.89703349,1.47427929,2.55122938
0.02101051,5.18219957,0.01339937,0.08208885,0.29015084,0.93486191,0.16560408,1.92146411,1.47482778,2.53616819
0.02701351,5.19005476,0.01348051,0.08217372,0.29011959,0.93603250,0.16653084,1.94606686,1.47504002,2.51926273
0.03301651,5.19684816,0.01353115,0.08238502,0.29016711,0.93679186,0.16756547,1.97065547,1.47494170,2.50065351
0.03901951,5.20257075,0.01355002,0.08273034,0.29029805,0.93710429,0.16871671,1.99504182,1.47458398,2.48050607
0.04502251,5.20723876,0.01353638,0.08321756,0.29051570,0.93694675,0.16999082,2.01903502,1.47404165,2.45900828
0.05102551,5.21089038,0.01349013,0.08385448,0.29082261,0.93630865,0.17139105,2.04244164,1.47341135,2.43636859
0.05702851,5.21358488,0.01341172,0.08464857,0.29122136,0.93519191,0.17291738,2.06506715,1.47280974,2.41281542
0.06303152,5.21540406,0.01330213,0.08560656,0.29171554,0.93361098,0.17456644,2.08671844,1.47237179,2.38859742
0.06903452,5.21645543,0.01316289,0.08673412,0.29231087,0.93159301,0.17633172,2.10720729,1.47224896,2.36398448
0.07503752,5.21687661,0.01299602,0.08803538,0.29301631,0.92917791,0.17820389,2.12635443,1.47260732,2.33926919
0.08104052,5.21684010,0.01280397,0.08951258,0.29384510,0.92641825,0.18017132,2.14399411,1.47362533,2.31476817
0.08704352,5.21655745,0.01258962,0.09116556,0.29481565,0.92337883,0.18222064,2.15997862,1.47549111,2.29082296
0.09304652,5.21628210,0.01235625,0.09299134,0.29595214,0.92013592,0.18433738,2.17418265,1.47839913,2.26779983
0.09904952,5.21630977,0.01210743,0.09498373,0.29728483,0.91677585,0.18650648,2.18650708,1.48254605,2.24608815
0.10505253,5.21697602,0.01184702,0.09713291,0.29884984,0.91339318,0.18871285,2.19688196,1.48812555,2.22609685
0.11105553,5.21865013,0.01157909,0.09942518,0.30068858,0.91008823,0.19094171,2.20526858,1.49532228,2.20824861
0.11705853,5.22172537,0.01130784,0.10184273,0.30284657,0.90696399,0.19317878,2.21166035,1.50430477,2.19297173
0.12306153,5.22660533,0.01103754,0.10436357,0.30537186,0.90412263,0.19541043,2.21608249,1.51521748,2.18068951
0.12906453,5.23368697,0.01077242,0.10696161,0.30831287,0.90166150,0.19762351,2.21859052,1.52817231,2.17180743
0.13506753,5.24334065,0.01051656,0.10960692,0.31171598,0.89966902,0.19980514,2.21926762,1.54323968,2.16669840
0.14107054,5.25588829,0.01027383,0.11226613,0.31562269,0.89822043,0.20194242,2.21822085,1.56043983,2.16568665
0.14707354,5.27158051,0.01004775,0.11490304,0.32006664,0.89737369,0.20402201,2.21557654,1.57973467,2.16903087
0.15307654,5.29057427,0.00984139,0.11747945,0.32507062,0.89716585,0.20602975,2.21147490,1.60102075,2.17690760
0.15907954,5.31291203,0.00965729,0.11995606,0.33064364,0.89760987,0.20795032,2.20606410,1.62412389,2.18939558
0.16508254,5.33850407,0.00949735,0.12229357,0.33677836,0.89869241,0.20976701,2.19949416,1.64879597,2.20646211
0.17108554,5.36711520,0.00936275,0.12445387,0.34344888,0.90037249,0.21146166,2.19191068,1.67471442,2.22795241
0.17708854,5.39835692,0.00925396,0.12640127,0.35060914,0.90258128,0.21301477,2.18344887,1.70148459,2.25358276
0.18309155,5.43168605,0.00917062,0.12810370,0.35819209,0.90522320,0.21440579,2.17422810,1.72864546,2.28293816
0.18909455,5.46641041,0.00911164,0.12953393,0.36610963,0.90817820,0.21561373,2.16434707,1.75567852,2.31547513
0.19509755,5.50170185,0.00907516,0.13067064,0.37425348,0.91130520,0.21661790,2.15388005,1.78201988,2.35052985
0.20110055,5.53661652,0.00905864,0.13149928,0.38249687,0.91444680,0.21739886,2.14287416,1.80707526,2.38733182
0.20710355,5.57012170,0.00905895,0.13201282,0.39069725,0.91743477,0.21793947,2.13134804,1.83023735,2.42502261
0.21310655,5.60112851,0.00907249,0.13221218,0.39869971,0.92009639,0.21822605,2.11929189,1.85090491,2.46267930
0.21910955,5.62852895,0.00909531,0.13210638,0.40634117,0.92226114,0.21824952,2.10666897,1.86850292,2.49934178
0.22511256,5.65123572,0.00912330,0.13171242,0.41345509,0.92376758,0.21800641,2.09341847,1.88250274,2.53404269
0.23111556,5.66822300,0.00915229,0.13105483,0.41987658,0.92446993,0.21749974,2.07945974,1.89244145,2.56583892
0.23711856,5.67856606,0.00917827,0.13016491,0.42544765,0.92424417,0.21673961,2.06469760,1.89793945,2.59384310
0.24312156,5.68147769,0.00919751,0.12907973,0.43002240,0.92299315,0.21574348,2.04902848,1.89871534,2.61725372
0.24912456,5.67633952,0.00920670,0.12784084,0.43347193,0.92065056,0.21453608,2.03234712,1.89459737,2.63538234
0.25512756,5.66272637,0.00920310,0.12649278,0.43568869,0.91718341,0.21314887,2.01455336,1.88553077,2.64767669
0.26113057,5.64042228,0.00918458,0.12508147,0.43659017,0.91259292,0.21161914,1.99555875,1.87158066,2.65373823
0.26713357,5.60942713,0.00914972,0.12365246,0.43612165,0.90691369,0.20998865,1.97529241,1.85293009,2.65333367
0.27313657,5.56995338,0.00909783,0.12224927,0.43425800,0.90021119,0.20830202,1.95370595,1.82987344,2.64639945
0.27913957,5.52241296,0.00902890,0.12091162,0.43100438,0.89257766,0.20660471,1.93077695,1.80280543,2.63303929
0.28514257,5.46739487,0.00894362,0.11967392,0.42639575,0.88412658,0.20494095,1.90651093,1.77220609,2.61351478
0.29114557,5.40563470,0.00884326,0.11856390,0.42049544,0.87498616,0.20335148,1.88094154,1.73862253,2.58822957
0.29714857,5.33797770,0.00872959,0.11760147,0.41339264,0.86529194,0.20187149,1.85412904,1.70264843,2.55770805
0.30315158,5.26533738,0.00860476,0.11679793,0.40519902,0.85517920,0.20052855,1.82615713,1.66490204,2.52256969
0.30915458,5.18865207,0.00847118,0.11615545,0.39604470,0.84477546,0.19934103,1.79712835,1.62600397,2.48350040
0.31515758,5.10884181,0.00833136,0.11566701,0.38607372,0.83419348,0.19831678,1.76715848,1.58655575,2.44122237
0.32116058,5.02676817,0.00818780,0.11531667,0.37543928,0.82352529,0.19745234,1.73637016,1.54712004,2.39646420
0.32716358,4.94319913,0.00804289,0.11508020,0.36429887,0.81283760,0.19673280,1.70488648,1.50820370,2.34993257
0.33316658,4.85878124,0.00789876,0.11492611,0.35280966,0.80216875,0.19613206,1.67282480,1.47024410,2.30228713
0.33916958,4.77402047,0.00775722,0.11481699,0.34112428,0.79152756,0.19561386,1.64029144,1.43359959,2.25411958
0.34517259,4.68927286,0.00761972,0.11471110,0.32938714,0.78089404,0.19513327,1.60737765,1.39854409,2.20593808
0.35117559,4.60474545,0.00748729,0.11456416,0.31773147,0.77022199,0.19463865,1.57415721,1.36526629,2.15815742
0.35717859,4.52050733,0.00736058,0.11433132,0.30627714,0.75944338,0.19407409,1.54068590,1.33387296,2.11109531
0.36318159,4.43651001,0.00723984,0.11396910,0.29512937,0.74847423,0.19338206,1.50700302,1.30439632,2.06497455
0.36918459,4.35261576,0.00712501,0.11343736,0.28437818,0.73722160,0.19250625,1.47313478,1.27680469,2.01993079
0.37518759,4.26863220,0.00701577,0.11270113,0.27409873,0.72559141,0.19139442,1.43909962,1.25101585,1.97602497
0.38119060,4.18435088,0.00691164,0.11173222,0.26435223,0.71349661,0.19000109,1.40491491,1.22691226,1.93325957
0.38719360,4.09958745,0.00681207,0.11051061,0.25518746,0.70086514,0.18829004,1.37060474,1.20435712,1.89159732
0.39319660,4.01422105,0.00671652,0.10902545,0.24664270,0.68764732,0.18623636,1.33620819,1.18321053,1.85098119
0.39919960,3.92823026,0.00662457,0.10727577,0.23874781,0.67382226,0.18382805,1.30178764,1.16334467,1.81135443
0.40520260,3.84172357,0.00653600,0.10527075,0.23152643,0.65940280,0.18106707,1.26743628,1.14465727,1.77267910
0.41120560,3.75496241,0.00645087,0.10302959,0.22499802,0.64443883,0.17796978,1.23328449,1.12708265,1.73495226
0.41720860,3.66837512,0.00636954,0.10058096,0.21917961,0.62901866,0.17456676,1.19950439,1.11059968,1.69821872
0.42321161,3.58256112,0.00629270,0.09796218,0.21408720,0.61326844,0.17090200,1.16631219,1.09523634,1.66257959
0.42921461,3.49828459,0.00622138,0.09521796,0.20973661,0.59734958,0.16703157,1.13396806,1.08107067,1.62819634
0.43521761,3.41645806,0.00615691,0.09239893,0.20614380,0.58145426,0.16302171,1.10277332,1.06822803,1.59528999
0.44122061,3.33811649,0.00610089,0.08955991,0.20332464,0.56579931,0.15894655,1.07306497,1.05687491,1.56413583
0.44722361,3.26438301,0.00605505,0.08675816,0.20129408,0.55061860,0.15488553,1.04520762,1.04720968,1.53505375
0.45322661,3.19642823,0.00602123,0.08405142,0.20006495,0.53615453,0.15092055,1.01958339,1.03945079,1.50839517
0.45922961,3.13542486,0.00600122,0.08149607,0.19964624,0.52264874,0.14713311,0.99657984,1.03382306,1.48452706
0.46523262,3.08250015,0.00599664,0.07914533,0.20004125,0.51033272,0.14360144,0.97657687,1.03054287,1.46381429
0.47123562,3.03868842,0.00600885,0.07704767,0.20124557,0.49941859,0.14039784,0.95993298,1.02980306,1.44660131
0.47723862,3.00488609,0.00603882,0.07524538,0.20324511,0.49009064,0.13758626,0.94697171,1.03175843,1.43319410
0.48324162,2.98181156,0.00608699,0.07377346,0.20601438,0.48249781,0.13522019,0.93796883,1.03651260,1.42384373
0.48924462,2.96997176,0.00615323,0.07265877,0.20951510,0.47674770,0.13334111,0.93314108,1.04410689,1.41873219
0.49524762,2.96963734,0.00623679,0.07191956,0.21369526,0.47290215,0.13197728,0.93263697,1.05451214,1.41796149
0.50125063,2.98082734,0.00633620,0.07156526,0.21848891,0.47097471,0.13114316,0.93653002,1.06762357,1.42154658
0.50725363,3.00330451,0.00644933,0.07159669,0.22381646,0.47093006,0.13083930,0.94481498,1.08325932,1.42941244
0.51325663,3.03658109,0.00657342,0.07200652,0.22958579,0.47268534,0.13105275,0.95740703,1.10116258,1.44139560
0.51925963,3.07993503,0.00670513,0.07278000,0.23569402,0.47611335,0.13175792,0.97414405,1.12100739,1.45724992
0.52526263,3.13243550,0.00684064,0.07389603,0.24202997,0.48104742,0.13291791,0.99479177,1.14240768,1.47665630
0.53126563,3.19297674,0.00697582,0.07532826,0.24847715,0.48728760,0.13448616,1.01905162,1.16492937,1.49923594
0.53726863,3.26031811,0.00710631,0.07704643,0.25491721,0.49460804,0.13640827,1.04657053,1.18810460,1.52456616
0.54327164,3.33312875,0.00722779,0.07901773,0.26123372,0.50276498,0.13862417,1.07695247,1.21144772,1.55219835
0.54927464,3.41003434,0.00733606,0.08120818,0.26731609,0.51150512,0.14107015,1.10977085,1.23447204,1.58167666
0.55527764,3.48966389,0.00742728,0.08358392,0.27306340,0.52057383,0.14368103,1.14458113,1.25670660,1.61255686
0.56128064,3.57069424,0.00749812,0.08611239,0.27838809,0.52972301,0.14639214,1.18093312,1.27771215,1.64442423
0.56728364,3.65189029,0.00754589,0.08876335,0.28321920,0.53871808,0.14914114,1.21838210,1.29709562,1.67690960
0.57328664,3.73213927,0.00756872,0.09150967,0.28750507,0.54734396,0.15186958,1.25649847,1.31452232,1.70970280
0.57928964,3.81047740,0.00756558,0.09432793,0.29121539,0.55540971,0.15452417,1.29487528,1.32972554,1.74256294
0.58529265,3.88610830,0.00753640,0.09719865,0.29434242,0.56275186,0.15705774,1.33313359,1.34251287,1.77532488
0.59129565,3.95841236,0.00748206,0.10010640,0.29690141,0.56923621,0.15942987,1.37092526,1.35276944,1.80790180
0.59729865,4.02694721,0.00740435,0.10303956,0.29893007,0.57475825,0.16160717,1.40793358,1.36045762,1.84028366
0.60330165,4.09143959,0.00730596,0.10598990,0.30048720,0.57924227,0.16356328,1.44387157,1.36561366,1.87253161
0.60930465,4.15176963,0.00719034,0.10895191,0.30165053,0.58263939,0.16527860,1.47847862,1.36834131,1.90476878
0.61530765,4.20794858,0.00706157,0.11192210,0.30251366,0.58492464,0.16673975,1.51151574,1.36880303,1.93716765
0.62131066,4.26009159,0.00692424,0.11489804,0.30318249,0.58609340,0.16793896,1.54276011,1.36720917,1.96993482
0.62731366,4.30838716,0.00678325,0.11787750,0.30377109,0.58615760,0.16887322,1.57199940,1.36380574,2.00329363
0.63331666,4.35306511,0.00664367,0.12085749,0.30439714,0.58514168,0.16954346,1.59902660,1.35886145,2.03746554
0.63931966,4.39436476,0.00651049,0.12383346,0.30517722,0.58307887,0.16995364,1.62363584,1.35265460,2.07265101
0.64532266,4.43250494,0.00638853,0.12679852,0.30622210,0.58000778,0.17010998,1.64561974,1.34546039,2.10901072
0.65132566,4.46765758,0.00628222,0.12974291,0.30763206,0.57596966,0.17002011,1.66476851,1.33753923,2.14664791
0.65732866,4.49992573,0.00619550,0.13265358,0.30949269,0.57100623,0.16969249,1.68087122,1.32912653,2.18559271
0.66333167,4.52932731,0.00613167,0.13551401,0.31187095,0.56515839,0.16913581,1.69371913,1.32042425,2.22578904
0.66933467,4.55578503,0.00609333,0.13830426,0.31481205,0.55846562,0.16835860,1.70311107,1.31159450,2.26708478
0.67533767,4.57912273,0.00608234,0.14100124,0.31833689,0.55096608,0.16736896,1.70886044,1.30275543,2.30922575
0.68134067,4.59906823,0.00609975,0.14357912,0.32244044,0.54269734,0.16617441,1.71080366,1.29397930,2.35185368
0.68734367,4.61526211,0.00614584,0.14600999,0.32709100,0.53369751,0.16478185,1.70880924,1.28529274,2.39450870
0.69334667,4.62727185,0.00622014,0.14826465,0.33223036,0.52400677,0.16319763,1.70278707,1.27667904,2.43663602
0.69934967,4.63461039,0.00632149,0.15031341,0.33777498,0.51366884,0.16142772,1.69269713,1.26808232,2.47759705
0.70535268,4.63675801,0.00644810,0.15212709,0.34361801,0.50273256,0.15947787,1.67855702,1.25941303,2.51668441
0.71135568,4.63318632,0.00659767,0.15367790,0.34963226,0.49125306,0.15735387,1.66044769,1.25055475,2.55314038
0.71735868,4.62338300,0.00676746,0.15494035,0.35567387,0.47929271,0.15506182,1.63851685,1.24137172,2.58617830
0.72336168,4.60687607,0.00695439,0.15589200,0.36158662,0.46692143,0.15260829,1.61297964,1.23171674,2.61500597
0.72936468,4.58325658,0.00715515,0.15651424,0.36720681,0.45421655,0.15000059,1.58411634,1.22143907,2.63885026
0.73536768,4.55219835,0.00736632,0.15679272,0.37236834,0.44126201,0.14724687,1.55226713,1.21039204,2.65698192
0.74137069,4.51347422,0.00758441,0.15671776,0.37690798,0.42814701,0.14435626,1.51782385,1.19843991,2.66873952
0.74737369,4.46696780,0.00780596,0.15628451,0.38067055,0.41496415,0.14133890,1.48121927,1.18546383,2.67355170
0.75337669,4.41268057,0.00802761,0.15549295,0.38351383,0.40180708,0.13820588,1.44291418,1.17136660,2.67095658
0.75937969,4.35073394,0.00824612,0.15434771,0.38531302,0.38876796,0.13496919,1.40338293,1.15607615,2.66061778
0.76538269,4.28136657,0.00845842,0.15285776,0.38596457,0.37593469,0.13164154,1.36309822,1.13954766,2.64233608
0.77138569,4.20492723,0.00866164,0.15103593,0.38538928,0.36338813,0.12823621,1.32251573,1.12176432,2.61605666
0.77738869,4.12186390,0.00885307,0.14889838,0.38353452,0.35119962,0.12476680,1.28205962,1.10273681,2.58187136
0.78339170,4.03270989,0.00903023,0.14646404,0.38037559,0.33942865,0.12124705,1.24210938,1.08250177,2.54001622
0.78939470,3.93806798,0.00919077,0.14375396,0.37591608,0.32812120,0.11769055,1.20298896,1.06111932,2.49086444
0.79539770,3.83859375,0.00933256,0.14079076,0.37018742,0.31730855,0.11411063,1.16495861,1.03867004,2.43491534
0.80140070,3.73497899,0.00945359,0.13759811,0.36324748,0.30700684,0.11052018,1.12820989,1.01525162,2.37277992
0.80740370,3.62793644,0.00955204,0.13420031,0.35517859,0.29721733,0.10693158,1.09286419,0.99097552,2.30516387
0.81340670,3.51818658,0.00962624,0.13062195,0.34608476,0.28792744,0.10335671,1.05897468,0.96596392,2.23284893
0.81940970,3.40644736,0.00967467,0.12688777,0.33608861,0.27911250,0.09980701,1.02653167,0.94034713,2.15667360
0.82541271,3.29342715,0.00969604,0.12302258,0.32532788,0.27073811,0.09629368,0.99547104,0.91426173,2.07751389
0.83141571,3.17982125,0.00968925,0.11905134,0.31395184,0.26276311,0.09282790,0.96568529,0.88784951,1.99626515
0.83741871,3.06631175,0.00965351,0.11499930,0.30211761,0.25514283,0.08942118,0.93703646,0.86125722,1.91382540
0.84342171,2.95357033,0.00958832,0.11089233,0.28998667,0.24783264,0.08608568,0.90937041,0.83463698,1.83108078
0.84942471,2.84226335,0.00949356,0.10675715,0.27772149,0.24079156,0.08283465,0.88253140,0.80814741,1.74889327
0.85542771,2.73305830,0.00936953,0.10262168,0.26548243,0.23398558,0.07968278,0.85637637,0.78195499,1.66809076
0.86143072,2.62663048,0.00921701,0.09851532,0.25342500,0.22739081,0.07664653,0.83078800,0.75623551,1.58945936
0.86743372,2.52366895,0.00903729,0.09446915,0.24169737,0.22099595,0.07374443,0.80568586,0.73117533,1.51373752
0.87343672,2.42488042,0.00883220,0.09051604,0.23043824,0.21480423,0.07099723,0.78103507,0.70697191,1.44161170
0.87943972,2.33099014,0.00860412,0.08669058,0.21977493,0.20883446,0.06842793,0.75685193,0.68383358,1.37371292
0.88544272,2.24273910,0.00835594,0.08302887,0.20982179,0.20312126,0.06606164,0.73320628,0.66197805,1.31061374
0.89144572,2.16087670,0.00809108,0.07956814,0.20067873,0.19771437,0.06392528,0.71022054,0.64162960,1.25282524
0.89744872,2.08614890,0.00781340,0.07634610,0.19243006,0.19267710,0.06204709,0.68806530,0.62301485,1.20079349
0.90345173,2.01928182,0.00752708,0.07340027,0.18514333,0.18808392,0.06045597,0.66695196,0.60635709,1.15489542
0.90945473,1.96096127,0.00723660,0.07076694,0.17886843,0.18401728,0.05918068,0.64712268,0.59186933,1.11543379
0.91545773,1.91180905,0.00694656,0.06848022,0.17363682,0.18056393,0.05824881,0.62883832,0.57974629,1.08263156
0.92146073,1.87235712,0.00666155,0.06657081,0.16946094,0.17781069,0.05768580,0.61236487,0.57015568,1.05662568
0.92746373,1.84302095,0.00638604,0.06506491,0.16633385,0.17584009,0.05751374,0.59795931,0.56322929,1.03746089
0.93346673,1.82407359,0.00612421,0.06398301,0.16422917,0.17472588,0.05775027,0.58585547,0.55905423,1.02508388
0.93946973,1.81562203,0.00587984,0.06333885,0.16310132,0.17452882,0.05840749,0.57625077,0.55766493,1.01933853
0.94547274,1.81758733,0.00565618,0.06313847,0.16288622,0.17529272,0.05949092,0.56929446,0.55903648,1.01996271
0.95147574,1.82969000,0.00545580,0.06337948,0.16350237,0.17704119,0.06099869,0.56507791,0.56307964,1.02658742
0.95747874,1.85144178,0.00528059,0.06405052,0.16485245,0.17977495,0.06292083,0.56362756,0.56963814,1.03873859
0.96348174,1.88214477,0.00513161,0.06513105,0.16682537,0.18347010,0.06523886,0.56490075,0.57848839,1.05584208
0.96948474,1.92089836,0.00500915,0.06659142,0.16929885,0.18807726,0.06792565,0.56878467,0.58934201,1.07723208
0.97548774,1.96661431,0.00491266,0.06839325,0.17214238,0.19352173,0.07094550,0.57509850,0.60185114,1.10216301
0.98149075,2.01803958,0.00484083,0.07049009,0.17522057,0.19970462,0.07425460,0.58359852,0.61561648,1.12982480
0.98749375,2.07378643,0.00479160,0.07282850,0.17839683,0.20650495,0.07780172,0.59398610,0.63019793,1.15936114
0.99349675,2.13236876,0.00476231,0.07534928,0.18153712,0.21378259,0.08152926,0.60591800,0.64512741,1.18989035
0.99949975,2.19224339,0.00474977,0.07798898,0.18451384,0.22138204,0.08537448,0.61901865,0.65992344,1.22052809
1.00550275,2.25185480,0.00475039,0.08068165,0.18720955,0.22913678,0.08927098,0.63289375,0.67410689,1.25041119
1.01150575,2.30968152,0.00476033,0.08336064,0.18952049,0.23687415,0.09315039,0.64714471,0.68721735,1.27872167
1.01750875,2.36428249,0.00477562,0.08596051,0.19135973,0.24442044,0.09694413,0.66138317,0.69882928,1.30471002
1.02351176,2.41434146,0.00479235,0.08841887,0.19265976,0.25160619,0.10058529,0.67524505,0.70856744,1.32771692
1.02951476,2.45870779,0.00480674,0.09067823,0.19337456,0.25827129,0.10401041,0.68840362,0.71612079,1.34719242
1.03551776,2.49643189,0.00481533,0.09268761,0.19348094,0.26426991,0.10716135,0.70058097,0.72125431,1.36271177
1.04152076,2.52679415,0.00481508,0.09440400,0.19297910,0.26947491,0.10998688,0.71155744,0.72381823,1.37398739
1.04752376,2.54932610,0.00480342,0.09579348,0.19189253,0.27378168,0.11244416,0.72117886,0.72375419,1.38087631
1.05352676,2.56382296,0.00477836,0.09683211,0.19026701,0.27711127,0.11450004,0.72936107,0.72109811,1.38338285
1.05952976,2.57034734,0.00473853,0.09750643,0.18816899,0.27941264,0.11613192,0.73609180,0.71597961,1.38165635
1.06553277,2.56922374,0.00468319,0.09781358,0.18568324,0.28066405,0.11732843,0.74142987,0.70861796,1.37598407
1.07153577,2.56102430,0.00461221,0.09776110,0.18290989,0.28087350,0.11808971,0.74550170,0.69931470,1.36677935
1.07753877,2.54654620,0.00452609,0.09736636,0.17996107,0.28007815,0.11842732,0.74849539,0.68844328,1.35456569
1.08354177,2.52678164,0.00442585,0.09665562,0.17695707,0.27834292,0.11836380,0.75065262,0.67643610,1.33995709
1.08954477,2.50288161,0.00431301,0.09566291,0.17402236,0.27575811,0.11793184,0.75225866,0.66376939,1.32363549
1.09554777,2.47611454,0.00418948,0.09442856,0.17128142,0.27243635,0.11717322,0.75363096,0.65094663,1.30632613
1.10155078,2.44782155,0.00405747,0.09299761,0.16885464,0.26850869,0.11613732,0.75510661,0.63848109,1.28877166
1.10755378,2.41936965,0.00391939,0.09141809,0.16685436,0.26412032,0.11487945,0.75702926,0.62687814,1.27170592
1.11355678,2.39210469,0.00377778,0.08973927,0.16538122,0.25942577,0.11345902,0.75973574,0.61661793,1.25582842
1.11955978,2.36730540,0.00363516,0.08800994,0.16452088,0.25458386,0.11193747,0.76354304,0.60813924,1.24178023
1.12556278,2.34614022,0.00349396,0.08627668,0.16434118,0.24975261,0.11037622,0.76873585,0.60182476,1.23012231
1.13156578,2.32962824,0.00335644,0.08458244,0.16489000,0.24508415,0.10883461,0.77555511,0.59798852,1.22131682
1.13756878,2.31860534,0.00322462,0.08296515,0.16619360,0.24071995,0.10736787,0.78418796,0.59686577,1.21571211
1.14357179,2.31369681,0.00310020,0.08145665,0.16825575,0.23678631,0.10602531,0.79475925,0.59860547,1.21353188
1.14957479,2.31529691,0.00298454,0.08008192,0.17105752,0.23339051,0.10484863,0.80732494,0.60326584,1.21486870
1.15557779,2.32355623,0.00287863,0.07885844,0.17455774,0.23061752,0.10387059,0.82186758,0.61081267,1.21968213
1.16158079,2.33837698,0.00278309,0.07779605,0.17869416,0.22852747,0.10311396,0.83829403,0.62112071,1.22780135
1.16758379,2.35941630,0.00269815,0.07689693,0.18338528,0.22715398,0.10259078,0.85643538,0.63397778,1.23893212
1.17358679,2.38609740,0.00262369,0.07615592,0.18853264,0.22650337,0.10230208,0.87604936,0.64909144,1.25266777
1.17958979,2.41762808,0.00255929,0.07556110,0.19402376,0.22655472,0.10223794,0.89682496,0.66609799,1.26850358
1.18559280,2.45302607,0.00250424,0.07509455,0.19973532,0.22726089,0.10237792,0.91838945,0.68457351,1.28585426
1.19159580,2.49115022,0.00245765,0.07473330,0.20553680,0.22855044,0.10269191,0.94031744,0.70404637,1.30407355
1.19759880,2.53073661,0.00241847,0.07445047,0.21129419,0.23033025,0.10314124,0.96214194,0.72401106,1.32247544
1.20360180,2.57043851,0.00238557,0.07421641,0.21687383,0.23248893,0.10368015,0.98336718,0.74394273,1.34035621
1.20960480,2.60886881,0.00235783,0.07399996,0.22214622,0.23490085,0.10425743,1.00348268,0.76331220,1.35701652
1.21560780,2.64464371,0.00233415,0.07376972,0.22698967,0.23743059,0.10481827,1.02197847,0.78160077,1.37178296
1.22161081,2.67642636,0.00231360,0.07349526,0.23129371,0.23993770,0.10530622,1.03836075,0.79831478,1.38402830
1.22761381,2.70296904,0.00229539,0.07314826,0.23496215,0.24228164,0.10566509,1.05216770,0.81299917,1.39318998
1.23361681,2.72315267,0.00227897,0.07270358,0.23791573,0.24432667,0.10584095,1.06298475,0.82524996,1.39878630
1.23961981,2.73602237,0.00226407,0.07214019,0.24009422,0.24594660,0.10578394,1.07045895,0.83472521,1.40042998
1.24562281,2.74081811,0.00225068,0.07144195,0.24145800,0.24702907,0.10544987,1.07431174,0.84115417,1.39783873
1.25162581,2.73699929,0.00223911,0.07059823,0.24198908,0.24747940,0.10480172,1.07434969,0.84434439,1.39084270
1.25762881,2.72426264,0.00222996,0.06960436,0.24169139,0.24722382,0.10381076,1.07047272,0.84418665,1.37938873
1.26363182,2.70255289,0.00222413,0.06846194,0.24059053,0.24621179,0.10245742,1.06267944,0.84065748,1.36354127
1.26963482,2.67206564,0.00222276,0.06717888,0.23873284,0.24441765,0.10073185,1.05106934,0.83381925,1.34348027
1.27563782,2.63324264,0.00222720,0.06576945,0.23618387,0.24184129,0.09863411,1.03584154,0.82381783,1.31949588
1.28164082,2.58675933,0.00223897,0.06425395,0.23302631,0.23850785,0.09617409,1.01729026,0.81087788,1.29198049
1.28764382,2.53350534,0.00225968,0.06265849,0.22935738,0.23446667,0.09337108,0.99579691,0.79529586,1.26141821
1.29364682,2.47455838,0.00229095,0.06101446,0.22528581,0.22978927,0.09025310,0.97181916,0.77743108,1.22837215
1.29964982,2.41115260,0.00233435,0.05935802,0.22092847,0.22456662,0.08685595,0.94587738,0.75769497,1.19346999
1.30565283,2.34464241,0.00239133,0.05772949,0.21640673,0.21890578,0.08322206,0.91853883,0.73653905,1.15738822
