energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
0.61530765,3.34592097,-3.34649670,0.43746019,-0.43779501,1.69972696,-1.70029859,0.04142307,-0.04139631,0.65787412,-0.65803726,0.51301402,-0.51330131,0.00000000,-0.00000000,1.10101777,-1.10049643,0.00282687,-0.00282617
0.62131066,3.32380223,-3.32468316,0.42566899,-0.42602465,1.68385875,-1.68457919,0.04209603,-0.04207946,0.65173473,-0.65191909,0.50307336,-0.50337487,0.00000000,-0.00000000,1.11235112,-1.11204010,0.00284969,-0.00284934
0.62731366,3.29566838,-3.29686224,0.41372980,-0.41410392,1.66496393,-1.66583767,0.04251149,-0.04250549,0.64546792,-0.64567444,0.49332930,-0.49364144,0.00000000,-0.00000000,1.11916126,-1.11906491,0.00286453,-0.00286454
0.63331666,3.26140572,-3.26291618,0.40173126,-0.40212147,1.64292858,-1.64395833,0.04266085,-0.04266559,0.63906714,-0.63929701,0.48392401,-0.48424334,0.00000000,-0.00000000,1.12142121,-1.12153911,0.00287099,-0.00287137
0.63931966,3.22095904,-3.22278529,0.38975269,-0.39015658,1.61766353,-1.61884999,0.04254106,-0.04255647,0.63250884,-0.63276342,0.47498328,-0.47530651,0.00000000,-0.00000000,1.11920774,-1.11953470,0.00286883,-0.00286959
0.64532266,3.17434476,-3.17648112,0.37786512,-0.37828023,1.58911323,-1.59045483,0.04215462,-0.04218043,0.62575544,-0.62603612,0.46661685,-0.46694076,0.00000000,-0.00000000,1.11269916,-1.11322539,0.00285795,-0.00285909
0.65132566,3.12166336,-3.12409905,0.36613254,-0.36655634,1.55726462,-1.55875733,0.04150938,-0.04154510,0.61875910,-0.61906719,0.45891931,-0.45924071,0.00000000,-0.00000000,1.10216974,-1.10288114,0.00283844,-0.00283995
0.65732866,3.06311045,-3.06582940,0.35461337,-0.35504319,1.52215540,-1.52379262,0.04061823,-0.04066318,0.61146613,-0.61180264,0.45197147,-0.45228712,0.00000000,-0.00000000,1.08798103,-1.08885963,0.00281057,-0.00281243
0.66333167,2.99898547,-3.00196635,0.34336194,-0.34379499,1.48388119,-1.48565363,0.03949860,-0.03955197,0.60382153,-0.60418709,0.44584213,-0.44614869,0.00000000,-0.00000000,1.07057024,-1.07159477,0.00277479,-0.00277698
0.66933467,2.92969732,-2.93291368,0.33242990,-0.33286325,1.44260087,-1.44449662,0.03817191,-0.03823272,0.59577366,-0.59616839,0.44059003,-0.44088401,0.00000000,-0.00000000,1.05043635,-1.05158289,0.00273175,-0.00273423
0.67533767,2.85576645,-2.85918704,0.32186753,-0.32229812,1.39853995,-1.40054454,0.03666285,-0.03673004,0.58727856,-0.58770193,0.43626594,-0.43654367,0.00000000,-0.00000000,1.02812442,-1.02936713,0.00268229,-0.00268502
0.68134067,2.77782304,-2.78141227,0.31172484,-0.31214948,1.35199141,-1.35408797,0.03499866,-0.03507107,0.57830376,-0.57875454,0.43291478,-0.43317239,0.00000000,-0.00000000,1.00420878,-1.00552065,0.00262745,-0.00263038
0.68734367,2.69660116,-2.70031970,0.30205240,-0.30246783,1.30331388,-1.30548344,0.03320833,-0.03328478,0.56883144,-0.56930764,0.43057776,-0.43081111,0.00000000,-0.00000000,0.97927575,-0.98062940,0.00256842,-0.00257151
0.69334667,2.61292907,-2.61673462,0.29290204,-0.29330495,1.25292729,-1.25514911,0.03132186,-0.03140116,0.55886076,-0.55935966,0.42929428,-0.42949906,0.00000000,-0.00000000,0.95390671,-0.95527515,0.00250659,-0.00250977
0.69934967,2.52771606,-2.53156420,0.28432731,-0.28471439,1.20130591,-1.20355790,0.02936950,-0.02945046,0.54840943,-0.54892756,0.42910387,-0.42927553,0.00000000,-0.00000000,0.92866198,-0.93001930,0.00244346,-0.00244667
0.70535268,2.44193642,-2.44578150,0.27638377,-0.27675175,1.14896914,-1.15122832,0.02738106,-0.02746256,0.53751434,-0.53804757,0.43004781,-0.43018167,0.00000000,-0.00000000,0.90406630,-0.90538834,0.00238069,-0.00238387
0.71135568,2.35661102,-2.36040716,0.26912921,-0.26947492,1.09647045,-1.09871346,0.02538530,-0.02546626,0.52623150,-0.52677515,0.43217061,-0.43226187,0.00000000,-0.00000000,0.88059628,-0.88186119,0.00232003,-0.00232311
0.71735868,2.27278759,-2.27648964,0.26262376,-0.26294418,1.04438483,-1.04658847,0.02340940,-0.02348885,0.51463533,-0.51518425,0.43552114,-0.43556500,0.00000000,-0.00000000,0.85867030,-0.85985899,0.00226332,-0.00226623
0.72336168,2.19152019,-2.19508468,0.25693002,-0.25722231,0.99329542,-0.99543717,0.02147854,-0.02155561,0.50281730,-0.50336602,0.44015351,-0.44014517,0.00000000,-0.00000000,0.83864102,-0.83973750,0.00221247,-0.00221514
0.72936468,2.11384885,-2.11723488,0.25211310,-0.25237466,0.94377974,-0.94583826,0.01961559,-0.01968949,0.49088427,-0.49142715,0.44612736,-0.44606221,0.00000000,-0.00000000,0.82079077,-0.82178236,0.00216941,-0.00217178
0.73536768,2.04077984,-2.04394994,0.24824075,-0.24846923,0.89639610,-0.89835172,0.01784085,-0.01791093,0.47895648,-0.47948784,0.45350781,-0.45338148,0.00000000,-0.00000000,0.80532963,-0.80620710,0.00213610,-0.00213811
0.74137069,1.97326740,-1.97618816,0.24538338,-0.24557669,0.85167069,-0.85350583,0.01617198,-0.01623770,0.46716534,-0.46767960,0.46236466,-0.46217318,0.00000000,-0.00000000,0.79239626,-0.79315381,0.00211448,-0.00211607
0.74737369,1.91219696,-1.91483971,0.24361397,-0.24377034,0.81008579,-0.81178533,0.01462393,-0.01468486,0.45565111,-0.45614291,0.47277101,-0.47251090,0.00000000,-0.00000000,0.78206109,-0.78269624,0.00210645,-0.00210756
0.75337669,1.85837041,-1.86071165,0.24300789,-0.24312583,0.77206937,-0.77362092,0.01320901,-0.01326483,0.44456051,-0.44502485,0.48480101,-0.48446944,0.00000000,-0.00000000,0.77433163,-0.77484499,0.00211381,-0.00211440
0.75937969,1.81249338,-1.81451508,0.24364245,-0.24372076,0.73798646,-0.73938058,0.01193696,-0.01198746,0.43404425,-0.43447654,0.49852692,-0.49812187,0.00000000,-0.00000000,0.76915937,-0.76955442,0.00213830,-0.00213833
0.76538269,1.77516440,-1.77685423,0.24559609,-0.24563386,0.70813224,-0.70936256,0.01081511,-0.01086017,0.42425440,-0.42465060,0.51401531,-0.51353567,0.00000000,-0.00000000,0.76644803,-0.76673069,0.00218149,-0.00218092
0.77138569,1.74686595,-1.74821737,0.24894716,-0.24894376,0.68272714,-0.68379042,0.00984858,-0.00988814,0.41534172,-0.41569836,0.53132262,-0.53076837,0.00000000,-0.00000000,0.76606240,-0.76624073,0.00224478,-0.00224359
0.77738869,1.72795716,-1.72896933,0.25377221,-0.25372732,0.66191376,-0.66280985,0.00904042,-0.00907453,0.40745270,-0.40776695,0.55049006,-0.54986236,0.00000000,-0.00000000,0.76783764,-0.76792135,0.00232937,-0.00232753
0.78339170,1.71866790,-1.71934557,0.26014374,-0.26005730,0.64575557,-0.64648731,0.00839185,-0.00842060,0.40072642,-0.40099609,0.57153817,-0.57083949,0.00000000,-0.00000000,0.77158827,-0.77158834,0.00243618,-0.00243371
0.78939470,1.71909419,-1.71944741,0.26812733,-0.26799957,0.63423730,-0.63481034,0.00790243,-0.00792596,0.39529109,-0.39551470,0.59446119,-0.59369541,0.00000000,-0.00000000,0.77711676,-0.77704498,0.00256588,-0.00256277
0.79539770,1.72919472,-1.72923856,0.27777825,-0.27760974,0.62726681,-0.62768942,0.00757020,-0.00758870,0.39126039,-0.39143715,0.61922166,-0.61839410,0.00000000,-0.00000000,0.78422121,-0.78408980,0.00271878,-0.00271505
0.80140070,1.74878860,-1.74854273,0.28913765,-0.28892927,0.62467832,-0.62496110,0.00739186,-0.00740556,0.38872956,-0.38885938,0.64574550,-0.64486292,0.00000000,-0.00000000,0.79270194,-0.79252315,0.00289485,-0.00289052
0.80740370,1.77755438,-1.77704260,0.30222831,-0.30198130,0.62623680,-0.62639236,0.00736291,-0.00737206,0.38777135,-0.38785486,0.67391792,-0.67298854,0.00000000,-0.00000000,0.80236692,-0.80215269,0.00309364,-0.00308876
0.81340670,1.81503050,-1.81428026,0.31705028,-0.31676628,0.63164338,-0.63168603,0.00747772,-0.00748260,0.38843198,-0.38847051,0.70358068,-0.70261407,0.00000000,-0.00000000,0.81303579,-0.81279746,0.00331431,-0.00330893
0.81940970,1.86061766,-1.85965948,0.33357656,-0.33325766,0.64054168,-0.64048705,0.00772967,-0.00773057,0.39072734,-0.39072292,0.73453087,-0.73353780,0.00000000,-0.00000000,0.82454266,-0.82429074,0.00355556,-0.00354974
0.82541271,1.91358324,-1.91245016,0.35174905,-0.35139779,0.65252490,-0.65238961,0.00811121,-0.00810844,0.39463952,-0.39459487,0.76652149,-0.76551378,0.00000000,-0.00000000,0.83673770,-0.83648166,0.00381567,-0.00380947
0.83141571,1.97306841,-1.97179533,0.37147511,-0.37109454,0.66714370,-0.66694496,0.00861398,-0.00860784,0.40011400,-0.40003251,0.79926418,-0.79825443,0.00000000,-0.00000000,0.84948760,-0.84923575,0.00409247,-0.00408598
0.83741871,2.03809805,-2.03672111,0.39262491,-0.39221859,0.68391459,-0.68366983,0.00922888,-0.00921971,0.40705769,-0.40694337,0.83243400,-0.83143531,0.00000000,-0.00000000,0.86267525,-0.86243462,0.00438337,-0.00437668
0.84342171,2.10759398,-2.10614989,0.41502993,-0.41460196,0.70232896,-0.70205548,0.00994625,-0.00993438,0.41533805,-0.41519551,0.86567639,-0.86470200,0.00000000,-0.00000000,0.87619862,-0.87597495,0.00468542,-0.00467860
0.84942471,2.18039150,-2.17891684,0.43848277,-0.43803776,0.72186248,-0.72157713,0.01075597,-0.01074171,0.42478352,-0.42461789,0.89861597,-0.89767896,0.00000000,-0.00000000,0.88996934,-0.88976706,0.00499529,-0.00498846
0.85542771,2.25525930,-2.25378988,0.46273846,-0.46228150,0.74198496,-0.74170375,0.01164763,-0.01163131,0.43518524,-0.43500214,0.93086716,-0.92997999,0.00000000,-0.00000000,0.90391089,-0.90373319,0.00530943,-0.00530267
0.86143072,2.33092254,-2.32949272,0.48751741,-0.48705402,0.76217026,-0.76190814,0.01261080,-0.01259274,0.44630042,-0.44610581,0.96204594,-0.96122014,0.00000000,-0.00000000,0.91795689,-0.91780576,0.00562403,-0.00561744
0.86743372,2.40608862,-2.40473063,0.51250990,-0.51204596,0.78190634,-0.78167691,0.01363521,-0.01361572,0.45785703,-0.45765715,0.99178246,-0.99102823,0.00000000,-0.00000000,0.93204938,-0.93192573,0.00593521,-0.00592889
0.87343672,2.47947495,-2.47821835,0.53738226,-0.53692390,0.80070510,-0.80052037,0.01471102,-0.01469038,0.46955996,-0.46936120,1.01973381,-1.01905970,0.00000000,-0.00000000,0.94613733,-0.94604109,0.00623905,-0.00623308
0.87943972,2.54983803,-2.54870911,0.56178433,-0.56133781,0.81811182,-0.81798202,0.01582908,-0.01580756,0.48109841,-0.48090715,1.04559641,-1.04500901,0.00000000,-0.00000000,0.96017543,-0.96010572,0.00653170,-0.00652616
0.88544272,2.61600266,-2.61502399,0.58535812,-0.58492968,0.83371387,-0.83364737,0.01698119,-0.01695903,0.49215424,-0.49197673,1.06911725,-1.06862101,0.00000000,-0.00000000,0.97412315,-0.97407836,0.00680948,-0.00680445
0.89144572,2.67689019,-2.67608023,0.60774724,-0.60734298,0.84714863,-0.84715180,0.01816033,-0.01813777,0.50241100,-0.50225320,1.09010358,-1.08970063,0.00000000,-0.00000000,0.98794394,-0.98792192,0.00706900,-0.00706453
0.89744872,2.73154471,-2.73091754,0.62860683,-0.62823252,0.85811006,-0.85818726,0.01936088,-0.01933809,0.51156326,-0.51143071,1.10843028,-1.10812037,0.00000000,-0.00000000,1.00160464,-1.00160283,0.00730722,-0.00730337
0.90345173,2.77915589,-2.77872106,0.64761333,-0.64727431,0.86635402,-0.86650760,0.02057870,-0.02055583,0.51932592,-0.51922355,1.12404470,-1.12382523,0.00000000,-0.00000000,1.01507487,-1.01509047,0.00752154,-0.00751833
0.90945473,2.81907752,-2.81884000,0.66447395,-0.66417495,0.87170184,-0.87193221,0.02181121,-0.02178837,0.52544295,-0.52537501,1.13696838,-1.13683451,0.00000000,-0.00000000,1.02832636,-1.02835643,0.00770985,-0.00770732
0.91545773,2.85084080,-2.85080106,0.67893509,-0.67868012,0.87404217,-0.87434792,0.02305734,-0.02303463,0.52969534,-0.52966526,1.14729576,-1.14724061,0.00000000,-0.00000000,1.04133203,-1.04137367,0.00787063,-0.00786877
0.92146073,2.87416159,-2.87431586,0.69078952,-0.69058175,0.87333104,-0.87370909,0.02431742,-0.02429488,0.53190780,-0.53191809,1.15518965,-1.15520458,0.00000000,-0.00000000,1.05406480,-1.05411524,0.00800289,-0.00800171
0.92746373,2.88894148,-2.88928207,0.69988188,-0.69972360,0.86958994,-0.87003574,0.02559285,-0.02557051,0.53195395,-0.53200616,1.16087368,-1.16094865,0.00000000,-0.00000000,1.06649607,-1.06655280,0.00810628,-0.00810575
0.93346673,2.89526231,-2.89577805,0.70611232,-0.70600485,0.86290228,-0.86341001,0.02688582,-0.02686369,0.52975976,-0.52985443,1.16462211,-1.16474603,0.00000000,-0.00000000,1.07859373,-1.07865460,0.00818099,-0.00818108
0.93946973,2.89337454,-2.89405133,0.70943802,-0.70938175,0.85340803,-0.85397086,0.02819881,-0.02817687,0.52530518,-0.52544185,1.16674727,-1.16690849,0.00000000,-0.00000000,1.09031991,-1.09038324,0.00822776,-0.00822843
0.94547274,2.88368000,-2.88450141,0.70987268,-0.70986705,0.84129712,-0.84190744,0.02953409,-0.02951233,0.51862381,-0.51880106,1.16758542,-1.16777214,0.00000000,-0.00000000,1.10162851,-1.10169313,0.00824782,-0.00824902
0.95147574,2.86670988,-2.86765778,0.70748398,-0.70752755,0.82680154,-0.82745126,0.03089313,-0.03087153,0.50980076,-0.51001625,1.16748151,-1.16768223,0.00000000,-0.00000000,1.11246257,-1.11252788,0.00824282,-0.00824450
0.95747874,2.84309904,-2.84415427,0.70238917,-0.70247971,0.81018681,-0.81086755,0.03227601,-0.03225458,0.49896883,-0.49921938,1.16677362,-1.16697759,0.00000000,-0.00000000,1.12275179,-1.12281782,0.00821475,-0.00821685
0.96348174,2.81355797,-2.81470097,0.69474918,-0.69488376,0.79174285,-0.79244620,0.03368085,-0.03365963,0.48630317,-0.48658490,1.16577789,-1.16597544,0.00000000,-0.00000000,1.13241042,-1.13247779,0.00816587,-0.00816833
0.96948474,2.77884381,-2.78005523,0.68476148,-0.68493659,0.77177492,-0.77249266,0.03510333,-0.03508237,0.47201484,-0.47232326,1.16477447,-1.16495739,0.00000000,-0.00000000,1.14133567,-1.14140562,0.00809859,-0.00810134
0.97548774,2.73973190,-2.74099310,0.67265219,-0.67286386,0.75059484,-0.75131908,0.03653622,-0.03651562,0.45634351,-0.45667367,1.16399534,-1.16415711,0.00000000,-0.00000000,1.14940706,-1.14948136,0.00801539,-0.00801838
0.98149075,2.69698919,-2.69828273,0.65866780,-0.65891175,0.72851284,-0.72923621,0.03796917,-0.03794907,0.43954974,-0.43989636,1.16361450,-1.16375045,0.00000000,-0.00000000,1.15648677,-1.15656771,0.00791874,-0.00792191
0.98749375,2.65135097,-2.65266091,0.64306703,-0.64333877,0.70583052,-0.70654621,0.03938854,-0.03936913,0.42190709,-0.42226469,1.16374092,-1.16384834,0.00000000,-0.00000000,1.16242135,-1.16251158,0.00781105,-0.00781434
0.99349675,2.60350175,-2.60481386,0.62611317,-0.62640810,0.68283485,-0.68353674,0.04077752,-0.04075903,0.40369466,-0.40405769,1.16441463,-1.16449278,0.00000000,-0.00000000,1.16704481,-1.16714724,0.00769453,-0.00769791
0.99949975,2.55406126,-2.55536314,0.60806721,-0.60838077,0.65979379,-0.66047641,0.04211636,-0.04209907,0.38519009,-0.38555304,1.16560618,-1.16565620,0.00000000,-0.00000000,1.17018314,-1.17030077,0.00757126,-0.00757467
1.00550275,2.50357611,-2.50485715,0.58918221,-0.58950988,0.63695328,-0.63761182,0.04338290,-0.04336709,0.36666346,-0.36702096,1.16721935,-1.16724408,0.00000000,-0.00000000,1.17166032,-1.17179610,0.00744303,-0.00744644
1.01150575,2.45251718,-2.45376838,0.56969885,-0.57003627,0.61453581,-0.61516609,0.04455316,-0.04453915,0.34837230,-0.34871917,1.16909697,-1.16910076,0.00000000,-0.00000000,1.17130563,-1.17146221,0.00731145,-0.00731483
1.01750875,2.40128256,-2.40249634,0.54984253,-0.55018547,0.59274053,-0.59333888,0.04560220,-0.04559032,0.33055770,-0.33088904,1.17102975,-1.17101812,0.00000000,-0.00000000,1.16896198,-1.16914158,0.00717785,-0.00718118
1.02351176,2.35020575,-2.35137555,0.52982178,-0.53016618,0.57174462,-0.57230780,0.04650505,-0.04649561,0.31344172,-0.31375291,1.17276742,-1.17274675,0.00000000,-0.00000000,1.16449508,-1.16469924,0.00704339,-0.00704664
1.02951476,2.29956803,-2.30068798,0.50982807,-0.51017001,0.55170582,-0.55223090,0.04723771,-0.04723100,0.29722589,-0.29751264,1.17403182,-1.17400899,0.00000000,-0.00000000,1.15780293,-1.15803233,0.00690903,-0.00691218
1.03551776,2.24961426,-2.25067870,0.49003670,-0.49037238,0.53276585,-0.53325007,0.04777823,-0.04777451,0.28209094,-0.28234923,1.17453132,-1.17451330,0.00000000,-0.00000000,1.14882516,-1.14907943,0.00677560,-0.00677863
1.04152076,2.20057062,-2.20157370,0.47060868,-0.47093437,0.51505436,-0.51549503,0.04810771,-0.04810717,0.26819727,-0.26842340,1.17397585,-1.17396932,0.00000000,-0.00000000,1.13755184,-1.13782941,0.00664386,-0.00664675
1.04752376,2.15266321,-2.15359846,0.45169314,-0.45200516,0.49869313,-0.49908750,0.04821125,-0.04821402,0.25568627,-0.25587678,1.17209181,-1.17210284,0.00000000,-0.00000000,1.12403111,-1.12432907,0.00651454,-0.00651727
1.05352676,2.10613584,-2.10699582,0.43343012,-0.43372477,0.48380011,-0.48414528,0.04807871,-0.04808483,0.24468199,-0.24483366,1.16863631,-1.16866999,0.00000000,-0.00000000,1.10837518,-1.10868924,0.00638839,-0.00639094
1.05952976,2.06126590,-2.06204194,0.41595333,-0.41622687,0.47049301,-0.47078585,0.04770538,-0.04771481,0.23529302,-0.23540284,1.16340996,-1.16347016,0.00000000,-0.00000000,1.09076431,-1.09108872,0.00626625,-0.00626860
1.06553277,2.01837690,-2.01905891,0.39939251,-0.39964115,0.45889205,-0.45912919,0.04709235,-0.04710494,0.22761426,-0.22767944,1.15626771,-1.15635684,0.00000000,-0.00000000,1.07144821,-1.07177581,0.00614907,-0.00615118
1.07153577,1.97784669,-1.97842312,0.38387534,-0.38409523,0.44912170,-0.44929951,0.04624664,-0.04626219,0.22172844,-0.22174636,1.14712720,-1.14724609,0.00000000,-0.00000000,1.05074474,-1.05106704,0.00603794,-0.00603978
1.07753877,1.94011050,-1.94056843,0.36952841,-0.36971566,0.44131105,-0.44142570,0.04518118,-0.04519936,0.21770695,-0.21767522,1.13597428,-1.13612206,0.00000000,-0.00000000,1.02903563,-1.02934299,0.00593409,-0.00593564
1.08354177,1.90565823,-1.90598362,0.35647727,-0.35662801,0.43559281,-0.43564032,0.04391437,-0.04393480,0.21561010,-0.21552658,1.12286536,-1.12303954,0.00000000,-0.00000000,1.00675924,-1.00704104,0.00583893,-0.00584014
1.08954477,1.87502587,-1.87520391,0.34484539,-0.34495585,0.43210065,-0.43207706,0.04246956,-0.04249179,0.21548647,-0.21534932,1.10792663,-1.10812312,0.00000000,-0.00000000,0.98440037,-0.98464530,0.00575398,-0.00575480
1.09554777,1.84878099,-1.84879665,0.33475211,-0.33481870,0.43096517,-0.43086669,0.04087423,-0.04089775,0.21737147,-0.21717923,1.09134996,-1.09156326,0.00000000,-0.00000000,0.96247738,-0.96267381,0.00568084,-0.00568124
1.10155078,1.82750289,-1.82734154,0.32630950,-0.32632893,0.43230840,-0.43213161,0.03915904,-0.03918332,0.22128505,-0.22103674,1.07338580,-1.07360925,0.00000000,-0.00000000,0.94152708,-0.94166339,0.00562116,-0.00562109
1.10755378,1.81175823,-1.81140636,0.31961835,-0.31958779,0.43623705,-0.43597914,0.03735675,-0.03738123,0.22722869,-0.22692393,1.05433337,-1.05455943,0.00000000,-0.00000000,0.92208769,-0.92215272,0.00557655,-0.00557598
1.11355678,1.80207300,-1.80151907,0.31476357,-0.31468080,0.44283490,-0.44249393,0.03550107,-0.03552522,0.23518190,-0.23482102,1.03452845,-1.03474905,0.00000000,-0.00000000,0.90468066,-0.90466414,0.00554851,-0.00554740
1.11955978,1.79890249,-1.79813770,0.31180908,-0.31167260,0.45215463,-0.45172977,0.03362550,-0.03364881,0.24509838,-0.24468255,1.01432945,-1.01453633,0.00000000,-0.00000000,0.88979193,-0.88968489,0.00553836,-0.00553669
1.12556278,1.80260044,-1.80161961,0.31079257,-0.31060181,0.46420951,-0.46370127,0.03176221,-0.03178422,0.25690215,-0.25643349,0.99410223,-0.99428739,0.00000000,-0.00000000,0.87785331,-0.87764856,0.00554711,-0.00554487
1.13156578,1.81338934,-1.81219163,0.31172053,-0.31147596,0.47896538,-0.47837591,0.02994101,-0.02996132,0.27048396,-0.26996567,0.97420450,-0.97436056,0.00000000,-0.00000000,0.86922490,-0.86891743,0.00557545,-0.00557262
1.13756878,1.83133324,-1.82992287,0.31456373,-0.31426698,0.49633359,-0.49566682,0.02818844,-0.02820674,0.28569837,-0.28513479,0.95497037,-0.95509094,0.00000000,-0.00000000,0.86417917,-0.86376647,0.00562358,-0.00562019
1.14357179,1.85631502,-1.85470174,0.31925357,-0.31890753,0.51616518,-0.51542696,0.02652705,-0.02654310,0.30236159,-0.30175827,0.93669585,-0.93677590,0.00000000,-0.00000000,0.86288743,-0.86236981,0.00569123,-0.00568729
1.14957479,1.88801924,-1.88621879,0.32567954,-0.32528840,0.53824682,-0.53744506,0.02497482,-0.02498849,0.32025072,-0.31961443,0.91962591,-0.91966205,0.00000000,-0.00000000,0.86540937,-0.86479019,0.00577756,-0.00577311
1.15557779,1.92592226,-1.92395640,0.33368807,-0.33325734,0.56229906,-0.56144369,0.02354488,-0.02355614,0.33910425,-0.33844297,0.90394375,-0.90393445,0.00000000,-0.00000000,0.87168619,-0.87097196,0.00588114,-0.00587624
1.16158079,1.96929012,-1.96718664,0.34308293,-0.34261941,0.58797692,-0.58707990,0.02224532,-0.02225423,0.35862432,-0.35794710,0.88976274,-0.88970849,0.00000000,-0.00000000,0.88153769,-0.88073806,0.00599995,-0.00599469
1.16758379,2.01718521,-2.01497757,0.35362732,-0.35313898,0.61487333,-0.61394842,0.02107930,-0.02108602,0.37848053,-0.37779742,0.87712141,-0.87702477,0.00000000,-0.00000000,0.89466357,-0.89379129,0.00613141,-0.00612586
1.17358679,2.06848159,-2.06620832,0.36504766,-0.36454354,0.64252520,-0.64158778,0.02004533,-0.02005010,0.39831559,-0.39763745,0.86598175,-0.86584735,0.00000000,-0.00000000,0.91064907,-0.90971974,0.00627239,-0.00626665
1.17958979,2.12188883,-2.11959276,0.37703905,-0.37652904,0.67042226,-0.66948902,0.01913764,-0.01914077,0.41775249,-0.41709075,0.85623090,-0.85606531,0.00000000,-0.00000000,0.92897482,-0.92800656,0.00641927,-0.00641347
1.18559280,2.17598372,-2.17371095,0.38927220,-0.38876684,0.69801836,-0.69710692,0.01834681,-0.01834868,0.43640311,-0.43576950,0.84768607,-0.84749761,0.00000000,-0.00000000,0.94903056,-0.94804362,0.00656808,-0.00656233
1.19159580,2.22924863,-2.22704730,0.40140175,-0.40091191,0.72474493,-0.72387336,0.01766042,-0.01766144,0.45387793,-0.45328418,0.84010253,-0.83990098,0.00000000,-0.00000000,0.97013237,-0.96914861,0.00671454,-0.00670898
1.19759880,2.28011505,-2.27803405,0.41307544,-0.41261209,0.75002597,-0.74921236,0.01706377,-0.01706437,0.46979649,-0.46925403,0.83318424,-0.83298052,0.00000000,-0.00000000,0.99154281,-0.99058509,0.00685424,-0.00684900
1.20360180,2.32701061,-2.32509814,0.42394406,-0.42351792,0.77329420,-0.77255613,0.01654069,-0.01654132,0.48379825,-0.48331784,0.82659652,-0.82640229,0.00000000,-0.00000000,1.01249309,-1.01158465,0.00698270,-0.00697791
1.20960480,2.36840750,-2.36670965,0.43367154,-0.43329276,0.79400752,-0.79336152,0.01607428,-0.01607535,0.49555320,-0.49514465,0.81998032,-0.81980757,0.00000000,-0.00000000,1.03220663,-1.03137041,0.00709559,-0.00709137
1.21560780,2.40287022,-2.40142955,0.44194485,-0.44162274,0.81166511,-0.81112624,0.01564765,-0.01564957,0.50477197,-0.50444381,0.81296722,-0.81282782,0.00000000,-0.00000000,1.04992294,-1.04918091,0.00718878,-0.00718525
1.22161081,2.42910058,-2.42795490,0.44848333,-0.44822605,0.82582260,-0.82540393,0.01524461,-0.01524773,0.51121479,-0.51097404,0.80519457,-0.80509984,0.00000000,-0.00000000,1.06492101,-1.06429353,0.00725852,-0.00725579
1.22761381,2.44597808,-2.44515924,0.45304691,-0.45286127,0.83610536,-0.83581763,0.01485024,-0.01485487,0.51469904,-0.51455095,0.79632000,-0.79628034,0.00000000,-0.00000000,1.07654122,-1.07604641,0.00730156,-0.00729971
1.23361681,2.45259373,-2.45212674,0.45544306,-0.45533427,0.84221964,-0.84207090,0.01445139,-0.01445775,0.51510490,-0.51505279,0.78603475,-0.78605925,0.00000000,-0.00000000,1.08420499,-1.08385823,0.00731519,-0.00731430
1.23961981,2.44827618,-2.44817850,0.45553194,-0.45550351,0.84396078,-0.84395622,0.01403702,-0.01404528,0.51237887,-0.51242406,0.77407511,-0.77417126,0.00000000,-0.00000000,1.08743142,-1.08724491,0.00729741,-0.00729752
1.24562281,2.43260895,-2.43289010,0.45322981,-0.45328343,0.84121840,-0.84136019,0.01359847,-0.01360873,0.50653512,-0.50667686,0.76023173,-0.76040518,0.00000000,-0.00000000,1.08585032,-1.08583273,0.00724688,-0.00724803
1.25162581,2.40543832,-2.40609972,0.44851026,-0.44864583,0.83397817,-0.83426547,0.01312959,-0.01314187,0.49765435,-0.49788992,0.74435622,-0.74461064,0.00000000,-0.00000000,1.07921116,-1.07936748,0.00716304,-0.00716523
1.25762881,2.36687174,-2.36790689,0.44140361,-0.44161925,0.82232031,-0.82274934,0.01262674,-0.01264098,0.48588059,-0.48620534,0.72636510,-0.72670209,0.00000000,-0.00000000,1.06738781,-1.06771921,0.00704606,-0.00704927
1.26363182,2.31726725,-2.31866211,0.43199423,-0.43228639,0.80641485,-0.80697910,0.01208869,-0.01210478,0.47141568,-0.47182326,0.70624093,-0.70666004,0.00000000,-0.00000000,1.05037887,-1.05088278,0.00689682,-0.00690103
1.26963482,2.25721450,-2.25894817,0.42041616,-0.42077979,0.78651403,-0.78720448,0.01151644,-0.01153420,0.45451211,-0.45499467,0.68403079,-0.68452957,0.00000000,-0.00000000,1.02830383,-1.02897411,0.00671689,-0.00672204
1.27563782,2.18750879,-2.18955434,0.40684719,-0.40727592,0.76294218,-0.76374769,0.01091298,-0.01093218,0.43546429,-0.43601274,0.65984228,-0.66041648,0.00000000,-0.00000000,1.00139537,-1.00222260,0.00650845,-0.00651447
1.28164082,2.10911939,-2.11144488,0.39150169,-0.39198809,0.73608369,-0.73699138,0.01028296,-0.01030334,0.41459876,-0.41520306,0.63383751,-0.63448122,0.00000000,-0.00000000,0.96998823,-0.97096004,0.00627421,-0.00628100
