energy_ev,total_up,Cu_p_up,Cu_d_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up
-4.30115058,8.05406403,0.34189968,7.75372879,0.16661316,0.00000000,0.11086916,0.00000000
-4.29514757,8.12791017,0.34169535,7.82755558,0.16194897,0.00000000,0.10949896,0.00000000
-4.28914457,8.18820868,0.34074551,7.88849331,0.15700198,0.00000000,0.10794610,0.00000000
-4.28314157,8.23460803,0.33905996,7.93618672,0.15181830,0.00000000,0.10621822,0.00000000
-4.27713857,8.26687819,0.33665396,7.97039596,0.14644430,0.00000000,0.10432361,0.00000000
-4.27113557,8.28492045,0.33354803,7.99100653,0.14092590,0.00000000,0.10227116,0.00000000
-4.26513257,8.28877959,0.32976799,7.99804141,0.13530804,0.00000000,0.10007045,0.00000000
-4.25912956,8.27865780,0.32534533,7.99167473,0.12963419,0.00000000,0.09773189,0.00000000
-4.25312656,8.25492946,0.32031773,7.97224632,0.12394611,0.00000000,0.09526690,0.00000000
-4.24712356,8.21815552,0.31472976,7.94027568,0.11828366,0.00000000,0.09268819,0.00000000
-4.24112056,8.16909585,0.30863349,7.89647401,0.11268471,0.00000000,0.09000996,0.00000000
-4.23511756,8.10871791,0.30208904,7.84175272,0.10718510,0.00000000,0.08724811,0.00000000
-4.22911456,8.03819998,0.29516488,7.77722663,0.10181862,0.00000000,0.08442040,0.00000000
-4.22311156,7.95892736,0.28793777,7.70421042,0.09661702,0.00000000,0.08154652,0.00000000
-4.21710855,7.87248025,0.28049224,7.62420709,0.09160994,0.00000000,0.07864798,0.00000000
-4.21110555,7.78061241,0.27291961,7.53888764,0.08682483,0.00000000,0.07574799,0.00000000
-4.20510255,7.68522035,0.26531642,7.45006152,0.08228674,0.00000000,0.07287108,0.00000000
-4.19909955,7.58830335,0.25778245,7.35963844,0.07801816,0.00000000,0.07004263,0.00000000
-4.19309655,7.49191548,0.25041820,7.26958236,0.07403864,0.00000000,0.06728835,0.00000000
-4.18709355,7.39811123,0.24332209,7.18185941,0.07036449,0.00000000,0.06463351,0.00000000
-4.18109055,7.30888716,0.23658742,7.09838195,0.06700836,0.00000000,0.06210225,0.00000000
-4.17508754,7.22612253,0.23029927,7.02095158,0.06397886,0.00000000,0.05971680,0.00000000
-4.16908454,7.15152195,0.22453157,6.95120414,0.06128023,0.00000000,0.05749673,0.00000000
-4.16308154,7.08656358,0.21934443,6.89055992,0.05891202,0.00000000,0.05545828,0.00000000
-4.15707854,7.03245595,0.21478198,6.84018215,0.05686894,0.00000000,0.05361378,0.00000000
-4.15107554,6.99010658,0.21087079,6.80094674,0.05514078,0.00000000,0.05197127,0.00000000
-4.14507254,6.96010446,0.20761915,6.77342539,0.05371257,0.00000000,0.05053427,0.00000000
-4.13906953,6.94271842,0.20501707,6.75788372,0.05256484,0.00000000,0.04930178,0.00000000
-4.13306653,6.93791180,0.20303727,6.75429525,0.05167408,0.00000000,0.04826852,0.00000000
-4.12706353,6.94537332,0.20163696,6.76237075,0.05101349,0.00000000,0.04742534,0.00000000
-4.12106053,6.96456300,0.20076048,6.78160200,0.05055371,0.00000000,0.04675993,0.00000000
-4.11505753,6.99477055,0.20034264,6.81131758,0.05026390,0.00000000,0.04625760,0.00000000
-4.10905453,7.03518345,0.20031263,6.85074784,0.05011278,0.00000000,0.04590233,0.00000000
-4.10305153,7.08496066,0.20059825,6.89909524,0.05006982,0.00000000,0.04567781,0.00000000
-4.09704852,7.14330778,0.20113036,6.95560605,0.05010648,0.00000000,0.04556864,0.00000000
-4.09104552,7.20954913,0.20184730,7.01963900,0.05019733,0.00000000,0.04556140,0.00000000
-4.08504252,7.28319238,0.20269896,7.09072678,0.05032117,0.00000000,0.04564572,0.00000000
-4.07903952,7.36398172,0.20365044,7.16862640,0.05046204,0.00000000,0.04581528,0.00000000
-4.07303652,7.45193615,0.20468501,7.25335529,0.05060998,0.00000000,0.04606848,0.00000000
-4.06703352,7.54737038,0.20580620,7.34521075,0.05076164,0.00000000,0.04640908,0.00000000
-4.06103052,7.65089683,0.20703903,7.44477112,0.05092065,0.00000000,0.04684638,0.00000000
-4.05502751,7.76340838,0.20843011,7.55287872,0.05109769,0.00000000,0.04739532,0.00000000
-4.04902451,7.88604246,0.21004672,7.67060480,0.05131030,0.00000000,0.04807616,0.00000000
-4.04302151,8.02012836,0.21197489,7.79919874,0.05158247,0.00000000,0.04891388,0.00000000
-4.03701851,8.16712039,0.21431641,7.94002374,0.05194387,0.00000000,0.04993737,0.00000000
-4.03101551,8.32852037,0.21718501,8.09448258,0.05242890,0.00000000,0.05117832,0.00000000
-4.02501251,8.50579334,0.22070182,8.26393718,0.05307548,0.00000000,0.05266988,0.00000000
-4.01900950,8.70028070,0.22499023,8.44962608,0.05392374,0.00000000,0.05444523,0.00000000
-4.01300650,8.91311506,0.23017036,8.65258375,0.05501446,0.00000000,0.05653597,0.00000000
-4.00700350,9.14514053,0.23635345,8.87356569,0.05638749,0.00000000,0.05897048,0.00000000
-4.00100050,9.39684233,0.24363616,9.11298254,0.05808008,0.00000000,0.06177232,0.00000000
-3.99499750,9.66828834,0.25209531,9.37084608,0.06012532,0.00000000,0.06495874,0.00000000
-3.98899450,9.95908502,0.26178293,9.64672914,0.06255049,0.00000000,0.06853926,0.00000000
-3.98299150,10.26834920,0.27272212,9.93974079,0.06537564,0.00000000,0.07251456,0.00000000
-3.97698849,10.59469649,0.28490369,10.24851751,0.06861230,0.00000000,0.07687557,0.00000000
-3.97098549,10.93624644,0.29828386,10.57123028,0.07226242,0.00000000,0.08160295,0.00000000
-3.96498249,11.29064399,0.31278300,10.90560701,0.07631753,0.00000000,0.08666687,0.00000000
-3.95897949,11.65509619,0.32828576,11.24896935,0.08075822,0.00000000,0.09202721,0.00000000
-3.95297649,12.02642286,0.34464230,11.59828224,0.08555399,0.00000000,0.09763412,0.00000000
-3.94697349,12.40111945,0.36167091,11.95021480,0.09066335,0.00000000,0.10342898,0.00000000
-3.94097049,12.77543024,0.37916186,12.30121038,0.09603438,0.00000000,0.10934576,0.00000000
-3.93496748,13.14542986,0.39688242,12.64756408,0.10160562,0.00000000,0.11531260,0.00000000
-3.92896448,13.50711087,0.41458292,12.98550533,0.10730728,0.00000000,0.12125376,0.00000000
-3.92296148,13.85647509,0.43200366,13.31128360,0.11306286,0.00000000,0.12709174,0.00000000
-3.91695848,14.18962647,0.44888246,13.62125497,0.11879095,0.00000000,0.13274948,0.00000000
-3.91095548,14.50286266,0.46496267,13.91196713,0.12440742,0.00000000,0.13815265,0.00000000
-3.90495248,14.79276306,0.48000117,14.18024059,0.12982761,0.00000000,0.14323186,0.00000000
-3.89894947,15.05627043,0.49377624,14.42324363,0.13496879,0.00000000,0.14792474,0.00000000
-3.89294647,15.29076343,0.50609487,14.63855858,0.13975249,0.00000000,0.15217773,0.00000000
-3.88694347,15.49411770,0.51679928,14.82423715,0.14410688,0.00000000,0.15594768,0.00000000
-3.88094047,15.66475274,0.52577223,14.97884251,0.14796887,0.00000000,0.15920291,0.00000000
-3.87493747,15.80166280,0.53294108,15.10147639,0.15128604,0.00000000,0.16192403,0.00000000
-3.86893447,15.90442986,0.53828013,15.19178964,0.15401821,0.00000000,0.16410412,0.00000000
-3.86293147,15.97321775,0.54181136,15.24997522,0.15613857,0.00000000,0.16574859,0.00000000
-3.85692846,16.00874709,0.54360329,15.27674352,0.15763438,0.00000000,0.16687452,0.00000000
-3.85092546,16.01225130,0.54376809,15.27328021,0.15850717,0.00000000,0.16750957,0.00000000
-3.84492246,15.98541516,0.54245700,15.24118811,0.15877244,0.00000000,0.16769053,0.00000000
-3.83891946,15.93029794,0.53985420,15.18241481,0.15845881,0.00000000,0.16746158,0.00000000
-3.83291646,15.84924415,0.53616947,15.09916908,0.15760676,0.00000000,0.16687229,0.00000000
-3.82691346,15.74478544,0.53162976,14.99382930,0.15626691,0.00000000,0.16597554,0.00000000
-3.82091046,15.61953787,0.52647024,14.86884775,0.15449802,0.00000000,0.16482533,0.00000000
-3.81490745,15.47609910,0.52092504,14.72665508,0.15236463,0.00000000,0.16347469,0.00000000
-3.80890445,15.31694990,0.51521826,14.56956909,0.14993467,0.00000000,0.16197376,0.00000000
-3.80290145,15.14436454,0.50955538,14.39971183,0.14727691,0.00000000,0.16036805,0.00000000
-3.79689845,14.96033396,0.50411572,14.21893892,0.14445858,0.00000000,0.15869704,0.00000000
-3.79089545,14.76650519,0.49904608,14.02878400,0.14154307,0.00000000,0.15699310,0.00000000
-3.78489245,14.56413953,0.49445592,13.83042074,0.13858791,0.00000000,0.15528087,0.00000000
-3.77888944,14.35409124,0.49041418,13.62464398,0.13564311,0.00000000,0.15357700,0.00000000
-3.77288644,14.13680733,0.48694800,13.41187046,0.13274988,0.00000000,0.15189030,0.00000000
-3.76688344,13.91234811,0.48404318,13.19215877,0.12993978,0.00000000,0.15022234,0.00000000
-3.76088044,13.68042723,0.48164649,12.96524727,0.12723438,0.00000000,0.14856838,0.00000000
-3.75487744,13.44046889,0.47966965,12.73060776,0.12464530,0.00000000,0.14691857,0.00000000
-3.74887444,13.19167924,0.47799472,12.48751223,0.12217481,0.00000000,0.14525949,0.00000000
-3.74287144,12.93312851,0.47648076,12.23510916,0.11981677,0.00000000,0.14357575,0.00000000
-3.73686843,12.66383975,0.47497136,11.97250577,0.11755788,0.00000000,0.14185176,0.00000000
-3.73086543,12.38288010,0.47330269,11.69885236,0.11537936,0.00000000,0.14007350,0.00000000
-3.72486243,12.08945030,0.47131194,11.41342470,0.11325866,0.00000000,0.13823017,0.00000000
-3.71885943,11.78296851,0.46884544,11.11570100,0.11117145,0.00000000,0.13631575,0.00000000
-3.71285643,11.46314477,0.46576647,10.80542988,0.10909352,0.00000000,0.13433029,0.00000000
-3.70685343,11.13004278,0.46196228,10.48268656,0.10700277,0.00000000,0.13228098,0.00000000
-3.70085043,10.78412666,0.45735008,10.14791504,0.10488090,0.00000000,0.13018287,0.00000000
-3.69484742,10.42629058,0.45188185,9.80195436,0.10271508,0.00000000,0.12805921,0.00000000
-3.68884442,10.05787036,0.44554771,9.44604830,0.10049919,0.00000000,0.12594152,0.00000000
-3.68284142,9.68063657,0.43837790,9.08183801,0.09823485,0.00000000,0.12386916,0.00000000
-3.67683842,9.29676961,0.43044312,8.71133828,0.09593202,0.00000000,0.12188869,0.00000000
-3.67083542,8.90881799,0.42185351,8.33689840,0.09360926,0.00000000,0.12005278,0.00000000
-3.66483242,8.51964153,0.41275610,7.96114946,0.09129358,0.00000000,0.11841895,0.00000000
-3.65882941,8.13234203,0.40333104,7.58694041,0.08901992,0.00000000,0.11704799,0.00000000
-3.65282641,7.75018414,0.39378661,7.21726534,0.08683022,0.00000000,0.11600224,0.00000000
-3.64682341,7.37650952,0.38435336,6.85518506,0.08477218,0.00000000,0.11534378,0.00000000
-3.64082041,7.01464787,0.37527752,6.50374600,0.08289782,0.00000000,0.11513252,0.00000000
-3.63481741,6.66782778,0.36681385,6.16589942,0.08126164,0.00000000,0.11542432,0.00000000
-3.62881441,6.33909092,0.35921833,5.84442386,0.07991880,0.00000000,0.11626918,0.00000000
-3.62281141,6.03121228,0.35274074,5.54185355,0.07892308,0.00000000,0.11770956,0.00000000
-3.61680840,5.74662908,0.34761751,5.26041495,0.07832489,0.00000000,0.11977887,0.00000000
-3.61080540,5.48738043,0.34406489,5.00197328,0.07816929,0.00000000,0.12250012,0.00000000
-3.60480240,5.25505924,0.34227281,4.76799043,0.07849421,0.00000000,0.12588488,0.00000000
-3.59879940,5.05077740,0.34239940,4.55949506,0.07932876,0.00000000,0.12993245,0.00000000
-3.59279640,4.87514466,0.34456643,4.37706508,0.08069188,0.00000000,0.13462937,0.00000000
-3.58679340,4.72826114,0.34885578,4.22082258,0.08259127,0.00000000,0.13994913,0.00000000
-3.58079040,4.60972299,0.35530694,4.09044041,0.08502263,0.00000000,0.14585230,0.00000000
-3.57478739,4.51864021,0.36391568,3.98515957,0.08796935,0.00000000,0.15228683,0.00000000
-3.56878439,4.45366557,0.37463385,3.90381637,0.09140249,0.00000000,0.15918874,0.00000000
-3.56278139,4.41303311,0.38737043,3.84487777,0.09528128,0.00000000,0.16648304,0.00000000
-3.55677839,4.39460486,0.40199361,3.80648372,0.09955394,0.00000000,0.17408492,0.00000000
-3.55077539,4.39592408,0.41833405,3.78649485,0.10415881,0.00000000,0.18190122,0.00000000
-3.54477239,4.41427367,0.43618907,3.78254429,0.10902597,0.00000000,0.18983211,0.00000000
-3.53876938,4.44673808,0.45532773,3.79209212,0.11407898,0.00000000,0.19777294,0.00000000
-3.53276638,4.49026747,0.47549667,3.81248133,0.11923692,0.00000000,0.20561633,0.00000000
-3.52676338,4.54174270,0.49642641,3.84099410,0.12441657,0.00000000,0.21325428,0.00000000
-3.52076038,4.59803990,0.51783806,3.87490742,0.12953468,0.00000000,0.22058047,0.00000000
-3.51475738,4.65609353,0.53945006,3.91154694,0.13451018,0.00000000,0.22749250,0.00000000
-3.50875438,4.71295658,0.56098487,3.94833834,0.13926634,0.00000000,0.23389414,0.00000000
-3.50275138,4.76585697,0.58217521,3.98285519,0.14373277,0.00000000,0.23969746,0.00000000
-3.49674837,4.81224907,0.60276973,4.01286261,0.14784708,0.00000000,0.24482481,0.00000000
-3.49074537,4.84985912,0.62253786,4.03635577,0.15155638,0.00000000,0.24921058,0.00000000
-3.48474237,4.87672385,0.64127369,4.05159268,0.15481825,0.00000000,0.25280266,0.00000000
-3.47873937,4.89122125,0.65879871,4.05712040,0.15760139,0.00000000,0.25556359,0.00000000
-3.47273637,4.89209281,0.67496341,4.05179433,0.15988591,0.00000000,0.25747127,0.00000000
-3.46673337,4.87845675,0.68964770,4.03478981,0.16166304,0.00000000,0.25851935,0.00000000
-3.46073037,4.84981189,0.70276021,4.00560613,0.16293463,0.00000000,0.25871712,0.00000000
-3.45472736,4.80603217,0.71423662,3.96406262,0.16371223,0.00000000,0.25808900,0.00000000
-3.44872436,4.74735194,0.72403719,3.91028715,0.16401584,0.00000000,0.25667367,0.00000000
-3.44272136,4.67434286,0.73214370,3.84469728,0.16387255,0.00000000,0.25452273,0.00000000
-3.43671836,4.58788289,0.73855612,3.76797499,0.16331501,0.00000000,0.25169917,0.00000000
-3.43071536,4.48911883,0.74328923,3.68103559,0.16237985,0.00000000,0.24827548,0.00000000
-3.42471236,4.37942346,0.74636938,3.58499200,0.16110619,0.00000000,0.24433161,0.00000000
-3.41870935,4.26034903,0.74783180,3.48111571,0.15953426,0.00000000,0.23995285,0.00000000
-3.41270635,4.13357840,0.74771847,3.37079555,0.15770416,0.00000000,0.23522763,0.00000000
-3.40670335,4.00087573,0.74607668,3.25549574,0.15565493,0.00000000,0.23024535,0.00000000
-3.40070035,3.86403797,0.74295848,3.13671449,0.15342383,0.00000000,0.22509439,0.00000000
-3.39469735,3.72484877,0.73842081,3.01594440,0.15104587,0.00000000,0.21986021,0.00000000
-3.38869435,3.58503603,0.73252634,2.89463573,0.14855363,0.00000000,0.21462365,0.00000000
-3.38269135,3.44623400,0.72534476,2.77416351,0.14597725,0.00000000,0.20945958,0.00000000
-3.37668834,3.30995086,0.71695454,2.65579914,0.14334461,0.00000000,0.20443570,0.00000000
-3.37068534,3.17754230,0.70744461,2.54068715,0.14068162,0.00000000,0.19961173,0.00000000
-3.36468234,3.05019132,0.69691602,2.42982725,0.13801256,0.00000000,0.19503877,0.00000000
-3.35867934,2.92889444,0.68548325,2.32406197,0.13536041,0.00000000,0.19075909,0.00000000
-3.35267634,2.81445422,0.67327494,2.22406972,0.13274715,0.00000000,0.18680607,0.00000000
-3.34667334,2.70747770,0.66043407,2.13036305,0.13019391,0.00000000,0.18320446,0.00000000
-3.34067034,2.60838046,0.64711728,2.04329183,0.12772107,0.00000000,0.17997084,0.00000000
-3.33466733,2.51739579,0.63349353,1.96305084,0.12534823,0.00000000,0.17711434,0.00000000
-3.32866433,2.43458824,0.61974215,1.88969129,0.12309404,0.00000000,0.17463747,0.00000000
-3.32266133,2.35987107,0.60605012,1.82313553,0.12097593,0.00000000,0.17253713,0.00000000
-3.31665833,2.29302669,0.59260916,1.76319445,0.11900989,0.00000000,0.17080574,0.00000000
-3.31065533,2.23372949,0.57961239,1.70958684,0.11721015,0.00000000,0.16943238,0.00000000
-3.30465233,2.18157016,0.56725109,1.66195989,0.11558892,0.00000000,0.16840404,0.00000000
-3.29864932,2.13608076,0.55571149,1.61991024,0.11415630,0.00000000,0.16770672,0.00000000
-3.29264632,2.09675960,0.54517194,1.58300484,0.11292027,0.00000000,0.16732657,0.00000000
-3.28664332,2.06309532,0.53580051,1.55080092,0.11188682,0.00000000,0.16725085,0.00000000
-3.28064032,2.03458920,0.52775305,1.52286434,0.11106036,0.00000000,0.16746869,0.00000000
-3.27463732,2.01077509,0.52117191,1.49878591,0.11044424,0.00000000,0.16797171,0.00000000
-3.26863432,1.99123625,0.51618513,1.47819505,0.11004144,0.00000000,0.16875437,0.00000000
-3.26263132,1.97561877,0.51290622,1.46077048,0.10985544,0.00000000,0.16981405,0.00000000
-3.25662831,1.96364092,0.51143425,1.44624765,0.10989115,0.00000000,0.17115094,0.00000000
-3.25062531,1.95509854,0.51185431,1.43442278,0.11015587,0.00000000,0.17276760,0.00000000
-3.24462231,1.94986618,0.51423816,1.42515358,0.11066022,0.00000000,0.17466840,0.00000000
-3.23861931,1.94789439,0.51864484,1.41835683,0.11141895,0.00000000,0.17685873,0.00000000
-3.23261631,1.94920327,0.52512126,1.41400313,0.11245158,0.00000000,0.17934411,0.00000000
-3.22661331,1.95387288,0.53370256,1.41210913,0.11378281,0.00000000,0.18212929,0.00000000
-3.22061031,1.96203113,0.54441216,1.41272800,0.11544263,0.00000000,0.18521724,0.00000000
-3.21460730,1.97383962,0.55726152,1.41593843,0.11746608,0.00000000,0.18860834,0.00000000
-3.20860430,1.98947838,0.57224944,1.42183291,0.11989267,0.00000000,0.19229961,0.00000000
-3.20260130,2.00913003,0.58936105,1.43050589,0.12276544,0.00000000,0.19628411,0.00000000
-3.19659830,2.03296399,0.60856636,1.44204214,0.12612961,0.00000000,0.20055058,0.00000000
-3.19059530,2.06112148,0.62981855,1.45650597,0.13003100,0.00000000,0.20508317,0.00000000
-3.18459230,2.09370154,0.65305202,1.47393162,0.13451404,0.00000000,0.20986151,0.00000000
-3.17858929,2.13074869,0.67818028,1.49431493,0.13961968,0.00000000,0.21486085,0.00000000
-3.17258629,2.17224225,0.70509393,1.51760673,0.14538310,0.00000000,0.22005238,0.00000000
-3.16658329,2.21808776,0.73365863,1.54370782,0.15183136,0.00000000,0.22540372,0.00000000
-3.16058029,2.26811041,0.76371352,1.57246562,0.15898115,0.00000000,0.23087936,0.00000000
-3.15457729,2.32205068,0.79506999,1.60367260,0.16683663,0.00000000,0.23644126,0.00000000
-3.14857429,2.37956221,0.82751114,1.63706617,0.17538757,0.00000000,0.24204943,0.00000000
-3.14257129,2.44021193,0.86079204,1.67233028,0.18460783,0.00000000,0.24766242,0.00000000
-3.13656828,2.50348258,0.89464088,1.70909843,0.19445426,0.00000000,0.25323788,0.00000000
-3.13056528,2.56877752,0.92876127,1.74695818,0.20486621,0.00000000,0.25873306,0.00000000
-3.12456228,2.63542813,0.96283559,1.78545703,0.21576554,0.00000000,0.26410528,0.00000000
-3.11855928,2.70270359,0.99652956,1.82410968,0.22705731,0.00000000,0.26931246,0.00000000
-3.11255628,2.76982316,1.02949801,1.86240663,0.23863117,0.00000000,0.27431361,0.00000000
-3.10655328,2.83597078,1.06139155,1.89982391,0.25036327,0.00000000,0.27906940,0.00000000
-3.10055028,2.90031186,1.09186420,1.93583394,0.26211895,0.00000000,0.28354278,0.00000000
-3.09454727,2.96201181,1.12058165,1.96991712,0.27375584,0.00000000,0.28769965,0.00000000
-3.08854427,3.02025591,1.14722971,2.00157406,0.28512749,0.00000000,0.29150953,0.00000000
-3.08254127,3.07426988,1.17152285,2.03033791,0.29608734,0.00000000,0.29494630,0.00000000
-3.07653827,3.12334034,1.19321217,2.05578642,0.30649286,0.00000000,0.29798884,0.00000000
-3.07053527,3.16683449,1.21209262,2.07755324,0.31620984,0.00000000,0.30062162,0.00000000
-3.06453227,3.20421793,1.22800898,2.09533794,0.32511645,0.00000000,0.30283514,0.00000000
-3.05852926,3.23506995,1.24086028,2.10891425,0.33310721,0.00000000,0.30462619,0.00000000
-3.05252626,3.25909545,1.25060251,2.11813608,0.34009642,0.00000000,0.30599782,0.00000000
-3.04652326,3.27613277,1.25724929,2.12294094,0.34602115,0.00000000,0.30695907,0.00000000
-3.04052026,3.28615708,1.26087064,2.12335052,0.35084353,0.00000000,0.30752442,0.00000000
-3.03451726,3.28927906,1.26158975,2.11946833,0.35455226,0.00000000,0.30771291,0.00000000
-3.02851426,3.28573891,1.25957805,2.11147453,0.35716336,0.00000000,0.30754710,0.00000000
-3.02251126,3.27589585,1.25504871,2.09961801,0.35872006,0.00000000,0.30705175,0.00000000
-3.01650825,3.26021382,1.24824915,2.08420630,0.35929179,0.00000000,0.30625245,0.00000000
-3.01050525,3.23924392,1.23945267,2.06559361,0.35897234,0.00000000,0.30517428,0.00000000
-3.00450225,3.21360456,1.22894991,2.04416776,0.35787731,0.00000000,0.30384047,0.00000000
-2.99849925,3.18396025,1.21704041,2.02033656,0.35614078,0.00000000,0.30227134,0.00000000
-2.99249625,3.15100008,1.20402468,1.99451434,0.35391139,0.00000000,0.30048349,0.00000000
-2.98649325,3.11541674,1.19019715,1.96710919,0.35134800,0.00000000,0.29848941,0.00000000
-2.98049025,3.07788712,1.17584020,1.93851164,0.34861493,0.00000000,0.29629740,0.00000000
-2.97448724,3.03905513,1.16121951,1.90908498,0.34587700,0.00000000,0.29391211,0.00000000
-2.96848424,2.99951728,1.14658067,1.87915780,0.34329459,0.00000000,0.29133531,0.00000000
-2.96248124,2.95981155,1.13214715,1.84901871,0.34101868,0.00000000,0.28856726,0.00000000
-2.95647824,2.92040951,1.11811946,1.81891355,0.33918623,0.00000000,0.28560826,0.00000000
-2.95047524,2.88171204,1.10467537,1.78904476,0.33791594,0.00000000,0.28246052,0.00000000
-2.94447224,2.84404817,1.09197102,1.75957288,0.33730450,0.00000000,0.27913013,0.00000000
-2.93846923,2.80767712,1.08014273,1.73061995,0.33742362,0.00000000,0.27562908,0.00000000
-2.93246623,2.77279290,1.06930927,1.70227432,0.33831780,0.00000000,0.27197718,0.00000000
-2.92646323,2.73953141,1.05957447,1.67459673,0.34000302,0.00000000,0.26820370,0.00000000
-2.92046023,2.70797929,1.05103001,1.64762704,0.34246640,0.00000000,0.26434882,0.00000000
-2.91445723,2.67818435,1.04375828,1.62139155,0.34566696,0.00000000,0.26046455,0.00000000
-2.90845423,2.65016692,1.03783522,1.59591034,0.34953735,0.00000000,0.25661529,0.00000000
-2.90245123,2.62393188,1.03333309,1.57120435,0.35398663,0.00000000,0.25287783,0.00000000
-2.89644822,2.59948070,1.03032308,1.54730209,0.35890405,0.00000000,0.24934079,0.00000000
-2.89044522,2.57682325,1.02887774,1.52424549,0.36416359,0.00000000,0.24610359,0.00000000
-2.88444222,2.55598872,1.02907304,1.50209486,0.36962921,0.00000000,0.24327485,0.00000000
-2.87843922,2.53703526,1.03099008,1.48093264,0.37516057,0.00000000,0.24097025,0.00000000
-2.87243622,2.52005793,1.03471622,1.46086583,0.38061902,0.00000000,0.23931003,0.00000000
-2.86643322,2.50519424,1.04034550,1.44202685,0.38587351,0.00000000,0.23841601,0.00000000
-2.86043022,2.49262724,1.04797821,1.42457292,0.39080629,0.00000000,0.23840830,0.00000000
-2.85442721,2.48258541,1.05771936,1.40868364,0.39531799,0.00000000,0.23940179,0.00000000
-2.84842421,2.47533943,1.06967610,1.39455692,0.39933199,0.00000000,0.24150244,0.00000000
-2.84242121,2.47119558,1.08395387,1.38240333,0.40279771,0.00000000,0.24480356,0.00000000
-2.83641821,2.47048591,1.10065136,1.37243892,0.40569275,0.00000000,0.24938215,0.00000000
-2.83041521,2.47355553,1.11985443,1.36487682,0.40802381,0.00000000,0.25529546,0.00000000
-2.82441221,2.48074733,1.14162914,1.35991795,0.40982624,0.00000000,0.26257784,0.00000000
-2.81840920,2.49238513,1.16601423,1.35774119,0.41116228,0.00000000,0.27123815,0.00000000
-2.81240620,2.50875581,1.19301351,1.35849357,0.41211821,0.00000000,0.28125773,0.00000000
-2.80640320,2.53009156,1.22258843,1.36228095,0.41280036,0.00000000,0.29258915,0.00000000
-2.80040020,2.55655315,1.25465167,1.36915966,0.41333035,0.00000000,0.30515576,0.00000000
-2.79439720,2.58821539,1.28906189,1.37912976,0.41383972,0.00000000,0.31885220,0.00000000
-2.78839420,2.62505535,1.32562027,1.39213013,0.41446420,0.00000000,0.33354586,0.00000000
-2.78239120,2.66694433,1.36406917,1.40803590,0.41533799,0.00000000,0.34907926,0.00000000
-2.77638819,2.71364391,1.40409310,1.42665830,0.41658812,0.00000000,0.36527336,0.00000000
-2.77038519,2.76480617,1.44532212,1.44774698,0.41832929,0.00000000,0.38193159,0.00000000
-2.76438219,2.81997817,1.48733748,1.47099468,0.42065930,0.00000000,0.39884459,0.00000000
-2.75837919,2.87861011,1.52967948,1.49604405,0.42365512,0.00000000,0.41579525,0.00000000
-2.75237619,2.94006657,1.57185683,1.52249597,0.42736990,0.00000000,0.43256408,0.00000000
-2.74637319,3.00364004,1.61335743,1.54991918,0.43183071,0.00000000,0.44893450,0.00000000
-2.74037019,3.06856566,1.65365959,1.57786033,0.43703730,0.00000000,0.46469781,0.00000000
-2.73436718,3.13403642,1.69224349,1.60585414,0.44296158,0.00000000,0.47965773,0.00000000
-2.72836418,3.19921770,1.72860206,1.63343284,0.44954796,0.00000000,0.49363424,0.00000000
-2.72236118,3.26326064,1.76225096,1.66013482,0.45671439,0.00000000,0.50646657,0.00000000
-2.71635818,3.32531384,1.79273734,1.68551179,0.46435414,0.00000000,0.51801530,0.00000000
-2.71035518,3.38453315,1.81964702,1.70913461,0.47233815,0.00000000,0.52816359,0.00000000
-2.70435218,3.44008972,1.84261033,1.73059757,0.48051798,0.00000000,0.53681746,0.00000000
-2.69834917,3.49117678,1.86130642,1.74952155,0.48872929,0.00000000,0.54390534,0.00000000
-2.69234617,3.53701577,1.87546660,1.76555605,0.49679590,0.00000000,0.54937706,0.00000000
-2.68634317,3.57686259,1.88487678,1.77838092,0.50453429,0.00000000,0.55320236,0.00000000
-2.68034017,3.61001490,1.88937970,1.78770782,0.51175856,0.00000000,0.55536925,0.00000000
-2.67433717,3.63582133,1.88887704,1.79328236,0.51828593,0.00000000,0.55588242,0.00000000
-2.66833417,3.65369315,1.88333209,1.79488688,0.52394245,0.00000000,0.55476182,0.00000000
-2.66233117,3.66311896,1.87277292,1.79234457,0.52856913,0.00000000,0.55204160,0.00000000
-2.65632816,3.66368236,1.85729638,1.78552479,0.53202809,0.00000000,0.54776963,0.00000000
-2.65032516,3.65508227,1.83707269,1.77434980,0.53420869,0.00000000,0.54200745,0.00000000
-2.64432216,3.63715529,1.81235051,1.75880243,0.53503348,0.00000000,0.53483076,0.00000000
-2.63831916,3.60989885,1.78346196,1.73893457,0.53446350,0.00000000,0.52633033,0.00000000
-2.63231616,3.57349376,1.75082707,1.71487555,0.53250292,0.00000000,0.51661318,0.00000000
-2.62631316,3.52832440,1.71495692,1.68683999,0.52920256,0.00000000,0.50580386,0.00000000
-2.62031016,3.47499486,1.67645483,1.65513416,0.52466208,0.00000000,0.49404552,0.00000000
-2.61430715,3.41433895,1.63601476,1.62016004,0.51903056,0.00000000,0.48150068,0.00000000
-2.60830415,3.34742266,1.59441627,1.58241631,0.51250534,0.00000000,0.46835128,0.00000000
-2.60230115,3.27553737,1.55251552,1.54249572,0.50532881,0.00000000,0.45479796,0.00000000
