energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.28914457,1.65718837,-1.55496734,0.42101344,-0.38060621,0.28388558,-0.16924930,0.45113222,-0.32021826,0.35481182,-0.38003011,0.00009261,-0.00157901,0.30334733,-0.46656458,0.00474835,-0.00957995,0.77318968,-0.56011437
-4.28314157,1.62811461,-1.43470478,0.41793887,-0.35419733,0.28553524,-0.16012220,0.44969749,-0.28620695,0.33447022,-0.34949199,0.00008155,-0.00146868,0.29045369,-0.42348074,0.00418326,-0.00894646,0.77882986,-0.52489888
-4.27713857,1.60388438,-1.32239269,0.41555053,-0.32854656,0.28780616,-0.15123040,0.44849500,-0.25566566,0.31640544,-0.32125326,0.00007131,-0.00135748,0.27888993,-0.38443942,0.00365935,-0.00832225,0.78517342,-0.49043891
-4.27113557,1.58387141,-1.21838179,0.41370559,-0.30379198,0.29058814,-0.14262581,0.44730768,-0.22860592,0.30050590,-0.29539244,0.00006192,-0.00124671,0.26849268,-0.34952833,0.00317837,-0.00771569,0.79197258,-0.45686602
-4.26513257,1.56737122,-1.12296199,0.41224615,-0.28005988,0.29375046,-0.13436118,0.44591508,-0.20500897,0.28663814,-0.27197010,0.00005338,-0.00113758,0.25909140,-0.31880121,0.00274101,-0.00713467,0.79894307,-0.42431166
-4.25912956,1.55361960,-1.03637112,0.41100361,-0.25746495,0.29714552,-0.12648952,0.44409964,-0.18483212,0.27464957,-0.25103155,0.00004569,-0.00103122,0.25051263,-0.29228332,0.00234703,-0.00658641,0.80577229,-0.39290730
-4.25312656,1.54181310,-0.95880134,0.40980342,-0.23611035,0.30061292,-0.11906325,0.44165299,-0.16801464,0.26437160,-0.23260886,0.00003883,-0.00092865,0.24258425,-0.26997617,0.00199538,-0.00607739,0.81212877,-0.36278392
-4.24712356,1.53113073,-0.89040338,0.40847012,-0.21608754,0.30398405,-0.11213334,0.43838224,-0.15448271,0.25562312,-0.21672221,0.00003276,-0.00083074,0.23513958,-0.25186146,0.00168433,-0.00561323,0.81767230,-0.33407048
-4.24112056,1.52075622,-0.83128867,0.40683248,-0.19747603,0.30708706,-0.10574825,0.43411574,-0.14415362,0.24821427,-0.20338069,0.00002745,-0.00073821,0.22802141,-0.23790407,0.00141163,-0.00519870,0.82206460,-0.30689185
-4.23511756,1.50990024,-0.78152969,0.40472849,-0.18034296,0.30975187,-0.09995297,0.42870835,-0.13693887,0.24195034,-0.19258240,0.00002283,-0.00065163,0.22108547,-0.22805425,0.00117464,-0.00483769,0.82498004,-0.28136633
-4.22911456,1.49782150,-0.74115883,0.40201007,-0.16474264,0.31181533,-0.09478805,0.42204581,-0.13274647,0.23663583,-0.18431427,0.00001886,-0.00057140,0.21420361,-0.22224895,0.00097045,-0.00453329,0.82611609,-0.25760278
-4.22311156,1.48384645,-0.71016621,0.39854734,-0.15071610,0.31312606,-0.09028882,0.41404813,-0.13148222,0.23207840,-0.17855136,0.00001546,-0.00049779,0.20726622,-0.22041235,0.00079603,-0.00428781,0.82520301,-0.23569792
-4.21710855,1.46738642,-0.68849678,0.39423221,-0.13829062,0.31354907,-0.08648479,0.40467179,-0.13305027,0.22809271,-0.17525610,0.00001259,-0.00043091,0.20018418,-0.22245581,0.00064829,-0.00410292,0.82201251,-0.21573363
-4.21110555,1.44795192,-0.67604735,0.38898123,-0.12747948,0.31296975,-0.08339918,0.39391070,-0.13735286,0.22450396,-0.17437729,0.00001018,-0.00037076,0.19288990,-0.22827734,0.00052419,-0.00397971,0.81636497,-0.19777476
-4.20510255,1.42516352,-0.67266366,0.38273759,-0.11828180,0.31129727,-0.08104884,0.38179591,-0.14428953,0.22115106,-0.17584920,0.00000817,-0.00031722,0.18533772,-0.23776066,0.00042082,-0.00391883,0.80813497,-0.18186736
-4.19909955,1.39875883,-0.67813797,0.37547211,-0.11068260,0.30846715,-0.07944423,0.36839398,-0.15375589,0.21788939,-0.17959077,0.00000651,-0.00027011,0.17750361,-0.25077407,0.00033541,-0.00392060,0.79725492,-0.16803757
-4.19309655,1.36859561,-0.69220748,0.36718337,-0.10465311,0.30444289,-0.07858974,0.35380422,-0.16564208,0.21459289,-0.18550503,0.00000515,-0.00022915,0.16938408,-0.26716932,0.00026542,-0.00398508,0.78371664,-0.15629115
-4.18709355,1.33465073,-0.71455364,0.35789682,-0.10015130,0.29921674,-0.07848412,0.33815495,-0.17983113,0.21115565,-0.19347881,0.00000405,-0.00019406,0.16099456,-0.28678051,0.00020854,-0.00411221,0.76757093,-0.14661373
-4.18109055,1.29701542,-0.74480266,0.34766301,-0.09712275,0.29280936,-0.07912107,0.32159878,-0.19619734,0.20749274,-0.20338284,0.00000316,-0.00016451,0.15236719,-0.30942334,0.00016267,-0.00430183,0.74892500,-0.13897163
-4.17508754,1.25588675,-0.78252720,0.33655507,-0.09550161,0.28526868,-0.08048991,0.30430736,-0.21460488,0.20354053,-0.21507217,0.00000244,-0.00014017,0.14354825,-0.33489459,0.00012599,-0.00455374,0.72793816,-0.13331340
-4.16908454,1.21155616,-0.82724929,0.32466550,-0.09521198,0.27666774,-0.08257622,0.28646567,-0.23490668,0.19925619,-0.22838716,0.00000188,-0.00012072,0.13459528,-0.36297220,0.00009688,-0.00486775,0.70481569,-0.12957177
-4.16308154,1.16439536,-0.87844451,0.31210246,-0.09616934,0.26710183,-0.08536256,0.26826618,-0.25694374,0.19461683,-0.24315470,0.00000144,-0.00010589,0.12557401,-0.39341585,0.00007397,-0.00524362,0.67980153,-0.12766605
-4.15707854,1.11484036,-0.93554729,0.29898569,-0.09828230,0.25668492,-0.08882899,0.24990308,-0.28054497,0.18961792,-0.25919007,0.00000109,-0.00009543,0.11655532,-0.42596813,0.00005608,-0.00568108,0.65316976,-0.12750486
-4.15107554,1.06337443,-0.99795737,0.28544233,-0.10145435,0.24554569,-0.09295358,0.23156681,-0.30552762,0.18427147,-0.27629902,0.00000082,-0.00008915,0.10761225,-0.46035643,0.00004223,-0.00617972,0.62521557,-0.12898900
-4.14507254,1.01051056,-1.06504712,0.27160270,-0.10558590,0.23382319,-0.09771273,0.21343909,-0.33169831,0.17860381,-0.29428027,0.00000062,-0.00008690,0.09881724,-0.49629538,0.00003159,-0.00673897,0.59624597,-0.13201442
-4.13906953,0.95677439,-1.13616980,0.25759635,-0.11057623,0.22166243,-0.10308137,0.19568866,-0.35885462,0.17265327,-0.31292841,0.00000046,-0.00008861,0.09023962,-0.53348993,0.00002348,-0.00735797,0.56657064,-0.13647523
-4.13306653,0.90268810,-1.21066839,0.24354838,-0.11632557,0.20921003,-0.10903305,0.17846766,-0.38678725,0.16646776,-0.33203688,0.00000034,-0.00009427,0.08194350,-0.57163901,0.00001736,-0.00803548,0.53649332,-0.14226653
-4.12706353,0.84875593,-1.28788499,0.22957627,-0.12273711,0.19661013,-0.11553991,0.16190904,-0.41528274,0.16010249,-0.35140127,0.00000026,-0.00010389,0.07398605,-0.61043961,0.00001279,-0.00876977,0.50630407,-0.14928705
-4.12106053,0.79545183,-1.36717046,0.21578732,-0.12971899,0.18400071,-0.12257260,0.14612464,-0.44412644,0.15361783,-0.37082266,0.00000019,-0.00011758,0.06641620,-0.64959120,0.00000941,-0.00955855,0.47627266,-0.15744167
-4.11505753,0.74320958,-1.44789427,0.20227664,-0.13718614,0.17151043,-0.13010016,0.13120429,-0.47310590,0.14707740,-0.39011101,0.00000015,-0.00013546,0.05927382,-0.68880038,0.00000695,-0.01039880,0.44664328,-0.16664343
-4.10905453,0.69241553,-1.52945413,0.18912590,-0.14506192,0.15925608,-0.13809000,0.11721567,-0.50201427,0.14054663,-0.40908844,0.00000012,-0.00015768,0.05258926,-0.72778567,0.00000518,-0.01128679,0.41763070,-0.17681536
-4.10305153,0.64340417,-1.61128539,0.17640273,-0.15327959,0.14734074,-0.14650788,0.10420482,-0.53065374,0.13409156,-0.42759246,0.00000010,-0.00018442,0.04638330,-0.76628211,0.00000396,-0.01221794,0.38941793,-0.18789186
-4.09704852,0.59645623,-1.69286984,0.16416068,-0.16178345,0.13585259,-0.15531809,0.09219745,-0.55883882,0.12777806,-0.44547889,0.00000010,-0.00021585,0.04066750,-0.80404570,0.00000315,-0.01318683,0.36215536,-0.19981959
-4.09104552,0.55179931,-1.77374374,0.15243986,-0.17052964,0.12486442,-0.16448381,0.08120056,-0.58639929,0.12167144,-0.46262446,0.00000010,-0.00025213,0.03544474,-0.84085750,0.00000267,-0.01418719,0.33596122,-0.21255803
-4.08504252,0.50961060,-1.85350479,0.14126797,-0.17948661,0.11443375,-0.17396759,0.07120465,-0.61318268,0.11583633,-0.47892909,0.00000010,-0.00029339,0.03071008,-0.87652708,0.00000244,-0.01521194,0.31092323,-0.22607948
-4.07903952,0.47002138,-1.93181786,0.13066178,-0.18863511,0.10460350,-0.18373213,0.06218601,-0.63905620,0.11033679,-0.49431761,0.00000012,-0.00033968,0.02645172,-0.91089546,0.00000241,-0.01625321,0.28710133,-0.24036863
-4.07303652,0.43312270,-2.00841919,0.12062885,-0.19796780,0.09540312,-0.19374115,0.05410930,-0.66390804,0.10523660,-0.50874100,0.00000014,-0.00039101,0.02265214,-0.94383714,0.00000257,-0.01730248,0.26453103,-0.25542161
-4.06703352,0.39897197,-2.08311882,0.11116939,-0.20748837,0.08685001,-0.20396040,0.04693007,-0.68764792,0.10059958,-0.52217697,0.00000016,-0.00044728,0.01928924,-0.97526139,0.00000289,-0.01835069,0.24322738,-0.27124457
-4.06103052,0.36759986,-2.15580114,0.10227823,-0.21721029,0.07895128,-0.21435886,0.04059725,-0.71020690,0.09648985,-0.53462996,0.00000020,-0.00050827,0.01633751,-1.00511245,0.00000335,-0.01938837,0.22318918,-0.28785179
-4.05502751,0.33901702,-2.22642330,0.09394672,-0.22715507,0.07170547,-0.22490976,0.03505552,-0.73153646,0.09297194,-0.54613037,0.00000024,-0.00057368,0.01376916,-1.03336890,0.00000396,-0.02040582,0.20440317,-0.30526335
-4.04902451,0.31322042,-2.29501130,0.08616448,-0.23735025,0.06510443,-0.23559160,0.03024739,-0.75160686,0.09011069,-0.55673309,0.00000029,-0.00064303,0.01155520,-1.06004188,0.00000472,-0.02139333,0.18684811,-0.32350236
-4.04302151,0.29019876,-2.36165389,0.07892098,-0.24782702,0.05913502,-0.24638898,0.02611517,-0.77040493,0.08797082,-0.56651531,0.00000035,-0.00071573,0.00966638,-1.08517239,0.00000563,-0.02234132,0.17049849,-0.34259181
-4.03701851,0.26993696,-2.42649402,0.07220693,-0.25861767,0.05378072,-0.25729304,0.02260252,-0.78793127,0.08661615,-0.57557360,0.00000042,-0.00079104,0.00807406,-1.10882762,0.00000670,-0.02324061,0.15532783,-0.36255115
-4.03101551,0.25241932,-2.48971805,0.06601527,-0.26975291,0.04902295,-0.26830155,0.01965582,-0.80419709,0.08610848,-0.58402030,0.00000050,-0.00086810,0.00675093,-1.13109638,0.00000794,-0.02408257,0.14131136,-0.38339265
-4.02501251,0.23763153,-2.55154288,0.06034203,-0.28125914,0.04484226,-0.27941848,0.01722515,-0.81922077,0.08650609,-0.59197929,0.00000059,-0.00094590,0.00567160,-1.15208374,0.00000935,-0.02485935,0.12842816,-0.40511754
-4.01900950,0.22556136,-2.61220117,0.05518683,-0.29315585,0.04121915,-0.29065305,0.01526509,-0.83302432,0.08786194,-0.59958122,0.00000069,-0.00102335,0.00481305,-1.17190507,0.00001095,-0.02556405,0.11666270,-0.42771224
-4.01300650,0.21619828,-2.67192519,0.05055307,-0.30545317,0.03813467,-0.30201820,0.01373519,-0.84562991,0.09022155,-0.60695833,0.00000080,-0.00109927,0.00415500,-1.19067960,0.00001272,-0.02619084,0.10600575,-0.45114459
-4.00700350,0.20953199,-2.73092965,0.04644803,-0.31814978,0.03557080,-0.31352846,0.01260017,-0.85705656,0.09362086,-0.61423895,0.00000093,-0.00117241,0.00368008,-1.20852371,0.00001469,-0.02673516,0.09645484,-0.47536040
-4.00100050,0.20555019,-2.78939409,0.04288258,-0.33123116,0.03351054,-0.32519745,0.01183001,-0.86731729,0.09808383,-0.62154199,0.00000106,-0.00124150,0.00337393,-1.22554425,0.00001684,-0.02719376,0.08801412,-0.50028027
-3.99499750,0.20423575,-2.84744573,0.03987079,-0.34466840,0.03193786,-0.33703483,0.01139975,-0.87641663,0.10362032,-0.62897144,0.00000121,-0.00130529,0.00322521,-1.24183199,0.00001917,-0.02756481,0.08069384,-0.52579711
-3.98899450,0.20556348,-2.90514329,0.03742939,-0.35841752,0.03083746,-0.34904306,0.01128915,-0.88434887,0.11022396,-0.63661123,0.00000137,-0.00136258,0.00322546,-1.25745572,0.00002166,-0.02784791,0.07450952,-0.55177419
-3.98299150,0.20949683,-2.96246278,0.03557698,-0.37241946,0.03019441,-0.36121412,0.01148226,-0.89109694,0.11787054,-0.64452062,0.00000155,-0.00141223,0.00336889,-1.27245703,0.00002430,-0.02804409,0.06948067,-0.57804419
-3.97698849,0.21598453,-3.01928609,0.03433324,-0.38660064,0.02999378,-0.37352629,0.01196677,-0.89663216,0.12651664,-0.65273039,0.00000173,-0.00145327,0.00365210,-1.28684625,0.00002707,-0.02815575,0.06562936,-0.60440915
-3.97098549,0.22495765,-3.07539309,0.03371794,-0.40087434,0.03022009,-0.38594127,0.01273341,-0.90091475,0.13609899,-0.66123996,0.00000193,-0.00148483,0.00407374,-1.30059963,0.00002994,-0.02818664,0.06297848,-0.63064153
-3.96498249,0.23632687,-3.13045805,0.03374983,-0.41514250,0.03085688,-0.39840190,0.01377511,-0.90389524,0.14653432,-0.67001574,0.00000213,-0.00150626,0.00463401,-1.31365815,0.00003288,-0.02814170,0.06154981,-0.65648661
-3.95897949,0.24998047,-3.18405096,0.03444555,-0.42929834,0.03188619,-0.41083063,0.01508625,-0.90551669,0.15772000,-0.67899080,0.00000234,-0.00151710,0.00533423,-1.32592808,0.00003584,-0.02802693,0.06136196,-0.68166598
-3.95297649,0.26578276,-3.23564414,0.03581831,-0.44322930,0.03328810,-0.42312890,0.01666176,-0.90571770,0.16953532,-0.68806601,0.00000256,-0.00151714,0.00617626,-1.33728336,0.00003880,-0.02784926,0.06242809,-0.70588240
-3.94697349,0.28357331,-3.28462432,0.03787666,-0.45682053,0.03504035,-0.43517765,0.01849626,-0.90443614,0.18184354,-0.69711260,0.00000279,-0.00150638,0.00716194,-1.34756986,0.00004170,-0.02761636,0.06475359,-0.72882588
-3.94097049,0.30316676,-3.33031016,0.04062311,-0.46995860,0.03711795,-0.44683900,0.02058321,-0.90161343,0.19449456,-0.70597628,0.00000303,-0.00148503,0.00829250,-1.35661158,0.00004449,-0.02733643,0.06833368,-0.75018077
-3.93496748,0.32435342,-3.37197472,0.04405284,-0.48253531,0.03949292,-0.45795908,0.02291403,-0.89719928,0.20732825,-0.71448266,0.00000328,-0.00145358,0.00956793,-1.36421842,0.00004713,-0.02701802,0.07315097,-0.76963384
-3.92896448,0.34690048,-3.40887225,0.04815240,-0.49445153,0.04213407,-0.46837200,0.02547730,-0.89115664,0.22017818,-0.72244392,0.00000355,-0.00141267,0.01098641,-1.37019554,0.00004958,-0.02666980,0.07917317,-0.78688298
-3.92296148,0.37055395,-3.44026841,0.05289859,-0.50562075,0.04500685,-0.47790484,0.02825806,-0.88346672,0.23287586,-0.72966639,0.00000383,-0.00136315,0.01254380,-1.37435370,0.00005178,-0.02630042,0.08635091,-0.80164627
-3.91695848,0.39504120,-3.46547247,0.05825740,-0.51597223,0.04807339,-0.48638348,0.03123720,-0.87413385,0.24525513,-0.73595881,0.00000413,-0.00130602,0.01423306,-1.37652040,0.00005370,-0.02591824,0.09461589,-0.81367104
-3.91095548,0.42007410,-3.48387033,0.06418333,-0.52545365,0.05129249,-0.49363893,0.03439092,-0.86318984,0.25715667,-0.74114088,0.00000447,-0.00124241,0.01604394,-1.37655112,0.00005529,-0.02553122,0.10387939,-0.82274255
-3.90495248,0.44535287,-3.49495656,0.07061892,-0.53403292,0.05461987,-0.49951397,0.03769050,-0.85069777,0.26843242,-0.74505171,0.00000484,-0.00117351,0.01796264,-1.37434031,0.00005654,-0.02514670,0.11403135,-0.82869184
-3.89894947,0.47057030,-3.49836394,0.07749468,-0.54169923,0.05800848,-0.50386971,0.04110214,-0.83675486,0.27894990,-0.74755772,0.00000527,-0.00110059,0.01997166,-1.36983140,0.00005742,-0.02477131,0.12494008,-0.83140251
-3.89294647,0.49541670,-3.49388901,0.08472950,-0.54846313,0.06140892,-0.50659181,0.04458704,-0.82149424,0.28859603,-0.74855979,0.00000576,-0.00102489,0.02204977,-1.36302543,0.00005791,-0.02441079,0.13645273,-0.83081585
-3.88694347,0.51958526,-3.48151208,0.09223148,-0.55435569,0.06477004,-0.50759588,0.04810178,-0.80508552,0.29728066,-0.74799901,0.00000634,-0.00094766,0.02417220,-1.35398774,0.00005802,-0.02406994,0.14839656,-0.82693416
-3.88094047,0.54277781,-3.46141050,0.09989929,-0.55942669,0.06803966,-0.50683194,0.05159886,-0.78773397,0.30493943,-0.74586104,0.00000702,-0.00087006,0.02631092,-1.34285233,0.00005774,-0.02375254,0.16058119,-0.81982210
-3.87493747,0.56471110,-3.43396452,0.10762407,-0.56374201,0.07116543,-0.50428758,0.05502755,-0.76967826,0.31153607,-0.74217861,0.00000783,-0.00079320,0.02843515,-1.32982353,0.00005710,-0.02346128,0.17280165,-0.80960571
-3.86893447,0.58512317,-3.39975497,0.11529176,-0.56738031,0.07409578,-0.49998974,0.05833490,-0.75118680,0.31706403,-0.73703218,0.00000879,-0.00071804,0.03051204,-1.31517489,0.00005611,-0.02319777,0.18484232,-0.79646939
-3.86293147,0.60378002,-3.35955289,0.12278582,-0.57042916,0.07678101,-0.49400485,0.06146697,-0.73255272,0.32154735,-0.73054863,0.00000994,-0.00064545,0.03250742,-1.29924514,0.00005483,-0.02296255,0.19648173,-0.78065064
-3.85692846,0.62048213,-3.31430134,0.12999035,-0.57298092,0.07917442,-0.48643748,0.06437027,-0.71408765,0.32504092,-0.72289810,0.00001130,-0.00057613,0.03438676,-1.28243136,0.00005329,-0.02275511,0.20749782,-0.76243300
-3.85092546,0.63507077,-3.26509006,0.13679341,-0.57512856,0.08123351,-0.47742752,0.06699325,-0.69611441,0.32762997,-0.71428905,0.00001291,-0.00051068,0.03611619,-1.26517956,0.00005155,-0.02257400,0.21767384,-0.74213737
-3.84492246,0.64743392,-3.21312428,0.14309035,-0.57696170,0.08292116,-0.46714592,0.06928785,-0.67895902,0.32942894,-0.70496189,0.00001480,-0.00044952,0.03766349,-1.24797307,0.00004966,-0.02241688,0.22680431,-0.72011215
-3.83891946,0.65751132,-3.15968880,0.14878716,-0.57856311,0.08420671,-0.45578936,0.07121106,-0.66294216,0.33057972,-0.69518127,0.00001701,-0.00039294,0.03899923,-1.23131915,0.00004770,-0.02228068,0.23470109,-0.69672261
-3.83291646,0.66529865,-3.10610904,0.15380361,-0.58000586,0.08506705,-0.44357397,0.07272638,-0.64837041,0.33124928,-0.68522765,0.00001958,-0.00034112,0.04009769,-1.21573427,0.00004573,-0.02216172,0.24119908,-0.67234009
-3.82691346,0.67085042,-3.05371067,0.15807591,-0.58135127,0.08548742,-0.43072854,0.07380510,-0.63552778,0.33162680,-0.67538824,0.00002254,-0.00029411,0.04093788,-1.20172885,0.00004384,-0.02205589,0.24616137,-0.64733131
-3.82091046,0.67428137,-3.00377953,0.16155904,-0.58264785,0.08546211,-0.41748738,0.07442745,-0.62466749,0.33192031,-0.66594791,0.00002592,-0.00025185,0.04150420,-1.18979172,0.00004209,-0.02195880,0.24948360,-0.62204854
-3.81490745,0.67576620,-2.95752331,0.16422826,-0.58393106,0.08499486,-0.40408324,0.07458333,-0.61600467,0.33235287,-0.65718023,0.00002975,-0.00021421,0.04178716,-1.18037515,0.00004058,-0.02186600,0.25109732,-0.59682070
-3.80890445,0.67553748,-2.91603637,0.16608011,-0.58522406,0.08409900,-0.39074060,0.07427288,-0.60970992,0.33315844,-0.64933905,0.00003405,-0.00018098,0.04178369,-1.17388074,0.00003939,-0.02177311,0.25097209,-0.57194601
-3.80290145,0.67388161,-2.88026895,0.16713251,-0.58653916,0.08279730,-0.37766943,0.07350656,-0.60590415,0.33457734,-0.64265099,0.00003886,-0.00015189,0.04149738,-1.17064674,0.00003858,-0.02167606,0.24911635,-0.54768628
-3.79689845,0.67113296,-2.85100141,0.16742413,-0.58787981,0.08112149,-0.36505987,0.07230497,-0.60465465,0.33685155,-0.63730874,0.00004418,-0.00012666,0.04093833,-1.17093711,0.00003826,-0.02157119,0.24557686,-0.52426293
-3.79089545,0.66766610,-2.82882429,0.16701304,-0.58924298,0.07911147,-0.35307774,0.07069823,-0.60597269,0.34021972,-0.63346571,0.00005002,-0.00010495,0.04012294,-1.17493258,0.00003849,-0.02145539,0.24043685,-0.50185485
-3.78489245,0.66388645,-2.81412424,0.16597462,-0.59062154,0.07681429,-0.34186118,0.06872510,-0.60981253,0.34491208,-0.63123180,0.00005638,-0.00008642,0.03907329,-1.18272389,0.00003937,-0.02132626,0.23381288,-0.48059803
-3.77888944,0.66021942,-2.80707593,0.16439892,-0.59200648,0.07428282,-0.33151824,0.06643172,-0.61607182,0.35114526,-0.63067050,0.00006325,-0.00007074,0.03781646,-1.19430737,0.00004096,-0.02118209,0.22585063,-0.46058670
-3.77288644,0.65709850,-2.80763969,0.16238755,-0.59338870,0.07157424,-0.32212570,0.06387017,-0.62459352,0.35911711,-0.63179724,0.00007061,-0.00005757,0.03638362,-1.20958283,0.00004334,-0.02102196,0.21671974,-0.44187574
-3.76688344,0.65495259,-2.81556457,0.16005019,-0.59476006,0.06874841,-0.31372876,0.06109677,-0.63516895,0.36900155,-0.63457897,0.00007844,-0.00004661,0.03480896,-1.22835372,0.00004659,-0.02084567,0.20660805,-0.42448429
-3.76088044,0.65419295,-2.83039621,0.15750098,-0.59611374,0.06586607,-0.30634173,0.05817036,-0.64754209,0.38094360,-0.63893488,0.00008671,-0.00003754,0.03312865,-1.25032959,0.00005076,-0.02065370,0.19571532,-0.40839991
-3.75487744,0.65520020,-2.85148909,0.15485480,-0.59744369,0.06298716,-0.29994954,0.05515048,-0.66141491,0.39505455,-0.64473827,0.00009536,-0.00003011,0.03137958,-1.27513065,0.00005593,-0.02044713,0.18424696,-0.39358332
-3.74887444,0.65831177,-2.87802255,0.15222376,-0.59874323,0.06016901,-0.29450988,0.05209555,-0.67645354,0.41140752,-0.65181929,0.00010434,-0.00002407,0.02959834,-1.30229436,0.00006215,-0.02022744,0.17240782,-0.37997316
-3.74287144,0.66381024,-2.90902013,0.14971383,-0.60000302,0.05746483,-0.28995595,0.04906125,-0.69229514,0.43003331,-0.65996867,0.00011360,-0.00001918,0.02782003,-1.33128393,0.00006946,-0.01999642,0.16039639,-0.36749076
-3.73686843,0.67191286,-2.94337177,0.14742179,-0.60120838,0.05492216,-0.28619963,0.04609900,-0.70855547,0.45091679,-0.66894228,0.00012306,-0.00001527,0.02607732,-1.36149855,0.00007790,-0.01975596,0.14839959,-0.35604455
-3.73086543,0.68276270,-2.97985828,0.14543272,-0.60233636,0.05258173,-0.28313494,0.04325462,-0.72483672,0.47399386,-0.67846638,0.00013266,-0.00001215,0.02439959,-1.39228518,0.00008749,-0.01950788,0.13658840,-0.34553403
-3.72486243,0.69642148,-3.01717797,0.14381776,-0.60335284,0.05047643,-0.28064178,0.04056736,-0.74073571,0.49914905,-0.68824356,0.00014230,-0.00000968,0.02281222,-1.42295183,0.00009822,-0.01925371,0.12511429,-0.33585329
-3.71885943,0.71286465,-3.05397488,0.14263253,-0.60420989,0.04863060,-0.27858966,0.03806909,-0.75585222,0.52621404,-0.69795924,0.00015192,-0.00000775,0.02133606,-1.45278188,0.00011010,-0.01899462,0.11410669,-0.32689396
-3.71285643,0.73197853,-3.08886826,0.14191596,-0.60484381,0.04705962,-0.27684162,0.03578385,-0.76979721,0.55496700,-0.70728874,0.00016142,-0.00000623,0.01998710,-1.48104950,0.00012308,-0.01873120,0.10367147,-0.31854770
-3.70685343,0.75355988,-3.12048295,0.14168962,-0.60517397,0.04576982,-0.27525799,0.03372764,-0.78220094,0.58513308,-0.71590453,0.00017071,-0.00000506,0.01877630,-1.50703558,0.00013711,-0.01846342,0.09389026,-0.31070821
-3.70085043,0.77731789,-3.14748013,0.14195751,-0.60510287,0.04475857,-0.27370011,0.03190857,-0.79272067,0.61638604,-0.72348390,0.00017971,-0.00000415,0.01770961,-1.53004401,0.00015209,-0.01819056,0.08482082,-0.30327293
-3.69484742,0.80287860,-3.16858796,0.14270629,-0.60451733,0.04401478,-0.27203390,0.03032718,-0.80104784,0.64835124,-0.72971659,0.00018832,-0.00000345,0.01678819,-1.54941782,0.00016793,-0.01791124,0.07649802,-0.29614452
-3.68884442,0.82979166,-3.18263126,0.14390590,-0.60329109,0.04351956,-0.27013320,0.02897700,-0.80691461,0.68060997,-0.73431233,0.00019646,-0.00000290,0.01600870,-1.56455488,0.00018447,-0.01762341,0.06893565,-0.28923212
-3.68284142,0.85753949,-3.18855984,0.14551056,-0.60128855,0.04324709,-0.26788287,0.02784534,-0.81009941,0.71270530,-0.73700805,0.00020405,-0.00000249,0.01536381,-1.57492251,0.00020155,-0.01732449,0.06212855,-0.28245261
-3.67683842,0.88554847,-3.18547431,0.14746007,-0.59836975,0.04316570,-0.26518153,0.02691418,-0.81043158,0.74414936,-0.73757459,0.00021099,-0.00000216,0.01484274,-1.58007072,0.00021899,-0.01701148,0.05605528,-0.27573184
-3.67083542,0.91320220,-3.17264894,0.14968146,-0.59439615,0.04323909,-0.26194400,0.02616118,-0.80779475,0.77443215,-0.73582262,0.00021722,-0.00000190,0.01443188,-1.57964352,0.00023655,-0.01668114,0.05068088,-0.26900585
-3.66483242,0.93985633,-3.14955046,0.15209087,-0.58923702,0.04342761,-0.25810324,0.02556076,-0.80212889,0.80303159,-0.73160765,0.00022264,-0.00000170,0.01411551,-1.57338793,0.00025401,-0.01633015,0.04595975,-0.26222218
-3.65882941,0.96485472,-3.11585228,0.15459576,-0.58277614,0.04368963,-0.25361190,0.02508516,-0.79343107,0.82942485,-0.72483379,0.00022721,-0.00000153,0.01387644,-1.56116029,0.00027110,-0.01595531,0.04183853,-0.25534111
-3.65282641,0.98754657,-3.07144341,0.15709730,-0.57491829,0.04398288,-0.24844324,0.02470557,-0.78175467,0.85310051,-0.71545634,0.00023084,-0.00000139,0.01369679,-1.54292967,0.00028757,-0.01555376,0.03825875,-0.24833689
-3.64682341,1.00730395,-3.01643168,0.15949295,-0.56559534,0.04426584,-0.24259167,0.02439310,-0.76720724,0.87357137,-0.70348284,0.00023350,-0.00000127,0.01355856,-1.51877816,0.00030314,-0.01512316,0.03515934,-0.24119883
-3.64082041,1.02353927,-2.95114101,0.16167932,-0.55477135,0.04449896,-0.23607255,0.02411974,-0.74994693,0.89038744,-0.68897267,0.00023513,-0.00000116,0.01344429,-1.48889798,0.00031753,-0.01466182,0.03247883,-0.23393216
-3.63481741,1.03572214,-2.87610263,0.16355498,-0.54244666,0.04464586,-0.22892159,0.02385922,-0.73017768,0.90314869,-0.67203521,0.00023570,-0.00000107,0.01333761,-1.45358555,0.00033050,-0.01416887,0.03015725,-0.22655864
-3.62881441,1.04339507,-2.79204062,0.16502348,-0.52866044,0.04467436,-0.22119357,0.02358770,-0.70814332,0.91151710,-0.65282649,0.00023519,-0.00000098,0.01322372,-1.41323270,0.00034181,-0.01364434,0.02813769,-0.21911672
