energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-3.21460730,0.44016535,0.05733285,0.04919917,0.00775213,0.00589153,0.07142229,0.30237882,0.00311595,0.02256635
-3.20860430,0.44074038,0.06454377,0.05313517,0.00867703,0.00661257,0.07661315,0.29293996,0.00361899,0.02528789
-3.20260130,0.44859531,0.07293360,0.05784733,0.00967035,0.00752560,0.08352734,0.28805637,0.00427070,0.02865001
-3.19659830,0.46386341,0.08251127,0.06333199,0.01072455,0.00863637,0.09223769,0.28780153,0.00508471,0.03267454
-3.19059530,0.48671858,0.09327956,0.06958551,0.01183071,0.00995048,0.10281656,0.29228754,0.00607584,0.03738199
-3.18459230,0.51735598,0.10523270,0.07660294,0.01297862,0.01147281,0.11533056,0.30165238,0.00725970,0.04278963
-3.17858929,0.55597061,0.11835390,0.08437646,0.01415690,0.01320697,0.12983493,0.31604574,0.00865210,0.04890945
-3.17258629,0.60273451,0.13261293,0.09289395,0.01535320,0.01515462,0.14636753,0.33561373,0.01026842,0.05574609
-3.16658329,0.65777300,0.14796379,0.10213742,0.01655441,0.01731485,0.16494293,0.36048296,0.01212281,0.06329474
-3.16058029,0.72114085,0.16434262,0.11208152,0.01774692,0.01968358,0.18554652,0.39074428,0.01422744,0.07153923
-3.15457729,0.79279895,0.18166590,0.12269210,0.01891693,0.02225304,0.20812920,0.42643687,0.01659151,0.08045025
-3.14857429,0.87259248,0.19982913,0.13392480,0.02005072,0.02501127,0.23260260,0.46753295,0.01922047,0.08998390
-3.14257129,0.96023121,0.21870599,0.14572387,0.02113503,0.02794185,0.25883545,0.51392389,0.02211504,0.10008064
-3.13656828,1.05527307,0.23814810,0.15802116,0.02215725,0.03102365,0.28665093,0.56540809,0.02527042,0.11066470
-3.13056528,1.15711171,0.25798556,0.17073532,0.02310580,0.03423088,0.31582564,0.62168132,0.02867560,0.12164408
-3.12456228,1.26496902,0.27802815,0.18377144,0.02397027,0.03753324,0.34609009,0.68233011,0.03231272,0.13291107
-3.11855928,1.37789344,0.29806746,0.19702105,0.02474168,0.04089636,0.37713098,0.74682862,0.03615674,0.14434354
-3.11255628,1.49476463,0.31787975,0.21036270,0.02541256,0.04428238,0.40859532,0.81453955,0.04017529,0.15580677
-3.10655328,1.61430509,0.33722978,0.22366297,0.02597707,0.04765081,0.44009635,0.88471933,0.04432883,0.16715598
-3.10055028,1.73509886,0.35587531,0.23677832,0.02643103,0.05095952,0.47122128,0.95652786,0.04857103,0.17823947
-3.09454727,1.85561731,0.37357241,0.24955739,0.02677186,0.05416597,0.50154055,1.02904271,0.05284958,0.18890221
-3.08854427,1.97425150,0.39008140,0.26184406,0.02699858,0.05722853,0.53061844,1.10127765,0.05710721,0.19898988
-3.08254127,2.08935050,0.40517314,0.27348113,0.02711166,0.06010793,0.55802471,1.17220508,0.06128305,0.20835320
-3.07653827,2.19926437,0.41863572,0.28431452,0.02711295,0.06276867,0.58334678,1.24078159,0.06531424,0.21685233
-3.07053527,2.30239053,0.43028108,0.29419784,0.02700551,0.06518054,0.60620210,1.30597604,0.06913773,0.22436127
-3.06453227,2.39722162,0.43995149,0.30299727,0.02679351,0.06731992,0.62625011,1.36679879,0.07269221,0.23077205
-3.05852926,2.48239304,0.44752552,0.31059649,0.02648208,0.06917104,0.64320343,1.42233123,0.07592018,0.23599844
-3.05252626,2.55672809,0.45292334,0.31690141,0.02607720,0.07072698,0.65683765,1.47175420,0.07876986,0.23997916
-3.04652326,2.61927863,0.45611089,0.32184455,0.02558560,0.07199039,0.66699941,1.51437408,0.08119713,0.24268038
-3.04052026,2.66935941,0.45710297,0.32538875,0.02501468,0.07297391,0.67361231,1.54964533,0.08316716,0.24409736
-3.03451726,2.70657420,0.45596477,0.32752998,0.02437242,0.07370029,0.67668040,1.57718855,0.08465582,0.24425514
-3.02851426,2.73083258,0.45281189,0.32829922,0.02366734,0.07420204,0.67628903,1.59680302,0.08565072,0.24320828
-3.02251126,2.74235609,0.44780868,0.32776294,0.02290843,0.07452078,0.67260305,1.60847318,0.08615183,0.24103962
-3.01650825,2.74167361,0.44116482,0.32602243,0.02210511,0.07470615,0.66586234,1.61236880,0.08617172,0.23785805
-3.01050525,2.72960562,0.43313036,0.32321170,0.02126718,0.07481440,0.65637479,1.60883856,0.08573520,0.23379544
-3.00450225,2.70723813,0.42398916,0.31949401,0.02040472,0.07490667,0.64450715,1.59839757,0.08487870,0.22900271
-2.99849925,2.67588722,0.41405102,0.31505728,0.01952801,0.07504699,0.63067393,1.58170919,0.08364903,0.22364535
-2.99249625,2.63705551,0.40364276,0.31010833,0.01864746,0.07530012,0.61532481,1.55956201,0.08210191,0.21789847
-2.98649325,2.59238252,0.39309857,0.30486633,0.01777343,0.07572925,0.59893120,1.53284303,0.08030011,0.21194152
-2.98049025,2.54359079,0.38274989,0.29955559,0.01691612,0.07639371,0.58197215,1.50250805,0.07831134,0.20595297
-2.97448724,2.49243005,0.37291529,0.29439815,0.01608538,0.07734669,0.56492038,1.46955065,0.07620605,0.20010511
-2.96848424,2.44062161,0.36389075,0.28960631,0.01529056,0.07863315,0.54822884,1.43497081,0.07405510,0.19455913
-2.96248124,2.38980491,0.35594054,0.28537547,0.01454033,0.08028800,0.53231807,1.39974447,0.07192750,0.18946066
-2.95647824,2.34148848,0.34928926,0.28187772,0.01384249,0.08233447,0.51756506,1.36479503,0.06988831,0.18493599
-2.95047524,2.29700667,0.34411518,0.27925611,0.01320379,0.08478299,0.50429365,1.33096781,0.06799659,0.18108894
-2.94447224,2.25748367,0.34054515,0.27762019,0.01262986,0.08763041,0.49276683,1.29900803,0.06630378,0.17799860
-2.93846923,2.22380581,0.33865129,0.27704276,0.01212498,0.09085971,0.48318112,1.26954317,0.06485232,0.17571794
-2.93246623,2.19660278,0.33844957,0.27755793,0.01169212,0.09444017,0.47566311,1.24306973,0.06367458,0.17427329
-2.92646323,2.17623799,0.33990017,0.27916073,0.01133279,0.09832802,0.47026816,1.21994496,0.06279231,0.17366472
-2.92046023,2.16280804,0.34290980,0.28180799,0.01104709,0.10246752,0.46698123,1.20038323,0.06221629,0.17386719
-2.91445723,2.15615105,0.34733568,0.28542063,0.01083372,0.10679248,0.46571970,1.18445711,0.06194657,0.17483256
-2.90845423,2.15586296,0.35299107,0.28988715,0.01069010,0.11122809,0.46633817,1.17210290,0.06197290,0.17649213
-2.90245123,2.16132123,0.35965216,0.29506819,0.01061241,0.11569311,0.46863483,1.16313006,0.06227566,0.17875987
-2.89644822,2.17171474,0.36706593,0.30080186,0.01059581,0.12010217,0.47235936,1.15723428,0.06282691,0.18153594
-2.89044522,2.18607875,0.37495889,0.30690983,0.01063456,0.12436829,0.47722206,1.15401363,0.06359188,0.18471067
-2.88444222,2.20333377,0.38304620,0.31320374,0.01072224,0.12840541,0.48290384,1.15298706,0.06453056,0.18816852
-2.87843922,2.22232698,0.39104090,0.31949180,0.01085195,0.13213085,0.48906692,1.15361486,0.06559940,0.19179227
-2.87243622,2.24187487,0.39866308,0.32558540,0.01101649,0.13546769,0.49536585,1.15532030,0.06675322,0.19546697
-2.86643322,2.26080589,0.40564847,0.33130543,0.01120860,0.13834691,0.50145861,1.15751185,0.06794703,0.19908380
-2.86043022,2.27800170,0.41175642,0.33648813,0.01142112,0.14070934,0.50701736,1.15960526,0.06913788,0.20254354
-2.85442721,2.29243592,0.41677691,0.34099037,0.01164716,0.14250719,0.51173875,1.16104494,0.07028659,0.20575969
-2.84842421,2.30320923,0.42053639,0.34469417,0.01188027,0.14370535,0.51535322,1.16132386,0.07135932,0.20866113
-2.84242121,2.30957980,0.42290242,0.34751035,0.01211455,0.14428219,0.51763338,1.16000146,0.07232895,0.21119414
-2.83641821,2.31098801,0.42378687,0.34938122,0.01234475,0.14423010,0.51840084,1.15671900,0.07317624,0.21332397
-2.83041521,2.30707507,0.42314776,0.35028229,0.01256632,0.14355551,0.51753167,1.15121177,0.07389063,0.21503569
-2.82441221,2.29769459,0.42098956,0.35022295,0.01277551,0.14227861,0.51496008,1.14331784,0.07447076,0.21633448
-2.81840920,2.28291706,0.41736217,0.34924609,0.01296933,0.14043269,0.51068033,1.13298302,0.07492465,0.21724521
-2.81240620,2.26302699,0.41235851,0.34742677,0.01314560,0.13806316,0.50474687,1.12026186,0.07526954,0.21781152
-2.80640320,2.23851285,0.40611085,0.34486997,0.01330296,0.13522624,0.49727266,1.10531468,0.07553129,0.21809426
-2.80040020,2.21005015,0.39878609,0.34170741,0.01344082,0.13198744,0.48842577,1.08840071,0.07574359,0.21816943
-2.79439720,2.17847840,0.39058013,0.33809367,0.01355939,0.12841984,0.47842445,1.06986765,0.07594669,0.21812567
-2.78839420,2.14477257,0.38171148,0.33420172,0.01365964,0.12460220,0.46753083,1.05013800,0.07618600,0.21806143
-2.78239120,2.11001035,0.37241437,0.33021790,0.01374334,0.12061699,0.45604349,1.02969287,0.07651036,0.21808182
-2.77638819,2.07533615,0.36293167,0.32633666,0.01381302,0.11654838,0.44428915,1.00905364,0.07697026,0.21829533
-2.77038519,2.04192349,0.35350766,0.32275512,0.01387199,0.11248025,0.43261380,0.98876252,0.07761583,0.21881048
-2.76438219,2.01093695,0.34438114,0.31966768,0.01392435,0.10849428,0.42137352,0.96936261,0.07849495,0.21973255
-2.75837919,1.98349520,0.33577883,0.31726087,0.01397497,0.10466814,0.41092536,0.95137831,0.07965134,0.22116046
-2.75237619,1.96063658,0.32790955,0.31570852,0.01402951,0.10107393,0.40161837,0.93529696,0.08112284,0.22318399
-2.74637319,1.94328841,0.32095915,0.31516757,0.01409440,0.09777675,0.39378525,0.92155231,0.08293988,0.22588128
-2.74037019,1.93224114,0.31508640,0.31577446,0.01417676,0.09483361,0.38773459,0.91051061,0.08512423,0.22931691
-2.73436718,1.92812835,0.31042000,0.31764237,0.01428436,0.09229257,0.38374399,0.90245972,0.08768815,0.23354040
-2.72836418,1.93141297,0.30705669,0.32085920,0.01442550,0.09019225,0.38205417,0.89760164,0.09063383,0.23858527
-2.72236118,1.94238032,0.30506055,0.32548653,0.01460891,0.08856161,0.38286401,0.89604876,0.09395332,0.24446876
-2.71635818,1.96113774,0.30446331,0.33155935,0.01484353,0.08742007,0.38632670,0.89782371,0.09762884,0.25119195
-2.71035518,1.98762051,0.30526585,0.33908664,0.01513835,0.08677791,0.39254689,0.90286268,0.10163348,0.25874050
-2.70435218,2.02160357,0.30744041,0.34805259,0.01550215,0.08663692,0.40157879,0.91102203,0.10593222,0.26708574
-2.69834917,2.06271793,0.31093369,0.35841851,0.01594329,0.08699136,0.41342529,0.92208751,0.11048335,0.27618614
-2.69234617,2.11047081,0.31567039,0.37012505,0.01646938,0.08782892,0.42803790,0.93578560,0.11524005,0.28598896
-2.68634317,2.16426815,0.32155717,0.38309484,0.01708708,0.08913197,0.44531745,0.95179633,0.12015211,0.29643207
-2.68034017,2.22343825,0.32848667,0.39723509,0.01780183,0.09087873,0.46511566,0.96976666,0.12516773,0.30744568
-2.67433717,2.28725507,0.33634154,0.41244027,0.01861760,0.09304445,0.48723733,0.98932395,0.13023528,0.31895404
-2.66833417,2.35496005,0.34499819,0.42859456,0.01953674,0.09560254,0.51144320,1.01008849,0.13530490,0.33087685
-2.66233117,2.42578139,0.35433008,0.44557392,0.02055979,0.09852550,0.53745349,1.03168481,0.14032993,0.34313038
-2.65632816,2.49894983,0.36421059,0.46324795,0.02168542,0.10178567,0.56495208,1.05375094,0.14526796,0.35562834
-2.65032516,2.57371048,0.37451522,0.48148113,0.02291042,0.10535578,0.59359128,1.07594553,0.15008163,0.36828226
-2.64432216,2.64933040,0.38512316,0.50013383,0.02422968,0.10920923,0.62299723,1.09795244,0.15473903,0.38100168
-2.63831916,2.72510200,0.39591830,0.51906274,0.02563634,0.11332012,0.65277585,1.11948289,0.15921371,0.39369398
-2.63231616,2.80034278,0.40678957,0.53812117,0.02712193,0.11766306,0.68251935,1.14027529,0.16348435,0.40626406
-2.62631316,2.87439190,0.41763088,0.55715904,0.02867658,0.12221274,0.71181323,1.16009309,0.16753415,0.41861395
-2.62031016,2.94660470,0.42834065,0.57602281,0.03028924,0.12694341,0.74024354,1.17872101,0.17134993,0.43064246
-2.61430715,3.01634611,0.43882109,0.59455549,0.03194796,0.13182825,0.76740451,1.19596037,0.17492116,0.44224503
-2.60830415,3.08298421,0.44897747,0.61259684,0.03364017,0.13683862,0.79290613,1.21162395,0.17823883,0.45331389
-2.60230115,3.14588503,0.45871732,0.62998388,0.03535290,0.14194353,0.81638172,1.22553111,0.18129442,0.46373866
-2.59629815,3.20440960,0.46794992,0.64655180,0.03707306,0.14710906,0.83749512,1.23750376,0.18407898,0.47340741
-2.59029515,3.25791427,0.47658602,0.66213542,0.03878763,0.15229806,0.85594738,1.24736356,0.18658244,0.48220838
-2.58429215,3.30575467,0.48453798,0.67657109,0.04048381,0.15747009,0.87148277,1.25493093,0.18879310,0.49003216
-2.57828914,3.34729387,0.49172035,0.68969919,0.04214914,0.16258157,0.88389379,1.26002599,0.19069761,0.49677448
-2.57228614,3.38191441,0.49805084,0.70136709,0.04377156,0.16758625,0.89302515,1.26247152,0.19228108,0.50233937
-2.56628314,3.40903405,0.50345185,0.71143240,0.04533941,0.17243606,0.89877652,1.26209783,0.19352765,0.50664274
-2.56028014,3.42812440,0.50785221,0.71976660,0.04684145,0.17708205,0.90110396,1.25874939,0.19442127,0.50961592
-2.55427714,3.43873135,0.51118941,0.72625870,0.04826678,0.18147576,0.90001999,1.25229259,0.19494672,0.51120933
-2.54827414,3.44049627,0.51341180,0.73081878,0.04960482,0.18557054,0.89559233,1.24262433,0.19509075,0.51139573
-2.54227114,3.43317632,0.51448097,0.73338133,0.05084527,0.18932313,0.88794137,1.22968059,0.19484327,0.51017304
-2.53626813,3.41666276,0.51437399,0.73390805,0.05197808,0.19269513,0.87723637,1.21344457,0.19419841,0.50756644
-2.53026513,3.39099568,0.51308531,0.73239004,0.05299348,0.19565433,0.86369073,1.19395353,0.19315555,0.50362960
-2.52426213,3.35637400,0.51062834,0.72884919,0.05388210,0.19817596,0.84755622,1.17130394,0.19171993,0.49844483
-2.51825913,3.31315988,0.50703645,0.72333863,0.05463508,0.20024354,0.82911668,1.14565429,0.18990308,0.49212224
-2.51225613,3.26187674,0.50236333,0.71594214,0.05524430,0.20184944,0.80868113,1.11722543,0.18772278,0.48479763
-2.50625313,3.20320075,0.49668265,0.70677259,0.05570265,0.20299505,0.78657658,1.08629805,0.18520268,0.47662939
-2.50025013,3.13794588,0.49008697,0.69596935,0.05600437,0.20369047,0.76314087,1.05320741,0.18237159,0.46779434
-2.49424712,3.06704300,0.48268594,0.68369469,0.05614540,0.20395393,0.73871549,1.01833558,0.17926228,0.45848276
-2.48824412,2.99151394,0.47460383,0.67012952,0.05612378,0.20381064,0.71363881,0.98210129,0.17591021,0.44889283
-2.48224112,2.91244172,0.46597648,0.65546837,0.05594003,0.20329155,0.68823966,0.94494821,0.17235195,0.43922459
-2.47623812,2.83093846,0.45694783,0.63991402,0.05559749,0.20243172,0.66283157,0.90733187,0.16862355,0.42967398
-2.47023512,2.74811238,0.44766620,0.62367196,0.05510266,0.20126861,0.63770764,0.86970625,0.16475898,0.42042688
-2.46423212,2.66503573,0.43828047,0.60694485,0.05446535,0.19984045,0.61313627,0.83251045,0.16078868,0.41165374
-2.45822911,2.58271506,0.42893637,0.58992744,0.05369885,0.19818454,0.58935770,0.79615623,0.15673838,0.40350487
-2.45222611,2.50206534,0.41977312,0.57280190,0.05281987,0.19633591,0.56658140,0.76101699,0.15262822,0.39610661
-2.44622311,2.42388902,0.41092052,0.55573402,0.05184843,0.19432618,0.54498448,0.72741869,0.14847226,0.38955859
-2.44022011,2.34886092,0.40249663,0.53887022,0.05080758,0.19218279,0.52471088,0.69563303,0.14427843,0.38393211
-2.43421711,2.27751940,0.39460623,0.52233572,0.04972292,0.18992865,0.50587149,0.66587323,0.14004884,0.37926967
-2.42821411,2.21026391,0.38734006,0.50623362,0.04862209,0.18758221,0.48854507,0.63829234,0.13578051,0.37558567
-2.42221111,2.14735865,0.38077475,0.49064516,0.04753411,0.18515788,0.47277985,0.61298409,0.13146643,0.37286801
-2.41620810,2.08894168,0.37497364,0.47563087,0.04648853,0.18266684,0.45859579,0.58998604,0.12709684,0.37108068
-2.41020510,2.03503861,0.36998803,0.46123262,0.04551466,0.18011804,0.44598732,0.56928464,0.12266074,0.37016689
-2.40420210,1.98557962,0.36585906,0.44747627,0.04464066,0.17751947,0.43492642,0.55082190,0.11814730,0.37005275
-2.39819910,1.94041861,0.36261975,0.43437483,0.04389268,0.17487939,0.42536595,0.53450299,0.11354744,0.37065103
-2.39219610,1.89935316,0.36029719,0.42193178,0.04329394,0.17220757,0.41724293,0.52020452,0.10885507,0.37186504
-2.38619310,1.86214383,0.35891448,0.41014438,0.04286400,0.16951633,0.41048189,0.50778267,0.10406822,0.37359224
-2.38019010,1.82853193,0.35849237,0.39900670,0.04261802,0.16682136,0.40499782,0.49708110,0.09918986,0.37572749
-2.37418709,1.79825441,0.35905022,0.38851223,0.04256617,0.16414213,0.40069890,0.48793792,0.09422833,0.37816572
-2.36818409,1.77105540,0.36060633,0.37865577,0.04271322,0.16150194,0.39748867,0.48019156,0.08919749,0.38080416
-2.36218109,1.74669386,0.36317727,0.36943464,0.04305821,0.15892758,0.39526779,0.47368536,0.08411652,0.38354380
-2.35617809,1.72494716,0.36677648,0.36084902,0.04359443,0.15644850,0.39393517,0.46827069,0.07900933,0.38629035
-2.35017509,1.70561066,0.37141187,0.35290148,0.04430941,0.15409560,0.39338862,0.46380864,0.07390379,0.38895459
-2.34417209,1.68849393,0.37708268,0.34559578,0.04518526,0.15189977,0.39352496,0.46017039,0.06883070,0.39145225
-2.33816908,1.67341391,0.38377575,0.33893491,0.04619902,0.14989013,0.39423978,0.45723639,0.06382264,0.39370363
-2.33216608,1.66018611,0.39146142,0.33291878,0.04732332,0.14809214,0.39542676,0.45489460,0.05891272,0.39563290
-2.32616308,1.64861466,0.40008928,0.32754146,0.04852704,0.14652570,0.39697696,0.45303813,0.05413340,0.39716740
-2.32016008,1.63848218,0.40958418,0.32278846,0.04977618,0.14520340,0.39877796,0.45156252,0.04951532,0.39823696
-2.31415708,1.62954047,0.41984278,0.31863405,0.05103474,0.14412895,0.40071316,0.45036296,0.04508633,0.39877335
-2.30815408,1.62150301,0.43073101,0.31503904,0.05226571,0.14329597,0.40266131,0.44933180,0.04087062,0.39871007
-2.30215108,1.61403985,0.44208264,0.31194911,0.05343206,0.14268721,0.40449648,0.44835667,0.03688807,0.39798240
-2.29614807,1.60677568,0.45369940,0.30929381,0.05449768,0.14227424,0.40608845,0.44731918,0.03315392,0.39652781
-2.29014507,1.59929137,0.46535251,0.30698658,0.05542831,0.14201773,0.40730371,0.44609459,0.02967849,0.39428679
-2.28414207,1.59112910,0.47678617,0.30492556,0.05619246,0.14186823,0.40800710,0.44455252,0.02646726,0.39120394
-2.27813907,1.58180110,0.48772247,0.30299546,0.05676207,0.14176753,0.40806397,0.44255845,0.02352106,0.38722944
-2.27213607,1.57080164,0.49786810,0.30107028,0.05711327,0.14165044,0.40734292,0.43997633,0.02083643,0.38232065
-2.26613307,1.55762164,0.50692235,0.29901688,0.05722682,0.14144706,0.40571906,0.43667182,0.01840612,0.37644390
-2.26013007,1.54176543,0.51458614,0.29669918,0.05708854,0.14108530,0.40307745,0.43251629,0.01621965,0.36957629
-2.25412706,1.52276857,0.52057182,0.29398280,0.05668954,0.14049361,0.39931686,0.42739109,0.01426398,0.36170735
-2.24812406,1.50021600,0.52461318,0.29073993,0.05602628,0.13960377,0.39435343,0.42119206,0.01252409,0.35284062
-2.24212106,1.47375942,0.52647523,0.28685418,0.05510057,0.13835362,0.38812413,0.41383386,0.01098367,0.34299484
-2.23611806,1.44313316,0.52596334,0.28222514,0.05391934,0.13668960,0.38058982,0.40525398,0.00962567,0.33220485
-2.23011506,1.40816743,0.52293109,0.27677248,0.05249435,0.13456894,0.37173782,0.39541611,0.00843284,0.32052201
-2.22411206,1.36879849,0.51728674,0.27043924,0.05084177,0.13196149,0.36158362,0.38431272,0.00738823,0.30801414
-2.21810905,1.32507504,0.50899766,0.26319432,0.04898166,0.12885101,0.35017193,0.37196660,0.00647551,0.29476503
-2.21210605,1.27716059,0.49809275,0.25503396,0.04693736,0.12523593,0.33757669,0.35843142,0.00567933,0.28087338
-2.20610305,1.22533153,0.48466261,0.24598206,0.04473487,0.12112952,0.32390025,0.34379109,0.00498552,0.26645132
-2.20010005,1.16997127,0.46885746,0.23608958,0.04240214,0.11655957,0.30927164,0.32815808,0.00438124,0.25162252
-2.19409705,1.11156043,0.45088301,0.22543279,0.03996838,0.11156746,0.29384405,0.31167064,0.00385511,0.23651998
-2.18809405,1.05066397,0.43099443,0.21411070,0.03746335,0.10620681,0.27779161,0.29448920,0.00339723,0.22128356
-2.18209105,0.98791562,0.40948873,0.20224170,0.03491666,0.10054175,0.26130567,0.27679202,0.00299919,0.20605742
-2.17608804,0.92400058,0.38669611,0.18995964,0.03235718,0.09464496,0.24459074,0.25877037,0.00265404,0.19098741
-2.17008504,0.85963733,0.36297041,0.17740961,0.02981238,0.08859545,0.22786027,0.24062339,0.00235629,0.17621852
-2.16408204,0.79555934,0.33867947,0.16474349,0.02730792,0.08247638,0.21133253,0.22255296,0.00210184,0.16189260
-2.15807904,0.73249763,0.31419553,0.15211569,0.02486711,0.07637288,0.19522672,0.20475877,0.00188800,0.14814630
-2.15207604,0.67116486,0.28988632,0.13967912,0.02251066,0.07037012,0.17975940,0.18743376,0.00171342,0.13510934
-2.14607304,0.61224157,0.26610703,0.12758168,0.02025638,0.06455149,0.16514162,0.17076012,0.00157812,0.12290324
-2.14007004,0.55636508,0.24319346,0.11596326,0.01811906,0.05899722,0.15157644,0.15490603,0.00148356,0.11164041
-2.13406703,0.50412130,0.22145667,0.10495355,0.01611040,0.05378329,0.13925727,0.14002317,0.00143266,0.10142371
-2.12806403,0.45603954,0.20117897,0.09467049,0.01423908,0.04898069,0.12836671,0.12624499,0.00142990,0.09234629
-2.12206103,0.41259028,0.18261151,0.08521952,0.01251085,0.04465511,0.11907602,0.11368590,0.00148146,0.08449191
-2.11605803,0.37418560,0.16597312,0.07669354,0.01092876,0.04086689,0.11154503,0.10244105,0.00159533,0.07793537
-2.11005503,0.34118186,0.15145051,0.06917345,0.00949340,0.03767131,0.10592239,0.09258686,0.00178148,0.07274317
-2.10405203,0.31388423,0.13919936,0.06272925,0.00820319,0.03511906,0.10234597,0.08418208,0.00205200,0.06897425
-2.09804902,0.29255228,0.12934619,0.05742145,0.00705476,0.03325683,0.10094337,0.07726917,0.00242124,0.06668064
-2.09204602,0.27740623,0.12199070,0.05330277,0.00604327,0.03212806,0.10183217,0.07187593,0.00290591,0.06590809
-2.08604302,0.26863308,0.11720828,0.05041981,0.00516278,0.03177352,0.10512003,0.06801731,0.00352518,0.06669633
-2.08004002,0.26639203,0.11505246,0.04881466,0.00440661,0.03223185,0.11090431,0.06569704,0.00430063,0.06907928
-2.07403702,0.27081891,0.11555703,0.04852624,0.00376766,0.03353991,0.11927130,0.06490928,0.00525623,0.07308474
-2.06803402,0.28202881,0.11873781,0.04959129,0.00323870,0.03573287,0.13029489,0.06563983,0.00641806,0.07873396
-2.06203102,0.30011708,0.12459371,0.05204479,0.00281267,0.03884396,0.14403481,0.06786725,0.00781409,0.08604077
-2.05602801,0.32515813,0.13310728,0.05591986,0.00248284,0.04290399,0.16053442,0.07156354,0.00947362,0.09501052
-2.05002501,0.35720236,0.14424460,0.06124706,0.00224301,0.04794042,0.17981819,0.07669449,0.01142674,0.10563885
-2.04402201,0.39627111,0.15795467,0.06805305,0.00208761,0.05397620,0.20188898,0.08321982,0.01370352,0.11791033
-2.03801901,0.44234999,0.17416833,0.07635867,0.00201178,0.06102832,0.22672534,0.09109304,0.01633307,0.13179709
-2.03201601,0.49538101,0.19279701,0.08617652,0.00201136,0.06910612,0.25427895,0.10026109,0.01934247,0.14725763
-2.02601301,0.55525386,0.21373135,0.09750815,0.00208286,0.07820951,0.28447246,0.11066400,0.02275553,0.16423582
-2.02001001,0.62179701,0.23684005,0.11034098,0.00222341,0.08832708,0.31719779,0.12223439,0.02659151,0.18266019
-2.01400700,0.69476912,0.26196895,0.12464512,0.00243059,0.09943439,0.35231522,0.13489719,0.03086371,0.20244370
-2.00800400,0.77385148,0.28894076,0.14037030,0.00270236,0.11149233,0.38965320,0.14856935,0.03557815,0.22348392
-2.00200100,0.85864186,0.31755541,0.15744310,0.00303685,0.12444591,0.42900907,0.16315986,0.04073226,0.24566380
-1.99599800,0.94865062,0.34759127,0.17576465,0.00343220,0.13822340,0.47015070,0.17856991,0.04631367,0.26885285
-1.98999500,1.04329914,0.37880711,0.19520903,0.00388637,0.15273599,0.51281901,0.19469338,0.05229931,0.29290884
-1.98399200,1.14192134,0.41094510,0.21562252,0.00439699,0.16787808,0.55673120,0.21141749,0.05865471,0.31767999
-1.97798899,1.24376813,0.44373444,0.23682384,0.00496119,0.18352822,0.60158471,0.22862382,0.06533364,0.34300737
-1.97198599,1.34801514,0.47689585,0.25860549,0.00557549,0.19955074,0.64706163,0.24618939,0.07227827,0.36872758
-1.96598299,1.45377353,0.51014647,0.28073619,0.00623567,0.21579805,0.69283342,0.26398798,0.07941964,0.39467555
-1.95997999,1.56010366,0.54320513,0.30296453,0.00693674,0.23211353,0.73856565,0.28189160,0.08667873,0.42068723
-1.95397699,1.66603122,0.57579766,0.32502359,0.00767289,0.24833503,0.78392263,0.29977187,0.09396793,0.44660215
-1.94797399,1.77056531,0.60766210,0.34663651,0.00843757,0.26429868,0.82857177,0.31750150,0.10119308,0.47226568
-1.94197099,1.87271785,0.63855329,0.36752292,0.00922354,0.27984306,0.87218739,0.33495569,0.10825581,0.49753087
-1.93596798,1.97152351,0.66824699,0.38740570,0.01002302,0.29481335,0.91445395,0.35201332,0.11505631,0.52225983
-1.92996498,2.06605947,0.69654289,0.40601814,0.01082783,0.30906547,0.95506866,0.36855811,0.12149626,0.54632456
-1.92396198,2.15546412,0.72326674,0.42311097,0.01162959,0.32246980,0.99374345,0.38447948,0.12748200,0.56960730
-1.91795898,2.23895399,0.74827118,0.43845908,0.01242000,0.33491448,1.03020623,0.39967327,0.13292756,0.59200030
-1.91195598,2.31583824,0.77143550,0.45186755,0.01319100,0.34630795,1.06420172,0.41404227,0.13775758,0.61340515
-1.90595298,2.38553003,0.79266421,0.46317679,0.01393508,0.35658079,1.09549193,0.42749649,0.14190996,0.63373168
-1.89994997,2.44755441,0.81188460,0.47226652,0.01464545,0.36568651,1.12385627,0.43995332,0.14533804,0.65289667
-1.89394697,2.50155246,0.82904349,0.47905839,0.01531625,0.37360148,1.14909177,0.45133755,0.14801217,0.67082225
-1.88794397,2.54728160,0.84410337,0.48351726,0.01594271,0.38032387,1.17101333,0.46158124,0.14992075,0.68743437
-1.88194097,2.58461210,0.85703827,0.48565088,0.01652124,0.38587171,1.18945420,0.47062357,0.15107044,0.70266131
-1.87593797,2.61352033,0.86782961,0.48550828,0.01704950,0.39028009,1.20426693,0.47841063,0.15148567,0.71643233
-1.86993497,2.63407895,0.87646238,0.48317672,0.01752631,0.39359788,1.21532470,0.48489528,0.15120742,0.72867675
-1.86393197,2.64644492,0.88292192,0.47877757,0.01795168,0.39588389,1.22252309,0.49003702,0.15029136,0.73932333
-1.85792896,2.65084593,0.88719157,0.47246127,0.01832655,0.39720294,1.22578237,0.49380195,0.14880530,0.74830015
-1.85192596,2.64756614,0.88925137,0.46440157,0.01865267,0.39762192,1.22505012,0.49616285,0.14682630,0.75553502
