energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.11855928,4.24603697,-4.09686221,0.00041535,-0.00044219,0.12263157,-0.13224867,0.36663673,-0.38084437,2.47997724,-2.53954242,0.13587511,-0.13070077,1.54620514,-1.30189098,0.01688139,-0.01783574,0.15209501,-0.15339656
-3.11255628,4.24920058,-4.10396027,0.00040493,-0.00043228,0.12054993,-0.13105107,0.35923694,-0.37332804,2.47794873,-2.53248227,0.13449701,-0.13086343,1.55394351,-1.31890925,0.01680145,-0.01798506,0.15112216,-0.15208119
-3.10655328,4.25663545,-4.11018838,0.00039569,-0.00042271,0.11833112,-0.12941941,0.35234008,-0.36566125,2.48028708,-2.52625405,0.13292929,-0.13073614,1.56129948,-1.33454304,0.01668352,-0.01806908,0.15045162,-0.15079830
-3.10055028,4.26966936,-4.11640237,0.00038763,-0.00041349,0.11605604,-0.12741899,0.34610739,-0.35798311,2.48762940,-2.52141437,0.13122414,-0.13033573,1.56886033,-1.34897351,0.01653354,-0.01808816,0.15015048,-0.14960666
-3.09454727,4.28955380,-4.12358890,0.00038073,-0.00040465,0.11380430,-0.12512577,0.34068654,-0.35044697,2.50052831,-2.51858702,0.12943655,-0.12968621,1.57723440,-1.36243110,0.01635798,-0.01804443,0.15028003,-0.14857063
-3.08854427,4.31740668,-4.13282409,0.00037494,-0.00039621,0.11165121,-0.12262368,0.33620531,-0.34321470,2.51941895,-2.51843490,0.12762246,-0.12881782,1.58703161,-1.37518727,0.01616358,-0.01794175,0.15089301,-0.14775794
-3.08254127,4.35415932,-4.14522526,0.00037019,-0.00038819,0.10966492,-0.12000152,0.33276595,-0.33645028,2.54458945,-2.52162741,0.12583703,-0.12776582,1.59884425,-1.38754429,0.01595708,-0.01778554,0.15203105,-0.14723719
-3.07653827,4.40051056,-4.16189799,0.00036638,-0.00038061,0.10790395,-0.11734978,0.33044054,-0.33031317,2.57615685,-2.52880508,0.12413295,-0.12656916,1.61322863,-1.39982377,0.01574493,-0.01758250,0.15372250,-0.14707503
-3.07053527,4.45689048,-4.18388115,0.00036338,-0.00037348,0.10641520,-0.11475729,0.32926752,-0.32495157,2.61404974,-2.54054303,0.12255891,-0.12526903,1.63068868,-1.41235442,0.01553303,-0.01734038,0.15598078,-0.14733334
-3.06453227,4.52343570,-4.21209302,0.00036104,-0.00036681,0.10523246,-0.11230808,0.32924957,-0.32049607,2.65799900,-2.55731544,0.12115830,-0.12390742,1.65166177,-1.42545973,0.01532653,-0.01706764,0.15880319,-0.14806637
-3.05852926,4.59997757,-4.24728141,0.00035922,-0.00036059,0.10437550,-0.11007840,0.33035295,-0.31705380,2.70753729,-2.57946308,0.11996817,-0.12252564,1.67650746,-1.43944629,0.01512968,-0.01677308,0.16217044,-0.14931813
-3.05252626,4.68604389,-4.28998071,0.00035773,-0.00035481,0.10384981,-0.10813407,0.33250834,-0.31470356,2.76200777,-2.60716583,0.11901842,-0.12116304,1.70549931,-1.45459343,0.01494569,-0.01646555,0.16604675,-0.15111998
-3.04652326,4.78087399,-4.34047866,0.00035642,-0.00034942,0.10364690,-0.10652833,0.33561314,-0.31349198,2.82058168,-2.64042194,0.11833134,-0.11985583,1.73881981,-1.47114475,0.01477667,-0.01615355,0.17038070,-0.15348874
-3.04052026,4.88344628,-4.39879485,0.00035510,-0.00034439,0.10374516,-0.10530020,0.33953501,-0.31343108,2.88228427,-2.67903574,0.11792138,-0.11863616,1.77655834,-1.48930212,0.01462361,-0.01584498,0.17510663,-0.15642531
-3.03451726,4.99251665,-4.46467255,0.00035361,-0.00033964,0.10411123,-0.10447338,0.34411667,-0.31449715,2.94602786,-2.72261451,0.11779522,-0.11753138,1.81871175,-1.50922234,0.01448648,-0.01554683,0.18014661,-0.15991392
-3.02851426,5.10666559,-4.53758462,0.00035183,-0.00033512,0.10470173,-0.10405586,0.34918152,-0.31663124,3.01065042,-2.77057530,0.11795204,-0.11656368,1.86518724,-1.53101664,0.01436423,-0.01526497,0.18541289,-0.16392201
-3.02251126,5.22435134,-4.61675353,0.00034961,-0.00033074,0.10546537,-0.10404008,0.35454000,-0.31974098,3.07495799,-2.82216165,0.11838401,-0.11574987,1.91580692,-1.55475301,0.01425498,-0.01500402,0.19081070,-0.16840085
-3.01650825,5.34396622,-4.70118450,0.00034687,-0.00032640,0.10634517,-0.10440366,0.35999629,-0.32370389,3.13776867,-2.87646954,0.11907693,-0.11510152,1.97031344,-1.58046098,0.01415619,-0.01476724,0.19624129,-0.17328678
-3.01050525,5.46389312,-4.78971012,0.00034353,-0.00032202,0.10728085,-0.10511068,0.36535505,-0.32837183,3.19795623,-2.93248149,0.12001098,-0.11462527,2.02837626,-1.60813836,0.01406475,-0.01455650,0.20160502,-0.17850310
-3.00450225,5.58255941,-4.88104405,0.00033958,-0.00031750,0.10821118,-0.10611346,0.37042799,-0.33357645,3.25449106,-2.98910725,0.12116151,-0.11432333,2.08959803,-1.63775948,0.01397727,-0.01437234,0.20680449,-0.18396251
-2.99849925,5.69848560,-4.97384090,0.00033500,-0.00031276,0.10907615,-0.10735463,0.37504001,-0.33913546,3.30647666,-3.04522891,0.12249986,-0.11419417,2.15352070,-1.66928397,0.01389021,-0.01421405,0.21174744,-0.18956993
-2.99249625,5.81032667,-5.06675879,0.00032984,-0.00030772,0.10981904,-0.10876953,0.37903462,-0.34485926,3.35318005,-3.09974840,0.12399423,-0.11423317,2.21963110,-1.70266538,0.01380004,-0.01407982,0.21634947,-0.19522568
-2.98649325,5.91690470,-5.15852126,0.00032418,-0.00030232,0.11038818,-0.11028869,0.38227850,-0.35055778,3.39405471,-3.15163454,0.12561044,-0.11443345,2.28736611,-1.73785885,0.01370348,-0.01396693,0.22053636,-0.20082878
-2.98049025,6.01723169,-5.24797491,0.00031811,-0.00029651,0.11073838,-0.11184042,0.38466510,-0.35604723,3.42875536,-3.19996763,0.12731271,-0.11478652,2.35611736,-1.77482701,0.01359754,-0.01387194,0.22424598,-0.20628030
-2.97448724,6.11052259,-5.33413963,0.00031179,-0.00029028,0.11083205,-0.11335330,0.38611719,-0.36115637,3.45714416,-3.24397891,0.12906435,-0.11528294,2.42523579,-1.81354356,0.01347972,-0.01379096,0.22742982,-0.21148657
-2.96848424,6.19619887,-5.41624873,0.00030536,-0.00028361,0.11063992,-0.11475856,0.38658833,-0.36573215,3.47928850,-3.28308323,0.13082843,-0.11591286,2.49403645,-1.85399396,0.01334805,-0.01371980,0.23005395,-0.21636213
-2.96248124,6.27388372,-5.49377673,0.00029902,-0.00027655,0.11014148,-0.11599213,0.38606338,-0.36964454,3.49545102,-3.31690297,0.13256840,-0.11666632,2.56180404,-1.89617314,0.01320116,-0.01365426,0.23209962,-0.22083233
-2.95647824,6.34339029,-5.56645363,0.00029297,-0.00026913,0.10932506,-0.11699654,0.38455788,-0.37279027,3.50607261,-3.34528249,0.13424869,-0.11753355,2.62779953,-1.94008000,0.01303831,-0.01359028,0.23356338,-0.22483550
-2.95047524,6.40470477,-5.63426521,0.00028742,-0.00026145,0.10818754,-0.11772230,0.38211677,-0.37509555,3.51174997,-3.36829223,0.13583526,-0.11850495,2.69126847,-1.98570920,0.01285942,-0.01352414,0.23445680,-0.22832454
-2.94447224,6.45796636,-5.69743947,0.00028259,-0.00025360,0.10673398,-0.11812908,0.37881224,-0.37651760,3.51320895,-3.38622270,0.13729619,-0.11957103,2.75145112,-2.03304045,0.01266502,-0.01345257,0.23480589,-0.23126800
-2.93846923,6.50344579,-5.75642075,0.00027869,-0.00024570,0.10497685,-0.11818634,0.37474102,-0.37704506,3.51127536,-3.39956887,0.13860223,-0.12072221,2.80759481,-2.08202620,0.01245621,-0.01337289,0.23465014,-0.23365065
-2.93246623,6.54152429,-5.81183324,0.00027596,-0.00023791,0.10293527,-0.11787372,0.37002125,-0.37669736,3.50684477,-3.40900596,0.13972735,-0.12194855,2.85896829,-2.13257848,0.01223465,-0.01328304,0.23404141,-0.23547336
-2.92646323,6.57267439,-5.86443638,0.00027459,-0.00023038,0.10063399,-0.11718102,0.36478891,-0.37552311,3.50085268,-3.41535839,0.14064931,-0.12323936,2.90487808,-2.18455589,0.01200248,-0.01318164,0.23304252,-0.23675271
-2.92046023,6.59744340,-5.91507518,0.00027480,-0.00022329,0.09810242,-0.11610784,0.35919419,-0.37359767,3.49424639,-3.41956329,0.14135020,-0.12458295,2.94468614,-2.23775185,0.01176223,-0.01306799,0.23172576,-0.23751994
-2.91445723,6.61644023,-5.96462850,0.00027676,-0.00021684,0.09537360,-0.11466297,0.35339763,-0.37102005,3.48795946,-3.42263106,0.14181687,-0.12596633,2.97782844,-2.29188505,0.01151678,-0.01294204,0.23017118,-0.23781967
-2.90845423,6.63032556,-6.01395836,0.00028066,-0.00021119,0.09248314,-0.11286359,0.34756629,-0.36790930,3.48288946,-3.42560464,0.14204141,-0.12737503,3.00383342,-2.34659310,0.01126925,-0.01280434,0.22846486,-0.23770826
-2.90245123,6.63980477,-6.06386328,0.00028665,-0.00020656,0.08946826,-0.11073419,0.34186996,-0.36440060,3.47987939,-3.42951967,0.14202143,-0.12879302,3.02233956,-2.40143013,0.01102293,-0.01265599,0.22669696,-0.23725203
-2.89644822,6.64562314,-6.11503820,0.00029488,-0.00020313,0.08636689,-0.10830552,0.33647743,-0.36064107,3.47970283,-3.43536743,0.14176026,-0.13020280,3.03311084,-2.45586900,0.01078124,-0.01249855,0.22495984,-0.23652523
-2.89044522,6.64856204,-6.16804276,0.00030546,-0.00020108,0.08321680,-0.10561334,0.33155295,-0.35678560,3.48305259,-3.44406186,0.14126699,-0.13158567,3.03604937,-2.50930824,0.01054758,-0.01233394,0.22334593,-0.23560803
-2.88444222,6.64943505,-6.22327964,0.00031850,-0.00020060,0.08005488,-0.10269720,0.32725275,-0.35299275,3.49053265,-3.45641207,0.14055634,-0.13292203,3.03120398,-2.56108402,0.01032531,-0.01216441,0.22194572,-0.23458439
-2.87843922,6.64908288,-6.28098327,0.00033406,-0.00020185,0.07691651,-0.09959926,0.32372186,-0.34942072,3.50265265,-3.47310100,0.13964829,-0.13419197,3.01877434,-2.61048662,0.01011765,-0.01199237,0.22084558,-0.23354004
-2.87243622,6.64836602,-6.34121908,0.00035219,-0.00020497,0.07383504,-0.09636310,0.32109107,-0.34622363,3.51982468,-3.49467068,0.13856760,-0.13537586,2.99910981,-2.65678091,0.00992766,-0.01182038,0.22012563,-0.23256046
-2.86643322,6.64815449,-6.40389243,0.00037291,-0.00021012,0.07084133,-0.09303266,0.31947414,-0.34354802,3.54236148,-3.52151400,0.13734309,-0.13645505,2.97270305,-2.69922999,0.00975810,-0.01165102,0.21985763,-0.23172887
-2.86043022,6.64931432,-6.46876602,0.00039621,-0.00021740,0.06796348,-0.08965131,0.31896539,-0.34152962,3.57047593,-3.55387265,0.13600675,-0.13741263,2.94017830,-2.73712093,0.00961145,-0.01148682,0.22010304,-0.23112443
-2.85442721,6.65269076,-6.53548391,0.00042204,-0.00022691,0.06522655,-0.08626091,0.31963755,-0.34029050,3.60428124,-3.59184057,0.13459272,-0.13823408,2.90227475,-2.76979133,0.00948981,-0.01133024,0.22091107,-0.23082041
-2.84842421,6.65908880,-6.60360007,0.00045030,-0.00023873,0.06265247,-0.08290113,0.32154010,-0.33993649,3.64379183,-3.63537203,0.13313627,-0.13890799,2.85982584,-2.79665528,0.00939489,-0.01118353,0.22231715,-0.23088252
-2.84242121,6.66925197,-6.67260928,0.00048085,-0.00025291,0.06025992,-0.07960883,0.32469805,-0.34055491,3.68892468,-3.68429321,0.13167257,-0.13942655,2.81373530,-2.81722762,0.00932797,-0.01104874,0.22434158,-0.23136734
-2.83641821,6.68384046,-6.74197810,0.00051352,-0.00026946,0.05806438,-0.07641758,0.32911134,-0.34221267,3.73950150,-3.73831633,0.13023566,-0.13978597,2.76495118,-2.83114492,0.00928989,-0.01092766,0.22698860,-0.23232090
-2.83041521,6.70341036,-6.81117387,0.00054808,-0.00028838,0.05607817,-0.07335728,0.33475483,-0.34495471,3.79525176,-3.79705522,0.12885736,-0.13998670,2.71443916,-2.83818236,0.00928104,-0.01082177,0.23024595,-0.23377736
-2.82441221,6.72839528,-6.87969005,0.00058425,-0.00030964,0.05431051,-0.07045393,0.34157897,-0.34880286,3.85581695,-3.86004129,0.12756643,-0.14003344,2.66315662,-2.83826542,0.00930140,-0.01073222,0.23408491,-0.23575797
-2.81840920,6.75909219,-6.94706651,0.00062171,-0.00033315,0.05276770,-0.06772944,0.34951118,-0.35375501,3.92075648,-3.92673929,0.12638780,-0.13993504,2.61202851,-2.83147588,0.00935052,-0.01065981,0.23846088,-0.23827016
-2.81240620,6.79565267,-7.01290411,0.00066009,-0.00035881,0.05145321,-0.06520164,0.35845804,-0.35978491,3.98955538,-3.99656209,0.12534214,-0.13970410,2.56192644,-2.81805185,0.00942760,-0.01060501,0.24331466,-0.24130699
-2.80640320,6.83808058,-7.07687309,0.00069901,-0.00038647,0.05036788,-0.06288422,0.36830803,-0.36684230,4.06163408,-4.06888425,0.12444557,-0.13935650,2.51365193,-2.79838184,0.00953156,-0.01056791,0.24857409,-0.24484689
-2.80040020,6.88623696,-7.13871566,0.00073802,-0.00041596,0.04951008,-0.06078691,0.37893509,-0.37485376,4.13636034,-4.14305401,0.12370971,-0.13891074,2.46792423,-2.77299338,0.00966107,-0.01054829,0.25415645,-0.24885379
-2.79439720,6.93985199,-7.19824346,0.00077668,-0.00044705,0.04887586,-0.05891553,0.39020260,-0.38372404,4.21306309,-4.21840391,0.12314191,-0.13838728,2.42537346,-2.74253673,0.00981468,-0.01054561,0.25997117,-0.25327762
-2.78839420,6.99854376,-7.25533087,0.00081454,-0.00047951,0.04845912,-0.05727225,0.40196785,-0.39333811,4.29104802,-4.29426014,0.12274579,-0.13780773,2.38653867,-2.70776485,0.00999089,-0.01055911,0.26592294,-0.25805539
-2.78239120,7.06184264,-7.30990560,0.00085115,-0.00051304,0.04825182,-0.05585582,0.41408678,-0.40356375,4.36961428,-4.36995087,0.12252185,-0.13719413,2.35187074,-2.66951057,0.01018825,-0.01058777,0.27191512,-0.26311255
-2.77638819,7.12921989,-7.36193801,0.00088607,-0.00054734,0.04824409,-0.05466182,0.42641871,-0.41425487,4.44807165,-4.44481392,0.12246830,-0.13656830,2.32173927,-2.62866240,0.01040548,-0.01063049,0.27785316,-0.26836500
-2.77038519,7.20011853,-7.41143050,0.00091892,-0.00058209,0.04842445,-0.05368292,0.43883106,-0.42525530,4.52575730,-4.51820413,0.12258196,-0.13595120,2.29644263,-2.58614010,0.01064154,-0.01068610,0.28364799,-0.27372138
-2.76438219,7.27398424,-7.45840839,0.00094936,-0.00061695,0.04877996,-0.05290930,0.45120358,-0.43640310,4.60205132,-4.58950071,0.12285906,-0.13536254,2.27621989,-2.54287136,0.01089575,-0.01075346,0.28921922,-0.27908584
-2.75837919,7.35029406,-7.50291329,0.00097709,-0.00065158,0.04929646,-0.05232888,0.46343208,-0.44753528,4.67638997,-4.65811462,0.12329609,-0.13482044,2.26126347,-2.49977057,0.01116785,-0.01083157,0.29449789,-0.28436105
-2.75237619,7.42858055,-7.54499953,0.00100192,-0.00068563,0.04995871,-0.05192774,0.47543138,-0.45849265,4.74827583,-4.72349632,0.12389046,-0.13434133,2.25173112,-2.45772055,0.01145807,-0.01091967,0.29942872,-0.28945144
-2.74637319,7.50844944,-7.58473405,0.00102372,-0.00071880,0.05075067,-0.05169049,0.48713731,-0.46912483,4.81728411,-4.78514343,0.12464095,-0.13393991,2.24775614,-2.41755791,0.01176714,-0.01101733,0.30397173,-0.29426651
-2.74037019,7.58958918,-7.62219947,0.00104247,-0.00075078,0.05165567,-0.05160066,0.49850762,-0.47929501,4.88306453,-4.84260835,0.12554797,-0.13362939,2.24945458,-2.38006214,0.01209634,-0.01112455,0.30810302,-0.29872401
-2.73436718,7.67177115,-7.65749980,0.00105824,-0.00078132,0.05265671,-0.05164108,0.50952177,-0.48888445,4.94533857,-4.89550536,0.12661355,-0.13342165,2.25692886,-2.34594861,0.01244744,-0.01124184,0.31181490,-0.30275301
-2.72836418,7.75484022,-7.69076775,0.00107117,-0.00081021,0.05373664,-0.05179433,0.52017955,-0.49779638,5.00389192,-4.94351672,0.12784106,-0.13332763,2.27026703,-2.31586510,0.01282269,-0.01137026,0.31511507,-0.30629649
-2.72236118,7.83869578,-7.72217244,0.00108153,-0.00083729,0.05487841,-0.05204311,0.53049857,-0.50595919,5.05856270,-4.98639721,0.12923468,-0.13335760,2.28953774,-2.29039119,0.01322471,-0.01151154,0.31802514,-0.30931353
-2.71635818,7.92326427,-7.75192625,0.00108966,-0.00086249,0.05606534,-0.05237065,0.54051067,-0.51332870,5.10922581,-5.02397680,0.13079863,-0.13352149,2.31478095,-2.27003996,0.01365639,-0.01166802,0.32057837,-0.31178080
-2.71035518,8.00846470,-7.78028907,0.00109598,-0.00088577,0.05728127,-0.05276108,0.55025761,-0.51988939,5.15577461,-5.05616067,0.13253625,-0.13382908,2.34599500,-2.25526090,0.01412074,-0.01184270,0.32281689,-0.31369339
-2.70435218,8.09416946,-7.80756908,0.00110094,-0.00090722,0.05851077,-0.05319977,0.55978592,-0.52565454,5.19810080,-5.08292653,0.13444895,-0.13429012,2.38312092,-2.24644326,0.01462074,-0.01203920,0.32478845,-0.31506478
-2.69834917,8.18016303,-7.83411857,0.00110508,-0.00092694,0.05973927,-0.05367360,0.56914160,-0.53066511,5.23607419,-5.10431882,0.13653509,-0.13491424,2.42602504,-2.24391884,0.01515915,-0.01226167,0.32654295,-0.31592614
-2.69234617,8.26610149,-7.86032436,0.00110895,-0.00094517,0.06095319,-0.05417121,0.57836452,-0.53498760,5.26952341,-5.12043990,0.13878895,-0.13571079,2.47448142,-2.24796334,0.01573832,-0.01251472,0.32812887,-0.31632468
-2.68634317,8.35147589,-7.88659248,0.00111307,-0.00096218,0.06213999,-0.05468313,0.58748318,-0.53871064,5.29821928,-5.13143846,0.14119969,-0.13668841,2.52815521,-2.25879586,0.01636000,-0.01280327,0.32958983,-0.31632140
-2.68034017,8.43558242,-7.91332712,0.00111800,-0.00097831,0.06328821,-0.05520184,0.59650995,-0.54194075,5.32186204,-5.13749541,0.14375063,-0.13785449,2.58658877,-2.27657591,0.01702512,-0.01313239,0.33096153,-0.31598815
-2.67433717,8.51750211,-7.94090486,0.00112422,-0.00099396,0.06438744,-0.05572177,0.60543709,-0.54479725,5.34007358,-5.13880813,0.14641863,-0.13921453,2.64919168,-2.30139788,0.01773366,-0.01350714,0.33226907,-0.31540417
-2.66833417,8.59609203,-7.96964497,0.00113217,-0.00100957,0.06542831,-0.05623919,0.61423393,-0.54740649,5.35239562,-5.13557365,0.14917389,-0.14077137,2.71523581,-2.33328314,0.01848444,-0.01393233,0.33352498,-0.31465231
-2.66233117,8.66998986,-7.99977766,0.00114221,-0.00102558,0.06640240,-0.05675197,0.62284518,-0.54989580,5.35829432,-5.12797183,0.15197994,-0.14252438,2.78385658,-2.37217006,0.01927508,-0.01441233,0.33472795,-0.31381512
-2.65632816,8.73763241,-8.03141190,0.00115461,-0.00104245,0.06730217,-0.05725936,0.63119075,-0.55238734,5.35717151,-5.11614949,0.15479407,-0.14446868,2.85406089,-2.41790270,0.02010182,-0.01495081,0.33586241,-0.31297089
-2.65032516,8.79728824,-8.06450507,0.00116953,-0.00106064,0.06812087,-0.05776160,0.63916707,-0.55499200,5.34838236,-5.10020647,0.15756808,-0.14659441,2.92474191,-2.47021897,0.02095961,-0.01555056,0.33689893,-0.31218993
-2.64432216,8.84710362,-8.09883643,0.00118703,-0.00108054,0.06885252,-0.05825958,0.64664975,-0.55780386,5.33125884,-5.08018462,0.16024929,-0.14888617,2.99470072,-2.52873923,0.02184205,-0.01621324,0.33779538,-0.31153128
-2.63831916,8.88516015,-8.13398655,0.00120703,-0.00110250,0.06949180,-0.05875437,0.65349776,-0.56089524,5.30513795,-5.05606046,0.16278193,-0.15132254,3.06267422,-2.59295654,0.02274152,-0.01693919,0.33849899,-0.31103988
-2.63231616,8.90954184,-8.16932445,0.00122934,-0.00112679,0.07003411,-0.05924685,0.65955876,-0.56431269,5.26939355,-5.02774216,0.16510869,-0.15387595,3.12736834,-2.66222955,0.02364936,-0.01772731,0.33894896,-0.31074452
-2.62631316,8.91840871,-8.20400406,0.00125368,-0.00115358,0.07047556,-0.05973734,0.66467547,-0.56807407,5.22347012,-4.99507128,0.16717245,-0.15651270,3.18749534,-2.73577902,0.02455602,-0.01857489,0.33907961,-0.31065646
-2.62031016,8.91007364,-8.23697096,0.00127965,-0.00118295,0.07081308,-0.06022520,0.66869272,-0.57216688,5.16691687,-4.95782926,0.16891810,-0.15919325,3.24181372,-2.81268908,0.02545139,-0.01947758,0.33882403,-0.31076899
-2.61430715,8.88307872,-8.26697992,0.00130676,-0.00121482,0.07104454,-0.06070863,0.67146490,-0.57654793,5.09942036,-4.91574871,0.17029443,-0.16187285,3.28916907,-2.89191371,0.02632512,-0.02042934,0.33811780,-0.31105774
-2.60830415,8.83626773,-8.29262327,0.00133448,-0.00124903,0.07116894,-0.06118447,0.67286344,-0.58114438,5.02083404,-4.86852885,0.17125588,-0.16450235,3.32853398,-2.97228896,0.02716692,-0.02142254,0.33690280,-0.31148193
-2.60230115,8.76885083,-8.31236951,0.00136224,-0.00128525,0.07118659,-0.06164814,0.67278395,-0.58585622,4.93120287,-4.81585462,0.17176420,-0.16702929,3.35904533,-3.05255121,0.02796703,-0.02244803,0.33513090,-0.31198630
-2.59629815,8.68045852,-8.32461084,0.00138946,-0.00132305,0.07109938,-0.06209369,0.67115266,-0.59055997,4.83078200,-4.75741840,0.17178990,-0.16939921,3.38003713,-3.13136104,0.02871656,-0.02349532,0.33276728,-0.31250383
-2.59029515,8.57118203,-8.32771810,0.00141561,-0.00136189,0.07091101,-0.06251398,0.66793187,-0.59511359,4.72004808,-4.69294338,0.17131343,-0.17155704,3.39106743,-3.20733251,0.02940791,-0.02455287,0.32979329,-0.31295891
-2.58429215,8.44159779,-8.32010089,0.00144019,-0.00140113,0.07062725,-0.06290091,0.66312410,-0.59936244,4.59970261,-4.62220742,0.17032608,-0.17344867,3.39193806,-3.27906691,0.03003513,-0.02560835,0.32620870,-0.31327106
-2.57828914,8.29277478,-8.30027051,0.00146284,-0.00144005,0.07025610,-0.06324588,0.65677472,-0.60314592,4.47066701,-4.54506600,0.16883044,-0.17502252,3.38270602,-3.34518995,0.03059424,-0.02664902,0.32203328,-0.31335882
-2.57228614,8.12626389,-8.26690299,0.00148331,-0.00147792,0.06980796,-0.06354016,0.64897293,-0.60630467,4.33406922,-4.46147339,0.16684064,-0.17623114,3.36368606,-3.40439111,0.03108351,-0.02766212,0.31730753,-0.31314380
-2.56628314,7.94406945,-8.21889959,0.00150150,-0.00151399,0.06929572,-0.06377549,0.63985101,-0.60868799,4.19122247,-4.37150054,0.16438211,-0.17703270,3.33544410,-3.45546366,0.03150361,-0.02863530,0.31209266,-0.31255464
-2.56028014,7.74860376,-8.15544202,0.00151755,-0.00154752,0.06873473,-0.06394458,0.62958185,-0.61016111,4.04359673,-4.27534911,0.16149100,-0.17739237,3.29878161,-3.49734375,0.03185771,-0.02955706,0.30646972,-0.31153073
-2.55427714,7.54262619,-8.07603981,0.00153175,-0.00157788,0.06814266,-0.06404169,0.61837485,-0.61061210,3.89278406,-4.17336056,0.15821329,-0.17728352,3.25471142,-3.52914696,0.03215151,-0.03041717,0.30053794,-0.31002563
-2.54827414,7.32916922,-7.98056780,0.00154467,-0.00160453,0.06753928,-0.06406318,0.60647039,-0.60995805,3.74045920,-4.06602001,0.15460356,-0.17668873,3.20442596,-3.55020063,0.03239306,-0.03120711,0.29441239,-0.30800987
-2.54227114,7.11145385,-7.86929178,0.00155706,-0.00162709,0.06694605,-0.06400796,0.59413300,-0.60815026,3.58833670,-3.95395432,0.15072354,-0.17560055,3.14925881,-3.56007067,0.03259253,-0.03192039,0.28822090,-0.30547323
-2.53626813,6.89279790,-7.74288093,0.00156995,-0.00164536,0.06638565,-0.06387792,0.58164364,-0.60517817,3.43812640,-3.83792469,0.14664039,-0.17402190,3.09064129,-3.55858134,0.03276191,-0.03255290,0.28210061,-0.30242630
-2.53026513,6.67652027,-7.60240632,0.00158454,-0.00165937,0.06588134,-0.06367818,0.56929139,-0.60107193,3.29148890,-3.71881369,0.14242490,-0.17196631,3.03005549,-3.54582711,0.03291453,-0.03310311,0.27619397,-0.29890120
-2.52426213,6.46584478,-7.44932523,0.00160223,-0.00166939,0.06545626,-0.06341730,0.55736471,-0.59590335,3.14999247,-3.59760741,0.13814950,-0.16945773,2.96898555,-3.52217573,0.03306454,-0.03357222,0.27064456,-0.29495166
-2.51825913,6.26380710,-7.28545142,0.00162461,-0.00167595,0.06513265,-0.06310724,0.54614287,-0.58978521,3.01507309,-3.47537330,0.13388632,-0.16653015,2.90886902,-3.48826229,0.03322631,-0.03396419,0.26559282,-0.29065216
-2.51225613,6.07316797,-7.11291250,0.00165335,-0.00167985,0.06493096,-0.06276326,0.53588776,-0.58286905,2.88799889,-3.35323466,0.12970527,-0.16322683,2.85105009,-3.44497394,0.03341381,-0.03428568,0.26117175,-0.28609638
-2.50625313,5.89633567,-6.93409542,0.00169023,-0.00168218,0.06486903,-0.06240361,0.52683624,-0.57534125,2.76984014,-3.23234255,0.12567215,-0.15959934,2.79673632,-3.39342589,0.03363997,-0.03454582,0.25750284,-0.28139496
-2.50025013,5.73530042,-6.75158226,0.00173701,-0.00168427,0.06496124,-0.06204906,0.51919360,-0.56741783,2.66144564,-3.11384648,0.12184700,-0.15570631,2.74696050,-3.33492916,0.03391599,-0.03475596,0.25469227,-0.27667252
-2.49424712,5.59158270,-6.56807820,0.00179544,-0.00168768,0.06521773,-0.06172233,0.51312798,-0.55933794,2.56342622,-2.99886458,0.11828253,-0.15161197,2.70254906,-3.27095128,0.03425082,-0.03492923,0.25282752,-0.27206425
-2.48824412,5.46619717,-6.38633428,0.00186716,-0.00169420,0.06564374,-0.06144731,0.50876620,-0.55135639,2.47614556,-2.88845466,0.11502289,-0.14738456,2.66409796,-3.20307103,0.03465055,-0.03508006,0.25197455,-0.26771197
-2.48224112,5.35963285,-6.20906757,0.00195365,-0.00170577,0.06623901,-0.06124828,0.50619082,-0.54373549,2.39971849,-2.78358692,0.11210266,-0.14309456,2.63195696,-3.13292905,0.03511803,-0.03522360,0.25217556,-0.26375986
-2.47623812,5.27185030,-6.03888136,0.00205615,-0.00172445,0.06699749,-0.06114897,0.50543870,-0.53673650,2.33401653,-2.68511924,0.10954613,-0.13881288,2.60622280,-3.06217587,0.03565258,-0.03537509,0.25344735,-0.26035013
-2.47023512,5.20229507,-5.87818827,0.00217564,-0.00175234,0.06790707,-0.06117160,0.50650078,-0.53061099,2.27868013,-2.59377587,0.10736695,-0.13460903,2.58674129,-2.99241936,0.03624973,-0.03554920,0.25578050,-0.25761843
-2.46423212,5.14992700,-5.72913861,0.00231275,-0.00179154,0.06894965,-0.06133588,0.50932326,-0.52559242,2.23313706,-2.51012998,0.10556801,-0.13054925,2.57311821,-2.92517336,0.03690130,-0.03575934,0.25913913,-0.25568948
-2.45822911,5.11326359,-5.59355651,0.00246774,-0.00184409,0.07010138,-0.06165812,0.51380981,-0.52188827,2.19662606,-2.43459070,0.10414171,-0.12669484,2.56473840,-2.86180958,0.03759545,-0.03601705,0.26346152,-0.25467287
