energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.26863432,4.27914781,0.53080309,1.11907088,0.00202975,1.14080988,0.01051330,1.85665378,1.88915226,0.27487994
-3.26263132,4.24382225,0.53829152,1.12500416,0.00211685,1.09374568,0.01103548,1.87116847,1.78946272,0.27250689
-3.25662831,4.20170680,0.54564985,1.12734143,0.00223143,1.04391222,0.01168662,1.88442225,1.68765254,0.26994859
-3.25062531,4.15332929,0.55274440,1.12611340,0.00237460,0.99200978,0.01248439,1.89614008,1.58471279,0.26722717
-3.24462231,4.09934485,0.55945069,1.12141836,0.00254744,0.93874350,0.01344847,1.90611240,1.48165900,0.26436514
-3.23861931,4.04051132,0.56565573,1.11341627,0.00275095,0.88480281,0.01460045,1.91419776,1.37950257,0.26138453
-3.23261631,3.97766403,0.57126013,1.10232170,0.00298607,0.83084289,0.01596350,1.92032369,1.27922337,0.25830608
-3.22661331,3.91169165,0.57618028,1.08839610,0.00325355,0.77746882,0.01756206,1.92448637,1.18174484,0.25514875
-3.22061031,3.84351454,0.58035035,1.07193992,0.00355395,0.72522306,0.01942132,1.92674950,1.08791269,0.25192952
-3.21460730,3.77406647,0.58372436,1.05328487,0.00388754,0.67457655,0.02156665,1.92724250,0.99847795,0.24866356
-3.20860430,3.70428009,0.58627805,1.03278659,0.00425419,0.62592355,0.02402285,1.92615810,0.91408481,0.24536464
-3.20260130,3.63507597,0.58801056,1.01081788,0.00465334,0.57958007,0.02681338,1.92374932,0.83526334,0.24204584
-3.19659830,3.56735472,0.58894561,0.98776249,0.00508382,0.53578557,0.02995940,1.92032550,0.76242693,0.23872042
-3.19059530,3.50199118,0.58913212,0.96400942,0.00554385,0.49470744,0.03347885,1.91624711,0.69587402,0.23540275
-3.18459230,3.43982958,0.58864406,0.93994757,0.00603089,0.45644771,0.03738543,1.91191898,0.63579341,0.23210918
-3.17858929,3.38167847,0.58757933,0.91596058,0.00654162,0.42105133,0.04168757,1.90778158,0.58227236,0.22885876
-3.17258629,3.32830433,0.58605752,0.89242165,0.00707190,0.38851526,0.04638749,1.90430022,0.53530675,0.22567360
-3.16658329,3.28042294,0.58421664,0.86968827,0.00761674,0.35879783,0.05148032,1.90195196,0.49481228,0.22257900
-3.16058029,3.23868797,0.58220863,0.84809663,0.00817030,0.33182779,0.05695332,1.90121042,0.46063592,0.21960309
-3.15457729,3.20367659,0.58019389,0.82795585,0.00872600,0.30751249,0.06278535,1.90252871,0.43256708,0.21677598
-3.14857429,3.17587246,0.57833501,0.80954199,0.00927656,0.28574484,0.06894650,1.90632108,0.41034773,0.21412868
-3.14257129,3.15564668,0.57678980,0.79309205,0.00981414,0.26640901,0.07539801,1.91294401,0.39368110,0.21169146
-3.13656828,3.14323783,0.57570408,0.77879809,0.01033052,0.24938440,0.08209245,1.92267744,0.38223889,0.20949212
-3.13056528,3.13873236,0.57520459,0.76680201,0.01081728,0.23454830,0.08897423,1.93570732,0.37566675,0.20755403
-3.12456228,3.14204686,0.57539219,0.75719094,0.01126603,0.22177705,0.09598044,1.95211026,0.37358812,0.20589415
-3.11855928,3.15291369,0.57633600,0.74999390,0.01166863,0.21094615,0.10304188,1.97184138,0.37560684,0.20452125
-3.11255628,3.17087134,0.57806854,0.74517978,0.01201746,0.20192940,0.11008451,1.99472606,0.38130858,0.20343433
-3.10655328,3.19526083,0.58058237,0.74265707,0.01230565,0.19459749,0.11703094,2.02045636,0.39026173,0.20262142
-3.10055028,3.22522891,0.58382826,0.74227524,0.01252730,0.18881639,0.12380228,2.04859239,0.40201798,0.20205891
-3.09454727,3.25973859,0.58771521,0.74382811,0.01267770,0.18444574,0.13031989,2.07856899,0.41611317,0.20171138
-3.08854427,3.29758712,0.59211213,0.74705896,0.01275349,0.18133756,0.13650735,2.10970742,0.43206860,0.20153202
-3.08254127,3.33743088,0.59685132,0.75166729,0.01275276,0.17933558,0.14229218,2.14123182,0.44939335,0.20146364
-3.07653827,3.37781658,0.60173354,0.75731699,0.01267518,0.17827522,0.14760759,2.17228976,0.46758765,0.20144025
-3.07053527,3.41721747,0.60653435,0.76364564,0.01252197,0.17798440,0.15239393,2.20197610,0.48614757,0.20138906
-3.06453227,3.45407324,0.61101165,0.77027443,0.01229587,0.17828518,0.15659996,2.22935909,0.50457098,0.20123289
-3.05852926,3.48683186,0.61491387,0.77681847,0.01200107,0.17899621,0.16018370,2.25350773,0.52236473,0.20089289
-3.05252626,3.51399190,0.61798860,0.78289694,0.01164307,0.17993583,0.16311306,2.27351927,0.53905290,0.20029136
-3.04652326,3.53414339,0.61999126,0.78814280,0.01122845,0.18092575,0.16536607,2.28854574,0.55418568,0.19935460
-3.04052026,3.54600586,0.62069343,0.79221158,0.01076470,0.18179505,0.16693077,2.29781849,0.56734879,0.19801567
-3.03451726,3.54846215,0.61989061,0.79478919,0.01025999,0.18238426,0.16780480,2.30067007,0.57817280,0.19621688
-3.02851426,3.54058686,0.61740906,0.79559835,0.00972283,0.18254948,0.16799475,2.29655252,0.58634196,0.19391204
-3.02251126,3.52166863,0.61311152,0.79440359,0.00916193,0.18216606,0.16751523,2.28505176,0.59160227,0.19106822
-3.01650825,3.49122590,0.60690175,0.79101486,0.00858585,0.18113187,0.16638788,2.26589781,0.59376813,0.18766709
-3.01050525,3.44901581,0.59872762,0.78528963,0.00800285,0.17936980,0.16464023,2.23897062,0.59272743,0.18370581
-3.00450225,3.39503651,0.58858296,0.77713373,0.00742063,0.17682957,0.16230456,2.20430177,0.58844468,0.17919732
-2.99849925,3.32952318,0.57650798,0.76650095,0.00684621,0.17348856,0.15941684,2.16207219,0.58096204,0.17417025
-2.99249625,3.25293847,0.56258848,0.75339162,0.00628579,0.16935178,0.15601575,2.11260635,0.57039817,0.16866830
-2.98649325,3.16595793,0.54695404,0.73785038,0.00574465,0.16445088,0.15214181,2.05636338,0.55694483,0.16274927
-2.98049025,3.06945149,0.52977508,0.71996325,0.00522712,0.15884237,0.14783671,1.99392565,0.54086151,0.15648371
-2.97448724,2.96446160,0.51125929,0.69985422,0.00473659,0.15260500,0.14314279,1.92598538,0.52246808,0.14995328
-2.96848424,2.85217917,0.49164747,0.67768147,0.00427548,0.14583657,0.13810269,1.85332979,0.50213596,0.14324893
-2.96248124,2.73391789,0.47120885,0.65363337,0.00384535,0.13865027,0.13275917,1.77682531,0.48027798,0.13646893
-2.95647824,2.61108774,0.45023636,0.62792428,0.00344697,0.13117064,0.12715494,1.69740133,0.45733741,0.12971674
-2.95047524,2.48516831,0.42904172,0.60079023,0.00308039,0.12352946,0.12133274,1.61603384,0.43377648,0.12309895
-2.94447224,2.35768247,0.40795070,0.57248461,0.00274507,0.11586163,0.11533528,1.53372929,0.41006484,0.11672312
-2.93846923,2.23017069,0.38729853,0.54327371,0.00243998,0.10830111,0.10920528,1.45150901,0.38666826,0.11069577
-2.93246623,2.10416657,0.36742564,0.51343226,0.00216371,0.10097735,0.10298546,1.37039419,0.36403786,0.10512032
-2.92646323,1.98117352,0.34867380,0.48323895,0.00191458,0.09401187,0.09671839,1.29139191,0.34260030,0.10009523
-2.92046023,1.86264320,0.33138265,0.45297197,0.00169075,0.08751550,0.09044634,1.21548203,0.32274888,0.09571216
-2.91445723,1.74995553,0.31588675,0.42290462,0.00149025,0.08158599,0.08421099,1.14360528,0.30483594,0.09205430
-2.90845423,1.64440085,0.30251300,0.39330098,0.00131113,0.07630624,0.07805301,1.07665259,0.28916656,0.08919485
-2.90245123,1.54716407,0.29157864,0.36441185,0.00115143,0.07174300,0.07201163,1.01545569,0.27599358,0.08719561
-2.89644822,1.45931133,0.28338966,0.33647099,0.00100931,0.06794616,0.06612408,0.96077926,0.26551405,0.08610578
-2.89044522,1.38177917,0.27823959,0.30969173,0.00088301,0.06494844,0.06042504,0.91331459,0.25786710,0.08596101
-2.88444222,1.31536659,0.27640876,0.28426416,0.00077091,0.06276557,0.05494606,0.87367484,0.25313308,0.08678260
-2.87843922,1.26073005,0.27816375,0.26035286,0.00067152,0.06139694,0.04971504,0.84239210,0.25133417,0.08857716
-2.87243622,1.21838166,0.28375714,0.23809545,0.00058351,0.06082649,0.04475578,0.81991603,0.25243618,0.09133641
-2.86643322,1.18869058,0.29342733,0.21760181,0.00050567,0.06102403,0.04008756,0.80661436,0.25635172,0.09503748
-2.86043022,1.17188754,0.30739837,0.19895420,0.00043692,0.06194676,0.03572494,0.80277483,0.26294445,0.09964362
-2.85442721,1.16807250,0.32587960,0.18220814,0.00037630,0.06354110,0.03167760,0.80860862,0.27203461,0.10510522
-2.84842421,1.17722484,0.34906497,0.16739409,0.00032296,0.06574466,0.02795038,0.82425485,0.28340551,0.11136139
-2.84242121,1.19921594,0.37713190,0.15451979,0.00027614,0.06848837,0.02454341,0.84978596,0.29681096,0.11834183
-2.83641821,1.23382331,0.41023943,0.14357320,0.00023515,0.07169877,0.02145242,0.88521334,0.31198354,0.12596914
-2.83041521,1.28074564,0.44852558,0.13452591,0.00019938,0.07530029,0.01866910,0.93049294,0.32864330,0.13416137
-2.82441221,1.33961797,0.49210377,0.12733677,0.00016829,0.07921758,0.01618165,0.98553023,0.34650692,0.14283476
-2.81840920,1.41002594,0.54105822,0.12195566,0.00014137,0.08337774,0.01397526,1.05018407,0.36529670,0.15190657
-2.81240620,1.49151841,0.59543827,0.11832706,0.00011817,0.08771240,0.01203278,1.12426897,0.38474935,0.16129780
-2.80640320,1.58361752,0.65525176,0.11639351,0.00009827,0.09215961,0.01033528,1.20755550,0.40462399,0.17093574
-2.80040020,1.68582542,0.72045751,0.11609848,0.00008129,0.09666540,0.00886268,1.29976849,0.42470908,0.18075604
-2.79439720,1.79762732,0.79095732,0.11738869,0.00006689,0.10118499,0.00759436,1.40058292,0.44482785,0.19070435
-2.78839420,1.91849039,0.86658752,0.12021582,0.00005474,0.10568351,0.00650961,1.50961775,0.46484205,0.20073725
-2.78239120,2.04785861,0.94711087,0.12453735,0.00004457,0.11013631,0.00558816,1.62642784,0.48465354,0.21082248
-2.77638819,2.18514380,1.03220902,0.13031673,0.00003609,0.11452864,0.00481055,1.75049455,0.50420375,0.22093828
-2.77038519,2.32971355,1.12147621,0.13752271,0.00002909,0.11885484,0.00415844,1.88121558,0.52347083,0.23107202
-2.76438219,2.48087678,1.21441479,0.14612804,0.00002334,0.12311708,0.00361486,2.01789515,0.54246460,0.24121800
-2.75837919,2.63786825,1.31043307,0.15610753,0.00001866,0.12732347,0.00316437,2.15973515,0.56121946,0.25137459
-2.75237619,2.79983328,1.40884607,0.16743575,0.00001488,0.13148598,0.00279313,2.30582849,0.57978565,0.26154086
-2.74637319,2.96581399,1.50887946,0.18008430,0.00001186,0.13561793,0.00248896,2.45515553,0.59821925,0.27171292
-2.74037019,3.13473877,1.60967713,0.19401909,0.00000946,0.13973140,0.00224130,2.60658444,0.61657145,0.28188010
-2.73436718,3.30541603,1.71031225,0.20919758,0.00000758,0.14383463,0.00204117,2.75887624,0.63487785,0.29202135
-2.72836418,3.47653346,1.80980193,0.22556621,0.00000612,0.14792960,0.00188106,2.91069495,0.65314820,0.30210205
-2.72236118,3.64666366,1.90712507,0.24305828,0.00000500,0.15200985,0.00175480,3.06062305,0.67135750,0.31207141
-2.71635818,3.81427655,2.00124284,0.26159217,0.00000416,0.15605881,0.00165748,3.20718203,0.68943887,0.32186087
-2.71035518,3.97775846,2.09112115,0.28107012,0.00000355,0.16004870,0.00158529,3.34885761,0.70727874,0.33138339
-2.70435218,4.13543766,2.17575419,0.30137761,0.00000310,0.16394004,0.00153536,3.48412872,0.72471488,0.34053401
-2.69834917,4.28561533,2.25418813,0.32238326,0.00000279,0.16768193,0.00150573,3.61149923,0.74153732,0.34919150
-2.69234617,4.42660074,2.32554380,0.34393929,0.00000258,0.17121307,0.00149512,3.72953100,0.75749228,0.35722128
-2.68634317,4.55674904,2.38903745,0.36588245,0.00000246,0.17446340,0.00150293,3.83687684,0.77228915,0.36447925
-2.68034017,4.67449997,2.44399863,0.38803531,0.00000239,0.17735645,0.00152908,3.93231174,0.78560989,0.37081659
-2.67433717,4.77841546,2.48988422,0.41020793,0.00000237,0.17981220,0.00157397,4.01476104,0.79712077,0.37608517
-2.66833417,4.86721447,2.52628822,0.43219970,0.00000238,0.18175022,0.00163837,4.08332410,0.80648549,0.38014331
-2.66233117,4.93980317,2.55294671,0.45380134,0.00000243,0.18309315,0.00172336,4.13729238,0.81337926,0.38286159
-2.65632816,4.99529937,2.56973795,0.47479704,0.00000250,0.18377010,0.00183027,4.17616128,0.81750292,0.38412842
-2.65032516,5.03304980,2.57667784,0.49496668,0.00000261,0.18371991,0.00196057,4.19963519,0.81859644,0.38385505
-2.64432216,5.05264008,2.57391104,0.51408808,0.00000275,0.18289409,0.00211583,4.20762590,0.81645097,0.38197971
-2.63831916,5.05389685,2.56169845,0.53193945,0.00000295,0.18125923,0.00229762,4.20024467,0.81091891,0.37847080
-2.63231616,5.03688273,2.54040203,0.54830193,0.00000323,0.17879888,0.00250740,4.17778874,0.80192147,0.37332875
-2.62631316,5.00188470,2.51046766,0.56296238,0.00000362,0.17551459,0.00274642,4.14072332,0.78945326,0.36658673
-2.62031016,4.94939693,2.47240735,0.57571635,0.00000416,0.17142632,0.00301564,4.08966030,0.77358387,0.35830994
-2.61430715,4.88009963,2.42678168,0.58637142,0.00000492,0.16657201,0.00331559,4.02533508,0.75445636,0.34859370
-2.60830415,4.79483516,2.37418334,0.59475081,0.00000598,0.16100647,0.00364628,3.94858283,0.73228273,0.33756045
-2.60230115,4.69458296,2.31522267,0.60069719,0.00000746,0.15479963,0.00400710,3.86031550,0.70733690,0.32535579
-2.59629815,4.58043473,2.25051575,0.60407674,0.00000949,0.14803423,0.00439672,3.76150075,0.67994544,0.31214377
-2.59029515,4.45357097,2.18067535,0.60478325,0.00001226,0.14080310,0.00481302,3.65314347,0.65047674,0.29810181
-2.58429215,4.31523983,2.10630484,0.60274214,0.00001601,0.13320623,0.00525307,3.53627069,0.61932914,0.28341536
-2.57828914,4.16673889,2.02799508,0.59791416,0.00002104,0.12534768,0.00571312,3.41191997,0.58691863,0.26827261
-2.57228614,4.00940005,1.94632371,0.59029860,0.00002774,0.11733258,0.00618860,3.28113123,0.55366689,0.25285957
-2.56628314,3.84457761,1.86185658,0.57993581,0.00003658,0.10926425,0.00667422,3.14494174,0.51998992,0.23735558
-2.56028014,3.67363910,1.77515057,0.56690874,0.00004815,0.10124171,0.00716409,3.00438360,0.48628805,0.22192950
-2.55427714,3.49795836,1.68675707,0.55134339,0.00006317,0.09335748,0.00765185,2.86048317,0.45293745,0.20673672
-2.54827414,3.31891028,1.59722564,0.53340805,0.00008253,0.08569590,0.00813086,2.71426146,0.42028353,0.19191695
-2.54227114,3.13786627,1.50710693,0.51331113,0.00010728,0.07833190,0.00859447,2.56673472,0.38863628,0.17759287
-2.53626813,2.95618996,1.41695463,0.49129784,0.00013867,0.07133026,0.00903625,2.41891465,0.35826762,0.16386962
-2.53026513,2.77523243,1.32732583,0.46764549,0.00017820,0.06474539,0.00945023,2.27180739,0.32941058,0.15083503
-2.52426213,2.59632639,1.23877970,0.44265776,0.00022761,0.05862144,0.00983123,2.12641100,0.30226027,0.13856045
-2.51825913,2.42077922,1.15187440,0.41665813,0.00028890,0.05299285,0.01017508,1.98371109,0.27697615,0.12710216
-2.51225613,2.24986455,1.06716228,0.38998261,0.00036437,0.04788517,0.01047887,1.84467464,0.25368558,0.11650310
-2.50625313,2.08481259,0.98518360,0.36297226,0.00045664,0.04331604,0.01074118,1.71024197,0.23248806,0.10679487
-2.50025013,1.92679937,0.90645923,0.33596563,0.00056862,0.03929633,0.01096218,1.58131736,0.21345997,0.09799978
-2.49424712,1.77693522,0.83148258,0.30929158,0.00070353,0.03583128,0.01114376,1.45875849,0.19665947,0.09013293
-2.48824412,1.63625298,0.76071135,0.28326265,0.00086491,0.03292165,0.01128955,1.34336532,0.18213113,0.08320413
-2.48224112,1.50569634,0.69455943,0.25816933,0.00105657,0.03056470,0.01140488,1.23586888,0.16991029,0.07721949
-2.47623812,1.38610873,0.63338947,0.23427532,0.00128255,0.02875509,0.01149663,1.13692035,0.16002663,0.07218290
-2.47023512,1.27822322,0.57750637,0.21181397,0.00154710,0.02748549,0.01157306,1.04708109,0.15250701,0.06809693
-2.46423212,1.18265362,0.52715207,0.19098591,0.00185460,0.02674712,0.01164353,0.96681372,0.14737745,0.06496352
-2.45822911,1.09988718,0.48250164,0.17195793,0.00220947,0.02652991,0.01171820,0.89647477,0.14466404,0.06278423
-2.45222611,1.03027882,0.44366096,0.15486287,0.00261610,0.02682259,0.01180763,0.83630895,0.14439302,0.06156007
-2.44622311,0.97404704,0.41066584,0.13980055,0.00307872,0.02761252,0.01192242,0.78644526,0.14658988,0.06129107
-2.44022011,0.93127153,0.38348263,0.12683945,0.00360128,0.02888537,0.01207278,0.74689484,0.15127755,0.06197552
-2.43421711,0.90189230,0.36201006,0.11601894,0.00418732,0.03062470,0.01226809,0.71755073,0.15847398,0.06360892
-2.42821411,0.88571018,0.34608230,0.10735189,0.00483983,0.03281148,0.01251656,0.69818936,0.16818903,0.06618282
-2.42221111,0.88238886,0.33547299,0.10082739,0.00556109,0.03542353,0.01282484,0.68847369,0.18042086,0.06968351
-2.41620810,0.89145801,0.32990008,0.09641337,0.00635252,0.03843505,0.01319774,0.68795803,0.19515209,0.07409065
-2.41020510,0.91231768,0.32903131,0.09405898,0.00721453,0.04181618,0.01363796,0.69609431,0.21234574,0.07937592
-2.40420210,0.94424391,0.33249018,0.09369659,0.00814638,0.04553268,0.01414595,0.71223987,0.23194124,0.08550182
-2.39819910,0.98639542,0.33986233,0.09524331,0.00914605,0.04954574,0.01471983,0.73566650,0.25385060,0.09242056
-2.39219610,1.03782166,0.35070215,0.09860207,0.01021012,0.05381200,0.01535538,0.76557090,0.27795489,0.10007319
-2.38619310,1.09747212,0.36453963,0.10366213,0.01133369,0.05828371,0.01604612,0.80108622,0.30410134,0.10838903
-2.38019010,1.16420699,0.38088727,0.11029925,0.01251029,0.06290909,0.01678349,0.84129476,0.33210099,0.11728539
-2.37418709,1.23680944,0.39924715,0.11837556,0.01373188,0.06763296,0.01755706,0.88524164,0.36172723,0.12666769
-2.36818409,1.31399933,0.41911796,0.12773926,0.01498883,0.07239741,0.01835486,0.93194927,0.39271527,0.13642991
-2.36218109,1.39444858,0.44000202,0.13822431,0.01627001,0.07714276,0.01916371,0.98043247,0.42476268,0.14645558
-2.35617809,1.47679809,0.46141220,0.14965038,0.01756281,0.08180860,0.01996959,1.02971402,0.45753109,0.15661903
-2.35017509,1.55967617,0.48287875,0.16182306,0.01885335,0.08633492,0.02075808,1.07884033,0.49064918,0.16678721
-2.34417209,1.64171836,0.50395576,0.17453471,0.02012664,0.09066331,0.02151475,1.12689709,0.52371694,0.17682176
-2.33816908,1.72158836,0.52422752,0.18756580,0.02136680,0.09473825,0.02222557,1.17302447,0.55631123,0.18658162
-2.33216608,1.79799983,0.54331423,0.20068715,0.02255736,0.09850826,0.02287729,1.21643162,0.58799259,0.19592575
-2.32616308,1.86973866,0.56087746,0.21366282,0.02368157,0.10192713,0.02345780,1.25641020,0.61831328,0.20471624
-2.32016008,1.93568521,0.57662478,0.22625386,0.02472276,0.10495498,0.02395648,1.29234653,0.64682622,0.21282152
-2.31415708,1.99483604,0.59031385,0.23822267,0.02566470,0.10755919,0.02436440,1.32373214,0.67309487,0.22011962
-2.30815408,2.04632439,0.60175558,0.24933805,0.02649204,0.10971527,0.02467457,1.35017245,0.69670356,0.22650143
-2.30215108,2.08943896,0.61081645,0.25938064,0.02719063,0.11140741,0.02488210,1.37139317,0.71726803,0.23187370
-2.29614807,2.12364002,0.61741982,0.26814853,0.02774800,0.11262892,0.02498428,1.38724434,0.73444589,0.23616191
-2.29014507,2.14857232,0.62154605,0.27546294,0.02815366,0.11338245,0.02498060,1.39770166,0.74794646,0.23931253
-2.28414207,2.16407416,0.62323158,0.28117362,0.02839943,0.11367987,0.02487275,1.40286504,0.75753965,0.24129493
-2.27813907,2.17018178,0.62256673,0.28516375,0.02847975,0.11354200,0.02466448,1.40295413,0.76306347,0.24210258
-2.27213607,2.16712891,0.61969223,0.28735412,0.02839185,0.11299806,0.02436154,1.39830087,0.76442981,0.24175357
-2.26613307,2.15534082,0.61479458,0.28770645,0.02813591,0.11208482,0.02397139,1.38933906,0.76162811,0.24029035
-2.26013007,2.13542297,0.60810015,0.28622557,0.02771509,0.11084559,0.02350304,1.37659097,0.75472670,0.23777870
-2.25412706,2.10814425,0.59986823,0.28296052,0.02713549,0.10932889,0.02296673,1.36065141,0.74387164,0.23430600
-2.24812406,2.07441514,0.59038306,0.27800447,0.02640602,0.10758706,0.02237363,1.34216935,0.72928308,0.22997861
-2.24212106,2.03526145,0.57994514,0.27149348,0.02553821,0.10567453,0.02173552,1.32182790,0.71124911,0.22491883
-2.23611806,1.99179447,0.56886199,0.26360419,0.02454587,0.10364619,0.02106441,1.30032288,0.69011740,0.21926117
-2.23011506,1.94517873,0.55743869,0.25455070,0.02344474,0.10155556,0.02037223,1.27834102,0.66628484,0.21314836
-2.22411206,1.89659851,0.54596854,0.24458064,0.02225210,0.09945303,0.01967045,1.25653839,0.64018571,0.20672712
-2.21810905,1.84722465,0.53472415,0.23397085,0.02098626,0.09738419,0.01896978,1.23552008,0.61227874,0.20014396
-2.21210605,1.79818311,0.52394942,0.22302276,0.01966611,0.09538828,0.01827985,1.21582184,0.58303382,0.19354118
-2.20610305,1.75052671,0.51385268,0.21205775,0.01831064,0.09349695,0.01760898,1.19789470,0.55291861,0.18705319
-2.20010005,1.70521131,0.50460136,0.20141268,0.01693845,0.09173317,0.01696395,1.18209323,0.52238603,0.18080341
-2.19409705,1.66307767,0.49631841,0.19143578,0.01556736,0.09011061,0.01634986,1.16866814,0.49186278,0.17490190
-2.18809405,1.62483966,0.48908082,0.18248296,0.01421397,0.08863335,0.01577007,1.15776351,0.46173960,0.16944366
-2.18209105,1.59107932,0.48292001,0.17491462,0.01289340,0.08729598,0.01522616,1.14941907,0.43236353,0.16450783
-2.17608804,1.56224888,0.47782448,0.16909293,0.01161901,0.08608415,0.01471800,1.14357718,0.40403248,0.16015776
-2.17008504,1.53867924,0.47374424,0.16537955,0.01040223,0.08497550,0.01424388,1.14009441,0.37699217,0.15644185
-2.16408204,1.52059429,0.47059697,0.16413358,0.00925246,0.08394093,0.01380068,1.13875698,0.35143551,0.15339513
-2.15807904,1.50812979,0.46827557,0.16570968,0.00817709,0.08294620,0.01338412,1.13929915,0.32750434,0.15104143
-2.15207604,1.50135552,0.46665654,0.17045601,0.00718151,0.08195377,0.01298902,1.14142368,0.30529314,0.14939602
-2.14607304,1.50029899,0.46560885,0.17871198,0.00626926,0.08092471,0.01260965,1.14482290,0.28485466,0.14846853
-2.14007004,1.50496905,0.46500267,0.19080543,0.00544216,0.07982075,0.01224000,1.14919938,0.26620682,0.14826594
-2.13406703,1.51537761,0.46471750,0.20704922,0.00470061,0.07860624,0.01187411,1.15428468,0.24934065,0.14879552
-2.12806403,1.53155811,0.46464922,0.22773705,0.00404372,0.07724997,0.01150642,1.15985530,0.23422879,0.15006745
-2.12206103,1.55357918,0.46471561,0.25313850,0.00346969,0.07572674,0.01113195,1.16574459,0.22083400,0.15209715
-2.11605803,1.58155280,0.46486006,0.28349329,0.00297600,0.07401869,0.01074662,1.17185012,0.20911747,0.15490701
-2.11005503,1.61563612,0.46505322,0.31900494,0.00255970,0.07211623,0.01034737,1.17813591,0.19904645,0.15852762
-2.10405203,1.65602711,0.46529263,0.35983391,0.00221769,0.07001859,0.00993229,1.18462950,0.19060093,0.16299834
-2.09804902,1.70295407,0.46560029,0.40609060,0.00194691,0.06773397,0.00950073,1.19141409,0.18377916,0.16836737
-2.09204602,1.75665996,0.46601834,0.45782843,0.00174458,0.06527933,0.00905320,1.19861628,0.17860184,0.17469117
-2.08604302,1.81738249,0.46660337,0.51503735,0.00160832,0.06267972,0.00859144,1.20639036,0.17511490,0.18203347
-2.08004002,1.88533134,0.46741952,0.57763815,0.00153632,0.05996741,0.00811822,1.21490009,0.17339079,0.19046386
-2.07403702,1.96066403,0.46853103,0.64547792,0.00152740,0.05718070,0.00763722,1.22429931,0.17352838,0.20005608
-2.06803402,2.04346202,0.46999459,0.71832686,0.00158105,0.05436248,0.00715288,1.23471258,0.17565137,0.21088609
-2.06203102,2.13370842,0.47185218,0.79587671,0.00169745,0.05155879,0.00667017,1.24621728,0.17990554,0.22303006
-2.05602801,2.23126865,0.47412470,0.87774100,0.00187738,0.04881721,0.00619440,1.25882816,0.18645458,0.23656214
-2.05002501,2.33587523,0.47680684,0.96345700,0.00212218,0.04618536,0.00573097,1.27248543,0.19547500,0.25155236
-2.04402201,2.44711724,0.47986357,1.05248946,0.00243356,0.04370942,0.00528524,1.28704718,0.20714995,0.26806428
-2.03801901,2.56443496,0.48322837,1.14423591,0.00281350,0.04143280,0.00486228,1.30228645,0.22166219,0.28615272
-2.03201601,2.68711971,0.48680330,1.23803337,0.00326401,0.03939497,0.00446674,1.31789328,0.23918637,0.30586132
-2.02601301,2.81431858,0.49046096,1.33316608,0.00378692,0.03763047,0.00410271,1.33348146,0.25988069,0.32721989
-2.02001001,2.94504364,0.49404804,1.42887408,0.00438364,0.03616811,0.00377361,1.34859956,0.28387818,0.35024166
-2.01400700,3.07818460,0.49739039,1.52436222,0.00505490,0.03503044,0.00348213,1.36274570,0.31127774,0.37492024
-2.00800400,3.21252452,0.50029922,1.61880937,0.00580053,0.03423330,0.00323016,1.37538500,0.34213520,0.40122635
-2.00200100,3.34675732,0.50257808,1.71137766,0.00661920,0.03378564,0.00301881,1.38596890,0.37645463,0.42910444
-1.99599800,3.47950653,0.50403021,1.80122144,0.00750820,0.03368946,0.00284837,1.39395517,0.41418019,0.45846914
-1.98999500,3.60934457,0.50446592,1.88749613,0.00846326,0.03393991,0.00271838,1.39882776,0.45518889,0.48920185
-1.98399200,3.73481213,0.50370964,1.96936668,0.00947840,0.03452544,0.00262764,1.40011530,0.49928450,0.52114750
-1.97798899,3.85443719,0.50160628,2.04601605,0.01054588,0.03542818,0.00257428,1.39740766,0.54619306,0.55411183
-1.97198599,3.96675391,0.49802662,2.11665354,0.01165610,0.03662425,0.00255585,1.39036975,0.59556026,0.58785937
-1.96598299,4.07032111,0.49287167,2.18052340,0.01279772,0.03808429,0.00256936,1.37875213,0.64695108,0.62211250
-1.95997999,4.16374081,0.48607569,2.23691367,0.01395773,0.03977394,0.00261137,1.36239820,0.69985184,0.65655166
-1.95397699,4.24567691,0.47760796,2.28516556,0.01512162,0.04165446,0.00267807,1.34124781,0.75367502,0.69081721
-1.94797399,4.31487427,0.46747331,2.32468322,0.01627368,0.04368339,0.00276540,1.31533736,0.80776671,0.72451281
-1.94197099,4.37017833,0.45571132,2.35494410,0.01739732,0.04581528,0.00286907,1.28479685,0.86141700,0.75721076
-1.93596798,4.41055526,0.44239454,2.37550951,0.01847540,0.04800245,0.00298469,1.24984386,0.91387284,0.78845904
-1.92996498,4.43511238,0.42762574,2.38603521,0.01949070,0.05019588,0.00310783,1.21077536,0.96435341,0.81779009
-1.92396198,4.44311855,0.41153437,2.38628175,0.02042637,0.05234608,0.00323413,1.16795743,1.01206743,0.84473117
-1.91795898,4.43402385,0.39427247,2.37612386,0.02126635,0.05440404,0.00335934,1.12181380,1.05623198,0.86881594
-1.91195598,4.40747778,0.37601015,2.35555859,0.02199586,0.05632223,0.00347942,1.07281338,1.09609220,0.88959692
-1.90595298,4.36334518,0.35693090,2.32471144,0.02260184,0.05805554,0.00359059,1.02145754,1.13094128,0.90665828
