energy_ev,total_up,In_p_up,In_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-2.59629815,2.17693058,0.34456220,0.00074017,2.40140514,1.56295625,0.04287081,0.25804813
-2.59029515,2.15062726,0.33977409,0.00072913,2.37472780,1.54398333,0.04220479,0.25519382
-2.58429215,2.10959060,0.33266909,0.00071314,2.33167049,1.51444813,0.04125738,0.25057534
-2.57828914,2.05465748,0.32339232,0.00069252,2.27313010,1.47494920,0.04004650,0.24428993
-2.57228614,1.98694464,0.31213224,0.00066770,2.20031268,1.42628653,0.03859560,0.23646794
-2.56628314,1.90780904,0.29911400,0.00063915,2.11469148,1.36943291,0.03693275,0.22726827
-2.56028014,1.81880109,0.28459167,0.00060745,2.01795680,1.30550031,0.03508963,0.21687303
-2.55427714,1.72161304,0.26883984,0.00057318,1.91196023,1.23570273,0.03310044,0.20548158
-2.54827414,1.61802474,0.25214489,0.00053697,1.79865561,1.16131720,0.03100075,0.19330420
-2.54227114,1.50984929,0.23479625,0.00049944,1.68003954,1.08364472,0.02882646,0.18055570
-2.53626813,1.39888069,0.21707822,0.00046121,1.55809366,1.00397259,0.02661268,0.16744921
-2.53026513,1.28684551,0.19926239,0.00042284,1.43473122,0.92353976,0.02439285,0.15419050
-2.52426213,1.17536045,0.18160111,0.00038489,1.31174964,0.84350627,0.02219793,0.14097287
-2.51825913,1.06589688,0.16432218,0.00034783,1.19079072,0.76492784,0.02005572,0.12797284
-2.51225613,0.95975343,0.14762475,0.00031208,1.07330942,0.68873617,0.01799039,0.11534688
-2.50625313,0.85803690,0.13167668,0.00027800,0.96055185,0.61572523,0.01602217,0.10322901
-2.50025013,0.76165162,0.11661316,0.00024587,0.85354240,0.54654364,0.01416722,0.09172943
-2.49424712,0.67129681,0.10253664,0.00021589,0.75307977,0.48169276,0.01243763,0.08093413
-2.48824412,0.58747115,0.08951785,0.00018822,0.65974099,0.42152998,0.01084156,0.07090533
-2.48224112,0.51048374,0.07759782,0.00016291,0.57389263,0.36627662,0.00938355,0.06168269
-2.47623812,0.44047015,0.06679064,0.00014001,0.49570769,0.31602939,0.00806486,0.05328516
-2.47023512,0.37741239,0.05708684,0.00011948,0.42518697,0.27077481,0.00688392,0.04571333
-2.46423212,0.32116158,0.04845703,0.00010124,0.36218359,0.23040534,0.00583682,0.03895208
-2.45822911,0.27146195,0.04085587,0.00008519,0.30642912,0.19473674,0.00491778,0.03297345
-2.45222611,0.22797535,0.03422593,0.00007121,0.25756038,0.16352553,0.00411969,0.02773956
-2.44622311,0.19030510,0.02850147,0.00005913,0.21514559,0.13648615,0.00343457,0.02320551
-2.44022011,0.15801853,0.02361197,0.00004882,0.17870924,0.11330704,0.00285404,0.01932211
-2.43421711,0.13066762,0.01948533,0.00004010,0.14775483,0.09366546,0.00236974,0.01603846
-2.42821411,0.10780736,0.01605069,0.00003281,0.12178520,0.07724062,0.00197370,0.01330419
-2.42221111,0.08901159,0.01324083,0.00002681,0.10032007,0.06372495,0.00165863,0.01107149
-2.41620810,0.07388632,0.01099419,0.00002194,0.08291075,0.05283364,0.00141828,0.00929684
-2.41020510,0.06208050,0.00925646,0.00001810,0.06915205,0.04431225,0.00124758,0.00794240
-2.40420210,0.05329436,0.00798183,0.00001515,0.05869153,0.03794269,0.00114288,0.00697716
-2.39819910,0.04728565,0.00713386,0.00001302,0.05123637,0.03354756,0.00110209,0.00637786
-2.39219610,0.04387383,0.00668612,0.00001163,0.04655795,0.03099307,0.00112478,0.00612956
-2.38619310,0.04294245,0.00662249,0.00001091,0.04449457,0.03019074,0.00121225,0.00622614
-2.38019010,0.04443999,0.00693723,0.00001085,0.04495245,0.03109785,0.00136759,0.00667042
-2.37418709,0.04837921,0.00763493,0.00001141,0.04790519,0.03371691,0.00159566,0.00747428
-2.36818409,0.05483509,0.00873008,0.00001261,0.05339186,0.03809419,0.00190307,0.00865836
-2.36218109,0.06394148,0.01024664,0.00001446,0.06151393,0.04431717,0.00229811,0.01025177
-2.35617809,0.07588646,0.01221724,0.00001700,0.07243082,0.05251122,0.00279061,0.01229147
-2.35017509,0.09090627,0.01468232,0.00002028,0.08635448,0.06283527,0.00339181,0.01482146
-2.34417209,0.10927791,0.01768892,0.00002435,0.10354261,0.07547644,0.00411412,0.01789175
-2.33816908,0.13131033,0.02128941,0.00002930,0.12429079,0.09064381,0.00497086,0.02155711
-2.33216608,0.15733415,0.02553982,0.00003520,0.14892345,0.10856108,0.00597587,0.02587557
-2.32616308,0.18769008,0.03049810,0.00004215,0.17778364,0.12945840,0.00714320,0.03090665
-2.32016008,0.22271604,0.03622213,0.00005024,0.21122185,0.15356319,0.00848656,0.03670942
-2.31415708,0.26273322,0.04276748,0.00005955,0.24958390,0.18109039,0.01001889,0.04334035
-2.30815408,0.30803149,0.05018521,0.00007019,0.29319827,0.21223213,0.01175176,0.05085104
-2.30215108,0.35885438,0.05851942,0.00008222,0.34236307,0.24714720,0.01369479,0.05928585
-2.29614807,0.41538427,0.06780491,0.00009573,0.39733305,0.28595067,0.01585508,0.06867953
-2.29014507,0.47772832,0.07806496,0.00011079,0.45830720,0.32870412,0.01823658,0.07905497
-2.28414207,0.54590579,0.08930914,0.00012742,0.52541722,0.37540683,0.02083953,0.09042105
-2.27813907,0.61983734,0.10153162,0.00014568,0.59871752,0.42598843,0.02366000,0.10277093
-2.27213607,0.69933701,0.11470963,0.00016555,0.67817705,0.48030359,0.02668938,0.11608054
-2.26613307,0.78410749,0.12880259,0.00018704,0.76367345,0.53812894,0.02991409,0.13030768
-2.26013007,0.87373902,0.14375160,0.00021011,0.85498980,0.59916277,0.03331540,0.14539161
-2.25412706,0.96771239,0.15947965,0.00023469,0.95181408,0.66302760,0.03686929,0.16125322
-2.24812406,1.06540596,0.17589231,0.00026071,1.05374142,0.72927575,0.04054664,0.17779590
-2.24212106,1.16610694,0.19287913,0.00028806,1.16027904,0.79739788,0.04431340,0.19490689
-2.23611806,1.26902624,0.21031552,0.00031662,1.27085345,0.86683421,0.04813111,0.21245936
-2.23011506,1.37331663,0.22806515,0.00034626,1.38481965,0.93698812,0.05195741,0.23031485
-2.22411206,1.47809335,0.24598271,0.00037683,1.50147161,1.00724141,0.05574686,0.24832619
-2.21810905,1.58245623,0.26391692,0.00040815,1.62005347,1.07697078,0.05945178,0.26634070
-2.21210605,1.68551229,0.28171371,0.00044005,1.73977087,1.14556444,0.06302323,0.28420342
-2.20610305,1.78639771,0.29921934,0.00047237,1.85980156,1.21243840,0.06641211,0.30176042
-2.20010005,1.88429812,0.31628332,0.00050491,1.97930500,1.27705119,0.06957023,0.31886190
-2.19409705,1.97846601,0.33276111,0.00053750,2.09743031,1.33891664,0.07245147,0.33536494
-2.18809405,2.06823461,0.34851636,0.00056996,2.21332251,1.39761371,0.07501285,0.35113588
-2.18209105,2.15302742,0.36342268,0.00060210,2.32612693,1.45279308,0.07721557,0.36605216
-2.17608804,2.23236306,0.37736492,0.00063375,2.43499198,1.50418014,0.07902596,0.38000357
-2.17008504,2.30585538,0.39023987,0.00066472,2.53907087,1.55157417,0.08041630,0.39289299
-2.16408204,2.37320897,0.40195657,0.00069484,2.63752256,1.59484395,0.08136549,0.40463656
-2.15807904,2.43421067,0.41243613,0.00072392,2.72951301,1.63392018,0.08185957,0.41516331
-2.15207604,2.48871772,0.42161125,0.00075177,2.81421727,1.66878519,0.08189206,0.42441455
-2.14607304,2.53664375,0.42942556,0.00077821,2.89082337,1.69946070,0.08146413,0.43234286
-2.14007004,2.57794350,0.43583294,0.00080302,2.95853849,1.72599456,0.08058459,0.43891103
-2.13406703,2.61259769,0.44079678,0.00082601,3.01659824,1.74844730,0.07926965,0.44409102
-2.12806403,2.64059905,0.44428952,0.00084697,3.06427902,1.76687952,0.07754265,0.44786300
-2.12206103,2.66194065,0.44629242,0.00086568,3.10091371,1.78134090,0.07543346,0.45021466
-2.11605803,2.67660751,0.44679563,0.00088192,3.12591027,1.79186170,0.07297792,0.45114090
-2.11005503,2.68457207,0.44579864,0.00089549,3.13877275,1.79844725,0.07021709,0.45064381
-2.10405203,2.68579388,0.44331109,0.00090619,3.13912371,1.80107588,0.06719639,0.44873310
-2.09804902,2.68022382,0.43935383,0.00091385,3.12672705,1.79970051,0.06396481,0.44542687
-2.09204602,2.66781236,0.43396023,0.00091829,3.10150991,1.79425373,0.06057394,0.44075272
-2.08604302,2.64852159,0.42717763,0.00091940,3.06358239,1.78465616,0.05707710,0.43474906
-2.08004002,2.62234007,0.41906874,0.00091710,3.01325362,1.77082757,0.05352849,0.42746655
-2.07403702,2.58929978,0.40971295,0.00091135,2.95104309,1.75270008,0.04998231,0.41896952
-2.06803402,2.54949374,0.39920740,0.00090217,2.87768617,1.73023255,0.04649202,0.40933723
-2.06203102,2.50309348,0.38766755,0.00088963,2.79413307,1.70342542,0.04310965,0.39866491
-2.05602801,2.45036483,0.37522745,0.00087388,2.70154074,1.67233486,0.03988516,0.38706434
-2.05002501,2.39168111,0.36203929,0.00085513,2.60125773,1.63708551,0.03686595,0.37466397
-2.04402201,2.32753262,0.34827243,0.00083363,2.49480208,1.59788076,0.03409637,0.36160843
-2.03801901,2.25853165,0.33411171,0.00080973,2.38383295,1.55501000,0.03161737,0.34805744
-2.03201601,2.18541230,0.31975520,0.00078381,2.27011674,1.50885222,0.02946620,0.33418397
-2.02601301,2.10902486,0.30541128,0.00075630,2.15548882,1.45987549,0.02767610,0.32017184
-2.02001001,2.03032453,0.29129524,0.00072769,2.04181207,1.40863224,0.02627606,0.30621258
-2.01400700,1.95035477,0.27762538,0.00069847,1.93093364,1.35575030,0.02529062,0.29250182
-2.00800400,1.87022561,0.26461876,0.00066916,1.82464122,1.30191998,0.02473956,0.27923513
-2.00200100,1.79108774,0.25248672,0.00064028,1.72462019,1.24787756,0.02463766,0.26660352
-1.99599800,1.71410306,0.24143031,0.00061234,1.63241302,1.19438584,0.02499438,0.25478867
-1.98999500,1.64041297,0.23163568,0.00058582,1.54938190,1.14221256,0.02581354,0.24395813
-1.98399200,1.57110553,0.22326969,0.00056116,1.47667579,1.09210745,0.02709293,0.23426059
-1.97798899,1.50718269,0.21647570,0.00053874,1.41520271,1.04477896,0.02882397,0.22582133
-1.97198599,1.44952906,0.21136995,0.00051889,1.36560787,1.00087157,0.03099134,0.21873816
-1.96598299,1.39888328,0.20803825,0.00050185,1.32825844,0.96094470,0.03357270,0.21307796
-1.95997999,1.35581349,0.20653350,0.00048778,1.30323513,0.92545409,0.03653848,0.20887385
-1.95397699,1.32069766,0.20687380,0.00047676,1.29033091,0.89473647,0.03985177,0.20612342
-1.94797399,1.29370992,0.20904150,0.00046876,1.28905709,0.86899824,0.04346842,0.20478778
-1.94197099,1.27481341,0.21298302,0.00046368,1.29865645,0.84830854,0.04733732,0.20479186
-1.93596798,1.26376017,0.21860960,0.00046134,1.31812352,0.83259730,0.05140095,0.20602577
-1.92996498,1.26009818,0.22579905,0.00046145,1.34623137,0.82165814,0.05559611,0.20834731
-1.92396198,1.26318550,0.23439827,0.00046368,1.38156446,0.81515618,0.05985500,0.21158569
-1.91795898,1.27221101,0.24422678,0.00046763,1.42255687,0.81264054,0.06410652,0.21554621
-1.91195598,1.28622117,0.25508097,0.00047286,1.46753490,0.81356097,0.06827779,0.22001594
-1.90595298,1.30415187,0.26673902,0.00047888,1.51476294,0.81728803,0.07229591,0.22477009
-1.89994997,1.32486419,0.27896656,0.00048521,1.56249150,0.82313611,0.07608984,0.22957903
-1.89394697,1.34718298,0.29152261,0.00049137,1.60900579,0.83038828,0.07959235,0.23421552
-1.88794397,1.36993666,0.30416592,0.00049689,1.65267364,0.83832217,0.08274204,0.23846212
-1.88194097,1.39199693,0.31666146,0.00050133,1.69199115,0.84623588,0.08548519,0.24211831
-1.87593797,1.41231709,0.32878680,0.00050432,1.72562453,0.85347285,0.08777755,0.24500718
-1.86993497,1.42996736,0.34033835,0.00050553,1.75244704,0.85944499,0.08958581,0.24698137
-1.86393197,1.44416624,0.35113719,0.00050470,1.77156951,0.86365307,0.09088884,0.24792817
-1.85792896,1.45430679,0.36103444,0.00050168,1.78236375,0.86570382,0.09167850,0.24777332
-1.85192596,1.45997691,0.36991583,0.00049635,1.78447799,0.86532312,0.09196009,0.24648372
-1.84592296,1.46097323,0.37770564,0.00048873,1.77784397,0.86236490,0.09175230,0.24406867
-1.83991996,1.45730803,0.38436959,0.00047889,1.76267568,0.85681562,0.09108678,0.24057983
-1.83391696,1.44920932,0.38991678,0.00046697,1.73945993,0.84879422,0.09000721,0.23610971
-1.82791396,1.43711406,0.39440061,0.00045321,1.70893939,0.83854760,0.08856804,0.23078903
-1.82191096,1.42165497,0.39791847,0.00043790,1.67208881,0.82644212,0.08683279,0.22478285
-1.81590795,1.40364143,0.40061038,0.00042137,1.63008552,0.81295115,0.08487210,0.21828574
-1.80990495,1.38403522,0.40265638,0.00040400,1.58427540,0.79863960,0.08276154,0.21151623
-1.80390195,1.36392187,0.40427282,0.00038621,1.53613555,0.78414554,0.08057927,0.20471065
-1.79789895,1.34447845,0.40570749,0.00036841,1.48723498,0.77015990,0.07840365,0.19811661
-1.79189595,1.32693893,0.40723370,0.00035101,1.43919443,0.75740463,0.07631085,0.19198640
-1.78589295,1.31255784,0.40914341,0.00033443,1.39364658,0.74661015,0.07437254,0.18657043
-1.77988994,1.30257330,0.41173945,0.00031904,1.35219760,0.73849254,0.07265381,0.18211087
-1.77388694,1.29817028,0.41532706,0.00030519,1.31639072,0.73373121,0.07121124,0.17883573
-1.76788394,1.30044512,0.42020492,0.00029316,1.28767259,0.73294758,0.07009138,0.17695343
-1.76188094,1.31037183,0.42665581,0.00028321,1.26736284,0.73668526,0.06932944,0.17664790
-1.75587794,1.32877140,0.43493731,0.00027551,1.25662707,0.74539223,0.06894846,0.17807446
-1.74987494,1.35628446,0.44527257,0.00027019,1.25645360,0.75940548,0.06895880,0.18135623
-1.74387194,1.39334828,0.45784175,0.00026731,1.26763392,0.77893844,0.06935810,0.18658138
-1.73786893,1.44017853,0.47277413,0.00026685,1.29074699,0.80407159,0.07013160,0.19380103
-1.73186593,1.49675657,0.49014144,0.00026875,1.32614742,0.83474651,0.07125289,0.20302792
-1.72586293,1.56282263,0.50995260,0.00027286,1.37395764,0.87076352,0.07268498,0.21423578
-1.71985993,1.63787526,0.53215018,0.00027900,1.43406416,0.91178325,0.07438176,0.22735941
-1.71385693,1.72117750,0.55660875,0.00028694,1.50611810,0.95733199,0.07628974,0.24229563
-1.70785393,1.81176976,0.58313547,0.00029640,1.58954040,1.00681099,0.07834999,0.25890483
-1.70185093,1.90848944,0.61147289,0.00030708,1.68353181,1.05950954,0.08050031,0.27701349
-1.69584792,2.00999719,0.64130410,0.00031865,1.78708816,1.11462165,0.08267747,0.29641740
-1.68984492,2.11480930,0.67226022,0.00033079,1.89902104,1.17126602,0.08481952,0.31688574
-1.68384192,2.22133568,0.70392998,0.00034317,2.01798429,1.22850887,0.08686803,0.33816605
-1.67783892,2.32792267,0.73587143,0.00035547,2.14250614,1.28538911,0.08877023,0.35998998
-1.67183592,2.43289947,0.76762524,0.00036742,2.27102693,1.34094517,0.09048102,0.38207976
-1.66583292,2.53462719,0.79872933,0.00037877,2.40194209,1.39424283,0.09196460,0.40415547
-1.65982991,2.63154886,0.82873442,0.00038933,2.53364949,1.44440310,0.09319595,0.42594271
-1.65382691,2.72223902,0.85721990,0.00039896,2.66460018,1.49062944,0.09416178,0.44718079
-1.64782391,2.80545110,0.88380949,0.00040760,2.79335112,1.53223318,0.09486124,0.46763089
-1.64182091,2.88016094,0.90818614,0.00041524,2.91861816,1.56865647,0.09530611,0.48708423
-1.63581791,2.94560471,0.93010556,0.00042196,3.03932713,1.59949171,0.09552054,0.50536971
-1.62981491,3.00130961,0.94940777,0.00042789,3.15466097,1.62449663,0.09554044,0.52236076
-1.62381191,3.04711589,0.96602623,0.00043327,3.26410035,1.64360444,0.09541242,0.53798110
-1.61780890,3.08318892,0.97999391,0.00043837,3.36745540,1.65692835,0.09519230,0.55220896
-1.61180590,3.11002028,0.99144613,0.00044353,3.46488634,1.66476008,0.09494340,0.56507953
-1.60580290,3.12841743,1.00061965,0.00044914,3.55691099,1.66756217,0.09473440,0.57668530
-1.59979990,3.13948147,1.00784808,0.00045561,3.64439733,1.66595414,0.09463714,0.58717416
-1.59379690,3.14457340,1.01355326,0.00046338,3.72854044,1.66069257,0.09472411,0.59674506
-1.58779390,3.14526956,1.01823306,0.00047290,3.81082301,1.65264579,0.09506602,0.60564125
-1.58179090,3.14330720,1.02244559,0.00048458,3.89296004,1.64276376,0.09572920,0.61414130
-1.57578789,3.14052196,1.02679029,0.00049882,3.97682886,1.63204412,0.09677323,0.62254790
-1.56978489,3.13877922,1.03188649,0.00051596,4.06438632,1.62149549,0.09824857,0.63117507
-1.56378189,3.13990153,1.03834997,0.00053628,4.15757620,1.61209935,0.10019451,0.64033397
-1.55777889,3.14559500,1.04676846,0.00055995,4.25823006,1.60477190,0.10263731,0.65031807
-1.55177589,3.15737724,1.05767679,0.00058706,4.36796586,1.60032731,0.10558874,0.66138820
-1.54577289,3.17650983,1.07153266,0.00061761,4.48808863,1.59944386,0.10904497,0.67375812
-1.53976988,3.20393820,1.08869399,0.00065145,4.61949797,1.60263438,0.11298586,0.68758146
-1.53376688,3.24024143,1.10939887,0.00068833,4.76260703,1.61022226,0.11737480,0.70294044
-1.52776388,3.28559447,1.13374876,0.00072788,4.91727719,1.62232408,0.12215895,0.71983721
-1.52176088,3.33974458,1.16169610,0.00076959,5.08277243,1.63883981,0.12727001,0.73818813
-1.51575788,3.40200351,1.19303669,0.00081288,5.25773630,1.65945102,0.13262548,0.75782145
-1.50975488,3.47125596,1.22740760,0.00085705,5.44019378,1.68362748,0.13813039,0.77847860
-1.50375188,3.54598480,1.26429078,0.00090133,5.62757886,1.71064192,0.14367947,0.79981916
-1.49774887,3.62431204,1.30302266,0.00094489,5.81678792,1.73959254,0.14915969,0.82142939
-1.49174587,3.70405455,1.34280936,0.00098686,6.00425743,1.76943246,0.15445316,0.84283397
-1.48574287,3.78279248,1.38274745,0.00102638,6.18606333,1.79900511,0.15944018,0.86351065
-1.47973987,3.85794776,1.42184937,0.00106257,6.35803877,1.82708397,0.16400256,0.88290713
-1.47373687,3.92686985,1.45907284,0.00109462,6.51590528,1.85241527,0.16802686,0.90045945
-1.46773387,3.98692523,1.49335312,0.00112176,6.65541248,1.87376188,0.17140764,0.91561125
-1.46173087,4.03558716,1.52363705,0.00114333,6.77248032,1.88994664,0.17405049,0.92783298
-1.45572786,4.07052210,1.54891742,0.00115877,6.86333812,1.89989332,0.17587477,0.93664031
-1.44972486,4.08966941,1.56826642,0.00116764,6.92465467,1.90266376,0.17681598,0.94161099
-1.44372186,4.09131113,1.58086674,0.00116964,6.95365379,1.89748955,0.17682766,0.94239948
-1.43771886,4.07412922,1.58603922,0.00116463,6.94821089,1.88379726,0.17588272,0.93874881
-1.43171586,4.03724812,1.58326567,0.00115260,6.90692646,1.86122619,0.17397421,0.93049914
-1.42571286,3.98026127,1.57220624,0.00113370,6.82917392,1.82963829,0.17111541,0.91759290
-1.41970985,3.90324073,1.55271037,0.00110822,6.71512000,1.78911984,0.16733942,0.90007627
-1.41370685,3.80673017,1.52482120,0.00107659,6.56571760,1.73997540,0.16269806,0.87809709
-1.40770385,3.69172175,1.48877307,0.00103935,6.38267176,1.68271420,0.15726030,0.85189942
-1.40170085,3.55961857,1.44498261,0.00099713,6.16838082,1.61803020,0.15111016,0.82181506
-1.39569785,3.41218455,1.39403364,0.00095066,5.92585605,1.54677647,0.14434434,0.78825249
-1.38969485,3.25148427,1.33665681,0.00090073,5.65862326,1.46993562,0.13706949,0.75168373
-1.38369185,3.07981560,1.27370501,0.00084814,5.37061132,1.38858724,0.12939938,0.71262987
-1.37768884,2.89963816,1.20612543,0.00079374,5.06603211,1.30387406,0.12145199,0.67164565
-1.37168584,2.71350041,1.13492980,0.00073834,4.74925725,1.21696820,0.11334671,0.62930394
-1.36568284,2.52396850,1.06116391,0.00068277,4.42469619,1.12903861,0.10520167,0.58618055
-1.35967984,2.33355931,0.98587767,0.00062778,4.09668037,1.04122118,0.09713133,0.54284003
-1.35367684,2.14467999,0.91009689,0.00057408,3.76935748,0.95459212,0.08924442,0.49982281
-1.34767384,1.95957583,0.83479775,0.00052233,3.44659885,0.87014568,0.08164223,0.45763402
-1.34167084,1.78028763,0.76088474,0.00047309,3.13192271,0.78877640,0.07441727,0.41673442
-1.33566783,1.60861944,0.68917270,0.00042687,2.82843469,0.71126632,0.06765241,0.37753333
-1.32966483,1.44611677,0.62037327,0.00038409,2.53878644,0.63827698,0.06142035,0.34038381
-1.32366183,1.29405516,0.55508597,0.00034509,2.26515209,0.57034616,0.05578345,0.30557991
-1.31765883,1.15343822,0.49379362,0.00031015,2.00922181,0.50788876,0.05079394,0.27335596
-1.31165583,1.02500425,0.43686208,0.00027947,1.77221076,0.45120141,0.04649428,0.24388751
-1.30565283,0.90924006,0.38454364,0.00025319,1.55488166,0.40047007,0.04291786,0.21729388
-1.29964982,0.80640046,0.33698364,0.00023142,1.35757832,0.35577994,0.04008964,0.19364187
-1.29364682,0.71653203,0.29422961,0.00021418,1.18026777,0.31712697,0.03802704,0.17295029
-1.28764382,0.63949935,0.25624224,0.00020149,1.02258819,0.28443018,0.03674073,0.15519527
-1.28164082,0.57501262,0.22290763,0.00019333,0.88390030,0.25754429,0.03623536,0.14031562
-1.27563782,0.52265492,0.19405003,0.00018965,0.76333964,0.23627192,0.03651026,0.12821847
-1.26963482,0.48190848,0.16944458,0.00019039,0.65986786,0.22037506,0.03755999,0.11878457
-1.26363182,0.45217873,0.14882961,0.00019546,0.57232121,0.20958531,0.03937475,0.11187338
-1.25762881,0.43281574,0.13191801,0.00020477,0.49945501,0.20361285,0.04194067,0.10732762
-1.25162581,0.42313252,0.11840753,0.00021823,0.43998298,0.20215372,0.04523992,0.10497737
-1.24562281,0.42242011,0.10798968,0.00023573,0.39261111,0.20489565,0.04925074,0.10464356
-1.23961981,0.42995947,0.10035726,0.00025714,0.35606563,0.21152234,0.05394734,0.10614100
-1.23361681,0.44503029,0.09521049,0.00028233,0.32911536,0.22171635,0.05929972,0.10928085
-1.22761381,0.46691718,0.09226181,0.00031117,0.31058855,0.23516073,0.06527349,0.11387275
-1.22161081,0.49491347,0.09123937,0.00034347,0.29938486,0.25153969,0.07182958,0.11972653
-1.21560780,0.52832321,0.09188958,0.00037906,0.29448316,0.27053841,0.07892404,0.12665368
-1.20960480,0.56646174,0.09397863,0.00041773,0.29494557,0.29184232,0.08650787,0.13446862
-1.20360180,0.60865536,0.09729338,0.00045922,0.29991877,0.31513607,0.09452688,0.14298991
-1.19759880,0.65424056,0.10164161,0.00050327,0.30863308,0.34010233,0.10292168,0.15204132
-1.19159580,0.70256317,0.10685191,0.00054954,0.32040001,0.36642077,0.11162776,0.16145292
-1.18559280,0.75297774,0.11277329,0.00059768,0.33460887,0.39376724,0.12057574,0.17106220
-1.17958979,0.80484768,0.11927463,0.00064729,0.35072284,0.42181350,0.12969173,0.18071516
-1.17358679,0.85754613,0.12624402,0.00069793,0.36827510,0.45022751,0.13889791,0.19026751
-1.16758379,0.91045798,0.13358807,0.00074910,0.38686502,0.47867447,0.14811320,0.19958582
-1.16158079,0.96298314,0.14123126,0.00080028,0.40615495,0.50681870,0.15725422,0.20854872
-1.15557779,1.01454105,0.14911525,0.00085092,0.42586752,0.53432645,0.16623639,0.21704808
-1.14957479,1.06457657,0.15719822,0.00090044,0.44578365,0.56086958,0.17497516,0.22499019
-1.14357179,1.11256712,0.16545414,0.00094823,0.46574120,0.58613025,0.18338749,0.23229684
-1.13756878,1.15803106,0.17387205,0.00099372,0.48563433,0.60980641,0.19139342,0.23890642
-1.13156578,1.20053688,0.18245515,0.00103630,0.50541327,0.63161809,0.19891773,0.24477484
-1.12556278,1.23971320,0.19121985,0.00107543,0.52508466,0.65131427,0.20589171,0.24987641
-1.11955978,1.27525894,0.20019453,0.00111060,0.54471199,0.66868013,0.21225486,0.25420450
-1.11355678,1.30695348,0.20941819,0.00114135,0.56441620,0.68354440,0.21795655,0.25777216
-1.10755378,1.33466608,0.21893881,0.00116731,0.58437601,0.69578654,0.22295756,0.26061236
-1.10155078,1.35836417,0.22881149,0.00118821,0.60482796,0.70534327,0.22723135,0.26277815
-1.09554777,1.37811995,0.23909633,0.00120388,0.62606572,0.71221429,0.23076504,0.26434241
-1.08954477,1.39411468,0.24985614,0.00121428,0.64843845,0.71646660,0.23356007,0.26539731
-1.08354177,1.40664026,0.26115395,0.00121948,0.67234809,0.71823725,0.23563235,0.26605338
-1.07753877,1.41609762,0.27305039,0.00121971,0.69824518,0.71773405,0.23701206,0.26643811
-1.07153577,1.42299157,0.28560101,0.00121531,0.72662298,0.71523416,0.23774284,0.26669413
-1.06553277,1.42792200,0.29885361,0.00120677,0.75800985,0.71108019,0.23788061,0.26697683
-1.05952976,1.43157131,0.31284569,0.00119468,0.79295951,0.70567391,0.23749186,0.26745145
-1.05352676,1.43468815,0.32760200,0.00117975,0.83203922,0.69946743,0.23665153,0.26828967
-1.04752376,1.43806784,0.34313238,0.00116277,0.87581581,0.69295207,0.23544067,0.26966570
-1.04152076,1.44252973,0.35942983,0.00114459,0.92483957,0.68664515,0.23394367,0.27175181
-1.03551776,1.44889223,0.37646898,0.00112610,0.97962612,0.68107494,0.23224548,0.27471359
-1.02951476,1.45794604,0.39420488,0.00110819,1.04063662,0.67676430,0.23042879,0.27870477
-1.02351176,1.47042656,0.41257218,0.00109175,1.10825659,0.67421353,0.22857118,0.28386191
-1.01750875,1.48698619,0.43148474,0.00107759,1.18277393,0.67388285,0.22674258,0.29029907
-1.01150575,1.50816761,0.45083554,0.00106645,1.26435673,0.67617531,0.22500291,0.29810250
-1.00550275,1.53437891,0.47049708,0.00105896,1.35303181,0.68142064,0.22340016,0.30732577
-0.99949975,1.56587163,0.49032206,0.00105562,1.44866470,0.68986074,0.22196881,0.31798530
-0.99349675,1.60272257,0.51014448,0.00105677,1.55094230,0.70163738,0.22072881,0.33005668
-0.98749375,1.64482031,0.52978111,0.00106258,1.65935922,0.71678272,0.21968505,0.34347191
-0.98149075,1.69185719,0.54903339,0.00107303,1.77320889,0.73521308,0.21882732,0.35811779
-0.97548774,1.74332743,0.56768979,0.00108792,1.89158051,0.75672639,0.21813081,0.37383564
-0.96948474,1.79853182,0.58552867,0.00110690,2.01336291,0.78100363,0.21755715,0.39042248
-0.96348174,1.85658937,0.60232179,0.00112940,2.13725596,0.80761439,0.21705582,0.40763386
-0.95747874,1.91645586,0.61783835,0.00115472,2.26179011,0.83602647,0.21656611,0.42518829
-0.95147574,1.97694920,0.63184980,0.00118203,2.38535430,0.86561957,0.21601934,0.44277328
-0.94547274,2.03678111,0.64413536,0.00121039,2.50623204,0.89570247,0.21534140,0.46005302
-0.93946973,2.09459430,0.65448815,0.00123877,2.62264503,0.92553352,0.21445561,0.47667736
-0.93346673,2.14900428,0.66272203,0.00126614,2.73280341,0.95434356,0.21328557,0.49229200
-0.92746373,2.19864436,0.66867888,0.00129142,2.83496108,0.98136065,0.21175823,0.50654944
-0.92146073,2.24221244,0.67223620,0.00131360,2.92747447,1.00583571,0.20980677,0.51912045
-0.91545773,2.27851787,0.67331479,0.00133175,3.00886235,1.02706808,0.20737349,0.52970552
-0.90945473,2.30652668,0.67188625,0.00134502,3.07786464,1.04443010,0.20441236,0.53804588
-0.90345173,2.32540329,0.66797981,0.00135272,3.13349752,1.05738964,0.20089130,0.54393363
-0.89744872,2.33454699,0.66168840,0.00135434,3.17510253,1.06552985,0.19679402,0.54722043
