energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.40670335,8.56440370,0.00647977,0.26438066,1.56947830,6.85479282,0.01268978,0.34352439,2.04233932,1.36735626
-3.40070035,8.57642199,0.00647839,0.26774187,1.55339685,6.86787412,0.01288563,0.34546033,2.01000770,1.35971961
-3.39469735,8.55313031,0.00646311,0.26979199,1.53137612,6.85230486,0.01303200,0.34625499,1.97004445,1.34638542
-3.38869435,8.49425774,0.00643346,0.27050616,1.50355994,6.80780711,0.01312646,0.34588127,1.92269339,1.32739114
-3.38269135,8.40021505,0.00638920,0.26989141,1.47020275,6.73464693,0.01316772,0.34434135,1.86831490,1.30288069
-3.37668834,8.27210620,0.00633032,0.26798690,1.43167075,6.63364318,0.01315581,0.34166979,1.80738407,1.27310358
-3.37068534,8.11171784,0.00625714,0.26486322,1.38844032,6.50615830,0.01309209,0.33793617,1.74048509,1.23841069
-3.36468234,7.92148649,0.00617035,0.26062086,1.34109336,6.35407083,0.01297932,0.33324702,1.66830197,1.19924641
-3.35867934,7.70444428,0.00607104,0.25538771,1.29030984,6.17973048,0.01282165,0.32774700,1.59160568,1.15613767
-3.35267634,7.46414521,0.00596068,0.24931595,1.23685758,5.98589730,0.01262459,0.32161917,1.51123806,1.10968009
-3.34667334,7.20457481,0.00584118,0.24257825,1.18157968,5.77566757,0.01239493,0.31508430,1.42809313,1.06052193
-3.34067034,6.93004704,0.00571484,0.23536354,1.12537993,5.55238946,0.01214058,0.30839926,1.34309655,1.00934646
-3.33466733,6.64509269,0.00558433,0.22787251,1.06920683,5.31957205,0.01187048,0.30185420,1.25718389,0.95685359
-3.32866433,6.35434375,0.00545264,0.22031300,1.01403658,5.08079156,0.01159434,0.29576892,1.17127883,0.90374141
-3.32266133,6.06241847,0.00532303,0.21289539,0.96085566,4.83959862,0.01132251,0.29048809,1.08627209,0.85068853
-3.31665833,5.77381131,0.00519897,0.20582821,0.91064353,4.59943024,0.01106567,0.28637550,1.00300183,0.79833788
-3.31065533,5.49279155,0.00508405,0.19931403,0.86435562,4.36352953,0.01083465,0.28380744,0.92223643,0.74728249
-3.30465233,5.22331376,0.00498194,0.19354566,0.82290722,4.13487606,0.01064017,0.28316512,0.84466015,0.69805377
-3.29864932,4.96894220,0.00489626,0.18870282,0.78715818,3.91612847,0.01049255,0.28482636,0.77086209,0.65111266
-3.29264632,4.73279070,0.00483058,0.18494919,0.75789879,3.70958082,0.01040151,0.28915645,0.70132873,0.60684362
-3.28664332,4.51747838,0.00478825,0.18242984,0.73583659,3.51713286,0.01037588,0.29649845,0.63643998,0.56555156
-3.28064032,4.32510094,0.00477241,0.18126906,0.72158427,3.34027405,0.01042341,0.30716308,0.57646883,0.52746160
-3.27463732,4.15721661,0.00478590,0.18156847,0.71564852,3.18008047,0.01055051,0.32141819,0.52158409,0.49272122
-3.26863432,4.01484511,0.00483117,0.18340537,0.71841969,3.03722316,0.01076205,0.33947826,0.47185588,0.46140457
-3.26263132,3.89847800,0.00491027,0.18683131,0.73016226,2.91198623,0.01106120,0.36149416,0.42726345,0.43351849
-3.25662831,3.80809837,0.00502477,0.19187088,0.75100627,2.80429278,0.01144925,0.38754339,0.38770474,0.40900968
-3.25062531,3.74320809,0.00517573,0.19852061,0.78093952,2.71373683,0.01192549,0.41762134,0.35300702,0.38777270
-3.24462231,3.70286083,0.00536368,0.20674811,0.81980120,2.63961924,0.01248711,0.45163387,0.32293825,0.36965832
-3.23861931,3.68569960,0.00558858,0.21649145,0.86727682,2.58098617,0.01312917,0.48939174,0.29721858,0.35448180
-3.23261631,3.68999778,0.00584979,0.22765887,0.92289524,2.53666860,0.01384461,0.53060725,0.27553148,0.34203091
-3.22661331,3.71370291,0.00614612,0.24012889,0.98602813,2.50532191,0.01462430,0.57489364,0.25753443,0.33207339
-3.22061031,3.75448307,0.00647581,0.25375103,1.05589230,2.48546480,0.01545714,0.62176739,0.24286859,0.32436366
-3.21460730,3.80977572,0.00683656,0.26834711,1.13155571,2.47551706,0.01633031,0.67065396,0.23116758,0.31864889
-3.20860430,3.87683916,0.00722559,0.28371340,1.21194727,2.47383599,0.01722947,0.72089693,0.22206512,0.31467416
-3.20260130,3.95280669,0.00763971,0.29962350,1.29587111,2.47875147,0.01813911,0.77177064,0.21520156,0.31218696
-3.19659830,4.03474354,0.00807541,0.31583229,1.38202520,2.48859960,0.01904289,0.82249621,0.21022938,0.31094102
-3.19059530,4.11970641,0.00852895,0.33208063,1.46902465,2.50175512,0.01992413,0.87226051,0.20681769,0.31069954
-3.18459230,4.20480522,0.00899651,0.34810105,1.55542908,2.51666245,0.02076623,0.92023782,0.20465584,0.31123798
-3.17858929,4.28726623,0.00947432,0.36362415,1.63977388,2.53186541,0.02155316,0.96561319,0.20345631,0.31234649
-3.17258629,4.36449540,0.00995886,0.37838565,1.72060446,2.54603544,0.02227002,1.00760707,0.20295687,0.31383208
-3.16658329,4.43414069,0.01044698,0.39213386,1.79651252,2.55799779,0.02290343,1.04549999,0.20292223,0.31552052
-3.16058029,4.49415136,0.01093616,0.40463725,1.86617325,2.56675553,0.02344207,1.07865656,0.20314515,0.31725822
-3.15457729,4.54283256,0.01142463,0.41569199,1.92838205,2.57151061,0.02387706,1.10654757,0.20344724,0.31891385
-3.14857429,4.57889322,0.01191161,0.42512899,1.98208942,2.57168157,0.02420225,1.12876939,0.20367925,0.32037992
-3.14257129,4.60148525,0.01239747,0.43282021,2.02643257,2.56691719,0.02441451,1.14505971,0.20372113,0.32157421
-3.13656828,4.61023243,0.01288390,0.43868396,2.06076233,2.55710561,0.02451386,1.15530876,0.20348170,0.32244103
-3.13056528,4.60524736,0.01337406,0.44268880,2.08466418,2.54237842,0.02450350,1.15956565,0.20289806,0.32295232
-3.12456228,4.58713555,0.01387268,0.44485600,2.09797232,2.52310934,0.02438973,1.15803916,0.20193465,0.32310843
-3.11855928,4.55698575,0.01438617,0.44526014,2.10077590,2.49990734,0.02418176,1.15109301,0.20058201,0.32293858
-3.11255628,4.51634644,0.01492257,0.44402799,2.09341706,2.47360396,0.02389144,1.13923557,0.19885519,0.32250099
-3.10655328,4.46718857,0.01549160,0.44133545,2.07648048,2.44523502,0.02353284,1.12310444,0.19679195,0.32188245
-3.10055028,4.41185524,0.01610451,0.43740266,2.05077476,2.41601679,0.02312181,1.10344624,0.19445055,0.32119736
-3.09454727,4.35299951,0.01677391,0.43248744,2.01730607,2.38731696,0.02267540,1.08109255,0.19190726,0.32058619
-3.08854427,4.29351161,0.01751355,0.42687718,1.97724502,2.36062084,0.02221136,1.05693266,0.18925364,0.32021308
-3.08254127,4.23643742,0.01833797,0.42087955,1.93188789,2.33749324,0.02174747,1.03188436,0.18659347,0.32026277
-3.07653827,4.18489025,0.01926209,0.41481216,1.88261365,2.31953664,0.02130101,1.00686369,0.18403947,0.32093665
-3.07053527,4.14195813,0.02030074,0.40899180,1.83083842,2.30834644,0.02088815,0.98275480,0.18170977,0.32244794
-3.06453227,4.11060896,0.02146807,0.40372339,1.77796900,2.30546401,0.02052345,0.96038113,0.17972426,0.32501594
-3.05852926,4.09359611,0.02277698,0.39928928,1.72535728,2.31232844,0.02021939,0.94047876,0.17820069,0.32885957
-3.05252626,4.09336706,0.02423846,0.39593911,1.67425731,2.33022818,0.01998595,0.92367303,0.17725079,0.33419010
-3.04652326,4.11197757,0.02586087,0.39388072,1.62578653,2.36025364,0.01983035,0.91045914,0.17697637,0.34120333
-3.04052026,4.15101417,0.02764934,0.39327251,1.58089260,2.40325211,0.01975684,0.90118745,0.17746548,0.35007146
-3.03451726,4.21152741,0.02960509,0.39421736,1.54032716,2.45978650,0.01976655,0.89605390,0.17878877,0.36093476
-3.02851426,4.29397830,0.03172489,0.39675858,1.50462720,2.53009933,0.01985757,0.89509579,0.18099619,0.37389356
-3.02251126,4.39820013,0.03400056,0.40087791,1.47410479,2.61408367,0.02002497,0.89819311,0.18411413,0.38900079
-3.01650825,4.52337776,0.03641867,0.40649564,1.44884530,2.71126252,0.02026103,0.90507516,0.18814311,0.40625546
-3.01050525,4.66804567,0.03896033,0.41347301,1.42871398,2.82077814,0.02055554,0.91533224,0.19305614,0.42559754
-3.00450225,4.83010602,0.04160119,0.42161661,1.41337056,2.94139258,0.02089612,0.92843186,0.19879799,0.44690452
-2.99849925,5.00686723,0.04431166,0.43068478,1.40229086,3.07150050,0.02126869,0.94373885,0.20528529,0.46999006
-2.99249625,5.19510266,0.04705728,0.44039564,1.39479462,3.20915472,0.02165789,0.96053855,0.21240766,0.49460494
-2.98649325,5.39112884,0.04979937,0.45043660,1.39007805,3.35210489,0.02204762,0.97806229,0.22002983,0.52044054
-2.98049025,5.59090125,0.05249582,0.46047482,1.38724987,3.49784867,0.02242155,0.99551408,0.22799481,0.54713486
-2.97448724,5.79012537,0.05510211,0.47016839,1.38536909,3.64369464,0.02276360,1.01209764,0.23612799,0.57428110
-2.96848424,5.98437988,0.05757246,0.47917772,1.38348323,3.78683531,0.02305850,1.02704279,0.24424215,0.60143852
-2.96248124,6.16924800,0.05986109,0.48717672,1.38066525,3.92442804,0.02329219,1.03963024,0.25214307,0.62814544
-2.95647824,6.34045280,0.06192353,0.49386342,1.37604798,4.05368147,0.02345227,1.04921395,0.25963581,0.65393372
-2.95047524,6.49399171,0.06371802,0.49896967,1.36885470,4.17194412,0.02352832,1.05524045,0.26653115,0.67834437
-2.94447224,6.62626525,0.06520677,0.50226945,1.35842499,4.27679206,0.02351218,1.05726433,0.27265210,0.70094361
-2.93846923,6.73419530,0.06635721,0.50358577,1.34423494,4.36611199,0.02339817,1.05495974,0.27784019,0.72133867
-2.93246623,6.81532817,0.06714307,0.50279567,1.32591149,4.43817639,0.02318315,1.04812746,0.28196128,0.73919264
-2.92646323,6.86791843,0.06754524,0.49983344,1.30324040,4.49170741,0.02286661,1.03669755,0.28491048,0.75423775
-2.92046023,6.89099000,0.06755246,0.49469191,1.27616821,4.52592656,0.02245058,1.02072778,0.28661626,0.76628638
-2.91445723,6.88437198,0.06716171,0.48742174,1.24479832,4.54058791,0.02193949,1.00039792,0.28704324,0.77523926
-2.90845423,6.84870750,0.06637833,0.47812904,1.20938180,4.53599295,0.02134004,0.97600048,0.28619373,0.78109041
-2.90245123,6.78543518,0.06521590,0.46697121,1.17030364,4.51298619,0.02066085,0.94792836,0.28410787,0.78392866
-2.89644822,6.69674349,0.06369582,0.45415142,1.12806532,4.47293124,0.01991225,0.91666004,0.28086238,0.78393537
-2.89044522,6.58549988,0.06184664,0.43991191,1.08326448,4.41766811,0.01910588,0.88274288,0.27656796,0.78137859
-2.88444222,6.45515709,0.05970320,0.42452625,1.03657283,4.34945302,0.01825440,0.84677540,0.27136538,0.77660370
-2.87843922,6.30964019,0.05730553,0.40829116,0.98871308,4.27088305,0.01737108,0.80938905,0.26542062,0.77002103
-2.87243622,6.15321850,0.05469772,0.39151783,0.94043578,4.18480837,0.01646945,0.77123017,0.25891902,0.76209074
-2.86643322,5.99036726,0.05192661,0.37452327,0.89249689,4.09423533,0.01556300,0.73294271,0.25205892,0.75330575
-2.86043022,5.82562387,0.04904050,0.35762184,0.84563675,4.00222431,0.01466483,0.69515216,0.24504486,0.74417332
-2.85442721,5.66344418,0.04608786,0.34111720,0.80056094,3.91178601,0.01378736,0.65845119,0.23808078,0.73519603
-2.84842421,5.50806372,0.04311614,0.32529497,0.75792341,3.82578018,0.01294213,0.62338713,0.23136337,0.72685297
-2.84242121,5.36336871,0.04017064,0.31041605,0.71831221,3.74682077,0.01213958,0.59045160,0.22507586,0.71958184
-2.83641821,5.23278127,0.03729354,0.29671103,0.68223798,3.67719065,0.01138886,0.56007242,0.21938255,0.71376277
-2.83041521,5.11916247,0.03452311,0.28437551,0.65012513,3.61876936,0.01069778,0.53260768,0.21442408,0.70970439
-2.82441221,5.02473622,0.03189308,0.27356659,0.62230573,3.57297613,0.01007269,0.50834200,0.21031378,0.70763281
-2.81840920,4.95103605,0.02943220,0.26440038,0.59901602,3.54073022,0.00951848,0.48748485,0.20713507,0.70768376
-2.81240620,4.89887612,0.02716401,0.25695066,0.58039524,3.52242963,0.00903856,0.47017069,0.20493990,0.70989837
-2.80640320,4.86834670,0.02510674,0.25124870,0.56648668,3.51794880,0.00863494,0.45646078,0.20374848,0.71422250
-2.80040020,4.85883355,0.02327340,0.24728394,0.55724071,3.52665477,0.00830823,0.44634637,0.20354983,0.72050977
-2.79439720,4.86905979,0.02167201,0.24500583,0.55251942,3.54744099,0.00805779,0.43975310,0.20430349,0.72852795
-2.78839420,4.89714796,0.02030596,0.24432636,0.55210280,3.57877687,0.00788180,0.43654626,0.20594192,0.73796853
-2.78239120,4.94069953,0.01917440,0.24512356,0.55569614,3.61877114,0.00777736,0.43653678,0.20837370,0.74845884
-2.77638819,4.99688840,0.01827271,0.24724546,0.56293850,3.66524587,0.00774064,0.43948777,0.21148713,0.75957642
-2.77038519,5.06256452,0.01759311,0.25051482,0.57341194,3.71581848,0.00776696,0.44512126,0.21515433,0.77086474
-2.76438219,5.13436383,0.01712510,0.25473406,0.58665147,3.76798817,0.00785096,0.45312519,0.21923540,0.78184985
-2.75837919,5.20882019,0.01685604,0.25969065,0.60215549,3.81922349,0.00798665,0.46316042,0.22358270,0.79205703
-2.75237619,5.28247568,0.01677168,0.26516254,0.61939650,3.86704786,0.00816757,0.47486772,0.22804498,0.80102706
-2.74637319,5.35198534,0.01685659,0.27092368,0.63783206,3.90911985,0.00838688,0.48787459,0.23247135,0.80833119
-2.74037019,5.41421325,0.01709463,0.27674938,0.65691577,3.94330551,0.00863746,0.50180205,0.23671486,0.81358458
-2.73436718,5.46631718,0.01746932,0.28242150,0.67610807,3.96774058,0.00891198,0.51627118,0.24063575,0.81645748
-2.72836418,5.50581961,0.01796422,0.28773326,0.69488689,3.98088073,0.00920304,0.53090951,0.24410431,0.81668407
-2.72236118,5.53066389,0.01856322,0.29249365,0.71275780,3.98153865,0.00950319,0.54535728,0.24700320,0.81406862
-2.71635818,5.53925441,0.01925079,0.29653130,0.72926357,3.96890748,0.00980509,0.55927340,0.24922945,0.80848898
-2.71035518,5.53048096,0.02001225,0.29969782,0.74399306,3.94257058,0.01010156,0.57234128,0.25069590,0.79989744
-2.70435218,5.50372750,0.02083390,0.30187051,0.75658907,3.90249812,0.01038569,0.58427432,0.25133235,0.78831908
-2.69834917,5.45886643,0.02170328,0.30295435,0.76675519,3.84903168,0.01065094,0.59482100,0.25108626,0.77384798
-2.69234617,5.39623971,0.02260922,0.30288337,0.77426130,3.78285815,0.01089122,0.60376960,0.24992314,0.75664153
-2.68634317,5.31662846,0.02354199,0.30162134,0.77894764,3.70497464,0.01110107,0.61095220,0.24782661,0.73691333
-2.68034017,5.22121301,0.02449338,0.29916178,0.78072732,3.61664645,0.01127569,0.61624805,0.24479816,0.71492496
-2.67433717,5.11152522,0.02545673,0.29552727,0.77958703,3.51935990,0.01141111,0.61958597,0.24085667,0.69097712
-2.66833417,4.98939517,0.02642691,0.29076822,0.77558604,3.41477209,0.01150427,0.62094574,0.23603766,0.66540054
-2.66233117,4.85689392,0.02740026,0.28496098,0.76885334,3.30465932,0.01155315,0.62035827,0.23039229,0.63854694
-2.65632816,4.71627419,0.02837451,0.27820545,0.75958292,3.19086597,0.01155681,0.61790460,0.22398612,0.61078028
-2.65032516,4.56991044,0.02934856,0.27062226,0.74802742,3.07525528,0.01151552,0.61371338,0.21689767,0.58246869
-2.64432216,4.42023981,0.03032228,0.26234947,0.73449015,2.95966312,0.01143075,0.60795719,0.20921671,0.55397707
-2.63831916,4.26970508,0.03129620,0.25353900,0.71931588,2.84585598,0.01130524,0.60084745,0.20104245,0.52566048
-2.63231616,4.12070074,0.03227117,0.24435283,0.70288050,2.73549374,0.01114296,0.59262825,0.19248143,0.49785846
-2.62631316,3.97552316,0.03324800,0.23495906,0.68558014,2.63009789,0.01094908,0.58356921,0.18364541,0.47089016
-2.62031016,3.83632577,0.03422700,0.22552793,0.66781999,2.53102550,0.01072993,0.57395764,0.17464905,0.44505022
-2.61430715,3.70507982,0.03520760,0.21622792,0.65000328,2.43944928,0.01049285,0.56409029,0.16560768,0.42060549
-2.60830415,3.58354169,0.03618799,0.20722207,0.63252098,2.35634366,0.01024613,0.55426514,0.15663501,0.39779232
-2.60230115,3.47322713,0.03716471,0.19866455,0.61574242,2.28247696,0.00999882,0.54477337,0.14784098,0.37681449
-2.59629815,3.37539293,0.03813243,0.19069767,0.60000743,2.21840960,0.00976060,0.53589202,0.13932976,0.35784165
-2.59029515,3.29102642,0.03908374,0.18344931,0.58562011,2.16449783,0.00954159,0.52787762,0.13119796,0.34100826
-2.58429215,3.22084282,0.04000912,0.17703096,0.57284455,2.12090306,0.00935215,0.52096091,0.12353318,0.32641296
-2.57828914,3.16529035,0.04089693,0.17153634,0.56190254,2.08760584,0.00920275,0.51534291,0.11641278,0.31411836
-2.57228614,3.12456261,0.04173369,0.16704058,0.55297332,2.06442430,0.00910371,0.51119246,0.10990303,0.30415134
-2.56628314,3.09861767,0.04250433,0.16360012,0.54619510,2.05103608,0.00906511,0.50864507,0.10405868,0.29650364
-2.56028014,3.08720277,0.04319272,0.16125308,0.54166820,2.04700292,0.00909652,0.50780310,0.09892269,0.29113305
-2.55427714,3.08988339,0.04378214,0.16002024,0.53945940,2.05179699,0.00920690,0.50873698,0.09452643,0.28796493
-2.54827414,3.10607521,0.04425599,0.15990639,0.53960709,2.06482792,0.00940441,0.51148730,0.09089007,0.28689426
-2.54227114,3.13507743,0.04459844,0.16090210,0.54212672,2.08546931,0.00969622,0.51606733,0.08802309,0.28778809
-2.53626813,3.17610562,0.04479512,0.16298559,0.54701596,2.11308385,0.01008842,0.52246579,0.08592511,0.29048835
-2.53026513,3.22832267,0.04483380,0.16612483,0.55425930,2.14704580,0.01058577,0.53064943,0.08458661,0.29481519
-2.52426213,3.29086629,0.04470501,0.17027953,0.56383139,2.18676022,0.01119162,0.54056518,0.08398977,0.30057045
-2.51825913,3.36287193,0.04440252,0.17540306,0.57569906,2.23167806,0.01190771,0.55214171,0.08410923,0.30754157
-2.51225613,3.44349037,0.04392373,0.18144407,0.58982164,2.28130691,0.01273403,0.56529012,0.08491277,0.31550559
-2.50625313,3.53189953,0.04326993,0.18834790,0.60614951,2.33521705,0.01366868,0.57990394,0.08636193,0.32423332
-2.50025013,3.62731069,0.04244633,0.19605763,0.62462112,2.39304320,0.01470776,0.59585827,0.08841245,0.33349359
-2.49424712,3.72896956,0.04146201,0.20451473,0.64515854,2.45448220,0.01584524,0.61300842,0.09101467,0.34305748
-2.48824412,3.83615330,0.04032962,0.21365947,0.66766207,2.51928750,0.01707296,0.63118828,0.09411386,0.35270244
-2.48224112,3.94816468,0.03906506,0.22343099,0.69200428,2.58726128,0.01838056,0.65020865,0.09765051,0.36221632
-2.47623812,4.06432495,0.03768691,0.23376718,0.71802422,2.65824528,0.01975561,0.66985601,0.10156065,0.37140118
-2.47023512,4.18396700,0.03621587,0.24460444,0.74552228,2.73211140,0.02118369,0.68989213,0.10577628,0.38007683
-2.46423212,4.30643042,0.03467413,0.25587741,0.77425640,2.80875318,0.02264861,0.71005475,0.11022592,0.38808414
-2.45822911,4.43105977,0.03308465,0.26751884,0.80394022,2.88807897,0.02413275,0.73005976,0.11483533,0.39528785
-2.45222611,4.55720712,0.03147058,0.27945952,0.83424363,2.97000761,0.02561743,0.74960502,0.11952850,0.40157909
-2.44622311,4.68423938,0.02985462,0.29162855,0.86479594,3.05446699,0.02708339,0.76837596,0.12422876,0.40687737
-2.44022011,4.81155070,0.02825851,0.30395387,0.89519210,3.14139558,0.02851131,0.78605278,0.12886030,0.41113199
-2.43421711,4.93857928,0.02670264,0.31636309,0.92500154,3.23074677,0.02988251,0.80231932,0.13334964,0.41432298
-2.42821411,5.06482777,0.02520566,0.32878464,0.95377977,3.32249546,0.03117950,0.81687304,0.13762749,0.41646125
-2.42221111,5.18988594,0.02378435,0.34114917,0.98108202,3.41664618,0.03238668,0.82943577,0.14163050,0.41758823
-2.41620810,5.31345363,0.02245350,0.35339117,1.00647840,3.51324160,0.03349097,0.83976476,0.14530313,0.41777463
-2.41020510,5.43536223,0.02122591,0.36545059,1.02956982,3.61237044,0.03448241,0.84766329,0.14859933,0.41711860
-2.40420210,5.55559261,0.02011247,0.37727454,1.05000379,3.71417355,0.03535458,0.85299039,0.15148408,0.41574313
-2.39819910,5.67428749,0.01912235,0.38881878,1.06748921,3.81884711,0.03610508,0.85566888,0.15393465,0.41379279
-2.39219610,5.79175653,0.01826314,0.40004889,1.08180923,3.92664193,0.03673566,0.85569136,0.15594143,0.41142982
-2.38619310,5.90847302,0.01754106,0.41094120,1.09283147,4.03785833,0.03725232,0.85312351,0.15750839,0.40882975
-2.38019010,6.02506116,0.01696118,0.42148307,1.10051481,4.15283600,0.03766520,0.84810465,0.15865304,0.40617655
-2.37418709,6.14227384,0.01652751,0.43167275,1.10491236,4.27193897,0.03798824,0.84084503,0.15940588,0.40365755
-2.36818409,6.26096127,0.01624318,0.44151858,1.10617034,4.39553592,0.03823866,0.83162014,0.15980934,0.40145819
-2.36218109,6.38203157,0.01611042,0.45103770,1.10452281,4.52397651,0.03843636,0.82076213,0.15991634,0.39975691
-2.35617809,6.50640473,0.01613055,0.46025417,1.10028237,4.65756482,0.03860304,0.80864856,0.15978837,0.39872015
-2.35017509,6.63496233,0.01630392,0.46919660,1.09382753,4.79653099,0.03876128,0.79568913,0.15949327,0.39849786
-2.34417209,6.76849511,0.01662972,0.47789554,1.08558712,4.94100282,0.03893358,0.78231085,0.15910282,0.39921955
-2.33816908,6.90765150,0.01710580,0.48638054,1.07602269,5.09097859,0.03914128,0.76894238,0.15869019,0.40099103
-2.33216608,7.05288957,0.01772844,0.49467719,1.06560980,5.24630308,0.03940356,0.75599835,0.15832741,0.40389205
-2.32616308,7.20443536,0.01849213,0.50280429,1.05481921,5.40664809,0.03973653,0.74386430,0.15808290,0.40797491
-2.32016008,7.36225001,0.01938932,0.51077123,1.04409885,5.57149912,0.04015238,0.73288291,0.15801933,0.41326408
-2.31415708,7.52600789,0.02041028,0.51857584,1.03385755,5.74014923,0.04065873,0.72334234,0.15819168,0.41975682
-2.30815408,7.69508728,0.02154295,0.52620278,1.02445136,5.91170111,0.04125815,0.71546704,0.15864575,0.42742497
-2.30215108,7.86857486,0.02277292,0.53362258,1.01617293,6.08507775,0.04194798,0.70941151,0.15941712,0.43621763
-2.29614807,8.04528413,0.02408350,0.54079154,1.00924452,6.25904199,0.04272025,0.70525718,0.16053056,0.44606471
-2.29014507,8.22378763,0.02545588,0.54765237,1.00381482,6.43222441,0.04356198,0.70301267,0.16199994,0.45688133
-2.28414207,8.40246172,0.02686943,0.55413565,0.99995954,6.60315884,0.04445565,0.70261708,0.16382860,0.46857266
-2.27813907,8.57954221,0.02830207,0.56016212,0.99768546,6.77032426,0.04537988,0.70394636,0.16601018,0.48103916
-2.27213607,8.75318839,0.02973079,0.56564569,0.99693766,6.93219127,0.04631031,0.70682217,0.16852978,0.49418188
-2.26613307,8.92155238,0.03113221,0.57049694,0.99760925,7.08727131,0.04722063,0.71102279,0.17136539,0.50790764
-2.26013007,9.08285057,0.03248322,0.57462719,0.99955283,7.23416614,0.04808369,0.71629551,0.17448965,0.52213377
-2.25412706,9.23543344,0.03376162,0.57795268,1.00259302,7.37161527,0.04887266,0.72236985,0.17787155,0.53679209
-2.24812406,9.37785006,0.03494682,0.58039891,1.00653914,7.49853880,0.04956216,0.72897079,0.18147828,0.55183210
-2.24212106,9.50890399,0.03602045,0.58190468,1.01119733,7.61407339,0.05012938,0.73583160,0.18527692,0.56722303
-2.23611806,9.62769730,0.03696696,0.58242586,1.01638134,7.71759934,0.05055499,0.74270533,0.18923602,0.58295456
-2.23011506,9.73366044,0.03777404,0.58193848,1.02192160,7.80875697,0.05082401,0.74937469,0.19332690,0.59903644
-2.22411206,9.82656602,0.03843304,0.58044114,1.02767183,7.88745141,0.05092638,0.75565979,0.19752473,0.61549663
-2.21810905,9.90652596,0.03893919,0.57795644,1.03351334,7.95384526,0.05085743,0.76142333,0.20180925,0.63237835
-2.21210605,9.97397199,0.03929166,0.57453152,1.03935662,8.00833939,0.05061801,0.76657334,0.20616519,0.64973605
-2.20610305,10.02962091,0.03949353,0.57023752,1.04514056,8.05154286,0.05021450,0.77106320,0.21058237,0.66763056
-2.20010005,10.07442653,0.03955155,0.56516805,1.05082947,8.08423377,0.04965852,0.77488927,0.21505551,0.68612373
-2.19409705,10.10952151,0.03947586,0.55943671,1.05640842,8.10731327,0.04896652,0.77808638,0.21958386,0.70527285
-2.18809405,10.13615255,0.03927950,0.55317384,1.06187730,8.12175541,0.04815917,0.78072147,0.22417058,0.72512529
-2.18209105,10.15561309,0.03897790,0.54652250,1.06724425,8.12855624,0.04726062,0.78288596,0.22882204,0.74571349
-2.17608804,10.16917762,0.03858829,0.53963402,1.07251908,8.12868486,0.04629769,0.78468740,0.23354710,0.76705089
-2.17008504,10.17804157,0.03812910,0.53266324,1.07770710,8.12303996,0.04529898,0.78624084,0.23835628,0.78912879
-2.16408204,10.18327038,0.03761933,0.52576366,1.08280405,8.11241401,0.04429398,0.78766046,0.24326111,0.81191443
-2.15807904,10.18576041,0.03707793,0.51908267,1.08779221,8.09746763,0.04331220,0.78905209,0.24827346,0.83535045
-2.15207604,10.18621377,0.03652334,0.51275709,1.09263828,8.07871516,0.04238237,0.79050677,0.25340498,0.85935553
-2.14607304,10.18512773,0.03597295,0.50690910,1.09729280,8.05652222,0.04153164,0.79209580,0.25866660,0.88382627
-2.14007004,10.18279849,0.03544272,0.50164279,1.10169127,8.03111467,0.04078493,0.79386742,0.26406815,0.90864003
-2.13406703,10.17933797,0.03494690,0.49704131,1.10575674,8.00259793,0.04016441,0.79584515,0.26961791,0.93365853
-2.12806403,10.17470125,0.03449780,0.49316473,1.10940345,7.97098450,0.03968893,0.79802767,0.27532219,0.95873177
-2.12206103,10.16872162,0.03410566,0.49004863,1.11254135,7.93622709,0.03937375,0.80039020,0.28118487,0.98370214
-2.11605803,10.16114976,0.03377857,0.48770342,1.11508090,7.89825440,0.03923023,0.80288705,0.28720676,1.00840820
-2.11005503,10.15169317,0.03352245,0.48611440,1.11693775,7.85700619,0.03926561,0.80545497,0.29338495,1.03268797
-2.10405203,10.14005230,0.03334116,0.48524242,1.11803691,7.81246462,0.03948302,0.80801709,0.29971190,1.05638143
-2.09804902,10.12595019,0.03323649,0.48502522,1.11831605,7.76467892,0.03988135,0.81048705,0.30617448,1.07933211
-2.09204602,10.10915305,0.03320831,0.48537933,1.11772761,7.71378135,0.04045538,0.81277292,0.31275293,1.10138780
-2.08604302,10.08948012,0.03325464,0.48620252,1.11623964,7.65999268,0.04119590,0.81478088,0.31941975,1.12240021
-2.08004002,10.06680223,0.03337177,0.48737663,1.11383533,7.60361677,0.04208986,0.81641814,0.32613865,1.14222403
-2.07403702,10.04102944,0.03355434,0.48877091,1.11051117,7.54502432,0.04312066,0.81759534,0.33286371,1.16071533
-2.06803402,10.01208918,0.03379547,0.49024562,1.10627422,7.48462714,0.04426848,0.81822806,0.33953870,1.17772975
-2.06203102,9.97989717,0.03408681,0.49165592,1.10113845,7.42284467,0.04551062,0.81823774,0.34609680,1.19312082
-2.05602801,9.94432426,0.03441871,0.49285597,1.09512079,7.36006558,0.04682201,0.81755200,0.35246088,1.20673855
-2.05002501,9.90516237,0.03478025,0.49370314,1.08823714,7.29660742,0.04817566,0.81610453,0.35854415,1.21842887
-2.04402201,9.86209341,0.03515948,0.49406212,1.08049871,7.23267767,0.04954330,0.81383476,0.36425160,1.22803387
