energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-0.25512756,3.83666226,0.84575482,0.17151359,0.01549169,0.20355471,0.05734301,1.06990205,0.96111922,2.08660140
-0.24912456,3.81669059,0.83889526,0.17149037,0.01563897,0.20145097,0.05753467,1.06941531,0.95880507,2.07014921
-0.24312156,3.79105079,0.83036306,0.17119549,0.01576131,0.19900964,0.05767533,1.06787984,0.95621232,2.05060249
-0.23711856,3.76125205,0.82042630,0.17069686,0.01586573,0.19632128,0.05778812,1.06574776,0.95369502,2.02879512
-0.23111556,3.72892170,0.80938255,0.17006832,0.01595962,0.19348356,0.05789586,1.06348676,0.95161762,2.00563882
-0.22511256,3.69574331,0.79754898,0.16938671,0.01605041,0.19059818,0.05801994,1.06156022,0.95034043,1.98208944
-0.21910955,3.66339155,0.78525168,0.16872892,0.01614519,0.18776758,0.05817931,1.06040735,0.95020477,1.95911065
-0.21310655,3.63346651,0.77281465,0.16816881,0.01625037,0.18509150,0.05838939,1.06042415,0.95151846,1.93763672
-0.20710355,3.60743046,0.76054888,0.16777419,0.01637136,0.18266354,0.05866133,1.06194603,0.95454223,1.91853591
-0.20110055,3.58654991,0.74874204,0.16760408,0.01651231,0.18056788,0.05900125,1.06523299,0.95947785,1.90257624
-0.19509755,3.57184541,0.73764928,0.16770618,0.01667588,0.17887623,0.05940985,1.07045784,0.96645827,1.89039510
-0.18909455,3.56405143,0.72748533,0.16811487,0.01686309,0.17764523,0.05988214,1.07769812,0.97554044,1.88247399
-0.18309155,3.56358793,0.71841848,0.16884961,0.01707324,0.17691442,0.06040758,1.08693206,0.98670092,1.87911968
-0.17708854,3.57054481,0.71056645,0.16991395,0.01730393,0.17670468,0.06097033,1.09803860,0.99983458,1.88045237
-0.17108554,3.58467991,0.70399429,0.17129516,0.01755108,0.17701752,0.06154984,1.11080155,1.01475640,1.88640150
-0.16508254,3.60543031,0.69871444,0.17296443,0.01780914,0.17783500,0.06212170,1.12491773,1.03120628,1.89670930
-0.15907954,3.63193652,0.69468876,0.17487774,0.01807123,0.17912031,0.06265860,1.14000848,1.04885661,1.91094177
-0.15307654,3.66307816,0.69183239,0.17697722,0.01832946,0.18081923,0.06313152,1.15563425,1.06732241,1.92850671
-0.14707354,3.69751969,0.69001921,0.17919312,0.01857521,0.18286203,0.06351099,1.17131153,1.08617343,1.94867787
-0.14107054,3.73376391,0.68908851,0.18144616,0.01879946,0.18516612,0.06376837,1.18653136,1.10494797,1.97062410
-0.13506753,3.77021106,0.68885271,0.18365023,0.01899315,0.18763902,0.06387715,1.20077875,1.12316772,1.99344230
-0.12906453,3.80522091,0.68910549,0.18571540,0.01914751,0.19018177,0.06381417,1.21355206,1.14035320,2.01619269
-0.12306153,3.83717532,0.68963025,0.18755101,0.01925443,0.19269247,0.06356064,1.22438177,1.15603914,2.03793493
-0.11705853,3.86453862,0.69020829,0.18906878,0.01930673,0.19506997,0.06310309,1.23284770,1.16978938,2.05776355
-0.11105553,3.88591354,0.69062661,0.19018586,0.01929846,0.19721738,0.06243400,1.23859420,1.18121070,2.07484127
-0.10505253,3.90009050,0.69068483,0.19082762,0.01922511,0.19904545,0.06155220,1.24134258,1.18996505,2.08842890
-0.09904952,3.90608827,0.69020124,0.19093018,0.01908377,0.20047549,0.06046305,1.24090047,1.19577996,2.09791057
-0.09304652,3.90318487,0.68901765,0.19044252,0.01887324,0.20144196,0.05917832,1.23716776,1.19845657,2.10281345
-0.08704352,3.89093733,0.68700295,0.18932807,0.01859406,0.20189438,0.05771575,1.23013877,1.19787512,2.10282121
-0.08104052,3.86919015,0.68405545,0.18756585,0.01824852,0.20179869,0.05609849,1.21990093,1.19399766,2.09778077
-0.07503752,3.83807213,0.68010394,0.18515095,0.01784051,0.20113790,0.05435420,1.20662971,1.18686802,2.08770239
-0.06903452,3.79798219,0.67510752,0.18209453,0.01737546,0.19991211,0.05251409,1.19058040,1.17660891,2.07275306
-0.06303152,3.74956515,0.66905440,0.17842317,0.01686008,0.19813785,0.05061176,1.17207682,1.16341635,2.05324392
-0.05702851,3.69367868,0.66195980,0.17417779,0.01630215,0.19584686,0.04868199,1.15149766,1.14755171,2.02961230
-0.05102551,3.63135330,0.65386313,0.16941201,0.01571026,0.19308428,0.04675957,1.12926107,1.12933170,2.00239942
-0.04502251,3.56374747,0.64482474,0.16419019,0.01509352,0.18990651,0.04487802,1.10580802,1.10911665,1.97222502
-0.03901951,3.49209987,0.63492231,0.15858518,0.01446125,0.18637872,0.04306859,1.08158537,1.08729787,1.93976012
-0.03301651,3.41768142,0.62424729,0.15267589,0.01382271,0.18257217,0.04135922,1.05702927,1.06428433,1.90569946
-0.02701351,3.34174921,0.61290147,0.14654475,0.01318678,0.17856158,0.03977373,1.03254978,1.04048957,1.87073486
-0.02101051,3.26550462,0.60099387,0.14027523,0.01256178,0.17442253,0.03833126,1.00851728,1.01631936,1.83553098
-0.01500750,3.19005751,0.58863821,0.13394956,0.01195518,0.17022909,0.03704581,0.98525133,0.99216064,1.80070450
-0.00900450,3.11639819,0.57595087,0.12764661,0.01137346,0.16605183,0.03592614,0.96301257,0.96837231,1.76680788
-0.00300150,3.04537816,0.56304959,0.12144012,0.01082198,0.16195619,0.03497575,0.94199782,0.94527829,1.73431825
0.00300150,2.97770038,0.55005281,0.11539731,0.01030492,0.15800131,0.03419325,0.92233876,0.92316309,1.70363183
0.00900450,2.91391908,0.53707962,0.10957790,0.00982521,0.15423944,0.03357275,0.90410398,0.90227006,1.67506406
0.01500750,2.85444856,0.52425021,0.10403354,0.00938462,0.15071570,0.03310459,0.88730441,0.88280219,1.64885497
0.02101051,2.79958005,0.51168669,0.09880760,0.00898379,0.14746838,0.03277605,0.87190159,0.86492532,1.62517923
0.02701351,2.74950497,0.49951407,0.09393542,0.00862240,0.14452958,0.03257228,0.85781826,0.84877338,1.60415998
0.03301651,2.70434262,0.48786125,0.08944476,0.00829926,0.14192610,0.03247719,0.84495067,0.83445509,1.58588514
0.03901951,2.66417024,0.47686173,0.08535659,0.00801252,0.13968056,0.03247441,0.83318180,0.82206155,1.57042500
0.04502251,2.62905280,0.46665381,0.08168597,0.00775987,0.13781252,0.03254818,0.82239455,0.81167395,1.55784947
0.05102551,2.59907047,0.45738021,0.07844304,0.00753869,0.13633957,0.03268413,0.81248429,0.80337082,1.54824368
0.05702851,2.57434126,0.44918681,0.07563398,0.00734628,0.13527818,0.03286997,0.80336978,0.79723404,1.54172060
0.06303152,2.55503723,0.44222051,0.07326193,0.00717998,0.13464441,0.03309604,0.79500190,0.79335298,1.53842946
0.06903452,2.54139270,0.43662611,0.07132771,0.00703736,0.13445409,0.03335561,0.78736964,0.79182646,1.53855924
0.07503752,2.53370368,0.43254234,0.06983039,0.00691627,0.13472282,0.03364506,0.78050294,0.79276208,1.54233662
0.08104052,2.53231833,0.43009701,0.06876761,0.00681498,0.13546542,0.03396380,0.77447232,0.79627282,1.55001844
0.08704352,2.53761879,0.42940165,0.06813572,0.00673214,0.13669513,0.03431406,0.76938520,0.80247119,1.56187889
0.09304652,2.54999567,0.43054579,0.06792963,0.00666682,0.13842245,0.03470045,0.76537940,0.81146096,1.57819208
0.09904952,2.56981665,0.43359124,0.06814257,0.00661847,0.14065379,0.03512939,0.76261408,0.82332728,1.59921126
0.10505253,2.59739149,0.43856669,0.06876559,0.00658685,0.14339004,0.03560842,0.76125882,0.83812558,1.62514590
0.11105553,2.63293592,0.44546308,0.06978706,0.00657192,0.14662517,0.03614547,0.76148165,0.85587027,1.65613829
0.11705853,2.67653697,0.45422999,0.07119215,0.00657374,0.15034493,0.03674802,0.76343666,0.87652395,1.69224127
0.12306153,2.72812239,0.46477352,0.07296229,0.00659238,0.15452591,0.03742235,0.76725228,0.89998806,1.73339883
0.12906453,2.78743672,0.47695579,0.07507479,0.00662776,0.15913495,0.03817283,0.77302070,0.92609570,1.77943113
0.13506753,2.85402578,0.49059627,0.07750264,0.00667960,0.16412907,0.03900124,0.78078946,0.95460754,1.83002507
0.14107054,2.92723141,0.50547511,0.08021441,0.00674729,0.16945587,0.03990638,0.79055545,0.98521097,1.88473163
0.14707354,3.00619706,0.52133835,0.08317449,0.00682988,0.17505453,0.04088362,0.80226196,1.01752322,1.94297021
0.15307654,3.08988456,0.53790486,0.08634351,0.00692598,0.18085730,0.04192487,0.81579878,1.05109825,2.00404034
0.15907954,3.17710148,0.55487481,0.08967902,0.00703379,0.18679149,0.04301856,0.83100540,1.08543740,2.06714017
0.16508254,3.26653767,0.57193926,0.09313632,0.00715115,0.19278174,0.04414985,0.84767713,1.12000329,2.13139097
0.17108554,3.35680924,0.58879041,0.09666946,0.00727552,0.19875266,0.04530111,0.86557350,1.15423643,2.19586643
0.17708854,3.44650743,0.60513207,0.10023242,0.00740414,0.20463140,0.04645238,0.88442871,1.18757368,2.25962508
0.18309155,3.53424974,0.62068977,0.10378021,0.00753405,0.21035029,0.04758215,0.90396308,1.21946760,2.32174414
0.18909455,3.61873019,0.63521996,0.10727003,0.00766224,0.21584913,0.04866803,0.92389501,1.24940568,2.38135280
0.19509755,3.69876606,0.64851790,0.11066229,0.00778576,0.22107723,0.04968767,0.94395245,1.27692837,2.43766312
0.20110055,3.77333826,0.66042378,0.11392151,0.00790179,0.22599486,0.05061950,0.96388339,1.30164507,2.48999678
0.20710355,3.84162315,0.67082670,0.11701697,0.00800780,0.23057415,0.05144361,0.98346445,1.32324692,2.53780619
0.21310655,3.90301404,0.67966640,0.11992318,0.00810160,0.23479940,0.05214243,1.00250728,1.34151610,2.58068885
0.21910955,3.95713130,0.68693269,0.12262003,0.00818140,0.23866664,0.05270139,1.02086225,1.35633076,2.61839431
0.22511256,4.00382079,0.69266251,0.12509273,0.00824590,0.24218270,0.05310940,1.03841935,1.36766565,2.65082340
0.23111556,4.04314096,0.69693499,0.12733148,0.00829426,0.24536364,0.05335926,1.05510624,1.37558840,2.67802009
0.23711856,4.07533967,0.69986475,0.12933091,0.00832611,0.24823277,0.05344778,1.07088379,1.38025160,2.70015669
0.24312156,4.10082247,0.70159387,0.13108936,0.00834154,0.25081836,0.05337589,1.08573934,1.38188144,2.71751336
0.24912456,4.12011457,0.70228304,0.13260808,0.00834102,0.25315122,0.05314850,1.09967830,1.38076342,2.73045355
0.25512756,4.13381887,0.70210234,0.13389031,0.00832536,0.25526218,0.05277421,1.11271474,1.37722605,2.73939691
0.26113057,4.14257290,0.70122231,0.13494039,0.00829561,0.25717985,0.05226493,1.12486163,1.37162361,2.74479138
0.26713357,4.14700723,0.69980568,0.13576296,0.00825300,0.25892853,0.05163539,1.13612142,1.36431872,2.74708624
0.27313657,4.14770777,0.69800019,0.13636227,0.00819881,0.26052657,0.05090257,1.14647778,1.35566587,2.74670775
0.27913957,4.14518417,0.69593296,0.13674160,0.00813435,0.26198522,0.05008502,1.15588890,1.34599664,2.74403857
0.28514257,4.13984585,0.69370640,0.13690292,0.00806085,0.26330797,0.04920230,1.16428304,1.33560734,2.73940219
0.29114557,4.13198667,0.69139610,0.13684677,0.00797942,0.26449041,0.04827424,1.17155651,1.32474961,2.73305281
0.29714857,4.12177874,0.68905026,0.13657226,0.00789099,0.26552067,0.04732037,1.17757436,1.31362425,2.72517105
0.30315158,4.10927512,0.68669093,0.13607733,0.00779632,0.26638022,0.04635936,1.18217367,1.30237840,2.71586527
0.30915458,4.09442059,0.68431651,0.13535917,0.00769597,0.26704509,0.04540847,1.18516935,1.29110591,2.70517789
0.31515758,4.07706912,0.68190541,0.13441467,0.00759032,0.26748739,0.04448316,1.18636195,1.27985062,2.69309584
0.32116058,4.05700657,0.67942032,0.13324106,0.00747961,0.26767689,0.04359675,1.18554715,1.26861204,2.67956413
0.32716358,4.03397634,0.67681287,0.13183651,0.00736394,0.26758276,0.04276010,1.18252628,1.25735280,2.66450102
0.33316658,4.00770621,0.67402818,0.13020069,0.00724336,0.26717512,0.04198152,1.17711705,1.24600725,2.64781368
0.33916958,3.97793422,0.67100896,0.12833532,0.00711786,0.26642650,0.04126662,1.16916417,1.23449052,2.62941293
0.34517259,3.94443182,0.66769901,0.12624453,0.00698748,0.26531303,0.04061830,1.15854883,1.22270728,2.60922592
0.35117559,3.90702274,0.66404577,0.12393520,0.00685227,0.26381533,0.04003681,1.14519674,1.21055981,2.58720598
0.35717859,3.86559663,0.66000189,0.12141702,0.00671240,0.26191908,0.03951989,1.12908414,1.19795469,2.56333883
0.36318159,3.82011679,0.65552581,0.11870249,0.00656810,0.25961527,0.03906288,1.11024148,1.18480804,2.53764496
0.36918459,3.77062189,0.65058148,0.11580671,0.00641971,0.25690013,0.03865898,1.08875457,1.17104897,2.51017832
0.37518759,3.71722204,0.64513730,0.11274707,0.00626770,0.25377484,0.03829948,1.06476321,1.15662132,2.48102145
0.38119060,3.66009010,0.63916465,0.10954286,0.00611258,0.25024504,0.03797404,1.03845748,1.14148390,2.45027801
0.38719360,3.59944933,0.63263612,0.10621472,0.00595492,0.24632019,0.03767103,1.01007185,1.12560944,2.41806326
0.39319660,3.53555881,0.62552386,0.10278415,0.00579534,0.24201296,0.03737788,0.97987765,1.10898268,2.38449388
0.39919960,3.46869812,0.61779836,0.09927299,0.00563443,0.23733862,0.03708139,0.94817438,1.09159804,2.34967784
0.40520260,3.39915285,0.60942769,0.09570293,0.00547272,0.23231453,0.03676818,0.91528029,1.07345729,2.31370568
0.41120560,3.32720231,0.60037767,0.09209510,0.00531071,0.22695980,0.03642505,0.88152291,1.05456774,2.27664396
0.41720860,3.25311061,0.59061280,0.08846980,0.00514876,0.22129515,0.03603935,0.84723004,1.03494122,2.23853171
0.42321161,3.17712191,0.58009827,0.08484627,0.00498714,0.21534298,0.03559942,0.81272163,1.01459409,2.19938038
0.42921461,3.09946039,0.56880264,0.08124260,0.00482600,0.20912766,0.03509493,0.77830297,0.99354860,2.15917746
0.43521761,3.02033484,0.55670142,0.07767584,0.00466539,0.20267593,0.03451725,0.74425946,0.97183532,2.11789384
0.44122061,2.93994771,0.54378099,0.07416207,0.00450526,0.19601755,0.03385974,0.71085304,0.94949687,2.07549431
0.44722361,2.85850763,0.53004289,0.07071664,0.00434551,0.18918594,0.03311801,0.67832043,0.92659227,2.03195078
0.45322661,2.77624467,0.51550795,0.06735447,0.00418601,0.18221886,0.03229015,0.64687291,0.90320199,1.98725717
0.45922961,2.69342672,0.50022007,0.06409030,0.00402666,0.17515905,0.03137682,0.61669759,0.87943287,1.94144513
0.46523262,2.61037583,0.48424931,0.06093901,0.00386739,0.16805471,0.03038134,0.58795972,0.85542273,1.89459927
0.47123562,2.52748294,0.46769403,0.05791584,0.00370825,0.16095979,0.02930963,0.56080580,0.83134397,1.84687091
0.47723862,2.44521959,0.45068184,0.05503655,0.00354943,0.15393402,0.02817012,0.53536696,0.80740578,1.79848925
0.48324162,2.36414545,0.43336923,0.05231746,0.00339125,0.14704267,0.02697349,0.51176236,0.78385465,1.74976892
0.48924462,2.28491059,0.41593975,0.04977545,0.00323425,0.14035593,0.02573249,0.49010217,0.76097266,1.70111329
0.49524762,2.20825191,0.39860082,0.04742776,0.00307913,0.13394796,0.02446150,0.47048968,0.73907360,1.65301286
0.50125063,2.13498331,0.38157917,0.04529167,0.00292680,0.12789564,0.02317616,0.45302261,0.71849673,1.60603858
0.50725363,2.06597958,0.36511505,0.04338412,0.00277833,0.12227696,0.02189294,0.43779307,0.69959836,1.56083008
0.51325663,2.00215456,0.34945558,0.04172118,0.00263492,0.11716920,0.02062861,0.42488643,0.68274137,1.51807909
0.51925963,1.94443416,0.33484724,0.04031743,0.00249790,0.11264681,0.01939979,0.41437895,0.66828319,1.47850857
0.52526263,1.89372531,0.32152801,0.03918536,0.00236862,0.10877921,0.01822245,0.40633434,0.65656255,1.44284847
0.53126563,1.85088224,0.30971949,0.03833470,0.00224847,0.10562852,0.01711147,0.40079946,0.64788569,1.41180895
0.53726863,1.81667138,0.29961910,0.03777173,0.00213876,0.10324727,0.01608016,0.39779948,0.64251252,1.38605230
0.54327164,1.79173660,0.29139302,0.03749878,0.00204071,0.10167620,0.01513998,0.39733278,0.64064354,1.36616474
0.54927464,1.77656644,0.28516988,0.03751366,0.00195539,0.10094234,0.01430015,0.39936595,0.64240798,1.35262937
0.55527764,1.77146485,0.28103567,0.03780929,0.00188364,0.10105725,0.01356751,0.40382929,0.64785387,1.34580156
0.56128064,1.77652686,0.27902999,0.03837349,0.00182605,0.10201571,0.01294631,0.41061313,0.65694059,1.34588784
0.56728364,1.79162076,0.27914383,0.03918887,0.00178296,0.10379477,0.01243816,0.41956536,0.66953427,1.35292943
0.57328664,1.81637750,0.28131909,0.04023298,0.00175439,0.10635336,0.01204210,0.43049034,0.68540647,1.36679131
0.57928964,1.85018843,0.28544977,0.04147854,0.00174006,0.10963236,0.01175466,0.44314948,0.70423624,1.38715735
0.58529265,1.89221160,0.29138490,0.04289395,0.00173939,0.11355529,0.01157007,0.45726356,0.72561576,1.41353206
0.59129565,1.94138692,0.29893312,0.04444395,0.00175153,0.11802954,0.01148055,0.47251684,0.74905938,1.44524906
0.59729865,1.99645978,0.30786873,0.04609034,0.00177535,0.12294823,0.01147658,0.48856297,0.77401582,1.48148619
0.60330165,2.05601265,0.31793910,0.04779299,0.00180954,0.12819250,0.01154730,0.50503241,0.79988329,1.52128680
0.60930465,2.11850364,0.32887298,0.04951083,0.00185262,0.13363438,0.01168094,0.52154135,0.82602690,1.56358668
0.61530765,2.18231076,0.34038961,0.05120296,0.00190300,0.13913997,0.01186523,0.53770167,0.85179782,1.60724566
0.62131066,2.24578032,0.35220812,0.05282974,0.00195903,0.14457303,0.01208785,0.55313156,0.87655358,1.65108278
0.62731366,2.30727778,0.36405692,0.05435397,0.00201912,0.14979865,0.01233684,0.56746663,0.89967858,1.69391381
0.63331666,2.36523916,0.37568258,0.05574188,0.00208173,0.15468705,0.01260107,0.58037086,0.92060426,1.73458969
0.63931966,2.41822087,0.38685799,0.05696413,0.00214547,0.15911731,0.01287055,0.59154697,0.93882804,1.77203447
0.64532266,2.46494643,0.39738921,0.05799666,0.00220914,0.16298081,0.01313678,0.60074598,0.95393033,1.80528132
0.65132566,2.50434778,0.40712090,0.05882133,0.00227179,0.16618440,0.01339301,0.60777538,0.96558898,1.83350518
0.65732866,2.53559994,0.41593999,0.05942644,0.00233275,0.16865308,0.01363439,0.61250569,0.97359059,1.85605088
0.66333167,2.55814751,0.42377743,0.05980700,0.00239164,0.17033203,0.01385810,0.61487505,0.97783831,1.87245561
0.66933467,2.57172189,0.43060791,0.05996480,0.00244838,0.17118804,0.01406337,0.61489171,0.97835576,1.88246490
0.67533767,2.57634882,0.43644767,0.05990825,0.00250321,0.17121019,0.01425137,0.61263438,0.97528698,1.88604156
0.68134067,2.57234573,0.44135046,0.05965199,0.00255665,0.17040977,0.01442513,0.60825024,0.96889246,1.88336727
0.68734367,2.56030932,0.44540182,0.05921635,0.00260947,0.16881946,0.01458924,0.60195080,0.95954134,1.87483686
0.69334667,2.54109377,0.44871214,0.05862659,0.00266266,0.16649180,0.01474964,0.59400583,0.94770019,1.86104549
0.69934967,2.51578063,0.45140870,0.05791198,0.00271738,0.16349701,0.01491324,0.58473536,0.93391874,1.84276934
0.70535268,2.48564162,0.45362727,0.05710480,0.00277489,0.15992032,0.01508756,0.57450033,0.91881313,1.82094065
0.71135568,2.45209587,0.45550360,0.05623924,0.00283647,0.15585882,0.01528039,0.56369194,0.90304728,1.79661797
0.71735868,2.41666325,0.45716532,0.05535028,0.00290340,0.15141807,0.01549936,0.55272029,0.88731302,1.77095276
0.72336168,2.38091553,0.45872468,0.05447258,0.00297687,0.14670861,0.01575164,0.54200261,0.87230968,1.74515359
0.72936468,2.34642716,0.46027243,0.05363937,0.00305793,0.14184235,0.01604357,0.53195134,0.85872372,1.72044904
0.73536768,2.31472732,0.46187318,0.05288153,0.00314743,0.13692925,0.01638045,0.52296271,0.84720911,1.69805063
0.74137069,2.28725474,0.46356244,0.05222663,0.00324599,0.13207418,0.01676629,0.51540577,0.83836887,1.67911666
0.74737369,2.26531658,0.46534544,0.05169828,0.00335396,0.12737414,0.01720373,0.50961255,0.83273840,1.66471822
0.75337669,2.25005248,0.46719771,0.05131553,0.00347142,0.12291600,0.01769396,0.50586924,0.83077082,1.65580805
0.75937969,2.24240449,0.46906731,0.05109250,0.00359817,0.11877467,0.01823675,0.50440884,0.83282479,1.65319303
0.76538269,2.24309348,0.47087853,0.05103816,0.00373373,0.11501182,0.01883052,0.50540527,0.83915488,1.65751093
0.77138569,2.25260227,0.47253678,0.05115631,0.00387737,0.11167513,0.01947256,0.50896907,0.84990471,1.66921175
0.77738869,2.27116544,0.47393437,0.05144568,0.00402815,0.10879806,0.02015914,0.51514476,0.86510295,1.68854400
0.78339170,2.29876584,0.47495669,0.05190027,0.00418493,0.10640004,0.02088580,0.52390977,0.88466208,1.71554614
0.78939470,2.33513731,0.47548866,0.05250972,0.00434646,0.10448705,0.02164760,0.53517503,0.90838000,1.75004315
0.79539770,2.37977327,0.47542082,0.05325983,0.00451137,0.10305265,0.02243934,0.54878705,0.93594431,1.79164839
0.80140070,2.43194076,0.47465496,0.05413312,0.00467829,0.10207906,0.02325579,0.56453146,0.96693922,1.83977055
0.80740370,2.49069932,0.47310893,0.05510949,0.00484580,0.10153861,0.02409193,0.58213790,1.00085486,1.89362555
0.81340670,2.55492409,0.47072042,0.05616685,0.00501257,0.10139518,0.02494302,0.60128615,1.03709887,1.95225336
0.81940970,2.62333286,0.46744963,0.05728176,0.00517731,0.10160573,0.02580480,0.62161336,1.07501003,2.01453925
0.82541271,2.69451618,0.46328083,0.05843000,0.00533886,0.10212178,0.02667342,0.64272223,1.11387369,2.07923926
0.83141571,2.76697018,0.45822273,0.05958718,0.00549615,0.10289087,0.02754553,0.66419000,1.15293868,2.14500937
0.83741871,2.83913152,0.45230779,0.06072924,0.00564826,0.10385789,0.02841812,0.68557809,1.19143533,2.21043789
0.84342171,2.90941370,0.44559076,0.06183283,0.00579437,0.10496637,0.02928843,0.70644213,1.22859434,2.27408031
0.84942471,2.97624426,0.43814635,0.06287573,0.00593379,0.10615953,0.03015386,0.72634224,1.26366581,2.33449585
0.85542771,3.03810202,0.43006652,0.06383717,0.00606593,0.10738139,0.03101172,0.74485333,1.29593820,2.39028487
0.86143072,3.09355360,0.42145741,0.06469800,0.00619028,0.10857759,0.03185915,0.76157513,1.32475652,2.44012601
0.86743372,3.14128842,0.41243621,0.06544098,0.00630643,0.10969627,0.03269293,0.77614167,1.34953934,2.48281200
0.87343672,3.18015122,0.40312806,0.06605086,0.00641399,0.11068877,0.03350942,0.78823010,1.36979390,2.51728313
0.87943972,3.20917131,0.39366318,0.06651454,0.00651264,0.11151031,0.03430449,0.79756838,1.38512905,2.54265706
0.88544272,3.22758749,0.38417430,0.06682119,0.00660207,0.11212063,0.03507357,0.80394180,1.39526534,2.55825407
0.89144572,3.23486803,0.37479452,0.06696232,0.00668202,0.11248455,0.03581169,0.80719796,1.40004198,2.56361670
0.89744872,3.23072483,0.36565543,0.06693189,0.00675225,0.11257252,0.03651369,0.80725011,1.39942032,2.55852302
0.90345173,3.21512124,0.35688572,0.06672637,0.00681255,0.11236113,0.03717443,0.80407878,1.39348378,2.54299293
0.90945473,3.18827314,0.34861001,0.06634485,0.00686279,0.11183354,0.03778910,0.79773149,1.38243398,2.51728728
0.91545773,3.15064325,0.34094799,0.06578912,0.00690287,0.11097992,0.03835355,0.78832062,1.36658342,2.48189953
0.92146073,3.10292847,0.33401365,0.06506367,0.00693279,0.10979769,0.03886468,0.77601952,1.34634477,2.43754052
0.92746373,3.04604094,0.32791464,0.06417582,0.00695267,0.10829184,0.03932080,0.76105694,1.32221719,2.38511663
0.93346673,2.98108306,0.32275158,0.06313560,0.00696272,0.10647496,0.03972204,0.74371001,1.29477031,2.32570226
0.93946973,2.90931763,0.31861736,0.06195582,0.00696332,0.10436724,0.04007064,0.72429598,1.26462625,2.26050773
0.94547274,2.83213377,0.31559621,0.06065189,0.00695498,0.10199626,0.04037126,0.70316310,1.23244057,2.19084366
0.95147574,2.75101003,0.31376276,0.05924167,0.00693836,0.09939670,0.04063112,0.68068081,1.19888268,2.11808334
0.95747874,2.66747583,0.31318088,0.05774527,0.00691429,0.09660975,0.04086017,0.65722978,1.16461665,2.04362433
0.96348174,2.58307251,0.31390241,0.05618468,0.00688373,0.09368242,0.04107099,0.63319205,1.13028290,1.96885082
0.96948474,2.49931526,0.31596582,0.05458349,0.00684779,0.09066671,0.04127870,0.60894153,1.09648149,1.89509781
0.97548774,2.41765713,0.31939485,0.05296635,0.00680767,0.08761851,0.04150067,0.58483536,1.06375759,1.82361856
0.98149075,2.33945607,0.32419716,0.05135856,0.00676470,0.08459651,0.04175616,0.56120618,1.03258949,1.75555587
0.98749375,2.26594607,0.33036313,0.04978555,0.00672026,0.08166086,0.04206579,0.53835567,1.00337946,1.69191830
0.99349675,2.19821292,0.33786479,0.04827227,0.00667577,0.07887188,0.04245101,0.51654948,0.97644765,1.63356158
0.99949975,2.13717507,0.34665501,0.04684273,0.00663268,0.07628867,0.04293337,0.49601359,0.95202895,1.58117545
1.00550275,2.08357003,0.35666697,0.04551942,0.00659245,0.07396780,0.04353387,0.47693218,0.93027288,1.53527613
1.01150575,2.03794622,0.36781399,0.04432288,0.00655651,0.07196198,0.04427215,0.45944696,0.91124608,1.49620400
1.01750875,2.00066030,0.37998972,0.04327126,0.00652628,0.07031899,0.04516583,0.44365792,0.89493724,1.46412631
1.02351176,1.97187959,0.39306878,0.04237999,0.00650313,0.06908061,0.04622977,0.42962525,0.88126396,1.43904434
1.02951476,1.95158942,0.40690778,0.04166156,0.00648841,0.06828192,0.04747545,0.41737248,0.87008131,1.42080442
1.03551776,1.93960479,0.42134689,0.04112536,0.00648341,0.06795074,0.04891047,0.40689035,0.86119134,1.40911228
1.04152076,1.93558595,0.43621172,0.04077770,0.00648942,0.06810742,0.05053809,0.39814154,0.85435349,1.40355006
1.04752376,1.93905723,0.45131589,0.04062189,0.00650768,0.06876487,0.05235703,0.39106579,0.84929515,1.40359531
1.05352676,1.94942871,0.46646387,0.04065842,0.00653944,0.06992895,0.05436134,0.38558532,0.84572230,1.40864149
1.05952976,1.96601997,0.48145436,0.04088530,0.00658591,0.07159911,0.05654052,0.38161030,0.84332972,1.41801944
1.06553277,1.98808541,0.49608415,0.04129843,0.00664833,0.07376934,0.05887973,0.37904425,0.84181074,1.43101926
1.07153577,2.01484051,0.51015222,0.04189202,0.00672789,0.07642932,0.06136030,0.37778909,0.84086616,1.44691222
1.07753877,2.04548820,0.52346427,0.04265910,0.00682580,0.07956577,0.06396024,0.37774977,0.84021235,1.46497228
1.08354177,2.07924494,0.53583736,0.04359197,0.00694319,0.08316388,0.06665506,0.37883829,0.83958842,1.48449677
1.08954477,2.11536540,0.54710474,0.04468271,0.00708115,0.08720883,0.06941853,0.38097703,0.83876237,1.50482575
1.09554777,2.15316531,0.55712047,0.04592354,0.00724066,0.09168721,0.07222363,0.38410128,0.83753621,1.52535980
1.10155078,2.19204141,0.56576392,0.04730723,0.00742256,0.09658826,0.07504347,0.38816081,0.83575003,1.54557558
1.10755378,2.23148795,0.57294378,0.04882724,0.00762748,0.10190498,0.07785215,0.39312055,0.83328493,1.56503883
1.11355678,2.27110891,0.57860138,0.05047793,0.00785579,0.10763479,0.08062563,0.39896034,0.83006487,1.58341431
1.11955978,2.31062526,0.58271329,0.05225449,0.00810753,0.11377989,0.08334237,0.40567356,0.82605730,1.60047232
1.12556278,2.34987700,0.58529279,0.05415281,0.00838233,0.12034714,0.08598394,0.41326494,0.82127261,1.61609137
