energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-2.89644822,2.96765904,0.29984648,0.82038292,0.06436077,0.04993439,0.28841016,1.87967998,0.05374054,0.14210343
-2.89044522,2.98843289,0.29656302,0.81616322,0.06376245,0.05179869,0.28800794,1.90088722,0.05438232,0.14130027
-2.88444222,3.00083915,0.29308123,0.80877694,0.06281786,0.05364528,0.28731658,1.91734023,0.05480169,0.14010044
-2.87843922,3.00493873,0.28955028,0.79836985,0.06153878,0.05545367,0.28637651,1.92895070,0.05499597,0.13853088
-2.87243622,3.00087470,0.28610381,0.78512751,0.05994286,0.05720020,0.28522113,1.93567921,0.05496581,0.13662169
-2.86643322,2.98886939,0.28285558,0.76926976,0.05805309,0.05885854,0.28387569,1.93753790,0.05471521,0.13440547
-2.86043022,2.96922258,0.27989622,0.75104513,0.05589723,0.06040042,0.28235690,1.93459375,0.05425149,0.13191666
-2.85442721,2.94231032,0.27729109,0.73072508,0.05350703,0.06179644,0.28067311,1.92697220,0.05358509,0.12919106
-2.84842421,2.90858400,0.27507941,0.70859826,0.05091745,0.06301707,0.27882510,1.91486040,0.05272946,0.12626534
-2.84242121,2.86856894,0.27327451,0.68496488,0.04816573,0.06403365,0.27680732,1.89850953,0.05170071,0.12317664
-2.83641821,2.82286184,0.27186527,0.66013117,0.04529047,0.06481946,0.27460957,1.87823563,0.05051732,0.11996226
-2.83041521,2.77212647,0.27081841,0.63440411,0.04233070,0.06535068,0.27221886,1.85441834,0.04919971,0.11665928
-2.82441221,2.71708700,0.27008170,0.60808633,0.03932496,0.06560737,0.26962137,1.82749711,0.04776979,0.11330425
-2.81840920,2.65851849,0.26958770,0.58147139,0.03631044,0.06557427,0.26680437,1.79796448,0.04625050,0.10993283
-2.81240620,2.59723439,0.26925782,0.55483932,0.03332216,0.06524142,0.26375795,1.76635633,0.04466523,0.10657935
-2.80640320,2.53407085,0.26900667,0.52845255,0.03039234,0.06460461,0.26047638,1.73323914,0.04303733,0.10327642
-2.80040020,2.46986833,0.26874613,0.50255223,0.02754983,0.06366562,0.25695909,1.69919453,0.04138953,0.10005434
-2.79439720,2.40545075,0.26838930,0.47735503,0.02481966,0.06243227,0.25321121,1.66480156,0.03974343,0.09694063
-2.78839420,2.34160300,0.26785387,0.45305040,0.02222277,0.06091815,0.24924356,1.63061750,0.03811900,0.09395941
-2.78239120,2.27904791,0.26706498,0.42979835,0.01977587,0.05914225,0.24507214,1.59715793,0.03653417,0.09113084
-2.77638819,2.21842342,0.26595735,0.40772780,0.01749142,0.05712838,0.24071725,1.56487713,0.03500439,0.08847056
-2.77038519,2.16026161,0.26447671,0.38693559,0.01537776,0.05490441,0.23620220,1.53414993,0.03354236,0.08598921
-2.76438219,2.10497031,0.26258049,0.36748610,0.01343931,0.05250140,0.23155175,1.50525589,0.03215780,0.08369206
-2.75837919,2.05281886,0.26023786,0.34941155,0.01167694,0.04995274,0.22679049,1.47836696,0.03085734,0.08157875
-2.75237619,2.00392874,0.25742920,0.33271301,0.01008828,0.04729313,0.22194112,1.45353934,0.02964449,0.07964321
-2.74637319,1.95826998,0.25414507,0.31736215,0.00866824,0.04455771,0.21702293,1.43071032,0.02851969,0.07787375
-2.74037019,1.91566383,0.25038487,0.30330358,0.00740942,0.04178112,0.21205049,1.40970036,0.02748055,0.07625344
-2.73436718,1.87579189,0.24615534,0.29045794,0.00630263,0.03899677,0.20703271,1.39022064,0.02652206,0.07476058
-2.72836418,1.83821150,0.24146897,0.27872550,0.00533732,0.03623615,0.20197228,1.37188585,0.02563697,0.07336946
-2.72236118,1.80237691,0.23634255,0.26799033,0.00450206,0.03352825,0.19686559,1.35423173,0.02481621,0.07205128
-2.71635818,1.76766541,0.23079586,0.25812477,0.00378492,0.03089927,0.19170317,1.33673672,0.02404938,0.07077521
-2.71035518,1.73340721,0.22485073,0.24899431,0.00317384,0.02837230,0.18647051,1.31884658,0.02332521,0.06950958
-2.70435218,1.69891786,0.21853033,0.24046240,0.00265695,0.02596732,0.18114929,1.30000094,0.02263212,0.06822312
-2.69834917,1.66353154,0.21185890,0.23239541,0.00222284,0.02370124,0.17571897,1.27966049,0.02195875,0.06688621
-2.69234617,1.62663389,0.20486176,0.22466731,0.00186070,0.02158812,0.17015855,1.25733349,0.02129438,0.06547209
-2.68634317,1.58769259,0.19756563,0.21716397,0.00156057,0.01963949,0.16444847,1.23260033,0.02062944,0.06395797
-2.68034017,1.54628449,0.18999917,0.20978700,0.00131333,0.01786472,0.15857243,1.20513497,0.01995586,0.06232594
-2.67433717,1.50211801,0.18219368,0.20245702,0.00111086,0.01627152,0.15251913,1.17472238,0.01926733,0.06056377
-2.66833417,1.45504976,0.17418386,0.19511607,0.00094596,0.01486642,0.14628375,1.14127104,0.01855961,0.05866541
-2.66233117,1.40509489,0.16600849,0.18772933,0.00081243,0.01365526,0.13986910,1.10482024,0.01783055,0.05663128
-2.65632816,1.35243074,0.15771105,0.18028595,0.00070498,0.01264369,0.13328638,1.06554176,0.01708020,0.05446825
-2.65032516,1.29739380,0.14934015,0.17279901,0.00061918,0.01183762,0.12655551,1.02373612,0.01631072,0.05218944
-2.64432216,1.24047039,0.14094970,0.16530467,0.00055139,0.01124354,0.11970504,0.97982378,0.01552623,0.04981375
-2.63831916,1.18228163,0.13259886,0.15786058,0.00049871,0.01086888,0.11277162,0.93433166,0.01473263,0.04736512
-2.63231616,1.12356358,0.12435173,0.15054354,0.00045885,0.01072216,0.10579908,0.88787601,0.01393731,0.04487174
-2.62631316,1.06514356,0.11627674,0.14344671,0.00043008,0.01081309,0.09883726,0.84114230,0.01314881,0.04236498
-2.62031016,1.00791386,0.10844594,0.13667621,0.00041115,0.01115255,0.09194054,0.79486320,0.01237651,0.03987836
-2.61430715,0.95280396,0.10093403,0.13034761,0.00040118,0.01175242,0.08516623,0.74979572,0.01163026,0.03744641
-2.60830415,0.90075247,0.09381732,0.12458209,0.00039963,0.01262535,0.07857295,0.70669829,0.01092000,0.03510355
-2.60230115,0.85267989,0.08717267,0.11950266,0.00040621,0.01378439,0.07221895,0.66630888,0.01025544,0.03288303
-2.59629815,0.80946314,0.08107641,0.11523043,0.00042080,0.01524252,0.06616063,0.62932482,0.00964572,0.03081592
-2.59029515,0.77191269,0.07560331,0.11188111,0.00044344,0.01701211,0.06045115,0.59638504,0.00909917,0.02893029
-2.58429215,0.74075294,0.07082571,0.10956181,0.00047427,0.01910434,0.05513933,0.56805512,0.00862306,0.02725044
-2.57828914,0.71660630,0.06681269,0.10836817,0.00051347,0.02152856,0.05026872,0.54481564,0.00822342,0.02579635
-2.57228614,0.69998121,0.06362945,0.10838197,0.00056124,0.02429160,0.04587700,0.52705391,0.00790496,0.02458326
-2.56628314,0.69126435,0.06133678,0.10966918,0.00061782,0.02739720,0.04199562,0.51505913,0.00767098,0.02362147
-2.56028014,0.69071674,0.05999063,0.11227851,0.00068339,0.03084539,0.03864966,0.50902092,0.00752337,0.02291620
-2.55427714,0.69847384,0.05964184,0.11624042,0.00075814,0.03463194,0.03585793,0.50903107,0.00746268,0.02246773
-2.54827414,0.71454913,0.06033586,0.12156663,0.00084222,0.03874804,0.03363320,0.51508810,0.00748825,0.02227156
-2.54227114,0.73884097,0.06211253,0.12825011,0.00093578,0.04317992,0.03198261,0.52710440,0.00759829,0.02231879
-2.53626813,0.77114218,0.06500586,0.13626545,0.00103895,0.04790876,0.03090811,0.54491548,0.00779014,0.02259656
-2.53026513,0.81115190,0.06904376,0.14556966,0.00115189,0.05291067,0.03040697,0.56829091,0.00806044,0.02308853
-2.52426213,0.85848930,0.07424777,0.15610334,0.00127481,0.05815695,0.03047224,0.59694646,0.00840540,0.02377556
-2.51825913,0.91270845,0.08063272,0.16779215,0.00140798,0.06361441,0.03109323,0.63055698,0.00882101,0.02463625
-2.51225613,0.97331392,0.08820632,0.18054856,0.00155183,0.06924594,0.03225588,0.66876953,0.00930330,0.02564767
-2.50625313,1.03977662,0.09696880,0.19427382,0.00170692,0.07501124,0.03394307,0.71121620,0.00984857,0.02678602
-2.50025013,1.11154916,0.10691254,0.20886016,0.00187404,0.08086769,0.03613486,0.75752636,0.01045362,0.02802724
-2.49424712,1.18808051,0.11802168,0.22419308,0.00205424,0.08677135,0.03880864,0.80733759,0.01111589,0.02934769
-2.48824412,1.26882932,0.13027198,0.24015380,0.00224887,0.09267808,0.04193921,0.86030526,0.01183362,0.03072470
-2.48224112,1.35327546,0.14363065,0.25662171,0.00245963,0.09854474,0.04549888,0.91611007,0.01260594,0.03213710
-2.47623812,1.44092969,0.15805645,0.27347682,0.00268858,0.10433039,0.04945743,0.97446355,0.01343290,0.03356565
-2.47023512,1.53134083,0.17349999,0.29060222,0.00293819,0.10999756,0.05378220,1.03511114,0.01431541,0.03499346
-2.46423212,1.62410060,0.18990421,0.30788640,0.00321131,0.11551340,0.05843815,1.09783288,0.01525522,0.03640628
-2.45822911,1.71884577,0.20720508,0.32522535,0.00351118,0.12085085,0.06338798,1.16244165,0.01625469,0.03779265
-2.45222611,1.81525786,0.22533253,0.34252458,0.00384137,0.12598962,0.06859235,1.22877906,0.01731666,0.03914410
-2.44622311,1.91306031,0.24421148,0.35970076,0.00420576,0.13091707,0.07401018,1.29670937,0.01844415,0.04045512
-2.44022011,2.01201350,0.26376304,0.37668306,0.00460839,0.13562883,0.07959904,1.36611154,0.01964008,0.04172314
-2.43421711,2.11190789,0.28390569,0.39341412,0.00505341,0.14012930,0.08531566,1.43687007,0.02090696,0.04294843
-2.42821411,2.21255562,0.30455643,0.40985055,0.00554491,0.14443183,0.09111657,1.50886502,0.02224658,0.04413385
-2.42221111,2.31378116,0.32563185,0.42596302,0.00608677,0.14855861,0.09695872,1.58196180,0.02365963,0.04528466
-2.41620810,2.41541131,0.34704893,0.44173575,0.00668246,0.15254032,0.10280026,1.65600135,0.02514547,0.04640819
-2.41020510,2.51726526,0.36872562,0.45716557,0.00733488,0.15641543,0.10860130,1.73079128,0.02670182,0.04751347
-2.40420210,2.61914513,0.39058117,0.47226042,0.00804611,0.16022922,0.11432467,1.80609846,0.02832453,0.04861092
-2.39819910,2.72082734,0.41253596,0.48703731,0.00881723,0.16403247,0.11993658,1.88164363,0.03000747,0.04971188
-2.39219610,2.82205547,0.43451114,0.50151988,0.00964812,0.16787985,0.12540734,1.95709836,0.03174240,0.05082823
-2.38619310,2.92253460,0.45642790,0.51573554,0.01053728,0.17182815,0.13071175,2.03208455,0.03351901,0.05197194
-2.38019010,3.02192764,0.47820641,0.52971236,0.01148164,0.17593416,0.13582948,2.10617662,0.03532492,0.05315465
-2.37418709,3.11985360,0.49976465,0.54347562,0.01247650,0.18025251,0.14074521,2.17890638,0.03714591,0.05438721
-2.36818409,3.21588785,0.52101711,0.55704448,0.01351542,0.18483337,0.14544849,2.24977024,0.03896607,0.05567929
-2.36218109,3.30956434,0.54187350,0.57042859,0.01459018,0.18972012,0.14993346,2.31823854,0.04076811,0.05703888
-2.35617809,3.40037953,0.56223759,0.58362501,0.01569089,0.19494716,0.15419827,2.38376656,0.04253370,0.05847198
-2.35017509,3.48779786,0.58200632,0.59661538,0.01680602,0.20053782,0.15824425,2.44580651,0.04424381,0.05998215
-2.34417209,3.57125846,0.60106924,0.60936382,0.01792263,0.20650259,0.16207500,2.50382003,0.04587911,0.06157022
-2.33816908,3.65018281,0.61930845,0.62181527,0.01902657,0.21283761,0.16569518,2.55729062,0.04742039,0.06323398
-2.33216608,3.72398306,0.63659905,0.63389475,0.02010279,0.21952369,0.16910930,2.60573522,0.04884892,0.06496793
-2.32616308,3.79207071,0.65281015,0.64550743,0.02113571,0.22652576,0.17232041,2.64871471,0.05014684,0.06676319
-2.32016008,3.85386554,0.66780648,0.65653963,0.02210955,0.23379294,0.17532890,2.68584266,0.05129752,0.06860738
-2.31415708,3.90880451,0.68145058,0.66686075,0.02300883,0.24125908,0.17813132,2.71679217,0.05228585,0.07048468
-2.30815408,3.95635061,0.69360553,0.67632613,0.02381875,0.24884407,0.18071948,2.74130064,0.05309851,0.07237600
-2.30215108,3.99600169,0.70413804,0.68478075,0.02452566,0.25645558,0.18307977,2.75917247,0.05372423,0.07425927
-2.29614807,4.02729911,0.71292196,0.69206369,0.02511748,0.26399143,0.18519287,2.77027985,0.05415395,0.07610983
-2.29014507,4.04983649,0.71984195,0.69801320,0.02558406,0.27134242,0.18703377,2.77456190,0.05438094,0.07790099
-2.28414207,4.06326848,0.72479723,0.70247223,0.02591760,0.27839555,0.18857227,2.77202251,0.05440095,0.07960468
-2.27813907,4.06731972,0.72770520,0.70529415,0.02611287,0.28503746,0.18977388,2.76272743,0.05421224,0.08119223
-2.27213607,4.06179397,0.72850491,0.70634850,0.02616746,0.29115816,0.19060109,2.74680104,0.05381562,0.08263524
-2.26613307,4.04658342,0.72716003,0.70552656,0.02608193,0.29665457,0.19101509,2.72442315,0.05321445,0.08390648
-2.26013007,4.02167812,0.72366149,0.70274646,0.02585989,0.30143415,0.19097769,2.69582652,0.05241459,0.08498085
-2.25412706,3.98717539,0.71802930,0.69795761,0.02550792,0.30541807,0.19045352,2.66129520,0.05142439,0.08583635
-2.24812406,3.94328893,0.71031387,0.69114437,0.02503554,0.30854411,0.18941230,2.62116398,0.05025452,0.08645499
-2.24212106,3.89035730,0.70059646,0.68232860,0.02445499,0.31076901,0.18783117,2.57581926,0.04891792,0.08682360
-2.23611806,3.82885156,0.68898890,0.67157116,0.02378097,0.31207020,0.18569682,2.52570094,0.04742963,0.08693460
-2.23011506,3.75938135,0.67563254,0.65897222,0.02303035,0.31244691,0.18300748,2.47130552,0.04580659,0.08678661
-2.22411206,3.68269929,0.66069641,0.64467022,0.02222180,0.31192052,0.17977451,2.41318991,0.04406746,0.08638482
-2.21810905,3.59970292,0.64437476,0.62883977,0.02137532,0.31053421,0.17602363,2.35197561,0.04223232,0.08574128
-2.21210605,3.51143402,0.62688392,0.61168821,0.02051186,0.30835193,0.17179564,2.28835271,0.04032246,0.08487495
-2.20610305,3.41907468,0.60845865,0.59345131,0.01965279,0.30545662,0.16714664,2.22308336,0.03836003,0.08381155
-2.20010005,3.32393998,0.58934805,0.57438789,0.01881947,0.30194796,0.16214774,2.15700379,0.03636772,0.08258322
-2.19409705,3.22746692,0.56981117,0.55477388,0.01803271,0.29793949,0.15688419,2.09102472,0.03436842,0.08122799
-2.18809405,3.13119951,0.55011231,0.53489564,0.01731232,0.29355531,0.15145405,2.02612932,0.03238487,0.07978911
-2.18209105,3.03676995,0.53051635,0.51504321,0.01667668,0.28892657,0.14596649,1.96336841,0.03043929,0.07831418
-2.17608804,2.94587609,0.51128388,0.49550319,0.01614226,0.28418761,0.14053960,1.90385255,0.02855304,0.07685423
-2.17008504,2.86025517,0.49266652,0.47655191,0.01572324,0.27947213,0.13529800,1.84874071,0.02674627,0.07546260
-2.16408204,2.78165440,0.47490229,0.45844881,0.01543120,0.27490933,0.13037022,1.79922545,0.02503764,0.07419390
-2.15807904,2.71179864,0.45821132,0.44143030,0.01527476,0.27062018,0.12588592,1.75651457,0.02344399,0.07310276
-2.15207604,2.65235584,0.44279172,0.42570431,0.01525939,0.26671392,0.12197314,1.72180949,0.02198014,0.07224268
-2.14607304,2.60490088,0.42881591,0.41144558,0.01538720,0.26328499,0.11875547,1.69628063,0.02065870,0.07166481
-2.14007004,2.57087856,0.41642731,0.39879188,0.01565688,0.26041022,0.11634938,1.68104028,0.01948984,0.07141683
-2.13406703,2.55156667,0.40573758,0.38784121,0.01606364,0.25814669,0.11486161,1.67711353,0.01848126,0.07154179
-2.12806403,2.54804010,0.39682439,0.37865012,0.01659929,0.25653007,0.11438681,1.68540814,0.01763809,0.07207708
-2.12206103,2.56113691,0.38972978,0.37123301,0.01725241,0.25557359,0.11500533,1.70668414,0.01696289,0.07305348
-2.11605803,2.59142767,0.38445932,0.36556270,0.01800855,0.25526778,0.11678123,1.74152411,0.01645564,0.07449427
-2.11005503,2.63918897,0.38098194,0.36157201,0.01885058,0.25558075,0.11976058,1.79030539,0.01611387,0.07641452
-2.10405203,2.70438239,0.37923060,0.35915643,0.01975911,0.25645934,0.12397007,1.85317518,0.01593270,0.07882049
-2.09804902,2.78663994,0.37910382,0.35817785,0.02071295,0.25783089,0.12941588,1.93002980,0.01590505,0.08170923
-2.09204602,2.88525691,0.38046810,0.35846910,0.02168971,0.25960562,0.13608289,2.02049913,0.01602178,0.08506832
-2.08604302,2.99919313,0.38316119,0.35983942,0.02266637,0.26167972,0.14393435,2.12393741,0.01627192,0.08887589
-2.08004002,3.12708325,0.38699624,0.36208054,0.02361993,0.26393887,0.15291190,2.23942128,0.01664289,0.09310077
-2.07403702,3.26725642,0.39176676,0.36497321,0.02452815,0.26626225,0.16293604,2.36575573,0.01712083,0.09770299
-2.06803402,3.41776567,0.39725223,0.36829413,0.02537012,0.26852673,0.17390718,2.50148866,0.01769083,0.10263441
-2.06203102,3.57642658,0.40322440,0.37182296,0.02612702,0.27061136,0.18570709,2.64493407,0.01833727,0.10783969
-2.05602801,3.74086497,0.40945390,0.37534927,0.02678265,0.27240179,0.19820100,2.79420391,0.01904420,0.11325749
-2.05002501,3.90857236,0.41571722,0.37867913,0.02732404,0.27379449,0.21124015,2.94724800,0.01979562,0.11882180
-2.04402201,4.07696805,0.42180363,0.38164134,0.02774187,0.27470082,0.22466490,3.10190125,0.02057592,0.12446361
-2.03801901,4.24346601,0.42752200,0.38409278,0.02803091,0.27505056,0.23830829,3.25593680,0.02137016,0.13011260
-2.03201601,4.40554452,0.43270716,0.38592307,0.02819022,0.27479486,0.25200000,3.40712355,0.02216445,0.13569906
-2.02601301,4.56081614,0.43722563,0.38705811,0.02822332,0.27390861,0.26557063,3.55328604,0.02294630,0.14115573
-2.02001001,4.70709562,0.44098047,0.38746248,0.02813819,0.27239190,0.27885610,3.69236462,0.02370489,0.14641978
-2.01400700,4.84246291,0.44391502,0.38714066,0.02794715,0.27027081,0.29170215,3.82247337,0.02443131,0.15143456
-2.00800400,4.96531875,0.44601543,0.38613692,0.02766662,0.26759719,0.30396863,3.94195356,0.02511877,0.15615128
-2.00200100,5.07443040,0.44731172,0.38453391,0.02731674,0.26444768,0.31553359,4.04942022,0.02576278,0.16053047
-1.99599800,5.16896530,0.44787732,0.38245006,0.02692084,0.26092178,0.32629679,4.14379974,0.02636113,0.16454306
-1.98999500,5.24851090,0.44782706,0.38003564,0.02650492,0.25713922,0.33618268,4.22435667,0.02691394,0.16817123
-1.98399200,5.31307945,0.44731354,0.37746782,0.02609687,0.25323650,0.34514248,4.29070841,0.02742355,0.17140879
-1.97798899,5.36309711,0.44652204,0.37494473,0.02572581,0.24936290,0.35315546,4.34282696,0.02789435,0.17426116
-1.97198599,5.39937755,0.44566397,0.37267863,0.02542118,0.24567587,0.36022918,4.38102742,0.02833251,0.17674491
-1.96598299,5.42308071,0.44496910,0.37088856,0.02521197,0.24233607,0.36639865,4.40594376,0.02874568,0.17888693
-1.95997999,5.43565833,0.44467687,0.36979249,0.02512581,0.23950220,0.37172454,4.41849277,0.02914260,0.18072311
-1.95397699,5.43878837,0.44502688,0.36959930,0.02518813,0.23732568,0.37629026,4.41982789,0.02953271,0.18229674
-1.94797399,5.43430100,0.44624910,0.37050086,0.02542132,0.23594539,0.38019829,4.41128500,0.02992566,0.18365662
-1.94197099,5.42409947,0.44855401,0.37266431,0.02584396,0.23548268,0.38356562,4.39432273,0.03033088,0.18485497
-1.93596798,5.41007923,0.45212314,0.37622501,0.02647013,0.23603672,0.38651861,4.37046013,0.03075715,0.18594518
-1.92996498,5.39404896,0.45710029,0.38128015,0.02730876,0.23768043,0.38918761,4.34121457,0.03121213,0.18697958
-1.92396198,5.37765712,0.46358391,0.38788354,0.02836318,0.24045705,0.39170124,4.30804280,0.03170208,0.18800734
-1.91795898,5.36232722,0.47162096,0.39604156,0.02963069,0.24437760,0.39418096,4.27228797,0.03223149,0.18907246
-1.91195598,5.34920486,0.48120244,0.40571054,0.03110243,0.24941923,0.39673585,4.23513479,0.03280289,0.19021211
-1.90595298,5.33911879,0.49226096,0.41679578,0.03276329,0.25552459,0.39945810,4.19757488,0.03341676,0.19145530
-1.89994997,5.33255769,0.50467050,0.42915223,0.03459204,0.26260234,0.40241921,4.16038359,0.03407145,0.19282191
-1.89394697,5.32966346,0.51824831,0.44258691,0.03656167,0.27052873,0.40566716,4.12410891,0.03476327,0.19432227
-1.88794397,5.33024118,0.53275910,0.45686309,0.03863991,0.27915036,0.40922469,4.08907261,0.03548671,0.19595711
-1.88194097,5.33378481,0.54792131,0.47170608,0.04078986,0.28828787,0.41308872,4.05538284,0.03623461,0.19771801
-1.87593797,5.33951710,0.56341528,0.48681056,0.04297091,0.29774079,0.41723094,4.02295708,0.03699860,0.19958830
-1.86993497,5.34644145,0.57889305,0.50184925,0.04513973,0.30729303,0.42159943,3.99155357,0.03776942,0.20154429
-1.86393197,5.35340281,0.59398935,0.51648250,0.04725135,0.31671917,0.42612141,3.96080911,0.03853742,0.20355686
-1.85792896,5.35915429,0.60833349,0.53036869,0.04926045,0.32579114,0.43070673,3.93028082,0.03929302,0.20559319
-1.85192596,5.36242613,0.62156153,0.54317487,0.05112255,0.33428519,0.43525203,3.89948914,0.04002715,0.20761870
-1.84592296,5.36199326,0.63332832,0.55458740,0.05279534,0.34198879,0.43964537,3.86795968,0.04073171,0.20959893
-1.83991996,5.35673818,0.64331891,0.56432201,0.05423989,0.34870726,0.44377090,3.83526151,0.04139997,0.21150140
-1.83391696,5.34570607,0.65125887,0.57213305,0.05542177,0.35426990,0.44751366,3.80103975,0.04202689,0.21329718
-1.82791396,5.32814941,0.65692314,0.57782142,0.05631208,0.35853535,0.45076385,3.76504086,0.04260936,0.21496238
-1.82191096,5.30356043,0.66014299,0.58124094,0.05688829,0.36139599,0.45342078,3.72712950,0.04314636,0.21647910
-1.81590795,5.27168990,0.66081096,0.58230286,0.05713489,0.36278120,0.45539605,3.68729631,0.04363896,0.21783611
-1.80990495,5.23255195,0.65888348,0.58097833,0.05704372,0.36265933,0.45661595,3.64565664,0.04409031,0.21902917
-1.80390195,5.18641528,0.65438135,0.57729876,0.05661421,0.36103842,0.45702303,3.60244065,0.04450543,0.22006083
-1.79789895,5.13378167,0.64738785,0.57135407,0.05585320,0.35796552,0.45657682,3.55797595,0.04489093,0.22093993
-1.79189595,5.07535373,0.63804489,0.56328892,0.05477466,0.35352478,0.45525370,3.51266403,0.04525469,0.22168077
-1.78589295,5.01199397,0.62654732,0.55329717,0.05339908,0.34783429,0.45304606,3.46695239,0.04560546,0.22230199
-1.77988994,4.94467789,0.61313572,0.54161472,0.05175271,0.34104195,0.44996091,3.42130421,0.04595236,0.22282527
-1.77388694,4.87444394,0.59808806,0.52851122,0.04986665,0.33332048,0.44601799,3.37616757,0.04630445,0.22327387
-1.76788394,4.80234319,0.58171067,0.51428094,0.04777578,0.32486178,0.44124769,3.33194624,0.04667027,0.22367130
-1.76188094,4.72939158,0.56432881,0.49923323,0.04551767,0.31587095,0.43568884,3.28897374,0.04705742,0.22403986
-1.75587794,4.65652700,0.54627735,0.48368290,0.04313145,0.30656019,0.42938660,3.24749222,0.04747217,0.22439950
-1.74987494,4.58457349,0.52789186,0.46794111,0.04065671,0.29714276,0.42239053,3.20763721,0.04791920,0.22476673
-1.74387194,4.51421389,0.50950036,0.45230687,0.03813246,0.28782729,0.41475308,3.16942914,0.04840136,0.22515392
-1.73786893,4.44597201,0.49141614,0.43705958,0.03559624,0.27881263,0.40652835,3.13277175,0.04891961,0.22556878
-1.73186593,4.38020461,0.47393159,0.42245290,0.03308334,0.27028335,0.39777135,3.09745738,0.04947294,0.22601413
-1.72586293,4.31710299,0.45731336,0.40870988,0.03062620,0.26240608,0.38853769,3.06317861,0.05005853,0.22648803
-1.71985993,4.25670348,0.44179870,0.39601964,0.02825396,0.25532669,0.37888355,3.02954533,0.05067189,0.22698404
-1.71385693,4.19890548,0.42759316,0.38453553,0.02599221,0.24916834,0.36886606,2.99610610,0.05130708,0.22749181
-1.70785393,4.14349571,0.41486927,0.37437464,0.02386290,0.24403052,0.35854377,2.96237262,0.05195713,0.22799771
-1.70185093,4.09017664,0.40376635,0.36561861,0.02188441,0.23998882,0.34797725,2.92784563,0.05261427,0.22848569
-1.69584792,4.03859752,0.39439110,0.35831555,0.02007169,0.23709551,0.33722970,2.89204108,0.05327041,0.22893809
-1.68984492,3.98838575,0.38681890,0.35248279,0.01843660,0.23538079,0.32636737,2.85451498,0.05391749,0.22933655
-1.68384192,3.93917712,0.38109556,0.34811035,0.01698823,0.23485449,0.31545982,2.81488585,0.05454786,0.22966276
-1.67783892,3.89064324,0.37723934,0.34516480,0.01573330,0.23550819,0.30457982,2.77285365,0.05515465,0.22989919
-1.67183592,3.84251472,0.37524313,0.34359332,0.01467654,0.23731760,0.29380306,2.72821458,0.05573203,0.23002974
-1.66583292,3.79459928,0.37507659,0.34332771,0.01382111,0.24024496,0.28320735,2.68087094,0.05627548,0.23004014
-1.65982991,3.74679405,0.37668819,0.34428822,0.01316887,0.24424143,0.27287166,2.63083608,0.05678200,0.22991828
-1.65382691,3.69909173,0.38000700,0.34638699,0.01272071,0.24924936,0.26287481,2.57823429,0.05725016,0.22965434
-1.64782391,3.65158059,0.38494426,0.34953102,0.01247669,0.25520425,0.25329391,2.52329589,0.05768019,0.22924086
-1.64182091,3.60443874,0.39139465,0.35362456,0.01243618,0.26203639,0.24420273,2.46634796,0.05807393,0.22867254
-1.63581791,3.55792309,0.39923735,0.35857092,0.01259784,0.26967211,0.23567003,2.40780133,0.05843469,0.22794607
-1.62981491,3.51235396,0.40833693,0.36427366,0.01295961,0.27803474,0.22775788,2.34813453,0.05876713,0.22705981
-1.62381191,3.46809616,0.41854405,0.37063726,0.01351855,0.28704502,0.22052014,2.28787553,0.05907700,0.22601345
-1.61780890,3.42553772,0.42969626,0.37756724,0.01427067,0.29662128,0.21400125,2.22758205,0.05937087,0.22480763
-1.61180590,3.38506736,0.44161884,0.38496999,0.01521070,0.30667936,0.20823516,2.16782141,0.05965580,0.22344361
-1.60580290,3.34705183,0.45412579,0.39275223,0.01633184,0.31713221,0.20324479,2.10915053,0.05993901,0.22192299
-1.59979990,3.31181435,0.46702126,0.40082037,0.01762556,0.32788957,0.19904167,2.05209708,0.06022752,0.22024748
-1.59379690,3.27961498,0.48010124,0.40907989,0.01908135,0.33885748,0.19562619,1.99714226,0.06052780,0.21841880
-1.58779390,3.25063400,0.49315581,0.41743472,0.02068655,0.34993803,0.19298803,1.94470580,0.06084542,0.21643870
-1.58179090,3.22495895,0.50597179,0.42578698,0.02242627,0.36102929,0.19110703,1.89513375,0.06118477,0.21430908
-1.57578789,3.20257592,0.51833600,0.43403691,0.02428331,0.37202554,0.18995436,1.84868929,0.06154876,0.21203226
-1.56978489,3.18336537,0.53003881,0.44208320,0.02623821,0.38281782,0.18949390,1.80554674,0.06193865,0.20961130
-1.56378189,3.16710273,0.54087819,0.44982379,0.02826936,0.39329499,0.18968367,1.76578895,0.06235387,0.20705052
-1.55777889,3.15346362,0.55066397,0.45715694,0.03035321,0.40334510,0.19047749,1.72940792,0.06279199,0.20435592
-1.55177589,3.14203338,0.55922216,0.46398285,0.03246458,0.41285726,0.19182648,1.69630857,0.06324867,0.20153574
-1.54577289,3.13232049,0.56639927,0.47020542,0.03457697,0.42172375,0.19368045,1.66631534,0.06371778,0.19860092
-1.53976988,3.12377327,0.57206639,0.47573440,0.03666301,0.42984252,0.19598920,1.63918124,0.06419156,0.19556549
-1.53376688,3.11579901,0.57612279,0.48048756,0.03869488,0.43711982,0.19870349,1.61459904,0.06466080,0.19244682
