energy_ev,total_up,Hf_p_up,Hf_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-4.30115058,2.89519043,3.07388054,1.44979655,0.01713838,1.50956264,0.68534295,0.00000000
-4.29514757,3.01974036,3.18618538,1.54253014,0.01579634,1.61218586,0.68439798,0.00000000
-4.28914457,3.15045606,3.30492441,1.63750708,0.01454819,1.71662367,0.68540409,0.00000000
-4.28314157,3.28553083,3.42837502,1.73359969,0.01340642,1.82163642,0.68821310,0.00000000
-4.27713857,3.42295157,3.55457034,1.82959926,0.01238064,1.92590686,0.69261134,0.00000000
-4.27113557,3.56053952,3.68134517,1.92423675,0.01147749,2.02806261,0.69832738,0.00000000
-4.26513257,3.69599813,3.80638993,2.01620638,0.01070073,2.12670174,0.70504183,0.00000000
-4.25912956,3.82696662,3.92731086,2.10419176,0.01005135,2.22042084,0.71239879,0.00000000
-4.25312656,3.95107714,4.04169406,2.18689355,0.00952774,2.30784464,0.72001832,0.00000000
-4.24712356,4.06601369,4.14717107,2.26305786,0.00912592,2.38765648,0.72750932,0.00000000
-4.24112056,4.16957024,4.24148335,2.33150444,0.00883981,2.45862834,0.73448238,0.00000000
-4.23511756,4.25970617,4.32254322,2.39115358,0.00866145,2.51964950,0.74056189,0.00000000
-4.22911456,4.33459672,4.38848895,2.44105075,0.00858136,2.56975268,0.74539700,0.00000000
-4.22311156,4.39267671,4.43773196,2.48038823,0.00858875,2.60813676,0.74867109,0.00000000
-4.21710855,4.43267595,4.46899450,2.50852272,0.00867184,2.63418510,0.75010936,0.00000000
-4.21110555,4.45364538,4.48133682,2.52498863,0.00881816,2.64747887,0.74948447,0.00000000
-4.20510255,4.45497310,4.47417308,2.52950635,0.00901481,2.64780490,0.74662010,0.00000000
-4.19909955,4.43639034,4.44727599,2.52198557,0.00924873,2.63515787,0.74139264,0.00000000
-4.19309655,4.39796758,4.40077071,2.50252357,0.00950697,2.60973685,0.73373090,0.00000000
-4.18709355,4.34010152,4.33511889,2.47139871,0.00977699,2.57193646,0.72361444,0.00000000
-4.18109055,4.26349402,4.25109401,2.42905966,0.01004686,2.52233319,0.71107047,0.00000000
-4.17508754,4.16912439,4.14974987,2.37611076,0.01030560,2.46166751,0.69616989,0.00000000
-4.16908454,4.05821637,4.03238369,2.31329442,0.01054332,2.39082269,0.67902261,0.00000000
-4.16308154,3.93220159,3.90049579,2.24147116,0.01075155,2.31080109,0.65977258,0.00000000
-4.15707854,3.79268086,3.75574747,2.16159807,0.01092336,2.22269891,0.63859273,0.00000000
-4.15107554,3.64138480,3.59991878,2.07470654,0.01105360,2.12768040,0.61568002,0.00000000
-4.14507254,3.48013509,3.43486751,1.98187987,0.01113902,2.02695220,0.59125082,0.00000000
-4.13906953,3.31080731,3.26249054,1.88423137,0.01117837,1.92173870,0.56553657,0.00000000
-4.13306653,3.13529624,3.08468835,1.78288351,0.01117245,1.81325899,0.53877995,0.00000000
-4.12706353,2.95548421,2.90333332,1.67894856,0.01112410,1.70270591,0.51123136,0.00000000
-4.12106053,2.77321277,2.72024217,1.57351096,0.01103814,1.59122749,0.48314575,0.00000000
-4.11505753,2.59025791,2.53715249,1.46761161,0.01092126,1.47991115,0.45477980,0.00000000
-4.10905453,2.40830897,2.35570344,1.36223438,0.01078180,1.36977059,0.42638917,0.00000000
-4.10305153,2.22895089,2.17742033,1.25829468,0.01062953,1.26173547,0.39822604,0.00000000
-4.09704852,2.05365001,2.00370288,1.15663025,0.01047530,1.15664384,0.37053658,0.00000000
-4.09104552,1.88374287,1.83581677,1.05799406,0.01033075,1.05523711,0.34355861,0.00000000
-4.08504252,1.72042822,1.67488822,0.96304927,0.01020786,0.95815736,0.31751919,0.00000000
-4.07903952,1.56476162,1.52190127,0.87236625,0.01011858,0.86594694,0.29263233,0.00000000
-4.07303652,1.41765287,1.37769750,0.78642134,0.01007435,0.77904987,0.26909682,0.00000000
-4.06703352,1.27986573,1.24297789,0.70559754,0.01008570,0.69781508,0.24709417,0.00000000
-4.06103052,1.15201995,1.11830655,0.63018667,0.01016181,0.62250103,0.22678677,0.00000000
-4.05502751,1.03459537,1.00411615,0.56039309,0.01031013,0.55328150,0.20831634,0.00000000
-4.04902451,0.92793767,0.90071461,0.49633867,0.01053602,0.49025234,0.19180261,0.00000000
-4.04302151,0.83226574,0.80829293,0.43806883,0.01084247,0.43343889,0.17734243,0.00000000
-4.03701851,0.74768013,0.72693375,0.38555945,0.01122985,0.38280371,0.16500916,0.00000000
-4.03101551,0.67417231,0.65662026,0.33872441,0.01169582,0.33825449,0.15485236,0.00000000
-4.02501251,0.61163429,0.59724518,0.29742343,0.01223522,0.29965172,0.14689787,0.00000000
-4.01900950,0.55986835,0.54861945,0.26147014,0.01284014,0.26681609,0.14114810,0.00000000
-4.01300650,0.51859628,0.51048024,0.23063990,0.01350007,0.23953518,0.13758247,0.00000000
-4.00700350,0.48746804,0.48249810,0.20467739,0.01420212,0.21756944,0.13615814,0.00000000
-4.00100050,0.46606950,0.46428302,0.18330358,0.01493135,0.20065724,0.13681074,0.00000000
-3.99499750,0.45392905,0.45538931,0.16622213,0.01567119,0.18851906,0.13945523,0.00000000
-3.98899450,0.45052325,0.45531937,0.15312495,0.01640392,0.18086061,0.14398686,0.00000000
-3.98299150,0.45528141,0.46352645,0.14369711,0.01711120,0.17737521,0.15028218,0.00000000
-3.97698849,0.46758957,0.47941674,0.13762085,0.01777467,0.17774537,0.15820023,0.00000000
-3.97098549,0.48679399,0.50235122,0.13457905,0.01837651,0.18164387,0.16758393,0.00000000
-3.96498249,0.51220484,0.53164760,0.13425810,0.01890007,0.18873455,0.17826174,0.00000000
-3.95897949,0.54310039,0.56658310,0.13635038,0.01933036,0.19867304,0.19004978,0.00000000
-3.95297649,0.57873245,0.60639851,0.14055660,0.01965465,0.21110782,0.20275439,0.00000000
-3.94697349,0.61833338,0.65030398,0.14658807,0.01986282,0.22568170,0.21617543,0.00000000
-3.94097049,0.66112523,0.69748723,0.15416916,0.01994772,0.24203413,0.23011016,0.00000000
-3.93496748,0.70633135,0.74712415,0.16304014,0.01990546,0.25980440,0.24435795,0.00000000
-3.92896448,0.75319052,0.79839226,0.17296033,0.01973550,0.27863586,0.25872581,0.00000000
-3.92296148,0.80097367,0.85048666,0.18371183,0.01944065,0.29818124,0.27303462,0.00000000
-3.91695848,0.84900296,0.90263852,0.19510366,0.01902700,0.31810881,0.28712600,0.00000000
-3.91095548,0.89667257,0.95413521,0.20697635,0.01850371,0.33810949,0.30086975,0.00000000
-3.90495248,0.94347075,1.00434174,0.21920669,0.01788269,0.35790436,0.31417143,0.00000000
-3.89894947,0.98900201,1.05272228,0.23171259,0.01717821,0.37725245,0.32698005,0.00000000
-3.89294647,1.03300849,1.09886093,0.24445773,0.01640647,0.39595823,0.33929530,0.00000000
-3.88694347,1.07538936,1.14248053,0.25745560,0.01558508,0.41387857,0.35117407,0.00000000
-3.88094047,1.11621696,1.18345838,0.27077281,0.01473256,0.43092849,0.36273579,0.00000000
-3.87493747,1.15574845,1.22183782,0.28453113,0.01386779,0.44708552,0.37416623,0.00000000
-3.86893447,1.19443201,1.25783467,0.29890813,0.01300955,0.46239212,0.38571927,0.00000000
-3.86293147,1.23290649,1.29183789,0.31413606,0.01217601,0.47695599,0.39771639,0.00000000
-3.85692846,1.27199373,1.32440388,0.33049865,0.01138428,0.49094801,0.41054349,0.00000000
-3.85092546,1.31268341,1.35624418,0.34832600,0.01065011,0.50459774,0.42464489,0.00000000
-3.84492246,1.35610987,1.38820682,0.36798704,0.00998749,0.51818661,0.44051434,0.00000000
-3.83891946,1.40352152,1.42125162,0.38988006,0.00940847,0.53203879,0.45868310,0.00000000
-3.83291646,1.45624317,1.45642025,0.41442108,0.00892292,0.54651024,0.47970515,0.00000000
-3.82691346,1.51563228,1.49480192,0.44203043,0.00853846,0.56197607,0.50413991,0.00000000
-3.82091046,1.58303040,1.53749609,0.47311794,0.00826036,0.57881694,0.53253276,0.00000000
-3.81490745,1.65971124,1.58557333,0.50806692,0.00809154,0.59740469,0.56539402,0.00000000
-3.80890445,1.74682718,1.64003585,0.54721763,0.00803261,0.61808806,0.60317686,0.00000000
-3.80290145,1.84535604,1.70177917,0.59085063,0.00808193,0.64117869,0.64625514,0.00000000
-3.79689845,1.95605012,1.77155607,0.63917062,0.00823574,0.66693813,0.69490177,0.00000000
-3.79089545,2.07938938,1.84994432,0.69229139,0.00848829,0.69556626,0.74926861,0.00000000
-3.78489245,2.21554085,1.93731891,0.75022237,0.00883200,0.72719131,0.80936877,0.00000000
-3.77888944,2.36432568,2.03382990,0.81285743,0.00925764,0.76186203,0.87506202,0.00000000
-3.77288644,2.52519575,2.13938628,0.87996647,0.00975456,0.79954203,0.94604436,0.00000000
-3.76688344,2.69722068,2.25364628,0.95119006,0.01031089,0.84010651,1.02184215,0.00000000
-3.76088044,2.87908641,2.37601437,1.02603779,0.01091379,0.88334131,1.10181153,0.00000000
-3.75487744,3.06910586,2.50564476,1.10389038,0.01154972,0.92894444,1.18514342,0.00000000
-3.74887444,3.26524158,2.64145131,1.18400577,0.01220466,0.97652985,1.27087426,0.00000000
-3.74287144,3.46514042,2.78212353,1.26552936,0.01286442,1.02563343,1.35790242,0.00000000
-3.73686843,3.66617932,2.92614819,1.34750805,0.01351492,1.07572101,1.44501005,0.00000000
-3.73086543,3.86552111,3.07183605,1.42890819,0.01414243,1.12619830,1.53088976,0.00000000
-3.72486243,4.06017899,3.21735325,1.50863674,0.01473391,1.17642245,1.61417548,0.00000000
-3.71885943,4.24708770,3.36075665,1.58556542,0.01527721,1.22571507,1.69347647,0.00000000
-3.71285643,4.42317946,3.50003255,1.65855706,0.01576134,1.27337663,1.76741345,0.00000000
-3.70685343,4.58546216,3.63313819,1.72649355,0.01617673,1.31870166,1.83465561,0.00000000
-3.70085043,4.73109764,3.75804510,1.78830442,0.01651539,1.36099482,1.89395719,0.00000000
-3.69484742,4.85747724,3.87278366,1.84299532,0.01677109,1.39958728,1.94419229,0.00000000
-3.68884442,4.96229242,3.97548787,1.88967537,0.01693952,1.43385315,1.98438676,0.00000000
-3.68284142,5.04359796,4.06443939,1.92758243,0.01701836,1.46322556,2.01374593,0.00000000
-3.67683842,5.09986563,4.13810965,1.95610548,0.01700733,1.48721183,2.03167704,0.00000000
-3.67083542,5.13002660,4.19519905,1.97480315,0.01690823,1.50540749,2.03780586,0.00000000
-3.66483242,5.13350100,4.23467189,1.98341773,0.01672487,1.51750840,2.03198661,0.00000000
-3.65882941,5.11021372,4.25578585,1.98188398,0.01646303,1.52332069,2.01430503,0.00000000
-3.65282641,5.06059578,4.25811492,1.97033245,0.01613035,1.52276798,1.98507453,0.00000000
-3.64682341,4.98557146,4.24156472,1.94908684,0.01573615,1.51589553,1.94482558,0.00000000
-3.64082041,4.88653139,4.20637930,1.91865567,0.01529127,1.50287097,1.89428892,0.00000000
-3.63481741,4.76529281,4.15313893,1.87971812,0.01480786,1.48398145,1.83437323,0.00000000
-3.62881441,4.62404826,4.08274849,1.83310486,0.01429911,1.45962726,1.76613815,0.00000000
-3.62281141,4.46530471,3.99641652,1.77977419,0.01377901,1.43031176,1.69076383,0.00000000
-3.61680840,4.29181515,3.89562553,1.72078448,0.01326207,1.39662817,1.60951802,0.00000000
-3.61080540,4.10650511,3.78209419,1.65726397,0.01276299,1.35924344,1.52372205,0.00000000
-3.60480240,3.91239675,3.65773281,1.59037893,0.01229636,1.31887982,1.43471672,0.00000000
-3.59879940,3.71253295,3.52459351,1.52130145,0.01187636,1.27629482,1.34382947,0.00000000
-3.59279640,3.50990407,3.38481702,1.45117811,0.01151640,1.23226032,1.25234369,0.00000000
-3.58679340,3.30737968,3.24057807,1.38110058,0.01122883,1.18754164,1.16147106,0.00000000
-3.58079040,3.10764739,3.09403138,1.31207944,0.01102462,1.14287751,1.07232790,0.00000000
-3.57478739,2.91316055,2.94726056,1.24502192,0.01091309,1.09896158,0.98591572,0.00000000
-3.56878439,2.72609618,2.80223157,1.18071459,0.01090157,1.05642639,0.90310658,0.00000000
-3.56278139,2.54832407,2.66075282,1.11981130,0.01099527,1.01583033,0.82463335,0.00000000
-3.55677839,2.38138762,2.52444298,1.06282680,0.01119701,0.97764808,0.75108477,0.00000000
-3.55077539,2.22649628,2.39470794,1.01013603,0.01150711,0.94226486,0.68290516,0.00000000
-3.54477239,2.08452931,2.27272714,0.96197895,0.01192329,0.90997464,0.62039848,0.00000000
-3.53876938,1.95605004,2.15944974,0.91847035,0.01244067,0.88098218,0.56373607,0.00000000
-3.53276638,1.84132938,2.05560019,0.87961407,0.01305184,0.85540877,0.51296780,0.00000000
-3.52676338,1.74037718,1.96169243,0.84532074,0.01374697,0.83330110,0.46803569,0.00000000
-3.52076038,1.65297978,1.87805174,0.81542818,0.01451406,0.81464290,0.42878959,0.00000000
-3.51475738,1.57874193,1.80484263,0.78972333,0.01533923,0.79936850,0.39500397,0.00000000
-3.50875438,1.51713117,1.74210118,0.76796455,0.01620706,0.78737771,0.36639547,0.00000000
-3.50275138,1.46752278,1.68976990,0.74990349,0.01710110,0.77855113,0.34264029,0.00000000
-3.49674837,1.42924355,1.64773320,0.73530525,0.01800428,0.77276517,0.32339101,0.00000000
-3.49074537,1.40161256,1.61585150,0.72396604,0.01889952,0.76990597,0.30829219,0.00000000
-3.48474237,1.38397751,1.59399217,0.71572757,0.01977021,0.76988157,0.29699446,0.00000000
-3.47873937,1.37574533,1.58205561,0.71048758,0.02060075,0.77263164,0.28916655,0.00000000
-3.47273637,1.37640583,1.57999510,0.70820599,0.02137711,0.77813438,0.28450503,0.00000000
-3.46673337,1.38554784,1.58782921,0.70890657,0.02208723,0.78641014,0.28274167,0.00000000
-3.46073037,1.40286712,1.60564610,0.71267397,0.02272141,0.79752153,0.28364803,0.00000000
-3.45472736,1.42816605,1.63359932,0.71964633,0.02327262,0.81157004,0.28703758,0.00000000
-3.44872436,1.46134510,1.67189504,0.73000385,0.02373662,0.82868915,0.29276510,0.00000000
-3.44272136,1.50238657,1.72077126,0.74395375,0.02411203,0.84903425,0.30072374,0.00000000
-3.43671836,1.55133143,1.78046983,0.76171243,0.02440027,0.87276969,0.31083975,0.00000000
-3.43071536,1.60825031,1.85120245,0.78348549,0.02460532,0.90005359,0.32306544,0.00000000
-3.42471236,1.67320998,1.93311239,0.80944665,0.02473339,0.93102097,0.33737046,0.00000000
-3.41870935,1.74623686,2.02623364,0.83971646,0.02479253,0.96576603,0.35373208,0.00000000
-3.41270635,1.82727950,2.13044974,0.87434191,0.02479209,1.00432441,0.37212481,0.00000000
-3.40670335,1.91617175,2.24545447,0.91327788,0.02474218,1.04665633,0.39250989,0.00000000
-3.40070035,2.01259863,2.37071678,0.95637138,0.02465310,1.09263146,0.41482525,0.00000000
-3.39469735,2.11606689,2.50545198,1.00334960,0.02453473,1.14201647,0.43897632,0.00000000
-3.38869435,2.22588185,2.64860148,1.05381234,0.02439601,1.19446601,0.46482832,0.00000000
-3.38269135,2.34113228,2.79882258,1.10722949,0.02424449,1.24951780,0.49220030,0.00000000
-3.37668834,2.46068435,2.95448969,1.16294394,0.02408593,1.30659237,0.52086141,0.00000000
-3.37068534,2.58318565,3.11370784,1.22018000,0.02392402,1.36499774,0.55052950,0.00000000
-3.36468234,2.70707946,3.27433857,1.27805729,0.02376029,1.42393916,0.58087231,0.00000000
-3.35867934,2.83062942,3.43403795,1.33560964,0.02359405,1.48253378,0.61151124,0.00000000
-3.35267634,2.95195363,3.59030561,1.39180846,0.02342251,1.53982982,0.64202746,0.00000000
-3.34667334,3.06906735,3.74054327,1.44558969,0.02324105,1.59482968,0.67197033,0.00000000
-3.34067034,3.17993258,3.88212052,1.49588336,0.02304351,1.64651612,0.70086767,0.00000000
-3.33466733,3.28251248,4.01244551,1.54164449,0.02282265,1.69388045,0.72823746,0.00000000
-3.32866433,3.37482867,4.12903747,1.58188411,0.02257059,1.73595180,0.75360053,0.00000000
-3.32266133,3.45501873,4.22959826,1.61569917,0.02227932,1.77182603,0.77649366,0.00000000
-3.31665833,3.52139169,4.31207990,1.64230005,0.02194119,1.80069323,0.79648259,0.00000000
-3.31065533,3.57247908,4.37474532,1.66103448,0.02154940,1.82186273,0.81317430,0.00000000
-3.30465233,3.60707944,4.41621973,1.67140707,0.02109837,1.83478439,0.82622823,0.00000000
-3.29864932,3.62429457,4.43553077,1.67309350,0.02058413,1.83906560,0.83536587,0.00000000
-3.29264632,3.62355599,4.43213571,1.66594902,0.02000450,1.83448306,0.84037841,0.00000000
-3.28664332,3.60464087,4.40593499,1.65001099,0.01935933,1.82098923,0.84113224,0.00000000
-3.28064032,3.56767686,4.35727160,1.62549541,0.01865045,1.79871298,0.83757215,0.00000000
-3.27463732,3.51313583,4.28691688,1.59278787,0.01788167,1.76795480,0.82972204,0.00000000
-3.26863432,3.44181727,4.19604341,1.55242934,0.01705866,1.72917672,0.81768339,0.00000000
-3.26263132,3.35482201,4.08618643,1.50509759,0.01618864,1.68298749,0.80163154,0.00000000
-3.25662831,3.25351771,3.95919571,1.45158505,0.01528020,1.63012375,0.78180991,0.00000000
-3.25062531,3.13949755,3.81717967,1.39277419,0.01434287,1.57142784,0.75852260,0.00000000
-3.24462231,3.01453392,3.66244429,1.32961123,0.01338683,1.50782340,0.73212552,0.00000000
-3.23861931,2.88052878,3.49742877,1.26307945,0.01242255,1.44028942,0.70301656,0.00000000
-3.23261631,2.73946268,3.32464060,1.19417283,0.01146039,1.36983373,0.67162501,0.00000000
-3.22661331,2.59334396,3.14659179,1.12387098,0.01051033,1.29746700,0.63840071,0.00000000
-3.22061031,2.44415984,2.96573846,1.05311610,0.00958166,1.22417770,0.60380313,0.00000000
-3.21460730,2.29383094,2.78442543,0.98279263,0.00868277,1.15090912,0.56829092,0.00000000
-3.20860430,2.14417017,2.60483711,0.91370997,0.00782094,1.07853883,0.53231198,0.00000000
-3.20260130,1.99684729,2.42895596,0.84658857,0.00700226,1.00786107,0.49629443,0.00000000
-3.19659830,1.85335967,2.25852919,0.78204972,0.00623154,0.93957267,0.46063871,0.00000000
-3.19059530,1.71500981,2.09504420,0.72060887,0.00551230,0.87426247,0.42571087,0.00000000
-3.18459230,1.58288994,1.93971309,0.66267257,0.00484681,0.81240453,0.39183728,0.00000000
-3.17858929,1.45787356,1.79346591,0.60853871,0.00423617,0.75435513,0.35930073,0.00000000
-3.17258629,1.34061394,1.65695262,0.55839986,0.00368040,0.70035336,0.32833799,0.00000000
-3.16658329,1.23154899,1.53055287,0.51234940,0.00317859,0.65052525,0.29913884,0.00000000
-3.16058029,1.13091206,1.41439316,0.47038988,0.00272903,0.60489091,0.27184642,0.00000000
-3.15457729,1.03874792,1.30837022,0.43244343,0.00232934,0.56337454,0.24655879,0.00000000
-3.14857429,0.95493306,1.21217954,0.39836351,0.00197668,0.52581662,0.22333176,0.00000000
-3.14257129,0.87919942,1.12534806,0.36794775,0.00166782,0.49198795,0.20218246,0.00000000
-3.13656828,0.81116055,1.04726957,0.34095132,0.00139931,0.46160488,0.18309382,0.00000000
-3.13056528,0.75033924,0.97724159,0.31710037,0.00116759,0.43434514,0.16601948,0.00000000
-3.12456228,0.69619557,0.91450264,0.29610529,0.00096913,0.40986387,0.15088919,0.00000000
-3.11855928,0.64815445,0.85826842,0.27767324,0.00080044,0.38780902,0.13761420,0.00000000
-3.11255628,0.60563192,0.80776605,0.26151974,0.00065822,0.36783599,0.12609270,0.00000000
-3.10655328,0.56805928,0.76226527,0.24737910,0.00053937,0.34962064,0.11621502,0.00000000
-3.10055028,0.53490457,0.72110582,0.23501336,0.00044105,0.33287073,0.10786851,0.00000000
-3.09454727,0.50569090,0.68372035,0.22421973,0.00036068,0.31733517,0.10094189,0.00000000
-3.08854427,0.48001125,0.64965254,0.21483640,0.00029600,0.30281110,0.09532913,0.00000000
-3.08254127,0.45753975,0.61856996,0.20674665,0.00024507,0.28914865,0.09093271,0.00000000
-3.07653827,0.43803916,0.59027195,0.19988143,0.00020625,0.27625333,0.08766624,0.00000000
-3.07053527,0.42136495,0.56469227,0.19422030,0.00017822,0.26408624,0.08545653,0.00000000
-3.06453227,0.40746590,0.54189709,0.18979098,0.00015996,0.25266214,0.08424502,0.00000000
-3.05852926,0.39638173,0.52207853,0.18666756,0.00015078,0.24204579,0.08398875,0.00000000
-3.05252626,0.38823795,0.50554433,0.18496749,0.00015028,0.23234651,0.08466072,0.00000000
-3.04652326,0.38323832,0.49270393,0.18484755,0.00015836,0.22371163,0.08624993,0.00000000
-3.04052026,0.38165528,0.48405187,0.18649882,0.00017523,0.21631877,0.08876095,0.00000000
-3.03451726,0.38381873,0.48014869,0.19014087,0.00020141,0.21036751,0.09221310,0.00000000
-3.02851426,0.39010333,0.48160006,0.19601515,0.00023773,0.20607057,0.09663942,0.00000000
-3.02251126,0.40091476,0.48903453,0.20437782,0.00028535,0.20364483,0.10208519,0.00000000
-3.01650825,0.41667506,0.50308055,0.21549185,0.00034578,0.20330237,0.10860626,0.00000000
-3.01050525,0.43780738,0.52434296,0.22961881,0.00042090,0.20524186,0.11626711,0.00000000
-3.00450225,0.46472032,0.55337966,0.24701011,0.00051300,0.20964035,0.12513856,0.00000000
-2.99849925,0.49779210,0.59067883,0.26789804,0.00062481,0.21664563,0.13529539,0.00000000
-2.99249625,0.53735487,0.63663718,0.29248662,0.00075953,0.22636954,0.14681361,0.00000000
-2.98649325,0.58367951,0.69153986,0.32094259,0.00092092,0.23888203,0.15976772,0.00000000
-2.98049025,0.63696116,0.75554244,0.35338658,0.00111328,0.25420641,0.17422777,0.00000000
-2.97448724,0.69730609,0.82865576,0.38988490,0.00134160,0.27231580,0.19025643,0.00000000
-2.96848424,0.76472023,0.91073409,0.43044219,0.00161151,0.29313092,0.20790623,0.00000000
-2.96248124,0.83909986,1.00146719,0.47499526,0.00192941,0.31651926,0.22721685,0.00000000
-2.95647824,0.92022496,1.10037691,0.52340835,0.00230247,0.34229590,0.24821278,0.00000000
-2.95047524,1.00775572,1.20681864,0.57547035,0.00273869,0.37022583,0.27090132,0.00000000
-2.94447224,1.10123233,1.31998787,0.63089400,0.00324690,0.40002793,0.29527111,0.00000000
-2.93846923,1.20007856,1.43893208,0.68931738,0.00383672,0.43138037,0.32129109,0.00000000
-2.93246623,1.30360903,1.56256767,0.75030780,0.00451858,0.46392756,0.34891009,0.00000000
-2.92646323,1.41104015,1.68970163,0.81336809,0.00530361,0.49728820,0.37805702,0.00000000
-2.92046023,1.52150443,1.81905732,0.87794515,0.00620352,0.53106437,0.40864143,0.00000000
-2.91445723,1.63406769,1.94930346,0.94344047,0.00723045,0.56485125,0.44055474,0.00000000
-2.90845423,1.74774856,2.07908524,1.00922247,0.00839673,0.59824701,0.47367162,0.00000000
-2.90245123,1.86153941,2.20705633,1.07463997,0.00971465,0.63086270,0.50785175,0.00000000
-2.89644822,1.97442801,2.33191045,1.13903643,0.01119607,0.66233144,0.54294156,0.00000000
-2.89044522,2.08541869,2.45241109,1.20176430,0.01285211,0.69231668,0.57877601,0.00000000
-2.88444222,2.19355244,2.56741824,1.26219903,0.01469270,0.72051922,0.61518019,0.00000000
-2.87843922,2.29792487,2.67591080,1.31975205,0.01672613,0.74668241,0.65197063,0.00000000
-2.87243622,2.39770149,2.77700399,1.37388234,0.01895858,0.77059567,0.68895638,0.00000000
-2.86643322,2.49212975,2.86996094,1.42410617,0.02139365,0.79209600,0.72593970,0.00000000
-2.86043022,2.58054754,2.95419840,1.47000478,0.02403188,0.81106756,0.76271657,0.00000000
-2.85442721,2.66238825,3.02928650,1.51122980,0.02687034,0.82743941,0.79907694,0.00000000
-2.84842421,2.73718234,3.09494308,1.54750644,0.02990225,0.84118168,0.83480496,0.00000000
-2.84242121,2.80455603,3.15102321,1.57863463,0.03311669,0.85230050,0.86967934,0.00000000
-2.83641821,2.86422761,3.19750507,1.60448824,0.03649840,0.86083203,0.90347391,0.00000000
-2.83041521,2.91600186,3.23447312,1.62501271,0.04002769,0.86683597,0.93595863,0.00000000
-2.82441221,2.95976361,3.26209994,1.64022153,0.04368050,0.87038917,0.96690119,0.00000000
-2.81840920,2.99547075,3.28062791,1.65019174,0.04742855,0.87157947,0.99606917,0.00000000
-2.81240620,3.02314757,3.29035181,1.65505894,0.05123969,0.87050040,1.02323299,0.00000000
-2.80640320,3.04287870,3.29160336,1.65501198,0.05507830,0.86724686,1.04816943,0.00000000
-2.80040020,3.05480394,3.28473822,1.65028756,0.05890593,0.86191191,1.07066573,0.00000000
-2.79439720,3.05911417,3.27012605,1.64116481,0.06268191,0.85458497,1.09052411,0.00000000
-2.78839420,3.05604807,3.24814363,1.62795985,0.06636416,0.84535118,1.10756647,0.00000000
-2.78239120,3.04588946,3.21917089,1.61102035,0.06991003,0.83429193,1.12163897,0.00000000
-2.77638819,3.02896487,3.18358951,1.59071979,0.07327716,0.82148630,1.13261633,0.00000000
-2.77038519,3.00564085,3.14178350,1.56745150,0.07642436,0.80701321,1.14040549,0.00000000
-2.76438219,2.97632058,3.09414108,1.54162210,0.07931249,0.79095393,1.14494840,0.00000000
-2.75837919,2.94143940,3.04105716,1.51364448,0.08190525,0.77339473,1.14622384,0.00000000
-2.75237619,2.90145899,2.98293580,1.48393010,0.08416995,0.75442927,1.14424798,0.00000000
-2.74637319,2.85686012,2.92019202,1.45288078,0.08607816,0.73416065,1.13907382,0.00000000
-2.74037019,2.80813397,2.85325262,1.42088010,0.08760624,0.71270281,1.13078945,0.00000000
-2.73436718,2.75577253,2.78255585,1.38828481,0.08873579,0.69018122,1.11951525,0.00000000
-2.72836418,2.70025831,2.70854980,1.35541645,0.08945391,0.66673287,1.10540030,0.00000000
-2.72236118,2.64205415,2.63168977,1.32255371,0.08975342,0.64250548,1.08861823,0.00000000
-2.71635818,2.58159388,2.55243487,1.28992615,0.08963285,0.61765613,1.06936270,0.00000000
-2.71035518,2.51927434,2.47124445,1.25770943,0.08909636,0.59234937,1.04784307,0.00000000
-2.70435218,2.45544986,2.38857451,1.22602285,0.08815359,0.56675504,1.02428026,0.00000000
-2.69834917,2.39042930,2.30487494,1.19492924,0.08681931,0.54104595,0.99890324,0.00000000
-2.69234617,2.32447652,2.22058770,1.16443756,0.08511306,0.51539557,0.97194628,0.00000000
-2.68634317,2.25781411,2.13614630,1.13450820,0.08305869,0.48997590,0.94364703,0.00000000
-2.68034017,2.19063040,2.05197676,1.10506087,0.08068382,0.46495569,0.91424555,0.00000000
-2.67433717,2.12308950,1.96849990,1.07598471,0.07801932,0.44049897,0.88398414,0.00000000
-2.66833417,2.05534352,1.88613483,1.04715020,0.07509864,0.41676401,0.85310777,0.00000000
-2.66233117,1.98754636,1.80530316,1.01842228,0.07195726,0.39390260,0.82186505,0.00000000
-2.65632816,1.91986793,1.72643341,0.98967379,0.06863204,0.37205969,0.79050928,0.00000000
-2.65032516,1.85250781,1.64996513,0.96079870,0.06516058,0.35137317,0.75929930,0.00000000
-2.64432216,1.78570724,1.57635195,0.93172417,0.06158069,0.33197375,0.72850000,0.00000000
-2.63831916,1.71975834,1.50606307,0.90242082,0.05792976,0.31398480,0.69838190,0.00000000
-2.63231616,1.65500993,1.43958265,0.87291050,0.05424426,0.29752200,0.66921979,0.00000000
-2.62631316,1.59186906,1.37740668,0.84327129,0.05055926,0.28269276,0.64129020,0.00000000
-2.62031016,1.53079816,1.32003731,0.81363916,0.04690800,0.26959531,0.61486755,0.00000000
-2.61430715,1.47230759,1.26797449,0.78420652,0.04332152,0.25831741,0.59021908,0.00000000
-2.60830415,1.41694399,1.22170530,0.75521761,0.03982837,0.24893479,0.56759872,0.00000000
-2.60230115,1.36527502,1.18169147,0.72696099,0.03645439,0.24150929,0.54723998,0.00000000
