energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-0.05102551,6.55155421,0.03864178,2.08975003,0.67451305,0.89006915,2.95904445,1.18224923,0.04521087,1.26163324
-0.04502251,6.48509738,0.03537669,2.10976202,0.65353403,0.88000854,2.96337450,1.17234102,0.04605049,1.18851361
-0.03901951,6.43808841,0.03265898,2.12965422,0.63821939,0.87693752,2.97082451,1.16348653,0.04715873,1.12838439
-0.03301651,6.40928363,0.03046696,2.14923060,0.62830315,0.88043700,2.98053060,1.15557181,0.04852330,1.08073080
-0.02701351,6.39722453,0.02877738,2.16828487,0.62344591,0.88999894,2.99156712,1.14848055,0.05012983,1.04489840
-0.02101051,6.40027190,0.02756592,2.18659528,0.62324958,0.90504405,3.00296176,1.14209261,0.05196185,1.02012631
-0.01500750,6.41664009,0.02680764,2.20392056,0.62727216,0.92493980,3.01371210,1.13628248,0.05400093,1.00557862
-0.00900450,6.44443183,0.02647722,2.21999752,0.63504192,0.94901849,3.02280385,1.13091808,0.05622669,1.00037326
-0.00300150,6.48167341,0.02654911,2.23454087,0.64607088,0.97659479,3.02923058,1.12586007,0.05861700,1.00360753
0.00300150,6.52635048,0.02699756,2.24724536,0.65986715,1.00698237,3.03201471,1.12096185,0.06114815,1.01438023
0.00900450,6.57644388,0.02779654,2.25779050,0.67594597,1.03950918,3.03022950,1.11607051,0.06379510,1.03180983
0.01500750,6.62996521,0.02891953,2.26584760,0.69383923,1.07353095,3.02302130,1.11102848,0.06653176,1.05504877
0.02101051,6.68499109,0.03033918,2.27108888,0.71310328,1.10844269,3.00963148,1.10567609,0.06933132,1.08329391
0.02701351,6.73969535,0.03202706,2.27319810,0.73332502,1.14368767,2.98941710,1.09985474,0.07216661,1.11579326
0.03301651,6.79237785,0.03395318,2.27188209,0.75412606,1.17876392,2.96186963,1.09341055,0.07501043,1.15184923
0.03901951,6.84148901,0.03608573,2.26688249,0.77516512,1.21322787,2.92663062,1.08619819,0.07783592,1.19081887
0.04502251,6.88564898,0.03839069,2.25798705,0.79613869,1.24669537,2.88350376,1.07808482,0.08061687,1.23211131
0.05102551,6.92366072,0.04083164,2.24503957,0.81678003,1.27883996,2.83246250,1.06895367,0.08332800,1.27518319
0.05702851,6.95451668,0.04336967,2.22794822,0.83685678,1.30938889,2.77365293,1.05870716,0.08594522,1.31953242
0.06303152,6.97739884,0.04596338,2.20669134,0.85616740,1.33811694,2.70739145,1.04726949,0.08844582,1.36469095
0.06903452,6.99167272,0.04856918,2.18132079,0.87453683,1.36483885,2.63415755,1.03458834,0.09080859,1.41021714
0.07503752,6.99687583,0.05114160,2.15196239,0.89181160,1.38940068,2.55458168,1.02063583,0.09301398,1.45568839
0.08104052,6.99270188,0.05363397,2.11881360,0.90785483,1.41167072,2.46942889,1.00540871,0.09504409,1.50069448
0.08704352,6.97898195,0.05599919,2.08213861,0.92254142,1.43153080,2.37957894,0.98892766,0.09688276,1.54483222
0.09304652,6.95566418,0.05819060,2.04226116,0.93575389,1.44886825,2.28600369,0.97123605,0.09851559,1.58770173
0.09904952,6.92279331,0.06016312,1.99955551,0.94737892,1.46356943,2.18974283,0.95239813,0.09992995,1.62890470
0.10505253,6.88049168,0.06187432,1.95443606,0.95730500,1.47551495,2.09187889,0.93249678,0.10111500,1.66804469
0.11105553,6.82894271,0.06328562,1.90734621,0.96542130,1.48457711,1.99351263,0.91163109,0.10206174,1.70472953
0.11705853,6.76837780,0.06436342,1.85874697,0.97161770,1.49061958,1.89573968,0.88991375,0.10276308,1.73857562
0.12306153,6.69906713,0.06508012,1.80910581,0.97578603,1.49349941,1.79962907,0.86746851,0.10321387,1.76921393
0.12906453,6.62131444,0.06541505,1.75888623,0.97782242,1.49307122,1.70620452,0.84442765,0.10341101,1.79629712
0.13506753,6.53545562,0.06535519,1.70853831,0.97763048,1.48919309,1.61642858,0.82092967,0.10335353,1.81950745
0.14107054,6.44186034,0.06489559,1.65849060,0.97512510,1.48173399,1.53119001,0.79711706,0.10304265,1.83856486
0.14707354,6.34093588,0.06403963,1.60914332,0.97023658,1.47058199,1.45129428,0.77313432,0.10248185,1.85323457
0.15307654,6.23313216,0.06279893,1.56086309,0.96291480,1.45565276,1.37745685,0.74912598,0.10167688,1.86333378
0.15907954,6.11894656,0.06119296,1.51397889,0.95313301,1.43689786,1.31029909,0.72523484,0.10063575,1.86873686
0.16508254,5.99892759,0.05924848,1.46877939,0.94089119,1.41431204,1.25034606,0.70160018,0.09936866,1.86937870
0.17108554,5.87367630,0.05699861,1.42551123,0.92621846,1.38793925,1.19802581,0.67835596,0.09788782,1.86525596
0.17708854,5.74384457,0.05448179,1.38437815,0.90917460,1.35787683,1.15366936,0.65562905,0.09620729,1.85642602
0.18309155,5.61012982,0.05174055,1.34554073,0.88985050,1.32427768,1.11751110,0.63353736,0.09434269,1.84300371
0.18909455,5.47326589,0.04882020,1.30911653,0.86836739,1.28735011,1.08968892,0.61218792,0.09231089,1.82515603
0.19509755,5.33401031,0.04576743,1.27518053,0.84487512,1.24735557,1.07024380,0.59167500,0.09012963,1.80309504
0.20110055,5.19312833,0.04262901,1.24376561,0.81954933,1.20460412,1.05911877,0.57207821,0.08781713,1.77706955
0.20710355,5.05137462,0.03945052,1.21486323,0.79258788,1.15944808,1.05615715,0.55346071,0.08539169,1.74735590
0.21310655,4.90947359,0.03627516,1.18842413,0.76420657,1.11227413,1.06110029,0.53586766,0.08287128,1.71424853
0.21910955,4.76809968,0.03314284,1.16435929,0.73463450,1.06349418,1.07358526,0.51932495,0.08027316,1.67805091
0.22511256,4.62785870,0.03008930,1.14254115,0.70410922,1.01353562,1.09314292,0.50383824,0.07761356,1.63906725
0.23111556,4.48927174,0.02714558,1.12280533,0.67287188,0.96283135,1.11919705,0.48939263,0.07490744,1.59759561
0.23711856,4.35276270,0.02433762,1.10495305,0.64116272,0.91180997,1.15106533,0.47595278,0.07216829,1.55392263
0.24312156,4.21865050,0.02168610,1.08875436,0.60921690,0.86088673,1.18796273,0.46346380,0.06940804,1.50832027
0.24912456,4.08714669,0.01920641,1.07395247,0.57726094,0.81045542,1.22900812,0.45185269,0.06663705,1.46104452
0.25512756,3.95835888,0.01690894,1.06026908,0.54550980,0.76088165,1.27323453,0.44103060,0.06386423,1.41233614
0.26113057,3.83230004,0.01479931,1.04741107,0.51416473,0.71249757,1.31960345,0.43089573,0.06109718,1.36242321
0.26713357,3.70890332,0.01287890,1.03507812,0.48341175,0.66559819,1.36702329,0.42133677,0.05834244,1.31152515
0.27313657,3.58804178,0.01114534,1.02297150,0.45342086,0.62043932,1.41437178,0.41223696,0.05560575,1.25985779
0.27913957,3.46955186,0.00959311,1.01080354,0.42434586,0.57723704,1.46052187,0.40347843,0.05289242,1.20763906
0.28514257,3.35325932,0.00821410,0.99830750,0.39632461,0.53616850,1.50437041,0.39494680,0.05020759,1.15509463
0.29114557,3.23900615,0.00699826,0.98524755,0.36947969,0.49737387,1.54486851,0.38653572,0.04755658,1.10246308
0.29714857,3.12667680,0.00593413,0.97142818,0.34391926,0.46095917,1.58105231,0.37815126,0.04494511,1.05000003
0.30315158,3.01622189,0.00500935,0.95670271,0.31973804,0.42699965,1.61207284,0.36971584,0.04237957,0.99798070
0.30915458,2.90767806,0.00421115,0.94098027,0.29701819,0.39554348,1.63722338,0.36117156,0.03986708,0.94670075
0.31515758,2.80118239,0.00352672,0.92423085,0.27583003,0.36661542,1.65596290,0.35248266,0.03741558,0.89647498
0.32116058,2.69698030,0.00294354,0.90648791,0.25623257,0.34022023,1.66793417,0.34363711,0.03503379,0.84763387
0.32716358,2.59542621,0.00244962,0.88784838,0.23827361,0.31634564,1.67297552,0.33464701,0.03273104,0.80051805
0.33316658,2.49697669,0.00203372,0.86846977,0.22198956,0.29496466,1.67112533,0.32554798,0.03051712,0.75547077
0.33916958,2.40217614,0.00168546,0.84856445,0.20740491,0.27603719,1.66261884,0.31639731,0.02840196,0.71282890
0.34517259,2.31163562,0.00139540,0.82839120,0.19453135,0.25951088,1.64787724,0.30727117,0.02639533,0.67291261
0.35117559,2.22600601,0.00115505,0.80824449,0.18336668,0.24532131,1.62748954,0.29826085,0.02450644,0.63601450
0.35717859,2.14594679,0.00095689,0.78844171,0.17389359,0.23339155,1.60218794,0.28946824,0.02274363,0.60238862
0.36318159,2.07209228,0.00079435,0.76930936,0.16607840,0.22363123,1.57281813,0.28100092,0.02111396,0.57223998
0.36918459,2.00501731,0.00066168,0.75116852,0.15986991,0.21593540,1.54030585,0.27296691,0.01962293,0.54571519
0.37518759,1.94520444,0.00055399,0.73432077,0.15519847,0.21018323,1.50562174,0.26546961,0.01827418,0.52289472
0.38119060,1.89301466,0.00046709,0.71903501,0.15197550,0.20623702,1.46974615,0.25860297,0.01706932,0.50378731
0.38719360,1.84866358,0.00039744,0.70553624,0.15009347,0.20394141,1.43363605,0.25244743,0.01600779,0.48832679
0.39319660,1.81220467,0.00034206,0.69399679,0.14942644,0.20312335,1.39819552,0.24706666,0.01508687,0.47637172
0.39919960,1.78352077,0.00029849,0.68453060,0.14983131,0.20359262,1.36425150,0.24250541,0.01430170,0.46770786
0.40520260,1.76232462,0.00026467,0.67719087,0.15114979,0.20514334,1.33253591,0.23878848,0.01364548,0.46205342
0.41120560,1.74816861,0.00023891,0.67197134,0.15321105,0.20755631,1.30367483,0.23592109,0.01310967,0.45906709
0.41720860,1.74046342,0.00021984,0.66881093,0.15583494,0.21060230,1.27818493,0.23389027,0.01268434,0.45835834
0.42321161,1.73850458,0.00020634,0.66760169,0.15883595,0.21404606,1.25647701,0.23266756,0.01235847,0.45949973
0.42921461,1.74150562,0.00019749,0.66819933,0.16202739,0.21765119,1.23886580,0.23221245,0.01212041,0.46204068
0.43521761,1.74863577,0.00019259,0.67043582,0.16522603,0.22118543,1.22558486,0.23247664,0.01195828,0.46552204
0.44122061,1.75906026,0.00019106,0.67413307,0.16825673,0.22442623,1.21680512,0.23340862,0.01186036,0.46949089
0.44722361,1.77198050,0.00019248,0.67911686,0.17095699,0.22716643,1.21265525,0.23495828,0.01181552,0.47351486
0.45322661,1.78667205,0.00019652,0.68523013,0.17318123,0.22921970,1.21324204,0.23708131,0.01181351,0.47719548
0.45922961,1.80251772,0.00020295,0.69234446,0.17480451,0.23042544,1.21866882,0.23974288,0.01184532,0.48017971
0.46523262,1.81903390,0.00021160,0.70036924,0.17572561,0.23065296,1.22905039,0.24292049,0.01190333,0.48216946
0.47123562,1.83588832,0.00022237,0.70925758,0.17586929,0.22980477,1.24452287,0.24660567,0.01198150,0.48292852
0.47723862,1.85290821,0.00023521,0.71900861,0.17518766,0.22781866,1.26524758,0.25080437,0.01207535,0.48228673
0.48324162,1.87007812,0.00025010,0.72966600,0.17366045,0.22466857,1.29140827,0.25553596,0.01218198,0.48014126
0.48924462,1.88752760,0.00026702,0.74131264,0.17129442,0.22036428,1.32320178,0.26083091,0.01229991,0.47645503
0.49524762,1.90550954,0.00028598,0.75406179,0.16812176,0.21494973,1.36082263,0.26672725,0.01242885,0.47125255
0.50125063,1.92437042,0.00030695,0.76804538,0.16419759,0.20850029,1.40444250,0.27326599,0.01256948,0.46461338
0.50725363,1.94451457,0.00032990,0.78340014,0.15959679,0.20111897,1.45418633,0.28048587,0.01272310,0.45666374
0.51325663,1.96636472,0.00035476,0.80025261,0.15441021,0.19293180,1.51010669,0.28841769,0.01289131,0.44756678
0.51925963,1.99032159,0.00038141,0.81870407,0.14874059,0.18408272,1.57215881,0.29707880,0.01307563,0.43751202
0.52526263,2.01672521,0.00040970,0.83881657,0.14269820,0.17472808,1.64017836,0.30646800,0.01327720,0.42670471
0.53126563,2.04582075,0.00043939,0.86060112,0.13639661,0.16503103,1.71386418,0.31656131,0.01349643,0.41535546
0.53726863,2.07773128,0.00047021,0.88400904,0.12994865,0.15515625,1.79276805,0.32730903,0.01373280,0.40367090
0.54327164,2.11243943,0.00050180,0.90892726,0.12346281,0.14526493,1.87629291,0.33863434,0.01398465,0.39184564
0.54927464,2.14977947,0.00053379,0.93517816,0.11704011,0.13551040,1.96370069,0.35043362,0.01424907,0.38005595
0.55527764,2.18944046,0.00056574,0.96252405,0.11077172,0.12603454,2.05413001,0.36257859,0.01452192,0.36845533
0.56128064,2.23098045,0.00059718,0.99067638,0.10473720,0.11696497,2.14662358,0.37492036,0.01479787,0.35717202
0.56728364,2.27385095,0.00062764,1.01930913,0.09900348,0.10841308,2.24016422,0.38729493,0.01507058,0.34630854
0.57328664,2.31743013,0.00065669,1.04807564,0.09362456,0.10047300,2.33371760,0.39953024,0.01533291,0.33594282
0.57928964,2.36106251,0.00068391,1.07662790,0.08864177,0.09322121,2.42627958,0.41145406,0.01557725,0.32613088
0.58529265,2.40410237,0.00070898,1.10463703,0.08408465,0.08671699,2.51692504,0.42290244,0.01579582,0.31691064
0.59129565,2.44595803,0.00073170,1.13181345,0.07997210,0.08100332,2.60485519,0.43372810,0.01598106,0.30830625
0.59729865,2.48613347,0.00075205,1.15792547,0.07631394,0.07610818,2.68943996,0.44380825,0.01612598,0.30033289
0.60330165,2.52426454,0.00077023,1.18281475,0.07311247,0.07204617,2.77025234,0.45305125,0.01622452,0.29300117
0.60930465,2.56014665,0.00078669,1.20640753,0.07036415,0.06882012,2.84709185,0.46140175,0.01627184,0.28632109
0.61530765,2.59375193,0.00080227,1.22872044,0.06806105,0.06642272,2.91999487,0.46884374,0.01626457,0.28030508
0.62131066,2.62523399,0.00081821,1.24986041,0.06619214,0.06483798,2.98923033,0.47540139,0.01620102,0.27496987
0.62731366,2.65491970,0.00083626,1.27001834,0.06474427,0.06404244,3.05528022,0.48113743,0.01608121,0.27033717
0.63331666,2.68328799,0.00085880,1.28945654,0.06370280,0.06400607,3.11880523,0.48614924,0.01590693,0.26643295
0.63931966,2.71093675,0.00088891,1.30849073,0.06305198,0.06469289,3.18059714,0.49056258,0.01568163,0.26328563
0.64532266,2.73853973,0.00093052,1.32746740,0.06277485,0.06606127,3.24152022,0.49452365,0.01541027,0.26092308
0.65132566,2.76679596,0.00098856,1.34673788,0.06285301,0.06806406,3.30244495,0.49818954,0.01509911,0.25936893
0.65732866,2.79637521,0.00106912,1.36663089,0.06326612,0.07064848,3.36417812,0.50171806,0.01475537,0.25863835
0.66333167,2.82786284,0.00117959,1.38742514,0.06399130,0.07375600,3.42739355,0.50525720,0.01438698,0.25873374
0.66933467,2.86170804,0.00132889,1.40932394,0.06500250,0.07732228,3.49256808,0.50893524,0.01400221,0.25964066
0.67533767,2.89817904,0.00152765,1.43243365,0.06626994,0.08127716,3.55992717,0.51285193,0.01360935,0.26132437
0.68134067,2.93732865,0.00178841,1.45674744,0.06775975,0.08554503,3.62940415,0.51707140,0.01321637,0.26372732
0.68734367,2.97897286,0.00212581,1.48213578,0.06943378,0.09004536,3.70061617,0.52161742,0.01283070,0.26676783
0.69334667,3.02268433,0.00255680,1.50834450,0.07124977,0.09469376,3.77285930,0.52647113,0.01245901,0.27034016
0.69934967,3.06780189,0.00310079,1.53500084,0.07316188,0.09940328,3.84512366,0.53157162,0.01210703,0.27431604
0.70535268,3.11345587,0.00377974,1.56162743,0.07512142,0.10408621,3.91612861,0.53681934,0.01177950,0.27854774
0.71135568,3.15860821,0.00461830,1.58766360,0.07707812,0.10865616,3.98437636,0.54208209,0.01148016,0.28287239
0.71735868,3.20210518,0.00564370,1.61249291,0.07898149,0.11303044,4.04822145,0.54720332,0.01121181,0.28711760
0.72336168,3.24273984,0.00688577,1.63547538,0.08078248,0.11713255,4.10595221,0.55201219,0.01097643,0.29110794
0.72936468,3.27932036,0.00837665,1.65598257,0.08243528,0.12089476,4.15587978,0.55633481,0.01077537,0.29467193
0.73536768,3.31074038,0.01015050,1.67343340,0.08389912,0.12426057,4.19642930,0.56000593,0.01060949,0.29764929
0.74137069,3.33604669,0.01224306,1.68732850,0.08513997,0.12718690,4.22622801,0.56288036,0.01047945,0.29989795
0.74737369,3.35450036,0.01469105,1.69728114,0.08613208,0.12964595,4.24418495,0.56484336,0.01038587,0.30130045
0.75337669,3.36562722,0.01753140,1.70304253,0.08685922,0.13162645,4.24955733,0.56581930,0.01032956,0.30176934
0.75937969,3.36925446,0.02080040,1.70452010,0.08731556,0.13313444,4.24199955,0.56577821,0.01031165,0.30125141
0.76538269,3.36553104,0.02453270,1.70178744,0.08750606,0.13419319,4.22159185,0.56473950,0.01033373,0.29973028
0.77138569,3.35493032,0.02876017,1.69508530,0.08744641,0.13484253,4.18884664,0.56277288,0.01039791,0.29722743
0.77738869,3.33823460,0.03351071,1.68481330,0.08716248,0.13513739,4.14469215,0.55999618,0.01050681,0.29380147
0.78339170,3.31650233,0.03880703,1.67151303,0.08668926,0.13514568,4.09043423,0.55657036,0.01066348,0.28954571
0.78939470,3.29101970,0.04466538,1.65584315,0.08606933,0.13494554,4.02769839,0.55269184,0.01087132,0.28458425
0.79539770,3.26323936,0.05109434,1.63854815,0.08535101,0.13462215,3.95835551,0.54858276,0.01113384,0.27906665
0.80140070,3.23470968,0.05809373,1.62042232,0.08458619,0.13426416,3.88443538,0.54447960,0.01145448,0.27316161
0.80740370,3.20699848,0.06565361,1.60227107,0.08382792,0.13395993,3.80803292,0.54062087,0.01183636,0.26704991
0.81340670,3.18161558,0.07375355,1.58487167,0.08312805,0.13379386,3.73121250,0.53723464,0.01228196,0.26091694
0.81940970,3.15993831,0.08236202,1.56893565,0.08253480,0.13384281,3.65591522,0.53452654,0.01279292,0.25494534
0.82541271,3.14314400,0.09143619,1.55507467,0.08209059,0.13417292,3.58387444,0.53266885,0.01336972,0.24930793
0.83141571,3.13215306,0.10092193,1.54377190,0.08183007,0.13483701,3.51654361,0.53179143,0.01401155,0.24416139
0.83741871,3.12758541,0.11075415,1.53536006,0.08177858,0.13587261,3.45503997,0.53197476,0.01471611,0.23964094
0.84342171,3.12973230,0.12085751,1.53000723,0.08195106,0.13730075,3.40010654,0.53324552,0.01547954,0.23585624
0.84942471,3.13854475,0.13114735,1.52771093,0.08235135,0.13912575,3.35209377,0.53557490,0.01629645,0.23288867
0.85542771,3.15363871,0.14153101,1.52830047,0.08297218,0.14133581,3.31096092,0.53887950,0.01716001,0.23079012
0.86143072,3.17431629,0.15190934,1.53144721,0.08379550,0.14390467,3.27629631,0.54302495,0.01806216,0.22958333
0.86743372,3.19960156,0.16217839,1.53668182,0.08479347,0.14679408,3.24735456,0.54783165,0.01899393,0.22926360
0.87343672,3.22828876,0.17223135,1.54341746,0.08592975,0.14995723,3.22310787,0.55308249,0.01994588,0.22980198
0.87943972,3.25900009,0.18196054,1.55097731,0.08716131,0.15334294,3.20230818,0.55853199,0.02090858,0.23114968
0.88544272,3.29025027,0.19125938,1.55862506,0.08844043,0.15690056,3.18355633,0.56391639,0.02187325,0.23324349
0.89144572,3.32051450,0.20002450,1.56559653,0.08971696,0.16058530,3.16537433,0.56896401,0.02283242,0.23601202
0.89744872,3.34829675,0.20815761,1.57113095,0.09094066,0.16436409,3.14627705,0.57340561,0.02378067,0.23938264
0.90345173,3.37219554,0.21556740,1.57450045,0.09206359,0.16822156,3.12483975,0.57698407,0.02471538,0.24328870
0.90945473,3.39096453,0.22217120,1.57503643,0.09304236,0.17216605,3.09975858,0.57946313,0.02563749,0.24767691
0.91545773,3.40356586,0.22789654,1.57215192,0.09384024,0.17623554,3.06990163,0.58063479,0.02655226,0.25251461
0.92146073,3.40921460,0.23268240,1.56535922,0.09442896,0.18050314,3.03434892,0.58032519,0.02746990,0.25779677
0.92746373,3.40741334,0.23648040,1.55428238,0.09479027,0.18508211,2.99242042,0.57839890,0.02840620,0.26355238
0.93346673,3.39797613,0.23925561,1.53866454,0.09491703,0.19013019,2.94369185,0.57476151,0.02938296,0.26985021
0.93946973,3.38104199,0.24098728,1.51837027,0.09481401,0.19585296,2.88799886,0.56936064,0.03042833,0.27680362
0.94547274,3.35707807,0.24166920,1.49338332,0.09449814,0.20250619,2.82543035,0.56218551,0.03157694,0.28457433
0.95147574,3.32687320,0.24131002,1.46380038,0.09399844,0.21039704,2.75631258,0.55326518,0.03286981,0.29337493
0.95747874,3.29152271,0.23993314,1.42982158,0.09335550,0.21988376,2.68118565,0.54266578,0.03435411,0.30347013
0.96348174,3.25240539,0.23757654,1.39173843,0.09262054,0.23137408,2.60077419,0.53048686,0.03608263,0.31517639
0.96948474,3.21115377,0.23429228,1.34992014,0.09185416,0.24532190,2.51595426,0.51685719,0.03811300,0.32886006
0.97548774,3.16961855,0.23014582,1.30479880,0.09112479,0.26222236,2.42771811,0.50193011,0.04050673,0.34493373
0.98149075,3.12982827,0.22521503,1.25685435,0.09050676,0.28260519,2.33713851,0.48587872,0.04332802,0.36385084
0.98749375,3.09394491,0.21958903,1.20659974,0.09007835,0.30702631,2.24533388,0.46889102,0.04664225,0.38609844
0.99349675,3.06421626,0.21336672,1.15456672,0.08991950,0.33605760,2.15343545,0.45116514,0.05051445,0.41218800
0.99949975,3.04292557,0.20665506,1.10129273,0.09010952,0.37027511,2.06255706,0.43290471,0.05500747,0.44264452
1.00550275,3.03233923,0.19956717,1.04730894,0.09072476,0.41024549,1.97376830,0.41431450,0.06018010,0.47799374
1.01150575,3.03465290,0.19222017,0.99312976,0.09183621,0.45651108,1.88807108,0.39559639,0.06608510,0.51874773
1.01750875,3.05193678,0.18473286,0.93924366,0.09350729,0.50957361,1.80637982,0.37694555,0.07276720,0.56538909
1.02351176,3.08608073,0.17722323,0.88610555,0.09579168,0.56987702,1.72950513,0.35854706,0.08026111,0.61835389
1.02951476,3.13874003,0.16980599,0.83413047,0.09873133,0.63778946,1.65814082,0.34057278,0.08858962,0.67801385
1.03551776,3.21128274,0.16258996,0.78368864,0.10235473,0.71358522,1.59285411,0.32317867,0.09776183,0.74465810
1.04152076,3.30473989,0.15567563,0.73510185,0.10667544,0.79742674,1.53407865,0.30650244,0.10777159,0.81847511
1.04752376,3.41975981,0.14915284,0.68864104,0.11169092,0.88934753,1.48211034,0.29066164,0.11859614,0.89953529
1.05352676,3.55656799,0.14309866,0.64452511,0.11738174,0.98923650,1.43710569,0.27575219,0.13019513,0.98777507
1.05952976,3.71493421,0.13757561,0.60292086,0.12371116,1.09682441,1.39908265,0.26184734,0.14250993,1.08298293
1.06553277,3.89414852,0.13263023,0.56394407,0.13062516,1.21167316,1.36792380,0.24899724,0.15546338,1.18478845
1.07153577,4.09300764,0.12829213,0.52766166,0.13805284,1.33316869,1.34338197,0.23722887,0.16895997,1.29265474
1.07753877,4.30981336,0.12457348,0.49409483,0.14590736,1.46051807,1.32508814,0.22654670,0.18288652,1.40587530
1.08354177,4.54238435,0.12146909,0.46322322,0.15408726,1.59275166,1.31256167,0.21693366,0.19711337,1.52357568
1.08954477,4.78808210,0.11895689,0.43498989,0.16247822,1.72873055,1.30522275,0.20835284,0.21149605,1.64472061
1.09554777,5.04385195,0.11699909,0.40930705,0.17095531,1.86716003,1.30240705,0.20074953,0.22587749,1.76812697
1.10155078,5.30627904,0.11554368,0.38606241,0.17938549,2.00660899,1.30338220,0.19405368,0.24009075,1.89248266
1.10755378,5.57165885,0.11452644,0.36512588,0.18763058,2.14553550,1.30736614,0.18818282,0.25396216,2.01637143
1.11355678,5.83608125,0.11387332,0.34635659,0.19555037,2.28231803,1.31354666,0.18304510,0.26731491,2.13830336
1.11955978,6.09552618,0.11350307,0.32960982,0.20300599,2.41529199,1.32110206,0.17854262,0.27997296,2.25675032
1.12556278,6.34596867,0.11333004,0.31474382,0.20986337,2.54279054,1.32922213,0.17457475,0.29176517,2.37018556
1.13156578,6.58349010,0.11326713,0.30162610,0.21599667,2.66318858,1.33712923,0.17104144,0.30252959,2.47712629
1.13756878,6.80439207,0.11322866,0.29013916,0.22129163,2.77494862,1.34409853,0.16784634,0.31211773,2.57617786
1.14357179,7.00530891,0.11313312,0.28018527,0.22564870,2.87666663,1.34947706,0.16489973,0.32039867,2.66607780
1.14957479,7.18331441,0.11290571,0.27169034,0.22898587,2.96711641,1.35270085,0.16212106,0.32726294,2.74573814
1.15557779,7.33601850,0.11248054,0.26460650,0.23124108,3.04529034,1.35330953,0.15944110,0.33262588,2.81428395
1.16158079,7.46164939,0.11180245,0.25891348,0.23237406,3.11043476,1.35095791,0.15680354,0.33643046,2.87108645
1.16758379,7.55911728,0.11082841,0.25461858,0.23236765,3.16207820,1.34542406,0.15416616,0.33864945,2.91578891
1.17358679,7.62805630,0.10952835,0.25175531,0.23122845,3.20005100,1.33661348,0.15150137,0.33928665,2.94832388
1.17958979,7.66884186,0.10788556,0.25038058,0.22898671,3.22449497,1.32455920,0.14879617,0.33837731,2.96892055
1.18559280,7.68258199,0.10589655,0.25057067,0.22569564,3.23586234,1.30941765,0.14605161,0.33598759,2.97810151
1.19159580,7.67108194,0.10357043,0.25241606,0.22142988,3.23490362,1.29146047,0.14328170,0.33221301,2.97666859
1.19759880,7.63678286,0.10092785,0.25601515,0.21628344,3.22264457,1.27106231,0.14051184,0.32717609,2.96567803
1.20360180,7.58267648,0.09799958,0.26146734,0.21036696,3.20035295,1.24868531,0.13777688,0.32102302,2.94640574
1.20960480,7.51219897,0.09482474,0.26886550,0.20380459,3.16949620,1.22486045,0.13511882,0.31391969,2.92030386
1.21560780,7.42910818,0.09144889,0.27828835,0.19673036,3.13169191,1.20016690,0.13258438,0.30604711,2.88895051
1.22161081,7.33734957,0.08792190,0.28979288,0.18928444,3.08865302,1.17520971,0.13022237,0.29759641,2.85399464
1.22761381,7.24091658,0.08429587,0.30340728,0.18160922,3.04213016,1.15059720,0.12808115,0.28876370,2.81709875
1.23361681,7.14371169,0.08062307,0.31912477,0.17384545,2.99385386,1.12691855,0.12620613,0.27974485,2.77988174
1.23961981,7.04941442,0.07695401,0.33689844,0.16612862,2.94547893,1.10472287,0.12463756,0.27073056,2.74386470
1.24562281,6.96136228,0.07333576,0.35663774,0.15858560,2.89853378,1.08450034,0.12340863,0.26190181,2.71042210
1.25162581,6.88244976,0.06981054,0.37820654,0.15133179,2.85437667,1.06666643,0.12254394,0.25342590,2.68074048
1.25762881,6.81504994,0.06641458,0.40142314,0.14446872,2.81416086,1.05154962,0.12205847,0.24545315,2.65578663
1.26363182,6.76096157,0.06317743,0.42606227,0.13808237,2.77880999,1.03938334,0.12195700,0.23811448,2.63628630
1.26963482,6.72138355,0.06012150,0.45185901,0.13224196,2.74900436,1.03030207,0.12223411,0.23151979,2.62271445
1.27563782,6.69691686,0.05726204,0.47851472,0.12699953,2.72517845,1.02434208,0.12287463,0.22575726,2.61529681
1.28164082,6.68759277,0.05460738,0.50570454,0.12239001,2.70752905,1.02144614,0.12385452,0.22089338,2.61402243
1.28764382,6.69292465,0.05215946,0.53308635,0.11843192,2.69603322,1.02147231,0.12514221,0.21697380,2.61866597
1.29364682,6.71197944,0.04991459,0.56031072,0.11512847,2.69047431,1.02420594,0.12670016,0.21402471,2.62881815
1.29964982,6.74346398,0.04786437,0.58703148,0.11246907,2.69047443,1.02937418,0.12848668,0.21205476,2.64392229
1.30565283,6.78582081,0.04599667,0.61291636,0.11043108,2.69553097,1.03666244,0.13045783,0.21105721,2.66331471
1.31165583,6.83732763,0.04429673,0.63765726,0.10898172,2.70505511,1.04573152,0.13256929,0.21101229,2.68626653
1.31765883,6.89619484,0.04274816,0.66097973,0.10808000,2.71840992,1.05623492,0.13477816,0.21188950,2.71202465
1.32366183,6.96065604,0.04133387,0.68265114,0.10767862,2.73494618,1.06783510,0.13704450,0.21364980,2.73984963
1.32966483,7.02904718,0.04003693,0.70248726,0.10772569,2.75403395,1.08021836,0.13933263,0.21624750,2.76904876
1.33566783,7.09987083,0.03884124,0.72035702,0.10816630,2.77508874,1.09310732,0.14161209,0.21963188,2.79900292
