energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-4.07303652,1.79988367,-1.25065214,0.31240250,-0.25350381,0.85183560,-0.55972965,0.00094299,-0.00037198,0.06142985,-0.03999544,0.79770602,-0.57642932,0.00000000,-0.00000000,0.26338005,-0.20711563,0.21835452,-0.15403518
-4.06703352,1.89475312,-1.31981002,0.32114533,-0.25969061,0.90457975,-0.59616494,0.00107379,-0.00042587,0.06635480,-0.04176464,0.83419623,-0.60678615,0.00000000,-0.00000000,0.27359914,-0.21258979,0.22691595,-0.16252584
-4.06103052,1.99260046,-1.39471502,0.33020313,-0.26671382,0.95951053,-0.63582460,0.00121648,-0.00049011,0.07183703,-0.04397763,0.87113580,-0.63918623,0.00000000,-0.00000000,0.28452268,-0.21903013,0.23515093,-0.17131827
-4.05502751,2.09278443,-1.47517991,0.33947827,-0.27453452,1.01633403,-0.67868311,0.00137054,-0.00056508,0.07787996,-0.04666480,0.90819907,-0.67347467,0.00000000,-0.00000000,0.29607612,-0.22643711,0.24296546,-0.18032829
-4.04902451,2.19459790,-1.56092396,0.34886577,-0.28309453,1.07471315,-0.72467004,0.00153518,-0.00065114,0.08448047,-0.04985507,0.94503228,-0.70945345,0.00000000,-0.00000000,0.30817498,-0.23479307,0.25027048,-0.18946301
-4.04302151,2.29727791,-1.65157629,0.35825594,-0.29231831,1.13427244,-0.77366931,0.00170931,-0.00074860,0.09162853,-0.05357532,0.98125773,-0.74688358,0.00000000,-0.00000000,0.32072683,-0.24406326,0.25698366,-0.19862309
-4.03701851,2.40001769,-1.74668075,0.36753722,-0.30211524,1.19460455,-0.82551918,0.00189148,-0.00085762,0.09930680,-0.05784972,1.01647878,-0.78548792,0.00000000,-0.00000000,0.33363336,-0.25419724,0.26303092,-0.20770514
-4.03101551,2.50198066,-1.84570221,0.37659892,-0.31238226,1.25527836,-0.88001300,0.00207994,-0.00097826,0.10749050,-0.06269903,1.05028580,-0.82495440,0.00000000,-0.00000000,0.34679236,-0.26513063,0.26834772,-0.21660429
-4.02501251,2.60231632,-1.94803380,0.38533405,-0.32300675,1.31584869,-0.93690078,0.00227260,-0.00111036,0.11614749,-0.06813988,1.08226317,-0.86493982,0.00000000,-0.00000000,0.36009965,-0.27678714,0.27288000,-0.22521664
-4.01900950,2.70017795,-2.05300530,0.39364220,-0.33386946,1.37586735,-0.99589165,0.00246708,-0.00125355,0.12523852,-0.07418394,1.11199726,-0.90507386,0.00000000,-0.00000000,0.37345089,-0.28908066,0.27658490,-0.23344169
-4.01300650,2.79474173,-2.15989232,0.40143213,-0.34484751,1.43489535,-1.05665730,0.00266071,-0.00140720,0.13471773,-0.08083721,1.13908531,-0.94496367,0.00000000,-0.00000000,0.38674321,-0.30191741,0.27943127,-0.24118451
-4.00700350,2.88522685,-2.26792651,0.40862441,-0.35581729,1.49251559,-1.11883652,0.00285064,-0.00157037,0.14453348,-0.08809916,1.16314513,-0.98419872,0.00000000,-0.00000000,0.39987667,-0.31519803,0.28139988,-0.24835763
-4.00100050,2.97091572,-2.37630668,0.41515365,-0.36665726,1.54834568,-1.18204089,0.00303385,-0.00174184,0.15462928,-0.09596210,1.18382532,-1.02235622,0.00000000,-0.00000000,0.41275550,-0.32881951,0.28248353,-0.25488267
-3.99499750,3.05117370,-2.48421099,0.42097051,-0.37725057,1.60204995,-1.24586159,0.00320723,-0.00192008,0.16494496,-0.10441052,1.20081561,-1.05900716,0.00000000,-0.00000000,0.42528910,-0.34267703,0.28268692,-0.26069157
-3.98899450,3.12546706,-2.59081021,0.42604321,-0.38748754,1.65335018,-1.30987738,0.00336769,-0.00210321,0.17541803,-0.11342065,1.21385708,-1.09372295,0.00000000,-0.00000000,0.43739279,-0.35666555,0.28202643,-0.26572755
-3.98299150,3.19337827,-2.69528202,0.43035850,-0.39726785,1.70203405,-1.37366354,0.00351226,-0.00228907,0.18598502,-0.12296020,1.22275156,-1.12608270,0.00000000,-0.00000000,0.44898822,-0.37068120,0.28052975,-0.26994569
-3.97698849,3.25461750,-2.79682607,0.43392202,-0.40650259,1.74796072,-1.43680146,0.00363811,-0.00247525,0.19658291,-0.13298831,1.22736993,-1.15568121,0.00000000,-0.00000000,0.46000357,-0.38462242,0.27823533,-0.27331326
-3.97098549,3.30902941,-2.89467966,0.43675786,-0.41511599,1.79106291,-1.49888876,0.00374273,-0.00265909,0.20715039,-0.14345579,1.22765872,-1.18213751,0.00000000,-0.00000000,0.47037341,-0.39839095,0.27519178,-0.27580980
-3.96498249,3.35659442,-2.98813345,0.43890742,-0.42304682,1.83134509,-1.55954917,0.00382394,-0.00283775,0.21762905,-0.15430563,1.22364450,-1.20510377,0.00000000,-0.00000000,0.48003827,-0.41189250,0.27145703,-0.27742693
-3.95897949,3.39742393,-3.07654663,0.44042742,-0.43024945,1.86887749,-1.61844187,0.00388001,-0.00300830,0.22796427,-0.16547375,1.21543588,-1.22427433,0.00000000,-0.00000000,0.48894405,-0.42503733,0.26709739,-0.27816809
-3.95297649,3.43174949,-3.15936089,0.44138714,-0.43669458,1.90378601,-1.67526965,0.00390972,-0.00316777,0.23810581,-0.17689005,1.20322273,-1.23939457,0.00000000,-0.00000000,0.49704118,-0.43774049,0.26218638,-0.27804802
-3.94697349,3.45990594,-3.23611224,0.44186501,-0.44236934,1.93623845,-1.72978518,0.00391237,-0.00331326,0.24800817,-0.18847966,1.18727248,-1.25026915,0.00000000,-0.00000000,0.50428371,-0.44992195,0.25680349,-0.27709226
-3.94097049,3.48230938,-3.30644009,0.44194452,-0.44727698,1.96642756,-1.78179503,0.00388784,-0.00344200,0.25763043,-0.20016431,1.16792362,-1.25676932,0.00000000,-0.00000000,0.51062836,-0.46150657,0.25103265,-0.27533641
-3.93496748,3.49943088,-3.37009264,0.44170990,-0.45143596,1.99455192,-1.83116083,0.00383657,-0.00355144,0.26693593,-0.21186389,1.14557657,-1.25883870,0.00000000,-0.00000000,0.51603374,-0.47242382,0.24496067,-0.27282545
-3.92896448,3.51176744,-3.42692815,0.44124148,-0.45487842,2.02079567,-1.87779733,0.00375959,-0.00363934,0.27589156,-0.22349792,1.12068217,-1.25649728,0.00000000,-0.00000000,0.52045962,-0.48260744,0.23867550,-0.26961284
-3.92296148,3.51981170,-3.47691161,0.44061118,-0.45764811,2.04530844,-1.92166725,0.00365844,-0.00370387,0.28446686,-0.23498705,1.09372838,-1.24984328,0.00000000,-0.00000000,0.52386659,-0.49199500,0.23226448,-0.26575961
-3.91695848,3.52402247,-3.52010662,0.43987829,-0.45979770,2.06818676,-1.96277295,0.00353512,-0.00374363,0.29263298,-0.24625438,1.06522568,-1.23905252,0.00000000,-0.00000000,0.52621607,-0.50052737,0.22581254,-0.26133332
-3.91095548,3.52479774,-3.55666294,0.43908591,-0.46138575,2.08945835,-2.00114541,0.00339208,-0.00375771,0.30036168,-0.25722657,1.03569191,-1.22437526,0.00000000,-0.00000000,0.52747069,-0.50814826,0.21940050,-0.25640688
-3.90495248,3.52245208,-3.58679992,0.43825805,-0.46247318,2.10907041,-2.03683091,0.00323207,-0.00374577,0.30762440,-0.26783477,1.00563706,-1.20613050,0.00000000,-0.00000000,0.52759524,-0.51480380,0.21310351,-0.25105738
-3.89894947,3.51719999,-3.61078684,0.43739782,-0.46311969,2.12688301,-2.06987642,0.00305809,-0.00370798,0.31439157,-0.27801523,0.97554894,-1.18469781,0.00000000,-0.00000000,0.52655796,-0.52044228,0.20698963,-0.24536464
-3.89294647,3.50914635,-3.62892134,0.43648679,-0.46338010,2.14266819,-2.10031446,0.00287330,-0.00364509,0.32063229,-0.28770964,0.94588010,-1.16050702,0.00000000,-0.00000000,0.52433231,-0.52501409,0.20111877,-0.23940989
-3.88694347,3.49828489,-3.64150706,0.43548543,-0.46330092,2.15611529,-2.12814863,0.00268091,-0.00355834,0.32631446,-0.29686522,0.91703674,-1.13402619,0.00000000,-0.00000000,0.52089911,-0.52847197,0.19554188,-0.23327421
-3.88094047,3.48450485,-3.64883223,0.43433489,-0.46291728,2.16684233,-2.15334094,0.00248410,-0.00344948,0.33140548,-0.30543465,0.88936991,-1.10574830,0.00000000,-0.00000000,0.51624886,-0.53077156,0.19030058,-0.22703713
-3.87493747,3.46760571,-3.65115048,0.43295985,-0.46225054,2.17441311,-2.17580186,0.00228594,-0.00332066,0.33587337,-0.31337581,0.86316936,-1.07617721,0.00000000,-0.00000000,0.51038416,-0.53187228,0.18542707,-0.22077513
-3.86893447,3.44731914,-3.64866539,0.43127240,-0.46130661,2.17835919,-2.19538420,0.00208931,-0.00317439,0.33968860,-0.32065151,0.83866024,-1.04581366,0.00000000,-0.00000000,0.50332214,-0.53173863,0.18094454,-0.21456037
-3.86293147,3.42333696,-3.64151994,0.42917671,-0.46007521,2.17820571,-2.21188138,0.00189683,-0.00301346,0.34282634,-0.32722927,0.81600250,-1.01514168,0.00000000,-0.00000000,0.49509659,-0.53034176,0.17686789,-0.20845943
-3.85692846,3.39534351,-3.62979172,0.42657425,-0.45853005,2.17349940,-2.22503067,0.00171084,-0.00284085,0.34526908,-0.33308119,0.79529306,-0.98461625,0.00000000,-0.00000000,0.48575978,-0.52766136,0.17320485,-0.20253238
-3.85092546,3.36305047,-3.61349450,0.42336929,-0.45663017,2.16383753,-2.23452137,0.00153335,-0.00265961,0.34700961,-0.33818412,0.77657030,-0.95465245,0.00000000,-0.00000000,0.47538375,-0.52368766,0.16995727,-0.19683207
-3.84492246,3.32623195,-3.59258616,0.41947436,-0.45432204,2.14889583,-2.24000794,0.00136599,-0.00247283,0.34805402,-0.34252010,0.75982069,-0.92561677,0.00000000,-0.00000000,0.46406097,-0.51842366,0.16712275,-0.19140364
-3.83891946,3.28475784,-3.56698271,0.41481540,-0.45154271,2.12845391,-2.24112726,0.00121008,-0.00228352,0.34842467,-0.34607711,0.74498692,-0.89782070,0.00000000,-0.00000000,0.45190431,-0.51188717,0.16469630,-0.18628442
-3.83291646,3.23862313,-3.53657757,0.40933633,-0.44822358,2.10241664,-2.23751935,0.00106655,-0.00209452,0.34816284,-0.34885021,0.73197721,-0.87151680,0.00000000,-0.00000000,0.43904620,-0.50411276,0.16267210,-0.18150416
-3.82691346,3.18797171,-3.50126503,0.40300274,-0.44429463,2.07083019,-2.22885034,0.00093603,-0.00190848,0.34733083,-0.35084301,0.72067513,-0.84689740,0.00000000,-0.00000000,0.42563716,-0.49515338,0.16104507,-0.17708552
-3.82091046,3.13311268,-3.46096630,0.39580466,-0.43968905,2.03389173,-2.21483636,0.00081882,-0.00172779,0.34601343,-0.35206940,0.71094953,-0.82409569,0.00000000,-0.00000000,0.41184340,-0.48508154,0.15981244,-0.17304488
-3.81490745,3.07452851,-3.41565664,0.38775814,-0.43434774,1.99195222,-2.19526698,0.00071496,-0.00155452,0.34431844,-0.35255547,0.70266400,-0.80318905,0.00000000,-0.00000000,0.39784402,-0.47398990,0.15897493,-0.16939341
-3.80890445,3.01287405,-3.36539161,0.37890565,-0.42822362,1.94551207,-2.17002668,0.00062423,-0.00139043,0.34237626,-0.35234147,0.69568545,-0.78420439,0.00000000,-0.00000000,0.38382739,-0.46199128,0.15853763,-0.16613827
-3.80290145,2.94896646,-3.31033092,0.36931534,-0.42128550,1.89520967,-2.13911316,0.00054623,-0.00123692,0.34033825,-0.35148366,0.68989142,-0.76712499,0.00000000,-0.00000000,0.36998736,-0.44921797,0.15851047,-0.16328402
-3.79689845,2.88376628,-3.25075802,0.35907911,-0.41352116,1.84180357,-2.10265117,0.00048040,-0.00109506,0.33837403,-0.35005592,0.68517584,-0.75189852,0.00000000,-0.00000000,0.35651895,-0.43582027,0.15890826,-0.16083397
-3.79089545,2.81835047,-3.18709420,0.34830975,-0.40493964,1.78614898,-2.06090097,0.00042602,-0.00096560,0.33666766,-0.34815088,0.68145302,-0.73844569,0.00000000,-0.00000000,0.34361406,-0.42196440,0.15975023,-0.15879154
-3.78489245,2.75387865,-3.11990605,0.33713719,-0.39557255,1.72916981,-2.01426087,0.00038230,-0.00084897,0.33541272,-0.34588049,0.67865973,-0.72666911,0.00000000,-0.00000000,0.33145713,-0.40782981,0.16105909,-0.15716149
-3.77888944,2.69155404,-3.04990557,0.32570416,-0.38547435,1.67182763,-1.96326355,0.00034840,-0.00074532,0.33480652,-0.34337576,0.67675542,-0.71646190,0.00000000,-0.00000000,0.32022089,-0.39360579,0.16285963,-0.15595091
-3.77288644,2.63258084,-2.97794264,0.31416136,-0.37472157,1.61508897,-1.90856610,0.00032341,-0.00065456,0.33504367,-0.34078570,0.67572063,-0.70771566,0.00000000,-0.00000000,0.31006243,-0.37948784,0.16517698,-0.15516996
-3.76688344,2.57812009,-2.90498994,0.30266249,-0.36341109,1.55989244,-1.85093436,0.00030643,-0.00057637,0.33630907,-0.33827529,0.67555368,-0.70032736,0.00000000,-0.00000000,0.30111965,-0.36567353,0.16803451,-0.15483221
-3.76088044,2.52924585,-2.83212089,0.29135923,-0.35165756,1.50711723,-1.79122215,0.00029655,-0.00051026,0.33877082,-0.33602240,0.67626603,-0.69420495,0.00000000,-0.00000000,0.29350810,-0.35235832,0.17145145,-0.15495467
-3.75487744,2.48690378,-2.76048135,0.28039643,-0.33959009,1.45755430,-1.73034639,0.00029287,-0.00045560,0.34257326,-0.33421390,0.67787653,-0.68927143,0.00000000,-0.00000000,0.28731840,-0.33973125,0.17544058,-0.15555735
-3.74887444,2.45187379,-2.69125638,0.26990776,-0.32734832,1.41188136,-1.66925921,0.00029454,-0.00041165,0.34783032,-0.33304074,0.68040491,-0.68546725,0.00000000,-0.00000000,0.28261424,-0.32797082,0.18000574,-0.15666240
-3.74287144,2.42473851,-2.62563339,0.26001180,-0.31507822,1.37064276,-1.60891837,0.00030073,-0.00037757,0.35461975,-0.33269241,0.68386497,-0.68275098,0.00000000,-0.00000000,0.27943092,-0.31724094,0.18513969,-0.15829289
-3.73686843,2.40585874,-2.56476330,0.25080888,-0.30292761,1.33423477,-1.55025728,0.00031063,-0.00035250,0.36297822,-0.33335077,0.68825783,-0.68109832,0.00000000,-0.00000000,0.27777462,-0.30768740,0.19082211,-0.16047122
-3.73086543,2.39535701,-2.50972132,0.24237863,-0.29104177,1.30289686,-1.49415595,0.00032351,-0.00033553,0.37289775,-0.33518365,0.69356566,-0.68049951,0.00000000,-0.00000000,0.27762217,-0.29943457,0.19701819,-0.16321722
-3.72486243,2.39310972,-2.46146900,0.23477831,-0.27955916,1.27670898,-1.44141393,0.00033867,-0.00032575,0.38432347,-0.33833826,0.69974624,-0.68095545,0.00000000,-0.00000000,0.27892152,-0.29258273,0.20367759,-0.16654610
-3.71885943,2.39874831,-2.42081914,0.22804197,-0.26860749,1.25559476,-1.39272654,0.00035545,-0.00032225,0.39715297,-0.34293491,0.70672874,-0.68247264,0.00000000,-0.00000000,0.28159278,-0.28720586,0.21073415,-0.17046625
-3.71285643,2.41166911,-2.38840507,0.22218042,-0.25830029,1.23933014,-1.34866499,0.00037324,-0.00032414,0.41123724,-0.34906121,0.71441091,-0.68505734,0.00000000,-0.00000000,0.28552981,-0.28335008,0.21810622,-0.17497711
-3.70685343,2.43105148,-2.36465541,0.21718199,-0.24873395,1.22755702,-1.30966137,0.00039149,-0.00033057,0.42638318,-0.35676700,0.72265795,-0.68870933,0.00000000,-0.00000000,0.29060228,-0.28103259,0.22569767,-0.18006716
-3.70085043,2.45588342,-2.34977549,0.21301389,-0.23998544,1.21980089,-1.27599858,0.00040968,-0.00034070,0.44235761,-0.36606034,0.73130307,-0.69341561,0.00000000,-0.00000000,0.29665831,-0.28024137,0.23339966,-0.18571219
-3.69484742,2.48499337,-2.34373600,0.20962431,-0.23211074,1.21549172,-1.24780576,0.00042737,-0.00035378,0.45889268,-0.37690468,0.74014990,-0.69914441,0.00000000,-0.00000000,0.30352746,-0.28093527,0.24109294,-0.19187393
-3.68884442,2.51708706,-2.34626944,0.20694497,-0.22514390,1.21398700,-1.22505889,0.00044416,-0.00036906,0.47569235,-0.38921745,0.74897650,-0.70583989,0.00000000,-0.00000000,0.31102403,-0.28304490,0.24865080,-0.19849921
-3.68284142,2.55078776,-2.35687446,0.20489409,-0.21909678,1.21459603,-1.20758652,0.00045969,-0.00038585,0.49243991,-0.40287009,0.75754096,-0.71341790,0.00000000,-0.00000000,0.31895081,-0.28647390,0.25594241,-0.20551970
-3.67683842,2.58467831,-2.37482791,0.20337974,-0.21395953,1.21660424,-1.19508013,0.00047368,-0.00040354,0.50880606,-0.41768966,0.76558833,-0.72176306,0.00000000,-0.00000000,0.32710284,-0.29110081,0.26283643,-0.21285219
-3.67083542,2.61734349,-2.39920405,0.20230325,-0.20970159,1.21929690,-1.18710849,0.00048588,-0.00042153,0.52445736,-0.43346189,0.77285849,-0.73072737,0.00000000,-0.00000000,0.33527155,-0.29678146,0.26920485,-0.22039963
-3.66483242,2.64741109,-2.42890037,0.20156289,-0.20627336,1.22198113,-1.18313543,0.00049612,-0.00043932,0.53906480,-0.44993564,0.77909483,-0.74013050,0.00000000,-0.00000000,0.34324878,-0.30335167,0.27492671,-0.22805276
-3.65882941,2.67359034,-2.46266885,0.20105736,-0.20360829,1.22400567,-1.18254006,0.00050427,-0.00045643,0.55231205,-0.46682860,0.78405313,-0.74976186,0.00000000,-0.00000000,0.35083097,-0.31063049,0.27989177,-0.23569237
-3.65282641,2.69470647,-2.49915157,0.20068927,-0.20162541,1.22477781,-1.18463878,0.00051024,-0.00047247,0.56390338,-0.48383404,0.78751055,-0.75938434,0.00000000,-0.00000000,0.35782313,-0.31842362,0.28400373,-0.24319205
-3.64682341,2.70973056,-2.53691947,0.20036841,-0.20023226,1.22377720,-1.18870807,0.00051402,-0.00048708,0.57357075,-0.50062838,0.78927419,-0.76873971,0.00000000,-0.00000000,0.36404281,-0.32652721,0.28718316,-0.25042143
-3.64082041,2.71780390,-2.57451262,0.20001472,-0.19932800,1.22056622,-1.19400735,0.00051564,-0.00049997,0.58108007,-0.51687930,0.78918893,-0.77755539,0.00000000,-0.00000000,0.36932375,-0.33473177,0.28936978,-0.25724967
-3.63481741,2.71825652,-2.61048094,0.19956090,-0.19880673,1.21479706,-1.19980101,0.00051517,-0.00051092,0.58623644,-0.53225402,0.78714439,-0.78555240,0.00000000,-0.00000000,0.37351931,-0.34282627,0.29052422,-0.26354909
-3.62881441,2.71061966,-2.64342370,0.19895465,-0.19856091,1.20621552,-1.20537908,0.00051273,-0.00051975,0.58888823,-0.54642772,0.78308058,-0.79245415,0.00000000,-0.00000000,0.37650549,-0.35060226,0.29062906,-0.26919891
-3.62281141,2.69463241,-2.67202678,0.19816043,-0.19848474,1.19466182,-1.21007576,0.00050848,-0.00052634,0.58893001,-0.55909148,0.77699227,-0.79799570,0.00000000,-0.00000000,0.37818360,-0.35785799,0.28968928,-0.27408876
-3.61680840,2.67024273,-2.69509644,0.19716077,-0.19847747,1.18006886,-1.21328552,0.00050262,-0.00053064,0.58630423,-0.56995989,0.76893171,-0.80193318,0.00000000,-0.00000000,0.37848243,-0.36440241,0.28773210,-0.27812191
-3.61080540,2.63760327,-2.71158878,0.19595700,-0.19844656,1.16245813,-1.21447642,0.00049538,-0.00053264,0.58100179,-0.57877773,0.75900980,-0.80405299,0.00000000,-0.00000000,0.37735982,-0.37005903,0.28480618,-0.28121815
-3.60480240,2.59706270,-2.72063416,0.19456948,-0.19831054,1.14193404,-1.21320031,0.00048705,-0.00053237,0.57306140,-0.58532587,0.74739562,-0.80418030,0.00000000,-0.00000000,0.37480376,-0.37466952,0.28098037,-0.28331615
-3.59879940,2.54915295,-2.72155603,0.19303727,-0.19800163,1.11867675,-1.20910009,0.00047792,-0.00052991,0.56256793,-0.58942606,0.73431422,-0.80218682,0.00000000,-0.00000000,0.37083276,-0.37809700,0.27634198,-0.28437521
-3.59279640,2.49457320,-2.71388417,0.19141720,-0.19746789,1.09293420,-1.20191392,0.00046831,-0.00052540,0.54964975,-0.59094462,0.72004282,-0.79799716,0.00000000,-0.00000000,0.36549556,-0.38022895,0.27099474,-0.28437643
-3.58679340,2.43417106,-2.69736197,0.18978245,-0.19667507,1.06501353,-1.19147662,0.00045860,-0.00051900,0.53447521,-0.58979492,0.70490544,-0.79159395,0.00000000,-0.00000000,0.35887019,-0.38097966,0.26505640,-0.28332323
-3.58079040,2.36892155,-2.67194831,0.18822047,-0.19560780,1.03527223,-1.17771858,0.00044914,-0.00051091,0.51724836,-0.58593872,0.68926599,-0.78302122,0.00000000,-0.00000000,0.35106224,-0.38029217,0.25865620,-0.28124128
-3.57478739,2.29990429,-2.63781402,0.18683051,-0.19427044,1.00410921,-1.16066238,0.00044035,-0.00050137,0.49820399,-0.57938630,0.67352005,-0.77238609,0.00000000,-0.00000000,0.34220251,-0.37813962,0.25193216,-0.27817777
-3.56878439,2.22827946,-2.59533366,0.18572055,-0.19268721,0.97195594,-1.14041755,0.00043263,-0.00049065,0.47760217,-0.57019549,0.65808536,-0.75985866,0.00000000,-0.00000000,0.33244393,-0.37452606,0.24502827,-0.27420026
-3.56278139,2.15526261,-2.54507289,0.18500384,-0.19090192,0.93926775,-1.11717390,0.00042641,-0.00047904,0.45572235,-0.55846964,0.64339131,-0.74566995,0.00000000,-0.00000000,0.32195789,-0.36948643,0.23809163,-0.26939501
-3.55677839,2.08209895,-2.48777228,0.18479510,-0.18897690,0.90651525,-1.09119364,0.00042211,-0.00046687,0.43285720,-0.54435471,0.62986752,-0.73010818,0.00000000,-0.00000000,0.31093002,-0.36308603,0.23126959,-0.26386496
-3.55077539,2.01003704,-2.42432783,0.18520643,-0.18699156,0.87417589,-1.06280271,0.00042014,-0.00045448,0.40930631,-0.52803540,0.61793190,-0.71351312,0.00000000,-0.00000000,0.29955557,-0.35541913,0.22470679,-0.25772739
-3.54477239,1.94030262,-2.35576904,0.18634302,-0.18504022,0.84272568,-1.03238163,0.00042092,-0.00044224,0.38536989,-0.50973059,0.60797830,-0.69626887,0.00000000,-0.00000000,0.28803442,-0.34660695,0.21854237,-0.25111139
-3.53876938,1.87407247,-2.28323485,0.18829888,-0.18322948,0.81263096,-1.00035593,0.00042482,-0.00043054,0.36134258,-0.48968821,0.60036425,-0.67879512,0.00000000,-0.00000000,0.27656603,-0.33679489,0.21290709,-0.24415513
-3.53276638,1.81244901,-2.20794804,0.19115262,-0.18167505,0.78434019,-0.96718661,0.00043217,-0.00041978,0.33750755,-0.46817952,0.59539899,-0.66153699,0.00000000,-0.00000000,0.26534434,-0.32614920,0.20792060,-0.23700306
-3.52676338,1.75643600,-2.13118855,0.19496350,-0.18049812,0.75827597,-0.93336051,0.00044329,-0.00041037,0.31413102,-0.44549308,0.59333224,-0.64495384,0.00000000,-0.00000000,0.25455288,-0.31485291,0.20368875,-0.22980305
-3.52076038,1.70691577,-2.05426601,0.19976784,-0.17982147,0.73482711,-0.89938076,0.00045839,-0.00040274,0.29145732,-0.42192849,0.59434416,-0.62950708,0.00000000,-0.00000000,0.24436024,-0.30310144,0.20030110,-0.22270350
-3.51475738,1.66462865,-1.97849199,0.20557604,-0.17976514,0.71434112,-0.86575740,0.00047763,-0.00039731,0.26970462,-0.39779003,0.59853676,-0.61564751,0.00000000,-0.00000000,0.23491607,-0.29109774,0.19782861,-0.21585048
-3.50875438,1.63015525,-1.90515233,0.21237022,-0.18044215,0.69711702,-0.83299818,0.00050108,-0.00039448,0.24906144,-0.37338036,0.60592724,-0.60380223,0.00000000,-0.00000000,0.22634778,-0.27904717,0.19632165,-0.20938487
-3.50275138,1.60390200,-1.83547994,0.22010271,-0.18195399,0.68339885,-0.80159947,0.00052870,-0.00039465,0.22968401,-0.34899440,0.61644359,-0.59436167,0.00000000,-0.00000000,0.21875798,-0.26715236,0.19580825,-0.20343960
-3.49674837,1.58609071,-1.77062851,0.22869549,-0.18438641,0.67337008,-0.77203750,0.00056036,-0.00039818,0.21169459,-0.32491356,0.62992275,-0.58766709,0.00000000,-0.00000000,0.21222291,-0.25560811,0.19629293,-0.19813694
-3.49074537,1.57675264,-1.71164761,0.23804055,-0.18780531,0.66714897,-0.74475974,0.00059580,-0.00040540,0.19518068,-0.30140041,0.64611147,-0.58399881,0.00000000,-0.00000000,0.20679177,-0.24459654,0.19775587,-0.19358591
-3.48474237,1.57572736,-1.65945966,0.24800134,-0.19225317,0.66478533,-0.72017682,0.00063465,-0.00041658,0.18019525,-0.27869402,0.66467010,-0.58356567,0.00000000,-0.00000000,0.20248699,-0.23428268,0.20015280,-0.18987985
-3.47873937,1.58266673,-1.61483928,0.25841526,-0.19774598,0.66625865,-0.69865468,0.00067641,-0.00043193,0.16675786,-0.25700589,0.68517928,-0.58649607,0.00000000,-0.00000000,0.19930556,-0.22481057,0.20341537,-0.18709416
-3.47273637,1.59704419,-1.57839563,0.26909706,-0.20427084,0.67147792,-0.68050750,0.00072049,-0.00045157,0.15485667,-0.23651679,0.70714948,-0.59283100,0.00000000,-0.00000000,0.19722107,-0.21630018,0.20745232,-0.18528434
-3.46673337,1.61816906,-1.55055822,0.27984324,-0.21178447,0.68028311,-0.66599125,0.00076617,-0.00047554,0.14445118,-0.21737438,0.73003305,-0.60251930,0.00000000,-0.00000000,0.19618668,-0.20884503,0.21215121,-0.18448429
-3.46073037,1.64520565,-1.53156661,0.29043716,-0.22021255,0.69244844,-0.65529821,0.00081267,-0.00050378,0.13547571,-0.19969183,0.75323866,-0.61541547,0.00000000,-0.00000000,0.19613860,-0.20251083,0.21738088,-0.18470502
-3.45472736,1.67719681,-1.52146463,0.30065479,-0.22945013,0.70768737,-0.64855262,0.00085912,-0.00053611,0.12784335,-0.18354731,0.77614749,-0.63128031,0.00000000,-0.00000000,0.19700012,-0.19733498,0.22299456,-0.18593380
-3.44872436,1.71309091,-1.52009924,0.31027090,-0.23936297,0.72565923,-0.64580749,0.00090460,-0.00057227,0.12145025,-0.16898440,0.79813082,-0.64978432,0.00000000,-0.00000000,0.19868582,-0.19332713,0.22883343,-0.18813382
-3.44272136,1.75177182,-1.52712440,0.31906540,-0.24979000,0.74597734,-0.64704298,0.00094817,-0.00061183,0.11618022,-0.15601345,0.81856829,-0.67051410,0.00000000,-0.00000000,0.20110598,-0.19047057,0.23473076,-0.19124446
-3.43671836,1.79209058,-1.54201000,0.32682977,-0.26054673,0.76821842,-0.65216626,0.00098890,-0.00065428,0.11190932,-0.14461366,0.83686618,-0.69298153,0.00000000,-0.00000000,0.20417077,-0.18872453,0.24051629,-0.19518206
-3.43071536,1.83289791,-1.56405573,0.33337313,-0.27142951,0.79193306,-0.66101304,0.00102589,-0.00069900,0.10851030,-0.13473600,0.85247518,-0.71663550,0.00000000,-0.00000000,0.20779422,-0.18802730,0.24602090,-0.19984147
-3.42471236,1.87307639,-1.59240967,0.33852798,-0.28222065,0.81665683,-0.67335084,0.00105828,-0.00074527,0.10585690,-0.12630660,0.86490680,-0.74087610,0.00000000,-0.00000000,0.21189768,-0.18829984,0.25108121,-0.20509809
-3.41870935,1.91157125,-1.62609119,0.34215508,-0.29269410,0.84192194,-0.68888396,0.00108533,-0.00079226,0.10382765,-0.11923077,0.87374799,-0.76507058,0.00000000,-0.00000000,0.21641267,-0.18945003,0.25554419,-0.21081064
-3.41270635,1.94741871,-1.66401758,0.34414772,-0.30262161,0.86726887,-0.70726007,0.00110639,-0.00083910,0.10230926,-0.11339727,0.87867320,-0.78857083,0.00000000,-0.00000000,0.22128307,-0.19137704,0.25927139,-0.21682441
