energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up
-3.19059530,3.39546537,0.56441333,0.30727112,0.05912235,0.03382676,0.76047208,2.67513198,0.25997675,0.00000000
-3.18459230,3.39502463,0.58354007,0.31215691,0.06181146,0.03402163,0.76629581,2.66020086,0.25165962,0.00000000
-3.17858929,3.39826449,0.60240463,0.31724806,0.06443210,0.03429123,0.77390603,2.64784755,0.24448809,0.00000000
-3.17258629,3.40509410,0.62073692,0.32243431,0.06694002,0.03463091,0.78320154,2.63832542,0.23843129,0.00000000
-3.16658329,3.41530979,0.63826950,0.32759556,0.06929029,0.03503477,0.79403874,2.63180147,0.23343885,0.00000000
-3.16058029,3.42861129,0.65474466,0.33260558,0.07143838,0.03549589,0.80623718,2.62836114,0.22944426,0.00000000
-3.15457729,3.44461753,0.66992087,0.33733599,0.07334155,0.03600659,0.81958549,2.62801266,0.22636815,0.00000000
-3.14857429,3.46288118,0.68357842,0.34166012,0.07496004,0.03655865,0.83384708,2.63069063,0.22412126,0.00000000
-3.14257129,3.48290089,0.69552395,0.34545682,0.07625839,0.03714341,0.84876570,2.63625807,0.22260712,0.00000000
-3.13656828,3.50413088,0.70559380,0.34861388,0.07720661,0.03775191,0.86407043,2.64450706,0.22172427,0.00000000
-3.13056528,3.52598773,0.71365603,0.35103102,0.07778118,0.03837490,0.87948021,2.65515807,0.22136813,0.00000000
-3.12456228,3.54785474,0.71961130,0.35262223,0.07796582,0.03900287,0.89470776,2.66785842,0.22143250,0.00000000
-3.11855928,3.56908441,0.72339249,0.35331757,0.07775212,0.03962604,0.90946322,2.68218067,0.22181078,0.00000000
-3.11255628,3.58900004,0.72496339,0.35306426,0.07713973,0.04023440,0.92345741,2.69762167,0.22239702,0.00000000
-3.10655328,3.60689738,0.72431663,0.35182715,0.07613640,0.04081765,0.93640502,2.71360329,0.22308680,0.00000000
-3.10055028,3.62204755,0.72147098,0.34958859,0.07475763,0.04136533,0.94802798,2.72947577,0.22377817,0.00000000
-3.09454727,3.63370219,0.71646853,0.34634781,0.07302613,0.04186686,0.95805909,2.74452434,0.22437272,0.00000000
-3.08854427,3.64110170,0.70937171,0.34211989,0.07097094,0.04231175,0.96624615,2.75797992,0.22477673,0.00000000
-3.08254127,3.64348731,0.70026067,0.33693445,0.06862645,0.04268981,0.97235661,2.76903398,0.22490260,0.00000000
-3.07653827,3.64011709,0.68923103,0.33083419,0.06603125,0.04299145,0.97618287,2.77685774,0.22467051,0.00000000
-3.07053527,3.63028588,0.67639214,0.32387335,0.06322684,0.04320806,0.97754806,2.78062530,0.22401027,0.00000000
-3.06453227,3.61334859,0.66186613,0.31611619,0.06025639,0.04333242,0.97631222,2.77953999,0.22286332,0.00000000
-3.05852926,3.58874615,0.64578740,0.30763566,0.05716353,0.04335917,0.97237864,2.77286296,0.22118492,0.00000000
-3.05252626,3.55603266,0.62830290,0.29851217,0.05399115,0.04328525,0.96570006,2.75994282,0.21894623,0.00000000
-3.04652326,3.51490259,0.60957272,0.28883254,0.05078044,0.04311036,0.95628443,2.74024479,0.21613624,0.00000000
-3.04052026,3.46521630,0.58977108,0.27868916,0.04757002,0.04283742,0.94419975,2.71337803,0.21276358,0.00000000
-3.03451726,3.40702233,0.56908730,0.26817931,0.04439526,0.04247286,0.92957781,2.67911951,0.20885781,0.00000000
-3.02851426,3.34057496,0.54772680,0.25740453,0.04128786,0.04202696,0.91261634,2.63743318,0.20447024,0.00000000
-3.02251126,3.26634571,0.52591155,0.24647009,0.03827551,0.04151396,0.89357932,2.58848321,0.19967423,0.00000000
-3.01650825,3.18502772,0.50388015,0.23548443,0.03538185,0.04095208,0.87279526,2.53264048,0.19456468,0.00000000
-3.01050525,3.09753236,0.48188709,0.22455853,0.03262651,0.04036346,0.85065339,2.47048175,0.18925697,0.00000000
-3.00450225,3.00497770,0.46020120,0.21380512,0.03002526,0.03977384,0.82759753,2.40278135,0.18388499,0.00000000
-2.99849925,2.90866912,0.43910310,0.20333776,0.02759036,0.03921218,0.80411799,2.33049557,0.17859862,0.00000000
-2.99249625,2.81007237,0.41888189,0.19326969,0.02533084,0.03871007,0.78074139,2.25474043,0.17356046,0.00000000
-2.98649325,2.71078020,0.39983071,0.18371247,0.02325292,0.03830110,0.75801898,2.17676346,0.16894206,0.00000000
-2.98049025,2.61247363,0.38224171,0.17477443,0.02136036,0.03801995,0.73651345,2.09791089,0.16491960,0.00000000
-2.97448724,2.51687928,0.36640023,0.16655899,0.01965484,0.03790156,0.71678497,2.01959138,0.16166934,0.00000000
-2.96848424,2.42572450,0.35257856,0.15916275,0.01813624,0.03798013,0.69937666,1.94323778,0.15936285,0.00000000
-2.96248124,2.34069176,0.34102938,0.15267360,0.01680293,0.03828808,0.68480002,1.87026834,0.15816214,0.00000000
-2.95647824,2.26337401,0.33197924,0.14716877,0.01565193,0.03885500,0.67352088,1.80204879,0.15821500,0.00000000
-2.95047524,2.19523252,0.32562211,0.14271292,0.01467906,0.03970666,0.66594611,1.73985649,0.15965054,0.00000000
-2.94447224,2.13755850,0.32211347,0.13935644,0.01387901,0.04086402,0.66241169,1.68484792,0.16257517,0.00000000
-2.93846923,2.09143971,0.32156497,0.13713378,0.01324536,0.04234234,0.66317239,1.63803017,0.16706907,0.00000000
-2.93246623,2.05773281,0.32403996,0.13606225,0.01277061,0.04415041,0.66839337,1.60023736,0.17318336,0.00000000
-2.92646323,2.03704233,0.32955002,0.13614091,0.01244610,0.04628990,0.67814399,1.57211222,0.18093797,0.00000000
-2.92046023,2.02970632,0.33805271,0.13735004,0.01226202,0.04875491,0.69239400,1.55409324,0.19032034,0.00000000
-2.91445723,2.03578920,0.34945051,0.13965084,0.01220737,0.05153170,0.71101216,1.54640728,0.20128500,0.00000000
-2.90845423,2.05508142,0.36359123,0.14298568,0.01227000,0.05459861,0.73376741,1.54906751,0.21375402,0.00000000
-2.90245123,2.08710596,0.38026977,0.14727880,0.01243661,0.05792625,0.76033255,1.56187655,0.22761839,0.00000000
-2.89644822,2.13113109,0.39923120,0.15243742,0.01269289,0.06147783,0.79029029,1.58443421,0.24274028,0.00000000
-2.89044522,2.18618905,0.42017536,0.15835336,0.01302363,0.06520987,0.82314165,1.61614949,0.25895617,0.00000000
-2.88444222,2.25109984,0.44276259,0.16490512,0.01341295,0.06907297,0.85831634,1.65625647,0.27608070,0.00000000
-2.87843922,2.32449974,0.46662063,0.17196031,0.01384451,0.07301289,0.89518505,1.70383326,0.29391125,0.00000000
-2.87243622,2.40487347,0.49135256,0.17937856,0.01430184,0.07697177,0.93307318,1.75782391,0.31223307,0.00000000
-2.86643322,2.49058957,0.51654549,0.18701457,0.01476863,0.08088952,0.97127582,1.81706239,0.33082484,0.00000000
-2.86043022,2.57993789,0.54177978,0.19472157,0.01522913,0.08470531,1.00907353,1.88029849,0.34946452,0.00000000
-2.85442721,2.67116857,0.56663861,0.20235480,0.01566843,0.08835912,1.04574850,1.94622480,0.36793522,0.00000000
-2.84842421,2.76253147,0.59071758,0.20977503,0.01607290,0.09179333,1.08060077,2.01350461,0.38603111,0.00000000
-2.84242121,2.85231526,0.61363405,0.21685214,0.01643047,0.09495426,1.11296399,2.08080002,0.40356293,0.00000000
-2.83641821,2.93888523,0.63503600,0.22346836,0.01673093,0.09779362,1.14222045,2.14679970,0.42036314,0.00000000
-2.83041521,3.02071886,0.65461009,0.22952134,0.01696616,0.10026987,1.16781483,2.21024597,0.43629036,0.00000000
-2.82441221,3.09643839,0.67208865,0.23492674,0.01713035,0.10234933,1.18926645,2.26996045,0.45123303,0.00000000
-2.81840920,3.16483939,0.68725554,0.23962040,0.01722006,0.10400713,1.20617968,2.32486777,0.46511211,0.00000000
-2.81240620,3.22491462,0.69995041,0.24355984,0.01723428,0.10522792,1.21825211,2.37401677,0.47788276,0.00000000
-2.80640320,3.27587256,0.71007154,0.24672514,0.01717435,0.10600620,1.22528049,2.41659862,0.48953477,0.00000000
-2.80040020,3.31714988,0.71757691,0.24911916,0.01704386,0.10634652,1.22716416,2.45196135,0.50009194,0.00000000
-2.79439720,3.34841768,0.72248363,0.25076692,0.01684843,0.10626327,1.22390584,2.47962041,0.50961019,0.00000000
-2.78839420,3.36958106,0.72486562,0.25171439,0.01659543,0.10578027,1.21560993,2.49926474,0.51817455,0.00000000
-2.78239120,3.38077229,0.72484977,0.25202648,0.01629364,0.10493004,1.20247830,2.51075836,0.52589518,0.00000000
-2.77638819,3.38233754,0.72261055,0.25178453,0.01595291,0.10375288,1.18480364,2.51413725,0.53290249,0.00000000
-2.77038519,3.37481792,0.71836338,0.25108313,0.01558376,0.10229577,1.16296074,2.50960161,0.53934152,0.00000000
-2.76438219,3.35892538,0.71235694,0.25002669,0.01519692,0.10061108,1.13739579,2.49750398,0.54536596,0.00000000
-2.75837919,3.33551442,0.70486466,0.24872557,0.01480301,0.09875518,1.10861417,2.47833333,0.55113190,0.00000000
-2.75237619,3.30555077,0.69617582,0.24729222,0.01441206,0.09678703,1.07716695,2.45269613,0.55679160,0.00000000
-2.74637319,3.27007824,0.68658644,0.24583724,0.01403328,0.09476671,1.04363671,2.42129490,0.56248767,0.00000000
-2.74037019,3.23018509,0.67639036,0.24446572,0.01367466,0.09275401,1.00862283,2.38490519,0.56834782,0.00000000
-2.73436718,3.18697126,0.66587085,0.24327381,0.01334284,0.09080710,0.97272700,2.34435202,0.57448036,0.00000000
-2.72836418,3.14151777,0.65529299,0.24234586,0.01304289,0.08898125,0.93653912,2.30048664,0.58097089,0.00000000
-2.72236118,3.09485942,0.64489715,0.24175201,0.01277827,0.08732775,0.90062419,2.25416464,0.58788000,0.00000000
-2.71635818,3.04796189,0.63489373,0.24154655,0.01255084,0.08589295,0.86551045,2.20622623,0.59524239,0.00000000
-2.71035518,3.00170392,0.62545928,0.24176692,0.01236092,0.08471743,0.83167918,2.15747929,0.60306726,0.00000000
-2.70435218,2.95686501,0.61673426,0.24243344,0.01220745,0.08383537,0.79955642,2.10868602,0.61133999,0.00000000
-2.69834917,2.91411895,0.60882215,0.24354974,0.01208826,0.08327405,0.76950675,2.06055309,0.62002504,0.00000000
-2.69234617,2.87403288,0.60179014,0.24510388,0.01200027,0.08305354,0.74182934,2.01372582,0.62906982,0.00000000
-2.68634317,2.83707149,0.59567108,0.24706993,0.01193990,0.08318648,0.71675622,1.96878591,0.63840946,0.00000000
-2.68034017,2.80360567,0.59046656,0.24941016,0.01190333,0.08367798,0.69445274,1.92625249,0.64797202,0.00000000
-2.67433717,2.77392437,0.58615089,0.25207743,0.01188690,0.08452571,0.67502009,1.88658595,0.65768407,0.00000000
-2.66833417,2.74824891,0.58267561,0.25501784,0.01188741,0.08571998,0.65849966,1.85019373,0.66747608,0.00000000
-2.66233117,2.72674810,0.57997439,0.25817340,0.01190246,0.08724399,0.64487884,1.81743729,0.67728752,0.00000000
-2.65632816,2.70955308,0.57796789,0.26148463,0.01193069,0.08907411,0.63409812,1.78863931,0.68707120,0.00000000
-2.65032516,2.69677060,0.57656837,0.26489296,0.01197197,0.09118028,0.62605885,1.76409028,0.69679671,0.00000000
-2.64432216,2.68849356,0.57568382,0.26834277,0.01202753,0.09352645,0.62063137,1.74405356,0.70645256,0.00000000
-2.63831916,2.68480800,0.57522140,0.27178305,0.01210003,0.09607114,0.61766313,1.72876835,0.71604702,0.00000000
-2.63231616,2.68579586,0.57509007,0.27516862,0.01219345,0.09876807,0.61698628,1.71844984,0.72560746,0.00000000
-2.62631316,2.69153306,0.57520240,0.27846081,0.01231301,0.10156689,0.61842442,1.71328636,0.73517811,0.00000000
-2.62031016,2.70208301,0.57547552,0.28162770,0.01246496,0.10441400,0.62179823,1.71343342,0.74481641,0.00000000
-2.61430715,2.71748583,0.57583122,0.28464383,0.01265622,0.10725346,0.62692967,1.71900480,0.75458800,0.00000000
-2.60830415,2.73774387,0.57619548,0.28748963,0.01289411,0.11002800,0.63364473,1.73006107,0.76456052,0.00000000
-2.60230115,2.76280451,0.57649748,0.29015037,0.01318589,0.11268009,0.64177454,1.74659636,0.77479668,0.00000000
-2.59629815,2.79254148,0.57666825,0.29261500,0.01353838,0.11515310,0.65115506,1.76852401,0.78534671,0.00000000
-2.59029515,2.82673597,0.57663928,0.29487479,0.01395750,0.11739247,0.66162537,1.79566242,0.79624082,0.00000000
-2.58429215,2.86505910,0.57634122,0.29692194,0.01444788,0.11934687,0.67302493,1.82772198,0.80748195,0.00000000
-2.57828914,2.90705732,0.57570285,0.29874836,0.01501250,0.12096940,0.68519015,1.86429441,0.81903936,0.00000000
-2.57228614,2.95214201,0.57465056,0.30034454,0.01565239,0.12221863,0.69795054,1.90484564,0.83084348,0.00000000
-2.56628314,2.99958484,0.57310831,0.30169874,0.01636642,0.12305961,0.71112512,1.94871307,0.84278229,0.00000000
-2.56028014,3.04851969,0.57099832,0.30279657,0.01715117,0.12346474,0.72451926,1.99510839,0.85469987,0.00000000
-2.55427714,3.09795202,0.56824237,0.30362092,0.01800096,0.12341442,0.73792263,2.04312616,0.86639708,0.00000000
-2.54827414,3.14677601,0.56476376,0.30415233,0.01890794,0.12289757,0.75110841,2.09175878,0.87763461,0.00000000
-2.54227114,3.19379922,0.56048985,0.30436980,0.01986234,0.12191191,0.76383418,2.13991750,0.88813859,0.00000000
-2.53626813,3.23777438,0.55535495,0.30425197,0.02085276,0.12046398,0.77584456,2.18645924,0.89760833,0.00000000
-2.53026513,3.27743714,0.54930359,0.30377863,0.02186670,0.11856903,0.78687575,2.23021828,0.90572626,0.00000000
-2.52426213,3.31154833,0.54229377,0.30293249,0.02289094,0.11625056,0.79666167,2.27004178,0.91216946,0.00000000
-2.51825913,3.33893888,0.53430015,0.30170104,0.02391219,0.11353973,0.80494174,2.30482750,0.91662240,0.00000000
-2.51225613,3.35855529,0.52531688,0.30007843,0.02491761,0.11047456,0.81146958,2.33356222,0.91879023,0.00000000
-2.50625313,3.36950326,0.51535987,0.29806717,0.02589536,0.10709898,0.81602254,2.35535892,0.91841201,0.00000000
-2.50025013,3.37108717,0.50446834,0.29567962,0.02683514,0.10346167,0.81841114,2.36949083,0.91527315,0.00000000
-2.49424712,3.36284313,0.49270555,0.29293892,0.02772858,0.09961486,0.81848804,2.37542056,0.90921639,0.00000000
-2.48824412,3.34456361,0.48015839,0.28987953,0.02856961,0.09561306,0.81615594,2.37282266,0.90015076,0.00000000
-2.48224112,3.31631188,0.46693610,0.28654702,0.02935460,0.09151169,0.81137368,2.36159827,0.88805789,0.00000000
-2.47623812,3.27842527,0.45316776,0.28299720,0.03008249,0.08736577,0.80416021,2.34188084,0.87299538,0.00000000
-2.47023512,3.23150647,0.43899890,0.27929458,0.03075464,0.08322862,0.79459612,2.31403237,0.85509692,0.00000000
-2.46423212,3.17640304,0.42458711,0.27551015,0.03137461,0.07915060,0.78282227,2.27863015,0.83456913,0.00000000
-2.45822911,3.11417588,0.41009702,0.27171849,0.03194778,0.07517802,0.76903574,2.23644449,0.81168522,0.00000000
-2.45222611,3.04605784,0.39569465,0.26799448,0.03248089,0.07135211,0.75348305,2.18840821,0.78677575,0.00000000
-2.44622311,2.97340448,0.38154158,0.26440971,0.03298143,0.06770817,0.73645104,2.13557956,0.76021703,0.00000000
-2.44022011,2.89763932,0.36778906,0.26102871,0.03345700,0.06427490,0.71825574,2.07909998,0.73241751,0.00000000
-2.43421711,2.82019624,0.35457245,0.25790528,0.03391471,0.06107396,0.69922988,2.02014902,0.70380315,0.00000000
-2.42821411,2.74246198,0.34200622,0.25507920,0.03436050,0.05811968,0.67970964,1.95989844,0.67480223,0.00000000
-2.42221111,2.66572136,0.33017972,0.25257341,0.03479858,0.05541906,0.66002137,1.89946764,0.64583047,0.00000000
-2.41620810,2.59110830,0.31915406,0.25039186,0.03523101,0.05297191,0.64046889,1.83988267,0.61727716,0.00000000
-2.41020510,2.51956453,0.30896014,0.24851836,0.03565728,0.05077127,0.62132210,1.78204059,0.58949285,0.00000000
-2.40420210,2.45180842,0.29959800,0.24691624,0.03607418,0.04880402,0.60280741,1.72668073,0.56277926,0.00000000
-2.39819910,2.38831476,0.29103749,0.24552914,0.03647571,0.04705163,0.58510053,1.67436411,0.53738166,0.00000000
-2.39219610,2.32930669,0.28322030,0.24428284,0.03685325,0.04549111,0.56832176,1.62546162,0.51348401,0.00000000
-2.38619310,2.27475946,0.27606315,0.24308790,0.03719585,0.04409601,0.55253413,1.58015131,0.49120704,0.00000000
-2.38019010,2.22441569,0.26946201,0.24184329,0.03749063,0.04283756,0.53774428,1.53842437,0.47060899,0.00000000
-2.37418709,2.17781090,0.26329721,0.24044060,0.03772335,0.04168581,0.52390594,1.50009930,0.45168903,0.00000000
-2.36818409,2.13430755,0.25743900,0.23876863,0.03787908,0.04061073,0.51092575,1.46484312,0.43439281,0.00000000
-2.36218109,2.09313574,0.25175354,0.23671832,0.03794284,0.03958333,0.49867104,1.43219822,0.41861993,0.00000000
-2.35617809,2.05343814,0.24610875,0.23418752,0.03790037,0.03857655,0.48697897,1.40161330,0.40423266,0.00000000
-2.35017509,2.01431676,0.24037998,0.23108553,0.03773878,0.03756621,0.47566667,1.37247668,0.39106555,0.00000000
-2.34417209,1.97487926,0.23445507,0.22733710,0.03744721,0.03653161,0.46454169,1.34415031,0.37893529,0.00000000
-2.33816908,1.93428257,0.22823876,0.22288576,0.03701739,0.03545604,0.45341229,1.31600275,0.36765040,0.00000000
-2.33216608,1.89177180,0.22165607,0.21769631,0.03644404,0.03432716,0.44209709,1.28743970,0.35702035,0.00000000
-2.32616308,1.84671301,0.21465475,0.21175626,0.03572524,0.03313706,0.43043358,1.25793082,0.34686362,0.00000000
-2.32016008,1.79861864,0.20720666,0.20507647,0.03486257,0.03188225,0.41828524,1.22703186,0.33701463,0.00000000
-2.31415708,1.74716484,0.19930800,0.19769061,0.03386114,0.03056344,0.40554702,1.19440142,0.32732911,0.00000000
-2.30815408,1.69220062,0.19097869,0.18965388,0.03272951,0.02918516,0.39214894,1.15981199,0.31768798,0.00000000
-2.30215108,1.63374889,0.18226075,0.18104082,0.03147948,0.02775536,0.37805796,1.12315529,0.30799969,0.00000000
-2.29614807,1.57200006,0.17321600,0.17194250,0.03012575,0.02628481,0.36327798,1.08444209,0.29820102,0.00000000
-2.29014507,1.50729906,0.16392323,0.16246323,0.02868553,0.02478656,0.34784828,1.04379695,0.28825658,0.00000000
-2.28414207,1.44012709,0.15447494,0.15271696,0.02717809,0.02327532,0.33184051,1.00144877,0.27815699,0.00000000
-2.27813907,1.37107911,0.14497395,0.14282352,0.02562423,0.02176691,0.31535448,0.95771777,0.26791628,0.00000000
-2.27213607,1.30083882,0.13553003,0.13290501,0.02404586,0.02027770,0.29851316,0.91299993,0.25756831,0.00000000
-2.26613307,1.23015225,0.12625659,0.12308231,0.02246543,0.01882419,0.28145702,0.86774978,0.24716290,0.00000000
-2.26013007,1.15980131,0.11726779,0.11347202,0.02090555,0.01742255,0.26433818,0.82246250,0.23676154,0.00000000
-2.25412706,1.09057853,0.10867591,0.10418376,0.01938853,0.01608837,0.24731452,0.77765619,0.22643315,0.00000000
-2.24812406,1.02326381,0.10058923,0.09531807,0.01793609,0.01483640,0.23054410,0.73385496,0.21624993,0.00000000
-2.24212106,0.95860404,0.09311035,0.08696481,0.01656900,0.01368041,0.21418002,0.69157353,0.20628359,0.00000000
-2.23611806,0.89729591,0.08633493,0.07920212,0.01530690,0.01263311,0.19836591,0.65130374,0.19660198,0.00000000
-2.23011506,0.83997231,0.08035081,0.07209587,0.01416811,0.01170611,0.18323231,0.61350322,0.18726635,0.00000000
-2.22411206,0.78719224,0.07523752,0.06569956,0.01316946,0.01090996,0.16889367,0.57858641,0.17832914,0.00000000
-2.21810905,0.73943405,0.07106592,0.06005463,0.01232622,0.01025413,0.15544636,0.54691783,0.16983250,0.00000000
-2.21210605,0.69709171,0.06789805,0.05519100,0.01165198,0.00974706,0.14296747,0.51880745,0.16180743,0.00000000
-2.20610305,0.66047349,0.06578692,0.05112785,0.01115860,0.00939621,0.13151431,0.49450791,0.15427348,0.00000000
-2.20010005,0.62980270,0.06477634,0.04787443,0.01085608,0.00920798,0.12112463,0.47421330,0.14723909,0.00000000
-2.19409705,0.60521975,0.06490055,0.04543098,0.01075247,0.00918771,0.11181743,0.45805900,0.14070230,0.00000000
-2.18809405,0.58678501,0.06618363,0.04378950,0.01085373,0.00933961,0.10359419,0.44612238,0.13465194,0.00000000
-2.18209105,0.57448203,0.06863877,0.04293445,0.01116357,0.00966659,0.09644036,0.43842384,0.12906896,0.00000000
-2.17608804,0.56822067,0.07226728,0.04284332,0.01168324,0.01017016,0.09032721,0.43492810,0.12392806,0.00000000
-2.17008504,0.56783994,0.07705749,0.04348704,0.01241132,0.01085024,0.08521360,0.43554534,0.11919930,0.00000000
-2.16408204,0.57311040,0.08298348,0.04483023,0.01334350,0.01170500,0.08104788,0.44013230,0.11484970,0.00000000
-2.15807904,0.58373622,0.09000395,0.04683135,0.01447237,0.01273072,0.07776969,0.44849316,0.11084475,0.00000000
-2.15207604,0.59935700,0.09806115,0.04944287,0.01578720,0.01392171,0.07531160,0.46038048,0.10714972,0.00000000
-2.14607304,0.61954990,0.10708017,0.05261133,0.01727386,0.01527026,0.07360074,0.47549624,0.10373083,0.00000000
-2.14007004,0.64383222,0.11696867,0.05627757,0.01891467,0.01676675,0.07256014,0.49349349,0.10055607,0.00000000
-2.13406703,0.67166519,0.12761729,0.06037709,0.02068852,0.01839983,0.07211005,0.51397873,0.09759589,0.00000000
-2.12806403,0.70245927,0.13890070,0.06484067,0.02257097,0.02015678,0.07216916,0.53651548,0.09482366,0.00000000
-2.12206103,0.73558158,0.15067960,0.06959521,0.02453454,0.02202399,0.07265569,0.56062934,0.09221588,0.00000000
-2.11605803,0.77036569,0.16280367,0.07456499,0.02654917,0.02398767,0.07348855,0.58581486,0.08975234,0.00000000
-2.11005503,0.80612411,0.17511540,0.07967322,0.02858277,0.02603463,0.07458846,0.61154428,0.08741612,0.00000000
-2.10405203,0.84216342,0.18745488,0.08484396,0.03060199,0.02815328,0.07587915,0.63727829,0.08519355,0.00000000
-2.09804902,0.87780201,0.19966542,0.09000436,0.03257302,0.03033473,0.07728858,0.66247861,0.08307423,0.00000000
-2.09204602,0.91238983,0.21159975,0.09508719,0.03446263,0.03257391,0.07875031,0.68662228,0.08105100,0.00000000
-2.08604302,0.94532971,0.22312673,0.10003339,0.03623913,0.03487083,0.08020478,0.70921702,0.07912005,0.00000000
-2.08004002,0.97609934,0.23413807,0.10479488,0.03787351,0.03723170,0.08160075,0.72981730,0.07728104,0.00000000
-2.07403702,1.00427289,0.24455502,0.10933705,0.03934044,0.03967002,0.08289658,0.74804028,0.07553728,0.00000000
-2.06803402,1.02954112,0.25433434,0.11364116,0.04061930,0.04220743,0.08406142,0.76358092,0.07389599,0.00000000
-2.06203102,1.05172885,0.26347347,0.11770623,0.04169503,0.04487437,0.08507631,0.77622538,0.07236847,0.00000000
-2.05602801,1.07080858,0.27201438,0.12155045,0.04255885,0.04771034,0.08593486,0.78586198,0.07097035,0.00000000
-2.05002501,1.08690912,0.28004580,0.12521180,0.04320879,0.05076379,0.08664371,0.79248890,0.06972157,0.00000000
-2.04402201,1.10031842,0.28770359,0.12874792,0.04364992,0.05409156,0.08722249,0.79621793,0.06864639,0.00000000
-2.03801901,1.11147970,0.29516899,0.13223501,0.04389434,0.05775778,0.08770342,0.79727397,0.06777301,0.00000000
-2.03201601,1.12098077,0.30266462,0.13576587,0.04396092,0.06183228,0.08813023,0.79598981,0.06713311,0.00000000
-2.02601301,1.12953621,0.31044830,0.13944686,0.04387469,0.06638847,0.08855675,0.79279620,0.06676101,0.00000000
-2.02001001,1.13796287,0.31880469,0.14339408,0.04366601,0.07150070,0.08904487,0.78820750,0.06669263,0.00000000
-2.01400700,1.14714929,0.32803488,0.14772871,0.04336947,0.07724125,0.08966208,0.78280316,0.06696413,0.00000000
-2.00800400,1.15802019,0.33844451,0.15257167,0.04302257,0.08367699,0.09047861,0.77720579,0.06761041,0.00000000
-2.00200100,1.17149721,0.35033056,0.15803790,0.04266430,0.09086570,0.09156431,0.77205671,0.06866334,0.00000000
-1.99599800,1.18845763,0.36396740,0.16423038,0.04233356,0.09885254,0.09298528,0.76798993,0.07014996,0.00000000
-1.98999500,1.20969294,0.37959285,0.17123428,0.04206762,0.10766639,0.09480056,0.76560571,0.07209069,0.00000000
-1.98399200,1.23586897,0.39739461,0.17911137,0.04190051,0.11731665,0.09705885,0.76544491,0.07449755,0.00000000
-1.97798899,1.26748977,0.41749789,0.18789510,0.04186165,0.12779038,0.09979554,0.76796532,0.07737264,0.00000000
-1.97198599,1.30486686,0.43995488,0.19758658,0.04197455,0.13905013,0.10303016,0.77352105,0.08070690,0.00000000
-1.96598299,1.34809564,0.46473645,0.20815171,0.04225576,0.15103258,0.10676432,0.78234607,0.08447925,0.00000000
-1.95997999,1.39704027,0.49172690,0.21951966,0.04271414,0.16364805,0.11098043,0.79454259,0.08865616,0.00000000
-1.95397699,1.45132813,0.52072187,0.23158282,0.04335036,0.17678112,0.11564108,0.81007506,0.09319182,0.00000000
-1.94797399,1.51035427,0.55142979,0.24419838,0.04415681,0.19029231,0.12068934,0.82876997,0.09802874,0.00000000
-1.94197099,1.57329625,0.58347710,0.25719151,0.04511783,0.20402083,0.12604984,0.85032174,0.10309907,0.00000000
-1.93596798,1.63913877,0.61641688,0.27036001,0.04621020,0.21778841,0.13163075,0.87430430,0.10832629,0.00000000
-1.92996498,1.70670737,0.64974097,0.28348043,0.04740407,0.23140407,0.13732651,0.90018806,0.11362748,0.00000000
-1.92396198,1.77470994,0.68289495,0.29631530,0.04866402,0.24466958,0.14302127,0.92736150,0.11891596,0.00000000
-1.91795898,1.84178420,0.71529549,0.30862124,0.04995045,0.25738561,0.14859290,0.95515643,0.12410424,0.00000000
-1.91195598,1.90654937,0.74634939,0.32015767,0.05122108,0.26935813,0.15391739,0.98287584,0.12910711,0.00000000
-1.90595298,1.96765950,0.77547354,0.33069564,0.05243256,0.28040481,0.15887352,1.00982312,0.13384478,0.00000000
-1.89994997,2.02385643,0.80211479,0.34002650,0.05354209,0.29036130,0.16334750,1.03533138,0.13824593,0.00000000
-1.89394697,2.07401982,0.82576908,0.34796989,0.05450898,0.29908689,0.16723748,1.05879153,0.14225047,0.00000000
-1.88794397,2.11721209,0.84599886,0.35438080,0.05529618,0.30646942,0.17045768,1.07967801,0.14581196,0.00000000
-1.88194097,2.15271638,0.86244800,0.35915538,0.05587153,0.31242922,0.17294201,1.09757094,0.14889949,0.00000000
-1.87593797,2.18006574,0.87485373,0.36223512,0.05620883,0.31692180,0.17464694,1.11217390,0.15149908,0.00000000
-1.86993497,2.19906253,0.88305493,0.36360932,0.05628868,0.31993928,0.17555358,1.12332659,0.15361427,0.00000000
-1.86393197,2.20978707,0.88699647,0.36331566,0.05609898,0.32151044,0.17566884,1.13101192,0.15526618,0.00000000
-1.85792896,2.21259546,0.88672972,0.36143899,0.05563512,0.32169938,0.17502569,1.13535729,0.15649281,0.00000000
-1.85192596,2.20810685,0.88240895,0.35810820,0.05489997,0.32060298,0.17368243,1.13663030,0.15734770,0.00000000
-1.84592296,2.19718072,0.87428412,0.35349148,0.05390344,0.31834707,0.17172108,1.13522897,0.15789798,0.00000000
-1.83991996,2.18088557,0.86269049,0.34779020,0.05266194,0.31508178,0.16924499,1.13166730,0.15822196,0.00000000
-1.83391696,2.16046041,0.84803543,0.34123155,0.05119752,0.31097598,0.16637574,1.12655666,0.15840624,0.00000000
-1.82791396,2.13727088,0.83078330,0.33406044,0.04953695,0.30621140,0.16324954,1.12058410,0.15854258,0.00000000
