energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.03901951,6.10226209,0.00813039,0.00000000,0.01345865,0.29055191,0.05226964,0.55159061,0.93204992,3.97532784
0.04502251,6.04827356,0.00810035,0.00000000,0.01370506,0.28057942,0.05140187,0.53496711,0.93972107,3.96488557
0.05102551,5.99230995,0.00807403,0.00000000,0.01393056,0.27121777,0.05052962,0.51971042,0.94761571,3.95172030
0.05702851,5.93447467,0.00805025,0.00000000,0.01413196,0.26250898,0.04966080,0.50575656,0.95554313,3.93581328
0.06303152,5.87481706,0.00802786,0.00000000,0.01430610,0.25448141,0.04880237,0.49303546,0.96328428,3.91714816
0.06903452,5.81334676,0.00800580,0.00000000,0.01444997,0.24715209,0.04796050,0.48147327,0.97059917,3.89571616
0.07503752,5.75005233,0.00798312,0.00000000,0.01456084,0.24052919,0.04714063,0.47099461,0.97723562,3.87152327
0.08104052,5.68492312,0.00795892,0.00000000,0.01463631,0.23461471,0.04634771,0.46152474,0.98293928,3.84459919
0.08704352,5.61797302,0.00793246,0.00000000,0.01467448,0.22940716,0.04558638,0.45299152,0.98746419,3.81500756
0.09304652,5.54926470,0.00790312,0.00000000,0.01467404,0.22490407,0.04486114,0.44532714,0.99058363,3.78285663
0.09904952,5.47893276,0.00787042,0.00000000,0.01463436,0.22110434,0.04417658,0.43846963,0.99210054,3.74830990
0.10505253,5.40720437,0.00783403,0.00000000,0.01455553,0.21801012,0.04353745,0.43236396,0.99185719,3.71159565
0.11105553,5.33441581,0.00779379,0.00000000,0.01443852,0.21562834,0.04294881,0.42696289,0.98974342,3.67301466
0.11705853,5.26102371,0.00774968,0.00000000,0.01428510,0.21397165,0.04241606,0.42222743,0.98570316,3.63294525
0.12306153,5.18760989,0.00770184,0.00000000,0.01409793,0.21305875,0.04194488,0.41812692,0.97973870,3.59184498
0.12906453,5.11487910,0.00765055,0.00000000,0.01388050,0.21291421,0.04154118,0.41463875,0.97191263,3.55024841
0.13506753,5.04364921,0.00759624,0.00000000,0.01363710,0.21356750,0.04121089,0.41174782,0.96234710,3.50876058
0.14107054,4.97483391,0.00753942,0.00000000,0.01337273,0.21505156,0.04095975,0.40944560,0.95122055,3.46804602
0.14707354,4.90941830,0.00748070,0.00000000,0.01309299,0.21740067,0.04079305,0.40772903,0.93876192,3.42881343
0.15307654,4.84842828,0.00742075,0.00000000,0.01280395,0.22064797,0.04071529,0.40659919,0.92524254,3.39179642
0.15907954,4.79289490,0.00736026,0.00000000,0.01251201,0.22482248,0.04072984,0.40605989,0.91096619,3.35773090
0.16508254,4.74381529,0.00729994,0.00000000,0.01222372,0.22994593,0.04083862,0.40611627,0.89625762,3.32732998
0.17108554,4.70211192,0.00724046,0.00000000,0.01194559,0.23602944,0.04104179,0.40677344,0.88145019,3.30125757
0.17708854,4.66859241,0.00718246,0.00000000,0.01168395,0.24307035,0.04133746,0.40803540,0.86687314,3.28010170
0.18309155,4.64391170,0.00712649,0.00000000,0.01144476,0.25104915,0.04172149,0.40990418,0.85283913,3.26434901
0.18909455,4.62853888,0.00707306,0.00000000,0.01123344,0.25992695,0.04218737,0.41237939,0.83963261,3.25436178
0.19509755,4.62273064,0.00702258,0.00000000,0.01105475,0.26964347,0.04272621,0.41545833,0.82749959,3.25035859
0.20110055,4.62651275,0.00697537,0.00000000,0.01091266,0.28011575,0.04332679,0.41913651,0.81663932,3.25239995
0.20710355,4.63967135,0.00693173,0.00000000,0.01081028,0.29123776,0.04397583,0.42340887,0.80719821,3.26037990
0.21310655,4.66175455,0.00689189,0.00000000,0.01074978,0.30288096,0.04465823,0.42827145,0.79926627,3.27402403
0.21910955,4.69208514,0.00685609,0.00000000,0.01073243,0.31489582,0.04535756,0.43372373,0.79287621,3.29289473
0.22511256,4.72978402,0.00682461,0.00000000,0.01075854,0.32711440,0.04605658,0.43977129,0.78800529,3.31640351
0.23111556,4.77380389,0.00679780,0.00000000,0.01082757,0.33935389,0.04673786,0.44642889,0.78457964,3.34383013
0.23711856,4.82297192,0.00677614,0.00000000,0.01093817,0.35142097,0.04738446,0.45372369,0.78248089,3.37434822
0.24312156,4.87603980,0.00676030,0.00000000,0.01108832,0.36311700,0.04798063,0.46169835,0.78155481,3.40705606
0.24912456,4.93173886,0.00675114,0.00000000,0.01127541,0.37424365,0.04851252,0.47041393,0.78162131,3.44101168
0.25512756,4.98883805,0.00674978,0.00000000,0.01149642,0.38460896,0.04896893,0.47995219,0.78248557,3.47527061
0.26113057,5.04620183,0.00675764,0.00000000,0.01174804,0.39403339,0.04934184,0.49041709,0.78394936,3.50892458
0.26713357,5.10284536,0.00677642,0.00000000,0.01202681,0.40235576,0.04962705,0.50193518,0.78582245,3.54113968
0.27313657,5.15798401,0.00680811,0.00000000,0.01232926,0.40943874,0.04982453,0.51465477,0.78793309,3.57119200
0.27913957,5.21107478,0.00685498,0.00000000,0.01265203,0.41517363,0.04993875,0.52874355,0.79013737,3.59849906
0.28514257,5.26184713,0.00691954,0.00000000,0.01299194,0.41948427,0.04997878,0.54438461,0.79232694,3.62264562
0.29114557,5.31032147,0.00700446,0.00000000,0.01334612,0.42232985,0.04995824,0.56177086,0.79443467,3.64340252
0.29714857,5.35681386,0.00711251,0.00000000,0.01371200,0.42370647,0.04989505,0.58109786,0.79643801,3.66073737
0.30315158,5.40192633,0.00724644,0.00000000,0.01408738,0.42364738,0.04981109,0.60255513,0.79836005,3.67481678
0.30915458,5.44652264,0.00740891,0.00000000,0.01447037,0.42222197,0.04973156,0.62631641,0.80026806,3.68599948
0.31515758,5.49169027,0.00760230,0.00000000,0.01485939,0.41953332,0.04968430,0.65252898,0.80226976,3.69482084
0.32116058,5.53868989,0.00782864,0.00000000,0.01525312,0.41571461,0.04969893,0.68130265,0.80450737,3.70196919
0.32716358,5.58889441,0.00808941,0.00000000,0.01565039,0.41092450,0.04980590,0.71269879,0.80714995,3.70825490
0.33316658,5.64372004,0.00838548,0.00000000,0.01605010,0.40534158,0.05003548,0.74672014,0.81038413,3.71457365
0.33916958,5.70455256,0.00871691,0.00000000,0.01645114,0.39915818,0.05041670,0.78330173,0.81440392,3.72186535
0.34517259,5.77267183,0.00908292,0.00000000,0.01685229,0.39257382,0.05097634,0.82230362,0.81939993,3.73107064
0.35117559,5.84917824,0.00948175,0.00000000,0.01725211,0.38578854,0.05173788,0.86350595,0.82554856,3.74308683
0.35717859,5.93492442,0.00991067,0.00000000,0.01764886,0.37899632,0.05272059,0.90660663,0.83300158,3.75872524
0.36318159,6.03045541,0.01036588,0.00000000,0.01804046,0.37237895,0.05393875,0.95122206,0.84187668,3.77867179
0.36918459,6.13596018,0.01084260,0.00000000,0.01842440,0.36610045,0.05540090,0.99689101,0.85224933,3.80345266
0.37518759,6.25123694,0.01133510,0.00000000,0.01879774,0.36030240,0.05710941,1.04308168,0.86414628,3.83340636
0.38119060,6.37567391,0.01183677,0.00000000,0.01915713,0.35510007,0.05906005,1.08920189,0.87754111,3.86866345
0.38719360,6.50824652,0.01234029,0.00000000,0.01949881,0.35057979,0.06124192,1.13461191,0.89235187,3.90913469
0.39319660,6.64753147,0.01283778,0.00000000,0.01981864,0.34679726,0.06363746,1.17863972,0.90844095,3.95450793
0.39919960,6.79173691,0.01332097,0.00000000,0.02011224,0.34377717,0.06622275,1.22059802,0.92561729,4.00425390
0.40520260,6.93874771,0.01378144,0.00000000,0.02037503,0.34151372,0.06896788,1.25980232,0.94364060,4.05764033
0.41120560,7.08618373,0.01421082,0.00000000,0.02060234,0.33997229,0.07183766,1.29558953,0.96222760,4.11375362
0.41720860,7.23146854,0.01460107,0.00000000,0.02078956,0.33909193,0.07479234,1.32733612,0.98105994,4.17152710
0.42321161,7.37190589,0.01494464,0.00000000,0.02093227,0.33878861,0.07778854,1.35447529,0.99979339,4.22977441
0.42921461,7.50476044,0.01523472,0.00000000,0.02102631,0.33895910,0.08078029,1.37651254,1.01806802,4.28722655
0.43521761,7.62733957,0.01546545,0.00000000,0.02106799,0.33948519,0.08372013,1.39303880,1.03551887,4.34257096
0.44122061,7.73707300,0.01563207,0.00000000,0.02105413,0.34023819,0.08656023,1.40374096,1.05178676,4.39449101
0.44722361,7.83158720,0.01573103,0.00000000,0.02098224,0.34108355,0.08925359,1.40840933,1.06652872,4.44170449
0.45322661,7.90877176,0.01576012,0.00000000,0.02085054,0.34188528,0.09175517,1.40694183,1.07942776,4.48299950
0.45922961,7.96683582,0.01571851,0.00000000,0.02065807,0.34251023,0.09402296,1.39934499,1.09020159,4.51726683
0.46523262,8.00435264,0.01560675,0.00000000,0.02040473,0.34283197,0.09601901,1.38573167,1.09860998,4.54352768
0.47123562,8.02029151,0.01542674,0.00000000,0.02009132,0.34273426,0.09771034,1.36631597,1.10446065,4.56095626
0.47723862,8.01403654,0.01518168,0.00000000,0.01971953,0.34211397,0.09906970,1.34140543,1.10761353,4.56889688
0.48324162,7.98539258,0.01487594,0.00000000,0.01929194,0.34088346,0.10007620,1.31139109,1.10798326,4.56687536
0.48924462,7.93457900,0.01451493,0.00000000,0.01881198,0.33897238,0.10071578,1.27673581,1.10554010,4.55460518
0.49524762,7.86221248,0.01410498,0.00000000,0.01828388,0.33632886,0.10098155,1.23796135,1.10030924,4.53198847
0.50125063,7.76928050,0.01365309,0.00000000,0.01771260,0.33292019,0.10087385,1.19563467,1.09236874,4.49911264
0.50725363,7.65710713,0.01316682,0.00000000,0.01710375,0.32873294,0.10040026,1.15035406,1.08184622,4.45624319
0.51325663,7.52731298,0.01265407,0.00000000,0.01646352,0.32377260,0.09957540,1.10273533,1.06891453,4.40381333
0.51925963,7.38177120,0.01212288,0.00000000,0.01579856,0.31806277,0.09842051,1.05339868,1.05378675,4.34241126
0.52526263,7.22256127,0.01158131,0.00000000,0.01511586,0.31164403,0.09696298,1.00295643,1.03671050,4.27276559
0.53126563,7.05192188,0.01103723,0.00000000,0.01442271,0.30457244,0.09523569,0.95200180,1.01796205,4.19572948
0.53726863,6.87220445,0.01049818,0.00000000,0.01372653,0.29691783,0.09327624,0.90109923,0.99784014,4.11226393
0.54327164,6.68582808,0.00997125,0.00000000,0.01303481,0.28876178,0.09112610,0.85077602,0.97665992,4.02342062
0.54927464,6.49523670,0.00946302,0.00000000,0.01235501,0.28019560,0.08882968,0.80151555,0.95474690,3.93032426
0.55527764,6.30285892,0.00897937,0.00000000,0.01169445,0.27131810,0.08643335,0.75375211,0.93243114,3.83415488
0.56128064,6.11107081,0.00852552,0.00000000,0.01106024,0.26223329,0.08398441,0.70786714,0.91004173,3.73612986
0.56728364,5.92216178,0.00810592,0.00000000,0.01045921,0.25304815,0.08153008,0.66418702,0.88790150,3.63748579
0.57328664,5.73830344,0.00772425,0.00000000,0.00989785,0.24387037,0.07911653,0.62298212,0.86632211,3.53946024
0.57928964,5.56152164,0.00738337,0.00000000,0.00938222,0.23480619,0.07678786,0.58446717,0.84559945,3.44327336
0.58529265,5.39367143,0.00708536,0.00000000,0.00891792,0.22595833,0.07458532,0.54880259,0.82600949,3.35010954
0.59129565,5.23641516,0.00683150,0.00000000,0.00851004,0.21742408,0.07254641,0.51609691,0.80780436,3.26109920
0.59729865,5.09120373,0.00662230,0.00000000,0.00816314,0.20929362,0.07070428,0.48640991,0.79120906,3.17730099
0.60330165,4.95926117,0.00645753,0.00000000,0.00788121,0.20164849,0.06908709,0.45975643,0.77641846,3.09968475
0.60930465,4.84157276,0.00633628,0.00000000,0.00766762,0.19456039,0.06771765,0.43611077,0.76359487,3.02911551
0.61530765,4.73887692,0.00625693,0.00000000,0.00752516,0.18809018,0.06661313,0.41541137,0.75286622,2.96633913
0.62131066,4.65166119,0.00621731,0.00000000,0.00745598,0.18228721,0.06578489,0.39756589,0.74432472,2.91196969
0.62731366,4.58016232,0.00621467,0.00000000,0.00746160,0.17718894,0.06523854,0.38245630,0.73802623,2.86647940
0.63331666,4.52437073,0.00624577,0.00000000,0.00754293,0.17282087,0.06497409,0.36994413,0.73399024,2.83019097
0.63931966,4.48403930,0.00630697,0.00000000,0.00770023,0.16919666,0.06498619,0.35987552,0.73220046,2.80327311
0.64532266,4.45869622,0.00639428,0.00000000,0.00793312,0.16631867,0.06526460,0.35208614,0.73260606,2.78573900
0.65132566,4.44766181,0.00650346,0.00000000,0.00824062,0.16417854,0.06579462,0.34640583,0.73512351,2.77744800
0.65732866,4.45006865,0.00663007,0.00000000,0.00862112,0.16275813,0.06655763,0.34266280,0.73963884,2.77811050
0.66333167,4.46488471,0.00676960,0.00000000,0.00907239,0.16203050,0.06753175,0.34068750,0.74601042,2.78729576
0.66933467,4.49093860,0.00691752,0.00000000,0.00959159,0.16196103,0.06869241,0.34031576,0.75407210,2.80444262
0.67533767,4.52694651,0.00706937,0.00000000,0.01017530,0.16250864,0.07001297,0.34139151,0.76363658,2.82887271
0.68134067,4.57153996,0.00722085,0.00000000,0.01081948,0.16362700,0.07146533,0.34376881,0.77449902,2.85980590
0.68734367,4.62329392,0.00736788,0.00000000,0.01151955,0.16526573,0.07302047,0.34731317,0.78644079,2.89637771
0.69334667,4.68075457,0.00750668,0.00000000,0.01227032,0.16737157,0.07464900,0.35190229,0.79923331,2.93765825
0.69934967,4.74246650,0.00763384,0.00000000,0.01306610,0.16988949,0.07632156,0.35742614,0.81264200,2.98267257
0.70535268,4.80699881,0.00774632,0.00000000,0.01390066,0.17276370,0.07800926,0.36378647,0.82643025,3.03042192
0.71135568,4.87297013,0.00784155,0.00000000,0.01476731,0.17593856,0.07968404,0.37089576,0.84036347,3.07990583
0.71735868,4.93907237,0.00791740,0.00000000,0.01565893,0.17935947,0.08131896,0.37867583,0.85421331,3.13014473
0.72336168,5.00409322,0.00797222,0.00000000,0.01656802,0.18297357,0.08288846,0.38705612,0.86776183,3.18020268
0.72936468,5.06693746,0.00800487,0.00000000,0.01748684,0.18673044,0.08436866,0.39597174,0.88080594,3.22921022
0.73536768,5.12664694,0.00801464,0.00000000,0.01840742,0.19058269,0.08573758,0.40536153,0.89316181,3.27638661
0.74137069,5.18241937,0.00800129,0.00000000,0.01932172,0.19448653,0.08697537,0.41516619,0.90466937,3.32106136
0.74737369,5.23362547,0.00796501,0.00000000,0.02022175,0.19840222,0.08806455,0.42532661,0.91519674,3.36269423
0.75337669,5.27982424,0.00790637,0.00000000,0.02109972,0.20229456,0.08899032,0.43578250,0.92464454,3.40089338
0.75937969,5.32077588,0.00782632,0.00000000,0.02194815,0.20613324,0.08974073,0.44647139,0.93294978,3.43543062
0.76538269,5.35645157,0.00772611,0.00000000,0.02276006,0.20989325,0.09030699,0.45732816,0.94008930,3.46625329
0.77138569,5.38703934,0.00760727,0.00000000,0.02352912,0.21355509,0.09068366,0.46828497,0.94608238,3.49349182
0.77738869,5.41294525,0.00747155,0.00000000,0.02424977,0.21710503,0.09086888,0.47927164,0.95099241,3.51746214
0.78339170,5.43478885,0.00732092,0.00000000,0.02491740,0.22053515,0.09086448,0.49021652,0.95492728,3.53866250
0.78939470,5.45339232,0.00715748,0.00000000,0.02552843,0.22384335,0.09067604,0.50104767,0.95803846,3.55776385
0.79539770,5.46976255,0.00698346,0.00000000,0.02608041,0.22703316,0.09031290,0.51169426,0.96051836,3.57559380
0.80140070,5.48506598,0.00680113,0.00000000,0.02657207,0.23011340,0.08978796,0.52208812,0.96259618,3.59311382
0.80740370,5.50059613,0.00661284,0.00000000,0.02700335,0.23309765,0.08911747,0.53216539,0.96453201,3.61139023
0.81340670,5.51773445,0.00642093,0.00000000,0.02737532,0.23600358,0.08832061,0.54186792,0.96660940,3.63155951
0.81940970,5.53790529,0.00622768,0.00000000,0.02769018,0.23885201,0.08741902,0.55114454,0.96912656,3.65478894
0.82541271,5.56252639,0.00603535,0.00000000,0.02795107,0.24166592,0.08643611,0.55995202,0.97238646,3.68223396
0.83141571,5.59295678,0.00584608,0.00000000,0.02816199,0.24446923,0.08539640,0.56825568,0.97668620,3.71499391
0.83741871,5.63044411,0.00566189,0.00000000,0.02832753,0.24728555,0.08432472,0.57602947,0.98230613,3.75406791
0.84342171,5.67607388,0.00548464,0.00000000,0.02845274,0.25013683,0.08324539,0.58325584,0.98949916,3.80031299
0.84942471,5.73072289,0.00531602,0.00000000,0.02854281,0.25304207,0.08218141,0.58992506,0.99848078,3.85440634
0.85542771,5.79501944,0.00515751,0.00000000,0.02860295,0.25601607,0.08115372,0.59603438,1.00942027,3.91681360
0.86143072,5.86931243,0.00501034,0.00000000,0.02863807,0.25906835,0.08018046,0.60158685,1.02243362,3.98776493
0.86743372,5.95365106,0.00487554,0.00000000,0.02865267,0.26220225,0.07927646,0.60659014,1.03757841,4.06723997
0.87343672,6.04777661,0.00475387,0.00000000,0.02865062,0.26541429,0.07845280,0.61105524,1.05485103,4.15496275
0.87943972,6.15112692,0.00464582,0.00000000,0.02863507,0.26869388,0.07771660,0.61499541,1.07418637,4.25040695
0.88544272,6.26285353,0.00455164,0.00000000,0.02860843,0.27202330,0.07707091,0.61842523,1.09546000,4.35281118
0.89144572,6.38185112,0.00447135,0.00000000,0.02857229,0.27537811,0.07651491,0.62136000,1.11849277,4.46120399
0.89744872,6.50679764,0.00440473,0.00000000,0.02852754,0.27872782,0.07604422,0.62381545,1.14305760,4.57443706
0.90345173,6.63620355,0.00435135,0.00000000,0.02847446,0.28203703,0.07565139,0.62580789,1.16888806,4.69122547
0.90945473,6.76846768,0.00431061,0.00000000,0.02841286,0.28526675,0.07532650,0.62735464,1.19568846,4.81019279
0.91545773,6.90193721,0.00428176,0.00000000,0.02834230,0.28837605,0.07505801,0.62847486,1.22314485,4.92991924
0.92146073,7.03496880,0.00426396,0.00000000,0.02826230,0.29132383,0.07483344,0.62919067,1.25093644,5.04899047
0.92746373,7.16598821,0.00425626,0.00000000,0.02817258,0.29407073,0.07464034,0.62952840,1.27874693,5.16604513
0.93346673,7.29354575,0.00425769,0.00000000,0.02807326,0.29658108,0.07446704,0.62952003,1.30627523,5.27981890
0.93946973,7.41636509,0.00426727,0.00000000,0.02796512,0.29882470,0.07430344,0.62920452,1.33324516,5.38918351
0.94547274,7.53338364,0.00428405,0.00000000,0.02784970,0.30077863,0.07414169,0.62862917,1.35941371,5.49317911
0.95147574,7.64378287,0.00430715,0.00000000,0.02772951,0.30242858,0.07397676,0.62785068,1.38457758,5.59103908
0.95747874,7.74700781,0.00433573,0.00000000,0.02760803,0.30377002,0.07380680,0.62693593,1.40857777,5.68220631
0.96348174,7.84277519,0.00436909,0.00000000,0.02748979,0.30480898,0.07363341,0.62596246,1.43130228,5.76634103
0.96948474,7.93107038,0.00440662,0.00000000,0.02738026,0.30556235,0.07346170,0.62501848,1.45268661,5.84331987
0.97548774,8.01213375,0.00444783,0.00000000,0.02728580,0.30605774,0.07330013,0.62420238,1.47271242,5.91322679
0.98149075,8.08643740,0.00449234,0.00000000,0.02721347,0.30633291,0.07316029,0.62362184,1.49140441,5.97633648
0.98749375,8.15465356,0.00453990,0.00000000,0.02717081,0.30643469,0.07305644,0.62339238,1.50882555,6.03309112
0.99349675,8.21761623,0.00459038,0.00000000,0.02716566,0.30641753,0.07300495,0.62363544,1.52507109,6.08407169
0.99949975,8.27627787,0.00464372,0.00000000,0.02720581,0.30634161,0.07302365,0.62447603,1.54026150,6.12996504
1.00550275,8.33166283,0.00469995,0.00000000,0.02729881,0.30627072,0.07313115,0.62603989,1.55453484,6.17152810
1.01150575,8.38481956,0.00475919,0.00000000,0.02745166,0.30626991,0.07334598,0.62845037,1.56803867,6.20955055
1.01750875,8.43677333,0.00482159,0.00000000,0.02767056,0.30640301,0.07368594,0.63182494,1.58092215,6.24481760
1.02351176,8.48848135,0.00488732,0.00000000,0.02796071,0.30673016,0.07416728,0.63627158,1.59332834,6.27807406
1.02951476,8.54079191,0.00495658,0.00000000,0.02832611,0.30730547,0.07480404,0.64188499,1.60538728,6.30999129
1.03551776,8.59440910,0.00502954,0.00000000,0.02876940,0.30817493,0.07560752,0.64874285,1.61720993,6.34113822
1.04152076,8.64986439,0.00510637,0.00000000,0.02929181,0.30937458,0.07658570,0.65690223,1.62888336,6.37195762
1.04752376,8.70749617,0.00518716,0.00000000,0.02989308,0.31092920,0.07774298,0.66639629,1.64046726,6.40274863
1.05352676,8.76743797,0.00527196,0.00000000,0.03057146,0.31285140,0.07907994,0.67723136,1.65199195,6.43365636
1.05952976,8.82961585,0.00536073,0.00000000,0.03132377,0.31514129,0.08059328,0.68938468,1.66345795,6.46466889
1.06553277,8.89375486,0.00545334,0.00000000,0.03214551,0.31778672,0.08227589,0.70280276,1.67483703,6.49562198
1.07153577,8.95939432,0.00554957,0.00000000,0.03303096,0.32076393,0.08411713,0.71740064,1.68607470,6.52621120
1.07753877,9.02591103,0.00564907,0.00000000,0.03397333,0.32403881,0.08610317,0.73306198,1.69709392,6.55601095
1.08354177,9.09254926,0.00575140,0.00000000,0.03496501,0.32756850,0.08821741,0.74964022,1.70779981,6.58449939
1.08954477,9.15845590,0.00585599,0.00000000,0.03599771,0.33130324,0.09044109,0.76696067,1.71808500,6.61108796
1.09554777,9.22271899,0.00596216,0.00000000,0.03706270,0.33518845,0.09275385,0.78482360,1.72783532,6.63515405
1.10155078,9.28440749,0.00606913,0.00000000,0.03815107,0.33916685,0.09513436,0.80300824,1.73693547,6.65607492
1.10755378,9.34261022,0.00617602,0.00000000,0.03925390,0.34318050,0.09756092,0.82127759,1.74527427,6.67326107
1.11355678,9.39647187,0.00628187,0.00000000,0.04036251,0.34717256,0.10001202,0.83938382,1.75274913,6.68618715
1.11955978,9.44522413,0.00638564,0.00000000,0.04146870,0.35108889,0.10246686,0.85707418,1.75926961,6.69441877
1.12556278,9.48821044,0.00648626,0.00000000,0.04256488,0.35487912,0.10490573,0.87409711,1.76475965,6.69763358
1.13156578,9.52490320,0.00658262,0.00000000,0.04364429,0.35849740,0.10731031,0.89020841,1.76915854,6.69563573
1.13756878,9.55491268,0.00667363,0.00000000,0.04470115,0.36190267,0.10966388,0.90517717,1.77242064,6.68836282
1.14357179,9.57798774,0.00675821,0.00000000,0.04573075,0.36505852,0.11195137,0.91879124,1.77451377,6.67588522
1.14957479,9.59400880,0.00683533,0.00000000,0.04672956,0.36793273,0.11415934,0.93086217,1.77541675,6.65839823
1.15557779,9.60297397,0.00690404,0.00000000,0.04769528,0.37049655,0.11627591,0.94122925,1.77511617,6.63620754
1.16158079,9.60498012,0.00696349,0.00000000,0.04862687,0.37272379,0.11829056,0.94976277,1.77360288,6.60970967
1.16758379,9.60020046,0.00701294,0.00000000,0.04952451,0.37458994,0.12019391,0.95636620,1.77086858,6.57936846
1.17358679,9.58886086,0.00705180,0.00000000,0.05038955,0.37607138,0.12197761,0.96097742,1.76690282,6.54568989
1.17958979,9.57121696,0.00707961,0.00000000,0.05122443,0.37714472,0.12363407,0.96356895,1.76169094,6.50919665
1.18559280,9.54753395,0.00709609,0.00000000,0.05203257,0.37778661,0.12515641,0.96414728,1.75521311,6.47040461
1.19159580,9.51807086,0.00710111,0.00000000,0.05281821,0.37797374,0.12653841,0.96275130,1.74744479,6.42980256
1.19759880,9.48307053,0.00709470,0.00000000,0.05358623,0.37768339,0.12777452,0.95945011,1.73835864,6.38783676
1.20360180,9.44275600,0.00707707,0.00000000,0.05434200,0.37689433,0.12886002,0.95434022,1.72792792,6.34490099
1.20960480,9.39733377,0.00704856,0.00000000,0.05509112,0.37558812,0.12979121,0.94754229,1.71613119,6.30133279
1.21560780,9.34700323,0.00700963,0.00000000,0.05583927,0.37375062,0.13056571,0.93919761,1.70295807,6.25741569
1.22161081,9.29197173,0.00696089,0.00000000,0.05659197,0.37137385,0.13118272,0.92946448,1.68841578,6.21338711
1.22761381,9.23247367,0.00690301,0.00000000,0.05735437,0.36845777,0.13164341,0.91851446,1.67253581,6.16945091
1.23361681,9.16879215,0.00683678,0.00000000,0.05813108,0.36501210,0.13195115,0.90652876,1.65538055,6.12579352
1.23961981,9.10128114,0.00676300,0.00000000,0.05892595,0.36105785,0.13211178,0.89369475,1.63704910,6.08260205
1.24562281,9.03038633,0.00668252,0.00000000,0.05974191,0.35662856,0.13213372,0.88020266,1.61768199,6.04008304
1.25162581,8.95666279,0.00659622,0.00000000,0.06058085,0.35177110,0.13202797,0.86624255,1.59746437,5.99848002
1.25762881,8.88078782,0.00650493,0.00000000,0.06144349,0.34654592,0.13180804,0.85200153,1.57662729,5.95808870
1.26363182,8.80356765,0.00640949,0.00000000,0.06232926,0.34102666,0.13148957,0.83766129,1.55544699,5.91926844
1.26963482,8.72593727,0.00631070,0.00000000,0.06323631,0.33529924,0.13108997,0.82339590,1.53424201,5.88244907
1.27563782,8.64895291,0.00620931,0.00000000,0.06416142,0.32946028,0.13062783,0.80936992,1.51336817,5.84813253
1.28164082,8.57377721,0.00610602,0.00000000,0.06510010,0.32361501,0.13012222,0.79573681,1.49321170,5.81688900
1.28764382,8.50165783,0.00600148,0.00000000,0.06604659,0.31787472,0.12959200,0.78263765,1.47418063,5.78934775
1.29364682,8.43390012,0.00589629,0.00000000,0.06699400,0.31235387,0.12905496,0.77020011,1.45669493,5.76618310
1.29964982,8.37183540,0.00579101,0.00000000,0.06793446,0.30716696,0.12852716,0.75853777,1.44117574,5.74809625
1.30565283,8.31678615,0.00568617,0.00000000,0.06885934,0.30242534,0.12802217,0.74774969,1.42803413,5.73579380
1.31165583,8.27002957,0.00558227,0.00000000,0.06975941,0.29823406,0.12755054,0.73792024,1.41765993,5.72996427
1.31765883,8.23276132,0.00547980,0.00000000,0.07062520,0.29468890,0.12711935,0.72911925,1.41041095,5.73125346
1.32366183,8.20606071,0.00537922,0.00000000,0.07144722,0.29187373,0.12673200,0.72140227,1.40660311,5.74024001
1.32966483,8.19085862,0.00528102,0.00000000,0.07221632,0.28985821,0.12638815,0.71481119,1.40650161,5.75741213
1.33566783,8.18790939,0.00518571,0.00000000,0.07292397,0.28869600,0.12608390,0.70937481,1.41031357,5.78314630
1.34167084,8.19776735,0.00509379,0.00000000,0.07356258,0.28842349,0.12581215,0.70510970,1.41818223,5.81768894
1.34767384,8.22076850,0.00500580,0.00000000,0.07412581,0.28905899,0.12556313,0.70202097,1.43018273,5.86114152
1.35367684,8.25701788,0.00492229,0.00000000,0.07460879,0.29060250,0.12532510,0.70010316,1.44631964,5.91344941
1.35967984,8.30638234,0.00484382,0.00000000,0.07500839,0.29303595,0.12508513,0.69934098,1.46652598,5.97439501
1.36568284,8.36848891,0.00477095,0.00000000,0.07532334,0.29632390,0.12482989,0.69971005,1.49066386,6.04359491
1.37168584,8.44272836,0.00470424,0.00000000,0.07555436,0.30041457,0.12454659,0.70117747,1.51852644,6.12050127
1.37768884,8.52826359,0.00464423,0.00000000,0.07570417,0.30524128,0.12422366,0.70370226,1.54984120,6.20440720
1.38369185,8.62404257,0.00459141,0.00000000,0.07577747,0.31072408,0.12385153,0.70723578,1.58427435,6.29445580
1.38969485,8.72881532,0.00454621,0.00000000,0.07578082,0.31677161,0.12342319,0.71172185,1.62143622,6.38965283
1.39569785,8.84115460,0.00450898,0.00000000,0.07572247,0.32328308,0.12293455,0.71709697,1.66088759,6.48888239
1.40170085,8.95947986,0.00447999,0.00000000,0.07561209,0.33015037,0.12238478,0.72329036,1.70214691,6.59092553
1.40770385,9.08208417,0.00445937,0.00000000,0.07546051,0.33726019,0.12177623,0.73022408,1.74469826,6.69448118
1.41370685,9.20716361,0.00444714,0.00000000,0.07527934,0.34449618,0.12111440,0.73781315,1.78800006,6.79818922
1.41970985,9.33284888,0.00444319,0.00000000,0.07508062,0.35174116,0.12040757,0.74596583,1.83149442,6.90065505
1.42571286,9.45723840,0.00444726,0.00000000,0.07487645,0.35887925,0.11966634,0.75458400,1.87461714,7.00047537
