energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.10555278,3.07351680,0.07638041,0.00000000,0.02675313,2.33194935,1.75048051,1.14242465
-5.09954977,3.10958710,0.07581663,0.00000000,0.02561888,2.36858393,1.80565485,1.14899589
-5.09354677,3.15569409,0.07548331,0.00000000,0.02446328,2.41356213,1.86652340,1.15908688
-5.08754377,3.21182846,0.07536846,0.00000000,0.02329440,2.46694700,1.93303652,1.17283802
-5.08154077,3.27787867,0.07546328,0.00000000,0.02212086,2.52868808,2.00505927,1.19032552
-5.07553777,3.35360433,0.07576230,0.00000000,0.02095152,2.59859684,2.08235400,1.21154732
-5.06953477,3.43861091,0.07626315,0.00000000,0.01979533,2.67632460,2.16456468,1.23641115
-5.06353177,3.53232783,0.07696631,0.00000000,0.01866104,2.76134439,2.25120417,1.26472528
-5.05752876,3.63399157,0.07787461,0.00000000,0.01755704,2.85293829,2.34164562,1.29619298
-5.05152576,3.74263561,0.07899264,0.00000000,0.01649113,2.95019176,2.43511912,1.33041114
-5.04552276,3.85708845,0.08032596,0.00000000,0.01547042,3.05199593,2.53071445,1.36687348
-5.03951976,3.97598079,0.08188032,0.00000000,0.01450119,3.15705859,2.62739053,1.40497861
-5.03351676,4.09776240,0.08366079,0.00000000,0.01358875,3.26392427,2.72399184,1.44404289
-5.02751376,4.22072894,0.08567085,0.00000000,0.01273742,3.37100318,2.81927179,1.48331776
-5.02151076,4.34305802,0.08791161,0.00000000,0.01195051,3.47660843,2.91192258,1.52201100
-5.01550775,4.46285391,0.09038107,0.00000000,0.01123026,3.57900047,3.00061070,1.55931125
-5.00950475,4.57819928,0.09307353,0.00000000,0.01057788,3.67643726,3.08401697,1.59441482
-5.00350175,4.68721232,0.09597920,0.00000000,0.00999361,3.76722831,3.16087966,1.62655369
-4.99749875,4.78810695,0.09908405,0.00000000,0.00947676,3.84979050,3.23003900,1.65502357
-4.99149575,4.87925395,0.10236991,0.00000000,0.00902581,3.92270349,3.29048126,1.67921087
-4.98549275,4.95924034,0.10581476,0.00000000,0.00863852,3.98476232,3.34138057,1.69861740
-4.97948974,5.02692467,0.10939345,0.00000000,0.00831202,4.03502498,3.38213656,1.71288168
-4.97348674,5.08148572,0.11307848,0.00000000,0.00804301,4.07285293,3.41240614,1.72179612
-4.96748374,5.12246260,0.11684116,0.00000000,0.00782784,4.09794267,3.43212793,1.72531903
-4.96148074,5.14978416,0.12065285,0.00000000,0.00766277,4.11034703,3.44153804,1.72358130
-4.95547774,5.16378655,0.12448633,0.00000000,0.00754405,4.11048494,3.44117630,1.71688706
-4.94947474,5.16521761,0.12831721,0.00000000,0.00746822,4.09913927,3.43188245,1.70570852
-4.94347174,5.15522771,0.13212536,0.00000000,0.00743223,4.07744243,3.41478200,1.69067504
-4.93746873,5.13534691,0.13589607,0.00000000,0.00743365,4.04685014,3.39126210,1.67255674
-4.93146573,5.10744887,0.13962120,0.00000000,0.00747094,4.00910400,3.36293788,1.65224332
-4.92546273,5.07370235,0.14329985,0.00000000,0.00754356,3.96618415,3.33161029,1.63071868
-4.91945973,5.03651173,0.14693888,0.00000000,0.00765223,3.92025328,3.29921657,1.60903219
-4.91345673,4.99844818,0.15055290,0.00000000,0.00779904,3.87359391,3.26777489,1.58826759
-4.90745373,4.96217354,0.15416391,0.00000000,0.00798765,3.82854082,3.23932476,1.56951047
-4.90145073,4.93035939,0.15780059,0.00000000,0.00822342,3.78741087,3.21586523,1.55381524
-4.89544772,4.90560382,0.16149706,0.00000000,0.00851346,3.75243237,3.19929271,1.54217279
-4.88944472,4.89034860,0.16529149,0.00000000,0.00886674,3.72567628,3.19134041,1.53547969
-4.88344172,4.88679979,0.16922429,0.00000000,0.00929406,3.70899164,3.19352161,1.53450998
-4.87743872,4.89685445,0.17333622,0.00000000,0.00980806,3.70394722,3.20707849,1.53989037
-4.87143572,4.92203626,0.17766645,0.00000000,0.01042309,3.71178163,3.23293861,1.55207980
-4.86543272,4.96344259,0.18225058,0.00000000,0.01115510,3.73336349,3.27168056,1.57135387
-4.85942971,5.02170524,0.18711887,0.00000000,0.01202143,3.76916340,3.32351027,1.59779502
-4.85342671,5.09696659,0.19229477,0.00000000,0.01304050,3.81923874,3.38824910,1.63128854
-4.84742371,5.18887247,0.19779371,0.00000000,0.01423153,3.88323210,3.46533448,1.67152504
-4.84142071,5.29658235,0.20362234,0.00000000,0.01561408,3.96038364,3.55383337,1.71800912
-4.83541771,5.41879673,0.20977820,0.00000000,0.01720763,4.04955707,3.65246835,1.77007424
-4.82941471,5.55380098,0.21624990,0.00000000,0.01903102,4.14927855,3.75965569,1.82690337
-4.82341171,5.69952393,0.22301759,0.00000000,0.02110188,4.25778706,3.87355423,1.88755468
-4.81740870,5.85360909,0.23005398,0.00000000,0.02343604,4.37309441,3.99212332,1.95099148
-4.81140570,6.01349537,0.23732549,0.00000000,0.02604686,4.49305261,4.11318765,2.01611534
-4.80540270,6.17650406,0.24479371,0.00000000,0.02894460,4.61542586,4.23450660,2.08180096
-4.79939970,6.33992815,0.25241686,0.00000000,0.03213583,4.73796415,4.35384522,2.14693170
-4.79339670,6.50112018,0.26015132,0.00000000,0.03562279,4.85847553,4.46904403,2.21043404
-4.78739370,6.65757474,0.26795298,0.00000000,0.03940292,4.97489394,4.57808472,2.27130977
-4.78139070,6.80700203,0.27577836,0.00000000,0.04346845,5.08533985,4.67914917,2.32866455
-4.77538769,6.94738956,0.28358549,0.00000000,0.04780605,5.18817120,4.77066923,2.38173158
-4.76938469,7.07704944,0.29133451,0.00000000,0.05239672,5.28202284,4.85136552,2.42988959
-4.76338169,7.19464990,0.29898787,0.00000000,0.05721575,5.36583305,4.92027384,2.47267456
-4.75737869,7.29923029,0.30651030,0.00000000,0.06223291,5.43885650,4.97675837,2.50978471
-4.75137569,7.39019983,0.31386858,0.00000000,0.06741277,5.50066393,5.02051186,2.54107900
-4.74537269,7.46732141,0.32103107,0.00000000,0.07271520,5.55112914,5.05154315,2.56656946
-4.73936968,7.53068229,0.32796726,0.00000000,0.07809604,5.59040492,5.07015360,2.58640811
-4.73336668,7.58065443,0.33464730,0.00000000,0.08350790,5.61888985,5.07690401,2.60086937
-4.72736368,7.61784751,0.34104172,0.00000000,0.08890105,5.63718835,5.07257429,2.61032936
-4.72136068,7.64305796,0.34712136,0.00000000,0.09422438,5.64606668,5.05811853,2.61524316
-4.71535768,7.65721732,0.35285755,0.00000000,0.09942644,5.64640769,5.03461789,2.61612159
-4.70935468,7.66134315,0.35822263,0.00000000,0.10445642,5.63916668,5.00323394,2.61350874
-4.70335168,7.65649506,0.36319083,0.00000000,0.10926517,5.62533106,4.96516494,2.60796138
-4.69734867,7.64373820,0.36773937,0.00000000,0.11380604,5.60588551,4.92160685,2.60003141
-4.69134567,7.62411545,0.37184985,0.00000000,0.11803570,5.58178421,4.87372087,2.59025184
-4.68534267,7.59862931,0.37550977,0.00000000,0.12191485,5.55393104,4.82260847,2.57912695
-4.67933967,7.56823317,0.37871405,0.00000000,0.12540869,5.52316795,4.76929446,2.56712660
-4.67333667,7.53383137,0.38146651,0.00000000,0.12848739,5.49027129,4.71471808,2.55468466
-4.66733367,7.49628672,0.38378105,0.00000000,0.13112630,5.45595515,4.65973152,2.54220093
-4.66133067,7.45643352,0.38568259,0.00000000,0.13330613,5.42088062,4.60510488,2.53004610
-4.65532766,7.41509395,0.38720745,0.00000000,0.13501295,5.38566916,4.55153625,2.51856870
-4.64932466,7.37309547,0.38840327,0.00000000,0.13623815,5.35091832,4.49966523,2.50810310
-4.64332166,7.33128697,0.38932833,0.00000000,0.13697831,5.31721796,4.45008821,2.49897770
-4.63731866,7.29055129,0.39005025,0.00000000,0.13723499,5.28516489,4.40337356,2.49152213
-4.63131566,7.25181248,0.39064407,0.00000000,0.13701456,5.25537451,4.36007512,2.48607263
-4.62531266,7.21603617,0.39118985,0.00000000,0.13632796,5.22848762,4.32074251,2.48297492
-4.61930965,7.18422218,0.39176975,0.00000000,0.13519040,5.20517171,4.28592704,2.48258395
-4.61330665,7.15738900,0.39246482,0.00000000,0.13362117,5.18611568,4.25618236,2.48526013
-4.60730365,7.13655025,0.39335152,0.00000000,0.13164328,5.17201798,4.23205943,2.49136209
-4.60130065,7.12268392,0.39449823,0.00000000,0.12928323,5.16356827,4.21409562,2.50123594
-4.59529765,7.11669556,0.39596185,0.00000000,0.12657062,5.16142325,4.20279847,2.51520154
-4.58929465,7.11937714,0.39778467,0.00000000,0.12353779,5.16617773,4.19862453,2.53353633
-4.58329165,7.13136353,0.39999157,0.00000000,0.12021944,5.17833236,4.20195462,2.55645747
-4.57728864,7.15308889,0.40258788,0.00000000,0.11665213,5.19825951,4.21306649,2.58410316
-4.57128564,7.18474532,0.40555783,0.00000000,0.11287381,5.22616941,4.23210672,2.61651431
-4.56528264,7.22624606,0.40886372,0.00000000,0.10892328,5.26207816,4.25906321,2.65361738
-4.55927964,7.27719570,0.41244596,0.00000000,0.10483964,5.30577989,4.29374017,2.69520961
-4.55327664,7.33686918,0.41622387,0.00000000,0.10066178,5.35682462,4.33573708,2.74094758
-4.54727364,7.40420158,0.42009730,0.00000000,0.09642780,5.41450369,4.38443340,2.79033994
-4.54127064,7.47778993,0.42394908,0.00000000,0.09217459,5.47784400,4.43898017,2.84274510
-4.53526763,7.55590790,0.42764807,0.00000000,0.08793740,5.54561229,4.49829974,2.89737449
-4.52926463,7.63653381,0.43105288,0.00000000,0.08374953,5.61632999,4.56109438,2.95330160
-4.52326163,7.71739188,0.43401607,0.00000000,0.07964209,5.68829897,4.62586425,3.00947707
-4.51725863,7.79600580,0.43638859,0.00000000,0.07564394,5.75963785,4.69093473,3.06474958
-4.51125563,7.86976364,0.43802455,0.00000000,0.07178167,5.82832830,4.75449262,3.11789219
-4.50525263,7.93599202,0.43878589,0.00000000,0.06807970,5.89227001,4.81463074,3.16763351
-4.49924962,7.99203764,0.43854698,0.00000000,0.06456052,5.94934282,4.86939926,3.21269277
-4.49324662,8.03535319,0.43719888,0.00000000,0.06124496,5.99747388,4.91686263,3.25181765
-4.48724362,8.06358494,0.43465327,0.00000000,0.05815248,6.03470759,4.95515988,3.28382377
-4.48124062,8.07465861,0.43084574,0.00000000,0.05530152,6.05927567,4.98256626,3.30763416
-4.47523762,8.06686039,0.42573842,0.00000000,0.05270978,6.06966461,4.99755384,3.32231746
-4.46923462,8.03890961,0.41932193,0.00000000,0.05039451,6.06467768,4.99884871,3.32712310
-4.46323162,7.99002015,0.41161650,0.00000000,0.04837260,6.04348882,4.98548215,3.32151215
-4.45722861,7.91994751,0.40267222,0.00000000,0.04666067,6.00568581,4.95683377,3.30518231
-4.45122561,7.82901917,0.39256850,0.00000000,0.04527495,5.95130058,4.91266423,3.27808587
-4.44522261,7.71814638,0.38141268,0.00000000,0.04423099,5.88082476,4.85313616,3.24043964
-4.43921961,7.58881593,0.36933787,0.00000000,0.04354331,5.79520929,4.77882164,3.19272615
-4.43321661,7.44306155,0.35650004,0.00000000,0.04322480,5.69584746,4.69069576,3.13568572
-4.42721361,7.28341510,0.34307449,0.00000000,0.04328603,5.58454132,4.59011580,3.07029941
-4.42121061,7.11283870,0.32925182,0.00000000,0.04373446,5.46345232,4.47878665,2.99776323
-4.41520760,6.93463972,0.31523338,0.00000000,0.04457358,5.33503751,4.35871321,2.91945436
-4.40920460,6.75237140,0.30122652,0.00000000,0.04580197,5.20197359,4.23214160,2.83689048
-4.40320160,6.56972251,0.28743958,0.00000000,0.04741247,5.06707139,4.10149101,2.75168373
-4.39719860,6.39040005,0.27407692,0.00000000,0.04939138,4.93318405,3.96927903,2.66549088
-4.39119560,6.21800949,0.26133403,0.00000000,0.05171778,4.80311258,3.83804295,2.57996183
-4.38519260,6.05593714,0.24939284,0.00000000,0.05436306,4.67951245,3.71026048,2.49668819
-4.37918959,5.90723945,0.23841748,0.00000000,0.05729071,4.56480508,3.58827267,2.41715422
-4.37318659,5.77454355,0.22855047,0.00000000,0.06045635,4.46109793,3.47421224,2.34269185
-4.36718359,5.65996326,0.21990956,0.00000000,0.06380806,4.37011640,3.36994017,2.27444178
-4.36118059,5.56503392,0.21258525,0.00000000,0.06728708,4.29315035,3.27699268,2.21332197
-4.35517759,5.49066864,0.20663907,0.00000000,0.07082882,4.23101744,3.19654092,2.16000472
-4.34917459,5.43713766,0.20210274,0.00000000,0.07436411,4.18404454,3.12936437,2.11490322
-4.34317159,5.40407148,0.19897808,0.00000000,0.07782085,4.15206778,3.07583899,2.07816774
-4.33716858,5.39048729,0.19723792,0.00000000,0.08112575,4.13445090,3.03593990,2.04969143
-4.33116558,5.39483718,0.19682769,0.00000000,0.08420634,4.13012072,3.00925821,2.02912517
-4.32516258,5.41507573,0.19766790,0.00000000,0.08699297,4.13761768,2.99503080,2.01590049
-4.31915958,5.44874355,0.19965719,0.00000000,0.08942085,4.15515894,2.99218114,2.00925930
-4.31315658,5.49306301,0.20267613,0.00000000,0.09143204,4.18071089,2.99936934,2.00828891
-4.30715358,5.54504161,0.20659129,0.00000000,0.09297713,4.21206755,3.01504866,2.01196053
