energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up
-3.27463732,4.15645526,0.32256341,1.28236471,0.02623667,0.05565812,0.38120404,2.45226006,0.05804765,0.24396864
-3.26863432,4.13854617,0.31554834,1.26874905,0.02566175,0.05469199,0.38440865,2.45208130,0.05816378,0.24289203
-3.26263132,4.11251086,0.30756315,1.25264575,0.02499351,0.05365148,0.38652245,2.44727069,0.05807112,0.24139178
-3.25662831,4.07986310,0.29874743,1.23448546,0.02424118,0.05255064,0.38754137,2.43882126,0.05777302,0.23955186
-3.25062531,4.04227875,0.28924960,1.21473172,0.02341519,0.05140486,0.38748969,2.42783955,0.05727629,0.23746324
-3.24462231,4.00153941,0.27922304,1.19386586,0.02252691,0.05023043,0.38641826,2.41550756,0.05659102,0.23522049
-3.23861931,3.95947394,0.26882216,1.17237197,0.02158839,0.04904404,0.38440199,2.40304303,0.05573010,0.23291830
-3.23261631,3.91790075,0.25819886,1.15072242,0.02061202,0.04786223,0.38153699,2.39165971,0.05470882,0.23064806
-3.22661331,3.87857316,0.24749921,1.12936473,0.01961030,0.04670095,0.37793728,2.38252938,0.05354433,0.22849458
-3.22061031,3.84313026,0.23686058,1.10871023,0.01859548,0.04557511,0.37373129,2.37674710,0.05225511,0.22653337
-3.21460730,3.81305489,0.22640940,1.08912486,0.01757935,0.04449824,0.36905836,2.37530116,0.05086044,0.22482816
-3.20860430,3.78964035,0.21625933,1.07092255,0.01657298,0.04348220,0.36406523,2.37904859,0.04937987,0.22342924
-3.20260130,3.77396652,0.20651013,1.05436103,0.01558653,0.04253703,0.35890273,2.38869708,0.04783279,0.22237219
-3.19659830,3.76688598,0.19724703,1.03964029,0.01462909,0.04167084,0.35372263,2.40479369,0.04623804,0.22167748
-3.19059530,3.76901967,0.18854073,1.02690339,0.01370862,0.04088987,0.34867478,2.42772014,0.04461354,0.22135058
-3.18459230,3.78076159,0.18044778,1.01623937,0.01283184,0.04019857,0.34390458,2.45769457,0.04297612,0.22138271
-3.17858929,3.80229130,0.17301144,1.00768787,0.01200425,0.03959980,0.33955066,2.49477904,0.04134133,0.22175220
-3.17258629,3.83359293,0.16626283,1.00124506,0.01123020,0.03909506,0.33574291,2.53889173,0.03972339,0.22242617
-3.16658329,3.87447879,0.16022225,0.99687030,0.01051292,0.03868480,0.33260066,2.58982295,0.03813521,0.22336270
-3.16058029,3.92461600,0.15490075,0.99449324,0.00985467,0.03836872,0.33023116,2.64725368,0.03658845,0.22451309
-3.15457729,3.98355415,0.15030154,0.99402064,0.00925687,0.03814609,0.32872822,2.71077530,0.03509366,0.22582432
-3.14857429,4.05075240,0.14642149,0.99534279,0.00872023,0.03801604,0.32817091,2.77990935,0.03366043,0.22724139
-3.14257129,4.12560432,0.14325241,0.99833904,0.00824494,0.03797782,0.32862246,2.85412629,0.03229758,0.22870963
-3.13656828,4.20745948,0.14078214,1.00288224,0.00783079,0.03803106,0.33012926,2.93286206,0.03101334,0.23017668
-3.13056528,4.29564051,0.13899540,1.00884201,0.00747733,0.03817588,0.33271989,3.01553187,0.02981553,0.23159420
-3.12456228,4.38945535,0.13787434,1.01608676,0.00718402,0.03841303,0.33640430,3.10154058,0.02871172,0.23291920
-3.11855928,4.48820422,0.13739889,1.02448450,0.00695028,0.03874390,0.34117315,3.19028946,0.02770936,0.23411492
-3.11255628,4.59118167,0.13754674,1.03390263,0.00677559,0.03917049,0.34699725,3.28117922,0.02681583,0.23515137
-3.10655328,4.69767393,0.13829318,1.04420683,0.00665954,0.03969525,0.35382720,3.37360956,0.02603850,0.23600535
-3.10055028,4.80695248,0.13961065,1.05525936,0.00660183,0.04032096,0.36159333,3.46697581,0.02538473,0.23666015
-3.09454727,4.91826467,0.14146825,1.06691692,0.00660224,0.04105046,0.37020583,3.56066305,0.02486175,0.23710491
-3.08854427,5.03082261,0.14383107,1.07902851,0.00666060,0.04188634,0.37955527,3.65403875,0.02447659,0.23733369
-3.08254127,5.14379132,0.14665957,1.09143327,0.00677673,0.04283062,0.38951347,3.74644465,0.02423586,0.23734432
-3.07653827,5.25627753,0.14990896,1.10395885,0.00695031,0.04388437,0.39993468,3.83718880,0.02414554,0.23713715
-3.07053527,5.36732018,0.15352869,1.11642014,0.00718078,0.04504736,0.41065732,3.92553873,0.02421073,0.23671380
-3.06453227,5.47588370,0.15746217,1.12861882,0.00746726,0.04631760,0.42150595,4.01071660,0.02443534,0.23607586
-3.05852926,5.58085490,0.16164658,1.14034357,0.00780839,0.04769107,0.43229384,4.09189698,0.02482176,0.23522376
-3.05252626,5.68104422,0.16601307,1.15137118,0.00820222,0.04916127,0.44282576,4.16820784,0.02537057,0.23415579
-3.04652326,5.77519175,0.17048715,1.16146839,0.00864613,0.05071903,0.45290128,4.23873530,0.02608017,0.23286742
-3.04052026,5.86197830,0.17498938,1.17039455,0.00913674,0.05235222,0.46231828,4.30253214,0.02694650,0.23135074
-3.03451726,5.94004146,0.17943642,1.17790503,0.00966982,0.05404560,0.47087674,4.35863018,0.02796279,0.22959436
-3.02851426,6.00799638,0.18374227,1.18375515,0.01024031,0.05578086,0.47838274,4.40605620,0.02911935,0.22758347
-3.02251126,6.06446079,0.18781985,1.18770476,0.01084230,0.05753658,0.48465251,4.44385111,0.03040338,0.22530028
-3.01650825,6.10808354,0.19158272,1.18952307,0.01146907,0.05928851,0.48951644,4.47109155,0.03179901,0.22272471
-3.01050525,6.13757577,0.19494696,1.18899386,0.01211322,0.06100983,0.49282297,4.48691329,0.03328726,0.21983526
-3.00450225,6.15174363,0.19783325,1.18592066,0.01276675,0.06267161,0.49444228,4.49053555,0.03484627,0.21661010
-2.99849925,6.14952152,0.20016880,1.18013206,0.01342122,0.06424339,0.49426955,4.48128508,0.03645152,0.21302834
-2.99249625,6.13000446,0.20188942,1.17148667,0.01406801,0.06569382,0.49222771,4.45861928,0.03807624,0.20907121
-2.98649325,6.09247856,0.20294132,1.15987780,0.01469850,0.06699148,0.48826974,4.42214716,0.03969188,0.20472343
-2.98049025,6.03644819,0.20328282,1.14523771,0.01530431,0.06810567,0.48238007,4.37164732,0.04126876,0.19997434
-2.97448724,5.96165903,0.20288577,1.12754107,0.01587760,0.06900732,0.47457546,4.30708213,0.04277667,0.19481900
-2.96848424,5.86811566,0.20173666,1.10680776,0.01641128,0.06966989,0.46490490,4.22860748,0.04418570,0.18925908
-2.96248124,5.75609330,0.19983738,1.08310467,0.01689930,0.07007025,0.45344877,4.13657756,0.04546694,0.18330353
-2.95647824,5.62614274,0.19720561,1.05654653,0.01733680,0.07018951,0.44031720,4.03154440,0.04659334,0.17696897
-2.95047524,5.47908838,0.19387479,1.02729563,0.01772038,0.07001375,0.42564765,3.91425214,0.04754045,0.17027983
-2.94447224,5.31601918,0.18989371,0.99556035,0.01804813,0.06953464,0.40960185,3.78562609,0.04828716,0.16326823
-2.93846923,5.13827267,0.18532570,0.96159256,0.01831980,0.06874997,0.39236211,3.64675697,0.04881636,0.15597354
-2.93246623,4.94741256,0.18024752,0.92568391,0.01853676,0.06766393,0.37412726,3.49888080,0.04911549,0.14844173
-2.92646323,4.74520046,0.17474789,0.88816105,0.01870197,0.06628727,0.35510827,3.34335515,0.04917697,0.14072453
-2.92046023,4.53356287,0.16892581,0.84937992,0.01881985,0.06463732,0.33552375,3.18163254,0.04899847,0.13287838
-2.91445723,4.31455421,0.16288871,0.80971931,0.01889616,0.06273771,0.31559551,3.01523190,0.04858306,0.12496332
-2.90845423,4.09031741,0.15675047,0.76957390,0.01893772,0.06061806,0.29554430,2.84570896,0.04793918,0.11704174
-2.90245123,3.86304301,0.15062940,0.72934686,0.01895218,0.05831344,0.27558592,2.67462663,0.04708046,0.10917725
-2.89644822,3.63492848,0.14464630,0.68944257,0.01894775,0.05586368,0.25592776,2.50352617,0.04602536,0.10143344
-2.89044522,3.40813868,0.13892256,0.65025937,0.01893290,0.05331265,0.23676596,2.33390006,0.04479676,0.09387285
-2.88444222,3.18476885,0.13357837,0.61218282,0.01891606,0.05070736,0.21828312,2.16716734,0.04342135,0.08655600
-2.87843922,2.96681108,0.12873124,0.57557957,0.01890542,0.04809707,0.20064678,2.00465194,0.04192897,0.07954059
-2.87243622,2.75612519,0.12449454,0.54079213,0.01890863,0.04553236,0.18400844,1.84756458,0.04035189,0.07288088
-2.86643322,2.55441455,0.12097638,0.50813452,0.01893273,0.04306415,0.16850321,1.69698850,0.03872401,0.06662717
-2.86043022,2.36320723,0.11827860,0.47788900,0.01898399,0.04074281,0.15425007,1.55386918,0.03708011,0.06082558
-2.85442721,2.18384269,0.11649593,0.45030388,0.01906788,0.03861717,0.14135245,1.41900803,0.03545510,0.05551779
-2.84842421,2.01746365,0.11571529,0.42559228,0.01918915,0.03673373,0.12989919,1.29305986,0.03388323,0.05074106
-2.84242121,1.86501306,0.11601509,0.40393181,0.01935184,0.03513579,0.11996565,1.17653389,0.03239744,0.04652826
-2.83641821,1.72723525,0.11746461,0.38546499,0.01955948,0.03386268,0.11161486,1.06979784,0.03102875,0.04290792
-2.83041521,1.60468082,0.12012327,0.37030021,0.01981521,0.03294905,0.10489852,0.97308459,0.02980570,0.03990434
-2.82441221,1.49771415,0.12403985,0.35851291,0.02012198,0.03242421,0.09985784,0.88650081,0.02875387,0.03753765
-2.81840920,1.40652287,0.12925152,0.35014699,0.02048274,0.03231148,0.09652397,0.81003714,0.02789549,0.03582378
-2.81240620,1.33112821,0.13578274,0.34521595,0.02090052,0.03262771,0.09491801,0.74357910,0.02724914,0.03477436
-2.80640320,1.27139555,0.14364404,0.34370379,0.02137859,0.03338271,0.09505052,0.68691839,0.02682946,0.03439649
-2.80040020,1.22704455,0.15283064,0.34556543,0.02192047,0.03457891,0.09692064,0.63976404,0.02664699,0.03469243
-2.79439720,1.19765829,0.16332105,0.35072662,0.02252983,0.03621096,0.10051458,0.60175303,0.02670805,0.03565909
-2.78839420,1.18269124,0.17507563,0.35908339,0.02321046,0.03826557,0.10580388,0.57246014,0.02701464,0.03728752
-2.78239120,1.18147616,0.18803538,0.37050099,0.02396600,0.04072134,0.11274328,0.55140694,0.02756448,0.03956228
-2.77638819,1.19322995,0.20212089,0.38481272,0.02479967,0.04354880,0.12126849,0.53806978,0.02835102,0.04246083
-2.77038519,1.21705925,0.21723180,0.40181854,0.02571396,0.04671064,0.13129402,0.53188702,0.02936358,0.04595291
-2.76438219,1.25196608,0.23324670,0.42128414,0.02671026,0.05016210,0.14271129,0.53226567,0.03058754,0.05000007
-2.75837919,1.29685460,0.25002377,0.44294040,0.02778848,0.05385148,0.15538709,0.53858761,0.03200461,0.05455534
-2.75237619,1.35053955,0.26740217,0.46648384,0.02894672,0.05772105,0.16916282,0.55021588,0.03359315,0.05956312
-2.74637319,1.41175737,0.28520427,0.49157814,0.03018096,0.06170799,0.18385456,0.56650121,0.03532867,0.06495937
-2.74037019,1.47918046,0.30323885,0.51785715,0.03148485,0.06574569,0.19925412,0.58678914,0.03718432,0.07067212
-2.73436718,1.55143513,0.32130504,0.54492940,0.03284962,0.06976513,0.21513126,0.61042803,0.03913155,0.07662237
-2.72836418,1.62712344,0.33919718,0.57238421,0.03426407,0.07369652,0.23123707,0.63677799,0.04114078,0.08272534
-2.72236118,1.70484872,0.35671023,0.59979945,0.03571475,0.07747102,0.24730862,0.66522070,0.04318226,0.08889208
-2.71635818,1.78324429,0.37364570,0.62675057,0.03718621,0.08102252,0.26307458,0.69517018,0.04522680,0.09503142
-2.71035518,1.86100458,0.38981781,0.65282084,0.03866144,0.08428950,0.27826186,0.72608397,0.04724673,0.10105222
-2.70435218,1.93691735,0.40505952,0.67761211,0.04012240,0.08721670,0.29260304,0.75747451,0.04921663,0.10686572
-2.69834917,2.00989570,0.41922825,0.70075590,0.04155057,0.08975683,0.30584407,0.78892003,0.05111422,0.11238812
-2.69234617,2.07900804,0.43221084,0.72192399,0.04292767,0.09187191,0.31775224,0.82007445,0.05292100,0.11754297
-2.68634317,2.14350449,0.44392759,0.74083806,0.04423626,0.09353448,0.32812378,0.85067546,0.05462285,0.12226355
-2.68034017,2.20283774,0.45433496,0.75727787,0.04546036,0.09472839,0.33679086,0.88055025,0.05621042,0.12649489
-2.67433717,2.25667710,0.46342685,0.77108721,0.04658605,0.09544925,0.34362759,0.90961825,0.05767939,0.13019545
-2.66833417,2.30491414,0.47123419,0.78217762,0.04760186,0.09570449,0.34855466,0.93789019,0.05903043,0.13333830
-2.66233117,2.34765931,0.47782295,0.79052910,0.04849911,0.09551296,0.35154237,0.96546343,0.06026897,0.13591171
-2.65632816,2.38522893,0.48329034,0.79618811,0.04927203,0.09490416,0.35261182,0.99251312,0.06140477,0.13791916
-2.65032516,2.41812267,0.48775968,0.79926264,0.04991774,0.09391711,0.35183418,1.01927941,0.06245124,0.13937871
-2.64432216,2.44699226,0.49137380,0.79991461,0.05043612,0.09259880,0.34932803,1.04605097,0.06342453,0.14032175
-2.63831916,2.47260258,0.49428761,0.79835005,0.05082940,0.09100244,0.34525474,1.07314540,0.06434258,0.14079119
-2.63231616,2.49578675,0.49665989,0.79480743,0.05110177,0.08918553,0.33981223,1.10088725,0.06522389,0.14083916
-2.62631316,2.51739754,0.49864509,0.78954500,0.05125882,0.08720770,0.33322724,1.12958464,0.06608643,0.14052438
-2.62031016,2.53825721,0.50038516,0.78282750,0.05130692,0.08512867,0.32574658,1.15950560,0.06694639,0.13990926
-2.61430715,2.55910861,0.50200225,0.77491333,0.05125265,0.08300620,0.31762763,1.19085536,0.06781708,0.13905691
-2.60830415,2.58056989,0.50359237,0.76604260,0.05110221,0.08089419,0.30912862,1.22375566,0.06870797,0.13802826
-2.60230115,2.60309535,0.50522053,0.75642687,0.05086091,0.07884101,0.30049908,1.25822741,0.06962382,0.13687937
-2.59629815,2.62694456,0.50691751,0.74624100,0.05053284,0.07688814,0.29197090,1.29417764,0.07056415,0.13565903
-2.59029515,2.65216133,0.50867858,0.73561756,0.05012055,0.07506914,0.28375042,1.33139164,0.07152286,0.13440692
-2.58429215,2.67856384,0.51046396,0.72464399,0.04962495,0.07340898,0.27601183,1.36953081,0.07248818,0.13315220
-2.57828914,2.70574646,0.51220129,0.71336261,0.04904541,0.07192371,0.26889217,1.40813675,0.07344290,0.13191280
-2.57228614,2.73309326,0.51378969,0.70177327,0.04837988,0.07062059,0.26248806,1.44664131,0.07436487,0.13069523
-2.56628314,2.75980243,0.51510527,0.68983845,0.04762526,0.06949845,0.25685435,1.48438268,0.07522773,0.12949510
-2.56028014,2.78492062,0.51600774,0.67749039,0.04677777,0.06854848,0.25200449,1.52062661,0.07600190,0.12829809
-2.55427714,2.80738521,0.51634779,0.66463963,0.04583349,0.06775516,0.24791273,1.55459202,0.07665567,0.12708150
-2.54827414,2.82607252,0.51597469,0.65118454,0.04478887,0.06709750,0.24451778,1.58547997,0.07715650,0.12581612
-2.54227114,2.83984961,0.51474384,0.63702112,0.04364122,0.06655032,0.24172783,1.61250452,0.07747231,0.12446843
-2.53626813,2.84762694,0.51252380,0.62205250,0.04238926,0.06608570,0.23942656,1.63492429,0.07757279,0.12300293
-2.53026513,2.84840961,0.50920243,0.60619770,0.04103346,0.06567434,0.23747974,1.65207311,0.07743069,0.12138449
-2.52426213,2.84134456,0.50469192,0.58939906,0.03957641,0.06528695,0.23574231,1.66338854,0.07702294,0.11958065
-2.51825913,2.82576174,0.49893248,0.57162810,0.03802302,0.06489553,0.23406531,1.66843678,0.07633165,0.11756370
-2.51225613,2.80120744,0.49189457,0.55288953,0.03638056,0.06447445,0.23230261,1.66693309,0.07534493,0.11531242
-2.50625313,2.76746841,0.48357966,0.53322331,0.03465868,0.06400144,0.23031691,1.65875654,0.07405744,0.11281353
-2.50025013,2.72458603,0.47401952,0.51270483,0.03286915,0.06345831,0.22798503,1.64395878,0.07247072,0.11006266
-2.49424712,2.67285997,0.46327429,0.49144327,0.03102569,0.06283152,0.22520217,1.62276620,0.07059327,0.10706487
-2.48824412,2.61284182,0.45142944,0.46957836,0.02914350,0.06211249,0.22188501,1.59557570,0.06844040,0.10383475
-2.48224112,2.54531897,0.43859189,0.44727591,0.02723891,0.06129771,0.21797374,1.56294412,0.06603379,0.10039603
-2.47623812,2.47128999,0.42488556,0.42472227,0.02532885,0.06038868,0.21343287,1.52557193,0.06340091,0.09678080
-2.47023512,2.39193268,0.41044667,0.40211831,0.02343040,0.05939166,0.20825104,1.48428202,0.06057424,0.09302840
-2.46423212,2.30856644,0.39541893,0.37967293,0.02156029,0.05831725,0.20243979,1.43999427,0.05759030,0.08918403
-2.45822911,2.22261071,0.37994905,0.35759680,0.01973447,0.05717989,0.19603158,1.39369728,0.05448862,0.08529705
-2.45222611,2.13554099,0.36418256,0.33609625,0.01796769,0.05599717,0.18907713,1.34641814,0.05131067,0.08141930
-2.44622311,2.04884450,0.34826030,0.31536774,0.01627322,0.05478920,0.18164232,1.29919146,0.04809870,0.07760328
-2.44022011,1.96397678,0.33231541,0.29559305,0.01466254,0.05357779,0.17380478,1.25302889,0.04489466,0.07390036
-2.43421711,1.88232079,0.31647121,0.27693521,0.01314520,0.05238570,0.16565042,1.20888992,0.04173913,0.07035910
-2.42821411,1.80514970,0.30083959,0.25953531,0.01172876,0.05123588,0.15727001,1.16765516,0.03867041,0.06702375
-2.42221111,1.73359442,0.28552016,0.24351014,0.01041872,0.05015069,0.14875594,1.13010265,0.03572358,0.06393292
-2.41620810,1.66861643,0.27059992,0.22895065,0.00921865,0.04915118,0.14019926,1.09688788,0.03292988,0.06111852
-2.41020510,1.61098662,0.25615342,0.21592116,0.00813028,0.04825644,0.13168722,1.06852811,0.03031605,0.05860498
-2.40420210,1.56127031,0.24224323,0.20445930,0.00715374,0.04748300,0.12330108,1.04539106,0.02790399,0.05640870
-2.39819910,1.51981859,0.22892069,0.19457647,0.00628774,0.04684430,0.11511452,1.02768835,0.02571042,0.05453785
-2.39219610,1.48676590,0.21622682,0.18625887,0.00552986,0.04635027,0.10719240,1.01547358,0.02374682,0.05299240
-2.38619310,1.46203368,0.20419326,0.17946903,0.00487686,0.04600702,0.09959006,1.00864497,0.02201944,0.05176443
-2.38019010,1.44533986,0.19284322,0.17414770,0.00432495,0.04581659,0.09235289,1.00695250,0.02052946,0.05083864
-2.37418709,1.43621359,0.18219244,0.17021607,0.00387009,0.04577690,0.08551642,1.01000906,0.01927325,0.05019310
-2.36818409,1.43401507,0.17225004,0.16757841,0.00350830,0.04588178,0.07910654,1.01730546,0.01824280,0.04980014
-2.36218109,1.43795960,0.16301937,0.16612496,0.00323591,0.04612110,0.07314009,1.02822873,0.01742613,0.04962736
-2.35617809,1.44714548,0.15449878,0.16573507,0.00304981,0.04648113,0.06762560,1.04208327,0.01680785,0.04963879
-2.35017509,1.46058490,0.14668246,0.16628064,0.00294767,0.04694492,0.06256415,1.05811425,0.01636977,0.04979604
-2.34417209,1.47723704,0.13956117,0.16762964,0.00292809,0.04749288,0.05795035,1.07553264,0.01609147,0.05005953
-2.33816908,1.49604251,0.13312312,0.16964987,0.00299077,0.04810344,0.05377338,1.09354114,0.01595098,0.05038969
-2.33216608,1.51595807,0.12735477,0.17221263,0.00313654,0.04875381,0.05001804,1.11136021,0.01592542,0.05074811
-2.32616308,1.53599059,0.12224174,0.17519635,0.00336742,0.04942076,0.04666574,1.12825343,0.01599161,0.05109862
-2.32016008,1.55522905,0.11776967,0.17849003,0.00368657,0.05008153,0.04369550,1.14355138,0.01612669,0.05140828
-2.31415708,1.57287350,0.11392505,0.18199624,0.00409818,0.05071465,0.04108489,1.15667297,0.01630870,0.05164822
-2.30815408,1.58825977,0.11069599,0.18563370,0.00460737,0.05130078,0.03881081,1.16714376,0.01651705,0.05179437
-2.30215108,1.60087899,0.10807287,0.18933918,0.00521988,0.05182346,0.03685025,1.17461025,0.01673303,0.05182793
-2.29614807,1.61039095,0.10604869,0.19306858,0.00594189,0.05226976,0.03518088,1.17884964,0.01694011,0.05173577
-2.29014507,1.61663068,0.10461935,0.19679727,0.00677961,0.05263076,0.03378154,1.17977459,0.01712429,0.05151057
-2.28414207,1.61960786,0.10378350,0.20051939,0.00773895,0.05290194,0.03263260,1.17743275,0.01727426,0.05115073
-2.27813907,1.61949901,0.10354218,0.20424627,0.00882507,0.05308332,0.03171619,1.17200099,0.01738151,0.05066014
-2.27213607,1.61663267,0.10389812,0.20800397,0.01004200,0.05317943,0.03101629,1.16377456,0.01744031,0.05004778
-2.26613307,1.61146826,0.10485479,0.21183005,0.01139217,0.05319906,0.03051877,1.15315160,0.01744767,0.04932707
-2.26013007,1.60456960,0.10641520,0.21576962,0.01287602,0.05315492,0.03021126,1.14061377,0.01740311,0.04851518
-2.25412706,1.59657432,0.10858056,0.21987105,0.01449161,0.05306303,0.03008299,1.12670382,0.01730844,0.04763218
-2.24812406,1.58816069,0.11134888,0.22418143,0.01623435,0.05294207,0.03012461,1.11200124,0.01716740,0.04670011
-2.24212106,1.58001360,0.11471356,0.22874209,0.01809676,0.05281259,0.03032788,1.09709702,0.01698532,0.04574206
-2.23611806,1.57279130,0.11866226,0.23358442,0.02006837,0.05269621,0.03068551,1.08256888,0.01676872,0.04478123
-2.23011506,1.56709474,0.12317583,0.23872634,0.02213572,0.05261480,0.03119089,1.06895809,0.01652485,0.04384008
-2.22411206,1.56344093,0.12822777,0.24416952,0.02428256,0.05258968,0.03183794,1.05674891,0.01626134,0.04293951
-2.21810905,1.56224171,0.13378405,0.24989765,0.02649008,0.05264098,0.03262103,1.04635161,0.01598576,0.04209822
-2.21210605,1.56378889,0.13980340,0.25587578,0.02873741,0.05278697,0.03353494,1.03808976,0.01570532,0.04133217
-2.20610305,1.56824627,0.14623816,0.26205099,0.03100214,0.05304369,0.03457490,1.03219232,0.01542655,0.04065422
-2.20010005,1.57564892,0.15303563,0.26835412,0.03326103,0.05342457,0.03573676,1.02879047,0.01515510,0.04007394
-2.19409705,1.58590928,0.16013989,0.27470272,0.03549077,0.05394032,0.03701709,1.02791935,0.01489558,0.03959756
-2.18809405,1.59882950,0.16749400,0.28100492,0.03766881,0.05459893,0.03841352,1.02952409,0.01465148,0.03922809
-2.18209105,1.61411914,0.17504258,0.28716405,0.03977418,0.05540576,0.03992490,1.03346966,0.01442515,0.03896554
-2.17608804,1.63141683,0.18273452,0.29308388,0.04178836,0.05636381,0.04155157,1.03955371,0.01421791,0.03880730
-2.17008504,1.65031451,0.19052580,0.29867391,0.04369600,0.05747405,0.04329563,1.04752149,0.01403009,0.03874852
-2.16408204,1.67038284,0.19838227,0.30385477,0.04548558,0.05873584,0.04516099,1.05708180,0.01386126,0.03878259
-2.15807904,1.69119613,0.20628228,0.30856312,0.04714994,0.06014737,0.04715358,1.06792323,0.01371036,0.03890165
-2.15207604,1.71235556,0.21421896,0.31275605,0.04868662,0.06170615,0.04928126,1.07972954,0.01357593,0.03909697
-2.14607304,1.73350959,0.22220225,0.31641456,0.05009800,0.06340951,0.05155379,1.09219369,0.01345630,0.03935950
-2.14007004,1.75437051,0.23026035,0.31954608,0.05139130,0.06525507,0.05398260,1.10502975,0.01334979,0.03968016
-2.13406703,1.77472681,0.23844086,0.32218588,0.05257831,0.06724126,0.05658060,1.11798242,0.01325485,0.04005022
-2.12806403,1.79445089,0.24681120,0.32439728,0.05367497,0.06936773,0.05936178,1.13083399,0.01317024,0.04046153
-2.12206103,1.81350234,0.25545870,0.32627080,0.05470077,0.07163585,0.06234094,1.14340865,0.01309509,0.04090677
-2.11605803,1.83192706,0.26448999,0.32792213,0.05567801,0.07404904,0.06553324,1.15557457,0.01302894,0.04137958
-2.11005503,1.84985266,0.27402991,0.32948922,0.05663098,0.07661320,0.06895388,1.16724369,0.01297182,0.04187464
-2.10405203,1.86748089,0.28421990,0.33112854,0.05758504,0.07933699,0.07261770,1.17837004,0.01292418,0.04238782
-2.09804902,1.88507774,0.29521572,0.33301061,0.05856566,0.08223203,0.07653894,1.18894672,0.01288687,0.04291616
-2.09204602,1.90296182,0.30718466,0.33531509,0.05959755,0.08531305,0.08073093,1.19900205,0.01286104,0.04345796
-2.08604302,1.92149176,0.32030207,0.33822549,0.06070372,0.08859781,0.08520583,1.20859530,0.01284806,0.04401278
-2.08004002,1.94105292,0.33474723,0.34192367,0.06190474,0.09210692,0.08997447,1.21781221,0.01284944,0.04458145
-2.07403702,1.96204384,0.35069851,0.34658425,0.06321795,0.09586336,0.09504608,1.22676046,0.01286668,0.04516608
-2.06803402,1.98486252,0.36832772,0.35236902,0.06465689,0.09989180,0.10042805,1.23556523,0.01290119,0.04577004
-2.06203102,2.00989265,0.38779386,0.35942143,0.06623082,0.10421764,0.10612560,1.24436467,0.01295419,0.04639783
-2.05602801,2.03748962,0.40923605,0.36786125,0.06794427,0.10886568,0.11214131,1.25330540,0.01302660,0.04705503
-2.05002501,2.06796642,0.43276600,0.37777948,0.06979681,0.11385861,0.11847464,1.26253757,0.01311898,0.04774812
-2.04402201,2.10157923,0.45845997,0.38923354,0.07178285,0.11921519,0.12512117,1.27220969,0.01323148,0.04848416
-2.03801901,2.13851290,0.48635063,0.40224294,0.07389155,0.12494827,0.13207182,1.28246279,0.01336375,0.04927058
-2.03201601,2.17886648,0.51641911,0.41678541,0.07610684,0.13106262,0.13931189,1.29342416,0.01351490,0.05011469
-2.02601301,2.22263917,0.54858759,0.43279385,0.07840749,0.13755288,0.14682009,1.30520054,0.01368355,0.05102333
-2.02001001,2.26971744,0.58271287,0.45015402,0.08076729,0.14440153,0.15456751,1.31787107,0.01386771,0.05200230
-2.01400700,2.31986387,0.61858149,0.46870340,0.08315537,0.15157713,0.16251668,1.33148023,0.01406490,0.05305589
-2.00800400,2.37270878,0.65590680,0.48823127,0.08553651,0.15903300,0.17062083,1.34603129,0.01427207,0.05418639
-2.00200100,2.42774553,0.69432846,0.50848028,0.08787171,0.16670634,0.17882329,1.36148068,0.01448570,0.05539359
-1.99599800,2.48433049,0.73341469,0.52914956,0.09011876,0.17451813,0.18705738,1.37773380,0.01470183,0.05667439
-1.98999500,2.54168838,0.77266767,0.54989962,0.09223302,0.18237364,0.19524662,1.39464282,0.01491612,0.05802256
-1.98399200,2.59892377,0.81153206,0.57035893,0.09416833,0.19016378,0.20330545,1.41200699,0.01512397,0.05942852
-1.97798899,2.65503887,0.84940672,0.59013222,0.09587803,0.19776732,0.21114055,1.42957557,0.01532058,0.06087938
-1.97198599,2.70895764,0.88565931,0.60881027,0.09731608,0.20505376,0.21865257,1.44705375,0.01550111,0.06235908
-1.96598299,2.75955573,0.91964346,0.62598102,0.09843837,0.21188700,0.22573845,1.46411153,0.01566075,0.06384871
-1.95997999,2.80569531,0.95071779,0.64124153,0.09920393,0.21812946,0.23229417,1.48039523,0.01579495,0.06532701
-1.95397699,2.84626356,0.97826615,0.65421044,0.09957631,0.22364666,0.23821781,1.49554125,0.01589945,0.06677098
-1.94797399,2.88021307,1.00171810,0.66454037,0.09952482,0.22831194,0.24341282,1.50919162,0.01597050,0.06815665
-1.94197099,2.90660256,1.02056877,0.67192972,0.09902570,0.23201108,0.24779140,1.52101044,0.01600496,0.06945984
-1.93596798,2.92463558,1.03439710,0.67613332,0.09806313,0.23464673,0.25127771,1.53070044,0.01600037,0.07065708
-1.92996498,2.93369558,1.04288154,0.67697141,0.09663002,0.23614224,0.25381093,1.53801896,0.01595510,0.07172641
-1.92396198,2.93337530,1.04581245,0.67433645,0.09472855,0.23644478,0.25534778,1.54279228,0.01586836,0.07264825
-1.91795898,2.92349914,1.04310043,0.66819745,0.09237040,0.23552766,0.25586465,1.54492782,0.01574024,0.07340606
-1.91195598,2.90413716,1.03478030,0.65860153,0.08957665,0.23339155,0.25535897,1.54442348,0.01557170,0.07398705
