energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
0.24312156,1.37128997,0.09395664,0.23200212,0.19581595,0.18610381,0.72845751,0.36290159,0.36350963,0.00000000
0.24912456,1.29219737,0.09105915,0.20977957,0.18991412,0.17501416,0.68194513,0.34628801,0.34264420,0.00000000
0.25512756,1.21272338,0.08780929,0.18876201,0.18366670,0.16373412,0.63585932,0.32913875,0.32169419,0.00000000
0.26113057,1.13363599,0.08425915,0.16902952,0.17719440,0.15241249,0.59052940,0.31160987,0.30088349,0.00000000
0.26713357,1.05571227,0.08046453,0.15064422,0.17063438,0.14120018,0.54629294,0.29386916,0.28043690,0.00000000
0.27313657,0.97972168,0.07648374,0.13365005,0.16413940,0.13024634,0.50348575,0.27609183,0.26057642,0.00000000
0.27913957,0.90641179,0.07237642,0.11807317,0.15787707,0.11969499,0.46243318,0.25845647,0.24151820,0.00000000
0.28514257,0.83649653,0.06820246,0.10392292,0.15202887,0.10968228,0.42344274,0.24114134,0.22347012,0.00000000
0.29114557,0.77064701,0.06402090,0.09119323,0.14678900,0.10033437,0.38679838,0.22432115,0.20662998,0.00000000
0.29714857,0.70948477,0.05988904,0.07986435,0.14236304,0.09176593,0.35275616,0.20816420,0.19118433,0.00000000
0.30315158,0.65357718,0.05586149,0.06990488,0.13896621,0.08407920,0.32154148,0.19282995,0.17730766,0.00000000
0.30915458,0.60343447,0.05198950,0.06127374,0.13682127,0.07736357,0.29334742,0.17846703,0.16516190,0.00000000
0.31515758,0.55950807,0.04832017,0.05392229,0.13615583,0.07169549,0.26833413,0.16521149,0.15489611,0.00000000
0.32116058,0.52218957,0.04489595,0.04779624,0.13719916,0.06713867,0.24662899,0.15318545,0.14664618,0.00000000
0.32716358,0.49180992,0.04175403,0.04283730,0.14017831,0.06374440,0.22832712,0.14249582,0.14053428,0.00000000
0.33316658,0.46863832,0.03892596,0.03898472,0.14531353,0.06155192,0.21349215,0.13323331,0.13666813,0.00000000
0.33916958,0.45288056,0.03643726,0.03617630,0.15281304,0.06058861,0.20215688,0.12547147,0.13513981,0.00000000
0.34517259,0.44467643,0.03430708,0.03434928,0.16286717,0.06087016,0.19432377,0.11926580,0.13602412,0.00000000
0.35117559,0.44409618,0.03254803,0.03344068,0.17564190,0.06240034,0.18996499,0.11465300,0.13937647,0.00000000
0.35717859,0.45113600,0.03116598,0.03338749,0.19127202,0.06517069,0.18902209,0.11165015,0.14523031,0.00000000
0.36318159,0.46571278,0.03015997,0.03412650,0.20985399,0.06915988,0.19140526,0.11025412,0.15359414,0.00000000
0.36918459,0.48765838,0.02952225,0.03559395,0.23143890,0.07433294,0.19699228,0.11044096,0.16444832,0.00000000
0.37518759,0.51671398,0.02923836,0.03772500,0.25602561,0.08064033,0.20562730,0.11216561,0.17774173,0.00000000
0.38119060,0.55252494,0.02928735,0.04045317,0.28355458,0.08801704,0.21711955,0.11536169,0.19338863,0.00000000
0.38719360,0.59463685,0.02964215,0.04370981,0.31390263,0.09638185,0.23124246,0.11994176,0.21126575,0.00000000
0.39319660,0.64249343,0.03026996,0.04742360,0.34687900,0.10563672,0.24773312,0.12579788,0.23121012,0.00000000
0.39919960,0.69543682,0.03113292,0.05152029,0.38222311,0.11566660,0.26629261,0.13280263,0.25301771,0.00000000
0.40520260,0.75271087,0.03218880,0.05592267,0.41960422,0.12633978,0.28658730,0.14081070,0.27644312,0.00000000
0.41120560,0.81346788,0.03339189,0.06055076,0.45862341,0.13750874,0.30825127,0.14966095,0.30120068,0.00000000
0.41720860,0.87677899,0.03469393,0.06532244,0.49881793,0.14901172,0.33089017,0.15917905,0.32696694,0.00000000
0.42321161,0.94164837,0.03604526,0.07015423,0.53966805,0.16067494,0.35408644,0.16918070,0.35338478,0.00000000
0.42921461,1.00703114,0.03739593,0.07496256,0.58060639,0.17231559,0.37740594,0.17947529,0.38006907,0.00000000
0.43521761,1.07185462,0.03869692,0.07966517,0.62102965,0.18374539,0.40040588,0.18986993,0.40661390,0.00000000
0.44122061,1.13504229,0.03990132,0.08418277,0.66031228,0.19477485,0.42264397,0.20017384,0.43260120,0.00000000
0.44722361,1.19553993,0.04096557,0.08844094,0.69782197,0.20521782,0.44368842,0.21020282,0.45761056,0.00000000
0.45322661,1.25234274,0.04185050,0.09237188,0.73293622,0.21489649,0.46312845,0.21978374,0.48122983,0.00000000
0.45922961,1.30452266,0.04252236,0.09591638,0.76505954,0.22364640,0.48058512,0.22875880,0.50306634,0.00000000
0.46523262,1.35125452,0.04295362,0.09902545,0.79364057,0.23132135,0.49572180,0.23698947,0.52275808,0.00000000
0.47123562,1.39184015,0.04312360,0.10166184,0.81818849,0.23779810,0.50825400,0.24435984,0.53998464,0.00000000
0.47723862,1.42572922,0.04301893,0.10380127,0.83828792,0.24298042,0.51795818,0.25077937,0.55447716,0.00000000
0.48324162,1.45253591,0.04263369,0.10543327,0.85361185,0.24680254,0.52467892,0.25618475,0.56602720,0.00000000
0.48924462,1.47205074,0.04196938,0.10656161,0.86393187,0.24923165,0.52833437,0.26054101,0.57449377,0.00000000
0.49524762,1.48424684,0.04103458,0.10720434,0.86912528,0.25026953,0.52891949,0.26384163,0.57980847,0.00000000
0.50125063,1.48928056,0.03984447,0.10739339,0.86917885,0.24995293,0.52650704,0.26610778,0.58197835,0.00000000
0.50725363,1.48748623,0.03842006,0.10717380,0.86418893,0.24835300,0.52124613,0.26738675,0.58108633,0.00000000
0.51325663,1.47936552,0.03678731,0.10660252,0.85435799,0.24557350,0.51335840,0.26774963,0.57728918,0.00000000
0.51925963,1.46557161,0.03497611,0.10574700,0.83998762,0.24174807,0.50313193,0.26728833,0.57081306,0.00000000
0.52526263,1.44688916,0.03301920,0.10468351,0.82146849,0.23703649,0.49091307,0.26611225,0.56194686,0.00000000
0.53126563,1.42421075,0.03095100,0.10349531,0.79926753,0.23162018,0.47709648,0.26434455,0.55103347,0.00000000
0.53726863,1.39851090,0.02880651,0.10227073,0.77391293,0.22569714,0.46211375,0.26211843,0.53845944,0.00000000
0.54327164,1.37081860,0.02662027,0.10110124,0.74597770,0.21947635,0.44642102,0.25957336,0.52464340,0.00000000
0.54927464,1.34218945,0.02442535,0.10007959,0.71606226,0.21317208,0.43048600,0.25685155,0.51002358,0.00000000
0.55527764,1.31367839,0.02225259,0.09929798,0.68477698,0.20699807,0.41477486,0.25409478,0.49504511,0.00000000
0.56128064,1.28631376,0.02012984,0.09884637,0.65272512,0.20116198,0.39973946,0.25144151,0.48014732,0.00000000
0.56728364,1.26107357,0.01808151,0.09881089,0.62048693,0.19586014,0.38580524,0.24902455,0.46575168,0.00000000
0.57328664,1.23886437,0.01612819,0.09927236,0.58860539,0.19127279,0.37336023,0.24696900,0.45225069,0.00000000
0.57928964,1.22050326,0.01428648,0.10030489,0.55757393,0.18755999,0.36274553,0.24539078,0.43999806,0.00000000
0.58529265,1.20670303,0.01256900,0.10197460,0.52782665,0.18485821,0.35424730,0.24439532,0.42930049,0.00000000
0.59129565,1.19806072,0.01098445,0.10433830,0.49973094,0.18327771,0.34809075,0.24407664,0.42041126,0.00000000
0.59729865,1.19504924,0.00953793,0.10744226,0.47358285,0.18290070,0.34443602,0.24451654,0.41352570,0.00000000
0.60330165,1.19801222,0.00823120,0.11132097,0.44960499,0.18378034,0.34337603,0.24578386,0.40877865,0.00000000
0.60930465,1.20716138,0.00706311,0.11599595,0.42794693,0.18594045,0.34493638,0.24793385,0.40624384,0.00000000
0.61530765,1.22257662,0.00603007,0.12147456,0.40868774,0.18937596,0.34907712,0.25100735,0.40593509,0.00000000
0.62131066,1.24420813,0.00512645,0.12774889,0.39184061,0.19405402,0.35569623,0.25503003,0.40780918,0.00000000
0.62731366,1.27188045,0.00434508,0.13479484,0.37735896,0.19991564,0.36463478,0.26001146,0.41177027,0.00000000
0.63331666,1.30529830,0.00367768,0.14257136,0.36514392,0.20687783,0.37568330,0.26594421,0.41767542,0.00000000
0.63931966,1.34405369,0.00311522,0.15101995,0.35505264,0.21483609,0.38858934,0.27280289,0.42534123,0.00000000
0.64532266,1.38763461,0.00264834,0.16006456,0.34690719,0.22366716,0.40306587,0.28054337,0.43455112,0.00000000
0.65132566,1.43543477,0.00226761,0.16961196,0.34050368,0.23323207,0.41880010,0.28910214,0.44506301,0.00000000
0.65732866,1.48676466,0.00196379,0.17955253,0.33562128,0.24337916,0.43546273,0.29839606,0.45661725,0.00000000
0.66333167,1.54086370,0.00172805,0.18976169,0.33203092,0.25394724,0.45271707,0.30832242,0.46894446,0.00000000
0.66933467,1.59691362,0.00155210,0.20010185,0.32950347,0.26476872,0.47022801,0.31875965,0.48177308,0.00000000
0.67533767,1.65405283,0.00142830,0.21042501,0.32781712,0.27567265,0.48767047,0.32956856,0.49483649,0.00000000
0.68134067,1.71139197,0.00134975,0.22057580,0.32676398,0.28648768,0.50473718,0.34059427,0.50787950,0.00000000
0.68734367,1.76803033,0.00131036,0.23039506,0.32615570,0.29704494,0.52114566,0.35166878,0.52066415,0.00000000
0.69334667,1.82307308,0.00130482,0.23972381,0.32582814,0.30718070,0.53664427,0.36261426,0.53297470,0.00000000
0.69934967,1.87564906,0.00132865,0.24840741,0.32564498,0.31673900,0.55101717,0.37324691,0.54462179,0.00000000
0.70535268,1.92492891,0.00137820,0.25629985,0.32550034,0.32557404,0.56408820,0.38338134,0.55544570,0.00000000
0.71135568,1.97014302,0.00145064,0.26326800,0.32532045,0.33355250,0.57572368,0.39283529,0.56531876,0.00000000
0.71735868,2.01059908,0.00154397,0.26919560,0.32506435,0.34055561,0.58583405,0.40143470,0.57414695,0.00000000
0.72336168,2.04569860,0.00165703,0.27398694,0.32472367,0.34648117,0.59437443,0.40901864,0.58187056,0.00000000
0.72936468,2.07495198,0.00178946,0.27756990,0.32432157,0.35124522,0.60134411,0.41544428,0.58846414,0.00000000
0.73536768,2.09799158,0.00194177,0.27989844,0.32391095,0.35478364,0.60678509,0.42059139,0.59393567,0.00000000
0.74137069,2.11458225,0.00211528,0.28095426,0.32357177,0.35705332,0.61077963,0.42436639,0.59832492,0.00000000
0.74737369,2.12462894,0.00231215,0.28074769,0.32340788,0.35803317,0.61344695,0.42670561,0.60170124,0.00000000
0.75337669,2.12818090,0.00253536,0.27931763,0.32354306,0.35772462,0.61493926,0.42757785,0.60416067,0.00000000
0.75937969,2.12543214,0.00278867,0.27673070,0.32411663,0.35615181,0.61543695,0.42698578,0.60582239,0.00000000
0.76538269,2.11671807,0.00307659,0.27307955,0.32527855,0.35336125,0.61514337,0.42496649,0.60682479,0.00000000
0.77138569,2.10250813,0.00340430,0.26848035,0.32718413,0.34942103,0.61427902,0.42159085,0.60732105,0.00000000
0.77738869,2.08339458,0.00377758,0.26306968,0.32998856,0.34441949,0.61307554,0.41696182,0.60747438,0.00000000
0.78339170,2.06007768,0.00420263,0.25700080,0.33384128,0.33846339,0.61176939,0.41121183,0.60745315,0.00000000
0.78939470,2.03334770,0.00468599,0.25043961,0.33888033,0.33167561,0.61059556,0.40449916,0.60742588,0.00000000
0.79539770,2.00406416,0.00523430,0.24356021,0.34522699,0.32419238,0.60978146,0.39700359,0.60755634,0.00000000
0.80140070,1.97313317,0.00585414,0.23654040,0.35298076,0.31616015,0.60954094,0.38892144,0.60799897,0.00000000
0.80740370,1.94148343,0.00655176,0.22955723,0.36221484,0.30773219,0.61006898,0.38046015,0.60889461,0.00000000
0.81340670,1.91004182,0.00733288,0.22278266,0.37297248,0.29906494,0.61153681,0.37183262,0.61036680,0.00000000
0.81940970,1.87970924,0.00820243,0.21637950,0.38526416,0.29031437,0.61408789,0.36325156,0.61251881,0.00000000
0.82541271,1.85133764,0.00916430,0.21049777,0.39906583,0.28163231,0.61783479,0.35492390,0.61543132,0.00000000
0.83141571,1.82570889,0.01022114,0.20527151,0.41431840,0.27316294,0.62285693,0.34704559,0.61916099,0.00000000
0.83741871,1.80351601,0.01137414,0.20081613,0.43092843,0.26503960,0.62919946,0.33979683,0.62373981,0.00000000
0.84342171,1.78534754,0.01262291,0.19722638,0.44877015,0.25738183,0.63687312,0.33333797,0.62917528,0.00000000
0.84942471,1.77167516,0.01396537,0.19457490,0.46768874,0.25029298,0.64585510,0.32780599,0.63545130,0.00000000
0.85542771,1.76284501,0.01539768,0.19291140,0.48750480,0.24385818,0.65609096,0.32331192,0.64252975,0.00000000
0.86143072,1.75907268,0.01691433,0.19226244,0.50801984,0.23814292,0.66749730,0.31993893,0.65035258,0.00000000
0.86743372,1.76044211,0.01850820,0.19263186,0.52902268,0.23319212,0.67996530,0.31774134,0.65884435,0.00000000
0.87343672,1.76690803,0.02017078,0.19400169,0.55029651,0.22902982,0.69336485,0.31674442,0.66791506,0.00000000
0.87943972,1.77830204,0.02189238,0.19633369,0.57162624,0.22565938,0.70754918,0.31694508,0.67746319,0.00000000
0.88544272,1.79434188,0.02366250,0.19957124,0.59280600,0.22306421,0.72235985,0.31831318,0.68737880,0.00000000
0.89144572,1.81464375,0.02547015,0.20364181,0.61364643,0.22120900,0.73763202,0.32079375,0.69754676,0.00000000
0.89744872,1.83873728,0.02730427,0.20845967,0.63398142,0.22004143,0.75319966,0.32430970,0.70784985,0.00000000
0.90345173,1.86608275,0.02915414,0.21392904,0.65367408,0.21949431,0.76890091,0.32876522,0.71817192,0.00000000
0.90945473,1.89609026,0.03100979,0.21994746,0.67262161,0.21948805,0.78458312,0.33404970,0.72840093,0.00000000
0.91545773,1.92814021,0.03286236,0.22640932,0.69075889,0.21993343,0.80010774,0.34004196,0.73843193,0.00000000
0.92146073,1.96160478,0.03470439,0.23320958,0.70806062,0.22073469,0.81535475,0.34661494,0.74816999,0.00000000
0.92746373,1.99586966,0.03653007,0.24024746,0.72454176,0.22179274,0.83022664,0.35364045,0.75753297,0.00000000
0.93346673,2.03035553,0.03833533,0.24743017,0.74025632,0.22300839,0.84465179,0.36099405,0.76645413,0.00000000
0.93946973,2.06453852,0.04011786,0.25467635,0.75529444,0.22428569,0.85858708,0.36855979,0.77488452,0.00000000
0.94547274,2.09796900,0.04187699,0.26191931,0.76977774,0.22553505,0.87201971,0.37623472,0.78279496,0.00000000
0.95147574,2.13028792,0.04361340,0.26910990,0.78385317,0.22667623,0.88496803,0.38393295,0.79017758,0.00000000
0.95747874,2.16123998,0.04532880,0.27621881,0.79768540,0.22764093,0.89748132,0.39158907,0.79704671,0.00000000
0.96348174,2.19068299,0.04702540,0.28323821,0.81144819,0.22837498,0.90963845,0.39916089,0.80343908,0.00000000
0.96948474,2.21859290,0.04870543,0.29018278,0.82531484,0.22884005,0.92154533,0.40663111,0.80941305,0.00000000
0.97548774,2.24506395,0.05037045,0.29708971,0.83944821,0.22901469,0.93333121,0.41400811,0.81504700,0.00000000
0.98149075,2.27030381,0.05202085,0.30401800,0.85399072,0.22889475,0.94514383,0.42132545,0.82043660,0.00000000
0.98749375,2.29462369,0.05365519,0.31104667,0.86905475,0.22849312,0.95714347,0.42864033,0.82569119,0.00000000
0.99349675,2.31842349,0.05526977,0.31827208,0.88471383,0.22783874,0.96949622,0.43603077,0.83092922,0.00000000
0.99949975,2.34217257,0.05685819,0.32580441,0.90099516,0.22697502,0.98236647,0.44359175,0.83627291,0.00000000
1.00550275,2.36638671,0.05841113,0.33376318,0.91787383,0.22595753,0.99590908,0.45143032,0.84184238,0.00000000
1.01150575,2.39160210,0.05991629,0.34227216,0.93526906,0.22485131,1.01026133,0.45965991,0.84774944,0.00000000
1.01750875,2.41834746,0.06135849,0.35145371,0.95304281,0.22372765,1.02553509,0.46839401,0.85409140,0.00000000
1.02351176,2.44711535,0.06271997,0.36142271,0.97100083,0.22266068,1.04180953,0.47773946,0.86094509,0.00000000
1.02951476,2.47833377,0.06398090,0.37228035,0.98889630,0.22172376,1.05912459,0.48778970,0.86836151,0.00000000
1.03551776,2.51233946,0.06512003,0.38410802,1.00643591,0.22098595,1.07747546,0.49861814,0.87636127,0.00000000
1.04152076,2.54935369,0.06611546,0.39696148,1.02328821,0.22050854,1.09680851,0.51027203,0.88493108,0.00000000
1.04752376,2.58946189,0.06694552,0.41086563,1.03909394,0.22034198,1.11701854,0.52276711,0.89402154,0.00000000
1.05352676,2.63259765,0.06758968,0.42580999,1.05347774,0.22052319,1.13794778,0.53608314,0.90354613,0.00000000
1.05952976,2.67853205,0.06802947,0.44174526,1.06606098,0.22107338,1.15938640,0.55016072,0.91338170,0.00000000
1.06553277,2.72686860,0.06824933,0.45858103,1.07647485,0.22199652,1.18107487,0.56489944,0.92337023,0.00000000
1.07153577,2.77704425,0.06823731,0.47618480,1.08437332,0.22327848,1.20270780,0.58015748,0.93332187,0.00000000
1.07753877,2.82833640,0.06798571,0.49438247,1.08944521,0.22488685,1.22393946,0.59575279,0.94301912,0.00000000
1.08354177,2.87987591,0.06749148,0.51296036,1.09142503,0.22677152,1.24439063,0.61146586,0.95222198,0.00000000
1.08954477,2.93066574,0.06675641,0.53166868,1.09010191,0.22886587,1.26365685,0.62704390,0.96067393,0.00000000
1.09554777,2.97960485,0.06578713,0.55022654,1.08532649,0.23108876,1.28131767,0.64220655,0.96810846,0.00000000
1.10155078,3.02551663,0.06459494,0.56832828,1.07701537,0.23334693,1.29694695,0.65665283,0.97425611,0.00000000
1.10755378,3.06718114,0.06319544,0.58565110,1.06515321,0.23553807,1.31012373,0.67006915,0.97885173,0.00000000
1.11355678,3.10337034,0.06160792,0.60186365,1.04979234,0.23755416,1.32044370,0.68213816,0.98164181,0.00000000
1.11955978,3.13288510,0.05985477,0.61663542,1.03105026,0.23928521,1.32753080,0.69254821,0.98239179,0.00000000
1.12556278,3.15459310,0.05796072,0.62964662,1.00910513,0.24062305,1.33104870,0.70100298,0.98089309,0.00000000
1.13156578,3.16746617,0.05595206,0.64059815,0.98418965,0.24146521,1.33071194,0.70723116,0.97696980,0.00000000
1.13756878,3.17061601,0.05385584,0.64922145,0.95658377,0.24171863,1.32629623,0.71099554,0.97048482,0.00000000
1.14357179,3.16332690,0.05169918,0.65528766,0.92660659,0.24130312,1.31764759,0.71210151,0.96134522,0.00000000
1.14957479,3.14508406,0.04950858,0.65861600,0.89460778,0.24015437,1.30469004,0.71040436,0.94950683,0.00000000
1.15557779,3.11559668,0.04730933,0.65908071,0.86095901,0.23822649,1.28743130,0.70581520,0.93497763,0.00000000
1.16158079,3.07481429,0.04512508,0.65661655,0.82604552,0.23549384,1.26596632,0.69830525,0.91781992,0.00000000
1.16758379,3.02293584,0.04297745,0.65122235,0.79025818,0.23195218,1.24047819,0.68790822,0.89815111,0.00000000
1.17358679,2.96041061,0.04088580,0.64296262,0.75398610,0.22761894,1.21123638,0.67472068,0.87614285,0.00000000
1.17958979,2.88793084,0.03886707,0.63196693,0.71760994,0.22253282,1.17859205,0.65890039,0.85201852,0.00000000
1.18559280,2.80641585,0.03693573,0.61842718,0.68149582,0.21675240,1.14297049,0.64066250,0.82604898,0.00000000
1.19159580,2.71698818,0.03510372,0.60259266,0.64599001,0.21035416,1.10486083,0.62027384,0.79854665,0.00000000
1.19759880,2.62094234,0.03338058,0.58476323,0.61141414,0.20342968,1.06480322,0.59804542,0.76985788,0.00000000
1.20360180,2.51970720,0.03177341,0.56528064,0.57806097,0.19608236,1.02337393,0.57432343,0.74035399,0.00000000
1.20960480,2.41480352,0.03028706,0.54451848,0.54619072,0.18842368,0.98116878,0.54947906,0.71042112,0.00000000
1.21560780,2.30779801,0.02892415,0.52287097,0.51602777,0.18056917,0.93878573,0.52389753,0.68044916,0.00000000
1.22161081,2.20025593,0.02768514,0.50074113,0.48775795,0.17263438,0.89680694,0.49796676,0.65082038,0.00000000
1.22761381,2.09369385,0.02656847,0.47852865,0.46152617,0.16473083,0.85578142,0.47206611,0.62189801,0.00000000
1.23361681,1.98953469,0.02557060,0.45661802,0.43743477,0.15696229,0.81620874,0.44655559,0.59401525,0.00000000
1.23961981,1.88906664,0.02468606,0.43536732,0.41554234,0.14942148,0.77852444,0.42176601,0.56746533,0.00000000
1.24562281,1.79340760,0.02390763,0.41509795,0.39586338,0.14218736,0.74308801,0.39799036,0.54249284,0.00000000
1.25162581,1.70347655,0.02322636,0.39608589,0.37836878,0.13532297,0.71017366,0.37547674,0.51928686,0.00000000
1.25762881,1.61997271,0.02263184,0.37855464,0.36298716,0.12887419,0.67996435,0.35442309,0.49797616,0.00000000
1.26363182,1.54336334,0.02211229,0.36267004,0.34960724,0.12286911,0.65254938,0.33497382,0.47862661,0.00000000
1.26963482,1.47388016,0.02165487,0.34853723,0.33808123,0.11731826,0.62792542,0.31721843,0.46124099,0.00000000
1.27563782,1.41152460,0.02124596,0.33619978,0.32822912,0.11221556,0.60600104,0.30119208,0.44576114,0.00000000
1.28164082,1.35608106,0.02087145,0.32564083,0.31984398,0.10753985,0.58660429,0.28687804,0.43207237,0.00000000
1.28764382,1.30713749,0.02051719,0.31678640,0.31269800,0.10325705,0.56949312,0.27421173,0.42000984,0.00000000
1.29364682,1.26411221,0.02016927,0.30951047,0.30654914,0.09932267,0.55436795,0.26308626,0.40936673,0.00000000
1.29964982,1.22628549,0.01981452,0.30364167,0.30114822,0.09568463,0.54088595,0.25335914,0.39990361,0.00000000
1.30565283,1.19283451,0.01944081,0.29897132,0.29624613,0.09228618,0.52867621,0.24485976,0.39135883,0.00000000
1.31165583,1.16287014,0.01903747,0.29526242,0.29160103,0.08906883,0.51735528,0.23739743,0.38345928,0.00000000
1.31765883,1.13547390,0.01859553,0.29225931,0.28698507,0.08597511,0.50654230,0.23076957,0.37593108,0.00000000
1.32366183,1.10973375,0.01810807,0.28969752,0.28219063,0.08295105,0.49587319,0.22476975,0.36850984,0.00000000
1.32966483,1.08477730,0.01757027,0.28731354,0.27703564,0.07994836,0.48501342,0.21919537,0.36095006,0.00000000
1.33566783,1.05980131,0.01697960,0.28485409,0.27136793,0.07692607,0.47366870,0.21385455,0.35303328,0.00000000
1.34167084,1.03409656,0.01633580,0.28208462,0.26506841,0.07385178,0.46159356,0.20857217,0.34457472,0.00000000
1.34767384,1.00706749,0.01564078,0.27879671,0.25805305,0.07070238,0.44859739,0.20319488,0.33542826,0.00000000
1.35367684,0.97824608,0.01489845,0.27481420,0.25027356,0.06746428,0.43454797,0.19759486,0.32548971,0.00000000
1.35967984,0.94730008,0.01411454,0.26999782,0.24171688,0.06413323,0.41937245,0.19167249,0.31469817,0.00000000
1.36568284,0.91403550,0.01329626,0.26424824,0.23240356,0.06071367,0.40305605,0.18535765,0.30303579,0.00000000
1.37168584,0.87839387,0.01245200,0.25750765,0.22238509,0.05721782,0.38563858,0.17861002,0.29052586,0.00000000
1.37768884,0.84044479,0.01159094,0.24975961,0.21174045,0.05366448,0.36720917,0.17141819,0.27722964,0.00000000
1.38369185,0.80037456,0.01072272,0.24102759,0.20057210,0.05007770,0.34789959,0.16379793,0.26324194,0.00000000
1.38969485,0.75847159,0.00985706,0.23137213,0.18900147,0.04648531,0.32787655,0.15578960,0.24868601,0.00000000
1.39569785,0.71510971,0.00900346,0.22088698,0.17716435,0.04291750,0.30733335,0.14745509,0.23370777,0.00000000
1.40170085,0.67073010,0.00817087,0.20969430,0.16520638,0.03940544,0.28648138,0.13887424,0.21846991,0.00000000
1.40770385,0.62582285,0.00736749,0.19793936,0.15327864,0.03598002,0.26554181,0.13014116,0.20314601,0.00000000
1.41370685,0.58090901,0.00660054,0.18578487,0.14153378,0.03267078,0.24473773,0.12136047,0.18791490,0.00000000
1.41970985,0.53652377,0.00587619,0.17340526,0.13012268,0.02950501,0.22428713,0.11264366,0.17295567,0.00000000
1.42571286,0.49320138,0.00519942,0.16098111,0.11919166,0.02650711,0.20439691,0.10410579,0.15844327,0.00000000
1.43171586,0.45146234,0.00457408,0.14869403,0.10888049,0.02369818,0.18525799,0.09586253,0.14454497,0.00000000
1.43771886,0.41180303,0.00400288,0.13672208,0.09932103,0.02109574,0.16704170,0.08802767,0.13141772,0.00000000
1.44372186,0.37468800,0.00348749,0.12523584,0.09063654,0.01871382,0.14989739,0.08071113,0.11920635,0.00000000
1.44972486,0.34054475,0.00302866,0.11439525,0.08294156,0.01656299,0.13395124,0.07401747,0.10804264,0.00000000
1.45572786,0.30976098,0.00262632,0.10434732,0.07634236,0.01465080,0.11930617,0.06804491,0.09804522,0.00000000
1.46173087,0.28268383,0.00227981,0.09522440,0.07093759,0.01298208,0.10604270,0.06288469,0.08932004,0.00000000
1.46773387,0.25962082,0.00198797,0.08714334,0.06681932,0.01155948,0.09422056,0.05862082,0.08196137,0.00000000
1.47373687,0.24084194,0.00174931,0.08020508,0.06407394,0.01038396,0.08388091,0.05533005,0.07605322,0.00000000
1.47973987,0.22658245,0.00156216,0.07449476,0.06278313,0.00945527,0.07504893,0.05308192,0.07167080,0.00000000
1.48574287,0.21704568,0.00142481,0.07008209,0.06302447,0.00877249,0.06773655,0.05193888,0.06888204,0.00000000
1.49174587,0.21240566,0.00133558,0.06702190,0.06487168,0.00833438,0.06194521,0.05195621,0.06774900,0.00000000
1.49774887,0.21280873,0.00129289,0.06535465,0.06839444,0.00813974,0.05766841,0.05318181,0.06832883,0.00000000
1.50375188,0.21837422,0.00129530,0.06510689,0.07365760,0.00818765,0.05489393,0.05565564,0.07067444,0.00000000
1.50975488,0.22919349,0.00134156,0.06629146,0.08071979,0.00847758,0.05360562,0.05940894,0.07483459,0.00000000
1.51575788,0.24532764,0.00143054,0.06890739,0.08963145,0.00900946,0.05378466,0.06446292,0.08085340,0.00000000
1.52176088,0.26680358,0.00156120,0.07293955,0.10043237,0.00978356,0.05541027,0.07082730,0.08876941,0.00000000
1.52776388,0.29360874,0.00173253,0.07835793,0.11314866,0.01080031,0.05845987,0.07849843,0.09861394,0.00000000
1.53376688,0.32568470,0.00194344,0.08511675,0.12778953,0.01206008,0.06290871,0.08745729,0.11040915,0.00000000
1.53976988,0.36292005,0.00219269,0.09315333,0.14434375,0.01356281,0.06872900,0.09766730,0.12416562,0.00000000
1.54577289,0.40514303,0.00247874,0.10238698,0.16277626,0.01530764,0.07588869,0.10907233,0.13987977,0.00000000
1.55177589,0.45211453,0.00279966,0.11271794,0.18302491,0.01729252,0.08435002,0.12159479,0.15753117,0.00000000
1.55777889,0.50352190,0.00315303,0.12402666,0.20499769,0.01951380,0.09406784,0.13513414,0.17707995,0.00000000
1.56378189,0.55897434,0.00353583,0.13617332,0.22857060,0.02196582,0.10498799,0.14956599,0.19846442,0.00000000
1.56978489,0.61800038,0.00394438,0.14899813,0.25358625,0.02464058,0.11704577,0.16474181,0.22159916,0.00000000
1.57578789,0.68004777,0.00437429,0.16232208,0.27985363,0.02752744,0.13016465,0.18048959,0.24637363,0.00000000
1.58179090,0.74448645,0.00482047,0.17594867,0.30714881,0.03061291,0.14425536,0.19661527,0.27265137,0.00000000
1.58779390,0.81061458,0.00527710,0.18966634,0.33521693,0.03388054,0.15921539,0.21290533,0.30027006,0.00000000
1.59379690,0.87766782,0.00573775,0.20325177,0.36377531,0.03731087,0.17492898,0.22913019,0.32904231,0.00000000
1.59979990,0.94483171,0.00619541,0.21647405,0.39251773,0.04088151,0.19126771,0.24504871,0.35875719,0.00000000
1.60580290,1.01125692,0.00664269,0.22909948,0.42111970,0.04456734,0.20809154,0.26041338,0.38918260,0.00000000
1.61180590,1.07607676,0.00707193,0.24089693,0.44924467,0.04834074,0.22525044,0.27497624,0.42006827,0.00000000
1.61780890,1.13842658,0.00747540,0.25164367,0.47655075,0.05217192,0.24258643,0.28849525,0.45114929,0.00000000
1.62381191,1.19746400,0.00784555,0.26113121,0.50269801,0.05602941,0.25993598,0.30074091,0.48215019,0.00000000
1.62981491,1.25238946,0.00817517,0.26917120,0.52735573,0.05988044,0.27713269,0.31150272,0.51278918,0.00000000
