energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.59629815,5.39032298,-5.39106918,0.72423074,-0.72457436,2.72064695,-2.72160793,0.00035531,-0.00035565,0.04495684,-0.04494172,0.24251352,-0.24254462,2.89152367,-2.89136686,0.38020759,-0.38018529,0.00000000,-0.00000000
-2.59029515,5.43667419,-5.43719699,0.73670627,-0.73701738,2.74309784,-2.74381954,0.00037079,-0.00037120,0.04444653,-0.04443224,0.24566660,-0.24568978,2.91747795,-2.91729771,0.37900238,-0.37897282,0.00000000,-0.00000000
-2.58429215,5.47569485,-5.47598517,0.74895942,-0.74923531,2.75885149,-2.75932357,0.00038845,-0.00038893,0.04399744,-0.04398413,0.24826572,-0.24828041,2.94164339,-2.94143989,0.37755370,-0.37751685,0.00000000,-0.00000000
-2.57828914,5.50662263,-5.50667288,0.76084408,-0.76108220,2.76763112,-2.76784655,0.00040815,-0.00040869,0.04361139,-0.04359914,0.25027012,-0.25027580,2.96351587,-2.96328826,0.37580912,-0.37576495,0.00000000,-0.00000000
-2.57228614,5.52864502,-5.52844955,0.77219920,-0.77239725,2.76921534,-2.76917078,0.00042968,-0.00043027,0.04328630,-0.04327514,0.25164138,-0.25163757,2.98250503,-2.98225159,0.37370756,-0.37365597,0.00000000,-0.00000000
-2.56628314,5.54093182,-5.54048739,0.78285402,-0.78301003,2.76345078,-2.76314689,0.00045275,-0.00045338,0.04301653,-0.04300644,0.25234467,-0.25233096,2.99795503,-2.99767330,0.37118207,-0.37112301,0.00000000,-0.00000000
-2.56028014,5.54267103,-5.54197715,0.79263365,-0.79274608,2.75026366,-2.74970526,0.00047699,-0.00047766,0.04279333,-0.04278426,0.25235004,-0.25232612,3.00916921,-3.00885620,0.36816308,-0.36809649,0.00000000,-0.00000000
-2.55427714,5.53310642,-5.53216570,0.80136477,-0.80143253,2.72966961,-2.72886574,0.00050199,-0.00050268,0.04260543,-0.04259726,0.25163375,-0.25159940,3.01543756,-3.01509003,0.36458173,-0.36450761,0.00000000,-0.00000000
-2.54827414,5.51157538,-5.51039374,0.80888126,-0.80890378,2.70178134,-2.70074515,0.00052727,-0.00052796,0.04243963,-0.04243224,0.25017956,-0.25013468,3.01606606,-3.01568073,0.36037333,-0.36029174,0.00000000,-0.00000000
-2.54227114,5.47754532,-5.47613215,0.81502967,-0.81500694,2.66681380,-2.66556237,0.00055232,-0.00055300,0.04228154,-0.04227478,0.24797993,-0.24792456,3.01040640,-3.00998025,0.35548072,-0.35539185,0.00000000,-0.00000000
-2.53626813,5.43064721,-5.42901544,0.81967440,-0.81960696,2.62508669,-2.62364065,0.00057661,-0.00057726,0.04211624,-0.04210996,0.24503708,-0.24497143,2.99788502,-2.99741552,0.34985748,-0.34976159,0.00000000,-0.00000000
-2.53026513,5.37070487,-5.36887091,0.82270249,-0.82259150,2.57702410,-2.57540724,0.00059959,-0.00060019,0.04192901,-0.04192304,0.24136377,-0.24128820,2.97803010,-2.97751549,0.34347069,-0.34336821,0.00000000,-0.00000000
-2.52426213,5.29775877,-5.29574236,0.82402796,-0.82387514,2.52315153,-2.52139028,0.00062074,-0.00062128,0.04170596,-0.04170015,0.23698390,-0.23689892,2.95049545,-2.94993491,0.33630333,-0.33619481,0.00000000,-0.00000000
-2.51825913,5.21208339,-5.20990740,0.82359559,-0.82340329,2.46409031,-2.46221320,0.00063956,-0.00064002,0.04143459,-0.04142881,0.23193265,-0.23183897,2.91508013,-2.91447401,0.32835605,-0.32824222,0.00000000,-0.00000000
-2.51225613,5.11419751,-5.11188764,0.82138413,-0.82115530,2.40054974,-2.39858680,0.00065559,-0.00065597,0.04110432,-0.04109846,0.22625649,-0.22615496,2.87174316,-2.87109307,0.31964835,-0.31953009,0.00000000,-0.00000000
-2.50625313,5.00486688,-5.00245133,0.81740886,-0.81714704,2.33331714,-2.33129933,0.00066846,-0.00066873,0.04070689,-0.04070085,0.22001261,-0.21990424,2.82061263,-2.81992154,0.31021901,-0.31009733,0.00000000,-0.00000000
-2.50025013,4.88509937,-4.88260838,0.81172334,-0.81143270,2.26324629,-2.26120487,0.00067785,-0.00067801,0.04023661,-0.04023033,0.21326825,-0.21315419,2.76198892,-2.76126119,0.30012583,-0.30000191,0.00000000,-0.00000000
-2.49424712,4.75613254,-4.75359799,0.80442045,-0.80410573,2.19124438,-2.18921041,0.00068353,-0.00068357,0.03969058,-0.03968404,0.20609951,-0.20598104,2.69634205,-2.69558340,0.28944472,-0.28931986,0.00000000,-0.00000000
-2.48824412,4.61941425,-4.61686916,0.79563243,-0.79529896,2.11825793,-2.11626173,0.00068539,-0.00068531,0.03906873,-0.03906192,0.19859008,-0.19846856,2.62430333,-2.62352077,0.27826805,-0.27814365,0.00000000,-0.00000000
-2.48224112,4.47657696,-4.47405500,0.78553001,-0.78518365,2.04525793,-2.04332864,0.00068340,-0.00068320,0.03837380,-0.03836676,0.19082961,-0.19070649,2.54665181,-2.54585353,0.26670252,-0.26658006,0.00000000,-0.00000000
-2.47623812,4.32940663,-4.32694159,0.77432047,-0.77396760,1.97322447,-1.97138960,0.00067766,-0.00067734,0.03761120,-0.03760401,0.18291201,-0.18278878,2.46429632,-2.46349151,0.25486645,-0.25474745,0.00000000,-0.00000000
-2.47023512,4.17980726,-4.17743256,0.76224467,-0.76189212,1.90313107,-1.90141617,0.00066835,-0.00066792,0.03678883,-0.03678157,0.17493364,-0.17481182,2.37825382,-2.37745248,0.24288676,-0.24277278,0.00000000,-0.00000000
-2.46423212,4.02976238,-4.02751052,0.74957296,-0.74922788,1.83592904,-1.83435736,0.00065576,-0.00065523,0.03591676,-0.03590956,0.16699147,-0.16687257,2.28962517,-2.28883791,0.23089571,-0.23078829,0.00000000,-0.00000000
-2.45822911,3.88129460,-3.87919666,0.73660002,-0.73626985,1.77253201,-1.77112423,0.00064029,-0.00063967,0.03500696,-0.03499996,0.15918128,-0.15906677,2.19956935,-2.19880711,0.21902752,-0.21892815,0.00000000,-0.00000000
-2.45222611,3.73642460,-3.73450974,0.72363883,-0.72333110,1.71380095,-1.71257496,0.00062240,-0.00062170,0.03407289,-0.03406627,0.15159593,-0.15148723,2.10927704,-2.10855088,0.20741499,-0.20732510,0.00000000,-0.00000000
-2.44622311,3.59713080,-3.59542579,0.71101368,-0.71073593,1.66052986,-1.65950056,0.00060263,-0.00060187,0.03312917,-0.03312310,0.14432380,-0.14422224,2.01994469,-2.01926553,0.19618625,-0.19610719,0.00000000,-0.00000000
-2.44022011,3.46531078,-3.46383954,0.69905265,-0.69881219,1.61343256,-1.61261171,0.00058158,-0.00058076,0.03219117,-0.03218583,0.13744737,-0.13735417,1.93274983,-1.93212824,0.18546182,-0.18539479,0.00000000,-0.00000000
-2.43421711,3.34274559,-3.34152880,0.68807957,-0.68788334,1.57313062,-1.57252671,0.00055985,-0.00055900,0.03127459,-0.03127018,0.13104196,-0.13095824,1.84882842,-1.84827437,0.17535192,-0.17529799,0.00000000,-0.00000000
-2.42821411,3.23106769,-3.23012239,0.67840583,-0.67826023,1.54014299,-1.53976114,0.00053812,-0.00053725,0.03039515,-0.03039187,0.12517475,-0.12510148,1.76925466,-1.76877732,0.16595421,-0.16591429,0.00000000,-0.00000000
-2.42221111,3.13173331,-3.13107266,0.67032236,-0.67023304,1.51487741,-1.51471938,0.00051702,-0.00051615,0.02956819,-0.02956622,0.11990391,-0.11984191,1.69502376,-1.69463132,0.15735197,-0.15732680,0.00000000,-0.00000000
-2.41620810,3.04599965,-3.04563267,0.66409196,-0.66406367,1.49762401,-1.49768818,0.00049720,-0.00049634,0.02880834,-0.02880785,0.11527796,-0.11522789,1.62703767,-1.62673724,0.14961275,-0.14960288,0.00000000,-0.00000000
-2.41020510,2.97490722,-2.97483863,0.65994233,-0.65997875,1.48855126,-1.48883266,0.00047926,-0.00047843,0.02812918,-0.02813035,0.11133531,-0.11129766,1.56609398,-1.56589140,0.14278751,-0.14279330,0.00000000,-0.00000000
-2.40420210,2.91926730,-2.91949747,0.65806003,-0.65816366,1.48770431,-1.48819479,0.00046375,-0.00046297,0.02754302,-0.02754597,0.10810394,-0.10807906,1.51287761,-1.51277741,0.13691018,-0.13693179,0.00000000,-0.00000000
-2.39819910,2.87965453,-2.88017945,0.65858558,-0.65875764,1.49500608,-1.49569446,0.00045119,-0.00045046,0.02706054,-0.02706540,0.10560128,-0.10558932,1.46795517,-1.46796047,0.13199765,-0.13203506,0.00000000,-0.00000000
-2.39219610,2.85640412,-2.85721558,0.66160989,-0.66185029,1.51026075,-1.51113305,0.00044200,-0.00044134,0.02669065,-0.02669751,0.10383413,-0.10383508,1.43177160,-1.43188410,0.12805025,-0.12810324,0.00000000,-0.00000000
-2.38619310,2.84961355,-2.85069926,0.66717207,-0.66747935,1.53315968,-1.53419944,0.00043654,-0.00043594,0.02644023,-0.02644914,0.10279876,-0.10281245,1.40464868,-1.40486862,0.12505242,-0.12512058,0.00000000,-0.00000000
-2.38019010,2.85914791,-2.86049178,0.67525864,-0.67563006,1.56328961,-1.56447823,0.00043505,-0.00043453,0.02631397,-0.02632496,0.10248112,-0.10250720,1.38678503,-1.38711119,0.12297381,-0.12305657,0.00000000,-0.00000000
-2.37418709,2.88464849,-2.88623097,0.68580420,-0.68623576,1.60014262,-1.60145975,0.00043772,-0.00043728,0.02631427,-0.02632731,0.10285709,-0.10289507,1.37825723,-1.37868696,0.12177058,-0.12186719,0.00000000,-0.00000000
-2.36818409,2.92554410,-2.92734255,0.69869336,-0.69917992,1.64312768,-1.64455165,0.00044462,-0.00044426,0.02644110,-0.02645614,0.10389292,-0.10394214,1.37902181,-1.37955104,0.12138685,-0.12149642,0.00000000,-0.00000000
-2.36218109,2.98106431,-2.98305344,0.71376388,-0.71429928,1.69158322,-1.69309152,0.00045571,-0.00045543,0.02669200,-0.02670895,0.10554571,-0.10560538,1.38891781,-1.38954108,0.12175638,-0.12187788,0.00000000,-0.00000000
-2.35617809,3.05025444,-3.05240676,0.73081076,-0.73138802,1.74479036,-1.74636007,0.00047088,-0.00047068,0.02706209,-0.02708081,0.10776402,-0.10783322,1.40766984,-1.40838038,0.12280430,-0.12293656,0.00000000,-0.00000000
-2.35017509,3.13199171,-3.13427802,0.74959128,-0.75020275,1.80198634,-1.80359462,0.00048990,-0.00048977,0.02754409,-0.02756441,0.11048861,-0.11056632,1.43489170,-1.43568143,0.12444887,-0.12459064,0.00000000,-0.00000000
-2.34417209,3.22500247,-3.22739233,0.76983056,-0.77046812,1.86237787,-1.86400235,0.00051247,-0.00051240,0.02812851,-0.02815021,0.11365333,-0.11373840,1.47009046,-1.47095013,0.12660332,-0.12675325,0.00000000,-0.00000000
-2.33816908,3.32788019,-3.33034240,0.79122768,-0.79188292,1.92515390,-1.92677314,0.00053819,-0.00053818,0.02880379,-0.02882662,0.11718608,-0.11727731,1.51267138,-1.51359059,0.12917766,-0.12933434,0.00000000,-0.00000000
-2.33216608,3.43910438,-3.44160747,0.81346204,-0.81412647,1.98949786,-1.99109166,0.00056659,-0.00056663,0.02955654,-0.02958025,0.12100999,-0.12110608,1.56194373,-1.56291105,0.13208040,-0.13224235,0.00000000,-0.00000000
-2.32616308,3.55706045,-3.55957310,0.83619995,-0.83686516,2.05459897,-2.05614871,0.00059713,-0.00059721,0.03037189,-0.03039619,0.12504464,-0.12514426,1.61712780,-1.61813088,0.13522025,-0.13538599,0.00000000,-0.00000000
-2.32016008,3.68006064,-3.68255213,0.85910126,-0.85975913,2.11966279,-2.12115168,0.00062922,-0.00062933,0.03123383,-0.03125840,0.12920744,-0.12930925,1.67736338,-1.67838912,0.13850774,-0.13867576,0.00000000,-0.00000000
-2.31415708,3.80636610,-3.80880674,0.88182600,-0.88246883,2.18392087,-2.18533415,0.00066223,-0.00066236,0.03212557,-0.03215011,0.13341517,-0.13351781,1.74171996,-1.74275462,0.14185662,-0.14202544,0.00000000,-0.00000000
-2.30815408,3.93421045,-3.93657195,0.90404088,-0.90466153,2.24663968,-2.24796475,0.00069549,-0.00069563,0.03303004,-0.03305423,0.13758545,-0.13768759,1.80920858,-1.81023803,0.14518529,-0.14535344,0.00000000,-0.00000000
-2.30215108,4.06182455,-4.06408041,0.92542572,-0.92601776,2.30712890,-2.30835540,0.00072833,-0.00072846,0.03393027,-0.03395382,0.14163837,-0.14173873,1.87879575,-1.87980564,0.14841790,-0.14858398,0.00000000,-0.00000000
-2.29614807,4.18746260,-4.18958847,0.94567964,-0.94623742,2.36474904,-2.36586891,0.00076008,-0.00076019,0.03480989,-0.03483251,0.14549806,-0.14559545,1.94941895,-1.95039499,0.15148540,-0.15164807,0.00000000,-0.00000000
-2.29014507,4.30942925,-4.31140323,0.96452690,-0.96504567,2.41891862,-2.41992607,0.00079009,-0.00079017,0.03565355,-0.03567497,0.14909427,-0.14918756,2.02000393,-2.02093212,0.15432634,-0.15448436,0.00000000,-0.00000000
-2.28414207,4.42610716,-4.42791015,0.98172250,-0.98219843,2.46912077,-2.47001222,0.00081774,-0.00081778,0.03644728,-0.03646728,0.15236373,-0.15245192,2.08948313,-2.09035006,0.15688754,-0.15703975,0.00000000,-0.00000000
-2.27813907,4.53598457,-4.53760050,0.99705714,-0.99748741,2.51490923,-2.51568324,0.00084249,-0.00084249,0.03717891,-0.03719729,0.15525151,-0.15533374,2.15681504,-2.15760816,0.15912448,-0.15926986,0.00000000,-0.00000000
-2.27213607,4.63768197,-4.63909801,1.01036163,-1.01074443,2.55591354,-2.55657066,0.00086385,-0.00086380,0.03783830,-0.03785489,0.15771212,-0.15778766,2.22100380,-2.22171172,0.16100156,-0.16113920,0.00000000,-0.00000000
-2.26613307,4.72997694,-4.73118373,1.02151045,-1.02184499,2.59184329,-2.59238593,0.00088144,-0.00088132,0.03841754,-0.03843225,0.15971032,-0.15977862,2.28111849,-2.28173120,0.16249215,-0.16262128,0.00000000,-0.00000000
-2.26013007,4.81182632,-4.81281801,1.03042437,-1.03071087,2.62249111,-2.62292336,0.00089495,-0.00089477,0.03891110,-0.03892386,0.16122179,-0.16128245,2.33631139,-2.33682054,0.16357839,-0.16369838,0.00000000,-0.00000000
-2.25412706,4.88238461,-4.88315893,1.03707189,-1.03731150,2.64773411,-2.64806149,0.00090420,-0.00090397,0.03931584,-0.03932662,0.16223341,-0.16228618,2.38583459,-2.38623365,0.16425092,-0.16436129,0.00000000,-0.00000000
-2.24812406,4.94101779,-4.94157598,1.04146940,-1.04166417,2.66753349,-2.66776278,0.00090913,-0.00090884,0.03963091,-0.03963974,0.16274319,-0.16278801,2.42905426,-2.42933870,0.16450839,-0.16460879,0.00000000,-0.00000000
-2.24212106,4.98731178,-4.98765847,1.04367999,-1.04383278,2.68193226,-2.68207120,0.00090980,-0.00090945,0.03985765,-0.03986459,0.16276004,-0.16279698,2.46546210,-2.46562946,0.16435686,-0.16444707,0.00000000,-0.00000000
-2.23611806,5.02107507,-5.02121802,1.04381071,-1.04392506,2.69105066,-2.69110772,0.00090639,-0.00090598,0.03999932,-0.04000446,0.16230308,-0.16233236,2.49468352,-2.49473345,0.16380908,-0.16388904,0.00000000,-0.00000000
-2.23011506,5.04233526,-5.04228507,1.04200851,-1.04208851,2.69507961,-2.69506367,0.00089918,-0.00089873,0.04006077,-0.04006424,0.16140077,-0.16142271,2.51648214,-2.51641637,0.16288379,-0.16295352,0.00000000,-0.00000000
-2.22411206,5.05132960,-5.05109930,1.03845474,-1.03850487,2.69427209,-2.69419219,0.00088858,-0.00088810,0.04004818,-0.04005012,0.16008977,-0.16010480,2.53076078,-2.53058303,0.16160487,-0.16166452,0.00000000,-0.00000000
-2.21810905,5.04848999,-5.04809460,1.03335851,-1.03338351,2.68893281,-2.68879787,0.00087511,-0.00087461,0.03996862,-0.03996917,0.15841361,-0.15842223,2.53755865,-2.53727445,0.16000062,-0.16005042,0.00000000,-0.00000000
-2.21210605,5.03442310,-5.03387911,1.02694916,-1.02695384,2.67940667,-2.67922520,0.00085935,-0.00085883,0.03982970,-0.03982902,0.15642128,-0.15642405,2.53704524,-2.53666174,0.15810299,-0.15814324,0.00000000,-0.00000000
-2.20610305,5.00988667,-5.00921153,1.01946809,-1.01945715,2.66606645,-2.66584635,0.00084196,-0.00084144,0.03963921,-0.03963747,0.15416572,-0.15416322,2.52951118,-2.52903693,0.15594690,-0.15597800,0.00000000,-0.00000000
-2.20010005,4.97576319,-4.97497480,1.01116040,-1.01113830,2.64930043,-2.64904878,0.00082365,-0.00082314,0.03940482,-0.03940216,0.15170233,-0.15169514,2.51535660,-2.51480124,0.15356977,-0.15359214,0.00000000,-0.00000000
-2.19409705,4.93303235,-4.93214856,1.00226670,-1.00223750,2.62950065,-2.62922354,0.00080515,-0.00080467,0.03913382,-0.03913036,0.14908755,-0.14907625,2.49507766,-2.49445163,0.15101096,-0.15102509,0.00000000,-0.00000000
-2.18809405,4.88274365,-4.88178182,0.99301556,-0.99298279,2.60705238,-2.60675485,0.00078720,-0.00078676,0.03883290,-0.03882877,0.14637764,-0.14636276,2.46925179,-2.46856605,0.14831157,-0.14831795,0.00000000,-0.00000000
-2.18209105,4.82599050,-4.82496715,0.98361687,-0.98358347,2.58232551,-2.58201152,0.00077054,-0.00077016,0.03850810,-0.03850340,0.14362751,-0.14360957,2.43852252,-2.43778825,0.14551415,-0.14551333,0.00000000,-0.00000000
-2.17608804,4.76388704,-4.76281759,0.97425664,-0.97422490,2.55566840,-2.55534087,0.00075588,-0.00075556,0.03816475,-0.03815955,0.14088995,-0.14086940,2.40358434,-2.40281272,0.14266272,-0.14265527,0.00000000,-0.00000000
-2.17008504,4.69754874,-4.69644737,0.96509332,-0.96506486,2.52740440,-2.52706532,0.00074386,-0.00074363,0.03780754,-0.03780191,0.13821495,-0.13819222,2.36516839,-2.36437033,0.13980276,-0.13978926,0.00000000,-0.00000000
-2.16408204,4.62807734,-4.62695692,0.95625599,-0.95623177,2.49783139,-2.49748202,0.00073511,-0.00073497,0.03744067,-0.03743466,0.13564937,-0.13562485,2.32402924,-2.32321524,0.13698126,-0.13696236,0.00000000,-0.00000000
-2.15807904,4.55655061,-4.55542276,0.94784433,-0.94782474,2.46722422,-2.46686529,0.00073016,-0.00073013,0.03706802,-0.03706167,0.13323684,-0.13321087,2.28093330,-2.28011327,0.13424692,-0.13422329,0.00000000,-0.00000000
-2.15207604,4.48401684,-4.48289213,0.93993043,-0.93991539,2.43583983,-2.43547185,0.00072950,-0.00072959,0.03669342,-0.03668678,0.13101781,-0.13099075,2.23664891,-2.23583213,0.13165015,-0.13162252,0.00000000,-0.00000000
-2.14607304,4.41149386,-4.41038204,0.93256231,-0.93255138,2.40392466,-2.40354823,0.00073354,-0.00073377,0.03632090,-0.03631399,0.12902986,-0.12900206,2.19193835,-2.19113339,0.12924317,-0.12921231,0.00000000,-0.00000000
-2.14007004,4.33997171,-4.33888204,0.92576875,-0.92576131,2.37172377,-2.37133990,0.00074267,-0.00074304,0.03595493,-0.03594781,0.12730805,-0.12727989,2.14755151,-2.14676624,0.12707983,-0.12704659,0.00000000,-0.00000000
-2.13406703,4.27041829,-4.26935989,0.91956524,-0.91956061,2.33949085,-2.33910130,0.00075722,-0.00075776,0.03560070,-0.03559343,0.12588535,-0.12585725,2.10422111,-2.10346276,0.12521537,-0.12518067,0.00000000,-0.00000000
-2.12806403,4.20378662,-4.20276884,0.91396050,-0.91395814,2.30749850,-2.30710606,0.00077750,-0.00077823,0.03526427,-0.03525695,0.12479309,-0.12476552,2.06265923,-2.06193445,0.12370596,-0.12367079,0.00000000,-0.00000000
-2.12206103,4.14102260,-4.14005539,0.90896321,-0.90896289,2.27604776,-2.27565649,0.00080385,-0.00080478,0.03495275,-0.03494548,0.12406126,-0.12403475,2.02355463,-2.02286955,0.12260792,-0.12257335,0.00000000,-0.00000000
-2.11605803,4.08307200,-4.08216620,0.90458840,-0.90459031,2.24547608,-2.24509154,0.00083663,-0.00083779,0.03467431,-0.03466723,0.12371872,-0.12369390,1.98757054,-1.98693089,0.12197682,-0.12194398,0.00000000,-0.00000000
-2.11005503,4.03088534,-4.03005293,0.90086311,-0.90086798,2.21616316,-2.21579248,0.00087625,-0.00087768,0.03443815,-0.03443142,0.12379322,-0.12377079,1.95534248,-1.95475367,0.12186621,-0.12183631,0.00000000,-0.00000000
-2.10405203,3.98541965,-3.98467388,0.89783084,-0.89784001,2.18853374,-2.18818566,0.00092323,-0.00092496,0.03425438,-0.03424820,0.12431120,-0.12429194,1.92747568,-1.92694287,0.12232624,-0.12230050,0.00000000,-0.00000000
-2.09804902,3.94763615,-3.94699158,0.89555447,-0.89556995,2.16305704,-2.16274189,0.00097820,-0.00098027,0.03413378,-0.03412836,0.12529735,-0.12528208,1.90454178,-1.90406998,0.12340194,-0.12338163,0.00000000,-0.00000000
-2.09204602,3.91849334,-3.91796573,0.89411747,-0.89414189,2.14024256,-2.13997202,0.00104192,-0.00104438,0.03408753,-0.03408310,0.12677391,-0.12676353,1.88707456,-1.88666861,0.12513157,-0.12511793,0.00000000,-0.00000000
-2.08604302,3.89893497,-3.89854107,0.89362315,-0.89365972,2.12063193,-2.12041882,0.00111531,-0.00111822,0.03412677,-0.03412358,0.12875982,-0.12875522,1.87556448,-1.87522908,0.12754473,-0.12753897,0.00000000,-0.00000000
-2.08004002,3.88987312,-3.88963031,0.89419198,-0.89424439,2.10478718,-2.10464509,0.00119947,-0.00120288,0.03426223,-0.03426054,0.13126965,-0.13127174,1.87045196,-1.87019163,0.13066058,-0.13066385,0.00000000,-0.00000000
-2.07403702,3.89216654,-3.89209233,0.89595713,-0.89602938,2.09327553,-2.09321840,0.00129564,-0.00129963,0.03450375,-0.03450380,0.13431243,-0.13432205,1.87211962,-1.87193862,0.13448621,-0.13449954,0.00000000,-0.00000000
-2.06803402,3.90659503,-3.90670650,0.89905836,-0.89915458,2.08665137,-2.08669299,0.00140522,-0.00140987,0.03485979,-0.03486181,0.13789044,-0.13790839,1.88088338,-1.88078560,0.13901513,-0.13903942,0.00000000,-0.00000000
-2.06203102,3.93383075,-3.93414388,0.90363457,-0.90375884,2.08543597,-2.08558945,0.00152976,-0.00153513,0.03533699,-0.03534119,0.14199805,-0.14202498,1.89698295,-1.89697179,0.14422620,-0.14426215,0.00000000,-0.00000000
-2.05602801,3.97440769,-3.97493661,0.90981557,-0.90997165,2.09009593,-2.09037312,0.00167087,-0.00167705,0.03593974,-0.03594630,0.14662065,-0.14665709,1.92057199,-1.92065015,0.15008282,-0.15013093,0.00000000,-0.00000000
-2.05002501,4.02869069,-4.02944696,0.91771330,-0.91790443,2.10102108,-2.10143202,0.00183023,-0.00183728,0.03666984,-0.03667891,0.15173383,-0.15178010,1.95170831,-1.95187763,0.15653273,-0.15659324,0.00000000,-0.00000000
-2.04402201,4.09684555,-4.09783738,0.92741319,-0.92764185,2.11850304,-2.11905542,0.00200946,-0.00201746,0.03752623,-0.03753790,0.15730278,-0.15735898,1.99034475,-1.99060603,0.16350819,-0.16358111,0.00000000,-0.00000000
-2.03801901,4.17881175,-4.18004330,0.93896612,-0.93923384,2.14271538,-2.14341401,0.00221012,-0.00221913,0.03850480,-0.03851910,0.16328204,-0.16334807,2.03632122,-2.03667401,0.17092687,-0.17101188,0.00000000,-0.00000000
-2.03201601,4.27427938,-4.27575014,0.95238138,-0.95268858,2.17369627,-2.17454270,0.00243356,-0.00244364,0.03959828,-0.03961521,0.16961574,-0.16969121,2.08935840,-2.08980079,0.17869313,-0.17878965,0.00000000,-0.00000000
-2.02601301,4.38267173,-4.38437602,0.96762120,-0.96796704,2.21133479,-2.21232694,0.00268087,-0.00269205,0.04079637,-0.04081584,0.17623808,-0.17632236,2.14905356,-2.14958209,0.18670001,-0.18680715,0.00000000,-0.00000000
-2.02001001,4.50313476,-4.50506131,0.98459707,-0.98497939,2.25536143,-2.25649336,0.00295276,-0.00296506,0.04208578,-0.04210766,0.18307437,-0.18316657,2.21487914,-2.21548860,0.19483154,-0.19494813,0.00000000,-0.00000000
-2.01400700,4.63453452,-4.63666631,1.00316823,-1.00358352,2.30534361,-2.30660545,0.00324952,-0.00326293,0.04345056,-0.04347465,0.19004244,-0.19014142,2.28618417,-2.28686758,0.20296557,-0.20309018,0.00000000,-0.00000000
-2.00800400,4.77546325,-4.77777747,1.02314235,-1.02358578,2.36068665,-2.36206460,0.00357086,-0.00358535,0.04487243,-0.04489847,0.19705434,-0.19715875,2.36219906,-2.36294762,0.21097685,-0.21110781,0.00000000,-0.00000000
-2.00200100,4.92425455,-4.92672281,1.04427853,-1.04474404,2.42064033,-2.42211686,0.00391591,-0.00393141,0.04633120,-0.04635889,0.20401848,-0.20412678,2.44204380,-2.44284693,0.21874034,-0.21887576,0.00000000,-0.00000000
-1.99599800,5.07900766,-5.08159639,1.06629241,-1.06677291,2.48431119,-2.48586535,0.00428314,-0.00429955,0.04780526,-0.04783426,0.21084190,-0.21095239,2.52473960,-2.52558504,0.22613452,-0.22627237,0.00000000,-0.00000000
-1.98999500,5.23762053,-5.24029156,1.08886335,-1.08935085,2.55068025,-2.55228810,0.00467032,-0.00468752,0.04927216,-0.04930209,0.21743266,-0.21754356,2.60922390,-2.61009785,0.23304468,-0.23318281,0.00000000,-0.00000000
-1.98399200,5.39783089,-5.40054229,1.11164309,-1.11212897,2.61862569,-2.62026090,0.00507455,-0.00509237,0.05070916,-0.05073960,0.22370243,-0.22381189,2.69436855,-2.69525594,0.23936604,-0.23950223,0.00000000,-0.00000000
-1.97798899,5.55726447,-5.55997147,1.13426579,-1.13474108,2.68694985,-2.68858435,0.00549225,-0.00551051,0.05209376,-0.05212429,0.22956885,-0.22967503,2.77900080,-2.77988553,0.24500643,-0.24513847,0.00000000,-0.00000000
-1.97198599,5.71348871,-5.71614483,1.15635878,-1.15681442,2.75440964,-2.75601440,0.00591925,-0.00593772,0.05340434,-0.05343454,0.23495786,-0.23505899,2.86192660,-2.86279191,0.24988869,-0.25001443,0.00000000,-0.00000000
-1.96598299,5.86407062,-5.86662888,1.17755363,-1.17798080,2.81974932,-2.82129513,0.00635086,-0.00636930,0.05462060,-0.05465004,0.23980584,-0.23990025,2.94195569,-2.94278455,0.25395247,-0.25406986,0.00000000,-0.00000000
-1.95997999,6.00663683,-6.00905102,1.19749705,-1.19788741,2.88173454,-2.88319288,0.00678200,-0.00680016,0.05572410,-0.05575237,0.24406131,-0.24414751,3.01792789,-3.01870338,0.25715551,-0.25726268,0.00000000,-0.00000000
-1.95397699,6.13893398,-6.14115995,1.21586111,-1.21620711,2.93918635,-2.94053020,0.00720736,-0.00722497,0.05669860,-0.05672532,0.24768649,-0.24776318,3.08873969,-3.08944546,0.25947432,-0.25956960,0.00000000,-0.00000000
-1.94797399,6.25888732,-6.26088424,1.23235245,-1.23264754,2.99101403,-2.99221868,0.00762154,-0.00763833,0.05753047,-0.05755529,0.25065825,-0.25072442,3.15337064,-3.15399134,0.26090426,-0.26098624,0.00000000,-0.00000000
-1.94197099,6.36465574,-6.36638727,1.24672001,-1.24695884,3.03624544,-3.03728919,0.00801927,-0.00803496,0.05820890,-0.05823152,0.25296889,-0.25302379,3.21090854,-3.21143026,0.26145902,-0.26152660,0.00000000,-0.00000000
-1.93596798,6.45468120,-6.45611654,1.25876114,-1.25893971,3.07405385,-3.07491867,0.00839556,-0.00840992,0.05872611,-0.05874627,0.25462631,-0.25466950,3.26057279,-3.26098344,0.26116969,-0.26122207,0.00000000,-0.00000000
