energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-3.39469735,1.50408409,0.00306743,0.30125405,0.01942651,0.88695959,0.35077806,0.27790411,0.27714652,0.00948690
-3.38869435,1.40263742,0.00271361,0.28264326,0.01736121,0.82677613,0.32915124,0.25948734,0.25383346,0.00888311
-3.38269135,1.30223460,0.00238715,0.26338726,0.01541806,0.76795777,0.30757941,0.24118468,0.23153262,0.00828295
-3.37668834,1.20362925,0.00208804,0.24377283,0.01360562,0.71080260,0.28623165,0.22314088,0.21033146,0.00769065
-3.37068534,1.10751837,0.00181591,0.22407798,0.01192951,0.65557543,0.26527021,0.20549030,0.19029779,0.00711024
-3.36468234,1.01453249,0.00157006,0.20456463,0.01039249,0.60250783,0.24484814,0.18835471,0.17148043,0.00654542
-3.35867934,0.92522823,0.00134950,0.18547250,0.00899474,0.55179878,0.22510738,0.17184179,0.15391023,0.00599958
-3.35267634,0.84008338,0.00115303,0.16701431,0.00773411,0.50361573,0.20617739,0.15604394,0.13760145,0.00547573
-3.34667334,0.75949440,0.00097923,0.14937226,0.00660644,0.45809613,0.18817414,0.14103762,0.12255327,0.00497645
-3.34067034,0.68377620,0.00082658,0.13269605,0.00560588,0.41534914,0.17119963,0.12688327,0.10875158,0.00450392
-3.33466733,0.61316405,0.00069343,0.11710215,0.00472528,0.37545759,0.15534175,0.11362544,0.09617079,0.00405988
-3.32866433,0.54781729,0.00057813,0.10267429,0.00395649,0.33848003,0.14067451,0.10129352,0.08477571,0.00364564
-3.32266133,0.48782448,0.00047899,0.08946507,0.00329069,0.30445266,0.12725850,0.08990264,0.07452336,0.00326212
-3.31665833,0.43320967,0.00039435,0.07749837,0.00271873,0.27339136,0.11514155,0.07945486,0.06536478,0.00290983
-3.31065533,0.38393936,0.00032260,0.06677245,0.00223134,0.24529345,0.10435949,0.06994058,0.05724658,0.00258895
-3.30465233,0.33992989,0.00026222,0.05726350,0.00181941,0.22013936,0.09493693,0.06134004,0.05011251,0.00229932
-3.29864932,0.30105482,0.00021177,0.04892939,0.00147417,0.19789410,0.08688800,0.05362484,0.04390467,0.00204050
-3.29264632,0.26715219,0.00016991,0.04171349,0.00118730,0.17850849,0.08021704,0.04675953,0.03856467,0.00181179
-3.28664332,0.23803120,0.00013544,0.03554835,0.00095113,0.16192023,0.07491910,0.04070315,0.03403452,0.00161229
-3.28064032,0.21347838,0.00010726,0.03035916,0.00075862,0.14805476,0.07098030,0.03541060,0.03025734,0.00144088
-3.27463732,0.19326301,0.00008438,0.02606684,0.00060348,0.13682597,0.06837808,0.03083403,0.02717789,0.00129634
-3.26863432,0.17714180,0.00006594,0.02259067,0.00048018,0.12813682,0.06708127,0.02692400,0.02474296,0.00117726
-3.26263132,0.16486289,0.00005119,0.01985059,0.00038392,0.12187987,0.06705003,0.02363058,0.02290162,0.00108218
-3.25662831,0.15616916,0.00003947,0.01776894,0.00031062,0.11793793,0.06823586,0.02090428,0.02160536,0.00100954
-3.25062531,0.15080102,0.00003023,0.01627180,0.00025690,0.11618468,0.07058153,0.01869681,0.02080814,0.00095773
-3.24462231,0.14849893,0.00002300,0.01529001,0.00022005,0.11648564,0.07402117,0.01696183,0.02046649,0.00092507
-3.23861931,0.14900557,0.00001738,0.01475977,0.00019794,0.11869931,0.07848055,0.01565552,0.02053948,0.00090990
-3.23261631,0.15206813,0.00001305,0.01462302,0.00018900,0.12267874,0.08387766,0.01473706,0.02098882,0.00091052
-3.22661331,0.15744066,0.00000973,0.01482756,0.00019217,0.12827352,0.09012365,0.01416907,0.02177895,0.00092523
-3.22061031,0.16488675,0.00000720,0.01532712,0.00020682,0.13533230,0.09712413,0.01391799,0.02287725,0.00095238
-3.21460730,0.17418249,0.00000530,0.01608122,0.00023273,0.14370572,0.10478100,0.01395446,0.02425431,0.00099034
-3.20860430,0.18511997,0.00000387,0.01705509,0.00026998,0.15324992,0.11299470,0.01425357,0.02588423,0.00103756
-3.20260130,0.19751107,0.00000281,0.01821949,0.00031898,0.16383040,0.12166684,0.01479519,0.02774511,0.00109254
-3.19659830,0.21119160,0.00000202,0.01955061,0.00038033,0.17532623,0.13070325,0.01556422,0.02981950,0.00115392
-3.19059530,0.22602557,0.00000145,0.02102998,0.00045480,0.18763431,0.14001722,0.01655079,0.03209492,0.00122047
-3.18459230,0.24190936,0.00000103,0.02264437,0.00054328,0.20067365,0.14953280,0.01775049,0.03456434,0.00129109
-3.17858929,0.25877561,0.00000073,0.02438577,0.00064669,0.21438924,0.15918806,0.01916443,0.03722665,0.00136489
-3.17258629,0.27659633,0.00000051,0.02625129,0.00076593,0.22875532,0.16893797,0.02079932,0.04008700,0.00144117
-3.16658329,0.29538512,0.00000035,0.02824308,0.00090182,0.24377782,0.17875682,0.02266730,0.04315691,0.00151943
-3.16058029,0.31519790,0.00000025,0.03036820,0.00105502,0.25949548,0.18863988,0.02478579,0.04645429,0.00159942
-3.15457729,0.33613210,0.00000017,0.03263838,0.00122595,0.27597962,0.19860408,0.02717705,0.05000308,0.00168111
-3.14857429,0.35832386,0.00000011,0.03506965,0.00141473,0.29333219,0.20868767,0.02986761,0.05383265,0.00176470
-3.14257129,0.38194310,0.00000008,0.03768189,0.00162115,0.31168202,0.21894855,0.03288748,0.05797680,0.00185058
-3.13656828,0.40718642,0.00000005,0.04049816,0.00184454,0.33117919,0.22946143,0.03626915,0.06247253,0.00193934
-3.13056528,0.43426784,0.00000003,0.04354394,0.00208381,0.35198755,0.24031365,0.04004634,0.06735832,0.00203172
-3.12456228,0.46340750,0.00000002,0.04684612,0.00233733,0.37427557,0.25159984,0.04425264,0.07267226,0.00212856
-3.11855928,0.49481869,0.00000002,0.05043192,0.00260299,0.39820575,0.26341562,0.04891986,0.07844976,0.00223073
-3.11255628,0.52869351,0.00000001,0.05432760,0.00287815,0.42392301,0.27585046,0.05407632,0.08472125,0.00233912
-3.10655328,0.56518791,0.00000001,0.05855713,0.00315966,0.45154250,0.28898023,0.05974499,0.09150962,0.00245453
-3.10055028,0.60440648,0.00000000,0.06314073,0.00344393,0.48113735,0.30285956,0.06594162,0.09882780,0.00257760
-3.09454727,0.64638796,0.00000000,0.06809342,0.00372698,0.51272710,0.31751459,0.07267290,0.10667636,0.00270879
-3.08854427,0.69109204,0.00000000,0.07342356,0.00400452,0.54626729,0.33293654,0.07993473,0.11504144,0.00284827
-3.08254127,0.73838824,0.00000000,0.07913152,0.00427203,0.58164091,0.34907629,0.08771069,0.12389299,0.00299592
-3.07653827,0.78804758,0.00000000,0.08520837,0.00452493,0.61865231,0.36584067,0.09597073,0.13318357,0.00315123
-3.07053527,0.83973764,0.00000000,0.09163491,0.00475867,0.65702400,0.38309048,0.10467032,0.14284763,0.00331331
-3.06453227,0.89302149,0.00000000,0.09838080,0.00496888,0.69639676,0.40064061,0.11374989,0.15280152,0.00348088
-3.05852926,0.94736080,0.00000000,0.10540402,0.00515150,0.73633330,0.41826238,0.12313485,0.16294425,0.00365225
-3.05252626,1.00212332,0.00000000,0.11265072,0.00530291,0.77632555,0.43568805,0.13273611,0.17315886,0.00382536
-3.04652326,1.05659466,0.00000000,0.12005533,0.00542005,0.81580538,0.45261754,0.14245115,0.18331467,0.00399783
-3.04052026,1.10999411,0.00000000,0.12754117,0.00550055,0.85415865,0.46872687,0.15216569,0.19327011,0.00416699
-3.03451726,1.16149407,0.00000000,0.13502137,0.00554277,0.89074201,0.48367837,0.16175582,0.20287621,0.00432996
-3.02851426,1.21024243,0.00000000,0.14240024,0.00554588,0.92490186,0.49713182,0.17109077,0.21198057,0.00448375
-3.02251126,1.25538714,0.00000000,0.14957505,0.00550989,0.95599483,0.50875644,0.18003601,0.22043172,0.00462532
-3.01650825,1.29610207,0.00000000,0.15643811,0.00543563,0.98340883,0.51824281,0.18845678,0.22808363,0.00475172
-3.01050525,1.33161314,0.00000000,0.16287921,0.00532474,1.00658396,0.52531449,0.19622184,0.23480036,0.00486013
-3.00450225,1.36122363,0.00000000,0.16878828,0.00517960,1.02503228,0.52973857,0.20320733,0.24046047,0.00494801
-2.99849925,1.38433786,0.00000000,0.17405824,0.00500324,1.03835563,0.53133481,0.20930065,0.24496117,0.00501315
-2.99249625,1.40048199,0.00000000,0.17858795,0.00479924,1.04626083,0.52998286,0.21440417,0.24822200,0.00505378
-2.98649325,1.40932132,0.00000000,0.18228507,0.00457162,1.04857139,0.52562723,0.21843860,0.25018782,0.00506861
-2.98049025,1.41067326,0.00000000,0.18506890,0.00432469,1.04523552,0.51827995,0.22134600,0.25083109,0.00505687
-2.97448724,1.40451544,0.00000000,0.18687287,0.00406294,1.03632981,0.50802053,0.22309208,0.25015328,0.00501837
-2.96848424,1.39098861,0.00000000,0.18764680,0.00379085,1.02205859,0.49499360,0.22366790,0.24818533,0.00495348
-2.96248124,1.37039422,0.00000001,0.18735868,0.00351286,1.00274898,0.47940409,0.22309075,0.24498719,0.00486315
-2.95647824,1.34318669,0.00000001,0.18599591,0.00323317,0.97884169,0.46151040,0.22140418,0.24064636,0.00474885
-2.95047524,1.30996068,0.00000001,0.18356599,0.00295568,0.95087817,0.44161577,0.21867717,0.23527556,0.00461257
-2.94447224,1.27143391,0.00000002,0.18009661,0.00268390,0.91948433,0.42005840,0.21500235,0.22900956,0.00445669
-2.93846923,1.22842596,0.00000003,0.17563507,0.00242091,0.88535176,0.39720064,0.21049350,0.22200128,0.00428398
-2.93246623,1.18183409,0.00000004,0.17024708,0.00216929,0.84921687,0.37341784,0.20528218,0.21441729,0.00409748
-2.92646323,1.13260680,0.00000006,0.16401503,0.00193113,0.81183898,0.34908726,0.19951379,0.20643294,0.00390041
-2.92046023,1.08171610,0.00000009,0.15703570,0.00170802,0.77397794,0.32457751,0.19334306,0.19822713,0.00369606
-2.91445723,1.03012962,0.00000013,0.14941759,0.00150108,0.73637220,0.30023887,0.18692926,0.18997709,0.00348775
-2.90845423,0.97878338,0.00000019,0.14127790,0.00131097,0.69971807,0.27639490,0.18043118,0.18185324,0.00327870
-2.90245123,0.92855626,0.00000027,0.13273940,0.00113796,0.66465074,0.25333537,0.17400219,0.17401431,0.00307194
-2.89644822,0.88024708,0.00000038,0.12392719,0.00098196,0.63172785,0.23131102,0.16778556,0.16660299,0.00287027
-2.89044522,0.83455497,0.00000054,0.11496553,0.00084259,0.60141595,0.21052984,0.16191010,0.15974212,0.00267618
-2.88444222,0.79206374,0.00000076,0.10597493,0.00071926,0.57408037,0.19115517,0.15648656,0.15353167,0.00249180
-2.87843922,0.75323073,0.00000106,0.09706949,0.00061120,0.54997871,0.17330540,0.15160463,0.14804660,0.00231885
-2.87243622,0.71838045,0.00000146,0.08835468,0.00051753,0.52925811,0.15705518,0.14733100,0.14333560,0.00215868
-2.86643322,0.68770321,0.00000201,0.07992556,0.00043733,0.51195634,0.14243803,0.14370828,0.13942087,0.00201218
-2.86043022,0.66125865,0.00000275,0.07186548,0.00036968,0.49800666,0.12944998,0.14075505,0.13629886,0.00187986
-2.85442721,0.63898402,0.00000373,0.06424543,0.00031372,0.48724607,0.11805419,0.13846689,0.13394200,0.00176186
-2.84842421,0.62070679,0.00000502,0.05712371,0.00026866,0.47942685,0.10818624,0.13681853,0.13230126,0.00165794
-2.84242121,0.60616116,0.00000672,0.05054627,0.00023388,0.47423068,0.09975979,0.13576686,0.13130965,0.00156758
-2.83641821,0.59500764,0.00000891,0.04454733,0.00020891,0.47128505,0.09267251,0.13525481,0.13088621,0.00149000
-2.83041521,0.58685499,0.00001175,0.03915045,0.00019348,0.47018119,0.08681190,0.13521590,0.13094067,0.00142423
-2.82441221,0.58128370,0.00001537,0.03436986,0.00018753,0.47049290,0.08206100,0.13557923,0.13137831,0.00136919
-2.81840920,0.57786985,0.00001996,0.03021187,0.00019124,0.47179557,0.07830364,0.13627471,0.13210499,0.00132371
-2.81240620,0.57620861,0.00002574,0.02667653,0.00020507,0.47368464,0.07542920,0.13723840,0.13303208,0.00128662
-2.80640320,0.57593624,0.00003296,0.02375916,0.00022970,0.47579287,0.07333666,0.13841749,0.13408107,0.00125680
-2.80040020,0.57674965,0.00004190,0.02145182,0.00026612,0.47780561,0.07193800,0.13977490,0.13518761,0.00123323
-2.79439720,0.57842281,0.00005288,0.01974468,0.00031555,0.47947359,0.07116066,0.14129309,0.13630494,0.00121504
-2.78839420,0.58081905,0.00006626,0.01862702,0.00037949,0.48062262,0.07094920,0.14297704,0.13740634,0.00120152
-2.78239120,0.58389889,0.00008243,0.01808809,0.00045965,0.48115986,0.07126605,0.14485604,0.13848662,0.00119215
-2.77638819,0.58772280,0.00010181,0.01811757,0.00055798,0.48107633,0.07209137,0.14698429,0.13956255,0.00118665
-2.77038519,0.59244872,0.00012484,0.01870572,0.00067655,0.48044562,0.07342199,0.14944017,0.14067202,0.00118490
-2.76438219,0.59832441,0.00015198,0.01984323,0.00081759,0.47941877,0.07526964,0.15232408,0.14187223,0.00118701
-2.75837919,0.60567473,0.00018370,0.02152068,0.00098336,0.47821544,0.07765832,0.15575503,0.14323665,0.00119323
-2.75237619,0.61488432,0.00022045,0.02372777,0.00117607,0.47711200,0.08062114,0.15986589,0.14485114,0.00120396
-2.74637319,0.62637642,0.00026266,0.02645236,0.00139783,0.47642662,0.08419651,0.16479752,0.14680914,0.00121970
-2.74037019,0.64058852,0.00031070,0.02967924,0.00165053,0.47650238,0.08842410,0.17069199,0.14920637,0.00124099
-2.73436718,0.65794589,0.00036490,0.03338889,0.00193572,0.47768884,0.09334051,0.17768515,0.15213507,0.00126836
-2.72836418,0.67883420,0.00042549,0.03755617,0.00225447,0.48032296,0.09897487,0.18589872,0.15567814,0.00130230
-2.72236118,0.70357236,0.00049258,0.04214915,0.00260733,0.48471025,0.10534473,0.19543246,0.15990352,0.00134320
-2.71635818,0.73238687,0.00056617,0.04712805,0.00299412,0.49110690,0.11245218,0.20635658,0.16485888,0.00139127
-2.71035518,0.76538894,0.00064611,0.05244446,0.00341389,0.49970373,0.12028060,0.21870481,0.17056714,0.00144655
-2.70435218,0.80255556,0.00073208,0.05804085,0.00386480,0.51061272,0.12879207,0.23246854,0.17702290,0.00150884
-2.69834917,0.84371548,0.00082356,0.06385051,0.00434406,0.52385673,0.13792571,0.24759234,0.18418998,0.00157769
-2.69234617,0.88854125,0.00091988,0.06979795,0.00484788,0.53936300,0.14759705,0.26397112,0.19200038,0.00165238
-2.68634317,0.93654755,0.00102015,0.07579968,0.00537148,0.55696066,0.15769844,0.28144923,0.20035460,0.00173192
-2.68034017,0.98709667,0.00112334,0.08176557,0.00590908,0.57638261,0.16810067,0.29982164,0.20912344,0.00181508
-2.67433717,1.03941086,0.00122820,0.08760061,0.00645402,0.59727166,0.17865571,0.31883727,0.21815124,0.00190038
-2.66833417,1.09259147,0.00133339,0.09320702,0.00699882,0.61919081,0.18920061,0.33820452,0.22726051,0.00198616
-2.66233117,1.14564438,0.00143740,0.09848683,0.00753538,0.64163724,0.19956226,0.35759877,0.23625764,0.00207060
-2.65632816,1.19751078,0.00153870,0.10334457,0.00805513,0.66405964,0.20956309,0.37667181,0.24493971,0.00215180
-2.65032516,1.24710205,0.00163568,0.10769014,0.00854925,0.68587792,0.21902733,0.39506269,0.25310185,0.00222784
-2.64432216,1.29333764,0.00172676,0.11144169,0.00900897,0.70650478,0.22778756,0.41240972,0.26054504,0.00229680
-2.63831916,1.33518401,0.00181043,0.11452835,0.00942575,0.72536799,0.23569137,0.42836304,0.26708390,0.00235690
-2.63231616,1.37169325,0.00188530,0.11689267,0.00979162,0.74193260,0.24260780,0.44259737,0.27255416,0.00240651
-2.62631316,1.40203940,0.00195014,0.11849277,0.01009942,0.75572196,0.24843316,0.45482418,0.27681947,0.00244423
-2.62031016,1.42555104,0.00200393,0.11930384,0.01034299,0.76633673,0.25309601,0.46480287,0.27977715,0.00246893
-2.61430715,1.44173838,0.00204591,0.11931923,0.01051748,0.77347103,0.25656106,0.47235041,0.28136276,0.00247981
-2.60830415,1.45031374,0.00207560,0.11855079,0.01061943,0.77692487,0.25883166,0.47734885,0.28155308,0.00247641
-2.60230115,1.45120429,0.00209284,0.11702856,0.01064696,0.77661251,0.25995083,0.47975048,0.28036751,0.00245866
-2.59629815,1.44455635,0.00209777,0.11479986,0.01059980,0.77256616,0.26000064,0.47958017,0.27786767,0.00242683
-2.59029515,1.43073106,0.00209086,0.11192768,0.01047934,0.76493499,0.25909991,0.47693492,0.27415537,0.00238156
-2.58429215,1.41029153,0.00207286,0.10848854,0.01028851,0.75397947,0.25740035,0.47198048,0.26936881,0.00232381
-2.57828914,1.38398188,0.00204480,0.10456991,0.01003178,0.74006125,0.25508119,0.46494516,0.26367738,0.00225487
-2.57228614,1.35269925,0.00200794,0.10026724,0.00971491,0.72362903,0.25234253,0.45611115,0.25727520,0.00217623
-2.56628314,1.31745982,0.00196373,0.09568080,0.00934478,0.70520123,0.24939767,0.44580372,0.25037358,0.00208961
-2.56028014,1.27936055,0.00191374,0.09091240,0.00892917,0.68534597,0.24646467,0.43437871,0.24319298,0.00199685
-2.55427714,1.23953813,0.00185961,0.08606220,0.00847649,0.66465948,0.24375767,0.42220894,0.23595450,0.00189984
-2.54827414,1.19912716,0.00180300,0.08122563,0.00799550,0.64374372,0.24147809,0.40967012,0.22887161,0.00180049
-2.54227114,1.15921914,0.00174549,0.07649072,0.00749503,0.62318435,0.23980631,0.39712696,0.22214213,0.00170067
-2.53626813,1.12082427,0.00168856,0.07193568,0.00698373,0.60352980,0.23889416,0.38491995,0.21594105,0.00160209
-2.53026513,1.08483740,0.00163353,0.06762708,0.00646986,0.58527243,0.23885842,0.37335354,0.21041441,0.00150635
-2.52426213,1.05200976,0.00158151,0.06361848,0.00596102,0.56883245,0.23977584,0.36268613,0.20567439,0.00141481
-2.51825913,1.02292732,0.00153337,0.05994961,0.00546404,0.55454530,0.24167977,0.35312227,0.20179590,0.00132861
-2.51225613,0.99799666,0.00148970,0.05664619,0.00498482,0.54265284,0.24455864,0.34480748,0.19881480,0.00124863
-2.50625313,0.97743879,0.00145084,0.05372015,0.00452825,0.53329864,0.24835634,0.33782565,0.19672766,0.00117549
-2.50025013,0.96129076,0.00141686,0.05117047,0.00409819,0.52652752,0.25297453,0.33219928,0.19549320,0.00110957
-2.49424712,0.94941500,0.00138754,0.04898436,0.00369744,0.52228903,0.25827680,0.32789234,0.19503520,0.00105096
-2.48824412,0.94151553,0.00136247,0.04713889,0.00332780,0.52044487,0.26409450,0.32481556,0.19524679,0.00099956
-2.48224112,0.93716025,0.00134102,0.04560278,0.00299016,0.52077953,0.27023403,0.32283387,0.19599585,0.00095504
-2.47623812,0.93580800,0.00132241,0.04433849,0.00268457,0.52301375,0.27648516,0.32177558,0.19713131,0.00091691
-2.47023512,0.93683917,0.00130573,0.04330432,0.00241037,0.52682000,0.28263025,0.32144278,0.19849014,0.00088454
-2.46423212,0.93958830,0.00129002,0.04245659,0.00216633,0.53183934,0.28845367,0.32162249,0.19990447,0.00085722
-2.45822911,0.94337717,0.00127433,0.04175163,0.00195076,0.53769879,0.29375124,0.32209809,0.20120888,0.00083415
-2.45222611,0.94754691,0.00125769,0.04114774,0.00176170,0.54402838,0.29833916,0.32266031,0.20224727,0.00081455
-2.44622311,0.95148776,0.00123925,0.04060679,0.00159699,0.55047722,0.30206197,0.32311751,0.20287914,0.00079763
-2.44022011,0.95466507,0.00121825,0.04009566,0.00145443,0.55672781,0.30479930,0.32330467,0.20298511,0.00078263
-2.43421711,0.95664076,0.00119407,0.03958727,0.00133187,0.56250805,0.30647103,0.32309075,0.20247130,0.00076889
-2.42821411,0.95708915,0.00116628,0.03906128,0.00122730,0.56760036,0.30704060,0.32238416,0.20127260,0.00075583
-2.42221111,0.95580681,0.00113459,0.03850446,0.00113893,0.57184777,0.30651637,0.32113611,0.19935452,0.00074297
-2.41620810,0.95271614,0.00109894,0.03791069,0.00106523,0.57515654,0.30495097,0.31934175,0.19671387,0.00072994
-2.41020510,0.94786266,0.00105940,0.03728061,0.00100499,0.57749551,0.30243865,0.31703921,0.19337801,0.00071648
-2.40420210,0.94140649,0.00101624,0.03662097,0.00095730,0.57889222,0.29911070,0.31430648,0.18940288,0.00070246
-2.39819910,0.93360847,0.00096987,0.03594373,0.00092159,0.57942612,0.29512936,0.31125653,0.18486998,0.00068784
-2.39219610,0.92481183,0.00092084,0.03526499,0.00089761,0.57921919,0.29068025,0.30803075,0.17988240,0.00067267
-2.38619310,0.91542042,0.00086978,0.03460369,0.00088541,0.57842477,0.28596391,0.30479126,0.17456004,0.00065708
-2.38019010,0.90587467,0.00081741,0.03398027,0.00088532,0.57721496,0.28118665,0.30171229,0.16903452,0.00064125
-2.37418709,0.89662641,0.00076448,0.03341536,0.00089792,0.57576746,0.27655128,0.29897121,0.16344363,0.00062540
-2.36818409,0.88811394,0.00071176,0.03292847,0.00092402,0.57425249,0.27224813,0.29673952,0.15792590,0.00060977
-2.36218109,0.88073854,0.00065998,0.03253678,0.00096463,0.57282050,0.26844669,0.29517430,0.15261541,0.00059462
-2.35617809,0.87484339,0.00060986,0.03225413,0.00102095,0.57159132,0.26528828,0.29441049,0.14763692,0.00058016
-2.35017509,0.87069615,0.00056204,0.03209025,0.00109437,0.57064537,0.26288021,0.29455430,0.14310178,0.00056659
-2.34417209,0.86847584,0.00051707,0.03205014,0.00118646,0.57001730,0.26129145,0.29567814,0.13910451,0.00055407
-2.33816908,0.86826455,0.00047542,0.03213386,0.00129901,0.56969237,0.26055019,0.29781722,0.13572038,0.00054270
-2.33216608,0.87004458,0.00043746,0.03233647,0.00143405,0.56960590,0.26064327,0.30096800,0.13300389,0.00053254
-2.32616308,0.87370084,0.00040344,0.03264838,0.00159396,0.56964564,0.26151759,0.30508858,0.13098834,0.00052357
-2.32016008,0.87902851,0.00037353,0.03305583,0.00178148,0.56965690,0.26308331,0.31010096,0.12968640,0.00051575
-2.31415708,0.88574553,0.00034779,0.03354175,0.00199988,0.56945032,0.26521872,0.31589514,0.12909159,0.00050896
-2.30815408,0.89350925,0.00032618,0.03408671,0.00225303,0.56881168,0.26777660,0.32233486,0.12918072,0.00050307
-2.30215108,0.90193653,0.00030861,0.03467004,0.00254558,0.56751329,0.27059165,0.32926470,0.12991703,0.00049789
-2.29614807,0.91062615,0.00029491,0.03527113,0.00288306,0.56532629,0.27348878,0.33651830,0.13125400,0.00049325
-2.29014507,0.91918259,0.00028489,0.03587060,0.00327203,0.56203335,0.27629167,0.34392722,0.13313952,0.00048893
-2.28414207,0.92723989,0.00027832,0.03645157,0.00372023,0.55744087,0.27883150,0.35133020,0.13552030,0.00048476
-2.27813907,0.93448449,0.00027497,0.03700079,0.00423670,0.55139022,0.28095512,0.35858217,0.13834641,0.00048057
-2.27213607,0.94067582,0.00027463,0.03750957,0.00483182,0.54376743,0.28253249,0.36556277,0.14157543,0.00047622
-2.26613307,0.94566365,0.00027711,0.03797455,0.00551737,0.53451064,0.28346304,0.37218386,0.14517636,0.00047162
-2.26013007,0.94940118,0.00028229,0.03839818,0.00630650,0.52361531,0.28368055,0.37839554,0.14913281,0.00046672
-2.25412706,0.95195315,0.00029012,0.03878890,0.00721360,0.51113647,0.28315638,0.38419048,0.15344537,0.00046153
-2.24812406,0.95349839,0.00030063,0.03916105,0.00825408,0.49718840,0.28190094,0.38960614,0.15813303,0.00045612
-2.24212106,0.95432657,0.00031397,0.03953438,0.00944412,0.48194135,0.27996333,0.39472474,0.16323346,0.00045059
-2.23611806,0.95482891,0.00033038,0.03993333,0.01080017,0.46561581,0.27742901,0.39967078,0.16880211,0.00044511
-2.23011506,0.95548330,0.00035025,0.04038595,0.01233848,0.44847441,0.27441584,0.40460620,0.17491007,0.00043989
-2.22411206,0.95683417,0.00037410,0.04092262,0.01407443,0.43081199,0.27106850,0.40972323,0.18164071,0.00043515
-2.21810905,0.95946783,0.00040256,0.04157452,0.01602179,0.41294428,0.26755158,0.41523515,0.18908522,0.00043115
-2.21210605,0.96398436,0.00043645,0.04237203,0.01819192,0.39519571,0.26404168,0.42136531,0.19733715,0.00042816
-2.20610305,0.97096718,0.00047666,0.04334295,0.02059286,0.37788698,0.26071886,0.42833484,0.20648625,0.00042643
-2.20010005,0.98095161,0.00052426,0.04451087,0.02322851,0.36132286,0.25775780,0.43634962,0.21661175,0.00042619
-2.19409705,0.99439381,0.00058041,0.04589353,0.02609767,0.34578088,0.25531914,0.44558704,0.22777545,0.00042764
-2.18809405,1.01164172,0.00064636,0.04750137,0.02919332,0.33150123,0.25354134,0.45618326,0.24001501,0.00043093
-2.18209105,1.03290926,0.00072344,0.04933638,0.03250190,0.31867839,0.25253343,0.46822158,0.25333773,0.00043615
-2.17608804,1.05825526,0.00081301,0.05139118,0.03600283,0.30745480,0.25236904,0.48172265,0.26771519,0.00044333
-2.17008504,1.08756821,0.00091645,0.05364854,0.03966816,0.29791663,0.25308194,0.49663696,0.28307911,0.00045240
-2.16408204,1.12055787,0.00103511,0.05608123,0.04346258,0.29009201,0.25466333,0.51284026,0.29931871,0.00046323
-2.15807904,1.15675431,0.00117022,0.05865240,0.04734361,0.28395148,0.25706104,0.53013212,0.31627981,0.00047561
-2.15207604,1.19551482,0.00132292,0.06131629,0.05126218,0.27941066,0.26018055,0.54823811,0.33376579,0.00048927
-2.14607304,1.23603853,0.00149413,0.06401939,0.05516350,0.27633506,0.26388805,0.56681538,0.35154059,0.00050383
-2.14007004,1.27738845,0.00168452,0.06670202,0.05898816,0.27454650,0.26801514,0.58546171,0.36933359,0.00051890
-2.13406703,1.31852015,0.00189445,0.06930013,0.06267364,0.27383108,0.27236515,0.60372779,0.38684623,0.00053401
-2.12806403,1.35831590,0.00212393,0.07174743,0.06615591,0.27394813,0.27672070,0.62113207,0.40376035,0.00054869
-2.12206103,1.39562301,0.00237251,0.07397767,0.06937133,0.27463989,0.28085224,0.63717772,0.41974759,0.00056242
-2.11605803,1.42929458,0.00263928,0.07592689,0.07225853,0.27564129,0.28452712,0.65137105,0.43447980,0.00057472
-2.11005503,1.45823105,0.00292280,0.07753575,0.07476038,0.27668972,0.28751881,0.66324029,0.44763972,0.00058511
-2.10405203,1.48142063,0.00322111,0.07875165,0.07682590,0.27753410,0.28961587,0.67235423,0.45893168,0.00059315
-2.09804902,1.49797682,0.00353166,0.07953060,0.07841199,0.27794316,0.29063029,0.67833957,0.46809164,0.00059847
-2.09204602,1.50717146,0.00385136,0.07983882,0.07948492,0.27771254,0.29040477,0.68089638,0.47489633,0.00060075
-2.08604302,1.50846175,0.00417659,0.07965394,0.08002151,0.27667043,0.28881873,0.67981081,0.47917086,0.00059975
-2.08004002,1.50151022,0.00450323,0.07896570,0.08001003,0.27468179,0.28579273,0.67496464,0.48079462,0.00059533
-2.07403702,1.48619679,0.00482677,0.07777627,0.07945055,0.27165091,0.28129126,0.66634111,0.47970524,0.00058744
-2.06803402,1.46262256,0.00514234,0.07610005,0.07835499,0.26752236,0.27532362,0.65402687,0.47590028,0.00057609
-2.06203102,1.43110536,0.00544488,0.07396302,0.07674674,0.26228049,0.26794317,0.63821004,0.46943693,0.00056143
-2.05602801,1.39216748,0.00572922,0.07140171,0.07465976,0.25594745,0.25924480,0.61917444,0.46042948,0.00054365
-2.05002501,1.34651620,0.00599025,0.06846174,0.07213750,0.24858007,0.24936099,0.59729047,0.44904497,0.00052304
-2.04402201,1.29501844,0.00622304,0.06519622,0.06923136,0.24026573,0.23845651,0.57300292,0.43549718,0.00049994
-2.03801901,1.23867052,0.00642302,0.06166377,0.06599904,0.23111750,0.22672227,0.54681648,0.42003926,0.00047474
-2.03201601,1.17856474,0.00658610,0.05792660,0.06250267,0.22126875,0.21436837,0.51927951,0.40295548,0.00044788
