energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-3.27463732,1.24362818,0.08254013,0.09875927,0.51036973,0.60188654,0.38194607,0.12028676,0.02753824,0.16609355
-3.26863432,1.32370520,0.08697245,0.10586857,0.54192739,0.63647458,0.40539863,0.12789691,0.02972040,0.17802594
-3.26263132,1.40387301,0.09109469,0.11301116,0.57341152,0.67095188,0.42828617,0.13532352,0.03192106,0.19024893
-3.25662831,1.48371979,0.09485539,0.12013943,0.60464605,0.70521944,0.45044055,0.14249687,0.03412251,0.20267930
-3.25062531,1.56285734,0.09821064,0.12720577,0.63547428,0.73919427,0.47171539,0.14935205,0.03630633,0.21523479
-3.24462231,1.64091960,0.10112529,0.13416293,0.66575784,0.77280641,0.49198857,0.15583000,0.03845363,0.22783333
-3.23861931,1.71755905,0.10357383,0.14096420,0.69537457,0.80599461,0.51116353,0.16187829,0.04054528,0.24039222
-3.23261631,1.79244121,0.10554081,0.14756354,0.72421529,0.83870106,0.52916928,0.16745166,0.04256208,0.25282739
-3.22661331,1.86523761,0.10702089,0.15391566,0.75217965,0.87086520,0.54595898,0.17251221,0.04448504,0.26505257
-3.22061031,1.93561785,0.10801846,0.15997603,0.77917138,0.90241724,0.56150742,0.17702933,0.04629560,0.27697879
-3.21460730,2.00324147,0.10854683,0.16570082,0.80509322,0.93327174,0.57580731,0.18097939,0.04797584,0.28851390
-3.20860430,2.06775034,0.10862714,0.17104701,0.82984187,0.96332163,0.58886486,0.18434517,0.04950875,0.29956249
-3.20260130,2.12876240,0.10828696,0.17597240,0.85330347,0.99243332,0.60069482,0.18711523,0.05087847,0.31002609
-3.19659830,2.18586766,0.10755870,0.18043580,0.87534998,1.02044325,0.61131537,0.18928314,0.05207049,0.31980380
-3.19059530,2.23862685,0.10647798,0.18439734,0.89583686,1.04715622,0.62074320,0.19084666,0.05307197,0.32879334
-3.18459230,2.28657350,0.10508195,0.18781889,0.91460224,1.07234588,0.62898927,0.19180708,0.05387193,0.33689253
-3.17858929,2.32921957,0.10340775,0.19066469,0.93146808,1.09575747,0.63605528,0.19216857,0.05446150,0.34400123
-3.17258629,2.36606472,0.10149116,0.19290203,0.94624303,1.11711282,0.64193138,0.19193777,0.05483411,0.35002357
-3.16658329,2.39660889,0.09936545,0.19450216,0.95872731,1.13611750,0.64659515,0.19112347,0.05498572,0.35487056
-3.16058029,2.42036795,0.09706061,0.19544119,0.96871918,1.15246984,0.65001196,0.18973657,0.05491491,0.35846279
-3.15457729,2.43689133,0.09460282,0.19570107,0.97602285,1.16587139,0.65213668,0.18779014,0.05462303,0.36073321
-3.14857429,2.44578106,0.09201427,0.19527061,0.98045735,1.17603832,0.65291659,0.18529971,0.05411425,0.36162984
-3.14257129,2.44671094,0.08931327,0.19414629,0.98186579,1.18271312,0.65229544,0.18228363,0.05339552,0.36111818
-3.13656828,2.43944478,0.08651466,0.19233310,0.98012465,1.18567605,0.65021815,0.17876351,0.05247654,0.35918329
-3.13056528,2.42385269,0.08363032,0.18984503,0.97515221,1.18475564,0.64663595,0.17476464,0.05136964,0.35583135
-3.12456228,2.39992429,0.08066996,0.18670548,0.96691592,1.17983764,0.64151168,0.17031641,0.05008955,0.35109059
-3.11855928,2.36777807,0.07764179,0.18294726,0.95543789,1.17087205,0.63482463,0.16545262,0.04865319,0.34501157
-3.11255628,2.32766621,0.07455338,0.17861237,0.94079839,1.15787772,0.62657486,0.16021157,0.04707938,0.33766676
-3.10655328,2.27997454,0.07141234,0.17375150,0.92313682,1.14094426,0.61678649,0.15463611,0.04538851,0.32914940
-3.10055028,2.22521747,0.06822690,0.16842312,0.90265027,1.12023132,0.60550984,0.14877337,0.04360218,0.31957167
-3.09454727,2.16402809,0.06500635,0.16269248,0.87958950,1.09596513,0.59282217,0.14267434,0.04174284,0.30906228
-3.08854427,2.09714396,0.06176135,0.15663019,0.85425267,1.06843270,0.57882712,0.13639326,0.03983341,0.29776362
-3.08254127,2.02538915,0.05850401,0.15031078,0.82697702,1.03797377,0.56365263,0.12998683,0.03789692,0.28582845
-3.07653827,1.94965353,0.05524779,0.14381108,0.79812901,1.00497122,0.54744769,0.12351329,0.03595617,0.27341642
-3.07053527,1.87087021,0.05200730,0.13720852,0.76809337,0.96984030,0.53037799,0.11703139,0.03403337,0.26069045
-3.06453227,1.78999215,0.04879793,0.13057950,0.73726174,0.93301726,0.51262076,0.11059934,0.03214989,0.24781325
-3.05852926,1.70796919,0.04563548,0.12399780,0.70602137,0.89494792,0.49435906,0.10427375,0.03032595,0.23494387
-3.05252626,1.62572616,0.04253561,0.11753318,0.67474455,0.85607682,0.47577595,0.09810856,0.02858039,0.22223465
-3.04652326,1.54414317,0.03951342,0.11125009,0.64377916,0.81683717,0.45704878,0.09215415,0.02693050,0.20982845
-3.04052026,1.46403870,0.03658298,0.10520666,0.61344089,0.77764220,0.43834394,0.08645646,0.02539181,0.19785637
-3.03451726,1.38615589,0.03375694,0.09945395,0.58400738,0.73887801,0.41981238,0.08105631,0.02397793,0.18643584
-3.02851426,1.31115243,0.03104624,0.09403540,0.55571444,0.70089822,0.40158604,0.07598887,0.02270048,0.17566924
-3.02251126,1.23959404,0.02845984,0.08898667,0.52875443,0.66402023,0.38377542,0.07128322,0.02156891,0.16564295
-3.01650825,1.17195145,0.02600468,0.08433555,0.50327678,0.62852329,0.36646834,0.06696214,0.02059044,0.15642679
-3.01050525,1.10860050,0.02368557,0.08010228,0.47939030,0.59464806,0.34972982,0.06304200,0.01976999,0.14807382
-3.00450225,1.04982509,0.02150531,0.07629995,0.45716714,0.56259739,0.33360313,0.05953278,0.01911008,0.14062053
-2.99849925,0.99582229,0.01946480,0.07293506,0.43664796,0.53253827,0.31811179,0.05643824,0.01861083,0.13408721
-2.99249625,0.94670906,0.01756321,0.07000824,0.41784779,0.50460429,0.30326234,0.05375608,0.01826989,0.12847853
-2.98649325,0.90253004,0.01579826,0.06751497,0.40076237,0.47889871,0.28904764,0.05147833,0.01808244,0.12378436
-2.98049025,0.86326586,0.01416640,0.06544634,0.38537420,0.45549747,0.27545053,0.04959165,0.01804123,0.11998064
-2.97448724,0.82884137,0.01266312,0.06378977,0.37165815,0.43445216,0.26244745,0.04807780,0.01813666,0.11703038
-2.96848424,0.79913348,0.01128314,0.06252970,0.35958623,0.41579257,0.25001194,0.04691405,0.01835683,0.11488476
-2.96248124,0.77397824,0.01002067,0.06164811,0.34913109,0.39952881,0.23811776,0.04607368,0.01868774,0.11348432
-2.95647824,0.75317705,0.00886959,0.06112501,0.34026831,0.38565282,0.22674138,0.04552651,0.01911347,0.11276019
-2.95047524,0.73650187,0.00782360,0.06093881,0.33297724,0.37413927,0.21586387,0.04523946,0.01961647,0.11263548
-2.94447224,0.72369945,0.00687639,0.06106650,0.32724048,0.36494598,0.20547203,0.04517712,0.02017785,0.11302671
-2.93846923,0.71449478,0.00602169,0.06148379,0.32304207,0.35801389,0.19555876,0.04530236,0.02077779,0.11384546
-2.93246623,0.70859389,0.00525340,0.06216520,0.32036470,0.35326670,0.18612277,0.04557699,0.02139596,0.11499998
-2.92646323,0.70568625,0.00456558,0.06308397,0.31918612,0.35061050,0.17716771,0.04596244,0.02201197,0.11639701
-2.92046023,0.70544714,0.00395256,0.06421209,0.31947515,0.34993341,0.16870077,0.04642046,0.02260591,0.11794367
-2.91445723,0.70754005,0.00340888,0.06552024,0.32118761,0.35110557,0.16073098,0.04691379,0.02315883,0.11954940
-2.90845423,0.71161962,0.00292939,0.06697779,0.32426256,0.35397964,0.15326740,0.04740693,0.02365328,0.12112788
-2.90245123,0.71733510,0.00250919,0.06855289,0.32861926,0.35839188,0.14631722,0.04786677,0.02407380,0.12259897
-2.89644822,0.72433465,0.00214367,0.07021266,0.33415503,0.36416415,0.13988410,0.04826325,0.02440739,0.12389055
-2.89044522,0.73227040,0.00182852,0.07192344,0.34074444,0.37110666,0.13396673,0.04857000,0.02464390,0.12494018
-2.88444222,0.74080436,0.00155974,0.07365119,0.34823984,0.37902173,0.12855783,0.04876479,0.02477637,0.12569663
-2.87843922,0.74961514,0.00133363,0.07536208,0.35647348,0.38770836,0.12364354,0.04882999,0.02480128,0.12612108
-2.87243622,0.75840515,0.00114680,0.07702306,0.36526109,0.39696758,0.11920340,0.04875288,0.02471867,0.12618801
-2.86643322,0.76690819,0.00099622,0.07860266,0.37440689,0.40660846,0.11521066,0.04852580,0.02453220,0.12588583
-2.86043022,0.77489708,0.00087916,0.08007172,0.38370979,0.41645440,0.11163318,0.04814626,0.02424909,0.12521704
-2.85442721,0.78219095,0.00079323,0.08140430,0.39297058,0.42634964,0.10843465,0.04761678,0.02387987,0.12419801
-2.84842421,0.78866179,0.00073639,0.08257844,0.40199954,0.43616551,0.10557605,0.04694474,0.02343819,0.12285844
-2.84242121,0.79423993,0.00070688,0.08357694,0.41062437,0.44580616,0.10301741,0.04614200,0.02294034,0.12124035
-2.83641821,0.79891802,0.00070326,0.08438801,0.41869771,0.45521336,0.10071952,0.04522441,0.02240487,0.11939679
-2.83041521,0.80275313,0.00072433,0.08500580,0.42610402,0.46437021,0.09864565,0.04421129,0.02185199,0.11739019
-2.82441221,0.80586675,0.00076914,0.08543066,0.43276523,0.47330322,0.09676315,0.04312470,0.02130304,0.11529045
-2.81840920,0.80844244,0.00083693,0.08566929,0.43864496,0.48208282,0.09504475,0.04198879,0.02077984,0.11317290
-2.81240620,0.81072111,0.00092709,0.08573460,0.44375089,0.49082190,0.09346958,0.04082901,0.02030408,0.11111598
-2.80640320,0.81299389,0.00103911,0.08564528,0.44813518,0.49967254,0.09202380,0.03967129,0.01989674,0.10919903
-2.80040020,0.81559277,0.00117255,0.08542524,0.45189280,0.50882093,0.09070087,0.03854133,0.01957744,0.10749989
-2.79439720,0.81887948,0.00132698,0.08510275,0.45515785,0.51848059,0.08950143,0.03746382,0.01936393,0.10609280
-2.78839420,0.82323287,0.00150197,0.08470943,0.45809811,0.52888437,0.08843283,0.03646173,0.01927162,0.10504627
-2.78239120,0.82903546,0.00169708,0.08427915,0.46090800,0.54027551,0.08750833,0.03555577,0.01931310,0.10442132
-2.77638819,0.83665993,0.00191181,0.08384678,0.46380038,0.55289827,0.08674616,0.03476381,0.01949786,0.10426997
-2.77038519,0.84645610,0.00214567,0.08344702,0.46699782,0.56698880,0.08616836,0.03410050,0.01983203,0.10463410
-2.76438219,0.85873939,0.00239819,0.08311327,0.47072369,0.58276676,0.08579966,0.03357701,0.02031818,0.10554474
-2.75837919,0.87378133,0.00266901,0.08287659,0.47519372,0.60042824,0.08566638,0.03320090,0.02095533,0.10702187
-2.75237619,0.89180289,0.00295792,0.08276492,0.48060866,0.62014069,0.08579550,0.03297613,0.02173894,0.10907460
-2.74637319,0.91297111,0.00326506,0.08280249,0.48714836,0.64204005,0.08621401,0.03290323,0.02266109,0.11170195
-2.74037019,0.93739951,0.00359097,0.08300951,0.49496791,0.66623066,0.08694850,0.03297964,0.02371068,0.11489403
-2.73436718,0.96515228,0.00393686,0.08340220,0.50419594,0.69278791,0.08802513,0.03320011,0.02487379,0.11863369
-2.72836418,0.99625232,0.00430473,0.08399300,0.51493534,0.72176364,0.08947001,0.03355733,0.02613404,0.12289854
-2.72236118,1.03069267,0.00469760,0.08479118,0.52726642,0.75319410,0.09130981,0.03404257,0.02747308,0.12766321
-2.71635818,1.06845086,0.00511974,0.08580363,0.54125226,0.78710996,0.09357276,0.03464645,0.02887112,0.13290181
-2.71035518,1.10950523,0.00557689,0.08703575,0.55694598,0.82354774,0.09628983,0.03535971,0.03030745,0.13859043
-2.70435218,1.15385223,0.00607643,0.08849260,0.57439938,0.86256187,0.09949608,0.03617404,0.03176107,0.14470950
-2.69834917,1.20152357,0.00662763,0.09017997,0.59367243,0.90423641,0.10323191,0.03708285,0.03321120,0.15124596
-2.69234617,1.25260179,0.00724173,0.09210544,0.61484285,0.94869553,0.10754435,0.03808196,0.03463789,0.15819492
-2.68634317,1.30723315,0.00793209,0.09427933,0.63801493,0.99611153,0.11248796,0.03917022,0.03602250,0.16556093
-2.68034017,1.36563644,0.00871421,0.09671545,0.66332701,1.04670969,0.11812540,0.04034995,0.03734818,0.17335843
-2.67433717,1.42810672,0.00960571,0.09943156,0.69095671,1.10076894,0.12452750,0.04162725,0.03860026,0.18161156
-2.66833417,1.49501311,0.01062618,0.10244953,0.72112331,1.15861771,0.13177269,0.04301206,0.03976655,0.19035310
-2.66233117,1.56679009,0.01179699,0.10579517,0.75408679,1.22062470,0.13994583,0.04451805,0.04083752,0.19962266
-2.65632816,1.64392211,0.01314093,0.10949768,0.79014319,1.28718433,0.14913619,0.04616223,0.04180642,0.20946397
-2.65032516,1.72692164,0.01468177,0.11358869,0.82961608,1.35869715,0.15943487,0.04796439,0.04266927,0.21992158
-2.64432216,1.81630129,0.01644370,0.11810105,0.87284429,1.43554577,0.17093144,0.04994632,0.04342471,0.23103688
-2.63831916,1.91254105,0.01845066,0.12306722,0.92016617,1.51806729,0.18371003,0.05213074,0.04407381,0.24284382
-2.63231616,2.01605189,0.02072555,0.12851747,0.97190102,1.60652323,0.19784499,0.05454020,0.04461973,0.25536429
-2.62631316,2.12713752,0.02328937,0.13447792,1.02832833,1.70106872,0.21339616,0.05719582,0.04506737,0.26860368
-2.62031016,2.24595610,0.02616027,0.14096843,1.08966585,1.80172229,0.23040413,0.06011587,0.04542285,0.28254661
-2.61430715,2.37248403,0.02935255,0.14800052,1.15604768,1.90833823,0.24888558,0.06331446,0.04569310,0.29715326
-2.60830415,2.50648398,0.03287570,0.15557540,1.22750329,2.02058317,0.26882886,0.06680020,0.04588530,0.31235647
-2.60230115,2.64747896,0.03673339,0.16368219,1.30393901,2.13791852,0.29019030,0.07057498,0.04600641,0.32805977
-2.59629815,2.79473450,0.04092256,0.17229636,1.38512287,2.25959036,0.31289112,0.07463295,0.04606271,0.34413670
-2.59029515,2.94725026,0.04543267,0.18137866,1.47067401,2.38462773,0.33681543,0.07895962,0.04605940,0.36043124
-2.58429215,3.10376225,0.05024500,0.19087438,1.56005751,2.51185033,0.36180930,0.08353139,0.04600025,0.37675978
-2.57828914,3.26275638,0.05533224,0.20071314,1.65258525,2.63988579,0.38768114,0.08831523,0.04588740,0.39291432
-2.57228614,3.42249323,0.06065827,0.21080929,1.74742321,2.76719658,0.41420332,0.09326884,0.04572122,0.40866696
-2.56628314,3.58104373,0.06617821,0.22106279,1.84360525,2.89211570,0.44111514,0.09834102,0.04550029,0.42377559
-2.56028014,3.73633466,0.07183878,0.23136069,1.94005321,3.01289019,0.46812714,0.10347254,0.04522153,0.43799045
-2.55427714,3.88620240,0.07757896,0.24157914,2.03560250,3.12773082,0.49492649,0.10859725,0.04488040,0.45106147
-2.54827414,4.02845294,0.08333095,0.25158585,2.12903252,3.23486610,0.52118343,0.11364351,0.04447126,0.46274591
-2.54227114,4.16092571,0.08902143,0.26124308,2.21910064,3.33259823,0.54655847,0.11853591,0.04398774,0.47281616
-2.53626813,4.28155872,0.09457304,0.27041082,2.30457832,3.41935868,0.57071019,0.12319719,0.04342327,0.48106726
-2.53026513,4.38845209,0.09990615,0.27895026,2.38428785,3.49376102,0.59330320,0.12755028,0.04277159,0.48732384
-2.52426213,4.47992743,0.10494078,0.28672740,2.45713815,3.55464836,0.61401623,0.13152037,0.04202732,0.49144625
-2.51825913,4.55458043,0.10959854,0.29361657,2.52215800,3.60113346,0.63254972,0.13503703,0.04118649,0.49333548
-2.51225613,4.61132432,0.11380475,0.29950390,2.57852524,3.63262951,0.64863303,0.13803617,0.04024709,0.49293680
-2.50625313,4.64942260,0.11749036,0.30429045,2.62559054,3.64887011,0.66203065,0.14046185,0.03920952,0.49024193
-2.50025013,4.66850945,0.12059389,0.30789504,2.66289480,3.64991758,0.67254752,0.14226790,0.03807697,0.48528957
-2.49424712,4.66859721,0.12306305,0.31025665,2.69017943,3.63615908,0.68003310,0.14341915,0.03685571,0.47816447
-2.48824412,4.65007076,0.12485620,0.31133623,2.70738892,3.60829074,0.68438424,0.14389240,0.03555530,0.46899490
-2.48224112,4.61366920,0.12594348,0.31111798,2.71466595,3.56729046,0.68554667,0.14367703,0.03418865,0.45794876
-2.47623812,4.56045591,0.12630750,0.30961004,2.71233911,3.51438075,0.68351524,0.14277520,0.03277193,0.44522854
-2.47023512,4.49177841,0.12594382,0.30684455,2.70090408,3.45098301,0.67833292,0.14120170,0.03132451,0.43106521
-2.46423212,4.40922003,0.12486086,0.30287708,2.68099921,3.37866563,0.67008870,0.13898350,0.02986859,0.41571153
-2.45822911,4.31454556,0.12307959,0.29778561,2.65337662,3.29908796,0.65891440,0.13615888,0.02842889,0.39943473
-2.45222611,4.20964336,0.12063275,0.29166881,2.61887047,3.21394266,0.64498079,0.13277639,0.02703223,0.38250926
-2.44622311,4.09646629,0.11756384,0.28464405,2.57836376,3.12489903,0.62849296,0.12889353,0.02570696,0.36520944
-2.44022011,3.97697389,0.11392578,0.27684485,2.53275517,3.03354951,0.60968528,0.12457526,0.02448241,0.34780263
-2.43421711,3.85307813,0.10977940,0.26841808,2.48292770,2.94136163,0.58881597,0.11989241,0.02338830,0.33054291
-2.42821411,3.72659452,0.10519176,0.25952089,2.42972013,2.84963729,0.56616165,0.11492000,0.02245408,0.31366556
-2.42221111,3.59920034,0.10023440,0.25031739,2.37390285,2.75948077,0.54201176,0.10973559,0.02170827,0.29738239
-2.41620810,3.47240103,0.09498161,0.24097533,2.31615869,2.67177668,0.51666326,0.10441758,0.02117781,0.28187816
-2.41020510,3.34750573,0.08950865,0.23166255,2.25706967,2.58717819,0.49041545,0.09904370,0.02088738,0.26730798
-2.40420210,3.22561214,0.08389020,0.22254363,2.19710979,2.50610594,0.46356518,0.09368949,0.02085874,0.25379580
-2.39819910,3.10760065,0.07819885,0.21377647,2.13664415,2.42875695,0.43640243,0.08842701,0.02111013,0.24143392
-2.39219610,2.99413744,0.07250383,0.20550912,2.07593389,2.35512294,0.40920646,0.08332365,0.02165563,0.23028350
-2.38619310,2.88568553,0.06686995,0.19787680,2.01514664,2.28501679,0.38224227,0.07844113,0.02250460,0.22037589
-2.38019010,2.78252288,0.06135678,0.19099917,1.95437152,2.21810550,0.35575784,0.07383473,0.02366120,0.21171480
-2.37418709,2.68476622,0.05601804,0.18497804,1.89363788,2.15394815,0.32998177,0.06955263,0.02512396,0.20427911
-2.36818409,2.59239910,0.05090128,0.17989547,1.83293650,2.09203670,0.30512159,0.06563551,0.02688540,0.19802613
-2.36218109,2.50530283,0.04604774,0.17581230,1.77224220,2.03183788,0.28136265,0.06211637,0.02893187,0.19289535
-2.35617809,2.42328868,0.04149245,0.17276738,1.71153669,1.97283403,0.25886757,0.05902046,0.03124344,0.18881231
-2.35017509,2.34612993,0.03726453,0.17077718,1.65083030,1.91456137,0.23777632,0.05636549,0.03379396,0.18569268
-2.34417209,2.27359247,0.03338762,0.16983619,1.59018174,1.85664384,0.21820673,0.05416194,0.03655131,0.18344619
-2.33816908,2.20546273,0.02988046,0.16991781,1.52971494,1.79882134,0.20025557,0.05241354,0.03947786,0.18198049
-2.33216608,2.14157196,0.02675757,0.17097586,1.46963210,1.74097128,0.18399996,0.05111794,0.04253103,0.18120469
-2.32616308,2.08181601,0.02402993,0.17294666,1.41022268,1.68312283,0.16949914,0.05026741,0.04566412,0.18103245
-2.32016008,2.02617010,0.02170573,0.17575151,1.35186767,1.62546344,0.15679637,0.04984965,0.04882729,0.18138471
-2.31415708,1.97469814,0.01979106,0.17929957,1.29503948,1.56833784,0.14592105,0.04984864,0.05196866,0.18219170
-2.30815408,1.92755659,0.01829056,0.18349103,1.24029721,1.51223969,0.13689067,0.05024549,0.05503553,0.18339446
-2.30215108,1.88499274,0.01720794,0.18822032,1.18827774,1.45779677,0.12971272,0.05101922,0.05797574,0.18494559
-2.29614807,1.84733790,0.01654640,0.19337932,1.13968321,1.40575038,0.12438627,0.05214755,0.06073895,0.18680937
-2.29014507,1.81499570,0.01630885,0.19886048,1.09526532,1.35693022,0.12090321,0.05360744,0.06327798,0.18896124
-2.28414207,1.78842628,0.01649801,0.20455950,1.05580715,1.31222588,0.11924905,0.05537565,0.06555004,0.19138652
-2.27813907,1.76812692,0.01711631,0.21037772,1.02210336,1.27255627,0.11940314,0.05742900,0.06751784,0.19407873
-2.27213607,1.75461005,0.01816551,0.21622396,0.99493935,1.23883816,0.12133845,0.05974453,0.06915051,0.19703733
-2.26613307,1.74837938,0.01964631,0.22201571,0.97507015,1.21195510,0.12502077,0.06229946,0.07042429,0.20026508
-2.26013007,1.74990513,0.02155759,0.22767986,0.96319982,1.19272789,0.13040735,0.06507100,0.07132303,0.20376527
-2.25412706,1.75959927,0.02389568,0.23315274,0.95996179,1.18188735,0.13744523,0.06803594,0.07183837,0.20753876
-2.24812406,1.77779167,0.02665340,0.23837960,0.96590078,1.18005042,0.14606919,0.07117024,0.07196969,0.21158118
-2.24212106,1.80470803,0.02981912,0.24331369,0.98145679,1.18769996,0.15619952,0.07444841,0.07172378,0.21588029
-2.23611806,1.84045041,0.03337581,0.24791492,1.00695132,1.20516877,0.16773984,0.07784299,0.07111432,0.22041379
-2.23011506,1.88498099,0.03730006,0.25214831,1.04257623,1.23262809,0.18057499,0.08132393,0.07016111,0.22514761
-2.22411206,1.93810978,0.04156135,0.25598229,1.08838531,1.27008046,0.19456932,0.08485817,0.06888918,0.23003477
-2.21810905,1.99948663,0.04612140,0.25938713,1.14428863,1.31735695,0.20956551,0.08840925,0.06732776,0.23501504
-2.21210605,2.06859781,0.05093381,0.26233344,1.21004956,1.37411853,0.22538406,0.09193715,0.06550926,0.24001529
-2.20610305,2.14476740,0.05594400,0.26479103,1.28528456,1.43986101,0.24182356,0.09539838,0.06346812,0.24495053
-2.20010005,2.22716344,0.06108945,0.26672814,1.36946536,1.51392350,0.25866198,0.09874618,0.06123984,0.24972577
-2.19409705,2.31480846,0.06630035,0.26811113,1.46192338,1.59549948,0.27565891,0.10193116,0.05885996,0.25423841
-2.18809405,2.40659427,0.07150059,0.26890457,1.56185633,1.68365032,0.29255878,0.10490203,0.05636325,0.25838122
-2.18209105,2.50130032,0.07660918,0.26907197,1.66833643,1.77732053,0.30909514,0.10760666,0.05378295,0.26204565
-2.17608804,2.59761515,0.08154189,0.26857675,1.78032027,1.87535440,0.32499572,0.10999330,0.05115020,0.26512540
-2.17008504,2.69416008,0.08621333,0.26738375,1.89665998,1.97651355,0.33998831,0.11201197,0.04849363,0.26752002
-2.16408204,2.78951459,0.09053913,0.26546093,2.01611549,2.07949508,0.35380716,0.11361591,0.04583908,0.26913841
-2.15807904,2.88224247,0.09443833,0.26278126,2.13736786,2.18294993,0.36619966,0.11476313,0.04320944,0.26990195
-2.15207604,2.97091814,0.09783582,0.25932467,2.25903353,2.28550142,0.37693315,0.11541783,0.04062465,0.26974735
-2.14607304,3.05415248,0.10066464,0.25507993,2.37967945,2.38576370,0.38580149,0.11555182,0.03810181,0.26862876
-2.14007004,3.13061753,0.10286826,0.25004637,2.49783930,2.48236010,0.39263112,0.11514565,0.03565533,0.26651939
-2.13406703,3.19906977,0.10440243,0.24423528,2.61203065,2.57394140,0.39728644,0.11418957,0.03329715,0.26341233
-2.12806403,3.25837145,0.10523684,0.23767096,2.72077336,2.65920408,0.39967419,0.11268426,0.03103710,0.25932072
-2.12206103,3.30750995,0.10535625,0.23039139,2.82260924,2.73690849,0.39974664,0.11064112,0.02888315,0.25427720
-2.11605803,3.34561489,0.10476118,0.22244838,2.91612301,2.80589706,0.39750360,0.10808237,0.02684180,0.24833276
-2.11005503,3.37197309,0.10346804,0.21390730,2.99996452,2.86511258,0.39299293,0.10504070,0.02491836,0.24155500
-2.10405203,3.38604129,0.10150883,0.20484637,3.07287211,2.91361628,0.38630980,0.10155869,0.02311734,0.23402603
-2.09804902,3.38745667,0.09893025,0.19535557,3.13369688,2.95060570,0.37759454,0.09768792,0.02144276,0.22584001
-2.09204602,3.37604533,0.09579236,0.18553513,3.18142733,2.97543206,0.36702932,0.09348778,0.01989844,0.21710049
-2.08604302,3.35182858,0.09216684,0.17549389,3.21521384,2.98761661,0.35483380,0.08902416,0.01848831,0.20791777
-2.08004002,3.31502696,0.08813495,0.16534736,3.23439222,2.98686559,0.34125986,0.08436796,0.01721666,0.19840622
-2.07403702,3.26606208,0.08378523,0.15521577,3.23850550,2.97308318,0.32658578,0.07959349,0.01608835,0.18868185
-2.06803402,3.20555582,0.07921101,0.14522208,3.22732294,2.94638179,0.31111001,0.07477694,0.01510906,0.17886003
-2.06203102,3.13432688,0.07450796,0.13549000,3.20085525,2.90708897,0.29514484,0.06999479,0.01428535,0.16905356
-2.05602801,3.05338417,0.06977158,0.12614224,3.15936521,2.85575048,0.27901009,0.06532233,0.01362484,0.15937104
-2.05002501,2.96391701,0.06509492,0.11729880,3.10337263,2.79312872,0.26302714,0.06083234,0.01313621,0.14991554
-2.04402201,2.86728167,0.06056640,0.10907556,3.03365304,2.72019621,0.24751335,0.05659383,0.01282918,0.14078360
-2.03801901,2.76498421,0.05626795,0.10158297,2.95122967,2.63812374,0.23277710,0.05267105,0.01271441,0.13206450
-2.03201601,2.65865937,0.05227335,0.09492499,2.85735837,2.54826317,0.21911337,0.04912260,0.01280330,0.12383976
-2.02601301,2.55004573,0.04864696,0.08919820,2.75350567,2.45212486,0.20680002,0.04600071,0.01310778,0.11618281
-2.02001001,2.44095723,0.04544273,0.08449093,2.64132042,2.35135015,0.19609467,0.04335070,0.01363989,0.10915878
-2.01400700,2.33325136,0.04270350,0.08088263,2.52259947,2.24767941,0.18723221,0.04121058,0.01441141,0.10282439
-2.00800400,2.22879472,0.04046062,0.07844318,2.39924873,2.14291646,0.18042270,0.03961073,0.01543330,0.09722784
-2.00200100,2.12942651,0.03873383,0.07723219,2.27324052,2.03889020,0.17584979,0.03857375,0.01671516,0.09240871
-1.99599800,2.03692085,0.03753141,0.07729834,2.14656875,1.93741471,0.17366938,0.03811429,0.01826463,0.08839782
-1.98999500,1.95294891,0.03685050,0.07867856,2.02120339,1.84024876,0.17400855,0.03823907,0.02008667,0.08521712
-1.98399200,1.87904192,0.03667771,0.08139725,1.89904578,1.74905616,0.17696466,0.03894683,0.02218302,0.08287944
-1.97798899,1.81655605,0.03698983,0.08546535,1.78188610,1.66536796,0.18260448,0.04022843,0.02455147,0.08138840
-1.97198599,1.76664037,0.03775474,0.09087944,1.67136453,1.59054780,0.19096347,0.04206698,0.02718539,0.08073817
-1.96598299,1.73020892,0.03893251,0.09762086,1.56893705,1.52576129,0.20204520,0.04443801,0.03007321,0.08091346
-1.95997999,1.70791766,0.04047656,0.10565486,1.47584704,1.47195039,0.21582077,0.04730980,0.03319812,0.08188944
-1.95397699,1.70014746,0.04233502,0.11492998,1.39310310,1.42981347,0.23222857,0.05064371,0.03653783,0.08363194
-1.94797399,1.70699336,0.04445215,0.12537764,1.32146368,1.39979157,0.25117422,0.05439475,0.04006458,0.08609775
-1.94197099,1.72826099,0.04676993,0.13691200,1.26142863,1.38206126,0.27253092,0.05851217,0.04374535,0.08923506
-1.93596798,1.76347006,0.04922965,0.14943027,1.21323745,1.37653403,0.29614026,0.06294026,0.04754221,0.09298426
-1.92996498,1.81186517,0.05177359,0.16281347,1.17687412,1.38286244,0.32181354,0.06761932,0.05141293,0.09727876
-1.92396198,1.87243364,0.05434664,0.17692770,1.15207783,1.40045252,0.34933371,0.07248666,0.05531177,0.10204615
-1.91795898,1.94393002,0.05689794,0.19162589,1.13835913,1.42848221,0.37845802,0.07747789,0.05919051,0.10720952
-1.91195598,2.02490658,0.05938240,0.20675011,1.13502063,1.46592519,0.40892124,0.08252814,0.06299950,0.11268883
