energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-0.35117559,1.72540191,0.00270740,0.14069756,0.33510360,1.21863672,0.02837922,0.27578343,0.10505952,0.00001701
-0.34517259,1.64126237,0.00236116,0.13924808,0.33025260,1.14526377,0.02849139,0.26696386,0.10012708,0.00001537
-0.33916958,1.56566052,0.00205271,0.13788634,0.32628161,1.07963643,0.02856562,0.25873358,0.09582552,0.00001388
-0.33316658,1.49867794,0.00177951,0.13661281,0.32315701,1.02185270,0.02859999,0.25110217,0.09214558,0.00001254
-0.32716358,1.44028730,0.00153890,0.13543719,0.32084201,0.97188671,0.02859517,0.24408149,0.08907717,0.00001134
-0.32116058,1.39036927,0.00132822,0.13437877,0.31929987,0.92960282,0.02855442,0.23768728,0.08660997,0.00001028
-0.31515758,1.34872966,0.00114485,0.13346624,0.31849673,0.89477148,0.02848358,0.23194016,0.08473392,0.00000933
-0.30915458,1.31511558,0.00098626,0.13273665,0.31840354,0.86708574,0.02839081,0.22686585,0.08343934,0.00000850
-0.30315158,1.28922945,0.00085004,0.13223392,0.31899727,0.84617758,0.02828619,0.22249459,0.08271680,0.00000778
-0.29714857,1.27074024,0.00073401,0.13200656,0.32026099,0.83163304,0.02818125,0.21885975,0.08255666,0.00000716
-0.29114557,1.25929155,0.00063618,0.13210494,0.32218302,0.82300584,0.02808828,0.21599571,0.08294834,0.00000663
-0.28514257,1.25450630,0.00055481,0.13257820,0.32475514,0.81982886,0.02801962,0.21393515,0.08387930,0.00000620
-0.27913957,1.25598852,0.00048843,0.13347092,0.32796996,0.82162355,0.02798699,0.21270581,0.08533398,0.00000584
-0.27313657,1.26332261,0.00043586,0.13481977,0.33181776,0.82790721,0.02800064,0.21232714,0.08729253,0.00000556
-0.26713357,1.27607095,0.00039620,0.13665033,0.33628287,0.83819845,0.02806874,0.21280695,0.08972972,0.00000535
-0.26113057,1.29377073,0.00036884,0.13897434,0.34134013,0.85202120,0.02819677,0.21413828,0.09261394,0.00000521
-0.25512756,1.31593115,0.00035346,0.14178748,0.34695152,0.86890779,0.02838699,0.21629692,0.09590647,0.00000514
-0.24912456,1.34203177,0.00035004,0.14506790,0.35306334,0.88840157,0.02863817,0.21923958,0.09956122,0.00000513
-0.24312156,1.37152318,0.00035880,0.14877569,0.35960427,0.91005963,0.02894546,0.22290309,0.10352488,0.00000518
-0.23711856,1.40383039,0.00038025,0.15285330,0.36648449,0.93345598,0.02930038,0.22720456,0.10773764,0.00000528
-0.23111556,1.43835966,0.00041511,0.15722693,0.37359595,0.95818563,0.02969114,0.23204281,0.11213449,0.00000545
-0.22511256,1.47450880,0.00046435,0.16180904,0.38081404,0.98386952,0.03010297,0.23730080,0.11664716,0.00000568
-0.21910955,1.51168082,0.00052907,0.16650173,0.38800052,1.01016058,0.03051881,0.24284918,0.12120663,0.00000597
-0.21310655,1.54930048,0.00061055,0.17120104,0.39500765,1.03675046,0.03091992,0.24855067,0.12574608,0.00000632
-0.20710355,1.58683295,0.00071018,0.17580186,0.40168340,1.06337685,0.03128677,0.25426523,0.13020438,0.00000675
-0.20110055,1.62380362,0.00082938,0.18020335,0.40787734,1.08983066,0.03159987,0.25985551,0.13452980,0.00000725
-0.19509755,1.65981779,0.00096958,0.18431465,0.41344710,1.11596275,0.03184065,0.26519254,0.13868391,0.00000785
-0.18909455,1.69457908,0.00113214,0.18806052,0.41826480,1.14168931,0.03199231,0.27016116,0.14264540,0.00000856
-0.18309155,1.72790504,0.00131832,0.19138677,0.42222319,1.16699544,0.03204055,0.27466500,0.14641381,0.00000938
-0.17708854,1.75973895,0.00152914,0.19426512,0.42524113,1.19193628,0.03197426,0.27863062,0.15001275,0.00001035
-0.17108554,1.79015657,0.00176538,0.19669734,0.42726795,1.21663508,0.03178599,0.28201064,0.15349266,0.00001149
-0.16508254,1.81936709,0.00202746,0.19871840,0.42828652,1.24127812,0.03147227,0.28478558,0.15693274,0.00001282
-0.15907954,1.84770772,0.00231541,0.20039844,0.42831466,1.26610607,0.03103379,0.28696441,0.16044207,0.00001438
-0.15307654,1.87563173,0.00262878,0.20184340,0.42740489,1.29140207,0.03047533,0.28858358,0.16415963,0.00001621
-0.14707354,1.90369017,0.00296660,0.20319436,0.42564240,1.31747656,0.02980556,0.28970476,0.16825321,0.00001835
-0.14107054,1.93250786,0.00332732,0.20462527,0.42314135,1.34464970,0.02903663,0.29041122,0.17291712,0.00002084
-0.13506753,1.96275442,0.00370884,0.20633938,0.42003966,1.37323183,0.02818371,0.29080315,0.17836869,0.00002373
-0.12906453,1.99511179,0.00410844,0.20856422,0.41649253,1.40350288,0.02726430,0.29099215,0.18484340,0.00002707
-0.12306153,2.03023952,0.00452286,0.21154526,0.41266518,1.43569196,0.02629762,0.29109518,0.19258898,0.00003092
-0.11705853,2.06873952,0.00494831,0.21553850,0.40872496,1.46995789,0.02530379,0.29122822,0.20185827,0.00003531
-0.11105553,2.11112198,0.00538053,0.22080207,0.40483353,1.50637205,0.02430320,0.29150018,0.21290115,0.00004031
-0.10505253,2.15777416,0.00581492,0.22758712,0.40113932,1.54490444,0.02331579,0.29200718,0.22595566,0.00004595
-0.09904952,2.20893356,0.00624660,0.23612828,0.39777089,1.58541381,0.02236042,0.29282765,0.24123852,0.00005228
-0.09304652,2.26466696,0.00667062,0.24663393,0.39483134,1.62764284,0.02145443,0.29401846,0.25893535,0.00005933
-0.08704352,2.32485638,0.00708202,0.25927664,0.39239429,1.67121865,0.02061317,0.29561225,0.27919089,0.00006713
-0.08104052,2.38919283,0.00747609,0.27418405,0.39050147,1.71565903,0.01984974,0.29761623,0.30209952,0.00007567
-0.07503752,2.45717828,0.00784848,0.29143067,0.38916214,1.76038438,0.01917490,0.30001227,0.32769653,0.00008497
-0.06903452,2.52813595,0.00819540,0.31103071,0.38835428,1.80473495,0.01859697,0.30275853,0.35595050,0.00009500
-0.06303152,2.60122849,0.00851378,0.33293250,0.38802757,1.84799288,0.01812192,0.30579227,0.38675714,0.00010573
-0.05702851,2.67548360,0.00880145,0.35701463,0.38810783,1.88940814,0.01775359,0.30903388,0.41993503,0.00011711
-0.05102551,2.74982578,0.00905722,0.38308422,0.38850280,1.92822722,0.01749389,0.31239170,0.45522364,0.00012906
-0.04502251,2.82311309,0.00928105,0.41087734,0.38910883,1.96372335,0.01734309,0.31576758,0.49228374,0.00014149
-0.03901951,2.89417733,0.00947409,0.44006194,0.38981817,1.99522693,0.01730014,0.31906258,0.53070069,0.00015430
-0.03301651,2.96186589,0.00963873,0.47024318,0.39052637,2.02215454,0.01736293,0.32218279,0.56999045,0.00016736
-0.02701351,3.02508346,0.00977860,0.50097123,0.39113947,2.04403537,0.01752866,0.32504476,0.60960854,0.00018053
-0.02101051,3.08283195,0.00989850,0.53175128,0.39158057,2.06053360,0.01779397,0.32758030,0.64896158,0.00019367
-0.01500750,3.13424670,0.01000433,0.56205574,0.39179541,2.07146562,0.01815522,0.32974043,0.68742145,0.00020661
-0.00900450,3.17862761,0.01010296,0.59133795,0.39175662,2.07681124,0.01860855,0.33149825,0.72434129,0.00021919
-0.00300150,3.21546374,0.01020200,0.61904733,0.39146657,2.07671824,0.01914999,0.33285067,0.75907319,0.00023125
0.00300150,3.24445043,0.01030963,0.64464512,0.39095849,2.07149988,0.01977543,0.33381874,0.79098662,0.00024263
0.00900450,3.26549817,0.01043432,0.66762033,0.39029592,2.06162552,0.02048061,0.33444687,0.81948714,0.00025318
0.01500750,3.27873296,0.01058456,0.68750521,0.38957047,2.04770464,0.02126103,0.33480078,0.84403442,0.00026277
0.02101051,3.28448818,0.01076856,0.70388960,0.38889805,2.03046492,0.02211186,0.33496435,0.86415897,0.00027129
0.02701351,3.28328844,0.01099394,0.71643364,0.38841365,2.01072543,0.02302784,0.33503572,0.87947674,0.00027863
0.03301651,3.27582620,0.01126746,0.72487819,0.38826501,1.98936610,0.02400319,0.33512261,0.88970100,0.00028473
0.03901951,3.26293237,0.01159474,0.72905261,0.38860553,1.96729489,0.02503154,0.33533731,0.89465099,0.00028954
0.04502251,3.24554214,0.01197996,0.72887964,0.38958657,1.94541414,0.02610597,0.33579153,0.89425682,0.00029305
0.05102551,3.22465789,0.01242570,0.72437694,0.39134974,1.92458760,0.02721897,0.33659138,0.88856063,0.00029526
0.05702851,3.20131064,0.01293276,0.71565555,0.39401937,1.90560975,0.02836258,0.33783267,0.87771373,0.00029622
0.06303152,3.17652196,0.01350004,0.70291511,0.39769560,1.88917860,0.02952849,0.33959683,0.86197015,0.00029600
0.06903452,3.15126795,0.01412451,0.68643631,0.40244841,1.87587319,0.03070827,0.34194756,0.84167673,0.00029467
0.07503752,3.12644687,0.01480123,0.66657074,0.40831287,1.86613679,0.03189356,0.34492834,0.81726030,0.00029234
0.08104052,3.10285169,0.01552341,0.64372875,0.41528580,1.86026622,0.03307631,0.34856090,0.78921272,0.00028914
0.08704352,3.08114853,0.01628262,0.61836578,0.42332405,1.85840773,0.03424904,0.35284462,0.75807425,0.00028519
0.09304652,3.06186177,0.01706898,0.59096782,0.43234446,1.86055926,0.03540506,0.35775687,0.72441622,0.00028065
0.09904952,3.04536599,0.01787140,0.56203660,0.44222558,1.86657881,0.03653868,0.36325416,0.68882364,0.00027564
0.10505253,3.03188473,0.01867795,0.53207502,0.45281094,1.87619818,0.03764529,0.36927408,0.65187847,0.00027030
0.11105553,3.02149569,0.01947616,0.50157343,0.46391390,1.88904114,0.03872153,0.37573777,0.61414431,0.00026478
0.11705853,3.01414144,0.02025339,0.47099724,0.47532376,1.90464494,0.03976519,0.38255285,0.57615282,0.00025919
0.12306153,3.00964483,0.02099720,0.44077617,0.48681293,1.92248396,0.04077519,0.38961657,0.53839254,0.00025364
0.12906453,3.00772780,0.02169569,0.41129548,0.49814482,1.94199405,0.04175135,0.39681911,0.50130011,0.00024822
0.13506753,3.00803231,0.02233782,0.38288927,0.50908215,1.96259653,0.04269421,0.40404678,0.46525419,0.00024302
0.14107054,3.01014212,0.02291367,0.35583606,0.51939529,1.98372049,0.04360466,0.41118508,0.43057197,0.00023810
0.14707354,3.01360424,0.02341470,0.33035641,0.52887035,2.00482243,0.04448362,0.41812148,0.39750810,0.00023350
0.15307654,3.01794881,0.02383391,0.30661270,0.53731664,2.02540252,0.04533165,0.42474785,0.36625595,0.00022924
0.15907954,3.02270684,0.02416594,0.28471069,0.54457324,2.04501694,0.04614859,0.43096253,0.33695058,0.00022534
0.16508254,3.02742493,0.02440712,0.26470273,0.55051446,2.06328593,0.04693320,0.43667202,0.30967339,0.00022179
0.17108554,3.03167677,0.02455543,0.24659232,0.55505395,2.07989778,0.04768291,0.44179234,0.28445778,0.00021858
0.17708854,3.03507150,0.02461048,0.23033970,0.55814740,2.09460881,0.04839353,0.44625002,0.26129561,0.00021567
0.18309155,3.03725883,0.02457335,0.21586820,0.55979378,2.10724006,0.04905924,0.44998291,0.24014393,0.00021304
0.18909455,3.03793168,0.02444644,0.20307105,0.56003507,2.11767122,0.04967251,0.45294075,0.22093183,0.00021064
0.19509755,3.03682668,0.02423328,0.19181834,0.55895462,2.12583277,0.05022427,0.45508560,0.20356696,0.00020842
0.20110055,3.03372331,0.02393835,0.18196398,0.55667422,2.13169698,0.05070410,0.45639226,0.18794166,0.00020636
0.20710355,3.02844231,0.02356687,0.17335228,0.55335011,2.13526886,0.05110062,0.45684850,0.17393839,0.00020440
0.21310655,3.02084401,0.02312458,0.16582407,0.54916802,2.13657761,0.05140191,0.45645543,0.16143454,0.00020251
0.21910955,3.01082713,0.02261760,0.15922230,0.54433754,2.13566943,0.05159604,0.45522765,0.15030636,0.00020065
0.22511256,2.99832828,0.02205225,0.15339673,0.53908601,2.13260199,0.05167160,0.45319349,0.14043228,0.00019881
0.23111556,2.98332252,0.02143489,0.14820792,0.53365210,2.12744091,0.05161831,0.45039501,0.13169533,0.00019697
0.23711856,2.96582485,0.02077189,0.14353032,0.52827936,2.12025834,0.05142757,0.44688787,0.12398508,0.00019512
0.24312156,2.94589236,0.02006950,0.13925450,0.52320977,2.11113347,0.05109298,0.44274101,0.11719889,0.00019327
0.24912456,2.92362686,0.01933382,0.13528846,0.51867763,2.10015464,0.05061077,0.43803590,0.11124264,0.00019142
0.25512756,2.89917728,0.01857078,0.13155819,0.51490366,2.08742264,0.04998015,0.43286555,0.10603116,0.00018961
0.26113057,2.87274156,0.01778613,0.12800745,0.51208971,2.07305465,0.04920349,0.42733304,0.10148820,0.00018787
0.26713357,2.84456720,0.01698548,0.12459687,0.51041385,2.05718812,0.04828646,0.42154964,0.09754624,0.00018622
0.27313657,2.81495027,0.01617426,0.12130251,0.51002616,2.03998416,0.04723789,0.41563258,0.09414602,0.00018472
0.27913957,2.78423228,0.01535781,0.11811394,0.51104509,2.02162984,0.04606968,0.40970231,0.09123603,0.00018341
0.28514257,2.75279484,0.01454133,0.11503205,0.51355455,2.00233896,0.04479640,0.40387961,0.08877178,0.00018234
0.29114557,2.72105198,0.01372990,0.11206660,0.51760173,1.98235105,0.04343488,0.39828244,0.08671510,0.00018157
0.29714857,2.68944032,0.01292851,0.10923373,0.52319569,1.96192844,0.04200374,0.39302267,0.08503336,0.00018113
0.30315158,2.65840741,0.01214203,0.10655350,0.53030676,1.94135148,0.04052278,0.38820289,0.08369872,0.00018109
0.30915458,2.62839866,0.01137514,0.10404758,0.53886684,1.92091210,0.03901241,0.38391348,0.08268730,0.00018146
0.31515758,2.59984354,0.01063237,0.10173718,0.54877054,1.90090586,0.03749307,0.38022995,0.08197847,0.00018230
0.32116058,2.57314171,0.00991800,0.09964126,0.55987723,1.88162322,0.03598461,0.37721074,0.08155417,0.00018362
0.32716358,2.54864971,0.00923600,0.09777514,0.57201401,1.86334021,0.03450583,0.37489569,0.08139817,0.00018545
0.33316658,2.52666892,0.00859004,0.09614946,0.58497945,1.84630912,0.03307405,0.37330506,0.08149558,0.00018779
0.33916958,2.50743536,0.00798336,0.09476958,0.59854823,1.83074977,0.03170473,0.37243934,0.08183224,0.00019064
0.34517259,2.49111183,0.00741876,0.09363531,0.61247636,1.81684170,0.03041127,0.37227969,0.08239435,0.00019400
0.35117559,2.47778267,0.00689855,0.09274100,0.62650702,1.80471762,0.02920483,0.37278918,0.08316807,0.00019783
0.35717859,2.46745130,0.00642452,0.09207604,0.64037670,1.79445858,0.02809434,0.37391452,0.08413928,0.00020212
0.36318159,2.46004062,0.00599789,0.09162547,0.65382167,1.78609081,0.02708654,0.37558844,0.08529340,0.00020683
0.36918459,2.45539612,0.00561933,0.09137089,0.66658433,1.77958444,0.02618611,0.37773241,0.08661529,0.00021191
0.37518759,2.45329146,0.00528891,0.09129150,0.67841938,1.77485416,0.02539590,0.38025970,0.08808928,0.00021731
0.38119060,2.45343617,0.00500618,0.09136518,0.68909961,1.77176148,0.02471719,0.38307853,0.08969917,0.00022298
0.38719360,2.45548518,0.00477013,0.09156964,0.69842109,1.77011880,0.02414995,0.38609533,0.09142847,0.00022886
0.39319660,2.45904966,0.00457926,0.09188355,0.70620758,1.76969481,0.02369316,0.38921779,0.09326054,0.00023489
0.39919960,2.46370887,0.00443162,0.09228757,0.71231413,1.77022116,0.02334507,0.39235776,0.09517890,0.00024101
0.40520260,2.46902263,0.00432484,0.09276532,0.71662969,1.77140022,0.02310346,0.39543380,0.09716756,0.00024715
0.41120560,2.47454400,0.00425621,0.09330430,0.71907883,1.77291359,0.02296585,0.39837337,0.09921138,0.00025327
0.41720860,2.47983188,0.00422273,0.09389657,0.71962244,1.77443117,0.02292966,0.40111456,0.10129650,0.00025930
0.42321161,2.48446331,0.00422120,0.09453941,0.71825750,1.77562070,0.02299230,0.40360734,0.10341076,0.00026520
0.42921461,2.48804506,0.00424822,0.09523578,0.71501613,1.77615722,0.02315120,0.40581440,0.10554414,0.00027094
0.43521761,2.49022434,0.00430033,0.09599470,0.70996371,1.77573254,0.02340376,0.40771138,0.10768923,0.00027650
0.44122061,2.49069832,0.00437402,0.09683144,0.70319653,1.77406413,0.02374730,0.40928677,0.10984161,0.00028185
0.44722361,2.48922207,0.00446581,0.09776756,0.69483874,1.77090335,0.02417884,0.41054128,0.11200025,0.00028701
0.45322661,2.48561485,0.00457227,0.09883086,0.68503890,1.76604249,0.02469498,0.41148678,0.11416777,0.00029201
0.45922961,2.47976414,0.00469012,0.10005512,0.67396619,1.75932051,0.02529161,0.41214492,0.11635070,0.00029689
0.46523262,2.47162736,0.00481619,0.10147965,0.66180619,1.75062703,0.02596377,0.41254533,0.11855957,0.00030172
0.47123562,2.46123106,0.00494754,0.10314873,0.64875647,1.73990434,0.02670532,0.41272358,0.12080887,0.00030658
0.47723862,2.44866721,0.00508143,0.10511082,0.63502194,1.72714724,0.02750881,0.41271890,0.12311692,0.00031161
0.48324162,2.43408692,0.00521537,0.10741759,0.62081008,1.71240065,0.02836530,0.41257171,0.12550554,0.00031693
0.48924462,2.41769139,0.00534711,0.11012280,0.60632593,1.69575495,0.02926424,0.41232113,0.12799966,0.00032270
0.49524762,2.39972064,0.00547473,0.11328100,0.59176723,1.67733926,0.03019347,0.41200250,0.13062667,0.00032912
0.50125063,2.38044029,0.00559655,0.11694610,0.57731949,1.65731291,0.03113926,0.41164504,0.13341581,0.00033638
0.50725363,2.36012722,0.00571126,0.12116982,0.56315132,1.63585559,0.03208646,0.41126977,0.13639731,0.00034471
0.51325663,2.33905460,0.00581786,0.12600010,0.54941014,1.61315674,0.03301875,0.41088792,0.13960161,0.00035433
0.51925963,2.31747748,0.00591571,0.13147947,0.53621832,1.58940474,0.03391899,0.41049968,0.14305839,0.00036548
0.52526263,2.29561953,0.00600455,0.13764337,0.52367016,1.56477676,0.03476963,0.41009374,0.14679570,0.00037839
0.53126563,2.27366197,0.00608451,0.14451870,0.51182965,1.53942972,0.03555321,0.40964741,0.15083905,0.00039332
0.53726863,2.25173539,0.00615614,0.15212223,0.50072932,1.51349326,0.03625292,0.40912747,0.15521053,0.00041046
0.54327164,2.22991501,0.00622041,0.16045940,0.49037034,1.48706502,0.03685320,0.40849185,0.15992800,0.00043003
0.54927464,2.20821992,0.00627873,0.16952308,0.48072381,1.46020876,0.03734026,0.40769190,0.16500429,0.00045221
0.55527764,2.18661616,0.00633294,0.17929265,0.47173336,1.43295536,0.03770271,0.40667530,0.17044654,0.00047714
0.56128064,2.16502374,0.00638532,0.18973327,0.46331906,1.40530683,0.03793200,0.40538937,0.17625553,0.00050492
0.56728364,2.14332702,0.00643850,0.20079528,0.45538234,1.37724295,0.03802287,0.40378477,0.18242509,0.00053560
0.57328664,2.12138778,0.00649549,0.21241398,0.44781195,1.34873023,0.03797361,0.40181913,0.18894164,0.00056918
0.57928964,2.09906012,0.00655959,0.22450948,0.44049045,1.31973242,0.03778627,0.39946058,0.19578370,0.00060560
0.58529265,2.07620623,0.00663427,0.23698701,0.43330118,1.29022197,0.03746666,0.39669090,0.20292162,0.00064472
0.59129565,2.05271184,0.00672312,0.24973724,0.42613508,1.26019164,0.03702423,0.39350799,0.21031731,0.00068634
0.59729865,2.02850040,0.00682975,0.26263715,0.41889728,1.22966526,0.03647180,0.38992766,0.21792417,0.00073017
0.60330165,2.00354499,0.00695759,0.27555104,0.41151290,1.19870711,0.03582518,0.38598437,0.22568722,0.00077587
0.60930465,1.97787725,0.00710986,0.28833194,0.40393186,1.16742898,0.03510259,0.38173104,0.23354346,0.00082299
0.61530765,1.95159265,0.00728937,0.30082342,0.39613239,1.13599463,0.03432410,0.37723778,0.24142246,0.00087103
0.62131066,1.92485202,0.00749843,0.31286181,0.38812312,1.10462115,0.03351093,0.37258968,0.24924733,0.00091942
0.62731366,1.89787909,0.00773874,0.32427875,0.37994360,1.07357710,0.03268475,0.36788370,0.25693596,0.00096753
0.63331666,1.87095442,0.00801131,0.33490430,0.37166322,1.04317756,0.03186698,0.36322483,0.26440271,0.00101470
0.63931966,1.84440618,0.00831640,0.34457032,0.36337865,1.01377622,0.03107812,0.35872186,0.27156038,0.00106020
0.64532266,1.81859833,0.00865349,0.35311428,0.35520995,0.98575513,0.03033720,0.35448276,0.27832245,0.00110334
0.65132566,1.79391703,0.00902130,0.36038322,0.34729559,0.95951240,0.02966125,0.35061020,0.28460564,0.00114337
0.65732866,1.77075614,0.00941786,0.36623801,0.33978656,0.93544873,0.02906490,0.34719725,0.29033257,0.00117962
0.66333167,1.74950244,0.00984052,0.37055748,0.33284000,0.91395332,0.02856016,0.34432363,0.29543439,0.00121143
0.66933467,1.73052151,0.01028614,0.37324242,0.32661262,0.89538987,0.02815626,0.34205260,0.29985337,0.00123821
0.67533767,1.71414482,0.01075119,0.37421932,0.32125423,0.88008328,0.02785961,0.34042878,0.30354512,0.00125945
0.68134067,1.70065840,0.01123190,0.37344346,0.31690164,0.86830765,0.02767387,0.33947679,0.30648044,0.00127474
0.68734367,1.69029367,0.01172443,0.37090137,0.31367327,0.86027605,0.02760014,0.33920097,0.30864661,0.00128380
0.69334667,1.68322037,0.01222504,0.36661240,0.31166463,0.85613231,0.02763717,0.33958605,0.31004795,0.00128645
0.69934967,1.67954182,0.01273021,0.36062932,0.31094477,0.85594521,0.02778161,0.34059864,0.31070564,0.00128265
0.70535268,1.67929233,0.01323682,0.35303779,0.31155394,0.85970501,0.02802832,0.34218957,0.31065677,0.00127251
0.71135568,1.68243671,0.01374218,0.34395477,0.31350238,0.86732259,0.02837061,0.34429681,0.30995258,0.00125627
0.71735868,1.68887159,0.01424417,0.33352584,0.31677030,0.87863082,0.02880052,0.34684885,0.30865601,0.00123428
0.72336168,1.69842844,0.01474121,0.32192146,0.32130891,0.89338834,0.02930900,0.34976836,0.30683863,0.00120702
0.72936468,1.71087808,0.01523229,0.30933243,0.32704259,0.91128529,0.02988614,0.35297588,0.30457719,0.00117509
0.73536768,1.72593644,0.01571690,0.29596460,0.33387180,0.93195105,0.03052124,0.35639342,0.30194991,0.00113917
0.74137069,1.74327150,0.01619494,0.28203317,0.34167684,0.95496340,0.03120294,0.35994787,0.29903276,0.00109998
0.74737369,1.76251122,0.01666665,0.26775669,0.35032214,0.97985913,0.03191924,0.36357390,0.29589597,0.00105834
0.75337669,1.78325238,0.01713242,0.25335114,0.35966089,1.00614561,0.03265762,0.36721642,0.29260101,0.00101506
0.75937969,1.80507020,0.01759270,0.23902426,0.36953993,1.03331310,0.03340502,0.37083241,0.28919809,0.00097096
0.76538269,1.82752848,0.01804783,0.22497040,0.37980459,1.06084733,0.03414790,0.37439214,0.28572457,0.00092686
0.77138569,1.85019028,0.01849792,0.21136603,0.39030336,1.08824224,0.03487239,0.37787968,0.28220416,0.00088354
0.77738869,1.87262853,0.01894268,0.19836613,0.40089222,1.11501215,0.03556433,0.38129268,0.27864704,0.00084172
0.78339170,1.89443661,0.01938136,0.18610153,0.41143840,1.14070340,0.03620951,0.38464161,0.27505094,0.00080207
0.78939470,1.91523824,0.01981266,0.17467726,0.42182349,1.16490463,0.03679385,0.38794822,0.27140290,0.00076518
0.79539770,1.93469640,0.02023463,0.16417185,0.43194581,1.18725573,0.03730366,0.39124354,0.26768187,0.00073155
0.80140070,1.95252084,0.02064472,0.15463768,0.44172181,1.20745481,0.03772597,0.39456536,0.26386163,0.00070160
0.80740370,1.96847374,0.02103972,0.14610211,0.45108668,1.22526316,0.03804880,0.39795528,0.25991409,0.00067564
0.81340670,1.98237316,0.02141582,0.13856939,0.45999391,1.24050781,0.03826149,0.40145560,0.25581261,0.00065389
0.81940970,1.99409412,0.02176863,0.13202315,0.46841410,1.25308165,0.03835505,0.40510587,0.25153512,0.00063648
0.82541271,2.00356713,0.02209331,0.12642931,0.47633288,1.26294115,0.03832241,0.40893966,0.24706684,0.00062346
0.83141571,2.01077413,0.02238462,0.12173926,0.48374821,1.27010170,0.03815865,0.41298128,0.24240244,0.00061477
0.83741871,2.01574218,0.02263704,0.11789317,0.49066716,1.27463091,0.03786117,0.41724289,0.23754749,0.00061029
0.84342171,2.01853507,0.02284489,0.11482321,0.49710240,1.27664012,0.03742982,0.42172207,0.23251910,0.00060979
0.84942471,2.01924355,0.02300249,0.11245661,0.50306862,1.27627468,0.03686688,0.42639988,0.22734572,0.00061302
0.85542771,2.01797450,0.02310423,0.11071851,0.50857903,1.27370339,0.03617701,0.43123976,0.22206618,0.00061964
0.86143072,2.01484001,0.02314482,0.10953444,0.51364227,1.26910773,0.03536712,0.43618705,0.21672801,0.00062926
0.86743372,2.00994677,0.02311933,0.10883233,0.51825979,1.26267155,0.03444613,0.44116954,0.21138508,0.00064148
0.87343672,2.00338671,0.02302343,0.10854423,0.52242401,1.25457147,0.03342470,0.44609871,0.20609496,0.00065583
0.87943972,1.99522923,0.02285348,0.10860750,0.52611720,1.24496882,0.03231492,0.45087195,0.20091587,0.00067186
0.88544272,1.98551566,0.02260671,0.10896565,0.52931129,1.23400320,0.03112991,0.45537543,0.19590369,0.00068907
0.89144572,1.97425615,0.02228131,0.10956872,0.53196850,1.22178809,0.02988351,0.45948768,0.19110905,0.00070700
0.89744872,1.96142910,0.02187659,0.11037339,0.53404276,1.20840860,0.02858987,0.46308359,0.18657466,0.00072518
0.90345173,1.94698325,0.02139304,0.11134272,0.53548185,1.19392132,0.02726310,0.46603874,0.18233324,0.00074317
0.90945473,1.93084185,0.02083242,0.11244563,0.53623000,1.17835610,0.02591693,0.46823378,0.17840579,0.00076057
0.91545773,1.91290895,0.02019777,0.11365621,0.53623085,1.16171964,0.02456448,0.46955871,0.17480070,0.00077698
0.92146073,1.89307687,0.01949344,0.11495276,0.53543051,1.14400030,0.02321793,0.46991672,0.17151335,0.00079210
0.92746373,1.87123461,0.01872500,0.11631687,0.53378046,1.12517397,0.02188840,0.46922758,0.16852648,0.00080562
0.93346673,1.84727642,0.01789920,0.11773229,0.53124024,1.10521031,0.02058578,0.46743029,0.16581105,0.00081733
0.93946973,1.82110997,0.01702382,0.11918382,0.52777950,1.08407918,0.01931864,0.46448485,0.16332775,0.00082705
0.94547274,1.79266363,0.01610754,0.12065631,0.52337965,1.06175654,0.01809420,0.46037326,0.16102882,0.00083464
0.95147574,1.76189253,0.01515972,0.12213362,0.51803459,1.03822978,0.01691830,0.45509946,0.15886026,0.00084003
0.95747874,1.72878293,0.01419019,0.12359776,0.51175094,1.01350204,0.01579548,0.44868857,0.15676419,0.00084318
0.96348174,1.69335503,0.01320901,0.12502822,0.50454750,0.98759537,0.01472903,0.44118525,0.15468127,0.00084410
0.96948474,1.65566405,0.01222628,0.12640148,0.49645413,0.96055277,0.01372108,0.43265149,0.15255311,0.00084280
0.97548774,1.61579991,0.01125182,0.12769075,0.48751022,0.93243905,0.01277275,0.42316390,0.15032447,0.00083937
0.98149075,1.57388556,0.01029504,0.12886597,0.47776291,0.90334062,0.01188425,0.41281077,0.14794528,0.00083386
0.98749375,1.53007458,0.00936466,0.12989420,0.46726514,0.87336455,0.01105505,0.40168907,0.14537229,0.00082638
0.99349675,1.48454828,0.00846861,0.13074012,0.45607378,0.84263686,0.01028401,0.38990150,0.14257050,0.00081703
0.99949975,1.43751267,0.00761384,0.13136698,0.44424808,0.81130059,0.00956960,0.37755393,0.13951408,0.00080592
1.00550275,1.38919577,0.00680628,0.13173767,0.43184841,0.77951361,0.00890997,0.36475319,0.13618708,0.00079316
1.01150575,1.33984550,0.00605075,0.13181613,0.41893544,0.74744664,0.00830320,0.35160541,0.13258371,0.00077885
1.01750875,1.28972822,0.00535098,0.13156874,0.40556994,0.71528141,0.00774739,0.33821497,0.12870831,0.00076312
1.02351176,1.23912819,0.00470963,0.13096600,0.39181297,0.68320921,0.00724084,0.32468394,0.12457513,0.00074610
1.02951476,1.18834770,0.00412839,0.12998405,0.37772655,0.65142987,0.00678218,0.31111214,0.12020773,0.00072791
