energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.46673337,7.83705077,0.03153882,0.23479231,0.89284017,1.14292688,1.03638379,5.50038604,1.30386508,0.00000000
-3.46073037,7.90536313,0.03222092,0.23856401,0.91259066,1.16148161,1.04437511,5.53129657,1.31970034,0.00000000
-3.45472736,7.97936887,0.03297071,0.24281345,0.93395698,1.18037205,1.05459379,5.56537381,1.33686151,0.00000000
-3.44872436,8.05980319,0.03379042,0.24750412,0.95687231,1.19965098,1.06704801,5.60335985,1.35542110,0.00000000
-3.44272136,8.14713789,0.03468024,0.25258752,0.98123102,1.21935526,1.08169298,5.64579700,1.37541757,0.00000000
-3.43671836,8.24155207,0.03563828,0.25800413,1.00688699,1.23950040,1.09842959,5.69300523,1.39684985,0.00000000
-3.43071536,8.34291075,0.03666057,0.26368447,1.03365266,1.26007522,1.11710404,5.74506651,1.41967236,0.00000000
-3.42471236,8.45075243,0.03774116,0.26955049,1.06129939,1.28103720,1.13750869,5.80181662,1.44379082,0.00000000
-3.41870935,8.56428671,0.03887224,0.27551702,1.08955885,1.30230859,1.15938409,5.86284497,1.46905918,0.00000000
-3.41270635,8.68240255,0.04004429,0.28149344,1.11812595,1.32377396,1.18242230,5.92750230,1.49527818,0.00000000
-3.40670335,8.80368754,0.04124631,0.28738551,1.14666307,1.34527933,1.20627162,5.99491645,1.52219551,0.00000000
-3.40070035,8.92645829,0.04246606,0.29309721,1.17480583,1.36663333,1.23054268,6.06401566,1.54950820,0.00000000
-3.39469735,9.04880139,0.04369033,0.29853277,1.20217031,1.38761042,1.25481596,6.13355882,1.57686716,0.00000000
-3.38869435,9.16862426,0.04490518,0.30359865,1.22836151,1.40795637,1.27865050,6.20217182,1.60388406,0.00000000
-3.38269135,9.28371429,0.04609630,0.30820560,1.25298304,1.42739594,1.30159387,6.26838881,1.63014039,0.00000000
-3.37668834,9.39180477,0.04724922,0.31227063,1.27564770,1.44564241,1.32319295,6.33069703,1.65519859,0.00000000
-3.37068534,9.49064519,0.04834964,0.31571891,1.29598853,1.46240886,1.34300534,6.38758379,1.67861496,0.00000000
-3.36468234,9.57807360,0.04938373,0.31848552,1.31367019,1.47742048,1.36061104,6.43758383,1.69995363,0.00000000
-3.35867934,9.65208815,0.05033833,0.32051700,1.32839994,1.49042749,1.37562397,6.47932556,1.71880139,0.00000000
-3.35267634,9.71091519,0.05120126,0.32177263,1.33993807,1.50121795,1.38770282,6.51157442,1.73478241,0.00000000
-3.34667334,9.75307105,0.05196155,0.32222537,1.34810707,1.50962982,1.39656096,6.53327194,1.74757241,0.00000000
-3.34067034,9.77741512,0.05260967,0.32186250,1.35279934,1.51556154,1.40197481,6.54356900,1.75691138,0.00000000
-3.33466733,9.78319183,0.05313769,0.32068578,1.35398290,1.51898057,1.40379041,6.54185235,1.76261449,0.00000000
-3.32866433,9.77006009,0.05353955,0.31871130,1.35170493,1.51992925,1.40192783,6.52776332,1.76458029,0.00000000
-3.32266133,9.73810871,0.05381113,0.31596880,1.34609280,1.51852772,1.39638328,6.50120847,1.76279610,0.00000000
-3.31665833,9.68785748,0.05395045,0.31250064,1.33735259,1.51497348,1.38722869,6.46236180,1.75734006,0.00000000
-3.31065533,9.62024375,0.05395777,0.30836046,1.32576510,1.50953768,1.37460891,6.41165877,1.74837984,0.00000000
-3.30465233,9.53659547,0.05383562,0.30361143,1.31167933,1.50255809,1.35873656,6.34978267,1.73616800,0.00000000
-3.29864932,9.43859174,0.05358884,0.29832430,1.29550383,1.49442901,1.33988480,6.27764407,1.72103421,0.00000000
-3.29264632,9.32821281,0.05322459,0.29257530,1.27769613,1.48558869,1.31837837,6.19635435,1.70337475,0.00000000
-3.28664332,9.20768163,0.05275221,0.28644396,1.25875061,1.47650460,1.29458321,6.10719457,1.68363962,0.00000000
-3.28064032,9.07939942,0.05218315,0.28001095,1.23918541,1.46765738,1.26889523,6.01158096,1.66231808,0.00000000
-3.27463732,8.94587787,0.05153071,0.27335600,1.21952861,1.45952402,1.24172864,5.91102836,1.63992303,0.00000000
-3.26863432,8.80967059,0.05080980,0.26655605,1.20030448,1.45256110,1.21350430,5.80711297,1.61697502,0.00000000
-3.26263132,8.67330618,0.05003667,0.25968364,1.18201997,1.44718886,1.18463854,5.70143559,1.59398660,0.00000000
-3.25662831,8.53922540,0.04922844,0.25280563,1.16515207,1.44377657,1.15553295,5.59558660,1.57144744,0.00000000
-3.25062531,8.40972418,0.04840277,0.24598222,1.15013635,1.44263005,1.12656521,5.49111339,1.54981098,0.00000000
-3.24462231,8.28690427,0.04757737,0.23926640,1.13735702,1.44398164,1.09808158,5.38949129,1.52948285,0.00000000
-3.23861931,8.17263248,0.04676953,0.23270371,1.12713867,1.44798307,1.07039077,5.29209830,1.51081155,0.00000000
-3.23261631,8.06850954,0.04599566,0.22633231,1.11973993,1.45470141,1.04375969,5.20019417,1.49408151,0.00000000
-3.22661331,7.97584867,0.04527084,0.22018340,1.11534911,1.46411830,1.01841077,5.11490389,1.47950865,0.00000000
-3.22061031,7.89566396,0.04460841,0.21428184,1.11408179,1.47613220,0.99452090,5.03720556,1.46723849,0.00000000
-3.21460730,7.82866810,0.04401961,0.20864689,1.11598029,1.49056372,0.97222184,4.96792266,1.45734654,0.00000000
-3.20860430,7.77527872,0.04351330,0.20329315,1.12101496,1.50716357,0.95160194,4.90772022,1.44984098,0.00000000
-3.20260130,7.73563238,0.04309580,0.19823141,1.12908711,1.52562276,0.93270890,4.85710467,1.44466716,0.00000000
-3.19659830,7.70960503,0.04277074,0.19346953,1.14003335,1.54558460,0.91555339,4.81642672,1.44171378,0.00000000
-3.19059530,7.69683761,0.04253912,0.18901323,1.15363121,1.56665800,0.90011330,4.78588701,1.44082024,0.00000000
-3.18459230,7.69676532,0.04239944,0.18486669,1.16960577,1.58843135,0.88633842,4.76554369,1.44178497,0.00000000
-3.17858929,7.70864921,0.04234787,0.18103300,1.18763716,1.61048656,0.87415524,4.75532152,1.44437417,0.00000000
-3.17258629,7.73160852,0.04237859,0.17751440,1.20736854,1.63241259,0.86347185,4.75502189,1.44833082,0.00000000
-3.16658329,7.76465251,0.04248420,0.17431232,1.22841462,1.65381794,0.85418265,4.76433317,1.45338348,0.00000000
-3.16058029,7.80671051,0.04265612,0.17142726,1.25037032,1.67434163,0.84617280,4.78284097,1.45925467,0.00000000
-3.15457729,7.85665896,0.04288508,0.16885845,1.27281941,1.69366233,0.83932225,4.81003783,1.46566853,0.00000000
-3.14857429,7.91334484,0.04316158,0.16660342,1.29534304,1.71150513,0.83350937,4.84533205,1.47235752,0.00000000
-3.14257129,7.97560457,0.04347639,0.16465745,1.31752792,1.72764603,0.82861402,4.88805545,1.47906815,0.00000000
-3.13656828,8.04227829,0.04382093,0.16301304,1.33897402,1.74191378,0.82452004,4.93746993,1.48556537,0.00000000
-3.13056528,8.11221931,0.04418761,0.16165932,1.35930164,1.75418934,0.82111722,4.99277298,1.49163582,0.00000000
-3.12456228,8.18429911,0.04457015,0.16058158,1.37815775,1.76440289,0.81830267,5.05310226,1.49708983,0.00000000
-3.11855928,8.25740850,0.04496369,0.15976089,1.39522146,1.77252895,0.81598168,5.11753965,1.50176215,0.00000000
-3.11255628,8.33045574,0.04536491,0.15917392,1.41020861,1.77857965,0.81406812,5.18511522,1.50551172,0.00000000
-3.10655328,8.40236277,0.04577193,0.15879286,1.42287541,1.78259691,0.81248430,5.25481167,1.50822040,0.00000000
-3.10055028,8.47206094,0.04618426,0.15858566,1.43302107,1.78464392,0.81116069,5.32556988,1.50979117,0.00000000
-3.09454727,8.53848739,0.04660248,0.15851646,1.44048955,1.78479652,0.81003520,5.39629620,1.51014568,0.00000000
-3.08854427,8.60058376,0.04702800,0.15854620,1.44517039,1.78313501,0.80905246,5.46587202,1.50922172,0.00000000
-3.08254127,8.65729825,0.04746273,0.15863353,1.44699876,1.77973704,0.80816299,5.53316620,1.50697075,0.00000000
-3.07653827,8.70759225,0.04790866,0.15873583,1.44595483,1.77467194,0.80732248,5.59705054,1.50335568,0.00000000
-3.07053527,8.75045227,0.04836749,0.15881049,1.44206260,1.76799693,0.80649126,5.65641862,1.49834930,0.00000000
-3.06453227,8.78490754,0.04884034,0.15881616,1.43538824,1.75975552,0.80563401,5.71020771,1.49193336,0.00000000
-3.05852926,8.81005326,0.04932736,0.15871418,1.42603818,1.74997810,0.80471978,5.75742348,1.48409859,0.00000000
-3.05252626,8.82507888,0.04982755,0.15846999,1.41415699,1.73868478,0.80372239,5.79716691,1.47484555,0.00000000
-3.04652326,8.82930043,0.05033859,0.15805439,1.39992511,1.72589025,0.80262119,5.82866237,1.46418644,0.00000000
-3.04052026,8.82219545,0.05085673,0.15744484,1.38355653,1.71161025,0.80140214,5.85128583,1.45214763,0.00000000
-3.03451726,8.80343861,0.05137689,0.15662644,1.36529640,1.69586930,0.80005912,5.86459194,1.43877277,0.00000000
-3.02851426,8.77293584,0.05189269,0.15559273,1.34541853,1.67870897,0.79859543,5.86833843,1.42412626,0.00000000
-3.02251126,8.73085474,0.05239673,0.15434629,1.32422278,1.66019609,0.79702526,5.86250654,1.40829668,0.00000000
-3.01650825,8.67764897,0.05288077,0.15289890,1.30203214,1.64043031,0.79537513,5.84731597,1.39139994,0.00000000
-3.01050525,8.61407428,0.05333616,0.15127154,1.27918959,1.61955012,0.79368491,5.82323319,1.37358170,0.00000000
-3.00450225,8.54119448,0.05375409,0.14949389,1.25605437,1.59773713,0.79200850,5.79097196,1.35501883,0.00000000
-2.99849925,8.46037582,0.05412600,0.14760366,1.23299784,1.57521774,0.79041388,5.75148555,1.33591953,0.00000000
-2.99249625,8.37326886,0.05444394,0.14564552,1.21039868,1.55226224,0.78898249,5.70595001,1.31652196,0.00000000
-2.98649325,8.28177757,0.05470087,0.14366983,1.18863753,1.52918095,0.78780781,5.65573878,1.29709128,0.00000000
-2.98049025,8.18801616,0.05489093,0.14173113,1.16809099,1.50631760,0.78699319,5.60238898,1.27791500,0.00000000
-2.97448724,8.09425466,0.05500963,0.13988647,1.14912511,1.48404021,0.78664881,5.54756020,1.25929677,0.00000000
-2.96848424,8.00285508,0.05505401,0.13819371,1.13208855,1.46272977,0.78688811,5.49298719,1.24154879,0.00000000
-2.96248124,7.91620060,0.05502266,0.13670970,1.11730543,1.44276747,0.78782353,5.44042797,1.22498322,0.00000000
-2.95647824,7.83662042,0.05491571,0.13548863,1.10506836,1.42452104,0.78956193,5.39160921,1.20990278,0.00000000
-2.95047524,7.76631357,0.05473471,0.13458043,1.09563155,1.40833103,0.79219994,5.34817102,1.19659115,0.00000000
-2.94447224,7.70727494,0.05448247,0.13402941,1.08920468,1.39449786,0.79581934,5.31161321,1.18530354,0.00000000
-2.93846923,7.66122673,0.05416286,0.13387303,1.08594737,1.38327021,0.80048283,5.28324525,1.17625795,0.00000000
-2.93246623,7.62955846,0.05378052,0.13414112,1.08596487,1.37483575,0.80623047,5.26414184,1.16962744,0.00000000
-2.92646323,7.61327821,0.05334065,0.13485520,1.08930492,1.36931429,0.81307693,5.25510605,1.16553401,0.00000000
-2.92046023,7.61297724,0.05284869,0.13602827,1.09595610,1.36675425,0.82100981,5.25664137,1.16404413,0.00000000
-2.91445723,7.62880965,0.05231008,0.13766480,1.10584775,1.36713217,0.82998918,5.26893405,1.16516647,0.00000000
-2.90845423,7.66048802,0.05173005,0.13976109,1.11885142,1.37035561,0.83994827,5.29184626,1.16885160,0.00000000
-2.90245123,7.70729499,0.05111346,0.14230574,1.13478403,1.37626910,0.85079559,5.32492060,1.17499394,0.00000000
-2.89644822,7.76811064,0.05046462,0.14528048,1.15341247,1.38466278,0.86241813,5.36739556,1.18343575,0.00000000
-2.89044522,7.84145403,0.04978727,0.14866109,1.17445964,1.39528332,0.87468571,5.41823163,1.19397302,0.00000000
-2.88444222,7.92553750,0.04908456,0.15241834,1.19761174,1.40784646,0.88745623,5.47614675,1.20636298,0.00000000
-2.87843922,8.01833122,0.04835908,0.15651914,1.22252650,1.42205044,0.90058151,5.53966004,1.22033288,0.00000000
-2.87243622,8.11763532,0.04761298,0.16092756,1.24884227,1.43758982,0.91391364,5.60714182,1.23558979,0.00000000
-2.86643322,8.22115683,0.04684811,0.16560585,1.27618750,1.45416869,0.92731131,5.67686828,1.25183081,0.00000000
-2.86043022,8.32658821,0.04606618,0.17051536,1.30419054,1.47151297,0.94064606,5.74707858,1.26875353,0.00000000
-2.85442721,8.43168459,0.04526898,0.17561739,1.33248925,1.48938105,0.95380798,5.81603225,1.28606619,0.00000000
-2.84842421,8.53433677,0.04445859,0.18087387,1.36074031,1.50757240,0.96671069,5.88206487,1.30349716,0.00000000
-2.84242121,8.63263718,0.04363754,0.18624793,1.38862784,1.52593379,0.97929539,5.94363992,1.32080356,0.00000000
-2.83641821,8.72493680,0.04280907,0.19170430,1.41587108,1.54436303,0.99153374,5.99939491,1.33777848,0.00000000
-2.83041521,8.80989073,0.04197721,0.19720967,1.44223090,1.56281000,1.00342953,6.04818032,1.35425680,0.00000000
-2.82441221,8.88649126,0.04114695,0.20273282,1.46751488,1.58127524,1.01501890,6.08908993,1.37011918,0.00000000
-2.81840920,8.95408724,0.04032431,0.20824477,1.49158073,1.59980602,1.02636937,6.12148164,1.38529432,0.00000000
-2.81240620,9.01238950,0.03951632,0.21371878,1.51433804,1.61849027,1.03757739,6.14498818,1.39975921,0.00000000
-2.80640320,9.06146224,0.03873104,0.21913031,1.53574802,1.63744867,1.04876472,6.15951757,1.41353738,0.00000000
-2.80040020,9.10170116,0.03797740,0.22445698,1.55582142,1.65682517,1.06007377,6.16524359,1.42669538,0.00000000
-2.79439720,9.13379924,0.03726510,0.22967840,1.57461453,1.67677640,1.07166185,6.16258686,1.43933730,0.00000000
-2.78839420,9.15870184,0.03660438,0.23477610,1.59222339,1.69746034,1.08369480,6.15218752,1.45159777,0.00000000
-2.78239120,9.17755298,0.03600579,0.23973334,1.60877636,1.71902467,1.09634003,6.13487099,1.46363355,0.00000000
-2.77638819,9.19163515,0.03547985,0.24453497,1.62442544,1.74159522,1.10975933,6.11160813,1.47561397,0.00000000
-2.77038519,9.20230493,0.03503680,0.24916726,1.63933644,1.76526486,1.12410154,6.08347186,1.48771067,0.00000000
-2.76438219,9.21092728,0.03468622,0.25361770,1.65367863,1.79008334,1.13949552,6.05159191,1.50008699,0.00000000
-2.75837919,9.21881098,0.03443674,0.25787481,1.66761418,1.81604831,1.15604353,6.01710976,1.51288741,0.00000000
-2.75237619,9.22714792,0.03429566,0.26192794,1.68128785,1.84309796,1.17381526,5.98113543,1.52622753,0.00000000
-2.74637319,9.23695864,0.03426871,0.26576702,1.69481745,1.87110554,1.19284278,5.94470805,1.54018501,0.00000000
-2.74037019,9.24904621,0.03435975,0.26938237,1.70828553,1.89987602,1.21311655,5.90876142,1.55479188,0.00000000
-2.73436718,9.26396035,0.03457058,0.27276444,1.72173262,1.92914519,1.23458264,5.87409589,1.57002864,0.00000000
-2.72836418,9.28197301,0.03490078,0.27590364,1.73515247,1.95858122,1.25714137,5.84135740,1.58582050,0.00000000
-2.72236118,9.30306637,0.03534763,0.27879012,1.74848946,1.98778892,1.28064732,5.81102406,1.60203586,0.00000000
-2.71635818,9.32693349,0.03590607,0.28141368,1.76163835,2.01631658,1.30491094,5.78340043,1.61848743,0.00000000
-2.71035518,9.35299153,0.03656881,0.28376366,1.77444647,2.04366538,1.32970159,5.75861933,1.63493581,0.00000000
-2.70435218,9.38040668,0.03732644,0.28582897,1.78671818,2.06930122,1.35475214,5.73665053,1.65109562,0.00000000
-2.69834917,9.40812979,0.03816763,0.28759818,1.79822149,2.09266859,1.37976487,5.71731551,1.66664398,0.00000000
-2.69234617,9.43494087,0.03907943,0.28905973,1.80869660,2.11320626,1.40441878,5.70030730,1.68123103,0.00000000
-2.68634317,9.45950081,0.04004761,0.29020225,1.81786583,2.13036423,1.42837790,5.68521421,1.69449218,0.00000000
-2.68034017,9.48040797,0.04105697,0.29101499,1.82544476,2.14362146,1.45130054,5.67154614,1.70606156,0.00000000
-2.67433717,9.49625731,0.04209184,0.29148839,1.83115391,2.15250376,1.47284919,5.65876234,1.71558625,0.00000000
-2.66833417,9.50569994,0.04313644,0.29161471,1.83473051,2.15660127,1.49270078,5.64629933,1.72274060,0.00000000
-2.66233117,9.50750041,0.04417533,0.29138882,1.83593997,2.15558473,1.51055689,5.63359791,1.72724019,0.00000000
-2.65632816,9.50059001,0.04519380,0.29080891,1.83458645,2.14922016,1.52615372,5.62012835,1.72885475,0.00000000
-2.65032516,9.48411366,0.04617824,0.28987738,1.83052219,2.13738096,1.53927132,5.60541297,1.72741949,0.00000000
-2.64432216,9.45746907,0.04711647,0.28860158,1.82365520,2.12005729,1.54974178,5.58904544,1.72284436,0.00000000
-2.63831916,9.42033650,0.04799797,0.28699453,1.81395498,2.09736193,1.55745604,5.57070639,1.71512084,0.00000000
-2.63231616,9.37269834,0.04881408,0.28507551,1.80145612,2.06953245,1.56236892,5.55017519,1.70432584,0.00000000
-2.62631316,9.31484762,0.04955810,0.28287050,1.78625952,2.03692936,1.56450222,5.52733744,1.69062250,0.00000000
-2.62031016,9.24738536,0.05022529,0.28041235,1.76853140,2.00003026,1.56394549,5.50218854,1.67425783,0.00000000
-2.61430715,9.17120680,0.05081278,0.27774074,1.74849979,1.95941995,1.56085459,5.47483316,1.65555710,0.00000000
-2.60830415,9.08747699,0.05131947,0.27490182,1.72644900,1.91577676,1.55544775,5.44548092,1.63491520,0.00000000
-2.60230115,8.99759673,0.05174576,0.27194753,1.70271199,1.86985554,1.54799931,5.41443843,1.61278517,0.00000000
-2.59629815,8.90315976,0.05209332,0.26893469,1.67766099,1.82246765,1.53883131,5.38209820,1.58966432,0.00000000
-2.59029515,8.80590299,0.05236476,0.26592363,1.65169671,1.77445885,1.52830313,5.34892449,1.56607840,0.00000000
-2.58429215,8.70765129,0.05256330,0.26297674,1.62523652,1.72668558,1.51679964,5.31543682,1.54256436,0.00000000
-2.57828914,8.61025872,0.05269245,0.26015664,1.59870194,1.67999054,1.50471820,5.28219140,1.51965239,0.00000000
-2.57228614,8.51554835,0.05275574,0.25752427,1.57250594,1.63517853,1.49245511,5.24976110,1.49784788,0.00000000
-2.56628314,8.42525270,0.05275642,0.25513690,1.54704041,1.59299317,1.48039202,5.21871447,1.47761391,0.00000000
-2.56028014,8.34095683,0.05269728,0.25304606,1.52266427,1.55409564,1.46888288,5.18959446,1.45935514,0.00000000
-2.55427714,8.26404612,0.05258055,0.25129565,1.49969266,1.51904591,1.45824203,5.16289746,1.44340347,0.00000000
-2.54827414,8.19566052,0.05240782,0.24992019,1.47838743,1.48828742,1.44873380,5.13905326,1.43000627,0.00000000
-2.54227114,8.13665704,0.05218008,0.24894327,1.45894944,1.46213552,1.44056424,5.11840678,1.41931749,0.00000000
-2.53626813,8.08758149,0.05189784,0.24837646,1.44151280,1.44077035,1.43387513,5.10120187,1.41139199,0.00000000
-2.53026513,8.04865078,0.05156128,0.24821848,1.42614121,1.42423414,1.42874070,5.08756818,1.40618356,0.00000000
-2.52426213,8.01974617,0.05117047,0.24845495,1.41282673,1.41243320,1.42516693,5.07751131,1.40354632,0.00000000
-2.51825913,8.00041771,0.05072565,0.24905850,1.40149069,1.40514449,1.42309356,5.07090681,1.40323985,0.00000000
-2.51225613,7.98989972,0.05022744,0.24998940,1.39198707,1.40202631,1.42239863,5.06749839,1.40493755,0.00000000
-2.50625313,7.98713662,0.04967712,0.25119665,1.38410791,1.40263294,1.42290519,5.06690044,1.40823810,0.00000000
-2.50025013,7.99081817,0.04907679,0.25261949,1.37759081,1.40643235,1.42439000,5.06860492,1.41267946,0.00000000
-2.49424712,7.99942268,0.04842959,0.25418926,1.37212809,1.41282648,1.42659347,5.07199257,1.41775492,0.00000000
-2.48824412,8.01126664,0.04773972,0.25583153,1.36737745,1.42117321,1.42923073,5.07634797,1.42293059,0.00000000
-2.48224112,8.02455897,0.04701249,0.25746849,1.36297361,1.43080905,1.43200302,5.08087830,1.42766356,0.00000000
-2.47623812,8.03745766,0.04625419,0.25902134,1.35854068,1.44107183,1.43460900,5.08473486,1.43142019,0.00000000
-2.47023512,8.04812703,0.04547198,0.26041283,1.35370478,1.45132235,1.43675550,5.08703690,1.43369371,0.00000000
-2.46423212,8.05479328,0.04467361,0.26156957,1.34810639,1.46096434,1.43816738,5.08689687,1.43402059,0.00000000
-2.45822911,8.05579663,0.04386718,0.26242423,1.34141221,1.46946181,1.43859591,5.08344613,1.43199495,0.00000000
-2.45222611,8.04963802,0.04306075,0.26291747,1.33332592,1.47635335,1.43782573,5.07586027,1.42728075,0.00000000
-2.44622311,8.03501917,0.04226201,0.26299950,1.32359766,1.48126295,1.43567991,5.06338322,1.41962109,0.00000000
-2.44022011,8.01087450,0.04147796,0.26263128,1.31203174,1.48390689,1.43202331,5.04534906,1.40884465,0.00000000
-2.43421711,7.97639429,0.04071456,0.26178530,1.29849249,1.48409682,1.42676400,5.02120104,1.39486884,0.00000000
-2.42821411,7.93103851,0.03997643,0.26044590,1.28290799,1.48173900,1.41985314,4.99050694,1.37769995,0.00000000
-2.42221111,7.87454133,0.03926671,0.25860921,1.26527156,1.47683003,1.41128317,4.95297034,1.35743023,0.00000000
-2.41620810,7.80690650,0.03858687,0.25628263,1.24564110,1.46944940,1.40108478,4.90843754,1.33423221,0.00000000
-2.41020510,7.72839442,0.03793669,0.25348398,1.22413626,1.45974957,1.38932286,4.85689977,1.30835059,0.00000000
-2.40420210,7.63950164,0.03731431,0.25024037,1.20093357,1.44794392,1.37609158,4.79849090,1.28009222,0.00000000
-2.39819910,7.54093417,0.03671637,0.24658681,1.17625981,1.43429361,1.36150914,4.73348070,1.24981444,0.00000000
-2.39219610,7.43357573,0.03613818,0.24256464,1.15038391,1.41909369,1.34571215,4.66226410,1.21791254,0.00000000
-2.38619310,7.31845250,0.03557406,0.23821992,1.12360752,1.40265935,1.32885013,4.58534679,1.18480660,0.00000000
-2.38019010,7.19669574,0.03501762,0.23360175,1.09625484,1.38531279,1.31108022,4.50332788,1.15092847,0.00000000
-2.37418709,7.06950368,0.03446211,0.22876073,1.06866193,1.36737125,1.29256221,4.41688023,1.11670904,0.00000000
-2.36818409,6.93810396,0.03390081,0.22374745,1.04116587,1.34913649,1.27345410,4.32672917,1.08256651,0.00000000
-2.36218109,6.80371779,0.03332735,0.21861123,1.01409415,1.33088617,1.25390824,4.23363042,1.04889571,0.00000000
-2.35617809,6.66752681,0.03273607,0.21339897,0.98775475,1.31286706,1.23406804,4.13834790,1.01605894,0.00000000
-2.35017509,6.53064343,0.03212225,0.20815439,0.96242696,1.29529024,1.21406530,4.04163229,0.98437840,0.00000000
-2.34417209,6.39408541,0.03148237,0.20291733,0.93835350,1.27832811,1.19401821,3.94420084,0.95413030,0.00000000
-2.33816908,6.25875501,0.03081421,0.19772346,0.91573403,1.26211317,1.17402986,3.84671935,0.92554087,0.00000000
-2.33216608,6.12542328,0.03011699,0.19260413,0.89472021,1.24673823,1.15418746,3.74978668,0.89878401,0.00000000
-2.32616308,5.99471943,0.02939136,0.18758648,0.87541260,1.23225792,1.13456208,3.65392235,0.87398072,0.00000000
-2.32016008,5.86712568,0.02863935,0.18269373,0.85785936,1.21869115,1.11520902,3.55955769,0.85120015,0.00000000
-2.31415708,5.74297734,0.02786427,0.17794564,0.84205689,1.20602437,1.09616873,3.46703067,0.83046212,0.00000000
-2.30815408,5.62246819,0.02707058,0.17335908,0.82795230,1.19421536,1.07746841,3.37658472,0.81174099,0.00000000
-2.30215108,5.50566075,0.02626370,0.16894866,0.81544773,1.18319746,1.05912410,3.28837139,0.79497069,0.00000000
-2.29614807,5.39250126,0.02544984,0.16472747,0.80440634,1.17288400,1.04114348,3.20245678,0.78005073,0.00000000
-2.29014507,5.28283864,0.02463581,0.16070774,0.79465976,1.16317291,1.02352909,3.11883148,0.76685300,0.00000000
-2.28414207,5.17644703,0.02382883,0.15690151,0.78601677,1.15395139,1.00628204,3.03742342,0.75522914,0.00000000
-2.27813907,5.07305082,0.02303635,0.15332121,0.77827295,1.14510065,0.98940605,2.95811319,0.74501817,0.00000000
-2.27213607,4.97235146,0.02226598,0.14998013,0.77122080,1.13650058,0.97291168,2.88075102,0.73605426,0.00000000
-2.26613307,4.87405467,0.02152529,0.14689272,0.76466007,1.12803438,0.95682050,2.80517456,0.72817431,0.00000000
-2.26013007,4.77789724,0.02082180,0.14407485,0.75840788,1.11959299,0.94116903,2.73122667,0.72122510,0.00000000
-2.25412706,4.68367180,0.02016291,0.14154372,0.75230810,1.11107934,0.92601218,2.65877229,0.71506976,0.00000000
-2.24812406,4.59124867,0.01955584,0.13931771,0.74623965,1.10241221,0.91142595,2.58771347,0.70959335,0.00000000
-2.24212106,4.50059356,0.01900760,0.13741604,0.74012339,1.09352967,0.89750912,2.51800184,0.70470733,0.00000000
-2.23611806,4.41178013,0.01852503,0.13585822,0.73392712,1.08439189,0.88438384,2.44964785,0.70035271,0.00000000
-2.23011506,4.32499679,0.01811465,0.13466341,0.72766868,1.07498332,0.87219475,2.38272624,0.69650187,0.00000000
-2.22411206,4.24054722,0.01778271,0.13384957,0.72141668,1.06531397,0.86110683,2.31737761,0.69315885,0.00000000
-2.21810905,4.15884459,0.01753506,0.13343266,0.71528909,1.05541986,0.85130169,2.25380582,0.69035820,0.00000000
-2.21210605,4.08039951,0.01737705,0.13342572,0.70944949,1.04536254,0.84297256,2.19227156,0.68816243,0.00000000
-2.20610305,4.00580245,0.01731341,0.13383801,0.70410131,1.03522761,0.83631806,2.13308238,0.68665818,0.00000000
-2.20010005,3.93570142,0.01734804,0.13467416,0.69948008,1.02512242,0.83153493,2.07657980,0.68595126,0.00000000
-2.19409705,3.87077591,0.01748386,0.13593353,0.69584432,1.01517292,0.82881013,2.02312420,0.68616088,0.00000000
-2.18809405,3.81170854,0.01772258,0.13760963,0.69346511,1.00551982,0.82831248,1.97307829,0.68741325,0.00000000
-2.18209105,3.75915570,0.01806449,0.13968982,0.69261516,0.99631427,0.83018442,1.92679012,0.68983496,0.00000000
-2.17608804,3.71371870,0.01850825,0.14215517,0.69355751,0.98771323,0.83453406,1.88457641,0.69354629,0.00000000
-2.17008504,3.67591676,0.01905073,0.14498058,0.69653466,0.97987467,0.84142806,1.84670718,0.69865496,0.00000000
-2.16408204,3.64616312,0.01968682,0.14813516,0.70175839,0.97295290,0.85088560,1.81339221,0.70525041,0.00000000
-2.15807904,3.62474534,0.02040939,0.15158278,0.70940082,0.96709414,0.86287376,1.78477008,0.71339900,0.00000000
-2.15207604,3.61181058,0.02120924,0.15528290,0.71958703,0.96243259,0.87730460,1.76090015,0.72314024,0.00000000
-2.14607304,3.60735649,0.02207515,0.15919153,0.73238961,0.95908705,0.89403407,1.74175785,0.73448431,0.00000000
-2.14007004,3.61122788,0.02299399,0.16326233,0.74782523,0.95715831,0.91286285,1.72723316,0.74741082,0.00000000
-2.13406703,3.62311936,0.02395096,0.16744779,0.76585359,0.95672724,0.93353924,1.71713244,0.76186902,0.00000000
-2.12806403,3.64258347,0.02492989,0.17170051,0.78637848,0.95785387,0.95576388,1.71118327,0.77777928,0.00000000
-2.12206103,3.66904397,0.02591354,0.17597437,0.80925114,0.96057708,0.97919639,1.70904196,0.79503582,0.00000000
-2.11605803,3.70181365,0.02688410,0.18022575,0.83427557,0.96491528,1.00346355,1.71030330,0.81351060,0.00000000
-2.11005503,3.74011559,0.02782363,0.18441457,0.86121560,0.97086773,1.02816886,1.71451220,0.83305805,0.00000000
-2.10405203,3.78310729,0.02871459,0.18850524,0.88980347,0.97841647,1.05290314,1.72117645,0.85352055,0.00000000
