energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.45472736,2.26123600,0.00008770,0.41066798,0.56980914,1.21064649,0.00848200,0.23309722,0.60204560,0.42409756
-3.44872436,2.42061901,0.00010190,0.42207378,0.62577147,1.33209587,0.00902813,0.24056697,0.62839729,0.43416137
-3.44272136,2.58800337,0.00011774,0.43407383,0.68478164,1.46030615,0.00958968,0.24734058,0.65710249,0.44441416
-3.43671836,2.76216160,0.00013529,0.44650077,0.74644388,1.59450946,0.01016204,0.25331713,0.68787360,0.45468311
-3.43071536,2.94172201,0.00015460,0.45920187,0.81027820,1.73376592,0.01074044,0.25841376,0.72040051,0.46482240
-3.42471236,3.12517375,0.00017569,0.47204048,0.87572084,1.87696614,0.01131991,0.26256690,0.75435249,0.47471465
-3.41870935,3.31087561,0.00019857,0.48489653,0.94212746,2.02283936,0.01189534,0.26573278,0.78938029,0.48427094
-3.41270635,3.49706905,0.00022322,0.49766601,1.00877932,2.16996791,0.01246142,0.26788724,0.82511835,0.49342938
-3.40670335,3.68189643,0.00024957,0.51025976,1.07489265,2.31680805,0.01301276,0.26902504,0.86118741,0.50215263
-3.40070035,3.86342464,0.00027754,0.52260155,1.13963124,2.46171731,0.01354383,0.26915846,0.89719769,0.51042436
-3.39469735,4.03967452,0.00030701,0.53462585,1.20212229,2.60298798,0.01404906,0.26831560,0.93275255,0.51824513
-3.38869435,4.20865596,0.00033783,0.54627534,1.26147490,2.73888609,0.01452288,0.26653836,0.96745301,0.52562787
-3.38269135,4.36840812,0.00036982,0.55749859,1.31680108,2.86769498,0.01495985,0.26388023,1.00090297,0.53259327
-3.37668834,4.51704409,0.00040277,0.56824800,1.36723845,2.98776217,0.01535467,0.26040409,1.03271517,0.53916550
-3.37068534,4.65279876,0.00043646,0.57847826,1.41197392,3.09754797,0.01570237,0.25618002,1.06251791,0.54536846
-3.36468234,4.77407824,0.00047062,0.58814546,1.45026738,3.19567412,0.01599841,0.25128337,1.08996217,0.55122267
-3.35867934,4.87950911,0.00050501,0.59720692,1.48147465,3.28097058,0.01623878,0.24579302,1.11472914,0.55674325
-3.35267634,4.96798551,0.00053935,0.60562184,1.50506844,3.35251843,0.01642015,0.23978994,1.13653780,0.56193872
-3.34667334,5.03871161,0.00057337,0.61335260,1.52065664,3.40968708,0.01653998,0.23335611,1.15515215,0.56681093
-3.34067034,5.09123770,0.00060682,0.62036670,1.52799686,3.45216394,0.01659665,0.22657361,1.17038791,0.57135583
-3.33466733,5.12548751,0.00063946,0.62663912,1.52700672,3.47997493,0.01658950,0.21952407,1.18211823,0.57556510
-3.32866433,5.14177507,0.00067107,0.63215484,1.51776909,3.49349463,0.01651892,0.21228826,1.19027809,0.57942832
-3.32266133,5.14080974,0.00070147,0.63691139,1.50053214,3.49344525,0.01638640,0.20494580,1.19486712,0.58293553
-3.31665833,5.12368823,0.00073050,0.64092100,1.47570402,3.48088377,0.01619447,0.19757490,1.19595055,0.58607983
-3.31065533,5.09187316,0.00075806,0.64421216,1.44384228,3.45717752,0.01594673,0.19025215,1.19365804,0.58885978
-3.30465233,5.04715836,0.00078408,0.64683046,1.40563837,3.42396849,0.01564770,0.18305209,1.18818049,0.59128145
-3.29864932,4.99162139,0.00080852,0.64883827,1.36189789,3.38312757,0.01530279,0.17604674,1.17976456,0.59335963
-3.29264632,4.92756481,0.00083140,0.65031342,1.31351723,3.33669997,0.01491810,0.16930495,1.16870522,0.59511831
-3.28664332,4.85744777,0.00085275,0.65134663,1.26145758,3.28684374,0.01450028,0.16289146,1.15533644,0.59659019
-3.28064032,4.78381047,0.00087266,0.65203782,1.20671732,3.23576356,0.01405636,0.15686593,1.14002025,0.59781517
-3.27463732,4.70919416,0.00089122,0.65249141,1.15030377,3.18564209,0.01359350,0.15128173,1.12313477,0.59883793
-3.26863432,4.63605962,0.00090852,0.65281088,1.09320546,3.13857151,0.01311886,0.14618465,1.10506147,0.59970473
-3.26263132,4.56670740,0.00092468,0.65309272,1.03636582,3.09648764,0.01263935,0.14161164,1.08617231,0.60045951
-3.25662831,4.50320304,0.00093978,0.65342036,0.98065933,3.06110929,0.01216145,0.13758956,1.06681721,0.60113977
-3.25062531,4.44731014,0.00095392,0.65385818,0.92687081,3.03388496,0.01169108,0.13413408,1.04731261,0.60177229
-3.24462231,4.40043426,0.00096712,0.65444626,0.87567851,3.01594901,0.01123340,0.13124881,1.02793134,0.60236911
-3.23861931,4.36357987,0.00097940,0.65519602,0.82764148,3.00808881,0.01079278,0.12892474,1.00889454,0.60292417
-3.23261631,4.33732218,0.00099074,0.65608719,0.78319151,3.01072418,0.01037263,0.12714005,0.99036591,0.60341068
-3.22661331,4.32179509,0.00100105,0.65706639,0.74262957,3.02389976,0.00997548,0.12586033,0.97244850,0.60377971
-3.22061031,4.31669563,0.00101022,0.65804739,0.70612685,3.04729042,0.00960287,0.12503922,0.95518431,0.60395999
-3.21460730,4.32130469,0.00101809,0.65891317,0.67372997,3.08021945,0.00925549,0.12461960,0.93855662,0.60385907
-3.20860430,4.33452311,0.00102447,0.65951980,0.64536992,3.12168858,0.00893319,0.12453508,0.92249490,0.60336590
-3.20260130,4.35492132,0.00102914,0.65970182,0.62087430,3.17041842,0.00863512,0.12471201,0.90688210,0.60235469
-3.19659830,4.38080043,0.00103186,0.65927897,0.59998214,3.22489774,0.00835982,0.12507173,0.89156384,0.60068988
-3.19059530,4.41026183,0.00103240,0.65806399,0.58236046,3.28343916,0.00810541,0.12553307,0.87635903,0.59823196
-3.18459230,4.44128231,0.00103053,0.65587082,0.56762213,3.34423922,0.00786971,0.12601505,0.86107137,0.59484393
-3.17858929,4.47179139,0.00102606,0.65252310,0.55534398,3.40544017,0.00765040,0.12643949,0.84550108,0.59039793
-3.17258629,4.49974741,0.00101884,0.64786220,0.54508458,3.46519109,0.00744514,0.12673363,0.82945629,0.58478166
-3.16658329,4.52320940,0.00100874,0.64175454,0.53640111,3.52170595,0.00725174,0.12683247,0.81276343,0.57790447
-3.16058029,4.54040161,0.00099573,0.63409778,0.52886457,3.57331647,0.00706823,0.12668085,0.79527629,0.56970241
-3.15457729,4.54976852,0.00097982,0.62482547,0.52207308,3.61851799,0.00689293,0.12623504,0.77688316,0.56014233
-3.14857429,4.55001832,0.00096111,0.61391007,0.51566271,3.65600693,0.00672454,0.12546397,0.75751182,0.54922462
-3.14257129,4.54015374,0.00093977,0.60136422,0.50931578,3.68470875,0.00656214,0.12434977,0.73713239,0.53698448
-3.13656828,4.51948957,0.00091601,0.58724013,0.50276654,3.70379616,0.00640520,0.12288796,0.71575772,0.52349178
-3.13056528,4.48765718,0.00089013,0.57162733,0.49580410,3.71269729,0.00625349,0.12108690,0.69344171,0.50884944
-3.12456228,4.44459673,0.00086248,0.55464888,0.48827298,3.71109452,0.00610713,0.11896686,0.67027570,0.49319053
-3.11855928,4.39053838,0.00083342,0.53645638,0.48007140,3.69891475,0.00596640,0.11655863,0.64638318,0.47667424
-3.11255628,4.32597446,0.00080337,0.51722404,0.47114766,3.67631230,0.00583176,0.11390167,0.62191343,0.45948099
-3.10655328,4.25162452,0.00077274,0.49714218,0.46149504,3.64364603,0.00570372,0.11104213,0.59703424,0.44180694
-3.10055028,4.16839571,0.00074193,0.47641058,0.45114560,3.60145220,0.00558275,0.10803060,0.57192447,0.42385815
-3.09454727,4.07734085,0.00071134,0.45523193,0.44016332,3.55041489,0.00546922,0.10491981,0.54676669,0.40584477
-3.08854427,3.97961622,0.00068134,0.43380581,0.42863703,3.49133557,0.00536337,0.10176250,0.52174029,0.38797540
-3.08254127,3.87644146,0.00065223,0.41232331,0.41667342,3.42510338,0.00526520,0.09860932,0.49701554,0.37045194
-3.07653827,3.76906286,0.00062429,0.39096266,0.40439056,3.35266734,0.00517452,0.09550707,0.47274861,0.35346499
-3.07053527,3.65872159,0.00059775,0.36988586,0.39191206,3.27501177,0.00509088,0.09249722,0.44907794,0.33719008
-3.06453227,3.54662771,0.00057275,0.34923640,0.37936215,3.19313528,0.00501367,0.08961485,0.42612180,0.32178465
-3.05852926,3.43394023,0.00054942,0.32913809,0.36686171,3.10803406,0.00494207,0.08688796,0.40397723,0.30738582
-3.05252626,3.32175325,0.00052781,0.30969487,0.35452534,3.02068937,0.00487517,0.08433720,0.38272004,0.29410907
-3.04652326,3.21108790,0.00050794,0.29099147,0.34245929,2.93205893,0.00481198,0.08197597,0.36240588,0.28204747
-3.04052026,3.10288906,0.00048976,0.27309485,0.33076041,2.84307200,0.00475155,0.07981097,0.34307215,0.27127168
-3.03451726,2.99802629,0.00047323,0.25605606,0.31951569,2.75462712,0.00469299,0.07784294,0.32474039,0.26183043
-3.02851426,2.89729753,0.00045827,0.23991249,0.30880249,2.66759199,0.00463556,0.07606767,0.30741911,0.25375134
-3.02251126,2.80143466,0.00044479,0.22469024,0.29868911,2.58280455,0.00457875,0.07447726,0.29110665,0.24704217
-3.01650825,2.71110980,0.00043267,0.21040639,0.28923568,2.50107431,0.00452228,0.07306136,0.27579401,0.24169216
-3.01050525,2.62694125,0.00042183,0.19707115,0.28049512,2.42318337,0.00446617,0.07180849,0.26146740,0.23767355
-3.00450225,2.54949851,0.00041218,0.18468963,0.27251416,2.34988631,0.00441073,0.07070727,0.24811038,0.23494319
-2.99849925,2.47930548,0.00040363,0.17326330,0.26533419,2.28190864,0.00435659,0.06974757,0.23570559,0.23344419
-2.99249625,2.41684186,0.00039611,0.16279095,0.25899203,2.21994342,0.00430464,0.06892145,0.22423593,0.23310750
-2.98649325,2.36254225,0.00038958,0.15326923,0.25352056,2.16464602,0.00425607,0.06822395,0.21368526,0.23385365
-2.98049025,2.31679340,0.00038400,0.14469282,0.24894911,2.11662714,0.00421226,0.06765358,0.20403861,0.23559441
-2.97448724,2.27992958,0.00037935,0.13705415,0.24530373,2.07644438,0.00417476,0.06721264,0.19528204,0.23823447
-2.96848424,2.25222680,0.00037561,0.13034296,0.24260743,2.04459267,0.00414523,0.06690729,0.18740211,0.24167323
-2.96248124,2.23389611,0.00037278,0.12454552,0.24088021,2.02149432,0.00412539,0.06674738,0.18038519,0.24580656
-2.95647824,2.22507676,0.00037086,0.11964387,0.24013919,2.00748894,0.00411696,0.06674609,0.17421659,0.25052863
-2.95047524,2.22582979,0.00036986,0.11561491,0.24039864,2.00282412,0.00412156,0.06691949,0.16887967,0.25573377
-2.94447224,2.23613246,0.00036977,0.11242969,0.24167010,2.00764727,0.00414072,0.06728583,0.16435493,0.26131828
-2.93846923,2.25587414,0.00037060,0.11005276,0.24396246,2.02199917,0.00417580,0.06786491,0.16061929,0.26718226
-2.93246623,2.28485397,0.00037234,0.10844172,0.24728209,2.04580967,0.00422795,0.06867725,0.15764540,0.27323139
-2.92646323,2.32278056,0.00037497,0.10754711,0.25163297,2.07889586,0.00429807,0.06974340,0.15540121,0.27937854
-2.92046023,2.36927390,0.00037848,0.10731248,0.25701678,2.12096281,0.00438683,0.07108312,0.15384968,0.28554530
-2.91445723,2.42386953,0.00038283,0.10767480,0.26343288,2.17160707,0.00449460,0.07271469,0.15294877,0.29166333
-2.90845423,2.48602476,0.00038800,0.10856518,0.27087827,2.23032280,0.00462147,0.07465428,0.15265152,0.29767542
-2.90245123,2.55512690,0.00039394,0.10990978,0.27934733,2.29651026,0.00476724,0.07691533,0.15290643,0.30353648
-2.89644822,2.63050311,0.00040061,0.11163103,0.28883142,2.36948645,0.00493142,0.07950805,0.15365798,0.30921407
-2.89044522,2.71143150,0.00040797,0.11364895,0.29931836,2.44849756,0.00511323,0.08243900,0.15484726,0.31468883
-2.88444222,2.79715317,0.00041597,0.11588268,0.31079162,2.53273252,0.00531162,0.08571072,0.15641282,0.31995454
-2.87843922,2.88688455,0.00042457,0.11825197,0.32322947,2.62133754,0.00552527,0.08932141,0.15829158,0.32501792
-2.87243622,2.97982987,0.00043374,0.12067881,0.33660391,2.71343072,0.00575259,0.09326471,0.16041988,0.32989813
-2.86643322,3.07519299,0.00044345,0.12308882,0.35087954,2.80811652,0.00599177,0.09752954,0.16273455,0.33462601
-2.86043022,3.17218849,0.00045367,0.12541273,0.36601239,2.90449951,0.00624074,0.10209994,0.16517408,0.33924299
-2.85442721,3.27005144,0.00046439,0.12758752,0.38194883,3.00169702,0.00649724,0.10695505,0.16767975,0.34379975
-2.84842421,3.36804577,0.00047559,0.12955748,0.39862452,3.09885037,0.00675880,0.11206906,0.17019677,0.34835457
-2.84242121,3.46547089,0.00048726,0.13127495,0.41596365,3.19513447,0.00702280,0.11741130,0.17267536,0.35297141
-2.83641821,3.56166658,0.00049940,0.13270086,0.43387830,3.28976569,0.00728646,0.12294639,0.17507170,0.35771776
-2.83041521,3.65601608,0.00051201,0.13380494,0.45226828,3.38200796,0.00754690,0.12863445,0.17734883,0.36266219
-2.82441221,3.74794757,0.00052507,0.13456578,0.47102129,3.47117724,0.00780115,0.13443147,0.17947723,0.36787171
-2.81840920,3.83693409,0.00053858,0.13497051,0.49001348,3.55664445,0.00804621,0.14028971,0.18143535,0.37340906
-2.81240620,3.92249224,0.00055251,0.13501433,0.50911057,3.63783713,0.00827910,0.14615830,0.18320973,0.37932971
-2.80640320,4.00417996,0.00056684,0.13469986,0.52816929,3.71424018,0.00849687,0.15198390,0.18479498,0.38567906
-2.80040020,4.08159364,0.00058151,0.13403628,0.54703938,3.78539579,0.00869672,0.15771149,0.18619340,0.39248951
-2.79439720,4.15436489,0.00059646,0.13303839,0.56556591,3.85090295,0.00887598,0.16328526,0.18741432,0.39977783
-2.78839420,4.22215734,0.00061162,0.13172557,0.58359193,3.91041673,0.00903224,0.16864955,0.18847319,0.40754271
-2.78239120,4.28466365,0.00062687,0.13012075,0.60096137,3.96364749,0.00916333,0.17374988,0.18939041,0.41576281
-2.77638819,4.34160291,0.00064211,0.12824930,0.61752206,4.01036002,0.00926745,0.17853395,0.19018990,0.42439520
-2.77038519,4.39271858,0.00065720,0.12613808,0.63312875,4.05037277,0.00934314,0.18295267,0.19089758,0.43337452
-2.76438219,4.43777711,0.00067198,0.12381447,0.64764600,4.08355696,0.00938939,0.18696110,0.19153971,0.44261273
-2.75837919,4.47656702,0.00068627,0.12130553,0.66095092,4.10983553,0.00940560,0.19051933,0.19214121,0.45199978
-2.75237619,4.50889854,0.00069991,0.11863731,0.67293542,4.12918166,0.00939168,0.19359320,0.19272404,0.46140492
-2.74637319,4.53460362,0.00071270,0.11583422,0.68350811,4.14161680,0.00934798,0.19615490,0.19330568,0.47067898
-2.74037019,4.55353622,0.00072446,0.11291864,0.69259567,4.14720790,0.00927532,0.19818340,0.19389782,0.47965733
-2.73436718,4.56557263,0.00073498,0.10991059,0.70014356,4.14606378,0.00917498,0.19966469,0.19450530,0.48816363
-2.72836418,4.57061187,0.00074410,0.10682760,0.70611625,4.13833062,0.00904863,0.20059186,0.19512537,0.49601418
-2.72236118,4.56857593,0.00075163,0.10368467,0.71049677,4.12418646,0.00889831,0.20096502,0.19574729,0.50302276
-2.71635818,4.55940989,0.00075743,0.10049434,0.71328571,4.10383494,0.00872637,0.20079100,0.19635231,0.50900571
-2.71035518,4.54308200,0.00076135,0.09726695,0.71449986,4.07749855,0.00853538,0.20008304,0.19691398,0.51378731
-2.70435218,4.51958372,0.00076329,0.09401089,0.71417036,4.04541161,0.00832806,0.19886024,0.19739893,0.51720487
-2.69834917,4.48892988,0.00076314,0.09073292,0.71234067,4.00781342,0.00810723,0.19714705,0.19776789,0.51911375
-2.69234617,4.45115922,0.00076085,0.08743862,0.70906437,3.96494211,0.00787568,0.19497269,0.19797704,0.51939175
-2.68634317,4.40633542,0.00075639,0.08413278,0.70440305,3.91702957,0.00763615,0.19237048,0.19797962,0.51794299
-2.68034017,4.35454883,0.00074975,0.08081979,0.69842425,3.86429798,0.00739120,0.18937730,0.19772769,0.51470096
-2.67433717,4.29591907,0.00074094,0.07750408,0.69119971,3.80695823,0.00714321,0.18603299,0.19717398,0.50963068
-2.66833417,4.23059865,0.00073003,0.07419043,0.68280395,3.74521058,0.00689427,0.18237986,0.19627382,0.50272990
-2.66233117,4.15877749,0.00071708,0.07088435,0.67331321,3.67924759,0.00664622,0.17846216,0.19498699,0.49402939
-2.65632816,4.08068836,0.00070220,0.06759227,0.66280490,3.60925944,0.00640056,0.17432568,0.19327942,0.48359224
-2.65032516,3.99661312,0.00068551,0.06432175,0.65135738,3.53544124,0.00615850,0.17001735,0.19112477,0.47151225
-2.64432216,3.90688923,0.00066716,0.06108162,0.63905018,3.45800210,0.00592093,0.16558493,0.18850573,0.45791163
-2.63831916,3.81191644,0.00064731,0.05788196,0.62596452,3.37717533,0.00568852,0.16107663,0.18541504,0.44293793
-2.63231616,3.71216290,0.00062615,0.05473418,0.61218403,3.29322923,0.00546168,0.15654087,0.18185616,0.42676061
-2.62631316,3.60817047,0.00060388,0.05165084,0.59779563,3.20647759,0.00524068,0.15202593,0.17784363,0.40956710
-2.62031016,3.50055844,0.00058072,0.04864560,0.58289035,3.11728924,0.00502568,0.14757969,0.17340307,0.39155885
-2.61430715,3.39002536,0.00055690,0.04573299,0.56756403,3.02609587,0.00481678,0.14324928,0.16857076,0.37294720
-2.60830415,3.27734844,0.00053267,0.04292829,0.55191787,2.93339741,0.00461414,0.13908083,0.16339297,0.35394947
-2.60230115,3.16338021,0.00050826,0.04024726,0.53605857,2.83976446,0.00441798,0.13511912,0.15792491,0.33478521
-2.59629815,3.04904229,0.00048395,0.03770594,0.52009816,2.74583732,0.00422867,0.13140726,0.15222940,0.31567279
-2.59029515,2.93531611,0.00046000,0.03532050,0.50415341,2.65232148,0.00404679,0.12798641,0.14637537,0.29682640
-2.58429215,2.82323078,0.00043667,0.03310700,0.48834478,2.55997948,0.00387314,0.12489548,0.14043609,0.27845344
-2.57828914,2.71384835,0.00041422,0.03108125,0.47279504,2.46961942,0.00370876,0.12217086,0.13448736,0.26075239
-2.57228614,2.60824683,0.00039290,0.02925871,0.45762756,2.38208044,0.00355498,0.11984617,0.12860558,0.24391111
-2.56628314,2.50750155,0.00037296,0.02765433,0.44296426,2.29821572,0.00341338,0.11795215,0.12286590,0.22810559
-2.56028014,2.41266552,0.00035462,0.02628259,0.42892347,2.21887381,0.00328580,0.11651640,0.11734030,0.21349903
-2.55427714,2.32474936,0.00033808,0.02515735,0.41561766,2.14487884,0.00317431,0.11556335,0.11209597,0.20024131
-2.54827414,2.24470164,0.00032352,0.02429193,0.40315120,2.07701059,0.00308119,0.11511416,0.10719375,0.18846875
-2.54227114,2.17339017,0.00031107,0.02369908,0.39161825,2.01598515,0.00300887,0.11518668,0.10268680,0.17830405
-2.53626813,2.11158492,0.00030084,0.02339097,0.38110084,1.96243685,0.00295990,0.11579538,0.09861961,0.16985646
-2.53026513,2.05994305,0.00029290,0.02337920,0.37166720,1.91690225,0.00293692,0.11695137,0.09502723,0.16322195
-2.52426213,2.01899645,0.00028726,0.02367481,0.36337041,1.87980652,0.00294258,0.11866230,0.09193483,0.15848354
-2.51825913,1.98914201,0.00028390,0.02428816,0.35624737,1.85145275,0.00297951,0.12093232,0.08935754,0.15571145
-2.51225613,1.97063468,0.00028275,0.02522885,0.35031818,1.83201440,0.00305030,0.12376189,0.08730069,0.15496329
-2.50625313,1.96358335,0.00028370,0.02650555,0.34558578,1.82153078,0.00315739,0.12714759,0.08576016,0.15628399
-2.50025013,1.96794941,0.00028660,0.02812572,0.34203598,1.81990589,0.00330309,0.13108188,0.08472319,0.15970553
-2.49424712,1.98354756,0.00029124,0.03009532,0.33963775,1.82690996,0.00348948,0.13555269,0.08416917,0.16524646
-2.48824412,2.01004875,0.00029740,0.03241834,0.33834381,1.84218382,0.00371838,0.14054303,0.08407078,0.17291100
-2.48224112,2.04698473,0.00030483,0.03509632,0.33809136,1.86524550,0.00399133,0.14603046,0.08439515,0.18268793
-2.47623812,2.09375387,0.00031325,0.03812781,0.33880309,1.89549878,0.00430946,0.15198658,0.08510506,0.19454908
-2.47023512,2.14962798,0.00032237,0.04150768,0.34038827,1.93224326,0.00467349,0.15837638,0.08616016,0.20844752
-2.46423212,2.21375973,0.00033189,0.04522646,0.34274404,1.97468554,0.00508363,0.16515778,0.08751812,0.22431553
-2.45822911,2.28519063,0.00034153,0.04926971,0.34575671,2.02195128,0.00553952,0.17228101,0.08913567,0.24206242
-2.45222611,2.36285939,0.00035098,0.05361730,0.34930325,2.07309767,0.00604015,0.17968825,0.09096951,0.26157221
-2.44622311,2.44561078,0.00035998,0.05824290,0.35325287,2.12712628,0.00658377,0.18731332,0.09297699,0.28270159
-2.44022011,2.53220504,0.00036829,0.06311348,0.35746865,2.18299609,0.00716784,0.19508159,0.09511665,0.30527798
-2.43421711,2.62132823,0.00037567,0.06818903,0.36180931,2.23963662,0.00778898,0.20291016,0.09734853,0.32909820
-2.42821411,2.71160371,0.00038194,0.07342245,0.36613111,2.29596114,0.00844285,0.21070829,0.09963431,0.35392778
-2.42221111,2.80160515,0.00038693,0.07875971,0.37028984,2.35088013,0.00912421,0.21837814,0.10193723,0.37950111
-2.41620810,2.88987140,0.00039051,0.08414027,0.37414289,2.40331491,0.00982683,0.22581597,0.10422196,0.40552272
-2.41020510,2.97492355,0.00039259,0.08949779,0.37755149,2.45221158,0.01054356,0.23291352,0.10645432,0.43166972
-2.40420210,3.05528425,0.00039312,0.09476113,0.38038295,2.49655539,0.01126637,0.23955990,0.10860096,0.45759554
-2.39819910,3.12949942,0.00039206,0.09985568,0.38251297,2.53538530,0.01198642,0.24564372,0.11062907,0.48293507
-2.39219610,3.19616216,0.00038942,0.10470490,0.38382792,2.56780896,0.01269424,0.25105549,0.11250613,0.50731100
-2.38619310,3.25393852,0.00038523,0.10923212,0.38422707,2.59301766,0.01337982,0.25569027,0.11419980,0.53034151
-2.38019010,3.30159460,0.00037953,0.11336248,0.38362466,2.61030116,0.01403289,0.25945038,0.11567789,0.55164880
-2.37418709,3.33802419,0.00037241,0.11702501,0.38195177,2.61906196,0.01464306,0.26224819,0.11690860,0.57086853
-2.36818409,3.36227609,0.00036395,0.12015464,0.37915787,2.61882865,0.01520015,0.26400875,0.11786081,0.58765956
-2.36218109,3.37358005,0.00035425,0.12269420,0.37521211,2.60926779,0.01569441,0.26467226,0.11850466,0.60171378
-2.35617809,3.37137012,0.00034343,0.12459626,0.37010406,2.59019378,0.01611683,0.26419624,0.11881225,0.61276562
-2.35017509,3.35530460,0.00033161,0.12582472,0.36384411,2.56157632,0.01645934,0.26255717,0.11875846,0.62060075
-2.34417209,3.32528112,0.00031891,0.12635600,0.35646325,2.52354487,0.01671511,0.25975181,0.11832186,0.62506354
-2.33816908,3.28144638,0.00030547,0.12618003,0.34801247,2.47638980,0.01687877,0.25579772,0.11748573,0.62606314
-2.33216608,3.22419953,0.00029142,0.12530061,0.33856156,2.42055990,0.01694655,0.25073337,0.11623891,0.62357755
-2.32616308,3.15418893,0.00027690,0.12373545,0.32819746,2.35665612,0.01691646,0.24461746,0.11457673,0.61765575
-2.32016008,3.07230209,0.00026204,0.12151575,0.31702224,2.28542156,0.01678833,0.23752773,0.11250170,0.60841760
-2.31415708,2.97964889,0.00024698,0.11868527,0.30515063,2.20772795,0.01656388,0.22955916,0.11002408,0.59605148
-2.30815408,2.87753864,0.00023184,0.11529907,0.29270743,2.12455878,0.01624666,0.22082166,0.10716217,0.58080991
-2.30215108,2.76745166,0.00021677,0.11142191,0.27982455,2.03698976,0.01584196,0.21143737,0.10394238,0.56300304
-2.29614807,2.65100634,0.00020187,0.10712634,0.26663820,1.94616716,0.01535667,0.20153768,0.10039904,0.54299058
-2.29014507,2.52992297,0.00018729,0.10249060,0.25328587,1.85328460,0.01479910,0.19126004,0.09657391,0.52117229
-2.28414207,2.40598555,0.00017315,0.09759648,0.23990361,1.75955931,0.01417875,0.18074471,0.09251548,0.49797751
-2.27813907,2.28100297,0.00015956,0.09252713,0.22662339,1.66620832,0.01350605,0.17013167,0.08827805,0.47385413
-2.27213607,2.15677093,0.00014664,0.08736487,0.21357074,1.57442567,0.01279207,0.15955759,0.08392056,0.44925742
-2.26613307,2.03503587,0.00013451,0.08218928,0.20086273,1.48536100,0.01204826,0.14915314,0.07950538,0.42463914
-2.26013007,1.91746196,0.00012328,0.07707537,0.18860624,1.40010046,0.01128612,0.13904071,0.07509696,0.40043729
-2.25412706,1.80560221,0.00011306,0.07209211,0.17689663,1.31965015,0.01051702,0.12933246,0.07076049,0.37706690
-2.24812406,1.70087431,0.00010397,0.06730118,0.16581679,1.24492268,0.00975184,0.12012887,0.06656051,0.35491194
-2.24212106,1.60454167,0.00009611,0.06275608,0.15543649,1.17672685,0.00900085,0.11151776,0.06255972,0.33431874
-2.23611806,1.51769990,0.00008960,0.05850154,0.14581210,1.11576081,0.00827346,0.10357377,0.05881778,0.31559089
-2.23011506,1.44126870,0.00008457,0.05457327,0.13698665,1.06260829,0.00757810,0.09635829,0.05539033,0.29898569
-2.22411206,1.37598882,0.00008113,0.05099796,0.12899007,1.01773801,0.00692212,0.08991971,0.05232816,0.28471214
-2.21810905,1.32242374,0.00007942,0.04779357,0.12183974,0.98150574,0.00631170,0.08429409,0.04967653,0.27293028
-2.21210605,1.28096532,0.00007958,0.04496980,0.11554121,0.95415876,0.00575184,0.07950601,0.04747469,0.26375189
-2.20610305,1.25184281,0.00008176,0.04252882,0.11008907,0.93584210,0.00524635,0.07556965,0.04575558,0.25724217
-2.20010005,1.23513438,0.00008611,0.04046602,0.10546792,0.92660622,0.00479789,0.07249001,0.04454563,0.25342240
-2.19409705,1.23078031,0.00009281,0.03877096,0.10165341,0.92641545,0.00440806,0.07026409,0.04386473,0.25227322
-2.18809405,1.23859710,0.00010203,0.03742823,0.09861343,0.93515675,0.00407744,0.06888210,0.04372630,0.25373843
-2.18209105,1.25829178,0.00011395,0.03641849,0.09630913,0.95264830,0.00380570,0.06832858,0.04413739,0.25772903
-2.17608804,1.28947570,0.00012876,0.03571930,0.09469616,0.97864755,0.00359172,0.06858338,0.04509887,0.26412752
-2.17008504,1.33167738,0.00014662,0.03530601,0.09372566,1.01285831,0.00343370,0.06962245,0.04660562,0.27279209
-2.16408204,1.38435404,0.00016773,0.03515256,0.09334540,1.05493673,0.00332925,0.07141846,0.04864678,0.28356085
-2.15807904,1.44690147,0.00019225,0.03523213,0.09350072,1.10449594,0.00327555,0.07394117,0.05120586,0.29625585
-2.15207604,1.51866232,0.00022033,0.03551781,0.09413552,1.16110940,0.00326940,0.07715765,0.05426105,0.31068701
-2.14607304,1.59893272,0.00025210,0.03598301,0.09519304,1.22431297,0.00330737,0.08103227,0.05778529,0.32665576
-2.14007004,1.68696744,0.00028765,0.03660195,0.09661670,1.29360588,0.00338587,0.08552655,0.06174654,0.34395865
-2.13406703,1.78198394,0.00032705,0.03734992,0.09835077,1.36845079,0.00350123,0.09059886,0.06610792,0.36239066
-2.12806403,1.88316543,0.00037032,0.03820360,0.10034096,1.44827334,0.00364979,0.09620405,0.07082796,0.38174838
-2.12206103,1.98966351,0.00041743,0.03914119,0.10253502,1.53246138,0.00382795,0.10229304,0.07586085,0.40183307
-2.11605803,2.10060065,0.00046830,0.04014255,0.10488314,1.62036445,0.00403223,0.10881246,0.08115680,0.42245352
-2.11005503,2.21507287,0.00052280,0.04118933,0.10733835,1.71129359,0.00425933,0.11570433,0.08666241,0.44342861
-2.10405203,2.33215301,0.00058074,0.04226503,0.10985688,1.80452214,0.00450612,0.12290584,0.09232119,0.46458973
-2.09804902,2.45089470,0.00064186,0.04335501,0.11239833,1.89928757,0.00476972,0.13034938,0.09807419,0.48578283
-2.09204602,2.57033746,0.00070586,0.04444653,0.11492597,1.99479481,0.00504746,0.13796269,0.10386071,0.50687006
