energy_ev,total_up,Ag_p_up,Ag_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.30315158,0.49070077,0.30780906,0.04163781,0.08266966,0.02311634,0.00002386,0.09785119,0.00114733,0.34586468
0.30915458,0.50707480,0.31797453,0.04348934,0.08538933,0.02406855,0.00001805,0.10158297,0.00093188,0.35578974
0.31515758,0.52253492,0.32720674,0.04527020,0.08798241,0.02492814,0.00001355,0.10488009,0.00075330,0.36561817
0.32116058,0.53668058,0.33523217,0.04694691,0.09038049,0.02567640,0.00001010,0.10765242,0.00060601,0.37509770
0.32716358,0.54913673,0.34180481,0.04848755,0.09251926,0.02629655,0.00000748,0.10982169,0.00048511,0.38397796
0.33316658,0.55956432,0.34671327,0.04986251,0.09434018,0.02677435,0.00000550,0.11132369,0.00038637,0.39201782
0.33916958,0.56766967,0.34978688,0.05104517,0.09579201,0.02709844,0.00000401,0.11211013,0.00030614,0.39899232
0.34517259,0.57321204,0.35090031,0.05201255,0.09683208,0.02726076,0.00000290,0.11214998,0.00024129,0.40469866
0.35117559,0.57600937,0.34997660,0.05274579,0.09742725,0.02725672,0.00000209,0.11143017,0.00018915,0.40896132
0.35717859,0.57594193,0.34698844,0.05323045,0.09755452,0.02708535,0.00000149,0.10995580,0.00014747,0.41163597
0.36318159,0.57295364,0.34195775,0.05345677,0.09720131,0.02674926,0.00000106,0.10774958,0.00011432,0.41261221
0.36918459,0.56705140,0.33495351,0.05341974,0.09636536,0.02625449,0.00000074,0.10485083,0.00008812,0.41181512
0.37518759,0.55830224,0.32608809,0.05311900,0.09505438,0.02561025,0.00000052,0.10131379,0.00006752,0.40920562
0.38119060,0.54682877,0.31551215,0.05255868,0.09328532,0.02482856,0.00000036,0.09720557,0.00005143,0.40477981
0.38719360,0.53280313,0.30340855,0.05174707,0.09108348,0.02392379,0.00000025,0.09260366,0.00003894,0.39856735
0.39319660,0.51643969,0.28998546,0.05069631,0.08848136,0.02291219,0.00000017,0.08759322,0.00002930,0.39062907
0.39919960,0.49798714,0.27546895,0.04942186,0.08551742,0.02181132,0.00000012,0.08226421,0.00002192,0.38105397
0.40520260,0.47771997,0.26009556,0.04794204,0.08223478,0.02063951,0.00000008,0.07670854,0.00001629,0.36995578
0.41120560,0.45593011,0.24410502,0.04627753,0.07867984,0.01941532,0.00000005,0.07101733,0.00001203,0.35746923
0.41720860,0.43291863,0.22773340,0.04445081,0.07490104,0.01815705,0.00000003,0.06527836,0.00000882,0.34374613
0.42321161,0.40898818,0.21120707,0.04248567,0.07094755,0.01688227,0.00000002,0.05957382,0.00000643,0.32895146
0.42921461,0.38443601,0.19473743,0.04040667,0.06686823,0.01560745,0.00000001,0.05397849,0.00000466,0.31325952
0.43521761,0.35954797,0.17851670,0.03823869,0.06271056,0.01434760,0.00000001,0.04855828,0.00000335,0.29685018
0.44122061,0.33459350,0.16271484,0.03600648,0.05851983,0.01311609,0.00000001,0.04336921,0.00000239,0.27990536
0.44722361,0.30982159,0.14747741,0.03373428,0.05433845,0.01192446,0.00000000,0.03845691,0.00000170,0.26260573
0.45322661,0.28545780,0.13292459,0.03144542,0.05020540,0.01078234,0.00000000,0.03385642,0.00000120,0.24512767
0.45922961,0.26170219,0.11915106,0.02916201,0.04615578,0.00969744,0.00000000,0.02959242,0.00000084,0.22764055
0.46523262,0.23872811,0.10622676,0.02690469,0.04222061,0.00867559,0.00000000,0.02567985,0.00000058,0.21030421
0.47123562,0.21668181,0.09419829,0.02469237,0.03842663,0.00772085,0.00000000,0.02212464,0.00000040,0.19326693
0.47723862,0.19568266,0.08309085,0.02254205,0.03479630,0.00683564,0.00000000,0.01892481,0.00000028,0.17666351
0.48324162,0.17582395,0.07291057,0.02046865,0.03134777,0.00602092,0.00000000,0.01607157,0.00000019,0.16061391
0.48924462,0.15717408,0.06364711,0.01848496,0.02809509,0.00527635,0.00000000,0.01355052,0.00000013,0.14522208
0.49524762,0.13977817,0.05527626,0.01660154,0.02504833,0.00460052,0.00000000,0.01134293,0.00000009,0.13057525
0.50125063,0.12365989,0.04776261,0.01482671,0.02221385,0.00399111,0.00000000,0.00942683,0.00000006,0.11674356
0.50725363,0.10882345,0.04106212,0.01316659,0.01959457,0.00344509,0.00000000,0.00777819,0.00000004,0.10378007
0.51325663,0.09525579,0.03512441,0.01162518,0.01719029,0.00295891,0.00000000,0.00637184,0.00000002,0.09172109
0.51925963,0.08292874,0.02989498,0.01020446,0.01499799,0.00252864,0.00000000,0.00518236,0.00000002,0.08058692
0.52526263,0.07180125,0.02531700,0.00890451,0.01301225,0.00215011,0.00000000,0.00418477,0.00000001,0.07038284
0.53126563,0.06182162,0.02133293,0.00772375,0.01122553,0.00181907,0.00000000,0.00335513,0.00000001,0.06110039
0.53726863,0.05292964,0.01788586,0.00665907,0.00962858,0.00153123,0.00000000,0.00267091,0.00000000,0.05271887
0.54327164,0.04505866,0.01492056,0.00570607,0.00821081,0.00128241,0.00000000,0.00211136,0.00000000,0.04520698
0.54927464,0.03813754,0.01238429,0.00485930,0.00696057,0.00106857,0.00000000,0.00165764,0.00000000,0.03852465
0.55527764,0.03209248,0.01022740,0.00411249,0.00586555,0.00088588,0.00000000,0.00129297,0.00000000,0.03262479
0.56128064,0.02684873,0.00840375,0.00345874,0.00491304,0.00073072,0.00000000,0.00100261,0.00000000,0.02745517
0.56728364,0.02233206,0.00687099,0.00289078,0.00409022,0.00059978,0.00000000,0.00077380,0.00000000,0.02296015
0.57328664,0.01847013,0.00559064,0.00240117,0.00338442,0.00049002,0.00000000,0.00059574,0.00000000,0.01908238
0.57928964,0.01519369,0.00452817,0.00198248,0.00278331,0.00039868,0.00000000,0.00045942,0.00000000,0.01576428
0.58529265,0.01243757,0.00365291,0.00162743,0.00227511,0.00032334,0.00000000,0.00035753,0.00000000,0.01294949
0.59129565,0.01014155,0.00293797,0.00132910,0.00184871,0.00026183,0.00000000,0.00028436,0.00000000,0.01058401
0.59729865,0.00825110,0.00236013,0.00108099,0.00149380,0.00021235,0.00000000,0.00023565,0.00000000,0.00861734
0.60330165,0.00671799,0.00189966,0.00087716,0.00120095,0.00017334,0.00000000,0.00020859,0.00000000,0.00700329
0.60930465,0.00550086,0.00154021,0.00071233,0.00096168,0.00014358,0.00000000,0.00020170,0.00000000,0.00570078
0.61530765,0.00456565,0.00126869,0.00058189,0.00076845,0.00012214,0.00000000,0.00021487,0.00000000,0.00467449
0.62131066,0.00388616,0.00107519,0.00048203,0.00061474,0.00010843,0.00000000,0.00024940,0.00000000,0.00389536
0.62731366,0.00344449,0.00095292,0.00040976,0.00049499,0.00010215,0.00000000,0.00030807,0.00000001,0.00334114
0.63331666,0.00323162,0.00089823,0.00036294,0.00040462,0.00010338,0.00000000,0.00039532,0.00000001,0.00299686
0.63931966,0.00324802,0.00091069,0.00034035,0.00034004,0.00011254,0.00000000,0.00051737,0.00000002,0.00285531
0.64532266,0.00350445,0.00099317,0.00034174,0.00029858,0.00013047,0.00000000,0.00068253,0.00000003,0.00291759
0.65132566,0.00402276,0.00115205,0.00036787,0.00027853,0.00015845,0.00000001,0.00090148,0.00000004,0.00319367
0.65732866,0.00483694,0.00139751,0.00042060,0.00027912,0.00019825,0.00000001,0.00118758,0.00000007,0.00370308
0.66333167,0.00599420,0.00174375,0.00050289,0.00030053,0.00025219,0.00000001,0.00155728,0.00000010,0.00447563
0.66933467,0.00755617,0.00220942,0.00061896,0.00034388,0.00032318,0.00000002,0.00203053,0.00000016,0.00555219
0.67533767,0.00960023,0.00281796,0.00077430,0.00041130,0.00041482,0.00000003,0.00263118,0.00000024,0.00698554
0.68134067,0.01222071,0.00359805,0.00097578,0.00050592,0.00053141,0.00000004,0.00338738,0.00000036,0.00884123
0.68734367,0.01553014,0.00458395,0.00123167,0.00063194,0.00067807,0.00000006,0.00433205,0.00000053,0.01119833
0.69334667,0.01966027,0.00581591,0.00155176,0.00079467,0.00086073,0.00000009,0.00550309,0.00000079,0.01415014
0.69934967,0.02476281,0.00734046,0.00194731,0.00100054,0.00108623,0.00000013,0.00694376,0.00000116,0.01780469
0.70535268,0.03100984,0.00921063,0.00243113,0.00125720,0.00136230,0.00000019,0.00870269,0.00000169,0.02228491
0.71135568,0.03859355,0.01148597,0.00301744,0.00157348,0.00169758,0.00000028,0.01083392,0.00000244,0.02772851
0.71735868,0.04772549,0.01423247,0.00372186,0.00195943,0.00210158,0.00000040,0.01339664,0.00000351,0.03428731
0.72336168,0.05863481,0.01752223,0.00456118,0.00242628,0.00258460,0.00000058,0.01645473,0.00000501,0.04212600
0.72936468,0.07156575,0.02143285,0.00555315,0.00298642,0.00315764,0.00000082,0.02007599,0.00000710,0.05142027
0.73536768,0.08677390,0.02604661,0.00671618,0.00365325,0.00383223,0.00000115,0.02433117,0.00000998,0.06235416
0.74137069,0.10452154,0.03144928,0.00806889,0.00444109,0.00462021,0.00000161,0.02929254,0.00001394,0.07511656
0.74737369,0.12507163,0.03772874,0.00962969,0.00536493,0.00553346,0.00000223,0.03503225,0.00001933,0.08989692
0.75337669,0.14868083,0.04497314,0.01141618,0.00644023,0.00658358,0.00000307,0.04162031,0.00002660,0.10688015
0.75937969,0.17559139,0.05326901,0.01344450,0.00768257,0.00778155,0.00000419,0.04912234,0.00003636,0.12624070
0.76538269,0.20602214,0.06269898,0.01572866,0.00910732,0.00913724,0.00000569,0.05759693,0.00004933,0.14813599
0.77138569,0.24015885,0.07333947,0.01827977,0.01072920,0.01065902,0.00000766,0.06709302,0.00006645,0.17269932
0.77738869,0.27814417,0.08525829,0.02110534,0.01256185,0.01235324,0.00001025,0.07764700,0.00008887,0.20003251
0.78339170,0.32006755,0.09851225,0.02420846,0.01461733,0.01422377,0.00001361,0.08927988,0.00011801,0.23019846
0.78939470,0.36595557,0.11314502,0.02758718,0.01690564,0.01627150,0.00001794,0.10199461,0.00015556,0.26321398
0.79539770,0.41576309,0.12918517,0.03123385,0.01943422,0.01849394,0.00002348,0.11577358,0.00020360,0.29904317
0.80140070,0.46936578,0.14664467,0.03513464,0.02220749,0.02088476,0.00003051,0.13057658,0.00026456,0.33759183
0.80740370,0.52655440,0.16551785,0.03926918,0.02522642,0.02343357,0.00003936,0.14633922,0.00034131,0.37870304
0.81340670,0.58703135,0.18578103,0.04361044,0.02848818,0.02612565,0.00005041,0.16297200,0.00043715,0.42215448
0.81940970,0.65040992,0.20739265,0.04812475,0.03198590,0.02894187,0.00006411,0.18036019,0.00055589,0.46765754
0.82541271,0.71621636,0.23029422,0.05277210,0.03570847,0.03185880,0.00008093,0.19836449,0.00070180,0.51485873
0.83141571,0.78389519,0.25441178,0.05750668,0.03964052,0.03484883,0.00010144,0.21682261,0.00087964,0.56334325
0.83741871,0.85281758,0.27965802,0.06227768,0.04376253,0.03788062,0.00012624,0.23555177,0.00109464,0.61264098
0.84342171,0.92229291,0.30593482,0.06703023,0.04805102,0.04091954,0.00015596,0.25435203,0.00135241,0.66223485
0.84942471,0.99158299,0.33313602,0.07170668,0.05247888,0.04392841,0.00019131,0.27301046,0.00165887,0.71157119
0.85542771,1.05991879,0.36115036,0.07624798,0.05701589,0.04686826,0.00023298,0.29130603,0.00202017,0.76007209
0.86143072,1.12651891,0.38986423,0.08059515,0.06162920,0.04969926,0.00028169,0.30901491,0.00244250,0.80714912
0.86743372,1.19060914,0.41916405,0.08469090,0.06628402,0.05238173,0.00033813,0.32591626,0.00293191,0.85221809
0.87343672,1.25144246,0.44893800,0.08848120,0.07094422,0.05487717,0.00040298,0.34179794,0.00349411,0.89471414
0.87943972,1.30831836,0.47907702,0.09191680,0.07557306,0.05714932,0.00047682,0.35646227,0.00413422,0.93410669
0.88544272,1.36060098,0.50947476,0.09495463,0.08013383,0.05916516,0.00056014,0.36973129,0.00485648,0.96991354
0.89144572,1.40773492,0.54002652,0.09755903,0.08459040,0.06089588,0.00065331,0.38145145,0.00566396,1.00171350
0.89744872,1.44925833,0.57062706,0.09970269,0.08890783,0.06231766,0.00075651,0.39149749,0.00655827,1.02915701
0.90345173,1.48481239,0.60116752,0.10136733,0.09305267,0.06341237,0.00086975,0.39977532,0.00753929,1.05197435
0.90945473,1.51414704,0.63153143,0.10254406,0.09699337,0.06416804,0.00099279,0.40622380,0.00860486,1.06998095
0.91545773,1.53712258,0.66159025,0.10323340,0.10070040,0.06457914,0.00112514,0.41081528,0.00975056,1.08307968
0.92146073,1.55370724,0.69119870,0.10344495,0.10414638,0.06464663,0.00126606,0.41355504,0.01096956,1.09126007
0.92746373,1.56397091,0.72019030,0.10319674,0.10730603,0.06437783,0.00141450,0.41447946,0.01225247,1.09459444
0.93346673,1.56807550,0.74837359,0.10251434,0.11015616,0.06378603,0.00156916,0.41365326,0.01358733,1.09323138
0.93946973,1.56626255,0.77552952,0.10142964,0.11267555,0.06288993,0.00172845,0.41116581,0.01495971,1.08738672
0.94547274,1.55883885,0.80141037,0.09997955,0.11484490,0.06171293,0.00189057,0.40712677,0.01635283,1.07733281
0.95147574,1.54616098,0.82574053,0.09820449,0.11664680,0.06028226,0.00205353,0.40166133,0.01774792,1.06338637
0.95747874,1.52861959,0.84821957,0.09614695,0.11806580,0.05862807,0.00221519,0.39490527,0.01912454,1.04589585
0.96348174,1.50662436,0.86852753,0.09384996,0.11908862,0.05678238,0.00237338,0.38700004,0.02046114,1.02522872
0.96948474,1.48059056,0.88633261,0.09135579,0.11970451,0.05477817,0.00252595,0.37808828,0.02173561,1.00175951
0.97548774,1.45092770,0.90130097,0.08870473,0.11990573,0.05264837,0.00267091,0.36830972,0.02292596,0.97585901
0.98149075,1.41803097,0.91310836,0.08593413,0.11968826,0.05042506,0.00280650,0.35779791,0.02401104,0.94788510
0.98749375,1.38227571,0.92145320,0.08307768,0.11905258,0.04813866,0.00293137,0.34667771,0.02497125,0.91817573
0.99349675,1.34401513,0.92607044,0.08016495,0.11800468,0.04581738,0.00304467,0.33506365,0.02578929,0.88704393
0.99949975,1.30358108,0.92674553,0.07722131,0.11655701,0.04348670,0.00314619,0.32305923,0.02645087,0.85477518
1.00550275,1.26128764,0.92332796,0.07426794,0.11472962,0.04116916,0.00323652,0.31075703,0.02694532,0.82162686
1.01150575,1.21743709,0.91574339,0.07132233,0.11255121,0.03888415,0.00331717,0.29823960,0.02726613,0.78782972
1.01750875,1.17232755,0.90400401,0.06839874,0.11006005,0.03664800,0.00339070,0.28558089,0.02741141,0.75359084
1.02351176,1.12626177,0.88821620,0.06550904,0.10730491,0.03447407,0.00346080,0.27284823,0.02738415,0.71909785
1.02951476,1.07955605,0.86858540,0.06266348,0.10434565,0.03237304,0.00353247,0.26010444,0.02719240,0.68452384
1.03551776,1.03254891,0.84541752,0.05987163,0.10125363,0.03035325,0.00361203,0.24741008,0.02684919,0.65003253
1.04152076,0.98560835,0.81911695,0.05714322,0.09811186,0.02842107,0.00370721,0.23482554,0.02637247,0.61578327
1.04752376,0.93913754,0.79018110,0.05448899,0.09501472,0.02658133,0.00382719,0.22241284,0.02578469,0.58193537
1.05352676,0.89357803,0.75919155,0.05192130,0.09206737,0.02483767,0.00398258,0.21023706,0.02511241,0.54865151
1.05952976,0.84941038,0.72680231,0.04945472,0.08938478,0.02319299,0.00418543,0.19836711,0.02438567,0.51609994
1.06553277,0.80715187,0.69372535,0.04710626,0.08709032,0.02164966,0.00444908,0.18687606,0.02363733,0.48445533
1.07153577,0.76735116,0.66071409,0.04489553,0.08531390,0.02020983,0.00478808,0.17584075,0.02290228,0.45389819
1.07753877,0.73058010,0.62854537,0.04284461,0.08418979,0.01887557,0.00521798,0.16534084,0.02221658,0.42461293
1.08354177,0.69742275,0.59800032,0.04097763,0.08385393,0.01764897,0.00575508,0.15545731,0.02161658,0.39678476
1.08954477,0.66846207,0.56984494,0.03932027,0.08444092,0.01653211,0.00641613,0.14627051,0.02113797,0.37059544
1.09554777,0.64426454,0.54481072,0.03789897,0.08608062,0.01552701,0.00721792,0.13785784,0.02081491,0.34621845
1.10155078,0.62536334,0.52357584,0.03674001,0.08889446,0.01463550,0.00817682,0.13029121,0.02067905,0.32381355
1.10755378,0.61224061,0.50674746,0.03586852,0.09299151,0.01385905,0.00930830,0.12363439,0.02075867,0.30352133
1.11355678,0.60530939,0.49484535,0.03530732,0.09846433,0.01319856,0.01062626,0.11794041,0.02107786,0.28545789
1.11955978,0.60489588,0.48828728,0.03507587,0.10538485,0.01265414,0.01214250,0.11324914,0.02165567,0.26971004
1.12556278,0.61122271,0.48737645,0.03518906,0.11380024,0.01222491,0.01386596,0.10958516,0.02250547,0.25633122
1.13156578,0.62439386,0.49229111,0.03565629,0.12372902,0.01190882,0.01580212,0.10695599,0.02363430,0.24533836
1.13756878,0.64438191,0.50307683,0.03648044,0.13515755,0.01170250,0.01795228,0.10535088,0.02504239,0.23670999
1.14357179,0.67101819,0.51964144,0.03765722,0.14803709,0.01160114,0.02031300,0.10474009,0.02672279,0.23038542
1.14957479,0.70398648,0.54175295,0.03917453,0.16228158,0.01159849,0.02287552,0.10507482,0.02866117,0.22626532
1.15557779,0.74282064,0.56904064,0.04101221,0.17776637,0.01168682,0.02562541,0.10628773,0.03083579,0.22421357
1.16158079,0.78690670,0.60099959,0.04314194,0.19432802,0.01185706,0.02854221,0.10829409,0.03321764,0.22406026
1.16758379,0.83548957,0.63699854,0.04552751,0.21176544,0.01209891,0.03159947,0.11099351,0.03577087,0.22560583
1.17358679,0.88768461,0.67629144,0.04812529,0.22984227,0.01240103,0.03476477,0.11427223,0.03845333,0.22862610
1.17958979,0.94249382,0.71803239,0.05088506,0.24829074,0.01275130,0.03800018,0.11800582,0.04121741,0.23287809
1.18559280,0.99882655,0.76129397,0.05375101,0.26681692,0.01313711,0.04126279,0.12206232,0.04401103,0.23810633
1.19159580,1.05552428,0.80508860,0.05666313,0.28510725,0.01354562,0.04450561,0.12630555,0.04677890,0.24404939
1.19759880,1.11138862,0.84839250,0.05955861,0.30283635,0.01396411,0.04767862,0.13059869,0.04946392,0.25044651
1.20360180,1.16521190,0.89017160,0.06237355,0.31967564,0.01438028,0.05073007,0.13480773,0.05200863,0.25704393
1.20960480,1.21580917,0.92940875,0.06504464,0.33530274,0.01478249,0.05360790,0.13880487,0.05435688,0.26360085
1.21560780,1.26205052,0.96513122,0.06751098,0.34941112,0.01516008,0.05626132,0.14247172,0.05645541,0.26989465
1.22161081,1.30289248,0.99643764,0.06971575,0.36171970,0.01550356,0.05864240,0.14570202,0.05825548,0.27572532
1.22761381,1.33740729,1.02252331,0.07160781,0.37198198,0.01580477,0.06070766,0.14840405,0.05971429,0.28091887
1.23361681,1.36480876,1.04270292,0.07314317,0.37999429,0.01605698,0.06241960,0.15050234,0.06079639,0.28532976
1.23961981,1.38447373,1.05642968,0.07428612,0.38560272,0.01625496,0.06374805,0.15193894,0.06147469,0.28884219
1.24562281,1.39595824,1.06331012,0.07501021,0.38870851,0.01639500,0.06467127,0.15267393,0.06173137,0.29137031
1.25162581,1.39900754,1.06311390,0.07529877,0.38927156,0.01647481,0.06517684,0.15268544,0.06155832,0.29285745
1.25762881,1.39355992,1.05577813,0.07514519,0.38731183,0.01649346,0.06526217,0.15196895,0.06095738,0.29327446
1.26363182,1.37974383,1.04140613,0.07455285,0.38290863,0.01645122,0.06493469,0.15053620,0.05994014,0.29261728
1.26963482,1.35786884,1.02026061,0.07353462,0.37619778,0.01634941,0.06421160,0.14841352,0.05852745,0.29090397
1.27563782,1.32841074,0.99275173,0.07211221,0.36736674,0.01619023,0.06311938,0.14563989,0.05674861,0.28817135
1.28164082,1.29199161,0.95942048,0.07031512,0.35664791,0.01597655,0.06169281,0.14226477,0.05464031,0.28447145
1.28764382,1.24935589,0.92091825,0.06817944,0.34431047,0.01571176,0.05997383,0.13834573,0.05224526,0.27986802
1.29364682,1.20134341,0.87798363,0.06574651,0.33065105,0.01539961,0.05800996,0.13394611,0.04961080,0.27443313
1.29964982,1.14886088,0.83141727,0.06306146,0.31598364,0.01504403,0.05585276,0.12913280,0.04678731,0.26824422
1.30565283,1.09285282,0.78205623,0.06017172,0.30062929,0.01464906,0.05355594,0.12397415,0.04382665,0.26138144
1.31165583,1.03427331,0.73074860,0.05712563,0.28490586,0.01421875,0.05117363,0.11853814,0.04078058,0.25392558
1.31765883,0.97405966,0.67832964,0.05397107,0.26911844,0.01375706,0.04875854,0.11289087,0.03769943,0.24595652
1.32366183,0.91310874,0.62560029,0.05075431,0.25355061,0.01326790,0.04636034,0.10709534,0.03463077,0.23755211
1.32966483,0.85225706,0.57330863,0.04751895,0.23845708,0.01275506,0.04402412,0.10121063,0.03161838,0.22878767
1.33566783,0.79226475,0.52213510,0.04430515,0.22405770,0.01222226,0.04178919,0.09529132,0.02870143,0.21973573
1.34167084,0.73380401,0.47268161,0.04114903,0.21053331,0.01167314,0.03968810,0.08938724,0.02591395,0.21046627
1.34767384,0.67745200,0.42546469,0.03808234,0.19802323,0.01111130,0.03774594,0.08354352,0.02328451,0.20104706
1.35367684,0.62368797,0.38091268,0.03513224,0.18662459,0.01054034,0.03598007,0.07780070,0.02083615,0.19154423
1.35967984,0.57289443,0.33936670,0.03232141,0.17639331,0.00996386,0.03440004,0.07219515,0.01858663,0.18202284
1.36568284,0.52536184,0.30108486,0.02966820,0.16734671,0.00938548,0.03300795,0.06675950,0.01654877,0.17254748
1.37168584,0.48129620,0.26624938,0.02718707,0.15946738,0.00880885,0.03179898,0.06152309,0.01473104,0.16318282
1.37768884,0.44082905,0.23497588,0.02488895,0.15270821,0.00823763,0.03076224,0.05651255,0.01313826,0.15399397
1.38369185,0.40402896,0.20732434,0.02278188,0.14699824,0.00767546,0.02988179,0.05175222,0.01177240,0.14504684
1.38969485,0.37091414,0.18331083,0.02087152,0.14224904,0.00712596,0.02913777,0.04726461,0.01063336,0.13640823
1.39569785,0.34146525,0.16291976,0.01916177,0.13836128,0.00659265,0.02850766,0.04307083,0.00971988,0.12814594
1.40170085,0.31563796,0.14611563,0.01765537,0.13523123,0.00607894,0.02796754,0.03919083,0.00903029,0.12032860
1.40770385,0.29337472,0.13285411,0.01635440,0.13275698,0.00558804,0.02749336,0.03564375,0.00856329,0.11302558
1.41370685,0.27461520,0.12309176,0.01526076,0.13084390,0.00512297,0.02706204,0.03244802,0.00831851,0.10630660
1.41970985,0.25930509,0.11679415,0.01437656,0.12940943,0.00468646,0.02665254,0.02962155,0.00829706,0.10024147
1.42571286,0.24740298,0.11394200,0.01370440,0.12838672,0.00428097,0.02624671,0.02718179,0.00850187,0.09489950
1.43171586,0.23888502,0.11453523,0.01324752,0.12772734,0.00390862,0.02582997,0.02514571,0.00893784,0.09034904
1.43771886,0.23374736,0.11859465,0.01300991,0.12740258,0.00357120,0.02539175,0.02352975,0.00961187,0.08665666
1.44372186,0.23200631,0.12616149,0.01299620,0.12740371,0.00327013,0.02492575,0.02234972,0.01053263,0.08388641
1.44972486,0.23369612,0.13729457,0.01321149,0.12774096,0.00300650,0.02442994,0.02162056,0.01171026,0.08209871
1.45572786,0.23886479,0.15206541,0.01366108,0.12844145,0.00278104,0.02390638,0.02135608,0.01315580,0.08134917
1.46173087,0.24756786,0.17055143,0.01435002,0.12954620,0.00259412,0.02336084,0.02156856,0.01488048,0.08168716
1.46773387,0.25986069,0.19282755,0.01528267,0.13110623,0.00244582,0.02280225,0.02226830,0.01689496,0.08315423
1.47373687,0.27578939,0.21895650,0.01646212,0.13317820,0.00233586,0.02224207,0.02346305,0.01920836,0.08578232
1.47973987,0.29538105,0.24897831,0.01788960,0.13581968,0.00226366,0.02169347,0.02515731,0.02182729,0.08959185
1.48574287,0.31863359,0.28289953,0.01956383,0.13908426,0.00222836,0.02117056,0.02735170,0.02475482,0.09458975
1.49174587,0.34550584,0.32068252,0.02148045,0.14301688,0.00222878,0.02068758,0.03004209,0.02798950,0.10076758
1.49774887,0.37590832,0.36223556,0.02363143,0.14764952,0.00226348,0.02025803,0.03321892,0.03152442,0.10809968
1.50375188,0.40969546,0.40740423,0.02600461,0.15299758,0.00233073,0.01989403,0.03686636,0.03534641,0.11654166
1.50975488,0.44665944,0.45596469,0.02858332,0.15905697,0.00242852,0.01960560,0.04096173,0.03943540,0.12602920
1.51575788,0.48652647,0.50761918,0.03134618,0.16580228,0.00255458,0.01940014,0.04547490,0.04376402,0.13647740
1.52176088,0.52895560,0.56199437,0.03426705,0.17318602,0.00270640,0.01928209,0.05036798,0.04829742,0.14778068
1.52776388,0.57354046,0.61864270,0.03731517,0.18113897,0.00288123,0.01925262,0.05559520,0.05299342,0.15981337
1.53376688,0.61981402,0.67704693,0.04045552,0.18957167,0.00307608,0.01930959,0.06110308,0.05780290,0.17243113
1.53976988,0.66725633,0.73662794,0.04364940,0.19837705,0.00328782,0.01944760,0.06683089,0.06267065,0.18547304
1.54577289,0.71530505,0.79675558,0.04685516,0.20743389,0.00351314,0.01965818,0.07271150,0.06753633,0.19876451
1.55177589,0.76336841,0.85676219,0.05002914,0.21661118,0.00374864,0.01993015,0.07867249,0.07233587,0.21212082
1.55777889,0.81084010,0.91595843,0.05312678,0.22577296,0.00399086,0.02025004,0.08463763,0.07700307,0.22535137
1.56378189,0.85711542,0.97365059,0.05610380,0.23478343,0.00423637,0.02060265,0.09052859,0.08147131,0.23826420
1.56978489,0.90160800,1.02915883,0.05891743,0.24351219,0.00448177,0.02097158,0.09626686,0.08567546,0.25067093
1.57578789,0.94376625,1.08183519,0.06152768,0.25183908,0.00472379,0.02133993,0.10177589,0.08955380,0.26239160
1.58179090,0.98308866,1.13108088,0.06389854,0.25965864,0.00495933,0.02169081,0.10698313,0.09304985,0.27325949
1.58779390,1.01913738,1.17636169,0.06599900,0.26688370,0.00518551,0.02200804,0.11182217,0.09611414,0.28312544
1.59379690,1.05154906,1.21722090,0.06780404,0.27344803,0.00539973,0.02227662,0.11623460,0.09870565,0.29186159
1.59979990,1.08004273,1.25328900,0.06929528,0.27930792,0.00559964,0.02248321,0.12017170,0.10079309,0.29936440
1.60580290,1.10442400,1.28428987,0.07046138,0.28444249,0.00578324,0.02261653,0.12359572,0.10235571,0.30555670
1.61180590,1.12458567,1.31004297,0.07129829,0.28885288,0.00594882,0.02266763,0.12648079,0.10338378,0.31038872
1.61780890,1.14050453,1.33046169,0.07180905,0.29256019,0.00609501,0.02263007,0.12881333,0.10387864,0.31383811
1.62381191,1.15223482,1.34554804,0.07200342,0.29560247,0.00622073,0.02249998,0.13059195,0.10385232,0.31590891
1.62981491,1.15989852,1.35538406,0.07189721,0.29803085,0.00632515,0.02227602,0.13182684,0.10332677,0.31662957
1.63581791,1.16367342,1.36012060,0.07151137,0.29990504,0.00640771,0.02195927,0.13253874,0.10233275,0.31605016
1.64182091,1.16377940,1.35996425,0.07087096,0.30128851,0.00646806,0.02155301,0.13275745,0.10090840,0.31423896
1.64782391,1.16046399,1.35516334,0.07000393,0.30224368,0.00650602,0.02106246,0.13252000,0.09909763,0.31127852
1.65382691,1.15398807,1.34599377,0.06893992,0.30282724,0.00652153,0.02049445,0.13186862,0.09694831,0.30726165
1.65982991,1.14461238,1.33274566,0.06770896,0.30308616,0.00651467,0.01985711,0.13084856,0.09451052,0.30228733
1.66583292,1.13258585,1.31571164,0.06634035,0.30305434,0.00648561,0.01915949,0.12950598,0.09183474,0.29645684
1.67183592,1.11813620,1.29517724,0.06486164,0.30275026,0.00643460,0.01841124,0.12788587,0.08897024,0.28987042
1.67783892,1.10146343,1.27141400,0.06329770,0.30217585,0.00636197,0.01762232,0.12603028,0.08596366,0.28262435
1.68384192,1.08273633,1.24467557,0.06167014,0.30131633,0.00626815,0.01680272,0.12397687,0.08285784,0.27480883
1.68984492,1.06209219,1.21519667,0.05999685,0.30014149,0.00615367,0.01596227,0.12175784,0.07969096,0.26650661
