energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
0.00900450,3.40066995,0.50044055,1.63323943,0.01572015,0.07303042,0.49850216,1.36048202,0.22196132,0.00000000
0.01500750,3.34539414,0.49376134,1.58798362,0.01568863,0.07205849,0.49166006,1.35388421,0.22031895,0.00000000
0.02101051,3.28612166,0.48606280,1.54145467,0.01558416,0.07099255,0.48432163,1.34521805,0.21815463,0.00000000
0.02701351,3.22325309,0.47732854,1.49401565,0.01540847,0.06986694,0.47661638,1.33447888,0.21548760,0.00000000
0.03301651,3.15728030,0.46757075,1.44601742,0.01516474,0.06872126,0.46868281,1.32174782,0.21235711,0.00000000
0.03901951,3.08877984,0.45683163,1.39779647,0.01485744,0.06759950,0.46066513,1.30718746,0.20882188,0.00000000
0.04502251,3.01840401,0.44518374,1.34967390,0.01449231,0.06654898,0.45270985,1.29103461,0.20495893,0.00000000
0.05102551,2.94686976,0.43272923,1.30195510,0.01407614,0.06561923,0.44496273,1.27359041,0.20086177,0.00000000
0.05702851,2.87494587,0.41959804,1.25493030,0.01361670,0.06486073,0.43756586,1.25520839,0.19663814,0.00000000
0.06303152,2.80343869,0.40594502,1.20887531,0.01312250,0.06432376,0.43065523,1.23628111,0.19240721,0.00000000
0.06903452,2.73317692,0.39194605,1.16405260,0.01260268,0.06405714,0.42435882,1.21722607,0.18829652,0.00000000
0.07503752,2.66499587,0.37779338,1.12071219,0.01206679,0.06410713,0.41879518,1.19847149,0.18443862,0.00000000
0.08104052,2.59972152,0.36369019,1.07909217,0.01152469,0.06451640,0.41407257,1.18044276,0.18096752,0.00000000
0.08704352,2.53815477,0.34984473,1.03941874,0.01098632,0.06532311,0.41028850,1.16354977,0.17801515,0.00000000
0.09304652,2.48105628,0.33646406,1.00190549,0.01046164,0.06656017,0.40752976,1.14817596,0.17570774,0.00000000
0.09904952,2.42913198,0.32374786,0.96675186,0.00996047,0.06825460,0.40587256,1.13466910,0.17416242,0.00000000
0.10505253,2.38301961,0.31188226,0.93414076,0.00949241,0.07042705,0.40538280,1.12333395,0.17348391,0.00000000
0.11105553,2.34327627,0.30103414,0.90423546,0.00906676,0.07309144,0.40611629,1.11442707,0.17376152,0.00000000
0.11705853,2.31036727,0.29134598,0.87717572,0.00869247,0.07625472,0.40811865,1.10815340,0.17506645,0.00000000
0.12306153,2.28465617,0.28293151,0.85307348,0.00837811,0.07991669,0.41142491,1.10466445,0.17744947,0.00000000
0.12906453,2.26639630,0.27587227,0.83200835,0.00813188,0.08406997,0.41605855,1.10405801,0.18093904,0.00000000
0.13506753,2.25572364,0.27021533,0.81402306,0.00796159,0.08869990,0.42203017,1.10637879,0.18553985,0.00000000
0.14107054,2.25265144,0.26597206,0.79911940,0.00787471,0.09378463,0.42933547,1.11161986,0.19123194,0.00000000
0.14707354,2.25706657,0.26311823,0.78725472,0.00787839,0.09929513,0.43795305,1.11972460,0.19797034,0.00000000
0.15307654,2.26872787,0.26159521,0.77833955,0.00797952,0.10519528,0.44784172,1.13058878,0.20568530,0.00000000
0.15907954,2.28726687,0.26131243,0.77223641,0.00818474,0.11144204,0.45893793,1.14406292,0.21428316,0.00000000
0.16508254,2.31219092,0.26215091,0.76876014,0.00850056,0.11798567,0.47115329,1.15995465,0.22364781,0.00000000
0.17108554,2.34288927,0.26396770,0.76767983,0.00893329,0.12477001,0.48437256,1.17803125,0.23364282,0.00000000
0.17708854,2.37864214,0.26660114,0.76872251,0.00948912,0.13173294,0.49845240,1.19802251,0.24411419,0.00000000
0.18309155,2.41863299,0.26987675,0.77157845,0.01017407,0.13880704,0.51322113,1.21962409,0.25489366,0.00000000
0.18909455,2.46196412,0.27361346,0.77590805,0.01099396,0.14592031,0.52847966,1.24250157,0.26580257,0.00000000
0.19509755,2.50767546,0.27762995,0.78135011,0.01195430,0.15299730,0.54400390,1.26629553,0.27665620,0.00000000
0.20110055,2.55476634,0.28175098,0.78753118,0.01306012,0.15996032,0.55954857,1.29062776,0.28726846,0.00000000
0.20710355,2.60221982,0.28581329,0.79407559,0.01431584,0.16673101,0.57485259,1.31510872,0.29745674,0.00000000
0.21310655,2.64902897,0.28967099,0.80061592,0.01572496,0.17323210,0.58964570,1.33934625,0.30704696,0.00000000
0.21910955,2.69422434,0.29320019,0.80680331,0.01728982,0.17938938,0.60365641,1.36295555,0.31587843,0.00000000
0.22511256,2.73690160,0.29630264,0.81231733,0.01901124,0.18513383,0.61662074,1.38556992,0.32380853,0.00000000
0.23111556,2.77624842,0.29890840,0.81687486,0.02088812,0.19040386,0.62829146,1.40685215,0.33071690,0.00000000
0.23711856,2.81156925,0.30097721,0.82023778,0.02291714,0.19514746,0.63844745,1.42650587,0.33650908,0.00000000
0.24312156,2.84230698,0.30249880,0.82221888,0.02509231,0.19932433,0.64690258,1.44428638,0.34111931,0.00000000
0.24912456,2.86806037,0.30349190,0.82268610,0.02740464,0.20290769,0.65351374,1.46001029,0.34451254,0.00000000
0.25512756,2.88859610,0.30400211,0.82156458,0.02984186,0.20588580,0.65818754,1.47356323,0.34668529,0.00000000
0.26113057,2.90385477,0.30409882,0.81883671,0.03238815,0.20826298,0.66088519,1.48490523,0.34766559,0.00000000
0.26713357,2.91395031,0.30387107,0.81454009,0.03502408,0.21006004,0.66162534,1.49407300,0.34751173,0.00000000
0.27313657,2.91916239,0.30342285,0.80876356,0.03772654,0.21131406,0.66048460,1.50117895,0.34630992,0.00000000
0.27913957,2.91992217,0.30286773,0.80164145,0.04046895,0.21207751,0.65759560,1.50640658,0.34417109,0.00000000
0.28514257,2.91679151,0.30232337,0.79334656,0.04322149,0.21241656,0.65314272,1.51000242,0.34122663,0.00000000
0.29114557,2.91043679,0.30190584,0.78408183,0.04595163,0.21240873,0.64735549,1.51226452,0.33762362,0.00000000
0.29714857,2.90159826,0.30172428,0.77407158,0.04862472,0.21213993,0.64050007,1.51352820,0.33351935,0.00000000
0.30315158,2.89105629,0.30187584,0.76355228,0.05120473,0.21170090,0.63286912,1.51414951,0.32907577,0.00000000
0.30915458,2.87959637,0.30244148,0.75276363,0.05365522,0.21118331,0.62477058,1.51448738,0.32445372,0.00000000
0.31515758,2.86797435,0.30348241,0.74194011,0.05594025,0.21067566,0.61651590,1.51488532,0.31980751,0.00000000
0.32116058,2.85688383,0.30503766,0.73130353,0.05802551,0.21025917,0.60840820,1.51565369,0.31527988,0.00000000
0.32716358,2.84692738,0.30712272,0.72105667,0.05987934,0.21000382,0.60073112,1.51705376,0.31099760,0.00000000
0.33316658,2.83859297,0.30972927,0.71137851,0.06147386,0.20996493,0.59373869,1.51928418,0.30706804,0.00000000
0.33916958,2.83223702,0.31282616,0.70242090,0.06278585,0.21018026,0.58764681,1.52247109,0.30357659,0.00000000
0.34517259,2.82807477,0.31636140,0.69430694,0.06379772,0.21066792,0.58262672,1.52666215,0.30058522,0.00000000
0.35117559,2.82617853,0.32026517,0.68713085,0.06449816,0.21142526,0.57880064,1.53182516,0.29813212,0.00000000
0.35717859,2.82648358,0.32445364,0.68095939,0.06488268,0.21242870,0.57623980,1.53785121,0.29623245,0.00000000
0.36318159,2.82880157,0.32883341,0.67583439,0.06495394,0.21363461,0.57496478,1.54456230,0.29487999,0.00000000
0.36918459,2.83284009,0.33330627,0.67177632,0.06472181,0.21498123,0.57494813,1.55172285,0.29404971,0.00000000
0.37518759,2.83822743,0.33777410,0.66878842,0.06420320,0.21639148,0.57611888,1.55905455,0.29370096,0.00000000
0.38119060,2.84454065,0.34214360,0.66686113,0.06342173,0.21777652,0.57836868,1.56625343,0.29378112,0.00000000
0.38719360,2.85133524,0.34633055,0.66597644,0.06240709,0.21903998,0.58155918,1.57300823,0.29422943,0.00000000
0.39319660,2.85817443,0.35026339,0.66611182,0.06119428,0.22008247,0.58552997,1.57901873,0.29498089,0.00000000
0.39919960,2.86465621,0.35388592,0.66724333,0.05982265,0.22080625,0.59010686,1.58401305,0.29596976,0.00000000
0.40520260,2.87043641,0.35715892,0.66934789,0.05833489,0.22111983,0.59510976,1.58776262,0.29713277,0.00000000
0.41120560,2.87524632,0.36006067,0.67240426,0.05677587,0.22094215,0.60035993,1.59009403,0.29841159,0.00000000
0.41720860,2.87890377,0.36258628,0.67639286,0.05519147,0.22020622,0.60568610,1.59089697,0.29975466,0.00000000
0.42321161,2.88131714,0.36474584,0.68129435,0.05362741,0.21886203,0.61092933,1.59012780,0.30111812,0.00000000
0.42921461,2.88248204,0.36656167,0.68708700,0.05212816,0.21687857,0.61594630,1.58780856,0.30246609,0.00000000
0.43521761,2.88247108,0.36806465,0.69374324,0.05073582,0.21424487,0.62061116,1.58402162,0.30376999,0.00000000
0.44122061,2.88141753,0.36929003,0.70122534,0.04948915,0.21097016,0.62481582,1.57890032,0.30500745,0.00000000
0.44722361,2.87949407,0.37027287,0.70948086,0.04842276,0.20708298,0.62846908,1.57261634,0.30616047,0.00000000
0.45322661,2.87688824,0.37104352,0.71843806,0.04756629,0.20262948,0.63149454,1.56536466,0.30721342,0.00000000
0.45922961,2.87377618,0.37162337,0.72800159,0.04694384,0.19767100,0.63382798,1.55734716,0.30815082,0.00000000
0.46523262,2.87029669,0.37202117,0.73804904,0.04657347,0.19228108,0.63541414,1.54875588,0.30895512,0.00000000
0.47123562,2.86652722,0.37223024,0.74842845,0.04646682,0.18654200,0.63620353,1.53975717,0.30960484,0.00000000
0.47723862,2.86246362,0.37222662,0.75895726,0.04662890,0.18054127,0.63614956,1.53047754,0.31007299,0.00000000
0.48324162,2.85800482,0.37196848,0.76942276,0.04705799,0.17436792,0.63520605,1.52099225,0.31032611,0.00000000
0.48924462,2.85294368,0.37139677,0.77958423,0.04774563,0.16810914,0.63332561,1.51131721,0.31032381,0.00000000
0.49524762,2.84696450,0.37043703,0.78917681,0.04867677,0.16184709,0.63045890,1.50140460,0.31001912,0.00000000
0.50125063,2.83964751,0.36900239,0.79791698,0.04982999,0.15565626,0.62655472,1.49114254,0.30935937,0.00000000
0.50725363,2.83048012,0.36699761,0.80550943,0.05117794,0.14960127,0.62156119,1.48035859,0.30828774,0.00000000
0.51325663,2.81887427,0.36432380,0.81165524,0.05268779,0.14373540,0.61542765,1.46882697,0.30674533,0.00000000
0.51925963,2.80418905,0.36088370,0.81606080,0.05432185,0.13809958,0.60810728,1.45627886,0.30467358,0.00000000
0.52526263,2.78575733,0.35658721,0.81844730,0.05603834,0.13272215,0.59956018,1.44241534,0.30201704,0.00000000
0.53126563,2.76291502,0.35135689,0.81856027,0.05779224,0.12761906,0.58975680,1.42692211,0.29872613,0.00000000
0.53726863,2.73503157,0.34513299,0.81617875,0.05953626,0.12279470,0.57868133,1.40948525,0.29476000,0.00000000
0.54327164,2.70154015,0.33787807,0.81112376,0.06122191,0.11824312,0.56633493,1.38980729,0.29008907,0.00000000
0.54927464,2.66196618,0.32958067,0.80326568,0.06280067,0.11394957,0.55273867,1.36762270,0.28469735,0.00000000
0.55527764,2.61595299,0.32025803,0.79253018,0.06422517,0.10989238,0.53793585,1.34271226,0.27858429,0.00000000
0.56128064,2.56328345,0.30995781,0.77890259,0.06545046,0.10604492,0.52199374,1.31491565,0.27176620,0.00000000
0.56728364,2.50389688,0.29875857,0.76243038,0.06643515,0.10237768,0.50500461,1.28414184,0.26427704,0.00000000
0.57328664,2.43790069,0.28676924,0.74322384,0.06714261,0.09886033,0.48708602,1.25037692,0.25616874,0.00000000
0.57928964,2.36557630,0.27412750,0.72145486,0.06754202,0.09546360,0.46838036,1.21368914,0.24751095,0.00000000
0.58529265,2.28737949,0.26099724,0.69735394,0.06760927,0.09216110,0.44905374,1.17423118,0.23839021,0.00000000
0.59129565,2.20393511,0.24756533,0.67120552,0.06732770,0.08893082,0.42929421,1.13223953,0.22890869,0.00000000
0.59729865,2.11602671,0.23403763,0.64334189,0.06668862,0.08575642,0.40930949,1.08803126,0.21918249,0.00000000
0.60330165,2.02458144,0.22063475,0.61413591,0.06569158,0.08262811,0.38932415,1.04199819,0.20933958,0.00000000
0.60930465,1.93065084,0.20758741,0.58399270,0.06434442,0.07954329,0.36957642,0.99459897,0.19951736,0.00000000
0.61530765,1.83538828,0.19513179,0.55334074,0.06266302,0.07650680,0.35031468,0.94634906,0.18986007,0.00000000
0.62131066,1.74002365,0.18350489,0.52262254,0.06067084,0.07353082,0.33179363,0.89780927,0.18051596,0.00000000
0.62731366,1.64583611,0.17294001,0.49228514,0.05839821,0.07063441,0.31427018,0.84957295,0.17163429,0.00000000
0.63331666,1.55412560,0.16366240,0.46277072,0.05588142,0.06784281,0.29799920,0.80225233,0.16336223,0.00000000
0.63931966,1.46618373,0.15588521,0.43450748,0.05316163,0.06518636,0.28322899,0.75646429,0.15584180,0.00000000
0.64532266,1.38326486,0.14980564,0.40790100,0.05028369,0.06269929,0.27019660,0.71281600,0.14920665,0.00000000
0.65132566,1.30655778,0.14560134,0.38332621,0.04729490,0.06041824,0.25912304,0.67189062,0.14357898,0.00000000
0.65732866,1.23715875,0.14342699,0.36112012,0.04424371,0.05838070,0.25020827,0.63423351,0.13906649,0.00000000
0.66333167,1.17604631,0.14341113,0.34157530,0.04117846,0.05662338,0.24362627,0.60033928,0.13575952,0.00000000
0.66933467,1.12405852,0.14565313,0.32493435,0.03814626,0.05518057,0.23952009,0.57063980,0.13372831,0.00000000
0.67533767,1.08187296,0.15022042,0.31138530,0.03519187,0.05408264,0.23799700,0.54549364,0.13302066,0.00000000
0.68134067,1.04999009,0.15714583,0.30105807,0.03235687,0.05335458,0.23912401,0.52517718,0.13365983,0.00000000
0.68734367,1.02872034,0.16642538,0.29402201,0.02967885,0.05301484,0.24292377,0.50987744,0.13564299,0.00000000
0.69334667,1.01817543,0.17801637,0.29028462,0.02719092,0.05307442,0.24937117,0.49968715,0.13894021,0.00000000
0.69934967,1.01826427,0.19183599,0.28979145,0.02492131,0.05353626,0.25839073,0.49460200,0.14349399,0.00000000
0.70535268,1.02869371,0.20776066,0.29242732,0.02289321,0.05439499,0.26985504,0.49452034,0.14921965,0.00000000
0.71135568,1.04897442,0.22562613,0.29801881,0.02112475,0.05563713,0.28358443,0.49924541,0.15600640,0.00000000
0.71735868,1.07843213,0.24522859,0.30633814,0.01962917,0.05724157,0.29934807,0.50849010,0.16371924,0.00000000
0.72336168,1.11622397,0.26632686,0.31710829,0.01841509,0.05918055,0.31686654,0.52188433,0.17220172,0.00000000
0.72936468,1.16135998,0.28864582,0.33000958,0.01748690,0.06142093,0.33581607,0.53898479,0.18127947,0.00000000
0.73536768,1.21272926,0.31188109,0.34468723,0.01684524,0.06392586,0.35583435,0.55928694,0.19076449,0.00000000
0.74137069,1.26913018,0.33570490,0.36076022,0.01648755,0.06665657,0.37652794,0.58223903,0.20046002,0.00000000
0.74737369,1.32930396,0.35977319,0.37783083,0.01640860,0.06957451,0.39748107,0.60725761,0.21016594,0.00000000
0.75337669,1.39197041,0.38373364,0.39549491,0.01660108,0.07264341,0.41826571,0.63374422,0.21968447,0.00000000
0.75937969,1.45586484,0.40723454,0.41335236,0.01705616,0.07583147,0.43845244,0.66110261,0.22882590,0.00000000
0.76538269,1.51977462,0.42993403,0.43101764,0.01776398,0.07911326,0.45762199,0.68875588,0.23741429,0.00000000
0.77138569,1.58257403,0.45150950,0.44812982,0.01871415,0.08247154,0.47537684,0.71616293,0.24529267,0.00000000
0.77738869,1.64325602,0.47166671,0.46436176,0.01989611,0.08589859,0.49135248,0.74283358,0.25232779,0.00000000
0.78339170,1.70095931,0.49014814,0.47942823,0.02129946,0.08939714,0.50522802,0.76834152,0.25841387,0.00000000
0.78939470,1.75498966,0.50674036,0.49309234,0.02291418,0.09298080,0.51673541,0.79233487,0.26347554,0.00000000
0.79539770,1.80483432,0.52127988,0.50517027,0.02473070,0.09667381,0.52566716,0.81454340,0.26746958,0.00000000
0.80140070,1.85016878,0.53365721,0.51553393,0.02673999,0.10051021,0.53188201,0.83478253,0.27038537,0.00000000
0.80740370,1.89085549,0.54381909,0.52411147,0.02893336,0.10453236,0.53530839,0.85295345,0.27224428,0.00000000
0.81340670,1.92693467,0.55176850,0.53088566,0.03130235,0.10878882,0.53594550,0.86903975,0.27309770,0.00000000
0.81940970,1.95860732,0.55756269,0.53589026,0.03383837,0.11333175,0.53386183,0.88310040,0.27302411,0.00000000
0.82541271,1.98621172,0.56130909,0.53920448,0.03653231,0.11821376,0.52919140,0.89525963,0.27212509,0.00000000
0.83141571,2.01019412,0.56315959,0.54094598,0.03937414,0.12348452,0.52212774,0.90569421,0.27052071,0.00000000
0.83741871,2.03107565,0.56330322,0.54126267,0.04235237,0.12918716,0.51291584,0.91461872,0.26834435,0.00000000
0.84342171,2.04941682,0.56195773,0.54032384,0.04545359,0.13535465,0.50184266,0.92226977,0.26573722,0.00000000
0.84942471,2.06578172,0.55936057,0.53831098,0.04866199,0.14200641,0.48922637,0.92888994,0.26284304,0.00000000
0.85542771,2.08070383,0.55575952,0.53540892,0.05195890,0.14914525,0.47540497,0.93471232,0.25980281,0.00000000
0.86143072,2.09465518,0.55140361,0.53179754,0.05532250,0.15675486,0.46072469,0.93994659,0.25675019,0.00000000
0.86743372,2.10802051,0.54653463,0.52764458,0.05872765,0.16479804,0.44552873,0.94476738,0.25380745,0.00000000
0.87343672,2.12107781,0.54137962,0.52309979,0.06214577,0.17321566,0.43014671,0.94930540,0.25108230,0.00000000
0.87943972,2.13398607,0.53614462,0.51829064,0.06554507,0.18192672,0.41488524,0.95364206,0.24866558,0.00000000
0.88544272,2.14678074,0.53100987,0.51331969,0.06889082,0.19082922,0.40001998,0.95780748,0.24662987,0.00000000
0.89144572,2.15937696,0.52612658,0.50826369,0.07214594,0.19980218,0.38578937,0.96178224,0.24502900,0.00000000
0.89744872,2.17158008,0.52161513,0.50317416,0.07527170,0.20870846,0.37239015,0.96550228,0.24389847,0.00000000
0.90345173,2.18310256,0.51756486,0.49807943,0.07822866,0.21739863,0.35997479,0.96886687,0.24325646,0.00000000
0.90945473,2.19358603,0.51403501,0.49298777,0.08097772,0.22571535,0.34865067,0.97174878,0.24310554,0.00000000
0.91545773,2.20262704,0.51105676,0.48789130,0.08348126,0.23349854,0.33848106,0.97400605,0.24343474,0.00000000
0.92146073,2.20980471,0.50863598,0.48277043,0.08570437,0.24059070,0.32948753,0.97549439,0.24422190,0.00000000
0.92746373,2.21470860,0.50675657,0.47759832,0.08761605,0.24684247,0.32165356,0.97607954,0.24543608,0.00000000
0.93346673,2.21696507,0.50538383,0.47234524,0.08919032,0.25211806,0.31492932,0.97564853,0.24703992,0.00000000
0.93946973,2.21626065,0.50446796,0.46698239,0.09040725,0.25630036,0.30923690,0.97411927,0.24899182,0.00000000
0.94547274,2.21236100,0.50394719,0.46148503,0.09125379,0.25929539,0.30447614,0.97144785,0.25124780,0.00000000
0.95147574,2.20512474,0.50375048,0.45583479,0.09172432,0.26103614,0.30053043,0.96763303,0.25376303,0.00000000
0.95747874,2.19451132,0.50379985,0.45002102,0.09182103,0.26148543,0.29727248,0.96271784,0.25649294,0.00000000
0.96348174,2.18058304,0.50401199,0.44404123,0.09155391,0.26063770,0.29456964,0.95678815,0.25939398,0.00000000
0.96948474,2.16350118,0.50429957,0.43790068,0.09094049,0.25851983,0.29228879,0.94996857,0.26242400,0.00000000
0.97548774,2.14351699,0.50457199,0.43161123,0.09000533,0.25519072,0.29030057,0.94241593,0.26554235,0.00000000
0.98149075,2.12095843,0.50473595,0.42518968,0.08877914,0.25073990,0.28848285,0.93431097,0.26870970,0.00000000
0.98749375,2.09621362,0.50469586,0.41865571,0.08729779,0.24528507,0.28672354,0.92584882,0.27188779,0.00000000
0.99349675,2.06971235,0.50435428,0.41202976,0.08560105,0.23896883,0.28492262,0.91722908,0.27503902,0.00000000
0.99949975,2.04190692,0.50361259,0.40533094,0.08373125,0.23195456,0.28299343,0.90864599,0.27812617,0.00000000
1.00550275,2.01325343,0.50237192,0.39857526,0.08173188,0.22442189,0.28086350,0.90027965,0.28111207,0.00000000
1.01150575,1.98419472,0.50053448,0.39177424,0.07964619,0.21656168,0.27847465,0.89228846,0.28395946,0.00000000
1.01750875,1.95514574,0.49800540,0.38493415,0.07751583,0.20857085,0.27578275,0.88480351,0.28663106,0.00000000
1.02351176,1.92648199,0.49469488,0.37805575,0.07537962,0.20064724,0.27275714,0.87792499,0.28908968,0.00000000
1.02951476,1.89853142,0.49052080,0.37113473,0.07327252,0.19298457,0.26937972,0.87172075,0.29129861,0.00000000
1.03551776,1.87156978,0.48541155,0.36416265,0.07122475,0.18576774,0.26564394,0.86622693,0.29322206,0.00000000
1.04152076,1.84581927,0.47930889,0.35712840,0.06926109,0.17916854,0.26155359,0.86145044,0.29482580,0.00000000
1.04752376,1.82145006,0.47217084,0.35002000,0.06740055,0.17334195,0.25712165,0.85737287,0.29607771,0.00000000
1.05352676,1.79858410,0.46397425,0.34282656,0.06565611,0.16842287,0.25236907,0.85395550,0.29694850,0.00000000
1.05952976,1.77730056,0.45471687,0.33554039,0.06403477,0.16452368,0.24732364,0.85114484,0.29741229,0.00000000
1.06553277,1.75764211,0.44441889,0.32815883,0.06253780,0.16173220,0.24201886,0.84887833,0.29744713,0.00000000
1.07153577,1.73962150,0.43312372,0.32068601,0.06116110,0.16011051,0.23649300,0.84708958,0.29703549,0.00000000
1.07753877,1.72322772,0.42089791,0.31313405,0.05989581,0.15969416,0.23078820,0.84571302,0.29616461,0.00000000
1.08354177,1.70843134,0.40783022,0.30552388,0.05872889,0.16049211,0.22494970,0.84468755,0.29482669,0.00000000
1.08954477,1.69518874,0.39402992,0.29788555,0.05764395,0.16248712,0.21902527,0.84395907,0.29301906,0.00000000
1.09554777,1.68344512,0.37962422,0.29025792,0.05662200,0.16563665,0.21306469,0.84348184,0.29074425,0.00000000
1.10155078,1.67313624,0.36475523,0.28268791,0.05564226,0.16987420,0.20711945,0.84321882,0.28800995,0.00000000
1.10755378,1.66418930,0.34957630,0.27522929,0.05468301,0.17511107,0.20124258,0.84314107,0.28482903,0.00000000
1.11355678,1.65652290,0.33424816,0.26794109,0.05372241,0.18123849,0.19548859,0.84322649,0.28121948,0.00000000
1.11955978,1.65004688,0.31893495,0.26088575,0.05273918,0.18813007,0.18991358,0.84345818,0.27720432,0.00000000
1.12556278,1.64466199,0.30380039,0.25412713,0.05171337,0.19564457,0.18457544,0.84382263,0.27281163,0.00000000
1.13156578,1.64026008,0.28900419,0.24772854,0.05062699,0.20362896,0.17953411,0.84430817,0.26807445,0.00000000
1.13756878,1.63672491,0.27469889,0.24175082,0.04946449,0.21192165,0.17485187,0.84490367,0.26303076,0.00000000
1.14357179,1.63393385,0.26102723,0.23625059,0.04821327,0.22035592,0.17059357,0.84559787,0.25772331,0.00000000
1.14957479,1.63176049,0.24812013,0.23127880,0.04686404,0.22876353,0.16682687,0.84637919,0.25219951,0.00000000
1.15557779,1.63007814,0.23609523,0.22687951,0.04541099,0.23697831,0.16362218,0.84723621,0.24651106,0.00000000
1.16158079,1.62876399,0.22505596,0.22308911,0.04385201,0.24483981,0.16105247,0.84815866,0.24071356,0.00000000
1.16758379,1.62770372,0.21509118,0.21993574,0.04218861,0.25219675,0.15919275,0.84913862,0.23486592,0.00000000
1.17358679,1.62679609,0.20627513,0.21743903,0.04042588,0.25891042,0.15811926,0.85017204,0.22902954,0.00000000
1.17958979,1.62595713,0.19866764,0.21561016,0.03857226,0.26485765,0.15790818,0.85125997,0.22326734,0.00000000
1.18559280,1.62512352,0.19231451,0.21445198,0.03663921,0.26993347,0.15863397,0.85240957,0.21764268,0.00000000
1.19159580,1.62425471,0.18724784,0.21395939,0.03464081,0.27405331,0.16036734,0.85363449,0.21221797,0.00000000
1.19759880,1.62333348,0.18348629,0.21411962,0.03259329,0.27715458,0.16317271,0.85495447,0.20705333,0.00000000
1.20360180,1.62236466,0.18103510,0.21491260,0.03051450,0.27919763,0.16710543,0.85639405,0.20220506,0.00000000
1.20960480,1.62137192,0.17988594,0.21631127,0.02842330,0.28016612,0.17220864,0.85798040,0.19772414,0.00000000
1.21560780,1.62039266,0.18001637,0.21828169,0.02633903,0.28006654,0.17851000,0.85974009,0.19365473,0.00000000
1.22161081,1.61947108,0.18138922,0.22078316,0.02428093,0.27892715,0.18601839,0.86169515,0.19003281,0.00000000
1.22761381,1.61864992,0.18395173,0.22376814,0.02226758,0.27679624,0.19472065,0.86385850,0.18688492,0.00000000
1.23361681,1.61796111,0.18763461,0.22718208,0.02031649,0.27373974,0.20457869,0.86622898,0.18422712,0.00000000
1.23961981,1.61741602,0.19235120,0.23096324,0.01844365,0.26983832,0.21552700,0.86878639,0.18206415,0.00000000
1.24562281,1.61699594,0.19799689,0.23504246,0.01666324,0.26518416,0.22747078,0.87148687,0.18038893,0.00000000
1.25162581,1.61664336,0.20444881,0.23934307,0.01498744,0.25987741,0.24028493,0.87425897,0.17918224,0.00000000
1.25762881,1.61625482,0.21156613,0.24378093,0.01342631,0.25402248,0.25381394,0.87700082,0.17841285,0.00000000
1.26363182,1.61567601,0.21919092,0.24826463,0.01198778,0.24772450,0.26787293,0.87957868,0.17803783,0.00000000
1.26963482,1.61469947,0.22714986,0.25269616,0.01067780,0.24108582,0.28224973,0.88182724,0.17800330,0.00000000
1.27563782,1.61306552,0.23525661,0.25697174,0.00950046,0.23420295,0.29670832,0.88355169,0.17824542,0.00000000
1.28164082,1.61046651,0.24331512,0.26098325,0.00845833,0.22716393,0.31099327,0.88453185,0.17869170,0.00000000
1.28764382,1.60655458,0.25112364,0.26461997,0.00755271,0.22004624,0.32483544,0.88452809,0.17926258,0.00000000
1.29364682,1.60095266,0.25847941,0.26777071,0.00678405,0.21291532,0.33795846,0.88328915,0.17987332,0.00000000
1.29964982,1.59326846,0.26518387,0.27032646,0.00615235,0.20582384,0.35008614,0.88056132,0.18043600,0.00000000
1.30565283,1.58311075,0.27104825,0.27218314,0.00565747,0.19881158,0.36095017,0.87609888,0.18086177,0.00000000
1.31165583,1.57010742,0.27589917,0.27324469,0.00529960,0.19190593,0.37029823,0.86967501,0.18106324,0.00000000
1.31765883,1.55392412,0.27958412,0.27342618,0.00507951,0.18512307,0.37790176,0.86109292,0.18095677,0.00000000
1.32366183,1.53428287,0.28197658,0.27265683,0.00499885,0.17846949,0.38356342,0.85019648,0.18046494,0.00000000
1.32966483,1.51097926,0.28298034,0.27088283,0.00506034,0.17194406,0.38712369,0.83687970,0.17951875,0.00000000
1.33566783,1.48389753,0.28253302,0.26806976,0.00526788,0.16554013,0.38846630,0.82109471,0.17805976,0.00000000
1.34167084,1.45302247,0.28060841,0.26420452,0.00562656,0.15924794,0.38752243,0.80285757,0.17604188,0.00000000
1.34767384,1.41844737,0.27721758,0.25929654,0.00614254,0.15305687,0.38427319,0.78225160,0.17343287,0.00000000
1.35367684,1.38037753,0.27240862,0.25337831,0.00682282,0.14695751,0.37875047,0.75942796,0.17021542,0.00000000
1.35967984,1.33912889,0.26626509,0.24650511,0.00767496,0.14094362,0.37103600,0.73460342,0.16638776,0.00000000
1.36568284,1.29512181,0.25890307,0.23875382,0.00870663,0.13501352,0.36125874,0.70805526,0.16196382,0.00000000
1.37168584,1.24887008,0.25046707,0.23022108,0.00992508,0.12917120,0.34959057,0.68011357,0.15697282,0.00000000
1.37768884,1.20096573,0.24112496,0.22102061,0.01133654,0.12342695,0.33624066,0.65115126,0.15145837,0.00000000
1.38369185,1.15206027,0.23106204,0.21127993,0.01294558,0.11779753,0.32144872,0.62157230,0.14547717,0.00000000
1.38969485,1.10284343,0.22047474,0.20113665,0.01475441,0.11230590,0.30547731,0.59179871,0.13909722,0.00000000
1.39569785,1.05402021,0.20956394,0.19073440,0.01676226,0.10698064,0.28860383,0.56225696,0.13239576,0.00000000
