energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.28664332,4.60724602,-9.97913648,0.01718014,-0.01619341,0.75581094,-3.16534604,1.53296474,-5.02542217,1.44845080,-3.34872196,0.22425594,-0.40026001,1.37977530,-1.48597249,0.02400023,-0.07889486,0.83947795,-2.15531466
-3.28064032,4.70374347,-9.63503134,0.01780350,-0.01653406,0.78788895,-3.00835870,1.61515943,-4.74721474,1.49127876,-3.19028417,0.22062154,-0.39902018,1.37878620,-1.47040106,0.02422742,-0.08082811,0.85838466,-2.12483755
-3.27463732,4.81222875,-9.29948210,0.01838283,-0.01683111,0.82120529,-2.85614760,1.70088626,-4.48459171,1.53719145,-3.03462280,0.21747223,-0.39719107,1.38067158,-1.45555130,0.02458293,-0.08269490,0.88170528,-2.09367371
-3.26863432,4.93249650,-8.97334569,0.01890718,-0.01708122,0.85559331,-2.70900356,1.78959405,-4.23743032,1.58612068,-2.88228984,0.21486333,-0.39476543,1.38546646,-1.44146605,0.02507255,-0.08446629,0.90948434,-2.06206237
-3.26263132,5.06407415,-8.65726422,0.01936677,-0.01728136,0.89086028,-2.56712910,1.88065929,-4.00539741,1.63793178,-2.73377152,0.21283594,-0.39175164,1.39312684,-1.42812388,0.02570118,-0.08611259,0.94167900,-2.03024748
-3.25662831,5.20624556,-8.35168899,0.01975328,-0.01742889,0.92679581,-2.43065251,1.97340542,-3.78800097,1.69242917,-2.58949308,0.21141758,-0.38817462,1.40353969,-1.41544081,0.02647240,-0.08760367,0.97815608,-1.99847514
-3.25062531,5.35808628,-8.05690701,0.02005999,-0.01752153,0.96318214,-2.29964163,2.06712602,-3.58463897,1.74936539,-2.44982385,0.21062356,-0.38407643,1.41653638,-1.40327439,0.02738802,-0.08890938,1.01869179,-1.96699158
-3.24462231,5.51850861,-7.77306921,0.02028200,-0.01755746,0.99980567,-2.17411716,2.16111089,-3.39464391,1.80845301,-2.31508241,0.21045857,-0.37951613,1.43190891,-1.39143029,0.02844769,-0.09000012,1.06297410,-1.93604151
-3.23861931,5.68631423,-7.50021976,0.02041624,-0.01753530,1.03646911,-2.05406508,2.25467376,-3.21732182,1.86937892,-2.18554181,0.21091867,-0.37456917,1.44942778,-1.37967095,0.02964847,-0.09084746,1.11060783,-1.90586705
-3.23261631,5.86025143,-7.23832552,0.02046153,-0.01745424,1.07300359,-1.93944784,2.34718009,-3.05198518,1.93182016,-2.06143457,0.21199344,-0.36932604,1.46886081,-1.36772647,0.03098451,-0.09142494,1.16112261,-1.87670682
-3.22661331,6.03907399,-6.98730485,0.02041849,-0.01731405,1.10927979,-1.83021408,2.43807342,-2.89797900,1.99546028,-1.94295734,0.21366805,-0.36389041,1.48999134,-1.35530706,0.03244682,-0.09170888,1.21398327,-1.84879539
-3.22061031,6.22159821,-6.74705456,0.02028942,-0.01711518,1.14521739,-1.72630674,2.52689861,-2.75470007,2.06000538,-1.83027500,0.21592539,-0.35837664,1.51263508,-1.34211689,0.03402304,-0.09167924,1.26860286,-1.82236259
-3.21460730,6.40675487,-6.51747418,0.02007809,-0.01685882,1.18079208,-1.62766926,2.61332051,-2.62160948,2.12519857,-1.72352398,0.21874789,-0.35290678,1.53665426,-1.32786873,0.03569745,-0.09132050,1.32435764,-1.79763274
-3.20860430,6.59363306,-6.29848657,0.01978957,-0.01654694,1.21603938,-1.53424998,2.69713658,-2.49823873,2.19083205,-1.62281484,0.22211913,-0.34760707,1.56196844,-1.31229869,0.03745097,-0.09062239,1.38060388,-1.77482338
-3.20260130,6.78151310,-6.09005389,0.01942994,-0.01618235,1.25105478,-1.44600450,2.77828256,-2.38419001,2.25675572,-1.52823371,0.22602509,-0.34260420,1.58856089,-1.29518065,0.03926137,-0.08958063,1.43669584,-1.75414361
-3.19659830,6.96988637,-5.89218846,0.01900600,-0.01576868,1.28599003,-1.36289629,2.85683037,-2.27913145,2.32288166,-1.43984286,0.23045506,-0.33802120,1.61648044,-1.27633962,0.04110357,-0.08819738,1.49200437,-1.73579170
-3.19059530,7.15846071,-5.70495798,0.01852506,-0.01531041,1.32104520,-1.28489544,2.93297794,-2.18278816,2.38918395,-1.35768017,0.23540206,-0.33397334,1.64583830,-1.25566351,0.04295011,-0.08648158,1.54593544,-1.71995204
-3.18459230,7.34715056,-5.52848513,0.01799461,-0.01481276,1.35645690,-1.21197595,3.00703126,-2.09493001,2.45569350,-1.28175773,0.24086295,-0.33056403,1.67680002,-1.23311276,0.04477165,-0.08444904,1.59794790,-1.70679159
-3.17858929,7.53605225,-5.36294176,0.01742215,-0.01428167,1.39248296,-1.14411173,3.07937915,-2.01535723,2.52248797,-1.21205970,0.24683810,-0.32788092,1.70957308,-1.20872750,0.04653769,-0.08212226,1.64756971,-1.69645571
-3.17258629,7.72540531,-5.20853834,0.01681496,-0.01372365,1.42938419,-1.08127166,3.15046200,-1.94388483,2.58967715,-1.14853967,0.25333068,-0.32599238,1.74439058,-1.18263184,0.04821725,-0.07952999,1.69441188,-1.68906392
-3.16658329,7.91554207,-5.06550956,0.01617994,-0.01314566,1.46740415,-1.02341417,3.22073588,-1.88032689,2.65738432,-1.09111781,0.26034568,-0.32494451,1.78149212,-1.15503531,0.04977969,-0.07670659,1.73817947,-1.68470562
-3.16058029,8.10682791,-4.93409735,0.01552353,-0.01255494,1.50674790,-0.97048168,3.29063392,-1.82448166,2.72572463,-1.03967819,0.26788863,-0.32475882,1.82110298,-1.12623135,0.05119553,-0.07369115,1.77867910,-1.68343629
-3.15457729,8.29959589,-4.81453269,0.01485161,-0.01195883,1.54756087,-0.92239528,3.36052707,-1.77611836,2.79478165,-0.99406645,0.27596410,-0.32543065,1.86341277,-1.09659304,0.05243725,-0.07052642,1.81582246,-1.68527446
-3.14857429,8.49407927,-4.70701785,0.01416951,-0.01136458,1.58990911,-0.87905029,3.43068628,-1.73496647,2.86458333,-0.95408844,0.28457412,-0.32692860,1.90855503,-1.06656635,0.05348009,-0.06725764,1.84962563,-1.69019984
-3.14257129,8.69034619,-4.61171036,0.01348203,-0.01077920,1.63376207,-0.84031271,3.50124849,-1.70070810,2.93507892,-0.91950988,0.29371649,-0.32919477,1.95658907,-1.03666128,0.05430274,-0.06393128,1.88020409,-1.69815303
-3.13656828,8.88824046,-4.52871028,0.01279347,-0.01020924,1.67897894,-0.80601726,3.57218823,-1.67297394,3.00611824,-0.89005737,0.30338309,-0.33214615,2.00748519,-1.00744139,0.05488797,-0.06059378,1.90776357,-1.70903685
-3.13056528,9.08733234,-4.45805182,0.01210770,-0.00966068,1.72529966,-0.77596692,3.64329679,-1.65134296,3.07743470,-0.86542100,0.31355834,-0.33567689,2.06111452,-0.97951209,0.05522309,-0.05729037,1.93258719,-1.72271970
-3.12456228,9.28688264,-4.39970008,0.01142829,-0.00913879,1.77234108,-0.74993434,3.71417021,-1.63534608,3.14863330,-0.84525855,0.32421770,-0.33966156,2.11724421,-0.95350830,0.05530033,-0.05406399,1.95501926,-1.73904073
-3.11855928,9.48582288,-4.35355339,0.01075855,-0.00864804,1.81959895,-0.72766499,3.78420706,-1.62447349,3.21918466,-0.82920123,0.33532655,-0.34395920,2.17553836,-0.93008174,0.05511706,-0.05095428,1.97544671,-1.75781693
-3.11255628,9.68275317,-4.31945118,0.01010166,-0.00819204,1.86645579,-0.70888206,3.85261646,-1.61818547,3.28842561,-0.81686092,0.34683915,-0.34841816,2.23556521,-0.90988845,0.05467575,-0.04799695,1.99427885,-1.77885164
-3.10655328,9.87595892,-4.29718672,0.00946072,-0.00777356,1.91219440,-0.69329298,3.91843603,-1.61592612,3.35556693,-0.80783863,0.35869816,-0.35288135,2.29680990,-0.89357662,0.05398395,-0.04522321,2.01192649,-1.80194428
-3.10055028,10.06344575,-4.28652402,0.00883883,-0.00739448,1.95601682,-0.68059713,3.98055933,-1.61713927,3.41970798,-0.80173383,0.37083435,-0.35719189,2.35869273,-0.88177504,0.05305395,-0.04265949,2.02878140,-1.82690066
-3.09454727,10.24299171,-4.28721740,0.00823911,-0.00705595,1.99706764,-0.67049454,4.03777135,-1.62128595,3.47985789,-0.79815428,0.38316678,-0.36119883,2.42059159,-0.87508226,0.05190245,-0.04032740,2.04519713,-1.85354320
-3.08854427,10.41221420,-4.29903216,0.00766476,-0.00675837,2.03446100,-0.66269506,4.08879052,-1.62786231,3.53496261,-0.79672595,0.39560350,-0.36476269,2.48186763,-0.87405649,0.05055000,-0.03824391,2.06147201,-1.88172050
-3.08254127,10.56864851,-4.32176467,0.00711900,-0.00650156,2.06730980,-0.65692767,4.13231528,-1.63641733,3.58393654,-0.79710246,0.40804249,-0.36776071,2.54189254,-0.87920624,0.04902044,-0.03642161,2.07783513,-1.91131552
-3.07653827,10.70983413,-4.35525996,0.00660511,-0.00628487,2.09475608,-0.65294927,4.16707293,-1.64656906,3.62569746,-0.79897370,0.42037318,-0.37009136,2.60007602,-0.89098157,0.04734024,-0.03486926,2.09443592,-1.94225164
-3.07053527,10.83340443,-4.39942532,0.00612636,-0.00610731,2.11600099,-0.65055269,4.19186851,-1.65801884,3.65920324,-0.80207307,0.43247827,-0.37167815,2.65589155,-0.90976600,0.04553781,-0.03359227,2.11133766,-1.97449613
-3.06453227,10.93717518,-4.45423824,0.00568592,-0.00596762,2.13033317,-0.64957344,4.20563137,-1.67056247,3.68348862,-0.80618308,0.44423590,-0.37247243,2.70889921,-0.93586896,0.04364280,-0.03259333,2.12851528,-2.00806050
-3.05852926,11.01922743,-4.51974787,0.00528688,-0.00586448,2.13715417,-0.64989474,4.20745740,-1.68409773,3.69770035,-0.81113890,0.45552217,-0.37245504,2.75876376,-0.96951882,0.04168542,-0.03187297,2.14585716,-2.04299751
-3.05252626,11.07798056,-4.59606906,0.00493208,-0.00579650,2.13599991,-0.65145077,4.19664489,-1.69862781,3.70112921,-0.81682976,0.46621373,-0.37163685,2.80526706,-1.01085659,0.03969584,-0.03143004,2.16317096,-2.07939480
-3.04652326,11.11225195,-4.68336920,0.00462413,-0.00576233,2.12655730,-0.65422775,4.17272271,-1.71426030,3.69323748,-0.82319811,0.47619069,-0.37005810,2.84831386,-1.05993035,0.03770353,-0.03126215,2.18019294,-2.11736517
-3.04052026,11.12130064,-4.78184797,0.00436525,-0.00576074,2.10867540,-0.65826287,4.13546957,-1.73120167,3.67368065,-0.83023651,0.48533944,-0.36778651,2.88793054,-1.11669080,0.03573680,-0.03136595,2.19660033,-2.15703400
-3.03451726,11.10485285,-4.89171101,0.00415727,-0.00579052,2.08237065,-0.66364114,4.08492393,-1.74974727,3.64232259,-0.83798244,0.49355551,-0.36491445,2.92425680,-1.18098793,0.03382231,-0.03173718,2.21202587,-2.19852436
-3.02851426,11.06310897,-5.01313892,0.00400152,-0.00585057,2.04782639,-0.67049006,4.02138426,-1.77026736,3.59924362,-0.84651131,0.50074622,-0.36155507,2.95753071,-1.25256937,0.03198473,-0.03237073,2.22607421,-2.24194048
-3.02251126,10.99673194,-5.14625320,0.00389881,-0.00593977,2.00538666,-0.67897265,3.94540017,-1.79318949,3.54474123,-0.85592798,0.50683321,-0.35783775,2.98806800,-1.33108044,0.03024644,-0.03326036,2.23833893,-2.28735066
-3.01650825,10.90681855,-5.29108105,0.00384938,-0.00605695,1.95554474,-0.68927878,3.85775507,-1.81897805,3.47932382,-0.86635721,0.51175459,-0.35390300,3.01623691,-1.41606633,0.02862727,-0.03439845,2.24841993,-2.33477047
-3.01050525,10.79485572,-5.44752120,0.00385286,-0.00620077,1.89892734,-0.70161539,3.75944157,-1.84811169,3.40369771,-0.87793346,0.51546671,-0.34989702,3.04243002,-1.50697653,0.02714440,-0.03577557,2.25594014,-2.38414734
-3.00450225,10.66266476,-5.61531255,0.00390825,-0.00636967,1.83627498,-0.71619578,3.65163091,-1.88105959,3.31874837,-0.89079057,0.51794553,-0.34596622,3.06703500,-1.60317149,0.02581222,-0.03738001,2.26056121,-2.43534747
-2.99849925,10.51233693,-5.79400759,0.00401395,-0.00656170,1.76841978,-0.73322865,3.53563809,-1.91825744,3.22551670,-0.90505175,0.51918744,-0.34225190,3.09040603,-1.70393148,0.02464231,-0.03919726,2.26199742,-2.48814598
-2.99249625,10.34616415,-5.98295203,0.00416772,-0.00677448,1.69626141,-0.75290695,3.41288435,-1.96008414,3.12517156,-0.92082032,0.51920965,-0.33888522,3.11283788,-1.80846752,0.02364341,-0.04120966,2.26002765,-2.54222105
-2.98649325,10.16656854,-6.18127174,0.00436675,-0.00700511,1.62074245,-0.77539720,3.28485859,-2.00684009,3.01897982,-0.93817145,0.51804990,-0.33598278,3.13454427,-1.91593391,0.02282150,-0.04339593,2.25450496,-2.59715251
-2.98049025,9.97603444,-6.38786772,0.00460764,-0.00725013,1.54282393,-0.80082963,3.15307928,-2.05872787,2.90827501,-0.95714548,0.51576578,-0.33364284,3.15564204,-2.02544192,0.02217979,-0.04573105,2.24536351,-2.65242506
-2.97448724,9.77704597,-6.60141930,0.00488648,-0.00750549,1.46346196,-0.82928930,3.01905832,-2.11583621,2.79442592,-0.97774268,0.51243341,-0.33194231,3.17614227,-2.13607412,0.02171888,-0.04818613,2.23262300,-2.70743635
-2.96848424,9.57203287,-6.82039529,0.00519892,-0.00776655,1.38358624,-0.86080878,2.88426788,-2.17812759,2.67880619,-0.99991988,0.50814580,-0.33093466,3.19594900,-2.24689871,0.02143677,-0.05072859,2.21639029,-2.76150937
-2.96248124,9.36332650,-7.04307260,0.00554020,-0.00802816,1.30408091,-0.89536237,2.75011129,-2.24543034,2.56276590,-1.02358886,0.50301066,-0.33064859,3.21486580,-2.35698323,0.02132907,-0.05332248,2.19685854,-2.81390877
-2.95647824,9.15312716,-7.26756134,0.00590525,-0.00828474,1.22576838,-0.93286229,2.61789844,-2.31743520,2.44760598,-1.04861653,0.49714797,-0.33108763,3.23260995,-2.46540716,0.02138906,-0.05592909,2.17430391,-2.86386037
-2.95047524,8.94348306,-7.49183541,0.00628876,-0.00853038,1.14939608,-0.97315690,2.48882614,-2.39369682,2.33455602,-1.07482680,0.49068732,-0.33223057,3.24883340,-2.57127294,0.02160783,-0.05850766,2.14907998,-2.91057292
-2.94447224,8.73628076,-7.71376733,0.00668529,-0.00875905,1.07562664,-1.01603107,2.36396362,-2.47364024,2.22475611,-1.10200408,0.48376506,-0.33403255,3.26314943,-2.67371512,0.02197451,-0.06101637,2.12161032,-2.95326104
-2.93846923,8.53324590,-7.93116631,0.00708936,-0.00896470,1.00503111,-1.06120884,2.24424286,-2.55657205,2.11924276,-1.12989810,0.47652145,-0.33642692,3.27516338,-2.77190758,0.02247633,-0.06341339,2.09237923,-2.99116846
-2.93246623,8.33595286,-8.14181844,0.00749552,-0.00914152,0.93808535,-1.10835826,2.13045371,-2.64169638,2.01893925,-1.15823005,0.46909786,-0.33932758,3.28450578,-2.86506897,0.02309893,-0.06565810,2.06192127,-3.02359038
-2.92646323,8.14584127,-8.34352815,0.00789850,-0.00928407,0.87516919,-1.15709860,2.02324312,-2.72813504,1.92465020,-1.18669968,0.46163412,-0.34263189,3.29086577,-2.95246650,0.02382645,-0.06771228,2.03080961,-3.04989408
-2.92046023,7.96423730,-8.53416038,0.00829324,-0.00938755,0.81656820,-1.20700951,1.92311808,-2.81495154,1.83706010,-1.21499328,0.45426617,-0.34622390,3.29402307,-3.03341880,0.02464186,-0.06954131,1.99964382,-3.06953707
-2.91445723,7.79237747,-8.71168272,0.00867504,-0.00944793,0.76247751,-1.25764234,1.83045167,-2.90117831,1.75673577,-1.24279240,0.44712392,-0.34997791,3.29387647,-3.10729808,0.02552714,-0.07111535,1.96903711,-3.08208203
-2.90845423,7.63143261,-8.87420739,0.00903959,-0.00946209,0.71300753,-1.30853308,1.74549146,-2.98584633,1.68413191,-1.26978287,0.44032956,-0.35376230,3.29046720,-3.17353254,0.02646359,-0.07241032,1.93960367,-3.08720825
-2.90245123,7.48253021,-9.02003247,0.00938305,-0.00942799,0.66819103,-1.35921679,1.66836978,-3.06801636,1.61959953,-1.29566430,0.43399620,-0.35744341,3.28399597,-3.23160938,0.02743213,-0.07340872,1.91194612,-3.08471928
-2.89644822,7.34677299,-9.14768224,0.00970214,-0.00934474,0.62799127,-1.40924299,1.59911517,-3.14681073,1.56339649,-1.32015955,0.42822691,-0.36088957,3.27483249,-3.28107900,0.02841357,-0.07410032,1.88664346,-3.07454686
-2.89044522,7.22525258,-9.25594586,0.00999414,-0.00921263,0.59231074,-1.45819164,1.53766447,-3.22144455,1.51569951,-1.34302409,0.42311407,-0.36397510,3.26351704,-3.32156075,0.02938898,-0.07448247,1.86423970,-3.05675117
-2.88444222,7.11905699,-9.34391382,0.01025693,-0.00903314,0.56100032,-1.50568902,1.48387511,-3.29125522,1.47661699,-1.36405499,0.41873912,-0.36658422,3.25075396,-3.35275022,0.03034001,-0.07456027,1.84523340,-3.03151776
-2.87843922,7.02927126,-9.41101111,0.01048900,-0.00880893,0.53386839,-1.55142293,1.43753702,-3.35572883,1.44620181,-1.38309930,0.41517242,-0.36861476,3.23739717,-3.37442812,0.03124921,-0.07434642,1.83006812,-2.99915152
-2.87243622,6.95697089,-9.45702581,0.01068945,-0.00854370,0.51068971,-1.59515652,1.39838395,-3.41452230,1.42446348,-1.40006132,0.41247339,-0.36998163,3.22442863,-3.38647015,0.03210038,-0.07386082,1.81912396,-2.96006801
-2.86643322,6.90320805,-9.48213151,0.01085794,-0.00824213,0.49121387,-1.63673991,1.36610380,-3.46748008,1.41137889,-1.41490872,0.41069057,-0.37061989,3.21293047,-3.38885733,0.03287886,-0.07312996,1.81271025,-2.91478276
-2.86043022,6.86899093,-9.48690189,0.01099471,-0.00790970,0.47517304,-1.67611905,1.34034770,-3.51464402,1.40690099,-1.42767689,0.40986179,-0.37048733,3.20405214,-3.38168589,0.03357181,-0.07218603,1.81105921,-2.86389878
-2.85442721,6.85525675,-9.47231567,0.01110045,-0.00755253,0.46228897,-1.71334108,1.32073778,-3.55625590,1.41096486,-1.43847124,0.41001410,-0.36956643,3.19897388,-3.36517577,0.03416844,-0.07106592,1.81432084,-2.80809272
-2.84842421,6.86283910,-9.43975009,0.01117631,-0.00717720,0.45227897,-1.74855549,1.30687340,-3.59275152,1.42349073,-1.44746728,0.41116357,-0.36786564,3.19886807,-3.33967664,0.03466023,-0.06981009,1.82255875,-2.74810005
-2.84242121,6.89243089,-9.39096159,0.01122379,-0.00679056,0.44486105,-1.78201094,1.29833593,-3.62474630,1.44438358,-1.45490794,0.41331479,-0.36541984,3.20485964,-3.30567051,0.03504102,-0.06846124,1.83574703,-2.68469949
-2.83641821,6.94454377,-9.32805271,0.01124467,-0.00639953,0.43975787,-1.81404721,1.29469200,-3.65301226,1.47352931,-1.46109814,0.41646018,-0.36228996,3.21798721,-3.26377001,0.03530705,-0.06706304,1.85376813,-2.61869698
-2.83041521,7.01946541,-9.25342474,0.01124091,-0.00601095,0.43669985,-1.84508243,1.29549544,-3.67844695,1.51078734,-1.46639649,0.42057897,-0.35856165,3.23916588,-3.21471188,0.03545702,-0.06565883,1.87641170,-2.55090945
-2.82441221,7.11721622,-9.16971662,0.01121461,-0.00563137,0.43542714,-1.87559574,1.30028803,-3.70203514,1.55598022,-1.47120414,0.42563598,-0.35434306,3.26915300,-3.15934516,0.03549192,-0.06429026,1.90337452,-2.48214863
-2.81840920,7.23750684,-9.07973137,0.01116788,-0.00526696,0.43569086,-1.90610587,1.30859934,-3.72480468,1.60888045,-1.47595106,0.43158028,-0.34976182,3.30851746,-3.09861441,0.03541492,-0.06299615,1.93426155,-2.41320518
-2.81240620,7.37969828,-8.98635212,0.01110281,-0.00492335,0.43725342,-1.93714647,1.31994587,-3.74777824,1.66919543,-1.48108011,0.43834378,-0.34496114,3.35761361,-3.03353817,0.03523111,-0.06181130,1.96858823,-2.34483353
-2.80640320,7.54276651,-8.89245094,0.01102135,-0.00460552,0.43988826,-1.96923907,1.33382996,-3.77192317,1.73655141,-1.48702942,0.44584000,-0.34009536,3.41655988,-2.96518369,0.03494726,-0.06076555,2.00578425,-2.27773775
-2.80040020,7.72527328,-8.80079414,0.01092529,-0.00431776,0.44337910,-2.00286491,1.34973880,-3.79810167,1.81047745,-1.49421389,0.45396298,-0.33532499,3.48522285,-2.89463892,0.03457143,-0.05988294,2.04519884,-2.21255885
-2.79439720,7.92534520,-8.71394838,0.01081618,-0.00406360,0.44751881,-2.03843702,1.36714384,-3.82702382,1.89039074,-1.50300649,0.46258672,-0.33081154,3.56320688,-2.82298326,0.03411263,-0.05918109,2.08610801,-2.14986411
-2.78839420,8.14066298,-8.63419234,0.01069532,-0.00384578,0.45210825,-2.07627394,1.38550108,-3.85920606,1.97558440,-1.51372033,0.47156510,-0.32671225,3.64984952,-2.75125862,0.03358047,-0.05867072,2.12772365,-2.09013866
-2.78239120,8.36846269,-8.56343850,0.01056370,-0.00366623,0.45695497,-2.11657660,1.40425257,-3.89493738,2.06521906,-1.52659254,0.48073253,-0.32317514,3.74422290,-2.68044231,0.03298473,-0.05835543,2.16920485,-2.03377989
-2.77638819,8.60555059,-8.50316962,0.01042205,-0.00352609,0.46187229,-2.15940963,1.42282936,-3.93425528,2.15831947,-1.54177062,0.48990545,-0.32033435,3.84514129,-2.61142337,0.03233504,-0.05823172,2.20967142,-1.98109503
-2.77038519,8.84833296,-8.45439350,0.01027077,-0.00342572,0.46667858,-2.20468835,1.44065608,-3.97693326,2.25377704,-1.55930235,0.49888466,-0.31830635,3.95117480,-2.54498359,0.03164053,-0.05828914,2.24821959,-1.93230198
-2.76438219,9.09286178,-8.41761921,0.01011000,-0.00336473,0.47119707,-2.25217250,1.45715743,-4.02248083,2.35035907,-1.57912988,0.50745861,-0.31718678,4.06066952,-2.48178431,0.03090958,-0.05851076,2.28393988,-1.88753365
-2.75837919,9.33489672,-8.39285643,0.00993963,-0.00334201,0.47525618,-2.30146721,1.47176628,-4.07015661,2.44672527,-1.60108838,0.51540758,-0.31704840,4.17177390,-2.42235958,0.03014959,-0.05887374,2.31593674,-1.84684558
-2.75237619,9.56998300,-8.37963858,0.00975937,-0.00335579,0.47869044,-2.35203167,1.48393358,-4.11899428,2.54145152,-1.62490979,0.52250865,-0.31794006,4.28247159,-2.36711595,0.02936685,-0.05935020,2.34334977,-1.81022664
-2.74637319,9.79354432,-8.37706889,0.00956875,-0.00340368,0.48134204,-2.40319530,1.49313959,-4.16784047,2.63306062,-1.65023149,0.52854136,-0.31988672,4.39062019,-2.31633866,0.02856644,-0.05990814,2.36537578,-1.77761231
-2.74037019,10.00098898,-8.38388732,0.00936722,-0.00348272,0.48306280,-2.45418091,1.49890618,-4.21540308,2.72005929,-1.67660974,0.53329392,-0.32289051,4.49399588,-2.27020356,0.02775225,-0.06051256,2.38129136,-1.74889980
-2.73436718,10.18782649,-8.39855495,0.00915419,-0.00358945,0.48371679,-2.50413413,1.50080970,-4.26030786,2.80098033,-1.70353737,0.53656961,-0.32693274,4.59034309,-2.22879369,0.02692709,-0.06112667,2.39047487,-1.72396448
-2.72836418,10.34979145,-8.41935125,0.00892910,-0.00371998,0.48318319,-2.55215751,1.49849384,-4.30116047,2.87442838,-1.73046502,0.53819329,-0.33197660,4.67742834,-2.19211931,0.02609274,-0.06171315,2.39242733,-1.70267639
-2.72236118,10.48297058,-8.44447927,0.00869151,-0.00387007,0.48135932,-2.59734813,1.49168198,-4.33661120,2.93912742,-1.75682486,0.53801757,-0.33797052,4.75309723,-2.16013966,0.02525019,-0.06223535,2.38679112,-1.68491624
-2.71635818,10.58392825,-8.47217268,0.00844109,-0.00403518,0.47816380,-2.63883664,1.48018822,-4.36541893,2.99396801,-1.78205573,0.53592854,-0.34485180,4.81533292,-2.13278494,0.02439987,-0.06265860,2.37336580,-1.67058967
-2.71035518,10.64982550,-8.50079898,0.00817774,-0.00421061,0.47353948,-2.67582592,1.46392665,-4.38651126,3.03805196,-1.80562850,0.53185061,-0.35255037,4.86231455,-2.10997678,0.02354184,-0.06295130,2.35212005,-1.65963923
-2.70435218,10.67852754,-8.52895313,0.00790160,-0.00439155,0.46745601,-2.70762753,1.44291821,-4.39903761,3.07073234,-1.82707031,0.52575038,-0.36099240,4.89247352,-2.09164588,0.02267610,-0.06308595,2.32319916,-1.65205314
-2.69834917,10.66869453,-8.55553635,0.00761310,-0.00457322,0.45991194,-2.73369385,1.41729458,-4.40241264,3.09164648,-1.84598649,0.51763923,-0.37010355,4.90454572,-2.07774539,0.02180280,-0.06304000,2.28692737,-1.64787045
-2.69234617,10.61985115,-8.57981599,0.00731295,-0.00475097,0.45093610,-2.75364455,1.38729887,-4.39634769,3.10074028,-1.86207906,0.50757454,-0.37981172,4.89761739,-2.06825928,0.02092249,-0.06279654,2.24380470,-1.64718219
-2.68634317,10.53243093,-8.60146309,0.00700219,-0.00492036,0.44058813,-2.76728563,1.35328277,-4.38086856,3.09828205,-1.87516074,0.49565940,-0.39004904,4.87116283,-2.06320503,0.02003628,-0.06234473,2.19449802,-1.65012851
-2.68034017,10.40779222,-8.62056567,0.00668217,-0.00507733,0.42895812,-2.77462032,1.31570007,-4.35631876,3.08486494,-1.88516385,0.48204076,-0.40075320,4.82507180,-2.06263062,0.01914602,-0.06168003,2.13982647,-1.65689192
-2.67433717,10.24820388,-8.63761731,0.00635451,-0.00521826,0.41616534,-2.77585088,1.27509668,-4.32334794,3.06139719,-1.89214348,0.46690624,-0.41186791,4.75966534,-2.06660602,0.01825438,-0.06080420,2.08074140,-1.66768701
-2.66833417,10.05680006,-8.65348165,0.00602111,-0.00534010,0.40235585,-2.77137130,1.23209739,-4.28288614,3.02908020,-1.89627473,0.45047939,-0.42334265,4.67569868,-2.07520997,0.01736492,-0.05972505,2.01830151,-1.68274726
-2.66233117,9.83750472,-8.66933487,0.00568407,-0.00544045,0.38769937,-2.76175107,1.18738967,-4.23610500,2.98937503,-1.89784421,0.43301387,-0.43513170,4.57435075,-2.08851284,0.01648204,-0.05845605,1.95364373,-1.70230964
-2.65632816,9.59492799,-8.68658957,0.00534568,-0.00551764,0.37238514,-2.74771071,1.14170524,-4.18436809,2.94395834,-1.89723592,0.41478655,-0.44719269,4.45720016,-2.10655708,0.01561095,-0.05701568,1.88795106,-1.72659782
-2.65032516,9.33423784,-8.70680389,0.00500832,-0.00557075,0.35661723,-2.73009013,1.09579981,-4.12917248,2.89466956,-1.89491244,0.39608990,-0.45948472,4.32618814,-2.12933645,0.01475757,-0.05542672,1.82241832,-1.75580489
-2.64432216,9.06101176,-8.73158109,0.00467446,-0.00559970,0.34060920,-2.70981131,1.05043203,-4.07208475,2.84345120,-1.89139199,0.37722392,-0.47196630,4.18356981,-2.15677571,0.01392832,-0.05371533,1.75821706,-1.79007653
-2.63831916,8.78107395,-8.76246463,0.00434653,-0.00560518,0.32457849,-2.68783705,1.00634213,-4.01467421,2.79228493,-1.88722266,0.35848790,-0.48459328,4.03185510,-2.18871211,0.01313003,-0.05191013,1.69646119,-1.82949536
-2.63231616,8.50032451,-8.80083427,0.00402689,-0.00558870,0.30874067,-2.66512756,0.96423132,-3.95844677,2.74312603,-1.88295486,0.34017228,-0.49731698,3.87374191,-2.22488008,0.01236962,-0.05004125,1.63817423,-1.87406724
-2.62631316,8.22456736,-8.84780848,0.00371779,-0.00555244,0.29330379,-2.64259709,0.92474250,-3.90478230,2.69783895,-1.87911332,0.32255102,-0.51008260,3.71204361,-2.26490032,0.01165399,-0.04813931,1.58425996,-1.92371019
