energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.17858929,2.04615042,0.07938907,0.00077485,0.63225916,0.75680312,0.32888257,0.01425518,0.99789765
-3.17258629,2.03919022,0.08209170,0.00070419,0.61935631,0.73191048,0.32865272,0.01513524,1.01025847
-3.16658329,2.03504428,0.08491217,0.00064066,0.60808152,0.70822162,0.32899832,0.01598230,1.02273997
-3.16058029,2.03285030,0.08777945,0.00058336,0.59824633,0.68572686,0.32974957,0.01677994,1.03483987
-3.15457729,2.03166146,0.09061881,0.00053152,0.58962657,0.66438273,0.33072250,0.01751196,1.04602853
-3.14857429,2.03047763,0.09335396,0.00048446,0.58196994,0.64411440,0.33172482,0.01816285,1.05576621
-3.14257129,2.02827898,0.09590945,0.00044162,0.57500438,0.62481947,0.33256207,0.01871826,1.06352138
-3.13656828,2.02406069,0.09821289,0.00040251,0.56844706,0.60637279,0.33304390,0.01916553,1.06878940
-3.13056528,2.01686734,0.10019721,0.00036674,0.56201359,0.58863224,0.33299015,0.01949401,1.07111066
-3.12456228,2.00582557,0.10180264,0.00033399,0.55542695,0.57144509,0.33223661,0.01969551,1.07008754
-3.11855928,1.99017356,0.10297848,0.00030399,0.54842609,0.55465467,0.33064008,0.01976453,1.06539939
-3.11255628,1.96928642,0.10368457,0.00027654,0.54077347,0.53810710,0.32808265,0.01969847,1.05681488
-3.10655328,1.94269626,0.10389236,0.00025147,0.53226169,0.52165762,0.32447505,0.01949769,1.04420126
-3.10055028,1.91010643,0.10358561,0.00022867,0.52271871,0.50517643,0.31975885,0.01916554,1.02753016
-3.09454727,1.87139961,0.10276068,0.00020806,0.51201163,0.48855375,0.31390764,0.01870820,1.00687985
-3.08854427,1.82663942,0.10142647,0.00018957,0.50004902,0.47170380,0.30692705,0.01813446,0.98243383
-3.08254127,1.77606618,0.09960392,0.00017318,0.48678168,0.45456784,0.29885371,0.01745543,0.95447598
-3.07653827,1.72008682,0.09732523,0.00015889,0.47220205,0.43711589,0.28975332,0.01668414,0.92338268
-3.07053527,1.65926005,0.09463281,0.00014674,0.45634229,0.41934748,0.27971779,0.01583511,0.88961216
-3.06453227,1.59427739,0.09157797,0.00013678,0.43927121,0.40129114,0.26886183,0.01492387,0.85369174
-3.05852926,1.52594106,0.08821946,0.00012909,0.42109035,0.38300297,0.25731894,0.01396651,0.81620351
-3.05252626,1.45513973,0.08462189,0.00012378,0.40192926,0.36456428,0.24523718,0.01297914,0.77776889
-3.04652326,1.38282311,0.08085413,0.00012097,0.38194045,0.34607845,0.23277474,0.01197753,0.73903290
-3.04052026,1.30997621,0.07698766,0.00012082,0.36129388,0.32766728,0.22009552,0.01097664,0.70064836
-3.03451726,1.23759411,0.07309502,0.00012351,0.34017158,0.30946678,0.20736492,0.00999031,0.66326071
-3.02851426,1.16665796,0.06924824,0.00012921,0.31876226,0.29162281,0.19474582,0.00903098,0.62749367
-3.02251126,1.09811272,0.06551749,0.00013812,0.29725625,0.27428651,0.18239501,0.00810950,0.59393609
-3.01650825,1.03284701,0.06196975,0.00015044,0.27584083,0.25760977,0.17045997,0.00723499,0.56313025
-3.01050525,0.97167550,0.05866761,0.00016635,0.25469608,0.24174088,0.15907615,0.00641480,0.53556164
-3.00450225,0.91532394,0.05566832,0.00018603,0.23399124,0.22682035,0.14836474,0.00565456,0.51165042
-2.99849925,0.86441696,0.05302279,0.00020962,0.21388176,0.21297721,0.13843097,0.00495824,0.49174456
-2.99249625,0.81946873,0.05077489,0.00023723,0.19450692,0.20032566,0.12936282,0.00432825,0.47611469
-2.98649325,0.78087645,0.04896082,0.00026892,0.17598816,0.18896228,0.12123028,0.00376571,0.46495063
-2.98049025,0.74891665,0.04760858,0.00030467,0.15842793,0.17896386,0.11408500,0.00327056,0.45835962
-2.97448724,0.72374425,0.04673763,0.00034441,0.14190926,0.17038574,0.10796039,0.00284183,0.45636631
-2.96848424,0.70539424,0.04635874,0.00038798,0.12649570,0.16326095,0.10287210,0.00247787,0.45891433
-2.96248124,0.69378600,0.04647383,0.00043511,0.11223195,0.15759987,0.09881885,0.00217654,0.46586957
-2.95647824,0.68872999,0.04707618,0.00048545,0.09914471,0.15339066,0.09578353,0.00193545,0.47702502
-2.95047524,0.68993660,0.04815057,0.00053854,0.08724402,0.15060026,0.09373467,0.00175214,0.49210715
-2.94447224,0.69702711,0.04967380,0.00059383,0.07652479,0.14917592,0.09262800,0.00162421,0.51078371
-2.93846923,0.70954621,0.05161519,0.00065065,0.06696853,0.14904732,0.09240832,0.00154949,0.53267268
-2.93246623,0.72697584,0.05393736,0.00070828,0.05854524,0.15012901,0.09301138,0.00152612,0.55735232
-2.92646323,0.74874996,0.05659704,0.00076589,0.05121525,0.15232324,0.09436590,0.00155260,0.58437182
-2.92046023,0.77426967,0.05954610,0.00082262,0.04493108,0.15552285,0.09639552,0.00162780,0.61326247
-2.91445723,0.80291816,0.06273264,0.00087755,0.03963921,0.15961434,0.09902075,0.00175100,0.64354869
-2.90845423,0.83407513,0.06610208,0.00092977,0.03528164,0.16448074,0.10216075,0.00192178,0.67475880
-2.90245123,0.86712998,0.06959838,0.00097837,0.03179734,0.17000437,0.10573494,0.00213998,0.70643495
-2.89644822,0.90149341,0.07316521,0.00102249,0.02912345,0.17606925,0.10966439,0.00240562,0.73814191
-2.89044522,0.93660711,0.07674703,0.00106134,0.02719625,0.18256308,0.11387292,0.00271874,0.76947449
-2.88444222,0.97195125,0.08029018,0.00109422,0.02595195,0.18937887,0.11828790,0.00307928,0.80006321
-2.87843922,1.00704954,0.08374378,0.00112056,0.02532728,0.19641596,0.12284084,0.00348695,0.82957821
-2.87243622,1.04147220,0.08706056,0.00113993,0.02525990,0.20358067,0.12746762,0.00394110,0.85773143
-2.86643322,1.07483667,0.09019751,0.00115205,0.02568868,0.21078651,0.13210851,0.00444055,0.88427699
-2.86043022,1.10680673,0.09311644,0.00115683,0.02655393,0.21795400,0.13670800,0.00498354,0.90901030
-2.85442721,1.13709028,0.09578429,0.00115434,0.02779759,0.22501031,0.14121455,0.00556760,0.93176590
-2.84842421,1.16543644,0.09817348,0.00114485,0.02936339,0.23188879,0.14558023,0.00618952,0.95241476
-2.84242121,1.19163254,0.10026200,0.00112878,0.03119718,0.23852849,0.14976046,0.00684534,0.97086129
-2.83641821,1.21550164,0.10203352,0.00110674,0.03324718,0.24487384,0.15371380,0.00753043,0.98704062
-2.83041521,1.23690106,0.10347742,0.00107949,0.03546454,0.25087469,0.15740200,0.00823953,1.00091655
-2.82441221,1.25572236,0.10458884,0.00104791,0.03780383,0.25648663,0.16079017,0.00896696,1.01248060
-2.81840920,1.27189311,0.10536861,0.00101301,0.04022386,0.26167175,0.16384729,0.00970675,1.02175217
-2.81240620,1.28538038,0.10582338,0.00097588,0.04268839,0.26639990,0.16654697,0.01045296,1.02878027
-2.80640320,1.29619596,0.10596553,0.00093768,0.04516706,0.27065029,0.16886840,0.01119993,1.03364626
-2.80040020,1.30440275,0.10581329,0.00089961,0.04763625,0.27441340,0.17079746,0.01194257,1.03646788
-2.79439720,1.31012200,0.10539070,0.00086288,0.05007996,0.27769307,0.17232803,0.01267669,1.03740366
-2.78839420,1.31354046,0.10472759,0.00082872,0.05249049,0.28050858,0.17346314,0.01339930,1.03665760
-2.78239120,1.31491663,0.10385942,0.00079830,0.05486904,0.28289650,0.17421611,0.01410889,1.03448316
-2.77638819,1.31458528,0.10282702,0.00077276,0.05722597,0.28491210,0.17461140,0.01480563,1.03118612
-2.77038519,1.31295927,0.10167615,0.00075317,0.05958078,0.28663014,0.17468506,0.01549151,1.02712549
-2.76438219,1.31052792,0.10045681,0.00074050,0.06196173,0.28814475,0.17448483,0.01617047,1.02271198
-2.75837919,1.30785131,0.09922240,0.00073564,0.06440500,0.28956837,0.17406954,0.01684825,1.01840345
-2.75237619,1.30555012,0.09802850,0.00073933,0.06695344,0.29102952,0.17350804,0.01753234,1.01469726
-2.74637319,1.30429094,0.09693149,0.00075220,0.06965497,0.29266951,0.17287749,0.01823164,1.01211911
-2.74037019,1.30476726,0.09598694,0.00077472,0.07256045,0.29463799,0.17226106,0.01895609,1.01120901
-2.73436718,1.30767675,0.09524777,0.00080719,0.07572133,0.29708755,0.17174517,0.01971622,1.01250427
-2.72836418,1.31369565,0.09476231,0.00084973,0.07918701,0.30016761,0.17141636,0.02052253,1.01652070
-2.72236118,1.32345145,0.09457234,0.00090227,0.08300205,0.30401774,0.17135787,0.02138486,1.02373243
-2.71635818,1.33749526,0.09471112,0.00096452,0.08720335,0.30876087,0.17164625,0.02231173,1.03455171
-2.71035518,1.35627535,0.09520170,0.00103601,0.09181751,0.31449667,0.17234804,0.02330968,1.04930965
-2.70435218,1.38011336,0.09605534,0.00111601,0.09685835,0.32129555,0.17351675,0.02438259,1.06823901
-2.69834917,1.40918472,0.09727038,0.00120361,0.10232493,0.32919358,0.17519044,0.02553118,1.09146038
-2.69234617,1.44350465,0.09883157,0.00129767,0.10820007,0.33818870,0.17738987,0.02675251,1.11897231
-2.68634317,1.48292061,0.10070984,0.00139685,0.11444950,0.34823857,0.18011746,0.02803971,1.15064662
-2.68034017,1.52711210,0.10286275,0.00149964,0.12102180,0.35926007,0.18335713,0.02938185,1.18622899
-2.67433717,1.57559806,0.10523542,0.00160437,0.12784909,0.37113082,0.18707501,0.03076397,1.22534523
-2.66833417,1.62775171,0.10776211,0.00170925,0.13484853,0.38369244,0.19122106,0.03216737,1.26751306
-2.66233117,1.68282225,0.11036827,0.00181244,0.14192459,0.39675570,0.19573141,0.03357007,1.31215888
-2.65632816,1.73996250,0.11297316,0.00191204,0.14897205,0.41010707,0.20053145,0.03494744,1.35863872
-2.65032516,1.79826097,0.11549267,0.00200620,0.15587955,0.42351668,0.20553935,0.03627303,1.40626236
-2.64432216,1.85677678,0.11784250,0.00209314,0.16253357,0.43674690,0.21066989,0.03751950,1.45431926
-2.63831916,1.91457555,0.11994136,0.00217122,0.16882267,0.44956146,0.21583838,0.03865963,1.50210493
-2.63231616,1.97076423,0.12171413,0.00223900,0.17464175,0.46173439,0.22096435,0.03966745,1.54894630
-2.62631316,2.02452303,0.12309479,0.00229525,0.17989616,0.47305837,0.22597497,0.04051923,1.59422457
-2.62031016,2.07513274,0.12402898,0.00233905,0.18450540,0.48335207,0.23080776,0.04119449,1.63739441
-2.61430715,2.12199584,0.12447611,0.00236979,0.18840621,0.49246607,0.23541266,0.04167688,1.67799845
-2.60830415,2.16465048,0.12441082,0.00238718,0.19155497,0.50028702,0.23975321,0.04195488,1.71567620
-2.60230115,2.20277662,0.12382379,0.00239129,0.19392918,0.50673990,0.24380682,0.04202230,1.75016725
-2.59629815,2.23619412,0.12272186,0.00238252,0.19552792,0.51178834,0.24756411,0.04187856,1.78130855
-2.59029515,2.26485333,0.12112741,0.00236160,0.19637143,0.51543288,0.25102744,0.04152868,1.80902621
-2.58429215,2.28881880,0.11907707,0.00232956,0.19649961,0.51770753,0.25420869,0.04098315,1.83332262
-2.57828914,2.30824754,0.11661988,0.00228767,0.19596965,0.51867480,0.25712639,0.04025737,1.85425976
-2.57228614,2.32336322,0.11381482,0.00223741,0.19485297,0.51841953,0.25980258,0.03937107,1.87194012
-2.56628314,2.33442831,0.11072812,0.00218040,0.19323148,0.51704203,0.26225943,0.03834740,1.88648653
-2.56028014,2.34171592,0.10743019,0.00211832,0.19119348,0.51465088,0.26451589,0.03721203,1.89802229
-2.55427714,2.34548320,0.10399262,0.00205288,0.18882945,0.51135595,0.26658478,0.03599200,1.90665308
-2.54827414,2.34594808,0.10048512,0.00198574,0.18622784,0.50726195,0.26847015,0.03471472,1.91245186
-2.54227114,2.34327078,0.09697273,0.00191843,0.18347115,0.50246301,0.27016551,0.03340684,1.91544767
-2.53626813,2.33754104,0.09351347,0.00185233,0.18063257,0.49703839,0.27165267,0.03209331,1.91561910
-2.53026513,2.32877200,0.09015627,0.00178859,0.17777317,0.49104977,0.27290155,0.03079650,1.91289277
-2.52426213,2.31690057,0.08693959,0.00172813,0.17493993,0.48454000,0.27387079,0.02953548,1.90714683
-2.51825913,2.30179446,0.08389055,0.00167160,0.17216457,0.47753333,0.27450922,0.02832554,1.89821909
-2.51225613,2.28326478,0.08102465,0.00161938,0.16946330,0.47003714,0.27475805,0.02717786,1.88591918
-2.50625313,2.26108352,0.07834609,0.00157157,0.16683735,0.46204475,0.27455369,0.02609938,1.87004379
-2.50025013,2.23500440,0.07584862,0.00152804,0.16427432,0.45353925,0.27383095,0.02509295,1.85039381
-2.49424712,2.20478555,0.07351679,0.00148842,0.16175016,0.44449787,0.27252655,0.02415757,1.82679226
-2.48824412,2.17021262,0.07132766,0.00145214,0.15923162,0.43489660,0.27058253,0.02328884,1.79910168
-2.48224112,2.13112059,0.06925263,0.00141849,0.15667910,0.42471478,0.26794960,0.02247957,1.76723987
-2.47623812,2.08741296,0.06725953,0.00138668,0.15404960,0.41393920,0.26459003,0.02172038,1.73119280
-2.47023512,2.03907709,0.06531464,0.00135583,0.15129969,0.40256761,0.26048006,0.02100047,1.69102406
-2.46423212,1.98619479,0.06338473,0.00132509,0.14838827,0.39061129,0.25561157,0.02030828,1.64688014
-2.45822911,1.92894767,0.06143876,0.00129362,0.14527903,0.37809664,0.24999309,0.01963226,1.59899120
-2.45222611,1.86761691,0.05944951,0.00126069,0.14194246,0.36506568,0.24364991,0.01896143,1.54766759
-2.44622311,1.80257778,0.05739474,0.00122565,0.13835737,0.35157554,0.23662355,0.01828600,1.49329208
-2.44022011,1.73428927,0.05525809,0.00118801,0.13451181,0.33769687,0.22897036,0.01759775,1.43630858
-2.43421711,1.66327968,0.05302956,0.00114743,0.13040350,0.32351161,0.22075960,0.01689039,1.37720802
-2.42821411,1.59012913,0.05070563,0.00110373,0.12603963,0.30911000,0.21207096,0.01615975,1.31651223
-2.42221111,1.51545005,0.04828908,0.00105691,0.12143628,0.29458727,0.20299177,0.01540381,1.25475690
-2.41620810,1.43986701,0.04578849,0.00100709,0.11661737,0.28004016,0.19361396,0.01462270,1.19247447
-2.41020510,1.36399681,0.04321747,0.00095458,0.11161339,0.26556348,0.18403110,0.01381854,1.13017803
-2.40420210,1.28843012,0.04059377,0.00089978,0.10645980,0.25124698,0.17433543,0.01299517,1.06834692
-2.39819910,1.21371535,0.03793821,0.00084318,0.10119551,0.23717267,0.16461527,0.01215788,1.00741479
-2.39219610,1.14034566,0.03527360,0.00078537,0.09586121,0.22341271,0.15495277,0.01131306,0.94776055
-2.38619310,1.06874944,0.03262365,0.00072698,0.09049789,0.21002800,0.14542210,0.01046782,0.88970248
-2.38019010,0.99928447,0.03001198,0.00066862,0.08514550,0.19706741,0.13608816,0.00962964,0.83349561
-2.37418709,0.93223578,0.02746117,0.00061095,0.07984181,0.18456774,0.12700582,0.00880604,0.77933215
-2.36818409,0.86781698,0.02499199,0.00055455,0.07462152,0.17255429,0.11821967,0.00800421,0.72734476
-2.36218109,0.80617454,0.02262280,0.00049998,0.06951568,0.16104200,0.10976419,0.00723080,0.67761206
-2.35617809,0.74739452,0.02036912,0.00044771,0.06455128,0.15003690,0.10166436,0.00649170,0.63016602
-2.35017509,0.69151112,0.01824332,0.00039815,0.05975118,0.13953799,0.09393656,0.00579182,0.58500045
-2.34417209,0.63851622,0.01625453,0.00035163,0.05513411,0.12953914,0.08658967,0.00513510,0.54208010
-2.33816908,0.58836946,0.01440868,0.00030839,0.05071499,0.12003107,0.07962634,0.00452435,0.50134971
-2.33216608,0.54100801,0.01270866,0.00026857,0.04650523,0.11100322,0.07304423,0.00396135,0.46274258
-2.32616308,0.49635565,0.01115455,0.00023224,0.04251322,0.10244543,0.06683730,0.00344683,0.42618816
-2.32016008,0.45433074,0.00974398,0.00019942,0.03874475,0.09434932,0.06099693,0.00298060,0.39161839
-2.31415708,0.41485272,0.00847246,0.00017002,0.03520353,0.08670943,0.05551286,0.00256164,0.35897262
-2.30815408,0.37784707,0.00733384,0.00014392,0.03189165,0.07952393,0.05037408,0.00218821,0.32820105
-2.30215108,0.34324870,0.00632062,0.00012097,0.02880994,0.07279515,0.04556936,0.00185801,0.29926663
-2.29614807,0.31100380,0.00542441,0.00010095,0.02595836,0.06652964,0.04108768,0.00156832,0.27214568
-2.29014507,0.28107034,0.00463622,0.00008365,0.02333626,0.06073811,0.03691849,0.00131609,0.24682728
-2.28414207,0.25341751,0.00394680,0.00006881,0.02094260,0.05543508,0.03305175,0.00109812,0.22331186
-2.27813907,0.22802422,0.00334688,0.00005620,0.01877612,0.05063835,0.02947795,0.00091111,0.20160900
-2.27213607,0.20487710,0.00282740,0.00004558,0.01683539,0.04636839,0.02618792,0.00075180,0.18173486
-2.26613307,0.18396808,0.00237966,0.00003669,0.01511891,0.04264762,0.02317270,0.00061703,0.16370949
-2.26013007,0.16529187,0.00199547,0.00002933,0.01362508,0.03949965,0.02042336,0.00050376,0.14755410
-2.25412706,0.14884355,0.00166720,0.00002328,0.01235221,0.03694847,0.01793079,0.00040919,0.13328851
-2.24812406,0.13461630,0.00138785,0.00001834,0.01129840,0.03501765,0.01568556,0.00033072,0.12092890
-2.24212106,0.12259942,0.00115108,0.00001435,0.01046153,0.03372953,0.01367786,0.00026600,0.11048595
-2.23611806,0.11277669,0.00095115,0.00001114,0.00983911,0.03310438,0.01189743,0.00021294,0.10196326
-2.23011506,0.10512506,0.00078298,0.00000859,0.00942819,0.03315960,0.01033362,0.00016969,0.09535625
-2.22411206,0.09961366,0.00064205,0.00000658,0.00922518,0.03390888,0.00897543,0.00013462,0.09065133
-2.21810905,0.09620307,0.00052439,0.00000500,0.00922579,0.03536136,0.00781169,0.00010633,0.08782540
-2.21210605,0.09484496,0.00042654,0.00000377,0.00942477,0.03752085,0.00683123,0.00008363,0.08684562
-2.20610305,0.09548183,0.00034548,0.00000283,0.00981582,0.04038502,0.00602308,0.00006550,0.08766944
-2.20010005,0.09804719,0.00027860,0.00000210,0.01039143,0.04394477,0.00537676,0.00005109,0.09024488
-2.19409705,0.10246581,0.00022365,0.00000155,0.01114273,0.04818363,0.00488248,0.00003969,0.09451103
-2.18809405,0.10865443,0.00017870,0.00000114,0.01205939,0.05307738,0.00453143,0.00003071,0.10039883
-2.18209105,0.11652271,0.00014209,0.00000083,0.01312958,0.05859389,0.00431602,0.00002367,0.10783221
-2.17608804,0.12597460,0.00011242,0.00000060,0.01433991,0.06469321,0.00423012,0.00001817,0.11672945
-2.17008504,0.13691012,0.00008848,0.00000043,0.01567557,0.07132809,0.00426925,0.00001389,0.12700507
-2.16408204,0.14922757,0.00006927,0.00000031,0.01712041,0.07844473,0.00443077,0.00001057,0.13857202
-2.15807904,0.16282621,0.00005394,0.00000022,0.01865716,0.08598400,0.00471405,0.00000802,0.15134421
-2.15207604,0.17760928,0.00004176,0.00000015,0.02026776,0.09388299,0.00512053,0.00000605,0.16523952
-2.14607304,0.19348730,0.00003215,0.00000011,0.02193375,0.10207692,0.00565378,0.00000455,0.18018286
-2.14007004,0.21038154,0.00002460,0.00000007,0.02363669,0.11050130,0.00631947,0.00000340,0.19610946
-2.13406703,0.22822742,0.00001872,0.00000005,0.02535865,0.11909425,0.00712531,0.00000254,0.21296801
-2.12806403,0.24697754,0.00001415,0.00000003,0.02708280,0.12779889,0.00808085,0.00000188,0.23072346
-2.12206103,0.26660424,0.00001063,0.00000002,0.02879385,0.13656563,0.00919727,0.00000139,0.24935927
-2.11605803,0.28710123,0.00000794,0.00000002,0.03047859,0.14535419,0.01048697,0.00000102,0.26887885
-2.11005503,0.30848411,0.00000589,0.00000001,0.03212630,0.15413526,0.01196318,0.00000074,0.28930579
-2.10405203,0.33078953,0.00000434,0.00000001,0.03372903,0.16289153,0.01363938,0.00000054,0.31068292
-2.09804902,0.35407271,0.00000318,0.00000000,0.03528184,0.17161810,0.01552871,0.00000039,0.33306975
-2.09204602,0.37840342,0.00000231,0.00000000,0.03678281,0.18032199,0.01764319,0.00000028,0.35653836
-2.08604302,0.40386015,0.00000167,0.00000000,0.03823287,0.18902097,0.01999302,0.00000020,0.38116773
-2.08004002,0.43052280,0.00000120,0.00000000,0.03963554,0.19774134,0.02258572,0.00000014,0.40703658
-2.07403702,0.45846405,0.00000086,0.00000000,0.04099642,0.20651507,0.02542531,0.00000010,0.43421501
-2.06803402,0.48773971,0.00000061,0.00000000,0.04232255,0.21537616,0.02851157,0.00000007,0.46275522
-2.06203102,0.51837864,0.00000043,0.00000000,0.04362165,0.22435654,0.03183930,0.00000005,0.49268183
-2.05602801,0.55037276,0.00000030,0.00000000,0.04490128,0.23348156,0.03539773,0.00000003,0.52398238
-2.05002501,0.58366775,0.00000021,0.00000000,0.04616795,0.24276559,0.03917013,0.00000002,0.55659848
-2.04402201,0.61815510,0.00000014,0.00000000,0.04742624,0.25220770,0.04313354,0.00000002,0.59041842
-2.03801901,0.65366628,0.00000010,0.00000000,0.04867802,0.26178795,0.04725888,0.00000001,0.62527164
-2.03201601,0.68996935,0.00000007,0.00000000,0.04992172,0.27146447,0.05151117,0.00000001,0.66092585
-2.02601301,0.72676869,0.00000004,0.00000000,0.05115184,0.28117151,0.05585016,0.00000001,0.69708695
-2.02001001,0.76370808,0.00000003,0.00000000,0.05235868,0.29081877,0.06023117,0.00000000,0.73340228
-2.01400700,0.80037720,0.00000002,0.00000000,0.05352820,0.30029212,0.06460625,0.00000000,0.76946718
-2.00800400,0.83632155,0.00000001,0.00000000,0.05464229,0.30945563,0.06892549,0.00000000,0.80483478
-2.00200100,0.87105541,0.00000001,0.00000000,0.05567917,0.31815507,0.07313858,0.00000000,0.83902872
-1.99599800,0.90407734,0.00000001,0.00000000,0.05661410,0.32622262,0.07719647,0.00000000,0.87155831
-1.98999500,0.93488760,0.00000000,0.00000000,0.05742026,0.33348262,0.08105306,0.00000000,0.90193545
-1.98399200,0.96300645,0.00000000,0.00000000,0.05806987,0.33975811,0.08466677,0.00000000,0.92969242
-1.97798899,0.98799251,0.00000000,0.00000000,0.05853530,0.34487789,0.08800209,0.00000000,0.95439964
-1.97198599,1.00946016,0.00000000,0.00000000,0.05879038,0.34868360,0.09103083,0.00000000,0.97568246
-1.96598299,1.02709493,0.00000000,0.00000000,0.05881155,0.35103652,0.09373301,0.00000000,0.99323598
-1.95997999,1.04066594,0.00000000,0.00000000,0.05857906,0.35182382,0.09609750,0.00000000,1.00683702
-1.95397699,1.05003485,0.00000000,0.00000000,0.05807792,0.35096369,0.09812215,0.00000000,1.01635254
-1.94797399,1.05516048,0.00000000,0.00000000,0.05729875,0.34840938,0.09981347,0.00000000,1.02174407
-1.94197099,1.05609895,0.00000000,0.00000000,0.05623834,0.34415162,0.10118593,0.00000000,1.02306758
-1.93596798,1.05299937,0.00000000,0.00000000,0.05489996,0.33821957,0.10226084,0.00000000,1.02046919
-1.92996498,1.04609507,0.00000000,0.00000000,0.05329338,0.33068008,0.10306480,0.00000000,1.01417648
-1.92396198,1.03569116,0.00000000,0.00000000,0.05143468,0.32163543,0.10362800,0.00000000,1.00448629
-1.91795898,1.02214887,0.00000000,0.00000000,0.04934572,0.31121963,0.10398221,0.00000000,0.99174944
-1.91195598,1.00586783,0.00000000,0.00000000,0.04705343,0.29959350,0.10415885,0.00000000,0.97635341
-1.90595298,0.98726709,0.00000000,0.00000000,0.04458892,0.28693884,0.10418698,0.00000000,0.95870397
-1.89994997,0.96676621,0.00000000,0.00000000,0.04198642,0.27345199,0.10409155,0.00000000,0.93920672
-1.89394697,0.94476727,0.00000000,0.00000000,0.03928220,0.25933709,0.10389190,0.00000000,0.91824971
-1.88794397,0.92163895,0.00000000,0.00000000,0.03651337,0.24479940,0.10360063,0.00000000,0.89618804
-1.88194097,0.89770345,0.00000000,0.00000000,0.03371681,0.23003902,0.10322291,0.00000000,0.87333125
-1.87593797,0.87322690,0.00000000,0.00000000,0.03092806,0.21524519,0.10275626,0.00000000,0.84993410
-1.86993497,0.84841370,0.00000000,0.00000000,0.02818048,0.20059152,0.10219087,0.00000000,0.82619123
-1.86393197,0.82340486,0.00000000,0.00000000,0.02550436,0.18623216,0.10151034,0.00000000,0.80223563
-1.85792896,0.79828025,0.00000000,0.00000000,0.02292638,0.17229920,0.10069286,0.00000000,0.77814106
-1.85192596,0.77306453,0.00000000,0.00000000,0.02046916,0.15890109,0.09971276,0.00000000,0.75392785
-1.84592296,0.74773601,0.00000000,0.00000000,0.01815099,0.14612221,0.09854232,0.00000000,0.72957169
-1.83991996,0.72223784,0.00000000,0.00000000,0.01598579,0.13402349,0.09715373,0.00000000,0.70501461
-1.83391696,0.69649071,0.00000000,0.00000000,0.01398317,0.12264378,0.09552103,0.00000000,0.68017738
-1.82791396,0.67040608,0.00000000,0.00000000,0.01214870,0.11200206,0.09362204,0.00000000,0.65497250
-1.82191096,0.64389931,0.00000000,0.00000000,0.01048422,0.10210006,0.09144006,0.00000000,0.62931689
-1.81590795,0.61690164,0.00000000,0.00000000,0.00898832,0.09292525,0.08896532,0.00000000,0.60314366
-1.80990495,0.58937053,0.00000000,0.00000000,0.00765681,0.08445393,0.08619599,0.00000000,0.57641207
-1.80390195,0.56129783,0.00000000,0.00000000,0.00648326,0.07665432,0.08313891,0.00000000,0.54911544
-1.79789895,0.53271539,0.00000000,0.00000000,0.00545958,0.06948944,0.07980979,0.00000000,0.52128652
-1.79189595,0.50369801,0.00000000,0.00000000,0.00457654,0.06291978,0.07623302,0.00000000,0.49300033
-1.78589295,0.47436376,0.00000000,0.00000000,0.00382424,0.05690547,0.07244113,0.00000000,0.46437424
-1.77988994,0.44487182,0.00000000,0.00000000,0.00319264,0.05140820,0.06847383,0.00000000,0.43556588
-1.77388694,0.41541829,0.00000000,0.00000000,0.00267193,0.04639257,0.06437684,0.00000000,0.40676882
-1.76788394,0.38623019,0.00000000,0.00000000,0.00225292,0.04182713,0.06020049,0.00000000,0.37820667
-1.76188094,0.35755840,0.00000000,0.00000000,0.00192728,0.03768499,0.05599816,0.00000000,0.35012605
-1.75587794,0.32966981,0.00000000,0.00000000,0.00168783,0.03394405,0.05182480,0.00000000,0.32278887
-1.74987494,0.30283930,0.00000000,0.00000000,0.00152865,0.03058707,0.04773541,0.00000000,0.29646440
-1.74387194,0.27734203,0.00000000,0.00000000,0.00144524,0.02760139,0.04378360,0.00000000,0.27142165
-1.73786893,0.25344618,0.00000000,0.00000000,0.00143451,0.02497854,0.04002041,0.00000000,0.24792234
-1.73186593,0.23140669,0.00000000,0.00000000,0.00149482,0.02271375,0.03649327,0.00000000,0.22621466
-1.72586293,0.21145993,0.00000000,0.00000000,0.00162590,0.02080535,0.03324517,0.00000000,0.20652818
-1.71985993,0.19381949,0.00000000,0.00000000,0.00182876,0.01925417,0.03031407,0.00000000,0.18906970
-1.71385693,0.17867302,0.00000000,0.00000000,0.00210549,0.01806286,0.02773252,0.00000000,0.17402027
-1.70785393,0.16617995,0.00000000,0.00000000,0.00245910,0.01723529,0.02552749,0.00000000,0.16153309
-1.70185093,0.15647008,0.00000000,0.00000000,0.00289326,0.01677587,0.02372027,0.00000000,0.15173219
-1.69584792,0.14964266,0.00000000,0.00000000,0.00341203,0.01668897,0.02232661,0.00000000,0.14471177
-1.68984492,0.14576592,0.00000000,0.00000000,0.00401954,0.01697825,0.02135686,0.00000000,0.14053582
-1.68384192,0.14487673,0.00000000,0.00000000,0.00471961,0.01764605,0.02081615,0.00000000,0.13923812
-1.67783892,0.14698038,0.00000000,0.00000000,0.00551548,0.01869280,0.02070467,0.00000000,0.14082215
-1.67183592,0.15205028,0.00000000,0.00000000,0.00640932,0.02011637,0.02101785,0.00000000,0.14526107
-1.66583292,0.16002765,0.00000000,0.00000000,0.00740196,0.02191155,0.02174656,0.00000000,0.15249766
