energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,3.03806361,0.16207585,0.00407868,0.03290691,1.47326006,1.69459199,1.03077955
-4.29514757,2.93260272,0.15879897,0.00387387,0.03192918,1.43550698,1.64892949,1.00277205
-4.28914457,2.82612270,0.15564882,0.00367757,0.03087873,1.39667033,1.60158858,0.97446352
-4.28314157,2.71906341,0.15259824,0.00349004,0.02976844,1.35687583,1.55277026,0.94593474
-4.27713857,2.61190934,0.14961970,0.00331148,0.02861176,1.31627946,1.50272416,0.91727327
-4.27113557,2.50515551,0.14668505,0.00314196,0.02742212,1.27505144,1.45172666,0.88856399
-4.26513257,2.39927699,0.14376534,0.00298144,0.02621246,1.23336216,1.40006089,0.85988143
-4.25912956,2.29470385,0.14083082,0.00282972,0.02499475,1.19137087,1.34799968,0.83128416
-4.25312656,2.19180256,0.13785113,0.00268647,0.02377967,1.14921763,1.29579237,0.80281169
-4.24712356,2.09086490,0.13479579,0.00255119,0.02257640,1.10701909,1.24365610,0.77448385
-4.24112056,1.99210434,0.13163486,0.00242331,0.02139247,1.06486794,1.19177175,0.74630279
-4.23511756,1.89565978,0.12833989,0.00230211,0.02023378,1.02283604,1.14028451,0.71825717
-4.22911456,1.80160573,0.12488498,0.00218684,0.01910468,0.98098080,1.08930855,0.69032841
-4.22311156,1.70996799,0.12124796,0.00207672,0.01800813,0.93935421,1.03893531,0.66249835
-4.21710855,1.62074323,0.11741160,0.00197097,0.01694590,0.89801379,0.98924450,0.63475792
-4.21110555,1.53392114,0.11336472,0.00186883,0.01591890,0.85703482,0.94031680,0.60711621
-4.20510255,1.44950739,0.10910314,0.00176967,0.01492740,0.81652284,0.89224748,0.57960936
-4.19909955,1.36754604,0.10463042,0.00167290,0.01397139,0.77662581,0.84515985,0.55230884
-4.19309655,1.28814006,0.09995836,0.00157809,0.01305079,0.73754529,0.79921777,0.52532861
-4.18709355,1.21146881,0.09510708,0.00148495,0.01216577,0.69954583,0.75463659,0.49883083
-4.18109055,1.13780185,0.09010492,0.00139331,0.01131691,0.66296256,0.71169185,0.47302991
-4.17508754,1.06750851,0.08498788,0.00130318,0.01050541,0.62820626,0.67072559,0.44819483
-4.16908454,1.00106296,0.07979894,0.00121467,0.00973323,0.59576606,0.63214992,0.42464950
-4.16308154,0.93904510,0.07458702,0.00112805,0.00900317,0.56620968,0.59644789,0.40277146
-4.15707854,0.88213727,0.06940589,0.00104367,0.00831894,0.54018111,0.56417186,0.38298884
-4.15107554,0.83111737,0.06431297,0.00096198,0.00768517,0.51839603,0.53593928,0.36577582
-4.14507254,0.78684881,0.05936807,0.00088349,0.00710749,0.50163494,0.51242637,0.35164666
-4.13906953,0.75026785,0.05463235,0.00080877,0.00659243,0.49073421,0.49435973,0.34114862
-4.13306653,0.72236870,0.05016720,0.00073840,0.00614753,0.48657503,0.48250608,0.33485359
-4.12706353,0.70418695,0.04603349,0.00067294,0.00578122,0.49007052,0.47766045,0.33334889
-4.12106053,0.69678136,0.04229092,0.00061297,0.00550292,0.50215075,0.48063259,0.33722700
-4.11505753,0.70121448,0.03899758,0.00055903,0.00532297,0.52374590,0.49223205,0.34707436
-4.10905453,0.71853207,0.03620975,0.00051162,0.00525269,0.55576756,0.51325160,0.36345943
-4.10305153,0.74974145,0.03398184,0.00047120,0.00530433,0.59908811,0.54444932,0.38691971
-4.09704852,0.79578880,0.03236643,0.00043818,0.00549113,0.65451844,0.58652923,0.41794821
-4.09104552,0.85753561,0.03141444,0.00041291,0.00582725,0.72278423,0.64012072,0.45697915
-4.08504252,0.93573437,0.03117515,0.00039573,0.00632778,0.80450113,0.70575703,0.50437336
-4.07903952,1.03100391,0.03169628,0.00038690,0.00700864,0.90014946,0.78385305,0.56040356
-4.07303652,1.14380478,0.03302379,0.00038665,0.00788652,1.01004909,0.87468317,0.62523999
-4.06703352,1.27441530,0.03520154,0.00039520,0.00897873,1.13433534,0.97835965,0.69893681
-4.06103052,1.42290907,0.03827061,0.00041270,0.01030303,1.27293692,1.09481249,0.78141993
-4.05502751,1.58913485,0.04226839,0.00043927,0.01187737,1.42555700,1.22377157,0.87247686
-4.04902451,1.77269962,0.04722728,0.00047503,0.01371968,1.59165838,1.36475225,0.97174907
-4.04302151,1.97295607,0.05317317,0.00052002,0.01584754,1.77045399,1.51704523,1.07872778
-4.03701851,2.18899521,0.06012358,0.00057428,0.01827782,1.96090351,1.67971181,1.19275333
-4.03101551,2.41964504,0.06808572,0.00063777,0.02102638,2.16171691,1.85158523,1.31301883
-4.02501251,2.66347597,0.07705439,0.00071043,0.02410762,2.37136540,2.03127896,1.43857821
-4.01900950,2.91881328,0.08700990,0.00079212,0.02753415,2.58810005,2.21720212,1.56835873
-4.01300650,3.18375680,0.09791623,0.00088264,0.03131637,2.80997772,2.40758240,1.70117786
-4.00700350,3.45620759,0.10971941,0.00098171,0.03546216,3.03489403,2.60049613,1.83576412
-4.00100050,3.73390109,0.12234638,0.00108899,0.03997648,3.26062231,2.79390503,1.97078127
-3.99499750,4.01444584,0.13570447,0.00120405,0.04486107,3.48485742,2.98569872,2.10485519
-3.98899450,4.29536677,0.14968151,0.00132634,0.05011419,3.70526298,3.17374187,2.23660242
-3.98299150,4.57415157,0.16414678,0.00145528,0.05573037,3.91952033,3.35592439,2.36465934
-3.97698849,4.84829878,0.17895285,0.00159016,0.06170015,4.12537757,3.53021308,2.48771109
-3.97098549,5.11536597,0.19393820,0.00173021,0.06800997,4.32069683,3.69470285,2.60451892
-3.96498249,5.37301639,0.20893075,0.00187461,0.07464201,4.50349822,3.84766563,2.71394530
-3.95897949,5.61906283,0.22375212,0.00202246,0.08157408,4.67199899,3.98759509,2.81497565
-3.95297649,5.85150709,0.23822248,0.00217282,0.08877959,4.82464664,4.11324538,2.90673629
-3.94697349,6.06857427,0.25216592,0.00232473,0.09622756,4.96014525,4.22366252,2.98850800
-3.94097049,6.26874083,0.26541595,0.00247722,0.10388266,5.07747437,4.31820690,3.05973498
-3.93496748,6.45075594,0.27782107,0.00262932,0.11170533,5.17590039,4.39656626,3.12002928
-3.92896448,6.61365589,0.28925002,0.00278010,0.11965205,5.25498054,4.45875835,3.16917078
-3.92296148,6.75677149,0.29959650,0.00292865,0.12767561,5.31456001,4.50512329,3.20710325
-3.91695848,6.87972873,0.30878314,0.00307410,0.13572557,5.35476288,4.53630588,3.23392679
-3.91095548,6.98244313,0.31676443,0.00321566,0.14374887,5.37597776,4.55322852,3.24988755
-3.90495248,7.06510834,0.32352861,0.00335260,0.15169052,5.37883908,4.55705576,3.25536504
-3.89894947,7.12817966,0.32909813,0.00348424,0.15949448,5.36420512,4.54915198,3.25085802
-3.89294647,7.17235330,0.33352894,0.00360998,0.16710471,5.33313350,4.53103369,3.23696926
-3.88694347,7.19854199,0.33690840,0.00372926,0.17446633,5.28685524,4.50431845,3.21438992
-3.88094047,7.20784781,0.33935203,0.00384159,0.18152684,5.22674782,4.47067214,3.18388380
-3.87493747,7.20153279,0.34099915,0.00394651,0.18823747,5.15430790,4.43175683,3.14627187
-3.86893447,7.18098811,0.34200774,0.00404359,0.19455452,5.07112408,4.38918091,3.10241725
-3.86293147,7.14770231,0.34254863,0.00413241,0.20044060,4.97884977,4.34445346,3.05321070
-3.85692846,7.10322917,0.34279937,0.00421259,0.20586582,4.87917657,4.29894434,2.99955676
-3.85092546,7.04915586,0.34293814,0.00428373,0.21080873,4.77380790,4.25385136,2.94236040
-3.84492246,6.98707171,0.34313778,0.00434544,0.21525697,4.66443318,4.21017550,2.88251426
-3.83891946,6.91853834,0.34356040,0.00439731,0.21920769,4.55270260,4.16870491,2.82088643
-3.83291646,6.84506146,0.34435270,0.00443899,0.22266747,4.44020252,4.13000782,2.75830881
-3.82691346,6.76806510,0.34564217,0.00447009,0.22565189,4.32843194,4.09443443,2.69556613
-3.82091046,6.68886878,0.34753433,0.00449029,0.22818470,4.21878035,4.06212718,2.63338577
-3.81490745,6.60866800,0.35011100,0.00449932,0.23029655,4.11250742,4.03303865,2.57242859
-3.80890445,6.52851880,0.35342967,0.00449697,0.23202337,4.01072517,4.00695610,2.51328101
-3.80290145,6.44932670,0.35752383,0.00448314,0.23340454,3.91438321,3.98353118,2.45644865
-3.79689845,6.37184039,0.36240420,0.00445785,0.23448078,3.82425776,3.96231337,2.40235172
-3.79089545,6.29665026,0.36806066,0.00442125,0.23529207,3.74094485,3.94278568,2.35132250
-3.78489245,6.22419204,0.37446461,0.00437366,0.23587554,3.66485836,3.92440076,2.30360500
-3.77888944,6.15475506,0.38157173,0.00431557,0.23626366,3.59623300,3.90661601,2.25935703
-3.77288644,6.08849493,0.38932474,0.00424766,0.23648259,3.53513241,3.88892611,2.21865449
-3.76688344,6.02544997,0.39765605,0.00417079,0.23655108,3.48146211,3.87089174,2.18149791
-3.76088044,5.96556053,0.40649011,0.00408599,0.23647976,3.43498687,3.85216330,2.14782089
-3.75487744,5.90869028,0.41574529,0.00399448,0.23627100,3.39535177,3.83249888,2.11750009
-3.74887444,5.85464826,0.42533522,0.00389761,0.23591931,3.36210613,3.81177588,2.09036635
-3.74287144,5.80321064,0.43516961,0.00379685,0.23541222,3.33472893,3.78999611,2.06621636
-3.73686843,5.75414099,0.44515445,0.00369377,0.23473165,3.31265485,3.76728434,2.04482426
-3.73086543,5.70720793,0.45519173,0.00358999,0.23385562,3.29529941,3.74388077,2.02595270
-3.72486243,5.66219938,0.46517892,0.00348714,0.23276011,3.28208204,3.72012794,2.00936280
-3.71885943,5.61893262,0.47500807,0.00338682,0.23142114,3.27244621,3.69645299,1.99482244
-3.71285643,5.57725984,0.48456508,0.00329059,0.22981665,3.26587539,3.67334626,1.98211273
-3.70685343,5.53706900,0.49372905,0.00319988,0.22792828,3.26190458,3.65133737,1.97103231
-3.70085043,5.49828031,0.50237211,0.00311598,0.22574276,3.26012686,3.63097004,1.96139944
-3.69484742,5.46083881,0.51035973,0.00304002,0.22325295,3.26019502,3.61277671,1.95305207
-3.68884442,5.42470389,0.51755180,0.00297294,0.22045829,3.26181871,3.59725433,1.94584595
-3.68284142,5.38983674,0.52380443,0.00291545,0.21736490,3.26475753,3.58484222,1.93965133
-3.67683842,5.35618698,0.52897263,0.00286804,0.21398505,3.26881119,3.57590300,1.93434859
-3.67083542,5.32367971,0.53291366,0.00283095,0.21033629,3.27380756,3.57070726,1.92982335
-3.66483242,5.29220414,0.53549111,0.00280419,0.20644021,3.27958996,3.56942269,1.92596162
-3.65882941,5.26160516,0.53657942,0.00278756,0.20232095,3.28600483,3.57210785,1.92264559
-3.65282641,5.23167855,0.53606872,0.00278060,0.19800362,3.29289098,3.57871094,1.91975043
-3.64682341,5.20217084,0.53386960,0.00278268,0.19351281,3.30007143,3.58907339,1.91714263
-3.64082041,5.17278410,0.52991773,0.00279298,0.18887114,3.30734868,3.60293829,1.91468013
-3.63481741,5.14318581,0.52417788,0.00281053,0.18409822,3.31450408,3.61996308,1.91221438
-3.62881441,5.11302367,0.51664719,0.00283422,0.17920983,3.32130143,3.63973627,1.90959442
-3.62281141,5.08194474,0.50735749,0.00286286,0.17421761,3.32749501,3.66179743,1.90667279
-3.61680840,5.04961802,0.49637643,0.00289521,0.16912912,3.33284142,3.68565972,1.90331305
-3.61080540,5.01575941,0.48380745,0.00292999,0.16394832,3.33711483,3.71083422,1.89939845
-3.60480240,4.98015762,0.46978847,0.00296596,0.15867643,3.34012446,3.73685503,1.89484127
-3.59879940,4.94269946,0.45448936,0.00300189,0.15331301,3.34173328,3.76330412,1.88959212
-3.59279640,4.90339299,0.43810838,0.00303669,0.14785730,3.34187639,3.78983475,1.88364872
-3.58679340,4.86238675,0.42086773,0.00306932,0.14230959,3.34057782,3.81619242,1.87706320
-3.58079040,4.81998357,0.40300835,0.00309893,0.13667250,3.33796410,3.84223188,1.86994738
-3.57478739,4.77664749,0.38478434,0.00312482,0.13095221,3.33427325,3.86792927,1.86247547
-3.56878439,4.73300267,0.36645717,0.00314648,0.12515935,3.32985792,3.89338806,1.85488338
-3.56278139,4.68982338,0.34828999,0.00316357,0.11930963,3.32518185,3.91883807,1.84746457
-3.55677839,4.64801464,0.33054219,0.00317597,0.11342409,3.32080868,3.94462662,1.84056196
-3.55077539,4.60858357,0.31346453,0.00318373,0.10752895,3.31738326,3.97120168,1.83455602
-3.54477239,4.57260201,0.29729489,0.00318710,0.10165511,3.31560533,3.99908695,1.82984916
-3.53876938,4.54116152,0.28225478,0.00318646,0.09583730,3.31619659,4.02884946,1.82684701
-3.53276638,4.51532228,0.26854676,0.00318233,0.09011293,3.31986209,4.06106071,1.82593712
-3.52676338,4.49605826,0.25635260,0.00317531,0.08452074,3.32724784,4.09625291,1.82746603
-3.52076038,4.48420103,0.24583241,0.00316605,0.07909939,3.33889652,4.13487240,1.83171597
-3.51475738,4.48038515,0.23712442,0.00315522,0.07388589,3.35520377,4.17723278,1.83888217
-3.50875438,4.48499827,0.23034553,0.00314343,0.06891420,3.37637758,4.22347033,1.84905228
-3.50275138,4.49813892,0.22559238,0.00313122,0.06421390,3.40240329,4.27350482,1.86218919
-3.49674837,4.51958491,0.22294290,0.00311899,0.05980913,3.43301679,4.32700840,1.87811842
-3.49074537,4.54877490,0.22245816,0.00310701,0.05571771,3.46768802,4.38338531,1.89652121
-3.48474237,4.58480507,0.22418446,0.00309535,0.05195062,3.50561649,4.44176441,1.91693416
-3.47873937,4.62644213,0.22815544,0.00308390,0.04851182,3.54574006,4.50100627,1.93875583
-3.47273637,4.67215316,0.23439415,0.00307235,0.04539827,3.58675740,4.55972540,1.96126069
-3.46673337,4.72015170,0.24291498,0.00306017,0.04260039,3.62716386,4.61632766,1.98361984
-3.46073037,4.76845875,0.25372526,0.00304670,0.04010265,3.66529977,4.66906169,2.00492820
-3.45472736,4.81497615,0.26682664,0.00303111,0.03788452,3.69940920,4.71608249,2.02423693
-3.44872436,4.85756933,0.28221586,0.00301248,0.03592141,3.72770691,4.75552434,2.04058966
-3.44272136,4.89415560,0.29988520,0.00298982,0.03418593,3.74845029,4.78557958,2.05306109
-3.43671836,4.92279348,0.31982229,0.00296216,0.03264899,3.76001288,4.80457928,2.06079588
-3.43071536,4.94176884,0.34200939,0.00292855,0.03128100,3.76095599,4.81107150,2.06304604
-3.42471236,4.94967319,0.36642213,0.00288814,0.03005304,3.75009449,4.80389312,2.05920481
-3.41870935,4.94547003,0.39302765,0.00284025,0.02893779,3.72655374,4.78223097,2.04883542
-3.41270635,4.92854554,0.42178223,0.00278437,0.02791042,3.68981432,4.74566894,2.03169298
-3.40670335,4.89874094,0.45262851,0.00272021,0.02694925,3.63974236,4.69421840,2.00773849
-3.40070035,4.85636435,0.48549235,0.00264774,0.02603625,3.57660373,4.62832986,1.97714414
-3.39469735,4.80218153,0.52027935,0.00256717,0.02515728,3.50106128,4.54888522,1.94028948
-3.38869435,4.73738557,0.55687140,0.00247899,0.02430216,3.41415510,4.45717069,1.89774866
-3.38269135,4.66354697,0.59512322,0.00238390,0.02346457,3.31726678,4.35483174,1.85026938
-3.37668834,4.58254646,0.63485914,0.00228286,0.02264176,3.21206929,4.24381212,1.79874441
-3.37068534,4.49649384,0.67587044,0.00217700,0.02183408,3.10046502,4.12628018,1.74417721
-3.36468234,4.40763675,0.71791318,0.00206761,0.02104444,2.98451478,4.00454603,1.68764331
-3.35867934,4.31826403,0.76070713,0.00195608,0.02027773,2.86636136,3.88097363,1.63024912
-3.35267634,4.23060806,0.80393562,0.00184389,0.01954009,2.74815104,3.75789214,1.57309040
-3.34667334,4.14675122,0.84724679,0.00173249,0.01883827,2.63195684,3.63751080,1.51721215
-3.34067034,4.06854061,0.89025627,0.00162335,0.01817896,2.51970680,3.52184113,1.46357166
-3.33466733,3.99751519,0.93255139,0.00151783,0.01756823,2.41312050,3.41263021,1.41300661
-3.32866433,3.93484863,0.97369711,0.00141721,0.01701098,2.31365640,3.31130760,1.36620928
-3.32266133,3.88131038,1.01324349,0.00132263,0.01651056,2.22247197,3.21894817,1.32370795
-3.31665833,3.83724639,1.05073480,0.00123507,0.01606848,2.14039801,3.13625191,1.28585618
-3.31065533,3.80258014,1.08571987,0.00115533,0.01568424,2.06792761,3.06354111,1.25282996
-3.30465233,3.77683316,1.11776362,0.00108407,0.01535528,2.00521975,3.00077418,1.22463274
-3.29864932,3.75916385,1.14645924,0.00102174,0.01507704,1.95211658,2.94757488,1.20110761
-3.29264632,3.74842181,1.17144062,0.00096865,0.01484319,1.90817294,2.90327465,1.18195574
-3.28664332,3.74321463,1.19239450,0.00092496,0.01464590,1.87269595,2.86696531,1.16675988
-3.28064032,3.74198332,1.20907174,0.00089067,0.01447614,1.84479253,2.83755896,1.15501146
-3.27463732,3.74308207,1.22129709,0.00086570,0.01432414,1.82342172,2.81385166,1.14613982
-3.26863432,3.74485820,1.22897696,0.00084984,0.01417982,1.80744929,2.79458728,1.13954186
-3.26263132,3.74572777,1.23210447,0.00084282,0.01403316,1.79570166,2.77851817,1.13461062
-3.25662831,3.74424327,1.23076156,0.00084428,0.01387470,1.78701657,2.76445971,1.13076143
-3.25062531,3.73914981,1.22511767,0.00085383,0.01369586,1.78028806,2.75133590,1.12745423
-3.24462231,3.72942725,1.21542488,0.00087101,0.01348929,1.77450411,2.73821418,1.12421134
-3.23861931,3.71431660,1.20200966,0.00089533,0.01324910,1.76877527,2.72432831,1.12062978
-3.23261631,3.69332998,1.18526122,0.00092626,0.01297107,1.76235380,2.70908852,1.11638812
-3.22661331,3.66624430,1.16561717,0.00096321,0.01265267,1.75464287,2.69207957,1.11124759
-3.22061031,3.63308000,1.14354689,0.00100555,0.01229316,1.74519643,2.67304751,1.10504821
-3.21460730,3.59406693,1.11953350,0.00105259,0.01189343,1.73371052,2.65187696,1.09770022
-3.20860430,3.54960036,1.09405523,0.00110357,0.01145593,1.72000748,2.62856118,1.08917212
-3.20260130,3.50019031,1.06756724,0.00115766,0.01098445,1.70401485,2.60316742,1.07947612
-3.19659830,3.44640804,1.04048470,0.00121395,0.01048384,1.68574078,2.57580048,1.06865246
-3.19059530,3.38883346,1.01316823,0.00127147,0.00995980,1.66524812,2.54656724,1.05675365
-3.18459230,3.32800686,0.98591220,0.00132917,0.00941857,1.64262911,2.51554482,1.04382987
-3.17858929,3.26438819,0.95893677,0.00138594,0.00886663,1.61798250,2.48275454,1.02991661
-3.17258629,3.19832627,0.93238392,0.00144063,0.00831048,1.59139460,2.44814364,1.01502525
-3.16658329,3.13003970,0.90631763,0.00149208,0.00775635,1.56292542,2.41157568,0.99913716
-3.16058029,3.05961022,0.88072819,0.00153912,0.00721003,1.53260054,2.37283025,0.98220173
-3.15457729,2.98698846,0.85554030,0.00158061,0.00667670,1.50040896,2.33161168,0.96413811
-3.14857429,2.91201115,0.83062437,0.00161550,0.00616079,1.46630675,2.28756597,0.94484052
-3.14257129,2.83442810,0.80581027,0.00164280,0.00566596,1.43022577,2.24030451,0.92418650
-3.13656828,2.75393664,0.78090286,0.00166168,0.00519503,1.39208657,2.18943254,0.90204742
-3.13056528,2.67022085,0.75569802,0.00167146,0.00475001,1.35181424,2.13458054,0.87830035
-3.12456228,2.58299258,0.72999864,0.00167165,0.00433214,1.30935572,2.07543586,0.85284029
-3.11855928,2.49203137,0.70362938,0.00166197,0.00394196,1.26469734,2.01177264,0.82559201
-3.11255628,2.39722067,0.67644947,0.00164234,0.00357942,1.21788107,1.94347783,0.79652039
-3.10655328,2.29857779,0.64836307,0.00161292,0.00324397,1.16901846,1.87057162,0.76563874
-3.10055028,2.19627606,0.61932652,0.00157410,0.00293465,1.11830108,1.79322092,0.73301446
-3.09454727,2.09065783,0.58935240,0.00152646,0.00265023,1.06600705,1.71174527,0.69877166
-3.08854427,1.98223777,0.55851021,0.00147079,0.00238928,1.01250300,1.62661475,0.66309069
-3.08254127,1.87169669,0.52692395,0.00140803,0.00215027,0.95824157,1.53844030,0.62620454
-3.07653827,1.75986648,0.49476691,0.00133929,0.00193164,0.90375461,1.44795704,0.58839262
-3.07053527,1.64770735,0.46225399,0.00126575,0.00173186,0.84964245,1.35600184,0.54997203
-3.06453227,1.53627896,0.42963240,0.00118868,0.00154948,0.79655996,1.26348646,0.51128718
-3.05852926,1.42670721,0.39717107,0.00110937,0.00138315,0.74520003,1.17136784,0.47269827
-3.05252626,1.32014850,0.36514963,0.00102911,0.00123161,0.69627536,1.08061719,0.43456932
-3.04652326,1.21775342,0.33384744,0.00094915,0.00109377,0.65049936,0.99218945,0.39725631
-3.04052026,1.12063145,0.30353335,0.00087065,0.00096861,0.60856676,0.90699444,0.36109626
-3.03451726,1.02981811,0.27445648,0.00079469,0.00085525,0.57113478,0.82587110,0.32639742
-3.02851426,0.94624573,0.24683854,0.00072221,0.00075289,0.53880520,0.74956545,0.29343120
-3.02251126,0.87071871,0.22086781,0.00065403,0.00066081,0.51210790,0.67871318,0.26242602
-3.01650825,0.80389359,0.19669495,0.00059082,0.00057835,0.49148604,0.61382690,0.23356315
-3.01050525,0.74626430,0.17443063,0.00053309,0.00050489,0.47728315,0.55528833,0.20697460
-3.00450225,0.69815239,0.15414485,0.00048120,0.00043986,0.46973231,0.50334499,0.18274294
-2.99849925,0.65970207,0.13586787,0.00043536,0.00038267,0.46894734,0.45811120,0.16090285
-2.99249625,0.63087968,0.11959245,0.00039564,0.00033279,0.47491627,0.41957268,0.14144413
-2.98649325,0.61147703,0.10527710,0.00036197,0.00028967,0.48749708,0.38759425,0.12431588
-2.98049025,0.60111840,0.09285022,0.00033419,0.00025276,0.50641583,0.36192995,0.10943163
-2.97448724,0.59927051,0.08221472,0.00031200,0.00022154,0.53126737,0.34223499,0.09667489
-2.96848424,0.60525536,0.07325288,0.00029504,0.00019546,0.56151869,0.32807901,0.08590509
-2.96248124,0.61826547,0.06583137,0.00028287,0.00017400,0.59651531,0.31896005,0.07696355
-2.95647824,0.63738144,0.05980608,0.00027500,0.00015666,0.63549061,0.31431906,0.06967920
-2.95047524,0.66159154,0.05502679,0.00027089,0.00014295,0.67757836,0.31355446,0.06387411
-2.94447224,0.68981329,0.05134138,0.00026998,0.00013240,0.72182848,0.31603670,0.05936851
-2.93846923,0.72091675,0.04859986,0.00027170,0.00012458,0.76722589,0.32112248,0.05598541
-2.93246623,0.75374939,0.04665778,0.00027549,0.00011908,0.81271213,0.32816875,0.05355472
-2.92646323,0.78716209,0.04537944,0.00028081,0.00011554,0.85720952,0.33654614,0.05191687
-2.92046023,0.82003604,0.04464065,0.00028714,0.00011366,0.89964708,0.34565193,0.05092607
-2.91445723,0.85130986,0.04433113,0.00029401,0.00011318,0.93898761,0.35492237,0.05045312
-2.90845423,0.88000638,0.04435676,0.00030100,0.00011389,0.97425494,0.36384415,0.05038797
-2.90245123,0.90525845,0.04464145,0.00030775,0.00011568,1.00456044,0.37196497,0.05064193
-2.89644822,0.92633284,0.04512892,0.00031400,0.00011847,1.02912768,0.37890297,0.05114979
-2.89044522,0.94265166,0.04578427,0.00031953,0.00012228,1.04731430,0.38435482,0.05187164
-2.88444222,0.95381038,0.04659536,0.00032425,0.00012723,1.05863002,0.38810230,0.05279462
-2.87843922,0.95959189,0.04757413,0.00032815,0.00013349,1.06275005,0.39001711,0.05393451
-2.87243622,0.95997601,0.04875761,0.00033131,0.00014136,1.05952328,0.39006389,0.05533716
-2.86643322,0.95514400,0.05020888,0.00033394,0.00015123,1.04897466,0.38830113,0.05707975
-2.86043022,0.94547793,0.05201766,0.00033632,0.00016360,1.03130194,0.38488010,0.05927180
-2.85442721,0.93155475,0.05430063,0.00033886,0.00017908,1.00686653,0.38004164,0.06205592
-2.84842421,0.91413526,0.05720140,0.00034207,0.00019838,0.97617922,0.37411092,0.06560807
-2.84242121,0.89414831,0.06088993,0.00034652,0.00022233,0.93988115,0.36749025,0.07013747
-2.83641821,0.87267056,0.06556142,0.00035290,0.00025186,0.89872107,0.36065006,0.07588570
-2.83041521,0.85090248,0.07143447,0.00036196,0.00028799,0.85352976,0.35411823,0.08312518
-2.82441221,0.83014106,0.07874850,0.00037449,0.00033182,0.80519285,0.34846799,0.09215666
-2.81840920,0.81175011,0.08776025,0.00039135,0.00038454,0.75462312,0.34430461,0.10330567
-2.81240620,0.79712854,0.09873928,0.00041339,0.00044735,0.70273337,0.34225106,0.11691780
-2.80640320,0.78767751,0.11196243,0.00044149,0.00052147,0.65041098,0.34293286,0.13335267
-2.80040020,0.78476686,0.12770729,0.00047647,0.00060813,0.59849494,0.34696244,0.15297651
-2.79439720,0.78970153,0.14624446,0.00051912,0.00070845,0.54775615,0.35492317,0.17615336
-2.78839420,0.80368838,0.16782901,0.00057014,0.00082349,0.49888137,0.36735319,0.20323490
-2.78239120,0.82780403,0.19269098,0.00063011,0.00095413,0.45246127,0.38472956,0.23454899
-2.77638819,0.86296412,0.22102522,0.00069948,0.00110107,0.40898255,0.40745271,0.27038716
-2.77038519,0.90989457,0.25298100,0.00077852,0.00126474,0.36882406,0.43583176,0.31099131
-2.76438219,0.96910547,0.28865146,0.00086731,0.00144529,0.33225659,0.47007085,0.35654001
-2.75837919,1.04086801,0.32806351,0.00096571,0.00164251,0.29944612,0.51025708,0.40713480
-2.75237619,1.12519541,0.37116858,0.00107333,0.00185581,0.27045980,0.55635027,0.46278714
-2.74637319,1.22182831,0.41783465,0.00118953,0.00208419,0.24527421,0.60817527,0.52340641
-2.74037019,1.33022553,0.46784013,0.00131341,0.00232622,0.22378548,0.66541700,0.58878988
-2.73436718,1.44956080,0.52086997,0.00144383,0.00258003,0.20582045,0.72761889,0.65861491
-2.72836418,1.57872615,0.57651451,0.00157937,0.00284333,0.19114860,0.79418497,0.73243425
-2.72236118,1.71634261,0.63427127,0.00171841,0.00311341,0.17949414,0.86438604,0.80967490
-2.71635818,1.86077829,0.69355007,0.00185910,0.00338721,0.17054802,0.93736999,0.88964077
-2.71035518,2.01017428,0.75368138,0.00199946,0.00366138,0.16397938,1.01217638,0.97151968
-2.70435218,2.16247792,0.81392807,0.00213736,0.00393230,0.15944637,1.08775522,1.05439455
-2.69834917,2.31548315,0.87350007,0.00227063,0.00419626,0.15660607,1.16298945,1.13725890
-2.69234617,2.46687698,0.93157181,0.00239707,0.00444945,0.15512338,1.23672085,1.21903616
-2.68634317,2.61429101,0.98730177,0.00251454,0.00468812,0.15467888,1.30777845,1.29860250
-2.68034017,2.75535656,1.03985354,0.00262101,0.00490870,0.15497564,1.37500875,1.37481242
-2.67433717,2.88776161,1.08841762,0.00271461,0.00510786,0.15574484,1.43730672,1.44652625
-2.66833417,3.00930790,1.13223315,0.00279370,0.00528261,0.15675035,1.49364636,1.51263863
-2.66233117,3.11796605,1.17060876,0.00285690,0.00543042,0.15779222,1.54310998,1.57210704
-2.65632816,3.21192681,1.20294168,0.00290315,0.00554928,0.15870913,1.58491480,1.62397914
-2.65032516,3.28964671,1.22873438,0.00293171,0.00563773,0.15937981,1.61843597,1.66741805
-2.64432216,3.34988636,1.24760815,0.00294220,0.00569495,0.15972345,1.64322516,1.70172461
-2.63831916,3.39174007,1.25931299,0.00293459,0.00572074,0.15969917,1.65902386,1.72635562
-2.63231616,3.41465585,1.26373360,0.00290922,0.00571552,0.15930458,1.66577086,1.74093768
-2.62631316,3.41844510,1.26089119,0.00286673,0.00568035,0.15857345,1.66360372,1.74527590
-2.62031016,3.40328182,1.25094116,0.00280808,0.00561684,0.15757252,1.65285403,1.73935741
-2.61430715,3.36969156,1.23416686,0.00273450,0.00552714,0.15639763,1.63403669,1.72334953
-2.60830415,3.31853068,1.21096966,0.00264744,0.00541382,0.15516914,1.60783361,1.69759289
-2.60230115,3.25095695,1.18185592,0.00254852,0.00527984,0.15402669,1.57507242,1.66258973
