energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.58579290,6.13657069,0.02807746,0.22461798,0.47032299,0.70143679,1.51290924,3.66441417,1.97423096,0.00000000
-5.57978989,6.09554020,0.02808904,0.22241425,0.46459203,0.70133703,1.50496293,3.63421322,1.97083065,0.00000000
-5.57378689,6.05819688,0.02806289,0.22053457,0.45915222,0.70096175,1.49708649,3.60746925,1.96794650,0.00000000
-5.56778389,6.02594502,0.02800227,0.21902656,0.45409857,0.70042693,1.48955660,3.58514083,1.96589688,0.00000000
-5.56178089,6.00016803,0.02791118,0.21793406,0.44952663,0.69985796,1.48265937,3.56814612,1.96501943,0.00000000
-5.55577789,5.98218551,0.02779410,0.21729470,0.44553044,0.69938437,1.47667916,3.55733752,1.96565881,0.00000000
-5.54977489,5.97320957,0.02765585,0.21713778,0.44220038,0.69913424,1.47188690,3.55347674,1.96815313,0.00000000
-5.54377189,5.97430252,0.02750128,0.21748223,0.43962088,0.69922842,1.46852884,3.55721117,1.97281978,0.00000000
-5.53776888,5.98633792,0.02733508,0.21833512,0.43786836,0.69977514,1.46681614,3.56905289,1.97994132,0.00000000
-5.53176588,6.00996710,0.02716154,0.21969057,0.43700919,0.70086501,1.46691587,3.58936131,1.98975225,0.00000000
-5.52576288,6.04559304,0.02698438,0.22152918,0.43709796,0.70256699,1.46894404,3.61833030,2.00242739,0.00000000
-5.51975988,6.09335291,0.02680662,0.22381818,0.43817600,0.70492530,1.47296090,3.65598076,2.01807234,0.00000000
-5.51375688,6.15311050,0.02663044,0.22651201,0.44027039,0.70795763,1.47896880,3.70215901,2.03671671,0.00000000
-5.50775388,6.22445892,0.02645721,0.22955368,0.44339321,0.71165458,1.48691270,3.75654128,2.05831036,0.00000000
-5.50175088,6.30673371,0.02628743,0.23287653,0.44754140,0.71598052,1.49668327,3.81864422,2.08272279,0.00000000
-5.49574787,6.39903549,0.02612087,0.23640648,0.45269689,0.72087560,1.50812229,3.88784098,2.10974582,0.00000000
-5.48974487,6.50026127,0.02595661,0.24006467,0.45882720,0.72625896,1.52102999,3.96338220,2.13909916,0.00000000
-5.48374187,6.60914251,0.02579323,0.24377025,0.46588630,0.73203278,1.53517400,4.04442079,2.17043873,0.00000000
-5.47773887,6.72428818,0.02562894,0.24744327,0.47381586,0.73808698,1.55029903,4.13003940,2.20336707,0.00000000
-5.47173587,6.84423027,0.02546176,0.25100750,0.48254650,0.74430428,1.56613710,4.21927910,2.23744528,0.00000000
-5.46573287,6.96746971,0.02528973,0.25439301,0.49199931,0.75056529,1.58241731,4.31116803,2.27220598,0.00000000
-5.45972986,7.09252013,0.02511100,0.25753843,0.50208731,0.75675335,1.59887491,4.40474840,2.30716642,0.00000000
-5.45372686,7.21794757,0.02492404,0.26039271,0.51271681,0.76275884,1.61525908,4.49910090,2.34184120,0.00000000
-5.44772386,7.34240437,0.02472767,0.26291643,0.52378876,0.76848279,1.63133901,4.59336519,2.37575408,0.00000000
-5.44172086,7.46465591,0.02452123,0.26508242,0.53519982,0.77383951,1.64690818,4.68675601,2.40844833,0.00000000
-5.43571786,7.58359948,0.02430451,0.26687589,0.54684336,0.77875828,1.66178671,4.77857416,2.43949539,0.00000000
-5.42971486,7.69827506,0.02407784,0.26829393,0.55861018,0.78318403,1.67582185,4.86821259,2.46850155,0.00000000
-5.42371186,7.80786834,0.02384202,0.26934453,0.57038911,0.78707700,1.68888677,4.95515744,2.49511270,0.00000000
-5.41770885,7.91170683,0.02359829,0.27004515,0.58206752,0.79041159,1.70087811,5.03898494,2.51901714,0.00000000
-5.41170585,8.00925013,0.02334823,0.27042101,0.59353172,0.79317450,1.71171254,5.11935455,2.53994684,0.00000000
-5.40570285,8.10007601,0.02309370,0.27050311,0.60466738,0.79536238,1.72132285,5.19599947,2.55767719,0.00000000
-5.39969985,8.18386379,0.02283679,0.27032627,0.61536001,0.79697924,1.72965405,5.26871547,2.57202583,0.00000000
-5.39369685,8.26037677,0.02257967,0.26992711,0.62549563,0.79803381,1.73665986,5.33734903,2.58285084,0.00000000
-5.38769385,8.32944514,0.02232459,0.26934229,0.63496150,0.79853707,1.74230002,5.40178559,2.59004858,0.00000000
-5.38169085,8.39095072,0.02207379,0.26860692,0.64364726,0.79850021,1.74653864,5.46193896,2.59355166,0.00000000
-5.37568784,8.44481451,0.02182946,0.26775339,0.65144618,0.79793307,1.74934380,5.51774216,2.59332714,0.00000000
-5.36968484,8.49098764,0.02159375,0.26681048,0.65825672,0.79684316,1.75068850,5.56914030,2.58937526,0.00000000
-5.36368184,8.52944600,0.02136872,0.26580289,0.66398431,0.79523544,1.75055269,5.61608549,2.58172864,0.00000000
-5.35767884,8.56018830,0.02115639,0.26475121,0.66854335,0.79311264,1.74892647,5.65853379,2.57045206,0.00000000
-5.35167584,8.58323720,0.02095870,0.26367210,0.67185927,0.79047623,1.74581390,5.69644391,2.55564259,0.00000000
-5.34567284,8.59864261,0.02077755,0.26257889,0.67387068,0.78732786,1.74123725,5.72977719,2.53743000,0.00000000
-5.33966983,8.60648639,0.02061481,0.26148224,0.67453140,0.78367103,1.73524106,5.75849856,2.51597712,0.00000000
-5.33366683,8.60688736,0.02047228,0.26039105,0.67381239,0.77951304,1.72789587,5.78257785,2.49147995,0.00000000
-5.32766383,8.60000560,0.02035171,0.25931330,0.67170334,0.77486683,1.71930090,5.80199088,2.46416722,0.00000000
-5.32166083,8.58604518,0.02025474,0.25825688,0.66821397,0.76975262,1.70958549,5.81672023,2.43429917,0.00000000
-5.31565783,8.56525461,0.02018288,0.25723023,0.66337476,0.76419921,1.69890898,5.82675510,2.40216529,0.00000000
-5.30965483,8.53792453,0.02013740,0.25624280,0.65723722,0.75824473,1.68745882,5.83209029,2.36808096,0.00000000
-5.30365183,8.50438231,0.02011926,0.25530528,0.64987354,0.75193684,1.67544681,5.83272420,2.33238287,0.00000000
-5.29764882,8.46498373,0.02012905,0.25442948,0.64137560,0.74533224,1.66310356,5.82865603,2.29542322,0.00000000
-5.29164582,8.42010208,0.02016684,0.25362797,0.63185337,0.73849548,1.65067134,5.81988241,2.25756280,0.00000000
-5.28564282,8.37011506,0.02023211,0.25291346,0.62143268,0.73149723,1.63839554,5.80639372,2.21916328,0.00000000
-5.27963982,8.31539039,0.02032368,0.25229791,0.61025251,0.72441194,1.62651519,5.78817061,2.18057871,0.00000000
-5.27363682,8.25627103,0.02043957,0.25179149,0.59846173,0.71731504,1.61525301,5.76518096,2.14214688,0.00000000
-5.26763382,8.19306081,0.02057703,0.25140145,0.58621558,0.71028001,1.60480542,5.73737781,2.10418060,0.00000000
-5.26163082,8.12601162,0.02073247,0.25113096,0.57367187,0.70337519,1.59533318,5.70469848,2.06695962,0.00000000
-5.25562781,8.05531293,0.02090147,0.25097803,0.56098716,0.69666081,1.58695312,5.66706516,2.03072332,0.00000000
-5.24962481,7.98108464,0.02107886,0.25093458,0.54831299,0.69018627,1.57973147,5.62438722,1.99566476,0.00000000
-5.24362181,7.90337366,0.02125879,0.25098575,0.53579240,0.68398784,1.57367923,5.57656525,1.96192634,0.00000000
-5.23761881,7.82215492,0.02143487,0.25110950,0.52355680,0.67808699,1.56874992,5.52349667,1.92959731,0.00000000
-5.23161581,7.73733685,0.02160032,0.25127658,0.51172338,0.67248946,1.56483992,5.46508313,1.89871342,0.00000000
-5.22561281,7.64877149,0.02174819,0.25145089,0.50039322,0.66718509,1.56179152,5.40123903,1.86925870,0.00000000
-5.21960980,7.55626872,0.02187157,0.25159024,0.48964998,0.66214843,1.55939852,5.33190130,1.84116944,0.00000000
-5.21360680,7.45961440,0.02196384,0.25164747,0.47955948,0.65734029,1.55741434,5.25703970,1.81434008,0.00000000
-5.20760380,7.35859154,0.02201892,0.25157195,0.47016997,0.65270984,1.55556223,5.17666761,1.78863102,0.00000000
-5.20160080,7.25300353,0.02203148,0.25131135,0.46151313,0.64819746,1.55354708,5.09085249,1.76387777,0.00000000
-5.19559780,7.14269865,0.02199724,0.25081371,0.45360574,0.64373804,1.55106838,4.99972595,1.73990112,0.00000000
-5.18959480,7.02759440,0.02191310,0.25002948,0.44645188,0.63926458,1.54783378,4.90349268,1.71651794,0.00000000
-5.18359180,6.90770081,0.02177733,0.24891378,0.44004552,0.63471192,1.54357240,4.80243797,1.69355199,0.00000000
-5.17758879,6.78314122,0.02158972,0.24742845,0.43437339,0.63002041,1.53804744,4.69693339,1.67084427,0.00000000
-5.17158579,6.65416972,0.02135162,0.24554403,0.42941789,0.62513935,1.53106746,4.58744030,1.64826241,0.00000000
-5.16558279,6.52118417,0.02106595,0.24324138,0.42515996,0.62002998,1.52249567,4.47451084,1.62570879,0.00000000
-5.15957979,6.38473397,0.02073716,0.24051301,0.42158165,0.61466799,1.51225694,4.35878619,1.60312674,0.00000000
-5.15357679,6.24552213,0.02037115,0.23736397,0.41866830,0.60904529,1.50034208,4.24099206,1.58050495,0.00000000
-5.14757379,6.10440111,0.01997507,0.23381231,0.41641024,0.60317112,1.48680923,4.12193123,1.55787949,0.00000000
-5.14157079,5.96236261,0.01955715,0.22988891,0.41480383,0.59707235,1.47178231,4.00247326,1.53533369,0.00000000
-5.13556778,5.82052127,0.01912642,0.22563700,0.41385186,0.59079307,1.45544662,3.88354157,1.51299582,0.00000000
-5.12956478,5.68009287,0.01869248,0.22111100,0.41356332,0.58439340,1.43804173,3.76609805,1.49103459,0.00000000
-5.12356178,5.54236769,0.01826515,0.21637503,0.41395240,0.57794774,1.41985209,3.65112571,1.46965296,0.00000000
-5.11755878,5.40867988,0.01785423,0.21150099,0.41503699,0.57154238,1.40119574,3.53960965,1.44908026,0.00000000
-5.11155578,5.28037391,0.01746917,0.20656630,0.41683662,0.56527267,1.38241162,3.43251706,1.42956323,0.00000000
-5.10555278,5.15876936,0.01711880,0.20165144,0.41936997,0.55923997,1.36384610,3.33077667,1.41135619,0.00000000
-5.09954977,5.04512511,0.01681110,0.19683738,0.42265218,0.55354821,1.34583924,3.23525843,1.39471089,0.00000000
-5.09354677,4.94060433,0.01655301,0.19220288,0.42669187,0.54830054,1.32871147,3.14675390,1.37986629,0.00000000
-5.08754377,4.84624146,0.01635022,0.18782200,0.43148838,0.54359593,1.31275113,3.06595811,1.36703881,0.00000000
-5.08154077,4.76291220,0.01620709,0.18376169,0.43702898,0.53952589,1.29820349,2.99345337,1.35641328,0.00000000
-5.07553777,4.69130772,0.01612658,0.18007969,0.44328651,0.53617149,1.28526153,2.92969562,1.34813496,0.00000000
-5.06953477,4.63191376,0.01611022,0.17682275,0.45021738,0.53360067,1.27405904,2.87500374,1.34230289,0.00000000
-5.06353177,4.58499541,0.01615815,0.17402527,0.45776014,0.53186593,1.26466610,2.82955221,1.33896477,0.00000000
-5.05752876,4.55058805,0.01626920,0.17170845,0.46583463,0.53100246,1.25708712,2.79336723,1.33811349,0.00000000
-5.05152576,4.52849461,0.01644094,0.16987982,0.47434192,0.53102681,1.25126158,2.76632663,1.33968544,0.00000000
-5.04552276,4.51828940,0.01666988,0.16853337,0.48316489,0.53193605,1.24706722,2.74816344,1.34356068,0.00000000
-5.03951976,4.51932819,0.01695156,0.16765011,0.49216960,0.53370746,1.24432568,2.73847297,1.34956481,0.00000000
-5.03351676,4.53076422,0.01728073,0.16719909,0.50120743,0.53629881,1.24281014,2.73672326,1.35747261,0.00000000
-5.02751376,4.55156974,0.01765149,0.16713884,0.51011782,0.53964916,1.24225479,2.74226855,1.36701331,0.00000000
-5.02151076,4.58056208,0.01805750,0.16741911,0.51873175,0.54368017,1.24236556,2.75436522,1.37787720,0.00000000
-5.01550775,4.61643371,0.01849204,0.16798290,0.52687571,0.54829788,1.24283178,2.77218983,1.38972350,0.00000000
-5.00950475,4.65778498,0.01894825,0.16876864,0.53437603,0.55339497,1.24333812,2.79485856,1.40218923,0.00000000
-5.00350175,4.70315874,0.01941916,0.16971244,0.54106362,0.55885330,1.24357653,2.82144749,1.41489859,0.00000000
-4.99749875,4.75107556,0.01989788,0.17075037,0.54677871,0.56454676,1.24325753,2.85101308,1.42747290,0.00000000
-4.99149575,4.80006838,0.02037763,0.17182056,0.55137566,0.57034432,1.24212039,2.88261215,1.43954034,0.00000000
-4.98549275,4.84871560,0.02085186,0.17286521,0.55472750,0.57611307,1.23994203,2.91532083,1.45074555,0.00000000
-4.97948974,4.89567149,0.02131429,0.17383225,0.55673008,0.58172132,1.23654398,2.94825192,1.46075847,0.00000000
-4.97348674,4.93969296,0.02175901,0.17467672,0.55730576,0.58704150,1.23179746,2.98057015,1.46928228,0.00000000
-4.96748374,4.97966204,0.02218046,0.17536188,0.55640629,0.59195287,1.22562626,3.01150493,1.47606007,0.00000000
-4.96148074,5.01460335,0.02257352,0.17585979,0.55401496,0.59634384,1.21800744,3.04036045,1.48088010,0.00000000
-4.95547774,5.04369624,0.02293353,0.17615166,0.55014771,0.60011394,1.20896980,3.06652285,1.48357940,0.00000000
-4.94947474,5.06628146,0.02325631,0.17622776,0.54485328,0.60317532,1.19859041,3.08946443,1.48404565,0.00000000
-4.94347174,5.08186238,0.02353819,0.17608695,0.53821234,0.60545382,1.18698929,3.10874520,1.48221732,0.00000000
-4.93746873,5.09010118,0.02377602,0.17573601,0.53033550,0.60688944,1.17432256,3.12401165,1.47808213,0.00000000
-4.93146573,5.09081035,0.02396719,0.17518865,0.52136038,0.60743649,1.16077452,3.13499339,1.47167384,0.00000000
-4.92546273,5.08394031,0.02410963,0.17446427,0.51144770,0.60706316,1.14654881,3.14149781,1.46306774,0.00000000
-4.91945973,5.06956396,0.02420182,0.17358669,0.50077669,0.60575091,1.13185934,3.14340342,1.45237492,0.00000000
-4.91345673,5.04785906,0.02424277,0.17258273,0.48953976,0.60349335,1.11692114,3.14065214,1.43973571,0.00000000
-4.90745373,5.01908939,0.02423205,0.17148074,0.47793684,0.60029516,1.10194166,3.13324128,1.42531257,0.00000000
-4.90145073,4.98358575,0.02416974,0.17030922,0.46616946,0.59617067,1.08711286,3.12121552,1.40928281,0.00000000
-4.89544772,4.94172768,0.02405644,0.16909547,0.45443486,0.59114259,1.07260424,3.10465941,1.39183142,0.00000000
-4.88944472,4.89392672,0.02389325,0.16786440,0.44292030,0.58524071,1.05855731,3.08369076,1.37314435,0.00000000
-4.88344172,4.84061200,0.02368172,0.16663750,0.43179794,0.57850081,1.04508137,3.05845523,1.35340262,0.00000000
-4.87743872,4.78221877,0.02342390,0.16543195,0.42122027,0.57096373,1.03225101,3.02912235,1.33277734,0.00000000
-4.87143572,4.71918007,0.02312224,0.16426001,0.41131644,0.56267472,1.02010507,2.99588307,1.31142598,0.00000000
-4.86543272,4.65192209,0.02277964,0.16312867,0.40218956,0.55368305,1.00864735,2.95894887,1.28948994,0.00000000
-4.85942971,4.58086292,0.02239939,0.16203943,0.39391508,0.54404197,0.99784869,2.91855244,1.26709350,0.00000000
-4.85342671,4.50641482,0.02198520,0.16098850,0.38654031,0.53380895,0.98765055,2.87494968,1.24434419,0.00000000
-4.84742371,4.42898949,0.02154114,0.15996714,0.38008498,0.52304610,0.97796969,2.82842284,1.22133437,0.00000000
-4.84142071,4.34900598,0.02107165,0.15896233,0.37454300,0.51182098,0.96870394,2.77928454,1.19814411,0.00000000
-4.83541771,4.26690057,0.02058157,0.15795762,0.36988504,0.50020741,0.95973860,2.72788229,1.17484490,0.00000000
-4.82941471,4.18313789,0.02007603,0.15693422,0.36606204,0.48828648,0.95095343,2.67460302,1.15150415,0.00000000
-4.82341171,4.09822247,0.01956054,0.15587232,0.36300927,0.47614756,0.94222976,2.61987743,1.12819014,0.00000000
-4.81740870,4.01270980,0.01904087,0.15475244,0.36065084,0.46388917,0.93345751,2.56418345,1.10497704,0.00000000
-4.81140570,3.92721609,0.01852307,0.15355696,0.35890444,0.45161976,0.92454181,2.50804860,1.08194972,0.00000000
-4.80540270,3.84242567,0.01801342,0.15227165,0.35768590,0.43945814,0.91540901,2.45205065,1.05920805,0.00000000
-4.79939970,3.75909540,0.01751836,0.15088712,0.35691367,0.42753356,0.90601163,2.39681630,1.03687031,0.00000000
-4.79339670,3.67805516,0.01704442,0.14940019,0.35651258,0.41598536,0.89633220,2.34301761,1.01507548,0.00000000
-4.78739370,3.60020397,0.01659814,0.14781506,0.35641712,0.40496207,0.88638576,2.29136573,0.99398416,0.00000000
-4.78139070,3.52650128,0.01618599,0.14614421,0.35657377,0.39461986,0.87622070,2.24260203,0.97377792,0.00000000
-4.77538769,3.45795318,0.01581423,0.14440898,0.35694253,0.38512042,0.86591812,2.19748644,0.95465706,0.00000000
-4.76938469,3.39559371,0.01548882,0.14263977,0.35749735,0.37662823,0.85558947,2.15678319,0.93683667,0.00000000
-4.76338169,3.34046151,0.01521524,0.14087584,0.35822581,0.36930714,0.84537270,2.12124420,0.92054121,0.00000000
-4.75737869,3.29357246,0.01499840,0.13916462,0.35912776,0.36331647,0.83542685,2.09159042,0.90599756,0.00000000
-4.75137569,3.25588923,0.01484248,0.13756069,0.36021332,0.35880665,0.82592555,2.06849192,0.89342712,0.00000000
-4.74537269,3.22828882,0.01475075,0.13612423,0.36150027,0.35591455,0.81704952,2.05254710,0.88303695,0.00000000
-4.73936968,3.21152955,0.01472549,0.13491925,0.36301103,0.35475866,0.80897847,2.04426211,0.87501070,0.00000000
-4.73336668,3.20621886,0.01476779,0.13401139,0.36476953,0.35543433,0.80188292,2.04403114,0.86949952,0.00000000
-4.72736368,3.21278362,0.01487749,0.13346564,0.36679811,0.35800931,0.79591613,2.05211862,0.86661359,0.00000000
-4.72136068,3.23144456,0.01505307,0.13334390,0.36911469,0.36251971,0.79120673,2.06864416,0.86641477,0.00000000
-4.71535768,3.26219622,0.01529160,0.13370259,0.37173049,0.36896676,0.78785253,2.09357118,0.86891067,0.00000000
-4.70935468,3.30479385,0.01558869,0.13459039,0.37464835,0.37731446,0.78591555,2.12669984,0.87405081,0.00000000
-4.70335168,3.35874832,0.01593851,0.13604619,0.37786181,0.38748838,0.78541900,2.16766506,0.88172487,0.00000000
-4.69734867,3.42332977,0.01633389,0.13809743,0.38135511,0.39937568,0.78634602,2.21593982,0.89176361,0.00000000
-4.69134567,3.49758042,0.01676639,0.14075884,0.38510396,0.41282656,0.78864055,2.27084410,0.90394229,0.00000000
-4.68534267,3.58033648,0.01722647,0.14403172,0.38907713,0.42765710,0.79221019,2.33155935,0.91798668,0.00000000
-4.67933967,3.67025858,0.01770374,0.14790371,0.39323880,0.44365357,0.79693102,2.39714816,0.93358156,0.00000000
-4.67333667,3.76587003,0.01818715,0.15234912,0.39755135,0.46057793,0.80265402,2.46657865,0.95038135,0.00000000
-4.66733367,3.86560134,0.01866538,0.15732981,0.40197858,0.47817467,0.80921298,2.53875271,0.96802246,0.00000000
-4.66133067,3.96783963,0.01912712,0.16279652,0.40648901,0.49617851,0.81643322,2.61253725,0.98613693,0.00000000
-4.65532766,4.07098083,0.01956143,0.16869068,0.41105914,0.51432280,0.82414098,2.68679730,1.00436677,0.00000000
-4.64932466,4.17348271,0.01995816,0.17494650,0.41567627,0.53234836,0.83217274,2.76042977,1.02237830,0.00000000
-4.64332166,4.27391659,0.02030827,0.18149325,0.42034090,0.55001233,0.84038404,2.83239658,1.03987592,0.00000000
