energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-2.92646323,1.93452646,0.46762114,1.51394185,0.00053377,0.02161764,0.00208041,0.09431054,0.15190376,0.37161261
-2.92046023,1.84289379,0.44206972,1.44530394,0.00049190,0.02052767,0.00206730,0.08909152,0.14277745,0.35471328
-2.91445723,1.76244636,0.42124592,1.38595267,0.00045774,0.01949291,0.00208439,0.08440362,0.13472209,0.33916907
-2.90845423,1.69438444,0.40527986,1.33684404,0.00043135,0.01852892,0.00213164,0.08028793,0.12779980,0.32526544
-2.90245123,1.63963543,0.39423058,1.29872945,0.00041272,0.01764861,0.00220854,0.07677202,0.12205044,0.31322975
-2.89644822,1.59883435,0.38808520,1.27214130,0.00040172,0.01686197,0.00231406,0.07386958,0.11749084,0.30322539
-2.89044522,1.57231187,0.38675939,1.25738353,0.00039815,0.01617585,0.00244668,0.07158040,0.11411473,0.29534810
-2.88444222,1.56009016,0.39009913,1.25452732,0.00040175,0.01559390,0.00260432,0.06989081,0.11189304,0.28962461
-2.87843922,1.56188670,0.39788372,1.26341237,0.00041218,0.01511658,0.00278439,0.06877442,0.11077480,0.28601356
-2.87243622,1.57712609,0.40983016,1.28365350,0.00042907,0.01474125,0.00298381,0.06819320,0.11068859,0.28440858
-2.86643322,1.60495945,0.42559879,1.31465285,0.00045200,0.01446243,0.00319898,0.06809894,0.11154439,0.28464349
-2.86043022,1.64429093,0.44480014,1.35561721,0.00048055,0.01427208,0.00342591,0.06843491,0.11323594,0.28649921
-2.85442721,1.69381062,0.46700301,1.40558018,0.00051424,0.01416000,0.00366024,0.06913774,0.11564348,0.28971234
-2.84842421,1.75203283,0.49174339,1.46342854,0.00055263,0.01411421,0.00389733,0.07013945,0.11863684,0.29398491
-2.84242121,1.81733859,0.51853433,1.52793202,0.00059523,0.01412149,0.00413238,0.07136957,0.12207874,0.29899495
-2.83641821,1.88802085,0.54687619,1.59777560,0.00064160,0.01416783,0.00436048,0.07275723,0.12582837,0.30440763
-2.83041521,1.96233101,0.57626714,1.67159307,0.00069129,0.01423896,0.00457681,0.07423323,0.12974491,0.30988646
-2.82441221,2.03852499,0.60621348,1.74800083,0.00074387,0.01432080,0.00477671,0.07573193,0.13369108,0.31510411
-2.81840920,2.11490735,0.63623943,1.82563063,0.00079894,0.01439994,0.00495583,0.07719290,0.13753654,0.31975270
-2.81240620,2.18987167,0.66589601,1.90315995,0.00085611,0.01446404,0.00511023,0.07856242,0.14116097,0.32355294
-2.80640320,2.26193603,0.69476859,1.97933898,0.00091503,0.01450218,0.00523650,0.07979449,0.14445685,0.32626206
-2.80040020,2.32977210,0.72248294,2.05301331,0.00097536,0.01450513,0.00533188,0.08085168,0.14733172,0.32768006
-2.79439720,2.39222720,0.74870952,2.12314142,0.00103678,0.01446558,0.00539431,0.08170547,0.14970993,0.32765439
-2.78839420,2.44833857,0.77316580,2.18880669,0.00109898,0.01437826,0.00542249,0.08233628,0.15153378,0.32608268
-2.78239120,2.49733996,0.79561681,2.24922377,0.00116166,0.01424000,0.00541590,0.08273322,0.15276410,0.32291365
-2.77638819,2.53866067,0.81587376,2.30373952,0.00122450,0.01404969,0.00537484,0.08289344,0.15338019,0.31814629
-2.77038519,2.57191776,0.83379132,2.35182912,0.00128718,0.01380824,0.00530037,0.08282126,0.15337913,0.31182735
-2.76438219,2.59690267,0.84926351,2.39308814,0.00134936,0.01351841,0.00519425,0.08252716,0.15277473,0.30404733
-2.75837919,2.61356339,0.86221896,2.42722174,0.00141065,0.01318465,0.00505893,0.08202660,0.15159589,0.29493539
-2.75237619,2.62198395,0.87261579,2.45403221,0.00147065,0.01281285,0.00489737,0.08133882,0.14988476,0.28465328
-2.74637319,2.62236280,0.88043666,2.47340613,0.00152891,0.01241016,0.00471302,0.08048567,0.14769462,0.27338872
-2.74037019,2.61499168,0.88568454,2.48530258,0.00158495,0.01198471,0.00450961,0.07949054,0.14508769,0.26134852
-2.73436718,2.60023663,0.88837944,2.48974335,0.00163826,0.01154542,0.00429114,0.07837749,0.14213296,0.24875179
-2.72836418,2.57852224,0.88855653,2.48680625,0.00168832,0.01110173,0.00406164,0.07717050,0.13890414,0.23582346
-2.72236118,2.55032013,0.88626587,2.47662200,0.00173462,0.01066343,0.00382516,0.07589302,0.13547784,0.22278843
-2.71635818,2.51614201,0.88157363,2.45937507,0.00177664,0.01024051,0.00358560,0.07456774,0.13193194,0.20986644
-2.71035518,2.47653769,0.87456493,2.43530826,0.00181392,0.00984299,0.00334665,0.07321658,0.12834436,0.19726788
-2.70435218,2.43209724,0.86534784,2.40473057,0.00184605,0.00948085,0.00311169,0.07186085,0.12479203,0.18519052
-2.69834917,2.38345687,0.85405838,2.36802755,0.00187273,0.00916388,0.00288377,0.07052160,0.12135020,0.17381720
-2.69234617,2.33130725,0.84086589,2.32567298,0.00189375,0.00890170,0.00266554,0.06922004,0.11809194,0.16331440
-2.68634317,2.27640290,0.82597833,2.27824053,0.00190902,0.00870363,0.00245926,0.06797802,0.11508784,0.15383156
-2.68034017,2.21957126,0.80964694,2.22641418,0.00191862,0.00857870,0.00226675,0.06681842,0.11240574,0.14550104
-2.67433717,2.16171981,0.79216968,2.17099588,0.00192275,0.00853556,0.00208944,0.06576549,0.11011054,0.13843851
-2.66833417,2.10383991,0.77389299,2.11290926,0.00192180,0.00858243,0.00192839,0.06484501,0.10826384,0.13274358
-2.66233117,2.04700618,0.75521151,2.05319833,0.00191627,0.00872699,0.00178428,0.06408426,0.10692353,0.12850053
-2.65632816,1.99237045,0.73656535,1.99302052,0.00190681,0.00897633,0.00165748,0.06351177,0.10614311,0.12577893
-2.65032516,1.94114981,0.71843498,1.93363357,0.00189418,0.00933676,0.00154807,0.06315679,0.10597085,0.12463406
-2.64432216,1.89460861,0.70133351,1.87637629,0.00187923,0.00981367,0.00145588,0.06304857,0.10644869,0.12510699
-2.63831916,1.85403475,0.68579673,1.82264357,0.00186284,0.01041135,0.00138054,0.06321545,0.10761100,0.12722433
-2.63231616,1.82071079,0.67237107,1.77385631,0.00184591,0.01113282,0.00132147,0.06368369,0.10948313,0.13099758
-2.62631316,1.79588113,0.66160000,1.73142731,0.00182930,0.01197959,0.00127796,0.06447632,0.11207999,0.13642212
-2.62031016,1.78071638,0.65400925,1.69672435,0.00181381,0.01295150,0.00124919,0.06561190,0.11540460,0.14347605
-2.61430715,1.77627650,0.65009158,1.67103185,0.00180012,0.01404654,0.00123419,0.06710330,0.11944685,0.15211875
-2.60830415,1.78347430,0.65029161,1.65551266,0.00178877,0.01526070,0.00123196,0.06895660,0.12418246,0.16228959
-2.60230115,1.80304104,0.65499131,1.65117139,0.00178015,0.01658790,0.00124140,0.07117030,0.12957232,0.17390670
-2.59629815,1.83549551,0.66449683,1.65882083,0.00177444,0.01801993,0.00126138,0.07373458,0.13556235,0.18686608
-2.59029515,1.88111819,0.67902706,1.67905266,0.00177163,0.01954654,0.00129074,0.07663111,0.14208382,0.20104129
-2.58429215,1.93993163,0.69870453,1.71221362,0.00177153,0.02115548,0.00132831,0.07983302,0.14905429,0.21628357
-2.57828914,2.01168805,0.72354887,1.75838806,0.00177375,0.02283275,0.00137291,0.08330537,0.15637909,0.23242289
-2.57228614,2.09586476,0.75347321,1.81738751,0.00177775,0.02456285,0.00142342,0.08700594,0.16395351,0.24926966
-2.56628314,2.19166787,0.78828359,1.88874780,0.00178286,0.02632913,0.00147876,0.09088639,0.17166534,0.26661731
-2.56028014,2.29804418,0.82768151,1.97173369,0.00178827,0.02811422,0.00153790,0.09489374,0.17939796,0.28424573
-2.55427714,2.41370115,0.87126948,2.06535120,0.00179317,0.02990045,0.00159995,0.09897207,0.18703375,0.30192536
-2.54827414,2.53713422,0.91855950,2.16836716,0.00179666,0.03167038,0.00166412,0.10306443,0.19445759,0.31942209
-2.54227114,2.66666074,0.96898409,2.27933541,0.00179792,0.03340731,0.00172976,0.10711487,0.20156049,0.33650247
-2.53626813,2.80045938,1.02190965,2.39662910,0.00179615,0.03509574,0.00179639,0.11107038,0.20824303,0.35293941
-2.53026513,2.93661376,1.07665160,2.51847794,0.00179067,0.03672189,0.00186370,0.11488281,0.21441852,0.36851787
-2.52426213,3.07315883,1.13249084,2.64300944,0.00178093,0.03827406,0.00193156,0.11851059,0.22001571,0.38304049
-2.51825913,3.20812852,1.18869106,2.76829282,0.00176651,0.03974297,0.00200002,0.12192014,0.22498092,0.39633292
-2.51225613,3.33960297,1.24451607,2.89238433,0.00174718,0.04112205,0.00206933,0.12508699,0.22927950,0.40824846
-2.50625313,3.46575384,1.29924689,3.01337239,0.00172289,0.04240750,0.00213989,0.12799642,0.23289655,0.41867211
-2.50025013,3.58488612,1.35219764,3.12942139,0.00169376,0.04359837,0.00221225,0.13064371,0.23583686,0.42752361
-2.49424712,3.69547515,1.40272998,3.23881249,0.00166010,0.04469641,0.00228708,0.13303398,0.23812408,0.43475943
-2.48824412,3.79619748,1.45026541,3.33998026,0.00162236,0.04570591,0.00236516,0.13518148,0.23979915,0.44037369
-2.48224112,3.88595498,1.49429513,3.43154403,0.00158118,0.04663337,0.00244731,0.13710862,0.24091814,0.44439792
-2.47623812,3.96389116,1.53438718,3.51233291,0.00153729,0.04748711,0.00253440,0.13884450,0.24154954,0.44689967
-2.47023512,4.02939989,1.57019061,3.58140394,0.00149153,0.04827681,0.00262729,0.14042330,0.24177119,0.44798021
-2.46423212,4.08212618,1.60143688,3.63805294,0.00144484,0.04901306,0.00272679,0.14188245,0.24166702,0.44777124
-2.45822911,4.12195981,1.62793841,3.68181810,0.00139821,0.04970681,0.00283366,0.14326069,0.24132371,0.44643095
-2.45222611,4.14902240,1.64958482,3.71247650,0.00135265,0.05036900,0.00294860,0.14459627,0.24082757,0.44413958
-2.44622311,4.16364908,1.66633707,3.73003440,0.00130920,0.05101004,0.00307220,0.14592517,0.24026160,0.44109464
-2.44022011,4.16636599,1.67822021,3.73471198,0.00126891,0.05163958,0.00320496,0.14727968,0.23970308,0.43750615
-2.43421711,4.15786504,1.68531517,3.72692382,0.00123279,0.05226620,0.00334730,0.14868723,0.23922162,0.43359195
-2.42821411,4.13897744,1.68775035,3.70725631,0.00120185,0.05289735,0.00349956,0.15016964,0.23887789,0.42957333
-2.42221111,4.11064723,1.68569345,3.67644333,0.00117705,0.05353931,0.00366202,0.15174277,0.23872287,0.42567111
-2.41620810,4.07390612,1.67934416,3.63534141,0.00115934,0.05419730,0.00383496,0.15341663,0.23879781,0.42210223
-2.41020510,4.02985054,1.66892804,3.58490561,0.00114959,0.05487572,0.00401861,0.15519589,0.23913470,0.41907686
-2.40420210,3.97962147,1.65469188,3.52616688,0.00114864,0.05557841,0.00421325,0.15708066,0.23975717,0.41679608
-2.39819910,3.92438735,1.63690060,3.46021177,0.00115728,0.05630897,0.00441916,0.15906769,0.24068173,0.41544986
-2.39219610,3.86533001,1.61583568,3.38816462,0.00117623,0.05707115,0.00463668,0.16115160,0.24191918,0.41521544
-2.38619310,3.80363299,1.59179478,3.31117239,0.00120614,0.05786916,0.00486616,0.16332621,0.24347606,0.41625579
-2.38019010,3.74047178,1.56509228,3.23039186,0.00124757,0.05870790,0.00510798,0.16558588,0.24535586,0.41871804
-2.37418709,3.67700483,1.53606020,3.14697873,0.00130095,0.05959318,0.00536248,0.16792648,0.24756004,0.42273172
-2.36818409,3.61436457,1.50504905,3.06207791,0.00136662,0.06053172,0.00562996,0.17034630,0.25008859,0.42840668
-2.36218109,3.55364731,1.47242793,2.97681427,0.00144473,0.06153106,0.00591057,0.17284637,0.25294012,0.43583058
-2.35617809,3.49590131,1.43858367,2.89228318,0.00153525,0.06259928,0.00620423,0.17543046,0.25611147,0.44506592
-2.35017509,3.44211245,1.40391828,2.80954012,0.00163795,0.06374460,0.00651060,0.17810462,0.25959676,0.45614675
-2.34417209,3.39318728,1.36884477,2.72958891,0.00175234,0.06497480,0.00682897,0.18087622,0.26338608,0.46907500
-2.33816908,3.34993366,1.33378109,2.65336838,0.00187768,0.06629654,0.00715815,0.18375262,0.26746389,0.48381679
-2.33216608,3.31303946,1.29914236,2.58173748,0.00201294,0.06771463,0.00749645,0.18673957,0.27180719,0.50029883
-2.32616308,3.28305031,1.26533152,2.51545917,0.00215677,0.06923123,0.00784161,0.18983932,0.27638378,0.51840534
-2.32016008,3.26034765,1.23272910,2.45518367,0.00230754,0.07084508,0.00819074,0.19304880,0.28115074,0.53797568
-2.31415708,3.24512848,1.20168231,2.40143200,0.00246331,0.07255087,0.00854035,0.19635770,0.28605332,0.55880309
-2.30815408,3.23738839,1.17249442,2.35458059,0.00262186,0.07433864,0.00888638,0.19974701,0.29102437,0.58063481
-2.30215108,3.23690947,1.14541480,2.31484822,0.00278075,0.07619347,0.00922424,0.20318773,0.29598454,0.60317383
-2.29614807,3.24325436,1.12063050,2.28228627,0.00293730,0.07809529,0.00954892,0.20664017,0.30084334,0.62608237
-2.29014507,3.25576767,1.09825982,2.25677313,0.00308873,0.08001906,0.00985511,0.21005381,0.30550091,0.64898728
-2.28414207,3.27358543,1.07834838,2.23801384,0.00323214,0.08193506,0.01013736,0.21336782,0.30985077,0.67148720
-2.27813907,3.29565293,1.06086802,2.22554510,0.00336466,0.08380961,0.01039026,0.21651211,0.31378324,0.69316134
-2.27213607,3.32075072,1.04571872,2.21874627,0.00348351,0.08560588,0.01060861,0.21940915,0.31718944,0.71357974
-2.26613307,3.34752803,1.03273337,2.21685603,0.00358607,0.08728500,0.01078762,0.22197623,0.31996577,0.73231450
-2.26013007,3.37454260,1.02168546,2.21899438,0.00366995,0.08880733,0.01092310,0.22412815,0.32201847,0.74895165
-2.25412706,3.40030531,1.01229903,2.22418926,0.00373312,0.09013375,0.01101164,0.22578030,0.32326820,0.76310307
-2.24812406,3.42332766,1.00426062,2.23140678,0.00377394,0.09122711,0.01105073,0.22685185,0.32365421,0.77441815
-2.24212106,3.44217030,0.99723247,2.23958388,0.00379122,0.09205355,0.01103891,0.22726889,0.32313792,0.78259438
-2.23611806,3.45549022,0.99086638,2.24766207,0.00378428,0.09258380,0.01097580,0.22696745,0.32170576,0.78738676
-2.23011506,3.46208473,0.98481756,2.25462074,0.00375293,0.09279429,0.01086219,0.22589623,0.31937090,0.78861531
-2.22411206,3.46093019,0.97875772,2.25950883,0.00369755,0.09266806,0.01069999,0.22401880,0.31617397,0.78617060
-2.21810905,3.45121391,0.97238686,2.26147324,0.00361901,0.09219545,0.01049217,0.22131529,0.31218249,0.78001691
-2.21210605,3.43235784,0.96544319,2.25978310,0.00351867,0.09137445,0.01024269,0.21778342,0.30748914,0.77019309
-2.20610305,3.40403327,0.95771081,2.25384869,0.00339832,0.09021084,0.00995635,0.21343893,0.30220888,0.75681099
-2.20010005,3.36616597,0.94902489,2.24323445,0.00326015,0.08871802,0.00963863,0.20831521,0.29647502,0.74005167
-2.19409705,3.31893187,0.93927404,2.22766563,0.00310664,0.08691651,0.00929549,0.20246243,0.29043443,0.72015958
-2.18809405,3.26274364,0.92840017,2.20702841,0.00294048,0.08483329,0.00893318,0.19594596,0.28424217,0.69743503
-2.18209105,3.19822913,0.91639573,2.18136385,0.00276451,0.08250092,0.00855804,0.18884442,0.27805557,0.67222526
-2.17608804,3.12620275,0.90329875,2.15085593,0.00258164,0.07995643,0.00817628,0.18124719,0.27202832,0.64491462
-2.17008504,3.04763139,0.88918597,2.11581468,0.00239473,0.07724022,0.00779381,0.17325181,0.26630460,0.61591416
-2.16408204,2.96359640,0.87416465,2.07665520,0.00220654,0.07439482,0.00741605,0.16496111,0.26101359,0.58565107
-2.15807904,2.87525353,0.85836342,2.03387381,0.00201968,0.07146374,0.00704783,0.15648035,0.25626460,0.55455840
-2.15207604,2.78379259,0.84192285,1.98802246,0.00183650,0.06849027,0.00669322,0.14791449,0.25214306,0.52306534
-2.14607304,2.69039846,0.82498621,1.93968290,0.00165912,0.06551648,0.00635551,0.13936555,0.24870742,0.49158832
-2.14007004,2.59621510,0.80769094,1.88944153,0.00148936,0.06258229,0.00603714,0.13093040,0.24598719,0.46052326
-2.13406703,2.50231393,0.79016126,1.83786634,0.00132871,0.05972473,0.00573968,0.12269869,0.24398214,0.43023895
-2.12806403,2.40966749,0.77250234,1.78548686,0.00117836,0.05697738,0.00546390,0.11475137,0.24266267,0.40107179
-2.12206103,2.31912925,0.75479614,1.73277781,0.00103922,0.05436991,0.00520978,0.10715944,0.24197134,0.37332179
-2.11605803,2.23141995,0.73709923,1.68014715,0.00091188,0.05192790,0.00497663,0.09998326,0.24182543,0.34724989
-2.11005503,2.14712049,0.71944251,1.62792861,0.00079672,0.04967277,0.00476316,0.09327216,0.24212048,0.32307645
-2.10405203,2.06667109,0.70183263,1.57637902,0.00069386,0.04762175,0.00456761,0.08706446,0.24273458,0.30098077
-2.09804902,1.99037627,0.68425517,1.52567985,0.00060328,0.04578812,0.00438789,0.08138781,0.24353321,0.28110158
-2.09204602,1.91841473,0.66667897,1.47594277,0.00052482,0.04418138,0.00422166,0.07625980,0.24437447,0.26353822
-2.08604302,1.85085319,0.64906154,1.42721852,0.00045821,0.04280751,0.00406650,0.07168876,0.24511452,0.24835249
-2.08004002,1.78766317,0.63135487,1.37950821,0.00040316,0.04166928,0.00392002,0.06767476,0.24561284,0.23557082
-2.07403702,1.72873948,0.61351142,1.33277632,0.00035937,0.04076642,0.00377994,0.06421067,0.24573732,0.22518690
-2.06803402,1.67391940,0.59548988,1.28696445,0.00032656,0.04009590,0.00364421,0.06128328,0.24536884,0.21716430
-2.06203102,1.62300151,0.57726015,1.24200504,0.00030454,0.03965208,0.00351104,0.05887437,0.24440521,0.21143936
-2.05602801,1.57576327,0.55880752,1.19783420,0.00029319,0.03942682,0.00337903,0.05696181,0.24276442,0.20792400
-2.05002501,1.53197676,0.54013565,1.15440311,0.00029252,0.03940954,0.00324710,0.05552055,0.24038697,0.20650855
-2.04402201,1.49142201,0.52126825,1.11168743,0.00030266,0.03958727,0.00311460,0.05452344,0.23723738,0.20706456
-2.03801901,1.45389767,0.50224949,1.06969451,0.00032388,0.03994468,0.00298126,0.05394210,0.23330475,0.20944763
-2.03201601,1.41922896,0.48314316,1.02846808,0.00035658,0.04046408,0.00284717,0.05374751,0.22860241,0.21350022
-2.02601301,1.38727299,0.46403072,0.98809057,0.00040128,0.04112552,0.00271276,0.05391060,0.22316686,0.21905443
-2.02001001,1.35792159,0.44500844,0.94868315,0.00045860,0.04190688,0.00257876,0.05440267,0.21705584,0.22593491
-2.01400700,1.33110212,0.42618384,0.91040374,0.00052924,0.04278408,0.00244616,0.05519579,0.21034586,0.23396179
-2.00800400,1.30677651,0.40767178,0.87344325,0.00061395,0.04373136,0.00231611,0.05626299,0.20312921,0.24295360
-2.00200100,1.28493894,0.38959039,0.83802055,0.00071346,0.04472169,0.00218993,0.05757852,0.19551063,0.25273026
-1.99599800,1.26561255,0.37205706,0.80437643,0.00082846,0.04572726,0.00206900,0.05911789,0.18760375,0.26311598
-1.98999500,1.24884541,0.35518486,0.77276691,0.00095954,0.04672004,0.00195474,0.06085797,0.17952744,0.27394209
-1.98399200,1.23470608,0.33907938,0.74345631,0.00110710,0.04767248,0.00184855,0.06277692,0.17140220,0.28504964
-1.97798899,1.22327874,0.32383620,0.71671022,0.00127135,0.04855821,0.00175177,0.06485416,0.16334680,0.29629172
-1.97198599,1.21465822,0.30953910,0.69278869,0.00145218,0.04935271,0.00166564,0.06707017,0.15547504,0.30753536
-1.96598299,1.20894473,0.29625884,0.67193972,0.00164919,0.05003407,0.00159130,0.06940634,0.14789296,0.31866296
-1.95997999,1.20623840,0.28405273,0.65439313,0.00186155,0.05058359,0.00152971,0.07184463,0.14069647,0.32957314
-1.95397699,1.20663364,0.27296467,0.64035497,0.00208803,0.05098629,0.00148170,0.07436737,0.13396936,0.34018102
-1.94797399,1.21021323,0.26302570,0.63000233,0.00232694,0.05123133,0.00144791,0.07695679,0.12778183,0.35041779
-1.94197099,1.21704225,0.25425494,0.62347878,0.00257615,0.05131225,0.00142882,0.07959473,0.12218954,0.36022977
-1.93596798,1.22716201,0.24666066,0.62089023,0.00283306,0.05122701,0.00142471,0.08226225,0.11723314,0.36957681
-1.92996498,1.24058394,0.24024154,0.62230139,0.00309465,0.05097788,0.00143570,0.08493925,0.11293819,0.37843037
-1.92396198,1.25728384,0.23498792,0.62773282,0.00335755,0.05057111,0.00146172,0.08760421,0.10931568,0.38677114
-1.91795898,1.27719671,0.23088287,0.63715851,0.00361805,0.05001652,0.00150256,0.09023397,0.10636274,0.39458665
-1.91195598,1.30021238,0.22790319,0.65050428,0.00387223,0.04932686,0.00155782,0.09280360,0.10406389,0.40186880
-1.90595298,1.32617229,0.22602016,0.66764682,0.00411606,0.04851713,0.00162696,0.09528646,0.10239244,0.40861160
-1.89994997,1.35486773,0.22520008,0.68841361,0.00434550,0.04760382,0.00170929,0.09765437,0.10131216,0.41480927
-1.89394697,1.38603972,0.22540449,0.71258370,0.00455660,0.04660414,0.00180401,0.09987795,0.10077909,0.42045488
-1.88794397,1.41938066,0.22659030,0.73988939,0.00474570,0.04553525,0.00191017,0.10192711,0.10074348,0.42553951
-1.88194097,1.45453798,0.22870960,0.77001893,0.00490946,0.04441360,0.00202673,0.10377173,0.10115167,0.43005213
-1.87593797,1.49111956,0.23170935,0.80262010,0.00504504,0.04325432,0.00215256,0.10538243,0.10194798,0.43398017
-1.86993497,1.52870090,0.23553101,0.83730472,0.00515019,0.04207078,0.00228644,0.10673143,0.10307650,0.43731065
-1.86393197,1.56683387,0.24011002,0.87365404,0.00522331,0.04087424,0.00242710,0.10779349,0.10448269,0.44003199
-1.85792896,1.60505662,0.24537533,0.91122484,0.00526352,0.03967367,0.00257323,0.10854688,0.10611483,0.44213616
-1.85192596,1.64290431,0.25124898,0.94955621,0.00527070,0.03847577,0.00272348,0.10897423,0.10792521,0.44362114
-1.84592296,1.67992028,0.25764578,0.98817689,0.00524551,0.03728502,0.00287650,0.10906337,0.10987110,0.44449348
-1.83991996,1.71566730,0.26447317,1.02661289,0.00518931,0.03610396,0.00303097,0.10880796,0.11191550,0.44477073
-1.83391696,1.74973826,0.27163129,1.06439547,0.00510418,0.03493347,0.00318557,0.10820802,0.11402759,0.44448368
-1.82791396,1.78176617,0.27901340,1.10106916,0.00499279,0.03377319,0.00333905,0.10727016,0.11618301,0.44367798
-1.82191096,1.81143301,0.28650652,1.13619965,0.00485833,0.03262192,0.00349023,0.10600766,0.11836386,0.44241535
-1.81590795,1.83847702,0.29399249,1.16938159,0.00470438,0.03147806,0.00363799,0.10444022,0.12055862,0.44077389
-1.80990495,1.86269850,0.30134940,1.20024593,0.00453479,0.03034002,0.00378131,0.10259353,0.12276179,0.43884770
-1.80390195,1.88396358,0.30845333,1.22846668,0.00435353,0.02920658,0.00391927,0.10049864,0.12497345,0.43674562
-1.79789895,1.90220617,0.31518046,1.25376698,0.00416458,0.02807719,0.00405105,0.09819104,0.12719873,0.43458911
-1.79189595,1.91742774,0.32140946,1.27592429,0.00397178,0.02695220,0.00417595,0.09570967,0.12944709,0.43250937
-1.78589295,1.92969511,0.32702407,1.29477429,0.00377874,0.02583302,0.00429338,0.09309579,0.13173162,0.43064375
-1.77988994,1.93913608,0.33191578,1.31021368,0.00358870,0.02472214,0.00440286,0.09039172,0.13406812,0.42913147
-1.77388694,1.94593314,0.33598652,1.32220125,0.00340448,0.02362313,0.00450400,0.08763966,0.13647423,0.42810898
-1.76788394,1.95031511,0.33915119,1.33075736,0.00322840,0.02254054,0.00459650,0.08488043,0.13896835,0.42770488
-1.76188094,1.95254705,0.34133994,1.33596161,0.00306227,0.02147974,0.00468017,0.08215237,0.14156855,0.42803486
-1.75587794,1.95291849,0.34250005,1.33794856,0.00290732,0.02044670,0.00475483,0.07949029,0.14429138,0.42919647
-1.74987494,1.95173038,0.34259727,1.33690156,0.00276428,0.01944772,0.00482040,0.07692455,0.14715060,0.43126430
-1.74387194,1.94928094,0.34161659,1.33304476,0.00263336,0.01848919,0.00487678,0.07448040,0.15015589,0.43428551
-1.73786893,1.94585100,0.33956233,1.32663352,0.00251429,0.01757729,0.00492392,0.07217737,0.15331150,0.43827593
-1.73186593,1.94168928,0.33645756,1.31794347,0.00240642,0.01671771,0.00496172,0.07002900,0.15661498,0.44321703
-1.72586293,1.93699811,0.33234282,1.30725865,0.00230876,0.01591538,0.00499008,0.06804265,0.16005601,0.44905376
-1.71985993,1.93192045,0.32727421,1.29485920,0.00222006,0.01517428,0.00500887,0.06621960,0.16361533,0.45569354
-1.71385693,1.92652870,0.32132101,1.28100918,0.00213891,0.01449721,0.00501788,0.06455526,0.16726397,0.46300644
-1.70785393,1.92081605,0.31456283,1.26594514,0.00206377,0.01388565,0.00501686,0.06303967,0.17096275,0.47082663
-1.70185093,1.91469098,0.30708653,1.24986601,0.00199314,0.01333968,0.00500553,0.06165801,0.17466217,0.47895516
-1.69584792,1.90797546,0.29898311,1.23292487,0.00192551,0.01285794,0.00498353,0.06039136,0.17830273,0.48716410
-1.68984492,1.90040717,0.29034452,1.21522320,0.00185951,0.01243760,0.00495050,0.05921753,0.18181571,0.49520182
-1.68384192,1.89164600,0.28126090,1.19680785,0.00179394,0.01207448,0.00490605,0.05811195,0.18512447,0.50279950
-1.67783892,1.88128475,0.27181801,1.17767109,0.00172776,0.01176316,0.00484980,0.05704866,0.18814620,0.50967855
-1.67183592,1.86886391,0.26209527,1.15775379,0.00166018,0.01149712,0.00478141,0.05600123,0.19079414,0.51555869
-1.66583292,1.85388979,0.25216431,1.13695156,0.00159063,0.01126897,0.00470063,0.05494376,0.19298019,0.52016657
-1.65982991,1.83585560,0.24208809,1.11512366,0.00151879,0.01107069,0.00460728,0.05385181,0.19461774,0.52324441
-1.65382691,1.81426429,0.23192071,1.09210412,0.00144455,0.01089392,0.00450133,0.05270319,0.19562478,0.52455855
-1.64782391,1.78865229,0.22170764,1.06771459,0.00136802,0.01073018,0.00438288,0.05147875,0.19592695,0.52390735
-1.64182091,1.75861298,0.21148658,1.04177815,0.00128949,0.01057124,0.00425225,0.05016298,0.19546056,0.52112829
-1.63581791,1.72381864,0.20128865,1.01413326,0.00120940,0.01040935,0.00410991,0.04874451,0.19417530,0.51610382
-1.62981491,1.68403993,0.19113979,0.98464731,0.00112832,0.01023750,0.00395658,0.04721643,0.19203661,0.50876589
-1.62381191,1.63916177,0.18106242,0.95322871,0.00104690,0.01004970,0.00379313,0.04557649,0.18902757,0.49909874
-1.61780890,1.58919491,0.17107707,0.91983713,0.00096584,0.00984114,0.00362068,0.04382710,0.18515008,0.48714002
-1.61180590,1.53428264,0.16120390,0.88449128,0.00088587,0.00960835,0.00344050,0.04197525,0.18042556,0.47298009
-1.60580290,1.47470222,0.15146410,0.84727381,0.00080770,0.00934935,0.00325403,0.04003223,0.17489476,0.45675960
-1.59979990,1.41086117,0.14188093,0.80833324,0.00073200,0.00906366,0.00306283,0.03801328,0.16861704,0.43866541
-1.59379690,1.34328856,0.13248057,0.76788278,0.00065938,0.00875236,0.00286857,0.03593713,0.16166888,0.41892510
-1.58779390,1.27262189,0.12329251,0.72619641,0.00059039,0.00841804,0.00267295,0.03382550,0.15414194,0.39780035
-1.58179090,1.19959026,0.11434971,0.68360221,0.00052548,0.00806471,0.00247769,0.03170252,0.14614049,0.37557939
-1.57578789,1.12499477,0.10568838,0.64047384,0.00046503,0.00769770,0.00228449,0.02959419,0.13777863,0.35256896
-1.56978489,1.04968721,0.09734757,0.59722026,0.00040931,0.00732353,0.00209497,0.02752783,0.12917720,0.32908613
-1.56378189,0.97454790,0.08936847,0.55427462,0.00035853,0.00694971,0.00191065,0.02553155,0.12046061,0.30545023
