energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.34667334,1.06513938,0.17645265,0.11879546,0.00017859,0.00983329,0.10149769,0.84569450,0.00147806,0.16531952
-3.34067034,1.11660655,0.18758710,0.12371617,0.00019709,0.01004005,0.10774434,0.88621564,0.00161811,0.17305535
-3.33466733,1.16487608,0.19832344,0.12830019,0.00021606,0.01019342,0.11376260,0.92417343,0.00175978,0.18015304
-3.32866433,1.20897645,0.20851121,0.13244965,0.00023531,0.01028832,0.11944816,0.95877913,0.00190138,0.18647432
-3.32266133,1.24800644,0.21800791,0.13607801,0.00025462,0.01032117,0.12469922,0.98929794,0.00204113,0.19189314
-3.31665833,1.28116134,0.22668397,0.13911301,0.00027377,0.01029007,0.12941933,1.01506965,0.00217725,0.19629913
-3.31065533,1.30775665,0.23442749,0.14149937,0.00029256,0.01019483,0.13352013,1.03552733,0.00230794,0.19960077
-3.30465233,1.32724848,0.24114889,0.14320084,0.00031078,0.01003701,0.13692393,1.05021328,0.00243156,0.20172788
-3.29864932,1.33924993,0.24678501,0.14420189,0.00032825,0.00981983,0.13956604,1.05879183,0.00254659,0.20263351
-3.29264632,1.34354268,0.25130265,0.14450859,0.00034482,0.00954810,0.14139684,1.06105836,0.00265177,0.20229514
-3.28664332,1.34008350,0.25470133,0.14414901,0.00036039,0.00922806,0.14238328,1.05694426,0.00274615,0.20071508
-3.28064032,1.32900531,0.25701505,0.14317277,0.00037489,0.00886712,0.14251000,1.04651773,0.00282912,0.19792011
-3.27463732,1.31061279,0.25831294,0.14165001,0.00038832,0.00847368,0.14177985,1.02998034,0.00290047,0.19396041
-3.26863432,1.28537269,0.25869879,0.13966965,0.00040074,0.00805684,0.14021388,1.00765949,0.00296043,0.18890778
-3.26263132,1.25389913,0.25830921,0.13733700,0.00041226,0.00762611,0.13785069,0.97999718,0.00300967,0.18285324
-3.25662831,1.21693442,0.25731062,0.13477078,0.00042307,0.00719113,0.13474525,0.94753548,0.00304930,0.17590415
-3.25062531,1.17532628,0.25589481,0.13209972,0.00043340,0.00676142,0.13096721,0.91089928,0.00308084,0.16818095
-3.24462231,1.13000191,0.25427354,0.12945865,0.00044354,0.00634610,0.12659873,0.87077706,0.00310616,0.15981362
-3.23861931,1.08194026,0.25267188,0.12698436,0.00045382,0.00595364,0.12173195,0.82790031,0.00312748,0.15093801
-3.23261631,1.03214309,0.25132082,0.12481125,0.00046460,0.00559169,0.11646617,0.78302249,0.00314719,0.14169223
-3.22661331,0.98160617,0.25044924,0.12306694,0.00047624,0.00526687,0.11090489,0.73689816,0.00316784,0.13221315
-3.22061031,0.93129122,0.25027543,0.12186798,0.00048912,0.00498469,0.10515272,0.69026309,0.00319199,0.12263314
-3.21460730,0.88209992,0.25099872,0.12131572,0.00050358,0.00474940,0.09931245,0.64381593,0.00322211,0.11307719
-3.20860430,0.83485044,0.25279126,0.12149266,0.00051992,0.00456396,0.09348224,0.59820208,0.00326046,0.10366048
-3.20260130,0.79025757,0.25579057,0.12245921,0.00053838,0.00443004,0.08775302,0.55400009,0.00330897,0.09448635
-3.19659830,0.74891675,0.26009305,0.12425110,0.00055913,0.00434800,0.08220634,0.51171108,0.00336917,0.08564486
-3.19059530,0.71129270,0.26574879,0.12687763,0.00058225,0.00431702,0.07691258,0.47175123,0.00344207,0.07721187
-3.18459230,0.67771276,0.27275809,0.13032067,0.00060770,0.00433512,0.07192966,0.43444754,0.00352810,0.06924861
-3.17858929,0.64836518,0.28106991,0.13453473,0.00063536,0.00439934,0.06730223,0.40003677,0.00362706,0.06180175
-3.17258629,0.62330235,0.29058236,0.13944796,0.00066497,0.00450589,0.06306139,0.36866738,0.00373814,0.05490391
-3.16658329,0.60244872,0.30114549,0.14496423,0.00069616,0.00465032,0.05922492,0.34040437,0.00385986,0.04857459
-3.16058029,0.58561308,0.31256635,0.15096626,0.00072849,0.00482777,0.05579796,0.31523650,0.00399018,0.04282135
-3.15457729,0.57250489,0.32461631,0.15731973,0.00076139,0.00503318,0.05277416,0.29308571,0.00412652,0.03764134
-3.14857429,0.56275386,0.33704041,0.16387828,0.00079424,0.00526157,0.05013713,0.27381810,0.00426589,0.03302295
-3.14257129,0.55593229,0.34956860,0.17048936,0.00082636,0.00550832,0.04786230,0.25725631,0.00440499,0.02894757
-3.13656828,0.55157929,0.36192847,0.17700067,0.00085706,0.00576945,0.04591886,0.24319244,0.00454035,0.02539146
-3.13056528,0.54922608,0.37385904,0.18326698,0.00088564,0.00604194,0.04427196,0.23140149,0.00466850,0.02232750
-3.12456228,0.54842158,0.38512522,0.18915729,0.00091145,0.00632397,0.04288494,0.22165446,0.00478612,0.01972701
-3.11855928,0.54875734,0.39553218,0.19456177,0.00093387,0.00661525,0.04172146,0.21373102,0.00489021,0.01756135
-3.11255628,0.54989097,0.40493941,0.19939852,0.00095243,0.00691723,0.04074761,0.20743118,0.00497823,0.01580339
-3.10655328,0.55156738,0.41327352,0.20361973,0.00096674,0.00723335,0.03993384,0.20258561,0.00504828,0.01442885
-3.10055028,0.55363681,0.42053950,0.20721695,0.00097658,0.00756920,0.03925660,0.19906447,0.00509918,0.01341738
-3.09454727,0.55606938,0.42682978,0.21022538,0.00098189,0.00793261,0.03869974,0.19678436,0.00513059,0.01275338
-3.08854427,0.55896519,0.43233075,0.21272683,0.00098280,0.00833374,0.03825560,0.19571322,0.00514308,0.01242671
-3.08254127,0.56255985,0.43732614,0.21485125,0.00097964,0.00878498,0.03792567,0.19587312,0.00513818,0.01243298
-3.07653827,0.56722500,0.44219730,0.21677664,0.00097292,0.00930085,0.03772098,0.19734081,0.00511833,0.01277374
-3.07053527,0.57346362,0.44741991,0.21872738,0.00096337,0.00989776,0.03766203,0.20024594,0.00508687,0.01345629
-3.06453227,0.58190028,0.45355717,0.22097076,0.00095188,0.01059367,0.03777843,0.20476714,0.00504796,0.01449331
-3.05852926,0.59326625,0.46124959,0.22381191,0.00093951,0.01140764,0.03810811,0.21112592,0.00500649,0.01590220
-3.05252626,0.60837993,0.47120138,0.22758710,0.00092747,0.01235928,0.03869626,0.21957852,0.00496789,0.01770423
-3.04652326,0.62812299,0.48416384,0.23265555,0.00091710,0.01346812,0.03959397,0.23040606,0.00493801,0.01992341
-3.04052026,0.65341275,0.50091611,0.23938997,0.00090978,0.01475290,0.04085660,0.24390306,0.00492291,0.02258516
-3.03451726,0.68517149,0.52224366,0.24816603,0.00090699,0.01623072,0.04254199,0.26036476,0.00492865,0.02571489
-3.02851426,0.72429373,0.54891524,0.25935098,0.00091017,0.01791630,0.04470843,0.28007361,0.00496111,0.02933633
-3.02251126,0.77161209,0.58165883,0.27329182,0.00092073,0.01982105,0.04741267,0.30328524,0.00502576,0.03346985
-3.01650825,0.82786309,0.62113727,0.29030324,0.00094001,0.02195231,0.05070780,0.33021449,0.00512746,0.03813077
-3.01050525,0.89365387,0.66792449,0.31065585,0.00096921,0.02431254,0.05464119,0.36102188,0.00527029,0.04332757
-3.00450225,0.96943091,0.72248286,0.33456492,0.00100936,0.02689866,0.05925254,0.39580114,0.00545737,0.04906036
-2.99849925,1.05545216,0.78514267,0.36218014,0.00106127,0.02970150,0.06457204,0.43456815,0.00569073,0.05531939
-2.99249625,1.15176347,0.85608442,0.39357678,0.00112552,0.03270543,0.07061882,0.47725204,0.00597119,0.06208388
-2.98649325,1.25818060,0.93532459,0.42874855,0.00120237,0.03588813,0.07739960,0.52368860,0.00629831,0.06932113
-2.98049025,1.37427765,1.02270558,0.46760264,0.00129179,0.03922072,0.08490772,0.57361662,0.00667037,0.07698598
-2.97448724,1.49938266,1.11789035,0.50995711,0.00139341,0.04266794,0.09312249,0.62667745,0.00708433,0.08502074
-2.96848424,1.63258108,1.22036209,0.55554090,0.00150651,0.04618877,0.10200892,0.68241780,0.00753595,0.09335552
-2.96248124,1.77272712,1.32942914,0.60399670,0.00163004,0.04973720,0.11151790,0.74029611,0.00801985,0.10190913
-2.95647824,1.91846321,1.44423521,0.65488654,0.00176259,0.05326325,0.12158676,0.79969216,0.00852965,0.11059031
-2.95047524,2.06824692,1.56377464,0.70770017,0.00190242,0.05671419,0.13214018,0.85991986,0.00905815,0.11929957
-2.94447224,2.22038481,1.68691235,0.76186608,0.00204753,0.06003599,0.14309155,0.92024278,0.00959749,0.12793127
-2.93846923,2.37307198,1.81240783,0.81676459,0.00219565,0.06317478,0.15434453,0.97989182,0.01013944,0.13637612
-2.93246623,2.52443600,1.93894235,0.87174297,0.00234431,0.06607850,0.16579494,1.03808448,0.01067555,0.14452387
-2.92646323,2.67258366,2.06514847,0.92613172,0.00249090,0.06869843,0.17733285,1.09404486,0.01119745,0.15226612
-2.92046023,2.81564854,2.18964072,0.97926158,0.00263274,0.07099070,0.18884465,1.14702369,0.01169706,0.15949913
-2.91445723,2.95183777,2.31104640,1.03048054,0.00276717,0.07291765,0.20021532,1.19631753,0.01216681,0.16612654
-2.90845423,3.07947589,2.42803526,1.07917026,0.00289159,0.07444902,0.21133053,1.24128622,0.01259983,0.17206184
-2.90245123,3.19704419,2.53934706,1.12476112,0.00300353,0.07556279,0.22207863,1.28136814,0.01299016,0.17723048
-2.89644822,3.30321397,2.64381603,1.16674534,0.00310078,0.07624584,0.23235253,1.31609238,0.01333283,0.18157163
-2.89044522,3.39687248,2.74039145,1.20468768,0.00318140,0.07649420,0.24205125,1.34508766,0.01362398,0.18503937
-2.88444222,3.47714072,2.82815370,1.23823334,0.00324379,0.07631299,0.25108127,1.36808751,0.01386090,0.18760342
-2.87843922,3.54338276,2.90632555,1.26711277,0.00328676,0.07571603,0.25935758,1.38493187,0.01404204,0.18924931
-2.87243622,3.59520657,2.97427854,1.29114326,0.00330951,0.07472517,0.26680446,1.39556506,0.01416696,0.18997806
-2.86643322,3.63245686,3.03153457,1.31022758,0.00331170,0.07336928,0.27335600,1.40003064,0.01423627,0.18980531
-2.86043022,3.65520085,3.07776319,1.32434972,0.00329342,0.07168312,0.27895639,1.39846342,0.01425150,0.18876019
-2.85442721,3.66370824,3.11277507,1.33356821,0.00325520,0.06970594,0.28356001,1.39107953,0.01421495,0.18688374
-2.84842421,3.65842678,3.13651240,1.33800755,0.00319795,0.06748011,0.28713144,1.37816491,0.01412958,0.18422715
-2.84242121,3.63995516,3.14903718,1.33784834,0.00312297,0.06504968,0.28964532,1.36006323,0.01399880,0.18084996
-2.83641821,3.60901481,3.15051801,1.33331662,0.00303183,0.06245892,0.29108617,1.33716369,0.01382633,0.17681809
-2.83041521,3.56642225,3.14121653,1.32467333,0.00292638,0.05975112,0.29144828,1.30988961,0.01361603,0.17220207
-2.82441221,3.51306344,3.12147402,1.31220419,0.00280867,0.05696743,0.29073551,1.27868805,0.01337178,0.16707535
-2.81840920,3.44987120,3.09169905,1.29621076,0.00268084,0.05414593,0.28896125,1.24402105,0.01309733,0.16151282
-2.81240620,3.37780669,3.05235659,1.27700299,0.00254512,0.05132101,0.28614831,1.20635872,0.01279625,0.15558960
-2.80640320,3.29784533,3.00395892,1.25489356,0.00240372,0.04852288,0.28232900,1.16617416,0.01247182,0.14938007
-2.80040020,3.21096735,2.94705863,1.23019418,0.00225881,0.04577739,0.27754506,1.12394026,0.01212705,0.14295719
-2.79439720,3.11815278,2.88224356,1.20321384,0.00211244,0.04310607,0.27184772,1.08012808,0.01176465,0.13639201
-2.78839420,3.02038029,2.81013362,1.17425889,0.00196653,0.04052639,0.26529763,1.03520661,0.01138705,0.12975350
-2.78239120,2.91862919,2.73137922,1.14363459,0.00182283,0.03805212,0.25796479,0.98964343,0.01099645,0.12310840
-2.77638819,2.81388360,2.64666071,1.11164793,0.00168288,0.03569390,0.24992827,0.94390586,0.01059491,0.11652137
-2.77038519,2.70713771,2.55668862,1.07861111,0.00154803,0.03345984,0.24127590,0.89846221,0.01018439,0.11005509
-2.76438219,2.59940108,2.46220389,1.04484532,0.00141940,0.03135618,0.23210366,0.85378268,0.00976685,0.10377042
-2.75837919,2.49170301,2.36397779,1.01068428,0.00129795,0.02938794,0.22251496,0.81033955,0.00934433,0.09772658
-2.75237619,2.38509492,2.26281096,0.97647710,0.00118440,0.02755952,0.21261970,0.76860647,0.00891900,0.09198125
-2.74637319,2.28065017,2.15953115,0.94259006,0.00107932,0.02587523,0.20253311,0.72905647,0.00849325,0.08659057
-2.74037019,2.17946065,2.05498930,0.90940695,0.00098311,0.02433972,0.19237442,0.69215887,0.00806971,0.08160911
-2.73436718,2.08262995,1.95005393,0.87732780,0.00089605,0.02295830,0.18226532,0.65837477,0.00765131,0.07708964
-2.72836418,1.99126289,1.84560349,0.84676582,0.00081827,0.02173709,0.17232833,0.62815153,0.00724125,0.07308284
-2.72236118,1.90645170,1.74251693,0.81814259,0.00074983,0.02068311,0.16268499,0.60191607,0.00684299,0.06963690
-2.71635818,1.82925909,1.64166261,0.79188147,0.00069071,0.01980417,0.15345403,0.58006745,0.00646025,0.06679694
-2.71035518,1.76069876,1.54388574,0.76839957,0.00064081,0.01910868,0.14474944,0.56296885,0.00609691,0.06460444
-2.70435218,1.70171400,1.44999481,0.74809844,0.00060003,0.01860533,0.13667859,0.55093923,0.00575697,0.06309642
-2.69834917,1.65315505,1.36074749,0.73135379,0.00056819,0.01830273,0.12934036,0.54424500,0.00544446,0.06230474
-2.69234617,1.61575623,1.27683638,0.71850474,0.00054514,0.01820892,0.12282333,0.54309182,0.00516332,0.06225512
-2.68634317,1.59011329,1.19887524,0.70984287,0.00053070,0.01833087,0.11720410,0.54761706,0.00491731,0.06296629
-2.68034017,1.57666224,1.12738622,0.70560157,0.00052469,0.01867397,0.11254571,0.55788292,0.00470994,0.06444903
-2.67433717,1.57566009,1.06278842,0.70594604,0.00052695,0.01924145,0.10889624,0.57387054,0.00454427,0.06670523
-2.66833417,1.58716854,1.00538851,0.71096448,0.00053731,0.02003395,0.10628764,0.59547534,0.00442289,0.06972698
-2.66233117,1.61104101,0.95537348,0.72066063,0.00055564,0.02104897,0.10473471,0.62250382,0.00434777,0.07349574
-2.65632816,1.64691403,0.91280607,0.73494819,0.00058179,0.02228056,0.10423440,0.65467192,0.00432018,0.07798163
-2.65032516,1.69420312,0.87762287,0.75364728,0.00061565,0.02371896,0.10476536,0.69160525,0.00434063,0.08314287
-2.64432216,1.75210401,0.84963545,0.77648330,0.00065711,0.02535043,0.10628781,0.73284126,0.00440877,0.08892548
-2.63831916,1.81959931,0.82853428,0.80308828,0.00070603,0.02715718,0.10874373,0.77783366,0.00452339,0.09526318
-2.63231616,1.89547103,0.81389569,0.83300490,0.00076231,0.02911744,0.11205750,0.82595901,0.00468237,0.10207772
-2.62631316,1.97831902,0.80519140,0.86569329,0.00082579,0.03120570,0.11613683,0.87652579,0.00488271,0.10927948
-2.62031016,2.06658543,0.80180074,0.90054050,0.00089630,0.03339306,0.12087417,0.92878585,0.00512054,0.11676860
-2.61430715,2.15858473,0.80302500,0.93687260,0.00097362,0.03564779,0.12614855,0.98194824,0.00539118,0.12443640
-2.60830415,2.25253930,0.80810380,0.97396936,0.00105747,0.03793602,0.13182781,1.03519531,0.00568925,0.13216740
-2.60230115,2.34661952,0.81623293,1.01108091,0.00114749,0.04022257,0.13777123,1.08770075,0.00600875,0.13984165
-2.59629815,2.43898783,0.82658333,1.04744637,0.00124325,0.04247187,0.14383255,1.13864938,0.00634322,0.14733749
-2.59029515,2.52784557,0.83832074,1.08231376,0.00134418,0.04464900,0.14986323,1.18725800,0.00668592,0.15453458
-2.58429215,2.61148113,0.85062541,1.11496056,0.00144964,0.04672078,0.15571605,1.23279688,0.00702995,0.16131725
-2.57828914,2.68831813,0.86271153,1.14471452,0.00155882,0.04865684,0.16124869,1.27461106,0.00736851,0.16757781
-2.57228614,2.75696162,0.87384562,1.17097368,0.00167082,0.05043072,0.16632742,1.31214065,0.00769505,0.17321990
-2.56628314,2.81624075,0.88336365,1.19322507,0.00178459,0.05202076,0.17083068,1.34493937,0.00800350,0.17816169
-2.56028014,2.86524591,0.89068601,1.21106119,0.00189896,0.05341104,0.17465232,1.37269030,0.00828843,0.18233867
-2.55427714,2.90335868,0.89533021,1.22419354,0.00201267,0.05459193,0.17770456,1.39521809,0.00854525,0.18570598
-2.54827414,2.93027280,0.89692060,1.23246252,0.00212437,0.05556063,0.17992037,1.41249678,0.00877033,0.18824015
-2.54227114,2.94600506,0.89519495,1.23584319,0.00223265,0.05632130,0.18125524,1.42465260,0.00896116,0.18994005
-2.53626813,2.95089484,0.89000753,1.23444633,0.00233607,0.05688497,0.18168820,1.43196128,0.00911636,0.19082705
-2.53026513,2.94559198,0.88132860,1.22851469,0.00243321,0.05726918,0.18122213,1.43483952,0.00923578,0.19094429
-2.52426213,2.93103270,0.86924030,1.21841431,0.00252270,0.05749732,0.17988312,1.43383081,0.00932046,0.19035512
-2.51825913,2.90840428,0.85392900,1.20462107,0.00260327,0.05759770,0.17771916,1.42958560,0.00937256,0.18914059
-2.51225613,2.87909934,0.83567445,1.18770306,0.00267378,0.05760237,0.17479795,1.42283664,0.00939527,0.18739632
-2.50625313,2.84466143,0.81483608,1.16829907,0.00273328,0.05754579,0.17120407,1.41437015,0.00939270,0.18522861
-2.50025013,2.80672393,0.79183697,1.14709440,0.00278102,0.05746330,0.16703556,1.40499394,0.00936961,0.18275018
-2.49424712,2.76694470,0.76714609,1.12479461,0.00281650,0.05738957,0.16240009,1.39550379,0.00933131,0.18007551
-2.48824412,2.72693924,0.74125959,1.10209860,0.00283946,0.05735705,0.15741083,1.38664952,0.00928333,0.17731622
-2.48224112,2.68821526,0.71468171,1.07967191,0.00284992,0.05739442,0.15218226,1.37910221,0.00923124,0.17457644
-2.47623812,2.65211148,0.68790621,1.05812163,0.00284818,0.05752525,0.14682608,1.37342418,0.00918041,0.17194870
-2.47023512,2.61974357,0.66139897,1.03797376,0.00283476,0.05776683,0.14144733,1.37004307,0.00913573,0.16951017
-2.46423212,2.59195946,0.63558242,1.01965422,0.00281046,0.05812928,0.13614104,1.36923136,0.00910147,0.16731976
-2.45822911,2.56930632,0.61082237,1.00347427,0.00277624,0.05861497,0.13098931,1.37109239,0.00908105,0.16541599
-2.45222611,2.55201058,0.58741770,0.98962075,0.00273325,0.05921823,0.12605922,1.37555363,0.00907691,0.16381583
-2.44622311,2.53997189,0.56559323,0.97815193,0.00268273,0.05992547,0.12140132,1.38236759,0.00909044,0.16251450
-2.44022011,2.53277137,0.54549586,0.96899862,0.00262602,0.06071563,0.11704897,1.39112050,0.00912190,0.16148630
-2.43421711,2.52969360,0.52719413,0.96197080,0.00256443,0.06156098,0.11301849,1.40124836,0.00917042,0.16068634
-2.42821411,2.52976136,0.51068095,0.95676915,0.00249930,0.06242816,0.10930989,1.41205980,0.00923407,0.16005311
-2.42221111,2.53178138,0.49587924,0.95300105,0.00243183,0.06327955,0.10590840,1.42276455,0.00930993,0.15951173
-2.41620810,2.53439893,0.48265015,0.95020015,0.00236315,0.06407475,0.10278645,1.43250639,0.00939424,0.15897784
-2.41020510,2.53615877,0.47080336,0.94784862,0.00229423,0.06477227,0.09990608,1.44039900,0.00948255,0.15836164
-2.40420210,2.53556947,0.46010883,0.94540108,0.00222586,0.06533117,0.09722167,1.44556303,0.00956993,0.15757230
-2.39819910,2.53116839,0.45030956,0.94230916,0.00215867,0.06571274,0.09468276,1.44716276,0.00965122,0.15652210
-2.39219610,2.52158426,0.44113465,0.93804553,0.00209310,0.06588205,0.09223696,1.44444069,0.00972116,0.15513046
-2.38619310,2.50559477,0.43231214,0.93212650,0.00202943,0.06580933,0.08983259,1.43674851,0.00977472,0.15332744
-2.38019010,2.48217676,0.42358107,0.92413222,0.00196779,0.06547116,0.08742125,1.42357315,0.00980725,0.15105678
-2.37418709,2.45054706,0.41470233,0.91372379,0.00190816,0.06485134,0.08495992,1.40455682,0.00981472,0.14827811
-2.36818409,2.41019249,0.40546793,0.90065653,0.00185046,0.06394150,0.08241268,1.37951044,0.00979384,0.14496853
-2.36218109,2.36088818,0.39570836,0.88478923,0.00179454,0.06274137,0.07975205,1.34841989,0.00974226,0.14112326
-2.35617809,2.30270380,0.38529783,0.86608889,0.00174021,0.06125874,0.07695975,1.31144517,0.00965864,0.13675566
-2.35017509,2.23599802,0.37415747,0.84463126,0.00168733,0.05950910,0.07402706,1.26891270,0.00954272,0.13189634
-2.34417209,2.16140190,0.36225629,0.82059702,0.00163578,0.05751505,0.07095467,1.22130151,0.00939533,0.12659172
-2.33816908,2.07979243,0.34961009,0.79426419,0.00158554,0.05530539,0.06775225,1.16922392,0.00921838,0.12090195
-2.33216608,1.99225787,0.33627862,0.76599720,0.00153668,0.05291406,0.06443750,1.11340216,0.00901476,0.11489841
-2.32616308,1.90005672,0.32236103,0.73623319,0.00148941,0.05037895,0.06103511,1.05464179,0.00878830,0.10866092
-2.32016008,1.80457237,0.30799008,0.70546625,0.00144406,0.04774060,0.05757537,0.99380345,0.00854354,0.10227479
-2.31415708,1.70726562,0.29332532,0.67423046,0.00140110,0.04504085,0.05409282,0.93177409,0.00828563,0.09582774
-2.30815408,1.60962706,0.27854573,0.64308235,0.00136116,0.04232157,0.05062472,0.86943896,0.00802010,0.08940711
-2.30215108,1.51313133,0.26384200,0.61258370,0.00132497,0.03962340,0.04720966,0.80765539,0.00775268,0.08309711
-2.29614807,1.41919499,0.24940896,0.58328518,0.00129342,0.03698469,0.04388622,0.74722935,0.00748907,0.07697646
-2.29014507,1.32913946,0.23543835,0.55571173,0.00126748,0.03444049,0.04069178,0.68889548,0.00723473,0.07111645
-2.28414207,1.24416023,0.22211227,0.53034998,0.00124823,0.03202184,0.03766155,0.63330107,0.00699471,0.06557939
-2.27813907,1.16530306,0.20959747,0.50763826,0.00123683,0.02975517,0.03482778,0.58099438,0.00677346,0.06041750
-2.27213607,1.09344777,0.19804078,0.48795944,0.00123451,0.02766197,0.03221923,0.53241728,0.00657468,0.05567239
-2.26613307,1.02929947,0.18756565,0.47163673,0.00124257,0.02575859,0.02986086,0.48790215,0.00640123,0.05137482
-2.26013007,0.97338727,0.17826996,0.45893245,0.00126236,0.02405635,0.02777376,0.44767271,0.00625500,0.04754506
-2.25412706,0.92606967,0.17022510,0.45004962,0.00129527,0.02256175,0.02597524,0.41184847,0.00613695,0.04419350
-2.24812406,0.88754600,0.16347618,0.44513608,0.00134276,0.02127687,0.02447911,0.38045214,0.00604705,0.04132159
-2.24212106,0.85787275,0.15804337,0.44429066,0.00140635,0.02019987,0.02329615,0.35341945,0.00598438,0.03892308
-2.23611806,0.83698366,0.15392425,0.44757107,0.00148759,0.01932563,0.02243458,0.33061083,0.00594715,0.03698533
-2.23011506,0.82471229,0.15109681,0.45500264,0.00158812,0.01864642,0.02190063,0.31182421,0.00593287,0.03549079
-2.22411206,0.82081564,0.14952309,0.46658751,0.00170963,0.01815264,0.02169914,0.29680838,0.00593848,0.03441845
-2.21810905,0.82499756,0.14915317,0.48231344,0.00185385,0.01783348,0.02183407,0.28527629,0.00596050,0.03374522
-2.21210605,0.83693064,0.14992927,0.50216167,0.00202255,0.01767758,0.02230895,0.27691792,0.00599522,0.03344721
-2.20610305,0.85627546,0.15178965,0.52611317,0.00221752,0.01767367,0.02312727,0.27141210,0.00603884,0.03350083
-2.20010005,0.88269616,0.15467238,0.55415276,0.00244049,0.01781096,0.02429263,0.26843704,0.00608770,0.03388364
-2.19409705,0.91587174,0.15851835,0.58627074,0.00269312,0.01807962,0.02580881,0.26767936,0.00613840,0.03457495
-2.18809405,0.95550236,0.16327385,0.62246175,0.00297689,0.01847092,0.02767964,0.26884124,0.00618793,0.03555614
-2.18209105,1.00131064,0.16889217,0.66272076,0.00329306,0.01897737,0.02990870,0.27164592,0.00623380,0.03681072
-2.17608804,1.05303793,0.17533447,0.70703633,0.00364252,0.01959265,0.03249883,0.27584123,0.00627412,0.03832406
-2.17008504,1.11043598,0.18256970,0.75538143,0.00402574,0.02031146,0.03545155,0.28120147,0.00630763,0.04008291
-2.16408204,1.17325467,0.19057366,0.80770227,0.00444259,0.02112920,0.03876630,0.28752763,0.00633370,0.04207472
-2.15807904,1.24122670,0.19932731,0.86390587,0.00489229,0.02204157,0.04243967,0.29464627,0.00635234,0.04428676
-2.15207604,1.31405044,0.20881441,0.92384703,0.00537325,0.02304413,0.04646451,0.30240723,0.00636410,0.04670517
-2.14607304,1.39137222,0.21901865,0.98731577,0.00588302,0.02413183,0.05082918,0.31068050,0.00637002,0.04931398
-2.14007004,1.47276938,0.22992048,1.05402595,0.00641818,0.02529847,0.05551678,0.31935254,0.00637150,0.05209413
-2.13406703,1.55773559,0.24149393,1.12360622,0.00697430,0.02653627,0.06050453,0.32832240,0.00637023,0.05502267
-2.12806403,1.64566958,0.25370348,1.19559396,0.00754594,0.02783555,0.06576339,0.33749783,0.00636800,0.05807209
-2.12206103,1.73586863,0.26650140,1.26943309,0.00812668,0.02918437,0.07125783,0.34679187,0.00636664,0.06120995
-2.11605803,1.82752755,0.27982566,1.34447627,0.00870914,0.03056848,0.07694591,0.35611985,0.00636786,0.06439872
-2.11005503,1.91974388,0.29359860,1.41999175,0.00928517,0.03197132,0.08277968,0.36539737,0.00637319,0.06759599
-2.10405203,2.01152959,0.30772658,1.49517507,0.00984595,0.03337424,0.08870576,0.37453897,0.00638390,0.07075508
-2.09804902,2.10182902,0.32210057,1.56916537,0.01038222,0.03475682,0.09466639,0.38345793,0.00640091,0.07382582
-2.09204602,2.18954277,0.33659793,1.64106589,0.01088451,0.03609747,0.10060056,0.39206695,0.00642479,0.07675583
-2.08604302,2.27355655,0.35108507,1.70996789,0.01134340,0.03737411,0.10644554,0.40027973,0.00645577,0.07949189
-2.08004002,2.35277383,0.36542118,1.77497713,0.01174984,0.03856493,0.11213845,0.40801334,0.00649374,0.08198164
-2.07403702,2.42615084,0.37946272,1.83524183,0.01209537,0.03964934,0.11761801,0.41519114,0.00653827,0.08417530
-2.06803402,2.49273239,0.39306848,1.88998085,0.01237247,0.04060887,0.12282633,0.42174605,0.00658873,0.08602745
-2.06203102,2.55168662,0.40610509,1.93851081,0.01257481,0.04142813,0.12771062,0.42762398,0.00664430,0.08749882
-2.05602801,2.60233713,0.41845256,1.98027104,0.01269745,0.04209567,0.13222479,0.43278706,0.00670406,0.08855783
-2.05002501,2.64419086,0.43000968,2.01484507,0.01273705,0.04260476,0.13633089,0.43721657,0.00676707,0.08918196
-2.04402201,2.67696027,0.44069896,2.04197777,0.01269203,0.04295405,0.14000022,0.44091518,0.00683244,0.08935879
-2.03801901,2.70057873,0.45047086,2.06158730,0.01256258,0.04314796,0.14321416,0.44390855,0.00689936,0.08908672
-2.03201601,2.71520841,0.45930707,2.07377135,0.01235074,0.04319694,0.14596472,0.44624590,0.00696718,0.08837521
-2.02601301,2.72124010,0.46722269,2.07880732,0.01206030,0.04311747,0.14825460,0.44799975,0.00703539,0.08724473
-2.02001001,2.71928510,0.47426715,2.07714653,0.01169669,0.04293172,0.15009702,0.44926462,0.00710368,0.08572621
-2.01400700,2.71015943,0.48052380,2.06940266,0.01126684,0.04266707,0.15151511,0.45015483,0.00717187,0.08386015
-2.00800400,2.69486106,0.48610823,2.05633479,0.01077891,0.04235534,0.15254109,0.45080156,0.00723995,0.08169541
-2.00200100,2.67454122,0.49116526,2.03882595,0.01024207,0.04203176,0.15321517,0.45134925,0.00730801,0.07928775
-1.99599800,2.65047091,0.49586483,2.01785787,0.00966621,0.04173380,0.15358424,0.45195150,0.00737623,0.07669813
-1.98999500,2.62400404,0.50039691,1.99448292,0.00906164,0.04149986,0.15370049,0.45276677,0.00744479,0.07399099
-1.98399200,2.59653857,0.50496553,1.96979427,0.00843879,0.04136785,0.15361994,0.45395404,0.00751390,0.07123241
