energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
-2.95047524,2.37048322,0.24948344,0.33026488,0.06045401,0.01793801,0.68011063,1.88604374,0.01558176,0.13674817
-2.94447224,2.42748535,0.26425766,0.34351110,0.06381507,0.01887019,0.70503454,1.91765450,0.01682963,0.14282271
-2.93846923,2.49106551,0.27999048,0.35784450,0.06728017,0.01987636,0.73271123,1.95344646,0.01822935,0.15002027
-2.93246623,2.56195434,0.29666675,0.37324296,0.07083570,0.02095979,0.76324422,1.99425430,0.01978042,0.15835168
-2.92646323,2.64070246,0.31424932,0.38966438,0.07446480,0.02212212,0.79665874,2.04076310,0.02147921,0.16782734
-2.92046023,2.72765244,0.33267779,0.40704509,0.07814711,0.02336317,0.83289405,2.09348087,0.02331897,0.17845613
-2.91445723,2.82291977,0.35186809,0.42529882,0.08185858,0.02468095,0.87179905,2.15271928,0.02528982,0.19024437
-2.90845423,2.92638364,0.37171304,0.44431642,0.08557145,0.02607166,0.91313154,2.21858337,0.02737890,0.20319501
-2.90245123,3.03768796,0.39208372,0.46396639,0.08925425,0.02752987,0.95656130,2.29097062,0.02957058,0.21730694
-2.89644822,3.15625250,0.41283191,0.48409616,0.09287204,0.02904877,1.00167699,2.36957916,0.03184678,0.23257434
-2.89044522,3.28129312,0.43379330,0.50453421,0.09638674,0.03062047,1.04799649,2.45392448,0.03418730,0.24898615
-2.88444222,3.41185006,0.45479147,0.52509288,0.09975769,0.03223641,1.09498042,2.54336339,0.03657027,0.26652538
-2.87843922,3.54682235,0.47564243,0.54557181,0.10294232,0.03388774,1.14204810,2.63712374,0.03897257,0.28516829
-2.87243622,3.68500621,0.49615941,0.56576184,0.10589706,0.03556575,1.18859537,2.73433791,0.04137035,0.30488324
-2.86643322,3.82513536,0.51615779,0.58544928,0.10857831,0.03726226,1.23401331,2.83407819,0.04373942,0.32562931
-2.86043022,3.96592075,0.53545977,0.60442021,0.11094355,0.03896993,1.27770726,2.93539182,0.04605579,0.34735444
-2.85442721,4.10608764,0.55389862,0.62246483,0.11295246,0.04068247,1.31911494,3.03733380,0.04829604,0.36999325
-2.84842421,4.24440802,0.57132216,0.63938147,0.11456816,0.04239482,1.35772331,3.13899572,0.05043769,0.39346458
-2.84242121,4.37972695,0.58759546,0.65498038,0.11575828,0.04410314,1.39308314,3.23952918,0.05245952,0.41766870
-2.83641821,4.51098174,0.60260245,0.66908678,0.11649601,0.04580465,1.42482091,3.33816284,0.05434182,0.44248467
-2.83041521,4.63721355,0.61624652,0.68154356,0.11676100,0.04749746,1.45264764,3.43421259,0.05606658,0.46776771
-2.82441221,4.75757152,0.62845002,0.69221316,0.11654006,0.04918017,1.47636436,3.52708497,0.05761765,0.49334705
-2.81840920,4.87131017,0.63915294,0.70097889,0.11582766,0.05085143,1.49586434,3.61627419,0.05898076,0.51902450
-2.81240620,4.97778108,0.64831073,0.70774569,0.11462620,0.05250947,1.51113194,3.70135391,0.06014360,0.54457390
-2.80640320,5.07642064,0.65589168,0.71244028,0.11294600,0.05415160,1.52223870,3.78196493,0.06109586,0.56974183
-2.80040020,5.16673543,0.66187393,0.71501097,0.11080509,0.05577367,1.52933683,3.85780039,0.06182916,0.59424966
-2.79439720,5.24828724,0.66624265,0.71542709,0.10822874,0.05736969,1.53265058,3.92859020,0.06233710,0.61779715
-2.78839420,5.32067949,0.66898744,0.71367831,0.10524878,0.05893144,1.53246625,3.99408628,0.06261523,0.64006769
-2.78239120,5.38354669,0.67010030,0.70977378,0.10190280,0.06044831,1.52912114,4.05405009,0.06266108,0.66073493
-2.77638819,5.43654807,0.66957437,0.70374136,0.09823312,0.06190719,1.52299200,4.10824364,0.06247417,0.67947096
-2.77038519,5.47936626,0.66740359,0.69562681,0.09428573,0.06329263,1.51448360,4.15642486,0.06205608,0.69595549
-2.76438219,5.51171128,0.66358325,0.68549315,0.09010922,0.06458712,1.50401757,4.19834777,0.06141045,0.70988586
-2.75837919,5.53332958,0.65811156,0.67342009,0.08575357,0.06577152,1.49202195,4.23376728,0.06054308,0.72098742
-2.75237619,5.54401732,0.65099196,0.65950351,0.08126913,0.06682568,1.47892160,4.26244831,0.05946199,0.72902378
-2.74637319,5.54363691,0.64223611,0.64385498,0.07670550,0.06772920,1.46512953,4.28417831,0.05817739,0.73380633
-2.74037019,5.53213515,0.63186732,0.62660117,0.07211064,0.06846225,1.45103922,4.29878206,0.05670172,0.73520276
-2.73436718,5.50956137,0.61992410,0.60788321,0.06753001,0.06900643,1.43701790,4.30613730,0.05504958,0.73314380
-2.72836418,5.47608392,0.60646356,0.58785573,0.06300582,0.06934569,1.42340066,4.30618999,0.05323765,0.72762805
-2.72236118,5.43200333,0.59156445,0.56668574,0.05857653,0.06946717,1.41048540,4.29896761,0.05128450,0.71872439
-2.71635818,5.37776090,0.57532946,0.54455110,0.05427629,0.06936202,1.39852840,4.28458937,0.04921041,0.70657190
-2.71035518,5.31394147,0.55788665,0.52163869,0.05013474,0.06902605,1.38774058,4.26327239,0.04703704,0.69137716
-2.70435218,5.24127008,0.53938986,0.49814224,0.04617672,0.06846027,1.37828439,4.23533315,0.04478714,0.67340901
-2.69834917,5.16060209,0.52001797,0.47425983,0.04242229,0.06767123,1.37027132,4.20118393,0.04248414,0.65299107
-2.69234617,5.07290726,0.49997296,0.45019113,0.03888671,0.06667128,1.36376008,4.16132445,0.04015177,0.63049219
-2.68634317,4.97924843,0.47947697,0.42613456,0.03558058,0.06547848,1.35875569,4.11632899,0.03781364,0.60631536
-2.68034017,4.88075604,0.45876827,0.40228428,0.03251011,0.06411648,1.35520939,4.06682987,0.03549280,0.58088561
-2.67433717,4.77859961,0.43809645,0.37882725,0.02967733,0.06261412,1.35301965,4.01349837,0.03321137,0.55463738
-2.66833417,4.67395797,0.41771699,0.35594051,0.02708052,0.06100492,1.35203435,3.95702397,0.03099020,0.52800191
-2.66233117,4.56798965,0.39788543,0.33378862,0.02471455,0.05932643,1.35205420,3.89809345,0.02884855,0.50139535
-2.65632816,4.46180488,0.37885135,0.31252150,0.02257135,0.05761943,1.35283747,3.83737083,0.02680387,0.47520780
-2.65032516,4.35644072,0.36085253,0.29227271,0.02064034,0.05592708,1.35410601,3.77547925,0.02487166,0.44979395
-2.64432216,4.25284015,0.34410933,0.27315820,0.01890892,0.05429404,1.35555242,3.71298574,0.02306541,0.42546557
-2.63831916,4.15183608,0.32881963,0.25527549,0.01736295,0.05276541,1.35684831,3.65038950,0.02139656,0.40248590
-2.63231616,4.05414066,0.31515446,0.23870347,0.01598722,0.05138589,1.35765329,3.58811409,0.01987465,0.38106632
-2.62631316,3.96033996,0.30325445,0.22350260,0.01476592,0.05019874,1.35762458,3.52650368,0.01850742,0.36136505
-2.62031016,3.87089391,0.29322718,0.20971558,0.01368307,0.04924489,1.35642675,3.46582332,0.01730107,0.34348784
-2.61430715,3.78614092,0.28514555,0.19736835,0.01272298,0.04856211,1.35374131,3.40626272,0.01626046,0.32749058
-2.60830415,3.70630658,0.27904717,0.18647144,0.01187054,0.04818415,1.34927579,3.34794330,0.01538941,0.31338327
-2.60230115,3.63151549,0.27493470,0.17702149,0.01111164,0.04814008,1.34277197,3.29092766,0.01469100,0.30113536
-2.59629815,3.56180547,0.27277720,0.16900291,0.01043343,0.04845361,1.33401294,3.23523082,0.01416781,0.29068184
-2.59029515,3.49714296,0.27251238,0.16238956,0.00982451,0.04914261,1.32282871,3.18083256,0.01382216,0.28192991
-2.58429215,3.43743888,0.27404964,0.15714642,0.00927520,0.05021863,1.30910025,3.12769009,0.01365633,0.27476573
-2.57828914,3.38256402,0.27727376,0.15323113,0.00877756,0.05168664,1.29276181,3.07575031,0.01367273,0.26906110
-2.57228614,3.33236325,0.28204918,0.15059539,0.00832553,0.05354477,1.27380151,3.02496123,0.01387390,0.26467962
-2.56628314,3.28666798,0.28822464,0.14918614,0.00791489,0.05578428,1.25226026,2.97528186,0.01426260,0.26148227
-2.56028014,3.24530638,0.29563805,0.14894650,0.00754324,0.05838957,1.22822912,2.92669038,0.01484171,0.25933205
-2.55427714,3.20811118,0.30412135,0.14981655,0.00720986,0.06133837,1.20184532,2.87919013,0.01561411,0.25809784
-2.54827414,3.17492470,0.31350524,0.15173379,0.00691557,0.06460204,1.17328717,2.83281339,0.01658242,0.25765706
-2.54227114,3.14560130,0.32362359,0.15463342,0.00666258,0.06814596,1.14276814,2.78762272,0.01774879,0.25789753
-2.53626813,3.12000718,0.33431726,0.15844843,0.00645417,0.07193011,1.11053029,2.74370999,0.01911456,0.25871824
-2.53026513,3.09801779,0.34543735,0.16310953,0.00629451,0.07590970,1.07683755,2.70119319,0.02067984,0.26002933
-2.52426213,3.07951311,0.35684756,0.16854489,0.00618830,0.08003590,1.04196887,2.66021103,0.02244317,0.26175129
-2.51825913,3.06437115,0.36842577,0.17467990,0.00614053,0.08425673,1.00621161,2.62091576,0.02440107,0.26381364
-2.51225613,3.05246003,0.38006453,0.18143676,0.00615612,0.08851792,0.96985528,2.58346444,0.02654764,0.26615306
-2.50625313,3.04362920,0.39167083,0.18873417,0.00623962,0.09276390,0.93318590,2.54800899,0.02887420,0.26871136
-2.50025013,3.03770024,0.40316480,0.19648695,0.00639493,0.09693877,0.89648090,2.51468547,0.03136889,0.27143328
-2.49424712,3.03445780,0.41447775,0.20460586,0.00662497,0.10098732,0.86000480,2.48360317,0.03401646,0.27426444
-2.48824412,3.03364126,0.42554962,0.21299741,0.00693144,0.10485600,0.82400556,2.45483390,0.03679798,0.27714937
-2.48224112,3.03493776,0.43632595,0.22156396,0.00731464,0.10849386,0.78871172,2.42840211,0.03969082,0.28003000
-2.47623812,3.03797705,0.44675475,0.23020394,0.00777319,0.11185347,0.75433011,2.40427637,0.04266860,0.28284452
-2.47023512,3.04232882,0.45678340,0.23881233,0.00830402,0.11489174,0.72104438,2.38236278,0.04570135,0.28552679
-2.46423212,3.04750293,0.46635597,0.24728145,0.00890220,0.11757067,0.68901392,2.36250084,0.04875578,0.28800622
-2.45822911,3.05295295,0.47541110,0.25550205,0.00956103,0.11985805,0.65837349,2.34446202,0.05179572,0.29020837
-2.45222611,3.05808322,0.48388067,0.26336468,0.01027207,0.12172800,0.62923321,2.32795158,0.05478267,0.29205597
-2.44622311,3.06225958,0.49168950,0.27076151,0.01102528,0.12316152,0.60167903,2.31261366,0.05767653,0.29347052
-2.44022011,3.06482364,0.49875618,0.27758831,0.01180930,0.12414687,0.57577353,2.29803959,0.06043643,0.29437429
-2.43421711,3.06511035,0.50499494,0.28374689,0.01261169,0.12467996,0.55155705,2.28377950,0.06302171,0.29469272
-2.42821411,3.06246830,0.51031875,0.28914770,0.01341935,0.12476456,0.52904916,2.26935656,0.06539296,0.29435695
-2.42221111,3.05628214,0.51464334,0.29371262,0.01421889,0.12441254,0.50825025,2.25428363,0.06751312,0.29330655
-2.41620810,3.04599620,0.51789200,0.29737784,0.01499712,0.12364401,0.48914344,2.23808141,0.06934860,0.29149212
-2.41020510,3.03113825,0.52000094,0.30009673,0.01574152,0.12248731,0.47169658,2.22029747,0.07087037,0.28887782
-2.40420210,3.01134230,0.52092484,0.30184249,0.01644074,0.12097901,0.45586434,2.20052516,0.07205500,0.28544347
-2.39819910,2.98636928,0.52064225,0.30261054,0.01708507,0.11916371,0.44159047,2.17842152,0.07288558,0.28118632
-2.39219610,2.95612440,0.51916042,0.30242039,0.01766685,0.11709379,0.42881000,2.15372329,0.07335243,0.27612231
-2.38619310,2.92066999,0.51651930,0.30131694,0.01818086,0.11482895,0.41745137,2.12626003,0.07345366,0.27028662
-2.38019010,2.88023314,0.51279422,0.29937101,0.01862460,0.11243554,0.40743864,2.09596388,0.07319549,0.26373368
-2.37418709,2.83520706,0.50809708,0.29667893,0.01899845,0.10998576,0.39869333,2.06287506,0.07259227,0.25653644
-2.36818409,2.78614589,0.50257577,0.29336129,0.01930577,0.10755651,0.39113631,2.02714287,0.07166628,0.24878497
-2.36218109,2.73375270,0.49641176,0.28956058,0.01955279,0.10522813,0.38468924,1.98902207,0.07044718,0.24058444
-2.35617809,2.67886077,0.48981572,0.28543782,0.01974846,0.10308272,0.37927588,1.94886450,0.06897124,0.23205247
-2.35017509,2.62240859,0.48302138,0.28116829,0.01990411,0.10120235,0.37482295,1.90710636,0.06728030,0.22331601
-2.34417209,2.56540937,0.47627769,0.27693627,0.02003299,0.09966698,0.37126070,1.86425156,0.06542054,0.21450785
-2.33816908,2.50891614,0.46983972,0.27292918,0.02014977,0.09855218,0.36852308,1.82085184,0.06344099,0.20576279
-2.33216608,2.45398354,0.46395850,0.26933109,0.02026985,0.09792672,0.36654750,1.77748456,0.06139206,0.19721372
-2.32616308,2.40162807,0.45887035,0.26631596,0.02040874,0.09785018,0.36527424,1.73472892,0.05932387,0.18898770
-2.32016008,2.35278817,0.45478623,0.26404085,0.02058125,0.09837049,0.36464546,1.69314187,0.05728466,0.18120208
-2.31415708,2.30828595,0.45188143,0.26263939,0.02080089,0.09952165,0.36460392,1.65323455,0.05531928,0.17396107
-2.30815408,2.26879209,0.45028645,0.26221575,0.02107909,0.10132167,0.36509146,1.61545047,0.05346769,0.16735247
-2.30215108,2.23479563,0.45007914,0.26283950,0.02142464,0.10377087,0.36604736,1.58014616,0.05176381,0.16144513
-2.29614807,2.20657994,0.45127894,0.26454147,0.02184317,0.10685064,0.36740650,1.54757537,0.05023443,0.15628685
-2.29014507,2.18420598,0.45384322,0.26731098,0.02233674,0.11052267,0.36909781,1.51787727,0.04889850,0.15190300
-2.28414207,2.16750390,0.45766625,0.27109451,0.02290360,0.11472894,0.37104266,1.49106942,0.04776669,0.14829591
-2.27813907,2.15607342,0.46258074,0.27579603,0.02353810,0.11939219,0.37315377,1.46704559,0.04684122,0.14544490
-2.27213607,2.14929315,0.46836202,0.28127889,0.02423076,0.12441732,0.37533445,1.44557874,0.04611602,0.14330718
-2.26613307,2.14633875,0.47473483,0.28736940,0.02496851,0.12969330,0.37747840,1.42632891,0.04557723,0.14181936
-2.26013007,2.14620925,0.48138230,0.29386187,0.02573506,0.13509587,0.37947017,1.40885580,0.04520395,0.14089974
-2.25412706,2.14776072,0.48795697,0.30052509,0.02651144,0.14049079,0.38118632,1.39263552,0.04496919,0.14045105
-2.24812406,2.14974583,0.49409318,0.30710981,0.02727664,0.14573759,0.38249723,1.37708075,0.04484110,0.14036385
-2.24212106,2.15085793,0.49942045,0.31335716,0.02800837,0.15069371,0.38326965,1.36156351,0.04478430,0.14052018
-2.23611806,2.14977781,0.50357725,0.31900744,0.02868384,0.15521883,0.38336982,1.34543964,0.04476134,0.14079748
-2.23011506,2.14522116,0.50622441,0.32380912,0.02928054,0.15917928,0.38266716,1.32807384,0.04473414,0.14107272
-2.22411206,2.13598487,0.50705783,0.32752757,0.02977714,0.16245228,0.38103820,1.30886432,0.04466547,0.14122629
-2.21810905,2.12099030,0.50581964,0.32995314,0.03015417,0.16492990,0.37837079,1.28726595,0.04452031,0.14114593
-2.21210605,2.09932153,0.50230759,0.33090840,0.03039474,0.16652255,0.37456821,1.26281101,0.04426712,0.14073013
-2.20610305,2.07025730,0.49638214,0.33025401,0.03048515,0.16716186,0.36955308,1.23512668,0.04387885,0.13989120
-2.20010005,2.03329526,0.48797094,0.32789322,0.03041528,0.16680281,0.36327074,1.20394848,0.04333385,0.13855781
-2.19409705,1.98816759,0.47707076,0.32377476,0.03017899,0.16542505,0.35569207,1.16912934,0.04261644,0.13667675
-2.18809405,1.93484772,0.46374660,0.31789393,0.02977423,0.16303333,0.34681548,1.13064386,0.04171731,0.13421417
-2.18209105,1.87354786,0.44812829,0.31029205,0.02920304,0.15965718,0.33666789,1.08858784,0.04063360,0.13115600
-2.17608804,1.80470790,0.43040480,0.30105430,0.02847146,0.15534959,0.32530481,1.04317311,0.03936877,0.12750773
-2.17008504,1.72897639,0.41081647,0.29030604,0.02758921,0.15018508,0.31280933,0.99471817,0.03793223,0.12329345
-2.16408204,1.64718471,0.38964583,0.27820788,0.02656934,0.14425705,0.29929015,0.94363512,0.03633881,0.11855441
-2.15807904,1.56031585,0.36720721,0.26494976,0.02542771,0.13767470,0.28487865,0.89041365,0.03460799,0.11334697
-2.15207604,1.46946933,0.34383595,0.25074437,0.02418244,0.13055948,0.26972524,0.83560291,0.03276309,0.10774016
-2.14607304,1.37582404,0.31987749,0.23582015,0.02285332,0.12304146,0.25399507,0.77979213,0.03083034,0.10181305
-2.14007004,1.28060058,0.29567688,0.22041424,0.02146116,0.11525561,0.23786335,0.72359091,0.02883794,0.09565182
-2.13406703,1.18502483,0.27156929,0.20476572,0.02002724,0.10733827,0.22151046,0.66761000,0.02681512,0.08934697
-2.12806403,1.09029404,0.24787156,0.18910924,0.01857272,0.09942378,0.20511704,0.61244340,0.02479126,0.08299046
-2.12206103,0.99754677,0.22487543,0.17366950,0.01711809,0.09164158,0.18885935,0.55865237,0.02279511,0.07667313
-2.11605803,0.90783761,0.20284226,0.15865656,0.01568280,0.08411373,0.17290504,0.50675190,0.02085408,0.07048240
-2.11005503,0.82211713,0.18199960,0.14426215,0.01428488,0.07695298,0.15740937,0.45720003,0.01899373,0.06450025
-2.10405203,0.74121760,0.16253940,0.13065704,0.01294068,0.07026132,0.14251218,0.41039007,0.01723733,0.05880166
-2.09804902,0.66584435,0.14461788,0.11798950,0.01166473,0.06412912,0.12833563,0.36664592,0.01560561,0.05345340
-2.09204602,0.59657238,0.12835680,0.10638466,0.01046965,0.05863477,0.11498259,0.32622017,0.01411662,0.04851325
-2.08604302,0.53384802,0.11384591,0.09594488,0.00936622,0.05384467,0.10253591,0.28929492,0.01278577,0.04402960
-2.08004002,0.47799450,0.10114642,0.08675072,0.00836341,0.04981375,0.09105838,0.25598486,0.01162589,0.04004138
-2.07403702,0.42922108,0.09029498,0.07886267,0.00746858,0.04658608,0.08059330,0.22634213,0.01064745,0.03657829
-2.06803402,0.38763436,0.08130818,0.07232311,0.00668769,0.04419584,0.07116565,0.20036271,0.00985880,0.03366128
-2.06203102,0.35325125,0.07418691,0.06715868,0.00602548,0.04266824,0.06278371,0.17799368,0.00926647,0.03130318
-2.05602801,0.32601249,0.06892070,0.06338256,0.00548573,0.04202050,0.05544090,0.15914096,0.00887543,0.02950945
-2.05002501,0.30579599,0.06549149,0.06099676,0.00507152,0.04226279,0.04911797,0.14367719,0.00868943,0.02827896
-2.04402201,0.29242929,0.06387686,0.05999411,0.00478539,0.04339895,0.04378508,0.13144933,0.00871114,0.02760481
-2.03801901,0.28570061,0.06405243,0.06035995,0.00462949,0.04542703,0.03940401,0.12228569,0.00894243,0.02747507
-2.03201601,0.28536811,0.06599340,0.06207334,0.00460577,0.04833964,0.03593010,0.11600226,0.00938441,0.02787342
-2.02601301,0.29116699,0.06967513,0.06510782,0.00471593,0.05212400,0.03331411,0.11240813,0.01003748,0.02877973
-2.02001001,0.30281453,0.07507288,0.06943171,0.00496150,0.05676175,0.03150376,0.11130998,0.01090127,0.03017052
-2.01400700,0.32001293,0.08216056,0.07500784,0.00534368,0.06222853,0.03044495,0.11251564,0.01197452,0.03201926
-2.00800400,0.34245030,0.09090873,0.08179288,0.00586325,0.06849335,0.03008278,0.11583679,0.01325482,0.03429660
-2.00200100,0.36979997,0.10128195,0.08973636,0.00652036,0.07551786,0.03036218,0.12109085,0.01473839,0.03697051
-1.99599800,0.40171851,0.11323563,0.09877930,0.00731425,0.08325544,0.03122833,0.12810231,0.01641968,0.04000632
-1.98999500,0.43784302,0.12671254,0.10885275,0.00824300,0.09165031,0.03262681,0.13670353,0.01829109,0.04336672
-1.98399200,0.47778801,0.14163934,0.11987630,0.00930324,0.10063678,0.03450360,0.14673524,0.02034258,0.04701183
-1.97798899,0.52114251,0.15792319,0.13175664,0.01048981,0.11013847,0.03680490,0.15804692,0.02256135,0.05089915
-1.97198599,0.56746784,0.17544878,0.14438645,0.01179556,0.12006790,0.03947697,0.17049711,0.02493154,0.05498370
-1.96598299,0.61629651,0.19407612,0.15764361,0.01321109,0.13032633,0.04246585,0.18395384,0.02743409,0.05921814
-1.95997999,0.66713259,0.21363902,0.17139092,0.01472463,0.14080398,0.04571718,0.19829533,0.03004658,0.06355309
-1.95397699,0.71945401,0.23394483,0.18547652,0.01632193,0.15138066,0.04917615,0.21341076,0.03274333,0.06793747
-1.94797399,0.77271675,0.25477519,0.19973491,0.01798635,0.16192691,0.05278751,0.22920141,0.03549551,0.07231907
-1.94197099,0.82636123,0.27588827,0.21398878,0.01969901,0.17230563,0.05649577,0.24558193,0.03827156,0.07664520
-1.93596798,0.87982061,0.29702222,0.22805158,0.02143901,0.18237422,0.06024560,0.26248169,0.04103761,0.08086348
-1.92996498,0.93253095,0.31789994,0.24173083,0.02318387,0.19198717,0.06398236,0.27984612,0.04375814,0.08492276
-1.92396198,0.98394274,0.33823500,0.25483208,0.02490997,0.20099906,0.06765283,0.29763782,0.04639675,0.08877414
-1.91795898,1.03353333,0.35773858,0.26716332,0.02659317,0.20926795,0.07120601,0.31583733,0.04891707,0.09237195
-1.91195598,1.08081970,0.37612704,0.27853989,0.02820943,0.21665890,0.07459410,0.33444327,0.05128367,0.09567488
-1.90595298,1.12537079,0.39312997,0.28878940,0.02973550,0.22304765,0.07777339,0.35347165,0.05346306,0.09864690
-1.89994997,1.16681870,0.40849817,0.29775673,0.03114962,0.22832423,0.08070525,0.37295435,0.05542470,0.10125824
-1.89394697,1.20486808,0.42201139,0.30530864,0.03243219,0.23239632,0.08335698,0.39293636,0.05714189,0.10348609
-1.88794397,1.23930291,0.43348523,0.31133794,0.03356640,0.23519225,0.08570248,0.41347197,0.05859261,0.10531520
-1.88194097,1.26999037,0.44277704,0.31576685,0.03453872,0.23666355,0.08772278,0.43461973,0.05976015,0.10673816
-1.87593797,1.29688112,0.44979042,0.31854951,0.03533938,0.23678672,0.08940632,0.45643643,0.06063365,0.10775547
-1.86993497,1.32000613,0.45447807,0.31967343,0.03596258,0.23556439,0.09074896,0.47897009,0.06120834,0.10837532
-1.86393197,1.33946983,0.45684292,0.31915973,0.03640669,0.23302557,0.09175370,0.50225249,0.06148560,0.10861302
-1.85792896,1.35544012,0.45693742,0.31706226,0.03667418,0.22922510,0.09243012,0.52629140,0.06147276,0.10849025
-1.85192596,1.36813568,0.45486113,0.31346565,0.03677150,0.22424226,0.09279363,0.55106311,0.06118271,0.10803403
-1.84592296,1.37781127,0.45075666,0.30848220,0.03670876,0.21817863,0.09286442,0.57650570,0.06063328,0.10727552
-1.83991996,1.38474220,0.44480436,0.30224801,0.03649937,0.21115526,0.09266638,0.60251355,0.05984648,0.10624868
-1.83391696,1.38920866,0.43721591,0.29491846,0.03615950,0.20330933,0.09222582,0.62893376,0.05884760,0.10498890
-1.82791396,1.39148129,0.42822735,0.28666318,0.03570758,0.19479045,0.09157028,0.65556468,0.05766427,0.10353170
-1.82191096,1.39180889,0.41809189,0.27766097,0.03516377,0.18575667,0.09072740,0.68215723,0.05632545,0.10191147
-1.81590795,1.39040921,0.40707282,0.26809476,0.03454937,0.17637066,0.08972387,0.70841894,0.05486050,0.10016043
-1.80990495,1.38746342,0.39543704,0.25814698,0.03388638,0.16679581,0.08858466,0.73402110,0.05329835,0.09830787
-1.80390195,1.38311498,0.38344943,0.24799540,0.03319705,0.15719285,0.08733250,0.75860866,0.05166672,0.09637956
-1.79789895,1.37747278,0.37136827,0.23780978,0.03250358,0.14771680,0.08598757,0.78181274,0.04999160,0.09439760
-1.79189595,1.37061846,0.35944189,0.22774930,0.03182781,0.13851448,0.08456758,0.80326530,0.04829682,0.09238053
-1.78589295,1.36261746,0.34790661,0.21796085,0.03119115,0.12972263,0.08308804,0.82261513,0.04660384,0.09034370
-1.77988994,1.35353295,0.33698582,0.20857818,0.03061442,0.12146659,0.08156287,0.83954466,0.04493174,0.08829994
-1.77388694,1.34344145,0.32689009,0.19972182,0.03011791,0.11385961,0.08000508,0.85378641,0.04329730,0.08626046
-1.76788394,1.33244916,0.31781812,0.19149965,0.02972136,0.10700265,0.07842769,0.86513840,0.04171533,0.08423577
-1.76188094,1.32070740,0.30995804,0.18400789,0.02944397,0.10098459,0.07684464,0.87347742,0.04019892,0.08223674
-1.75587794,1.30842601,0.30348904,0.17733244,0.02930449,0.09588275,0.07527170,0.87876947,0.03875992,0.08027564
-1.74987494,1.29588345,0.29858266,0.17155019,0.02932106,0.09176361,0.07372723,0.88107649,0.03740932,0.07836692
-1.74387194,1.28343256,0.29540370,0.16673036,0.02951117,0.08868354,0.07223285,0.88055901,0.03615764,0.07652797
-1.73786893,1.27150114,0.29411027,0.16293541,0.02989142,0.08668949,0.07081380,0.87747433,0.03501524,0.07477953
-1.73186593,1.26058719,0.29485298,0.16022158,0.03047717,0.08581946,0.06949904,0.87217017,0.03399258,0.07314582
-1.72586293,1.25124837,0.29777305,0.15863898,0.03128213,0.08610279,0.06832112,0.86507400,0.03310028,0.07165438
-1.71985993,1.24408642,0.30299928,0.15823103,0.03231783,0.08756003,0.06731565,0.85667848,0.03234918,0.07033559
-1.71385693,1.23972682,0.31064413,0.15903345,0.03359301,0.09020260,0.06652057,0.84752371,0.03175018,0.06922187
-1.70785393,1.23879499,0.32079896,0.16107272,0.03511297,0.09403204,0.06597515,0.83817714,0.03131402,0.06834666
-1.70185093,1.24189017,0.33352869,0.16436423,0.03687895,0.09903906,0.06571881,0.82921204,0.03105098,0.06774320
-1.69584792,1.24955832,0.34886635,0.16891019,0.03888749,0.10520239,0.06578976,0.82118581,0.03097047,0.06744317
-1.68984492,1.26226570,0.36680765,0.17469753,0.04112988,0.11248754,0.06622367,0.81461890,0.03108064,0.06747527
-1.68384192,1.28037456,0.38730624,0.18169594,0.04359181,0.12084561,0.06705230,0.80997568,0.03138796,0.06786386
-1.67783892,1.30412227,0.41026973,0.18985621,0.04625313,0.13021224,0.06830225,0.80764793,0.03189682,0.06862767
-1.67183592,1.33360520,0.43555712,0.19910908,0.04908780,0.14050681,0.06999385,0.80794184,0.03260921,0.06977868
-1.66583292,1.36876817,0.46297764,0.20936478,0.05206417,0.15163215,0.07214031,0.81106895,0.03352445,0.07132129
-1.65982991,1.40940016,0.49229143,0.22051318,0.05514536,0.16347458,0.07474711,0.81714147,0.03463907,0.07325167
-1.65382691,1.45513652,0.52321203,0.23242482,0.05829003,0.17590465,0.07781170,0.82617187,0.03594673,0.07555752
-1.64782391,1.50546760,0.55541070,0.24495278,0.06145332,0.18877841,0.08132352,0.83807675,0.03743829,0.07821806
-1.64182091,1.55975328,0.58852254,0.25793518,0.06458793,0.20193932,0.08526431,0.85268449,0.03910196,0.08120442
-1.63581791,1.61724277,0.62215418,0.27119847,0.06764548,0.21522080,0.08960881,0.86974613,0.04092356,0.08448027
-1.62981491,1.67709858,0.65589267,0.28456125,0.07057784,0.22844921,0.09432555,0.88894875,0.04288688,0.08800273
-1.62381191,1.73842343,0.68931531,0.29783842,0.07333866,0.24144738,0.09937806,0.90993057,0.04497402,0.09172352
-1.61780890,1.80028885,0.72199999,0.31084562,0.07588470,0.25403839,0.10472606,0.93229687,0.04716583,0.09559028
-1.61180590,1.86176389,0.75353550,0.32340363,0.07817719,0.26604960,0.11032685,0.95563585,0.04944234,0.09954799
-1.60580290,1.92194285,0.78353146,0.33534260,0.08018302,0.27731665,0.11613670,0.97953373,0.05178316,0.10354043
-1.59979990,1.97997055,0.81162736,0.34650587,0.08187565,0.28768738,0.12211213,1.00358829,0.05416788,0.10751167
-1.59379690,2.03506419,0.83750045,0.35675338,0.08323583,0.29702538,0.12821111,1.02742029,0.05657636,0.11140746
-1.58779390,2.08653087,0.86087194,0.36596425,0.08425196,0.30521319,0.13439405,1.05068248,0.05898902,0.11517648
