energy_ev,total_up,Al_p_up,Al_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.51375688,6.68877819,0.99751996,0.00000000,2.59696179,3.22443619,0.15813216,2.43610430
-5.50775388,6.69036509,0.99305193,0.00000000,2.59167607,3.23414146,0.15814971,2.43739449
-5.50175088,6.68931367,0.98744835,0.00000000,2.58277775,3.24423944,0.15794157,2.43733686
-5.49574787,6.68561492,0.98069157,0.00000000,2.57058322,3.25459854,0.15751361,2.43598184
-5.48974487,6.67925414,0.97277700,0.00000000,2.55544633,3.26505579,0.15687391,2.43338884
-5.48374187,6.67022109,0.96371451,0.00000000,2.53775036,3.27542731,0.15603264,2.42962789
-5.47773887,6.65851750,0.95352917,0.00000000,2.51789932,3.28551761,0.15500189,2.42478008
-5.47173587,6.64416174,0.94226119,0.00000000,2.49630909,3.29512728,0.15379539,2.41893693
-5.46573287,6.62719043,0.92996523,0.00000000,2.47339852,3.30405893,0.15242821,2.41219854
-5.45972986,6.60765737,0.91670921,0.00000000,2.44958071,3.31212120,0.15091641,2.40467087
-5.45372686,6.58563002,0.90257261,0.00000000,2.42525484,3.31913112,0.14927666,2.39646213
-5.44772386,6.56118423,0.88764449,0.00000000,2.40079852,3.32491494,0.14752590,2.38767868
-5.44172086,6.53439769,0.87202146,0.00000000,2.37656103,3.32930787,0.14568100,2.37842071
-5.43571786,6.50534304,0.85580556,0.00000000,2.35285735,3.33215294,0.14375840,2.36877784
-5.42971486,6.47408115,0.83910228,0.00000000,2.32996325,3.33329974,0.14177390,2.35882515
-5.42371186,6.44065547,0.82201881,0.00000000,2.30811150,3.33260305,0.13974238,2.34861974
-5.41770885,6.40508784,0.80466259,0.00000000,2.28748912,3.32992220,0.13767772,2.33819821
-5.41170585,6.36737660,0.78714012,0.00000000,2.26823609,3.32512114,0.13559263,2.32757517
-5.40570285,6.32749722,0.76955615,0.00000000,2.25044522,3.31806979,0.13349871,2.31674309
-5.39969985,6.28540579,0.75201324,0.00000000,2.23416354,3.30864666,0.13140643,2.30567358
-5.39369685,6.24104573,0.73461154,0.00000000,2.21939525,3.29674299,0.12932531,2.29432014
-5.38769385,6.19435746,0.71744894,0.00000000,2.20610617,3.28226833,0.12726404,2.28262257
-5.38169085,6.14529116,0.70062141,0.00000000,2.19422982,3.26515750,0.12523076,2.27051279
-5.37568784,6.09382213,0.68422348,0.00000000,2.18367499,3.24537877,0.12323333,2.25792218
-5.36968484,6.03996838,0.66834896,0.00000000,2.17433488,3.22294287,0.12127968,2.24479003
-5.36368184,5.98380971,0.65309164,0.00000000,2.16609727,3.19791252,0.11937816,2.23107300
-5.35767884,5.92550749,0.63854606,0.00000000,2.15885576,3.17041199,0.11753789,2.21675511
-5.35167584,5.86532412,0.62480823,0.00000000,2.15252138,3.14063608,0.11576918,2.20185787
-5.34567284,5.80364105,0.61197624,0.00000000,2.14703425,3.10885799,0.11408386,2.18644992
-5.33966983,5.74097407,0.60015069,0.00000000,2.14237455,3.07543545,0.11249555,2.17065579
-5.33366683,5.67798475,0.58943483,0.00000000,2.13857222,3.04081439,0.11101994,2.15466301
-5.32766383,5.61548652,0.57993447,0.00000000,2.13571466,3.00552967,0.10967488,2.13872700
-5.32166083,5.55444461,0.57175728,0.00000000,2.13395192,2.97020225,0.10848042,2.12317328
-5.31565783,5.49596856,0.56501184,0.00000000,2.13349854,2.93553245,0.10745868,2.10839637
-5.30965483,5.44129688,0.55980594,0.00000000,2.13463185,2.90228908,0.10663354,2.09485509
-5.30365183,5.39177338,0.55624445,0.00000000,2.13768632,2.87129428,0.10603020,2.08306411
-5.29764882,5.34881542,0.55442655,0.00000000,2.14304386,2.84340430,0.10567457,2.07358156
-5.29164582,5.31387453,0.55444250,0.00000000,2.15112028,2.81948660,0.10559246,2.06699308
-5.28564282,5.28839056,0.55636993,0.00000000,2.16234825,2.80039393,0.10580868,2.06389257
-5.27963982,5.27374082,0.56026981,0.00000000,2.17715749,2.78693616,0.10634599,2.06486040
-5.27363682,5.27118616,0.56618236,0.00000000,2.19595294,2.77985096,0.10722401,2.07043973
-5.26763382,5.28181632,0.57412296,0.00000000,2.21909194,2.77977468,0.10845807,2.08111219
-5.26163082,5.30649705,0.58407842,0.00000000,2.24686174,2.78721441,0.11005813,2.09727376
-5.25562781,5.34582153,0.59600374,0.00000000,2.27945826,2.80252292,0.11202773,2.11921220
-5.24962481,5.40006875,0.60981976,0.00000000,2.31696761,2.82587749,0.11436317,2.14708716
-5.24362181,5.46917103,0.62541169,0.00000000,2.35935118,2.85726389,0.11705279,2.18091402
-5.23761881,5.55269284,0.64262889,0.00000000,2.40643540,2.89646654,0.12007657,2.22055241
-5.23161581,5.64982216,0.66128584,0.00000000,2.45790671,2.94306530,0.12340596,2.26570023
-5.22561281,5.75937544,0.68116459,0.00000000,2.51331235,2.99643963,0.12700409,2.31589359
-5.21960980,5.87981629,0.70201832,0.00000000,2.57206684,3.05577980,0.13082619,2.37051285
-5.21360680,6.00928740,0.72357621,0.00000000,2.63346403,3.12010510,0.13482041,2.42879478
-5.20760380,6.14565476,0.74554930,0.00000000,2.69669429,3.18828832,0.13892888,2.48985032
-5.20160080,6.28656213,0.76763705,0.00000000,2.76086583,3.25908555,0.14308902,2.55268738
-5.19559780,6.42949393,0.78953451,0.00000000,2.82502937,3.33117019,0.14723510,2.61623764
-5.18959480,6.57184377,0.81093955,0.00000000,2.88820491,3.40316972,0.15129986,2.67938638
-5.18359180,6.71098586,0.83156002,0.00000000,2.94940941,3.47370398,0.15521629,2.74100412
-5.17758879,6.84434673,0.85112047,0.00000000,3.00768415,3.54142327,0.15891935,2.79997873
-5.17158579,6.96947434,0.86936812,0.00000000,3.06212080,3.60504508,0.16234767,2.85524686
-5.16558279,7.08410235,0.88607803,0.00000000,3.11188506,3.66338816,0.16544512,2.90582353
-5.15957979,7.18620751,0.90105712,0.00000000,3.15623727,3.71540280,0.16816221,2.95082884
-5.15357679,7.27405853,0.91414716,0.00000000,3.19454943,3.76019662,0.17045727,2.98951110
-5.14757379,7.34625546,0.92522658,0.00000000,3.22631827,3.79705530,0.17229737,3.02126557
-5.14157079,7.40175898,0.93421132,0.00000000,3.25117451,3.82545784,0.17365902,3.04564874
-5.13556778,7.43990948,0.94105465,0.00000000,3.26888827,3.84508642,0.17452853,3.06238764
-5.12956478,7.46043627,0.94574629,0.00000000,3.27937111,3.85583094,0.17490218,3.07138455
-5.12356178,7.46345756,0.94831094,0.00000000,3.28267503,3.85778856,0.17478609,3.07271712
-5.11755878,7.44947199,0.94880629,0.00000000,3.27898902,3.85125855,0.17419588,3.06663426
-5.11155578,7.41934272,0.94732089,0.00000000,3.26863359,3.83673318,0.17315613,3.05354841
-5.10555278,7.37427501,0.94397178,0.00000000,3.25205375,3.81488483,0.17169968,3.03402438
-5.09954977,7.31578833,0.93890214,0.00000000,3.22981079,3.78655001,0.16986680,3.00876558
-5.09354677,7.24568364,0.93227888,0.00000000,3.20257318,3.75271073,0.16770420,2.97859789
-5.08754377,7.16600671,0.92429022,0.00000000,3.17110662,3.71447337,0.16526404,2.94445172
-5.08154077,7.07900803,0.91514322,0.00000000,3.13626338,3.67304577,0.16260279,2.90734265
-5.07553777,6.98709957,0.90506122,0.00000000,3.09897076,3.62971237,0.15978010,2.86835098
-5.06953477,6.89280916,0.89428094,0.00000000,3.06021864,3.58580816,0.15685766,2.82860057
-5.06353177,6.79873251,0.88304941,0.00000000,3.02104585,3.54269134,0.15389796,2.78923717
-5.05752876,6.70748359,0.87162044,0.00000000,2.98252532,3.50171526,0.15096315,2.75140652
-5.05152576,6.62164378,0.86025067,0.00000000,2.94574778,3.46420005,0.14811383,2.71623260
-5.04552276,6.54371059,0.84919526,0.00000000,2.91180417,3.43140430,0.14540791,2.68479621
-5.03951976,6.47604680,0.83870313,0.00000000,2.88176665,3.40449757,0.14289950,2.65811425
-5.03351676,6.42083107,0.82901197,0.00000000,2.85666859,3.38453429,0.14063785,2.63712008
-5.02751376,6.38001138,0.82034309,0.00000000,2.83748385,3.37242990,0.13866642,2.62264536
-5.02151076,6.35526244,0.81289635,0.00000000,2.82510572,3.36893995,0.13702195,2.61540376
-5.01550775,6.34794866,0.80684534,0.00000000,2.82032632,3.37464299,0.13573380,2.61597701
-5.00950475,6.35909398,0.80233296,0.00000000,2.82381691,3.38992807,0.13482335,2.62480369
-5.00350175,6.38935977,0.79946787,0.00000000,2.83610999,3.41498720,0.13430364,2.64217112
-4.99749875,6.43903182,0.79832164,0.00000000,2.85758380,3.44981358,0.13417917,2.66821072
-4.99149575,6.50801729,0.79892712,0.00000000,2.88845003,3.49420549,0.13444592,2.70289699
-4.98549275,6.59585172,0.80127791,0.00000000,2.92874523,3.54777601,0.13509167,2.74605023
-4.97948974,6.70171628,0.80532906,0.00000000,2.97832655,3.60996823,0.13609639,2.79734296
-4.97348674,6.82446456,0.81099901,0.00000000,3.03687209,3.68007539,0.13743300,2.85630996
-4.96748374,6.96265798,0.81817270,0.00000000,3.10388606,3.75726499,0.13906821,2.92236138
-4.96148074,7.11460851,0.82670565,0.00000000,3.17870885,3.84060602,0.14096353,2.99479868
-4.95547774,7.27842684,0.83642894,0.00000000,3.26053156,3.92909791,0.14307645,3.07283268
-4.94947474,7.45207420,0.84715474,0.00000000,3.34841491,4.02170001,0.14536163,3.15560313
-4.94347174,7.63341553,0.85868227,0.00000000,3.44131171,4.11736016,0.14777214,3.24219901
-4.93746873,7.82027208,0.87080387,0.00000000,3.53809221,4.21504123,0.15026068,3.33167882
-4.93146573,8.01047126,0.88331089,0.00000000,3.63757158,4.31374436,0.15278074,3.42309017
-4.92546273,8.20189212,0.89599935,0.00000000,3.73853846,4.41252819,0.15528757,3.51548806
-4.91945973,8.39250489,0.90867497,0.00000000,3.83978362,4.51052346,0.15773908,3.60795114
-4.91345673,8.58040378,0.92115765,0.00000000,3.94012785,4.60694266,0.16009652,3.69959585
-4.90745373,8.76383238,0.93328514,0.00000000,4.03844815,4.70108498,0.16232497,3.78958788
-4.90145073,8.94120177,0.94491598,0.00000000,4.13370148,4.79233686,0.16439360,3.87715111
-4.89544772,9.11110173,0.95593182,0.00000000,4.22494530,4.88016898,0.16627581,3.96157413
-4.88944472,9.27230602,0.96623889,0.00000000,4.31135469,4.96413069,0.16794907,4.04221446
-4.88344172,9.42377303,0.97576914,0.00000000,4.39223551,5.04384294,0.16939478,4.11850103
-4.87743872,9.56464299,0.98448079,0.00000000,4.46703376,5.11899092,0.17059784,4.18993533
-4.87143572,9.69423357,0.99235871,0.00000000,4.53534096,5.18931764,0.17154632,4.25609165
-4.86543272,9.81203513,0.99941450,0.00000000,4.59689612,5.25461945,0.17223096,4.31661719
-4.85942971,9.91770691,1.00568660,0.00000000,4.65158431,5.31474411,0.17264482,4.37123216
-4.85342671,10.01107507,1.01124027,0.00000000,4.69943251,5.36959213,0.17278282,4.41973046
-4.84742371,10.09213324,1.01616760,0.00000000,4.74060311,5.41912135,0.17264155,4.46198104
-4.84142071,10.16104538,1.02058738,0.00000000,4.77538546,5.46335441,0.17221906,4.49793002
-4.83541771,10.21815083,1.02464490,0.00000000,4.80418595,5.50238876,0.17151475,4.52760338
-4.82941471,10.26397046,1.02851142,0.00000000,4.82751692,5.53640791,0.17052950,4.55111009
-4.82341171,10.29921278,1.03238318,0.00000000,4.84598455,5.56569308,0.16926578,4.56864497
-4.81740870,10.32477855,1.03647992,0.00000000,4.86027597,5.59063360,0.16772788,4.58049111
-4.81140570,10.34176209,1.04104254,0.00000000,4.87114553,5.61173485,0.16592223,4.58702088
-4.80540270,10.35144791,1.04632990,0.00000000,4.87940023,5.62962240,0.16385769,4.58869521
-4.79939970,10.35530095,1.05261468,0.00000000,4.88588429,5.64504105,0.16154585,4.58606043
-4.79339670,10.35494941,1.06017810,0.00000000,4.89146263,5.65884806,0.15900129,4.57974229
-4.78739370,10.35215945,1.06930375,0.00000000,4.89700344,5.67200002,0.15624171,4.57043684
-4.78139070,10.34880143,1.08027037,0.00000000,4.90335976,5.68553310,0.15328795,4.55889802
-4.77538769,10.34680819,1.09334395,0.00000000,4.91135017,5.70053723,0.15016395,4.54592211
-4.76938469,10.34812618,1.10876933,0.00000000,4.92173912,5.71812469,0.14689646,4.53232926
-4.76338169,10.35466089,1.12676148,0.00000000,4.93521706,5.73939448,0.14351470,4.51894265
-4.75737869,10.36821871,1.14749704,0.00000000,4.95238115,5.76539370,0.14004978,4.50656595
-4.75137569,10.39044721,1.17110621,0.00000000,4.97371711,5.79707778,0.13653409,4.49595985
-4.74537269,10.42277666,1.19766566,0.00000000,4.99958315,5.83527123,0.13300059,4.48781860
-4.73936968,10.46636522,1.22719254,0.00000000,5.03019650,5.88063091,0.12948200,4.48274757
-4.73336668,10.52205045,1.25964014,0.00000000,5.06562367,5.93361337,0.12600998,4.48124266
-4.72736368,10.59030947,1.29489531,0.00000000,5.10577487,5.99444816,0.12261437,4.48367257
-4.72136068,10.67122974,1.33277790,0.00000000,5.15040326,6.06311806,0.11932247,4.49026473
-4.71535768,10.76449216,1.37304231,0.00000000,5.19910944,6.13934768,0.11615838,4.50109544
-4.70935468,10.86936734,1.41538113,0.00000000,5.25135114,6.22260064,0.11314251,4.51608482
-4.70335168,10.98472572,1.45943077,0.00000000,5.30645825,6.31208606,0.11029120,4.53499685
-4.69734867,11.10906132,1.50477889,0.00000000,5.36365245,6.40677373,0.10761653,4.55744453
-4.69134567,11.24052839,1.55097343,0.00000000,5.42207101,6.50541793,0.10512627,4.58290016
-4.68534267,11.37698973,1.59753272,0.00000000,5.48079371,6.60658867,0.10282402,4.61071036
-4.67933967,11.51607500,1.64395647,0.00000000,5.53887174,6.70870947,0.10070945,4.64011534
-4.67333667,11.65524672,1.68973707,0.00000000,5.59535731,6.81010007,0.09877872,4.67027176
-4.66733367,11.79187164,1.73437081,0.00000000,5.64933264,6.90902267,0.09702499,4.70027847
-4.66133067,11.92329466,1.77736866,0.00000000,5.69993692,7.00372989,0.09543895,4.72920397
-4.65532766,12.04691266,1.81826609,0.00000000,5.74638993,7.09251277,0.09400947,4.75611486
-4.64932466,12.16024538,1.85663174,0.00000000,5.78801130,7.17374709,0.09272420,4.78010404
-4.64332166,12.26100078,1.89207459,0.00000000,5.82423445,7.24593634,0.09157012,4.80031759
-4.63731866,12.34713265,1.92424948,0.00000000,5.85461453,7.30774997,0.09053407,4.81597949
-4.63131566,12.41688820,1.95286097,0.00000000,5.87883025,7.35805558,0.08960316,4.82641305
-4.62531266,12.46884449,1.97766537,0.00000000,5.89667946,7.39594404,0.08876510,4.83105831
-4.61930965,12.50193223,1.99847120,0.00000000,5.90806905,7.42074690,0.08800840,4.82948487
-4.61330665,12.51544688,2.01513816,0.00000000,5.91299983,7.43204573,0.08732243,4.82139957
-4.60730365,12.50904694,2.02757483,0.00000000,5.91154746,7.42967328,0.08669738,4.80664892
-4.60130065,12.48274028,2.03573542,0.00000000,5.90384063,7.41370683,0.08612415,4.78521632
-4.59529765,12.43685970,2.03961581,0.00000000,5.89003801,7.38445441,0.08559414,4.75721444
-4.58929465,12.37202947,2.03924927,0.00000000,5.87030540,7.34243471,0.08509895,4.72287316
-4.58329165,12.28912507,2.03470205,0.00000000,5.84479456,7.28835203,0.08463010,4.68252404
-4.57728864,12.18922838,2.02606926,0.00000000,5.81362517,7.22306742,0.08417881,4.63658214
-4.57128564,12.07358093,2.01347114,0.00000000,5.77687108,7.14756769,0.08373570,4.58552627
-4.56528264,11.94353775,1.99704994,0.00000000,5.73455176,7.06293362,0.08329067,4.52987882
-4.55927964,11.80052397,1.97696757,0.00000000,5.68662970,6.97030890,0.08283284,4.47018630
-4.55327664,11.64599649,1.95340399,0.00000000,5.63301391,6.87087110,0.08235059,4.40700147
-4.54727364,11.48141198,1.92655640,0.00000000,5.57356947,6.76580573,0.08183170,4.34086810
-4.54127064,11.30820254,1.89663903,0.00000000,5.50813262,6.65628419,0.08126370,4.27230886
-4.53526763,11.12775932,1.86388351,0.00000000,5.43653060,6.54344622,0.08063419,4.20181686
-4.52926463,10.94142408,1.82853955,0.00000000,5.35860495,6.42838694,0.07993137,4.12985075
-4.52326163,10.75048783,1.79087569,0.00000000,5.27423705,6.31214837,0.07914455,4.05683347
-4.51725863,10.55619537,1.75117991,0.00000000,5.18337410,6.19571490,0.07826474,3.98315402
-4.51125563,10.35975397,1.70975987,0.00000000,5.08605400,6.08001202,0.07728516,3.90917158
-4.50525263,10.16234414,1.66694246,0.00000000,4.98242749,5.96590738,0.07620176,3.83522121
-4.49924962,9.96513041,1.62307248,0.00000000,4.87277589,5.85421299,0.07501365,3.76162020
-4.49324662,9.76926989,1.57851032,0.00000000,4.75752321,5.74568766,0.07372334,3.68867391
-4.48724362,9.57591671,1.53362855,0.00000000,4.63724145,5.64103831,0.07233694,3.61668039
-4.48124062,9.38622067,1.48880721,0.00000000,4.51264863,5.54091957,0.07086407,3.54593284
-4.47523762,9.20131915,1.44442810,0.00000000,4.38459899,5.44593074,0.06931771,3.47671945
-4.46923462,9.02232165,1.40086798,0.00000000,4.25406572,5.35660986,0.06771382,3.40932013
-4.46323162,8.85028725,1.35849100,0.00000000,4.12211681,5.27342467,0.06607078,3.34400031
-4.45722861,8.68619573,1.31764055,0.00000000,3.98988494,5.19676101,0.06440878,3.28100188
-4.45122561,8.53091403,1.27863097,0.00000000,3.85853284,5.12690903,0.06274901,3.22053200
-4.44522261,8.38515995,1.24173941,0.00000000,3.72921583,5.06404835,0.06111286,3.16275048
-4.43921961,8.24946568,1.20719831,0.00000000,3.60304335,5.00823327,0.05952107,3.10775681
-4.43321661,8.12414386,1.17518890,0.00000000,3.48104145,4.95937949,0.05799290,3.05557795
-4.42721361,8.00925893,1.14583610,0.00000000,3.36411810,4.91725364,0.05654541,3.00615799
-4.42121061,7.90460646,1.11920518,0.00000000,3.25303322,4.88146705,0.05519276,2.95935088
-4.41520760,7.80970269,1.09530044,0.00000000,3.14837484,4.85147500,0.05394573,2.91491708
-4.40920460,7.72378593,1.07406610,0.00000000,3.05054261,4.82658219,0.05281139,2.87252480
-4.40320160,7.64583094,1.05538941,0.00000000,2.95973952,4.80595518,0.05179291,2.83175642
-4.39719860,7.57457641,1.03910599,0.00000000,2.87597202,4.78864180,0.05088957,2.79211993
-4.39119560,7.50856496,1.02500715,0.00000000,2.79905856,4.77359713,0.05009696,2.75306526
-4.38519260,7.44619411,1.01284899,0.00000000,2.72864588,4.75971530,0.04940735,2.71400483
-4.37918959,7.38577604,1.00236271,0.00000000,2.66423207,4.74586589,0.04881013,2.67433729
-4.37318659,7.32560322,0.99326587,0.00000000,2.60519511,4.73093303,0.04829244,2.63347338
-4.36718359,7.26401664,0.98527383,0.00000000,2.55082533,4.71385574,0.04783984,2.59086245
-4.36118059,7.19947307,0.97811105,0.00000000,2.50036002,4.69366695,0.04743698,2.54601826
-4.35517759,7.13060782,0.97152150,0.00000000,2.45301852,4.66952965,0.04706834,2.49854250
-4.34917459,7.05628971,0.96527783,0.00000000,2.40803596,4.64076778,0.04671886,2.44814492
-4.34317159,6.97566536,0.95918888,0.00000000,2.36469437,4.60689059,0.04637460,2.39465880
-4.33716858,6.88819069,0.95310511,0.00000000,2.32234959,4.56760893,0.04602317,2.33805092
-4.33116558,6.79364823,0.94692195,0.00000000,2.28045326,4.52284282,0.04565423,2.27842575
-4.32516258,6.69214956,0.94058090,0.00000000,2.23856916,4.47271992,0.04525973,2.21602336
-4.31915958,6.58412347,0.93406850,0.00000000,2.19638364,4.41756526,0.04483410,2.15121165
-4.31315658,6.47029088,0.92741340,0.00000000,2.15371024,4.35788298,0.04437433,2.08447313
-4.30715358,6.35162857,0.92068192,0.00000000,2.11048892,4.29433132,0.04387989,2.01638732
