energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-2.89044522,4.13532933,0.03866998,0.02899895,0.97133170,2.19030013,0.88506309,1.63177265,0.30076460,0.00000000
-2.88444222,4.13644126,0.03856329,0.02908461,0.98345345,2.20319350,0.89221495,1.61618652,0.30545722,0.00000000
-2.87843922,4.12552804,0.03830890,0.02911641,0.99194412,2.20877864,0.89769796,1.59637237,0.30984520,0.00000000
-2.87243622,4.10210228,0.03791239,0.02908102,0.99658575,2.20668995,0.90129933,1.57230310,0.31383483,0.00000000
-2.86643322,4.06599256,0.03738096,0.02896714,0.99725492,2.19681197,0.90283597,1.54402279,0.31733735,0.00000000
-2.86043022,4.01736653,0.03672325,0.02876587,0.99392928,2.17929259,0.90216224,1.51165329,0.32027123,0.00000000
-2.85442721,3.95674207,0.03594919,0.02847106,0.98669065,2.15454702,0.89917649,1.47539819,0.32256421,0.00000000
-2.84842421,3.88498593,0.03506979,0.02807954,0.97572453,2.12325218,0.89382604,1.43554387,0.32415497,0.00000000
-2.84242121,3.80329977,0.03409696,0.02759117,0.96131601,2.08633162,0.88611055,1.39245735,0.32499451,0.00000000
-2.83641821,3.71319421,0.03304326,0.02700885,0.94384227,2.04493154,0.87608371,1.34658136,0.32504721,0.00000000
-2.83041521,3.61645164,0.03192170,0.02633831,0.92376183,2.00038878,0.86385317,1.29842634,0.32429151,0.00000000
-2.82441221,3.51507957,0.03074558,0.02558793,0.90160113,1.95419203,0.84957874,1.24856014,0.32272037,0.00000000
-2.81840920,3.41125601,0.02952820,0.02476837,0.87793892,1.90793752,0.83346915,1.19759552,0.32034135,0.00000000
-2.81240620,3.30726910,0.02828279,0.02389214,0.85338894,1.86328089,0.81577726,1.14617612,0.31717649,0.00000000
-2.80640320,3.20545309,0.02702226,0.02297322,0.82858163,1.82188691,0.79679409,1.09496134,0.31326185,0.00000000
-2.80040020,3.10812283,0.02575913,0.02202650,0.80414559,1.78537869,0.77684173,1.04461072,0.30864680,0.00000000
-2.79439720,3.01750905,0.02450535,0.02106738,0.78068915,1.75528799,0.75626548,0.99576837,0.30339310,0.00000000
-2.78839420,2.93569622,0.02327225,0.02011123,0.75878298,1.73300827,0.73542527,0.94904787,0.29757357,0.00000000
-2.78239120,2.86456495,0.02207043,0.01917297,0.73894397,1.71975175,0.71468663,0.90501812,0.29127063,0.00000000
-2.77638819,2.80574039,0.02090971,0.01826668,0.72162105,1.71651178,0.69441151,0.86419051,0.28457444,0.00000000
-2.77038519,2.76054795,0.01979904,0.01740520,0.70718322,1.72403145,0.67494891,0.82700766,0.27758087,0.00000000
-2.76438219,2.72997738,0.01874647,0.01659985,0.69591008,1.74277926,0.65662587,0.79383402,0.27038915,0.00000000
-2.75837919,2.71465595,0.01775908,0.01586018,0.68798520,1.77293246,0.63973869,0.76494839,0.26309945,0.00000000
-2.75237619,2.71483136,0.01684297,0.01519379,0.68349223,1.81436845,0.62454482,0.74053864,0.25581020,0.00000000
-2.74637319,2.73036452,0.01600315,0.01460621,0.68241412,1.86666432,0.61125561,0.72069846,0.24861545,0.00000000
-2.74037019,2.76073255,0.01524352,0.01410084,0.68463508,1.92910469,0.60003007,0.70542645,0.24160230,0.00000000
-2.73436718,2.80504178,0.01456683,0.01367895,0.68994557,2.00069760,0.59096998,0.69462726,0.23484838,0.00000000
-2.72836418,2.86205050,0.01397461,0.01333974,0.69804983,2.08019796,0.58411640,0.68811499,0.22841977,0.00000000
-2.72236118,2.93020107,0.01346712,0.01308042,0.70857605,2.16613835,0.57944806,0.68561870,0.22236913,0.00000000
-2.71635818,3.00766077,0.01304338,0.01289639,0.72108861,2.25686612,0.57688141,0.68678987,0.21673443,0.00000000
-2.71035518,3.09237038,0.01270109,0.01278142,0.73510240,2.35058621,0.57627275,0.69121182,0.21153823,0.00000000
-2.70435218,3.18209963,0.01243670,0.01272784,0.75009849,2.44540845,0.57742230,0.69841083,0.20678746,0.00000000
-2.69834917,3.27450806,0.01224542,0.01272686,0.76554096,2.53939832,0.58008026,0.70786876,0.20247405,0.00000000
-2.69234617,3.36720973,0.01212131,0.01276876,0.78089432,2.63062969,0.58395471,0.71903689,0.19857600,0.00000000
-2.68634317,3.45784024,0.01205741,0.01284329,0.79564094,2.71723823,0.58872104,0.73135060,0.19505917,0.00000000
-2.68034017,3.54412387,0.01204582,0.01293987,0.80929804,2.79747374,0.59403289,0.74424456,0.19187954,0.00000000
-2.67433717,3.62393901,0.01207796,0.01304798,0.82143364,2.86975007,0.59953395,0.75716794,0.18898593,0.00000000
-2.66833417,3.69537966,0.01214473,0.01315742,0.83168085,2.93269076,0.60487030,0.76959919,0.18632295,0.00000000
-2.66233117,3.75681090,0.01223674,0.01325863,0.83975016,2.98516902,0.60970291,0.78105986,0.18383414,0.00000000
-2.65632816,3.80691642,0.01234456,0.01334294,0.84543913,3.02634062,0.61371966,0.79112705,0.18146511,0.00000000
-2.65032516,3.84473625,0.01245902,0.01340285,0.84863912,3.05566835,0.61664652,0.79944406,0.17916653,0.00000000
-2.64432216,3.86969326,0.01257142,0.01343221,0.84933887,3.07293718,0.61825729,0.80572873,0.17689679,0.00000000
-2.63831916,3.88160730,0.01267381,0.01342643,0.84762470,3.07825935,0.61838171,0.80977934,0.17462427,0.00000000
-2.63231616,3.88069627,0.01275920,0.01338258,0.84367732,3.07206904,0.61691135,0.81147781,0.17232913,0.00000000
-2.62631316,3.86756407,0.01282181,0.01329947,0.83776529,3.05510673,0.61380328,0.81079006,0.17000445,0.00000000
-2.62031016,3.84317574,0.01285720,0.01317771,0.83023553,3.02839361,0.60908124,0.80776368,0.16765684,0.00000000
-2.61430715,3.80882061,0.01286241,0.01301964,0.82150094,2.99319682,0.60283439,0.80252301,0.16530633,0.00000000
-2.60830415,3.76606505,0.01283607,0.01282926,0.81202600,2.95098686,0.59521361,0.79526188,0.16298574,0.00000000
-2.60230115,3.71669636,0.01277841,0.01261213,0.80231044,2.90338850,0.58642566,0.78623447,0.16073944,0.00000000
-2.59629815,3.66266025,0.01269124,0.01237516,0.79287202,2.85212706,0.57672548,0.77574460,0.15862168,0.00000000
-2.59029515,3.60599412,0.01257795,0.01212639,0.78422877,2.79897203,0.56640693,0.76413404,0.15669455,0.00000000
-2.58429215,3.54875886,0.01244333,0.01187476,0.77688153,2.74568004,0.55579237,0.75177029,0.15502555,0.00000000
-2.57828914,3.49297158,0.01229348,0.01162982,0.77129735,2.69393937,0.54522164,0.73903429,0.15368509,0.00000000
-2.57228614,3.44054194,0.01213563,0.01140144,0.76789427,2.64531789,0.53504076,0.72630860,0.15274388,0.00000000
-2.56628314,3.39321412,0.01197793,0.01119951,0.76702821,2.60121637,0.52559091,0.71396629,0.15227026,0.00000000
-2.56028014,3.35251648,0.01182922,0.01103361,0.76898208,2.56282876,0.51719796,0.70236102,0.15232775,0.00000000
-2.55427714,3.31972044,0.01169886,0.01091277,0.77395771,2.53111064,0.51016300,0.69181837,0.15297267,0.00000000
-2.54827414,3.29580965,0.01159644,0.01084517,0.78207053,2.50675685,0.50475414,0.68262870,0.15425204,0.00000000
-2.54227114,3.28146004,0.01153160,0.01083790,0.79334724,2.49018879,0.50119974,0.67504148,0.15620176,0.00000000
-2.53626813,3.27703099,0.01151380,0.01089676,0.80772641,2.48155154,0.49968332,0.66926111,0.15884513,0.00000000
-2.53026513,3.28256725,0.01155215,0.01102613,0.82506177,2.48072045,0.50034014,0.66544425,0.16219165,0.00000000
-2.52426213,3.29781102,0.01165519,0.01122879,0.84512804,2.48731669,0.50325549,0.66369838,0.16623634,0.00000000
-2.51825913,3.32222313,0.01183083,0.01150592,0.86762900,2.50073067,0.50846468,0.66408159,0.17095929,0.00000000
-2.51225613,3.35501206,0.01208614,0.01185709,0.89220738,2.52015226,0.51595457,0.66660342,0.17632578,0.00000000
-2.50625313,3.39516953,0.01242732,0.01228030,0.91845626,2.54460628,0.52566666,0.67122667,0.18228671,0.00000000
-2.50025013,3.44151086,0.01285962,0.01277212,0.94593154,2.57299179,0.53750138,0.67787001,0.18877958,0.00000000
-2.49424712,3.49271894,0.01338727,0.01332783,0.97416517,2.60412371,0.55132362,0.68641140,0.19572981,0.00000000
-2.48824412,3.54738996,0.01401354,0.01394171,1.00267852,2.63677510,0.56696909,0.69669222,0.20305266,0.00000000
-2.48224112,3.60407976,0.01474065,0.01460723,1.03099595,2.66971877,0.58425160,0.70852208,0.21065543,0.00000000
-2.47623812,3.66134936,0.01556986,0.01531743,1.05865777,2.70176683,0.60297072,0.72168425,0.21844018,0.00000000
-2.47023512,3.71780851,0.01650148,0.01606527,1.08523270,2.73180712,0.62291988,0.73594177,0.22630682,0.00000000
-2.46423212,3.77215630,0.01753490,0.01684396,1.11032934,2.75883551,0.64389449,0.75104407,0.23415643,0.00000000
-2.45822911,3.82321778,0.01866863,0.01764737,1.13360644,2.78198332,0.66569991,0.76673395,0.24189489,0.00000000
-2.45222611,3.86997600,0.01990031,0.01847039,1.15478184,2.80053937,0.68815906,0.78275501,0.24943653,0.00000000
-2.44622311,3.91159854,0.02122677,0.01930927,1.17363976,2.81396623,0.71111932,0.79885902,0.25670782,0.00000000
-2.44022011,3.94745811,0.02264395,0.02016198,1.19003641,2.82191059,0.73445845,0.81481324,0.26365079,0.00000000
-2.43421711,3.97714675,0.02414691,0.02102840,1.20390360,2.82420757,0.75808938,0.83040727,0.27022620,0.00000000
-2.42821411,4.00048305,0.02572979,0.02191057,1.21525039,2.82087927,0.78196349,0.84545922,0.27641610,0.00000000
-2.42221111,4.01751244,0.02738567,0.02281281,1.22416255,2.81212771,0.80607228,0.85982077,0.28222577,0.00000000
-2.41620810,4.02850022,0.02910654,0.02374171,1.23079981,2.79832245,0.83044716,0.87338100,0.28768477,0.00000000
-2.41020510,4.03391741,0.03088310,0.02470606,1.23539099,2.77998359,0.85515730,0.88606856,0.29284708,0.00000000
-2.40420210,4.03441991,0.03270468,0.02571671,1.23822681,2.75776039,0.88030556,0.89785223,0.29779013,0.00000000
-2.39819910,4.03082110,0.03455908,0.02678626,1.23965077,2.73240641,0.90602241,0.90873946,0.30261284,0.00000000
-2.39219610,4.02405895,0.03643248,0.02792869,1.24004809,2.70475180,0.93245812,0.91877323,0.30743240,0.00000000
-2.38619310,4.01515837,0.03830936,0.02915886,1.23983301,2.67567352,0.95977337,0.92802705,0.31238015,0.00000000
-2.38019010,4.00519000,0.04017246,0.03049201,1.23943479,2.64606439,0.98812857,0.93659846,0.31759643,0.00000000
-2.37418709,3.99522688,0.04200282,0.03194307,1.23928286,2.61680186,1.01767244,0.94460128,0.32322470,0.00000000
-2.36818409,3.98630043,0.04377992,0.03352604,1.23979136,2.58871752,1.04853009,0.95215697,0.32940502,0.00000000
-2.36218109,3.97935733,0.04548183,0.03525329,1.24134388,2.56256808,1.08079135,0.95938548,0.33626726,0.00000000
-2.35617809,3.97521890,0.04708558,0.03713483,1.24427861,2.53900904,1.11449962,0.96639624,0.34392416,0.00000000
-2.35017509,3.97454459,0.04856752,0.03917769,1.24887461,2.51857158,1.14964201,0.97327942,0.35246473,0.00000000
-2.34417209,3.97780091,0.04990379,0.04138527,1.25533967,2.50164363,1.18614105,0.98009829,0.36194804,0.00000000
-2.33816908,3.98523708,0.05107096,0.04375679,1.26380017,2.48845570,1.22384852,0.98688266,0.37239792,0.00000000
-2.33216608,3.99686837,0.05204657,0.04628687,1.27429339,2.47907186,1.26254171,0.99362412,0.38379869,0.00000000
-2.32616308,4.01246779,0.05280985,0.04896518,1.28676263,2.47338627,1.30192238,1.00027294,0.39609217,0.00000000
-2.32016008,4.03156652,0.05334239,0.05177624,1.30105528,2.47112538,1.34161849,1.00673707,0.40917624,0.00000000
-2.31415708,4.05346291,0.05362876,0.05469942,1.31692411,2.47185549,1.38118886,1.01288310,0.42290498,0.00000000
-2.30815408,4.07724002,0.05365715,0.05770902,1.33403167,2.47499574,1.42013054,1.01853914,0.43709053,0.00000000
-2.30215108,4.10179074,0.05341984,0.06077455,1.35195782,2.47983577,1.45788872,1.02349953,0.45150657,0.00000000
-2.29614807,4.12584973,0.05291360,0.06386122,1.37021004,2.48555750,1.49386895,1.02753116,0.46589354,0.00000000
-2.29014507,4.14803096,0.05213999,0.06693050,1.38823644,2.49126039,1.52745116,1.03038102,0.47996520,0.00000000
-2.28414207,4.16686954,0.05110539,0.06994085,1.40544083,2.49598909,1.55800506,1.03178476,0.49341659,0.00000000
-2.27813907,4.18086634,0.04982103,0.07284865,1.42119954,2.49876276,1.58490649,1.03147579,0.50593287,0.00000000
-2.27213607,4.18853383,0.04830272,0.07560909,1.43487934,2.49860491,1.60755404,1.02919475,0.51719892,0.00000000
-2.26613307,4.18844171,0.04657049,0.07817729,1.44585595,2.49457292,1.62538545,1.02469868,0.52690928,0.00000000
-2.26013007,4.17926081,0.04464806,0.08050934,1.45353248,2.48578624,1.63789334,1.01776989,0.53477801,0.00000000
-2.25412706,4.15980383,0.04256228,0.08256345,1.45735723,2.47145236,1.64463961,1.00822400,0.54054813,0.00000000
-2.24812406,4.12906176,0.04034233,0.08430101,1.45684021,2.45088999,1.64526822,0.99591694,0.54400032,0.00000000
-2.24212106,4.08623491,0.03801904,0.08568763,1.45156792,2.42354850,1.63951582,0.98075076,0.54496043,0.00000000
-2.23611806,4.03075770,0.03562405,0.08669411,1.44121579,2.38902341,1.62722001,0.96267800,0.54330564,0.00000000
-2.23011506,3.96231659,0.03318904,0.08729727,1.42555807,2.34706735,1.60832501,0.94170457,0.53896891,0.00000000
-2.22411206,3.88086081,0.03074504,0.08748062,1.40447464,2.29759639,1.58288446,0.91789107,0.53194164,0.00000000
-2.21810905,3.78660563,0.02832172,0.08723492,1.37795474,2.24069173,1.55106154,0.89135255,0.52227446,0.00000000
-2.21210605,3.68002843,0.02594685,0.08655850,1.34609747,2.17659665,1.51312616,0.86225679,0.51007609,0.00000000
-2.20610305,3.56185769,0.02364587,0.08545742,1.30910905,2.10570928,1.46944957,0.83082114,0.49551035,0.00000000
-2.20010005,3.43305559,0.02144151,0.08394541,1.26729707,2.02857119,1.42049649,0.79730813,0.47879157,0.00000000
-2.19409705,3.29479475,0.01935361,0.08204363,1.22106196,1.94585256,1.36681503,0.76201992,0.46017847,0.00000000
-2.18809405,3.14843007,0.01739900,0.07978018,1.17088600,1.85833435,1.30902473,0.72529191,0.43996690,0.00000000
-2.18209105,2.99546651,0.01559153,0.07718955,1.11732032,1.76688817,1.24780313,0.68748562,0.41848164,0.00000000
-2.17608804,2.83752396,0.01394216,0.07431174,1.06097034,1.67245437,1.18387122,0.64898109,0.39606769,0.00000000
-2.17008504,2.67630019,0.01245917,0.07119140,1.00248027,1.57601931,1.11797825,0.61016903,0.37308132,0.00000000
-2.16408204,2.51353299,0.01114836,0.06787677,0.94251703,1.47859219,1.05088626,0.57144292,0.34988112,0.00000000
-2.15807904,2.35096253,0.01001334,0.06441860,0.88175425,1.38118232,0.98335483,0.53319132,0.32681953,0.00000000
-2.15207604,2.19029503,0.00905581,0.06086895,0.82085684,1.28477739,0.91612641,0.49579046,0.30423491,0.00000000
-2.14607304,2.03316858,0.00827582,0.05728004,0.76046654,1.19032318,0.84991253,0.45959740,0.28244443,0.00000000
-2.14007004,1.88112187,0.00767202,0.05370314,0.70118881,1.09870535,0.78538133,0.42494383,0.26173801,0.00000000
-2.13406703,1.73556671,0.00724190,0.05018745,0.64358154,1.01073368,0.72314658,0.39213065,0.24237323,0.00000000
-2.12806403,1.59776466,0.00698188,0.04677913,0.58814561,0.92712887,0.66375844,0.36142342,0.22457149,0.00000000
-2.12206103,1.46880841,0.00688749,0.04352040,0.53531766,0.84851247,0.60769609,0.33304878,0.20851527,0.00000000
-2.11605803,1.34960798,0.00695333,0.04044877,0.48546503,0.77539965,0.55536234,0.30719177,0.19434653,0.00000000
-2.11005503,1.24088211,0.00717316,0.03759651,0.43888291,0.70819526,0.50708032,0.28399427,0.18216623,0.00000000
-2.10405203,1.14315467,0.00753977,0.03499016,0.39579363,0.64719275,0.46309203,0.26355434,0.17203481,0.00000000
-2.09804902,1.05675609,0.00804493,0.03265028,0.35634794,0.59257613,0.42355895,0.24592669,0.16397369,0.00000000
-2.09204602,0.98182964,0.00867928,0.03059143,0.32062815,0.54442463,0.38856442,0.23112399,0.15796754,0.00000000
-2.08604302,0.91834207,0.00943224,0.02882218,0.28865279,0.50271982,0.35811765,0.21911920,0.15396737,0.00000000
-2.08004002,0.86609849,0.01029190,0.02734543,0.26038271,0.46735500,0.33215930,0.20984874,0.15189424,0.00000000
-2.07403702,0.82476072,0.01124498,0.02615880,0.23572811,0.43814632,0.31056829,0.20321644,0.15164353,0.00000000
-2.06803402,0.79386864,0.01227683,0.02525515,0.21455643,0.41484555,0.29316969,0.19909820,0.15308973,0.00000000
-2.06203102,0.77286402,0.01337146,0.02462324,0.19670066,0.39715374,0.27974340,0.19734717,0.15609150,0.00000000
-2.05602801,0.76111585,0.01451170,0.02424846,0.18196791,0.38473572,0.27003339,0.19779946,0.16049702,0.00000000
-2.05002501,0.75794658,0.01567938,0.02411359,0.17014785,0.37723459,0.26375723,0.20028001,0.16614944,0.00000000
-2.04402201,0.76265838,0.01685566,0.02419963,0.16102085,0.37428621,0.26061560,0.20460862,0.17289228,0.00000000
-2.03801901,0.77455852,0.01802131,0.02448654,0.15436563,0.37553273,0.26030152,0.21060583,0.18057465,0.00000000
-2.03201601,0.79298305,0.01915721,0.02495405,0.14996612,0.38063520,0.26250899,0.21809852,0.18905610,0.00000000
-2.02601301,0.81731788,0.02024478,0.02558225,0.14761745,0.38928450,0.26694087,0.22692490,0.19821097,0.00000000
-2.02001001,0.84701650,0.02126648,0.02635226,0.14713093,0.40121036,0.27331567,0.23693880,0.20793196,0.00000000
-2.01400700,0.88161364,0.02220630,0.02724659,0.14833784,0.41618825,0.28137297,0.24801304,0.21813297,0.00000000
-2.00800400,0.92073422,0.02305024,0.02824950,0.15109217,0.43404362,0.29087750,0.26004158,0.22875086,0.00000000
-2.00200100,0.96409730,0.02378675,0.02934715,0.15527200,0.45465366,0.30162157,0.27294060,0.23974611,0.00000000
-1.99599800,1.01151481,0.02440707,0.03052762,0.16077985,0.47794632,0.31342584,0.28664808,0.25110238,0.00000000
-1.98999500,1.06288501,0.02490549,0.03178075,0.16754184,0.50389668,0.32613846,0.30112223,0.26282492,0.00000000
-1.98399200,1.11818117,0.02527951,0.03309788,0.17550587,0.53252097,0.33963269,0.31633860,0.27493781,0.00000000
-1.97798899,1.17743580,0.02552988,0.03447145,0.18463890,0.56386833,0.35380304,0.33228601,0.28748035,0.00000000
-1.97198599,1.24072140,0.02566046,0.03589459,0.19492358,0.59801093,0.36856036,0.34896167,0.30050249,0.00000000
-1.96598299,1.30812870,0.02567804,0.03736053,0.20635425,0.63503274,0.38382594,0.36636554,0.31405987,0.00000000
-1.95997999,1.37974345,0.02559200,0.03886213,0.21893279,0.67501763,0.39952529,0.38449445,0.32820842,0.00000000
-1.95397699,1.45562324,0.02541382,0.04039134,0.23266419,0.71803742,0.41558166,0.40333614,0.34299907,0.00000000
-1.94797399,1.53577542,0.02515661,0.04193882,0.24755240,0.76414027,0.43191001,0.42286374,0.35847273,0.00000000
-1.94197099,1.62013767,0.02483451,0.04349358,0.26359636,0.81334034,0.44841165,0.44303096,0.37465595,0.00000000
-1.93596798,1.70856201,0.02446210,0.04504281,0.28078655,0.86560887,0.46497003,0.46376831,0.39155736,0.00000000
-1.92996498,1.80080359,0.02405379,0.04657183,0.29910217,0.92086735,0.48144795,0.48498074,0.40916541,0.00000000
-1.92396198,1.89651456,0.02362326,0.04806420,0.31850899,0.97898299,0.49768647,0.50654669,0.42744714,0.00000000
-1.91795898,1.99524359,0.02318296,0.04950209,0.33895798,1.03976666,0.51350559,0.52831883,0.44634848,0.00000000
-1.91195598,2.09644107,0.02274364,0.05086667,0.36038466,1.10297328,0.52870686,0.55012644,0.46579572,0.00000000
-1.90595298,2.19946952,0.02231409,0.05213872,0.38270921,1.16830463,0.54307769,0.57177933,0.48569823,0.00000000
-1.89994997,2.30361866,0.02190086,0.05329938,0.40583715,1.23541426,0.55639731,0.59307308,0.50595217,0.00000000
-1.89394697,2.40812421,0.02150817,0.05433090,0.42966060,1.30391399,0.56844394,0.61379536,0.52644491,0.00000000
-1.88794397,2.51218912,0.02113793,0.05521743,0.45405983,1.37338184,0.57900291,0.63373300,0.54705990,0.00000000
-1.88194097,2.61500612,0.02078981,0.05594585,0.47890507,1.44337055,0.58787522,0.65267931,0.56768154,0.00000000
-1.87593797,2.71578009,0.02046151,0.05650648,0.50405837,1.51341634,0.59488609,0.67044136,0.58819980,0.00000000
-1.86993497,2.81374897,0.02014898,0.05689367,0.52937539,1.58304740,0.59989298,0.68684668,0.60851413,0.00000000
-1.86393197,2.90820202,0.01984680,0.05710635,0.55470695,1.65179155,0.60279263,0.70174911,0.62853647,0.00000000
-1.85792896,2.99849451,0.01954855,0.05714825,0.57990037,1.71918293,0.60352680,0.71503340,0.64819307,0.00000000
-1.85192596,3.08405805,0.01924721,0.05702806,0.60480042,1.78476719,0.60208622,0.72661831,0.66742495,0.00000000
-1.84592296,3.16440622,0.01893558,0.05675930,0.62925000,1.84810540,0.59851263,0.73645813,0.68618706,0.00000000
-1.83991996,3.23913547,0.01860660,0.05636008,0.65309048,1.90877646,0.59289876,0.74454247,0.70444607,0.00000000
-1.83391696,3.30792153,0.01825378,0.05585253,0.67616184,1.96637817,0.58538625,0.75089445,0.72217694,0.00000000
-1.82791396,3.37051184,0.01787141,0.05526220,0.69830272,2.02052740,0.57616154,0.75556734,0.73935869,0.00000000
-1.82191096,3.42671494,0.01745485,0.05461725,0.71935043,2.07085943,0.56544996,0.75863999,0.75596942,0.00000000
-1.81590795,3.47638776,0.01700071,0.05394753,0.73914107,2.11702702,0.55350836,0.76021122,0.77198118,0.00000000
-1.80990495,3.51942181,0.01650693,0.05328361,0.75751003,2.15869945,0.54061652,0.76039359,0.78735489,0.00000000
-1.80390195,3.55572950,0.01597284,0.05265577,0.77429265,2.19556204,0.52706777,0.75930691,0.80203582,0.00000000
-1.79789895,3.58523167,0.01539919,0.05209302,0.78932551,2.22731632,0.51315927,0.75707177,0.81595001,0.00000000
-1.79189595,3.60784705,0.01478803,0.05162209,0.80244813,2.25368122,0.49918224,0.75380348,0.82900176,0.00000000
-1.78589295,3.62348463,0.01414264,0.05126658,0.81350515,2.27439530,0.48541277,0.74960679,0.84107266,0.00000000
-1.77988994,3.63203931,0.01346737,0.05104617,0.82234908,2.28922015,0.47210322,0.74457145,0.85202211,0.00000000
-1.77388694,3.63339111,0.01276747,0.05097596,0.82884335,2.29794490,0.45947478,0.73876898,0.86168950,0.00000000
-1.76788394,3.62740792,0.01204892,0.05106593,0.83286581,2.30039151,0.44771143,0.73225067,0.86989791,0.00000000
-1.76188094,3.61395162,0.01131821,0.05132058,0.83431222,2.29642083,0.43695524,0.72504678,0.87645922,0.00000000
-1.75587794,3.59288705,0.01058214,0.05173871,0.83309995,2.28593891,0.42730345,0.71716705,0.88118038,0.00000000
-1.74987494,3.56409326,0.00984767,0.05231336,0.82917142,2.26890326,0.41880710,0.70860239,0.88387056,0.00000000
-1.74387194,3.52747628,0.00912170,0.05303194,0.82249723,2.24532873,0.41147147,0.69932749,0.88434872,0.00000000
-1.73786893,3.48298261,0.00841096,0.05387648,0.81307889,2.21529256,0.40525801,0.68930436,0.88245138,0.00000000
-1.73186593,3.43061271,0.00772188,0.05482409,0.80095089,2.17893830,0.40008783,0.67848651,0.87803997,0.00000000
-1.72586293,3.37043361,0.00706049,0.05584746,0.78618204,2.13647835,0.39584663,0.66682351,0.87100768,0.00000000
-1.71985993,3.30259006,0.00643240,0.05691565,0.76887601,2.08819487,0.39239068,0.65426581,0.86128516,0.00000000
-1.71385693,3.22731362,0.00584271,0.05799485,0.74917106,2.03443901,0.38955383,0.64076952,0.84884508,0.00000000
-1.70785393,3.14492926,0.00529610,0.05904934,0.72723879,1.97562833,0.38715527,0.62630106,0.83370511,0.00000000
-1.70185093,3.05585921,0.00479681,0.06004247,0.70328219,1.91224257,0.38500770,0.61084142,0.81592946,0.00000000
-1.69584792,2.96062392,0.00434875,0.06093776,0.67753282,1.84481781,0.38292570,0.59438985,0.79562863,0.00000000
-1.68984492,2.85984009,0.00395557,0.06169993,0.65024727,1.77393931,0.38073403,0.57696696,0.77295767,0.00000000
-1.68384192,2.75421594,0.00362075,0.06229604,0.62170312,1.70023317,0.37827549,0.55861708,0.74811298,0.00000000
-1.67783892,2.64454387,0.00334777,0.06269644,0.59219440,1.62435717,0.37541818,0.53940976,0.72132776,0.00000000
-1.67183592,2.53169083,0.00314017,0.06287580,0.56202670,1.54699102,0.37206175,0.51944044,0.69286641,0.00000000
-1.66583292,2.41658664,0.00300170,0.06281388,0.53151219,1.46882632,0.36814258,0.49883021,0.66301823,0.00000000
-1.65982991,2.30021069,0.00293641,0.06249625,0.50096448,1.39055653,0.36363743,0.47772469,0.63209041,0.00000000
-1.65382691,2.18357726,0.00294871,0.06191478,0.47069363,1.31286705,0.35856566,0.45629205,0.60040100,0.00000000
-1.64782391,2.06771987,0.00304343,0.06106790,0.44100134,1.23642577,0.35298968,0.43472020,0.56827172,0.00000000
-1.64182091,1.95367485,0.00322583,0.05996074,0.41217639,1.16187406,0.34701371,0.41321319,0.53602119,0.00000000
-1.63581791,1.84246455,0.00350153,0.05860494,0.38449047,1.08981839,0.34078074,0.39198704,0.50395854,0.00000000
-1.62981491,1.73508031,0.00387649,0.05701825,0.35819432,1.02082264,0.33446781,0.37126488,0.47237771,0.00000000
-1.62381191,1.63246555,0.00435680,0.05522399,0.33351440,0.95540102,0.32827980,0.35127169,0.44155250,0.00000000
-1.61780890,1.53549914,0.00494854,0.05325024,0.31064997,0.89401172,0.32244175,0.33222880,0.41173248,0.00000000
-1.61180590,1.44497932,0.00565756,0.05112889,0.28977056,0.83705128,0.31719013,0.31434809,0.38313968,0.00000000
-1.60580290,1.36160849,0.00648917,0.04889458,0.27101405,0.78484959,0.31276332,0.29782636,0.35596624,0.00000000
-1.59979990,1.28597909,0.00744784,0.04658356,0.25448501,0.73766559,0.30939165,0.28283971,0.33037283,0.00000000
-1.59379690,1.21856096,0.00853691,0.04423250,0.24025366,0.69568378,0.30728732,0.26953843,0.30648779,0.00000000
-1.58779390,1.15969050,0.00975823,0.04187733,0.22835520,0.65901151,0.30663470,0.25804234,0.28440705,0.00000000
-1.58179090,1.10956200,0.01111180,0.03955214,0.21878960,0.62767725,0.30758140,0.24843679,0.26419458,0.00000000
-1.57578789,1.06822155,0.01259552,0.03728818,0.21152194,0.60162986,0.31023043,0.24076963,0.24588340,0.00000000
-1.56978489,1.03556393,0.01420490,0.03511300,0.20648316,0.58073911,0.31463382,0.23504903,0.22947703,0.00000000
-1.56378189,1.01133270,0.01593284,0.03304977,0.20357144,0.56479766,0.32078809,0.23124252,0.21495136,0.00000000
-1.55777889,0.99512398,0.01776954,0.03111677,0.20265402,0.55352436,0.32863174,0.22927710,0.20225679,0.00000000
-1.55177589,0.98639386,0.01970242,0.02932715,0.20356966,0.54656940,0.33804487,0.22904064,0.19132070,0.00000000
-1.54577289,0.98446977,0.02171618,0.02768878,0.20613162,0.54352101,0.34885122,0.23038443,0.18205011,0.00000000
-1.53976988,0.98856547,0.02379297,0.02620445,0.21013121,0.54391393,0.36082235,0.23312691,0.17433456,0.00000000
-1.53376688,0.99779974,0.02591266,0.02487215,0.21534183,0.54723951,0.37368402,0.23705850,0.16804910,0.00000000
-1.52776388,1.01121807,0.02805318,0.02368555,0.22152346,0.55295727,0.38712460,0.24194732,0.16305743,0.00000000
