energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.83041521,3.57355667,0.09111854,0.44498475,1.10484279,0.46423343,0.05495719,1.99303584,0.95487606,0.04299448
-2.82441221,3.48340748,0.08784198,0.44005156,1.07549999,0.44962600,0.05398532,1.93748992,0.93093548,0.04159307
-2.81840920,3.39957360,0.08478593,0.43597111,1.04858608,0.43539475,0.05310857,1.88545956,0.90917305,0.04026352
-2.81240620,3.32437306,0.08201483,0.43300567,1.02484437,0.42185373,0.05235712,1.83827715,0.89019951,0.03903563
-2.80640320,3.25983479,0.07958530,0.43138296,1.00491657,0.40928935,0.05175845,1.79711208,0.87453036,0.03793580
-2.80040020,3.20764956,0.07754473,0.43128961,0.98932684,0.39795384,0.05133675,1.76294430,0.86257330,0.03698636
-2.79439720,3.16913296,0.07593027,0.43286608,0.97846984,0.38806014,0.05111235,1.73654452,0.85461950,0.03620519
-2.78839420,3.14520131,0.07476811,0.43620331,0.97260291,0.37977817,0.05110138,1.71846159,0.85083890,0.03560532
-2.78239120,3.13636076,0.07407321,0.44134103,0.97184264,0.37323275,0.05131547,1.70901685,0.85127955,0.03519477
-2.77638819,3.14270946,0.07384933,0.44826786,0.97616571,0.36850298,0.05176161,1.70830557,0.85587082,0.03497660
-2.77038519,3.16395210,0.07408949,0.45692306,0.98541395,0.36562314,0.05244222,1.71620482,0.86443036,0.03494899
-2.76438219,3.19942582,0.07477676,0.46719989,0.99930312,0.36458497,0.05335524,1.73238739,0.87667426,0.03510554
-2.75837919,3.24813594,0.07588534,0.47895031,1.01743518,0.36534104,0.05449441,1.75634067,0.89223012,0.03543568
-2.75237619,3.30880005,0.07738196,0.49199087,1.03931336,0.36780925,0.05584963,1.78738986,0.91065233,0.03592512
-2.74637319,3.37989836,0.07922744,0.50610953,1.06435963,0.37187797,0.05740736,1.82472442,0.93143904,0.03655651
-2.74037019,3.45972849,0.08137843,0.52107311,1.09193369,0.37741168,0.05915121,1.86742667,0.95405019,0.03730998
-2.73436718,3.54646265,0.08378925,0.53663512,1.12135310,0.38425697,0.06106240,1.91450166,0.97792590,0.03816388
-2.72836418,3.63820517,0.08641370,0.55254356,1.15191368,0.39224842,0.06312043,1.96490722,1.00250466,0.03909543
-2.72236118,3.73304853,0.08920684,0.56854864,1.18290958,0.40121434,0.06530356,2.01758334,1.02724061,0.04008141
-2.71635818,3.82912607,0.09212665,0.58440989,1.21365256,0.41098200,0.06758945,2.07147990,1.05161947,0.04109878
-2.71035518,3.92465981,0.09513544,0.59990255,1.24348967,0.42138240,0.06995566,2.12558211,1.07517249,0.04212528
-2.70435218,4.01800211,0.09820106,0.61482305,1.27181905,0.43225412,0.07238009,2.17893298,1.09748804,0.04313995
-2.69834917,4.10766985,0.10129779,0.62899329,1.29810330,0.44344646,0.07484140,2.23065221,1.11822057,0.04412360
-2.69234617,4.19237052,0.10440684,0.64226372,1.32188015,0.45482165,0.07731931,2.27995124,1.13709650,0.04505911
-2.68634317,4.27101968,0.10751652,0.65451502,1.34277019,0.46625611,0.07979486,2.32614407,1.15391714,0.04593175
-2.68034017,4.34274956,0.11062201,0.66565851,1.36048148,0.47764091,0.08225047,2.36865396,1.16855840,0.04672925
-2.67433717,4.40690912,0.11372473,0.67563516,1.37481108,0.48888137,0.08467005,2.40701589,1.18096762,0.04744192
-2.66833417,4.46305603,0.11683137,0.68441347,1.38564365,0.49989599,0.08703889,2.44087516,1.19115756,0.04806255
-2.66233117,4.51094161,0.11995263,0.69198619,1.39294714,0.51061479,0.08934355,2.46998256,1.19919802,0.04858629
-2.65632816,4.55048970,0.12310167,0.69836633,1.39676614,0.52097736,0.09157172,2.49418650,1.20520549,0.04901042
-2.65032516,4.58177117,0.12629237,0.70358248,1.39721312,0.53093059,0.09371191,2.51342298,1.20933152,0.04933408
-2.64432216,4.60497553,0.12953758,0.70767385,1.39445814,0.54042648,0.09575332,2.52770405,1.21175018,0.04955791
-2.63831916,4.62038150,0.13284728,0.71068531,1.38871751,0.54942005,0.09768552,2.53710551,1.21264554,0.04968376
-2.63231616,4.62832822,0.13622686,0.71266274,1.38024210,0.55786767,0.09949833,2.54175485,1.21219970,0.04971430
-2.62631316,4.62918883,0.13967570,0.71364895,1.36930571,0.56572575,0.10118165,2.54182003,1.21058196,0.04965268
-2.62031016,4.62334779,0.14318585,0.71368038,1.35619417,0.57295015,0.10272541,2.53749974,1.20793985,0.04950228
-2.61430715,4.61118328,0.14674127,0.71278485,1.34119561,0.57949618,0.10411960,2.52901585,1.20439231,0.04926644
-2.60830415,4.59305531,0.15031740,0.71098052,1.32459225,0.58531918,0.10535440,2.51660817,1.20002547,0.04894832
-2.60230115,4.56930009,0.15388117,0.70827592,1.30665408,0.59037592,0.10642040,2.50053179,1.19489119,0.04855076
-2.59629815,4.54023058,0.15739158,0.70467124,1.28763444,0.59462634,0.10730887,2.48105680,1.18900822,0.04807629
-2.59029515,4.50614262,0.16080068,0.70016073,1.26776773,0.59803584,0.10801218,2.45847021,1.18236613,0.04752718
-2.58429215,4.46732591,0.16405499,0.69473591,1.24726885,0.60057778,0.10852415,2.43307947,1.17493128,0.04690555
-2.57828914,4.42407845,0.16709734,0.68838950,1.22633441,0.60223606,0.10884057,2.40521705,1.16665476,0.04621353
-2.57228614,4.37672306,0.16986893,0.68111972,1.20514524,0.60300753,0.10895956,2.37524521,1.15748141,0.04545348
-2.56628314,4.32562418,0.17231162,0.67293464,1.18386969,0.60290412,0.10888199,2.34356029,1.14735947,0.04462816
-2.56028014,4.27120345,0.17437027,0.66385631,1.16266755,0.60195444,0.10861184,2.31059570,1.13625004,0.04374100
-2.55427714,4.21395233,0.17599500,0.65392433,1.14169377,0.60020475,0.10815643,2.27682293,1.12413583,0.04279625
-2.54827414,4.15444057,0.17714339,0.64319858,1.12110187,0.59771908,0.10752657,2.24275000,1.11102836,0.04179911
-2.54227114,4.09331929,0.17778226,0.63176095,1.10104644,0.59457860,0.10673664,2.20891707,1.09697337,0.04075585
-2.53626813,4.03131813,0.17788924,0.61971591,1.08168452,0.59088011,0.10580446,2.17588899,1.08205385,0.03967381
-2.53026513,3.96923625,0.17745376,0.60718981,1.06317572,0.58673374,0.10475114,2.14424495,1.06639051,0.03856136
-2.52426213,3.90792728,0.17647764,0.59432896,1.04568094,0.58225990,0.10360078,2.11456552,1.05013970,0.03742775
-2.51825913,3.84827908,0.17497517,0.58129664,1.02935978,0.57758575,0.10238007,2.08741761,1.03348884,0.03628294
-2.51225613,3.79118909,0.17297263,0.56826909,1.01436687,0.57284123,0.10111784,2.06333813,1.01664969,0.03513736
-2.50625313,3.73753698,0.17050739,0.55543078,1.00084726,0.56815492,0.09984452,2.04281715,0.99984978,0.03400158
-2.50025013,3.68815580,0.16762658,0.54296928,0.98893135,0.56364997,0.09859158,2.02628152,0.98332267,0.03288603
-2.49424712,3.64380369,0.16438541,0.53106991,0.97872976,0.55944027,0.09739091,2.01407988,0.96729761,0.03180065
-2.48824412,3.60513755,0.16084529,0.51991059,0.97032839,0.55562711,0.09627426,2.00646986,0.95198922,0.03075459
-2.48224112,3.57269043,0.15707175,0.50965714,0.96378426,0.55229643,0.09527261,2.00360844,0.93758786,0.02975590
-2.47623812,3.54685395,0.15313237,0.50045926,0.95912245,0.54951692,0.09441557,2.00554584,0.92425130,0.02881134
-2.47023512,3.52786671,0.14909480,0.49244748,0.95633425,0.54733893,0.09373080,2.01222347,0.91209820,0.02792613
-2.46423212,3.51580952,0.14502482,0.48573116,0.95537693,0.54579434,0.09324349,2.02347605,0.90120379,0.02710390
-2.45822911,3.51060761,0.14098483,0.48039759,0.95617510,0.54489728,0.09297580,2.03903789,0.89159794,0.02634663
-2.45222611,3.51203960,0.13703242,0.47651233,0.95862355,0.54464569,0.09294636,2.05855294,0.88326589,0.02565469
-2.44622311,3.51975285,0.13321946,0.47412052,0.96259160,0.54502363,0.09316980,2.08158814,0.87615135,0.02502697
-2.44022011,3.53328406,0.12959143,0.47324909,0.96792853,0.54600408,0.09365630,2.10764932,0.87016194,0.02446104
-2.43421711,3.55208394,0.12618707,0.47390977,0.97446993,0.54755214,0.09441126,2.13619888,0.86517652,0.02395340
-2.42821411,3.57554442,0.12303846,0.47610234,0.98204439,0.54962837,0.09543487,2.16667427,0.86105394,0.02349972
-2.42221111,3.60302695,0.12017125,0.47981819,0.99048036,0.55219207,0.09672194,2.19850640,0.85764278,0.02309517
-2.41620810,3.63389005,0.11760511,0.48504354,0.99961257,0.55520425,0.09826169,2.23113703,0.85479128,0.02273471
-2.41020510,3.66751464,0.11535439,0.49176229,1.00928772,0.55863014,0.10003763,2.26403435,0.85235708,0.02241335
-2.40420210,3.70332584,0.11342880,0.49995809,1.01936909,0.56244111,0.10202770,2.29670605,0.85021597,0.02212646
-2.39819910,3.74080998,0.11183407,0.50961545,1.02973991,0.56661575,0.10420436,2.32870947,0.84826929,0.02186994
-2.39219610,3.77952605,0.11057259,0.52071982,1.04030516,0.57114016,0.10653497,2.35965837,0.84644954,0.02164043
-2.38619310,3.81911124,0.10964398,0.53325643,1.05099197,0.57600743,0.10898225,2.38922642,0.84472374,0.02143540
-2.38019010,3.85928040,0.10904541,0.54720809,1.06174852,0.58121623,0.11150491,2.41714733,0.84309457,0.02125319
-2.37418709,3.89981985,0.10877188,0.56255195,1.07254168,0.58676876,0.11405843,2.44321205,0.84159909,0.02109303
-2.36818409,3.94057620,0.10881628,0.57925551,1.08335359,0.59266811,0.11659602,2.46726351,0.84030526,0.02095493
-2.36218109,3.98144133,0.10916934,0.59727208,1.09417750,0.59891520,0.11906957,2.48918942,0.83930639,0.02083959
-2.35617809,4.02233458,0.10981947,0.61653608,1.10501331,0.60550558,0.12143087,2.50891394,0.83871400,0.02074820
-2.35017509,4.06318392,0.11075250,0.63695863,1.11586294,0.61242632,0.12363271,2.52638880,0.83864948,0.02068228
-2.34417209,4.10390720,0.11195147,0.65842367,1.12672622,0.61965312,0.12563013,2.54158477,0.83923499,0.02064346
-2.33816908,4.14439537,0.11339640,0.68078508,1.13759733,0.62714798,0.12738158,2.55448396,0.84058440,0.02063329
-2.33216608,4.18449861,0.11506417,0.70386521,1.14846216,0.63485766,0.12885007,2.56507365,0.84279451,0.02065302
-2.32616308,4.22401683,0.11692858,0.72745491,1.15929685,0.64271286,0.13000415,2.57334199,0.84593732,0.02070345
-2.32016008,4.26269506,0.11896050,0.75131532,1.17006745,0.65062850,0.13081882,2.57927590,0.85005374,0.02078480
-2.31415708,4.30022431,0.12112827,0.77518161,1.18073076,0.65850500,0.13127627,2.58286116,0.85514899,0.02089662
-2.30815408,4.33624794,0.12339827,0.79876834,1.19123630,0.66623054,0.13136638,2.58408465,0.86119016,0.02103773
-2.30215108,4.37037316,0.12573569,0.82177652,1.20152904,0.67368419,0.13108701,2.58293851,0.86810590,0.02120626
-2.29614807,4.40218683,0.12810540,0.84390193,1.21155289,0.68073994,0.13044414,2.57942566,0.87578820,0.02139966
-2.29014507,4.43127461,0.13047301,0.86484436,1.22125435,0.68727117,0.12945164,2.57356623,0.88409634,0.02161485
-2.28414207,4.45724202,0.13280589,0.88431726,1.23058611,0.69315547,0.12813093,2.56540426,0.89286242,0.02184826
-2.27813907,4.47973579,0.13507419,0.90205731,1.23951035,0.69827957,0.12651035,2.55501391,0.90189845,0.02209604
-2.27213607,4.49846411,0.13725179,0.91783340,1.24800116,0.70254394,0.12462430,2.54250467,0.91100419,0.02235419
-2.26613307,4.51321394,0.13931705,0.93145433,1.25604606,0.70586698,0.12251227,2.52802479,0.91997559,0.02261871
-2.26013007,4.52386421,0.14125333,0.94277501,1.26364627,0.70818836,0.12021760,2.51176258,0.92861299,0.02288573
-2.25412706,4.53039367,0.14304923,0.95170062,1.27081575,0.70947149,0.11778625,2.49394522,0.93672887,0.02315163
-2.24812406,4.53288257,0.14469857,0.95818843,1.27757893,0.70970482,0.11526531,2.47483488,0.94415443,0.02341311
-2.24212106,4.53150789,0.14619993,0.96224735,1.28396721,0.70890201,0.11270166,2.45472219,0.95074491,0.02366724
-2.23611806,4.52653227,0.14755599,0.96393504,1.29001458,0.70710086,0.11014044,2.43391732,0.95638312,0.02391148
-2.23011506,4.51828707,0.14877250,0.96335280,1.29575256,0.70436118,0.10762372,2.41273916,0.96098129,0.02414362
-2.22411206,4.50715077,0.14985710,0.96063866,1.30120479,0.70076167,0.10518920,2.39150300,0.96448107,0.02436174
-2.21810905,4.49352385,0.15081792,0.95595896,1.30638178,0.69639602,0.10286903,2.37050767,0.96685184,0.02456410
-2.21210605,4.47780213,0.15166220,0.94949898,1.31127612,0.69136853,0.10068889,2.35002271,0.96808764,0.02474905
-2.20610305,4.46035008,0.15239486,0.94145328,1.31585867,0.68578945,0.09866728,2.33027648,0.96820297,0.02491490
-2.20010005,4.44147624,0.15301725,0.93201627,1.32007594,0.67977038,0.09681500,2.31144600,0.96722793,0.02505983
-2.19409705,4.42141227,0.15352619,0.92137356,1.32384896,0.67342008,0.09513505,2.29364908,0.96520305,0.02518180
-2.18809405,4.40029733,0.15391319,0.90969469,1.32707389,0.66684071,0.09362271,2.27693935,0.96217443,0.02527847
-2.18209105,4.37816891,0.15416418,0.89712762,1.32962423,0.66012501,0.09226594,2.26130455,0.95818936,0.02534717
-2.17608804,4.35496082,0.15425957,0.88379520,1.33135479,0.65335427,0.09104616,2.24666809,0.95329298,0.02538497
-2.17008504,4.33050871,0.15417477,0.86979388,1.33210702,0.64659745,0.08993913,2.23289395,0.94752618,0.02538863
-2.16408204,4.30456277,0.15388113,0.85519460,1.33171550,0.63991117,0.08891615,2.21979457,0.94092477,0.02535481
-2.15807904,4.27680695,0.15334720,0.84004573,1.33001533,0.63334072,0.08794542,2.20714120,0.93352020,0.02528009
-2.15207604,4.24688351,0.15254037,0.82437773,1.32684978,0.62692191,0.08699347,2.19467620,0.92534148,0.02516124
-2.14607304,4.21442143,0.15142863,0.80820930,1.32207794,0.62068354,0.08602665,2.18212655,0.91641835,0.02499531
-2.14007004,4.17906687,0.14998250,0.79155429,1.31558188,0.61465028,0.08501258,2.16921768,0.90678531,0.02477985
-2.13406703,4.14051394,0.14817691,0.77442916,1.30727296,0.60884577,0.08392154,2.15568713,0.89648613,0.02451312
-2.12806403,4.09853377,0.14599299,0.75686020,1.29709689,0.60329573,0.08272770,2.14129706,0.88557865,0.02419422
-2.12206103,4.05300040,0.14341966,0.73889019,1.28503738,0.59803073,0.08141012,2.12584520,0.87413926,0.02382326
-2.11605803,4.00391180,0.14045481,0.72058404,1.27111829,0.59308855,0.07995356,2.10917377,0.86226691,0.02340143
-2.11005503,3.95140513,0.13710624,0.70203291,1.25540410,0.58851586,0.07834896,2.09117601,0.85008621,0.02293109
-2.10405203,3.89576530,0.13339204,0.68335682,1.23799891,0.58436925,0.07659375,2.07180024,0.83774943,0.02241580
-2.09804902,3.83742665,0.12934064,0.66470537,1.21904407,0.58071535,0.07469173,2.05105146,0.82543725,0.02186023
-2.09204602,3.77696776,0.12499033,0.64625670,1.19871470,0.57763018,0.07265284,2.02899065,0.81335814,0.02127012
-2.08604302,3.71509988,0.12038840,0.62821468,1.17721523,0.57519770,0.07049264,2.00573211,0.80174641,0.02065214
-2.08004002,3.65264974,0.11558996,0.61080461,1.15477451,0.57350758,0.06823155,1.98143907,0.79085912,0.02001374
-2.07403702,3.59053779,0.11065643,0.59426760,1.13164055,0.57265245,0.06589406,1.95631809,0.78097176,0.01936295
-2.06803402,3.52975295,0.10565383,0.57885397,1.10807527,0.57272458,0.06350775,1.93061261,0.77237322,0.01870817
-2.06203102,3.47132524,0.10065096,0.56481604,1.08434944,0.57381225,0.06110230,1.90459602,0.76536001,0.01805796
-2.05602801,3.41629750,0.09571760,0.55240062,1.06073804,0.57599600,0.05870848,1.87856452,0.76023015,0.01742080
-2.05002501,3.36569723,0.09092266,0.54184157,1.03751613,0.57934479,0.05635725,1.85283025,0.75727694,0.01680494
-2.04402201,3.32050986,0.08633252,0.53335265,1.01495527,0.58391242,0.05407882,1.82771460,0.75678270,0.01621814
-2.03801901,3.28165406,0.08200959,0.52712113,0.99332056,0.58973416,0.05190193,1.80354207,0.75901290,0.01566754
-2.03201601,3.24995995,0.07801099,0.52330214,0.97286814,0.59682390,0.04985318,1.78063457,0.76421054,0.01515951
-2.02601301,3.22615058,0.07438760,0.52201409,0.95384336,0.60517187,0.04795648,1.75930638,0.77259113,0.01469958
-2.02001001,3.21082711,0.07118323,0.52333518,0.93647917,0.61474295,0.04623271,1.73985947,0.78433821,0.01429227
-2.01400700,3.20445779,0.06843423,0.52730115,0.92099499,0.62547579,0.04469936,1.72257942,0.79959937,0.01394115
-2.00800400,3.20737061,0.06616912,0.53390421,0.90759580,0.63728276,0.04337046,1.70773181,0.81848291,0.01364874
-2.00200100,3.21974981,0.06440865,0.54309312,0.89647142,0.65005060,0.04225642,1.69555891,0.84105506,0.01341656
-1.99599800,3.24163569,0.06316584,0.55477450,0.88779598,0.66364204,0.04136410,1.68627691,0.86733765,0.01324513
-1.98999500,3.27292772,0.06244627,0.56881508,0.88172747,0.67789813,0.04069686,1.68007348,0.89730636,0.01313404
-1.98399200,3.31339051,0.06224847,0.58504496,0.87840745,0.69264130,0.04025470,1.67710576,0.93088932,0.01308201
-1.97798899,3.36266231,0.06256429,0.60326171,0.87796077,0.70767909,0.04003438,1.67749885,0.96796630,0.01308696
-1.97198599,3.42026560,0.06337940,0.62323511,0.88049549,0.72280843,0.04002965,1.68134466,1.00836829,0.01314608
-1.96598299,3.48561951,0.06467373,0.64471251,0.88610272,0.73782033,0.04023142,1.68870137,1.05187759,0.01325594
-1.95997999,3.55805359,0.06642197,0.66742459,0.89485655,0.75250470,0.04062803,1.69959327,1.09822855,0.01341255
-1.95397699,3.63682249,0.06859396,0.69109134,0.90681396,0.76665547,0.04120544,1.71401111,1.14710883,0.01361147
-1.94797399,3.72112128,0.07115518,0.71542825,0.92201462,0.78007540,0.04194755,1.73191287,1.19816146,0.01384791
-1.94197099,3.81010096,0.07406714,0.74015237,0.94048056,0.79258078,0.04283645,1.75322485,1.25098771,0.01411676
-1.93596798,3.90288383,0.07728780,0.76498836,0.96221564,0.80400572,0.04385272,1.77784313,1.30515077,0.01441275
-1.92996498,3.99857841,0.08077202,0.78967407,0.98720469,0.81420582,0.04497584,1.80563512,1.36018048,0.01473045
-1.92396198,4.09629374,0.08447203,0.81396586,1.01541245,0.82306128,0.04618448,1.83644131,1.41557902,0.01506441
-1.91795898,4.19515263,0.08833791,0.83764336,1.04678205,0.83047922,0.04745696,1.87007697,1.47082759,0.01540920
-1.91195598,4.29430390,0.09231820,0.86051366,1.08123329,0.83639530,0.04877166,1.90633383,1.52539408,0.01575949
-1.90595298,4.39293341,0.09636047,0.88241474,1.11866056,0.84077438,0.05010745,1.94498174,1.57874164,0.01611011
-1.89994997,4.49027366,0.10041210,0.90321829,1.15893073,0.84361062,0.05144422,1.98577010,1.63033796,0.01645613
-1.89394697,4.58561214,0.10442100,0.92283165,1.20188085,0.84492655,0.05276327,2.02842925,1.67966509,0.01679292
-1.88794397,4.67829813,0.10833647,0.94119890,1.24731603,0.84477169,0.05404781,2.07267177,1.72622954,0.01711623
-1.88194097,4.76774800,0.11211010,0.95830113,1.29500767,0.84322034,0.05528335,2.11819372,1.76957234,0.01742222
-1.87593797,4.85344899,0.11569661,0.97415568,1.34469203,0.84036888,0.05645810,2.16467577,1.80927868,0.01770753
-1.86993497,4.93496119,0.11905484,0.98881455,1.39606948,0.83633263,0.05756323,2.21178452,1.84498680,0.01796934
-1.86393197,5.01191786,0.12214854,1.00236170,1.44880453,0.83124221,0.05859313,2.25917374,1.87639571,0.01820538
-1.85792896,5.08402374,0.12494716,1.01490937,1.50252670,0.82523965,0.05954547,2.30648571,1.90327130,0.01841401
-1.85192596,5.15105137,0.12742655,1.02659348,1.55683231,0.81847424,0.06042121,2.35335271,1.92545067,0.01859420
-1.84592296,5.21283533,0.12956942,1.03756796,1.61128729,0.81109818,0.06122447,2.39939852,1.94284426,0.01874552
-1.83991996,5.26926423,0.13136564,1.04799824,1.66543081,0.80326218,0.06196220,2.44424000,1.95543559,0.01886815
-1.83391696,5.32027072,0.13281239,1.05805391,1.71877982,0.79511100,0.06264382,2.48748875,1.96327868,0.01896285
-1.82791396,5.36581954,0.13391394,1.06790075,1.77083426,0.78677914,0.06328065,2.52875274,1.96649303,0.01903086
-1.82191096,5.40589390,0.13468126,1.07769242,1.82108296,0.77838667,0.06388528,2.56763801,1.96525642,0.01907385
-1.81590795,5.44048088,0.13513136,1.08756197,1.86900988,0.77003535,0.06447078,2.60375044,1.95979577,0.01909381
-1.80990495,5.46955623,0.13528642,1.09761354,1.91410075,0.76180525,0.06504997,2.63669759,1.95037654,0.01909296
-1.80390195,5.49306950,0.13517265,1.10791470,1.95584984,0.75375187,0.06563457,2.66609076,1.93729118,0.01907358
-1.79789895,5.51093035,0.13481909,1.11848978,1.99376686,0.74590395,0.06623437,2.69154739,1.92084712,0.01903792
-1.79189595,5.52299710,0.13425618,1.12931455,2.02738380,0.73826224,0.06685653,2.71269386,1.90135509,0.01898805
-1.78589295,5.52906829,0.13351443,1.14031273,2.05626176,0.73079904,0.06750491,2.72916891,1.87911823,0.01892573
-1.77988994,5.52887849,0.13262303,1.15135466,2.07999767,0.72345894,0.06817954,2.74062784,1.85442276,0.01885230
-1.77388694,5.52209877,0.13160855,1.16225833,2.09823091,0.71616060,0.06887634,2.74674748,1.82753060,0.01876861
-1.76788394,5.50834277,0.13049388,1.17279306,2.11064974,0.70879968,0.06958694,2.74723215,1.79867433,0.01867493
-1.76188094,5.48717836,0.12929737,1.18268571,2.11699765,0.70125279,0.07029879,2.74182057,1.76805485,0.01857093
-1.75587794,5.45814503,0.12803222,1.19162948,2.11707940,0.69338251,0.07099543,2.73029350,1.73584177,0.01845571
-1.74987494,5.42077651,0.12670623,1.19929504,2.11076669,0.68504318,0.07165707,2.71248219,1.70217642,0.01832780
-1.74387194,5.37462788,0.12532191,1.20534344,2.09800343,0.67608734,0.07226131,2.68827719,1.66717725,0.01818529
-1.73786893,5.31930596,0.12387683,1.20944050,2.07881030,0.66637258,0.07278398,2.65763713,1.63094722,0.01802590
-1.73186593,5.25450163,0.12236441,1.21127193,2.05328837,0.65576842,0.07320025,2.62059727,1.59358264,0.01784718
-1.72586293,5.18002228,0.12077489,1.21055849,2.02162169,0.64416299,0.07348572,2.57727705,1.55518274,0.01764659
-1.71985993,5.09582264,0.11909655,1.20707046,1.98407831,0.63146927,0.07361753,2.52788629,1.51585935,0.01742178
-1.71385693,5.00203215,0.11731711,1.20064064,1.94100978,0.61763036,0.07357555,2.47272952,1.47574593,0.01717070
-1.70785393,4.89897703,0.11542515,1.19117528,1.89284873,0.60262384,0.07334332,2.41220787,1.43500528,0.01689178
-1.70185093,4.78719563,0.11341156,1.17866217,1.84010439,0.58646472,0.07290904,2.34681838,1.39383541,0.01658413
-1.69584792,4.66744572,0.11127089,1.16317564,1.78335605,0.56920702,0.07226621,2.27715018,1.35247291,0.01624761
-1.68984492,4.54070294,0.10900253,1.14487793,1.72324436,0.55094381,0.07141412,2.20387767,1.31119377,0.01588300
-1.68384192,4.40815020,0.10661162,1.12401693,1.66046077,0.53180574,0.07035815,2.12775064,1.27031134,0.01549197
-1.67783892,4.27115792,0.10410977,1.10092039,1.59573510,0.51195820,0.06910970,2.04958155,1.23017146,0.01507717
-1.67183592,4.13125613,0.10151539,1.07598663,1.52982189,0.49159704,0.06768591,1.97023042,1.19114512,0.01464213
-1.66583292,3.99009925,0.09885373,1.04967251,1.46348562,0.47094338,0.06610923,1.89058773,1.15361896,0.01419126
-1.65982991,3.84942531,0.09615655,1.02247889,1.39748561,0.45023748,0.06440659,1.81155610,1.11798414,0.01372965
-1.65382691,3.71101136,0.09346156,0.99493452,1.33256092,0.42973209,0.06260860,1.73403138,1.08462421,0.01326297
-1.64782391,3.57662712,0.09081154,0.96757898,1.26941593,0.40968563,0.06074848,1.65888386,1.05390271,0.01279730
-1.64182091,3.44798895,0.08825322,0.94094555,1.20870702,0.39035530,0.05886096,1.58694045,1.02615119,0.01233893
-1.63581791,3.32671615,0.08583605,0.91554470,1.15103096,0.37199064,0.05698118,1.51896826,1.00165824,0.01189411
-1.62981491,3.21429150,0.08361080,0.89184898,1.09691517,0.35482755,0.05514358,1.45566046,0.98066025,0.01146896
-1.62381191,3.11202746,0.08162814,0.87027985,1.04681040,0.33908312,0.05338086,1.39762449,0.96333432,0.01106919
-1.61780890,3.02103924,0.07993718,0.85119711,1.00108569,0.32495134,0.05172312,1.34537315,0.94979361,0.01069997
-1.61180590,2.94222543,0.07858411,0.83489094,0.96002590,0.31259968,0.05019705,1.29931855,0.94008543,0.01036580
-1.60580290,2.87625659,0.07761082,0.82157714,0.92383149,0.30216675,0.04882538,1.25976887,0.93419201,0.01007039
-1.59979990,2.82357147,0.07705379,0.81139518,0.89262047,0.29376077,0.04762642,1.22692781,0.93203380,0.00981659
-1.59379690,2.78438038,0.07694294,0.80440925,0.86643223,0.28745897,0.04661390,1.20089626,0.93347516,0.00960636
-1.58779390,2.75867491,0.07730074,0.80061180,0.84523277,0.28330767,0.04579688,1.18167605,0.93833186,0.00944072
-1.58179090,2.74624282,0.07814149,0.79992936,0.82892111,0.28132296,0.04517990,1.16917503,0.94638006,0.00931983
-1.57578789,2.74668689,0.07947067,0.80223013,0.81733631,0.28149185,0.04476323,1.16321343,0.95736620,0.00924299
-1.56978489,2.75944639,0.08128461,0.80733274,0.81026494,0.28377377,0.04454325,1.16353076,0.97101726,0.00920875
-1.56378189,2.78382016,0.08357018,0.81501592,0.80744847,0.28810219,0.04451298,1.16979319,0.98705085,0.00921493
-1.55777889,2.81898999,0.08630484,0.82502838,0.80859050,0.29438649,0.04466256,1.18160115,1.00518471,0.00925883
-1.55177589,2.86404355,0.08945676,0.83709850,0.81336358,0.30251379,0.04497990,1.19849690,1.02514523,0.00933719
-1.54577289,2.91799627,0.09298520,0.85094355,0.82141560,0.31235087,0.04545123,1.21997227,1.04667467,0.00944642
-1.53976988,2.97981164,0.09684114,0.86627807,0.83237559,0.32374611,0.04606172,1.24547646,1.06953685,0.00958263
-1.53376688,3.04841991,0.10096809,0.88282121,0.84585924,0.33653146,0.04679601,1.27442415,1.09352132,0.00974173
-1.52776388,3.12273502,0.10530317,0.90030289,0.86147393,0.35052460,0.04763878,1.30620397,1.11844584,0.00991958
-1.52176088,3.20167007,0.10977838,0.91846877,0.87882353,0.36553118,0.04857513,1.34018765,1.14415740,0.01011197
-1.51575788,3.28415142,0.11432212,0.93708397,0.89751318,0.38134723,0.04959101,1.37573973,1.17053176,0.01031481
-1.50975488,3.36913169,0.11886088,0.95593566,0.91715384,0.39776191,0.05067353,1.41222797,1.19747171,0.01052411
-1.50375188,3.45560184,0.12332103,0.97483461,0.93736695,0.41456035,0.05181116,1.44903445,1.22490430,0.01073608
-1.49774887,3.54260226,0.12763075,0.99361575,0.95778905,0.43152684,0.05299391,1.48556693,1.25277710,0.01094716
-1.49174587,3.62923306,0.13172196,1.01213791,0.97807628,0.44844812,0.05421337,1.52127038,1.28105375,0.01115410
-1.48574287,3.71466315,0.13553217,1.03028292,0.99790873,0.46511674,0.05546267,1.55563806,1.30970897,0.01135395
-1.47973987,3.79813788,0.13900621,1.04795395,1.01699446,0.48133450,0.05673643,1.58822186,1.33872311,0.01154413
-1.47373687,3.87898496,0.14209771,1.06507350,1.03507300,0.49691567,0.05803054,1.61864105,1.36807646,0.01172241
-1.46773387,3.95661809,0.14477033,1.08158083,1.05191815,0.51168998,0.05934195,1.64658920,1.39774345,0.01188695
