energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.19059530,5.26029581,0.03171551,0.21210302,0.18452095,2.28809916,2.60382221,0.02883642,2.24292008
-3.18459230,5.46738524,0.03350345,0.21803715,0.19095108,2.38464928,2.72117754,0.02850508,2.32196437
-3.17858929,5.67508754,0.03539486,0.22426626,0.19649764,2.48282718,2.83701508,0.02852903,2.40277632
-3.17258629,5.88011731,0.03736436,0.23063125,0.20106910,2.58107627,2.94972218,0.02889947,2.48390012
-3.16658329,6.07935588,0.03938482,0.23697439,0.20459134,2.67786624,3.05780798,0.02960579,2.56392144
-3.16058029,6.26993809,0.04142781,0.24314390,0.20700972,2.77173862,3.15994431,0.03063588,2.64150734
-3.15457729,6.44932360,0.04346398,0.24899798,0.20829053,2.86134715,3.25499781,0.03197622,2.71544038
-3.14857429,6.61534954,0.04546355,0.25440826,0.20842170,2.94549116,3.34205186,0.03361198,2.78464560
-3.14257129,6.76626297,0.04739672,0.25926249,0.20741281,3.02314046,3.42041738,0.03552681,2.84820924
-3.13656828,6.90073212,0.04923414,0.26346645,0.20529437,3.09345112,3.48963231,0.03770265,2.90538916
-3.13056528,7.01783695,0.05094736,0.26694500,0.20211642,3.15577147,3.54945009,0.04011940,2.95561655
-3.12456228,7.11704066,0.05250930,0.26964239,0.19794660,3.20963889,3.59981810,0.04275454,2.99848973
-3.11855928,7.19814466,0.05389468,0.27152176,0.19286763,3.25476780,3.64084761,0.04558276,3.03376080
-3.11255628,7.26123056,0.05508050,0.27256397,0.18697454,3.29103029,3.67277737,0.04857556,3.06131641
-3.10655328,7.30659346,0.05604641,0.27276598,0.18037160,3.31843101,3.69593306,0.05170101,3.08115425
-3.10055028,7.33467099,0.05677515,0.27213868,0.17316916,3.33707819,3.71068547,0.05492353,3.09335705
-3.09454727,7.34597298,0.05725286,0.27070461,0.16548050,3.34715284,3.71740987,0.05820390,3.09806569
-3.08854427,7.34101618,0.05746939,0.26849544,0.15741890,3.34887850,3.71644923,0.06149934,3.09545352
-3.08254127,7.32026834,0.05741853,0.26554961,0.14909489,3.34249329,3.70808365,0.06476390,3.08570324
-3.07653827,7.28410484,0.05709816,0.26191003,0.14061385,3.32822616,3.69250766,0.06794899,3.06898791
-3.07053527,7.23278050,0.05651031,0.25762216,0.13207405,3.30627893,3.66981706,0.07100411,3.04545709
-3.06453227,7.16641805,0.05566116,0.25273237,0.12356505,3.27681479,3.64000565,0.07387779,3.01522884
-3.05852926,7.08501344,0.05456093,0.24728683,0.11516665,3.23995416,3.60297210,0.07651873,2.97838785
-3.05252626,6.98845738,0.05322364,0.24133071,0.10694813,3.19577763,3.55853643,0.07887700,2.93498958
-3.04652326,6.87657107,0.05166690,0.23490798,0.09896806,3.14433566,3.50646461,0.08090537,2.88506987
-3.04052026,6.74915356,0.04991147,0.22806152,0.09127435,3.08566404,3.44649979,0.08256068,2.82865918
-3.03451726,6.60603713,0.04798089,0.22083365,0.08390466,3.01980385,3.37839788,0.08380519,2.76580031
-3.02851426,6.44714696,0.04590102,0.21326692,0.07688711,2.94682428,3.30196521,0.08460777,2.69656817
-3.02251126,6.27256079,0.04369952,0.20540518,0.07024108,2.86684671,3.21709559,0.08494506,2.62109026
-3.01650825,6.08256476,0.04140535,0.19729467,0.06397821,2.78006820,3.12380458,0.08480232,2.53956638
-3.01050525,5.87770152,0.03904829,0.18898521,0.05810344,2.68678266,3.02225868,0.08417414,2.45228613
-3.00450225,5.65880771,0.03665845,0.18053133,0.05261607,2.58739839,2.91279757,0.08306481,2.35964309
-2.99849925,5.42703825,0.03426585,0.17199325,0.04751079,2.48245064,2.79594819,0.08148837,2.26214465
-2.99249625,5.18387593,0.03190002,0.16343762,0.04277864,2.37260829,2.67242974,0.07946842,2.16041686
-2.98649325,4.93112571,0.02958974,0.15493807,0.03840792,2.25867433,2.54314932,0.07703752,2.05520393
-2.98049025,4.67089405,0.02736271,0.14657544,0.03438490,2.14157985,2.40918865,0.07423646,1.94736231
-2.97448724,4.40555420,0.02524544,0.13843762,0.03069453,2.02237194,2.27178253,0.07111310,1.83784968
-2.96848424,4.13769952,0.02326307,0.13061916,0.02732098,1.90219606,2.13229029,0.06772113,1.72770925
-2.96248124,3.87008702,0.02143936,0.12322043,0.02424804,1.78227372,1.99216191,0.06411863,1.61805033
-2.95647824,3.60557405,0.01979662,0.11634657,0.02145951,1.66387661,1.85290042,0.06036653,1.51002584
-2.95047524,3.34705088,0.01835575,0.11010599,0.01893941,1.54829826,1.71602248,0.05652705,1.40480789
-2.94447224,3.09737229,0.01713628,0.10460867,0.01667220,1.43682456,1.58301900,0.05266215,1.30356245
-2.93846923,2.85929077,0.01615635,0.09996413,0.01464284,1.33070425,1.45531735,0.04883203,1.20742396
-2.93246623,2.63539376,0.01543276,0.09627923,0.01283695,1.23112047,1.33424671,0.04509383,1.11747097
-2.92646323,2.42804700,0.01498089,0.09365564,0.01124078,1.13916432,1.22100765,0.04150040,1.03470334
-2.92046023,2.23934528,0.01481468,0.09218727,0.00984131,1.05581114,1.11664678,0.03809931,0.96002176
-2.91445723,2.07107187,0.01494644,0.09195752,0.00862618,0.98190013,1.02203695,0.03493209,0.89421004
-2.90845423,1.92466691,0.01538667,0.09303647,0.00758377,0.91811766,0.93786325,0.03203357,0.83792034
-2.90245123,1.80120500,0.01614379,0.09547813,0.00670318,0.86498451,0.86461463,0.02943158,0.79166159
-2.89644822,1.70138176,0.01722384,0.09931772,0.00597421,0.82284707,0.80258098,0.02714678,0.75579114
-2.89044522,1.62550891,0.01863005,0.10456926,0.00538739,0.79187254,0.75185501,0.02519260,0.73050957
-2.88444222,1.57351724,0.02036249,0.11122334,0.00493398,0.77204802,0.71233860,0.02357548,0.71585856
-2.87843922,1.54496692,0.02241761,0.11924546,0.00460596,0.76318336,0.68375288,0.02229516,0.71172171
-2.87243622,1.53906443,0.02478785,0.12857481,0.00439604,0.76491761,0.66565146,0.02134510,0.71782828
-2.86643322,1.55468554,0.02746131,0.13912384,0.00429766,0.77672901,0.65743640,0.02071299,0.73375953
-2.86043022,1.59040397,0.03042138,0.15077850,0.00430491,0.79794821,0.65837623,0.02038134,0.75895783
-2.85442721,1.64452509,0.03364662,0.16339952,0.00441261,0.82777471,0.66762590,0.02032814,0.79273820
-2.84842421,1.71512435,0.03711063,0.17682450,0.00461618,0.86529629,0.68424808,0.02052749,0.83430238
-2.84242121,1.80009008,0.04078214,0.19087104,0.00491161,0.90951107,0.70723559,0.02095034,0.88275506
-2.83641821,1.89716996,0.04462520,0.20534082,0.00529545,0.95935203,0.73553477,0.02156519,0.93712237
-2.83041521,2.00402064,0.04859962,0.22002454,0.00576466,1.01371334,0.76806933,0.02233881,0.99637203
-2.82441221,2.11825965,0.05266142,0.23470761,0.00631658,1.07147814,0.80376451,0.02323696,1.05943508
-2.81840920,2.23751853,0.05676358,0.24917639,0.00694881,1.13154683,0.84157097,0.02422508,1.12522849
-2.81240620,2.35949592,0.06085681,0.26322479,0.00765912,1.19286523,0.88048823,0.02526904,1.19267825
-2.80640320,2.48200923,0.06489050,0.27666090,0.00844536,1.25445158,0.91958675,0.02633572,1.26074221
-2.80040020,2.60304326,0.06881365,0.28931337,0.00930536,1.31542130,0.95802851,0.02739371,1.32843193
-2.79439720,2.72079419,0.07257593,0.30103729,0.01023684,1.37500875,0.99508514,0.02841386,1.39483295
-2.78839420,2.83370738,0.07612865,0.31171917,0.01123734,1.43258477,1.03015329,0.02936976,1.45912263
-2.78239120,2.94050766,0.07942576,0.32128084,0.01230418,1.48766938,1.06276651,0.03023827,1.52058503
-2.77638819,3.04022083,0.08242472,0.32968202,0.01343444,1.53993884,1.09260344,0.03099981,1.57862230
-2.77038519,3.13218585,0.08508732,0.33692135,0.01462494,1.58922689,1.11949194,0.03163867,1.63276228
-2.76438219,3.21605735,0.08738032,0.34303594,0.01587234,1.63551989,1.14340910,0.03214318,1.68266216
-2.75837919,3.29179862,0.08927602,0.34809920,0.01717319,1.67894625,1.16447722,0.03250583,1.72810826
-2.75237619,3.35966601,0.09075260,0.35221741,0.01852407,1.71976075,1.18295626,0.03272322,1.76901227
-2.74637319,3.42018584,0.09179440,0.35552479,0.01992182,1.75832445,1.19923307,0.03279596,1.80540436
-2.74037019,3.47412553,0.09239201,0.35817773,0.02136368,1.79508172,1.21380826,0.03272852,1.83742394
-2.73436718,3.52246078,0.09254226,0.36034819,0.02284758,1.83053538,1.22728146,0.03252895,1.86530866
-2.72836418,3.56634110,0.09224805,0.36221683,0.02437242,1.86522171,1.24033593,0.03220857,1.88938267
-2.72236118,3.60705551,0.09151817,0.36396617,0.02593832,1.89968675,1.25372325,0.03178160,1.91004472
-2.71635818,3.64600050,0.09036697,0.36577411,0.02754687,1.93446518,1.26824907,0.03126476,1.92775695
-2.71035518,3.68465168,0.08881399,0.36780831,0.02920141,1.97006315,1.28476035,0.03067686,1.94303484
-2.70435218,3.72454022,0.08688350,0.37022146,0.03090713,2.00694575,1.30413478,0.03003834,1.95643876
-2.69834917,3.76723457,0.08460412,0.37314790,0.03267124,2.04552972,1.32727220,0.02937086,1.96856709
-2.69234617,3.81432725,0.08200822,0.37670147,0.03450290,2.08618145,1.35508824,0.02869685,1.98005089
-2.68634317,3.86742584,0.07913145,0.38097476,0.03641311,2.12921977,1.38850944,0.02803904,1.99154961
-2.68034017,3.92814680,0.07601213,0.38603959,0.03841443,2.17492285,1.42846946,0.02742008,2.00374733
-2.67433717,3.99811020,0.07269067,0.39194854,0.04052061,2.22353781,1.47590512,0.02686207,2.01734869
-2.66833417,4.07893305,0.06920893,0.39873724,0.04274595,2.27529167,1.53175154,0.02638616,2.03307353
-2.66233117,4.17221890,0.06560961,0.40642719,0.04510463,2.33040187,1.59693498,0.02601208,2.05164958
-2.65632816,4.27954148,0.06193548,0.41502867,0.04760989,2.38908461,1.67236255,0.02575773,2.07380221
-2.65032516,4.40242039,0.05822882,0.42454341,0.05027303,2.45155946,1.75890767,0.02563878,2.10024064
-2.64432216,4.54228770,0.05453062,0.43496676,0.05310249,2.51804881,1.85739089,0.02566818,2.13164034
-2.63831916,4.70044466,0.05088001,0.44628897,0.05610276,2.58877128,1.96855568,0.02585580,2.16862148
-2.63231616,4.87800923,0.04731354,0.45849559,0.05927346,2.66392856,2.09303950,0.02620802,2.21172394
-2.62631316,5.07585558,0.04386469,0.47156675,0.06260845,2.74368590,2.23134094,0.02672740,2.26137947
-2.62031016,5.29454824,0.04056329,0.48547539,0.06609506,2.82814703,2.38378408,0.02741239,2.31788231
-2.61430715,5.53427419,0.03743516,0.50018461,0.06971366,2.91732479,2.55048202,0.02825710,2.38135975
-2.60830415,5.79477726,0.03450176,0.51564443,0.07343736,3.01110963,2.73130152,0.02925122,2.45174443
-2.60230115,6.07529940,0.03178004,0.53178813,0.07723210,3.10923812,2.92583151,0.03038001,2.52875033
-2.59629815,6.37453407,0.02928238,0.54852870,0.08105707,3.21126425,3.13335779,0.03162443,2.61185450
-2.59029515,6.69059654,0.02701665,0.56575585,0.08486547,3.31653619,3.35284677,0.03296141,2.70028646
-2.58429215,7.02101546,0.02498642,0.58333375,0.08860561,3.42418117,3.58294039,0.03436429,2.79302690
-2.57828914,7.36274934,0.02319126,0.60110024,0.09222231,3.53310070,3.82196421,0.03580341,2.88881695
-2.57228614,7.71223014,0.02162718,0.61886743,0.09565863,3.64197784,4.06794996,0.03724675,2.98617886
-2.56628314,8.06543471,0.02028714,0.63642417,0.09885773,3.74929762,4.31867287,0.03866083,3.08344808
-2.56028014,8.41798334,0.01916157,0.65354035,0.10176487,3.85338073,4.57170362,0.04001158,3.17881640
-2.55427714,8.76526243,0.01823901,0.66997288,0.10432945,3.95242987,4.82447321,0.04126536,3.27038471
-2.54827414,9.10256706,0.01750666,0.68547332,0.10650697,4.04458707,5.07434874,0.04238993,3.35622369
-2.54227114,9.42525729,0.01695100,0.69979663,0.10826076,4.12799957,5.31871657,0.04335550,3.43443974
-2.53626813,9.72892096,0.01655830,0.71271078,0.10956348,4.20089128,5.55506917,0.04413560,3.50324347
-2.53026513,10.00953481,0.01631507,0.72400650,0.11039826,4.26163590,5.78109119,0.04470796,3.56101728
-2.52426213,10.26361539,0.01620843,0.73350672,0.11075936,4.30882805,5.99473999,0.04505521,3.60637882
-2.51825913,10.48835144,0.01622642,0.74107501,0.11065241,4.34134825,6.19431607,0.04516537,3.63823710
-2.51225613,10.68170998,0.01635811,0.74662261,0.11009408,4.35841807,6.37851925,0.04503222,3.65583822
-2.50625313,10.84251000,0.01659371,0.75011335,0.10911136,4.35964224,6.54648687,0.04465543,3.65879835
-2.50025013,10.97045866,0.01692446,0.75156632,0.10774031,4.34503514,6.69781154,0.04404044,3.64712202
-2.49424712,11.06614783,0.01734256,0.75105590,0.10602446,4.31502992,6.83253694,0.04319815,3.62120485
-2.48824412,11.13101019,0.01784088,0.74870913,0.10401285,4.27046967,6.95113137,0.04214449,3.58182030
-2.48224112,11.16723715,0.01841273,0.74470048,0.10175797,4.21258090,7.05444043,0.04089968,3.53009111
-2.47623812,11.17766257,0.01905153,0.73924434,0.09931350,4.14293061,7.14362113,0.03948748,3.46744695
-2.47023512,11.16561865,0.01975050,0.73258548,0.09673210,4.06336926,7.22006107,0.03793430,3.39557025
-2.46423212,11.13477144,0.02050232,0.72498812,0.09406343,3.97596241,7.28528730,0.03626822,3.31633292
-2.45822911,11.08894513,0.02129889,0.71672410,0.09135226,3.88291473,7.34087011,0.03451808,3.23172719
-2.45222611,11.03194419,0.02213113,0.70806080,0.08863701,3.78648993,7.38832702,0.03271252,3.14379355
-2.44622311,10.96738277,0.02298881,0.69924951,0.08594869,3.68893055,7.42903277,0.03087916,3.05454948
-2.44022011,10.89852990,0.02386050,0.69051473,0.08331019,3.59238131,7.46414002,0.02904383,2.96592172
-2.43421711,10.82817800,0.02473367,0.68204504,0.08073612,3.49881917,7.49451523,0.02723001,2.87968503
-2.42821411,10.75854046,0.02559476,0.67398585,0.07823303,3.40999291,7.52069308,0.02545826,2.79740971
-2.42221111,10.69118222,0.02642949,0.66643446,0.07580006,3.32737435,7.54285125,0.02374602,2.72041957
-2.41620810,10.62698541,0.02722309,0.65943751,0.07342991,3.25212231,7.56080669,0.02210736,2.64976137
-2.41020510,10.56614966,0.02796073,0.65299082,0.07111011,3.18506022,7.57403262,0.02055302,2.58618626
-2.40420210,10.50822517,0.02862791,0.64704166,0.06882450,3.12666701,7.58169466,0.01909049,2.53014308
-2.39819910,10.45217474,0.02921091,0.64149298,0.06655469,3.07708062,7.58270324,0.01772428,2.48178272
-2.39219610,10.39645959,0.02969719,0.63620962,0.06428171,3.03611304,7.57577867,0.01645619,2.44097258
-2.38619310,10.33914315,0.03007588,0.63102576,0.06198737,3.00327506,7.55952473,0.01528571,2.40731962
-2.38019010,10.27800625,0.03033804,0.62575343,0.05965563,2.97780911,7.53250631,0.01421045,2.38020029
-2.37418709,10.21066719,0.03047704,0.62019153,0.05727362,2.95872815,7.49332679,0.01322655,2.35879580
-2.36818409,10.13470070,0.03048874,0.61413496,0.05483250,2.94485874,7.44070104,0.01232908,2.34213081
-2.36218109,10.04775021,0.03037164,0.60738338,0.05232798,2.93488662,7.37352059,0.01151248,2.32911396
-2.35617809,9.94762898,0.03012693,0.59974939,0.04976050,2.92740296,7.29090805,0.01077084,2.31857888
-2.35017509,9.83240669,0.02975837,0.59106577,0.04713523,2.92095023,7.19225907,0.01009824,2.30932413
-2.34417209,9.70047922,0.02927221,0.58119143,0.04446170,2.91406622,7.07727043,0.00948897,2.30015136
-2.33816908,9.55062040,0.02867695,0.57001629,0.04175332,2.90532548,6.94595433,0.00893771,2.28990043
-2.33216608,9.38201577,0.02798298,0.55746455,0.03902661,2.89337744,6.79863919,0.00843961,2.27748114
-2.32616308,9.19427908,0.02720230,0.54349676,0.03630045,2.87698056,6.63595824,0.00799037,2.26190095
-2.32016008,8.98745294,0.02634805,0.52811047,0.03359511,2.85503211,6.45882772,0.00758628,2.24228836
-2.31415708,8.76199578,0.02543415,0.51133964,0.03093144,2.82659333,6.26841649,0.00722411,2.21791175
-2.30815408,8.51875721,0.02447483,0.49325301,0.02832995,2.79090954,6.06610956,0.00690112,2.18819367
-2.30215108,8.25894445,0.02348425,0.47395141,0.02581005,2.74742519,5.85346770,0.00661494,2.15272043
-2.29614807,7.98408206,0.02247608,0.45356433,0.02338943,2.69579362,5.63218524,0.00636346,2.11124713
-2.29014507,7.69596727,0.02146317,0.43224589,0.02108345,2.63588146,5.40404825,0.00614475,2.06369827
-2.28414207,7.39662305,0.02045724,0.41017033,0.01890483,2.56776776,5.17089457,0.00595693,2.01016418
-2.27813907,7.08825061,0.01946864,0.38752719,0.01686334,2.49173792,4.93457727,0.00579810,1.95089342
-2.27213607,6.77318278,0.01850617,0.36451649,0.01496580,2.40827273,4.69693232,0.00566623,1.88628174
-2.26613307,6.45383950,0.01757699,0.34134381,0.01321601,2.31803282,4.45975129,0.00555914,1.81685779
-2.26013007,6.13268624,0.01668650,0.31821564,0.01161500,2.22183906,4.22475934,0.00547437,1.74326626
-2.25412706,5.81219594,0.01583843,0.29533495,0.01016118,2.12064953,3.99359835,0.00540926,1.66624893
-2.24812406,5.49481481,0.01503487,0.27289722,0.00885073,2.01553377,3.76781512,0.00536086,1.58662429
-2.24212106,5.18293210,0.01427639,0.25108683,0.00767790,1.90764514,3.54885382,0.00532599,1.50526624
-2.23611806,4.87885369,0.01356221,0.23007411,0.00663542,1.79819208,3.33805226,0.00530128,1.42308260
-2.23011506,4.58477931,0.01289040,0.21001280,0.00571484,1.68840916,3.13664091,0.00528322,1.34099394
-2.22411206,4.30278293,0.01225811,0.19103822,0.00490697,1.57952870,2.94574384,0.00526822,1.25991328
-2.21810905,4.03479575,0.01166176,0.17326593,0.00420215,1.47275372,2.76638064,0.00525270,1.18072711
-2.21210605,3.78259124,0.01109734,0.15679096,0.00359059,1.36923285,2.59946836,0.00523320,1.10427801
-2.20610305,3.54777169,0.01056060,0.14168755,0.00306265,1.27003763,2.44582267,0.00520645,1.03134924
-2.20010005,3.33175547,0.01004731,0.12800932,0.00260901,1.17614276,2.30615750,0.00516946,0.96265143
-2.19409705,3.13576478,0.00955341,0.11578983,0.00222088,1.08840934,2.18108272,0.00511966,0.89881129
-2.18809405,2.96081334,0.00907521,0.10504348,0.00189012,1.00757137,2.07109953,0.00505490,0.84036262
-2.18209105,2.80769400,0.00860953,0.09576663,0.00160932,0.93422545,1.97659358,0.00497359,0.78773920
-2.17608804,2.67696633,0.00815380,0.08793889,0.00137185,0.86882363,1.89782598,0.00487472,0.74126986
-2.17008504,2.56894462,0.00770615,0.08152458,0.00117190,0.81166934,1.83492292,0.00475788,0.70117528
-2.16408204,2.48368691,0.00726539,0.07647421,0.00100447,0.76291614,1.78786449,0.00462332,0.66756664
-2.15807904,2.42098596,0.00683110,0.07272607,0.00086534,0.72256927,1.75647391,0.00447189,0.64044601
-2.15207604,2.38036341,0.00640352,0.07020782,0.00075108,0.69048978,1.74040825,0.00430507,0.61970845
-2.14607304,2.36106826,0.00598356,0.06883810,0.00065899,0.66640111,1.73915203,0.00412490,0.60514577
-2.14007004,2.36208107,0.00557270,0.06852816,0.00058706,0.64989803,1.75201490,0.00393392,0.59645209
-2.13406703,2.38212517,0.00517293,0.06918359,0.00053396,0.64045788,1.77813476,0.00373510,0.59323123
-2.12806403,2.41968583,0.00478663,0.07070603,0.00049898,0.63745400,1.81648721,0.00353179,0.59500591
-2.12206103,2.47303815,0.00441649,0.07299504,0.00048205,0.64017114,1.86590207,0.00332761,0.60122879
-2.11605803,2.54028406,0.00406542,0.07594994,0.00048368,0.64782293,1.92508734,0.00312635,0.61129546
-2.11005503,2.61939789,0.00373645,0.07947182,0.00050493,0.65957084,1.99266032,0.00293191,0.62455900
-2.10405203,2.70827998,0.00343266,0.08346555,0.00054746,0.67454468,2.06718542,0.00274819,0.64034611
-2.09804902,2.80481647,0.00315709,0.08784178,0.00061346,0.69186398,2.14721719,0.00257903,0.65797439
-2.09204602,2.90694349,0.00291272,0.09251895,0.00070564,0.71065985,2.23134720,0.00242810,0.67677026
-2.08604302,3.01271279,0.00270235,0.09742517,0.00082722,0.73009674,2.31825237,0.00229888,0.69608719
-2.08004002,3.12035593,0.00252864,0.10249983,0.00098192,0.74939337,2.40674241,0.00219455,0.71532326
-2.07403702,3.22834365,0.00239400,0.10769504,0.00117386,0.76784221,2.49580376,0.00211797,0.73393773
-2.06803402,3.33543701,0.00230063,0.11297653,0.00140754,0.78482668,2.58463721,0.00207161,0.75146562
-2.06203102,3.44072710,0.00225043,0.11832423,0.00168775,0.79983543,2.67268679,0.00205752,0.76752972
-2.05602801,3.54366055,0.00224503,0.12373213,0.00201947,0.81247311,2.75965757,0.00207729,0.78184948
-2.05002501,3.64404853,0.00228573,0.12920767,0.00240774,0.82246705,2.84552081,0.00213203,0.79424613
-2.04402201,3.74205801,0.00237346,0.13477039,0.00285751,0.82966954,2.93050517,0.00222233,0.80464379
-2.03801901,3.83818459,0.00250879,0.14045001,0.00337350,0.83405560,3.01507388,0.00234823,0.81306633
-2.03201601,3.93320773,0.00269182,0.14628389,0.00396000,0.83571618,3.09988823,0.00250925,0.81963014
-2.02601301,4.02812985,0.00292218,0.15231399,0.00462069,0.83484716,3.18575871,0.00270433,0.82453294
-2.02001001,4.12410210,0.00319900,0.15858340,0.00535844,0.83173459,3.27358613,0.00293186,0.82803925
-2.01400700,4.22234021,0.00352078,0.16513272,0.00617517,0.82673680,3.36429536,0.00318973,0.83046303
-2.00800400,4.32403486,0.00388542,0.17199624,0.00707162,0.82026423,3.45876521,0.00347528,0.83214847
-2.00200100,4.43026121,0.00429015,0.17919837,0.00804727,0.81275798,3.55775832,0.00378544,0.83344984
-1.99599800,4.54189251,0.00473148,0.18675025,0.00910021,0.80466792,3.66185470,0.00411673,0.83471130
-1.98999500,4.65952281,0.00520524,0.19464698,0.01022715,0.79643157,3.77139310,0.00446536,0.83624783
-1.98399200,4.78340300,0.00570652,0.20286549,0.01142340,0.78845446,3.88642340,0.00482736,0.83832806
-1.97798899,4.91339402,0.00622974,0.21136316,0.01268296,0.78109305,4.00667305,0.00519867,0.84116007
-1.97198599,5.04894017,0.00676871,0.22007751,0.01399874,0.77464078,4.13152983,0.00557527,0.84488052
-1.96598299,5.18906415,0.00731666,0.22892676,0.01536272,0.76931777,4.26004199,0.00595338,0.84954795
-1.95997999,5.33238430,0.00786641,0.23781143,0.01676635,0.76526450,4.39093635,0.00632953,0.85514021
-1.95397699,5.47715353,0.00841047,0.24661688,0.01820086,0.76253965,4.52265329,0.00670078,0.86155619
-1.94797399,5.62131766,0.00894121,0.25521676,0.01965769,0.76112178,4.65339733,0.00706481,0.86862163
-1.94197099,5.76259035,0.00945104,0.26347709,0.02112895,0.76091472,4.78120038,0.00742007,0.87609856
-1.93596798,5.89854062,0.00993259,0.27126090,0.02260787,0.76175613,4.90399468,0.00776588,0.88369777
-1.92996498,6.02668820,0.01037892,0.27843320,0.02408919,0.76342855,5.01969133,0.00810250,0.89109359
-1.92396198,6.14460185,0.01078372,0.28486598,0.02556958,0.76567231,5.12626068,0.00843112,0.89794005
-1.91795898,6.24999547,0.01114150,0.29044306,0.02704788,0.76819951,5.22181005,0.00875392,0.90388766
-1.91195598,6.34081712,0.01144775,0.29506451,0.02852532,0.77070828,5.30465525,0.00907394,0.90859977
-1.90595298,6.41532663,0.01169911,0.29865043,0.03000554,0.77289673,5.37338218,0.00939498,0.91176788
-1.89994997,6.47215825,0.01189348,0.30114395,0.03149455,0.77447578,5.42689568,0.00972150,0.91312492
-1.89394697,6.51036547,0.01203010,0.30251327,0.03300043,0.77518052,5.46445379,0.01005837,0.91245616
-1.88794397,6.52944679,0.01210959,0.30275261,0.03453293,0.77477962,5.48568603,0.01041065,0.90960722
-1.88194097,6.52935161,0.01213395,0.30188213,0.03610299,0.77308250,5.49059562,0.01078336,0.90448888
-1.87593797,6.51046736,0.01210655,0.29994680,0.03772201,0.76994426,5.47954633,0.01118118,0.89707886
-1.86993497,6.47358921,0.01203201,0.29701420,0.03940112,0.76526834,5.45323552,0.01160824,0.88742039
-1.86393197,6.41987533,0.01191612,0.29317160,0.04115040,0.75900705,5.41265565,0.01206777,0.87561814
-1.85792896,6.35079090,0.01176569,0.28852225,0.04297807,0.75116024,5.35904699,0.01256201,0.86183178
-1.85192596,6.26804461,0.01158841,0.28318123,0.04488971,0.74177241,5.29384491,0.01309189,0.84626775
-1.84592296,6.17352177,0.01139268,0.27727103,0.04688768,0.73092871,5.21862477,0.01365703,0.82916976
-1.83991996,6.06921797,0.01118742,0.27091709,0.04897053,0.71875012,5.13504792,0.01425559,0.81080876
-1.83391696,5.95717673,0.01098196,0.26424353,0.05113279,0.70538821,5.04481153,0.01488430,0.79147287
-1.82791396,5.83943454,0.01078587,0.25736924,0.05336484,0.69101994,4.94960479,0.01553858,0.77145779
-1.82191096,5.71797536,0.01060882,0.25040451,0.05565309,0.67584256,4.85107340,0.01621262,0.75105830
-1.81590795,5.59469644,0.01046056,0.24344836,0.05798042,0.66006911,4.75079340,0.01689967,0.73056104
-1.80990495,5.47138588,0.01035075,0.23658664,0.06032687,0.64392446,4.65025482,0.01759223,0.71023892
-1.80390195,5.34971187,0.01028902,0.22989084,0.06267048,0.62764203,4.55085481,0.01828247,0.69034718
-1.79789895,5.23122246,0.01028490,0.22341778,0.06498841,0.61146120,4.45389925,0.01896245,0.67112122
-1.79189595,5.11735416,0.01034784,0.21720995,0.06725809,0.59562532,4.36061114,0.01962458,0.65277585
-1.78589295,5.00944697,0.01048724,0.21129652,0.06945848,0.58038018,4.27214396,0.02026188,0.63550599
-1.77988994,4.90876316,0.01071248,0.20569479,0.07157127,0.56597277,4.18959742,0.02086833,0.61948828
-1.77388694,4.81650709,0.01103290,0.20041205,0.07358202,0.55265017,4.11403344,0.02143909,0.60488340
-1.76788394,4.73384312,0.01145788,0.19544761,0.07548113,0.54065836,4.04648990,0.02197073,0.59183871
-1.76188094,4.66190924,0.01199675,0.19079484,0.07726454,0.53024075,3.98799029,0.02246136,0.58049075
-1.75587794,4.60182453,0.01265880,0.18644319,0.07893420,0.52163636,3.93954749,0.02291060,0.57096742
-1.74987494,4.55468882,0.01345319,0.18237994,0.08049823,0.51507739,3.90216077,0.02331959,0.56338950
-1.74387194,4.52157417,0.01438880,0.17859163,0.08197065,0.51078637,3.87680553,0.02369085,0.55787129
-1.73786893,4.50350801,0.01547411,0.17506518,0.08337096,0.50897263,3.86441598,0.02402806,0.55452037
-1.73186593,4.50144902,0.01671701,0.17178859,0.08472321,0.50982833,3.86586175,0.02433577,0.55343634
-1.72586293,4.51625713,0.01812450,0.16875124,0.08605493,0.51352409,3.88191970,0.02461914,0.55470875
-1.71985993,4.54865978,0.01970249,0.16594390,0.08739580,0.52020439,3.91324308,0.02488354,0.55841423
-1.71385693,4.59921702,0.02145549,0.16335841,0.08877622,0.52998290,3.96033013,0.02513426,0.56461316
-1.70785393,4.66828808,0.02338631,0.16098719,0.09022574,0.54293797,4.02349463,0.02537611,0.57334600
-1.70185093,4.75600216,0.02549573,0.15882258,0.09177154,0.55910853,4.10284083,0.02561318,0.58462972
-1.69584792,4.86223601,0.02778226,0.15685621,0.09343703,0.57849048,4.19824490,0.02584855,0.59845439
-1.68984492,4.98660047,0.03024180,0.15507839,0.09524051,0.60103392,4.30934474,0.02608411,0.61478043
-1.68384192,5.12843729,0.03286747,0.15347759,0.09719421,0.62664122,4.43553963,0.02632048,0.63353647
-1.67783892,5.28682749,0.03564932,0.15204010,0.09930344,0.65516614,4.57600004,0.02655690,0.65461820
