energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.40670335,0.69793548,0.01612821,0.10118674,0.32021202,0.18352738,0.03615842,0.20479111,0.04639049,0.00385597
-3.40070035,0.70255001,0.01821572,0.09873617,0.31430201,0.18778061,0.03532017,0.20767086,0.04783583,0.00373123
-3.39469735,0.70989657,0.02049714,0.09655445,0.30962714,0.19324894,0.03442450,0.21167194,0.04955526,0.00360629
-3.38869435,0.72018532,0.02296984,0.09468453,0.30633066,0.19997438,0.03348670,0.21685551,0.05156410,0.00348209
-3.38269135,0.73357398,0.02562685,0.09316295,0.30452747,0.20798418,0.03252240,0.22325818,0.05387019,0.00335964
-3.37668834,0.75015790,0.02845655,0.09201820,0.30429819,0.21728828,0.03154717,0.23088840,0.05647294,0.00324002
-3.37068534,0.76996404,0.03144259,0.09126955,0.30568515,0.22787831,0.03057624,0.23972415,0.05936290,0.00312427
-3.36468234,0.79294941,0.03456402,0.09092648,0.30869063,0.23972826,0.02962422,0.24971234,0.06252157,0.00301345
-3.35867934,0.81900436,0.03779559,0.09098860,0.31327723,0.25279699,0.02870488,0.26076998,0.06592187,0.00290855
-3.35267634,0.84796110,0.04110839,0.09144626,0.31937082,0.26703266,0.02783101,0.27278712,0.06952888,0.00281048
-3.34667334,0.87960698,0.04447062,0.09228168,0.32686560,0.28237891,0.02701439,0.28563172,0.07330122,0.00272008
-3.34067034,0.91370259,0.04784867,0.09347064,0.33563137,0.29878258,0.02626573,0.29915600,0.07719276,0.00263814
-3.33466733,0.95000360,0.05120836,0.09498460,0.34552242,0.31620286,0.02559485,0.31320438,0.08115471,0.00256534
-3.32866433,0.98828559,0.05451634,0.09679322,0.35638787,0.33462120,0.02501073,0.32762237,0.08513803,0.00250233
-3.32266133,1.02837052,0.05774155,0.09886699,0.36808263,0.35405171,0.02452179,0.34226615,0.08909600,0.00244972
-3.31665833,1.07015346,0.06085680,0.10118009,0.38047865,0.37455127,0.02413607,0.35701229,0.09298680,0.00240812
-3.31065533,1.11362782,0.06384012,0.10371296,0.39347565,0.39622882,0.02386149,0.37176705,0.09677613,0.00237815
-3.30465233,1.15890747,0.06667615,0.10645478,0.40701070,0.41925309,0.02370608,0.38647477,0.10043944,0.00236049
-3.29864932,1.20624410,0.06935715,0.10940543,0.42106605,0.44385811,0.02367816,0.40112468,0.10396394,0.00235589
-3.29264632,1.25603815,0.07188382,0.11257691,0.43567463,0.47034583,0.02378645,0.41575569,0.10734999,0.00236516
-3.28664332,1.30884199,0.07426561,0.11599409,0.45092268,0.49908549,0.02404009,0.43045875,0.11061196,0.00238925
-3.28064032,1.36535441,0.07652077,0.11969468,0.46694929,0.53050901,0.02444859,0.44537637,0.11377835,0.00242915
-3.27463732,1.42640581,0.07867576,0.12372829,0.48394254,0.56510253,0.02502158,0.46069924,0.11689112,0.00248595
-3.26863432,1.49293384,0.08076437,0.12815476,0.50213217,0.60339388,0.02576853,0.47665973,0.12000433,0.00256079
-3.26263132,1.56595016,0.08282628,0.13304156,0.52177921,0.64593614,0.02669825,0.49352261,0.12318196,0.00265478
-3.25662831,1.64649920,0.08490529,0.13846056,0.54316261,0.69328797,0.02781839,0.51157320,0.12649504,0.00276900
-3.25062531,1.73561041,0.08704722,0.14448415,0.56656369,0.74599111,0.02913480,0.53110336,0.13001829,0.00290439
-3.24462231,1.83424627,0.08929759,0.15118097,0.59224890,0.80454621,0.03065082,0.55239616,0.13382625,0.00306173
-3.23861931,1.94324828,0.09169923,0.15861141,0.62045198,0.86938793,0.03236660,0.57570969,0.13798924,0.00324150
-3.23261631,2.06328388,0.09428986,0.16682316,0.65135621,0.94086052,0.03427847,0.60126115,0.14256920,0.00344388
-3.22661331,2.19479713,0.09709992,0.17584701,0.68507796,1.01919538,0.03637835,0.62921183,0.14761582,0.00366862
-3.22061031,2.33796603,0.10015060,0.18569319,0.72165232,1.10449170,0.03865328,0.65965399,0.15316293,0.00391504
-3.21460730,2.49266927,0.10345233,0.19634841,0.76102189,1.19670146,0.04108516,0.69260041,0.15922562,0.00418195
-3.20860430,2.65846465,0.10700381,0.20777385,0.80302934,1.29562001,0.04365064,0.72797728,0.16579798,0.00446764
-3.20260130,2.83458108,0.11079154,0.21990428,0.84741450,1.40088287,0.04632130,0.76562093,0.17285192,0.00476989
-3.19659830,3.01992519,0.11479005,0.23264834,0.89381626,1.51196949,0.04906400,0.80527883,0.18033686,0.00508599
-3.19059530,3.21310306,0.11896276,0.24588998,0.94177941,1.62821405,0.05184148,0.84661480,0.18818053,0.00541278
-3.18459230,3.41245660,0.12326340,0.25949122,0.99076639,1.74882318,0.05461325,0.88921855,0.19629085,0.00574671
-3.17858929,3.61611332,0.12763805,0.27329587,1.04017338,1.87290005,0.05733655,0.93261891,0.20455871,0.00608394
-3.17258629,3.82204741,0.13202759,0.28713430,1.08935024,1.99947395,0.05996762,0.97630041,0.21286167,0.00642047
-3.16658329,4.02814963,0.13637051,0.30082884,1.13762331,2.12753394,0.06246291,1.01972232,0.22106827,0.00675221
-3.16058029,4.23230255,0.14060595,0.31419969,1.18432002,2.25606535,0.06478045,1.06233925,0.22904290,0.00707513
-3.15457729,4.43245774,0.14467669,0.32707103,1.22879424,2.38408706,0.06688117,1.10362238,0.23665083,0.00738538
-3.14857429,4.62671110,0.14853219,0.33927697,1.27045103,2.51068813,0.06873014,1.14308021,0.24376328,0.00767942
-3.14257129,4.81337274,0.15213121,0.35066719,1.30876964,2.63506172,0.07029765,1.18027781,0.25026222,0.00795412
-3.13656828,4.99102804,0.15544418,0.36111183,1.34332371,2.75653480,0.07156012,1.21485375,0.25604470,0.00820684
-3.13056528,5.15858698,0.15845497,0.37050564,1.37379754,2.87459211,0.07250082,1.24653381,0.26102650,0.00843553
-3.12456228,5.31531942,0.16116208,0.37877100,1.39999788,2.98889322,0.07311028,1.27514089,0.26514493,0.00863878
-3.11855928,5.46087493,0.16357920,0.38585985,1.42186060,3.09928176,0.07338646,1.30060074,0.26836071,0.00881581
-3.11255628,5.59528629,0.16573506,0.39175444,1.43945191,3.20578643,0.07333465,1.32294326,0.27065881,0.00896652
-3.10655328,5.71895678,0.16767258,0.39646691,1.45296436,3.30861369,0.07296712,1.34229952,0.27204829,0.00909142
-3.10055028,5.83263207,0.16944738,0.40003780,1.46270771,3.40813230,0.07230259,1.35889456,0.27256119,0.00919164
-3.09454727,5.93735819,0.17112572,0.40253359,1.46909515,3.50485047,0.07136544,1.37303657,0.27225053,0.00926883
-3.08854427,6.03442762,0.17278191,0.40404348,1.47262574,3.59938640,0.07018483,1.38510297,0.27118763,0.00932510
-3.08254127,6.12531602,0.17449533,0.40467553,1.47386378,3.69243354,0.06879380,1.39552391,0.26945875,0.00936294
-3.07653827,6.21161228,0.17634722,0.40455246,1.47341598,3.78472167,0.06722818,1.40476420,0.26716141,0.00938512
-3.07053527,6.29494464,0.17841721,0.40380714,1.47190758,3.87697548,0.06552567,1.41330419,0.26440048,0.00939460
-3.06453227,6.37690600,0.18077997,0.40257814,1.46995824,3.96987200,0.06372486,1.42162044,0.26128421,0.00939443
-3.05852926,6.45898077,0.18350182,0.40100537,1.46815874,4.06399849,0.06186438,1.43016682,0.25792036,0.00938771
-3.05252626,6.54247610,0.18663769,0.39922596,1.46704911,4.15981233,0.05998216,1.43935681,0.25441265,0.00937744
-3.04652326,6.62845953,0.19022833,0.39737047,1.46709921,4.25760419,0.05811478,1.44954723,0.25085751,0.00936649
-3.04052026,6.71770501,0.19429799,0.39555957,1.46869206,4.35746607,0.05629698,1.46102417,0.24734138,0.00935754
-3.03451726,6.81064913,0.19885259,0.39390109,1.47211056,4.45926526,0.05456121,1.47399129,0.24393845,0.00935302
-3.02851426,6.90735856,0.20387853,0.39248755,1.47752784,4.56262551,0.05293741,1.48856073,0.24070901,0.00935502
-3.02251126,7.00751003,0.20934202,0.39139417,1.48500145,4.66691616,0.05145272,1.50474703,0.23769835,0.00936533
-3.01650825,7.11038318,0.21518921,0.39067730,1.49447141,4.77125024,0.05013137,1.52246385,0.23493622,0.00938534
-3.01050525,7.21486700,0.22134683,0.39037331,1.50576219,4.87449184,0.04899454,1.54152396,0.23243680,0.00941603
-3.00450225,7.31947959,0.22772358,0.39049787,1.51858828,4.97527311,0.04806025,1.56164208,0.23019914,0.00945796
-2.99849925,7.42240106,0.23421214,0.39104571,1.53256335,5.07202088,0.04734329,1.58244087,0.22820810,0.00951126
-2.99249625,7.52151882,0.24069168,0.39199077,1.54721245,5.16299238,0.04685507,1.60345977,0.22643563,0.00957561
-2.98649325,7.61448419,0.24703091,0.39328683,1.56198699,5.24631932,0.04660350,1.62416648,0.22484238,0.00965021
-2.98049025,7.69877882,0.25309150,0.39486861,1.57628212,5.32005924,0.04659285,1.64397100,0.22337955,0.00973385
-2.97448724,7.77178905,0.25873184,0.39665328,1.58945570,5.38225252,0.04682355,1.66224176,0.22199104,0.00982487
-2.96848424,7.83088601,0.26381094,0.39854259,1.60084868,5.43098315,0.04729206,1.67832349,0.22061563,0.00992122
-2.96248124,7.87350885,0.26819236,0.40042536,1.60980603,5.46444130,0.04799076,1.69155639,0.21918930,0.01002048
-2.95647824,7.89724841,0.27174811,0.40218053,1.61569769,5.48098514,0.04890779,1.70129600,0.21764754,0.01011991
-2.95047524,7.89992850,0.27436232,0.40368061,1.61793894,5.47919970,0.05002714,1.70693320,0.21592766,0.01021652
-2.94447224,7.87968182,0.27593457,0.40479556,1.61600963,5.45795032,0.05132863,1.70791376,0.21397087,0.01030712
-2.93846923,7.83501791,0.27638281,0.40539692,1.60947159,5.41642847,0.05278820,1.70375675,0.21172437,0.01038845
-2.93246623,7.76488068,0.27564567,0.40536222,1.59798389,5.35418812,0.05437824,1.69407115,0.20914300,0.01045721
-2.92646323,7.66869337,0.27368423,0.40457943,1.58131538,5.27117101,0.05606805,1.67857017,0.20619083,0.01051020
-2.92046023,7.54638960,0.27048313,0.40295147,1.55935428,5.16771998,0.05782457,1.65708276,0.20284228,0.01054441
-2.91445723,7.39842935,0.26605088,0.40040045,1.53211460,5.04457958,0.05961313,1.62956183,0.19908302,0.01055712
-2.90845423,7.22579961,0.26041961,0.39687168,1.49973921,4.90288431,0.06139844,1.59608895,0.19491043,0.01054601
-2.90245123,7.02999992,0.25364403,0.39233724,1.46249967,4.74413487,0.06314563,1.55687534,0.19033379,0.01050923
-2.89644822,6.81301364,0.24579986,0.38679897,1.42079286,4.57016374,0.06482134,1.51225923,0.18537406,0.01044552
-2.89044522,6.57726634,0.23698162,0.38029075,1.37513466,4.38309145,0.06639492,1.46269957,0.18006335,0.01035423
-2.88444222,6.32557296,0.22730000,0.37288002,1.32615091,4.18527559,0.06783952,1.40876640,0.17444412,0.01023541
-2.87843922,6.06107584,0.21687883,0.36466845,1.27456614,3.97925453,0.06913310,1.35112832,0.16856802,0.01008983
-2.87243622,5.78717597,0.20585187,0.35579162,1.22119018,3.76768813,0.07025935,1.29053740,0.16249460,0.00991899
-2.86643322,5.50745948,0.19435932,0.34641781,1.16690337,3.55329762,0.07120836,1.22781216,0.15628975,0.00972506
-2.86043022,5.22562188,0.18254447,0.33674576,1.11264049,3.33880654,0.07197701,1.16381912,0.15002402,0.00951090
-2.85442721,4.94539201,0.17055027,0.32700145,1.05937385,3.12688474,0.07256919,1.09945352,0.14377080,0.00927997
-2.84842421,4.67045744,0.15851625,0.31743398,1.00809590,2.92009677,0.07299556,1.03561977,0.13760448,0.00903619
-2.84242121,4.40439321,0.14657556,0.30831054,0.95980151,2.72085590,0.07327306,0.97321219,0.13159853,0.00878390
-2.83641821,4.15059490,0.13485253,0.29991056,0.91547024,2.53138454,0.07342414,0.91309647,0.12582365,0.00852768
-2.83041521,3.91221727,0.12346047,0.29251916,0.87604873,2.35368147,0.07347559,0.85609222,0.12034594,0.00827220
-2.82441221,3.69211912,0.11250005,0.28641997,0.84243318,2.18949602,0.07345723,0.80295703,0.11522518,0.00802210
-2.81840920,3.49281495,0.10205805,0.28188757,0.81545234,2.04030903,0.07340037,0.75437218,0.11051326,0.00778180
-2.81240620,3.31643379,0.09220666,0.27917956,0.79585080,1.90732012,0.07333612,0.71093028,0.10625281,0.00755537
-2.80640320,3.16468538,0.08300316,0.27852854,0.78427287,1.79144086,0.07329374,0.67312487,0.10247603,0.00734637
-2.80040020,3.03883400,0.07449007,0.28013419,0.78124715,1.69329307,0.07329898,0.64134206,0.09920382,0.00715772
-2.79439720,2.93967983,0.06669562,0.28415566,0.78717198,1.61321165,0.07337261,0.61585428,0.09644515,0.00699162
-2.78839420,2.86754826,0.05963457,0.29070452,0.80230210,1.55125126,0.07352914,0.59681607,0.09419688,0.00684941
-2.78239120,2.82228695,0.05330932,0.29983850,0.82673677,1.50719640,0.07377586,0.58426198,0.09244383,0.00673162
-2.77638819,2.80327100,0.04771112,0.31155627,0.86040980,1.48057413,0.07411218,0.57810649,0.09115925,0.00663785
-2.77038519,2.80941617,0.04282150,0.32579361,0.90308200,1.47066941,0.07452943,0.57814599,0.09030571,0.00656685
-2.76438219,2.83920026,0.03861372,0.34242097,0.95433641,1.47654248,0.07501101,0.58406281,0.08983627,0.00651656
-2.75837919,2.89069268,0.03505420,0.36124293,1.01357702,1.49704831,0.07553292,0.59543127,0.08969608,0.00648416
-2.75237619,2.96159198,0.03210399,0.38199952,1.08003128,1.53085793,0.07606475,0.61172578,0.08982419,0.00646623
-2.74637319,3.04927113,0.02972006,0.40436955,1.15275688,1.57648159,0.07657086,0.63233097,0.09015567,0.00645886
-2.74037019,3.15083005,0.02785650,0.42797608,1.23065324,1.63229381,0.07701197,0.65655371,0.09062381,0.00645778
-2.73436718,3.26315465,0.02646565,0.45239394,1.31247767,1.69656021,0.07734681,0.68363704,0.09116257,0.00645857
-2.72836418,3.38298155,0.02549896,0.47715918,1.39686642,1.76746598,0.07753394,0.71277578,0.09170889,0.00645679
-2.72236118,3.50696709,0.02490778,0.50178031,1.48236019,1.84314595,0.07753357,0.74313355,0.09220501,0.00644815
-2.71635818,3.63175942,0.02464396,0.52575098,1.56743388,1.92171602,0.07730923,0.77386107,0.09260063,0.00642870
-2.71035518,3.75407193,0.02466036,0.54856374,1.65052980,2.00130545,0.07682940,0.80411508,0.09285483,0.00639492
-2.70435218,3.87075612,0.02491118,0.56972446,1.73009343,2.08008969,0.07606885,0.83307768,0.09293766,0.00634388
-2.69834917,3.97887219,0.02535224,0.58876681,1.80461082,2.15632319,0.07500962,0.85997544,0.09283135,0.00627334
-2.69234617,4.07575520,0.02594119,0.60526639,1.87264621,2.22837153,0.07364183,0.88409770,0.09253111,0.00618177
-2.68634317,4.15907495,0.02663764,0.61885383,1.93287871,2.29474203,0.07196400,0.90481358,0.09204545,0.00606847
-2.68034017,4.22688777,0.02740331,0.62922640,1.98413662,2.35411234,0.06998310,0.92158695,0.09139608,0.00593352
-2.67433717,4.27767852,0.02820215,0.63615753,2.02542810,2.40535600,0.06771423,0.93398901,0.09061720,0.00577777
-2.66833417,4.31039151,0.02900046,0.63950403,2.05596690,2.44756436,0.06518002,0.94170783,0.08975448,0.00560283
-2.66233117,4.32444937,0.02976706,0.63921040,2.07519221,2.48006416,0.06240975,0.94455455,0.08886354,0.00541098
-2.65632816,4.31975913,0.03047346,0.63531034,2.08278180,2.50243011,0.05943825,0.94246596,0.08800802,0.00520508
-2.65032516,4.29670555,0.03109405,0.62792509,2.07865778,2.51449216,0.05630471,0.93550333,0.08725745,0.00498851
-2.64432216,4.25613179,0.03160632,0.61725896,2.06298497,2.51633704,0.05305131,0.92384754,0.08668484,0.00476498
-2.63831916,4.19930835,0.03199111,0.60359209,2.03616184,2.50830398,0.04972194,0.90779062,0.08636410,0.00453850
-2.63231616,4.12789145,0.03223274,0.58727081,1.99880451,2.49097484,0.04636085,0.88772410,0.08636749,0.00431320
-2.62631316,4.04387236,0.03231926,0.56869612,1.95172447,2.46515873,0.04301145,0.86412468,0.08676310,0.00409324
-2.62031016,3.94951979,0.03224257,0.54831080,1.89590121,2.43187178,0.03971523,0.83753759,0.08761248,0.00388267
-2.61430715,3.84731727,0.03199844,0.52658569,1.83245064,2.39231273,0.03651081,0.80855864,0.08896861,0.00368536
-2.60830415,3.73989815,0.03158660,0.50400589,1.76259104,2.34783513,0.03343321,0.77781532,0.09087410,0.00350489
-2.60230115,3.62998034,0.03101059,0.48105733,1.68760759,2.29991712,0.03051330,0.74594798,0.09335992,0.00334447
-2.59629815,3.52030322,0.03027760,0.45821437,1.60881715,2.25012995,0.02777744,0.71359159,0.09644457,0.00320686
-2.59029515,3.41356881,0.02939821,0.43592890,1.52753453,2.20010617,0.02524730,0.68135890,0.10013383,0.00309434
-2.58429215,3.31238906,0.02838604,0.41462127,1.44504145,2.15150865,0.02293987,0.64982546,0.10442100,0.00300868
-2.57828914,3.21924072,0.02725730,0.39467329,1.36255919,2.10600129,0.02086761,0.61951700,0.10928774,0.00295109
-2.57228614,3.13642878,0.02603029,0.37642345,1.28122574,2.06522233,0.01903875,0.59089950,0.11470541,0.00292224
-2.56628314,3.06605901,0.02472488,0.36016439,1.20207791,2.03076071,0.01745760,0.56437216,0.12063685,0.00292226
-2.56028014,3.01001968,0.02336188,0.34614232,1.12603864,2.00413601,0.01612504,0.54026326,0.12703853,0.00295078
-2.55427714,2.96997177,0.02196252,0.33455828,1.05390953,1.98678202,0.01503897,0.51882887,0.13386297,0.00300690
-2.54827414,2.94734687,0.02054783,0.32557084,0.98636821,1.98003368,0.01419479,0.50025416,0.14106126,0.00308934
-2.54227114,2.94335120,0.01913810,0.31929971,0.92397016,1.98511711,0.01358583,0.48465702,0.14858561,0.00319638
-2.53626813,2.95897413,0.01775245,0.31583008,0.86715430,2.00314206,0.01320383,0.47209348,0.15639167,0.00332599
-2.53026513,2.99499929,0.01640836,0.31521689,0.81625154,2.03509586,0.01303924,0.46256463,0.16444063,0.00347586
-2.52426213,3.05201624,0.01512134,0.31748892,0.77149557,2.08183811,0.01308157,0.45602444,0.17270083,0.00364347
-2.51825913,3.13043080,0.01390470,0.32265212,0.73303486,2.14409504,0.01331959,0.45238798,0.18114885,0.00382617
-2.51225613,3.23047253,0.01276939,0.33069203,0.70094530,2.22245282,0.01374147,0.45153968,0.18977002,0.00402118
-2.50625313,3.35219780,0.01172387,0.34157506,0.67524263,2.31734900,0.01433489,0.45334119,0.19855824,0.00422574
-2.50025013,3.49548794,0.01077419,0.35524856,0.65589404,2.42906168,0.01508697,0.45763850,0.20751513,0.00443706
-2.49424712,3.66004185,0.00992400,0.37163968,0.64282866,2.55769626,0.01598430,0.46426811,0.21664861,0.00465243
-2.48824412,3.84536374,0.00917476,0.39065337,0.63594644,2.70317000,0.01701281,0.47306213,0.22597088,0.00486922
-2.48224112,4.05074659,0.00852587,0.41216945,0.63512537,2.86519496,0.01815761,0.48385225,0.23549606,0.00508495
-2.47623812,4.27525310,0.00797496,0.43603944,0.64022716,3.04326026,0.01940293,0.49647264,0.24523747,0.00529723
-2.47023512,4.51769580,0.00751813,0.46208326,0.65110122,3.23661491,0.02073194,0.51076187,0.25520486,0.00550386
-2.46423212,4.77661880,0.00715020,0.49008632,0.66758749,3.44425288,0.02212672,0.52656413,0.26540167,0.00570278
-2.45822911,5.05028352,0.00686504,0.51979746,0.68951819,3.66490179,0.02356814,0.54372980,0.27582251,0.00589206
-2.45222611,5.33666091,0.00665581,0.55092806,0.71671899,3.89701728,0.02503599,0.56211582,0.28645114,0.00606997
-2.44622311,5.63343237,0.00651522,0.58315258,0.74900971,4.13878428,0.02650897,0.58158593,0.29725885,0.00623487
-2.44022011,5.93800134,0.00643575,0.61611090,0.78620522,4.38812689,0.02796495,0.60201098,0.30820359,0.00638531
-2.43421711,6.24751685,0.00640992,0.64941249,0.82811635,4.64272762,0.02938118,0.62326966,0.31922974,0.00651996
-2.42821411,6.55890987,0.00643040,0.68264250,0.87455146,4.90005672,0.03073471,0.64524945,0.33026863,0.00663765
-2.42221111,6.86894224,0.00649022,0.71536962,0.92531839,5.15741161,0.03200272,0.66784816,0.34123974,0.00673734
-2.41620810,7.17426766,0.00658287,0.74715554,0.98022711,5.41196586,0.03316311,0.69097574,0.35205261,0.00681818
-2.41020510,7.47150290,0.00670240,0.77756571,1.03909283,5.66082660,0.03419494,0.71455646,0.36260913,0.00687949
-2.40420210,7.75730720,0.00684347,0.80618094,1.10173960,5.90109888,0.03507908,0.73853131,0.37280640,0.00692082
-2.39819910,8.02846698,0.00700145,0.83260955,1.16800411,6.12995478,0.03579868,0.76286037,0.38253976,0.00694191
-2.39219610,8.28198253,0.00717237,0.85649927,1.23773954,6.34470488,0.03633978,0.78752504,0.39170590,0.00694280
-2.38619310,8.51515338,0.00735299,0.87754873,1.31081936,6.54286939,0.03669175,0.81252992,0.40020601,0.00692381
-2.38019010,8.72565860,0.00754072,0.89551775,1.38714057,6.72224629,0.03684771,0.83790421,0.40794863,0.00688556
-2.37418709,8.91162874,0.00773365,0.91023610,1.46662646,6.88097349,0.03680490,0.86370240,0.41485230,0.00682901
-2.36818409,9.07170626,0.00793048,0.92161027,1.54922857,7.01758283,0.03656480,0.89000425,0.42084775,0.00675548
-2.36218109,9.20509170,0.00813046,0.92962799,1.63492762,7.13104323,0.03613332,0.91691394,0.42587963,0.00666664
-2.35617809,9.31157351,0.00833337,0.93436016,1.72373341,7.22079146,0.03552070,0.94455836,0.42990781,0.00656451
-2.35017509,9.39154007,0.00853944,0.93596006,1.81568334,7.28674896,0.03474137,0.97308463,0.43290816,0.00645146
-2.34417209,9.44597304,0.00874929,0.93465994,1.91083969,7.32932383,0.03381370,1.00265678,0.43487284,0.00633018
-2.33816908,9.47642190,0.00896386,0.93076485,2.00928521,7.34939767,0.03275956,1.03345175,0.43581031,0.00620364
-2.33216608,9.48496024,0.00918439,0.92464402,2.11111725,7.34829754,0.03160389,1.06565469,0.43574484,0.00607506
-2.32616308,9.47412495,0.00941229,0.91672000,2.21643995,7.32775358,0.03037412,1.09945367,0.43471587,0.00594783
-2.32016008,9.44683995,0.00964912,0.90745587,2.32535474,7.28984370,0.02909957,1.13503381,0.43277712,0.00582548
-2.31415708,9.40632673,0.00989655,0.89734093,2.43794873,7.23692686,0.02781083,1.17257091,0.42999553,0.00571157
-2.30815408,9.35600416,0.01015623,0.88687540,2.55428126,7.17156706,0.02653912,1.21222452,0.42645014,0.00560963
-2.30215108,9.29938071,0.01042980,0.87655444,2.67436851,7.09645033,0.02531565,1.25413053,0.42223091,0.00552309
-2.29614807,9.23994209,0.01071874,0.86685222,2.79816641,7.01429751,0.02417103,1.29839334,0.41743752,0.00545517
-2.29014507,9.18103792,0.01102437,0.85820636,2.92555223,6.92777546,0.02313474,1.34507759,0.41217812,0.00540882
-2.28414207,9.12577091,0.01134773,0.85100345,3.05630524,6.83940985,0.02223466,1.39419974,0.40656807,0.00538660
-2.27813907,9.07689212,0.01168954,0.84556596,3.19008734,6.75150234,0.02149660,1.44571950,0.40072869,0.00539064
-2.27213607,9.03670616,0.01205005,0.84214115,3.32642439,6.66605536,0.02094403,1.49953150,0.39478593,0.00542255
-2.26613307,9.00698952,0.01242904,0.84089232,3.46468939,6.58470706,0.02059779,1.55545759,0.38886901,0.00548334
-2.26013007,8.98892549,0.01282569,0.84189274,3.60408878,6.50867913,0.02047589,1.61324007,0.38310899,0.00557338
-2.25412706,8.98305848,0.01323852,0.84512259,3.74365301,6.43873964,0.02059341,1.67253656,0.37763734,0.00569236
-2.24812406,8.98927006,0.01366535,0.85046899,3.88223281,6.37518277,0.02096247,1.73291679,0.37258437,0.00583929
-2.24212106,9.00677852,0.01410324,0.85772931,4.01850222,6.31782631,0.02159223,1.79386207,0.36807769,0.00601243
-2.23611806,9.03416261,0.01454850,0.86661763,4.15096944,6.26602772,0.02248896,1.85476783,0.36424062,0.00620937
-2.23011506,9.06940973,0.01499670,0.87677414,4.27799611,6.21871830,0.02365614,1.91494962,0.36119056,0.00642703
-2.22411206,9.10998716,0.01544269,0.88777740,4.39782529,6.17445454,0.02509462,1.97365286,0.35903745,0.00666171
-2.21810905,9.15293445,0.01588073,0.89915878,4.50861807,6.13148470,0.02680281,2.03006641,0.35788216,0.00690922
-2.21210605,9.19497379,0.01630456,0.91041881,4.60849785,6.08782829,0.02877680,2.08333979,0.35781500,0.00716490
-2.20610305,9.23263408,0.01670759,0.92104467,4.69560124,6.04136502,0.03101063,2.13260376,0.35891426,0.00742379
-2.20010005,9.26238400,0.01708307,0.93052830,4.76813375,5.98992963,0.03349642,2.17699353,0.36124479,0.00768074
-2.19409705,9.28076841,0.01742430,0.93838423,4.82442808,5.93140836,0.03622454,2.21567385,0.36485667,0.00793055
-2.18809405,9.28454239,0.01772486,0.94416664,4.86300250,5.86383311,0.03918380,2.24786506,0.36978393,0.00816812
-2.18209105,9.27079679,0.01797885,0.94748475,4.88261664,5.78546870,0.04236151,2.27286871,0.37604332,0.00838859
-2.17608804,9.23707004,0.01818112,0.94801612,4.88232189,5.69488974,0.04574361,2.29009189,0.38363324,0.00858747
-2.17008504,9.18144092,0.01832747,0.94551711,4.86150384,5.59104344,0.04931467,2.29906871,0.39253270,0.00876078
-2.16408204,9.10259846,0.01841487,0.93983025,4.81991452,5.47329585,0.05305794,2.29947817,0.40270042,0.00890517
-2.15807904,8.99988581,0.01844158,0.93088820,4.75769246,5.34145953,0.05695528,2.29115725,0.41407421,0.00901796
-2.15207604,8.87331664,0.01840727,0.91871423,4.67536954,5.19580187,0.06098710,2.27410856,0.42657052,0.00909725
-2.14607304,8.72356374,0.01831307,0.90341918,4.57386373,5.03703405,0.06513230,2.24850210,0.44008432,0.00914194
-2.14007004,8.55192103,0.01816152,0.88519524,4.45445827,4.86628172,0.06936818,2.21467110,0.45448942,0.00915173
-2.13406703,8.36024159,0.01795655,0.86430688,4.31876774,4.68503934,0.07367031,2.17310192,0.46963926,0.00912710
-2.12806403,8.15085524,0.01770334,0.84107932,4.16869283,4.49511087,0.07801250,2.12441863,0.48536815,0.00906923
-2.12206103,7.92647053,0.01740806,0.81588536,4.00636572,4.29854013,0.08236674,2.06936306,0.50149323,0.00897999
-2.11605803,7.69006619,0.01707776,0.78913091,3.83408870,4.09753454,0.08670326,2.00877112,0.51781695,0.00886177
-2.11005503,7.44477772,0.01671997,0.76124016,3.65426876,3.89438600,0.09099055,1.94354680,0.53413015,0.00871740
-2.10405203,7.19378470,0.01634251,0.73264088,3.46935104,3.69139291,0.09519553,1.87463478,0.55021574,0.00855004
-2.09804902,6.94020395,0.01595314,0.70375056,3.28175409,3.49078669,0.09928380,1.80299315,0.56585286,0.00836304
-2.09204602,6.68699335,0.01555927,0.67496388,3.09380950,3.29466610,0.10321991,1.72956720,0.58082132,0.00815979
-2.08604302,6.43686991,0.01516769,0.64664193,2.90770815,3.10494172,0.10696778,1.65526557,0.59490638,0.00794369
-2.08004002,6.19224505,0.01478433,0.61910356,2.72545508,2.92329262,0.11049111,1.58093930,0.60790353,0.00771793
-2.07403702,5.95517882,0.01441405,0.59261909,2.54883401,2.75113624,0.11375393,1.50736482,0.61962311,0.00748549
-2.06803402,5.72735357,0.01406050,0.56740630,2.37938250,2.58961189,0.11672115,1.43523097,0.62989464,0.00724905
-2.06203102,5.51006689,0.01372606,0.54362890,2.21837777,2.43957747,0.11935913,1.36513045,0.63857073,0.00701091
-2.05602801,5.30424230,0.01341174,0.52139712,2.06683282,2.30161862,0.12163631,1.29755551,0.64553024,0.00677300
-2.05002501,5.11045567,0.01311730,0.50077032,1.92550222,2.17606861,0.12352378,1.23289774,0.65068077,0.00653685
-2.04402201,4.92897472,0.01284126,0.48176136,1.79489612,2.06303716,0.12499586,1.17145139,0.65396022,0.00630362
