energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.43671836,1.16370455,0.00327519,0.02182816,0.42914056,0.38119984,0.07177592,0.53355490,0.00437206,0.05476137
-3.43071536,1.24382547,0.00341232,0.02341141,0.45892844,0.40642533,0.07696724,0.57157564,0.00462224,0.05967016
-3.42471236,1.32349894,0.00353383,0.02499113,0.48874120,0.43135013,0.08220900,0.60949044,0.00486553,0.06470915
-3.41870935,1.40213776,0.00363790,0.02655653,0.51841286,0.45581028,0.08747918,0.64696792,0.00510101,0.06983595
-3.41270635,1.47919706,0.00372300,0.02809782,0.54779166,0.47966464,0.09275949,0.68368517,0.00532827,0.07500533
-3.40670335,1.55419009,0.00378798,0.02960658,0.57674417,0.50280061,0.09803594,0.71933537,0.00554741,0.08017017
-3.40070035,1.62670271,0.00383204,0.03107619,0.60515872,0.52513898,0.10329921,0.75363546,0.00575913,0.08528246
-3.39469735,1.69640601,0.00385478,0.03250213,0.63294790,0.54663790,0.10854472,0.78633353,0.00596467,0.09029441
-3.38869435,1.76306622,0.00385622,0.03388228,0.66005000,0.56729551,0.11377259,0.81721541,0.00616585,0.09515973
-3.38269135,1.82655126,0.00383680,0.03521708,0.68642915,0.58715114,0.11898713,0.84611036,0.00636498,0.09983475
-3.37668834,1.88683348,0.00379736,0.03650967,0.71207415,0.60628484,0.12419624,0.87289525,0.00656482,0.10427959
-3.37068534,1.94398807,0.00373912,0.03776579,0.73699594,0.62481521,0.12941042,0.89749722,0.00676846,0.10845920
-3.36468234,1.99818700,0.00366367,0.03899366,0.76122366,0.64289541,0.13464159,0.91989436,0.00697924,0.11234415
-3.35867934,2.04968853,0.00357291,0.04020369,0.78479959,0.66070746,0.13990174,0.94011447,0.00720058,0.11591131
-3.35267634,2.09882245,0.00346899,0.04140809,0.80777298,0.67845502,0.14520146,0.95823179,0.00743587,0.11914416
-3.34667334,2.14597154,0.00335431,0.04262029,0.83019322,0.69635470,0.15054836,0.97436175,0.00768827,0.12203286
-3.34067034,2.19155001,0.00323140,0.04385432,0.85210252,0.71462636,0.15594561,0.98865401,0.00796058,0.12457413
-3.33466733,2.23597978,0.00310291,0.04512412,0.87352866,0.73348278,0.16139051,1.00128398,0.00825508,0.12677070
-3.32866433,2.27966564,0.00297154,0.04644275,0.89447802,0.75311897,0.16687341,1.01244328,0.00857336,0.12863064
-3.32266133,2.32297062,0.00283996,0.04782160,0.91492961,0.77370177,0.17237672,1.02232961,0.00891621,0.13016647
-3.31665833,2.36619261,0.00271077,0.04926962,0.93483014,0.79536015,0.17787447,1.03113642,0.00928350,0.13139410
-3.31065533,2.40954364,0.00258647,0.05079260,0.95409084,0.81817670,0.18333216,1.03904302,0.00967407,0.13233171
-3.30465233,2.45313286,0.00246936,0.05239259,0.97258605,0.84218072,0.18870710,1.04620560,0.01008574,0.13299864
-3.29864932,2.49695424,0.00236156,0.05406732,0.99015399,0.86734342,0.19394919,1.05274957,0.01051523,0.13341431
-3.29264632,2.54087973,0.00226490,0.05580998,1.00659957,0.89357537,0.19900215,1.05876379,0.01095822,0.13359722
-3.28664332,2.58465837,0.00218096,0.05760899,1.02169942,0.92072653,0.20380510,1.06429670,0.01140941,0.13356420
-3.28064032,2.62792159,0.00211099,0.05944810,1.03520876,0.94858886,0.20829457,1.06935488,0.01186259,0.13332977
-3.27463732,2.67019447,0.00205594,0.06130663,1.04687007,0.97690154,0.21240659,1.07390378,0.01231085,0.13290580
-3.26863432,2.71091257,0.00201641,0.06315999,1.05642282,1.00535856,0.21607906,1.07787087,0.01274665,0.13230132
-3.26263132,2.74944358,0.00199268,0.06498031,1.06361422,1.03361844,0.21925412,1.08115069,0.01316213,0.13152268
-3.25662831,2.78511277,0.00198468,0.06673730,1.06821002,1.06131561,0.22188034,1.08361187,0.01354924,0.13057379
-3.25062531,2.81723098,0.00199203,0.06839923,1.07000515,1.08807309,0.22391480,1.08510545,0.01390004,0.12945667
-3.24462231,2.84512400,0.00201407,0.06993401,1.06883337,1.11351572,0.22532483,1.08547419,0.01420691,0.12817205
-3.23861931,2.86816176,0.00204983,0.07131032,1.06457568,1.13728364,0.22608936,1.08456245,0.01446279,0.12672014
-3.23261631,2.88578611,0.00209814,0.07249876,1.05716686,1.15904510,0.22619978,1.08222604,0.01466141,0.12510140
-3.22661331,2.89753587,0.00215759,0.07347296,1.04659990,1.17850834,0.22566034,1.07834157,0.01479751,0.12331738
-3.22061031,2.90306817,0.00222662,0.07421059,1.03292809,1.19543191,0.22448799,1.07281508,0.01486699,0.12137150
-3.21460730,2.90217502,0.00230354,0.07469423,1.01626468,1.20963300,0.22271176,1.06558921,0.01486708,0.11926971
-3.20860430,2.89479468,0.00238659,0.07491210,0.99678019,1.22099355,0.22037164,1.05664906,0.01479642,0.11702115
-3.20260130,2.88101739,0.00247398,0.07485857,0.97469753,1.22946391,0.21751713,1.04602607,0.01465511,0.11463859
-3.19659830,2.86108543,0.00256395,0.07453447,0.95028518,1.23506399,0.21420537,1.03380027,0.01444477,0.11213872
-3.19059530,2.83538763,0.00265478,0.07394715,0.92384891,1.23788191,0.21049921,1.02010041,0.01416844,0.10954233
-3.18459230,2.80444893,0.00274488,0.07311038,0.89572232,1.23807044,0.20646502,1.00510236,0.01383054,0.10687426
-3.17858929,2.76891553,0.00283278,0.07204393,0.86625696,1.23584130,0.20217065,0.98902577,0.01343673,0.10416318
-3.17258629,2.72953649,0.00291721,0.07077304,0.83581217,1.23145786,0.19768338,0.97212919,0.01299378,0.10144127
-3.16658329,2.68714267,0.00299706,0.06932769,0.80474540,1.22522648,0.19306816,0.95470387,0.01250934,0.09874362
-3.16058029,2.64262412,0.00307147,0.06774175,0.77340327,1.21748707,0.18838611,0.93706667,0.01199179,0.09610764
-3.15457729,2.59690672,0.00313978,0.06605201,0.74211378,1.20860313,0.18369330,0.91955221,0.01144996,0.09357218
-3.14857429,2.55092931,0.00320156,0.06429715,0.71117989,1.19895190,0.17904004,0.90250480,0.01089296,0.09117671
-3.14257129,2.50562190,0.00325660,0.06251671,0.68087471,1.18891483,0.17447041,0.88627033,0.01032991,0.08896031
-3.13656828,2.46188605,0.00330489,0.06075008,0.65143830,1.17886891,0.17002223,0.87118854,0.00976979,0.08696073
-3.13056528,2.42057774,0.00334659,0.05903550,0.62307605,1.16917894,0.16572747,0.85758599,0.00922119,0.08521333
-3.12456228,2.38249350,0.00338205,0.05740922,0.59595864,1.16019108,0.16161279,0.84576995,0.00869218,0.08375019
-3.11855928,2.34835990,0.00341174,0.05590467,0.57022330,1.15222780,0.15770042,0.83602349,0.00819015,0.08259914
-3.11255628,2.31882656,0.00343621,0.05455190,0.54597612,1.14558421,0.15400921,0.82860186,0.00772172,0.08178305
-3.10655328,2.29446276,0.00345612,0.05337700,0.52329527,1.14052584,0.15055569,0.82373030,0.00729264,0.08131915
-3.10055028,2.27575713,0.00347219,0.05240184,0.50223468,1.13728770,0.14735518,0.82160330,0.00690778,0.08121855
-3.09454727,2.26312031,0.00348514,0.05164379,0.48282801,1.13607442,0.14442279,0.82238517,0.00657105,0.08148602
-3.08854427,2.25688988,0.00349574,0.05111577,0.46509261,1.13706138,0.14177431,0.82621181,0.00628546,0.08211988
-3.08254127,2.25733689,0.00350475,0.05082627,0.44903319,1.14039645,0.13942680,0.83319340,0.00605315,0.08311216
-3.07653827,2.26467334,0.00351291,0.05077957,0.43464500,1.14620204,0.13739902,0.84341772,0.00587538,0.08444896
-3.07053527,2.27905970,0.00352098,0.05097605,0.42191648,1.15457727,0.13571153,0.85695376,0.00575266,0.08611105
-3.06453227,2.30061176,0.00352969,0.05141255,0.41083111,1.16559977,0.13438645,0.87385508,0.00568474,0.08807452
-3.05852926,2.32940596,0.00353977,0.05208277,0.40136850,1.17932703,0.13344698,0.89416267,0.00567076,0.09031169
-3.05252626,2.36548257,0.00355193,0.05297770,0.39350477,1.19579688,0.13291661,0.91790675,0.00570922,0.09279200
-3.04652326,2.40884612,0.00356689,0.05408607,0.38721213,1.21502704,0.13281808,0.94510730,0.00579812,0.09548300
-3.04052026,2.45946273,0.00358535,0.05539468,0.38245787,1.23701350,0.13317218,0.97577289,0.00593494,0.09835126
-3.03451726,2.51725420,0.00360798,0.05688875,0.37920287,1.26172787,0.13399632,1.00989768,0.00611673,0.10136324
-3.02851426,2.58208882,0.00363543,0.05855218,0.37739963,1.28911355,0.13530317,1.04745660,0.00634011,0.10448601
-3.02251126,2.65376936,0.00366832,0.06036774,0.37699026,1.31908112,0.13709916,1.08839870,0.00660130,0.10768781
-3.01650825,2.73201887,0.00370716,0.06231714,0.37790432,1.35150303,0.13938315,1.13263895,0.00689612,0.11093838
-3.01050525,2.81646495,0.00375239,0.06438108,0.38005684,1.38620802,0.14214523,1.18004892,0.00722001,0.11420914
-3.00450225,2.90662376,0.00380429,0.06653921,0.38334673,1.42297573,0.14536571,1.23044675,0.00756806,0.11747310
-2.99849925,3.00188487,0.00386297,0.06877001,0.38765556,1.46153192,0.14901445,1.28358722,0.00793495,0.12070460
-2.99249625,3.10149836,0.00392835,0.07105072,0.39284704,1.50154486,0.15305048,1.33915252,0.00831505,0.12387889
-2.98649325,3.20456542,0.00400008,0.07335718,0.39876715,1.54262331,0.15742204,1.39674451,0.00870241,0.12697160
-2.98049025,3.31003378,0.00407754,0.07566380,0.40524514,1.58431668,0.16206698,1.45587933,0.00909079,0.12995811
-2.97448724,3.41669910,0.00415983,0.07794354,0.41209527,1.62611757,0.16691360,1.51598491,0.00947375,0.13281301
-2.96848424,3.52321313,0.00424572,0.08016792,0.41911942,1.66746712,0.17188189,1.57640215,0.00984474,0.13550954
-2.96248124,3.62809920,0.00433369,0.08230728,0.42611046,1.70776318,0.17688511,1.63639006,0.01019714,0.13801922
-2.95647824,3.72977521,0.00442192,0.08433100,0.43285626,1.74637129,0.18183170,1.69513520,0.01052444,0.14031163
-2.95047524,3.82658385,0.00450832,0.08620798,0.43914435,1.78263827,0.18662752,1.75176550,0.01082034,0.14235449
-2.94447224,3.91682936,0.00459059,0.08790719,0.44476683,1.81590813,0.19117811,1.80536801,0.01107887,0.14411384
-2.93846923,3.99881962,0.00466628,0.08939831,0.44952561,1.84553952,0.19539127,1.85501042,0.01129459,0.14555468
-2.93246623,4.07091225,0.00473282,0.09065253,0.45323753,1.87092437,0.19917942,1.89976538,0.01146267,0.14664166
-2.92646323,4.13156265,0.00478766,0.09164333,0.45573933,1.89150664,0.20246201,1.93873693,0.01157906,0.14734016
-2.92046023,4.17937216,0.00482831,0.09234741,0.45689216,1.90680050,0.20516774,1.97108783,0.01164063,0.14761737
-2.91445723,4.21313408,0.00485244,0.09274544,0.45658543,1.91640711,0.20723640,1.99606664,0.01164522,0.14744363
-2.90845423,4.23187534,0.00485800,0.09282290,0.45473987,1.92002901,0.20862050,2.01303343,0.01159177,0.14679370
-2.90245123,4.23489190,0.00484324,0.09257074,0.45130961,1.91748150,0.20928642,2.02148274,0.01148032,0.14564804
-2.89644822,4.22177602,0.00480683,0.09198590,0.44628329,1.90870038,0.20921510,2.02106289,0.01131207,0.14399397
-2.89044522,4.19243392,0.00474789,0.09107167,0.43968392,1.89374544,0.20840231,2.01159048,0.01108930,0.14182661
-2.88444222,4.14709293,0.00466607,0.08983783,0.43156779,1.87279966,0.20685842,1.99305941,0.01081535,0.13914960
-2.87843922,4.08629744,0.00456151,0.08830055,0.42202220,1.84616391,0.20460769,1.96564394,0.01049450,0.13597556
-2.87243622,4.01089382,0.00443489,0.08648208,0.41116230,1.81424731,0.20168715,1.92969550,0.01013187,0.13232614
-2.86643322,3.92200469,0.00428740,0.08441020,0.39912705,1.77755372,0.19814515,1.88573333,0.00973324,0.12823179
-2.86043022,3.82099380,0.00412070,0.08211741,0.38607457,1.73666491,0.19403959,1.83442933,0.00930491,0.12373119
-2.85442721,3.70942274,0.00393688,0.07964004,0.37217696,1.69222103,0.18943585,1.77658776,0.00885348,0.11887038
-2.84842421,3.58900170,0.00373835,0.07701712,0.35761498,1.64489952,0.18440475,1.71312059,0.00838570,0.11370158
-2.84242121,3.46153616,0.00352782,0.07428913,0.34257255,1.59539317,0.17902027,1.64501965,0.00790825,0.10828182
-2.83641821,3.32887195,0.00330818,0.07149681,0.32723157,1.54438844,0.17335753,1.57332672,0.00742758,0.10267146
-2.83041521,3.19284116,0.00308241,0.06867986,0.31176705,1.49254504,0.16749067,1.49910287,0.00694977,0.09693252
-2.82441221,3.05521096,0.00285349,0.06587571,0.29634279,1.44047764,0.16149114,1.42339834,0.00648037,0.09112713
-2.81840920,2.91763768,0.00262434,0.06311847,0.28110773,1.38874055,0.15542612,1.34722408,0.00602429,0.08531594
-2.81240620,2.78162778,0.00239771,0.06043797,0.26619321,1.33781593,0.14935729,1.27152620,0.00558574,0.07955666
-2.80640320,2.64850718,0.00217614,0.05785897,0.25171092,1.28810609,0.14334000,1.19716415,0.00516819,0.07390284
-2.80040020,2.51939997,0.00196188,0.05540065,0.23775188,1.23993008,0.13742274,1.12489341,0.00477432,0.06840279
-2.79439720,2.39521689,0.00175689,0.05307635,0.22438621,1.19352451,0.13164699,1.05535307,0.00440607,0.06309878
-2.78839420,2.27665360,0.00156276,0.05089346,0.21166373,1.14904847,0.12604741,0.98905872,0.00406466,0.05802650
-2.78239120,2.16419823,0.00138076,0.04885366,0.19961528,1.10659219,0.12065233,0.92640033,0.00375066,0.05321477
-2.77638819,2.05814722,0.00121179,0.04695334,0.18825465,1.06618864,0.11548451,0.86764511,0.00346409,0.04868556
-2.77038519,1.95862813,0.00105641,0.04518421,0.17758096,1.02782751,0.11056198,0.81294464,0.00320448,0.04445413
-2.76438219,1.86562778,0.00091487,0.04353409,0.16758138,0.99147059,0.10589918,0.76234578,0.00297099,0.04052946
-2.75837919,1.77902384,0.00078714,0.04198782,0.15823391,0.95706767,0.10150792,0.71580433,0.00276248,0.03691484
-2.75237619,1.69861795,0.00067294,0.04052822,0.14951032,0.92457196,0.09739842,0.67320079,0.00257767,0.03360854
-2.74637319,1.62416853,0.00057179,0.03913714,0.14137878,0.89395421,0.09358025,0.63435703,0.00241515,0.03060453
-2.74037019,1.55542125,0.00048302,0.03779638,0.13380634,0.86521466,0.09006298,0.59905315,0.00227350,0.02789333
-2.73436718,1.49213587,0.00040584,0.03648864,0.12676096,0.83839212,0.08685673,0.56704365,0.00215133,0.02546276
-2.72836418,1.43410788,0.00033940,0.03519829,0.12021311,0.81356980,0.08397234,0.53807204,0.00204733,0.02329869
-2.72236118,1.38118417,0.00028275,0.03391206,0.11413696,0.79087741,0.08142136,0.51188347,0.00196027,0.02138571
-2.71635818,1.33327215,0.00023496,0.03261952,0.10851091,0.77048947,0.07921568,0.48823492,0.00188906,0.01970771
-2.71035518,1.29034214,0.00019507,0.03131339,0.10331782,0.75262009,0.07736692,0.46690260,0.00183269,0.01824833
-2.70435218,1.25242342,0.00016217,0.02998968,0.09854465,0.73751428,0.07588570,0.44768659,0.00179023,0.01699139
-2.69834917,1.21959447,0.00013539,0.02864766,0.09418185,0.72543653,0.07478061,0.43041289,0.00176082,0.01592107
-2.69234617,1.19196847,0.00011389,0.02728966,0.09022242,0.71665720,0.07405718,0.41493295,0.00174359,0.01502214
-2.68634317,1.16967532,0.00009693,0.02592077,0.08666082,0.71143746,0.07371688,0.40112126,0.00173769,0.01428000
-2.68034017,1.15284150,0.00008381,0.02454835,0.08349185,0.71001388,0.07375611,0.38887145,0.00174219,0.01368071
-2.67433717,1.14156935,0.00007392,0.02318158,0.08070957,0.71258320,0.07416545,0.37809129,0.00175608,0.01321096
-2.66833417,1.13591730,0.00006669,0.02183086,0.07830634,0.71928858,0.07492908,0.36869737,0.00177826,0.01285803
-2.66233117,1.13588233,0.00006164,0.02050734,0.07627216,0.73020776,0.07602459,0.36060980,0.00180748,0.01260971
-2.65632816,1.14138612,0.00005835,0.01922233,0.07459429,0.74534413,0.07742308,0.35374756,0.00184240,0.01245428
-2.65032516,1.15226565,0.00005645,0.01798687,0.07325723,0.76462118,0.07908972,0.34802478,0.00188155,0.01238050
-2.64432216,1.16826912,0.00005563,0.01681132,0.07224308,0.78788065,0.08098465,0.34334839,0.00192336,0.01237763
-2.63831916,1.18905750,0.00005562,0.01570512,0.07153224,0.81488472,0.08306429,0.33961707,0.00196622,0.01243553
-2.63231616,1.21421177,0.00005621,0.01467655,0.07110448,0.84532214,0.08528303,0.33672191,0.00200851,0.01254475
-2.62631316,1.24324547,0.00005721,0.01373263,0.07094022,0.87881808,0.08759509,0.33454833,0.00204862,0.01269678
-2.62031016,1.27562194,0.00005849,0.01287921,0.07102204,0.91494735,0.08995673,0.33297942,0.00208507,0.01288417
-2.61430715,1.31077538,0.00005994,0.01212101,0.07133630,0.95325030,0.09232840,0.33190019,0.00211652,0.01310085
-2.60830415,1.34813453,0.00006148,0.01146181,0.07187470,0.99325070,0.09467696,0.33120252,0.00214185,0.01334235
-2.60230115,1.38714758,0.00006307,0.01090468,0.07263572,1.03447470,0.09697777,0.33079042,0.00216021,0.01360605
-2.59629815,1.42730712,0.00006471,0.01045227,0.07362588,1.07646996,0.09921647,0.33058516,0.00217107,0.01389143
-2.59029515,1.46817347,0.00006641,0.01010706,0.07486059,1.11882396,0.10139049,0.33052995,0.00217429,0.01420023
-2.58429215,1.50939531,0.00006823,0.00987162,0.07636467,1.16118054,0.10351001,0.33059379,0.00217010,0.01453662
-2.57828914,1.55072627,0.00007024,0.00974886,0.07817231,1.20325393,0.10559849,0.33077421,0.00215916,0.01490723
-2.57228614,1.59203659,0.00007255,0.00974220,0.08032654,1.24483935,0.10769257,0.33109869,0.00214255,0.01532113
-2.56628314,1.63331920,0.00007531,0.00985566,0.08287817,1.28581981,0.10984136,0.33162468,0.00212177,0.01578977
-2.56028014,1.67468969,0.00007868,0.01009395,0.08588421,1.32616870,0.11210516,0.33243813,0.00209872,0.01632671
-2.55427714,1.71638039,0.00008286,0.01046239,0.08940574,1.36594797,0.11455361,0.33365058,0.00207564,0.01694737
-2.54827414,1.75872855,0.00008807,0.01096678,0.09350547,1.40530214,0.11726327,0.33539504,0.00205508,0.01766861
-2.54227114,1.80215940,0.00009456,0.01161322,0.09824487,1.44444840,0.12031485,0.33782075,0.00203987,0.01850832
-2.53626813,1.84716493,0.00010261,0.01240783,0.10368124,1.48366331,0.12379012,0.34108710,0.00203301,0.01948484
-2.53026513,1.89427938,0.00011252,0.01335641,0.10986454,1.52326701,0.12776852,0.34535718,0.00203762,0.02061643
-2.52426213,1.94405291,0.00012460,0.01446407,0.11683445,1.56360554,0.13232389,0.35079092,0.00205684,0.02192070
-2.51825913,1.99702456,0.00013919,0.01573485,0.12461753,1.60503253,0.13752112,0.35753858,0.00209379,0.02341395
-2.51225613,2.05369598,0.00015663,0.01717132,0.13322483,1.64789099,0.14341312,0.36573442,0.00215146,0.02511070
-2.50625313,2.11450729,0.00017727,0.01877421,0.14264994,1.69249631,0.15003816,0.37549122,0.00223263,0.02702311
-2.50025013,2.17981594,0.00020147,0.02054206,0.15286765,1.73912122,0.15741763,0.38689559,0.00233979,0.02916058
-2.49424712,2.24987988,0.00022956,0.02247097,0.16383331,1.78798356,0.16555443,0.40000433,0.00247510,0.03152939
-2.48824412,2.32484530,0.00026190,0.02455436,0.17548290,1.83923721,0.17443199,0.41484190,0.00264029,0.03413244
-2.48224112,2.40473967,0.00029879,0.02678289,0.18773392,1.89296661,0.18401402,0.43139914,0.00283659,0.03696916
-2.47623812,2.48946992,0.00034053,0.02914438,0.20048694,1.94918492,0.19424491,0.44963309,0.00306474,0.04003550
-2.47023512,2.57882556,0.00038738,0.03162394,0.21362789,2.00783552,0.20505093,0.46946783,0.00332490,0.04332405
-2.46423212,2.67248629,0.00043958,0.03420409,0.22703094,2.06879665,0.21634195,0.49079642,0.00361664,0.04682428
-2.45822911,2.77003324,0.00049730,0.03686499,0.24056180,2.13188843,0.22801385,0.51348349,0.00393895,0.05052289
-2.45222611,2.87096297,0.00056068,0.03958479,0.25408143,2.19688166,0.23995132,0.53736862,0.00429020,0.05440428
-2.44622311,2.97470314,0.00062983,0.04233998,0.26744976,2.26350752,0.25203099,0.56227005,0.00466819,0.05845096
-2.44022011,3.08062875,0.00070479,0.04510583,0.28052956,2.33146733,0.26412481,0.58798875,0.00507018,0.06264416
-2.43421711,3.18807801,0.00078555,0.04785678,0.29318992,2.40044166,0.27610347,0.61431250,0.00549291,0.06696432
-2.42821411,3.29636678,0.00087210,0.05056693,0.30530953,2.47009806,0.28783969,0.64102002,0.00593268,0.07139160
-2.42221111,3.40480095,0.00096437,0.05321042,0.31677936,2.54009689,0.29921133,0.66788483,0.00638543,0.07590634
-2.41620810,3.51268618,0.00106225,0.05576187,0.32750474,2.61009484,0.31010412,0.69467886,0.00684678,0.08048946
-2.41020510,3.61933484,0.00116567,0.05819672,0.33740677,2.67974626,0.32041400,0.72117576,0.00731217,0.08512268
-2.40420210,3.72407005,0.00127452,0.06049151,0.34642299,2.74870215,0.33004886,0.74715379,0.00777691,0.08978871
-2.39819910,3.82622723,0.00138873,0.06262421,0.35450733,2.81660731,0.33892979,0.77239834,0.00823630,0.09447129
-2.39219610,3.92515352,0.00150823,0.06457438,0.36162942,2.88309619,0.34699173,0.79670413,0.00868572,0.09915509
-2.38619310,4.02020596,0.00163301,0.06632337,0.36777329,2.94778804,0.35418358,0.81987709,0.00912071,0.10382548
-2.38019010,4.11074908,0.00176312,0.06785448,0.37293560,3.01028213,0.36046777,0.84173603,0.00953707,0.10846827
-2.37418709,4.19615280,0.00189863,0.06915303,0.37712359,3.07015398,0.36581950,0.86211405,0.00993089,0.11306928
-2.36818409,4.27579157,0.00203971,0.07020652,0.38035285,3.12695314,0.37022548,0.88085993,0.01029867,0.11761398
-2.36218109,4.34904543,0.00218655,0.07100470,0.38264505,3.18020339,0.37368261,0.89783943,0.01063730,0.12208703
-2.35617809,4.41530357,0.00233941,0.07153966,0.38402582,3.22940575,0.37619642,0.91293657,0.01094412,0.12647189
-2.35017509,4.47397088,0.00249857,0.07180600,0.38452291,3.27404470,0.37777949,0.92605496,0.01121693,0.13075054
-2.34417209,4.52447750,0.00266433,0.07180091,0.38416471,3.31359751,0.37845003,0.93711914,0.01145401,0.13490323
-2.33816908,4.56629135,0.00283697,0.07152431,0.38297920,3.34754682,0.37823056,0.94607600,0.01165406,0.13890845
-2.33216608,4.59893328,0.00301675,0.07097900,0.38099339,3.37539568,0.37714684,0.95289612,0.01181621,0.14274300
-2.32616308,4.62199407,0.00320384,0.07017079,0.37823333,3.39668482,0.37522704,0.95757518,0.01194000,0.14638227
-2.32016008,4.63515261,0.00339830,0.06910856,0.37472442,3.41101091,0.37250127,0.96013516,0.01202530,0.14980069
-2.31415708,4.63819420,0.00360005,0.06780444,0.37049230,3.41804524,0.36900136,0.96062545,0.01207235,0.15297234
-2.30815408,4.63102780,0.00380886,0.06627374,0.36556395,3.41755147,0.36476083,0.95912362,0.01208166,0.15587167
-2.30215108,4.61370130,0.00402424,0.06453499,0.35996906,3.40940157,0.35981521,0.95573592,0.01205400,0.15847436
-2.29614807,4.58641358,0.00424551,0.06260983,0.35374150,3.39358890,0.35420238,0.95059732,0.01199041,0.16075825
-2.29014507,4.54952237,0.00447172,0.06052285,0.34692079,3.37023744,0.34796305,0.94387103,0.01189213,0.16270422
-2.28414207,4.50354739,0.00470166,0.05830136,0.33955345,3.33960666,0.34114122,0.93574751,0.01176064,0.16429704
-2.27813907,4.44916779,0.00493384,0.05597502,0.33169413,3.30209133,0.33378461,0.92644275,0.01159761,0.16552616
-2.27213607,4.38721411,0.00516652,0.05357551,0.32340648,3.25821613,0.32594484,0.91619605,0.01140493,0.16638626
-2.26613307,4.31865428,0.00539771,0.05113601,0.31476365,3.20862511,0.31767755,0.90526694,0.01118469,0.16687765
-2.26013007,4.24457444,0.00562517,0.04869068,0.30584837,3.15406635,0.30904219,0.89393161,0.01093921,0.16700646
-2.25412706,4.16615485,0.00584651,0.04627411,0.29675270,3.09537236,0.30010163,0.88247858,0.01067097,0.16678450
-2.24812406,4.08464200,0.00605916,0.04392072,0.28757728,3.03343716,0.29092149,0.87120393,0.01038271,0.16622897
-2.24212106,4.00131791,0.00626045,0.04166409,0.27843034,2.96919102,0.28156924,0.86040588,0.01007729,0.16536186
-2.23611806,3.91746800,0.00644767,0.03953641,0.26942629,2.90357406,0.27211314,0.85037918,0.00975777,0.16420923
-2.23011506,3.83434879,0.00661810,0.03756784,0.26068412,2.83751002,0.26262105,0.84140907,0.00942731,0.16280024
-2.22411206,3.75315684,0.00676909,0.03578595,0.25232556,2.77188134,0.25315917,0.83376518,0.00908916,0.16116619
-2.21810905,3.67500034,0.00689813,0.03421518,0.24447321,2.70750685,0.24379078,0.82769553,0.00874662,0.15933944
-2.21210605,3.60087433,0.00700287,0.03287637,0.23724845,2.64512294,0.23457508,0.82342057,0.00840294,0.15735245
-2.20610305,3.53164071,0.00708122,0.03178638,0.23076959,2.58536916,0.22556615,0.82112766,0.00806130,0.15523679
-2.20010005,3.46801361,0.00713138,0.03095771,0.22514984,2.52877864,0.21681208,0.82096603,0.00772476,0.15302246
-2.19409705,3.41055053,0.00715191,0.03039827,0.22049556,2.47577377,0.20835443,0.82304237,0.00739616,0.15073724
-2.18809405,3.35964948,0.00714174,0.03011121,0.21690457,2.42666687,0.20022783,0.82741726,0.00707811,0.14840636
-2.18209105,3.31555179,0.00710026,0.03009484,0.21446458,2.38166565,0.19245992,0.83410245,0.00677295,0.14605235
-2.17608804,3.27835008,0.00702730,0.03034267,0.21325180,2.34088289,0.18507156,0.84305934,0.00648271,0.14369514
-2.17008504,3.24800091,0.00692317,0.03084349,0.21332975,2.30434937,0.17807725,0.85419848,0.00620910,0.14135233
-2.16408204,3.22434091,0.00678866,0.03158164,0.21474820,2.27202922,0.17148570,0.86738040,0.00595355,0.13903965
-2.15807904,3.20710577,0.00662506,0.03253730,0.21754226,2.24383663,0.16530069,0.88241776,0.00571722,0.13677150
-2.15207604,3.19595075,0.00643413,0.03368695,0.22173169,2.21965277,0.15952186,0.89907886,0.00550104,0.13456163
-2.14607304,3.19047197,0.00621806,0.03500386,0.22732044,2.19934205,0.15414567,0.91709252,0.00530579,0.13242374
-2.14007004,3.19022748,0.00597946,0.03645874,0.23429633,2.18276675,0.14916633,0.93615428,0.00513216,0.13037209
-2.13406703,3.19475733,0.00572131,0.03802041,0.24263107,2.16979942,0.14457665,0.95593395,0.00498089,0.12842199
-2.12806403,3.20360216,0.00544690,0.03965655,0.25228057,2.16033245,0.14036882,0.97608425,0.00485280,0.12659020
-2.12206103,3.21631961,0.00515975,0.04133453,0.26318553,2.15428458,0.13653513,0.99625046,0.00474894,0.12489509
-2.11605803,3.23249853,0.00486358,0.04302221,0.27527246,2.15160429,0.13306844,1.01608081,0.00467068,0.12335670
-2.11005503,3.25177060,0.00456220,0.04468878,0.28845504,2.15227019,0.12996263,1.03523734,0.00461980,0.12199650
-2.10405203,3.27381929,0.00425944,0.04630553,0.30263587,2.15628859,0.12721285,1.05340683,0.00459855,0.12083707
-2.09804902,3.29838631,0.00395910,0.04784661,0.31770857,2.16368878,0.12481561,1.07031148,0.00460974,0.11990154
-2.09204602,3.32527528,0.00366487,0.04928963,0.33356020,2.17451628,0.12276876,1.08571879,0.00465676,0.11921285
-2.08604302,3.35435275,0.00338025,0.05061623,0.35007382,2.18882472,0.12107133,1.09945035,0.00474356,0.11879298
-2.08004002,3.38554655,0.00310851,0.05181243,0.36713125,2.20666660,0.11972327,1.11138889,0.00487467,0.11866198
-2.07403702,3.41884129,0.00285263,0.05286885,0.38461568,2.22808349,0.11872505,1.12148335,0.00505509,0.11883699
