energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-3.35867934,11.78040529,0.01439236,0.15515903,0.02999672,0.00000000,1.60995240,9.61964135,1.49305538,0.00000000
-3.35267634,11.59655689,0.01405806,0.15116856,0.02857743,0.00000000,1.55803653,9.50284974,1.44469473,0.00000000
-3.34667334,11.41353782,0.01374780,0.14729691,0.02716273,0.00000000,1.50722875,9.38584134,1.39677037,0.00000000
-3.34067034,11.23266797,0.01345902,0.14356024,0.02576053,0.00000000,1.45796172,9.26948760,1.34958674,0.00000000
-3.33466733,11.05522250,0.01318891,0.13997345,0.02437868,0.00000000,1.41064320,9.15463587,1.30343707,0.00000000
-3.32866433,10.88243168,0.01293449,0.13655011,0.02302484,0.00000000,1.36565127,9.04211341,1.25860024,0.00000000
-3.32266133,10.71548012,0.01269281,0.13330238,0.02170626,0.00000000,1.32333059,8.93273004,1.21533813,0.00000000
-3.31665833,10.55550511,0.01246105,0.13024106,0.02042965,0.00000000,1.28398945,8.82727905,1.17389333,0.00000000
-3.31065533,10.40359346,0.01223665,0.12737572,0.01920107,0.00000000,1.24789769,8.72653592,1.13448739,0.00000000
-3.30465233,10.26077685,0.01201745,0.12471490,0.01802580,0.00000000,1.21528540,8.63125484,1.09731953,0.00000000
-3.29864932,10.12802563,0.01180175,0.12226635,0.01690832,0.00000000,1.18634232,8.54216313,1.06256584,0.00000000
-3.29264632,10.00624152,0.01158842,0.12003739,0.01585222,0.00000000,1.16121777,8.45995389,1.03037893,0.00000000
-3.28664332,9.89624922,0.01137690,0.11803527,0.01486026,0.00000000,1.14002117,8.38527724,1.00088808,0.00000000
-3.28064032,9.79878766,0.01116727,0.11626752,0.01393431,0.00000000,1.12282290,8.31873072,0.97419975,0.00000000
-3.27463732,9.71450093,0.01096018,0.11474230,0.01307542,0.00000000,1.10965551,8.26084932,0.95039841,0.00000000
-3.26863432,9.64392955,0.01075686,0.11346877,0.01228391,0.00000000,1.10051519,8.21209547,0.92954768,0.00000000
-3.26263132,9.58750193,0.01055903,0.11245730,0.01155938,0.00000000,1.09536332,8.17284956,0.91169155,0.00000000
-3.25662831,9.54552653,0.01036884,0.11171963,0.01090085,0.00000000,1.09412826,8.14340095,0.89685566,0.00000000
-3.25062531,9.51818425,0.01018873,0.11126891,0.01030682,0.00000000,1.09670700,8.12393980,0.88504845,0.00000000
-3.24462231,9.50552143,0.01002135,0.11111965,0.00977535,0.00000000,1.10296698,8.11454963,0.87626207,0.00000000
-3.23861931,9.50744286,0.00986942,0.11128739,0.00930416,0.00000000,1.11274764,8.11520053,0.87047297,0.00000000
-3.23261631,9.52370502,0.00973562,0.11178836,0.00889072,0.00000000,1.12586207,8.12574298,0.86764195,0.00000000
-3.22661331,9.55390921,0.00962244,0.11263889,0.00853231,0.00000000,1.14209837,8.14590217,0.86771379,0.00000000
-3.22061031,9.59749475,0.00953210,0.11385469,0.00822608,0.00000000,1.16122098,8.17527285,0.87061626,0.00000000
-3.21460730,9.65373244,0.00946641,0.11544999,0.00796910,0.00000000,1.18297187,8.21331487,0.87625864,0.00000000
-3.20860430,9.72171866,0.00942669,0.11743663,0.00775839,0.00000000,1.20707158,8.25934952,0.88452980,0.00000000
-3.20260130,9.80037075,0.00941372,0.11982299,0.00759096,0.00000000,1.23322033,8.31255739,0.89529590,0.00000000
-3.19659830,9.88842454,0.00942765,0.12261300,0.00746381,0.00000000,1.26109905,8.37197804,0.90839806,0.00000000
-3.19059530,9.98443498,0.00946800,0.12580508,0.00737394,0.00000000,1.29037061,8.43651238,0.92364998,0.00000000
-3.18459230,10.08678081,0.00953363,0.12939121,0.00731835,0.00000000,1.32068119,8.50492842,0.94083598,0.00000000
-3.17858929,10.19367461,0.00962279,0.13335615,0.00729401,0.00000000,1.35166205,8.57587123,0.95970953,0.00000000
-3.17258629,10.30317882,0.00973313,0.13767677,0.00729788,0.00000000,1.38293171,8.64787769,0.97999271,0.00000000
-3.16658329,10.41322877,0.00986176,0.14232173,0.00732686,0.00000000,1.41409862,8.71939661,1.00137664,0.00000000
-3.16058029,10.52166298,0.01000538,0.14725130,0.00737782,0.00000000,1.44476456,8.78881449,1.02352324,0.00000000
-3.15457729,10.62626083,0.01016033,0.15241760,0.00744759,0.00000000,1.47452859,8.85448678,1.04606831,0.00000000
-3.14857429,10.72478719,0.01032272,0.15776509,0.00753294,0.00000000,1.50299173,8.91477437,1.06862610,0.00000000
-3.14257129,10.81504316,0.01048853,0.16323139,0.00763061,0.00000000,1.52976237,8.96808441,1.09079527,0.00000000
-3.13656828,10.89492153,0.01065379,0.16874848,0.00773731,0.00000000,1.55446213,9.01291445,1.11216617,0.00000000
-3.13056528,10.96246523,0.01081463,0.17424404,0.00784978,0.00000000,1.57673233,9.04789829,1.13232921,0.00000000
-3.12456228,11.01592649,0.01096744,0.17964319,0.00796479,0.00000000,1.59624060,9.07185196,1.15088413,0.00000000
-3.11855928,11.05382455,0.01110898,0.18487027,0.00807921,0.00000000,1.61268774,9.08381772,1.16744964,0.00000000
-3.11255628,11.07499918,0.01123643,0.18985082,0.00819003,0.00000000,1.62581424,9.08310426,1.18167328,0.00000000
-3.10655328,11.07865750,0.01134750,0.19451351,0.00829444,0.00000000,1.63540654,9.06932103,1.19324089,0.00000000
-3.10055028,11.06441185,0.01144048,0.19879213,0.00838984,0.00000000,1.64130245,9.04240476,1.20188539,0.00000000
-3.09454727,11.03230645,0.01151424,0.20262734,0.00847393,0.00000000,1.64339574,9.00263689,1.20739433,0.00000000
-3.08854427,10.98283129,0.01156825,0.20596828,0.00854471,0.00000000,1.64163946,8.95065026,1.20961605,0.00000000
-3.08254127,10.91692196,0.01160257,0.20877392,0.00860056,0.00000000,1.63604786,8.88742460,1.20846396,0.00000000
-3.07653827,10.83594492,0.01161782,0.21101406,0.00864024,0.00000000,1.62669687,8.81427020,1.20391879,0.00000000
-3.07053527,10.74166818,0.01161508,0.21266997,0.00866294,0.00000000,1.61372285,8.73280009,1.19602885,0.00000000
-3.06453227,10.63621814,0.01159588,0.21373470,0.00866825,0.00000000,1.59731980,8.64489129,1.18490796,0.00000000
-3.05852926,10.52202382,0.01156208,0.21421299,0.00865620,0.00000000,1.57773492,8.55263627,1.17073152,0.00000000
-3.05252626,10.40175027,0.01151579,0.21412075,0.00862720,0.00000000,1.55526271,8.45828622,1.15373056,0.00000000
-3.04652326,10.27822368,0.01145930,0.21348431,0.00858208,0.00000000,1.53023790,8.36418791,1.13418429,0.00000000
-3.04052026,10.15435058,0.01139501,0.21233934,0.00852201,0.00000000,1.50302716,8.27271655,1.11241139,0.00000000
-3.03451726,10.03303421,0.01132533,0.21072951,0.00844849,0.00000000,1.47402024,8.18620676,1.08876038,0.00000000
-3.02851426,9.91709109,0.01125265,0.20870504,0.00836330,0.00000000,1.44362053,8.10688423,1.06359964,0.00000000
-3.02251126,9.80917056,0.01117925,0.20632108,0.00826844,0.00000000,1.41223563,8.03680033,1.03730729,0.00000000
-3.01650825,9.71168038,0.01110735,0.20363614,0.00816611,0.00000000,1.38026795,7.97777212,1.01026155,0.00000000
-3.01050525,9.62672071,0.01103902,0.20071048,0.00805865,0.00000000,1.34810603,7.93132959,0.98283174,0.00000000
-3.00450225,9.55602873,0.01097621,0.19760461,0.00794848,0.00000000,1.31611653,7.89867192,0.95537041,0.00000000
-2.99849925,9.50093556,0.01092077,0.19437792,0.00783809,0.00000000,1.28463728,7.88063426,0.92820665,0.00000000
-2.99249625,9.46233677,0.01087448,0.19108748,0.00772998,0.00000000,1.25397159,7.87766587,0.90164090,0.00000000
-2.98649325,9.44067692,0.01083906,0.18778703,0.00762662,0.00000000,1.22438394,7.88982013,0.87594118,0.00000000
-2.98049025,9.43594850,0.01081621,0.18452613,0.00753044,0.00000000,1.19609707,7.91675665,0.85134090,0.00000000
-2.97448724,9.44770456,0.01080764,0.18134958,0.00744380,0.00000000,1.16929059,7.95775506,0.82803803,0.00000000
-2.96848424,9.47508433,0.01081513,0.17829701,0.00736895,0.00000000,1.14410096,8.01173978,0.80619553,0.00000000
-2.96248124,9.51685028,0.01084049,0.17540257,0.00730803,0.00000000,1.12062288,8.07731460,0.78594291,0.00000000
-2.95647824,9.57143511,0.01088564,0.17269493,0.00726305,0.00000000,1.09891179,8.15280579,0.76737854,0.00000000
-2.95047524,9.63699647,0.01095255,0.17019727,0.00723584,0.00000000,1.07898742,8.23631204,0.75057273,0.00000000
-2.94447224,9.71147748,0.01104327,0.16792742,0.00722806,0.00000000,1.06083807,8.32575942,0.73557100,0.00000000
-2.93846923,9.79267062,0.01115986,0.16589815,0.00724117,0.00000000,1.04442551,8.41895950,0.72239754,0.00000000
-2.93246623,9.87828304,0.01130439,0.16411740,0.00727640,0.00000000,1.02969011,8.51366876,0.71105865,0.00000000
-2.92646323,9.96600098,0.01147886,0.16258864,0.00733470,0.00000000,1.01655604,8.60764744,0.70154580,0.00000000
-2.92046023,10.05355158,0.01168517,0.16131119,0.00741677,0.00000000,1.00493634,8.69871618,0.69383841,0.00000000
-2.91445723,10.13876043,0.01192501,0.16028059,0.00752296,0.00000000,0.99473746,8.78480893,0.68790609,0.00000000
-2.90845423,10.21960348,0.01219986,0.15948896,0.00765331,0.00000000,0.98586343,8.86402096,0.68371044,0.00000000
-2.90245123,10.29425252,0.01251087,0.15892531,0.00780749,0.00000000,0.97821909,8.93465092,0.68120630,0.00000000
-2.89644822,10.36111331,0.01285885,0.15857593,0.00798479,0.00000000,0.97171271,8.99523632,0.68034268,0.00000000
-2.89044522,10.41885629,0.01324420,0.15842468,0.00818414,0.00000000,0.96625764,9.04458196,0.68106318,0.00000000
-2.88444222,10.46643969,0.01366689,0.15845333,0.00840409,0.00000000,0.96177318,9.08178121,0.68330634,0.00000000
-2.87843922,10.50312527,0.01412646,0.15864190,0.00864284,0.00000000,0.95818466,9.10623014,0.68700578,0.00000000
-2.87243622,10.52848705,0.01462201,0.15896899,0.00889830,0.00000000,0.95542282,9.11763475,0.69209039,0.00000000
-2.86643322,10.54241346,0.01515224,0.15941208,0.00916811,0.00000000,0.95342267,9.11601162,0.69848462,0.00000000
-2.86043022,10.54510349,0.01571550,0.15994792,0.00944973,0.00000000,0.95212199,9.10168245,0.70610900,0.00000000
-2.85442721,10.53705727,0.01630984,0.16055283,0.00974053,0.00000000,0.95145959,9.07526282,0.71488094,0.00000000
-2.84842421,10.51906146,0.01693311,0.16120314,0.01003787,0.00000000,0.95137361,9.03764573,0.72471586,0.00000000
-2.84242121,10.49216999,0.01758304,0.16187548,0.01033922,0.00000000,0.95180002,8.98998018,0.73552861,0.00000000
-2.83641821,10.45768014,0.01825737,0.16254722,0.01064226,0.00000000,0.95267139,8.93364515,0.74723519,0.00000000
-2.83041521,10.41710436,0.01895390,0.16319683,0.01094500,0.00000000,0.95391620,8.87021943,0.75975469,0.00000000
-2.82441221,10.37213785,0.01967064,0.16380425,0.01124589,0.00000000,0.95545874,8.80144735,0.77301126,0.00000000
-2.81840920,10.32462207,0.02040583,0.16435130,0.01154390,0.00000000,0.95721956,8.72920090,0.78693618,0.00000000
-2.81240620,10.27650442,0.02115808,0.16482201,0.01183861,0.00000000,0.95911660,8.65543853,0.80146967,0.00000000
-2.80640320,10.22979431,0.02192636,0.16520297,0.01213026,0.00000000,0.96106695,8.58216116,0.81656252,0.00000000
-2.80040020,10.18651626,0.02271002,0.16548363,0.01241979,0.00000000,0.96298897,8.51136598,0.83217720,0.00000000
-2.79439720,10.14866060,0.02350882,0.16565655,0.01270881,0.00000000,0.96480498,8.44499886,0.84828853,0.00000000
-2.78839420,10.11813281,0.02432283,0.16571764,0.01299961,0.00000000,0.96644396,8.38490629,0.86488371,0.00000000
-2.78239120,10.09670265,0.02515240,0.16566630,0.01329506,0.00000000,0.96784448,8.33278814,0.88196175,0.00000000
-2.77638819,10.08595449,0.02599806,0.16550552,0.01359854,0.00000000,0.96895741,8.29015238,0.89953213,0.00000000
-2.77038519,10.08724036,0.02686038,0.16524192,0.01391379,0.00000000,0.96974829,8.25827329,0.91761293,0.00000000
-2.76438219,10.10163739,0.02773989,0.16488567,0.01424481,0.00000000,0.97019940,8.23815454,0.93622836,0.00000000
-2.75837919,10.12991130,0.02863692,0.16445038,0.01459562,0.00000000,0.97031103,8.23049852,0.95540582,0.00000000
-2.75237619,10.17248748,0.02955150,0.16395290,0.01497017,0.00000000,0.97010229,8.23568332,0.97517267,0.00000000
-2.74637319,10.22943094,0.03048323,0.16341306,0.01537208,0.00000000,0.96961104,8.25374824,0.99555275,0.00000000
-2.74037019,10.30043631,0.03143124,0.16285329,0.01580451,0.00000000,0.96889313,8.28438875,1.01656304,0.00000000
-2.73436718,10.38482842,0.03239409,0.16229823,0.01626999,0.00000000,0.96802096,8.32696129,1.03821034,0.00000000
-2.72836418,10.48157392,0.03336974,0.16177424,0.01677022,0.00000000,0.96708139,8.38049797,1.06048840,0.00000000
-2.72236118,10.58930351,0.03435564,0.16130891,0.01730602,0.00000000,0.96617307,8.44373072,1.08337548,0.00000000
-2.71635818,10.70634432,0.03534869,0.16093049,0.01787716,0.00000000,0.96540342,8.51512435,1.10683247,0.00000000
-2.71035518,10.83076131,0.03634534,0.16066733,0.01848236,0.00000000,0.96488528,8.59291713,1.13080182,0.00000000
-2.70435218,10.96040613,0.03734173,0.16054725,0.01911922,0.00000000,0.96473353,8.67516770,1.15520706,0.00000000
-2.69834917,11.09297191,0.03833376,0.16059703,0.01978426,0.00000000,0.96506158,8.75980652,1.17995319,0.00000000
-2.69234617,11.22605181,0.03931721,0.16084180,0.02047297,0.00000000,0.96597818,8.84469001,1.20492779,0.00000000
-2.68634317,11.35719945,0.04028790,0.16130452,0.02117986,0.00000000,0.96758441,8.92765571,1.23000274,0.00000000
-2.68034017,11.48398917,0.04124177,0.16200554,0.02189865,0.00000000,0.96997106,9.00657643,1.25503670,0.00000000
-2.67433717,11.60407407,0.04217495,0.16296213,0.02262234,0.00000000,0.97321646,9.07941172,1.27987796,0.00000000
-2.66833417,11.71524034,0.04308386,0.16418823,0.02334343,0.00000000,0.97738489,9.14425529,1.30436788,0.00000000
-2.66233117,11.81545615,0.04396521,0.16569417,0.02405409,0.00000000,0.98252545,9.19937693,1.32834445,0.00000000
-2.65632816,11.90291419,0.04481600,0.16748656,0.02474635,0.00000000,0.98867155,9.24325806,1.35164622,0.00000000
-2.65032516,11.97606684,0.04563352,0.16956828,0.02541232,0.00000000,0.99584100,9.27462024,1.37411622,0.00000000
-2.64432216,12.03365372,0.04641531,0.17193864,0.02604434,0.00000000,1.00403654,9.29244633,1.39560591,0.00000000
-2.63831916,12.07472114,0.04715908,0.17459357,0.02663523,0.00000000,1.01324702,9.29599412,1.41597908,0.00000000
-2.63231616,12.09863391,0.04786267,0.17752605,0.02717842,0.00000000,1.02344897,9.28480272,1.43511552,0.00000000
-2.62631316,12.10507954,0.04852402,0.18072663,0.02766808,0.00000000,1.03460863,9.25869214,1.45291457,0.00000000
-2.62031016,12.09406547,0.04914114,0.18418399,0.02809933,0.00000000,1.04668427,9.21775650,1.46929822,0.00000000
-2.61430715,12.06590997,0.04971213,0.18788574,0.02846824,0.00000000,1.05962879,9.16235168,1.48421397,0.00000000
-2.60830415,12.02122710,0.05023521,0.19181913,0.02877199,0.00000000,1.07339247,9.09307800,1.49763716,0.00000000
-2.60230115,11.96090663,0.05070883,0.19597185,0.02900885,0.00000000,1.08792563,9.01075882,1.50957281,0.00000000
-2.59629815,11.88608923,0.05113177,0.20033288,0.02917822,0.00000000,1.10318127,8.91641554,1.52005675,0.00000000
-2.59029515,11.79813763,0.05150328,0.20489316,0.02928062,0.00000000,1.11911731,8.81123987,1.52915607,0.00000000
-2.58429215,11.69860391,0.05182330,0.20964620,0.02931763,0.00000000,1.13569838,8.69656376,1.53696867,0.00000000
-2.57828914,11.58919358,0.05209257,0.21458853,0.02929178,0.00000000,1.15289698,8.57382764,1.54362184,0.00000000
-2.57228614,11.47172644,0.05231284,0.21971986,0.02920655,0.00000000,1.17069388,8.44454728,1.54926981,0.00000000
-2.56628314,11.34809478,0.05248698,0.22504308,0.02906614,0.00000000,1.18907755,8.31027983,1.55409014,0.00000000
-2.56028014,11.22021923,0.05261906,0.23056383,0.02887543,0.00000000,1.20804265,8.17258928,1.55827893,0.00000000
-2.55427714,11.09000273,0.05271440,0.23628983,0.02863976,0.00000000,1.22758748,8.03301189,1.56204495,0.00000000
-2.54827414,10.95928332,0.05277948,0.24222984,0.02836482,0.00000000,1.24771044,7.89302205,1.56560266,0.00000000
-2.54227114,10.82978658,0.05282181,0.24839230,0.02805652,0.00000000,1.26840559,7.75399902,1.56916437,0.00000000
-2.53626813,10.70307883,0.05284969,0.25478379,0.02772075,0.00000000,1.28965753,7.61719526,1.57293174,0.00000000
-2.53026513,10.58052223,0.05287194,0.26140715,0.02736331,0.00000000,1.31143579,7.48370711,1.57708684,0.00000000
-2.52426213,10.46323345,0.05289743,0.26825959,0.02698974,0.00000000,1.33368909,7.35444848,1.58178327,0.00000000
-2.51825913,10.35204729,0.05293472,0.27533074,0.02660519,0.00000000,1.35633982,7.23012859,1.58713764,0.00000000
-2.51225613,10.24748694,0.05299154,0.28260083,0.02621435,0.00000000,1.37927912,7.11123447,1.59322191,0.00000000
-2.50625313,10.14974260,0.05307430,0.29003910,0.02582130,0.00000000,1.40236293,6.99801912,1.60005696,0.00000000
-2.50025013,10.05865965,0.05318766,0.29760254,0.02542949,0.00000000,1.42540947,6.89049609,1.60760788,0.00000000
-2.49424712,9.97373786,0.05333408,0.30523515,0.02504169,0.00000000,1.44819830,6.78844103,1.61578131,0.00000000
-2.48824412,9.89414221,0.05351351,0.31286771,0.02465995,0.00000000,1.47047148,6.69140060,1.62442511,0.00000000
-2.48224112,9.81872584,0.05372314,0.32041829,0.02428563,0.00000000,1.49193663,6.59870888,1.63333058,0.00000000
-2.47623812,9.74606498,0.05395733,0.32779335,0.02391939,0.00000000,1.51227222,6.50951100,1.64223722,0.00000000
-2.47023512,9.67450507,0.05420763,0.33488957,0.02356124,0.00000000,1.53113487,6.42279361,1.65084011,0.00000000
-2.46423212,9.60221690,0.05446293,0.34159638,0.02321063,0.00000000,1.54816843,6.33742126,1.65879949,0.00000000
-2.45822911,9.52726090,0.05470984,0.34779897,0.02286649,0.00000000,1.56301454,6.25217762,1.66575243,0.00000000
-2.45222611,9.44765727,0.05493310,0.35338186,0.02252733,0.00000000,1.57532431,6.16580999,1.67132601,0.00000000
-2.44622311,9.36145946,0.05511615,0.35823276,0.02219135,0.00000000,1.58477051,6.07707575,1.67515146,0.00000000
-2.44022011,9.26682795,0.05524178,0.36224656,0.02185654,0.00000000,1.59105977,5.98478869,1.67687878,0.00000000
-2.43421711,9.16210140,0.05529286,0.36532928,0.02152076,0.00000000,1.59394426,5.88786370,1.67619100,0.00000000
-2.42821411,9.04586237,0.05525304,0.36740190,0.02118192,0.00000000,1.59323231,5.78535787,1.67281766,0.00000000
-2.42221111,8.91699470,0.05510748,0.36840360,0.02083801,0.00000000,1.58879740,5.67650657,1.66654675,0.00000000
-2.41620810,8.77473043,0.05484351,0.36829463,0.02048729,0.00000000,1.58058528,5.56075290,1.65723460,0.00000000
-2.41020510,8.61868420,0.05445119,0.36705831,0.02012829,0.00000000,1.56861871,5.43776957,1.64481342,0.00000000
-2.40420210,8.44887390,0.05392384,0.36470230,0.01975999,0.00000000,1.55299983,5.30747236,1.62929598,0.00000000
-2.39819910,8.26572694,0.05325830,0.36125901,0.01938182,0.00000000,1.53390990,5.17002477,1.61077745,0.00000000
-2.39219610,8.07007198,0.05245520,0.35678504,0.01899376,0.00000000,1.51160670,5.02583381,1.58943418,0.00000000
-2.38619310,7.86311688,0.05151892,0.35135986,0.01859636,0.00000000,1.48641945,4.87553738,1.56551976,0.00000000
-2.38019010,7.64641389,0.05045753,0.34508366,0.01819076,0.00000000,1.45874178,4.71998385,1.53935829,0.00000000
-2.37418709,7.42181388,0.04928250,0.33807445,0.01777869,0.00000000,1.42902294,4.56020492,1.51133552,0.00000000
-2.36818409,7.19141165,0.04800833,0.33046475,0.01736242,0.00000000,1.39775759,4.39738301,1.48188803,0.00000000
-2.36218109,6.95748469,0.04665202,0.32239778,0.01694474,0.00000000,1.36547471,4.23281460,1.45149109,0.00000000
-2.35617809,6.72242796,0.04523253,0.31402351,0.01652888,0.00000000,1.33272593,4.06787100,1.42064565,0.00000000
-2.35017509,6.48868714,0.04377012,0.30549456,0.01611841,0.00000000,1.30007372,3.90395820,1.38986505,0.00000000
-2.34417209,6.25869300,0.04228572,0.29696237,0.01571711,0.00000000,1.26807976,3.74247721,1.35966185,0.00000000
-2.33816908,6.03479889,0.04080029,0.28857348,0.01532892,0.00000000,1.23729385,3.58478633,1.33053528,0.00000000
-2.33216608,5.81922368,0.03933422,0.28046625,0.01495773,0.00000000,1.20824359,3.43216652,1.30295977,0.00000000
-2.32616308,5.61400140,0.03790678,0.27276813,0.01460732,0.00000000,1.18142501,3.28579099,1.27737472,0.00000000
-2.32016008,5.42093925,0.03653569,0.26559332,0.01428117,0.00000000,1.15729438,3.14669961,1.25417588,0.00000000
-2.31415708,5.24158438,0.03523677,0.25904115,0.01398240,0.00000000,1.13626114,3.01577891,1.23370844,0.00000000
-2.30815408,5.07720030,0.03402363,0.25319496,0.01371364,0.00000000,1.11868217,2.89374779,1.21626179,0.00000000
-2.30215108,4.92875257,0.03290760,0.24812151,0.01347694,0.00000000,1.10485731,2.78114903,1.20206615,0.00000000
-2.29614807,4.79690384,0.03189767,0.24387100,0.01327374,0.00000000,1.09502610,2.67834648,1.19129083,0.00000000
-2.29014507,4.68201728,0.03100052,0.24047738,0.01310479,0.00000000,1.08936575,2.58552755,1.18404397,0.00000000
-2.28414207,4.58416792,0.03022068,0.23795915,0.01297021,0.00000000,1.08799022,2.50271047,1.18037384,0.00000000
-2.27813907,4.50316054,0.02956077,0.23632037,0.01286946,0.00000000,1.09095046,2.42975578,1.18027123,0.00000000
-2.27213607,4.43855322,0.02902170,0.23555187,0.01280141,0.00000000,1.09823553,2.36638117,1.18367291,0.00000000
-2.26613307,4.38968520,0.02860303,0.23563258,0.01276444,0.00000000,1.10977476,2.31217908,1.19046596,0.00000000
-2.26013007,4.35570796,0.02830319,0.23653095,0.01275648,0.00000000,1.12544069,2.26663621,1.20049276,0.00000000
-2.25412706,4.33561817,0.02811985,0.23820623,0.01277520,0.00000000,1.14505278,2.22915416,1.21355643,0.00000000
-2.24812406,4.32829160,0.02805016,0.24060985,0.01281805,0.00000000,1.16838185,2.19907048,1.22942669,0.00000000
-2.24212106,4.33251684,0.02809097,0.24368660,0.01288245,0.00000000,1.19515507,2.17567953,1.24784588,0.00000000
-2.23611806,4.34702803,0.02823909,0.24737572,0.01296588,0.00000000,1.22506149,2.15825245,1.26853515,0.00000000
-2.23011506,4.37053582,0.02849136,0.25161191,0.01306600,0.00000000,1.25775799,2.14605579,1.29120058,0.00000000
-2.22411206,4.40175590,0.02884485,0.25632618,0.01318076,0.00000000,1.29287553,2.13836849,1.31553927,0.00000000
-2.21810905,4.43943470,0.02929681,0.26144670,0.01330846,0.00000000,1.33002569,2.13449669,1.34124525,0.00000000
-2.21210605,4.48237183,0.02984479,0.26689945,0.01344786,0.00000000,1.36880718,2.13378627,1.36801503,0.00000000
-2.20610305,4.52943899,0.03048654,0.27260895,0.01359817,0.00000000,1.40881252,2.13563298,1.39555298,0.00000000
-2.20010005,4.57959531,0.03122001,0.27849891,0.01375906,0.00000000,1.44963441,2.13949014,1.42357607,0.00000000
-2.19409705,4.63189890,0.03204327,0.28449283,0.01393068,0.00000000,1.49087198,2.14487374,1.45181821,0.00000000
-2.18809405,4.68551480,0.03295442,0.29051470,0.01411363,0.00000000,1.53213655,2.15136531,1.48003391,0.00000000
-2.18209105,4.73971933,0.03395155,0.29648969,0.01430883,0.00000000,1.57305697,2.15861250,1.50800125,0.00000000
-2.17608804,4.79390098,0.03503263,0.30234481,0.01451753,0.00000000,1.61328423,2.16632761,1.53552409,0.00000000
-2.17008504,4.84755814,0.03619546,0.30800966,0.01474116,0.00000000,1.65249546,2.17428433,1.56243336,0.00000000
-2.16408204,4.90029387,0.03743764,0.31341715,0.01498127,0.00000000,1.69039706,2.18231295,1.58858757,0.00000000
-2.15807904,4.95180808,0.03875647,0.31850423,0.01523935,0.00000000,1.72672689,2.19029428,1.61387240,0.00000000
-2.15207604,5.00188748,0.04014899,0.32321258,0.01551683,0.00000000,1.76125572,2.19815261,1.63819945,0.00000000
-2.14607304,5.05039370,0.04161188,0.32748927,0.01581485,0.00000000,1.79378760,2.20584804,1.66150418,0.00000000
-2.14007004,5.09725012,0.04314154,0.33128734,0.01613427,0.00000000,1.82415949,2.21336838,1.68374322,0.00000000
-2.13406703,5.14242787,0.04473399,0.33456631,0.01647551,0.00000000,1.85223998,2.22072105,1.70489112,0.00000000
-2.12806403,5.18593154,0.04638490,0.33729260,0.01683850,0.00000000,1.87792743,2.22792517,1.72493673,0.00000000
-2.12206103,5.22778513,0.04808960,0.33943982,0.01722265,0.00000000,1.90114751,2.23500415,1.74387938,0.00000000
-2.11605803,5.26801885,0.04984302,0.34098903,0.01762679,0.00000000,1.92185029,2.24197901,1.76172514,0.00000000
-2.11005503,5.30665724,0.05163975,0.34192883,0.01804917,0.00000000,1.94000723,2.24886258,1.77848323,0.00000000
-2.10405203,5.34370907,0.05347397,0.34225535,0.01848749,0.00000000,1.95560811,2.25565488,1.79416296,0.00000000
-2.09804902,5.37915947,0.05533953,0.34197228,0.01893892,0.00000000,1.96865814,2.26233968,1.80877116,0.00000000
-2.09204602,5.41296460,0.05722990,0.34109066,0.01940017,0.00000000,1.97917538,2.26888241,1.82231040,0.00000000
-2.08604302,5.44504902,0.05913825,0.33962877,0.01986757,0.00000000,1.98718876,2.27522936,1.83477801,0.00000000
-2.08004002,5.47530595,0.06105751,0.33761185,0.02033714,0.00000000,1.99273659,2.28130830,1.84616598,0.00000000
-2.07403702,5.50360026,0.06298040,0.33507187,0.02080476,0.00000000,1.99586587,2.28703029,1.85646176,0.00000000
-2.06803402,5.52977408,0.06489962,0.33204723,0.02126624,0.00000000,1.99663217,2.29229270,1.86564974,0.00000000
-2.06203102,5.55365476,0.06680788,0.32858236,0.02171745,0.00000000,1.99510030,2.29698315,1.87371361,0.00000000
-2.05602801,5.57506466,0.06869811,0.32472738,0.02215444,0.00000000,1.99134551,2.30098426,1.88063914,0.00000000
-2.05002501,5.59383236,0.07056360,0.32053756,0.02257358,0.00000000,1.98545509,2.30417898,1.88641739,0.00000000
-2.04402201,5.60980462,0.07239815,0.31607278,0.02297163,0.00000000,1.97753040,2.30645617,1.89104811,0.00000000
-2.03801901,5.62285852,0.07419620,0.31139685,0.02334586,0.00000000,1.96768881,2.30771619,1.89454316,0.00000000
-2.03201601,5.63291306,0.07595302,0.30657669,0.02369410,0.00000000,1.95606572,2.30787622,1.89692960,0.00000000
-2.02601301,5.63993971,0.07766474,0.30168141,0.02401482,0.00000000,1.94281606,2.30687515,1.89825253,0.00000000
-2.02001001,5.64397117,0.07932848,0.29678119,0.02430714,0.00000000,1.92811538,2.30467760,1.89857725,0.00000000
-2.01400700,5.64510799,0.08094233,0.29194604,0.02457087,0.00000000,1.91216022,2.30127701,1.89799077,0.00000000
-2.00800400,5.64352258,0.08250531,0.28724446,0.02480646,0.00000000,1.89516754,2.29669768,1.89660248,0.00000000
-2.00200100,5.63946027,0.08401734,0.28274194,0.02501506,0.00000000,1.87737328,2.29099543,1.89454401,0.00000000
-1.99599800,5.63323736,0.08547904,0.27849941,0.02519837,0.00000000,1.85902990,2.28425712,1.89196808,0.00000000
