energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.10655328,7.77393226,0.03335097,1.85481118,0.04220345,0.00000000,3.64639559,0.00000000,4.64633608,1.76716952
-3.10055028,7.92219847,0.03333504,1.90644132,0.04309600,0.00000000,3.69940682,0.00000000,4.77796641,1.80699116
-3.09454727,8.06132302,0.03328632,1.95629348,0.04395532,0.00000000,3.74781527,0.00000000,4.90612060,1.84475047
-3.08854427,8.19016104,0.03320754,2.00405916,0.04476963,0.00000000,3.79109425,0.00000000,5.02993472,1.88020070
-3.08254127,8.30766627,0.03310119,2.04945440,0.04552710,0.00000000,3.82876226,0.00000000,5.14858882,1.91312565
-3.07653827,8.41291715,0.03296942,2.09222628,0.04621618,0.00000000,3.86039555,0.00000000,5.26132537,1.94334547
-3.07053527,8.50513904,0.03281393,2.13215826,0.04682589,0.00000000,3.88563897,0.00000000,5.36746519,1.97072127
-3.06453227,8.58372122,0.03263598,2.16907411,0.04734617,0.00000000,3.90421451,0.00000000,5.46641999,1.99515807
-3.05852926,8.64822768,0.03243633,2.20284013,0.04776809,0.00000000,3.91592706,0.00000000,5.55770079,2.01660597
-3.05252626,8.69840077,0.03221526,2.23336548,0.04808413,0.00000000,3.92066702,0.00000000,5.64092190,2.03505931
-3.04652326,8.73415782,0.03197256,2.26060063,0.04828833,0.00000000,3.91840966,0.00000000,5.71580014,2.05055375
-3.04052026,8.75558046,0.03170760,2.28453399,0.04837645,0.00000000,3.90921123,0.00000000,5.78214974,2.06316140
-3.03451726,8.76289776,0.03141937,2.30518686,0.04834601,0.00000000,3.89320224,0.00000000,5.83987311,2.07298421
-3.02851426,8.75646401,0.03110650,2.32260719,0.04819632,0.00000000,3.87057824,0.00000000,5.88894856,2.08014602
-3.02251126,8.73673273,0.03076740,2.33686232,0.04792840,0.00000000,3.84158885,0.00000000,5.92941565,2.08478364
-3.01650825,8.70422873,0.03040030,2.34803144,0.04754491,0.00000000,3.80652580,0.00000000,5.96135956,2.08703747
-3.01050525,8.65952006,0.03000331,2.35619809,0.04704999,0.00000000,3.76571075,0.00000000,5.98489561,2.08704249
-3.00450225,8.60319181,0.02957459,2.36144336,0.04644910,0.00000000,3.71948376,0.00000000,6.00015524,2.08491981
-2.99849925,8.53582370,0.02911239,2.36384024,0.04574879,0.00000000,3.66819326,0.00000000,6.00727449,2.08076976
-2.99249625,8.45797282,0.02861515,2.36344951,0.04495652,0.00000000,3.61218810,0.00000000,6.00638608,2.07466674
-2.98649325,8.37016299,0.02808166,2.36031764,0.04408043,0.00000000,3.55181218,0.00000000,5.99761580,2.06665623
-2.98049025,8.27288137,0.02751112,2.35447664,0.04312915,0.00000000,3.48740218,0.00000000,5.98108351,2.05675444
-2.97448724,8.16658256,0.02690328,2.34594631,0.04211163,0.00000000,3.41928814,0.00000000,5.95690901,2.04495039
-2.96848424,8.05170002,0.02625854,2.33473839,0.04103693,0.00000000,3.34779717,0.00000000,5.92522244,2.03121055
-2.96248124,7.92866387,0.02557803,2.32086268,0.03991418,0.00000000,3.27325963,0.00000000,5.88617845,2.01548580
-2.95647824,7.79792392,0.02486372,2.30433464,0.03875242,0.00000000,3.19601732,0.00000000,5.83997342,1.99772019
-2.95047524,7.65997606,0.02411847,2.28518399,0.03756055,0.00000000,3.11643312,0.00000000,5.78686431,1.97786117
-2.94447224,7.51539023,0.02334606,2.26346370,0.03634731,0.00000000,3.03490105,0.00000000,5.72718783,1.95587046
-2.93846923,7.36483757,0.02255124,2.23925885,0.03512129,0.00000000,2.95185595,0.00000000,5.66137835,1.93173510
-2.93246623,7.20911477,0.02173966,2.21269456,0.03389087,0.00000000,2.86778193,0.00000000,5.58998300,1.90547779
-2.92646323,7.04916328,0.02091784,2.18394252,0.03266433,0.00000000,2.78321864,0.00000000,5.51367255,1.87716596
-2.92046023,6.88608170,0.02009308,2.15322538,0.03144978,0.00000000,2.69876470,0.00000000,5.43324670,1.84691885
-2.91445723,6.72112974,0.01927328,2.12081881,0.03025524,0.00000000,2.61507762,0.00000000,5.34963284,1.81491218
-2.90845423,6.55572266,0.01846683,2.08705053,0.02908865,0.00000000,2.53286987,0.00000000,5.26387762,1.78137995
-2.90245123,6.39141577,0.01768235,2.05229656,0.02795780,0.00000000,2.45290080,0.00000000,5.17713097,1.74661317
-2.89644822,6.22987893,0.01692850,2.01697433,0.02687035,0.00000000,2.37596464,0.00000000,5.09062290,1.71095545
-2.89044522,6.07286174,0.01621371,1.98153300,0.02583375,0.00000000,2.30287465,0.00000000,5.00563352,1.67479560
-2.88444222,5.92215067,0.01554593,1.94644139,0.02485514,0.00000000,2.23444410,0.00000000,4.92345755,1.63855751
-2.87843922,5.77951976,0.01493242,1.91217380,0.02394127,0.00000000,2.17146476,0.00000000,4.84536446,1.60268771
-2.87243622,5.64667716,0.01437945,1.87919458,0.02309838,0.00000000,2.11468372,0.00000000,4.77255631,1.56764131
-2.86643322,5.52520985,0.01389212,1.84794203,0.02233199,0.00000000,2.06477977,0.00000000,4.70612495,1.53386689
-2.86043022,5.41652932,0.01347422,1.81881247,0.02164682,0.00000000,2.02234029,0.00000000,4.64701096,1.50179109
-2.85442721,5.32182090,0.01312801,1.79214523,0.02104662,0.00000000,1.98783988,0.00000000,4.59596618,1.47180372
-2.84842421,5.24199927,0.01285423,1.76820940,0.02053402,0.00000000,1.96162181,0.00000000,4.55352204,1.44424409
-2.84242121,5.17767260,0.01265202,1.74719296,0.02011041,0.00000000,1.94388330,0.00000000,4.51996538,1.41938920
-2.83641821,5.12911724,0.01251895,1.72919495,0.01977585,0.00000000,1.93466553,0.00000000,4.49532313,1.39744445
-2.83041521,5.09626445,0.01245113,1.71422111,0.01952902,0.00000000,1.93384893,0.00000000,4.47935711,1.37853728
-2.82441221,5.07870006,0.01244333,1.70218318,0.01936720,0.00000000,1.94115415,0.00000000,4.47156928,1.36271400
-2.81840920,5.07567727,0.01248916,1.69290208,0.01928632,0.00000000,1.95614895,0.00000000,4.47121762,1.34993995
-2.81240620,5.08614213,0.01258134,1.68611481,0.01928100,0.00000000,1.97826055,0.00000000,4.47734207,1.34010309
-2.80640320,5.10877058,0.01271189,1.68148473,0.01934468,0.00000000,2.00679317,0.00000000,4.48879948,1.33302046
-2.80040020,5.14201545,0.01287245,1.67861481,0.01946985,0.00000000,2.04094997,0.00000000,4.50430621,1.32844754
-2.79439720,5.18416090,0.01305454,1.67706322,0.01964816,0.00000000,2.07985820,0.00000000,4.52248616,1.32608964
-2.78839420,5.23338206,0.01324985,1.67636055,0.01987071,0.00000000,2.12259663,0.00000000,4.54192240,1.32561495
-2.78239120,5.28780656,0.01345044,1.67602773,0.02012829,0.00000000,2.16822382,0.00000000,4.56120957,1.32666838
-2.77638819,5.34557533,0.01364905,1.67559394,0.02041163,0.00000000,2.21580583,0.00000000,4.57900498,1.32888566
-2.77038519,5.40489961,0.01383921,1.67461360,0.02071166,0.00000000,2.26444228,0.00000000,4.59407566,1.33190673
-2.76438219,5.46411161,0.01401541,1.67268175,0.02101970,0.00000000,2.31328930,0.00000000,4.60533943,1.33538812
-2.75837919,5.52170656,0.01417321,1.66944694,0.02132777,0.00000000,2.36157864,0.00000000,4.61189803,1.33901337
-2.75237619,5.57637462,0.01430923,1.66462140,0.02162863,0.00000000,2.40863194,0.00000000,4.61306096,1.34250145
-2.74637319,5.62702148,0.01442120,1.65798792,0.02191605,0.00000000,2.45386997,0.00000000,4.60835905,1.34561253
-2.74037019,5.67277735,0.01450787,1.64940323,0.02218476,0.00000000,2.49681643,0.00000000,4.59754762,1.34815132
-2.73436718,5.71299483,0.01456890,1.63879816,0.02243061,0.00000000,2.53709674,0.00000000,4.58059941,1.34996771
-2.72836418,5.74723649,0.01460478,1.62617443,0.02265046,0.00000000,2.57443218,0.00000000,4.55768806,1.35095515
-2.72236118,5.77525390,0.01461660,1.61159875,0.02284219,0.00000000,2.60863019,0.00000000,4.52916371,1.35104701
-2.71635818,5.79696020,0.01460597,1.59519453,0.02300462,0.00000000,2.63957181,0.00000000,4.49552223,1.35021133
-2.71035518,5.81239844,0.01457478,1.57713195,0.02313733,0.00000000,2.66719736,0.00000000,4.45737033,1.34844460
-2.70435218,5.82170834,0.01452509,1.55761694,0.02324063,0.00000000,2.69149157,0.00000000,4.41538865,1.34576502
-2.69834917,5.82509393,0.01445896,1.53687994,0.02331534,0.00000000,2.71246928,0.00000000,4.37029522,1.34220590
-2.69234617,5.82279418,0.01437830,1.51516488,0.02336269,0.00000000,2.73016274,0.00000000,4.32281112,1.33780959
-2.68634317,5.81505876,0.01428487,1.49271915,0.02338421,0.00000000,2.74461143,0.00000000,4.27363052,1.33262250
-2.68034017,5.80213005,0.01418014,1.46978488,0.02338160,0.00000000,2.75585500,0.00000000,4.22339624,1.32669135
-2.67433717,5.78423235,0.01406530,1.44659200,0.02335669,0.00000000,2.76392960,0.00000000,4.17268192,1.32006105
-2.66833417,5.76156845,0.01394128,1.42335315,0.02331135,0.00000000,2.76886774,0.00000000,4.12198134,1.31277396
-2.66233117,5.73432307,0.01380880,1.40026052,0.02324748,0.00000000,2.77070139,0.00000000,4.07170458,1.30487070
-2.65632816,5.70267212,0.01366841,1.37748442,0.02316701,0.00000000,2.76946776,0.00000000,4.02218063,1.29639201
-2.65032516,5.66679628,0.01352062,1.35517348,0.02307195,0.00000000,2.76521702,0.00000000,3.97366523,1.28738147
-2.64432216,5.62689713,0.01336596,1.33345585,0.02296438,0.00000000,2.75802102,0.00000000,3.92635262,1.27788865
-2.63831916,5.58321359,0.01320508,1.31244126,0.02284653,0.00000000,2.74798208,0.00000000,3.88038963,1.26797208
-2.63231616,5.53603683,0.01303887,1.29222328,0.02272081,0.00000000,2.73524066,0.00000000,3.83589020,1.25770176
-2.62631316,5.48572157,0.01286848,1.27288146,0.02258988,0.00000000,2.71998113,0.00000000,3.79294891,1.24716074
-2.62031016,5.43269223,0.01269541,1.25448294,0.02245661,0.00000000,2.70243479,0.00000000,3.75165183,1.23644532
-2.61430715,5.37744282,0.01252151,1.23708319,0.02232416,0.00000000,2.68287956,0.00000000,3.71208370,1.22566391
-2.60830415,5.32052991,0.01234893,1.22072585,0.02219590,0.00000000,2.66163597,0.00000000,3.67433066,1.21493418
-2.60230115,5.26255871,0.01218014,1.20544146,0.02207539,0.00000000,2.63905960,0.00000000,3.63847811,1.20437882
-2.59629815,5.20416289,0.01201780,1.19124531,0.02196633,0.00000000,2.61553015,0.00000000,3.60460415,1.19411991
-2.59029515,5.14597923,0.01186465,1.17813458,0.02187242,0.00000000,2.59143768,0.00000000,3.57276903,1.18427242
-2.58429215,5.08861890,0.01172340,1.16608502,0.02179732,0.00000000,2.56716698,0.00000000,3.54300188,1.17493713
-2.57828914,5.03263724,0.01159657,1.15504765,0.02174448,0.00000000,2.54308092,0.00000000,3.51528593,1.16619358
-2.57228614,4.97850433,0.01148638,1.14494595,0.02171705,0.00000000,2.51950410,0.00000000,3.48954396,1.15809356
-2.56628314,4.92657858,0.01139453,1.13567379,0.02171778,0.00000000,2.49670768,0.00000000,3.46562552,1.15065568
-2.56028014,4.87708542,0.01132214,1.12709468,0.02174889,0.00000000,2.47489681,0.00000000,3.44329749,1.14386150
-2.55427714,4.83010288,0.01126965,1.11904253,0.02181205,0.00000000,2.45420129,0.00000000,3.42223932,1.13765362
-2.54827414,4.78555546,0.01123668,1.11132421,0.02190829,0.00000000,2.43467051,0.00000000,3.40204395,1.13193602
-2.54227114,4.74321689,0.01122210,1.10372385,0.02203801,0.00000000,2.41627289,0.00000000,3.38222489,1.12657668
-2.53626813,4.70272228,0.01122396,1.09600898,0.02220098,0.00000000,2.39890023,0.00000000,3.36222976,1.12141255
-2.53026513,4.66358877,0.01123958,1.08793811,0.02239642,0.00000000,2.38237660,0.00000000,3.34145957,1.11625662
-2.52426213,4.62524402,0.01126568,1.07926960,0.02262303,0.00000000,2.36647151,0.00000000,3.31929310,1.11090673
-2.51825913,4.58706066,0.01129847,1.06977128,0.02287911,0.00000000,2.35091649,0.00000000,3.29511501,1.10515566
-2.51225613,4.54839475,0.01133384,1.05923020,0.02316268,0.00000000,2.33542423,0.00000000,3.26834602,1.09880197
-2.50625313,4.50862611,0.01136760,1.04746225,0.02347157,0.00000000,2.31970898,0.00000000,3.23847335,1.09166092
-2.50025013,4.46719795,0.01139560,1.03432073,0.02380356,0.00000000,2.30350724,0.00000000,3.20507963,1.08357487
-2.49424712,4.42365353,0.01141401,1.01970371,0.02415648,0.00000000,2.28659732,0.00000000,3.16786838,1.07442259
-2.48824412,4.37766773,0.01141952,1.00355950,0.02452827,0.00000000,2.26881670,0.00000000,3.12668445,1.06412683
-2.48224112,4.32907181,0.01140944,0.98589001,0.02491711,0.00000000,2.25007627,0.00000000,3.08152825,1.05265988
-2.47623812,4.27786986,0.01138196,0.96675184,0.02532142,0.00000000,2.23037060,0.00000000,3.03256269,1.04004674
-2.47023512,4.22424637,0.01133616,0.94625493,0.02573989,0.00000000,2.20978368,0.00000000,2.98011249,1.02636570
-2.46423212,4.16856444,0.01127210,0.92455899,0.02617148,0.00000000,2.18849001,0.00000000,2.92465592,1.01174645
-2.45822911,4.11135517,0.01119085,0.90186782,0.02661540,0.00000000,2.16675097,0.00000000,2.86680933,0.99636570
-2.45222611,4.05329880,0.01109443,0.87842189,0.02707104,0.00000000,2.14490679,0.00000000,2.80730545,0.98044079
-2.44622311,3.99519909,0.01098573,0.85448957,0.02753795,0.00000000,2.12336471,0.00000000,2.74696670,0.96422137
-2.44022011,3.93795222,0.01086837,0.83035744,0.02801575,0.00000000,2.10258398,0.00000000,2.68667481,0.94798000
-2.43421711,3.88251223,0.01074656,0.80632030,0.02850407,0.00000000,2.08305861,0.00000000,2.62733865,0.93200182
-2.42821411,3.82985468,0.01062489,0.78267120,0.02900251,0.00000000,2.06529876,0.00000000,2.56986152,0.91657399
-2.42221111,3.78094045,0.01050815,0.75969197,0.02951056,0.00000000,2.04981183,0.00000000,2.51510985,0.90197547
-2.41620810,3.73668132,0.01040110,0.73764476,0.03002757,0.00000000,2.03708393,0.00000000,2.46388434,0.88846745
-2.41020510,3.69790880,0.01030830,0.71676471,0.03055274,0.00000000,2.02756283,0.00000000,2.41689500,0.87628488
-2.40420210,3.66534748,0.01023392,0.69725414,0.03108508,0.00000000,2.02164285,0.00000000,2.37474077,0.86562956
-2.39819910,3.63959358,0.01018162,0.67927823,0.03162345,0.00000000,2.01965229,0.00000000,2.33789432,0.85666473
-2.39219610,3.62109939,0.01015437,0.66296237,0.03216651,0.00000000,2.02184375,0.00000000,2.30669241,0.84951159
-2.38619310,3.61016363,0.01015448,0.64839105,0.03271278,0.00000000,2.02838758,0.00000000,2.28133158,0.84424748
-2.38019010,3.60692772,0.01018348,0.63560822,0.03326066,0.00000000,2.03936831,0.00000000,2.26186902,0.84090588
-2.37418709,3.61137737,0.01024221,0.62461889,0.03380840,0.00000000,2.05478408,0.00000000,2.24822793,0.83947792
-2.36818409,3.62334904,0.01033082,0.61539186,0.03435417,0.00000000,2.07454860,0.00000000,2.24020696,0.83991531
-2.36218109,3.64254034,0.01044889,0.60786330,0.03489600,0.00000000,2.09849548,0.00000000,2.23749257,0.84213425
-2.35617809,3.66852345,0.01059557,0.60194086,0.03543184,0.00000000,2.12638428,0.00000000,2.23967384,0.84602027
-2.35017509,3.70076076,0.01076966,0.59750832,0.03595951,0.00000000,2.15790782,0.00000000,2.24625861,0.85143347
-2.34417209,3.73862160,0.01096982,0.59443023,0.03647668,0.00000000,2.19270037,0.00000000,2.25669033,0.85821395
-2.33816908,3.78139922,0.01119466,0.59255672,0.03698085,0.00000000,2.23034606,0.00000000,2.27036484,0.86618718
-2.33216608,3.82832734,0.01144291,0.59172795,0.03746932,0.00000000,2.27038718,0.00000000,2.28664640,0.87516899
-2.32616308,3.87859549,0.01171352,0.59177836,0.03793918,0.00000000,2.31233196,0.00000000,2.30488268,0.88497004
-2.32016008,3.93136267,0.01200570,0.59254052,0.03838722,0.00000000,2.35566163,0.00000000,2.32441809,0.89539956
-2.31415708,3.98576904,0.01231903,0.59384844,0.03880999,0.00000000,2.39983646,0.00000000,2.34460535,0.90626830
-2.30815408,4.04094557,0.01265338,0.59554040,0.03920373,0.00000000,2.44430085,0.00000000,2.36481521,0.91739069
-2.30215108,4.09602151,0.01300894,0.59746135,0.03956439,0.00000000,2.48848742,0.00000000,2.38444421,0.92858613
-2.29614807,4.15013020,0.01338610,0.59946466,0.03988766,0.00000000,2.53182036,0.00000000,2.40292067,0.93967969
-2.29014507,4.20241333,0.01378532,0.60141354,0.04016899,0.00000000,2.57371819,0.00000000,2.41970900,0.95050214
-2.28414207,4.25202443,0.01420704,0.60318200,0.04040361,0.00000000,2.61359640,0.00000000,2.43431273,0.96088962
-2.27813907,4.29813194,0.01465145,0.60465551,0.04058666,0.00000000,2.65087020,0.00000000,2.44627632,0.97068317
-2.27213607,4.33992280,0.01511836,0.60573129,0.04071321,0.00000000,2.68495789,0.00000000,2.45518641,0.97972824
-2.26613307,4.37660693,0.01560700,0.60631857,0.04077839,0.00000000,2.71528523,0.00000000,2.46067252,0.98787450
-2.26013007,4.40742340,0.01611591,0.60633860,0.04077749,0.00000000,2.74129113,0.00000000,2.46240779,0.99497610
-2.25412706,4.43164869,0.01664278,0.60572464,0.04070606,0.00000000,2.76243495,0.00000000,2.46010986,1.00089254
-2.24812406,4.44860726,0.01718438,0.60442203,0.04056004,0.00000000,2.77820556,0.00000000,2.45354225,1.00549032
-2.24212106,4.45768468,0.01773651,0.60238821,0.04033594,0.00000000,2.78813210,0.00000000,2.44251641,1.00864538
-2.23611806,4.45834310,0.01829405,0.59959284,0.04003088,0.00000000,2.79179643,0.00000000,2.42689429,1.01024632
-2.23011506,4.45013864,0.01885099,0.59601803,0.03964279,0.00000000,2.78884683,0.00000000,2.40659176,1.01019837
-2.22411206,4.43274016,0.01940058,0.59165857,0.03917052,0.00000000,2.77901247,0.00000000,2.38158234,1.00842789
-2.21810905,4.40594845,0.01993552,0.58652217,0.03861394,0.00000000,2.76211820,0.00000000,2.35190131,1.00488721
-2.21210605,4.36971486,0.02044820,0.58062969,0.03797404,0.00000000,2.73809864,0.00000000,2.31764969,0.99955959
-2.20610305,4.32415814,0.02093091,0.57401518,0.03725303,0.00000000,2.70701102,0.00000000,2.27899768,0.99246385
-2.20010005,4.26957831,0.02137619,0.56672583,0.03645440,0.00000000,2.66904573,0.00000000,2.23618726,0.98365847
-2.19409705,4.20646629,0.02177710,0.55882152,0.03558294,0.00000000,2.62453383,0.00000000,2.18953326,0.97324479
-2.18809405,4.13550825,0.02212750,0.55037415,0.03464475,0.00000000,2.57395081,0.00000000,2.13942267,0.96136890
-2.18209105,4.05758364,0.02242237,0.54146648,0.03364720,0.00000000,2.51791580,0.00000000,2.08631173,0.94822206
-2.17608804,3.97375637,0.02265795,0.53219063,0.03259891,0.00000000,2.45718595,0.00000000,2.03072052,0.93403942
-2.17008504,3.88525871,0.02283203,0.52264611,0.03150958,0.00000000,2.39264571,0.00000000,1.97322489,0.91909679
-2.16408204,3.79346790,0.02294401,0.51293743,0.03038989,0.00000000,2.32529087,0.00000000,1.91444582,0.90370561
-2.15807904,3.69987595,0.02299498,0.50317143,0.02925132,0.00000000,2.25620774,0.00000000,1.85503634,0.88820594
-2.15207604,3.60605327,0.02298772,0.49345431,0.02810594,0.00000000,2.18654796,0.00000000,1.79566628,0.87295787
-2.14607304,3.51360737,0.02292659,0.48388853,0.02696615,0.00000000,2.11749955,0.00000000,1.73700544,0.85833138
-2.14007004,3.42413792,0.02281742,0.47456976,0.02584444,0.00000000,2.05025531,0.00000000,1.67970579,0.84469506
-2.13406703,3.33918999,0.02266727,0.46558384,0.02475311,0.00000000,1.98597952,0.00000000,1.62438335,0.83240424
-2.12806403,3.26020708,0.02248419,0.45700424,0.02370397,0.00000000,1.92577429,0.00000000,1.57160062,0.82178870
-2.12206103,3.18848614,0.02227689,0.44888975,0.02270809,0.00000000,1.87064665,0.00000000,1.52185035,0.81314076
-2.11605803,3.12513608,0.02205446,0.44128292,0.02177549,0.00000000,1.82147797,0.00000000,1.47554134,0.80670404
-2.11005503,3.07104195,0.02182599,0.43420906,0.02091493,0.00000000,1.77899659,0.00000000,1.43298713,0.80266356
-2.10405203,3.02683604,0.02160024,0.42767608,0.02013366,0.00000000,1.74375508,0.00000000,1.39439801,0.80113753
-2.09804902,2.99287740,0.02138535,0.42167505,0.01943727,0.00000000,1.71611285,0.00000000,1.35987681,0.80217126
-2.09204602,2.96924077,0.02118853,0.41618166,0.01882950,0.00000000,1.69622505,0.00000000,1.32941882,0.80573361
-2.08604302,2.95571536,0.02101580,0.41115833,0.01831226,0.00000000,1.68403823,0.00000000,1.30291574,0.81171612
-2.08004002,2.95181396,0.02087182,0.40655706,0.01788547,0.00000000,1.67929291,0.00000000,1.28016364,0.81993500
-2.07403702,2.95679187,0.02075975,0.40232285,0.01754722,0.00000000,1.68153329,0.00000000,1.26087462,0.83013597
-2.06803402,2.96967527,0.02068114,0.39839754,0.01729374,0.00000000,1.69012357,0.00000000,1.24469152,0.84200188
-2.06203102,2.98929793,0.02063593,0.39472383,0.01711964,0.00000000,1.70427054,0.00000000,1.23120522,0.85516282
-2.05602801,3.01434488,0.02062251,0.39124946,0.01701802,0.00000000,1.72305157,0.00000000,1.21997367,0.86920847
-2.05002501,3.04340144,0.02063778,0.38793124,0.01698078,0.00000000,1.74544707,0.00000000,1.21054185,0.88370214
-2.04402201,3.07500582,0.02067733,0.38473871,0.01699882,0.00000000,1.77037612,0.00000000,1.20246183,0.89819598
-2.03801901,3.10770311,0.02073560,0.38165737,0.01706239,0.00000000,1.79673418,0.00000000,1.19531199,0.91224689
-2.03201601,3.14009872,0.02080615,0.37869121,0.01716141,0.00000000,1.82343135,0.00000000,1.18871472,0.92543228
-2.02601301,3.17090916,0.02088184,0.37586445,0.01728577,0.00000000,1.84942987,0.00000000,1.18235181,0.93736522
-2.02001001,3.19900817,0.02095518,0.37322236,0.01742566,0.00000000,1.87377938,0.00000000,1.17597687,0.94770823
-2.01400700,3.22346644,0.02101853,0.37083109,0.01757191,0.00000000,1.89564887,0.00000000,1.16942439,0.95618518
-2.00800400,3.24358345,0.02106440,0.36877649,0.01771623,0.00000000,1.91435391,0.00000000,1.16261511,0.96259083
-2.00200100,3.25891013,0.02108567,0.36716185,0.01785152,0.00000000,1.92937839,0.00000000,1.15555750,0.96679746
-1.99599800,3.26926165,0.02107587,0.36610475,0.01797201,0.00000000,1.94039004,0.00000000,1.14834530,0.96875859
-1.98999500,3.27471979,0.02102931,0.36573298,0.01807349,0.00000000,1.94724904,0.00000000,1.14115152,0.96850933
-1.98399200,3.27562508,0.02094131,0.36617968,0.01815337,0.00000000,1.95000976,0.00000000,1.13421888,0.96616362
-1.97798899,3.27255903,0.02080827,0.36757792,0.01821077,0.00000000,1.94891558,0.00000000,1.12784743,0.96190849
-1.97198599,3.26631742,0.02062777,0.37005492,0.01824647,0.00000000,1.94438699,0.00000000,1.12237979,0.95599545
-1.96598299,3.25787576,0.02039862,0.37372604,0.01826289,0.00000000,1.93700387,0.00000000,1.11818465,0.94872972
-1.95997999,3.24834853,0.02012086,0.37868890,0.01826394,0.00000000,1.92748238,0.00000000,1.11563927,0.94045764
-1.95397699,3.23894400,0.01979570,0.38501784,0.01825486,0.00000000,1.91664770,0.00000000,1.11511170,0.93155282
-1.94797399,3.23091639,0.01942543,0.39275886,0.01824200,0.00000000,1.90540361,0.00000000,1.11694352,0.92240191
-1.94197099,3.22551743,0.01901334,0.40192549,0.01823256,0.00000000,1.89470008,0.00000000,1.12143362,0.91339032
-1.93596798,3.22394919,0.01856359,0.41249559,0.01823431,0.00000000,1.88550014,0.00000000,1.12882389,0.90488872
-1.92996498,3.22731995,0.01808102,0.42440931,0.01825527,0.00000000,1.87874709,0.00000000,1.13928713,0.89724084
-1.92396198,3.23660464,0.01757100,0.43756841,0.01830341,0.00000000,1.87533328,0.00000000,1.15291775,0.89075290
-1.91795898,3.25261122,0.01703927,0.45183684,0.01838631,0.00000000,1.87607123,0.00000000,1.16972548,0.88568515
-1.91195598,3.27595376,0.01649176,0.46704271,0.01851089,0.00000000,1.88166813,0.00000000,1.18963229,0.88224571
-1.90595298,3.30703304,0.01593442,0.48298157,0.01868306,0.00000000,1.89270414,0.00000000,1.21247247,0.88058677
-1.89994997,3.34602469,0.01537309,0.49942081,0.01890753,0.00000000,1.90961507,0.00000000,1.23799576,0.88080310
-1.89394697,3.39287491,0.01481334,0.51610506,0.01918752,0.00000000,1.93267969,0.00000000,1.26587338,0.88293282
-1.88794397,3.44730328,0.01426037,0.53276241,0.01952463,0.00000000,1.96201164,0.00000000,1.29570635,0.88695999
-1.88194097,3.50881203,0.01371891,0.54911108,0.01991871,0.00000000,1.99755603,0.00000000,1.32703592,0.89281890
-1.87593797,3.57670084,0.01319314,0.56486641,0.02036775,0.00000000,2.03909043,0.00000000,1.35935546,0.90039955
-1.86993497,3.65008632,0.01268665,0.57974782,0.02086790,0.00000000,2.08622997,0.00000000,1.39212325,0.90955394
-1.86393197,3.72792510,0.01220239,0.59348547,0.02141352,0.00000000,2.13843620,0.00000000,1.42477581,0.92010284
-1.85792896,3.80903948,0.01174265,0.60582646,0.02199725,0.00000000,2.19502925,0.00000000,1.45674110,0.93184266
-1.85192596,3.89214499,0.01130907,0.61654033,0.02261016,0.00000000,2.25520299,0.00000000,1.48745130,0.94455214
-1.84592296,3.97587878,0.01090267,0.62542374,0.02324200,0.00000000,2.31804262,0.00000000,1.51635476,0.95799866
-1.83991996,4.05882850,0.01052383,0.63230421,0.02388140,0.00000000,2.38254446,0.00000000,1.54292690,0.97194396
-1.83391696,4.13956119,0.01017235,0.63704292,0.02451615,0.00000000,2.44763746,0.00000000,1.56667987,0.98614943
-1.82791396,4.21665172,0.00984752,0.63953655,0.02513357,0.00000000,2.51220617,0.00000000,1.58717100,1.00038065
-1.82191096,4.28871088,0.00954812,0.63971825,0.02572077,0.00000000,2.57511482,0.00000000,1.60400990,1.01441161
-1.81590795,4.35441290,0.00927253,0.63755780,0.02626503,0.00000000,2.63523219,0.00000000,1.61686446,1.02802850
-1.80990495,4.41252230,0.00901878,0.63306108,0.02675413,0.00000000,2.69145699,0.00000000,1.62546578,1.04103334
-1.80390195,4.46192020,0.00878462,0.62626895,0.02717668,0.00000000,2.74274329,0.00000000,1.62961222,1.05324747
-1.79789895,4.50162970,0.00856761,0.61725570,0.02752244,0.00000000,2.78812568,0.00000000,1.62917267,1.06451512
-1.79189595,4.53084033,0.00836521,0.60612718,0.02778260,0.00000000,2.82674366,0.00000000,1.62408917,1.07470708
-1.78589295,4.54893092,0.00817490,0.59301865,0.02795001,0.00000000,2.85786466,0.00000000,1.61437898,1.08372440
-1.77988994,4.55549059,0.00799422,0.57809245,0.02801945,0.00000000,2.88090516,0.00000000,1.60013610,1.09150221
-1.77388694,4.55033687,0.00782094,0.56153552,0.02798772,0.00000000,2.89544924,0.00000000,1.58153206,1.09801331
-1.76788394,4.53353052,0.00765311,0.54355691,0.02785379,0.00000000,2.90126387,0.00000000,1.55881616,1.10327149
-1.76188094,4.50538570,0.00748916,0.52438503,0.02761885,0.00000000,2.89831022,0.00000000,1.53231473,1.10733429
-1.75587794,4.46647510,0.00732799,0.50426492,0.02728629,0.00000000,2.88675046,0.00000000,1.50242938,1.11030479
-1.74987494,4.41762878,0.00716908,0.48345530,0.02686166,0.00000000,2.86694937,0.00000000,1.46963401,1.11233237
-1.74387194,4.35992632,0.00701246,0.46222553,0.02635254,0.00000000,2.83947053,0.00000000,1.43447046,1.11361196
