energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-4.74537269,2.96357105,-6.23672788,0.01447417,-0.03499345,0.13870349,-0.29587802,1.33445845,-3.12965696,0.60080039,-0.63689405,0.02815962,-0.07033313,1.62860170,-3.96665763,0.81108986,-1.47171706,0.13171501,-0.46238906
-4.73936968,2.76299955,-6.13052271,0.01435227,-0.03149919,0.13189081,-0.28613682,1.21918422,-3.06954944,0.57322101,-0.63121879,0.02622340,-0.06580204,1.50702621,-3.90733759,0.75739668,-1.46652707,0.11869115,-0.45457357
-4.73336668,2.57761272,-6.03155357,0.01419898,-0.02824641,0.12530456,-0.27861074,1.11080477,-3.01733695,0.54773466,-0.62662088,0.02445801,-0.06141715,1.39519950,-3.84962444,0.70765453,-1.46291749,0.10687352,-0.44644510
-4.72736368,2.40772616,-5.93816272,0.01400726,-0.02524022,0.11898709,-0.27319980,1.00964888,-2.97190922,0.52443889,-0.62289231,0.02285424,-0.05720311,1.29324743,-3.79249634,0.66210575,-1.46044707,0.09622201,-0.43788058
-4.72136068,2.25336208,-5.84857121,0.01377127,-0.02248178,0.11296979,-0.26975509,0.91590431,-2.93200436,0.50337952,-0.61980015,0.02140103,-0.05318210,1.20112257,-3.73492038,0.62089079,-1.45861771,0.08668250,-0.42877200
-4.71535768,2.11426958,-5.76094496,0.01348668,-0.01996868,0.10727333,-0.26808396,0.82962698,-2.89625871,0.48455121,-0.61709491,0.02008598,-0.04937300,1.11861771,-3.67589221,0.58405032,-1.45689311,0.07818993,-0.41902988
-4.70935468,1.98994858,-5.67346106,0.01315079,-0.01769540,0.10190836,-0.26795632,0.75075247,-2.86325718,0.46789899,-0.61451933,0.01889597,-0.04579070,1.04538116,-3.61447399,0.55152949,-1.45471865,0.07067126,-0.40858609
-4.70335168,1.87967685,-5.58437212,0.01276264,-0.01565374,0.09687639,-0.26911190,0.67910939,-2.83158232,0.45332075,-0.61181723,0.01781762,-0.04244566,0.98093356,-3.54982951,0.52318437,-1.45154178,0.06404815,-0.39739581
-4.69734867,1.78253935,-5.49206639,0.01232306,-0.01383331,0.09217090,-0.27126822,0.61443390,-2.79986083,0.44067082,-0.60874224,0.01683771,-0.03934370,0.92468582,-3.48125490,0.49879008,-1.44683216,0.05823940,-0.38543883
-4.69134567,1.69745968,-5.39512173,0.01183454,-0.01222204,0.08777851,-0.27412913,0.55638497,-2.76680623,0.42976447,-0.60506591,0.01594351,-0.03648604,0.87595799,-3.40820408,0.47805072,-1.44010082,0.05316309,-0.37271988
-4.68534267,1.62323295,-5.29235155,0.01130118,-0.01080670,0.08368030,-0.27739358,0.50455972,-2.73125647,0.42038351,-0.60058508,0.01512304,-0.03386950,0.83399869,-3.33030787,0.46061056,-1.43091743,0.04873833,-0.35926817
-4.67933967,1.55855984,-5.18284109,0.01072840,-0.00957331,0.07985307,-0.28076442,0.45850863,-2.69220557,0.41228274,-0.59512812,0.01436525,-0.03148697,0.79800513,-3.24738604,0.44606638,-1.41892529,0.04488682,-0.34513614
-4.67333667,1.50208125,-5.06597294,0.01012277,-0.00850765,0.07627069,-0.28395694,0.41775016,-2.64882861,0.40519724,-0.58855994,0.01366013,-0.02932794,0.76714324,-3.15945202,0.43398062,-1.40385317,0.04153401,-0.33039747
-4.66733367,1.45241318,-4.94144100,0.00949171,-0.00759565,0.07290534,-0.28670688,0.38178463,-2.60049946,0.39885036,-0.58078549,0.01299877,-0.02737921,0.74056772,-3.06671007,0.42389494,-1.38552370,0.03861004,-0.31514440
-4.66133067,1.40818111,-4.80925252,0.00884319,-0.00682370,0.06972874,-0.28877759,0.35010700,-2.54680105,0.39296215,-0.57175166,0.01237340,-0.02562565,0.71744179,-2.96954509,0.41534393,-1.36385798,0.03605047,-0.29948462
-4.65532766,1.36805346,-4.66971839,0.00818541,-0.00617905,0.06671336,-0.28996613,0.32221854,-2.48752809,0.38725806,-0.56144766,0.01177734,-0.02405090,0.69695614,-2.86850574,0.40786851,-1.33887619,0.03379679,-0.28353766
-4.64932466,1.33077331,-4.52343240,0.00752658,-0.00564996,0.06383344,-0.29010817,0.29763719,-2.42268248,0.38147760,-0.54990377,0.01120501,-0.02263816,0.67834681,-2.76428154,0.40102874,-1.31069441,0.03179679,-0.26743109
-4.64332166,1.29518774,-4.37124038,0.00687458,-0.00522592,0.06106610,-0.28908139,0.27590661,-2.35246188,0.37538272,-0.53718850,0.01065181,-0.02137085,0.66091157,-2.65767508,0.39441557,-1.27951755,0.03000475,-0.25129664
-4.63731866,1.26027417,-4.21420086,0.00623679,-0.00489777,0.05839227,-0.28680738,0.25660378,-2.27724216,0.36876559,-0.52340460,0.01011414,-0.02023317,0.64402450,-2.54957055,0.38766131,-1.24562916,0.02838165,-0.23526636
-4.63131566,1.22516304,-4.05353899,0.00561986,-0.00465772,0.05579755,-0.28325193,0.23934528,-2.19755448,0.36145561,-0.50868370,0.00958927,-0.01921058,0.62714831,-2.44090003,0.38044842,-1.20937829,0.02689520,-0.21946891
-4.62531266,1.18915642,-3.89059581,0.00502959,-0.00449938,0.05327308,-0.27842384,0.22379223,-2.11405834,0.35332527,-0.49318023,0.00907532,-0.01829016,0.60984430,-2.33260892,0.37251646,-1.17116429,0.02551988,-0.20402627
-4.61930965,1.15174207,-3.72677504,0.00447086,-0.00441763,0.05081629,-0.27237213,0.20965388,-2.02751144,0.34429490,-0.47706465,0.00857121,-0.01746079,0.59177964,-2.22562214,0.36366706,-1.13142018,0.02423703,-0.18905076
-4.61330665,1.11260304,-3.56348984,0.00394752,-0.00440851,0.04843158,-0.26518209,0.19669017,-1.93873803,0.33433597,-0.46051641,0.00807658,-0.01671322,0.57273205,-2.12081228,0.35376676,-1.09059544,0.02303480,-0.17464263
-4.60730365,1.07162258,-3.40211160,0.00346246,-0.00446907,0.04613098,-0.25697009,0.18471311,-1.84859670,0.32347310,-0.44371692,0.00759179,-0.01604006,0.55259176,-2.01897123,0.34274783,-1.04913900,0.02190828,-0.16088813
-4.60130065,1.02888491,-3.24392295,0.00301760,-0.00459709,0.04393479,-0.24787764,0.17358742,-1.75794916,0.31178465,-0.42684284,0.00711783,-0.01543563,0.53136112,-1.92078622,0.33060711,-1.00748325,0.02085956,-0.14785818
-4.59529765,0.98467211,-3.09007693,0.00261399,-0.00479088,0.04187214,-0.23806476,0.16323043,-1.66763106,0.29940211,-0.41006001,0.00665635,-0.01489569,0.50915204,-1.82682117,0.31740314,-0.96602978,0.01989794,-0.13560759
-4.58929465,0.93945804,-2.94156371,0.00225190,-0.00504899,0.03998159,-0.22770322,0.15361144,-1.57842603,0.28650841,-0.39351824,0.00620958,-0.01441721,0.48618166,-1.73750409,0.30325179,-0.92513737,0.01904010,-0.12417487
-4.58329165,0.89389979,-2.79918601,0.00193096,-0.00536992,0.03831163,-0.21696966,0.14475094,-1.49104374,0.27333522,-0.37734713,0.00578033,-0.01399798,0.46276684,-1.65312067,0.28832077,-0.88511290,0.01831052,-0.11358247
-4.57728864,0.84882783,-2.66354409,0.00165026,-0.00575183,0.03692130,-0.20603913,0.13671964,-1.40610266,0.26015981,-0.36165315,0.00537198,-0.01363629,0.43931786,-1.57381422,0.27282340,-0.84620528,0.01774182,-0.10383758
-4.57128564,0.80523556,-2.53503032,0.00140855,-0.00619230,0.03588072,-0.19507909,0.12963763,-1.32411796,0.24730126,-0.34651798,0.00498845,-0.01333059,0.41633193,-1.49959167,0.25701198,-0.80860270,0.01737533,-0.09493322
-4.56528264,0.76426920,-2.41383322,0.00120432,-0.00668805,0.03527164,-0.18424432,0.12367384,-1.24549475,0.23511673,-0.33199816,0.00463421,-0.01307918,0.39438707,-1.43033510,0.24117126,-0.77243300,0.01726165,-0.08684974
-4.55927964,0.72721857,-2.29995035,0.00103597,-0.00723479,0.03518793,-0.17367263,0.11904587,-1.17052641,0.22399758,-0.31812596,0.00431425,-0.01287994,0.37413658,-1.36581800,0.22561223,-0.73776719,0.01746138,-0.07955647
-4.55327664,0.69550940,-2.19320880,0.00090193,-0.00782699,0.03573611,-0.16348169,0.11602021,-1.09939785,0.21436576,-0.30491145,0.00403413,-0.01273011,0.35630468,-1.30572538,0.21066672,-0.70462549,0.01804580,-0.07301358
-4.54727364,0.67069730,-2.09329215,0.00080076,-0.00845784,0.03703570,-0.15376699,0.11491296,-1.03219300,0.20667046,-0.29234544,0.00379992,-0.01262617,0.34168320,-1.24967660,0.19668279,-0.67298566,0.01909764,-0.06717403
-4.54127064,0.65446331,-1.99977202,0.00073126,-0.00911920,0.03921944,-0.14460081,0.11609083,-0.96890590,0.20138503,-0.28040328,0.00361826,-0.01256375,0.33112957,-1.19724975,0.18402142,-0.64279288,0.02071174,-0.06198555
-4.53526763,0.64861067,-1.91214259,0.00069251,-0.00980162,0.04243340,-0.13603230,0.11997242,-0.90945449,0.19900411,-0.26904908,0.00349635,-0.01253764,0.32556569,-1.14800633,0.17305412,-0.61397059,0.02299560,-0.05739250
-4.52926463,0.65506197,-1.82985630,0.00068398,-0.01049445,0.04683669,-0.12808851,0.12702940,-0.85369615,0.20004090,-0.25824024,0.00344193,-0.01254185,0.32597738,-1.10151521,0.16416187,-0.58643162,0.02606976,-0.05333773
-4.52326163,0.67585582,-1.75235875,0.00070549,-0.01118603,0.05260096,-0.12077612,0.13778744,-0.80144420,0.20502416,-0.24793197,0.00346330,-0.01256974,0.33341390,-1.05737468,0.15773483,-0.56008911,0.03006786,-0.04976424
-4.51725863,0.71314163,-1.67912132,0.00075727,-0.01186392,0.05990938,-0.11408400,0.15282638,-0.75248427,0.21449504,-0.23808156,0.00356925,-0.01261420,0.34898665,-1.01523172,0.15417284,-0.53486635,0.03513632,-0.04661665
-4.51125563,0.76917105,-1.60967012,0.00083990,-0.01251519,0.06895523,-0.10798601,0.17277945,-0.70658986,0.22900306,-0.22865223,0.00376902,-0.01266788,0.37386642,-0.97479775,0.15388634,-0.51070535,0.04143347,-0.04384252
-4.50525263,0.84628468,-1.54360985,0.00095432,-0.01312676,0.07993990,-0.10244432,0.19833085,-0.66353639,0.24910125,-0.21961629,0.00407222,-0.01272343,0.40927805,-0.93586035,0.15729726,-0.48757352,0.04912815,-0.04139341
-4.49924962,0.94689233,-1.48064209,0.00110173,-0.01368581,0.09307032,-0.09741265,0.23021159,-0.62311314,0.27534010,-0.21095756,0.00448868,-0.01277374,0.45649175,-0.89829064,0.16483942,-0.46546830,0.05839755,-0.03922574
-4.49324662,1.07344568,-1.42057719,0.00128351,-0.01418009,0.10855585,-0.09283959,0.26919283,-0.58513275,0.30825999,-0.20267292,0.00502828,-0.01281225,0.51681016,-0.86204617,0.17695820,-0.44441948,0.06942433,-0.03730138
-4.48724362,1.22840209,-1.36333981,0.00150117,-0.01459839,0.12660456,-0.08867165,0.31607679,-0.54943813,0.34838225,-0.19477294,0.00570073,-0.01283311,0.59155030,-0.82716956,0.19410882,-0.42448941,0.08239289,-0.03558811
-4.48124062,1.41417899,-1.30896822,0.00175617,-0.01493086,0.14741901,-0.08485606,0.37168459,-0.51590659,0.39619850,-0.18728162,0.00651530,-0.01283146,0.68202009,-0.79378324,0.21675291,-0.40577086,0.09748482,-0.03405982
-4.47523762,1.63309844,-1.25760789,0.00204982,-0.01516934,0.17119159,-0.08134310,0.43684115,-0.48445156,0.45215860,-0.18023531,0.00748050,-0.01280358,0.78948888,-0.76208064,0.24535310,-0.38838310,0.11487359,-0.03269657
-4.46923462,1.88732253,-1.20950007,0.00238319,-0.01530767,0.19809956,-0.07808802,0.51235709,-0.45502192,0.51665737,-0.17368082,0.00860370,-0.01274697,0.91515222,-0.73231473,0.28036530,-0.37246627,0.13471842,-0.03148453
-4.46323162,2.17878028,-1.16496643,0.00275687,-0.01534185,0.22829991,-0.07505250,0.59900770,-0.42759944,0.59002033,-0.16767300,0.00989071,-0.01266050,1.06009120,-0.70478452,0.32222862,-0.35817454,0.15715772,-0.03041577
-4.45722861,2.50908793,-1.12439079,0.00317094,-0.01527021,0.26192424,-0.07220549,0.69750938,-0.40219477,0.67248909,-0.16227181,0.01134542,-0.01254434,1.22522714,-0.67982041,0.37135283,-0.34566840,0.18230193,-0.02948801
-4.45122561,2.87946494,-1.08819942,0.00362476,-0.01509344,0.29907387,-0.06952373,0.80849407,-0.37884234,0.76420683,-0.15753915,0.01296928,-0.01239996,1.41127281,-0.65776924,0.42810363,-0.33510667,0.21022635,-0.02870437
-4.44522261,3.29064843,-1.05684090,0.00411689,-0.01481458,0.33981533,-0.06699174,0.93248227,-0.35759487,0.86520465,-0.15353552,0.01476094,-0.01223006,1.61868181,-0.63898000,0.49278602,-0.32663861,0.24096392,-0.02807306
-4.43921961,3.74280969,-1.03076723,0.00464498,-0.01443889,0.38417652,-0.06460148,1.06985553,-0.33851781,0.97538940,-0.15031691,0.01671584,-0.01203835,1.84759795,-0.62379091,0.56562609,-0.32039667,0.27449858,-0.02760719
-4.43321661,4.23547637,-1.01041710,0.00520571,-0.01397363,0.43214359,-0.06235177,1.22082933,-0.32168420,1.09453368,-0.14793190,0.01882584,-0.01182946,2.09780691,-0.61251872,0.64675206,-0.31649022,0.31075916,-0.02732462
-4.42721361,4.76746442,-0.99620268,0.00579472,-0.01342784,0.48365885,-0.06024744,1.38542736,-0.30717046,1.22226879,-0.14641918,0.02107903,-0.01160870,2.36869250,-0.60545090,0.73617517,-0.31500077,0.34961455,-0.02724797
-4.42121061,5.33682365,-0.98850074,0.00640666,-0.01281200,0.53861973,-0.05829837,1.56345833,-0.29505326,1.35808111,-0.14580580,0.02345950,-0.01138185,2.65920004,-0.60284112,0.83377127,-0.31597894,0.39087014,-0.02740467
-4.41520760,5.94080072,-0.98764901,0.00703514,-0.01213767,0.59687880,-0.05651861,1.75449642,-0.28540776,1.50131235,-0.14610610,0.02594732,-0.01115495,2.96780927,-0.60490862,0.93926414,-0.31944342,0.43426599,-0.02782729
-4.40920460,6.57582276,-0.99394804,0.00767291,-0.01141712,0.65824503,-0.05492541,1.95786635,-0.27830749,1.65116409,-0.14732145,0.02851867,-0.01093411,3.29251894,-0.61184144,1.05221137,-0.32538215,0.47947703,-0.02855397
-4.40320160,7.23750432,-1.00766898,0.00831187,-0.01066296,0.72248604,-0.05353848,2.17263402,-0.27382563,1.80670651,-0.14944093,0.03114603,-0.01072536,3.63084523,-0.62380368,1.17199381,-0.33375568,0.52611526,-0.02962896
-4.39719860,7.92067937,-1.02906692,0.00894333,-0.00988775,0.78933137,-0.05237941,2.39760359,-0.27203794,1.96689140,-0.15244289,0.03379858,-0.01053448,3.97983518,-0.64094646,1.29780950,-0.34450278,0.57373423,-0.03110335
-4.39119560,8.61945919,-1.05839948,0.00955813,-0.00910363,0.85847652,-0.05147128,2.63132153,-0.27302685,2.13056892,-0.15629736,0.03644276,-0.01036692,4.33609630,-0.66342218,1.42867276,-0.35754803,0.62183570,-0.03303589
-4.38519260,9.32731582,-1.09594962,0.01014690,-0.00832206,0.92958758,-0.05083856,2.87208800,-0.27688671,2.29650781,-0.16096929,0.03904291,-0.01022778,4.69584250,-0.69140148,1.56341918,-0.37281114,0.66987848,-0.03549378
-4.37918959,10.03718967,-1.14205161,0.01070027,-0.00755353,1.00230623,-0.05050721,3.11797584,-0.28372965,2.46341809,-0.16642237,0.04156209,-0.01012179,5.05495592,-0.72509191,1.70071674,-0.39021775,0.71728906,-0.03855357
-4.37318659,10.74161874,-1.19711851,0.01120916,-0.00680736,1.07625481,-0.05050506,3.36685682,-0.29369171,2.62997561,-0.17262343,0.04396293,-0.01005335,5.40906355,-0.76475733,1.83908337,-0.40971090,0.76347391,-0.04230178
-4.36718359,11.43288585,-1.26166951,0.01166504,-0.00609155,1.15104135,-0.05086231,3.61643503,-0.30693876,2.79484737,-0.17954699,0.04620864,-0.01002666,5.75362665,-0.81073675,1.97691081,-0.43126295,0.80783301,-0.04683547
-4.36118059,12.10317955,-1.33635493,0.01206013,-0.00541270,1.22626418,-0.05161227,3.86428657,-0.32367161,2.95671668,-0.18717991,0.04826394,-0.01004577,6.08404051,-0.86346125,2.11249425,-0.45488700,0.84977408,-0.05226246
-4.35517759,12.74476348,-1.42197691,0.01238769,-0.00477597,1.30151615,-0.05279204,4.10790486,-0.34412981,3.11430722,-0.19552577,0.05009604,-0.01011479,6.39574150,-0.92346760,2.24406723,-0.48064728,0.88872714,-0.05870109
-4.34917459,13.35014874,-1.51950356,0.01264217,-0.00418512,1.37638819,-0.05444335,4.34475052,-0.36859364,3.26640511,-0.20460874,0.05167563,-0.01023796,6.68431777,-0.99140716,2.36984077,-0.50866770,0.92415877,-0.06627964
-4.34317159,13.91226362,-1.63007465,0.01281940,-0.00364255,1.45047235,-0.05661317,4.57230455,-0.39738375,3.41187823,-0.21447661,0.05297767,-0.01041981,6.94561989,-1.06804864,2.48804554,-0.53913793,0.95558568,-0.07513500
-4.33716858,14.42461501,-1.75499680,0.01291669,-0.00314946,1.52336432,-0.05935427,4.78812381,-0.43085815,3.54969234,-0.22520289,0.05398212,-0.01066522,7.17586761,-1.15427367,2.59697578,-0.57231629,0.98258698,-0.08541078
-4.33116558,14.88143644,-1.89572711,0.01293290,-0.00270590,1.59466557,-0.06272548,4.98989720,-0.46940615,3.67892360,-0.23688751,0.05467459,-0.01097955,7.37174885,-1.25106421,2.69503334,-0.60852900,1.00481487,-0.09725474
-4.32516258,15.27781823,-2.05384392,0.01286846,-0.00231100,1.66398530,-0.06679174,5.17550141,-0.51343912,3.79876751,-0.24965622,0.05504669,-0.01136854,7.53050749,-1.35948129,2.78077045,-0.64816534,1.02200324,-0.11081542
-4.31915958,15.60981600,-2.23100459,0.01272532,-0.00196312,1.73094259,-0.07162371,5.34305494,-0.56337815,3.90854435,-0.26365840,0.05509631,-0.01183836,7.65001690,-1.48063476,2.85292956,-0.69166852,1.03397413,-0.12623816
-4.31315658,15.87453489,-2.42889052,0.01250688,-0.00165995,1.79516889,-0.07729706,5.49096896,-0.61963874,4.00770157,-0.27906338,0.05482764,-0.01239540,7.72883670,-1.61564449,2.91047879,-0.73952215,1.04064172,-0.14366039
-4.30715358,16.07018788,-2.64914050,0.01221785,-0.00139878,1.85631131,-0.08389138,5.61799408,-0.68261280,4.09581382,-0.29605517,0.05425106,-0.01304614,7.76625093,-1.76559374,2.95264181,-0.79223262,1.04201390,-0.16320647
-4.30115058,16.19612757,-2.89327420,0.01186409,-0.00117656,1.91403685,-0.09148865,5.72326174,-0.75264874,4.17258113,-0.31482586,0.05338278,-0.01379686,7.76228674,-1.93147590,2.97892090,-0.85030775,1.03819147,-0.18498203
-4.29514757,16.25285201,-3.16260816,0.01145239,-0.00099006,1.96803799,-0.10017142,5.80631933,-0.83003008,4.23782623,-0.33556786,0.05224440,-0.01465336,7.71771305,-2.11413643,2.98911254,-0.91423227,1.02936503,-0.20906816
-4.28914457,16.24198571,-3.45816765,0.01099029,-0.00083603,2.01803954,-0.11002060,5.86715810,-0.91495365,4.29149178,-0.35846515,0.05086230,-0.01562057,7.63402004,-2.31421218,2.98331486,-0.98444105,1.01580993,-0.23551556
-4.28314157,16.16623822,-3.78059780,0.01048584,-0.00071121,2.06380701,-0.12111310,5.90623302,-1.00750830,4.33363809,-0.38368406,0.04926692,-0.01670224,7.51338032,-2.53207048,2.96192696,-1.06129115,0.99787938,-0.26433889
-4.27713857,16.02934257,-4.13007811,0.00994738,-0.00061251,2.10515620,-0.13351925,5.92447390,-1.10765516,4.36444220,-0.41136373,0.04749196,-0.01790047,7.35859387,-2.76775089,2.92563992,-1.14503368,0.97599615,-0.29551160
-4.27113557,15.83597683,-4.50624454,0.00938330,-0.00053697,2.14196393,-0.14730010,5.92328713,-1.21521039,4.38419842,-0.44160686,0.04557358,-0.01921539,7.17301883,-3.02091244,2.87542030,-1.23578683,0.95064318,-0.32896152
-4.26513257,15.59167148,-4.90812321,0.00880187,-0.00048186,2.17417933,-0.16250486,5.90454739,-1.32983168,4.39332056,-0.47447105,0.04354956,-0.02064480,6.96049097,-3.29078916,2.81248648,-1.33351134,0.92235334,-0.36456736
-4.25912956,15.30270576,-5.33407969,0.00821103,-0.00044467,2.20183522,-0.17916838,5.87057903,-1.45100914,4.39234583,-0.50996111,0.04145845,-0.02218391,6.72523448,-3.57615659,2.73827896,-1.43798962,0.89169879,-0.40215644
-4.25312656,14.97599547,-5.78178724,0.00761826,-0.00042314,2.22505896,-0.19730886,5.82412660,-1.57806153,4.38193969,-0.54802275,0.03933888,-0.02382507,6.47176714,-3.87531162,2.65442561,-1.54880969,0.85928000,-0.44150377
-4.24712356,14.61897451,-6.24821671,0.00703042,-0.00041522,2.24408186,-0.21692594,5.76831449,-1.71013824,4.36290118,-0.58853800,0.03722874,-0.02555769,6.20480257,-4.18606753,2.56270304,-1.66535495,0.82571489,-0.48233261
-4.24112056,14.23947183,-6.72965016,0.00645370,-0.00041907,2.25924648,-0.23799912,5.70659545,-1.84622750,4.33616768,-0.63132250,0.03516464,-0.02736822,5.92915219,-4.50576550,2.46499534,-1.78680060,0.79162806,-0.52431670
-4.23511756,13.84558526,-7.22171901,0.00589350,-0.00043307,2.27101084,-0.26048671,5.64268849,-1.98517064,4.30281792,-0.67612494,0.03318133,-0.02924022,5.64962926,-4.83130329,2.36325137,-1.91211726,0.75764039,-0.56708400
-4.22911456,13.44555274,-7.71946668,0.00535443,-0.00045573,2.27994894,-0.28432527,5.58050624,-2.12568237,4.26407211,-0.72262873,0.03131123,-0.03115455,5.37095684,-5.15918090,2.25944177,-2.04008204,0.72435897,-0.61022202
-4.22311156,13.04762190,-8.21743464,0.00484031,-0.00048570,2.28674677,-0.30942967,5.52407297,-2.26637636,4.22128806,-0.77045579,0.02958405,-0.03308975,5.09768145,-5.48556248,2.15551668,-2.16929703,0.69236754,-0.65328461
-4.21710855,12.65991804,-8.70976961,0.00435413,-0.00052177,2.29219348,-0.33569365,5.47743404,-2.40579555,4.17595191,-0.81917257,0.02802648,-0.03502237,4.83409352,-5.80635283,2.05336518,-2.29821497,0.66221732,-0.69579999
-4.21110555,12.29031107,-9.19034869,0.00389812,-0.00056276,2.29716723,-0.36299109,5.44455869,-2.54244598,4.12966292,-0.86829799,0.02666195,-0.03692754,4.58415551,-6.11728623,1.95477713,-2.42517127,0.63441837,-0.73727986
-4.20510255,11.94628193,-9.65291871,0.00347380,-0.00060760,2.30261593,-0.39117773,5.42923788,-2.67483309,4.08411146,-0.91731309,0.02551042,-0.03877952,4.35143841,-6.41402496,1.86140822,-2.54842156,0.60943144,-0.77722922
-4.19909955,11.63478952,-10.09124482,0.00308203,-0.00065522,2.30953303,-0.42009351,5.43497984,-2.80149912,4.04105014,-0.96567223,0.02458825,-0.04055235,4.13906692,-6.69226393,1.77474854,-2.66618356,0.58766037,-0.81515677
-4.19309655,11.36213953,-10.49926359,0.00272305,-0.00070461,2.31892889,-0.44956536,5.46490595,-2.92106027,4.00225818,-1.01281527,0.02390803,-0.04222049,3.94967350,-6.94783811,1.69609528,-2.77668186,0.56944503,-0.85058536
-4.18709355,11.13385730,-10.87123513,0.00239662,-0.00075475,2.33179872,-0.47941046,5.52165042,-3.03224234,3.96949988,-1.05818059,0.02347851,-0.04375948,3.78536153,-7.17682884,1.62652975,-2.87819403,0.55505503,-0.88306238
-4.18109055,10.95456751,-11.20188899,0.00210202,-0.00080465,2.34908823,-0.50943976,5.60726702,-3.13391344,3.94447815,-1.10121835,0.02330447,-0.04514658,3.64767756,-7.37566529,1.56689910,-2.96909647,0.54468416,-0.91216962
-4.17508754,10.82788405,-11.48655903,0.00183818,-0.00085334,2.37165826,-0.53946189,5.72314667,-3.22511281,3.92878488,-1.14140380,0.02338669,-0.04636138,3.53759304,-7.54121766,1.51780281,-3.04790843,0.53844586,-0.93753242
-4.16908454,10.75631401,-11.72130239,0.00160372,-0.00089989,2.40025015,-0.56928718,5.86994948,-3.30507474,3.92385014,-1.17825004,0.02372183,-0.04738627,3.45549540,-7.67087869,1.47958420,-3.11333240,0.53636978,-0.95882780
-4.16308154,10.74118011,-11.90299898,0.00139702,-0.00094337,2.43545330,-0.59873181,6.04755495,-3.37324692,3.93089225,-1.21132006,0.02430247,-0.04820693,3.40118910,-7.76263092,1.45232717,-3.16428965,0.53839978,-0.97579136
-4.15707854,10.78256596,-12.02942828,0.00121631,-0.00098295,2.47767683,-0.62762195,6.25503326,-3.42930276,3.95087152,-1.24023757,0.02511704,-0.04881263,3.37390660,-7.81509737,1.43585812,-3.19994946,0.54439338,-0.98822288
-4.15107554,10.87928846,-12.09932120,0.00105970,-0.00101783,2.52712667,-0.65579783,6.49064061,-3.47314767,3.98444983,-1.26469641,0.02614996,-0.04919646,3.37232977,-7.82757426,1.42975330,-3.21975122,0.55412308,-0.99599034
-4.14507254,11.02890111,-12.11238606,0.00092524,-0.00104733,2.58378973,-0.68311774,6.75184041,-3.50491923,4.03195856,-1.28446833,0.02738169,-0.04935545,3.39462186,-7.80004488,1.43335147,-3.22341839,0.56727947,-0.99903240
-4.13906953,11.22773118,-12.06930827,0.00081097,-0.00107085,2.64742612,-0.70946170,7.03535141,-3.52498180,4.09337688,-1.29940886,0.02878898,-0.04929057,3.43847001,-7.73317461,1.44577192,-3.21096425,0.58347653,-0.99735936
-4.13306653,11.47095267,-11.97172479,0.00071497,-0.00108793,2.71757036,-0.73473499,7.33722274,-3.53391610,4.16832216,-1.30946123,0.03034516,-0.04900661,3.50113828,-7.62828773,1.46593758,-3.18268909,0.60225882,-0.99105249
-4.12706353,11.75269555,-11.82217485,0.00063536,-0.00109826,2.79354175,-0.75887130,7.65293478,-3.53250464,4.25605347,-1.31465828,0.03202054,-0.04851199,3.57953062,-7.48732718,1.49260301,-3.13916935,0.62311094,-0.98026201
-4.12106053,12.06619010,-11.62402969,0.00057038,-0.00110165,2.87446402,-0.78183557,7.97752336,-3.52171384,4.35548887,-1.31512230,0.03378291,-0.04781849,3.67026302,-7.31279947,1.52438672,-3.08123912,0.64546878,-0.96520357
-4.11505753,12.40394363,-11.38140439,0.00051836,-0.00109809,2.95929355,-0.80362656,8.30572379,-3.50267397,4.46523612,-1.31106300,0.03559819,-0.04694090,3.76974362,-7.10770674,1.55980719,-3.00996511,0.66873265,-0.94615366
-4.10905453,12.75794499,-11.09905560,0.00047780,-0.00108774,3.04685514,-0.82427894,8.63212996,-3.47665782,4.58363602,-1.30277357,0.03743112,-0.04589660,3.87425916,-6.87546901,1.59732191,-2.92661600,0.69228176,-0.92344383
-4.10305153,13.11989062,-10.78226912,0.00044734,-0.00107090,3.13588388,-0.84386523,8.95136272,-3.44505926,4.70881665,-1.29062515,0.03924611,-0.04470517,3.98006569,-6.61983937,1.63536824,-2.83262777,0.71548987,-0.89745417
-4.09704852,13.48142462,-10.43674158,0.00042579,-0.00104804,3.22507117,-0.86249718,9.25824126,-3.40937243,4.83875633,-1.27505992,0.04100806,-0.04338796,4.08348122,-6.34481539,1.67240520,-2.72956624,0.73774149,-0.86860602
-4.09104552,13.83438397,-10.06846022,0.00041214,-0.00101978,3.31311285,-0.88032701,9.54795018,-3.37117234,4.97135249,-1.25658300,0.04268336,-0.04196764,4.18097765,-6.05454954,1.70695471,-2.61908836,0.75844828,-0.83735428
-4.08504252,14.17103941,-9.68358466,0.00040554,-0.00098688,3.39875703,-0.89754819,9.81619549,-3.33209754,5.10449320,-1.23575344,0.04424076,-0.04046779,4.26926902,-5.75326165,1.73764119,-2.50290376,0.77706493,-0.80417939
