energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-4.30115058,2.56577968,0.00068146,0.64251283,0.01748429,1.14770772,1.56660982,0.69442029
-4.29514757,2.51701363,0.00059133,0.64038140,0.01715309,1.11109604,1.50914536,0.68564164
-4.28914457,2.47870933,0.00051064,0.64155478,0.01688295,1.07925314,1.46167107,0.67863373
-4.28314157,2.45069910,0.00043899,0.64585211,0.01667471,1.05230379,1.42392916,0.67335273
-4.27713857,2.43267969,0.00037587,0.65305201,0.01652869,1.03030884,1.39552839,0.66973251
-4.27113557,2.42423408,0.00032072,0.66290200,0.01644474,1.01326984,1.37596774,0.66768947
-4.26513257,2.42485272,0.00027290,0.67512768,0.01642228,1.00113356,1.36465939,0.66712717
-4.25912956,2.43395298,0.00023175,0.68944124,0.01646029,0.99379606,1.36095014,0.66794046
-4.25312656,2.45089624,0.00019661,0.70554907,0.01655735,0.99110613,1.36414053,0.67001901
-4.24712356,2.47500215,0.00016680,0.72315850,0.01671150,0.99286780,1.37350136,0.67325005
-4.24112056,2.50555993,0.00014170,0.74198328,0.01692027,0.99884217,1.38828732,0.67752035
-4.23511756,2.54183700,0.00012070,0.76174825,0.01718056,1.00874859,1.40774795,0.68271750
-4.22911456,2.58308544,0.00010322,0.78219294,0.01748857,1.02226547,1.43113618,0.68873056
-4.22311156,2.62854705,0.00008876,0.80307459,0.01783974,1.03903124,1.45771497,0.69545036
-4.21710855,2.67745787,0.00007683,0.82417057,0.01822864,1.05864573,1.48676269,0.70276946
-4.21110555,2.72905316,0.00006703,0.84528065,0.01864901,1.08067253,1.51757791,0.71058237
-4.20510255,2.78257364,0.00005899,0.86622911,0.01909370,1.10464259,1.54948428,0.71878579
-4.19909955,2.83727368,0.00005240,0.88686718,0.01955478,1.13005961,1.58183589,0.72727947
-4.19309655,2.89243203,0.00004699,0.90707552,0.02002357,1.15640699,1.61402384,0.73596757
-4.18709355,2.94736500,0.00004254,0.92676720,0.02049085,1.18315677,1.64548381,0.74476061
-4.18109055,3.00144198,0.00003887,0.94589074,0.02094704,1.20978009,1.67570496,0.75357803
-4.17508754,3.05410268,0.00003584,0.96443330,0.02138244,1.23575899,1.70423964,0.76235123
-4.16908454,3.10487508,0.00003333,0.98242356,0.02178750,1.26059898,1.73071354,0.77102680
-4.16308154,3.15339291,0.00003127,0.99993410,0.02215316,1.28384181,1.75483553,0.77956976
-4.15707854,3.19941115,0.00002958,1.01708274,0.02247111,1.30507779,1.77640644,0.78796649
-4.15107554,3.24281831,0.00002823,1.03403257,0.02273411,1.32395683,1.79532583,0.79622690
-4.14507254,3.28364373,0.00002719,1.05099018,0.02293627,1.34019767,1.81159597,0.80438571
-4.13906953,3.32205893,0.00002645,1.06820168,0.02307322,1.35359466,1.82532219,0.81250240
-4.13306653,3.35837207,0.00002600,1.08594653,0.02314230,1.36402155,1.83670910,0.82065965
-4.12706353,3.39301484,0.00002584,1.10452876,0.02314265,1.37143221,1.84605232,0.82896025
-4.12106053,3.42652197,0.00002596,1.12426581,0.02307520,1.37585807,1.85372553,0.83752236
-4.11505753,3.45950368,0.00002637,1.14547526,0.02294257,1.37740239,1.86016335,0.84647332
-4.10905453,3.49261219,0.00002707,1.16845962,0.02274895,1.37623183,1.86584036,0.85594217
-4.10305153,3.52650362,0.00002806,1.19348995,0.02249986,1.37256566,1.87124727,0.86605131
-4.09704852,3.56179733,0.00002932,1.22078895,0.02220182,1.36666337,1.87686519,0.87690757
-4.09104552,3.59903448,0.00003084,1.25051427,0.02186207,1.35881127,1.88313944,0.88859338
-4.08504252,3.63863842,0.00003260,1.28274292,0.02148819,1.34930888,1.89045407,0.90115839
-4.07903952,3.68087876,0.00003457,1.31745772,0.02108773,1.33845592,1.89910853,0.91461203
-4.07303652,3.72584150,0.00003673,1.35453649,0.02066788,1.32654028,1.90929780,0.92891761
-4.06703352,3.77340674,0.00003904,1.39374487,0.02023516,1.31382779,1.92109694,0.94398822
-4.06103052,3.82323538,0.00004145,1.43473310,0.01979515,1.30055395,1.93445112,0.95968475
-4.05502751,3.87476575,0.00004391,1.47703746,0.01935232,1.28691794,1.94917144,0.97581617
-4.04902451,3.92722034,0.00004638,1.52008628,0.01890991,1.27307894,1.96493708,0.99214225
-4.04302151,3.97962244,0.00004880,1.56321058,0.01846987,1.25915471,1.98130344,1.00837836
-4.03701851,4.03082200,0.00005113,1.60565909,0.01803292,1.24522203,1.99771594,1.02420248
-4.03101551,4.07952932,0.00005330,1.64661703,0.01759864,1.23131897,2.01352881,1.03926380
-4.02501251,4.12435509,0.00005527,1.68522810,0.01716565,1.21744834,2.02802789,1.05319272
-4.01900950,4.16385486,0.00005699,1.72061867,0.01673179,1.20358204,2.04045627,1.06561173
-4.01300650,4.19657590,0.00005841,1.75192334,0.01629438,1.18966597,2.05004167,1.07614662
-4.00700350,4.22110441,0.00005952,1.77831082,0.01585048,1.17562504,2.05602412,1.08443771
-4.00100050,4.23611116,0.00006027,1.79900904,0.01539714,1.16136805,2.05768289,1.09015050
-3.99499750,4.24039363,0.00006064,1.81332864,0.01493161,1.14679235,2.05436154,1.09298539
-3.98899450,4.23291333,0.00006062,1.82068383,0.01445159,1.13178795,2.04548993,1.09268619
-3.98299150,4.21282691,0.00006022,1.82060996,0.01395536,1.11624126,2.03060279,1.08904703
-3.97698849,4.17951031,0.00005942,1.81277714,0.01344191,1.10003831,2.00935392,1.08191771
-3.97098549,4.13257544,0.00005826,1.79699957,0.01291102,1.08306773,1.98152600,1.07120719
-3.96498249,4.07187921,0.00005674,1.77324029,0.01236330,1.06522330,1.94703574,1.05688532
-3.95897949,3.99752507,0.00005489,1.74161140,0.01180013,1.04640651,1.90593454,1.03898291
-3.95297649,3.90985750,0.00005276,1.70236979,0.01122361,1.02652894,1.85840487,1.01759012
-3.94697349,3.80945012,0.00005037,1.65590879,0.01063649,1.00551469,1.80475298,0.99285352
-3.94097049,3.69708817,0.00004777,1.60274620,0.01004202,0.98330276,1.74539814,0.96497180
-3.93496748,3.57374631,0.00004500,1.54350912,0.00944382,0.95984950,1.68085938,0.93419048
-3.92896448,3.44056271,0.00004212,1.47891644,0.00884575,0.93513090,1.61174005,0.90079585
-3.92296148,3.29881041,0.00003915,1.40975941,0.00825175,0.90914475,1.53871106,0.86510824
-3.91695848,3.14986693,0.00003616,1.33688128,0.00766573,0.88191244,1.46249334,0.82747486
-3.91095548,2.99518304,0.00003317,1.26115646,0.00709145,0.85348038,1.38383998,0.78826253
-3.90495248,2.83625154,0.00003022,1.18347004,0.00653238,0.82392080,1.30351885,0.74785024
-3.89894947,2.67457689,0.00002736,1.10469813,0.00599168,0.79333187,1.22229591,0.70662195
-3.89294647,2.51164621,0.00002460,1.02568965,0.00547210,0.76183709,1.14091967,0.66495958
-3.88694347,2.34890256,0.00002197,0.94725000,0.00497595,0.72958385,1.06010722,0.62323642
-3.88094047,2.18772056,0.00001950,0.87012689,0.00450509,0.69674116,0.98053191,0.58181106
-3.87493747,2.02938523,0.00001718,0.79499867,0.00406091,0.66349669,0.90281300,0.54102189
-3.86893447,1.87507394,0.00001505,0.72246527,0.00364438,0.63005312,0.82750729,0.50118231
-3.86293147,1.72584195,0.00001309,0.65304179,0.00325603,0.59662391,0.75510285,0.46257671
-3.85692846,1.58261149,0.00001131,0.58715476,0.00289600,0.56342874,0.68601481,0.42545716
-3.85092546,1.44616447,0.00000970,0.52514088,0.00256410,0.53068874,0.62058315,0.39004105
-3.84492246,1.31713873,0.00000827,0.46724815,0.00225982,0.49862166,0.55907238,0.35650945
-3.83891946,1.19602763,0.00000701,0.41363906,0.00198238,0.46743717,0.50167304,0.32500631
-3.83291646,1.08318277,0.00000589,0.36439559,0.00173080,0.43733257,0.44850466,0.29563856
-3.82691346,0.97881953,0.00000493,0.31952571,0.00150390,0.40848884,0.39962024,0.26847680
-3.82091046,0.88302515,0.00000409,0.27897104,0.00130037,0.38106739,0.35501174,0.24355676
-3.81490745,0.79576881,0.00000337,0.24261537,0.00111882,0.35520750,0.31461660,0.22088143
-3.80890445,0.71691346,0.00000276,0.21029352,0.00095775,0.33102444,0.27832478,0.20042360
-3.80290145,0.64622892,0.00000225,0.18180063,0.00081566,0.30860856,0.24598638,0.18212890
-3.79689845,0.58340584,0.00000182,0.15690112,0.00069101,0.28802505,0.21741934,0.16591926
-3.79089545,0.52807012,0.00000146,0.13533743,0.00058228,0.26931461,0.19241714,0.15169648
-3.78489245,0.47979745,0.00000116,0.11683824,0.00048800,0.25249485,0.17075629,0.13934608
-3.77888944,0.43812762,0.00000092,0.10112591,0.00040673,0.23756233,0.15220340,0.12874116
-3.77288644,0.40257822,0.00000072,0.08792314,0.00033708,0.22449523,0.13652167,0.11974625
-3.76688344,0.37265753,0.00000057,0.07695871,0.00027777,0.21325636,0.12347676,0.11222104
-3.76088044,0.34787634,0.00000044,0.06797231,0.00022756,0.20379654,0.11284176,0.10602393
-3.75487744,0.32775837,0.00000034,0.06071836,0.00018533,0.19605804,0.10440144,0.10101526
-3.74887444,0.31184918,0.00000026,0.05496893,0.00015003,0.18997790,0.09795539,0.09706030
-3.74287144,0.29972348,0.00000020,0.05051577,0.00012072,0.18549105,0.09332038,0.09403169
-3.73686843,0.29099048,0.00000015,0.04717144,0.00009654,0.18253295,0.09033166,0.09181151
-3.73086543,0.28529742,0.00000011,0.04476976,0.00007672,0.18104157,0.08884331,0.09029282
-3.72486243,0.28233114,0.00000008,0.04316554,0.00006059,0.18095873,0.08872772,0.08938060
-3.71885943,0.28181768,0.00000006,0.04223367,0.00004754,0.18223041,0.08987419,0.08899219
-3.71285643,0.28352003,0.00000005,0.04186782,0.00003707,0.18480636,0.09218676,0.08905713
-3.70685343,0.28723416,0.00000003,0.04197863,0.00002871,0.18863863,0.09558145,0.08951649
-3.70085043,0.29278351,0.00000002,0.04249164,0.00002210,0.19367934,0.09998287,0.09032163
-3.69484742,0.30001232,0.00000002,0.04334506,0.00001689,0.19987771,0.10532059,0.09143265
-3.68884442,0.30877797,0.00000001,0.04448734,0.00001283,0.20717657,0.11152524,0.09281641
-3.68284142,0.31894298,0.00000001,0.04587483,0.00000968,0.21550850,0.11852470,0.09444435
-3.67683842,0.33036685,0.00000001,0.04746941,0.00000725,0.22479197,0.12624043,0.09629020
-3.67083542,0.34289846,0.00000000,0.04923637,0.00000540,0.23492776,0.13458430,0.09832775
-3.66483242,0.35636930,0.00000000,0.05114253,0.00000399,0.24579586,0.14345589,0.10052868
-3.65882941,0.37058805,0.00000000,0.05315456,0.00000293,0.25725330,0.15274073,0.10286079
-3.65282641,0.38533692,0.00000000,0.05523784,0.00000213,0.26913302,0.16230936,0.10528653
-3.64682341,0.40036993,0.00000000,0.05735551,0.00000155,0.28124409,0.17201739,0.10776208
-3.64082041,0.41541347,0.00000000,0.05946815,0.00000111,0.29337331,0.18170665,0.11023693
-3.63481741,0.43016909,0.00000000,0.06153366,0.00000079,0.30528835,0.19120748,0.11265414
-3.62881441,0.44431854,0.00000000,0.06350776,0.00000056,0.31674230,0.20034183,0.11495106
-3.62281141,0.45753077,0.00000000,0.06534465,0.00000040,0.32747953,0.20892745,0.11706073
-3.61680840,0.46947069,0.00000000,0.06699811,0.00000028,0.33724262,0.21678263,0.11891369
-3.61080540,0.47980920,0.00000000,0.06842276,0.00000019,0.34578011,0.22373149,0.12044018
-3.60480240,0.48823394,0.00000000,0.06957554,0.00000013,0.35285460,0.22960947,0.12157265
-3.59879940,0.49446021,0.00000000,0.07041714,0.00000009,0.35825096,0.23426882,0.12224829
-3.59279640,0.49824156,0.00000000,0.07091351,0.00000006,0.36178398,0.23758372,0.12241163
-3.58679340,0.49937929,0.00000000,0.07103718,0.00000004,0.36330540,0.23945481,0.12201690
-3.58079040,0.49773050,0.00000000,0.07076841,0.00000003,0.36270958,0.23981290,0.12103005
-3.57478739,0.49321409,0.00000000,0.07009605,0.00000002,0.35993781,0.23862161,0.11943043
-3.56878439,0.48581451,0.00000000,0.06901809,0.00000001,0.35498082,0.23587889,0.11721182
-3.56278139,0.47558299,0.00000000,0.06754185,0.00000001,0.34787941,0.23161723,0.11438295
-3.55677839,0.46263617,0.00000000,0.06568384,0.00000001,0.33872326,0.22590258,0.11096738
-3.55077539,0.44715220,0.00000000,0.06346919,0.00000000,0.32764783,0.21883208,0.10700280
-3.54477239,0.42936456,0.00000000,0.06093082,0.00000000,0.31482963,0.21053070,0.10253973
-3.53876938,0.40955398,0.00000000,0.05810829,0.00000000,0.30048004,0.20114686,0.09763976
-3.53276638,0.38803868,0.00000000,0.05504647,0.00000000,0.28483803,0.19084744,0.09237340
-3.52676338,0.36516364,0.00000000,0.05179400,0.00000000,0.26816216,0.17981221,0.08681765
-3.52076038,0.34128938,0.00000000,0.04840173,0.00000000,0.25072212,0.16822811,0.08105340
-3.51475738,0.31678058,0.00000000,0.04492110,0.00000000,0.23279043,0.15628357,0.07516285
-3.50875438,0.29199535,0.00000000,0.04140265,0.00000000,0.21463439,0.14416303,0.06922700
-3.50275138,0.26727531,0.00000000,0.03789458,0.00000000,0.19650880,0.13204207,0.06332330
-3.49674837,0.24293704,0.00000000,0.03444157,0.00000000,0.17864964,0.12008309,0.05752366
-3.49074537,0.21926500,0.00000000,0.03108378,0.00000000,0.16126891,0.10843191,0.05189278
-3.48474237,0.19650630,0.00000000,0.02785608,0.00000000,0.14455075,0.09721512,0.04648686
-3.47873937,0.17486717,0.00000000,0.02478759,0.00000000,0.12864887,0.08653847,0.04135277
-3.47273637,0.15451126,0.00000000,0.02190138,0.00000000,0.11368536,0.07648598,0.03652762
-3.46673337,0.13555963,0.00000000,0.01921455,0.00000000,0.09975071,0.06712007,0.03203871
-3.46073037,0.11809218,0.00000000,0.01673833,0.00000000,0.08690487,0.05848232,0.02790384
-3.45472736,0.10215042,0.00000000,0.01447858,0.00000000,0.07517937,0.05059485,0.02413195
-3.44872436,0.08774120,0.00000000,0.01243621,0.00000000,0.06458006,0.04346225,0.02072393
-3.44272136,0.07484121,0.00000000,0.01060791,0.00000000,0.05509046,0.03707387,0.01767371
-3.43671836,0.06340190,0.00000000,0.00898678,0.00000000,0.04667545,0.03140626,0.01496935
-3.43071536,0.05335465,0.00000000,0.00756309,0.00000000,0.03928507,0.02642580,0.01259424
-3.42471236,0.04461586,0.00000000,0.00632501,0.00000000,0.03285833,0.02209120,0.01052830
-3.41870935,0.03709193,0.00000000,0.00525930,0.00000000,0.02732685,0.01835604,0.00874913
-3.41270635,0.03068372,0.00000000,0.00435194,0.00000000,0.02261824,0.01517093,0.00723305
-3.40670335,0.02529068,0.00000000,0.00358873,0.00000000,0.01865909,0.01248561,0.00595603
-3.40070035,0.02081432,0.00000000,0.00295577,0.00000000,0.01537764,0.01025065,0.00489453
-3.39469735,0.01716117,0.00000000,0.00243990,0.00000000,0.01270588,0.00841888,0.00402617
-3.38869435,0.01424509,0.00000000,0.00202901,0.00000000,0.01058137,0.00694658,0.00333028
-3.38269135,0.01198902,0.00000000,0.00171227,0.00000000,0.00894847,0.00579430,0.00278826
-3.37668834,0.01032625,0.00000000,0.00148038,0.00000000,0.00775934,0.00492748,0.00238392
-3.37068534,0.00920106,0.00000000,0.00132560,0.00000000,0.00697442,0.00431679,0.00210363
-3.36468234,0.00856906,0.00000000,0.00124179,0.00000000,0.00656266,0.00393824,0.00193633
-3.35867934,0.00839706,0.00000000,0.00122447,0.00000000,0.00650147,0.00377318,0.00187357
-3.35267634,0.00866257,0.00000000,0.00127065,0.00000000,0.00677629,0.00380802,0.00190936
-3.34667334,0.00935307,0.00000000,0.00137879,0.00000000,0.00738010,0.00403389,0.00204000
-3.34067034,0.01046492,0.00000000,0.00154864,0.00000000,0.00831253,0.00444616,0.00226384
-3.33466733,0.01200210,0.00000000,0.00178101,0.00000000,0.00957895,0.00504385,0.00258101
-3.32866433,0.01397470,0.00000000,0.00207760,0.00000000,0.01118925,0.00582895,0.00299303
-3.32266133,0.01639720,0.00000000,0.00244074,0.00000000,0.01315654,0.00680565,0.00350252
-3.31665833,0.01928665,0.00000000,0.00287307,0.00000000,0.01549572,0.00797954,0.00411268
-3.31065533,0.02266063,0.00000000,0.00337734,0.00000000,0.01822190,0.00935669,0.00482694
-3.30465233,0.02653518,0.00000000,0.00395602,0.00000000,0.02134873,0.01094282,0.00564846
-3.29864932,0.03092263,0.00000000,0.00461100,0.00000000,0.02488673,0.01274227,0.00657966
-3.29264632,0.03582946,0.00000000,0.00534330,0.00000000,0.02884156,0.01475715,0.00762176
-3.28664332,0.04125418,0.00000000,0.00615273,0.00000000,0.03321239,0.01698643,0.00877434
-3.28064032,0.04718544,0.00000000,0.00703765,0.00000000,0.03799034,0.01942511,0.01003488
-3.27463732,0.05360026,0.00000000,0.00799463,0.00000000,0.04315711,0.02206348,0.01139844
-3.26863432,0.06046265,0.00000000,0.00901832,0.00000000,0.04868386,0.02488654,0.01285729
-3.26263132,0.06772257,0.00000000,0.01010128,0.00000000,0.05453043,0.02787357,0.01440078
-3.25662831,0.07531545,0.00000000,0.01123388,0.00000000,0.06064489,0.03099788,0.01601514
-3.25062531,0.08316217,0.00000000,0.01240432,0.00000000,0.06696360,0.03422685,0.01768352
-3.24462231,0.09116967,0.00000000,0.01359874,0.00000000,0.07341167,0.03752211,0.01938613
-3.23861931,0.09923225,0.00000000,0.01480136,0.00000000,0.07990403,0.04084014,0.02110047
-3.23261631,0.10723342,0.00000000,0.01599482,0.00000000,0.08634688,0.04413294,0.02280177
-3.22661331,0.11504835,0.00000000,0.01716050,0.00000000,0.09263973,0.04734915,0.02446349
-3.22061031,0.12254692,0.00000000,0.01827898,0.00000000,0.09867782,0.05043518,0.02605794
-3.21460730,0.12959716,0.00000000,0.01933059,0.00000000,0.10435488,0.05333672,0.02755706
-3.20860430,0.13606900,0.00000000,0.02029593,0.00000000,0.10956619,0.05600023,0.02893320
-3.20260130,0.14183822,0.00000000,0.02115647,0.00000000,0.11421173,0.05837458,0.03015994
-3.19659830,0.14679038,0.00000000,0.02189513,0.00000000,0.11819934,0.06041266,0.03121295
-3.19059530,0.15082453,0.00000000,0.02249686,0.00000000,0.12144776,0.06207294,0.03207075
-3.18459230,0.15385671,0.00000000,0.02294914,0.00000000,0.12388935,0.06332085,0.03271550
-3.17858929,0.15582277,0.00000000,0.02324239,0.00000000,0.12547247,0.06412999,0.03313356
-3.17258629,0.15668065,0.00000000,0.02337035,0.00000000,0.12616326,0.06448306,0.03331598
-3.16658329,0.15641190,0.00000000,0.02333027,0.00000000,0.12594686,0.06437245,0.03325883
-3.16058029,0.15502231,0.00000000,0.02312299,0.00000000,0.12482792,0.06380055,0.03296335
-3.15457729,0.15254169,0.00000000,0.02275299,0.00000000,0.12283046,0.06277964,0.03243588
-3.14857429,0.14902285,0.00000000,0.02222812,0.00000000,0.11999700,0.06133143,0.03168765
-3.14257129,0.14453969,0.00000000,0.02155942,0.00000000,0.11638705,0.05948636,0.03073437
-3.13656828,0.13918465,0.00000000,0.02076066,0.00000000,0.11207503,0.05728245,0.02959569
-3.13056528,0.13306551,0.00000000,0.01984794,0.00000000,0.10714774,0.05476407,0.02829454
-3.12456228,0.12630182,0.00000000,0.01883907,0.00000000,0.10170145,0.05198043,0.02685634
-3.11855928,0.11902102,0.00000000,0.01775307,0.00000000,0.09583877,0.04898396,0.02530817
-3.11255628,0.11135448,0.00000000,0.01660954,0.00000000,0.08966547,0.04582874,0.02367799
-3.10655328,0.10343361,0.00000000,0.01542807,0.00000000,0.08328738,0.04256885,0.02199373
-3.10055028,0.09538621,0.00000000,0.01422773,0.00000000,0.07680741,0.03925688,0.02028256
-3.09454727,0.08733322,0.00000000,0.01302655,0.00000000,0.07032294,0.03594262,0.01857020
-3.08854427,0.07938588,0.00000000,0.01184113,0.00000000,0.06392354,0.03267183,0.01688031
-3.08254127,0.07164354,0.00000000,0.01068629,0.00000000,0.05768921,0.02948542,0.01523401
-3.07653827,0.06419198,0.00000000,0.00957482,0.00000000,0.05168902,0.02641867,0.01364954
-3.07053527,0.05710241,0.00000000,0.00851735,0.00000000,0.04598032,0.02350091,0.01214204
-3.06453227,0.05043106,0.00000000,0.00752225,0.00000000,0.04060837,0.02075527,0.01072347
-3.05852926,0.04421928,0.00000000,0.00659571,0.00000000,0.03560649,0.01819876,0.00940262
-3.05252626,0.03849419,0.00000000,0.00574176,0.00000000,0.03099650,0.01584256,0.00818526
-3.04652326,0.03326968,0.00000000,0.00496248,0.00000000,0.02678960,0.01369238,0.00707434
-3.04052026,0.02854776,0.00000000,0.00425816,0.00000000,0.02298739,0.01174904,0.00607029
-3.03451726,0.02432010,0.00000000,0.00362757,0.00000000,0.01958317,0.01000912,0.00517133
-3.02851426,0.02056974,0.00000000,0.00306816,0.00000000,0.01656328,0.00846562,0.00437387
-3.02251126,0.01727277,0.00000000,0.00257639,0.00000000,0.01390848,0.00710873,0.00367282
-3.01650825,0.01440009,0.00000000,0.00214791,0.00000000,0.01159532,0.00592646,0.00306198
-3.01050525,0.01191896,0.00000000,0.00177782,0.00000000,0.00959745,0.00490534,0.00253440
-3.00450225,0.00979449,0.00000000,0.00146094,0.00000000,0.00788677,0.00403099,0.00208266
-2.99849925,0.00799088,0.00000000,0.00119191,0.00000000,0.00643446,0.00328871,0.00169915
-2.99249625,0.00647259,0.00000000,0.00096545,0.00000000,0.00521189,0.00266384,0.00137631
-2.98649325,0.00520513,0.00000000,0.00077639,0.00000000,0.00419129,0.00214221,0.00110680
-2.98049025,0.00415581,0.00000000,0.00061987,0.00000000,0.00334635,0.00171035,0.00088368
-2.97448724,0.00329420,0.00000000,0.00049136,0.00000000,0.00265255,0.00135575,0.00070048
-2.96848424,0.00259249,0.00000000,0.00038669,0.00000000,0.00208750,0.00106695,0.00055128
-2.96248124,0.00202562,0.00000000,0.00030213,0.00000000,0.00163102,0.00083364,0.00043076
-2.95647824,0.00157136,0.00000000,0.00023437,0.00000000,0.00126521,0.00064668,0.00033419
-2.95047524,0.00121026,0.00000000,0.00018050,0.00000000,0.00097440,0.00049805,0.00025744
-2.94447224,0.00092552,0.00000000,0.00013801,0.00000000,0.00074504,0.00038084,0.00019695
-2.93846923,0.00070280,0.00000000,0.00010477,0.00000000,0.00056558,0.00028914,0.00014967
-2.93246623,0.00053002,0.00000000,0.00007896,0.00000000,0.00042626,0.00021798,0.00011305
-2.92646323,0.00039710,0.00000000,0.00005908,0.00000000,0.00031896,0.00016319,0.00008498
-2.92046023,0.00029578,0.00000000,0.00004389,0.00000000,0.00023696,0.00012137,0.00006371
-2.91445723,0.00021932,0.00000000,0.00003237,0.00000000,0.00017478,0.00008972,0.00004787
-2.90845423,0.00016235,0.00000000,0.00002370,0.00000001,0.00012799,0.00006600,0.00003638
-2.90245123,0.00012064,0.00000000,0.00001723,0.00000001,0.00009307,0.00004844,0.00002841
-2.89644822,0.00009093,0.00000000,0.00001244,0.00000001,0.00006720,0.00003563,0.00002341
-2.89044522,0.00007080,0.00000000,0.00000891,0.00000002,0.00004820,0.00002652,0.00002102
-2.88444222,0.00005859,0.00000000,0.00000634,0.00000003,0.00003435,0.00002030,0.00002115
-2.87843922,0.00005327,0.00000001,0.00000448,0.00000004,0.00002435,0.00001640,0.00002388
-2.87243622,0.00005440,0.00000001,0.00000314,0.00000006,0.00001720,0.00001447,0.00002958
-2.86643322,0.00006215,0.00000001,0.00000219,0.00000009,0.00001215,0.00001430,0.00003888
-2.86043022,0.00007729,0.00000001,0.00000151,0.00000012,0.00000865,0.00001586,0.00005273
-2.85442721,0.00010125,0.00000002,0.00000104,0.00000018,0.00000629,0.00001927,0.00007249
-2.84842421,0.00013619,0.00000003,0.00000071,0.00000024,0.00000478,0.00002483,0.00009999
-2.84242121,0.00018512,0.00000004,0.00000048,0.00000034,0.00000392,0.00003298,0.00013767
-2.83641821,0.00025211,0.00000005,0.00000032,0.00000046,0.00000357,0.00004439,0.00018868
-2.83041521,0.00034242,0.00000007,0.00000021,0.00000063,0.00000366,0.00005993,0.00025708
-2.82441221,0.00046277,0.00000010,0.00000014,0.00000086,0.00000415,0.00008076,0.00034796
-2.81840920,0.00062161,0.00000013,0.00000009,0.00000116,0.00000506,0.00010833,0.00046775
-2.81240620,0.00082941,0.00000018,0.00000006,0.00000154,0.00000641,0.00014444,0.00062435
-2.80640320,0.00109902,0.00000024,0.00000004,0.00000204,0.00000827,0.00019132,0.00082745
-2.80040020,0.00144600,0.00000031,0.00000003,0.00000269,0.00001074,0.00025168,0.00108878
-2.79439720,0.00188899,0.00000041,0.00000002,0.00000351,0.00001394,0.00032876,0.00142239
-2.78839420,0.00245003,0.00000053,0.00000001,0.00000456,0.00001803,0.00042639,0.00184489
-2.78239120,0.00315494,0.00000068,0.00000001,0.00000587,0.00002318,0.00054905,0.00237572
-2.77638819,0.00403352,0.00000087,0.00000000,0.00000750,0.00002961,0.00070195,0.00303731
-2.77038519,0.00511974,0.00000110,0.00000000,0.00000952,0.00003757,0.00089098,0.00385527
-2.76438219,0.00645182,0.00000139,0.00000000,0.00001200,0.00004733,0.00112279,0.00485836
-2.75837919,0.00807211,0.00000174,0.00000000,0.00001502,0.00005921,0.00140477,0.00607848
-2.75237619,0.01002680,0.00000216,0.00000000,0.00001865,0.00007355,0.00174493,0.00755040
-2.74637319,0.01236538,0.00000267,0.00000000,0.00002300,0.00009070,0.00215191,0.00931140
-2.74037019,0.01513989,0.00000326,0.00000000,0.00002816,0.00011105,0.00263475,0.01140067
-2.73436718,0.01840381,0.00000397,0.00000000,0.00003423,0.00013499,0.00320276,0.01385847
-2.72836418,0.02221073,0.00000479,0.00000000,0.00004132,0.00016292,0.00386526,0.01672517
-2.72236118,0.02661263,0.00000574,0.00000000,0.00004950,0.00019521,0.00463131,0.02003990
-2.71635818,0.03165795,0.00000683,0.00000000,0.00005889,0.00023221,0.00550933,0.02383914
-2.71035518,0.03738934,0.00000806,0.00000000,0.00006955,0.00027425,0.00650674,0.02815499
-2.70435218,0.04384122,0.00000945,0.00000000,0.00008155,0.00032158,0.00762954,0.03301340
-2.69834917,0.05103727,0.00001100,0.00000000,0.00009494,0.00037436,0.00888185,0.03843219
-2.69234617,0.05898781,0.00001272,0.00000000,0.00010973,0.00043268,0.01026546,0.04441912
-2.68634317,0.06768727,0.00001459,0.00000000,0.00012591,0.00049649,0.01177939,0.05097000
-2.68034017,0.07711194,0.00001663,0.00000000,0.00014344,0.00056562,0.01341954,0.05806699
-2.67433717,0.08721803,0.00001881,0.00000000,0.00016224,0.00063975,0.01517827,0.06567710
-2.66833417,0.09794017,0.00002112,0.00000000,0.00018219,0.00071840,0.01704421,0.07375111
-2.66233117,0.10919064,0.00002354,0.00000000,0.00020312,0.00080093,0.01900209,0.08222296
-2.65632816,0.12085925,0.00002606,0.00000000,0.00022482,0.00088652,0.02103274,0.09100968
-2.65032516,0.13281414,0.00002864,0.00000000,0.00024706,0.00097421,0.02311321,0.10001198
-2.64432216,0.14490345,0.00003124,0.00000000,0.00026955,0.00106288,0.02521708,0.10911549
-2.63831916,0.15695785,0.00003384,0.00000000,0.00029197,0.00115130,0.02731487,0.11819272
-2.63231616,0.16879413,0.00003640,0.00000000,0.00031399,0.00123812,0.02937469,0.12710570
-2.62631316,0.18021941,0.00003886,0.00000000,0.00033524,0.00132193,0.03136300,0.13570919
-2.62031016,0.19103624,0.00004119,0.00000000,0.00035537,0.00140127,0.03324542,0.14385450
-2.61430715,0.20104807,0.00004335,0.00000000,0.00037399,0.00147471,0.03498774,0.15139363
-2.60830415,0.21006515,0.00004529,0.00000000,0.00039076,0.00154085,0.03655695,0.15818368
-2.60230115,0.21791045,0.00004699,0.00000000,0.00040536,0.00159840,0.03792225,0.16409137
