energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.55077539,0.81951823,0.00021958,0.00907515,0.05013426,0.19104776,0.07302785,0.58755290,0.00132978,0.11215982
-3.54477239,0.87200226,0.00025036,0.00943304,0.05517519,0.20195266,0.07912836,0.62413161,0.00152158,0.11951683
-3.53876938,0.92723684,0.00028370,0.00978398,0.06055781,0.21374330,0.08554023,0.66240005,0.00173064,0.12701274
-3.53276638,0.98447954,0.00031952,0.01011979,0.06626253,0.22630135,0.09219043,0.70176343,0.00195676,0.13452892
-3.52676338,1.04291015,0.00035771,0.01043247,0.07226510,0.23949563,0.09899534,0.74156620,0.00219949,0.14193862
-3.52076038,1.10165171,0.00039808,0.01071448,0.07853688,0.25318638,0.10586229,0.78110850,0.00245803,0.14911025
-3.51475738,1.15979342,0.00044040,0.01095905,0.08504534,0.26722943,0.11269156,0.81966438,0.00273129,0.15591084
-3.50875438,1.21641466,0.00048440,0.01116038,0.09175441,0.28148036,0.11937857,0.85650114,0.00301782,0.16220966
-3.50275138,1.27060929,0.00052974,0.01131387,0.09862502,0.29579815,0.12581642,0.89089922,0.00331587,0.16788185
-3.49674837,1.32150943,0.00057605,0.01141629,0.10561552,0.31004847,0.13189857,0.92217193,0.00362338,0.17281189
-3.49074537,1.36830787,0.00062293,0.01146581,0.11268217,0.32410631,0.13752159,0.94968439,0.00393797,0.17689692
-3.48474237,1.41027843,0.00066993,0.01146211,0.11977960,0.33785798,0.14258795,0.97287098,0.00425704,0.18004959
-3.47873937,1.44679353,0.00071660,0.01140625,0.12686122,0.35120246,0.14700865,0.99125077,0.00457774,0.18220058
-3.47273637,1.47733858,0.00076246,0.01130065,0.13387973,0.36405206,0.15070573,1.00444027,0.00489703,0.18330039
-3.46673337,1.50152269,0.00080703,0.01114891,0.14078761,0.37633267,0.15361440,1.01216320,0.00521176,0.18332073
-3.46073037,1.51908558,0.00084984,0.01095562,0.14753759,0.38798344,0.15568490,1.01425687,0.00551866,0.18225508
-3.45472736,1.52990073,0.00089045,0.01072614,0.15408337,0.39895640,0.15688385,1.01067507,0.00581444,0.18011873
-3.44872436,1.53397478,0.00092843,0.01046635,0.16038034,0.40921593,0.15719513,1.00148737,0.00609585,0.17694801
-3.44272136,1.53144372,0.00096339,0.01018246,0.16638655,0.41873846,0.15662026,0.98687506,0.00635971,0.17279908
-3.43671836,1.52256608,0.00099501,0.00988068,0.17206380,0.42751253,0.15517827,0.96712380,0.00660298,0.16774605
-3.43071536,1.50771395,0.00102300,0.00956713,0.17737902,0.43553934,0.15290501,0.94261368,0.00682283,0.16187869
-3.42471236,1.48736227,0.00104715,0.00924756,0.18230588,0.44283406,0.14985205,0.91380678,0.00701672,0.15529975
-3.41870935,1.46207705,0.00106733,0.00892730,0.18682653,0.44942777,0.14608516,0.88123318,0.00718241,0.14812208
-3.41270635,1.43250330,0.00108347,0.00861111,0.19093364,0.45537018,0.14168244,0.84547577,0.00731804,0.14046553
-3.40670335,1.39935292,0.00109561,0.00830321,0.19463251,0.46073302,0.13673219,0.80715458,0.00742222,0.13245392
-3.40070035,1.36339328,0.00110385,0.00800729,0.19794324,0.46561383,0.13133061,0.76691123,0.00749401,0.12421203
-3.39469735,1.32543662,0.00110839,0.00772652,0.20090286,0.47014009,0.12557948,0.72539402,0.00753302,0.11586279
-3.38869435,1.28633040,0.00110952,0.00746376,0.20356730,0.47447321,0.11958378,0.68324419,0.00753944,0.10752478
-3.38269135,1.24694875,0.00110762,0.00722163,0.20601308,0.47881222,0.11344943,0.64108357,0.00751400,0.09931004
-3.37668834,1.20818477,0.00110313,0.00700269,0.20833855,0.48339657,0.10728119,0.59950416,0.00745807,0.09132220
-3.37068534,1.17094338,0.00109660,0.00680967,0.21066456,0.48850787,0.10118077,0.55905946,0.00737361,0.08365514
-3.36468234,1.13613452,0.00108860,0.00664558,0.21313447,0.49447009,0.09524520,0.52025784,0.00726316,0.07639196
-3.35867934,1.10466624,0.00107978,0.00651393,0.21591340,0.50164797,0.08956541,0.48355775,0.00712981,0.06960439
-3.35267634,1.07743719,0.00107081,0.00641884,0.21918654,0.51044344,0.08422517,0.44936474,0.00697718,0.06335252
-3.34667334,1.05532837,0.00106237,0.00636519,0.22315670,0.52128991,0.07930022,0.41802987,0.00680929,0.05768491
-3.34067034,1.03919367,0.00105516,0.00635866,0.22804083,0.53464445,0.07485772,0.38984945,0.00663056,0.05263893
-3.33466733,1.02984922,0.00104984,0.00640579,0.23406580,0.55097798,0.07095586,0.36506575,0.00644568,0.04824133
-3.32866433,1.02806134,0.00104701,0.00651391,0.24146342,0.57076368,0.06764373,0.34386830,0.00625949,0.04450891
-3.32266133,1.03453349,0.00104722,0.00669111,0.25046483,0.59446416,0.06496129,0.32639571,0.00607692,0.04144933
-3.31665833,1.04989221,0.00105093,0.00694611,0.26129443,0.62251755,0.06293954,0.31273760,0.00590284,0.03906198
-3.31065533,1.07467277,0.00105847,0.00728803,0.27416361,0.65532339,0.06160073,0.30293661,0.00574198,0.03733873
-3.30465233,1.10930488,0.00107007,0.00772624,0.28926442,0.69322869,0.06095870,0.29699024,0.00559878,0.03626481
-3.29864932,1.15409907,0.00108581,0.00827001,0.30676347,0.73651482,0.06101924,0.29485267,0.00547733,0.03581948
-3.29264632,1.20923460,0.00110561,0.00892827,0.32679611,0.78538581,0.06178052,0.29643634,0.00538129,0.03597673
-3.28664332,1.27474925,0.00112927,0.00970929,0.34946142,0.83995862,0.06323354,0.30161351,0.00531375,0.03670581
-3.28064032,1.35053181,0.00115641,0.01062027,0.37481774,0.90025568,0.06536258,0.31021788,0.00527726,0.03797180
-3.27463732,1.43631758,0.00118656,0.01166708,0.40287929,0.96620012,0.06814567,0.32204632,0.00527372,0.03973606
-3.26863432,1.53168733,0.00121909,0.01285386,0.43361370,1.03761378,0.07155512,0.33686092,0.00530440,0.04195663
-3.26263132,1.63606984,0.00125329,0.01418272,0.46694058,1.11421805,0.07555794,0.35439151,0.00536990,0.04458870
-3.25662831,1.74874802,0.00128839,0.01565348,0.50273112,1.19563738,0.08011635,0.37433867,0.00547021,0.04758499
-3.25062531,1.86886846,0.00132355,0.01726338,0.54080877,1.28140518,0.08518824,0.39637739,0.00560466,0.05089621
-3.24462231,1.99545399,0.00135793,0.01900693,0.58095073,1.37097183,0.09072757,0.42016148,0.00577202,0.05447158
-3.23861931,2.12741894,0.00139074,0.02087576,0.62289034,1.46371421,0.09668477,0.44532849,0.00597051,0.05825933
-3.23261631,2.26358633,0.00142121,0.02285858,0.66632012,1.55894638,0.10300713,0.47150544,0.00619785,0.06220733
-3.22661331,2.40270650,0.00144869,0.02494121,0.71089543,1.65593079,0.10963907,0.49831489,0.00645131,0.06626367
-3.22061031,2.54347655,0.00147264,0.02710670,0.75623860,1.75388974,0.11652243,0.52538148,0.00672777,0.07037735
-3.21460730,2.68455989,0.00149267,0.02933550,0.80194341,1.85201649,0.12359671,0.55233860,0.00702375,0.07449898
-3.20860430,2.82460559,0.00150855,0.03160576,0.84757991,1.94948596,0.13079923,0.57883510,0.00733550,0.07858139
-3.20260130,2.96226697,0.00152023,0.03389371,0.89269951,2.04546473,0.13806539,0.60454167,0.00765899,0.08258032
-3.19659830,3.09621928,0.00152785,0.03617402,0.93684034,2.13912037,0.14532881,0.62915685,0.00799000,0.08645494
-3.19059530,3.22517642,0.00153176,0.03842038,0.97953293,2.22963021,0.15252165,0.65241234,0.00832413,0.09016845
-3.18459230,3.34790650,0.00153246,0.04060595,1.02030616,2.31618978,0.15957490,0.67407757,0.00865689,0.09368840
-3.17858929,3.46324674,0.00153063,0.04270398,1.05869363,2.39802110,0.16641883,0.69396318,0.00898368,0.09698710
-3.17258629,3.57011753,0.00152711,0.04468837,1.09424039,2.47438131,0.17298354,0.71192359,0.00929990,0.10004173
-3.16658329,3.66753616,0.00152286,0.04653427,1.12651010,2.54457173,0.17919972,0.72785839,0.00960095,0.10283451
-3.16058029,3.75463022,0.00151894,0.04821864,1.15509256,2.60794772,0.18499952,0.74171266,0.00988234,0.10535265
-3.15457729,3.83065095,0.00151646,0.04972078,1.17961151,2.66392947,0.19031763,0.75347627,0.01013974,0.10758826
-3.14857429,3.89498644,0.00151658,0.05102280,1.19973262,2.71201363,0.19509248,0.76318218,0.01036902,0.10953818
-3.14257129,3.94717458,0.00152046,0.05211009,1.21517140,2.75178566,0.19926767,0.77090392,0.01056640,0.11120370
-3.13656828,3.98691551,0.00152918,0.05297165,1.22570082,2.78293260,0.20279333,0.77675238,0.01072848,0.11259035
-3.13056528,4.01408308,0.00154378,0.05360035,1.23115830,2.80525573,0.20562772,0.78087202,0.01085237,0.11370754
-3.12456228,4.02873484,0.00156517,0.05399318,1.23145182,2.81868258,0.20773865,0.78343679,0.01093574,0.11456828
-3.11855928,4.03111988,0.00159411,0.05415129,1.22656468,2.82327752,0.20910487,0.78464575,0.01097696,0.11518889
-3.11255628,4.02168383,0.00163119,0.05408003,1.21655864,2.81925033,0.20971732,0.78471870,0.01097517,0.11558870
-3.10655328,4.00107058,0.00167679,0.05378892,1.20157529,2.80696196,0.20958014,0.78389188,0.01093031,0.11578985
-3.10055028,3.97011985,0.00173110,0.05329141,1.18183510,2.78692700,0.20871132,0.78241390,0.01084325,0.11581703
-3.09454727,3.92986060,0.00179405,0.05260472,1.15763444,2.75981234,0.20714312,0.78054192,0.01071579,0.11569729
-3.08854427,3.88149984,0.00186533,0.05174946,1.12934019,2.72643175,0.20492201,0.77853830,0.01055070,0.11545986
-3.08254127,3.82640688,0.00194443,0.05074932,1.09738221,2.68773636,0.20210824,0.77666756,0.01035170,0.11513601
-3.07653827,3.76609340,0.00203059,0.04963057,1.06224389,2.64480121,0.19877502,0.77519385,0.01012344,0.11475881
-3.07053527,3.70218963,0.00212285,0.04842161,1.02445095,2.59880813,0.19500728,0.77437871,0.00987149,0.11436302
-3.06453227,3.63641729,0.00222007,0.04715243,0.98455907,2.55102556,0.19090006,0.77447928,0.00960218,0.11398481
-3.05852926,3.57056018,0.00232098,0.04585407,0.94314069,2.50278595,0.18655667,0.77574654,0.00932257,0.11366148
-3.05252626,3.50643287,0.00242421,0.04455801,0.90077156,2.45546140,0.18208641,0.77842387,0.00904029,0.11343119
-3.04652326,3.44584873,0.00252833,0.04329562,0.85801749,2.41043843,0.17760228,0.78274532,0.00876338,0.11333249
-3.04052026,3.39058758,0.00263192,0.04209756,0.81542191,2.36909237,0.17321844,0.78893379,0.00850015,0.11340385
-3.03451726,3.34236397,0.00273363,0.04099320,0.77349457,2.33276220,0.16904757,0.79719867,0.00825898,0.11368307
-3.02851426,3.30279628,0.00283220,0.04001009,0.73270179,2.30272626,0.16519834,0.80773293,0.00804812,0.11420657
-3.02251126,3.27337723,0.00292656,0.03917337,0.69345852,2.28017914,0.16177281,0.82070941,0.00787550,0.11500859
-3.01650825,3.25544588,0.00301583,0.03850534,0.65612243,2.26621015,0.15886397,0.83627619,0.00774851,0.11612030
-3.01050525,3.25016133,0.00309940,0.03802493,0.62098995,2.26178338,0.15655344,0.85455113,0.00767381,0.11756881
-3.00450225,3.25847821,0.00317692,0.03774738,0.58829438,2.26771956,0.15490934,0.87561546,0.00765714,0.11937606
-2.99849925,3.28112409,0.00324833,0.03768381,0.55820581,2.28467957,0.15398440,0.89950655,0.00770311,0.12155779
-2.99249625,3.31857916,0.00331386,0.03784097,0.53083271,2.31314991,0.15381437,0.92621032,0.00781505,0.12412239
-2.98649325,3.37105828,0.00337403,0.03822104,0.50622491,2.35343003,0.15441672,0.95565341,0.00799484,0.12706987
-2.98049025,3.43849623,0.00342961,0.03882147,0.48437770,2.40562193,0.15578971,0.98769565,0.00824285,0.13039092
-2.97448724,3.52053670,0.00348159,0.03963496,0.46523682,2.46962224,0.15791190,1.02212344,0.00855777,0.13406611
-2.96848424,3.61652595,0.00353110,0.04064952,0.44870396,2.54511725,0.16074207,1.05864461,0.00893664,0.13806542
-2.96248124,3.72551214,0.00357940,0.04184863,0.43464263,2.63158150,0.16421969,1.09688535,0.00937478,0.14234796
-2.95647824,3.84625135,0.00362782,0.04321151,0.42288425,2.72828044,0.16826584,1.13638987,0.00986588,0.14686216
-2.95047524,3.97722122,0.00367763,0.04471353,0.41323416,2.83427769,0.17278472,1.17662333,0.01040204,0.15154628
-2.94447224,4.11664296,0.00373007,0.04632671,0.40547756,2.94844748,0.17766573,1.21697838,0.01097396,0.15632945
-2.93846923,4.26251225,0.00378624,0.04802032,0.39938531,3.06949249,0.18278604,1.25678568,0.01157107,0.16113311
-2.93246623,4.41263894,0.00384706,0.04976166,0.39471951,3.19596720,0.18801366,1.29532825,0.01218179,0.16587290
-2.92646323,4.56469524,0.00391328,0.05151678,0.39123882,3.32630654,0.19321098,1.33185958,0.01279379,0.17046101
-2.92046023,4.71627121,0.00398541,0.05325144,0.38870356,3.45885930,0.19823858,1.36562499,0.01339428,0.17480873
-2.91445723,4.86493623,0.00406375,0.05493195,0.38688054,3.59192538,0.20295931,1.39588550,0.01397036,0.17882938
-2.90845423,5.00830409,0.00414836,0.05652615,0.38554753,3.72379581,0.20724240,1.42194331,0.01450937,0.18244128
-2.90245123,5.14409946,0.00423914,0.05800429,0.38449744,3.85279393,0.21096760,1.44316773,0.01499920,0.18557065
-2.89644822,5.27022274,0.00433579,0.05933987,0.38354203,3.97731619,0.21402892,1.45902046,0.01542862,0.18815447
-2.89044522,5.38481052,0.00443787,0.06051037,0.38251513,4.09587081,0.21633814,1.46907873,0.01578766,0.19014292
-2.88444222,5.48628871,0.00454489,0.06149791,0.38127525,4.20711260,0.21782767,1.47305526,0.01606781,0.19150140
-2.87843922,5.57341574,0.00465624,0.06228967,0.37970755,4.30987240,0.21845277,1.47081377,0.01626227,0.19221202
-2.87243622,5.64531366,0.00477131,0.06287815,0.37772505,4.40317980,0.21819298,1.46237915,0.01636618,0.19227436
-2.86643322,5.70148564,0.00488950,0.06326130,0.37526903,4.48627831,0.21705273,1.44794154,0.01637665,0.19170559
-2.86043022,5.74181887,0.00501019,0.06344233,0.37230864,4.55863227,0.21506103,1.42785398,0.01629290,0.19053974
-2.85442721,5.76657291,0.00513280,0.06342944,0.36883962,4.61992576,0.21227028,1.40262356,0.01611617,0.18882640
-2.84842421,5.77635424,0.00525675,0.06323522,0.36488239,4.67005362,0.20875433,1.37289624,0.01584968,0.18662859
-2.84242121,5.77207834,0.00538144,0.06287605,0.36047933,4.70910569,0.20460577,1.33943615,0.01549850,0.18402024
-2.83641821,5.75492161,0.00550623,0.06237124,0.35569159,4.73734534,0.19993257,1.30310003,0.01506933,0.18108310
-2.83041521,5.72626568,0.00563044,0.06174214,0.35059544,4.75518391,0.19485442,1.26480815,0.01457030,0.17790347
-2.82441221,5.68763711,0.00575326,0.06101120,0.34527837,4.76315267,0.18949857,1.22551293,0.01401067,0.17456879
-2.81840920,5.64064561,0.00587372,0.06020098,0.33983516,4.76187399,0.18399581,1.18616658,0.01340058,0.17116431
-2.81240620,5.58692375,0.00599072,0.05933330,0.33436390,4.75203347,0.17847629,1.14768944,0.01275076,0.16776997
-2.80640320,5.52807110,0.00610294,0.05842836,0.32896243,4.73435417,0.17306569,1.11094006,0.01207222,0.16445770
-2.80040020,5.46560489,0.00620889,0.05750407,0.32372498,4.70957442,0.16788176,1.07668855,0.01137597,0.16128922
-2.79439720,5.40091933,0.00630689,0.05657548,0.31873935,4.67842971,0.16303132,1.04559394,0.01067282,0.15831438
-2.78839420,5.33525450,0.00639510,0.05565439,0.31408461,4.64163918,0.15860777,1.01818660,0.00997311,0.15557025
-2.78239120,5.26967553,0.00647158,0.05474919,0.30982932,4.59989668,0.15468936,0.99485611,0.00928653,0.15308075
-2.77638819,5.20506187,0.00653434,0.05386474,0.30603037,4.55386614,0.15133800,0.97584480,0.00862201,0.15085704
-2.77038519,5.14210605,0.00658143,0.05300259,0.30273226,4.50418044,0.14859873,0.96124703,0.00798756,0.14889838
-2.76438219,5.08132071,0.00661099,0.05216121,0.29996692,4.45144310,0.14649981,0.95101389,0.00739022,0.14719355
-2.75837919,5.02305250,0.00662140,0.05133643,0.29775388,4.39623178,0.14505333,0.94496270,0.00683603,0.14572264
-2.75237619,4.96750099,0.00661131,0.05052194,0.29610074,4.33910240,0.14425628,0.94279087,0.00632999,0.14445908
-2.74637319,4.91474089,0.00657977,0.04970984,0.29500388,4.28059325,0.14409195,0.94409303,0.00587611,0.14337179
-2.74037019,4.86474572,0.00652626,0.04889125,0.29444933,4.22122786,0.14453165,0.94838076,0.00547743,0.14242736
-2.73436718,4.81741142,0.00645080,0.04805691,0.29441368,4.16151635,0.14553657,0.95510378,0.00513608,0.14159211
-2.72836418,4.77257830,0.00635391,0.04719773,0.29486500,4.10195459,0.14705964,0.96367186,0.00485334,0.14083390
-2.72236118,4.73005050,0.00623671,0.04630533,0.29576379,4.04302106,0.14904751,0.97347638,0.00462970,0.14012367
-2.71635818,4.68961196,0.00610081,0.04537246,0.29706383,3.98517156,0.15144227,0.98391089,0.00446492,0.13943666
-2.71035518,4.65103861,0.00594834,0.04439339,0.29871298,3.92883184,0.15418313,0.99438997,0.00435814,0.13875313
-2.70435218,4.61410658,0.00578185,0.04336412,0.30065395,3.87438883,0.15720785,1.00436563,0.00430788,0.13805884
-2.69834917,4.57859665,0.00560423,0.04228262,0.30282504,3.82218088,0.16045390,1.01334118,0.00431213,0.13734503
-2.69234617,4.54429527,0.00541861,0.04114886,0.30516083,3.77248778,0.16385945,1.02088190,0.00436840,0.13660812
-2.68634317,4.51099280,0.00522823,0.03996483,0.30759291,3.72552116,0.16736403,1.02662266,0.00447373,0.13584911
-2.68034017,4.47847970,0.00503633,0.03873444,0.31005065,3.68141612,0.17090904,1.03027237,0.00462475,0.13507274
-2.67433717,4.44654136,0.00484605,0.03746341,0.31246207,3.64022456,0.17443794,1.03161537,0.00481767,0.13428652
-2.66833417,4.41495254,0.00466026,0.03615902,0.31475473,3.60191095,0.17789642,1.03051003,0.00504837,0.13349961
-2.66233117,4.38347214,0.00448150,0.03482993,0.31685679,3.56635081,0.18123235,1.02688486,0.00531233,0.13272178
-2.65632816,4.35183909,0.00431190,0.03348588,0.31869812,3.53333245,0.18439569,1.02073264,0.00560475,0.13196235
-2.65032516,4.31977007,0.00415310,0.03213743,0.32021167,3.50256203,0.18733838,1.01210283,0.00592051,0.13122926
-2.64432216,4.28695965,0.00400620,0.03079567,0.32133472,3.47367212,0.19001431,1.00109296,0.00625422,0.13052834
-2.63831916,4.25308320,0.00387176,0.02947199,0.32201047,3.44623366,0.19237930,0.98783941,0.00660028,0.12986275
-2.63231616,4.21780302,0.00374983,0.02817780,0.32218956,3.41977116,0.19439122,0.97250809,0.00695292,0.12923267
-2.62631316,4.18077766,0.00363993,0.02692433,0.32183163,3.39378083,0.19601030,0.95528544,0.00730627,0.12863523
-2.62031016,4.14167447,0.00354116,0.02572245,0.32090701,3.36775114,0.19719952,0.93637026,0.00765440,0.12806476
-2.61430715,4.10018498,0.00345223,0.02458249,0.31939821,3.34118526,0.19792522,0.91596665,0.00799148,0.12751318
-2.60830415,4.05604279,0.00337158,0.02351421,0.31730143,3.31362462,0.19815782,0.89427821,0.00831180,0.12697067
-2.60230115,4.00904307,0.00329742,0.02252669,0.31462783,3.28467287,0.19787271,0.87150390,0.00860992,0.12642661
-2.59629815,3.95906305,0.00322789,0.02162837,0.31140463,3.25401905,0.19705114,0.84783538,0.00888077,0.12587050
-2.59029515,3.90608221,0.00316113,0.02082704,0.30767588,3.22145935,0.19568121,0.82345586,0.00911975,0.12529313
-2.58429215,3.85020123,0.00309534,0.02012999,0.30350283,3.18691603,0.19375880,0.79854042,0.00932287,0.12468772
-2.57828914,3.79165830,0.00302891,0.01954405,0.29896391,3.15045278,0.19128840,0.77325740,0.00948682,0.12405103
-2.57228614,3.73084171,0.00296047,0.01907578,0.29415416,3.11228536,0.18828383,0.74777076,0.00960908,0.12338440
-2.56628314,3.66829749,0.00288891,0.01873157,0.28918412,3.07278681,0.18476869,0.72224287,0.00968804,0.12269462
-2.56028014,3.60473113,0.00281349,0.01851779,0.28417817,3.03248638,0.18077656,0.69683757,0.00972297,0.12199458
-2.55427714,3.54100249,0.00273378,0.01844091,0.27927218,2.99206197,0.17635093,0.67172294,0.00971415,0.12130367
-2.54827414,3.47811352,0.00264971,0.01850756,0.27461071,2.95232558,0.17154475,0.64707364,0.00966283,0.12064780
-2.54227114,3.41718854,0.00256157,0.01872453,0.27034353,2.91420223,0.16641964,0.62307229,0.00957123,0.12005916
-2.53626813,3.35944718,0.00246992,0.01909875,0.26662176,2.87870243,0.16104479,0.59990986,0.00944246,0.11957555
-2.53026513,3.30617071,0.00237562,0.01963714,0.26359356,2.84688929,0.15549552,0.57778475,0.00928052,0.11923939
-2.52426213,3.25866261,0.00227971,0.02034635,0.26139962,2.81984105,0.14985155,0.55690056,0.00909010,0.11909639
-2.51825913,3.21820462,0.00218341,0.02123251,0.26016847,2.79861048,0.14419512,0.53746259,0.00887651,0.11919388
-2.51225613,3.18600993,0.00208803,0.02230079,0.26001190,2.78418272,0.13860885,0.51967303,0.00864552,0.11957895
-2.50625313,3.16317535,0.00199491,0.02355492,0.26102052,2.77743305,0.13317362,0.50372521,0.00840316,0.12029639
-2.50025013,3.15063427,0.00190534,0.02499668,0.26325973,2.77908649,0.12796640,0.48979707,0.00815558,0.12138653
-2.49424712,3.14911252,0.00182053,0.02662535,0.26676629,2.78968089,0.12305817,0.47804411,0.00790880,0.12288310
-2.48824412,3.15908906,0.00174156,0.02843710,0.27154554,2.80953501,0.11851201,0.46859234,0.00766860,0.12481118
-2.48224112,3.18076326,0.00166928,0.03042448,0.27756949,2.83872323,0.11438142,0.46153145,0.00744028,0.12718531
-2.47623812,3.21403041,0.00160436,0.03257594,0.28477591,2.87705788,0.11070889,0.45690866,0.00722852,0.13000794
-2.47023512,3.25846669,0.00154720,0.03487545,0.29306838,2.92408021,0.10752488,0.45472360,0.00703725,0.13326819
-2.46423212,3.31332461,0.00149794,0.03730228,0.30231755,2.97906044,0.10484708,0.45492452,0.00686950,0.13694108
-2.45822911,3.37753924,0.00145647,0.03983087,0.31236339,3.04100725,0.10268015,0.45740611,0.00672737,0.14098725
-2.45222611,3.44974563,0.00142243,0.04243103,0.32301855,3.10868641,0.10101576,0.46200913,0.00661189,0.14535318
-2.44622311,3.52830678,0.00139523,0.04506817,0.33407268,3.18064811,0.09983307,0.46852194,0.00652313,0.14997197
-2.44022011,3.61135164,0.00137408,0.04770388,0.34529765,3.25526210,0.09909956,0.47668399,0.00646009,0.15476468
-2.43421711,3.69682186,0.00135802,0.05029666,0.35645348,3.33075964,0.09877218,0.48619125,0.00642087,0.15964212
-2.42821411,3.78252595,0.00134600,0.05280281,0.36729478,3.40528075,0.09879876,0.49670330,0.00640269,0.16450712
-2.42221111,3.86619902,0.00133686,0.05517755,0.37757758,3.47692538,0.09911972,0.50785201,0.00640206,0.16925723
-2.41620810,3.94556613,0.00132942,0.05737619,0.38706620,3.54380665,0.09966988,0.51925145,0.00641489,0.17378764
-2.41020510,4.01840724,0.00132254,0.05935545,0.39554012,3.60410462,0.10038045,0.53050866,0.00643667,0.17799435
-2.40420210,4.08262152,0.00131513,0.06107477,0.40280038,3.65611874,0.10118107,0.54123492,0.00646268,0.18177738
-2.39819910,4.13628883,0.00130619,0.06249757,0.40867551,3.69831723,0.10200186,0.55105706,0.00648815,0.18504405
-2.39219610,4.17772646,0.00129490,0.06359247,0.41302663,3.72938201,0.10277546,0.55962843,0.00650844,0.18771197
-2.38619310,4.20553913,0.00128057,0.06433435,0.41575166,3.74824758,0.10343889,0.56663911,0.00651925,0.18971190
-2.38019010,4.21866065,0.00126274,0.06470524,0.41678839,3.75413271,0.10393537,0.57182493,0.00651675,0.19099019
-2.37418709,4.21638592,0.00124112,0.06469495,0.41611639,3.74656399,0.10421590,0.57497508,0.00649780,0.19151077
-2.36818409,4.19839224,0.00121566,0.06430146,0.41375764,3.72539058,0.10424060,0.57593791,0.00645998,0.19125662
-2.36218109,4.16474940,0.00118651,0.06353111,0.40977590,3.69078969,0.10397980,0.57462487,0.00640178,0.19023070
-2.35617809,4.11591835,0.00115403,0.06239834,0.40427480,3.64326285,0.10341491,0.57101242,0.00632259,0.18845622
-2.35017509,4.05273851,0.00111874,0.06092536,0.39739483,3.58362302,0.10253887,0.56514185,0.00622279,0.18597629
-2.34417209,3.97640467,0.00108136,0.05914143,0.38930918,3.51297338,0.10135635,0.55711722,0.00610377,0.18285300
-2.33816908,3.88843399,0.00104270,0.05708199,0.38021873,3.43267822,0.09988365,0.54710140,0.00596784,0.17916588
-2.33216608,3.79062481,0.00100371,0.05478756,0.37034629,3.34432735,0.09814816,0.53531056,0.00581823,0.17500989
-2.32616308,3.68500845,0.00096539,0.05230258,0.35993033,3.24969495,0.09618764,0.52200725,0.00565902,0.17049290
-2.32016008,3.57379586,0.00092879,0.04967412,0.34921833,3.15069449,0.09404913,0.50749247,0.00549499,0.16573279
-2.31415708,3.45932087,0.00089494,0.04695055,0.33846009,3.04933083,0.09178758,0.49209701,0.00533157,0.16085436
-2.30815408,3.34398169,0.00086485,0.04418029,0.32790107,2.94765132,0.08946427,0.47617234,0.00517465,0.15598595
-2.30215108,3.23018260,0.00083945,0.04141060,0.31777609,2.84769690,0.08714504,0.46008143,0.00503048,0.15125602
-2.29614807,3.12027715,0.00081958,0.03868646,0.30830344,2.75145483,0.08489832,0.44418962,0.00490551,0.14678979
-2.29014507,3.01651445,0.00080593,0.03604961,0.29967965,2.66081387,0.08279313,0.42885602,0.00480625,0.14270590
-2.28414207,2.92098964,0.00079905,0.03353781,0.29207496,2.57752317,0.08089696,0.41442531,0.00473913,0.13911331
-2.27813907,2.83559945,0.00079933,0.03118422,0.28562967,2.50315540,0.07927375,0.40122038,0.00471033,0.13610850
-2.27213607,2.76200350,0.00080694,0.02901696,0.28045136,2.43907482,0.07798184,0.38953565,0.00472571,0.13377298
-2.26613307,2.70159186,0.00082187,0.02705897,0.27661303,2.38641063,0.07707209,0.37963131,0.00479063,0.13217117
-2.26013007,2.65545899,0.00084390,0.02532792,0.27415224,2.34603575,0.07658626,0.37172837,0.00490986,0.13134879
-2.25412706,2.62438428,0.00087261,0.02383637,0.27307109,2.31855129,0.07655546,0.36600454,0.00508747,0.13133168
-2.24812406,2.60881903,0.00090737,0.02259207,0.27333715,2.30427641,0.07699901,0.36259108,0.00532677,0.13212510
-2.24212106,2.60887981,0.00094738,0.02159833,0.27488513,2.30324378,0.07792358,0.36157031,0.00563019,0.13371363
-2.23611806,2.62434809,0.00099165,0.02085457,0.27761944,2.31520024,0.07932265,0.36297411,0.00599924,0.13606152
-2.23011506,2.65467603,0.00103907,0.02035689,0.28141726,2.33961282,0.08117635,0.36678322,0.00643444,0.13911354
-2.22411206,2.69899825,0.00108840,0.02009863,0.28613224,2.37567973,0.08345173,0.37292742,0.00693532,0.14279639
-2.21810905,2.75614959,0.00113832,0.02007112,0.29159877,2.42234647,0.08610336,0.38128674,0.00750033,0.14702053
-2.21210605,2.82468878,0.00118747,0.02026421,0.29763642,2.47832685,0.08907433,0.39169358,0.00812689,0.15168243
-2.20610305,2.90292795,0.00123447,0.02066692,0.30405477,2.54212884,0.09229765,0.40393606,0.00881134,0.15666729
-2.20010005,2.98896784,0.00127799,0.02126802,0.31065837,2.61208519,0.09569793,0.41776243,0.00954903,0.16185194
-2.19409705,3.08073856,0.00131676,0.02205650,0.31725164,2.68638851,0.09919339,0.43288671,0.01033426,0.16710813
-2.18809405,3.17604547,0.00134962,0.02302199,0.32364379,2.76313058,0.10269811,0.44899554,0.01116043,0.17230593
