energy_ev,total_up,P_s_up,P_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,2.07952063,0.01258575,0.03742191,0.60808699,1.43636293,0.07534075,0.46282885
-4.29514757,2.05026797,0.01367293,0.03720038,0.61379376,1.39595555,0.07653671,0.47107568
-4.28914457,2.02057461,0.01478272,0.03691004,0.61950816,1.35576319,0.07758239,0.47896459
-4.28314157,1.99111728,0.01590841,0.03655299,0.62519952,1.31659910,0.07845390,0.48640238
-4.27713857,1.96247329,0.01704315,0.03613115,0.63081845,1.27917690,0.07912874,0.49329400
-4.27113557,1.93511988,0.01818004,0.03564657,0.63630303,1.24410017,0.07958724,0.49954931
-4.26513257,1.90943804,0.01931229,0.03510184,0.64158545,1.21185684,0.07981399,0.50508982
-4.25912956,1.88571992,0.02043324,0.03450043,0.64659865,1.18281776,0.07979904,0.50985491
-4.25312656,1.86417851,0.02153647,0.03384704,0.65128239,1.15723904,0.07953898,0.51380710
-4.24712356,1.84495851,0.02261583,0.03314790,0.65558848,1.13526746,0.07903762,0.51693599
-4.24112056,1.82814713,0.02366544,0.03241090,0.65948456,1.11694815,0.07830637,0.51926059
-4.23511756,1.81378387,0.02467971,0.03164567,0.66295639,1.10223389,0.07736429,0.52082983
-4.22911456,1.80186847,0.02565329,0.03086349,0.66600840,1.09099527,0.07623759,0.52172115
-4.22311156,1.79236647,0.02658104,0.03007714,0.66866245,1.08303115,0.07495888,0.52203725
-4.21710855,1.78521208,0.02745797,0.02930047,0.67095501,1.07807894,0.07356602,0.52190111
-4.21110555,1.78030845,0.02827918,0.02854806,0.67293288,1.07582433,0.07210061,0.52144953
-4.20510255,1.77752571,0.02903982,0.02783459,0.67464781,1.07591036,0.07060633,0.52082561
-4.19909955,1.77669706,0.02973505,0.02717430,0.67615041,1.07794568,0.06912710,0.52017044
-4.19309655,1.77761397,0.03035999,0.02658033,0.67748372,1.08151203,0.06770515,0.51961466
-4.18709355,1.78002100,0.03090975,0.02606409,0.67867696,1.08617128,0.06637917,0.51927021
-4.18109055,1.78361133,0.03137940,0.02563469,0.67973990,1.09147190,0.06518262,0.51922280
-4.17508754,1.78802376,0.03176408,0.02529846,0.68065817,1.09695542,0.06414217,0.51952556
-4.16908454,1.79284192,0.03205904,0.02505850,0.68138999,1.10216283,0.06327656,0.52019419
-4.16308154,1.79759637,0.03225974,0.02491448,0.68186442,1.10664128,0.06259572,0.52120398
-4.15707854,1.80176993,0.03236195,0.02486248,0.68198143,1.10995118,0.06210034,0.52248883
-4.15107554,1.80480660,0.03236195,0.02489512,0.68161384,1.11167363,0.06178189,0.52394243
-4.14507254,1.80612382,0.03225660,0.02500171,0.68061103,1.11141837,0.06162298,0.52542150
-4.13906953,1.80512802,0.03204358,0.02516872,0.67880432,1.10883200,0.06159819,0.52675115
-4.13306653,1.80123283,0.03172145,0.02538024,0.67601381,1.10360639,0.06167527,0.52773186
-4.12706353,1.79387931,0.03128987,0.02561866,0.67205636,1.09548692,0.06181664,0.52814806
-4.12106053,1.78255746,0.03074968,0.02586547,0.66675431,1.08428038,0.06198107,0.52777770
-4.11505753,1.76682784,0.03010298,0.02610198,0.65994456,1.06986223,0.06212563,0.52640249
-4.10905453,1.74634259,0.02935325,0.02631025,0.65148756,1.05218271,0.06220761,0.52381829
-4.10305153,1.72086458,0.02850534,0.02647385,0.64127584,1.03127170,0.06218646,0.51984518
-4.09704852,1.69028401,0.02756547,0.02657866,0.62924149,1.00724193,0.06202569,0.51433674
-4.09104552,1.65463142,0.02654117,0.02661356,0.61536253,0.98029038,0.06169446,0.50718816
-4.08504252,1.61408656,0.02544121,0.02657103,0.59966759,0.95069760,0.06116903,0.49834268
-4.07903952,1.56898265,0.02427545,0.02644755,0.58223886,0.91882513,0.06043386,0.48779631
-4.07303652,1.51980571,0.02305468,0.02624393,0.56321313,0.88511070,0.05948237,0.47560042
-4.06703352,1.46718904,0.02179040,0.02596544,0.54278086,0.85006166,0.05831735,0.46186220
-4.06103052,1.41190295,0.02049464,0.02562174,0.52118340,0.81424661,0.05695099,0.44674306
-4.05502751,1.35484022,0.01917969,0.02522674,0.49870846,0.77828555,0.05540456,0.43045498
-4.04902451,1.29699792,0.01785785,0.02479820,0.47568409,0.74283901,0.05370773,0.41325506
-4.04302151,1.23945626,0.01654123,0.02435732,0.45247137,0.70859632,0.05189769,0.39543855
-4.03701851,1.18335547,0.01524143,0.02392817,0.42945625,0.67626361,0.05001792,0.37733067
-4.03101551,1.12987138,0.01396940,0.02353702,0.40704081,0.64655184,0.04811687,0.35927761
-4.02501251,1.08019090,0.01273523,0.02321169,0.38563427,0.62016519,0.04624651,0.34163710
-4.01900950,1.03548789,0.01154793,0.02298085,0.36564408,0.59779021,0.04446075,0.32476882
-4.01300650,0.99690049,0.01041539,0.02287327,0.34746748,0.58008597,0.04281395,0.30902517
-4.00700350,0.96551024,0.00934422,0.02291723,0.33148355,0.56767526,0.04135943,0.29474254
-4.00100050,0.94232354,0.00833975,0.02313986,0.31804611,0.56113713,0.04014805,0.28223338
-3.99499750,0.92825569,0.00740599,0.02356660,0.30747753,0.56100057,0.03922696,0.27177931
-3.98899450,0.92411750,0.00654567,0.02422071,0.30006338,0.56773937,0.03863842,0.26362525
-3.98299150,0.93060450,0.00576030,0.02512284,0.29604804,0.58176787,0.03841882,0.25797471
-3.97698849,0.94828841,0.00505028,0.02629071,0.29563116,0.60343755,0.03859786,0.25498621
-3.97098549,0.97761050,0.00441498,0.02773881,0.29896479,0.63303400,0.03919782,0.25477076
-3.96498249,1.01887667,0.00385290,0.02947812,0.30615118,0.67077420,0.04023305,0.25739033
-3.95897949,1.07225354,0.00336181,0.03151594,0.31724102,0.71680370,0.04170954,0.26285714
-3.95297649,1.13776549,0.00293889,0.03385570,0.33223208,0.77119358,0.04362465,0.27113374
-3.94697349,1.21529213,0.00258089,0.03649675,0.35106816,0.83393703,0.04596696,0.28213377
-3.94097049,1.30456623,0.00228425,0.03943422,0.37363822,0.90494559,0.04871625,0.29572322
-3.93496748,1.40517202,0.00204525,0.04265884,0.39977593,0.98404493,0.05184357,0.31172227
-3.92896448,1.51654398,0.00186013,0.04615673,0.42925943,1.07097061,0.05531150,0.32990764
-3.92296148,1.63796651,0.00172518,0.04990930,0.46181160,1.16536383,0.05907457,0.35001536
-3.91695848,1.76857489,0.00163682,0.05389310,0.49710093,1.26676783,0.06307975,0.37174421
-3.91095548,1.90735800,0.00159165,0.05807968,0.53474319,1.37462524,0.06726723,0.39475967
-3.90495248,2.05316356,0.00158652,0.06243562,0.57430405,1.48827699,0.07157131,0.41869858
-3.89894947,2.20470638,0.00161851,0.06692258,0.61530289,1.60696326,0.07592155,0.44317447
-3.89294647,2.36058021,0.00168496,0.07149745,0.65721797,1.72982711,0.08024409,0.46778364
-3.88694347,2.51927369,0.00178345,0.07611272,0.69949297,1.85592104,0.08446314,0.49211204
-3.88094047,2.67919062,0.00191175,0.08071695,0.74154508,1.98421704,0.08850265,0.51574274
-3.87493747,2.83867457,0.00206780,0.08525542,0.78277453,2.11362015,0.09228815,0.53826409
-3.86893447,2.99603772,0.00224964,0.08967095,0.82257543,2.24298554,0.09574862,0.55927824
-3.86293147,3.14959337,0.00245534,0.09390497,0.86034781,2.37113901,0.09881840,0.57840998
-3.85692846,3.29769131,0.00268296,0.09789860,0.89551044,2.49690034,0.10143911,0.59531552
-3.85092546,3.43875519,0.00293050,0.10159404,0.92751412,2.61910898,0.10356139,0.60969097
-3.84492246,3.57132034,0.00319578,0.10493589,0.95585506,2.73665110,0.10514650,0.62128020
-3.83891946,3.69407093,0.00347644,0.10787262,0.98008772,2.84848718,0.10616769,0.62988186
-3.83291646,3.80587469,0.00376990,0.11035799,0.99983678,2.95367881,0.10661117,0.63535499
-3.82691346,3.90581371,0.00407332,0.11235241,1.01480761,3.05141370,0.10647681,0.63762331
-3.82091046,3.99320986,0.00438359,0.11382422,1.02479485,3.14102761,0.10577832,0.63667766
-3.81490745,4.06764340,0.00469732,0.11475066,1.02968874,3.22202208,0.10454308,0.63257654
-3.80890445,4.12896373,0.00501094,0.11511880,1.02947870,3.29407700,0.10281148,0.62544474
-3.80290145,4.17729142,0.00532066,0.11492601,1.02425414,3.35705717,0.10063582,0.61546991
-3.79689845,4.21301101,0.00562259,0.11418023,1.01420232,3.41101228,0.09807884,0.60289719
-3.79089545,4.23675465,0.00591283,0.11289985,0.99960316,3.45617011,0.09521188,0.58802213
-3.78489245,4.24937672,0.00618752,0.11111331,0.98082128,3.49292288,0.09211276,0.57118202
-3.77888944,4.25192047,0.00644298,0.10885835,0.95829543,3.52180717,0.08886345,0.55274601
-3.77288644,4.24557756,0.00667583,0.10618090,0.93252571,3.54347815,0.08554761,0.53310430
-3.76688344,4.23164222,0.00688306,0.10313381,0.90405896,3.55867903,0.08224808,0.51265678
-3.76088044,4.21146169,0.00706213,0.09977531,0.87347286,3.56820708,0.07904442,0.49180161
-3.75487744,4.18638508,0.00721111,0.09616730,0.84135939,3.57287762,0.07601061,0.47092399
-3.74887444,4.15771265,0.00732866,0.09237356,0.80830804,3.57348770,0.07321288,0.45038560
-3.74287144,4.12664771,0.00741416,0.08845799,0.77488966,3.57078101,0.07070792,0.43051500
-3.73686843,4.09425327,0.00746768,0.08448282,0.74164117,3.56541588,0.06854135,0.41159939
-3.73086543,4.06141521,0.00748998,0.08050698,0.70905200,3.55793768,0.06674657,0.39387784
-3.72486243,4.02881376,0.00748249,0.07658462,0.67755240,3.54875724,0.06534404,0.37753635
-3.71885943,3.99690432,0.00744724,0.07276387,0.64750433,3.53813615,0.06434100,0.36270469
-3.71285643,3.96590872,0.00738680,0.06908587,0.61919485,3.52617992,0.06373154,0.34945525
-3.70685343,3.93581712,0.00730415,0.06558402,0.59283251,3.51283918,0.06349720,0.33780381
-3.70085043,3.90640050,0.00720260,0.06228368,0.56854653,3.49791904,0.06360784,0.32771213
-3.69484742,3.87723311,0.00708567,0.05920200,0.54638891,3.48109621,0.06402295,0.31909225
-3.68884442,3.84772387,0.00695697,0.05634822,0.52633917,3.46194283,0.06469323,0.31181242
-3.68284142,3.81715510,0.00682010,0.05372410,0.50831151,3.43995612,0.06556243,0.30570414
-3.67683842,3.78472691,0.00667854,0.05132471,0.49216401,3.41459216,0.06656937,0.30057037
-3.67083542,3.74960494,0.00653558,0.04913932,0.47770943,3.38530223,0.06765006,0.29619428
-3.66483242,3.71096948,0.00639429,0.04715249,0.46472710,3.35156984,0.06873994,0.29234844
-3.65882941,3.66806333,0.00625742,0.04534528,0.45297544,3.31294657,0.06977593,0.28880399
-3.65282641,3.62023658,0.00612743,0.04369644,0.44220454,3.26908508,0.07069855,0.28533948
-3.64682341,3.56698592,0.00600649,0.04218361,0.43216826,3.21976744,0.07145372,0.28174905
-3.64082041,3.50798702,0.00589651,0.04078451,0.42263544,3.16492764,0.07199439,0.27784978
-3.63481741,3.44311837,0.00579916,0.03947792,0.41339980,3.10466704,0.07228183,0.27348782
-3.62881441,3.37247584,0.00571597,0.03824460,0.40428816,3.03926213,0.07228666,0.26854322
-3.62281141,3.29637733,0.00564840,0.03706801,0.39516682,2.96916429,0.07198942,0.26293332
-3.61680840,3.21535751,0.00559787,0.03593479,0.38594586,2.89499156,0.07138082,0.25661468
-3.61080540,3.13015323,0.00556591,0.03483512,0.37658141,2.81751296,0.07046165,0.24958342
-3.60480240,3.04168031,0.00555421,0.03376281,0.36707598,2.73762613,0.06924225,0.24187431
-3.59879940,2.95100312,0.00556471,0.03271521,0.35747687,2.65632930,0.06774180,0.23355843
-3.59279640,2.85929837,0.00559971,0.03169297,0.34787304,2.57468916,0.06598723,0.22473980
-3.58679340,2.76781497,0.00566189,0.03069963,0.33839060,2.49380577,0.06401198,0.21555109
-3.58079040,2.67783168,0.00575441,0.02974113,0.32918732,2.41477640,0.06185462,0.20614870
-3.57478739,2.59061454,0.00588096,0.02882516,0.32044650,2.33865970,0.05955739,0.19670732
-3.56878439,2.50737588,0.00604580,0.02796057,0.31237038,2.26644166,0.05716468,0.18741435
-3.56278139,2.42923642,0.00625377,0.02715670,0.30517356,2.19900494,0.05472163,0.17846435
-3.55677839,2.35719208,0.00651030,0.02642275,0.29907664,2.13710250,0.05227276,0.17005358
-3.55077539,2.29208638,0.00682137,0.02576727,0.29430011,2.08133656,0.04986081,0.16237497
-3.54477239,2.23458951,0.00719350,0.02519761,0.29105886,2.03214370,0.04752568,0.15561346
-3.53876938,2.18518434,0.00763363,0.02471957,0.28955720,1.98978617,0.04530361,0.14994191
-3.53276638,2.14415961,0.00814901,0.02433717,0.28998447,1.95434986,0.04322649,0.14551748
-3.52676338,2.11161012,0.00874706,0.02405243,0.29251123,1.92574845,0.04132148,0.14247858
-3.52076038,2.08744335,0.00943514,0.02386538,0.29728585,1.90373349,0.03961067,0.14094231
-3.51475738,2.07139189,0.01022039,0.02377414,0.30443155,1.88790958,0.03811098,0.14100241
-3.50875438,2.06303077,0.01110937,0.02377506,0.31404369,1.87775394,0.03683421,0.14272759
-3.50275138,2.06179852,0.01210784,0.02386300,0.32618729,1.87263920,0.03578713,0.14616030
-3.49674837,2.06702097,0.01322042,0.02403161,0.34089474,1.87185847,0.03497173,0.15131583
-3.49074537,2.07793658,0.01445024,0.02427370,0.35816372,1.87465149,0.03438551,0.15818183
-3.48474237,2.09372230,0.01579866,0.02458159,0.37795531,1.88023078,0.03402177,0.16671813
-3.47873937,2.11351884,0.01726497,0.02494749,0.40019249,1.88780670,0.03387006,0.17685713
-3.47273637,2.13645472,0.01884611,0.02536384,0.42475907,1.89661069,0.03391655,0.18850449
-3.46673337,2.16166824,0.02053650,0.02582357,0.45149937,1.90591576,0.03414446,0.20154049
-3.46073037,2.18832701,0.02232791,0.02632045,0.48021861,1.91505373,0.03453453,0.21582189
-3.45472736,2.21564462,0.02420942,0.02684920,0.51068442,1.92342891,0.03506556,0.23118454
-3.44872436,2.24289443,0.02616752,0.02740571,0.54262947,1.93052800,0.03571484,0.24744653
-3.44272136,2.26942048,0.02818624,0.02798707,0.57575535,1.93592613,0.03645883,0.26441209
-3.43671836,2.29464547,0.03024751,0.02859164,0.60973777,1.93928951,0.03727363,0.28187608
-3.43071536,2.31807631,0.03233148,0.02921895,0.64423290,1.94037465,0.03813566,0.29962897
-3.42471236,2.33930719,0.03441702,0.02986970,0.67888482,1.93902491,0.03902225,0.31746217
-3.41870935,2.35802062,0.03648231,0.03054555,0.71333376,1.93516464,0.03991220,0.33517361
-3.41270635,2.37398656,0.03850535,0.03124900,0.74722477,1.92879157,0.04078639,0.35257317
-3.40670335,2.38705992,0.04046468,0.03198316,0.78021649,1.91996786,0.04162826,0.36948785
-3.40070035,2.39717637,0.04233989,0.03275154,0.81198949,1.90881036,0.04242422,0.38576639
-3.39469735,2.40434682,0.04411222,0.03355777,0.84225376,1.89548047,0.04316397,0.40128297
-3.38869435,2.40865042,0.04576504,0.03440533,0.87075492,1.88017397,0.04384071,0.41593996
-3.38269135,2.41022621,0.04728419,0.03529727,0.89727875,1.86311100,0.04445111,0.42966938
-3.37668834,2.40926352,0.04865831,0.03623594,0.92165373,1.84452658,0.04499529,0.44243297
-3.37068534,2.40599121,0.04987889,0.03722263,0.94375159,1.82466176,0.04547649,0.45422094
-3.36468234,2.40066596,0.05094029,0.03825737,0.96348550,1.80375540,0.04590071,0.46504935
-3.35867934,2.39355991,0.05183960,0.03933861,0.98080649,1.78203702,0.04627617,0.47495622
-3.35267634,2.38494809,0.05257634,0.04046298,0.99569792,1.75972049,0.04661275,0.48399676
-3.34667334,2.37509607,0.05315216,0.04162513,1.00816879,1.73699891,0.04692127,0.49223773
-3.34067034,2.36424839,0.05357033,0.04281758,1.01824607,1.71404065,0.04721286,0.49975158
-3.33466733,2.35261846,0.05383535,0.04403066,1.02596686,1.69098677,0.04749826,0.50661048
-3.32866433,2.34038036,0.05395241,0.04525250,1.03137093,1.66794982,0.04778723,0.51288072
-3.32266133,2.32766317,0.05392701,0.04646918,1.03449409,1.64501416,0.04808803,0.51861786
-3.31665833,2.31454814,0.05376456,0.04766491,1.03536306,1.62223770,0.04840701,0.52386286
-3.31065533,2.30106900,0.05347010,0.04882237,1.03399217,1.59965515,0.04874836,0.52863945
-3.30465233,2.28721539,0.05304811,0.04992305,1.03038211,1.57728246,0.04911399,0.53295290
-3.29864932,2.27293921,0.05250243,0.05094780,1.02452092,1.55512229,0.04950352,0.53679018
-3.29264632,2.25816347,0.05183634,0.05187736,1.01638704,1.53317028,0.04991442,0.54012158
-3.28664332,2.24279311,0.05105264,0.05269294,1.00595420,1.51142142,0.05034230,0.54290344
-3.28064032,2.22672688,0.05015393,0.05337685,0.99319786,1.48987650,0.05078122,0.54508199
-3.27463732,2.20986956,0.04914285,0.05391312,0.97810251,1.46854775,0.05122408,0.54659788
-3.26863432,2.19214354,0.04802243,0.05428803,0.96066946,1.44746349,0.05166303,0.54739105
-3.26263132,2.17349901,0.04679638,0.05449061,0.94092433,1.42667144,0.05208989,0.54740573
-3.25662831,2.15392198,0.04546938,0.05451305,0.91892381,1.40624016,0.05249651,0.54659516
-3.25062531,2.13343970,0.04404735,0.05435097,0.89476110,1.38625879,0.05287510,0.54492570
-3.24462231,2.11212321,0.04253756,0.05400353,0.86856961,1.36683497,0.05321851,0.54238035
-3.23861931,2.09008693,0.04094875,0.05347349,0.84052469,1.34809112,0.05352037,0.53896116
-3.23261631,2.06748570,0.03929110,0.05276703,0.81084328,1.33015945,0.05377531,0.53469085
-3.22661331,2.04450964,0.03757608,0.05189351,0.77978140,1.31317623,0.05397896,0.52961340
-3.22061031,2.02137758,0.03581633,0.05086512,0.74762980,1.29727576,0.05412804,0.52379375
-3.21460730,1.99832985,0.03402531,0.04969642,0.71470797,1.28258471,0.05422037,0.51731679
-3.20860430,1.97562119,0.03221706,0.04840384,0.68135688,1.26921749,0.05425485,0.51028585
-3.20260130,1.95351465,0.03040578,0.04700513,0.64793104,1.25727293,0.05423152,0.50282065
-3.19659830,1.93227696,0.02860555,0.04551887,0.61479014,1.24683288,0.05415157,0.49505524
-3.19059530,1.91217591,0.02682993,0.04396399,0.58229094,1.23796277,0.05401739,0.48713571
-3.18459230,1.89347977,0.02509172,0.04235925,0.55077963,1.23071415,0.05383265,0.47921810
-3.17858929,1.87645876,0.02340267,0.04072297,0.52058512,1.22512910,0.05360238,0.47146627
-3.17258629,1.86138800,0.02177333,0.03907267,0.49201343,1.22124597,0.05333303,0.46405003
-3.16658329,1.84855143,0.02021292,0.03742495,0.46534335,1.21910592,0.05303253,0.45714316
-3.16058029,1.83824586,0.01872929,0.03579527,0.44082335,1.21875965,0.05271024,0.45092154
-3.15457729,1.83078424,0.01732895,0.03419805,0.41866979,1.22027343,0.05237695,0.44556104
-3.14857429,1.82649727,0.01601714,0.03264657,0.39906626,1.22373381,0.05204467,0.44123519
-3.14257129,1.82573255,0.01479794,0.03115316,0.38216382,1.22925038,0.05172637,0.43811247
-3.13656828,1.82885071,0.01367446,0.02972925,0.36808206,1.23695589,0.05143567,0.43635314
-3.13056528,1.83621818,0.01264898,0.02838556,0.35691074,1.24700374,0.05118635,0.43610571
-3.12456228,1.84819660,0.01172310,0.02713220,0.34871172,1.25956249,0.05099185,0.43750295
-3.11855928,1.86512921,0.01089795,0.02597887,0.34352126,1.27480780,0.05086467,0.44065762
-3.11255628,1.88732485,0.01017428,0.02493494,0.34135227,1.29291198,0.05081577,0.44565818
-3.10655328,1.91504060,0.00955259,0.02400961,0.34219675,1.31403217,0.05085398,0.45256460
-3.10055028,1.94846411,0.00903318,0.02321194,0.34602811,1.33829753,0.05098548,0.46140458
-3.09454727,1.98769696,0.00861622,0.02255099,0.35280352,1.36579662,0.05121336,0.47217048
-3.08854427,2.03274029,0.00830173,0.02203582,0.36246626,1.39656585,0.05153733,0.48481730
-3.08254127,2.08348391,0.00808954,0.02167553,0.37494802,1.43057972,0.05195358,0.49926182
-3.07653827,2.13969977,0.00797926,0.02147925,0.39017119,1.46774372,0.05245487,0.51538317
-3.07053527,2.20104049,0.00797020,0.02145613,0.40805113,1.50789033,0.05303070,0.53302496
-3.06453227,2.26704329,0.00806132,0.02161532,0.42849825,1.55077847,0.05366785,0.55199884
-3.05852926,2.33713906,0.00825110,0.02196580,0.45141991,1.59609639,0.05435089,0.57208954
-3.05252626,2.41066625,0.00853751,0.02251637,0.47672200,1.64346772,0.05506295,0.59306114
-3.04652326,2.48688855,0.00891797,0.02327540,0.50430998,1.69246030,0.05578654,0.61466418
-3.04052026,2.56501539,0.00938928,0.02425062,0.53408931,1.74259710,0.05650437,0.63664341
-3.03451726,2.64422380,0.00994762,0.02544886,0.56596512,1.79336833,0.05720023,0.65874565
-3.02851426,2.72368032,0.01058862,0.02687569,0.59984100,1.84424409,0.05785975,0.68072738
-3.02251126,2.80256164,0.01130734,0.02853499,0.63561697,1.89468659,0.05847099,0.70236165
-3.01650825,2.88007270,0.01209838,0.03042850,0.67318655,1.94416127,0.05902495,0.72344392
-3.01050525,2.95546145,0.01295600,0.03255531,0.71243313,1.99214630,0.05951582,0.74379661
-3.00450225,3.02802970,0.01387420,0.03491134,0.75322584,2.03814006,0.05994104,0.76327206
-2.99849925,3.09713977,0.01484689,0.03748880,0.79541524,2.08166655,0.06030114,0.78175400
-2.99249625,3.16221734,0.01586801,0.04027574,0.83882923,2.12227880,0.06059938,0.79915736
-2.98649325,3.22275088,0.01693169,0.04325560,0.88326943,2.15956069,0.06084122,0.81542674
-2.98049025,3.27828868,0.01803237,0.04640697,0.92850875,2.19312757,0.06103367,0.83053376
-2.97448724,3.32843440,0.01916496,0.04970339,0.97429033,2.22262645,0.06118455,0.84447354
-2.96848424,3.37284241,0.02032491,0.05311343,1.02032833,2.24773623,0.06130178,0.85726075
-2.96248124,3.41121393,0.02150828,0.05660091,1.06631073,2.26816864,0.06139268,0.86892560
-2.95647824,3.44329490,0.02271182,0.06012540,1.11190447,2.28367042,0.06146338,0.87951011
-2.95047524,3.46887640,0.02393295,0.06364287,1.15676269,2.29402688,0.06151838,0.88906495
-2.94447224,3.48779779,0.02516976,0.06710668,1.20053396,2.29906705,0.06156033,0.89764714
-2.93846923,3.49995266,0.02642089,0.07046863,1.24287327,2.29867014,0.06158994,0.90531862
-2.93246623,3.50529713,0.02768547,0.07368030,1.28345401,2.29277303,0.06160620,0.91214578
-2.92646323,3.50385970,0.02896296,0.07669442,1.32198051,2.28137802,0.06160670,0.91819988
-2.92046023,3.49575159,0.03025296,0.07946630,1.35820024,2.26456016,0.06158819,0.92355806
-2.91445723,3.48117638,0.03155504,0.08195532,1.39191496,2.24247334,0.06154726,0.92830474
-2.90845423,3.46043745,0.03286850,0.08412619,1.42298995,2.21535422,0.06148100,0.93253308
-2.90245123,3.43394211,0.03419216,0.08595024,1.45136060,2.18352325,0.06138785,0.93634618
-2.89644822,3.40220124,0.03552415,0.08740629,1.47703590,2.14738218,0.06126818,0.93985752
-2.89044522,3.36582358,0.03686169,0.08848141,1.50009809,2.10740768,0.06112496,0.94319063
-2.88444222,3.32550429,0.03820092,0.08917129,1.52069851,2.06414101,0.06096408,0.94647747
-2.87843922,3.28200781,0.03953679,0.08948023,1.53904959,2.01817383,0.06079464,0.94985562
-2.87243622,3.23614544,0.04086290,0.08942084,1.55541310,1.97013080,0.06062881,0.95346414
-2.86643322,3.18874849,0.04217151,0.08901340,1.57008535,1.92064969,0.06048161,0.95743828
-2.86043022,3.14063838,0.04345353,0.08828488,1.58337988,1.87036001,0.06037032,0.96190307
-2.85442721,3.09259528,0.04469863,0.08726770,1.59560865,1.81986135,0.06031369,0.96696642
-2.84842421,3.04532696,0.04589530,0.08599834,1.60706264,1.76970273,0.06033100,0.97271172
-2.84242121,2.99943980,0.04703112,0.08451580,1.61799303,1.72036410,0.06044097,0.97919073
-2.83641821,2.95541374,0.04809297,0.08286000,1.62859391,1.67224124,0.06066051,0.98641696
-2.83041521,2.91358261,0.04906731,0.08107024,1.63898765,1.62563488,0.06100359,0.99436018
-2.82441221,2.87412139,0.04994049,0.07918380,1.64921378,1.58074484,0.06148009,1.00294233
-2.81840920,2.83704108,0.05069913,0.07723466,1.65922202,1.53766952,0.06209477,1.01203533
-2.81240620,2.80219171,0.05133041,0.07525255,1.66887002,1.49641077,0.06284653,1.02146099
-2.80640320,2.76927353,0.05182245,0.07326215,1.67792602,1.45688388,0.06372781,1.03099317
-2.80040020,2.73785587,0.05216462,0.07128275,1.68607644,1.41893215,0.06472434,1.04036231
-2.79439720,2.70740270,0.05234787,0.06932811,1.69293808,1.38234503,0.06581521,1.04926228
-2.78839420,2.67730375,0.05236496,0.06740665,1.69807441,1.34687889,0.06697323,1.05735931
-2.78239120,2.64690940,0.05221070,0.06552196,1.70101528,1.31227910,0.06816565,1.06430275
-2.77638819,2.61556782,0.05188215,0.06367345,1.70127908,1.27830221,0.06935518,1.06973733
-2.77038519,2.58266232,0.05137874,0.06185726,1.69839643,1.24473692,0.07050117,1.07331638
-2.76438219,2.54764709,0.05070237,0.06006726,1.69193418,1.21142262,0.07156112,1.07471549
-2.75837919,2.51007970,0.04985744,0.05829613,1.68151869,1.17826470,0.07249223,1.07364615
-2.75237619,2.46964863,0.04885086,0.05653641,1.66685743,1.14524550,0.07325307,1.06986865
-2.74637319,2.42619475,0.04769203,0.05478152,1.64775768,1.11243072,0.07380520,1.06320377
-2.74037019,2.37972564,0.04639270,0.05302666,1.62414175,1.07997076,0.07411471,1.05354270
-2.73436718,2.33042227,0.04496690,0.05126958,1.59605787,1.04809713,0.07415362,1.04085473
-2.72836418,2.27863779,0.04343078,0.04951119,1.56368639,1.01711421,0.07390101,1.02519234
-2.72236118,2.22488852,0.04180237,0.04775592,1.52734098,0.98738682,0.07334396,1.00669337
-2.71635818,2.16983784,0.04010142,0.04601196,1.48746477,0.95932444,0.07247810,0.98558021
-2.71035518,2.11427364,0.03834905,0.04429125,1.44462170,0.93336282,0.07130783,0.96215581
-2.70435218,2.05908045,0.03656754,0.04260934,1.39948334,0.90994408,0.06984622,0.93679674
-2.69834917,2.00520775,0.03477989,0.04098509,1.35281180,0.88949635,0.06811458,0.90994359
-2.69234617,1.95363566,0.03300953,0.03944020,1.30543943,0.87241386,0.06614168,0.88208878
-2.68634317,1.90533967,0.03127986,0.03799869,1.25824606,0.85903853,0.06396276,0.85376254
-2.68034017,1.86125601,0.02961382,0.03668633,1.21213471,0.84964400,0.06161818,0.82551737
-2.67433717,1.82224880,0.02803344,0.03552998,1.16800657,0.84442259,0.05915212,0.79791171
-2.66833417,1.78908060,0.02655940,0.03455698,1.12673633,0.84347596,0.05661096,0.77149327
-2.66233117,1.76238721,0.02521047,0.03379451,1.08914833,0.84680967,0.05404175,0.74678282
-2.65632816,1.74265766,0.02400317,0.03326898,1.05599466,0.85433174,0.05149070,0.72425885
-2.65032516,1.73021980,0.02295123,0.03300549,1.02793555,0.86585526,0.04900169,0.70434373
-2.64432216,1.72523198,0.02206526,0.03302729,1.00552264,0.88110459,0.04661503,0.68739176
-2.63831916,1.72768053,0.02135238,0.03335529,0.98918548,0.89972479,0.04436627,0.67367953
-2.63231616,1.73738284,0.02081597,0.03400759,0.97922155,0.92129367,0.04228537,0.66339874
-2.62631316,1.75399555,0.02045549,0.03499906,0.97578970,0.94533566,0.04039598,0.65665175
-2.62031016,1.77702702,0.02026637,0.03634091,0.97890725,0.97133684,0.03871510,0.65344979
-2.61430715,1.80585333,0.02024008,0.03804030,0.98845044,0.99876026,0.03725289,0.65371383
-2.60830415,1.83973683,0.02036422,0.04009991,1.00415816,1.02706091,0.03601275,0.65727802
-2.60230115,1.87784643,0.02062280,0.04251764,1.02563868,1.05569951,0.03499165,0.66389537
