energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-3.01050525,2.63734959,0.30107040,0.15236756,0.00139598,0.02454856,0.59713157,2.65964909,0.00350391,0.10102854
-3.00450225,2.57667806,0.29743077,0.14804626,0.00130283,0.02425485,0.58122096,2.59567882,0.00341933,0.09887990
-2.99849925,2.51967103,0.29358624,0.14447906,0.00121149,0.02403213,0.56612241,2.53459819,0.00334305,0.09689047
-2.99249625,2.46679151,0.28961415,0.14179530,0.00112316,0.02388213,0.55189013,2.47670277,0.00327617,0.09511895
-2.98649325,2.41853443,0.28560398,0.14012407,0.00103896,0.02380757,0.53857409,2.42232050,0.00321979,0.09362641
-2.98049025,2.37543218,0.28165642,0.13959267,0.00095995,0.02381243,0.52622361,2.37182021,0.00317508,0.09247561
-2.97448724,2.33805525,0.27788188,0.14032469,0.00088708,0.02390211,0.51489011,2.32561551,0.00314327,0.09173019
-2.96848424,2.30700742,0.27439824,0.14243775,0.00082119,0.02408356,0.50462884,2.28416333,0.00312562,0.09145349
-2.96248124,2.28291525,0.27132814,0.14604079,0.00076304,0.02436515,0.49549953,2.24795716,0.00312344,0.09170712
-2.95647824,2.26641207,0.26879554,0.15123109,0.00071324,0.02475650,0.48756583,2.21751492,0.00313806,0.09254944
-2.95047524,2.25811686,0.26692192,0.15809088,0.00067231,0.02526818,0.48089354,2.19336196,0.00317079,0.09403365
-2.94447224,2.25860864,0.26582206,0.16668380,0.00064063,0.02591120,0.47554774,2.17600971,0.00322285,0.09620590
-2.93846923,2.26839748,0.26559959,0.17705123,0.00061845,0.02669653,0.47158901,2.16593106,0.00329538,0.09910320
-2.93246623,2.28789330,0.26634247,0.18920869,0.00060589,0.02763439,0.46906882,2.16353328,0.00338932,0.10275143
-2.92646323,2.31737383,0.26811858,0.20314237,0.00060295,0.02873358,0.46802451,2.16912996,0.00350536,0.10716336
-2.92046023,2.35695328,0.27097162,0.21880612,0.00060948,0.03000074,0.46847397,2.18291307,0.00364388,0.11233688
-2.91445723,2.40655344,0.27491745,0.23611899,0.00062521,0.03143964,0.47041055,2.20492661,0.00380487,0.11825347
-2.90845423,2.46587861,0.27994116,0.25496352,0.00064973,0.03305050,0.47379824,2.23504335,0.00398784,0.12487708
-2.90245123,2.53439613,0.28599497,0.27518502,0.00068249,0.03482945,0.47856773,2.27294569,0.00419182,0.13215341
-2.89644822,2.61132388,0.29299718,0.29659190,0.00072282,0.03676803,0.48461338,2.31811216,0.00441523,0.14000974
-2.89044522,2.69562583,0.30083227,0.31895723,0.00076991,0.03885292,0.49179156,2.36981045,0.00465593,0.14835535
-2.88444222,2.78601680,0.30935216,0.34202159,0.00082283,0.04106586,0.49992037,2.42709784,0.00491117,0.15708250
-2.87843922,2.88097675,0.31837882,0.36549720,0.00088056,0.04338369,0.50878107,2.48882956,0.00517761,0.16606814
-2.87243622,2.97877502,0.32770810,0.38907335,0.00094197,0.04577873,0.51812108,2.55367547,0.00545137,0.17517616
-2.86643322,3.07750407,0.33711475,0.41242290,0.00100585,0.04821923,0.52765875,2.62014478,0.00572807,0.18426030
-2.86043022,3.17512207,0.34635839,0.43520974,0.00107094,0.05067013,0.53708963,2.68661843,0.00600297,0.19316750
-2.85442721,3.26950317,0.35519043,0.45709708,0.00113597,0.05309396,0.54609413,2.75138834,0.00627105,0.20174174
-2.84842421,3.35849376,0.36336151,0.47775601,0.00119965,0.05545183,0.55434633,2.81270223,0.00652715,0.20982811
-2.84242121,3.43997275,0.37062925,0.49687430,0.00126073,0.05770456,0.56152363,2.86881250,0.00676616,0.21727709
-2.83641821,3.51191366,0.37676602,0.51416486,0.00131805,0.05981388,0.56731673,2.91802743,0.00698313,0.22394880
-2.83041521,3.57244582,0.38156631,0.52937364,0.00137055,0.06174355,0.57143973,2.95876259,0.00717349,0.22971704
-2.82441221,3.61991239,0.38485354,0.54228660,0.00141734,0.06346048,0.57363974,2.98959049,0.00733318,0.23447306
-2.81840920,3.65292247,0.38648585,0.55273534,0.00145767,0.06493568,0.57370565,3.00928621,0.00745883,0.23812876
-2.81240620,3.67039514,0.38636067,0.56060132,0.00149106,0.06614513,0.57147567,3.01686714,0.00754786,0.24061932
-2.80640320,3.67159335,0.38441794,0.56581836,0.00151724,0.06707037,0.56684323,3.01162496,0.00759861,0.24190500
-2.80040020,3.65614618,0.38064173,0.56837331,0.00153624,0.06769892,0.55976099,2.99314844,0.00761041,0.24197216
-2.79439720,3.62405843,0.37506026,0.56830496,0.00154835,0.06802444,0.55024280,2.96133600,0.00758360,0.24083338
-2.78839420,3.57570709,0.36774435,0.56570117,0.00155416,0.06804668,0.53836339,2.91639740,0.00751956,0.23852668
-2.78239120,3.51182491,0.35880432,0.56069445,0.00155454,0.06777116,0.52425594,2.85884455,0.00742064,0.23511389
-2.77638819,3.43347187,0.34838562,0.55345617,0.00155065,0.06720871,0.50810753,2.78947181,0.00729010,0.23067829
-2.77038519,3.34199589,0.33666324,0.54418973,0.00154389,0.06637477,0.49015262,2.70932669,0.00713199,0.22532151
-2.76438219,3.23898467,0.32383535,0.53312302,0.00153586,0.06528868,0.47066509,2.61967240,0.00695099,0.21915994
-2.75837919,3.12621086,0.31011638,0.52050046,0.00152837,0.06397273,0.44994886,2.52194391,0.00675225,0.21232077
-2.75237619,3.00557298,0.29572981,0.50657511,0.00152331,0.06245135,0.42832777,2.41769953,0.00654123,0.20493784
-2.74637319,2.87903487,0.28090113,0.49160113,0.00152267,0.06075020,0.40613505,2.30857019,0.00632345,0.19714745
-2.74037019,2.74856601,0.26585105,0.47582677,0.00152841,0.05889535,0.38370276,2.19620856,0.00610435,0.18908429
-2.73436718,2.61608527,0.25078944,0.45948842,0.00154243,0.05691257,0.36135178,2.08224021,0.00588906,0.18087776
-2.72836418,2.48341015,0.23591002,0.44280563,0.00156650,0.05482671,0.33938262,1.96821861,0.00568226,0.17264861
-2.72236118,2.35221334,0.22138614,0.42597738,0.00160216,0.05266124,0.31806739,1.85558576,0.00548800,0.16450616
-2.71635818,2.22398789,0.20736755,0.40917962,0.00165069,0.05043793,0.29764329,1.74563966,0.00530962,0.15654619
-2.71035518,2.10002185,0.19397840,0.39256408,0.00171302,0.04817661,0.27830767,1.63950967,0.00514961,0.14884938
-2.70435218,1.98138271,0.18131632,0.37625815,0.00178969,0.04589514,0.26021491,1.53814011,0.00500962,0.14148047
-2.69834917,1.86891171,0.16945259,0.36036595,0.00188083,0.04360946,0.24347506,1.44228232,0.00489040,0.13448813
-2.69234617,1.76322727,0.15843325,0.34497015,0.00198606,0.04133368,0.22815417,1.35249492,0.00479182,0.12790528
-2.68634317,1.66473685,0.14828103,0.33013457,0.00210455,0.03908029,0.21427628,1.26915152,0.00471296,0.12175013
-2.68034017,1.57365596,0.13899803,0.31590726,0.00223499,0.03686042,0.20182678,1.19245513,0.00465218,0.11602753
-2.67433717,1.49003291,0.13056871,0.30232383,0.00237556,0.03468403,0.19075701,1.12245792,0.00460724,0.11073080
-2.66833417,1.41377783,0.12296339,0.28941094,0.00252405,0.03256021,0.18098973,1.05908527,0.00457541,0.10584376
-2.66233117,1.34469429,0.11614169,0.27718963,0.00267782,0.03049737,0.17242529,1.00216254,0.00455367,0.10134292
-2.65632816,1.28251191,0.11005609,0.26567850,0.00283394,0.02850342,0.16494807,0.95144315,0.00453882,0.09719979
-2.65032516,1.22691850,0.10465520,0.25489648,0.00298919,0.02658595,0.15843307,0.90663674,0.00452767,0.09338310
-2.64432216,1.17759022,0.09988674,0.24486506,0.00314024,0.02475231,0.15275219,0.86743591,0.00451717,0.08986094
-2.63831916,1.13421855,0.09570017,0.23561006,0.00328366,0.02300969,0.14778011,0.83354055,0.00450460,0.08660265
-2.63231616,1.09653301,0.09204873,0.22716272,0.00341609,0.02136511,0.14339946,0.80467863,0.00448760,0.08358056
-2.62631316,1.06431874,0.08889103,0.21956014,0.00353432,0.01982546,0.13950518,0.78062273,0.00446438,0.08077130
-2.62031016,1.03742849,0.08619199,0.21284507,0.00363538,0.01839739,0.13600788,0.76120171,0.00443370,0.07815681
-2.61430715,1.01578847,0.08392333,0.20706506,0.00371669,0.01708732,0.13283612,0.74630709,0.00439495,0.07572505
-2.60830415,0.99939813,0.08206342,0.20227095,0.00377607,0.01590132,0.12993767,0.73589417,0.00434818,0.07347022
-2.60230115,0.98832404,0.08059675,0.19851492,0.00381189,0.01484505,0.12727960,0.72997778,0.00429404,0.07139267
-2.59629815,0.98268817,0.07951291,0.19584796,0.00382307,0.01392370,0.12484749,0.72862327,0.00423374,0.06949849
-2.59029515,0.98265150,0.07880528,0.19431707,0.00380913,0.01314186,0.12264360,0.73193306,0.00416899,0.06779878
-2.58429215,0.98839358,0.07846948,0.19396219,0.00377024,0.01250352,0.12068432,0.74002960,0.00410188,0.06630859
-2.57828914,1.00008930,0.07850174,0.19481304,0.00370718,0.01201197,0.11899701,0.75303571,0.00403476,0.06504578
-2.57228614,1.01788412,0.07889715,0.19688610,0.00362132,0.01166981,0.11761642,0.77105328,0.00397015,0.06402963
-2.56628314,1.04186896,0.07964812,0.20018175,0.00351459,0.01147888,0.11658084,0.79414150,0.00391055,0.06327948
-2.56028014,1.07205625,0.08074293,0.20468190,0.00338944,0.01144030,0.11592829,0.82229581,0.00385834,0.06281333
-2.55427714,1.10835849,0.08216458,0.21034810,0.00324874,0.01155448,0.11569284,0.85542878,0.00381565,0.06264654
-2.54827414,1.15057054,0.08389005,0.21712047,0.00309569,0.01182116,0.11590127,0.89335395,0.00378424,0.06279067
-2.54227114,1.19835678,0.08588982,0.22491732,0.00293381,0.01223949,0.11657034,0.93577374,0.00376541,0.06325260
-2.53626813,1.25124410,0.08812796,0.23363581,0.00276679,0.01280810,0.11770457,0.98227223,0.00375995,0.06403381
-2.53026513,1.30862123,0.09056258,0.24315340,0.00259842,0.01352517,0.11929493,1.03231322,0.00376804,0.06513004
-2.52426213,1.36974481,0.09314669,0.25333029,0.00243255,0.01438859,0.12131817,1.08524427,0.00378928,0.06653124
-2.51825913,1.43375215,0.09582944,0.26401269,0.00227298,0.01539598,0.12373706,1.14030636,0.00382271,0.06822181
-2.51225613,1.49968014,0.09855767,0.27503674,0.00212345,0.01654487,0.12650139,1.19664924,0.00386679,0.07018114
-2.50625313,1.56648980,0.10127770,0.28623310,0.00198756,0.01783268,0.12954969,1.25335174,0.00391951,0.07238445
-2.50025013,1.63309511,0.10393717,0.29743172,0.00186872,0.01925683,0.13281147,1.30944624,0.00397848,0.07480377
-2.49424712,1.69839502,0.10648700,0.30846684,0.00177015,0.02081466,0.13621004,1.36394627,0.00404096,0.07740905
-2.48824412,1.76130694,0.10888314,0.31918172,0.00169486,0.02250343,0.13966551,1.41587600,0.00410407,0.08016941
-2.48224112,1.82080023,0.11108823,0.32943308,0.00164560,0.02432010,0.14309803,1.46430014,0.00416482,0.08305430
-2.47623812,1.87592785,0.11307291,0.33909481,0.00162486,0.02626124,0.14643081,1.50835308,0.00422029,0.08603457
-2.47023512,1.92585481,0.11481675,0.34806089,0.00163485,0.02832266,0.14959309,1.54726559,0.00426769,0.08908347
-2.46423212,1.96988185,0.11630881,0.35624728,0.00167748,0.03049916,0.15252257,1.58038814,0.00430452,0.09217726
-2.45822911,2.00746347,0.11754770,0.36359281,0.00175431,0.03278411,0.15516742,1.60720956,0.00432858,0.09529577
-2.45222611,2.03821927,0.11854119,0.37005883,0.00186656,0.03516905,0.15748769,1.62737043,0.00433811,0.09842246
-2.44622311,2.06193847,0.11930540,0.37562796,0.00201501,0.03764331,0.15945597,1.64067049,0.00433181,0.10154440
-2.44022011,2.07857749,0.11986356,0.38030171,0.00220001,0.04019358,0.16105748,1.64707017,0.00430883,0.10465180
-2.43421711,2.08825100,0.12024452,0.38409747,0.00242138,0.04280363,0.16228948,1.64668607,0.00426883,0.10773741
-2.42821411,2.09121737,0.12048098,0.38704483,0.00267840,0.04545401,0.16316009,1.63978120,0.00421193,0.11079574
-2.42221111,2.08785943,0.12060760,0.38918168,0.00296973,0.04812201,0.16368670,1.62675048,0.00413870,0.11382214
-2.41620810,2.07866203,0.12065914,0.39055017,0.00329337,0.05078161,0.16389396,1.60810252,0.00405008,0.11681188
-2.41020510,2.06418774,0.12066863,0.39119304,0.00364666,0.05340375,0.16381163,1.58443895,0.00394732,0.11975925
-2.40420210,2.04505224,0.12066585,0.39115031,0.00402620,0.05595670,0.16347241,1.55643224,0.00383196,0.12265685
-2.39819910,2.02190088,0.12067597,0.39045672,0.00442792,0.05840664,0.16290978,1.52480343,0.00370568,0.12549504
-2.39219610,1.99538758,0.12071864,0.38914002,0.00484707,0.06071841,0.16215622,1.49030077,0.00357032,0.12826164
-2.38619310,1.96615711,0.12080749,0.38722014,0.00527827,0.06285645,0.16124163,1.45368027,0.00342775,0.13094196
-2.38019010,1.93483165,0.12094998,0.38470940,0.00571561,0.06478583,0.16019234,1.41568899,0.00327982,0.13351908
-2.37418709,1.90200177,0.12114779,0.38161358,0.00615273,0.06647338,0.15903046,1.37705147,0.00312833,0.13597451
-2.36818409,1.86822214,0.12139750,0.37793378,0.00658299,0.06788887,0.15777381,1.33845982,0.00297500,0.13828901
-2.36218109,1.83401159,0.12169169,0.37366895,0.00699957,0.06900611,0.15643629,1.30056738,0.00282141,0.14044372
-2.35617809,1.79985691,0.12202024,0.36881885,0.00739568,0.06980404,0.15502868,1.26398572,0.00266902,0.14242139
-2.35017509,1.76621989,0.12237184,0.36338716,0.00776473,0.07026765,0.15355975,1.22928480,0.00251914,0.14420768
-2.34417209,1.73354625,0.12273561,0.35738462,0.00810049,0.07038870,0.15203763,1.19699556,0.00237296,0.14579243
-2.33816908,1.70227586,0.12310262,0.35083184,0.00839729,0.07016623,0.15047122,1.16761440,0.00223153,0.14717086
-2.33216608,1.67285294,0.12346736,0.34376172,0.00865016,0.06960680,0.14887172,1.14160878,0.00209583,0.14834454
-2.32616308,1.64573538,0.12382897,0.33622120,0.00885499,0.06872448,0.14725389,1.11942332,0.00196671,0.14932212
-2.32016008,1.62140236,0.12419224,0.32827228,0.00900863,0.06754051,0.14563723,1.10148566,0.00184500,0.15011977
-2.31415708,1.60035954,0.12456821,0.31999234,0.00910898,0.06608272,0.14404678,1.08821145,0.00173146,0.15076120
-2.30815408,1.58314134,0.12497444,0.31147359,0.00915501,0.06438477,0.14251358,1.08000813,0.00162685,0.15127742
-2.30215108,1.57031014,0.12543494,0.30282192,0.00914681,0.06248502,0.14107474,1.07727684,0.00153191,0.15170603
-2.29614807,1.56245215,0.12597966,0.29415502,0.00908551,0.06042547,0.13977311,1.08041248,0.00144737,0.15209029
-2.29014507,1.56017026,0.12664370,0.28560018,0.00897324,0.05825039,0.13865655,1.08980164,0.00137399,0.15247776
-2.28414207,1.56407402,0.12746616,0.27729166,0.00881301,0.05600502,0.13777687,1.10581835,0.00131253,0.15291888
-2.27813907,1.57476714,0.12848882,0.26936795,0.00860862,0.05373426,0.13718847,1.12881782,0.00126374,0.15346517
-2.27213607,1.59283313,0.12975459,0.26196909,0.00836447,0.05148142,0.13694672,1.15912828,0.00122839,0.15416750
-2.26613307,1.61881943,0.13130590,0.25523411,0.00808545,0.04928706,0.13710624,1.19704118,0.00120721,0.15507423
-2.26013007,1.65322073,0.13318301,0.24929869,0.00777672,0.04718801,0.13771909,1.24280007,0.00120092,0.15622940
-2.25412706,1.69646190,0.13542241,0.24429320,0.00744363,0.04521656,0.13883289,1.29658849,0.00121018,0.15767107
-2.24812406,1.74888119,0.13805527,0.24034108,0.00709150,0.04339983,0.14048914,1.35851730,0.00123560,0.15942972
-2.24212106,1.81071401,0.14110609,0.23755754,0.00672554,0.04175940,0.14272152,1.42861183,0.00127767,0.16152695
-2.23611806,1.88207792,0.14459152,0.23604854,0.00635069,0.04031106,0.14555454,1.50679943,0.00133682,0.16397437
-2.23011506,1.96295901,0.14851940,0.23590999,0.00597157,0.03906484,0.14900226,1.59289773,0.00141332,0.16677278
-2.22411206,2.05320029,0.15288807,0.23722703,0.00559237,0.03802517,0.15306738,1.68660425,0.00150730,0.16991163
-2.21810905,2.15249215,0.15768593,0.24007321,0.00521685,0.03719118,0.15774054,1.78748780,0.00161875,0.17336881
-2.21210605,2.26036539,0.16289127,0.24450964,0.00484827,0.03655716,0.16299992,1.89498215,0.00174744,0.17711075
-2.20610305,2.37618711,0.16847231,0.25058375,0.00448941,0.03611312,0.16881121,2.00838243,0.00189297,0.18109284
-2.20010005,2.49915950,0.17438756,0.25832781,0.00414258,0.03584535,0.17512770,2.12684474,0.00205471,0.18526014
-2.19409705,2.62832202,0.18058629,0.26775700,0.00380963,0.03573708,0.18189085,2.24938918,0.00223180,0.18954842
-2.18809405,2.76255709,0.18700928,0.27886718,0.00349200,0.03576916,0.18903096,2.37490673,0.00242317,0.19388546
-2.18209105,2.90059927,0.19358968,0.29163224,0.00319075,0.03592067,0.19646819,2.50217006,0.00262748,0.19819262
-2.17608804,3.04104833,0.20025405,0.30600136,0.00290660,0.03616954,0.20411380,2.62984825,0.00284315,0.20238663
-2.17008504,3.18238598,0.20692352,0.32189606,0.00263997,0.03649312,0.21187157,2.75652550,0.00306837,0.20638156
-2.16408204,3.32299637,0.21351501,0.33920754,0.00239104,0.03686870,0.21963946,2.88072343,0.00330108,0.21009091
-2.15807904,3.46119009,0.21994258,0.35779427,0.00215975,0.03727395,0.22731143,3.00092667,0.00353902,0.21342983
-2.15207604,3.59523153,0.22611881,0.37748027,0.00194588,0.03768733,0.23477938,3.11561126,0.00377971,0.21631735
-2.14607304,3.72336915,0.23195629,0.39805426,0.00174905,0.03808841,0.24193528,3.22327518,0.00402052,0.21867848
-2.14007004,3.84386828,0.23736903,0.41926985,0.00156874,0.03845814,0.24867332,3.32247024,0.00425866,0.22044636
-2.13406703,3.95504569,0.24227405,0.44084716,0.00140434,0.03877907,0.25489216,3.41183463,0.00449126,0.22156411
-2.12806403,4.05530540,0.24659286,0.46247581,0.00125516,0.03903553,0.26049719,3.49012507,0.00471542,0.22198650
-2.12206103,4.14317480,0.25025302,0.48381950,0.00112040,0.03921379,0.26540276,3.55624772,0.00492823,0.22168133
-2.11605803,4.21734016,0.25318959,0.50452219,0.00099926,0.03930210,0.26953438,3.60928692,0.00512686,0.22063043
-2.11005503,4.27668059,0.25534665,0.52421562,0.00089085,0.03929085,0.27283074,3.64853080,0.00530864,0.21883033
-2.10405203,4.32029936,0.25667863,0.54252827,0.00079430,0.03917255,0.27524561,3.67349292,0.00547106,0.21629252
-2.09804902,4.34755154,0.25715156,0.55909518,0.00070868,0.03894194,0.27674949,3.68392912,0.00561193,0.21304328
-2.09204602,4.35806689,0.25674421,0.57356852,0.00063310,0.03859596,0.27733096,3.67984897,0.00572936,0.20912311
-2.08604302,4.35176698,0.25544895,0.58562837,0.00056666,0.03813380,0.27699770,3.66152120,0.00582184,0.20458578
-2.08004002,4.32887582,0.25327242,0.59499325,0.00050851,0.03755686,0.27577710,3.62947285,0.00588831,0.19949702
-2.07403702,4.28992300,0.25023585,0.60143000,0.00045781,0.03686874,0.27371645,3.58448171,0.00592820,0.19393290
-2.06803402,4.23573910,0.24637512,0.60476242,0.00041382,0.03607518,0.27088255,3.52756242,0.00594139,0.18797795
-2.06203102,4.16744296,0.24174038,0.60487832,0.00037583,0.03518396,0.26736096,3.45994602,0.00592832,0.18172306
-2.05602801,4.08642087,0.23639536,0.60173463,0.00034322,0.03420480,0.26325455,3.38305379,0.00588989,0.17526331
-2.05002501,3.99429804,0.23041620,0.59536021,0.00031547,0.03314919,0.25868170,3.29846575,0.00582752,0.16869567
-2.04402201,3.89290295,0.22389004,0.58585621,0.00029215,0.03203020,0.25377384,3.20788478,0.00574305,0.16211675
-2.03801901,3.78422564,0.21691312,0.57339404,0.00027293,0.03086221,0.24867276,3.11309739,0.00563875,0.15562061
-2.03201601,3.67037112,0.20958871,0.55821080,0.00025761,0.02966068,0.24352732,3.01593237,0.00551722,0.14929672
-2.02601301,3.55350944,0.20202474,0.54060264,0.00024608,0.02844184,0.23849006,2.91821849,0.00538133,0.14322808
-2.02001001,3.43582406,0.19433134,0.52091602,0.00023836,0.02722229,0.23371353,2.82174276,0.00523417,0.13748965
-2.01400700,3.31946037,0.18661823,0.49953757,0.00023459,0.02601873,0.22934657,2.72821042,0.00507892,0.13214694
-2.00800400,3.20647603,0.17899228,0.47688280,0.00023501,0.02484755,0.22553070,2.63920819,0.00491881,0.12725503
-2.00200100,3.09879501,0.17155507,0.45338417,0.00023996,0.02372450,0.22239663,2.55617166,0.00475705,0.12285782
-1.99599800,2.99816675,0.16440077,0.42947912,0.00024990,0.02266435,0.22006107,2.48035813,0.00459672,0.11898766
-1.98999500,2.90613185,0.15761425,0.40559837,0.00026536,0.02168059,0.21862397,2.41282549,0.00444073,0.11566522
-1.98399200,2.82399530,0.15126959,0.38215512,0.00028694,0.02078515,0.21816624,2.35441775,0.00429175,0.11289979
-1.97798899,2.75280793,0.14542898,0.35953530,0.00031530,0.01998821,0.21874802,2.30575748,0.00415221,0.11068975
-1.97198599,2.69335627,0.14014207,0.33808928,0.00035113,0.01929802,0.22040757,2.26724506,0.00402421,0.10902332
-1.96598299,2.64616084,0.13544572,0.31812526,0.00039512,0.01872080,0.22316074,2.23906456,0.00390955,0.10787952
-1.95997999,2.61148241,0.13136421,0.29990431,0.00044797,0.01826074,0.22700113,2.22119547,0.00380973,0.10722936
-1.95397699,2.58933526,0.12790980,0.28363716,0.00051028,0.01791996,0.23190072,2.21342967,0.00372591,0.10703698
-1.94797399,2.57950653,0.12508359,0.26948271,0.00058261,0.01769861,0.23781115,2.21539241,0.00365899,0.10726110
-1.94197099,2.58158038,0.12287675,0.25754793,0.00066537,0.01759501,0.24466535,2.22656645,0.00360959,0.10785627
-1.93596798,2.59496541,0.12127177,0.24788932,0.00075882,0.01760576,0.25237961,2.24631784,0.00357812,0.10877426
-1.92996498,2.61892407,0.12024399,0.24051528,0.00086303,0.01772594,0.26085587,2.27392245,0.00356480,0.10996534
-1.92396198,2.65260253,0.11976306,0.23538958,0.00097785,0.01794930,0.26998427,2.30859181,0.00356970,0.11137946
-1.91795898,2.69505983,0.11979442,0.23243542,0.00110287,0.01826848,0.27964575,2.34949752,0.00359281,0.11296733
-1.91195598,2.74529517,0.12030069,0.23154007,0.00123741,0.01867514,0.28971465,2.39579307,0.00363401,0.11468139
-1.90595298,2.80227239,0.12124293,0.23255975,0.00138048,0.01916024,0.30006133,2.44663262,0.00369319,0.11647657
-1.89994997,2.86494120,0.12258169,0.23532476,0.00153079,0.01971410,0.31055463,2.50118623,0.00377020,0.11831098
-1.89394697,2.93225467,0.12427798,0.23964467,0.00168677,0.02032660,0.32106419,2.55865118,0.00386491,0.12014636
-1.88794397,3.00318298,0.12629396,0.24531346,0.00184654,0.02098731,0.33146259,2.61825972,0.00397721,0.12194848
-1.88194097,3.07672366,0.12859352,0.25211467,0.00200799,0.02168554,0.34162732,2.67928316,0.00410697,0.12368732
-1.87593797,3.15190852,0.13114260,0.25982635,0.00216877,0.02241046,0.35144250,2.74103292,0.00425411,0.12533721
-1.86993497,3.22780811,0.13390950,0.26822597,0.00232636,0.02315115,0.36080041,2.80285915,0.00441849,0.12687683
-1.86393197,3.30353401,0.13686497,0.27709510,0.00247817,0.02389667,0.36960284,2.86414737,0.00459995,0.12828917
-1.85792896,3.37823999,0.13998227,0.28622389,0.00262152,0.02463614,0.37776219,2.92431422,0.00479825,0.12956139
-1.85192596,3.45112236,0.14323711,0.29541527,0.00275382,0.02535877,0.38520237,2.98280269,0.00501303,0.13068470
-1.84592296,3.52142045,0.14660758,0.30448889,0.00287256,0.02605397,0.39185953,3.03907779,0.00524376,0.13165416
-1.83991996,3.58841743,0.15007406,0.31328450,0.00297544,0.02671142,0.39768251,3.09262320,0.00548975,0.13246850
-1.83391696,3.65144207,0.15361905,0.32166494,0.00306044,0.02732121,0.40263315,3.14293923,0.00575006,0.13312990
-1.82791396,3.70987135,0.15722700,0.32951837,0.00312588,0.02787396,0.40668635,3.18954263,0.00602348,0.13364382
-1.82191096,3.76313423,0.16088412,0.33675983,0.00317046,0.02836094,0.40982987,3.23196826,0.00630853,0.13401871
-1.81590795,3.81071627,0.16457811,0.34333194,0.00319334,0.02877421,0.41206399,3.26977267,0.00660340,0.13426588
-1.80990495,3.85216490,0.16829790,0.34920467,0.00319416,0.02910682,0.41340088,3.30253944,0.00690597,0.13439916
-1.80390195,3.88709496,0.17203325,0.35437410,0.00317302,0.02935288,0.41386387,3.32988595,0.00721381,0.13443468
-1.79789895,3.91519421,0.17577437,0.35886031,0.00313053,0.02950777,0.41348648,3.35147124,0.00752415,0.13439057
-1.79189595,3.93622824,0.17951148,0.36270424,0.00306773,0.02956817,0.41231139,3.36700443,0.00783395,0.13428664
-1.78589295,3.95004449,0.18323428,0.36596379,0.00298611,0.02953219,0.41038930,3.37625322,0.00813991,0.13414402
-1.77988994,3.95657504,0.18693143,0.36870914,0.00288751,0.02939940,0.40777776,3.37905210,0.00843849,0.13398481
-1.77388694,3.95583791,0.19059008,0.37101770,0.00277408,0.02917083,0.40454005,3.37530952,0.00872602,0.13383171
-1.76788394,3.94793676,0.19419536,0.37296865,0.00264820,0.02884894,0.40074414,3.36501393,0.00899869,0.13370760
-1.76188094,3.93305893,0.19773006,0.37463755,0.00251243,0.02843753,0.39646168,3.34823820,0.00925266,0.13363525
-1.75587794,3.91147194,0.20117435,0.37609117,0.00236937,0.02794168,0.39176726,3.32514222,0.00948416,0.13363690
-1.74987494,3.88351864,0.20450574,0.37738282,0.00222163,0.02736756,0.38673770,3.29597351,0.00968952,0.13373404
-1.74387194,3.84961111,0.20769914,0.37854854,0.00207177,0.02672225,0.38145159,3.26106582,0.00986528,0.13394708
-1.73786893,3.81022374,0.21072728,0.37960412,0.00192218,0.02601363,0.37598892,3.22083577,0.01000829,0.13429523
-1.73186593,3.76588551,0.21356122,0.38054344,0.00177507,0.02525011,0.37043075,3.17577740,0.01011580,0.13479631
-1.72586293,3.71717191,0.21617113,0.38133796,0.00163240,0.02444048,0.36485900,3.12645501,0.01018551,0.13546667
-1.71985993,3.66469646,0.21852732,0.38193754,0.00149587,0.02359371,0.35935619,3.07349416,0.01021570,0.13632116
-1.71385693,3.60910206,0.22060133,0.38227253,0.00136688,0.02271879,0.35400499,3.01757112,0.01020525,0.13737305
-1.70785393,3.55105204,0.22236713,0.38225709,0.00124653,0.02182456,0.34888772,2.95940091,0.01015371,0.13863402
-1.70185093,3.49122103,0.22380243,0.38179340,0.00113562,0.02091961,0.34408555,2.89972400,0.01006135,0.14011406
-1.69584792,3.43028541,0.22488980,0.38077673,0.00103467,0.02001215,0.33967741,2.83929199,0.00992918,0.14182140
-1.68984492,3.36891341,0.22561776,0.37910103,0.00094391,0.01910992,0.33573866,2.77885237,0.00975892,0.14376226
-1.68384192,3.30775467,0.22598165,0.37666472,0.00086337,0.01822018,0.33233938,2.71913269,0.00955300,0.14594058
-1.67783892,3.24742939,0.22598417,0.37337640,0.00079282,0.01734961,0.32954251,2.66082445,0.00931450,0.14835768
-1.67183592,3.18851701,0.22563569,0.36916027,0.00073187,0.01650435,0.32740167,2.60456708,0.00904712,0.15101173
-1.66583292,3.13154487,0.22495410,0.36396084,0.00067998,0.01568995,0.32595901,2.55093254,0.00875503,0.15389726
-1.65982991,3.07697702,0.22396443,0.35774689,0.00063650,0.01491140,0.32524297,2.50041096,0.00844280,0.15700457
-1.65382691,3.02520369,0.22269801,0.35051433,0.00060069,0.01417310,0.32526626,2.45339810,0.00811530,0.16031913
-1.64782391,2.97653210,0.22119144,0.34228804,0.00057173,0.01347893,0.32602413,2.41018500,0.00777753,0.16382105
