energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.40670335,1.41123383,0.46351179,0.45147060,0.00415894,0.09013506,0.39318854,0.25272872,0.01230384,0.66249735
-3.40070035,1.39047721,0.45869134,0.44277414,0.00462859,0.08831219,0.39024922,0.24903237,0.01219233,0.65348012
-3.39469735,1.36600821,0.45233229,0.43259344,0.00514928,0.08611385,0.38651119,0.24489805,0.01205258,0.64273213
-3.38869435,1.33889866,0.44475112,0.42127194,0.00572134,0.08360949,0.38223905,0.24053505,0.01189285,0.63075960
-3.38269135,1.31027274,0.43629049,0.40917008,0.00634374,0.08087632,0.37769956,0.23616272,0.01172135,0.61810031
-3.37668834,1.28126903,0.42730786,0.39665359,0.00701394,0.07799701,0.37315139,0.23200323,0.01154583,0.60530565
-3.37068534,1.25300247,0.41816364,0.38408187,0.00772777,0.07505722,0.36883533,0.22827398,0.01137334,0.59292223
-3.36468234,1.22652761,0.40920947,0.37179699,0.00847937,0.07214308,0.36496531,0.22518024,0.01120991,0.58147371
-3.35867934,1.20280463,0.40077692,0.36011366,0.00926120,0.06933865,0.36172079,0.22290807,0.01106032,0.57144356
-3.35267634,1.18266941,0.39316720,0.34931050,0.01006405,0.06672351,0.35924071,0.22161788,0.01092798,0.56325943
-3.34667334,1.16680871,0.38664208,0.33962305,0.01087725,0.06437048,0.35761934,0.22143889,0.01081479,0.55727954
-3.34067034,1.15574121,0.38141648,0.33123851,0.01168877,0.06234361,0.35690412,0.22246451,0.01072119,0.55378179
-3.33466733,1.14980507,0.37765272,0.32429252,0.01248560,0.06069652,0.35709563,0.22474904,0.01064625,0.55295567
-3.32866433,1.14915216,0.37545683,0.31886790,0.01325397,0.05947096,0.35814955,0.22830566,0.01058774,0.55489744
-3.32266133,1.15374908,0.37487670,0.31499525,0.01397979,0.05869587,0.35998053,0.23310573,0.01054247,0.55960848
-3.31665833,1.16338452,0.37590227,0.31265534,0.01464905,0.05838681,0.36246767,0.23907966,0.01050648,0.56699704
-3.31065533,1.17768268,0.37846744,0.31178309,0.01524824,0.05854573,0.36546134,0.24611904,0.01047539,0.57688297
-3.30465233,1.19612184,0.38245368,0.31227280,0.01576481,0.05916126,0.36879101,0.25408020,0.01044477,0.58900550
-3.29864932,1.21805739,0.38769516,0.31398444,0.01618755,0.06020928,0.37227355,0.26278893,0.01041045,0.60303353
-3.29264632,1.24274824,0.39398504,0.31675059,0.01650701,0.06165395,0.37572181,0.27204632,0.01036891,0.61857818
-3.28664332,1.26938558,0.40108276,0.32038388,0.01671581,0.06344901,0.37895283,0.28163546,0.01031758,0.63520701
-3.28064032,1.29712302,0.40872206,0.32468447,0.01680892,0.06553943,0.38179555,0.29132880,0.01025511,0.65245954
-3.27463732,1.32510689,0.41661945,0.32944740,0.01678378,0.06786323,0.38409754,0.30089594,0.01018160,0.66986341
-3.26863432,1.35250572,0.42448291,0.33446957,0.01664049,0.07035360,0.38573059,0.31011153,0.01009875,0.68695075
-3.26263132,1.37853807,0.43202058,0.33955614,0.01638171,0.07294100,0.38659492,0.31876308,0.01000991,0.70327407
-3.25662831,1.40249762,0.43894917,0.34452617,0.01601260,0.07555545,0.38662198,0.32665834,0.00992011,0.71842124
-3.25062531,1.42377497,0.44500194,0.34921740,0.01554066,0.07812872,0.38577574,0.33363198,0.00983592,0.73202903
-3.24462231,1.44187539,0.44993611,0.35349015,0.01497542,0.08059646,0.38405255,0.33955135,0.00976534,0.74379465
-3.23861931,1.45643218,0.45353932,0.35723015,0.01432814,0.08290016,0.38147972,0.34432112,0.00971750,0.75348513
-3.23261631,1.46721513,0.45563532,0.36035050,0.01361143,0.08498885,0.37811287,0.34788652,0.00970236,0.76094389
-3.22661331,1.47413412,0.45608838,0.36279254,0.01283884,0.08682057,0.37403244,0.35023516,0.00973037,0.76609457
-3.22061031,1.47723771,0.45480665,0.36452594,0.01202443,0.08836343,0.36933930,0.35139731,0.00981202,0.76894186
-3.21460730,1.47670696,0.45174414,0.36554778,0.01118239,0.08959634,0.36415002,0.35144458,0.00995747,0.76956920
-3.20860430,1.47284468,0.44690144,0.36588094,0.01032660,0.09050925,0.35859174,0.35048709,0.01017603,0.76813372
-3.20260130,1.46606075,0.44032502,0.36557177,0.00947035,0.09110311,0.35279711,0.34866927,0.01047581,0.76485837
-3.19659830,1.45685393,0.43210527,0.36468716,0.00862598,0.09138928,0.34689928,0.34616433,0.01086328,0.76002168
-3.19059530,1.44579101,0.42237327,0.36331112,0.00780468,0.09138872,0.34102729,0.34316776,0.01134290,0.75394557
-3.18459230,1.43348399,0.41129636,0.36154101,0.00701629,0.09113074,0.33530189,0.33988996,0.01191687,0.74698167
-3.17858929,1.42056632,0.39907285,0.35948357,0.00626922,0.09065156,0.32983198,0.33654848,0.01258489,0.73949675
-3.17258629,1.40766896,0.38592582,0.35725078,0.00557038,0.08999268,0.32471169,0.33335991,0.01334402,0.73185786
-3.16658329,1.39539726,0.37209640,0.35495577,0.00492523,0.08919912,0.32001823,0.33053206,0.01418868,0.72441774
-3.16058029,1.38430954,0.35783669,0.35270898,0.00433781,0.08831770,0.31581046,0.32825636,0.01511068,0.71750127
-3.15457729,1.37489810,0.34340269,0.35061447,0.00381087,0.08739526,0.31212825,0.32670111,0.01609943,0.71139327
-3.14857429,1.36757346,0.32904727,0.34876672,0.00334601,0.08647717,0.30899261,0.32600555,0.01714219,0.70632830
-3.14257129,1.36265222,0.31501365,0.34724799,0.00294383,0.08560587,0.30640651,0.32627515,0.01822442,0.70248288
-3.13656828,1.36034912,0.30152944,0.34612616,0.00260413,0.08481975,0.30435647,0.32757816,0.01933025,0.69997020
-3.13056528,1.36077333,0.28880148,0.34545330,0.00232604,0.08415224,0.30281464,0.32994354,0.02044297,0.69883768
-3.12456228,1.36392906,0.27701159,0.34526499,0.00210824,0.08363119,0.30174160,0.33336038,0.02154553,0.69906729
-3.11855928,1.36972038,0.26631331,0.34558021,0.00194903,0.08327846,0.30108949,0.33777878,0.02262116,0.70057852
-3.11255628,1.37795982,0.25682961,0.34640209,0.00184655,0.08310984,0.30080560,0.34311197,0.02365385,0.70323384
-3.10655328,1.38838028,0.24865167,0.34771914,0.00179879,0.08313506,0.30083623,0.34923992,0.02462888,0.70684623
-3.10055028,1.40064972,0.24183857,0.34950720,0.00180376,0.08335803,0.30113066,0.35601386,0.02553329,0.71118845
-3.09454727,1.41438791,0.23641785,0.35173180,0.00185944,0.08377715,0.30164523,0.36326187,0.02635620,0.71600362
-3.08854427,1.42918450,0.23238681,0.35435091,0.00196390,0.08438570,0.30234727,0.37079521,0.02708911,0.72101647
-3.08254127,1.44461764,0.22971445,0.35731798,0.00211523,0.08517227,0.30321890,0.37841507,0.02772601,0.72594501
-3.07653827,1.46027258,0.22834395,0.36058514,0.00231161,0.08612108,0.30426047,0.38591969,0.02826348,0.73051192
-3.07053527,1.47575944,0.22819550,0.36410637,0.00255120,0.08721244,0.30549352,0.39311153,0.02870055,0.73445548
-3.06453227,1.49072968,0.22916949,0.36784071,0.00283217,0.08842297,0.30696326,0.39980422,0.02903852,0.73753940
-3.05852926,1.50489068,0.23114977,0.37175516,0.00315267,0.08972596,0.30874033,0.40582914,0.02928071,0.73956155
-3.05252626,1.51801820,0.23400722,0.37582737,0.00351076,0.09109160,0.31092184,0.41104140,0.02943208,0.74036113
-3.04652326,1.52996624,0.23760322,0.38004797,0.00390446,0.09248725,0.31363159,0.41532505,0.02949883,0.73982432
-3.04052026,1.54067426,0.24179326,0.38442241,0.00433167,0.09387781,0.31701931,0.41859736,0.02948795,0.73788815
-3.03451726,1.55017143,0.24643047,0.38897238,0.00479023,0.09522604,0.32125904,0.42081199,0.02940687,0.73454269
-3.02851426,1.55857809,0.25136916,0.39373656,0.00527790,0.09649309,0.32654642,0.42196101,0.02926301,0.72983159
-3.02251126,1.56610419,0.25646819,0.39877088,0.00579240,0.09763912,0.33309497,0.42207568,0.02906351,0.72385095
-3.01650825,1.57304476,0.26159429,0.40414798,0.00633146,0.09862403,0.34113139,0.42122585,0.02881492,0.71674664
-3.01050525,1.57977260,0.26662511,0.40995605,0.00689285,0.09940836,0.35088978,0.41951824,0.02852314,0.70871023
-3.00450225,1.58672807,0.27145207,0.41629693,0.00747445,0.09995430,0.36260490,0.41709321,0.02819327,0.69997362
-2.99849925,1.59440637,0.27598282,0.42328342,0.00807425,0.10022676,0.37650465,0.41412059,0.02782971,0.69080245
-2.99249625,1.60334219,0.28014330,0.43103586,0.00869044,0.10019453,0.39280170,0.41079427,0.02743627,0.68148857
-2.98649325,1.61409227,0.28387926,0.43967796,0.00932143,0.09983142,0.41168465,0.40732593,0.02701638,0.67234157
-2.98049025,1.62721608,0.28715728,0.44933197,0.00996584,0.09911727,0.43330884,0.40393808,0.02657332,0.66367966
-2.97448724,1.64325498,0.28996500,0.46011332,0.01062252,0.09803894,0.45778711,0.40085651,0.02611057,0.65582007
-2.96848424,1.66271065,0.29231075,0.47212470,0.01129057,0.09659104,0.48518085,0.39830262,0.02563206,0.64906915
-2.96248124,1.68602310,0.29422246,0.48545000,0.01196923,0.09477642,0.51549169,0.39648562,0.02514245,0.64371246
-2.95647824,1.71354931,0.29574579,0.50014817,0.01265791,0.09260641,0.54865428,0.39559517,0.02464740,0.64000512
-2.95047524,1.74554314,0.29694172,0.51624722,0.01335609,0.09010074,0.58453047,0.39579448,0.02415375,0.63816265
-2.94447224,1.78213740,0.29788342,0.53373885,0.01406326,0.08728716,0.62290533,0.39721434,0.02366958,0.63835270
-2.93846923,1.82332902,0.29865282,0.55257373,0.01477885,0.08420076,0.66348543,0.39994812,0.02320428,0.64068794
-2.93246623,1.86896806,0.29933672,0.57265798,0.01550219,0.08088300,0.70589957,0.40404813,0.02276845,0.64522034
-2.92646323,1.91875137,0.30002279,0.59385087,0.01623240,0.07738053,0.74970229,0.40952332,0.02237372,0.65193728
-2.92046023,1.97222141,0.30079560,0.61596428,0.01696838,0.07374384,0.79438020,0.41633852,0.02203257,0.66075955
-2.91445723,2.02877079,0.30173281,0.63876378,0.01770878,0.07002578,0.83936122,0.42441524,0.02175793,0.67154153
-2.90845423,2.08765252,0.30290169,0.66197162,0.01845194,0.06628009,0.88402644,0.43363393,0.02156286,0.68407367
-2.90245123,2.14799602,0.30435619,0.68527166,0.01919594,0.06255995,0.92772457,0.44383769,0.02146017,0.69808724
-2.89644822,2.20882855,0.30613462,0.70831611,0.01993859,0.05891657,0.96978831,0.45483729,0.02146191,0.71326123
-2.89044522,2.26910136,0.30825804,0.73073383,0.02067747,0.05539808,1.00955230,0.46641713,0.02157907,0.72923149
-2.88444222,2.32771975,0.31072954,0.75214018,0.02140997,0.05204851,1.04637190,0.47834221,0.02182108,0.74560150
-2.87843922,2.38357603,0.31353423,0.77214784,0.02213336,0.04890710,1.07964223,0.49036548,0.02219556,0.76195477
-2.87243622,2.43558400,0.31664018,0.79037829,0.02284479,0.04600784,1.10881655,0.50223557,0.02270800,0.77786821
-2.86643322,2.48271383,0.32000006,0.80647358,0.02354141,0.04337932,1.13342338,0.51370447,0.02336159,0.79292611
-2.86043022,2.52402574,0.32355358,0.82010777,0.02422033,0.04104483,1.15308158,0.52453489,0.02415710,0.80673422
-2.85442721,2.55870130,0.32723044,0.83099772,0.02487875,0.03902269,1.16751274,0.53450706,0.02509288,0.81893331
-2.84842421,2.58607105,0.33095391,0.83891266,0.02551388,0.03732686,1.17655037,0.54342479,0.02616498,0.82921177
-2.84242121,2.60563734,0.33464459,0.84368224,0.02612305,0.03596765,1.18014555,0.55112047,0.02736734,0.83731664
-2.83641821,2.61709152,0.33822451,0.84520273,0.02670364,0.03495257,1.17836862,0.55745907,0.02869212,0.84306277
-2.83041521,2.62032485,0.34162109,0.84344104,0.02725311,0.03428721,1.17140706,0.56234081,0.03013003,0.84633953
-2.82441221,2.61543260,0.34477106,0.83843647,0.02776900,0.03397622,1.15955947,0.56570266,0.03167085,0.84711493
-2.81840920,2.60271143,0.34762399,0.83030019,0.02824890,0.03402409,1.14322598,0.56751853,0.03330389,0.84543688
-2.81240620,2.58265002,0.35014528,0.81921231,0.02869048,0.03443591,1.12289549,0.56779833,0.03501856,0.84143152
-2.80640320,2.55591338,0.35231859,0.80541685,0.02909146,0.03521798,1.09913019,0.56658579,0.03680484,0.83529862
-2.80040020,2.52332139,0.35414737,0.78921475,0.02944966,0.03637815,1.07254804,0.56395540,0.03865384,0.82730428
-2.79439720,2.48582248,0.35565562,0.77095507,0.02976298,0.03792593,1.04380383,0.56000840,0.04055815,0.81777109
-2.78839420,2.44446314,0.35688755,0.75102488,0.03002949,0.03987243,1.01356953,0.55486808,0.04251222,0.80706611
-2.78239120,2.40035459,0.35790632,0.72983810,0.03024742,0.04222990,0.98251463,0.54867461,0.04451252,0.79558719
-2.77638819,2.35463738,0.35879171,0.70782364,0.03041525,0.04501106,0.95128713,0.54157949,0.04655759,0.78374805
-2.77038519,2.30844537,0.35963683,0.68541323,0.03053170,0.04822818,0.92049579,0.53373990,0.04864791,0.77196268
-2.76438219,2.26286999,0.36054399,0.66302941,0.03059584,0.05189188,0.89069419,0.52531306,0.05078561,0.76062975
-2.75837919,2.21892607,0.36161970,0.64107386,0.03060704,0.05600977,0.86236700,0.51645089,0.05297398,0.75011746
-2.75237619,2.17752014,0.36296929,0.61991660,0.03056507,0.06058495,0.83591887,0.50729505,0.05521679,0.74074954
-2.74637319,2.13942240,0.36469101,0.59988618,0.03047004,0.06561439,0.81166621,0.49797258,0.05751755,0.73279291
-2.74037019,2.10524302,0.36687014,0.58126128,0.03032242,0.07108738,0.78983181,0.48859224,0.05987860,0.72644745
-2.73436718,2.07541382,0.36957332,0.56426394,0.03012298,0.07698398,0.77054271,0.47924179,0.06230014,0.72183832
-2.72836418,2.05017568,0.37284323,0.54905443,0.02987277,0.08327374,0.75383086,0.46998604,0.06477929,0.71901115
-2.72236118,2.02957245,0.37669421,0.53572824,0.02957304,0.08991462,0.73963681,0.46086612,0.06730920,0.71793032
-2.71635818,2.01345151,0.38110876,0.52431498,0.02922520,0.09685223,0.72781596,0.45189961,0.06987825,0.71848043
-2.71035518,2.00147110,0.38603544,0.51477934,0.02883073,0.10401960,0.71814733,0.44308178,0.07246949,0.72047092
-2.70435218,1.99311439,0.39138813,0.50702428,0.02839111,0.11133736,0.71034428,0.43438784,0.07506020,0.72364378
-2.69834917,1.98770989,0.39704695,0.50089601,0.02790783,0.11871449,0.70406708,0.42577596,0.07762190,0.72768396
-2.69234617,1.98445771,0.40286076,0.49619096,0.02738230,0.12604959,0.69893673,0.41719121,0.08012047,0.73223231
-2.68634317,1.98246084,0.40865128,0.49266439,0.02681588,0.13323279,0.69454962,0.40857004,0.08251677,0.73690035
-2.68034017,1.98076038,0.41421872,0.49004034,0.02620990,0.14014814,0.69049273,0.39984517,0.08476746,0.74128653
-2.67433717,1.97837369,0.41934870,0.48802267,0.02556569,0.14667644,0.68635866,0.39095081,0.08682620,0.74499324
-2.66833417,1.97433395,0.42382020,0.48630682,0.02488468,0.15269851,0.68176030,0.38182782,0.08864503,0.74764394
-2.66233117,1.96772969,0.42741421,0.48459176,0.02416846,0.15809869,0.67634441,0.37242863,0.09017603,0.74889978
-2.65632816,1.95774286,0.42992272,0.48259183,0.02341895,0.16276846,0.66980401,0.36272190,0.09137301,0.74847496
-2.65032516,1.94368385,0.43115763,0.48004789,0.02263845,0.16661012,0.66188894,0.35269635,0.09219334,0.74615030
-2.64432216,1.92502205,0.43095915,0.47673748,0.02182985,0.16954015,0.65241434,0.34236394,0.09259970,0.74178438
-2.63831916,1.90141065,0.42920333,0.47248339,0.02099669,0.17149240,0.64126697,0.33176209,0.09256162,0.73532179
-2.63231616,1.87270467,0.42580834,0.46716049,0.02014332,0.17242073,0.62840888,0.32095474,0.09205694,0.72679818
-2.62631316,1.83897134,0.42073917,0.46070038,0.01927497,0.17230101,0.61387862,0.31003244,0.09107286,0.71634177
-2.62031016,1.80049238,0.41401061,0.45309376,0.01839782,0.17113252,0.59778978,0.29911116,0.08960673,0.70417131
-2.61430715,1.75775798,0.40568824,0.44439032,0.01751905,0.16893856,0.58032710,0.28833011,0.08766640,0.69059046
-2.60830415,1.71145273,0.39588750,0.43469628,0.01664683,0.16576621,0.56174015,0.27784843,0.08527020,0.67597882
-2.60230115,1.66243401,0.38477084,0.42416956,0.01579027,0.16168540,0.54233507,0.26784093,0.08244649,0.66077990
-2.59629815,1.61170371,0.37254312,0.41301295,0.01495935,0.15678719,0.52246438,0.25849315,0.07923284,0.64548645
-2.59029515,1.56037439,0.35944538,0.40146542,0.01416481,0.15118146,0.50251558,0.24999565,0.07567494,0.63062372
-2.58429215,1.50963139,0.34574747,0.38979204,0.01341797,0.14499396,0.48289866,0.24253804,0.07182512,0.61673131
-2.57828914,1.46069224,0.33173972,0.37827304,0.01273053,0.13836311,0.46403316,0.23630271,0.06774073,0.60434414
-2.57228614,1.41476514,0.31772404,0.36719229,0.01211435,0.13143637,0.44633521,0.23145859,0.06348247,0.59397344
-2.56628314,1.37300809,0.30400491,0.35682588,0.01158117,0.12436668,0.43020483,0.22815520,0.05911251,0.58608833
-2.56028014,1.33649023,0.29088060,0.34743122,0.01114238,0.11730880,0.41601410,0.22651713,0.05469279,0.58109861
-2.55427714,1.30615683,0.27863488,0.33923706,0.01080865,0.11041590,0.40409640,0.22663912,0.05028340,0.57933963
-2.54827414,1.28279925,0.26752962,0.33243493,0.01058965,0.10383640,0.39473711,0.22858203,0.04594108,0.58105939
-2.54227114,1.26703066,0.25779841,0.32717221,0.01049376,0.09771121,0.38816595,0.23236973,0.04171797,0.58640871
-2.53626813,1.25926846,0.24964143,0.32354721,0.01052772,0.09217136,0.38455110,0.23798704,0.03766066,0.59543449
-2.53026513,1.25972366,0.24322159,0.32160622,0.01069636,0.08733610,0.38399523,0.24537879,0.03380947,0.60807641
-2.52426213,1.26839731,0.23866199,0.32134280,0.01100232,0.08331142,0.38653342,0.25445011,0.03019797,0.62416712
-2.51825913,1.28508393,0.23604468,0.32269903,0.01144579,0.08018900,0.39213295,0.26506781,0.02685287,0.64343589
-2.51225613,1.30938124,0.23541057,0.32556878,0.01202436,0.07804548,0.40069474,0.27706288,0.02379404,0.66551544
-2.50625313,1.34070570,0.23676028,0.32980260,0.01273283,0.07694208,0.41205649,0.29023396,0.02103481,0.68995184
-2.50025013,1.37831282,0.24005597,0.33521410,0.01356317,0.07692435,0.42599708,0.30435179,0.01858241,0.71621698
-2.49424712,1.42132131,0.24522374,0.34158741,0.01450446,0.07802214,0.44224220,0.31916432,0.01643854,0.74372312
-2.48824412,1.46873986,0.25215651,0.34868525,0.01554301,0.08024956,0.46047094,0.33440245,0.01459999,0.77183914
-2.48224112,1.51949552,0.26071727,0.35625745,0.01666252,0.08360499,0.48032306,0.34978605,0.01305935,0.79990779
-2.47623812,1.57246251,0.27074240,0.36404932,0.01784426,0.08807111,0.50140681,0.36503032,0.01180566,0.82726337
-2.47023512,1.62649048,0.28204515,0.37180970,0.01906749,0.09361480,0.52330703,0.37985204,0.01082512,0.85324937
-2.46423212,1.68043128,0.29441899,0.37929818,0.02030981,0.10018708,0.54559336,0.39397560,0.01010160,0.87723543
-2.45822911,1.73316362,0.30764100,0.38629149,0.02154767,0.10772303,0.56782851,0.40713881,0.00961722,0.89863304
-2.45222611,1.78361487,0.32147506,0.39258864,0.02275692,0.11614178,0.58957631,0.41909806,0.00935278,0.91690972
-2.44622311,1.83077981,0.33567515,0.39801478,0.02391340,0.12534660,0.61040950,0.42963295,0.00928811,0.93160116
-2.44022011,1.87373611,0.34998849,0.40242380,0.02499358,0.13522521,0.62991717,0.43855012,0.00940237,0.94232104
-2.43421711,1.91165638,0.36415883,0.40569963,0.02597514,0.14565035,0.64771182,0.44568641,0.00967427,0.94876841
-2.42821411,1.94381721,0.37792981,0.40775625,0.02683765,0.15648076,0.66343581,0.45091114,0.01008224,0.95073242
-2.42221111,1.96960517,0.39104847,0.40853679,0.02756307,0.16756255,0.67676738,0.45412759,0.01060457,0.94809450
-2.41620810,1.98852040,0.40326893,0.40801164,0.02813631,0.17873105,0.68742596,0.45527374,0.01121955,0.94082797
-2.41020510,2.00017797,0.41435627,0.40617600,0.02854563,0.18981320,0.69517677,0.45432228,0.01190560,0.92899522
-2.40420210,2.00430764,0.42409059,0.40304700,0.02878297,0.20063041,0.69983482,0.45127996,0.01264136,0.91274280
-2.39819910,2.00075231,0.43227110,0.39866063,0.02884422,0.21100194,0.70126792,0.44618633,0.01340596,0.89229462
-2.39219610,1.98946558,0.43872030,0.39306872,0.02872928,0.22074863,0.69939895,0.43911206,0.01417911,0.86794351
-2.38619310,1.97050874,0.44328805,0.38633616,0.02844209,0.22969698,0.69420716,0.43015682,0.01494140,0.84004168
-2.38019010,1.94404736,0.44585531,0.37853849,0.02799052,0.23768341,0.68572853,0.41944685,0.01567458,0.80899027
-2.37418709,1.91034773,0.44633765,0.36975996,0.02738612,0.24455855,0.67405511,0.40713234,0.01636178,0.77522849
-2.36818409,1.86977311,0.44468811,0.36009215,0.02664390,0.25019143,0.65933343,0.39338470,0.01698792,0.73922265
-2.36218109,1.82277982,0.44089941,0.34963316,0.02578188,0.25447332,0.64176188,0.37839367,0.01753995,0.70145543
-2.35617809,1.76991315,0.43500541,0.33848722,0.02482072,0.25732119,0.62158728,0.36236464,0.01800719,0.66241576
-2.35017509,1.71180290,0.42708161,0.32676490,0.02378323,0.25868053,0.59910060,0.34551586,0.01838163,0.62258948
-2.34417209,1.64915851,0.41724472,0.31458349,0.02269393,0.25852734,0.57463197,0.32807595,0.01865810,0.58245111
-2.33816908,1.58276359,0.40565129,0.30206774,0.02157855,0.25686941,0.54854522,0.31028151,0.01883454,0.54245683
-2.33216608,1.51346977,0.39249532,0.28935055,0.02046358,0.25374656,0.52123203,0.29237504,0.01891203,0.50303886
-2.32616308,1.44218985,0.37800503,0.27657368,0.01937587,0.24922997,0.49310595,0.27460304,0.01889487,0.46460116
-2.32016008,1.36989013,0.36243878,0.26388823,0.01834219,0.24342052,0.46459633,0.25721454,0.01879051,0.42751669
-2.31415708,1.29758191,0.34608040,0.25145485,0.01738888,0.23644626,0.43614259,0.24045975,0.01860940,0.39212591
-2.30815408,1.22631227,0.32923390,0.23944350,0.01654157,0.22845906,0.40818873,0.22458913,0.01836473,0.35873667
-2.30215108,1.15715416,0.31221794,0.22803276,0.01582482,0.21963053,0.38117832,0.20985256,0.01807215,0.32762511
-2.29614807,1.09119577,0.29536005,0.21740861,0.01526191,0.21014739,0.35555010,0.19649884,0.01774934,0.29903758
-2.29014507,1.02952940,0.27899081,0.20776273,0.01487454,0.20020651,0.33173407,0.18477513,0.01741552,0.27319328
-2.28414207,0.97323978,0.26343824,0.19929013,0.01468262,0.19000966,0.31014818,0.17492648,0.01709097,0.25028730
-2.27813907,0.92339188,0.24902226,0.19218647,0.01470401,0.17975829,0.29119544,0.16719521,0.01679645,0.23049399
-2.27213607,0.88101825,0.23604966,0.18664469,0.01495428,0.16964840,0.27526139,0.16181992,0.01655260,0.21397013
-2.26613307,0.84710583,0.22480926,0.18285146,0.01544640,0.15986578,0.26271166,0.15903424,0.01637940,0.20085797
-2.26013007,0.82258221,0.21556763,0.18098312,0.01619053,0.15058161,0.25388957,0.15906484,0.01629552,0.19128758
-2.25412706,0.80830130,0.20856504,0.18120150,0.01719363,0.14194865,0.24911327,0.16212885,0.01631784,0.18537846
-2.24812406,0.80502825,0.20401194,0.18364951,0.01845923,0.13409811,0.24867260,0.16843042,0.01646091,0.18324022
-2.24212106,0.81342386,0.20208559,0.18844673,0.01998711,0.12713718,0.25282504,0.17815639,0.01673650,0.18497214
-2.23611806,0.83402822,0.20292713,0.19568504,0.02177297,0.12114727,0.26179103,0.19147105,0.01715325,0.19066157
-2.23011506,0.86724407,0.20663879,0.20542439,0.02380824,0.11618310,0.27574817,0.20851002,0.01771632,0.20038108
-2.22411206,0.91331988,0.21328134,0.21768897,0.02607981,0.11227239,0.29482474,0.22937343,0.01842721,0.21418455
-2.21810905,0.97233313,0.22287175,0.23246366,0.02856994,0.10941629,0.31909223,0.25411841,0.01928359,0.23210211
-2.21210605,1.04417441,0.23538114,0.24969117,0.03125619,0.10759053,0.34855745,0.28275136,0.02027931,0.25413431
-2.20610305,1.12853292,0.25073297,0.26926985,0.03411144,0.10674694,0.38315430,0.31522023,0.02140441,0.28024570
-2.20010005,1.22488414,0.26880167,0.29105229,0.03710415,0.10681570,0.42273571,0.35140717,0.02264532,0.31035811
-2.19409705,1.33248065,0.28941186,0.31484493,0.04019856,0.10770783,0.46706627,0.39112212,0.02398504,0.34434406
-2.18809405,1.45034700,0.31233811,0.34040876,0.04335522,0.10931809,0.51581609,0.43409766,0.02540353,0.38202069
-2.18209105,1.57727948,0.33730574,0.36746118,0.04653150,0.11152813,0.56855646,0.47998578,0.02687807,0.42314459
-2.17608804,1.71185173,0.36399251,0.39567912,0.04968237,0.11420979,0.62475787,0.52835682,0.02838376,0.46740800
-2.17008504,1.85242687,0.39203156,0.42470339,0.05276115,0.11722850,0.68379106,0.57870107,0.02989405,0.51443681
-2.16408204,1.99717668,0.42101560,0.45414437,0.05572050,0.12044670,0.74493134,0.63043331,0.03138133,0.56379053
-2.15807904,2.14410796,0.45050255,0.48358883,0.05851340,0.12372717,0.80736667,0.68290042,0.03281757,0.61496474
-2.15207604,2.29109613,0.48002258,0.51260782,0.06109419,0.12693626,0.87020950,0.73539216,0.03417492,0.66739593
-2.14607304,2.43592542,0.50908646,0.54076552,0.06341970,0.12994688,0.93251246,0.78715483,0.03542643,0.72046899
-2.14007004,2.57633493,0.53719519,0.56762869,0.06545022,0.13264126,0.99328755,0.83740770,0.03654664,0.77352711
-2.13406703,2.71006938,0.56385065,0.59277655,0.06715058,0.13491338,1.05152839,0.88536158,0.03751219,0.82588395
-2.12806403,2.83493279,0.58856703,0.61581076,0.06849101,0.13667103,1.10623481,0.93023896,0.03830246,0.87683779
-2.12206103,2.94884348,0.61088255,0.63636513,0.06944796,0.13783745,1.15643906,0.97129507,0.03889997,0.92568704
-2.11605803,3.04988820,0.63037129,0.65411471,0.07000473,0.13835257,1.20123244,1.00783882,0.03929091,0.97174672
-2.11005503,3.13637333,0.64665443,0.66878397,0.07015194,0.13817371,1.23979143,1.03925297,0.03946544,1.01436516
-2.10405203,3.20687093,0.65941068,0.68015364,0.06988780,0.13727593,1.27140210,1.06501241,0.03941791,1.05294027
-2.09804902,3.26025777,0.66838522,0.68806615,0.06921820,0.13565178,1.29548172,1.08469997,0.03914705,1.08693475
-2.09204602,3.29574550,0.67339701,0.69242909,0.06815654,0.13331074,1.31159659,1.09801877,0.03865593,1.11588949
-2.08604302,3.31290055,0.67434382,0.69321695,0.06672342,0.13027811,1.31947521,1.10480079,0.03795186,1.13943472
-2.08004002,3.31165291,0.67120498,0.69047068,0.06494607,0.12659366,1.31901612,1.10501099,0.03704622,1.15729826
-2.07403702,3.29229322,0.66404160,0.68429540,0.06285763,0.12230985,1.31029006,1.09874700,0.03595406,1.16931070
-2.06803402,3.25545839,0.65299413,0.67485616,0.06049632,0.11748989,1.29353637,1.08623422,0.03469374,1.17540722
-2.06203102,3.20210626,0.63827753,0.66237190,0.05790438,0.11220553,1.26915361,1.06781679,0.03328638,1.17562609
-2.05602801,3.13348043,0.62017405,0.64710812,0.05512703,0.10653486,1.23768505,1.04394456,0.03175529,1.17010385
-2.05002501,3.05106700,0.59902409,0.62936820,0.05221131,0.10055993,1.19979957,1.01515705,0.03012533,1.15906770
-2.04402201,2.95654496,0.57521538,0.60948410,0.04920491,0.09436457,1.15626894,0.98206480,0.02842227,1.14282529
