energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.03301651,2.33976168,-2.33953616,0.07975894,-0.07974887,0.00000000,-0.00000000,0.34384461,-0.34379780,0.34957308,-0.34953089,0.02314489,-0.02314220,1.93550874,-1.93535818
-0.02701351,2.34837641,-2.34810328,0.07988589,-0.07987359,0.00000000,-0.00000000,0.34525926,-0.34521078,0.36021099,-0.36016912,0.02416045,-0.02415780,1.92234519,-1.92214193
-0.02101051,2.35288400,-2.35256719,0.07980016,-0.07978569,0.00000000,-0.00000000,0.34646539,-0.34641550,0.37062634,-0.37058518,0.02521771,-0.02521509,1.90516803,-1.90491590
-0.01500750,2.35346098,-2.35310507,0.07951427,-0.07949774,0.00000000,-0.00000000,0.34746986,-0.34741885,0.38075969,-0.38071959,0.02630736,-0.02630479,1.88429918,-1.88400283
-0.00900450,2.35033606,-2.34994616,0.07904536,-0.07902691,0.00000000,-0.00000000,0.34828426,-0.34823242,0.39055651,-0.39051776,0.02741809,-0.02741554,1.86010155,-1.85976628
-0.00300150,2.34378136,-2.34336299,0.07841474,-0.07839454,0.00000000,-0.00000000,0.34892590,-0.34887352,0.39996770,-0.39993057,0.02853660,-0.02853408,1.83296778,-1.83259939
0.00300150,2.33410190,-2.33366079,0.07764729,-0.07762554,0.00000000,-0.00000000,0.34941852,-0.34936588,0.40894980,-0.40891448,0.02964784,-0.02964532,1.80330814,-1.80291275
0.00900450,2.32162370,-2.32116566,0.07677068,-0.07674761,0.00000000,-0.00000000,0.34979247,-0.34973987,0.41746475,-0.41743138,0.03073520,-0.03073267,1.77153810,-1.77112198
0.01500750,2.30668127,-2.30621204,0.07581454,-0.07579039,0.00000000,-0.00000000,0.35008443,-0.35003215,0.42547931,-0.42544800,0.03178092,-0.03177834,1.73806611,-1.73763549
0.02101051,2.28960516,-2.28913028,0.07480938,-0.07478441,0.00000000,-0.00000000,0.35033652,-0.35028486,0.43296435,-0.43293515,0.03276640,-0.03276375,1.70328238,-1.70284330
0.02701351,2.27071021,-2.27023491,0.07378556,-0.07376005,0.00000000,-0.00000000,0.35059504,-0.35054430,0.43989383,-0.43986677,0.03367277,-0.03367001,1.66754908,-1.66710722
0.03301651,2.25028537,-2.24981444,0.07277227,-0.07274648,0.00000000,-0.00000000,0.35090866,-0.35085912,0.44624385,-0.44621892,0.03448133,-0.03447845,1.63119260,-1.63075317
0.03901951,2.22858549,-2.22812323,0.07179642,-0.07177062,0.00000000,-0.00000000,0.35132634,-0.35127832,0.45199172,-0.45196891,0.03517417,-0.03517113,1.59449811,-1.59406576
0.04502251,2.20582571,-2.20537590,0.07088170,-0.07085617,0.00000000,-0.00000000,0.35189513,-0.35184892,0.45711526,-0.45709454,0.03573463,-0.03573143,1.55770689,-1.55728560
0.05102551,2.18217875,-2.18174459,0.07004781,-0.07002279,0.00000000,-0.00000000,0.35265778,-0.35261369,0.46159229,-0.46157367,0.03614794,-0.03614456,1.52101626,-1.52060938
0.05702851,2.15777514,-2.15735930,0.06930976,-0.06928549,0.00000000,-0.00000000,0.35365053,-0.35360886,0.46540054,-0.46538401,0.03640165,-0.03639808,1.48458230,-1.48419248
0.06303152,2.13270638,-2.13231100,0.06867741,-0.06865411,0.00000000,-0.00000000,0.35490106,-0.35486210,0.46851782,-0.46850343,0.03648606,-0.03648231,1.44852482,-1.44815407
0.06903452,2.10703065,-2.10665739,0.06815527,-0.06813314,0.00000000,-0.00000000,0.35642672,-0.35639074,0.47092265,-0.47091044,0.03639465,-0.03639073,1.41293440,-1.41258413
0.07503752,2.08078066,-2.08043077,0.06774245,-0.06772166,0.00000000,-0.00000000,0.35823314,-0.35820042,0.47259507,-0.47258514,0.03612424,-0.03612017,1.37788078,-1.37755189
0.08104052,2.05397293,-2.05364731,0.06743292,-0.06741362,0.00000000,-0.00000000,0.36031335,-0.36028413,0.47351782,-0.47351031,0.03567522,-0.03567104,1.34342209,-1.34311504
0.08704352,2.02661786,-2.02631712,0.06721584,-0.06719816,0.00000000,-0.00000000,0.36264718,-0.36262170,0.47367762,-0.47367266,0.03505154,-0.03504728,1.30961412,-1.30932900
0.09304652,1.99872960,-1.99845414,0.06707626,-0.06706028,0.00000000,-0.00000000,0.36520128,-0.36517972,0.47306644,-0.47306421,0.03426063,-0.03425635,1.27651899,-1.27625566
0.09904952,1.97033528,-1.97008532,0.06699574,-0.06698154,0.00000000,-0.00000000,0.36792943,-0.36791195,0.47168274,-0.47168344,0.03331325,-0.03330898,1.24421257,-1.24397070
0.10505253,1.94148252,-1.94125819,0.06695326,-0.06694088,0.00000000,-0.00000000,0.37077329,-0.37075999,0.46953258,-0.46953639,0.03222309,-0.03221889,1.21279011,-1.21256928
0.11105553,1.91224498,-1.91204630,0.06692606,-0.06691551,0.00000000,-0.00000000,0.37366343,-0.37365437,0.46663033,-0.46663745,0.03100651,-0.03100243,1.18236958,-1.18216934
0.11705853,1.88272532,-1.88255226,0.06689058,-0.06688186,0.00000000,-0.00000000,0.37652068,-0.37651587,0.46299909,-0.46300971,0.02968195,-0.02967804,1.15309260,-1.15291247
0.12306153,1.85305552,-1.85290796,0.06682330,-0.06681637,0.00000000,-0.00000000,0.37925769,-0.37925708,0.45867075,-0.45868501,0.02826952,-0.02826584,1.12512267,-1.12496220
0.12906453,1.82339442,-1.82327217,0.06670158,-0.06669639,0.00000000,-0.00000000,0.38178067,-0.38178414,0.45368556,-0.45370359,0.02679039,-0.02678698,1.09864105,-1.09849979
0.13506753,1.79392285,-1.79382557,0.06650436,-0.06650083,0.00000000,-0.00000000,0.38399130,-0.38399867,0.44809137,-0.44811324,0.02526626,-0.02526315,1.07384029,-1.07371779
0.14107054,1.76483655,-1.76476379,0.06621278,-0.06621082,0.00000000,-0.00000000,0.38578875,-0.38579980,0.44194254,-0.44196827,0.02371881,-0.02371604,1.05091611,-1.05081185
0.14707354,1.73633770,-1.73628877,0.06581066,-0.06581015,0.00000000,-0.00000000,0.38707188,-0.38708630,0.43529852,-0.43532810,0.02216918,-0.02216677,1.03005790,-1.02997129
0.15307654,1.70862535,-1.70859935,0.06528483,-0.06528565,0.00000000,-0.00000000,0.38774144,-0.38775888,0.42822240,-0.42825573,0.02063752,-0.02063549,1.01143872,-1.01136900
0.15907954,1.68188579,-1.68188152,0.06462537,-0.06462739,0.00000000,-0.00000000,0.38770244,-0.38772252,0.42077922,-0.42081616,0.01914258,-0.01914094,0.99520524,-0.99515148
0.16508254,1.65628329,-1.65629926,0.06382571,-0.06382879,0.00000000,-0.00000000,0.38686657,-0.38688884,0.41303449,-0.41307482,0.01770135,-0.01770010,0.98146852,-0.98142954
0.17108554,1.63195206,-1.63198644,0.06288262,-0.06288661,0.00000000,-0.00000000,0.38515459,-0.38517858,0.40505268,-0.40509615,0.01632883,-0.01632796,0.97029594,-0.97027028
0.17708854,1.60898978,-1.60904042,0.06179610,-0.06180084,0.00000000,-0.00000000,0.38249873,-0.38252397,0.39689604,-0.39694233,0.01503780,-0.01503730,0.96170506,-0.96169097
0.18309155,1.58745319,-1.58751762,0.06056919,-0.06057455,0.00000000,-0.00000000,0.37884504,-0.37887103,0.38862358,-0.38867234,0.01383874,-0.01383860,0.95565964,-0.95565508
0.18909455,1.56735606,-1.56743152,0.05920778,-0.05921360,0.00000000,-0.00000000,0.37415550,-0.37418175,0.38029038,-0.38034120,0.01273980,-0.01273998,0.95206808,-0.95207074
0.19509755,1.54866934,-1.54875285,0.05772030,-0.05772644,0.00000000,-0.00000000,0.36840991,-0.36843594,0.37194713,-0.37199961,0.01174675,-0.01174725,0.95078446,-0.95079179
0.20110055,1.53132378,-1.53141216,0.05611742,-0.05612374,0.00000000,-0.00000000,0.36160746,-0.36163282,0.36364001,-0.36369370,0.01086315,-0.01086392,0.95161196,-0.95162121
0.20710355,1.51521433,-1.51530433,0.05441172,-0.05441810,0.00000000,-0.00000000,0.35376783,-0.35379210,0.35541071,-0.35546515,0.01009038,-0.01009139,0.95430857,-0.95431691
0.21310655,1.50020641,-1.50029473,0.05261741,-0.05262372,0.00000000,-0.00000000,0.34493176,-0.34495458,0.34729665,-0.34735140,0.00942786,-0.00942909,0.95859469,-0.95859925
0.21910955,1.48614315,-1.48622659,0.05074992,-0.05075606,0.00000000,-0.00000000,0.33516107,-0.33518211,0.33933132,-0.33938593,0.00887321,-0.00887463,0.96416222,-0.96416018
0.22511256,1.47285348,-1.47292898,0.04882567,-0.04883154,0.00000000,-0.00000000,0.32453801,-0.32455701,0.33154468,-0.33159870,0.00842245,-0.00842403,0.97068457,-0.97067328
0.23111556,1.46016029,-1.46022504,0.04686167,-0.04686721,0.00000000,-0.00000000,0.31316398,-0.31318075,0.32396349,-0.32401651,0.00807024,-0.00807194,0.97782713,-0.97780418
0.23711856,1.44788833,-1.44793985,0.04487530,-0.04488042,0.00000000,-0.00000000,0.30115763,-0.30117203,0.31661165,-0.31666328,0.00781004,-0.00781184,0.98525764,-0.98522096
0.24312156,1.43587134,-1.43590750,0.04288395,-0.04288860,0.00000000,-0.00000000,0.28865229,-0.28866425,0.30951047,-0.30956033,0.00763440,-0.00763627,0.99265597,-0.99260387
0.24912456,1.42395812,-1.42397722,0.04090478,-0.04090892,0.00000000,-0.00000000,0.27579299,-0.27580250,0.30267878,-0.30272653,0.00753511,-0.00753702,0.99972281,-0.99965405
0.25512756,1.41201721,-1.41201802,0.03895447,-0.03895807,0.00000000,-0.00000000,0.26273297,-0.26274007,0.29613300,-0.29617835,0.00750344,-0.00750537,1.00618706,-1.00610088
0.26113057,1.39994018,-1.39992191,0.03704898,-0.03705201,0.00000000,-0.00000000,0.24962996,-0.24963473,0.28988712,-0.28992978,0.00753031,-0.00753224,1.01181150,-1.01170762
0.26713357,1.38764331,-1.38760563,0.03520330,-0.03520576,0.00000000,-0.00000000,0.23664223,-0.23664482,0.28395258,-0.28399229,0.00760650,-0.00760840,1.01639668,-1.01627532
0.27313657,1.37506780,-1.37501081,0.03343131,-0.03343320,0.00000000,-0.00000000,0.22392473,-0.22392529,0.27833810,-0.27837466,0.00772277,-0.00772464,1.01978302,-1.01964484
0.27913957,1.36217866,-1.36210285,0.03174557,-0.03174689,0.00000000,-0.00000000,0.21162521,-0.21162394,0.27304959,-0.27308281,0.00787008,-0.00787189,1.02185103,-1.02169710
0.28514257,1.34896236,-1.34886855,0.03015720,-0.03015798,0.00000000,-0.00000000,0.19988074,-0.19987784,0.26808994,-0.26811966,0.00803969,-0.00804141,1.02251995,-1.02235167
0.29114557,1.33542352,-1.33531280,0.02867575,-0.02867600,0.00000000,-0.00000000,0.18881447,-0.18881015,0.26345892,-0.26348501,0.00822328,-0.00822491,1.02174484,-1.02156389
0.29714857,1.32158089,-1.32145456,0.02730910,-0.02730884,0.00000000,-0.00000000,0.17853292,-0.17852738,0.25915306,-0.25917541,0.00841310,-0.00841462,1.01951261,-1.01932086
0.30315158,1.30746284,-1.30732236,0.02606339,-0.02606265,0.00000000,-0.00000000,0.16912377,-0.16911720,0.25516562,-0.25518415,0.00860204,-0.00860342,1.01583705,-1.01563648
0.30915458,1.29310266,-1.29294956,0.02494298,-0.02494180,0.00000000,-0.00000000,0.16065422,-0.16064679,0.25148656,-0.25150121,0.00878369,-0.00878493,1.01075333,-1.01054596
0.31515758,1.27853379,-1.27836962,0.02395043,-0.02394883,0.00000000,-0.00000000,0.15316995,-0.15316182,0.24810249,-0.24811324,0.00895244,-0.00895352,1.00431229,-1.00410010
0.32116058,1.26378532,-1.26361162,0.02308646,-0.02308447,0.00000000,-0.00000000,0.14669464,-0.14668595,0.24499673,-0.24500358,0.00910349,-0.00910440,0.99657476,-0.99635963
0.32716358,1.24887792,-1.24869618,0.02234997,-0.02234763,0.00000000,-0.00000000,0.14123012,-0.14122096,0.24214927,-0.24215227,0.00923286,-0.00923360,0.98760622,-0.98738986
0.33316658,1.23382030,-1.23363192,0.02173810,-0.02173545,0.00000000,-0.00000000,0.13675696,-0.13674741,0.23953679,-0.23953602,0.00933742,-0.00933797,0.97747208,-0.97725605
0.33916958,1.21860650,-1.21841279,0.02124626,-0.02124332,0.00000000,-0.00000000,0.13323562,-0.13322574,0.23713266,-0.23712822,0.00941483,-0.00941519,0.96623380,-0.96601942
0.34517259,1.20321400,-1.20301617,0.02086819,-0.02086501,0.00000000,-0.00000000,0.13060802,-0.13059784,0.23490690,-0.23489895,0.00946352,-0.00946370,0.95394594,-0.95373433
0.35117559,1.18760286,-1.18740205,0.02059611,-0.02059271,0.00000000,-0.00000000,0.12879950,-0.12878902,0.23282629,-0.23281504,0.00948263,-0.00948262,0.94065438,-0.94044644
0.35717859,1.17171603,-1.17151330,0.02042083,-0.02041724,0.00000000,-0.00000000,0.12772106,-0.12771030,0.23085444,-0.23084014,0.00947194,-0.00947175,0.92639565,-0.92619210
0.36318159,1.15548076,-1.15527715,0.02033192,-0.02032819,0.00000000,-0.00000000,0.12727197,-0.12726093,0.22895202,-0.22893497,0.00943178,-0.00943141,0.91119747,-0.91099888
0.36918459,1.13881134,-1.13860784,0.02031796,-0.02031413,0.00000000,-0.00000000,0.12734251,-0.12733118,0.22707714,-0.22705767,0.00936294,-0.00936241,0.89508050,-0.89488730
0.37518759,1.12161302,-1.12141065,0.02036683,-0.02036292,0.00000000,-0.00000000,0.12781695,-0.12780533,0.22518588,-0.22516439,0.00926661,-0.00926593,0.87806111,-0.87787366
0.38119060,1.10378718,-1.10358699,0.02046597,-0.02046202,0.00000000,-0.00000000,0.12857660,-0.12856471,0.22323314,-0.22321003,0.00914427,-0.00914346,0.86015516,-0.85997375
0.38719360,1.08523763,-1.08504072,0.02060281,-0.02059887,0.00000000,-0.00000000,0.12950297,-0.12949082,0.22117361,-0.22114935,0.00899761,-0.00899669,0.84138253,-0.84120748
0.39319660,1.06587784,-1.06568536,0.02076520,-0.02076130,0.00000000,-0.00000000,0.13048088,-0.13046853,0.21896314,-0.21893819,0.00882850,-0.00882749,0.82177234,-0.82160400
0.39919960,1.04563895,-1.04545213,0.02094185,-0.02093801,0.00000000,-0.00000000,0.13140159,-0.13138909,0.21656023,-0.21653508,0.00863887,-0.00863780,0.80136845,-0.80120725
0.40520260,1.02447826,-1.02429842,0.02112284,-0.02111910,0.00000000,-0.00000000,0.13216571,-0.13215316,0.21392784,-0.21390296,0.00843075,-0.00842964,0.78023511,-0.78008157
0.41120560,1.00238791,-1.00221638,0.02130017,-0.02129656,0.00000000,-0.00000000,0.13268603,-0.13267351,0.21103526,-0.21101111,0.00820617,-0.00820505,0.75846248,-0.75831723
0.41720860,0.97940320,-0.97924139,0.02146827,-0.02146482,0.00000000,-0.00000000,0.13288997,-0.13287761,0.20786014,-0.20783716,0.00796723,-0.00796611,0.73617159,-0.73603542
0.42321161,0.95561047,-0.95545981,0.02162455,-0.02162127,0.00000000,-0.00000000,0.13272181,-0.13270975,0.20439048,-0.20436905,0.00771603,-0.00771494,0.71351876,-0.71339257
0.42921461,0.93115376,-0.93101566,0.02176987,-0.02176677,0.00000000,-0.00000000,0.13214443,-0.13213280,0.20062645,-0.20060692,0.00745474,-0.00745371,0.69069885,-0.69058370
0.43521761,0.90624012,-0.90611596,0.02190896,-0.02190605,0.00000000,-0.00000000,0.13114065,-0.13112961,0.19658211,-0.19656474,0.00718562,-0.00718465,0.66794745,-0.66784450
0.44122061,0.88114301,-0.88103412,0.02205081,-0.02204809,0.00000000,-0.00000000,0.12971404,-0.12970374,0.19228664,-0.19227163,0.00691102,-0.00691013,0.64554154,-0.64545208
0.44722361,0.85620361,-0.85611121,0.02220893,-0.02220636,0.00000000,-0.00000000,0.12788921,-0.12787980,0.18778528,-0.18777274,0.00663343,-0.00663263,0.62379867,-0.62372406
0.45322661,0.83182969,-0.83175489,0.02240142,-0.02239899,0.00000000,-0.00000000,0.12571149,-0.12570313,0.18313965,-0.18312962,0.00635552,-0.00635481,0.60307444,-0.60301613
0.45922961,0.80849195,-0.80843572,0.02265108,-0.02264873,0.00000000,-0.00000000,0.12324616,-0.12323898,0.17842757,-0.17841998,0.00608011,-0.00607950,0.58375832,-0.58371778
0.46523262,0.78671770,-0.78668081,0.02298515,-0.02298284,0.00000000,-0.00000000,0.12057702,-0.12057113,0.17374219,-0.17373691,0.00581023,-0.00580972,0.56626782,-0.56624653
0.47123562,0.76708201,-0.76706508,0.02343507,-0.02343275,0.00000000,-0.00000000,0.11780452,-0.11780003,0.16919058,-0.16918739,0.00554907,-0.00554865,0.55104110,-0.55104049
0.47723862,0.75019648,-0.75019991,0.02403597,-0.02403356,0.00000000,-0.00000000,0.11504347,-0.11504045,0.16489166,-0.16489027,0.00529997,-0.00529963,0.53852817,-0.53854959
0.48324162,0.73669582,-0.73671979,0.02482604,-0.02482346,0.00000000,-0.00000000,0.11242028,-0.11241879,0.16097361,-0.16097366,0.00506638,-0.00506610,0.52918095,-0.52922565
0.48924462,0.72722264,-0.72726712,0.02584570,-0.02584286,0.00000000,-0.00000000,0.11006998,-0.11007004,0.15757078,-0.15757190,0.00485179,-0.00485156,0.52344237,-0.52351143
0.49524762,0.72241093,-0.72247566,0.02713665,-0.02713345,0.00000000,-0.00000000,0.10813296,-0.10813458,0.15482031,-0.15482205,0.00465965,-0.00465947,0.52173489,-0.52182920
0.50125063,0.72286861,-0.72295310,0.02874078,-0.02873714,0.00000000,-0.00000000,0.10675160,-0.10675475,0.15285832,-0.15286024,0.00449333,-0.00449317,0.52444869,-0.52456887
0.50725363,0.72915974,-0.72926326,0.03069902,-0.03069484,0.00000000,-0.00000000,0.10606683,-0.10607144,0.15181617,-0.15181782,0.00435597,-0.00435581,0.53192992,-0.53207630
0.51325663,0.74178693,-0.74190851,0.03305000,-0.03304519,0.00000000,-0.00000000,0.10621470,-0.10622069,0.15181652,-0.15181747,0.00425039,-0.00425022,0.54446933,-0.54464192
0.51925963,0.76117450,-0.76131296,0.03582878,-0.03582326,0.00000000,-0.00000000,0.10732313,-0.10733039,0.15296966,-0.15296951,0.00417903,-0.00417883,0.56229165,-0.56249005
0.52526263,0.78765295,-0.78780685,0.03906557,-0.03905927,0.00000000,-0.00000000,0.10950877,-0.10951715,0.15536997,-0.15536836,0.00414380,-0.00414357,0.58554598,-0.58576939
0.53126563,0.82144518,-0.82161286,0.04278440,-0.04277727,0.00000000,-0.00000000,0.11287412,-0.11288347,0.15909284,-0.15908945,0.00414606,-0.00414577,0.61429761,-0.61454478
0.53726863,0.86265500,-0.86283459,0.04700202,-0.04699401,0.00000000,-0.00000000,0.11750498,-0.11751511,0.16419194,-0.16418655,0.00418645,-0.00418611,0.64852142,-0.64879062
0.54327164,0.91125837,-0.91144779,0.05172681,-0.05171792,0.00000000,-0.00000000,0.12346822,-0.12347893,0.17069717,-0.17068961,0.00426495,-0.00426455,0.68809719,-0.68838621
0.54927464,0.96709766,-0.96729461,0.05695800,-0.05694823,0.00000000,-0.00000000,0.13081002,-0.13082107,0.17861315,-0.17860333,0.00438078,-0.00438031,0.73280703,-0.73311319
0.55527764,1.02987926,-1.03008128,0.06268502,-0.06267440,0.00000000,-0.00000000,0.13955443,-0.13956559,0.18791840,-0.18790631,0.00453239,-0.00453186,0.78233508,-0.78265522
0.56128064,1.09917481,-1.09937928,0.06888718,-0.06887575,0.00000000,-0.00000000,0.14970257,-0.14971358,0.19856526,-0.19855099,0.00471752,-0.00471694,0.83626962,-0.83660013
0.56728364,1.17442612,-1.17463028,0.07553362,-0.07552147,0.00000000,-0.00000000,0.16123219,-0.16124280,0.21048058,-0.21046429,0.00493324,-0.00493261,0.89410767,-0.89444456
0.57328664,1.25495386,-1.25515487,0.08258361,-0.08257085,0.00000000,-0.00000000,0.17409791,-0.17410784,0.22356712,-0.22354904,0.00517601,-0.00517534,0.95526214,-0.95560107
0.57928964,1.33997002,-1.34016497,0.08998717,-0.08997393,0.00000000,-0.00000000,0.18823185,-0.18824082,0.23770569,-0.23768611,0.00544178,-0.00544109,1.01907145,-1.01940782
0.58529265,1.42859388,-1.42877986,0.09768601,-0.09767244,0.00000000,-0.00000000,0.20354497,-0.20355271,0.25275798,-0.25273726,0.00572617,-0.00572546,1.08481163,-1.08514068
0.59129565,1.51987130,-1.52004545,0.10561476,-0.10560101,0.00000000,-0.00000000,0.21992883,-0.21993507,0.26857009,-0.26854861,0.00602454,-0.00602383,1.15171059,-1.15202746
0.59729865,1.61279691,-1.61295645,0.11370250,-0.11368874,0.00000000,-0.00000000,0.23725790,-0.23726238,0.28497651,-0.28495470,0.00633219,-0.00633152,1.21896443,-1.21926432
0.60330165,1.70633867,-1.70648096,0.12187447,-0.12186089,0.00000000,-0.00000000,0.25539239,-0.25539485,0.30180469,-0.30178297,0.00664456,-0.00664392,1.28575545,-1.28603369
0.60930465,1.79946409,-1.79958670,0.13005400,-0.13004077,0.00000000,-0.00000000,0.27418133,-0.27418155,0.31887984,-0.31885863,0.00695734,-0.00695675,1.35127137,-1.35152359
0.61530765,1.89116752,-1.89126826,0.13816442,-0.13815172,0.00000000,-0.00000000,0.29346613,-0.29346389,0.33602997,-0.33600967,0.00726663,-0.00726612,1.41472541,-1.41494761
0.62131066,1.98049740,-1.98057439,0.14613109,-0.14611907,0.00000000,-0.00000000,0.31308417,-0.31307929,0.35309095,-0.35307193,0.00756916,-0.00756872,1.47537648,-1.47556516
0.62731366,2.06658278,-2.06663447,0.15388324,-0.15387204,0.00000000,-0.00000000,0.33287257,-0.33286488,0.36991142,-0.36989400,0.00786231,-0.00786197,1.53254901,-1.53270125
0.63331666,2.14865792,-2.14868315,0.16135572,-0.16134545,0.00000000,-0.00000000,0.35267185,-0.35266123,0.38635738,-0.38634180,0.00814431,-0.00814407,1.58565159,-1.58576516
0.63931966,2.22608415,-2.22608214,0.16849051,-0.16848126,0.00000000,-0.00000000,0.37232936,-0.37231572,0.40231617,-0.40230262,0.00841421,-0.00841408,1.63419387,-1.63426726
0.64532266,2.29836787,-2.29833827,0.17523793,-0.17522975,0.00000000,-0.00000000,0.39170245,-0.39168572,0.41769987,-0.41768843,0.00867196,-0.00867194,1.67780086,-1.67783334
0.65132566,2.36517401,-2.36511689,0.18155749,-0.18155039,0.00000000,-0.00000000,0.41066108,-0.41064123,0.43244769,-0.43243840,0.00891837,-0.00891846,1.71622406,-1.71621573
0.65732866,2.42633405,-2.42624991,0.18741841,-0.18741238,0.00000000,-0.00000000,0.42908992,-0.42906698,0.44652745,-0.44652023,0.00915506,-0.00915524,1.74934891,-1.74930062
0.66333167,2.48184822,-2.48173796,0.19279975,-0.19279473,0.00000000,-0.00000000,0.44688983,-0.44686384,0.45993585,-0.45993056,0.00938434,-0.00938462,1.77719783,-1.77711120
0.66933467,2.53188138,-2.53174630,0.19769019,-0.19768611,0.00000000,-0.00000000,0.46397860,-0.46394964,0.47269754,-0.47269398,0.00960909,-0.00960946,1.79992883,-1.79980620
0.67533767,2.57675270,-2.57659444,0.20208749,-0.20208423,0.00000000,-0.00000000,0.48029103,-0.48025923,0.48486307,-0.48486096,0.00983262,-0.00983307,1.81782933,-1.81767367
0.68134067,2.61691920,-2.61673971,0.20599764,-0.20599507,0.00000000,-0.00000000,0.49577840,-0.49574392,0.49650554,-0.49650457,0.01005842,-0.01005893,1.83130526,-1.83112006
0.68734367,2.65295370,-2.65275524,0.20943387,-0.20943184,0.00000000,-0.00000000,0.51040732,-0.51037033,0.50771624,-0.50771606,0.01028999,-0.01029056,1.84086577,-1.84065498
0.69334667,2.68551802,-2.68530305,0.21241545,-0.21241381,0.00000000,-0.00000000,0.52415810,-0.52411882,0.51859931,-0.51859958,0.01053065,-0.01053126,1.84710392,-1.84687179
0.69934967,2.71533228,-2.71510345,0.21496648,-0.21496506,0.00000000,-0.00000000,0.53702284,-0.53698152,0.52926572,-0.52926610,0.01078328,-0.01078391,1.85067403,-1.85042499
0.70535268,2.74314164,-2.74290175,0.21711466,-0.21711332,0.00000000,-0.00000000,0.54900329,-0.54896018,0.53982664,-0.53982682,0.01105017,-0.01105082,1.85226651,-1.85200509
0.71135568,2.76968186,-2.76943380,0.21889017,-0.21888876,0.00000000,-0.00000000,0.56010865,-0.56006404,0.55038672,-0.55038644,0.01133285,-0.01133349,1.85258123,-1.85231191
0.71735868,2.79564505,-2.79539176,0.22032464,-0.22032304,0.00000000,-0.00000000,0.57035350,-0.57030770,0.56103735,-0.56103643,0.01163192,-0.01163255,1.85230034,-1.85202745
0.72336168,2.82164721,-2.82139164,0.22145033,-0.22144844,0.00000000,-0.00000000,0.57975597,-0.57970931,0.57185037,-0.57184870,0.01194699,-0.01194761,1.85206183,-1.85178946
0.72936468,2.84819887,-2.84794399,0.22229946,-0.22229721,0.00000000,-0.00000000,0.58833624,-0.58828905,0.58287240,-0.58286997,0.01227662,-0.01227721,1.85243479,-1.85216672
0.73536768,2.87568030,-2.87542900,0.22290379,-0.22290114,0.00000000,-0.00000000,0.59611542,-0.59606805,0.59412021,-0.59411711,0.01261829,-0.01261886,1.85389760,-1.85363722
0.74137069,2.90432220,-2.90407731,0.22329429,-0.22329124,0.00000000,-0.00000000,0.60311486,-0.60306767,0.60557728,-0.60557372,0.01296847,-0.01296900,1.85681977,-1.85657005
0.74737369,2.93419291,-2.93395719,0.22350103,-0.22349761,0.00000000,-0.00000000,0.60935593,-0.60930929,0.61719175,-0.61718804,0.01332267,-0.01332318,1.86144837,-1.86121185
0.75337669,2.96519266,-2.96496874,0.22355313,-0.22354941,0.00000000,-0.00000000,0.61486013,-0.61481440,0.62887594,-0.62887249,0.01367563,-0.01367612,1.86789953,-1.86767829
0.75937969,2.99705507,-2.99684544,0.22347878,-0.22347484,0.00000000,-0.00000000,0.61964950,-0.61960504,0.64050749,-0.64050481,0.01402141,-0.01402188,1.87615538,-1.87595103
0.76538269,3.02935587,-3.02916289,0.22330523,-0.22330119,0.00000000,-0.00000000,0.62374721,-0.62370438,0.65193211,-0.65193079,0.01435364,-0.01435410,1.88606642,-1.88588015
0.77138569,3.06152850,-3.06135433,0.22305875,-0.22305475,0.00000000,-0.00000000,0.62717828,-0.62713744,0.66296787,-0.66296856,0.01466570,-0.01466616,1.89735934,-1.89719192
0.77738869,3.09288572,-3.09273232,0.22276454,-0.22276071,0.00000000,-0.00000000,0.62997019,-0.62993166,0.67341086,-0.67341424,0.01495097,-0.01495144,1.90964969,-1.90950152
0.78339170,3.12264646,-3.12251552,0.22244640,-0.22244291,0.00000000,-0.00000000,0.63215335,-0.63211745,0.68304206,-0.68304882,0.01520305,-0.01520355,1.92245890,-1.92233003
0.78939470,3.14996655,-3.14985951,0.22212644,-0.22212345,0.00000000,-0.00000000,0.63376134,-0.63372835,0.69163503,-0.69164586,0.01541599,-0.01541651,1.93523487,-1.93512502
0.79539770,3.17397215,-3.17389011,0.22182453,-0.22182217,0.00000000,-0.00000000,0.63483081,-0.63480098,0.69896428,-0.69897981,0.01558445,-0.01558502,1.94737505,-1.94728366
0.80140070,3.19379426,-3.19373798,0.22155766,-0.22155609,0.00000000,-0.00000000,0.63540102,-0.63537457,0.70481374,-0.70483455,0.01570396,-0.01570459,1.95825122,-1.95817750
0.80740370,3.20860304,-3.20857287,0.22133933,-0.22133866,0.00000000,-0.00000000,0.63551307,-0.63549016,0.70898524,-0.70901180,0.01577100,-0.01577169,1.96723472,-1.96717762
0.81340670,3.21764033,-3.21763623,0.22117877,-0.22117911,0.00000000,-0.00000000,0.63520876,-0.63518951,0.71130631,-0.71133899,0.01578316,-0.01578393,1.97372110,-1.97367939
0.81940970,3.22024924,-3.22027071,0.22108035,-0.22108176,0.00000000,-0.00000000,0.63452927,-0.63451374,0.71163732,-0.71167634,0.01573919,-0.01574003,1.97715332,-1.97712560
