energy_ev,total_up,Ca_p_up,Ca_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.54477239,3.33428361,0.00329745,0.00000000,0.58271298,2.54167430,0.08499410,0.04492020,0.39882699,0.00000000
-3.53876938,3.41796384,0.00337536,0.00000000,0.59969503,2.60148144,0.08857077,0.04681180,0.40840538,0.00000000
-3.53276638,3.50480982,0.00345917,0.00000000,0.61793754,2.66406158,0.09187023,0.04888900,0.41803212,0.00000000
-3.52676338,3.59228137,0.00354619,0.00000000,0.63701181,2.72747732,0.09482446,0.05112485,0.42740282,0.00000000
-3.52076038,3.67775478,0.00363360,0.00000000,0.65646064,2.78972124,0.09736910,0.05348773,0.43621156,0.00000000
-3.51475738,3.75860002,0.00371854,0.00000000,0.67581118,2.84877449,0.09944548,0.05594221,0.44416026,0.00000000
-3.50875438,3.83225962,0.00379819,0.00000000,0.69458858,2.90266705,0.10100269,0.05845014,0.45096801,0.00000000
-3.50275138,3.89632608,0.00386987,0.00000000,0.71232979,2.94953709,0.10199928,0.06097169,0.45637969,0.00000000
-3.49674837,3.94861461,0.00393111,0.00000000,0.72859699,2.98768723,0.10240476,0.06346655,0.46017385,0.00000000
-3.49074537,3.98722825,0.00397972,0.00000000,0.74299006,3.01563508,0.10220074,0.06589505,0.46216926,0.00000000
-3.48474237,4.01061267,0.00401389,0.00000000,0.75515770,3.03215631,0.10138154,0.06821928,0.46223007,0.00000000
-3.47873937,4.01759833,0.00403219,0.00000000,0.76480649,3.03631816,0.09995451,0.07040407,0.46026925,0.00000000
-3.47273637,4.00742847,0.00403367,0.00000000,0.77170788,3.02750233,0.09793977,0.07241784,0.45625024,0.00000000
-3.46673337,3.97977189,0.00401782,0.00000000,0.77570251,3.00541626,0.09536956,0.07423330,0.45018677,0.00000000
-3.46073037,3.93472020,0.00398462,0.00000000,0.77670203,2.97009260,0.09228715,0.07582791,0.44214090,0.00000000
-3.45472736,3.87277023,0.00393450,0.00000000,0.77468817,2.92187715,0.08874539,0.07718416,0.43221941,0.00000000
-3.44872436,3.79479247,0.00386833,0.00000000,0.76970943,2.86140608,0.08480502,0.07828964,0.42056876,0.00000000
-3.44272136,3.70198764,0.00378735,0.00000000,0.76187533,2.78957383,0.08053266,0.07913690,0.40736882,0.00000000
-3.43671836,3.59583348,0.00369313,0.00000000,0.75134895,2.70749318,0.07599877,0.07972313,0.39282577,0.00000000
-3.43071536,3.47802445,0.00358749,0.00000000,0.73833783,2.61644976,0.07127556,0.08004968,0.37716448,0.00000000
-3.42471236,3.35040734,0.00347242,0.00000000,0.72308391,2.51785303,0.06643491,0.08012149,0.36062059,0.00000000
-3.41870935,3.21491563,0.00335001,0.00000000,0.70585297,2.41318597,0.06154644,0.07994643,0.34343287,0.00000000
-3.41270635,3.07350545,0.00322238,0.00000000,0.68692410,2.30395570,0.05667582,0.07953462,0.32583596,0.00000000
-3.40670335,2.92809572,0.00309157,0.00000000,0.66657958,2.19164709,0.05188327,0.07889770,0.30805380,0.00000000
-3.40070035,2.78051476,0.00295949,0.00000000,0.64509572,2.07768099,0.04722240,0.07804825,0.29029408,0.00000000
-3.39469735,2.63245508,0.00282788,0.00000000,0.62273498,1.96337852,0.04273938,0.07699919,0.27274370,0.00000000
-3.38869435,2.48543753,0.00269825,0.00000000,0.59973948,1.84993248,0.03847237,0.07576332,0.25556546,0.00000000
-3.38269135,2.34078570,0.00257182,0.00000000,0.57632629,1.73838637,0.03445131,0.07435299,0.23889596,0.00000000
-3.37668834,2.19961046,0.00244955,0.00000000,0.55268445,1.62962131,0.03069803,0.07277991,0.22284471,0.00000000
-3.37068534,2.06280448,0.00233209,0.00000000,0.52897366,1.52435046,0.02722656,0.07105502,0.20749429,0.00000000
-3.36468234,1.93104589,0.00221983,0.00000000,0.50532453,1.42312063,0.02404368,0.06918857,0.19290155,0.00000000
-3.35867934,1.80480981,0.00211291,0.00000000,0.48184034,1.32631995,0.02114967,0.06719023,0.17909963,0.00000000
-3.35267634,1.68438647,0.00201120,0.00000000,0.45859983,1.23419084,0.01853913,0.06506932,0.16610058,0.00000000
-3.34667334,1.56990426,0.00191444,0.00000000,0.43566093,1.14684678,0.01620192,0.06283510,0.15389851,0.00000000
-3.34067034,1.46135600,0.00182219,0.00000000,0.41306504,1.06429189,0.01412413,0.06049706,0.14247295,0.00000000
-3.33466733,1.35862688,0.00173392,0.00000000,0.39084155,0.98644196,0.01228897,0.05806525,0.13179230,0.00000000
-3.32866433,1.26152256,0.00164907,0.00000000,0.36901235,0.91314569,0.01067771,0.05555055,0.12181722,0.00000000
-3.32266133,1.16979606,0.00156704,0.00000000,0.34759608,0.84420534,0.00927047,0.05296494,0.11250384,0.00000000
-3.31665833,1.08317227,0.00148729,0.00000000,0.32661187,0.77939572,0.00804699,0.05032164,0.10380656,0.00000000
-3.31065533,1.00136948,0.00140935,0.00000000,0.30608248,0.71848093,0.00698717,0.04763525,0.09568052,0.00000000
-3.30465233,0.92411705,0.00133283,0.00000000,0.28603664,0.66122841,0.00607165,0.04492174,0.08808362,0.00000000
-3.29864932,0.85116918,0.00125746,0.00000000,0.26651063,0.60742011,0.00528218,0.04219844,0.08097800,0.00000000
-3.29264632,0.78231464,0.00118310,0.00000000,0.24754913,0.55686048,0.00460188,0.03948383,0.07433115,0.00000000
-3.28664332,0.71738260,0.00110972,0.00000000,0.22920521,0.50938174,0.00401544,0.03679741,0.06811650,0.00000000
-3.28064032,0.65624501,0.00103743,0.00000000,0.21153981,0.46484635,0.00350919,0.03415934,0.06231368,0.00000000
-3.27463732,0.59881592,0.00096646,0.00000000,0.19462059,0.42314719,0.00307118,0.03159025,0.05690841,0.00000000
-3.26863432,0.54504836,0.00089710,0.00000000,0.17852041,0.38420590,0.00269103,0.02911079,0.05189212,0.00000000
-3.26263132,0.49492933,0.00082977,0.00000000,0.16331550,0.34796964,0.00235996,0.02674140,0.04726140,0.00000000
-3.25662831,0.44847363,0.00076491,0.00000000,0.14908353,0.31440693,0.00207057,0.02450189,0.04301722,0.00000000
-3.25062531,0.40571683,0.00070302,0.00000000,0.13590157,0.28350287,0.00181674,0.02241117,0.03916420,0.00000000
-3.24462231,0.36670811,0.00064462,0.00000000,0.12384418,0.25525408,0.00159349,0.02048697,0.03570966,0.00000000
-3.23861931,0.33150321,0.00059020,0.00000000,0.11298149,0.22966374,0.00139680,0.01874555,0.03266285,0.00000000
-3.23261631,0.30015785,0.00054027,0.00000000,0.10337759,0.20673700,0.00122347,0.01720151,0.03003404,0.00000000
-3.22661331,0.27272168,0.00049528,0.00000000,0.09508894,0.18647675,0.00107102,0.01586757,0.02783375,0.00000000
-3.22061031,0.24923308,0.00045562,0.00000000,0.08816305,0.16887998,0.00093754,0.01475446,0.02607202,0.00000000
-3.21460730,0.22971456,0.00042165,0.00000000,0.08263723,0.15393479,0.00082158,0.01387070,0.02475764,0.00000000
-3.20860430,0.21416893,0.00039365,0.00000000,0.07853752,0.14161785,0.00072214,0.01322255,0.02389754,0.00000000
-3.20260130,0.20257609,0.00037182,0.00000000,0.07587763,0.13189247,0.00063853,0.01281385,0.02349613,0.00000000
-3.19659830,0.19489019,0.00035629,0.00000000,0.07465798,0.12470701,0.00057040,0.01264591,0.02355473,0.00000000
-3.19059530,0.19103745,0.00034711,0.00000000,0.07486476,0.11999379,0.00051767,0.01271739,0.02407095,0.00000000
-3.18459230,0.19091410,0.00034427,0.00000000,0.07646905,0.11766814,0.00048052,0.01302417,0.02503823,0.00000000
-3.17858929,0.19438486,0.00034766,0.00000000,0.07942600,0.11762785,0.00045941,0.01355928,0.02644528,0.00000000
-3.17258629,0.20128166,0.00035710,0.00000000,0.08367416,0.11975277,0.00045506,0.01431275,0.02827570,0.00000000
-3.16658329,0.21140287,0.00037234,0.00000000,0.08913493,0.12390473,0.00046844,0.01527160,0.03050764,0.00000000
-3.16058029,0.22451306,0.00039308,0.00000000,0.09571235,0.12992768,0.00050082,0.01641975,0.03311351,0.00000000
-3.15457729,0.24034344,0.00041892,0.00000000,0.10329325,0.13764829,0.00055371,0.01773811,0.03606000,0.00000000
-3.14857429,0.25859327,0.00044942,0.00000000,0.11174788,0.14687689,0.00062892,0.01920467,0.03930805,0.00000000
-3.14257129,0.27893213,0.00048409,0.00000000,0.12093107,0.15740898,0.00072846,0.02079474,0.04281325,0.00000000
-3.13656828,0.30100353,0.00052240,0.00000000,0.13068407,0.16902734,0.00085456,0.02248121,0.04652630,0.00000000
-3.13056528,0.32442968,0.00056377,0.00000000,0.14083709,0.18150469,0.00100961,0.02423508,0.05039381,0.00000000
-3.12456228,0.34881751,0.00060759,0.00000000,0.15121253,0.19460713,0.00119612,0.02602593,0.05435927,0.00000000
-3.11855928,0.37376605,0.00065327,0.00000000,0.16162888,0.20809811,0.00141660,0.02782266,0.05836435,0.00000000
-3.11255628,0.39887474,0.00070019,0.00000000,0.17190523,0.22174302,0.00167350,0.02959427,0.06235030,0.00000000
-3.10655328,0.42375277,0.00074777,0.00000000,0.18186627,0.23531420,0.00196911,0.03131068,0.06625958,0.00000000
-3.10055028,0.44802880,0.00079544,0.00000000,0.19134757,0.24859624,0.00230544,0.03294368,0.07003754,0.00000000
-3.09454727,0.47136100,0.00084268,0.00000000,0.20020094,0.26139134,0.00268409,0.03446785,0.07363424,0.00000000
-3.08854427,0.49344674,0.00088906,0.00000000,0.20829967,0.27352453,0.00310614,0.03586147,0.07700606,0.00000000
-3.08254127,0.51403149,0.00093418,0.00000000,0.21554329,0.28484850,0.00357207,0.03710733,0.08011735,0.00000000
-3.07653827,0.53291663,0.00097775,0.00000000,0.22186174,0.29524766,0.00408158,0.03819345,0.08294176,0.00000000
-3.07053527,0.54996551,0.00101958,0.00000000,0.22721846,0.30464147,0.00463359,0.03911365,0.08546330,0.00000000
-3.06453227,0.56510748,0.00105956,0.00000000,0.23161246,0.31298646,0.00522613,0.03986786,0.08767710,0.00000000
-3.05852926,0.57833964,0.00109768,0.00000000,0.23507889,0.32027714,0.00585631,0.04046225,0.08958965,0.00000000
-3.05252626,0.58972597,0.00113406,0.00000000,0.23768832,0.32654541,0.00652034,0.04090909,0.09121867,0.00000000
-3.04652326,0.59939393,0.00116887,0.00000000,0.23954426,0.33185862,0.00721355,0.04122632,0.09259251,0.00000000
-3.04052026,0.60752849,0.00120240,0.00000000,0.24077940,0.33631622,0.00793051,0.04143692,0.09374902,0.00000000
-3.03451726,0.61436377,0.00123501,0.00000000,0.24155029,0.34004508,0.00866509,0.04156796,0.09473407,0.00000000
-3.02851426,0.62017274,0.00126709,0.00000000,0.24203088,0.34319381,0.00941065,0.04164949,0.09559967,0.00000000
-3.02251126,0.62525524,0.00129909,0.00000000,0.24240505,0.34592611,0.01016021,0.04171326,0.09640180,0.00000000
-3.01650825,0.62992489,0.00133149,0.00000000,0.24285855,0.34841353,0.01090666,0.04179129,0.09719800,0.00000000
-3.01050525,0.63449564,0.00136476,0.00000000,0.24357058,0.35082802,0.01164296,0.04191445,0.09804495,0.00000000
-3.00450225,0.63926822,0.00139933,0.00000000,0.24470561,0.35333449,0.01236238,0.04211099,0.09899598,0.00000000
-2.99849925,0.64451749,0.00143562,0.00000000,0.24640559,0.35608377,0.01305867,0.04240522,0.10009878,0.00000000
-2.99249625,0.65048106,0.00147399,0.00000000,0.24878324,0.35920626,0.01372626,0.04281628,0.10139331,0.00000000
-2.98649325,0.65734968,0.00151470,0.00000000,0.25191655,0.36280667,0.01436041,0.04335724,0.10291011,0.00000000
-2.98049025,0.66526007,0.00155796,0.00000000,0.25584492,0.36695994,0.01495731,0.04403438,0.10466902,0.00000000
-2.97448724,0.67429028,0.00160384,0.00000000,0.26056727,0.37170859,0.01551415,0.04484682,0.10667843,0.00000000
-2.96848424,0.68445807,0.00165235,0.00000000,0.26604211,0.37706170,0.01602909,0.04578653,0.10893512,0.00000000
-2.96248124,0.69572212,0.00170337,0.00000000,0.27218982,0.38299547,0.01650128,0.04683866,0.11142464,0.00000000
-2.95647824,0.70798639,0.00175669,0.00000000,0.27889697,0.38945540,0.01693067,0.04798228,0.11412233,0.00000000
-2.95047524,0.72110709,0.00181200,0.00000000,0.28602271,0.39635996,0.01731799,0.04919146,0.11699486,0.00000000
-2.94447224,0.73490232,0.00186891,0.00000000,0.29340687,0.40360566,0.01766447,0.05043655,0.12000232,0.00000000
-2.93846923,0.74916373,0.00192695,0.00000000,0.30087948,0.41107321,0.01797175,0.05168589,0.12310070,0.00000000
-2.93246623,0.76366984,0.00198562,0.00000000,0.30827139,0.41863468,0.01824165,0.05290750,0.12624471,0.00000000
-2.92646323,0.77820034,0.00204436,0.00000000,0.31542543,0.42616102,0.01847597,0.05407105,0.12939085,0.00000000
-2.92046023,0.79255087,0.00210262,0.00000000,0.32220765,0.43353005,0.01867640,0.05514972,0.13250048,0.00000000
-2.91445723,0.80654753,0.00215986,0.00000000,0.32851813,0.44063413,0.01884431,0.05612206,0.13554293,0.00000000
-2.90845423,0.82006036,0.00221557,0.00000000,0.33430078,0.44738751,0.01898077,0.05697365,0.13849829,0.00000000
-2.90245123,0.83301546,0.00226930,0.00000000,0.33955172,0.45373277,0.01908644,0.05769855,0.14136003,0.00000000
-2.89644822,0.84540476,0.00232067,0.00000000,0.34432571,0.45964618,0.01916162,0.05830046,0.14413697,0.00000000
-2.89044522,0.85729322,0.00236942,0.00000000,0.34874028,0.46514170,0.01920630,0.05879339,0.14685480,0.00000000
-2.88444222,0.86882288,0.00241537,0.00000000,0.35297729,0.47027332,0.01922027,0.05920209,0.14955687,0.00000000
-2.87843922,0.88021352,0.00245848,0.00000000,0.35728166,0.47513568,0.01920325,0.05956184,0.15230427,0.00000000
-2.87243622,0.89175968,0.00249882,0.00000000,0.36195727,0.47986281,0.01915501,0.05991789,0.15517502,0.00000000
-2.86643322,0.90382403,0.00253660,0.00000000,0.36735991,0.48462501,0.01907555,0.06032440,0.15826256,0.00000000
-2.86043022,0.91682718,0.00257213,0.00000000,0.37388754,0.48962388,0.01896519,0.06084294,0.16167333,0.00000000
-2.85442721,0.93123411,0.00260582,0.00000000,0.38196809,0.49508575,0.01882469,0.06154061,0.16552366,0.00000000
-2.84842421,0.94753767,0.00263818,0.00000000,0.39204502,0.50125349,0.01865536,0.06248776,0.16993590,0.00000000
-2.84242121,0.96623956,0.00266977,0.00000000,0.40456119,0.50837714,0.01845903,0.06375550,0.17503404,0.00000000
-2.83641821,0.98782946,0.00270119,0.00000000,0.41994150,0.51670366,0.01823805,0.06541297,0.18093875,0.00000000
-2.83041521,1.01276295,0.00273305,0.00000000,0.43857489,0.52646603,0.01799524,0.06752457,0.18776220,0.00000000
-2.82441221,1.04143910,0.00276594,0.00000000,0.46079631,0.53787219,0.01773377,0.07014709,0.19560269,0.00000000
-2.81840920,1.07417837,0.00280037,0.00000000,0.48686925,0.55109423,0.01745699,0.07332699,0.20453934,0.00000000
-2.81240620,1.11120190,0.00283677,0.00000000,0.51696960,0.56625815,0.01716831,0.07709789,0.21462703,0.00000000
-2.80640320,1.15261285,0.00287547,0.00000000,0.55117135,0.58343478,0.01687096,0.08147829,0.22589173,0.00000000
-2.80040020,1.19838068,0.00291662,0.00000000,0.58943491,0.60263195,0.01656787,0.08646976,0.23832655,0.00000000
-2.79439720,1.24832912,0.00296023,0.00000000,0.63159838,0.62378859,0.01626147,0.09205544,0.25188858,0.00000000
-2.78839420,1.30212841,0.00300611,0.00000000,0.67737247,0.64677081,0.01595358,0.09819931,0.26649672,0.00000000
-2.78239120,1.35929245,0.00305388,0.00000000,0.72633935,0.67137036,0.01564529,0.10484579,0.28203074,0.00000000
-2.77638819,1.41918117,0.00310297,0.00000000,0.77795569,0.69730545,0.01533695,0.11192021,0.29833152,0.00000000
-2.77038519,1.48100831,0.00315262,0.00000000,0.83156004,0.72422428,0.01502813,0.11932976,0.31520266,0.00000000
-2.76438219,1.54385466,0.00320191,0.00000000,0.88638456,0.75171107,0.01471772,0.12696519,0.33241356,0.00000000
-2.75837919,1.60668665,0.00324973,0.00000000,0.94157086,0.77929451,0.01440399,0.13470313,0.34970370,0.00000000
-2.75237619,1.66837967,0.00329489,0.00000000,0.99618960,0.80645862,0.01408475,0.14240886,0.36678830,0.00000000
-2.74637319,1.72774588,0.00333607,0.00000000,1.04926343,0.83265548,0.01375755,0.14993979,0.38336511,0.00000000
-2.74037019,1.78356532,0.00337193,0.00000000,1.09979238,0.85731972,0.01341983,0.15714913,0.39912212,0.00000000
-2.73436718,1.83461969,0.00340111,0.00000000,1.14678118,0.87988413,0.01306917,0.16388994,0.41374605,0.00000000
-2.72836418,1.87972756,0.00342229,0.00000000,1.18926730,0.89979599,0.01270345,0.17001935,0.42693120,0.00000000
-2.72236118,1.91777979,0.00343426,0.00000000,1.22634892,0.91653359,0.01232110,0.17540266,0.43838857,0.00000000
-2.71635818,1.94777404,0.00343591,0.00000000,1.25721167,0.92962226,0.01192125,0.17991738,0.44785468,0.00000000
-2.71035518,1.96884700,0.00342633,0.00000000,1.28115322,0.93864947,0.01150386,0.18345693,0.45509994,0.00000000
-2.70435218,1.98030324,0.00340486,0.00000000,1.29760467,0.94327834,0.01106987,0.18593386,0.45993617,0.00000000
-2.69834917,1.98163959,0.00337106,0.00000000,1.30614797,0.94325916,0.01062127,0.18728249,0.46222301,0.00000000
-2.69234617,1.97256421,0.00332481,0.00000000,1.30652863,0.93843843,0.01016115,0.18746090,0.46187293,0.00000000
-2.68634317,1.95300949,0.00326630,0.00000000,1.29866319,0.92876507,0.00969370,0.18645210,0.45885475,0.00000000
-2.68034017,1.92313855,0.00319608,0.00000000,1.28264130,0.91429369,0.00922427,0.18426442,0.45319538,0.00000000
-2.67433717,1.88334499,0.00311502,0.00000000,1.25872210,0.89518466,0.00875927,0.18093104,0.44497988,0.00000000
-2.66833417,1.83424603,0.00302438,0.00000000,1.22732540,0.87170111,0.00830617,0.17650879,0.43434971,0.00000000
-2.66233117,1.77666944,0.00292576,0.00000000,1.18901780,0.84420303,0.00787347,0.17107613,0.42149945,0.00000000
-2.65632816,1.71163477,0.00282110,0.00000000,1.14449453,0.81313857,0.00747060,0.16473054,0.40667191,0.00000000
-2.65032516,1.64032970,0.00271269,0.00000000,1.09455781,0.77903309,0.00710787,0.15758532,0.39015204,0.00000000
-2.64432216,1.56408248,0.00260309,0.00000000,1.04009253,0.74247628,0.00679647,0.14976608,0.37225981,0.00000000
-2.63831916,1.48433156,0.00249518,0.00000000,0.98204039,0.70410782,0.00654830,0.14140694,0.35334233,0.00000000
-2.63231616,1.40259328,0.00239208,0.00000000,0.92137349,0.66460229,0.00637602,0.13264659,0.33376556,0.00000000
-2.62631316,1.32042903,0.00229712,0.00000000,0.85906832,0.62465351,0.00629285,0.12362454,0.31390591,0.00000000
-2.62031016,1.23941248,0.00221379,0.00000000,0.79608119,0.58495916,0.00631257,0.11447744,0.29414186,0.00000000
-2.61430715,1.16109806,0.00214573,0.00000000,0.73332578,0.54620583,0.00644929,0.10533582,0.27484609,0.00000000
-2.60830415,1.08699117,0.00209665,0.00000000,0.67165366,0.50905510,0.00671737,0.09632122,0.25637808,0.00000000
-2.60230115,1.01852079,0.00207027,0.00000000,0.61183801,0.47413068,0.00713114,0.08754384,0.23907745,0.00000000
-2.59629815,0.95701468,0.00207027,0.00000000,0.55456105,0.44200712,0.00770463,0.07910073,0.22325812,0.00000000
-2.59029515,0.90367743,0.00210025,0.00000000,0.50040528,0.41319991,0.00845127,0.07107452,0.20920326,0.00000000
-2.58429215,0.85957134,0.00216358,0.00000000,0.44984824,0.38815722,0.00938352,0.06353280,0.19716117,0.00000000
-2.57828914,0.82560002,0.00226341,0.00000000,0.40326095,0.36725314,0.01051234,0.05652792,0.18734189,0.00000000
-2.57228614,0.80249455,0.00240250,0.00000000,0.36090931,0.35078243,0.01184679,0.05009735,0.17991462,0.00000000
-2.56628314,0.79080199,0.00258318,0.00000000,0.32295827,0.33895661,0.01339343,0.04426443,0.17500577,0.00000000
-2.56028014,0.79087621,0.00280726,0.00000000,0.28947824,0.33190133,0.01515584,0.03903940,0.17269761,0.00000000
-2.55427714,0.80287083,0.00307587,0.00000000,0.26045309,0.32965503,0.01713398,0.03442081,0.17302760,0.00000000
-2.54827414,0.82673434,0.00338944,0.00000000,0.23578947,0.33216858,0.01932375,0.03039694,0.17598802,0.00000000
-2.54227114,0.86220767,0.00374756,0.00000000,0.21532670,0.33930624,0.02171651,0.02694749,0.18152635,0.00000000
-2.53626813,0.90882431,0.00414893,0.00000000,0.19884705,0.35084758,0.02429869,0.02404511,0.18954597,0.00000000
-2.53026513,0.96591345,0.00459127,0.00000000,0.18608596,0.36649079,0.02705156,0.02165710,0.19990757,0.00000000
-2.52426213,1.03260663,0.00507131,0.00000000,0.17674191,0.38585717,0.02995116,0.01974685,0.21243119,0.00000000
-2.51825913,1.10784821,0.00558475,0.00000000,0.17048583,0.40849704,0.03296829,0.01827523,0.22689885,0.00000000
-2.51225613,1.19041024,0.00612629,0.00000000,0.16696982,0.43389723,0.03606891,0.01720191,0.24305817,0.00000000
-2.50625313,1.27891192,0.00668968,0.00000000,0.16583524,0.46149002,0.03921447,0.01648636,0.26062660,0.00000000
-2.50025013,1.37184388,0.00726778,0.00000000,0.16672003,0.49066369,0.04236272,0.01608883,0.27929670,0.00000000
-2.49424712,1.46759712,0.00785272,0.00000000,0.16926541,0.52077463,0.04546849,0.01597108,0.29874215,0.00000000
-2.48824412,1.56449640,0.00843604,0.00000000,0.17312186,0.55116070,0.04848476,0.01609696,0.31862459,0.00000000
-2.48224112,1.66083725,0.00900886,0.00000000,0.17795455,0.58115584,0.05136390,0.01643290,0.33860103,0.00000000
-2.47623812,1.75492595,0.00956215,0.00000000,0.18344810,0.61010534,0.05405890,0.01694816,0.35833182,0.00000000
-2.47023512,1.84512105,0.01008696,0.00000000,0.18931084,0.63738160,0.05652475,0.01761502,0.37748877,0.00000000
-2.46423212,1.92987520,0.01057463,0.00000000,0.19527849,0.66239958,0.05871980,0.01840889,0.39576324,0.00000000
-2.45822911,2.00777562,0.01101711,0.00000000,0.20111718,0.68463173,0.06060705,0.01930818,0.41287387,0.00000000
-2.45222611,2.07758165,0.01140719,0.00000000,0.20662588,0.70362155,0.06215534,0.02029427,0.42857357,0.00000000
-2.44622311,2.13825773,0.01173872,0.00000000,0.21163819,0.71899535,0.06334038,0.02135121,0.44265558,0.00000000
-2.44022011,2.18900032,0.01200686,0.00000000,0.21602325,0.73047165,0.06414554,0.02246555,0.45495821,0.00000000
-2.43421711,2.22925748,0.01220819,0.00000000,0.21968604,0.73786788,0.06456241,0.02362592,0.46536805,0.00000000
-2.42821411,2.25874008,0.01234087,0.00000000,0.22256669,0.74110385,0.06459112,0.02482275,0.47382153,0.00000000
-2.42221111,2.27742410,0.01240468,0.00000000,0.22463913,0.74020201,0.06424025,0.02604783,0.48030466,0.00000000
-2.41620810,2.28554373,0.01240106,0.00000000,0.22590873,0.73528433,0.06352661,0.02729394,0.48485104,0.00000000
-2.41020510,2.28357551,0.01233301,0.00000000,0.22640938,0.72656582,0.06247454,0.02855445,0.48753813,0.00000000
-2.40420210,2.27221414,0.01220503,0.00000000,0.22619972,0.71434519,0.06111517,0.02982296,0.48848205,0.00000000
-2.39819910,2.25234101,0.01202290,0.00000000,0.22535890,0.69899274,0.05948524,0.03109296,0.48783110,0.00000000
-2.39219610,2.22498682,0.01179353,0.00000000,0.22398181,0.68093621,0.05762593,0.03235755,0.48575828,0.00000000
-2.38619310,2.19128986,0.01152463,0.00000000,0.22217413,0.66064500,0.05558143,0.03360922,0.48245325,0.00000000
-2.38019010,2.15245178,0.01122450,0.00000000,0.22004716,0.63861358,0.05339754,0.03483969,0.47811404,0.00000000
-2.37418709,2.10969277,0.01090168,0.00000000,0.21771283,0.61534466,0.05112018,0.03603985,0.47293885,0.00000000
-2.36818409,2.06420786,0.01056467,0.00000000,0.21527882,0.59133276,0.04879403,0.03719972,0.46711838,0.00000000
-2.36218109,2.01712626,0.01022163,0.00000000,0.21284421,0.56704891,0.04646121,0.03830857,0.46082893,0.00000000
-2.35617809,1.96947511,0.00988014,0.00000000,0.21049558,0.54292694,0.04416014,0.03935504,0.45422658,0.00000000
-2.35017509,1.92214906,0.00954689,0.00000000,0.20830382,0.51935185,0.04192459,0.04032731,0.44744254,0.00000000
-2.34417209,1.87588658,0.00922755,0.00000000,0.20632171,0.49665063,0.03978291,0.04121338,0.44057998,0.00000000
-2.33816908,1.83125372,0.00892658,0.00000000,0.20458227,0.47508574,0.03775756,0.04200129,0.43371219,0.00000000
-2.33216608,1.78863560,0.00864718,0.00000000,0.20309799,0.45485135,0.03586483,0.04267948,0.42688222,0.00000000
-2.32616308,1.74823558,0.00839118,0.00000000,0.20186099,0.43607233,0.03411480,0.04323701,0.42010384,0.00000000
-2.32016008,1.71008181,0.00815911,0.00000000,0.20084384,0.41880594,0.03251161,0.04366385,0.41336369,0.00000000
-2.31415708,1.67404061,0.00795028,0.00000000,0.20000132,0.40304588,0.03105381,0.04395120,0.40662453,0.00000000
-2.30815408,1.63983562,0.00776285,0.00000000,0.19927272,0.38872850,0.02973499,0.04409163,0.39982935,0.00000000
-2.30215108,1.60707191,0.00759402,0.00000000,0.19858485,0.37574072,0.02854456,0.04407932,0.39290606,0.00000000
-2.29614807,1.57526374,0.00744025,0.00000000,0.19785541,0.36392930,0.02746855,0.04391023,0.38577269,0.00000000
-2.29014507,1.54386474,0.00729740,0.00000000,0.19699677,0.35311108,0.02649061,0.04358215,0.37834279,0.00000000
-2.28414207,1.51229923,0.00716105,0.00000000,0.19591990,0.34308360,0.02559291,0.04309485,0.37053076,0.00000000
-2.27813907,1.47999340,0.00702666,0.00000000,0.19453837,0.33363577,0.02475713,0.04245008,0.36225715,0.00000000
-2.27213607,1.44640521,0.00688984,0.00000000,0.19277226,0.32455822,0.02396537,0.04165158,0.35345343,0.00000000
-2.26613307,1.41105185,0.00674653,0.00000000,0.19055186,0.31565287,0.02320097,0.04070504,0.34406638,0.00000000
-2.26013007,1.37353387,0.00659320,0.00000000,0.18782098,0.30674150,0.02244928,0.03961809,0.33406186,0.00000000
-2.25412706,1.33355527,0.00642698,0.00000000,0.18453988,0.29767303,0.02169824,0.03840019,0.32342779,0.00000000
-2.24812406,1.29093885,0.00624579,0.00000000,0.18068759,0.28832937,0.02093884,0.03706253,0.31217643,0.00000000
-2.24212106,1.24563675,0.00604842,0.00000000,0.17626364,0.27862967,0.02016555,0.03561791,0.30034584,0.00000000
-2.23611806,1.19773570,0.00583455,0.00000000,0.17128914,0.26853302,0.01937641,0.03408060,0.28800048,0.00000000
-2.23011506,1.14745740,0.00560477,0.00000000,0.16580723,0.25803957,0.01857317,0.03246614,0.27523111,0.00000000
-2.22411206,1.09515416,0.00536052,0.00000000,0.15988277,0.24719016,0.01776121,0.03079118,0.26215381,0.00000000
-2.21810905,1.04130016,0.00510402,0.00000000,0.15360154,0.23606459,0.01694937,0.02907323,0.24890842,0.00000000
-2.21210605,0.98647917,0.00483821,0.00000000,0.14706875,0.22477873,0.01614967,0.02733047,0.23565633,0.00000000
-2.20610305,0.93136917,0.00456661,0.00000000,0.14040714,0.21348068,0.01537702,0.02558148,0.22257768,0.00000000
-2.20010005,0.87672473,0.00429320,0.00000000,0.13375457,0.20234608,0.01464880,0.02384499,0.20986823,0.00000000
-2.19409705,0.82335789,0.00402229,0.00000000,0.12726139,0.19157296,0.01398445,0.02213965,0.19773585,0.00000000
-2.18809405,0.77211819,0.00375837,0.00000000,0.12108746,0.18137613,0.01340499,0.02048373,0.18639668,0.00000000
-2.18209105,0.72387263,0.00350603,0.00000000,0.11539911,0.17198147,0.01293259,0.01889499,0.17607124,0.00000000
